
[00:00:00.000 --> 00:00:02.900]  好,今日是母親節
[00:01:52.640 --> 00:01:54.760]  很多事情要去處理
[00:01:54.760 --> 00:01:59.560]  今天,我很想用一個女戰士
[00:01:59.560 --> 00:02:01.600]  我選了一個女戰士
[00:02:01.600 --> 00:02:05.480]  她叫做「底波拉」,和大家分享
[00:02:05.480 --> 00:02:10.600]  這位女戰士是能夠靠主得勝的
[00:02:10.600 --> 00:02:18.440]  她今天的經文選在《士師記》四章一至十六節
[00:02:18.440 --> 00:02:23.960]  這段經文比較長,我會一段一段和大家分享
[00:02:23.960 --> 00:02:28.800]  事不宜遲,我想先和大家看前三節經文
[00:02:28.800 --> 00:02:32.360]  我們不如一起讀一讀,預備,1,2,3
[00:02:32.360 --> 00:02:35.480]  以忽死後,以色列人遊行
[00:02:35.480 --> 00:02:38.480]  耶和華眼中看為惡的事
[00:02:38.480 --> 00:02:44.680]  耶和華把他們交在下所作亡的加南王耶賓手中
[00:02:44.680 --> 00:02:47.280]  他的將軍是西西拉
[00:02:47.280 --> 00:02:50.200]  住在夏羅切哈蓋人
[00:02:50.200 --> 00:02:52.800]  以色列人呼求耶和華
[00:02:52.800 --> 00:02:57.040]  因為耶賓王有鐵的戰車九百兩
[00:02:57.040 --> 00:03:02.360]  並且殘酷欺壓以色列人二十年
[00:03:02.360 --> 00:03:04.680]  這就是《士師記》
[00:03:04.680 --> 00:03:09.000]  我知道大家在銅鑼灣堂的各個牧者
[00:03:09.000 --> 00:03:11.560]  都在分享出埃及記
[00:03:11.560 --> 00:03:14.200]  《士師記》的年代是甚麼年代呢?
[00:03:14.200 --> 00:03:17.000]  就是以色列人已經出埃及
[00:03:17.000 --> 00:03:22.480]  他們已經從摩西到英許之地旁
[00:03:22.480 --> 00:03:25.400]  回去見天父
[00:03:25.400 --> 00:03:32.160]  約書亞帶領以色列人進入英許之地
[00:03:32.160 --> 00:03:34.960]  英許之地是神給予的地方
[00:03:34.960 --> 00:03:37.000]  其實不是沒有人居住的
[00:03:37.000 --> 00:03:40.120]  因為這麼漂亮的地方是牛奶與蜜之地
[00:03:40.120 --> 00:03:42.040]  一定有很多人居住在那裏
[00:03:42.040 --> 00:03:45.640]  而且那些人都是拜別神的
[00:03:45.640 --> 00:03:49.200]  約書亞帶領以色列人
[00:03:49.200 --> 00:03:50.880]  如果你看約書亞記
[00:03:50.880 --> 00:03:52.400]  就是不斷去打仗
[00:03:52.400 --> 00:03:55.680]  一場又一場,一場又一場的戰爭
[00:03:55.680 --> 00:03:59.600]  其實都有一點點講到是我們的生命
[00:03:59.600 --> 00:04:02.800]  如果我們要進入神的英許當中
[00:04:02.800 --> 00:04:04.920]  其實我們都要打很多戰爭
[00:04:04.920 --> 00:04:10.440]  去對付我們很多生命不好的地方
[00:04:10.440 --> 00:04:12.400]  其實他們不斷打仗
[00:04:12.400 --> 00:04:15.760]  打到約書亞都回天家見天父的時候
[00:04:15.760 --> 00:04:20.160]  其實都還沒有打完戰爭
[00:04:20.160 --> 00:04:23.360]  那時候約書亞死了
[00:04:23.360 --> 00:04:27.160]  他們以色列也沒有皇帝
[00:04:27.160 --> 00:04:33.320]  那一段時間神就派這些士師來幫助以色列民
[00:04:33.320 --> 00:04:37.600]  他們打仗的時候
[00:04:37.600 --> 00:04:39.320]  其實神就叫他們
[00:04:39.320 --> 00:04:43.920]  你們打勝仗就要趕那些族人出來
[00:04:43.920 --> 00:04:46.200]  因為那些人就拜偶像
[00:04:46.200 --> 00:04:51.040]  又行很多不是神合意的事情
[00:04:51.040 --> 00:04:54.120]  但是這幫以色列民打勝仗之後
[00:04:54.120 --> 00:04:57.680]  又沒有趕走那些原住民
[00:04:57.680 --> 00:05:02.520]  他們就在他們旁邊一起居住
[00:05:02.520 --> 00:05:04.200]  你明白的
[00:05:04.200 --> 00:05:09.480]  如果有一幫拜別神的人在你身邊住的時候
[00:05:09.480 --> 00:05:14.400]  很快你就會沾染了他們的陋習
[00:05:14.400 --> 00:05:17.280]  你有可能會去拜其他的神
[00:05:17.280 --> 00:05:19.600]  當中又會通婚
[00:05:19.600 --> 00:05:23.720]  會有很多做了一些神不喜悅的事情
[00:05:23.720 --> 00:05:26.320]  這一段經文說到以弗死後
[00:05:26.320 --> 00:05:30.560]  以弗是之前的一個士師
[00:05:30.560 --> 00:05:32.360]  他死了以後
[00:05:32.360 --> 00:05:36.320]  以色列又行耶和華眼中為惡的事情
[00:05:36.320 --> 00:05:42.360]  所以神就將他們交給一個嘉南王耶賓的手當中
[00:05:42.360 --> 00:05:46.360]  這個耶賓王有一個很厲害的將領
[00:05:46.360 --> 00:05:48.200]  叫做西西拉
[00:05:48.200 --> 00:05:50.480]  他就住在夏羅切
[00:05:50.480 --> 00:05:52.840]  一會兒我們看地圖
[00:05:52.840 --> 00:05:54.680]  這個將軍很厲害
[00:05:54.680 --> 00:05:57.200]  他有很多的戰車
[00:05:57.200 --> 00:05:59.920]  鐵的戰車有九百輛
[00:05:59.920 --> 00:06:05.360]  並且他是殘酷欺壓以色列人二十年
[00:06:05.360 --> 00:06:08.760]  如果他殘酷欺壓
[00:06:08.760 --> 00:06:11.440]  其實以色列人是很慘的
[00:06:11.440 --> 00:06:15.280]  這個時間以色列人又去呼求神
[00:06:15.280 --> 00:06:18.440]  神又派一個士師在他當中
[00:06:18.440 --> 00:06:21.400]  其實你看整個士師企
[00:06:21.400 --> 00:06:24.120]  來來去去這個是以色列人
[00:06:24.120 --> 00:06:26.800]  當時他們的光景和循環
[00:06:26.800 --> 00:06:28.920]  有士師的時間就會好一點
[00:06:28.920 --> 00:06:30.200]  然後士師死後
[00:06:30.200 --> 00:06:33.080]  他們又試行神為惡的事情
[00:06:33.080 --> 00:06:36.240]  是不斷不斷有一個循環在當中
[00:06:36.240 --> 00:06:38.720]  這個時間他們又去呼求神
[00:06:38.720 --> 00:06:41.480]  神就派了一位女士師
[00:06:41.480 --> 00:06:44.280]  就是底波拉在他們當中
[00:06:44.280 --> 00:06:45.920]  我們又看一看這段經文
[00:06:45.920 --> 00:06:46.840]  我們一起讀
[00:06:46.840 --> 00:06:48.400]  預備一二三
[00:06:48.400 --> 00:06:51.320]  有一位女先知底波拉
[00:06:51.320 --> 00:06:53.760]  是拉比多的妻子
[00:06:53.760 --> 00:06:56.680]  當時作以色列的士師
[00:06:56.680 --> 00:06:59.360]  她住在以法連山區
[00:06:59.360 --> 00:07:02.080]  拉瑪和伯特利的中間
[00:07:02.080 --> 00:07:04.840]  在底波拉的棕樹下
[00:07:04.840 --> 00:07:10.080]  以色列人都上到她那裡去聽審判
[00:07:10.080 --> 00:07:14.160]  而底波拉是誰呢
[00:07:14.160 --> 00:07:15.160]  這裡有說的
[00:07:15.160 --> 00:07:16.680]  我們看一看
[00:07:16.680 --> 00:07:19.320]  她是一個女先知
[00:07:19.320 --> 00:07:22.720]  先知在舊日是神的代言人
[00:07:22.720 --> 00:07:26.560]  她和神有一個很親密的關係
[00:07:26.560 --> 00:07:28.560]  她可以聽到神的說話
[00:07:28.560 --> 00:07:31.080]  可以代神去發聲
[00:07:31.080 --> 00:07:32.920]  這個是女先知
[00:07:32.920 --> 00:07:36.360]  而且她也是一個女士師
[00:07:36.360 --> 00:07:38.360]  是唯一的女士師
[00:07:38.360 --> 00:07:40.400]  士師的意思是什麼呢
[00:07:40.400 --> 00:07:43.160]  如果你看回《士師記》
[00:07:43.160 --> 00:07:46.160]  她英文這本書叫《Judges》
[00:07:46.160 --> 00:07:48.960]  就是一些法官
[00:07:48.960 --> 00:07:52.920]  她的原文其實就是一些審判官
[00:07:52.920 --> 00:07:55.960]  她的意思就是施行公義者
[00:07:55.960 --> 00:07:59.160]  懲罰惡人 維護異人
[00:07:59.160 --> 00:08:03.160]  他們以神的律例典章
[00:08:03.160 --> 00:08:06.160]  作出審判
[00:08:06.160 --> 00:08:09.320]  當時他們以色列人
[00:08:09.320 --> 00:08:12.720]  叫她做拯救者
[00:08:12.720 --> 00:08:18.360]  所以底波拉也是一個士師
[00:08:18.360 --> 00:08:22.360]  她也是拉比多的妻子
[00:08:22.360 --> 00:08:26.760]  也就是說底波拉自己有自己的家庭
[00:08:26.760 --> 00:08:29.760]  剛才我不是說她是一個媽媽
[00:08:29.760 --> 00:08:31.960]  其實《聖經》沒有寫
[00:08:31.960 --> 00:08:34.960]  為什麼我會說她是媽媽呢
[00:08:34.960 --> 00:08:38.560]  其實《聖經》通常那些不育的婦人
[00:08:38.560 --> 00:08:40.160]  她都會說的
[00:08:40.160 --> 00:08:43.560]  例如阿伯拉罕太太阿薩拉
[00:08:43.560 --> 00:08:46.960]  薩姆爾的媽媽哈娜
[00:08:46.960 --> 00:08:49.560]  雅閣的太太拉潔
[00:08:49.560 --> 00:08:51.560]  《聖經》裡面都有說
[00:08:51.560 --> 00:08:54.960]  他們是不能生小孩的
[00:08:54.960 --> 00:08:57.360]  所以她沒有說
[00:08:57.360 --> 00:09:01.360]  我們是遇到她是有她的兒女
[00:09:01.360 --> 00:09:03.560]  她有自己的家庭
[00:09:03.560 --> 00:09:06.760]  底波拉照顧她的丈夫
[00:09:06.760 --> 00:09:07.960]  她的家庭
[00:09:07.960 --> 00:09:11.360]  她照顧他們好好的之後
[00:09:11.360 --> 00:09:14.360]  她才出來服侍神
[00:09:14.360 --> 00:09:20.160]  其實底波拉這個名字
[00:09:20.160 --> 00:09:24.760]  原文的意思就是蜜蜂
[00:09:24.760 --> 00:09:27.760]  你看到我有一隻蜜蜂送給她
[00:09:27.760 --> 00:09:28.560]  蜜蜂
[00:09:28.560 --> 00:09:30.760]  我們想起蜜蜂是什麼
[00:09:30.760 --> 00:09:32.160]  勇勇勇勇勇勇勇
[00:09:32.160 --> 00:09:33.160]  很勤力的
[00:09:33.160 --> 00:09:33.560]  是不是
[00:09:33.560 --> 00:09:35.160]  蜜蜂是很勤力的
[00:09:35.160 --> 00:09:40.160]  就是底波拉也是一個很勤力的女士
[00:09:40.160 --> 00:09:41.560]  她很勤勞的
[00:09:41.560 --> 00:09:43.760]  就好像剛才那些媽媽
[00:09:43.760 --> 00:09:46.560]  做完這件事又做那件事
[00:09:46.560 --> 00:09:47.960]  很勤力的
[00:09:47.960 --> 00:09:50.560]  而且她住在以法連山區
[00:09:50.560 --> 00:09:54.960]  拉瑪和伯特利中間的棕樹下
[00:09:54.960 --> 00:09:56.960]  有一棵棕樹
[00:09:56.960 --> 00:10:00.360]  我們看看這個地方在哪裡
[00:10:00.360 --> 00:10:02.960]  這個地圖如果你看
[00:10:02.960 --> 00:10:07.360]  其實它是以色列的北部那個地方
[00:10:07.360 --> 00:10:10.560]  你看到底波拉是在最底那裡
[00:10:10.560 --> 00:10:14.760]  其實如果底波拉再下去的地方
[00:10:14.760 --> 00:10:17.360]  就是現在的耶路撒冷的地方
[00:10:17.360 --> 00:10:18.360]  差不多
[00:10:18.360 --> 00:10:21.760]  所以這裡是屬於以色列的北部
[00:10:21.760 --> 00:10:24.960]  你看到上面右上角有一個湖
[00:10:24.960 --> 00:10:26.960]  叫基利列湖
[00:10:26.960 --> 00:10:29.960]  就是現在的加利利湖
[00:10:29.960 --> 00:10:33.160]  那個地方大概是這樣
[00:10:33.160 --> 00:10:35.760]  底波拉就住在這裡
[00:10:35.760 --> 00:10:37.560]  她有一棵樹
[00:10:37.560 --> 00:10:40.360]  這個樹是她的標誌
[00:10:40.360 --> 00:10:43.760]  她為什麼會有一棵樹呢?
[00:10:43.760 --> 00:10:48.160]  我相信她做完她的家務
[00:10:48.160 --> 00:10:51.360]  照顧好她的家庭的時候
[00:10:51.360 --> 00:10:53.960]  她就整天坐在這棵樹上
[00:10:53.960 --> 00:10:56.960]  去思想神的話語
[00:10:56.960 --> 00:11:00.560]  把神的話語晝夜思想
[00:11:00.560 --> 00:11:02.560]  甚至去敬拜主
[00:11:02.560 --> 00:11:05.960]  在當中她很熟悉神的話語
[00:11:05.960 --> 00:11:08.360]  很熟悉神的律例典章
[00:11:08.360 --> 00:11:11.160]  她才可以用神的話語
[00:11:11.160 --> 00:11:14.960]  去幫以色列人排難解分
[00:11:14.960 --> 00:11:17.360]  有什麼糾紛
[00:11:17.360 --> 00:11:18.760]  有些搞不定的事情
[00:11:18.760 --> 00:11:21.160]  她就會走到這棵棕樹下面
[00:11:21.160 --> 00:11:22.560]  找底波拉
[00:11:22.560 --> 00:11:24.560]  叫她作公道
[00:11:24.560 --> 00:11:27.360]  她在當中就是這樣
[00:11:27.360 --> 00:11:29.560]  所以底波拉是一個
[00:11:29.560 --> 00:11:33.760]  很明白神心意的女士
[00:11:33.760 --> 00:11:36.760]  介紹完底波拉之後
[00:11:36.760 --> 00:11:39.560]  聖經就在六至十六節
[00:11:39.560 --> 00:11:42.160]  形容一場戰役
[00:11:42.160 --> 00:11:44.560]  這個經文都比較長
[00:11:44.560 --> 00:11:50.160]  我一邊讀一邊解釋給大家聽
[00:11:50.160 --> 00:11:56.160]  底波拉就派人去到一個地方
[00:11:56.160 --> 00:11:59.160]  是拿忽他利的基地師
[00:11:59.160 --> 00:12:03.160]  拿忽他利就是一個以色列的支派
[00:12:03.160 --> 00:12:04.960]  其中一個支派
[00:12:04.960 --> 00:12:08.360]  他們住的地方
[00:12:08.360 --> 00:12:10.760]  就有一個地方叫基地師
[00:12:10.760 --> 00:12:13.960]  他找一個人叫巴拉
[00:12:13.960 --> 00:12:18.960]  巴拉是亞比南的兒子
[00:12:18.960 --> 00:12:22.160]  底波拉就叫巴拉來找他
[00:12:22.160 --> 00:12:24.560]  然後就跟他說
[00:12:24.560 --> 00:12:27.360]  耶和華以色列的上帝吩咐你
[00:12:27.360 --> 00:12:31.960]  你要率領一萬個拿忽他利和西布倫人
[00:12:31.960 --> 00:12:35.960]  這兩個是其中以色列的兩個支派
[00:12:35.960 --> 00:12:38.160]  去到他博山那裡
[00:12:38.160 --> 00:12:42.560]  我必定使耶賓將軍西西拉率領他的戰車
[00:12:42.560 --> 00:12:45.560]  和全軍去到基順河那裡
[00:12:45.560 --> 00:12:46.960]  你去到那裡
[00:12:46.960 --> 00:12:50.560]  我就必定將他交在你的手中
[00:12:50.560 --> 00:12:52.360]  就是要打仗
[00:12:52.360 --> 00:12:54.960]  底波拉跟巴拉說
[00:12:54.960 --> 00:12:58.160]  巴拉聽到之後就說
[00:12:58.160 --> 00:12:59.760]  你跟我去我就去
[00:12:59.760 --> 00:13:01.560]  你不跟我去我就不去
[00:13:01.560 --> 00:13:04.160]  那麼底波拉的反應是怎樣呢
[00:13:04.160 --> 00:13:05.560]  去不去呢
[00:13:05.560 --> 00:13:06.760]  底波拉就說
[00:13:06.760 --> 00:13:08.560]  我一定跟你去
[00:13:08.560 --> 00:13:13.160]  然而在這行的路上得不著榮耀
[00:13:13.160 --> 00:13:17.760]  因為神要將西西拉交給一個婦人當中
[00:13:17.760 --> 00:13:19.160]  在他手中
[00:13:19.160 --> 00:13:24.360]  於是底波拉就跟巴拉一起去到基地師那裡
[00:13:24.360 --> 00:13:26.960]  然後召集了一萬人
[00:13:26.960 --> 00:13:30.960]  我們看看地圖
[00:13:30.960 --> 00:13:34.560]  剛才我們說底波拉在這裡
[00:13:34.560 --> 00:13:40.360]  巴拉就在基地師那裡
[00:13:40.360 --> 00:13:44.160]  下來找底波拉
[00:13:44.160 --> 00:13:48.360]  然後就在拿忽他利這個支派
[00:13:48.360 --> 00:13:50.360]  和西布倫支派
[00:13:50.360 --> 00:13:52.760]  他們兩個支派就住在這裡
[00:13:52.760 --> 00:13:55.360]  然後他們要在這個地方
[00:13:55.360 --> 00:13:58.760]  另外一個地方又是基地師
[00:13:58.760 --> 00:14:01.960]  那裡有一個山叫他博山
[00:14:01.960 --> 00:14:06.160]  他們要聚集一萬人在那裡
[00:14:06.160 --> 00:14:13.760]  他們召集了人在他博山之後又發生了什麼事呢
[00:14:13.760 --> 00:14:16.760]  有人就告訴西西拉
[00:14:16.760 --> 00:14:21.360]  巴拉在那裡上去他博山
[00:14:21.360 --> 00:14:23.360]  召集了軍隊在那裡
[00:14:23.360 --> 00:14:29.560]  西西拉召集了所有的鐵車、戰車、九百輛
[00:14:29.560 --> 00:14:31.560]  和所有隨從的軍隊
[00:14:31.560 --> 00:14:36.560]  從下羅設那裡出來到基順河
[00:14:36.560 --> 00:14:39.960]  這個時間底波拉就跟巴拉說
[00:14:39.960 --> 00:14:44.160]  今天就是耶和華將西西拉交給你手中的日子了
[00:14:44.160 --> 00:14:48.560]  耶和華必定是在你前面走的
[00:14:48.560 --> 00:14:53.560]  然後他們就下了他博山去到基順河那裡
[00:14:53.560 --> 00:14:56.560]  在基順河那裡
[00:14:56.560 --> 00:15:02.560]  神就將西西拉和他一切的戰車都全軍潰亂
[00:15:02.560 --> 00:15:04.560]  倒在巴拉面前
[00:15:04.560 --> 00:15:10.560]  西西拉還要下車自己徒步逃跑
[00:15:10.560 --> 00:15:15.560]  其他整隊軍隊都是全軍覆沒的
[00:15:15.560 --> 00:15:20.560]  我們看看他們打這場仗的地方在哪裡
[00:15:20.560 --> 00:15:24.560]  以色列軍就在他博山上面
[00:15:24.560 --> 00:15:31.560]  西西拉的加南軍就在下羅設那裡出兵
[00:15:31.560 --> 00:15:33.560]  去到基順河
[00:15:33.560 --> 00:15:37.560]  然後以色列軍就在他博山下去基順河
[00:15:37.560 --> 00:15:39.560]  就在基順河那裡
[00:15:39.560 --> 00:15:42.560]  加南軍就全軍覆沒
[00:15:42.560 --> 00:15:48.560]  在聖經裡面就描述了這場戰役
[00:15:48.560 --> 00:15:55.560]  如果大家有時間可以回去看《士司記》四章和五章
[00:15:55.560 --> 00:15:58.560]  其實四五章都是描述的
[00:15:58.560 --> 00:16:06.560]  第四章就是講到神怎樣把加南軍交給以色列人手中
[00:16:06.560 --> 00:16:12.560]  第五章就是講到他們贏了這場戰役的時候
[00:16:12.560 --> 00:16:15.560]  他們有一個海歌歌頌神
[00:16:15.560 --> 00:16:21.560]  在當中也講多一點關於為什麼他們會贏到這場戰役
[00:16:21.560 --> 00:16:25.560]  我一會兒也會跟大家看少少第五章
[00:16:25.560 --> 00:16:31.560]  這個就是底波拉靠著神贏了這場戰役
[00:16:31.560 --> 00:16:38.560]  其實在這個戰役當中底波拉也有兩方面我覺得值得我們學習
[00:16:38.560 --> 00:16:40.560]  我們來看看
[00:16:40.560 --> 00:16:47.560]  第一方面就是底波拉很謙卑配合他的神隊友
[00:16:47.560 --> 00:16:50.560]  神給了他一班隊友
[00:16:50.560 --> 00:16:54.560]  其實底波拉不是自己孤身作戰去打這場戰役
[00:16:54.560 --> 00:16:59.560]  是有一班神給他的隊友一起去打
[00:16:59.560 --> 00:17:02.560]  這一班是神隊友而不是豬隊友
[00:17:02.560 --> 00:17:05.560]  我們來看看他有什麼隊友
[00:17:05.560 --> 00:17:08.560]  第一個一定是巴拉
[00:17:08.560 --> 00:17:11.560]  剛才我們看了很多關於巴拉
[00:17:11.560 --> 00:17:15.560]  底波拉叫巴拉去打仗
[00:17:15.560 --> 00:17:17.560]  巴拉這樣回應
[00:17:17.560 --> 00:17:19.560]  他說你和我去我就去
[00:17:19.560 --> 00:17:21.560]  你不和我去我就不去
[00:17:21.560 --> 00:17:24.560]  你看到這個回應你會覺得他怎樣
[00:17:24.560 --> 00:17:26.560]  有點害怕是嗎
[00:17:26.560 --> 00:17:29.560]  有點怯懦好像沒什麼信心
[00:17:29.560 --> 00:17:31.560]  好像是這樣
[00:17:31.560 --> 00:17:41.560]  其實聖經上很多信心偉人一開始都是拖拖拉拉
[00:17:41.560 --> 00:17:43.560]  你想想摩西
[00:17:43.560 --> 00:17:47.560]  神叫摩西帶領以色列人出埃及
[00:17:47.560 --> 00:17:49.560]  摩西就說不要了
[00:17:49.560 --> 00:17:51.560]  那些人怎麼信我
[00:17:51.560 --> 00:17:55.560]  那些以色列人怎麼知道是你叫我去
[00:17:55.560 --> 00:18:00.560]  所以神又給他在那些以色列人面前行一些神蹟
[00:18:00.560 --> 00:18:03.560]  然後搞定了以色列人
[00:18:03.560 --> 00:18:05.560]  他又要見法老
[00:18:05.560 --> 00:18:08.560]  他又說不行我絕口笨舌
[00:18:08.560 --> 00:18:11.560]  你找別人吧
[00:18:11.560 --> 00:18:15.560]  但是神又派了阿倫去哥哥幫忙
[00:18:15.560 --> 00:18:17.560]  不知道弟兄姊妹
[00:18:17.560 --> 00:18:21.560]  如果你的組長或者你的區目找你幫忙
[00:18:21.560 --> 00:18:26.560]  在小組幫忙查經大敬拜你會怎樣
[00:18:26.560 --> 00:18:28.560]  不行的
[00:18:28.560 --> 00:18:31.560]  很多時候我們都會很推搪
[00:18:31.560 --> 00:18:33.560]  其實我自己也是
[00:18:33.560 --> 00:18:38.560]  當初鄭牧師還在柴灣堂的時候
[00:18:38.560 --> 00:18:44.560]  他邀請我去柴灣堂講道
[00:18:44.560 --> 00:18:46.560]  我第一次講道
[00:18:46.560 --> 00:18:49.560]  講完道之後我覺得自己講得很差
[00:18:49.560 --> 00:18:53.560]  我就想下個禮拜我跟鄭牧師講道
[00:18:53.560 --> 00:18:55.560]  講道都不是我的恩賜
[00:18:55.560 --> 00:18:57.560]  不要叫我再講
[00:18:57.560 --> 00:19:00.560]  但是第二天我靈修
[00:19:00.560 --> 00:19:03.560]  我看了一篇靈修日誌
[00:19:03.560 --> 00:19:05.560]  當中有一個故事
[00:19:05.560 --> 00:19:08.560]  講道約翰衛斯利的年代
[00:19:08.560 --> 00:19:10.560]  那時候大復興
[00:19:10.560 --> 00:19:12.560]  很多人信主
[00:19:12.560 --> 00:19:17.560]  所以很多人需要去牧養初信的人
[00:19:17.560 --> 00:19:23.560]  所以有一些未受過正統的神學訓練的人
[00:19:23.560 --> 00:19:24.560]  就上台講道
[00:19:24.560 --> 00:19:26.560]  他們又解錯經
[00:19:26.560 --> 00:19:27.560]  講到流流的
[00:19:27.560 --> 00:19:31.560]  那些人就去約翰衛斯利面前投訴
[00:19:31.560 --> 00:19:34.560]  但是約翰衛斯利說
[00:19:34.560 --> 00:19:37.560]  雖然他解錯經
[00:19:37.560 --> 00:19:40.560]  但是當中又有人信主
[00:19:40.560 --> 00:19:43.560]  其實他也不是敵對神
[00:19:43.560 --> 00:19:45.560]  那又如何呢
[00:19:45.560 --> 00:19:49.560]  我看完這篇故事之後
[00:19:49.560 --> 00:19:54.560]  我就覺得好像神繼續叫我去講道
[00:19:54.560 --> 00:19:58.560]  我一生人這麼多次靈修
[00:19:58.560 --> 00:20:01.560]  都很少看到一個故事關於講道
[00:20:01.560 --> 00:20:02.560]  就是那天
[00:20:02.560 --> 00:20:04.560]  我覺得是神和我的說話
[00:20:04.560 --> 00:20:06.560]  我就繼續
[00:20:06.560 --> 00:20:08.560]  我覺得神要我繼續講
[00:20:08.560 --> 00:20:09.560]  我就繼續講
[00:20:09.560 --> 00:20:11.560]  第二次講道
[00:20:11.560 --> 00:20:16.560]  那時候剛剛是柴灣堂開星期六崇拜
[00:20:16.560 --> 00:20:18.560]  我就講星期六
[00:20:18.560 --> 00:20:21.560]  有另一個講員講星期日
[00:20:21.560 --> 00:20:23.560]  星期六講道
[00:20:23.560 --> 00:20:25.560]  我又覺得自己講得很差
[00:20:25.560 --> 00:20:27.560]  我下個星期又跟積木師講
[00:20:27.560 --> 00:20:30.560]  我以後都不講道了
[00:20:30.560 --> 00:20:32.560]  但是到了星期日
[00:20:32.560 --> 00:20:34.560]  發生什麼事呢
[00:20:34.560 --> 00:20:37.560]  就等講員來了
[00:20:37.560 --> 00:20:41.560]  競拜隊九點半的祖堂
[00:20:41.560 --> 00:20:43.560]  有祖堂、五堂
[00:20:43.560 --> 00:20:44.560]  到九點了
[00:20:44.560 --> 00:20:46.560]  講完都還沒來
[00:20:46.560 --> 00:20:48.560]  競拜隊都要上台競拜了
[00:20:48.560 --> 00:20:50.560]  開始了競拜
[00:20:50.560 --> 00:20:52.560]  都還沒見人
[00:20:52.560 --> 00:20:54.560]  我就打電話給講員
[00:20:54.560 --> 00:20:55.560]  然後他就說
[00:20:55.560 --> 00:20:58.560]  我還在家
[00:20:58.560 --> 00:21:01.560]  但是他家離柴灣堂很遠
[00:21:01.560 --> 00:21:02.560]  他記錯了時間
[00:21:02.560 --> 00:21:03.560]  我跟他說
[00:21:03.560 --> 00:21:08.560]  你平平安安五堂來到我當中
[00:21:08.560 --> 00:21:10.560]  我在瞳孔就說
[00:21:10.560 --> 00:21:12.560]  非你莫屬
[00:21:12.560 --> 00:21:13.560]  你昨天才講完
[00:21:13.560 --> 00:21:14.560]  當然是到你了
[00:21:14.560 --> 00:21:16.560]  你的power point還在電腦裡
[00:21:16.560 --> 00:21:18.560]  沒辦法了
[00:21:18.560 --> 00:21:21.560]  在一個很倉促的時間
[00:21:21.560 --> 00:21:22.560]  我用了一兩分鐘
[00:21:22.560 --> 00:21:25.560]  看一看我講章就上台講道
[00:21:25.560 --> 00:21:26.560]  我什麼都不記得
[00:21:26.560 --> 00:21:28.560]  我只記得重點
[00:21:28.560 --> 00:21:30.560]  我發覺原來那次的講道
[00:21:30.560 --> 00:21:33.560]  我覺得我講得比昨天好
[00:21:33.560 --> 00:21:35.560]  星期六那一天
[00:21:35.560 --> 00:21:40.560]  我知道神又給我多一次機會去練習
[00:21:40.560 --> 00:21:42.560]  自此之後
[00:21:42.560 --> 00:21:44.560]  我就沒有再跟鄭牧師
[00:21:44.560 --> 00:21:47.560]  想講不講道這件事
[00:21:47.560 --> 00:21:52.560]  原來神要用我們的時候
[00:21:52.560 --> 00:21:54.560]  我們憑信心走出去
[00:21:54.560 --> 00:21:57.560]  神會一步一步帶領我們
[00:21:57.560 --> 00:21:59.560]  去成就他的侍功
[00:21:59.560 --> 00:22:01.560]  其實阿巴拉
