
[00:00:00.000 --> 00:00:04.600]  我哋今日會仍然講嘅係馬萊利實現嘅第三講
[00:01:54.200 --> 00:01:57.800]  並且你門在大難之中蒙咗聖靈所賜嘅喜樂
[00:01:57.800 --> 00:02:01.200]  領受真道就效法我門也效法了主
[00:02:01.200 --> 00:02:05.400]  有一段時間極端嘅靈恩派就會話
[00:02:05.400 --> 00:02:07.200]  聖靈充滿有聖靈同在
[00:02:07.200 --> 00:02:11.600]  生命裡面唯一嘅證明就係你能夠講方言
[00:02:11.600 --> 00:02:16.200]  呢個係冇任何嘅聖經嘅立場係站立得住
[00:02:16.200 --> 00:02:18.000]  喺聖經裡面有人經歷講方言
[00:02:18.000 --> 00:02:19.800]  有人係經歷冇講方言
[00:02:19.800 --> 00:02:22.800]  但係反而有一樣嘢係必然會發生
[00:02:22.800 --> 00:02:27.800]  係聖靈如果喺你心中嘅你生命係會充滿咗喜樂
[00:02:27.800 --> 00:02:31.400]  同你教授弟兄姊妹講聲你會充滿喜樂
[00:02:31.400 --> 00:02:35.200]  喜樂係喺患難當中仍然都喺度
[00:02:35.200 --> 00:02:37.600]  喺過往呢三日嘅福音祈禱會裡面
[00:02:37.600 --> 00:02:39.600]  我哋見到弟兄姊妹生命得咗釋放
[00:02:39.600 --> 00:02:41.600]  喜樂充滿佢嘅心
[00:02:41.600 --> 00:02:44.000]  聖命聖靈喺佢嘅裡面
[00:02:44.000 --> 00:02:50.600]  呢個係普遍弟兄姊妹應該有嘅一個嘅生命嘅彰顯
[00:02:50.600 --> 00:02:54.600]  所以弟兄姊妹今日你嘅生命缺乏喜樂嘅時候
[00:02:54.600 --> 00:02:58.000]  你就經歷聖靈係好少嘅時候
[00:02:58.000 --> 00:03:00.000]  當你越經歷聖靈嘅時候 點解?
[00:03:00.000 --> 00:03:03.000]  因為人喺愛裡面就充滿喜樂
[00:03:03.000 --> 00:03:05.000]  聖靈係咩? 聖靈就係神
[00:03:05.000 --> 00:03:07.000]  神就係愛
[00:03:07.000 --> 00:03:08.400]  當你經歷愛嘅時候
[00:03:08.400 --> 00:03:11.400]  愛嘅生命就充滿咗喜樂
[00:03:11.400 --> 00:03:15.400]  點解會有人...Seth Lewis 形容我話
[00:03:15.400 --> 00:03:18.400]  信耶穌嘅時候有一種狂喜
[00:03:18.400 --> 00:03:20.800]  用狂喜兩個字形容佢裡面嘅心態
[00:03:20.800 --> 00:03:21.800]  點解?
[00:03:21.800 --> 00:03:23.800]  因為狂喜就係好似
[00:03:23.800 --> 00:03:27.400]  唔好意思 我咁樣形容可能令到你情緒不安
[00:03:27.400 --> 00:03:30.800]  係好似咩? 好似你拍拖熱戀嗰刻
[00:03:30.800 --> 00:03:33.800]  你會有狂喜
[00:03:33.800 --> 00:03:36.800]  嗰個狂喜係唔係因為任何嘅嘢
[00:03:36.800 --> 00:03:39.400]  縱使阿媽反對 阿爸反對
[00:03:39.400 --> 00:03:43.400]  最偉大嘅愛情故事就係家族反對 繼續相愛
[00:03:43.400 --> 00:03:46.400]  你諗吓係咪? 點解會咁啊?
[00:03:46.400 --> 00:03:48.400]  就係佢有一種狂喜
[00:03:48.400 --> 00:03:52.400]  有一種愛令到佢係願意瘋狂
[00:03:52.400 --> 00:03:56.400]  同你戒底咁講一聲 你太理性啦
[00:03:56.400 --> 00:03:58.400]  我理性到咩地步?
[00:03:58.400 --> 00:04:01.400]  我理性到 唔好咁瘋狂啊 唔好咁投入啊
[00:04:01.400 --> 00:04:05.400]  唔好咩 唔好咩 唔好 我唔知點解你會結到婚
[00:04:08.400 --> 00:04:11.400]  你結婚嗰日已經係衝動
[00:04:11.400 --> 00:04:13.400]  啱唔啱啊?
[00:04:13.400 --> 00:04:16.400]  點解你依家婚姻有問題? 你太理性囉
[00:04:16.400 --> 00:04:18.400]  我又唔明我老婆點解會咁
[00:04:18.400 --> 00:04:20.400]  我又唔明我老公點解會咁
[00:04:20.400 --> 00:04:21.400]  你一早都唔明㗎啦
[00:04:21.400 --> 00:04:23.400]  咁你又娶佢 你又嫁佢
[00:04:23.400 --> 00:04:25.400]  你嫁佢嗰陣時已經完全唔明㗎啦
[00:04:25.400 --> 00:04:27.400]  你娶佢嗰陣時都唔明㗎啦
[00:04:27.400 --> 00:04:28.400]  你依家想明咩啊?
[00:04:28.400 --> 00:04:31.400]  你依家想明就係你繼續要唔明
[00:04:31.400 --> 00:04:34.400]  你明嗎? 都係唔明 ok
[00:04:34.400 --> 00:04:39.400]  狂喜 呢一種狂喜係一種性靈嘅喜樂
[00:04:39.400 --> 00:04:41.400]  縱使係患難當中都充滿喜樂
[00:04:41.400 --> 00:04:44.400]  信徒嘅群體係是否願意彰顯天改人革
[00:04:44.400 --> 00:04:45.400]  嗱呢個係
[00:04:45.400 --> 00:04:48.400]  等一陣我哋重新思索呢段經文嘅時候
[00:04:48.400 --> 00:04:49.400]  我覺得神真係好偉大
[00:04:49.400 --> 00:04:50.400]  同你介紹等陣先講一聲
[00:04:50.400 --> 00:04:52.400]  神真係好偉大
[00:04:52.400 --> 00:04:55.400]  你諗下佢將個獨生兒子咁寶貴嘅兒子為我哋降生
[00:04:55.400 --> 00:04:57.400]  為我哋釘喺十字架上面死
[00:04:57.400 --> 00:04:58.400]  然後拯救我哋嘅生命
[00:04:58.400 --> 00:05:00.400]  拯救我哋嘅生命仲稱我哋做神嘅兒女
[00:05:00.400 --> 00:05:06.400]  仲要畀抉擇權我哋選擇是否願意將生命獻成畀佢
[00:05:06.400 --> 00:05:11.400]  你係咪好難想像呀弟兄姊妹
[00:05:11.400 --> 00:05:12.400]  喺羅馬書十二章第一節話
[00:05:12.400 --> 00:05:14.400]  所以弟兄妹我以神嘅慈悲勸你們
[00:05:14.400 --> 00:05:15.400]  將身體獻上當作活祭事
[00:05:15.400 --> 00:05:16.400]  聖潔既係神所喜悅嘅
[00:05:16.400 --> 00:05:18.400]  你們如此是奉乃是理所當然
[00:05:18.400 --> 00:05:19.400]  弟兄姊妹你諗清楚
[00:05:19.400 --> 00:05:24.400]  究竟將生命獻上係對神有益處定對我哋有益處
[00:05:24.400 --> 00:05:25.400]  咁有信徒認為
[00:05:25.400 --> 00:05:27.400]  哎呀對神有益處
[00:05:27.400 --> 00:05:28.400]  我要諗下先我要諗下先
[00:05:28.400 --> 00:05:29.400]  對我冇乜益處我要諗下先
[00:05:29.400 --> 00:05:31.400]  我將我生命獻畀上帝我都要諗下先
[00:05:31.400 --> 00:05:32.400]  因為對我冇益處
[00:05:32.400 --> 00:05:34.400]  弟兄姊妹想清楚個答案
[00:05:34.400 --> 00:05:36.400]  對神一啲益處都冇
[00:05:36.400 --> 00:05:38.400]  你一個益處只係對你
[00:05:38.400 --> 00:05:40.400]  你獻上你生命畀上帝使用嘅
[00:05:40.400 --> 00:05:41.400]  係理所當然嘅
[00:05:41.400 --> 00:05:43.400]  但上帝竟然畀你選擇
[00:05:43.400 --> 00:05:45.400]  應該冇得選擇但竟然畀你選擇
[00:05:45.400 --> 00:05:49.400]  因為上帝要嘅係一個願意甘心樂意嘅心
[00:05:49.400 --> 00:05:52.400]  愛嘅關係係一種甘心樂意嘅
[00:05:52.400 --> 00:05:53.400]  唔係被迫嘅
[00:05:53.400 --> 00:05:56.400]  上帝要你回應係咪甘心樂意
[00:05:56.400 --> 00:05:59.400]  願意畀佢去使用你嘅生命
[00:05:59.400 --> 00:06:01.400]  呢一切係對你有益處
[00:06:01.400 --> 00:06:02.400]  同理解 頂唔順
[00:06:02.400 --> 00:06:04.400]  係對你有益處
[00:06:04.400 --> 00:06:06.400]  問題嚟啦
[00:06:06.400 --> 00:06:08.400]  人哋有兩個好大嘅矛盾
[00:06:08.400 --> 00:06:09.400]  第一個大矛盾就係
[00:06:09.400 --> 00:06:10.400]  點解唔肯信耶穌
[00:06:10.400 --> 00:06:12.400]  信耶穌咁簡單
[00:06:12.400 --> 00:06:13.400]  但信一啲好複雜嘅嘢
[00:06:13.400 --> 00:06:16.400]  搞一輪都未必上到天堂
[00:06:16.400 --> 00:06:19.400]  唔知搞幾多世先上到天堂
[00:06:19.400 --> 00:06:21.400]  但信耶穌就係一信
[00:06:21.400 --> 00:06:22.400]  你就即刻有機會上天堂
[00:06:22.400 --> 00:06:23.400]  我哋一秒鐘信咗
[00:06:23.400 --> 00:06:25.400]  下一秒死咗我即刻上天堂
[00:06:25.400 --> 00:06:27.400]  咁簡單嘅嘢點解唔信呢
[00:06:27.400 --> 00:06:28.400]  第二個矛盾嘅地方就係
[00:06:28.400 --> 00:06:30.400]  我哋信咗之後
[00:06:30.400 --> 00:06:32.400]  我哋將我生命獻呈畀上帝
[00:06:32.400 --> 00:06:33.400]  我哋都唔肯 點解呢
[00:06:33.400 --> 00:06:34.400]  係對我有益處
[00:06:34.400 --> 00:06:35.400]  唔係對上帝有益處
[00:06:35.400 --> 00:06:36.400]  點解都唔肯呢
[00:06:36.400 --> 00:06:38.400]  原來答案係一樣嘅
[00:06:38.400 --> 00:06:40.400]  想知道嘛
[00:06:40.400 --> 00:06:42.400]  答案好簡單
[00:06:42.400 --> 00:06:46.400]  唔肯信耶穌係因為兩個原因
[00:06:46.400 --> 00:06:47.400]  係驕傲
[00:06:47.400 --> 00:06:50.400]  唔肯信耶穌嘅第二個原因
[00:06:50.400 --> 00:06:51.400]  係自私
[00:06:51.400 --> 00:06:54.400]  信咗耶穌之後
[00:06:54.400 --> 00:06:56.400]  唔肯將自己生命獻呈畀上帝嘅
[00:06:56.400 --> 00:06:58.400]  都係呢兩個原因原來
[00:06:58.400 --> 00:06:59.400]  都係驕傲
[00:06:59.400 --> 00:07:03.400]  唔肯獻呈生命畀上帝嘅原因係
[00:07:03.400 --> 00:07:04.400]  都係自私
[00:07:04.400 --> 00:07:06.400]  弟兄姊妹
[00:07:06.400 --> 00:07:08.400]  同你家弟兄講一聲
[00:07:08.400 --> 00:07:10.400]  你唔好咁驕傲同自私啦
[00:07:10.400 --> 00:07:16.400]  其實呢種驕傲同自私係傻㗎喎
[00:07:16.400 --> 00:07:17.400]  點解
[00:07:17.400 --> 00:07:18.400]  係對自己無益處吖嘛
[00:07:18.400 --> 00:07:20.400]  人類嘅罪性最大係咁㗎
[00:07:20.400 --> 00:07:22.400]  我哋好堅持做一樣嘢
[00:07:22.400 --> 00:07:23.400]  但係對自己無益處
[00:07:23.400 --> 00:07:24.400]  我繼續堅持落去做
[00:07:24.400 --> 00:07:25.400]  對自己有益處嗰啲
[00:07:25.400 --> 00:07:26.400]  我唔做
[00:07:26.400 --> 00:07:28.400]  呢個就係我哋嘅罪性
[00:07:28.400 --> 00:07:29.400]  同你家弟兄講一聲
[00:07:29.400 --> 00:07:30.400]  你唔係好人嚟㗎
[00:07:30.400 --> 00:07:36.400]  再一次證明我哋唔係好人嚟㗎嘛
[00:07:36.400 --> 00:07:37.400]  係好人嘅話
[00:07:37.400 --> 00:07:40.400]  所有信徒會將生命獻呈畀上帝啦係咪
[00:07:40.400 --> 00:07:41.400]  點解
[00:07:41.400 --> 00:07:43.400]  你得咗上帝咁大嘅救贖
[00:07:43.400 --> 00:07:44.400]  咁大嘅愛
[00:07:44.400 --> 00:07:45.400]  咁大嘅救恩
[00:07:45.400 --> 00:07:47.400]  竟然要上帝要呼喚你
[00:07:47.400 --> 00:07:48.400]  要勸你
[00:07:48.400 --> 00:07:50.400]  將生命獻上啦弟兄姊妹
[00:07:50.400 --> 00:07:51.400]  係咪你讀完一段經文
[00:07:51.400 --> 00:07:53.400]  你要喊呢
[00:07:53.400 --> 00:07:57.400]  上帝愛到我哋咁樣
[00:07:57.400 --> 00:07:58.400]  你願唔願意立志成為活祭
[00:07:58.400 --> 00:08:00.400]  全人獻畀上帝所使用呢
[00:08:00.400 --> 00:08:02.400]  呢度講緊侍奉就係敬拜
[00:08:02.400 --> 00:08:05.400]  弟兄姊妹敬拜唔係返嚟已經過幾鐘頭
[00:08:05.400 --> 00:08:07.400]  敬拜你每一個生活都係敬拜
[00:08:07.400 --> 00:08:11.400]  你返工係敬拜
[00:08:11.400 --> 00:08:14.400]  你屋企煮飯係敬拜
[00:08:14.400 --> 00:08:16.400]  湊仔係敬拜
[00:08:16.400 --> 00:08:18.400]  係咪
[00:08:18.400 --> 00:08:20.400]  你嘅生活就係敬拜
[00:08:21.400 --> 00:08:22.400]  同你姐弟兄講一聲
[00:08:22.400 --> 00:08:24.400]  你一至七都係敬拜
[00:08:24.400 --> 00:08:27.400]  有人就話啦
[00:08:27.400 --> 00:08:29.400]  咁既然係咁我禮拜日唔使返嚟敬拜啦好咩
[00:08:29.400 --> 00:08:31.400]  你一至七都呼吸
[00:08:31.400 --> 00:08:33.400]  淨係禮拜日上晝唔好呼吸呀好唔好
[00:08:33.400 --> 00:08:37.400]  咩邏輯嚟㗎呢個係
[00:08:37.400 --> 00:08:39.400]  明唔明呀
[00:08:39.400 --> 00:08:42.400]  一至七都食飯點解呢
[00:08:42.400 --> 00:08:44.400]  咩邏輯嚟㗎
[00:08:44.400 --> 00:08:45.400]  你一至六都食咗咁多啦
[00:08:45.400 --> 00:08:47.400]  星期日唔好食咗全日
[00:08:47.400 --> 00:08:48.400]  係咪
[00:08:48.400 --> 00:08:50.400]  呢個咩邏輯嚟㗎
[00:08:50.400 --> 00:08:51.400]  頂姐妹
[00:08:51.400 --> 00:08:53.400]  咁我哋要整個人去敬拜主的時候
[00:08:53.400 --> 00:08:54.400]  我要成為活祭
[00:08:54.400 --> 00:08:56.400]  要成為活祭嘅事情講咩
[00:08:56.400 --> 00:08:57.400]  唔好效法呢個世界
[00:08:57.400 --> 00:09:00.400]  需要心意更生而變化
[00:09:00.400 --> 00:09:01.400]  叫你們參與何為神嘅善良
[00:09:01.400 --> 00:09:03.400]  順傳可喜悅的旨意
[00:09:03.400 --> 00:09:05.400]  願意成為活祭
[00:09:05.400 --> 00:09:08.400]  願意心意更生轉化
[00:09:08.400 --> 00:09:10.400]  我哋必須要心意更生變化
[00:09:10.400 --> 00:09:12.400]  必須要唔好效法呢個世界
[00:09:12.400 --> 00:09:13.400]  主要目的係咩
[00:09:13.400 --> 00:09:16.400]  我哋先能夠參與到何為神嘅
[00:09:16.400 --> 00:09:19.400]  善良順傳可喜悅嘅旨意
[00:09:19.400 --> 00:09:21.400]  如果當我哋唔願意心意更生
[00:09:21.400 --> 00:09:23.400]  我哋唔願意唔效法呢個世界嘅話
[00:09:23.400 --> 00:09:26.400]  我哋想尋求上帝嘅旨意
[00:09:26.400 --> 00:09:27.400]  我再講
[00:09:27.400 --> 00:09:29.400]  如果我又唔願意成為活祭
[00:09:29.400 --> 00:09:32.400]  或者我口講我願意成為活祭
[00:09:32.400 --> 00:09:35.400]  不過我唔願意唔效法呢個世界
[00:09:35.400 --> 00:09:36.400]  我唔願意心意更生
[00:09:36.400 --> 00:09:39.400]  但我想去尋求上帝旨意呢
[00:09:39.400 --> 00:09:40.400]  個答案係
[00:09:40.400 --> 00:09:41.400]  同呢間頂姐妹講
[00:09:41.400 --> 00:09:45.400]  你唔使旨意
[00:09:45.400 --> 00:09:46.400]  點解有啲頂姐妹
[00:09:46.400 --> 00:09:47.400]  去信起耶穌之後
[00:09:47.400 --> 00:09:50.400]  我祈禱上帝要我做乜
[00:09:50.400 --> 00:09:51.400]  你唔會阿Man嘅
[00:09:51.400 --> 00:09:53.400]  你唔會阿Man嘅
[00:09:53.400 --> 00:09:56.400]  有人假稱上帝嘅名
[00:09:56.400 --> 00:09:58.400]  如果係舊嘢用石頭掟死嘅呢啲人
[00:09:58.400 --> 00:10:00.400]  假稱上帝嘅名
[00:10:00.400 --> 00:10:01.400]  上帝要我
[00:10:01.400 --> 00:10:02.400]  我祈禱上帝要我做啲乜嘢
[00:10:02.400 --> 00:10:04.400]  佢自己想做啲乜嘢
[00:10:04.400 --> 00:10:06.400]  頂姐妹
[00:10:06.400 --> 00:10:08.400]  通常上帝想要你做嘅嘢
[00:10:08.400 --> 00:10:09.400]  係你唔想做嘅
[00:10:17.400 --> 00:10:19.400]  當你搵你組長同搵組員講
[00:10:19.400 --> 00:10:21.400]  上帝要我做啲嘢
[00:10:21.400 --> 00:10:22.400]  我唔係好想
[00:10:22.400 --> 00:10:24.400]  嗰個肯定係上帝旨意
[00:10:24.400 --> 00:10:27.400]  上帝想我做咩
[00:10:27.400 --> 00:10:28.400]  我好想做
[00:10:28.400 --> 00:10:30.400]  嗰個多數唔係上帝旨意
[00:10:30.400 --> 00:10:34.400]  我肯定同多數
[00:10:34.400 --> 00:10:35.400]  小心啲用下
[00:10:35.400 --> 00:10:37.400]  頂姐妹
[00:10:37.400 --> 00:10:42.400]  我哋網清耶和華明
[00:10:42.400 --> 00:10:43.400]  今日有人好偉大
[00:10:43.400 --> 00:10:45.400]  為咗天國做嘢
[00:10:45.400 --> 00:10:47.400]  為咗天國建立教會
[00:10:47.400 --> 00:10:49.400]  佢嘅教會先係天國
[00:10:49.400 --> 00:10:51.400]  佢教會以外嘅教會就唔係教會
[00:10:51.400 --> 00:10:55.400]  頂姐妹
[00:10:55.400 --> 00:10:56.400]  小心啲
[00:10:56.400 --> 00:10:58.400]  呢啲教會增長好快
[00:10:58.400 --> 00:10:59.400]  呢啲教會人數好多
[00:10:59.400 --> 00:11:00.400]  但係
[00:11:00.400 --> 00:11:02.400]  嗰個人嘅野心
[00:11:02.400 --> 00:11:04.400]  代替咗一切嘅意象
[00:11:04.400 --> 00:11:06.400]  佢講嘅意象係佢嘅野心
[00:11:06.400 --> 00:11:07.400]  係咪
[00:11:07.400 --> 00:11:09.400]  今日你諗下
[00:11:09.400 --> 00:11:11.400]  如果我哋唔願意唔效忽呢個世界
[00:11:11.400 --> 00:11:13.400]  我唔願意心意根深
[00:11:13.400 --> 00:11:15.400]  冇法子明白上帝嘅旨意
[00:11:15.400 --> 00:11:16.400]  咁就要問
[00:11:16.400 --> 00:11:18.400]  今日我哋每日input啲乜嘢
[00:11:18.400 --> 00:11:19.400]  喺我哋嘅大腦嗰度
[00:11:19.400 --> 00:11:21.400]  問下你隔離嘅頂姐妹
[00:11:21.400 --> 00:11:22.400]  呢個腦食乜嘢㗎
[00:11:22.400 --> 00:11:26.400]  呢個問題唔make sense你覺得係咪
[00:11:26.400 --> 00:11:27.400]  所以冇問
[00:11:27.400 --> 00:11:29.400]  你問咗先啦
[00:11:29.400 --> 00:11:31.400]  你清楚啲問佢呢個腦食乜嘢㗎
[00:11:31.400 --> 00:11:34.400]  我哋香港人好叻㗎
[00:11:34.400 --> 00:11:36.400]  我哋食腦㗎嘛國家
[00:11:36.400 --> 00:11:40.400]  而家落嚟我引用兩個醫生
[00:11:40.400 --> 00:11:42.400]  呢兩個醫生都係基督徒醫生
[00:11:42.400 --> 00:11:44.400]  一個醫生叫做亨利
[00:11:44.400 --> 00:11:46.400]  萊特博士寫咗本書
[00:11:46.400 --> 00:11:48.400]  中文譯做叫做健康之道
[00:11:48.400 --> 00:11:50.400]  佢裏面提到其實我哋近代
[00:11:50.400 --> 00:11:52.400]  成日講叫做心生病
[00:11:52.400 --> 00:11:54.400]  因為我唔係醫生
[00:11:54.400 --> 00:11:56.400]  我只係引用醫生所講嘅嘢
[00:11:56.400 --> 00:11:58.400]  佢話人嘅病嘅根源
[00:11:58.400 --> 00:12:00.400]  不僅係病毒同細菌入侵
[00:12:00.400 --> 00:12:02.400]  而且係靈性同
[00:12:02.400 --> 00:12:04.400]  心理方面嘅原因
[00:12:04.400 --> 00:12:06.400]  你而家望吓你隔離嗰陣嘅樣
[00:12:06.400 --> 00:12:08.400]  你望吓望佢
[00:12:08.400 --> 00:12:10.400]  你認真啲望吓望
[00:12:10.400 --> 00:12:12.400]  一望你就發覺
[00:12:12.400 --> 00:12:14.400]  呢個人遲早病
[00:12:14.400 --> 00:12:18.400]  你有預感㗎
[00:12:18.400 --> 00:12:20.400]  你有預感㗎
[00:12:20.400 --> 00:12:22.400]  鬧鬧面笑都
[00:12:22.400 --> 00:12:24.400]  鬧埋一嚿檸檬咁嘅樣
[00:12:24.400 --> 00:12:26.400]  嘩講嘅
[00:12:26.400 --> 00:12:28.400]  消極心中
[00:12:28.400 --> 00:12:30.400]  苦毒因為婚禮
[00:12:30.400 --> 00:12:32.400]  又話睇吓幾時離婚吖
[00:12:32.400 --> 00:12:36.400]  行街就鬧人
[00:12:36.400 --> 00:12:38.400]  阿車咁趕住去邊呀
[00:12:38.400 --> 00:12:40.400]  揸車又鬧人
[00:12:40.400 --> 00:12:42.400]  你啲人遲早病呀
[00:12:42.400 --> 00:12:46.400]  你又見到啲人癲癲神神
[00:12:46.400 --> 00:12:48.400]  嘩乜都笑
[00:12:48.400 --> 00:12:50.400]  又遲早病
[00:12:50.400 --> 00:12:54.400]  你睇得出㗎喎
[00:12:54.400 --> 00:12:56.400]  你睇得出㗎
[00:12:56.400 --> 00:12:58.400]  你唔係醫生但你睇得出㗎
[00:12:58.400 --> 00:13:00.400]  到有一日佢話佢有病嘅時候
[00:13:00.400 --> 00:13:02.400]  一早睇到啦
[00:13:02.400 --> 00:13:04.400]  咁樣係人都會病㗎啦
[00:13:04.400 --> 00:13:06.400]  我講緊嚴重嘅病
[00:13:06.400 --> 00:13:08.400]  呢個醫生點講
[00:13:08.400 --> 00:13:10.400]  佢話苦毒疾度
[00:13:10.400 --> 00:13:12.400]  憤恨憤怒唔饒恕人
[00:13:12.400 --> 00:13:14.400]  怨天尤人懼怕
[00:13:14.400 --> 00:13:16.400]  呢一切原來影響咗我內分泌神經系統
[00:13:16.400 --> 00:13:18.400]  導致免疫系統
[00:13:18.400 --> 00:13:20.400]  下降以至身體生病
[00:13:20.400 --> 00:13:22.400]  冇咗健康
[00:13:22.400 --> 00:13:24.400]  咁好多個病都係同免疫系統有關
[00:13:24.400 --> 00:13:26.400]  其中一個影響
[00:13:26.400 --> 00:13:28.400]  我唔係個唯一
[00:13:28.400 --> 00:13:30.400]  其中一個影響我哋免疫系統嘅能力下降
[00:13:30.400 --> 00:13:32.400]  係我哋嘅情緒
[00:13:32.400 --> 00:13:34.400]  負面嘅情緒
[00:13:34.400 --> 00:13:36.400]  呢本書用叫有毒嘅情緒
[00:13:36.400 --> 00:13:40.400]  國內曾經有一段時間
[00:13:40.400 --> 00:13:42.400]  好流行一首歌叫做香水有毒
[00:13:42.400 --> 00:13:46.400]  有毒嘅情緒
[00:13:46.400 --> 00:13:48.400]  你容許呢啲情緒繼續喺你裏面搞
[00:13:48.400 --> 00:13:52.400]  同你街頭人講聲
[00:13:52.400 --> 00:13:54.400]  你遲早病
[00:13:54.400 --> 00:13:56.400]  你明你點解病嘅來源
[00:13:56.400 --> 00:13:58.400]  你話係冇呢啲都會病
[00:13:58.400 --> 00:14:00.400]  唔同嘅病嚟嘅
[00:14:00.400 --> 00:14:02.400]  我哋睇下
[00:14:02.400 --> 00:14:04.400]  有一個人嘅另一個醫生
[00:14:04.400 --> 00:14:06.400]  呢本書未翻去做中文
[00:14:06.400 --> 00:14:08.400]  我喺新加坡有人送畀我
[00:14:08.400 --> 00:14:10.400]  但係其實你打呢個醫生嘅名上網
[00:14:10.400 --> 00:14:12.400]  你好多Youtube
[00:14:12.400 --> 00:14:14.400]  佢講咗好多關於書嘅內容
[00:14:14.400 --> 00:14:16.400]  佢就提
[00:14:16.400 --> 00:14:18.400]  佢引用咗另一個醫生嘅說話
[00:14:18.400 --> 00:14:20.400]  有87%嘅病
[00:14:20.400 --> 00:14:22.400]  係嚟自我哋嘅思想
[00:14:22.400 --> 00:14:24.400]  同你隔壁人講聲
[00:14:24.400 --> 00:14:26.400]  你思想有病
[00:14:26.400 --> 00:14:30.400]  佢講咩呢
[00:14:30.400 --> 00:14:32.400]  你要有好嘅生活
[00:14:32.400 --> 00:14:34.400]  一個好嘅質素嘅生活
[00:14:34.400 --> 00:14:36.400]  係嚟自一個
[00:14:36.400 --> 00:14:38.400]  好嘅質素嘅思想
[00:14:38.400 --> 00:14:40.400]  你點樣思考
[00:14:40.400 --> 00:14:42.400]  你點樣想嘢
[00:14:42.400 --> 00:14:44.400]  帶嚟嘅係好嘅定係壞嘅
[00:14:44.400 --> 00:14:46.400]  完全影響緊你
[00:14:46.400 --> 00:14:48.400]  所以你要改變你生命
[00:14:48.400 --> 00:14:50.400]  你話我生活活得好唔開心
[00:14:50.400 --> 00:14:52.400]  我想開心
[00:14:52.400 --> 00:14:54.400]  點樣先令到我自己開心呢
[00:14:54.400 --> 00:14:56.400]  唔係要有錢唔係要有呢啲唔係要有嗰啲
[00:14:56.400 --> 00:14:58.400]  係先改變你嘅思想
[00:14:58.400 --> 00:15:00.400]  改變你嘅想法
[00:15:00.400 --> 00:15:02.400]  改變你想嘢嘅方法
[00:15:02.400 --> 00:15:04.400]  普羅話唔好效法呢個世界
[00:15:04.400 --> 00:15:06.400]  將經文倒轉讀你就知咩叫世界
[00:15:06.400 --> 00:15:08.400]  呢個世界係點嘅呢
[00:15:08.400 --> 00:15:10.400]  呢個世界係虛假嘅
[00:15:10.400 --> 00:15:12.400]  你聽日返工你就知
[00:15:12.400 --> 00:15:14.400]  商業社會
[00:15:14.400 --> 00:15:16.400]  充滿虛假
[00:15:16.400 --> 00:15:18.400]  入到啲鋪頭嗰度
