
[00:00:00.000 --> 00:00:04.000]  這段聖經的最後一句
[00:02:28.000 --> 00:02:30.000]  他們成為神的子民
[00:02:30.000 --> 00:02:34.000]  即使以色列人他們是屬於神的
[00:02:34.000 --> 00:02:39.000]  他們也不能夠靠這個律法來成義
[00:02:39.000 --> 00:02:43.000]  所以加拿大書第三章這段經文的話
[00:02:43.000 --> 00:02:47.000]  是很清楚的就告訴我們
[00:02:47.000 --> 00:02:53.000]  就是靠律法是不能成義的
[00:02:53.000 --> 00:02:57.000]  每一個要靠律法來成義的人呢
[00:02:57.000 --> 00:03:00.000]  都是被咒詛的
[00:03:00.000 --> 00:03:04.000]  那麼為什麼有這樣的一個結論呢
[00:03:04.000 --> 00:03:07.000]  可以看到有幾個原因
[00:03:07.000 --> 00:03:12.000]  就在第三章的第十節裡頭
[00:03:12.000 --> 00:03:13.000]  後面說
[00:03:13.000 --> 00:03:15.000]  因為經上記著
[00:03:15.000 --> 00:03:22.000]  凡不長照律法書上所記一切之事去行的
[00:03:22.000 --> 00:03:24.000]  就被咒詛
[00:03:24.000 --> 00:03:26.000]  什麼樣的被咒詛呢
[00:03:26.000 --> 00:03:33.000]  他就是他不長照律法書上所記一切之事去行的
[00:03:33.000 --> 00:03:36.000]  這些人都要被咒詛
[00:03:36.000 --> 00:03:39.000]  意思就是說你要靠律法
[00:03:39.000 --> 00:03:43.000]  要成義要得到神的喜歡
[00:03:43.000 --> 00:03:45.000]  你能做得到嗎
[00:03:45.000 --> 00:03:46.000]  做不到
[00:03:46.000 --> 00:03:49.000]  世界上沒有一個人做得到
[00:03:49.000 --> 00:03:50.000]  為什麼呢
[00:03:50.000 --> 00:03:52.000]  有幾個原因
[00:03:52.000 --> 00:03:56.000]  這句話裡頭就說到有四個原因
[00:03:56.000 --> 00:04:00.000]  第一個原因就是不長照
[00:04:00.000 --> 00:04:05.000]  不長照律法書上所記一切之事去行的
[00:04:05.000 --> 00:04:06.000]  這個重點
[00:04:06.000 --> 00:04:07.000]  這個原因
[00:04:07.000 --> 00:04:10.000]  第一個原因就是說你不能長照
[00:04:10.000 --> 00:04:12.000]  長照的意思
[00:04:12.000 --> 00:04:16.000]  英文是繼續不斷
[00:04:16.000 --> 00:04:21.000]  你繼續不斷的去照著律法書上所行的
[00:04:21.000 --> 00:04:25.000]  不能長照
[00:04:25.000 --> 00:04:28.000]  長照的意思就是繼續不斷
[00:04:28.000 --> 00:04:31.000]  你不能夠繼續不斷
[00:04:31.000 --> 00:04:33.000]  你能夠一次可以
[00:04:33.000 --> 00:04:35.000]  兩次可以
[00:04:35.000 --> 00:04:37.000]  但是你不可能
[00:04:37.000 --> 00:04:41.000]  一個人不可能從出生到他離開世界
[00:04:41.000 --> 00:04:43.000]  這個幾十年當中
[00:04:43.000 --> 00:04:46.000]  沒有一個惡的念頭
[00:04:46.000 --> 00:04:51.000]  沒有一個不好的說出來不好的話
[00:04:51.000 --> 00:04:55.000]  也沒有說他沒有一個不好的行為
[00:04:55.000 --> 00:04:58.000]  他不能夠繼續不斷
[00:04:58.000 --> 00:04:59.000]  長照
[00:04:59.000 --> 00:05:00.000]  做不到
[00:05:00.000 --> 00:05:03.000]  沒有一個人是
[00:05:03.000 --> 00:05:06.000]  所以你也可以做好事
[00:05:06.000 --> 00:05:11.000]  做一件好事是容易的
[00:05:11.000 --> 00:05:13.000]  但是你一生要做好事
[00:05:13.000 --> 00:05:15.000]  你是沒有這樣的人
[00:05:15.000 --> 00:05:16.000]  是很不容易
[00:05:16.000 --> 00:05:18.000]  所以講起來我們自己也是這樣
[00:05:18.000 --> 00:05:21.000]  你從出生到你長大到現在
[00:05:21.000 --> 00:05:22.000]  你回想起來
[00:05:22.000 --> 00:05:25.000]  你不知道有多少不好的思想
[00:05:25.000 --> 00:05:27.000]  不好的話
[00:05:27.000 --> 00:05:29.000]  不好的行為
[00:05:29.000 --> 00:05:30.000]  那麼這些呢
[00:05:30.000 --> 00:05:33.000]  就是說你沒有一個人
[00:05:33.000 --> 00:05:36.000]  可以說能夠長照
[00:05:36.000 --> 00:05:42.000]  長照律法書上的記的去行
[00:05:42.000 --> 00:05:43.000]  第二個呢
[00:05:43.000 --> 00:05:49.000]  就是他不能夠照所記一切的事情去行
[00:05:49.000 --> 00:05:53.000]  就是律法書上有很多規定
[00:05:53.000 --> 00:05:54.000]  不可殺人
[00:05:54.000 --> 00:05:56.000]  不可偷盜
[00:05:56.000 --> 00:05:57.000]  不可貪心
[00:05:57.000 --> 00:05:59.000]  不可很多
[00:05:59.000 --> 00:06:01.000]  你應該顧到別人
[00:06:01.000 --> 00:06:03.000]  怎麼很多很多
[00:06:03.000 --> 00:06:07.000]  律法有六百一十三條
[00:06:07.000 --> 00:06:10.000]  那就是你一切的事
[00:06:10.000 --> 00:06:14.000]  你不能夠把一切的律法的這些條條
[00:06:14.000 --> 00:06:16.000]  你都能夠做得到
[00:06:16.000 --> 00:06:18.000]  可能你能做六百一十二條
[00:06:18.000 --> 00:06:21.000]  但是你還有一條你做不到
[00:06:21.000 --> 00:06:23.000]  那聖經怎麼說呢
[00:06:23.000 --> 00:06:25.000]  只在一條上跌倒
[00:06:25.000 --> 00:06:27.000]  就是犯了重條
[00:06:27.000 --> 00:06:30.000]  如果你在一條上失敗了
[00:06:30.000 --> 00:06:31.000]  那就是說
[00:06:31.000 --> 00:06:33.000]  整個你就是沒有照的
[00:06:33.000 --> 00:06:36.000]  沒有照這個所記的一切事去行
[00:06:36.000 --> 00:06:38.000]  就好像是一塊玻璃一樣的
[00:06:38.000 --> 00:06:41.000]  沒有好好的玻璃一塊
[00:06:41.000 --> 00:06:45.000]  如果你一下子用個石頭打在上面
[00:06:45.000 --> 00:06:47.000]  上面有個洞或者碎了
[00:06:47.000 --> 00:06:50.000]  整個玻璃就作廢了
[00:06:50.000 --> 00:06:54.000]  所以你這樣一條跌倒了
[00:06:54.000 --> 00:06:56.000]  那就犯了重條
[00:06:56.000 --> 00:07:02.000]  這個是神說的一切的事
[00:07:02.000 --> 00:07:04.000]  我們想想我們是不是一切的事啊
[00:07:04.000 --> 00:07:07.000]  可能我們有百分之八十做到了
[00:07:07.000 --> 00:07:09.000]  百分之九十做到了
[00:07:09.000 --> 00:07:11.000]  那你還是有百分之十
[00:07:11.000 --> 00:07:13.000]  百分之二十你沒有做到
[00:07:13.000 --> 00:07:22.000]  那你還是不合乎神的要求
[00:07:22.000 --> 00:07:24.000]  第三原因就是
[00:07:24.000 --> 00:07:28.000]  不能照律法書上所記的事情
[00:07:28.000 --> 00:07:30.000]  重點在律法書了
[00:07:30.000 --> 00:07:34.000]  你不能夠照律法書上所記的
[00:07:34.000 --> 00:07:35.000]  那這個就說到
[00:07:35.000 --> 00:07:39.000]  你不能夠守整個的律法
[00:07:39.000 --> 00:07:41.000]  整個的律法包括的面很廣
[00:07:41.000 --> 00:07:45.000]  神給以色列人的律法的範圍很大
[00:07:45.000 --> 00:07:47.000]  有道德方面的
[00:07:47.000 --> 00:07:49.000]  你不可殺人、不可貪心
[00:07:49.000 --> 00:07:51.000]  這都道德方面的
[00:07:51.000 --> 00:07:53.000]  你要愛人如己
[00:07:53.000 --> 00:07:55.000]  這都是道德方面的
[00:07:55.000 --> 00:07:58.000]  還有十條誡命
[00:07:58.000 --> 00:08:00.000]  你不能夠去拜偶像
[00:08:00.000 --> 00:08:03.000]  你不能夠妄稱耶和華的名
[00:08:03.000 --> 00:08:05.000]  你不能貪心
[00:08:05.000 --> 00:08:07.000]  這個都是十戒
[00:08:07.000 --> 00:08:09.000]  那麼這個律法裡頭也講到
[00:08:09.000 --> 00:08:11.000]  人跟神的關係
[00:08:11.000 --> 00:08:13.000]  人怎麼敬拜神
[00:08:13.000 --> 00:08:16.000]  也講到人跟人中間的關係
[00:08:16.000 --> 00:08:20.000]  你看見你的鄰居
[00:08:20.000 --> 00:08:28.000]  他一條驢在外面丟失了
[00:08:28.000 --> 00:08:30.000]  你看見你不把牠牽回來
[00:08:30.000 --> 00:08:32.000]  那這個算你的罪
[00:08:32.000 --> 00:08:36.000]  那麼有很多這樣的跟人的關係
[00:08:36.000 --> 00:08:39.000]  所以律法書是全律法的話
[00:08:39.000 --> 00:08:41.000]  包括的範圍很多
[00:08:41.000 --> 00:08:45.000]  包括我們人在社會的生活
[00:08:45.000 --> 00:08:47.000]  我們家庭的生活
[00:08:47.000 --> 00:08:48.000]  我們個人的生活
[00:08:48.000 --> 00:08:50.000]  我們跟神的關係
[00:08:50.000 --> 00:08:54.000]  種種方面我們沒有一個完人
[00:08:54.000 --> 00:08:56.000]  沒有一個人能夠完全的
[00:08:56.000 --> 00:09:00.000]  按照律法書上全部的去行
[00:09:00.000 --> 00:09:07.000]  所以這個也是不能夠靠律法來成立
[00:09:07.000 --> 00:09:10.000]  第四個原因就看到
[00:09:10.000 --> 00:09:14.000]  這裡說去行
[00:09:14.000 --> 00:09:18.000]  重點去行
[00:09:18.000 --> 00:09:20.000]  英文很簡單
[00:09:20.000 --> 00:09:21.000]  to do them
[00:09:21.000 --> 00:09:22.000]  就做
[00:09:22.000 --> 00:09:25.000]  就是不能夠完全去行
[00:09:25.000 --> 00:09:27.000]  這個去行的意思不是說
[00:09:27.000 --> 00:09:29.000]  你行一條兩條
[00:09:29.000 --> 00:09:31.000]  就是你完全的行
[00:09:31.000 --> 00:09:35.000]  百分之一百的遵守
[00:09:35.000 --> 00:09:39.000]  不管是過去現在還是將來
[00:09:39.000 --> 00:09:42.000]  你能不能夠完全的遵守
[00:09:42.000 --> 00:09:47.000]  這個律法上這些事情的去行
[00:09:47.000 --> 00:09:49.000]  可能你知道
[00:09:49.000 --> 00:09:51.000]  知道應該怎麼樣
[00:09:51.000 --> 00:09:53.000]  可是有沒有做到呢
[00:09:53.000 --> 00:09:54.000]  沒有
[00:09:54.000 --> 00:09:56.000]  那麼這樣的話
[00:09:56.000 --> 00:09:58.000]  從這幾方面來看
[00:09:58.000 --> 00:10:02.000]  李時節經常所記的這些話
[00:10:02.000 --> 00:10:05.000]  凡不照常照律法書上
[00:10:05.000 --> 00:10:09.000]  所記一切事情去行的
[00:10:09.000 --> 00:10:10.000]  結果怎麼樣呢
[00:10:10.000 --> 00:10:12.000]  就被揍住
[00:10:12.000 --> 00:10:17.000]  所以保羅就在這裡面
[00:10:17.000 --> 00:10:19.000]  告訴以色列人
[00:10:19.000 --> 00:10:24.000]  他說你們要是去靠行律法來成立
[00:10:24.000 --> 00:10:30.000]  那你們就是被揍住的
[00:10:30.000 --> 00:10:33.000]  那人既然不能靠律法成立
[00:10:33.000 --> 00:10:36.000]  那又不能救自己怎麼辦呢
[00:10:36.000 --> 00:10:38.000]  人類有什麼出路呢
[00:10:38.000 --> 00:10:41.000]  有什麼大案呢
[00:10:41.000 --> 00:10:43.000]  人沒有辦法了
[00:10:43.000 --> 00:10:49.000]  所以神就差遣他的兒子降生為人
[00:10:49.000 --> 00:10:52.000]  輕生擔當人的罪
[00:10:52.000 --> 00:10:54.000]  所以在舊約
[00:10:54.000 --> 00:10:56.000]  以色列書五十三章
[00:10:56.000 --> 00:10:58.000]  第四節到第六節
[00:10:58.000 --> 00:11:00.000]  就預言
[00:11:00.000 --> 00:11:02.000]  以色列就預言
[00:11:02.000 --> 00:11:05.000]  將來有一位以色列
[00:11:05.000 --> 00:11:08.000]  也就是基督
[00:11:08.000 --> 00:11:11.000]  他要來
[00:11:11.000 --> 00:11:14.000]  那麼以色列說這個預言的時候
[00:11:14.000 --> 00:11:15.000]  神啟示他
[00:11:15.000 --> 00:11:17.000]  感動他說這個預言
[00:11:17.000 --> 00:11:21.000]  離開耶穌降生有七百年這個時間
[00:11:21.000 --> 00:11:24.000]  所以在耶穌基督降生七百年以前
[00:11:24.000 --> 00:11:27.000]  神已經看見
[00:11:27.000 --> 00:11:32.000]  人不能夠靠律法來成立的
[00:11:32.000 --> 00:11:34.000]  所以他就預備了一個救法
[00:11:34.000 --> 00:11:36.000]  他這個拯救的方法
[00:11:36.000 --> 00:11:39.000]  就是他的兒子耶穌基督自己
[00:11:39.000 --> 00:11:41.000]  所以他就接著
[00:11:41.000 --> 00:11:43.000]  先知以色列預言
[00:11:43.000 --> 00:11:45.000]  將來有一位
[00:11:45.000 --> 00:11:51.000]  這個以色列也就是基督要降生
[00:11:51.000 --> 00:11:56.000]  他要來讓人類的罪
[00:11:56.000 --> 00:11:58.000]  都由他來背負
[00:11:58.000 --> 00:12:00.000]  所以這個預言裡頭
[00:12:00.000 --> 00:12:03.000]  這個第五十三章
[00:12:03.000 --> 00:12:09.000]  講的一個是非常清楚的
[00:12:09.000 --> 00:12:15.000]  非常明確的這樣的一個預言
[00:12:15.000 --> 00:12:17.000]  也可以說
[00:12:17.000 --> 00:12:20.000]  這一章五十三章這一章
[00:12:20.000 --> 00:12:24.000]  是整個以色列書一個中心
[00:12:24.000 --> 00:12:27.000]  因為以色列書講的預言
[00:12:27.000 --> 00:12:30.000]  中心就是有一位以色列
[00:12:30.000 --> 00:12:33.000]  要為了人類降生
[00:12:33.000 --> 00:12:35.000]  他要做什麼事情
[00:12:35.000 --> 00:12:37.000]  那麼到五十三章呢
[00:12:37.000 --> 00:12:40.000]  就講到他怎麼來拯救
[00:12:40.000 --> 00:12:42.000]  怎麼來拯救
[00:12:42.000 --> 00:12:44.000]  他用什麼方法
[00:12:44.000 --> 00:12:46.000]  他做了什麼事情
[00:12:46.000 --> 00:12:50.000]  使得人類能夠得到拯救
[00:12:50.000 --> 00:12:52.000]  他能成為人類的救主
[00:12:52.000 --> 00:12:54.000]  所以這裡面
[00:12:54.000 --> 00:12:59.000]  這五十三章內容都很豐富
[00:12:59.000 --> 00:13:03.000]  第四節到第六節就說到他
[00:13:03.000 --> 00:13:06.000]  基督為我們受苦
[00:13:06.000 --> 00:13:09.000]  為我們受什麼苦呢
[00:13:09.000 --> 00:13:14.000]  就是他擔當我們的憂患
[00:13:14.000 --> 00:13:16.000]  背負我們的痛苦
[00:13:16.000 --> 00:13:18.000]  人生在世的話
[00:13:18.000 --> 00:13:21.000]  有很多憂患的事情
[00:13:21.000 --> 00:13:25.000]  有很多我們覺得痛苦的事情
[00:13:25.000 --> 00:13:27.000]  孩子有孩子的痛苦
[00:13:27.000 --> 00:13:29.000]  成年人有成年人的痛苦
[00:13:29.000 --> 00:13:32.000]  老人有老人的痛苦
[00:13:32.000 --> 00:13:34.000]  男人有男人的痛苦
[00:13:34.000 --> 00:13:36.000]  女人有女人的痛苦
[00:13:36.000 --> 00:13:40.000]  這些痛苦都是因為罪而引起來的
[00:13:40.000 --> 00:13:42.000]  不一定是因為他自己的罪
[00:13:42.000 --> 00:13:45.000]  或者因為別人加給他的罪
[00:13:45.000 --> 00:13:48.000]  加給他的損害
[00:13:48.000 --> 00:13:50.000]  那麼整個說都是
[00:13:50.000 --> 00:13:52.000]  人類這一切的痛苦啊
[00:13:52.000 --> 00:13:53.000]  憂傷啊
[00:13:53.000 --> 00:13:55.000]  眼淚啊
[00:13:55.000 --> 00:13:59.000]  都是因為人的罪而引起的
[00:13:59.000 --> 00:14:01.000]  那麼這樣的話呢
[00:14:01.000 --> 00:14:05.000]  基督就來擔負我們的憂患
[00:14:05.000 --> 00:14:08.000]  來背負我們的痛苦
[00:14:08.000 --> 00:14:12.000]  他不但是對我們的憂患痛苦
[00:14:12.000 --> 00:14:16.000]  他還為了我們過分受害
[00:14:16.000 --> 00:14:19.000]  為我們的罪業壓傷
[00:14:19.000 --> 00:14:23.000]  這已經把耶穌基督在世上的時候
[00:14:23.000 --> 00:14:25.000]  所要經過的苦難
[00:14:25.000 --> 00:14:30.000]  已經用這樣的很短的幾個字的話
[00:14:30.000 --> 00:14:32.000]  能夠表達出來
[00:14:32.000 --> 00:14:34.000]  耶穌基督是神的兒子
[00:14:34.000 --> 00:14:36.000]  他來到世上
[00:14:36.000 --> 00:14:39.000]  在世上不過就是三個三年的時間
[00:14:39.000 --> 00:14:42.000]  前三十年我們沒有看到
[00:14:42.000 --> 00:14:46.000]  他聖經記載關於他什麼事
[00:14:46.000 --> 00:14:49.000]  在後的三年多時間
[00:14:49.000 --> 00:14:52.000]  我們就看見耶穌出來傳道以後
[00:14:52.000 --> 00:14:56.000]  受到猶太人的拒絕反對
[00:14:56.000 --> 00:15:00.000]  受到他們的試探
[00:15:00.000 --> 00:15:02.000]  我們看見這個四福音書
[00:15:02.000 --> 00:15:06.000]  就是把耶穌基督在地上這一生
[00:15:06.000 --> 00:15:10.000]  所受的這些痛苦都寫了出來
[00:15:10.000 --> 00:15:16.000]  甚至最後猶太人把他交給羅馬人
[00:15:16.000 --> 00:15:19.000]  把他給釘在十字架上
[00:15:19.000 --> 00:15:28.000]  十字架的刑罰是對那些罪大惡極的人
[00:15:28.000 --> 00:15:30.000]  可是耶穌是沒有罪的
[00:15:30.000 --> 00:15:34.000]  卻是受了這麼大的刑罰
[00:15:34.000 --> 00:15:35.000]  為什麼呢
[00:15:35.000 --> 00:15:39.000]  因為他要為我們的過犯受害
[00:15:39.000 --> 00:15:42.000]  要為了我們的罪業壓傷
[00:15:42.000 --> 00:15:51.000]  他要這樣忍受這些不合理的對待
[00:15:51.000 --> 00:15:53.000]  為什麼呢
[00:15:53.000 --> 00:15:58.000]  他是要受刑罰我們的平安
[00:15:58.000 --> 00:16:01.000]  因他受的刑罰我們的平安
[00:16:01.000 --> 00:16:05.000]  因他受的鞭傷我們的醫治
[00:16:05.000 --> 00:16:08.000]  就是為了叫我們得到平安
[00:16:08.000 --> 00:16:13.000]  可以說自從亞當犯了罪以後
[00:16:13.000 --> 00:16:16.000]  人跟神中間就沒有平安了
[00:16:16.000 --> 00:16:20.000]  神到伊甸園來看亞當和夏娃
[00:16:20.000 --> 00:16:23.000]  他們躲起來不敢見神
[00:16:23.000 --> 00:16:25.000]  他沒有平安了
[00:16:25.000 --> 00:16:30.000]  人跟神斷開以後人就沒有平安了
[00:16:30.000 --> 00:16:37.000]  那麼耶穌基督來替我們受我們該受的刑罰
[00:16:37.000 --> 00:16:39.000]  為了叫我們得平安
[00:16:39.000 --> 00:16:41.000]  平安的意思就是和好了
[00:16:41.000 --> 00:16:44.000]  我們能夠跟神和好了
[00:16:44.000 --> 00:16:50.000]  我們跟神中間的割斷路打開了
[00:16:50.000 --> 00:16:54.000]  耶穌在世間受死的時候
[00:16:54.000 --> 00:16:57.000]  便利的「慢」字就裂開了
[00:16:57.000 --> 00:17:00.000]  從此就有一條又新又活的路
[00:17:00.000 --> 00:17:05.000]  人可以靠著基督來到神的面前
[00:17:05.000 --> 00:17:09.000]  祂受鞭傷我們的醫治
[00:17:09.000 --> 00:17:12.000]  我們的醫治這個地方
[00:17:12.000 --> 00:17:17.000]  不要單單體會到病
[00:17:17.000 --> 00:17:18.000]  我們身體的病
[00:17:18.000 --> 00:17:20.000]  所以有些人在禱告醫病的時候
[00:17:20.000 --> 00:17:22.000]  說你為我們受了鞭傷
[00:17:22.000 --> 00:17:24.000]  我們的病就會好的
[00:17:24.000 --> 00:17:28.000]  不要把它限制在一個醫病的上面
[00:17:28.000 --> 00:17:30.000]  耶穌在世上的時候
[00:17:30.000 --> 00:17:32.000]  祂醫了很多人的病
[00:17:32.000 --> 00:17:35.000]  凡是有些病人需要帶到祂面前的話
[00:17:35.000 --> 00:17:36.000]  不管什麼病
[00:17:36.000 --> 00:17:38.000]  祂都能醫治好
[00:17:38.000 --> 00:17:40.000]  的確耶穌來到世上
[00:17:40.000 --> 00:17:43.000]  祂是可以醫治人的疾病
[00:17:43.000 --> 00:17:47.000]  但是耶穌基督拯救我們
[00:17:47.000 --> 00:17:50.000]  不是單單我們為了我們的身體
[00:17:50.000 --> 00:17:52.000]  我們還有我們的靈魂
[00:17:52.000 --> 00:17:57.000]  靈魂上的病比身體上的病還要厲害
[00:17:57.000 --> 00:18:01.000]  現在人類可能有很健康的人
[00:18:01.000 --> 00:18:03.000]  可是他要離開神
[00:18:03.000 --> 00:18:05.000]  沒有跟神和好
[00:18:05.000 --> 00:18:10.000]  這個靈性上的病是更嚴重的
[00:18:10.000 --> 00:18:13.000]  那我們也不能夠把這句話體會的說
[00:18:13.000 --> 00:18:16.000]  祂受的鞭傷我們的醫治
[00:18:16.000 --> 00:18:18.000]  所以有人禱告說
[00:18:18.000 --> 00:18:21.000]  我的病由耶穌基督來擔負了
[00:18:21.000 --> 00:18:24.000]  那更就不合適了
[00:18:24.000 --> 00:18:27.000]  耶穌基督怎麼能夠去你生病呢
[00:18:27.000 --> 00:18:29.000]  那不是這意思
[00:18:29.000 --> 00:18:33.000]  就因為祂為我們受的鞭傷
[00:18:33.000 --> 00:18:34.000]  祂受害
[00:18:34.000 --> 00:18:35.000]  祂受傷
[00:18:35.000 --> 00:18:38.000]  就是叫我們能夠在靈性上
[00:18:38.000 --> 00:18:40.000]  能夠得到醫治
[00:18:40.000 --> 00:18:43.000]  本來我們是一個罪
[00:18:43.000 --> 00:18:45.000]  叫我們靈性裡頭有病
[00:18:45.000 --> 00:18:48.000]  現在叫我們靈性健康了
[00:18:48.000 --> 00:18:51.000]  我們跟神有正常的往來了
[00:18:51.000 --> 00:18:52.000]  有交通了
[00:18:52.000 --> 00:18:54.000]  那麼這樣的話呢
[00:18:54.000 --> 00:18:57.000]  我們就得到醫治了
[00:18:57.000 --> 00:18:59.000]  所以這些看起來
[00:18:59.000 --> 00:19:04.000]  都是罪引起來
[00:19:04.000 --> 00:19:08.000]  使得人類有這麼多的痛苦
[00:19:08.000 --> 00:19:12.000]  其實不管在哪個社會制度
[00:19:12.000 --> 00:19:15.000]  你都看到哪個國家裡頭
[00:19:15.000 --> 00:19:20.000]  很多人都是在痛苦當中
[00:19:20.000 --> 00:19:23.000]  很多的家庭在破碎
[00:19:23.000 --> 00:19:26.000]  很多的孩子受到虐待
[00:19:26.000 --> 00:19:31.000]  所以這些都是因為罪引起的
[00:19:31.000 --> 00:19:32.000]  最近我們聽到
[00:19:32.000 --> 00:19:37.000]  有一個極端的恐怖分子組織
[00:19:37.000 --> 00:19:40.000]  把二百多個女孩子學生
[00:19:40.000 --> 00:19:42.000]  給擄到外頭去了
[00:19:42.000 --> 00:19:44.000]  要把她賣掉
[00:19:44.000 --> 00:19:46.000]  當奴隸賣掉
[00:19:46.000 --> 00:19:47.000]  所以這個是
[00:19:47.000 --> 00:19:49.000]  真正看起來的話
[00:19:49.000 --> 00:19:52.000]  報紙上每天所看到的
[00:19:52.000 --> 00:19:55.000]  都是這些不正常的現象
[00:19:55.000 --> 00:19:56.000]  為什麼呢
[00:19:56.000 --> 00:19:59.000]  人類的罪實在是
[00:19:59.000 --> 00:20:02.000]  自己沒有辦法解決
[00:20:02.000 --> 00:20:04.000]  但是我們感謝神
[00:20:04.000 --> 00:20:06.000]  祂讓祂的愛子耶穌基督
[00:20:06.000 --> 00:20:08.000]  來到世上
[00:20:08.000 --> 00:20:11.000]  背負我們的憂患
[00:20:11.000 --> 00:20:15.000]  也擔當我們的痛苦
[00:20:15.000 --> 00:20:16.000]  所以這樣的結果呢
[00:20:16.000 --> 00:20:18.000]  為什麼要這樣做呢
[00:20:18.000 --> 00:20:22.000]  就是神使我們眾人的罪孽
[00:20:22.000 --> 00:20:24.000]  都歸在祂身上
[00:20:24.000 --> 00:20:27.000]  眾人不單單是包括以色列人
[00:20:27.000 --> 00:20:30.000]  也包括世界上每一個人
[00:20:30.000 --> 00:20:33.000]  每一個罪人的罪孽
[00:20:33.000 --> 00:20:37.000]  耶穌說都有祂的承擔
[00:20:37.000 --> 00:20:39.000]  因為神不單單是愛
[00:20:39.000 --> 00:20:41.000]  神也是公義的
[00:20:41.000 --> 00:20:43.000]  罪的公價就是死
[00:20:43.000 --> 00:20:47.000]  誰能承擔這麼大的代價呢
[00:20:47.000 --> 00:20:50.000]  耶穌基督祂能承擔
[00:20:50.000 --> 00:20:53.000]  眾人的罪孽都歸在祂的身上
[00:20:53.000 --> 00:20:59.000]  祂為全人類的罪受了咒詛
[00:20:59.000 --> 00:21:01.000]  猶太人就是說
[00:21:01.000 --> 00:21:03.000]  凡是掛在木頭上的
[00:21:03.000 --> 00:21:05.000]  都是受咒詛的
[00:21:05.000 --> 00:21:07.000]  這些罪大惡極的人
[00:21:07.000 --> 00:21:09.000]  才定的死價
[00:21:09.000 --> 00:21:12.000]  才掛在木頭上
[00:21:12.000 --> 00:21:17.000]  其實以色列人說這句話的時候
[00:21:17.000 --> 00:21:20.000]  在舊約的聖經裡頭
[00:21:20.000 --> 00:21:25.000]  已經把人的罪怎麼解決
[00:21:25.000 --> 00:21:29.000]  已經寫在聖經裡頭了
[00:21:29.000 --> 00:21:33.000]  在聖經裡頭講到獻祭
[00:21:33.000 --> 00:21:37.000]  立位祭講的最多是講到獻祭
[00:21:37.000 --> 00:21:39.000]  在講到獻祭的時候
[00:21:39.000 --> 00:21:41.000]  神就規定說
[00:21:41.000 --> 00:21:43.000]  人都覺得自己有罪
[00:21:43.000 --> 00:21:44.000]  那麼怎麼辦呢
[00:21:44.000 --> 00:21:48.000]  他就要牽牛或者牽羊
[00:21:48.000 --> 00:21:51.000]  到神聖所在的地方
[00:21:51.000 --> 00:21:52.000]  或者到會墓
[00:21:52.000 --> 00:21:54.000]  或者是到聖殿
[00:21:54.000 --> 00:21:57.000]  那麼交給祭司
