
[00:00:00.000 --> 00:00:03.720]  今日繼續和大家討論《針研》
[00:02:18.200 --> 00:02:21.040]  在基督徒的羣體裏面
[00:02:21.040 --> 00:02:24.480]  一樣會發生這些事
[00:02:24.480 --> 00:02:26.160]  我們看看聖經
[00:02:26.160 --> 00:02:30.800]  聖經在《已忽所書》四章十五節裏說
[00:02:30.800 --> 00:02:39.160]  他教我們要用愛心說誠實話
[00:02:39.160 --> 00:02:42.320]  你試過用愛心說誠實話
[00:02:42.320 --> 00:02:48.240]  本着聖經來向別人用愛心說誠實話
[00:02:48.240 --> 00:02:53.600]  來去勸告對方嗎
[00:02:53.600 --> 00:02:58.480]  我們很多時候本着用愛心說誠實話去勸人
[00:02:58.480 --> 00:03:00.320]  是想人家聽
[00:03:00.320 --> 00:03:04.880]  你有沒有想過人家本着信心說誠實話來跟你說的時候
[00:03:04.880 --> 00:03:13.240]  來勸你的時候你會聽呢
[00:03:13.240 --> 00:03:17.880]  爲什麼我們本着以愛心說誠實話的時候
[00:03:17.880 --> 00:03:21.280]  很多時候卻會有相反的效果呢
[00:03:21.280 --> 00:03:23.960]  你有沒有這個經驗呢
[00:03:23.960 --> 00:03:27.240]  我希望你不會有很多這些經驗
[00:03:27.240 --> 00:03:31.880]  但是我知道事實是很多人會有這些經驗
[00:03:31.880 --> 00:03:37.960]  就是本着愛心說誠實話卻不是很好的結果
[00:03:37.960 --> 00:03:39.600]  爲什麼呢
[00:03:39.600 --> 00:03:41.640]  我要問的就是這個問題
[00:03:41.640 --> 00:03:47.560]  爲什麼對方不接受勸告呢
[00:03:47.560 --> 00:03:51.520]  不接受勸告可以有很多原因
[00:03:51.520 --> 00:03:57.920]  比如大家的對錯標準不一致
[00:03:57.920 --> 00:04:00.120]  我說是有錯
[00:04:00.120 --> 00:04:01.880]  你說是沒有錯
[00:04:01.880 --> 00:04:04.920]  那就可以辯論了
[00:04:04.920 --> 00:04:07.080]  又或者是誤會
[00:04:07.080 --> 00:04:09.120]  你以爲我是這樣做了
[00:04:09.120 --> 00:04:12.240]  但是其實我不是這樣做
[00:04:12.240 --> 00:04:15.760]  也需要澄清
[00:04:15.760 --> 00:04:17.560]  除此之外
[00:04:17.560 --> 00:04:19.560]  根據我的經驗所得
[00:04:19.560 --> 00:04:21.560]  包括是成功的經驗
[00:04:21.560 --> 00:04:24.240]  是失敗的經驗
[00:04:24.240 --> 00:04:28.640]  大多數的人不是因爲他不聽勸
[00:04:28.640 --> 00:04:31.800]  也不是因爲他是一個不知悔改的人
[00:04:31.800 --> 00:04:37.080]  而是因爲我們沒有把握到一個適當的時機來說
[00:04:37.080 --> 00:04:41.080]  在說的時候也沒有用一個適當的方法來說
[00:04:41.080 --> 00:04:45.720]  以致有反效果
[00:04:45.720 --> 00:04:49.720]  以致對方不肯接受我們的勸告
[00:04:49.720 --> 00:04:54.480]  今天這一段聖經的真言
[00:04:54.480 --> 00:04:58.680]  就是教導我們應該怎樣和朋友相處
[00:04:58.680 --> 00:05:04.120]  特別是包括怎樣用什麼態度來彼此勸勉
[00:05:04.120 --> 00:05:08.440]  在什麼適當的時候才應該說出來
[00:05:08.440 --> 00:05:17.240]  怎樣去促進我們朋友之間、好朋友之間的友誼
[00:05:17.240 --> 00:05:23.040]  盼望你和我今天也可以從這段經文裏得到這方面的教導
[00:05:23.040 --> 00:05:25.040]  我們看看今天的經文
[00:05:25.040 --> 00:05:31.920]  真言二十七章第五節
[00:05:31.920 --> 00:05:35.720]  當面的責備強於背地的愛情
[00:05:35.720 --> 00:05:39.400]  當面的責備是什麼意思呢?
[00:05:39.400 --> 00:05:43.600]  當面的責備不是說當別人做錯事的時候
[00:05:43.600 --> 00:05:48.240]  我就當着他的面子立刻指出他的錯誤責備他
[00:05:48.240 --> 00:05:51.880]  如果你這樣做過就糟糕了
[00:05:51.880 --> 00:05:54.080]  糟糕了,你做錯了
[00:05:54.080 --> 00:05:58.840]  因爲這段聖經不是這樣解釋
[00:05:58.840 --> 00:06:02.240]  當面是指讓他知道的意思
[00:06:02.240 --> 00:06:08.480]  英文叫做Uncover
[00:06:08.480 --> 00:06:13.120]  讓他知道
[00:06:13.120 --> 00:06:16.920]  要在適當的時候讓他知道
[00:06:16.920 --> 00:06:18.760]  背地這個字
[00:06:18.760 --> 00:06:25.440]  背地這個字是指隱藏,不要讓他知道
[00:06:25.440 --> 00:06:28.480]  整句聖經的意思就是說
[00:06:28.480 --> 00:06:31.240]  當他做錯事的時候
[00:06:31.240 --> 00:06:35.560]  你要讓他知道做錯了
[00:06:35.560 --> 00:06:43.000]  這樣做是勝過你愛他卻不告訴他
[00:06:43.000 --> 00:06:46.200]  兩樣都是難的
[00:06:46.200 --> 00:06:49.800]  他做錯了你不告訴他是問題
[00:06:49.800 --> 00:06:56.000]  你愛一個人你不告訴他也是一個問題
[00:06:56.000 --> 00:07:00.640]  他說如果你的朋友做錯了你要告訴他
[00:07:00.640 --> 00:07:04.880]  是勝過你愛他卻不告訴他
[00:07:04.880 --> 00:07:09.080]  當然,如果把這個意思再轉一點
[00:07:09.080 --> 00:07:11.080]  你會更加明白
[00:07:11.080 --> 00:07:11.960]  是怎樣呢?
[00:07:11.960 --> 00:07:16.360]  就是說你告訴他他做錯了
[00:07:16.360 --> 00:07:20.080]  他就知道你愛他
[00:07:20.080 --> 00:07:23.080]  這樣說就很有意思
[00:07:23.080 --> 00:07:26.520]  這樣說的時候也很符合剛纔那句聖經說
[00:07:26.520 --> 00:07:31.040]  用愛心說誠實話
[00:07:31.040 --> 00:07:36.040]  用愛心說誠實話我們是期待會有好的結果
[00:07:36.040 --> 00:07:39.720]  想着表達愛意
[00:07:39.720 --> 00:07:42.960]  在這裏,這句聖經就說出這樣東西
[00:07:42.960 --> 00:07:49.440]  但是爲什麼很多時候仍然是反效果呢?
[00:07:49.440 --> 00:07:53.480]  是因爲時間的問題,時機的問題
[00:07:53.480 --> 00:07:57.520]  我們繼續看第六節
[00:07:57.520 --> 00:08:01.360]  朋友家的傷痕出於忠誠
[00:08:01.360 --> 00:08:05.400]  仇敵連連親嘴卻是多餘
[00:08:05.400 --> 00:08:12.080]  傷痕這個字是指由責備所帶來的痛苦和困難
[00:08:12.080 --> 00:08:14.480]  大家都很想明白
[00:08:14.480 --> 00:08:20.480]  有時聽到人說自己錯的確是很傷的
[00:08:20.480 --> 00:08:28.040]  多餘這個字的意思是指假的、欺假的、欺詐的
[00:08:28.040 --> 00:08:31.000]  整句的意思加起來就是
[00:08:31.000 --> 00:08:39.240]  朋友責備你是表示信得過你信任他、愛他
[00:08:39.240 --> 00:08:40.840]  所以他纔出聲
[00:08:40.840 --> 00:08:44.160]  他就是想着你會信他、愛他
[00:08:44.160 --> 00:08:48.440]  所以他才肯出聲
[00:08:48.440 --> 00:08:53.560]  如果是仇敵,就是關係不好的人
[00:08:53.560 --> 00:08:55.160]  如果是關係不好的人
[00:08:55.160 --> 00:09:03.800]  就算是連連親嘴,甜言蜜語也好,都是假的
[00:09:03.800 --> 00:09:09.160]  特別留意,在這一節所用的朋友這個字
[00:09:09.160 --> 00:09:14.040]  和其他的經節,第九、第十、第十四、十七
[00:09:14.040 --> 00:09:17.800]  裏面所用的朋友這個字是另外一個字,不同的
[00:09:17.800 --> 00:09:23.200]  是剛好這個字,這個朋友這個字是另外一個字
[00:09:23.200 --> 00:09:27.120]  這個是什麼字呢?
[00:09:27.120 --> 00:09:30.280]  這個,在這一節裏面朋友這個字
[00:09:30.280 --> 00:09:36.440]  是解所愛的,你所愛的
[00:09:36.440 --> 00:09:44.000]  你親愛的人,你所愛的人,你的愛人
[00:09:44.000 --> 00:09:45.800]  當我們這樣看這句聖經的時候
[00:09:45.800 --> 00:09:51.520]  我們又會明白,爲什麼在不適當的時候
[00:09:51.520 --> 00:09:58.000]  不適當的場合,用愛心說誠實話會有反效果
[00:09:58.000 --> 00:10:03.080]  看不看到那個關鍵在哪裏?
[00:10:03.080 --> 00:10:09.280]  那個關鍵就在所愛的人那裏
[00:10:09.280 --> 00:10:11.880]  這句聖經是告訴我們
[00:10:11.880 --> 00:10:16.200]  我所愛的人,我所信任的人,他責備我
[00:10:16.200 --> 00:10:19.960]  我會信任他,我會接受
[00:10:19.960 --> 00:10:24.160]  但和我關係不好的人
[00:10:24.160 --> 00:10:28.440]  他雖然用很甜蜜的說話和我說也好
[00:10:28.440 --> 00:10:34.280]  我當他會是虛假的
[00:10:34.280 --> 00:10:42.680]  我甚至當他會是別有用心
[00:10:42.680 --> 00:10:48.360]  多餘的字就是虛假,也是欺詐
[00:10:48.360 --> 00:10:49.240]  當我們這樣想的時候
[00:10:49.240 --> 00:10:51.280]  發覺聖經說得很對
[00:10:51.280 --> 00:10:59.560]  很講中我們實際的心
[00:10:59.560 --> 00:11:09.040]  Josh Maddow,他是一個專門研究如何教導青少年的一個專家學者
[00:11:09.040 --> 00:11:11.200]  他多年的經驗研究所得
[00:11:11.200 --> 00:11:17.320]  他說,如果你教導青少年
[00:11:17.320 --> 00:11:20.880]  如果你和他們沒有一個好的關係
[00:11:20.880 --> 00:11:27.200]  你的教導會轉爲他們的博弈
[00:11:27.200 --> 00:11:29.120]  他在說Parenting的Rules
[00:11:29.120 --> 00:11:38.080]  Rules without relationship leads to rebellion
[00:11:38.080 --> 00:11:39.960]  做父母的可能都會有過這些經驗
[00:11:39.960 --> 00:11:44.560]  或者做子女的都曾經有過這些經驗
[00:11:44.560 --> 00:11:47.320]  他也說,這個放之四海皆準
[00:11:47.320 --> 00:11:49.200]  就是沒有一個好的關係
[00:11:49.200 --> 00:11:51.960]  真理都會被拒絕
[00:11:51.960 --> 00:11:57.600]  Truth without relationship leads to rejection
[00:11:57.600 --> 00:12:02.080]  爲什麼我們和別人講教導人或者傳福音也好
[00:12:02.080 --> 00:12:06.520]  和他關係不好的時候,你傳不了,教不了
[00:12:06.520 --> 00:12:13.160]  他會拒絕,因爲關係不好
[00:12:13.160 --> 00:12:14.960]  我們再看回第六節
[00:12:14.960 --> 00:12:18.440]  所以如果我們想要勸導人
[00:12:18.440 --> 00:12:22.920]  我們首先要檢討一下我們自己和對方的關係究竟怎麼樣
[00:12:22.920 --> 00:12:24.920]  有沒有一個好的關係
[00:12:24.920 --> 00:12:30.120]  如果沒有的時候,你可以考慮不用去講
[00:12:30.120 --> 00:12:33.320]  因爲很可能他不會接受
[00:12:33.320 --> 00:12:37.360]  因爲你的關係不好
[00:12:37.360 --> 00:12:39.640]  所以除非我們清楚知道
[00:12:39.640 --> 00:12:43.000]  我們要講的那個人,這個對方
[00:12:43.000 --> 00:12:47.640]  他心目中將我們作爲一個他所愛的人
[00:12:47.640 --> 00:12:49.280]  所信任的人
[00:12:49.280 --> 00:12:52.000]  就是說我們是他所愛的人
[00:12:52.000 --> 00:12:55.400]  這樣你就可以去和他講
[00:12:55.400 --> 00:13:00.360]  你都很大機會他會接受你的勸告
[00:13:00.360 --> 00:13:04.200]  當我們這樣想回來的時候,是不是很對
[00:13:04.200 --> 00:13:07.600]  將我們以往的經驗再想回來的時候
[00:13:07.600 --> 00:13:14.960]  這句聖經講得很對
[00:13:14.960 --> 00:13:19.440]  因此我們也需要平時要和人
[00:13:19.440 --> 00:13:25.560]  和弟兄姊妹很努力地建立好的關係
[00:13:25.560 --> 00:13:27.640]  當我們彼此有好的關係的時候
[00:13:27.640 --> 00:13:31.680]  我們纔可以達到彼此輔助
[00:13:31.680 --> 00:13:33.360]  彼此勸告
[00:13:33.360 --> 00:13:38.840]  甚至彼此可以責備的地步
[00:13:38.840 --> 00:13:45.080]  纔要建立好的關係
[00:13:45.080 --> 00:13:48.120]  好朋友一方面要互相提醒
[00:13:48.120 --> 00:13:51.520]  但另一方面我們也很現實
[00:13:51.520 --> 00:13:57.920]  你講得多會有反效果
[00:13:57.920 --> 00:14:03.760]  經常責備會反叛,會拒絕
[00:14:03.760 --> 00:14:08.320]  我們經常罵子女,他們不理睬你
[00:14:08.320 --> 00:14:11.400]  你經常含恨老公,老公不理睬你
[00:14:11.400 --> 00:14:16.400]  你經常訛老婆,老婆不理睬你
[00:14:16.400 --> 00:14:18.400]  爸爸媽媽經常訛你
[00:14:18.400 --> 00:14:23.760]  你也會被無形的手指塞住
[00:14:23.760 --> 00:14:25.240]  爲什麼?
[00:14:25.240 --> 00:14:26.080]  爲什麼會這樣?
[00:14:26.080 --> 00:14:28.040]  很自然吧
[00:14:28.040 --> 00:14:31.480]  原來聖經是這樣講的
[00:14:31.480 --> 00:14:39.120]  我們看看《針研》第十七章九節
[00:14:39.120 --> 00:14:42.920]  「遮掩人過的尋求人愛
[00:14:42.920 --> 00:14:47.040]  屢次挑錯的離間沒有」
[00:14:47.040 --> 00:14:50.320]  「遮掩」這個字的意思是
[00:14:50.320 --> 00:14:58.040]  穿上衣服,遮蔽身體,不再暴露
[00:14:58.040 --> 00:15:01.280]  「屢次挑錯」這個字的意思
[00:15:01.280 --> 00:15:08.760]  不是指在膽裏挑骨頭的那種挑錯
[00:15:08.760 --> 00:15:11.720]  這個「屢次挑錯」的意思是
[00:15:11.720 --> 00:15:14.600]  不斷重複講同樣的東西
[00:15:14.600 --> 00:15:19.200]  不斷重複講某一件事
[00:15:19.200 --> 00:15:28.240]  我們廣東話很傳神,整天在訛
[00:15:28.240 --> 00:15:30.640]  整句的意思是
[00:15:30.640 --> 00:15:33.800]  如果我們不再提以往的過錯
[00:15:33.800 --> 00:15:36.320]  不提對方以往的過錯
[00:15:36.320 --> 00:15:41.400]  這個就是愛護對方,是尋求愛
[00:15:41.400 --> 00:15:44.280]  如果我們仍然不斷去講
[00:15:44.280 --> 00:15:49.000]  去重複,去提對方以往的錯的時候
[00:15:49.000 --> 00:15:54.120]  怎樣?什麼關係都玩完了,是吧?
[00:15:54.120 --> 00:15:56.320]  明白嗎?
[00:15:56.320 --> 00:16:01.360]  這個聖經很精彩,是吧?
[00:16:01.360 --> 00:16:04.400]  所以我們要很小心
[00:16:04.400 --> 00:16:06.400]  怎樣可以維繫關係呢?
[00:16:06.400 --> 00:16:08.920]  無論朋友之間也好
[00:16:08.920 --> 00:16:13.400]  無論父母子女之間的關係也好
[00:16:13.400 --> 00:16:18.320]  夫妻的關係更加需要這樣
[00:16:18.320 --> 00:16:24.040]  要尋求仁愛,不要屢次挑錯
[00:16:24.040 --> 00:16:29.280]  要遮掩人的過
[00:16:29.280 --> 00:16:31.360]  這個「遮掩」,很多時候我們聖經說
[00:16:31.360 --> 00:16:32.160]  「遮掩人的愛」
[00:16:32.160 --> 00:16:34.960]  就是說「那不行,他犯了錯,你替他掩蓋怎麼行?」
[00:16:34.960 --> 00:16:36.240]  「他犯了罪」
[00:16:36.240 --> 00:16:40.880]  這個不是這個意思,這個「遮掩」的字不是這個意思
[00:16:40.880 --> 00:16:43.520]  不是說錯都說不錯
[00:16:43.520 --> 00:16:53.280]  「遮掩」是不要揭起來再講
[00:16:53.280 --> 00:16:56.400]  英國一家的報館
[00:16:56.400 --> 00:16:59.120]  他曾經搞過一個精文比賽
[00:16:59.120 --> 00:17:07.080]  題目叫大家爲朋友定一個最好的定義
[00:17:07.080 --> 00:17:11.240]  得獎的其中一個定義是這樣說的
[00:17:11.240 --> 00:17:17.960]  朋友就是能夠明白我的沉默
[00:17:17.960 --> 00:17:24.520]  我一不說話,我的朋友就知道我在想什麼
[00:17:24.520 --> 00:17:27.240]  知己朋友纔可以這樣
[00:17:27.240 --> 00:17:29.600]  很多夫妻都知道
[00:17:29.600 --> 00:17:30.680]  不過是負面的那些
[00:17:30.680 --> 00:17:33.600]  他不說話就知道他生氣
[00:17:33.600 --> 00:17:38.040]  但他爲什麼生氣就不知道了
[00:17:38.040 --> 00:17:39.920]  他不懂得沉默,我就知道他爲什麼
[00:17:39.920 --> 00:17:47.240]  不過不知道他爲什麼不懂得沉默
[00:17:47.240 --> 00:17:48.840]  他明白我的沉默
[00:17:48.840 --> 00:17:53.400]  你想想這個是多麼深度
[00:17:53.400 --> 00:17:58.640]  如果我的託友,我的愛人是這樣,你說多好
[00:17:58.640 --> 00:18:07.920]  我的配偶是這樣更加難得
[00:18:07.920 --> 00:18:14.000]  盡在不言中,多麼深度,多麼甜蜜
[00:18:14.000 --> 00:18:16.120]  能夠了解我們的沉默的人
[00:18:16.120 --> 00:18:18.120]  不單只是我們的好朋友
[00:18:18.120 --> 00:18:28.840]  一定是我們的資深朋友
[00:18:28.840 --> 00:18:35.960]  我們看回《針研二十七章》第七節
[00:18:35.960 --> 00:18:39.440]  人喫飽了厭惡瘋狂的物
[00:18:39.440 --> 00:18:43.240]  人飢餓了一切苦物都覺甘甜
[00:18:43.240 --> 00:18:45.840]  這句聖經,你覺得就這樣看的時候
[00:18:45.840 --> 00:18:46.600]  就這樣讀的時候
[00:18:46.600 --> 00:18:49.360]  以前我都覺得這句聖經爲什麼插在那裏
[00:18:49.360 --> 00:18:50.440]  好像在講第二樣東西
[00:18:50.440 --> 00:18:52.440]  不是,其實不是在講第二樣東西
[00:18:52.440 --> 00:18:54.080]  它不是跟你講飲食
[00:18:54.080 --> 00:18:55.400]  它是講什麼呢?
[00:18:55.400 --> 00:18:58.440]  仍然是繼續講宅被的問題
[00:18:58.440 --> 00:19:02.840]  它是講良藥苦口終言易語的問題
[00:19:02.840 --> 00:19:06.320]  瘋狂的物是指充滿瘋物的瘋狂
[00:19:06.320 --> 00:19:11.680]  那塊蠟,一格格里面有很多瘋物的瘋狂
[00:19:11.680 --> 00:19:15.600]  我間中都會去買一些瘋狂來喫
[00:19:15.600 --> 00:19:20.600]  怎麼喫呢?就是將瘋狂的蠟和蜜糖一塊
[00:19:20.600 --> 00:19:24.600]  放在燙熱了的多士上面
[00:19:24.600 --> 00:19:27.600]  哇,融了下去之後
[00:19:27.600 --> 00:19:36.080]  哇,多麼清香可口
[00:19:36.080 --> 00:19:39.320]  但是喫飽的人,還喫得下嗎?
[00:19:39.320 --> 00:19:40.080]  飽得快要吐了
[00:19:40.080 --> 00:19:44.400]  你還叫喫瘋狂多士
[00:19:44.400 --> 00:19:46.840]  不行,他怎麼辦?
[00:19:46.840 --> 00:19:52.000]  扔在地上踩
[00:19:52.000 --> 00:19:54.480]  厭惡這個字
[00:19:54.480 --> 00:20:00.320]  厭惡這個字,原文的意思是淺踏
[00:20:00.320 --> 00:20:05.120]  很全神的,淺踏
[00:20:05.120 --> 00:20:09.320]  人喫飽了是指生活得很成功
[00:20:09.320 --> 00:20:11.920]  很順利,很自滿
[00:20:11.920 --> 00:20:16.920]  人飢餓了是指生活得很不順利
[00:20:16.920 --> 00:20:19.480]  處處撞板
[00:20:19.480 --> 00:20:22.480]  整句合起來就很有意思
[00:20:22.480 --> 00:20:25.480]  當一個人生活得很順利,很自滿的時候
[00:20:25.480 --> 00:20:29.840]  他不會聽你勸
[00:20:29.840 --> 00:20:32.240]  他當你的真言,當你的真言
[00:20:32.240 --> 00:20:35.600]  當你的那些愛心說誠實話
[00:20:35.600 --> 00:20:41.800]  是當你垃圾踩
[00:20:41.800 --> 00:20:46.800]  但是唯有當一個人他整天撞板
[00:20:46.800 --> 00:20:48.160]  每一件事都不順利的時候
[00:20:48.160 --> 00:20:54.880]  他就會聽你的勸告,甚至聽你的責備
[00:20:54.880 --> 00:21:03.400]  這句聖經是不是很有深意,很有道理?
[00:21:03.400 --> 00:21:04.480]  想想我們自己
[00:21:04.480 --> 00:21:06.720]  或者我們作爲父母、子女
[00:21:06.720 --> 00:21:12.640]  我會想到我們都會有這些經驗
[00:21:12.640 --> 00:21:17.120]  就是撞過板之後就會聽別人說
[00:21:17.120 --> 00:21:20.600]  所以有時我們會由得別人撞板
[00:21:20.600 --> 00:21:23.600]  當然不是太危險或者太嚴重的事
[00:21:23.600 --> 00:21:28.160]  撞少少板他纔會聽人說
[00:21:28.160 --> 00:21:35.080]  教導兒女都會是這樣
[00:21:35.080 --> 00:21:38.840]  第八戰
[00:21:38.840 --> 00:21:44.960]  人離本處漂流,好像着了梨窩遊飛
[00:21:44.960 --> 00:21:48.120]  在我們之中我們很多都是移民
[00:21:48.120 --> 00:21:49.760]  是移民,離鄉別井
[00:21:49.760 --> 00:21:53.120]  很多是留學生離鄉別井或者是穿州過省
[00:21:53.120 --> 00:21:55.400]  離開父母,離開家庭
[00:21:55.400 --> 00:22:00.360]  我們就很明白這句聖經說什麼
[00:22:00.360 --> 00:22:05.040]  我們都需要朋友
[00:22:05.040 --> 00:22:07.040]  我們會感覺孤單
[00:22:07.040 --> 00:22:10.520]  我們在生活上遇到困難需要別人幫助
[00:22:10.520 --> 00:22:16.360]  在迷路之間需要別人指點甚至要去扎臂
[00:22:16.360 --> 00:22:17.800]  我們需要朋友
[00:22:17.800 --> 00:22:20.040]  我們需要好朋友
[00:22:20.040 --> 00:22:23.520]  但是要小心選擇朋友
[00:22:23.520 --> 00:22:29.520]  也要花心機去維持友誼
[00:22:29.520 --> 00:22:31.920]  第九戰
[00:22:31.920 --> 00:22:35.320]  高油與香料使人心喜悅
[00:22:35.320 --> 00:22:41.600]  朋友誠實的勸教也是如此甘美
[00:22:41.600 --> 00:22:43.400]  這句也是呼應第五戰
[00:22:43.400 --> 00:22:54.800]  和呼應用愛心說誠實話的應有效果
[00:22:54.800 --> 00:22:59.680]  能夠有好朋友在身邊是很開心的事
[00:22:59.680 --> 00:23:03.480]  能夠有好朋友的勸告甚至扎臂
[00:23:03.480 --> 00:23:06.040]  也是應該很開心的事
[00:23:06.040 --> 00:23:12.240]  因爲好朋友的扎臂是表示他真心愛你
[00:23:12.240 --> 00:23:15.880]  是不是應該很開心?
[00:23:15.880 --> 00:23:20.640]  第十戰
[00:23:20.640 --> 00:23:24.200]  你的朋友和父親的朋友你都不可離棄
[00:23:24.200 --> 00:23:26.600]  你遭難的日子不要想弟兄的家去
[00:23:26.600 --> 00:23:31.680]  相近的鸞舍強於遠方的弟兄
[00:23:31.680 --> 00:23:35.120]  這是聖經和我們中國人所說的
[00:23:35.120 --> 00:23:38.160]  遠親不如近鸞
[00:23:38.160 --> 00:23:39.600]  很相似的意思
[00:23:39.600 --> 00:23:42.280]  相信大家都會明白
[00:23:42.280 --> 00:23:45.800]  神會透過我們身邊的好朋友
[00:23:45.800 --> 00:23:49.840]  成爲我們隨時的幫助
[00:23:49.840 --> 00:23:55.640]  朋友很重要
[00:23:55.640 --> 00:24:00.200]  我們跳去看第十七節
[00:24:00.200 --> 00:24:01.080]  第十七節
[00:24:01.080 --> 00:24:03.200]  鐵磨鐵磨出韌來
[00:24:03.200 --> 00:24:07.040]  朋友相感也是如此
[00:24:07.040 --> 00:24:09.960]  鐵磨鐵磨出韌來
[00:24:09.960 --> 00:24:11.960]  英文這句說話很出名
[00:24:11.960 --> 00:24:16.640]  Iron sharpens iron
[00:24:16.640 --> 00:24:19.240]  這句聖經也很容易明白
[00:24:19.240 --> 00:24:22.560]  兩支的鐵不斷在相磨
[00:24:22.560 --> 00:24:26.200]  最終會磨成兩把刀
[00:24:26.200 --> 00:24:32.160]  可能需要很長的時間
[00:24:32.160 --> 00:24:37.320]  這句聖經也可以解釋爲
[00:24:37.320 --> 00:24:44.000]  一支鐵會磨亮另外一支鐵
[00:24:44.000 --> 00:24:44.760]  對吧?
[00:24:44.760 --> 00:24:45.960]  兩支鐵不斷磨磨
[00:24:45.960 --> 00:24:50.480]  越磨越亮,兩支鐵都很亮
[00:24:50.480 --> 00:24:54.240]  在相磨的時候
[00:24:54.240 --> 00:24:59.160]  彼此會將表面的瘦或污漬磨走
[00:24:59.160 --> 00:25:06.440]  將瑕疵磨走纔會亮
[00:25:06.440 --> 00:25:09.480]  鐵磨鐵會磨到亮
[00:25:09.480 --> 00:25:13.720]  這個比喻是朋友互相抵禮
[00:25:13.720 --> 00:25:15.200]  互相感染
[00:25:15.200 --> 00:25:16.400]  互相提醒
[00:25:16.400 --> 00:25:17.960]  互相責備
[00:25:17.960 --> 00:25:26.160]  這樣我們纔可以成爲有用和出色的人
[00:25:26.160 --> 00:25:28.360]  朋友相感也是如此
[00:25:28.360 --> 00:25:32.160]  這句聖經原文的意思是
[00:25:32.160 --> 00:25:40.320]  一個人會被朋友們的臉磨亮
[00:25:40.320 --> 00:25:46.720]  朋友們的臉會磨亮我們
[00:25:46.720 --> 00:25:53.240]  這是什麼意思呢?
[00:25:53.240 --> 00:26:04.320]  好朋友的笑容、面色、眼神、氣度
[00:26:04.320 --> 00:26:09.120]  都能夠鼓勵我們勇往直前
[00:26:09.120 --> 00:26:13.280]  或者可以鼓勵我們堅持下去
[00:26:13.280 --> 00:26:16.080]  可以忍耐
[00:26:16.080 --> 00:26:23.160]  朋友的面色會給我們很大的影響
[00:26:23.160 --> 00:26:25.520]  越多朋友就會越着述
[00:26:25.520 --> 00:26:28.360]  越多好朋友
[00:26:28.360 --> 00:26:32.920]  他們的面色、笑容會鼓勵我們
[00:26:32.920 --> 00:26:37.280]  在絕望裏也會令我們有希望
[00:26:37.280 --> 00:26:52.120]  留意「鐵磨鐵」這句話很有深意
[00:26:52.120 --> 00:26:55.560]  這句聖經不是叫我們用磨刀石來磨刀
