
[00:00:00.000 --> 00:00:02.000]  今日跟大家選擇的
[00:05:37.200 --> 00:05:39.200]  一種托扶或者受托
[00:05:39.200 --> 00:05:40.200]  這種精神
[00:05:40.200 --> 00:05:42.200]  我見到彼得
[00:05:42.200 --> 00:05:44.200]  當他跟群的長老
[00:05:44.200 --> 00:05:47.200]  群牧養的人說話的時候
[00:05:47.200 --> 00:05:49.200]  他特別說到
[00:05:49.200 --> 00:05:51.200]  你們要怎樣呢
[00:05:51.200 --> 00:05:53.200]  我勸你們這一班
[00:05:53.200 --> 00:05:55.200]  跟我一起做長老的人
[00:05:55.200 --> 00:05:57.200]  務要牧養在你們中間
[00:05:57.200 --> 00:05:58.200]  神的群羊
[00:05:58.200 --> 00:06:02.200]  按著神的旨意照管他們
[00:06:02.200 --> 00:06:07.200]  然後後面在第三節
[00:06:07.200 --> 00:06:13.200]  也不是合際托扶你們的
[00:06:13.200 --> 00:06:15.200]  無論是用這個字眼
[00:06:15.200 --> 00:06:17.200]  神的群羊
[00:06:17.200 --> 00:06:19.200]  所托扶你們的
[00:06:19.200 --> 00:06:22.200]  按著神旨意照管他們
[00:06:22.200 --> 00:06:23.200]  這些形容詞
[00:06:23.200 --> 00:06:25.200]  其實背後隱含著一個訊息
[00:06:25.200 --> 00:06:27.200]  就是羊
[00:06:27.200 --> 00:06:28.200]  即是底子們
[00:06:28.200 --> 00:06:30.200]  被牧養的人
[00:06:30.200 --> 00:06:33.200]  其實他們是屬於誰的
[00:06:33.200 --> 00:06:35.200]  他們的主人是誰
[00:06:35.200 --> 00:06:37.200]  主人是神自己
[00:06:37.200 --> 00:06:38.200]  神的群羊
[00:06:38.200 --> 00:06:40.200]  不是那個牧養者是群羊
[00:06:40.200 --> 00:06:41.200]  我們稍後要注意
[00:06:41.200 --> 00:06:43.200]  他強調的是神的群羊
[00:06:43.200 --> 00:06:45.200]  要托扶給你的
[00:06:45.200 --> 00:06:48.200]  是神托扶給那些牧養人的人
[00:06:48.200 --> 00:06:51.200]  以致他可以有以下的牧養工作
[00:06:51.200 --> 00:06:52.200]  是會出現的
[00:06:52.200 --> 00:06:54.200]  還有你做的時候要怎樣做
[00:06:54.200 --> 00:06:57.200]  按著神的旨意
[00:06:57.200 --> 00:06:59.200]  但原文就沒有旨意這個字
[00:06:59.200 --> 00:07:01.200]  按著神
[00:07:01.200 --> 00:07:03.200]  你做吧
[00:07:03.200 --> 00:07:06.200]  所以本身神的旨意都是合適的
[00:07:06.200 --> 00:07:07.200]  這個字眼
[00:07:07.200 --> 00:07:08.200]  或者可以隱身多一點
[00:07:08.200 --> 00:07:09.200]  因為他沒有直接說
[00:07:09.200 --> 00:07:13.200]  可以說是神的心意
[00:07:13.200 --> 00:07:15.200]  神的要求
[00:07:15.200 --> 00:07:17.200]  神的標準
[00:07:17.200 --> 00:07:20.200]  神的情感等等都可以
[00:07:20.200 --> 00:07:24.200]  按著神種種去牧養
[00:07:24.200 --> 00:07:25.200]  所以我想
[00:07:25.200 --> 00:07:27.200]  這種托扶
[00:07:27.200 --> 00:07:29.200]  或者受托的精神
[00:07:29.200 --> 00:07:32.200]  當彼得和群的長老分享的時候
[00:07:32.200 --> 00:07:34.200]  你記得
[00:07:34.200 --> 00:07:37.200]  他們是受托給你的
[00:07:37.200 --> 00:07:39.200]  所以你是一種責任
[00:07:39.200 --> 00:07:40.200]  不是角色
[00:07:40.200 --> 00:07:42.200]  你要牧養他們
[00:07:42.200 --> 00:07:44.200]  受托
[00:07:44.200 --> 00:07:48.200]  其實立刻帶來一個意思
[00:07:48.200 --> 00:07:51.200]  如果有些人托一些東西給你
[00:07:51.200 --> 00:07:53.200]  那你會怎樣
[00:07:53.200 --> 00:07:55.200]  即是將來
[00:07:55.200 --> 00:07:56.200]  你呢
[00:07:56.200 --> 00:07:58.200]  要不就玩吧
[00:07:58.200 --> 00:08:00.200]  要不就要好好照顧
[00:08:00.200 --> 00:08:02.200]  好好做
[00:08:02.200 --> 00:08:05.200]  還有要交帳
[00:08:05.200 --> 00:08:06.200]  OK
[00:08:06.200 --> 00:08:08.200]  所以受托的精神背後隱含著
[00:08:08.200 --> 00:08:10.200]  對那群牧養人來說
[00:08:10.200 --> 00:08:12.200]  其實有一種精神
[00:08:12.200 --> 00:08:13.200]  有一種意識
[00:08:13.200 --> 00:08:14.200]  就是說
[00:08:14.200 --> 00:08:15.200]  你小心
[00:08:15.200 --> 00:08:16.200]  這些不是你的
[00:08:16.200 --> 00:08:19.200]  這些是交給你暫時看著的
[00:08:19.200 --> 00:08:20.200]  將來有一天
[00:08:20.200 --> 00:08:22.200]  那個真正的擁有者會問你
[00:08:22.200 --> 00:08:24.200]  你搞成怎樣
[00:08:24.200 --> 00:08:25.200]  這樣的
[00:08:25.200 --> 00:08:27.200]  這種就是背後的精神
[00:08:27.200 --> 00:08:29.200]  我想大家理解和把握
[00:08:29.200 --> 00:08:32.200]  所以對那群長老
[00:08:32.200 --> 00:08:34.200]  彼得其實說得很嚴重
[00:08:34.200 --> 00:08:36.200]  他用了
[00:08:36.200 --> 00:08:38.200]  即是
[00:08:38.200 --> 00:08:39.200]  三個
[00:08:39.200 --> 00:08:41.200]  三組不同的形容
[00:08:41.200 --> 00:08:43.200]  去講這個態度
[00:08:43.200 --> 00:08:45.200]  我覺得
[00:08:45.200 --> 00:08:47.200]  對一群牧養的人來說
[00:08:47.200 --> 00:08:48.200]  無論你是做組長
[00:08:48.200 --> 00:08:49.200]  無論你是做導師
[00:08:49.200 --> 00:08:50.200]  你是做童工
[00:08:50.200 --> 00:08:51.200]  怎樣都好
[00:08:51.200 --> 00:08:52.200]  你有份牧養人的話
[00:08:52.200 --> 00:08:53.200]  我相信
[00:08:53.200 --> 00:08:55.200]  我經常都要有一個意識在生活裏
[00:08:55.200 --> 00:08:56.200]  無論你是和他見面
[00:08:56.200 --> 00:08:57.200]  你和他約談
[00:08:57.200 --> 00:08:59.200]  無論你是小組的中間
[00:08:59.200 --> 00:09:00.200]  在聚會裏面
[00:09:00.200 --> 00:09:01.200]  你個人默想和祈禱
[00:09:01.200 --> 00:09:02.200]  怎樣都好
[00:09:02.200 --> 00:09:04.200]  可能我們要經常想一個問題
[00:09:04.200 --> 00:09:06.200]  想一些問題就是說
[00:09:06.200 --> 00:09:07.200]  其實
[00:09:07.200 --> 00:09:09.200]  神想他怎樣呢
[00:09:09.200 --> 00:09:10.200]  他的主人
[00:09:10.200 --> 00:09:12.200]  神想他怎樣呢
[00:09:12.200 --> 00:09:17.200]  神對他有甚麼標準呢
[00:09:17.200 --> 00:09:21.200]  神對他有甚麼計劃呢
[00:09:21.200 --> 00:09:24.200]  我作為受託人
[00:09:24.200 --> 00:09:26.200]  我有沒有看錯呢
[00:09:27.200 --> 00:09:28.200]  我怎樣
[00:09:28.200 --> 00:09:30.200]  譬如我看到一些東西
[00:09:30.200 --> 00:09:31.200]  我怎樣和他講
[00:09:31.200 --> 00:09:32.200]  我覺得那些東西
[00:09:32.200 --> 00:09:34.200]  應該是神和他講的
[00:09:34.200 --> 00:09:35.200]  但我怎樣和他講呢
[00:09:35.200 --> 00:09:36.200]  有時是
[00:09:36.200 --> 00:09:38.200]  講不進去的
[00:09:38.200 --> 00:09:39.200]  不知道大家可能試過
[00:09:39.200 --> 00:09:40.200]  有些事是很應該講的
[00:09:40.200 --> 00:09:41.200]  不過你知道
[00:09:41.200 --> 00:09:42.200]  不適合時機
[00:09:42.200 --> 00:09:43.200]  不適合語氣
[00:09:43.200 --> 00:09:44.200]  不適合場景
[00:09:44.200 --> 00:09:46.200]  都可能未必他聽得進去
[00:09:46.200 --> 00:09:47.200]  所以
[00:09:47.200 --> 00:09:48.200]  那個牧養的人
[00:09:48.200 --> 00:09:49.200]  他有一個意識
[00:09:49.200 --> 00:09:50.200]  就是受託的
[00:09:50.200 --> 00:09:51.200]  所以
[00:09:51.200 --> 00:09:52.200]  你不是按著自己想怎樣
[00:09:52.200 --> 00:09:53.200]  你是要知道
[00:09:53.200 --> 00:09:55.200]  有一個真正的主人
[00:09:55.200 --> 00:09:56.200]  他想他怎樣
[00:09:56.200 --> 00:09:58.200]  然後在這種意識裏
[00:09:58.200 --> 00:09:59.200]  牧養他
[00:09:59.200 --> 00:10:00.200]  帶領他
[00:10:00.200 --> 00:10:01.200]  這樣的意識之下
[00:10:01.200 --> 00:10:03.200]  彼得帶出了三種態度
[00:10:03.200 --> 00:10:04.200]  三種
[00:10:04.200 --> 00:10:05.200]  不是
[00:10:05.200 --> 00:10:06.200]  三種
[00:10:06.200 --> 00:10:07.200]  乃是
[00:10:07.200 --> 00:10:08.200]  經文都講得很清楚
[00:10:08.200 --> 00:10:09.200]  不是甚麼呢
[00:10:09.200 --> 00:10:11.200]  不是勉強
[00:10:11.200 --> 00:10:13.200]  不要勉強
[00:10:13.200 --> 00:10:14.200]  是甘心
[00:10:14.200 --> 00:10:15.200]  反過來
[00:10:15.200 --> 00:10:17.200]  不是貪財
[00:10:17.200 --> 00:10:19.200]  乃是
[00:10:19.200 --> 00:10:20.200]  樂意
[00:10:20.200 --> 00:10:21.200]  不是克制
[00:10:21.200 --> 00:10:23.200]  是要做榜樣
[00:10:23.200 --> 00:10:25.200]  這些全部都是一種態度
[00:10:26.200 --> 00:10:27.200]  彼得
[00:10:27.200 --> 00:10:28.200]  他講對牧養者
[00:10:28.200 --> 00:10:30.200]  他不是教他怎樣做
[00:10:30.200 --> 00:10:32.200]  他不是講技巧
[00:10:32.200 --> 00:10:35.200]  他是講你做的時候
[00:10:35.200 --> 00:10:37.200]  你那種心態是怎樣的
[00:10:37.200 --> 00:10:38.200]  他說
[00:10:38.200 --> 00:10:40.200]  不是勉強
[00:10:40.200 --> 00:10:41.200]  是甘心
[00:10:41.200 --> 00:10:42.200]  甘心即是
[00:10:42.200 --> 00:10:44.200]  勉強是剛好相反
[00:10:44.200 --> 00:10:45.200]  不是強硬
[00:10:45.200 --> 00:10:46.200]  你要知道
[00:10:46.200 --> 00:10:49.200]  你不是強硬
[00:10:49.200 --> 00:10:51.200]  所有牧養的人
[00:10:51.200 --> 00:10:54.200]  無論你是董事
[00:10:54.200 --> 00:10:55.200]  無論你是組長
[00:10:56.200 --> 00:10:57.200]  我相信
[00:10:57.200 --> 00:10:58.200]  你做這個角色
[00:10:58.200 --> 00:10:59.200]  做這個位置的時候
[00:10:59.200 --> 00:11:01.200]  一定不是你不願意做
[00:11:01.200 --> 00:11:02.200]  那些人硬要你做
[00:11:02.200 --> 00:11:04.200]  是不是
[00:11:04.200 --> 00:11:07.200]  有些猶豫
[00:11:07.200 --> 00:11:09.200]  有些猶豫
[00:11:09.200 --> 00:11:10.200]  少少猶豫
[00:11:10.200 --> 00:11:11.200]  他不是叫我做
[00:11:11.200 --> 00:11:12.200]  我才做
[00:11:12.200 --> 00:11:14.200]  我相信一個成熟的區牧
[00:11:14.200 --> 00:11:16.200]  應該不會這樣講的
[00:11:16.200 --> 00:11:18.200]  雖然他心裏面很想
[00:11:18.200 --> 00:11:19.200]  但他都應該說
[00:11:19.200 --> 00:11:20.200]  你很適合做
[00:11:20.200 --> 00:11:21.200]  你考慮一下
[00:11:21.200 --> 00:11:22.200]  你騎騎肚
[00:11:22.200 --> 00:11:23.200]  當然是這樣
[00:11:23.200 --> 00:11:24.200]  是不是
[00:11:24.200 --> 00:11:25.200]  如果不是這樣的話
[00:11:25.200 --> 00:11:26.200]  他有些問題
[00:11:26.200 --> 00:11:28.200]  這樣
[00:11:28.200 --> 00:11:29.200]  所以當你答應
[00:11:29.200 --> 00:11:31.200]  入這個角色的時候
[00:11:31.200 --> 00:11:33.200]  通常你都是自願的
[00:11:33.200 --> 00:11:34.200]  自願的
[00:11:34.200 --> 00:11:35.200]  你是甘心的
[00:11:35.200 --> 00:11:37.200]  你不是被逼的
[00:11:37.200 --> 00:11:39.200]  就算你做董事
[00:11:39.200 --> 00:11:40.200]  選出來的
[00:11:40.200 --> 00:11:41.200]  是不是
[00:11:41.200 --> 00:11:42.200]  選出來的
[00:11:42.200 --> 00:11:43.200]  是不是甘心的
[00:11:43.200 --> 00:11:44.200]  都是的
[00:11:44.200 --> 00:11:45.200]  是不是
[00:11:45.200 --> 00:11:46.200]  你是知道的
[00:11:46.200 --> 00:11:48.200]  你是不是願意被提名
[00:11:48.200 --> 00:11:49.200]  你都是知道的
[00:11:49.200 --> 00:11:50.200]  是不是
[00:11:50.200 --> 00:11:51.200]  你不願意
[00:11:51.200 --> 00:11:52.200]  那些人不會提你
[00:11:52.200 --> 00:11:54.200]  在治港台是這樣
[00:11:54.200 --> 00:11:56.200]  為什麼我不敢講
[00:11:56.200 --> 00:11:59.200]  重要的就是
[00:11:59.200 --> 00:12:00.200]  提摩太前說
[00:12:00.200 --> 00:12:02.200]  他講到監督和執事的時候
[00:12:02.200 --> 00:12:04.200]  他講到有一個條件
[00:12:04.200 --> 00:12:05.200]  除了說他們的生活
[00:12:05.200 --> 00:12:06.200]  管理家庭之外
[00:12:06.200 --> 00:12:07.200]  他說
[00:12:07.200 --> 00:12:09.200]  怎樣的人才可以做監督
[00:12:09.200 --> 00:12:10.200]  就是心裏面
[00:12:10.200 --> 00:12:11.200]  善務善工
[00:12:11.200 --> 00:12:13.200]  善務善工
[00:12:13.200 --> 00:12:14.200]  那些人
[00:12:14.200 --> 00:12:16.200]  就是說你是真的想的
[00:12:16.200 --> 00:12:17.200]  你真的不是
[00:12:17.200 --> 00:12:18.200]  不是逼你的
[00:12:18.200 --> 00:12:19.200]  你是自願的
[00:12:19.200 --> 00:12:20.200]  甘心的
[00:12:20.200 --> 00:12:21.200]  就算我們這些
[00:12:21.200 --> 00:12:23.200]  被呼召的同工
[00:12:23.200 --> 00:12:24.200]  我相信
[00:12:24.200 --> 00:12:25.200]  很多人
[00:12:25.200 --> 00:12:27.200]  在過程裏面
[00:12:27.200 --> 00:12:29.200]  這種我們願意去回應神
[00:12:29.200 --> 00:12:30.200]  都是一種甘心的
[00:12:30.200 --> 00:12:32.200]  不是勉強的
[00:12:32.200 --> 00:12:34.200]  當然主動在神那裏
[00:12:34.200 --> 00:12:36.200]  所以是甘心的
[00:12:36.200 --> 00:12:37.200]  就是甘心
[00:12:37.200 --> 00:12:39.200]  你才能夠有一種
[00:12:39.200 --> 00:12:41.200]  不會覺得太慘
[00:12:41.200 --> 00:12:42.200]  這種工作
[00:12:42.200 --> 00:12:44.200]  這種工作其實是很不容易的
[00:12:44.200 --> 00:12:46.200]  大家應該知道
[00:12:46.200 --> 00:12:47.200]  很明白的
[00:12:47.200 --> 00:12:48.200]  我常常很記得一個人
[00:12:48.200 --> 00:12:49.200]  就是聖結仁
[00:12:49.200 --> 00:12:51.200]  他是全世界最謙和的人
[00:12:51.200 --> 00:12:53.200]  知道是誰嗎
[00:12:53.200 --> 00:12:55.200]  全世界最謙和的一個
[00:12:55.200 --> 00:12:57.200]  世上沒有像他謙和的
[00:12:57.200 --> 00:12:59.200]  就是摩西
[00:12:59.200 --> 00:13:01.200]  他帶領那群的以色列人
[00:13:01.200 --> 00:13:03.200]  數以萬計的以色列人
[00:13:03.200 --> 00:13:07.200]  一直在曠野行走的時候
[00:13:07.200 --> 00:13:09.200]  一個這麼謙和的人
[00:13:09.200 --> 00:13:11.200]  最後都出事了
[00:13:11.200 --> 00:13:13.200]  他都頂不住
[00:13:13.200 --> 00:13:14.200]  他都一下子
[00:13:14.200 --> 00:13:15.200]  很暴躁
[00:13:15.200 --> 00:13:17.200]  不斷地打石頭兩下
[00:13:17.200 --> 00:13:19.200]  結果出事了
[00:13:19.200 --> 00:13:21.200]  真是很大件事
[00:13:21.200 --> 00:13:23.200]  結果就看著
[00:13:23.200 --> 00:13:25.200]  迦南不過過不去
[00:13:25.200 --> 00:13:27.200]  所以其實這是一個不容易的工作
[00:13:27.200 --> 00:13:29.200]  所以他才要鼓勵他們
[00:13:29.200 --> 00:13:30.200]  勸勉他們
[00:13:30.200 --> 00:13:32.200]  他說不是勉強
[00:13:32.200 --> 00:13:33.200]  你是甘心的
[00:13:33.200 --> 00:13:35.200]  這是對那些牧養者說的
[00:13:35.200 --> 00:13:36.200]  彼得塞說的
[00:13:36.200 --> 00:13:37.200]  不是貪財
[00:13:37.200 --> 00:13:38.200]  你是樂意
[00:13:38.200 --> 00:13:39.200]  不是貪財
[00:13:39.200 --> 00:13:40.200]  你是樂意
[00:13:40.200 --> 00:13:41.200]  當年的長老
[00:13:41.200 --> 00:13:45.200]  有些長老是有人工的
[00:13:45.200 --> 00:13:47.200]  是在多斯加哥那裏
[00:13:47.200 --> 00:13:49.200]  今天我們的牧養者
[00:13:49.200 --> 00:13:50.200]  我們這些童工
[00:13:50.200 --> 00:13:51.200]  有人受薪的
[00:13:51.200 --> 00:13:53.200]  有很多是義務的
[00:13:53.200 --> 00:13:54.200]  無論怎樣都好
[00:13:54.200 --> 00:13:56.200]  他說不是貪財
[00:13:56.200 --> 00:13:58.200]  當然古代的社會
[00:13:58.200 --> 00:13:59.200]  比較頻繁的地方
[00:13:59.200 --> 00:14:00.200]  柔散的地方
[00:14:00.200 --> 00:14:02.200]  錢都是一種要考慮的
[00:14:02.200 --> 00:14:03.200]  他說你不要貪財
[00:14:03.200 --> 00:14:04.200]  你是樂意的
[00:14:04.200 --> 00:14:05.200]  你是很想做的
[00:14:05.200 --> 00:14:06.200]  很開心地做的
[00:14:06.200 --> 00:14:07.200]  不是貪錢
[00:14:07.200 --> 00:14:10.200]  我相信貪財這個心態
[00:14:10.200 --> 00:14:11.200]  相對不會很多的
[00:14:11.200 --> 00:14:13.200]  如果我們說在慈光群體裏
[00:14:13.200 --> 00:14:14.200]  我到底認識的
[00:14:14.200 --> 00:14:18.200]  不過貪財我覺得是一種顯示
[00:14:18.200 --> 00:14:19.200]  其實說真的
[00:14:19.200 --> 00:14:22.200]  如果貪財就不回來做童工
[00:14:22.200 --> 00:14:24.200]  不過我想說的就是說
[00:14:24.200 --> 00:14:25.200]  那種不是貪財
[00:14:25.200 --> 00:14:28.200]  但是你可能會為了其他東西
[00:14:28.200 --> 00:14:30.200]  做牧者我做了這麼多年
[00:14:30.200 --> 00:14:31.200]  我的一種體會就是
[00:14:31.200 --> 00:14:35.200]  有時候有些東西是很令我很想的
[00:14:35.200 --> 00:14:38.200]  我會覺得很享受的
[00:14:38.200 --> 00:14:41.200]  有些人說朱瑞麗真的好了
[00:14:41.200 --> 00:14:44.200]  這些說話我真的很愛你
[00:14:44.200 --> 00:14:46.200]  文輝經常舉手叫出來的那些
[00:14:46.200 --> 00:14:48.200]  現在少了
[00:14:48.200 --> 00:14:51.200]  這些這樣
[00:14:51.200 --> 00:14:52.200]  為了明星
[00:14:52.200 --> 00:14:54.200]  名譽
[00:14:54.200 --> 00:14:56.200]  滿足感
[00:14:56.200 --> 00:14:58.200]  這些不是錢
[00:14:58.200 --> 00:14:59.200]  是這些
