
[00:00:00.000 --> 00:00:01.760]  在我們領受誠懇話語之前
[00:03:13.640 --> 00:03:15.960]  哇!你知不知道那些人是怎樣的很開心呢?
[00:03:15.960 --> 00:03:20.080]  見到撒加利亞他獻祭完之後啞了,
[00:03:20.080 --> 00:03:21.800]  他們是非常開心的,
[00:03:22.080 --> 00:03:27.880]  那可能也有些會有,見到牧師啞了失聲,說不出他們可能也很開心的,
[00:03:27.880 --> 00:03:29.080]  就是,我不知道啦,
[00:03:29.080 --> 00:03:31.080]  但是他們的開心是什麼原因呀?
[00:03:31.080 --> 00:03:36.880]  知道神再一次向他們啟示,
[00:03:36.880 --> 00:03:39.560]  神沒有再扔下他們,
[00:03:39.560 --> 00:03:45.200]  所以撒加利亞短暫的失聲,對他們來說是非常的興奮。
[00:03:45.200 --> 00:03:48.440]  好了,這四百年就叫做黑暗時期,
[00:03:48.440 --> 00:03:50.000]  那為什麼我要講這些呢?
[00:03:50.200 --> 00:03:53.200]  就是說,神透過先知馬拉基,
[00:03:53.200 --> 00:03:56.680]  寫完這本書信之後,
[00:03:56.680 --> 00:03:58.880]  神就沒有再跟他們說話了,
[00:03:58.880 --> 00:04:05.080]  那就是說,馬拉基書裡面的信息是非常非常的重要啦。
[00:04:05.080 --> 00:04:07.680]  好了,我們要了解一下那個背景,
[00:04:07.680 --> 00:04:12.480]  猶大國,他們被巴比雷滅亡了,
[00:04:12.480 --> 00:04:17.280]  七十年之後歸回,可以重建自己的城牆,
[00:04:17.600 --> 00:04:21.280]  後來當然又再繼續被不同的人去管理,
[00:04:21.280 --> 00:04:26.280]  馬拉基書就是他們已經回歸自己的故土,
[00:04:26.280 --> 00:04:29.080]  已經生活穩定下來了,
[00:04:29.080 --> 00:04:31.280]  最特別的一件事情,你記住,
[00:04:31.280 --> 00:04:35.880]  他們已經有聖殿去敬拜,
[00:04:35.880 --> 00:04:39.880]  雖然這個聖殿重建絕對不及所羅門,
[00:04:39.880 --> 00:04:44.480]  你留意到他們是沒有再拜任何的偶像,
[00:04:44.480 --> 00:04:47.280]  沒有拜任何的假神,
[00:04:48.280 --> 00:04:54.080]  他們有很穩定的教會生活,
[00:04:54.080 --> 00:04:56.280]  或者用舊約的意思就是,
[00:04:56.280 --> 00:04:58.680]  他們有很穩定的敬拜生活,
[00:04:58.680 --> 00:05:00.480]  應該很好啦,
[00:05:00.480 --> 00:05:04.680]  但問題是他們有外在的敬拜,
[00:05:04.680 --> 00:05:10.480]  但裡面失去了很多實質進行神的心儀,
[00:05:10.480 --> 00:05:13.480]  他們有宗教的行動,
[00:05:13.480 --> 00:05:17.280]  但是沒有了真正的敬虔,
[00:05:18.280 --> 00:05:23.480]  所以神透過馬拉基去提醒他們,
[00:05:23.480 --> 00:05:31.480]  而馬拉基書的寫作也是所有先知書裡面唯一一卷很特別的,
[00:05:31.480 --> 00:05:33.680]  馬拉基就是做什麼呢?
[00:05:33.680 --> 00:05:35.480]  就是做中間人,
[00:05:35.480 --> 00:05:37.480]  什麼叫做中間人呢?
[00:05:37.480 --> 00:05:41.080]  不是我昨天那個福音五親的中間人,
[00:05:41.080 --> 00:05:42.680]  我昨天福音五親是播了紀錄的,
[00:05:42.680 --> 00:05:46.680]  我請了鄭子誠去分享,
[00:05:47.080 --> 00:05:48.680]  我給了一個題目叫做中間人,
[00:05:48.680 --> 00:05:51.080]  因為他做真情是很奸的,
[00:05:51.080 --> 00:05:54.080]  但如果你晚上有沒有聽他的音樂情人,
[00:05:54.080 --> 00:05:55.680]  就很中的,
[00:05:55.680 --> 00:05:57.080]  所以我叫做中間人,
[00:05:57.080 --> 00:05:59.080]  但今次這個真是中間人,
[00:05:59.080 --> 00:06:01.080]  馬拉基先知是怎樣呢?
[00:06:01.080 --> 00:06:03.080]  是代表了神,
[00:06:03.080 --> 00:06:04.680]  神和馬拉基先知說,
[00:06:04.680 --> 00:06:08.080]  你跟我的子民說我要責備他們,
[00:06:08.080 --> 00:06:09.680]  因為他們怎樣怎樣,
[00:06:09.680 --> 00:06:11.080]  馬拉基先知收到消息說,
[00:06:11.080 --> 00:06:14.080]  神說是你們,你們怎樣怎樣不好,
[00:06:14.080 --> 00:06:16.680]  子民就駁斥他,不是吧?
[00:06:16.680 --> 00:06:19.080]  他哪有這樣的問題,沒有啊,
[00:06:19.080 --> 00:06:22.080]  於是馬拉基跟神說,他們說沒有啊,
[00:06:22.080 --> 00:06:24.080]  神說怎會沒有啊,
[00:06:24.080 --> 00:06:25.080]  就繼續這樣說下去,
[00:06:25.080 --> 00:06:27.080]  大家明不明白我說的這個道理,
[00:06:27.080 --> 00:06:30.080]  他就是傳遞神的訊息,
[00:06:30.080 --> 00:06:34.080]  原來馬拉基這個字就是傳訊息的人,
[00:06:34.080 --> 00:06:37.080]  他就站在神和人中間,
[00:06:37.080 --> 00:06:39.080]  代表神指責子民,
[00:06:39.080 --> 00:06:45.080]  也代表人向神帶來這一份反駁,
[00:06:45.080 --> 00:06:49.080]  但是最終神就來指出你們的錯,
[00:06:49.080 --> 00:06:51.080]  在馬拉基書裡面,
[00:06:51.080 --> 00:06:55.080]  這樣的訊息前後有八次這麼多,
[00:06:55.080 --> 00:06:57.080]  如果你看我的筆記,
[00:06:57.080 --> 00:07:00.080]  已經列出那八次的經文,
[00:07:00.080 --> 00:07:04.080]  大家有興趣可以自己回去看,
[00:07:04.080 --> 00:07:06.080]  我每一次講道之前,
[00:07:06.080 --> 00:07:07.080]  我都會派筆記給大家,
[00:07:07.080 --> 00:07:09.080]  大家可以帶回去翻溫,
[00:07:09.080 --> 00:07:10.080]  為什麼呢?
[00:07:10.080 --> 00:07:12.080]  人的記憶有時候很短暫,
[00:07:12.080 --> 00:07:15.080]  一到地鐵你已經忘記我說什麼了,
[00:07:15.080 --> 00:07:17.080]  有份遺書在這裡,
[00:07:17.080 --> 00:07:20.080]  大家可以帶回去翻看,
[00:07:20.080 --> 00:07:22.080]  就是我遺下的書信的遺書,
[00:07:22.080 --> 00:07:23.080]  明白嗎?
[00:07:23.080 --> 00:07:25.080]  好,我們看第一個責備,
[00:07:25.080 --> 00:07:28.080]  就是神責備這一班子民,
[00:07:28.080 --> 00:07:30.080]  忘恩負義,
[00:07:30.080 --> 00:07:34.080]  我們一起來讀馬拉基書第一章第二節,
[00:07:34.080 --> 00:07:35.080]  第一章第二節,
[00:07:35.080 --> 00:07:36.080]  我們一起來讀出,
[00:07:42.080 --> 00:07:46.080]  夠了,
[00:07:46.080 --> 00:07:48.080]  神話到,
[00:07:48.080 --> 00:07:51.080]  我曾經愛你們,
[00:07:51.080 --> 00:07:52.080]  但那班人說,
[00:07:52.080 --> 00:07:53.080]  什麼?
[00:07:53.080 --> 00:07:55.080]  你什麼時候愛過我?
[00:07:55.080 --> 00:07:56.080]  這是最大的不幸,
[00:07:56.080 --> 00:07:58.080]  特別是父母,
[00:07:58.080 --> 00:07:59.080]  你有沒有跟子女說,
[00:07:59.080 --> 00:08:00.080]  特別是子女大,
[00:08:00.080 --> 00:08:02.080]  你知道我曾經愛過你,
[00:08:02.080 --> 00:08:03.080]  我其實很愛你,
[00:08:03.080 --> 00:08:05.080]  你又愛我嗎?
[00:08:05.080 --> 00:08:06.080]  你怎樣都愛我?
[00:08:06.080 --> 00:08:09.080]  如果父母真的有愛的時候,
[00:08:09.080 --> 00:08:11.080]  但兒女這樣回應的時候,
[00:08:11.080 --> 00:08:14.080]  是一個很大的傷害,
[00:08:14.080 --> 00:08:17.080]  為什麼這班人會這樣說呢?
[00:08:17.080 --> 00:08:20.080]  某個程度上他們已經麻木,
[00:08:20.080 --> 00:08:22.080]  甚至有時候他們會埋怨神,
[00:08:22.080 --> 00:08:24.080]  看到我講嗎?
[00:08:24.080 --> 00:08:26.080]  猶大國亡國了,
[00:08:26.080 --> 00:08:29.080]  70年之後才歸回,
[00:08:29.080 --> 00:08:30.080]  當他們歸回的時候,
[00:08:30.080 --> 00:08:32.080]  重建自己國家的時候,
[00:08:32.080 --> 00:08:35.080]  這個地方頹垣敗瓦,
[00:08:35.080 --> 00:08:38.080]  絕對不容易來建立,
[00:08:38.080 --> 00:08:40.080]  生活很貧苦,
[00:08:40.080 --> 00:08:41.080]  於是他們就問,
[00:08:41.080 --> 00:08:42.080]  如果你愛我,
[00:08:42.080 --> 00:08:44.080]  我們國家怎會滅亡?
[00:08:44.080 --> 00:08:45.080]  如果你愛我的時候,
[00:08:45.080 --> 00:08:46.080]  現在我們的生活,
[00:08:46.080 --> 00:08:48.080]  為什麼會這麼慘?
[00:08:48.080 --> 00:08:51.080]  他們不覺得神來愛他們,
[00:08:51.080 --> 00:08:54.080]  這表示他們的屬靈生命,
[00:08:54.080 --> 00:08:58.080]  已經漸漸麻木,
[00:08:58.080 --> 00:09:02.080]  他們的靈性慢慢倒退,
[00:09:02.080 --> 00:09:06.080]  將神的恩典忘記,
[00:09:06.080 --> 00:09:08.080]  甚至他們沒有反省,
[00:09:08.080 --> 00:09:12.080]  為什麼他們會這樣?
[00:09:12.080 --> 00:09:14.080]  老實說,
[00:09:14.080 --> 00:09:16.080]  我不是一個好的牧者,
[00:09:16.080 --> 00:09:18.080]  我也有很多不足的地方,
[00:09:18.080 --> 00:09:20.080]  但我絕對不是懶,
[00:09:20.080 --> 00:09:21.080]  有些人已經知道,
[00:09:21.080 --> 00:09:22.080]  我已經離開了冥恩堂,
[00:09:22.080 --> 00:09:23.080]  但我剛才說,
[00:09:23.080 --> 00:09:24.080]  我下午見一對,
[00:09:24.080 --> 00:09:25.080]  都是自己的冥恩堂弟兄姊妹,
[00:09:25.080 --> 00:09:26.080]  我今晚要去見,
[00:09:26.080 --> 00:09:27.080]  明晚要去見,
[00:09:27.080 --> 00:09:28.080]  我會繼續去侍奉,
[00:09:28.080 --> 00:09:30.080]  明天我都會在這區活動,
[00:09:30.080 --> 00:09:32.080]  我明天下午在牛頭角,
[00:09:32.080 --> 00:09:33.080]  叫銀行團契,
[00:09:33.080 --> 00:09:34.080]  我都未去過,
[00:09:34.080 --> 00:09:35.080]  他們的福音午餐,
[00:09:35.080 --> 00:09:37.080]  我去講福音午餐,
[00:09:37.080 --> 00:09:39.080]  我都會繼續去,
[00:09:39.080 --> 00:09:42.080]  我不是一個好的傳大大,
[00:09:42.080 --> 00:09:43.080]  但我不懶,
[00:09:43.080 --> 00:09:44.080]  為什麼?
[00:09:44.080 --> 00:09:46.080]  我跟弟兄姊妹說,
[00:09:46.080 --> 00:09:48.080]  你要保持一個好的靈命,
[00:09:48.080 --> 00:09:49.080]  或者熱切的心,
[00:09:49.080 --> 00:09:51.080]  很簡單,
[00:09:51.080 --> 00:09:53.080]  每一天,
[00:09:53.080 --> 00:09:55.080]  數算神的恩典,
[00:09:55.080 --> 00:09:58.080]  做一個敏感的人,
[00:09:58.080 --> 00:09:59.080]  什麼叫敏感的人?
[00:09:59.080 --> 00:10:03.080]  就是敏銳於神的恩典,
[00:10:03.080 --> 00:10:05.080]  而去感恩的人,
[00:10:05.080 --> 00:10:06.080]  很簡單,
[00:10:06.080 --> 00:10:09.080]  我今日遇到兩件很特別的事,
[00:10:09.080 --> 00:10:11.080]  第一就是,
[00:10:11.080 --> 00:10:13.080]  你不要看我現在這樣穿,
[00:10:13.080 --> 00:10:14.080]  我剛才穿T恤,
[00:10:14.080 --> 00:10:15.080]  濕透了,
[00:10:15.080 --> 00:10:17.080]  連內衣都臭了,
[00:10:17.080 --> 00:10:18.080]  我已經換了,
[00:10:18.080 --> 00:10:20.080]  現在在高牧師的房間,
[00:10:20.080 --> 00:10:21.080]  明天他已經要消毒了,
[00:10:21.080 --> 00:10:23.080]  一會兒等你去那裡,
[00:10:23.080 --> 00:10:24.080]  我到處去,
[00:10:24.080 --> 00:10:26.080]  我今天帶了很多書,
[00:10:26.080 --> 00:10:28.080]  去他的地方,
[00:10:28.080 --> 00:10:31.080]  但我去海事處查經之前,
[00:10:31.080 --> 00:10:33.080]  原來有一間很小的西班牙小餐廳,
[00:10:33.080 --> 00:10:35.080]  在海事處對面,
[00:10:35.080 --> 00:10:38.080]  有一個叫環球電台,
[00:10:38.080 --> 00:10:41.080]  他們想我去做一些事,
[00:10:41.080 --> 00:10:43.080]  約了我去那裡吃東西,
[00:10:43.080 --> 00:10:45.080]  我背著我的背包,
[00:10:45.080 --> 00:10:46.080]  挽著我三件襯衫,
[00:10:46.080 --> 00:10:49.080]  我明天後天的衣服都在這裡,
[00:10:49.080 --> 00:10:50.080]  到時來換,
[00:10:50.080 --> 00:10:52.080]  還拿著一大袋書,
[00:10:52.080 --> 00:10:54.080]  我進去餐廳時,
[00:10:54.080 --> 00:10:56.080]  送東西來嗎?
[00:10:56.080 --> 00:10:57.080]  我們沒有訂東西,
[00:10:57.080 --> 00:10:59.080]  我說不是,我們來吃飯而已,
[00:10:59.080 --> 00:11:01.080]  我的款式是很弱的,
[00:11:01.080 --> 00:11:05.080]  也不是很禮貌,
[00:11:05.080 --> 00:11:06.080]  你有沒有訂位?
[00:11:06.080 --> 00:11:08.080]  因為那間餐廳很小,
[00:11:08.080 --> 00:11:10.080]  只有八張桌子,
[00:11:10.080 --> 00:11:12.080]  我說我沒有訂位,
[00:11:12.080 --> 00:11:14.080]  我朋友有訂位,
[00:11:14.080 --> 00:11:15.080]  叫什麼名字?
[00:11:15.080 --> 00:11:17.080]  我每天都說不出來,
[00:11:17.080 --> 00:11:19.080]  不過他WhatsApp了我,
[00:11:19.080 --> 00:11:21.080]  我不會記這些,
[00:11:21.080 --> 00:11:23.080]  我就打來看,
[00:11:23.080 --> 00:11:26.080]  好像姓欣,姓鄭,
[00:11:26.080 --> 00:11:30.080]  他說沒有,
[00:11:30.080 --> 00:11:31.080]  沒有姓鄭,
[00:11:31.080 --> 00:11:32.080]  他說Barry,
[00:11:32.080 --> 00:11:33.080]  我說有!
[00:11:33.080 --> 00:11:36.080]  原來那次約我吃飯的人,
[00:11:36.080 --> 00:11:37.080]  是我不認識的,
[00:11:37.080 --> 00:11:40.080]  他是環球電台的國際董事,
[00:11:40.080 --> 00:11:42.080]  他是香港人,
[00:11:42.080 --> 00:11:43.080]  但完全不會說中文,
[00:11:43.080 --> 00:11:45.080]  他在外國長大,
[00:11:45.080 --> 00:11:47.080]  他聽到我這樣說,
[00:11:47.080 --> 00:11:48.080]  認識你們,
[00:11:48.080 --> 00:11:50.080]  馬上很開心見到我,
[00:11:50.080 --> 00:11:51.080]  來跟我握手,
[00:11:51.080 --> 00:11:53.080]  這個世界很現實,
[00:11:53.080 --> 00:11:55.080]  那個人馬上不同了嘴臉,
[00:11:55.080 --> 00:11:56.080]  不過他醒目,
[00:11:56.080 --> 00:11:58.080]  他沒有再招呼我了,
[00:11:58.080 --> 00:12:00.080]  找另一個夥計來招呼我,
[00:12:00.080 --> 00:12:01.080]  我感恩,
[00:12:01.080 --> 00:12:02.080]  被人看不起,
[00:12:02.080 --> 00:12:04.080]  但我終於平反了,
[00:12:04.080 --> 00:12:06.080]  而且還吃了一個下午,
[00:12:06.080 --> 00:12:07.080]  是168元的,
[00:12:07.080 --> 00:12:08.080]  一般般,
[00:12:08.080 --> 00:12:10.080]  但是不用我付錢,
[00:12:10.080 --> 00:12:12.080]  我感恩,
[00:12:12.080 --> 00:12:14.080]  但還有一樣很感恩的是什麼呢?
[00:12:14.080 --> 00:12:16.080]  我在海事處查完經,
[00:12:16.080 --> 00:12:18.080]  因為我手上有很大袋東西,
[00:12:18.080 --> 00:12:20.080]  我就要上舊山頂,
[00:12:20.080 --> 00:12:22.080]  即是什麼帝庭園,
[00:12:22.080 --> 00:12:25.080]  即是那些樓,
[00:12:25.080 --> 00:12:27.080]  去跟人查經,
[00:12:27.080 --> 00:12:28.080]  我要乘的士,
[00:12:28.080 --> 00:12:30.080]  但那裏很難乘的,
[00:12:30.080 --> 00:12:32.080]  如果你知道海事處很難找進來,
[00:12:32.080 --> 00:12:35.080]  我已經站在三叉路口等了很久,
[00:12:35.080 --> 00:12:36.080]  有人陪我等,
[00:12:36.080 --> 00:12:37.080]  我說你上去吧,
[00:12:37.080 --> 00:12:38.080]  我說,
[00:12:38.080 --> 00:12:39.080]  多等一輛紅綠燈,
[00:12:39.080 --> 00:12:41.080]  待會紅綠燈的車來,
[00:12:41.080 --> 00:12:42.080]  如果沒有我就算了,
[00:12:42.080 --> 00:12:43.080]  我再去另一處,
[00:12:43.080 --> 00:12:45.080]  誰知很奇妙,
[00:12:45.080 --> 00:12:46.080]  突然有輛的士來了,
[00:12:46.080 --> 00:12:47.080]  即是截了他上車,
[00:12:47.080 --> 00:12:48.080]  我就在舊山頂,
[00:12:48.080 --> 00:12:50.080]  司機說,
[00:12:50.080 --> 00:12:52.080]  你可不可以帶路?
[00:12:52.080 --> 00:12:54.080]  我說我在新界出來的,
[00:12:54.080 --> 00:12:57.080]  我懂得帶路,不坐的士了,
[00:12:57.080 --> 00:12:58.080]  然後他說,
[00:12:58.080 --> 00:12:59.080]  不好意思,
[00:12:59.080 --> 00:13:02.080]  我是九龍的士載了一個客人來,
[00:13:02.080 --> 00:13:03.080]  不如這樣,
[00:13:03.080 --> 00:13:05.080]  我繞你去北打街,
[00:13:05.080 --> 00:13:06.080]  那裏有個的士站,
[00:13:06.080 --> 00:13:08.080]  你在北打街那裏再轉車,
[00:13:08.080 --> 00:13:09.080]  轉的士,
[00:13:09.080 --> 00:13:10.080]  我說沒問題,
[00:13:10.080 --> 00:13:11.080]  為什麼呢?
[00:13:11.080 --> 00:13:12.080]  因為他沒有下標,
[00:13:12.080 --> 00:13:14.080]  即是沒問題,
[00:13:14.080 --> 00:13:15.080]  即是不用錢,
[00:13:15.080 --> 00:13:17.080]  繞了我去北打街很遠,
[00:13:17.080 --> 00:13:20.080]  這個不是常人遇到的經驗,
[00:13:20.080 --> 00:13:22.080]  我跟的士一直很好談,
[00:13:22.080 --> 00:13:25.080]  在北打街我再坐的士上去,
[00:13:25.080 --> 00:13:27.080]  原來舊山頂半山區,
[00:13:27.080 --> 00:13:29.080]  都是三十元,
[00:13:29.080 --> 00:13:30.080]  OK,OK,OK,
[00:13:30.080 --> 00:13:31.080]  你明白嗎?
[00:13:31.080 --> 00:13:32.080]  我要感恩的,
[00:13:32.080 --> 00:13:36.080]  我是一個很敏銳於神的恩典的人,
[00:13:36.080 --> 00:13:38.080]  我明天早上會來這裏,
[00:13:38.080 --> 00:13:39.080]  為什麼呢?
[00:13:39.080 --> 00:13:41.080]  我去一間診所那裏,
[00:13:41.080 --> 00:13:43.080]  你帶我去全身檢驗,
[00:13:43.080 --> 00:13:46.080]  讓我可以拿一張shirt去吃煎炸東西,
[00:13:46.080 --> 00:13:48.080]  但我不用給錢,
[00:13:48.080 --> 00:13:49.080]  為什麼呢?
[00:13:49.080 --> 00:13:50.080]  那個老闆,
[00:13:50.080 --> 00:13:51.080]  即是那個負責人,
[00:13:51.080 --> 00:13:53.080]  是在加拿大,
[00:13:53.080 --> 00:13:55.080]  我去年去港島的時候,
[00:13:55.080 --> 00:13:56.080]  他認識了我,
[00:13:56.080 --> 00:13:59.080]  就說牧師你們要注意自己健康,
[00:13:59.080 --> 00:14:01.080]  要好好地去檢查身體,
[00:14:01.080 --> 00:14:03.080]  你來我診所檢查吧,
[00:14:03.080 --> 00:14:05.080]  他沒有收我錢的,
[00:14:05.080 --> 00:14:06.080]  我多謝他,
[00:14:06.080 --> 00:14:08.080]  誰知道他原來有記錄,
[00:14:08.080 --> 00:14:09.080]  牧師過了一年了,
[00:14:09.080 --> 00:14:10.080]  你要再來,
[00:14:10.080 --> 00:14:13.080]  所以我明早就會過來這裏觀塘,
[00:14:13.080 --> 00:14:15.080]  這一切不是必然,
[00:14:15.080 --> 00:14:17.080]  當我記下這些的時候,
[00:14:17.080 --> 00:14:19.080]  我會去感恩,
[00:14:19.080 --> 00:14:20.080]  弟兄姊妹,
[00:14:20.080 --> 00:14:23.080]  你沒有一個敏感的心,
[00:14:23.080 --> 00:14:26.080]  敏銳於神的恩典而感恩,
[00:14:26.080 --> 00:14:29.080]  但是一些零聲麻木的人,
[00:14:29.080 --> 00:14:31.080]  是以為靠自己的努力,
[00:14:31.080 --> 00:14:33.080]  你也是去創天下,
[00:14:33.080 --> 00:14:35.080]  以為靠自己的力量,
[00:14:35.080 --> 00:14:37.080]  你也是去建立一番事業,
[00:14:37.080 --> 00:14:39.080]  以為自己所做的事,
[00:14:39.080 --> 00:14:40.080]  神沒有介入,
[00:14:40.080 --> 00:14:43.080]  於是就忘記了感謝神,
[00:14:43.080 --> 00:14:46.080]  所以今天如果我們冷淡倒退的時候,
[00:14:46.080 --> 00:14:49.080]  我們一定有千八個理由,
[00:14:49.080 --> 00:14:51.080]  但是原來最大的問題是什麼呢?
[00:14:51.080 --> 00:14:55.080]  我們忽視了我們對神的愛,
[00:14:55.080 --> 00:14:56.080]  好了,
[00:14:56.080 --> 00:14:59.080]  神怎樣去回應他們呢?
[00:14:59.080 --> 00:15:00.080]  他們說,
[00:15:00.080 --> 00:15:02.080]  你在哪件事上愛過我們呢?
