
[00:00:00.000 --> 00:00:05.000]  好,頂姐妹、各位朋友,聖誕平安!
[00:05:39.000 --> 00:05:43.000]  在地上平安歸於他所喜悅的人,
[00:05:43.000 --> 00:05:46.000]  是原來主耶穌在聖誕節,
[00:05:46.000 --> 00:05:48.000]  祂出生的時間裏面,
[00:05:48.000 --> 00:05:51.000]  祂再次來到這個地上跟我們說,
[00:05:51.000 --> 00:05:55.000]  不要懼怕,不用怕,
[00:05:55.000 --> 00:05:58.000]  我報給你們大喜的信息,
[00:05:58.000 --> 00:06:00.000]  你跟我也要謹記,
[00:06:00.000 --> 00:06:04.000]  縱使這個世界是會有扭爛的一天,
[00:06:04.000 --> 00:06:07.000]  縱使這個世界是會被廢去的一天,
[00:06:07.000 --> 00:06:10.000]  我們正在經歷很多不平安的事情,
[00:06:10.000 --> 00:06:14.000]  但是主耶穌祂再次敲響這個平安鐘,
[00:06:14.000 --> 00:06:16.000]  這個鐘來提醒我們,
[00:06:16.000 --> 00:06:23.000]  在地上平安歸於他所喜悅的人,
[00:06:23.000 --> 00:06:28.000]  原來這份平安是神特意要賜予給我們的,
[00:06:28.000 --> 00:06:31.000]  原來這份平安,神是一個賜予者,
[00:06:31.000 --> 00:06:36.000]  祂很想將這份禮物賜給那些祂喜悅的人,
[00:06:36.000 --> 00:06:39.000]  誰可以領受這份平安呢?
[00:06:39.000 --> 00:06:42.000]  他所喜悅的人,
[00:06:42.000 --> 00:06:44.000]  於是我們就會想,
[00:06:44.000 --> 00:06:46.000]  這個大喜的信息,
[00:06:46.000 --> 00:06:48.000]  是關乎萬民的信息,
[00:06:48.000 --> 00:06:50.000]  一定是跟救恩有關的,
[00:06:50.000 --> 00:06:52.000]  一定是跟得救有關的,
[00:06:52.000 --> 00:06:54.000]  而這份信息裏面,
[00:06:54.000 --> 00:06:59.000]  在救恩帶出來的那個平安,
[00:06:59.000 --> 00:07:05.000]  這個平安是給那些祂喜悅的人,
[00:07:05.000 --> 00:07:08.000]  於是就會問兩條問題,
[00:07:08.000 --> 00:07:11.000]  究竟救恩帶來的平安,
[00:07:11.000 --> 00:07:13.000]  是什麼平安呢?
[00:07:13.000 --> 00:07:16.000]  救恩帶出來的平安是什麼平安呢?
[00:07:16.000 --> 00:07:18.000]  然後再問,
[00:07:18.000 --> 00:07:22.000]  究竟我和祢是不是神所喜悅的人,
[00:07:22.000 --> 00:07:25.000]  去賜受,去領取,
[00:07:25.000 --> 00:07:27.000]  去拿這份平安禮物呢?
[00:07:27.000 --> 00:07:29.000]  當我們去拆解經文的時候,
[00:07:29.000 --> 00:07:31.000]  其實你都已經知道了,
[00:07:31.000 --> 00:07:33.000]  這份平安很肯定,
[00:07:33.000 --> 00:07:36.000]  不是我們字典裏面那份,
[00:07:36.000 --> 00:07:39.000]  樣樣都好的平安,
[00:07:39.000 --> 00:07:41.000]  不會是我們字典裏面的,
[00:07:41.000 --> 00:07:43.000]  天下太平,無穿無爛,
[00:07:43.000 --> 00:07:45.000]  日日順境的平安,
[00:07:45.000 --> 00:07:47.000]  救恩帶來的平安,
[00:07:47.000 --> 00:07:50.000]  是與神和好的平安,
[00:07:50.000 --> 00:07:53.000]  這個我相信大家想要注意一段時間的時候,
[00:07:53.000 --> 00:07:55.000]  你和我都會知道,
[00:07:55.000 --> 00:07:57.000]  在創世的時期,
[00:07:57.000 --> 00:07:59.000]  亞當和夏娃在伊甸園裏面,
[00:07:59.000 --> 00:08:01.000]  過著一個無罪的世界,
[00:08:01.000 --> 00:08:03.000]  無罪的生活,
[00:08:03.000 --> 00:08:05.000]  神看一切都什麼,記不記得?
[00:08:05.000 --> 00:08:07.000]  記不記得?神看一切都,
[00:08:07.000 --> 00:08:09.000]  那兩個字很重要,
[00:08:09.000 --> 00:08:11.000]  「甚好」,看看你旁邊那個,
[00:08:11.000 --> 00:08:13.000]  「甚好」,
[00:08:13.000 --> 00:08:15.000]  是靚仔靚女來的,
[00:08:15.000 --> 00:08:17.000]  每一個字都是「甚好」,
[00:08:17.000 --> 00:08:19.000]  這個世界,這個環境,
[00:08:19.000 --> 00:08:21.000]  在神的創造裏面都是「甚好」,
[00:08:21.000 --> 00:08:23.000]  當時的亞當夏娃,
[00:08:23.000 --> 00:08:25.000]  是可以和上帝,
[00:08:25.000 --> 00:08:27.000]  直接來做一個互動的,
[00:08:27.000 --> 00:08:29.000]  當時亞當夏娃是可以和上帝,
[00:08:29.000 --> 00:08:31.000]  一齊來溝通的,
[00:08:31.000 --> 00:08:33.000]  有問有答的,
[00:08:33.000 --> 00:08:35.000]  可以彼此之間,
[00:08:35.000 --> 00:08:37.000]  直接來聯絡,
[00:08:37.000 --> 00:08:39.000]  直接來溝通,
[00:08:39.000 --> 00:08:41.000]  大家的關係是很通的,
[00:08:41.000 --> 00:08:43.000]  於是我給個名字,
[00:08:43.000 --> 00:08:45.000]  這個通透,
[00:08:45.000 --> 00:08:47.000]  叫做「踏通天地線」,
[00:08:47.000 --> 00:08:49.000]  這條天地線,
[00:08:49.000 --> 00:08:51.000]  是沒有了隔,
[00:08:51.000 --> 00:08:53.000]  不會突然間WIFI停了,
[00:08:53.000 --> 00:08:55.000]  斷了線,
[00:08:55.000 --> 00:08:57.000]  不會說你沒有交電費的時候,
[00:08:57.000 --> 00:08:59.000]  突然間打不到電話,
[00:08:59.000 --> 00:09:01.000]  這條線是彼此之間,
[00:09:01.000 --> 00:09:03.000]  神人的裏面,
[00:09:03.000 --> 00:09:05.000]  這條天地線是踏通的,
[00:09:05.000 --> 00:09:07.000]  但當人犯罪了之後,
[00:09:07.000 --> 00:09:09.000]  人的叛逆,
[00:09:09.000 --> 00:09:11.000]  整個世界開始被扭曲了,
[00:09:11.000 --> 00:09:13.000]  而上帝就說,
[00:09:13.000 --> 00:09:15.000]  為什麼人人都在犯罪,
[00:09:15.000 --> 00:09:17.000]  為什麼人人都在驕傲,
[00:09:17.000 --> 00:09:19.000]  為什麼人人都在叛逆神,
[00:09:19.000 --> 00:09:21.000]  為什麼這個世界突然間,
[00:09:21.000 --> 00:09:23.000]  有罪的世界進來了,
[00:09:23.000 --> 00:09:25.000]  罪的裏面原來人生命裏頭,
[00:09:25.000 --> 00:09:27.000]  藏了很多的罪惡,
[00:09:27.000 --> 00:09:29.000]  於是上帝的憤怒,
[00:09:29.000 --> 00:09:31.000]  已經蓋頂,
[00:09:31.000 --> 00:09:33.000]  上帝看見這些罪惡,
[00:09:33.000 --> 00:09:35.000]  已經滿刑,
[00:09:35.000 --> 00:09:37.000]  於是我們本來可以,
[00:09:37.000 --> 00:09:39.000]  剛才那條什麼線畫,
[00:09:39.000 --> 00:09:41.000]  記不記得,
[00:09:41.000 --> 00:09:43.000]  那條天地線,
[00:09:43.000 --> 00:09:45.000]  明明是連在一起,
[00:09:45.000 --> 00:09:47.000]  就是因為罪的關係,
[00:09:47.000 --> 00:09:49.000]  歌羅西書一章二十一節,
[00:09:49.000 --> 00:09:51.000]  一起讀,準備起,
[00:09:51.000 --> 00:09:53.000]  你們從前與神隔絕,
[00:09:53.000 --> 00:09:55.000]  因著惡行,
[00:09:55.000 --> 00:09:57.000]  心裡與他為敵,
[00:09:57.000 --> 00:09:59.000]  即是有關係,
[00:09:59.000 --> 00:10:01.000]  現在是什麼,
[00:10:01.000 --> 00:10:03.000]  沒有關係了,
[00:10:03.000 --> 00:10:05.000]  我們同神之間的關係,
[00:10:05.000 --> 00:10:07.000]  因為這樣就斷開了,
[00:10:07.000 --> 00:10:09.000]  神有神,
[00:10:09.000 --> 00:10:11.000]  你有你,我有我,
[00:10:11.000 --> 00:10:13.000]  各不相干,
[00:10:13.000 --> 00:10:15.000]  但我和你都是神所創造,
[00:10:15.000 --> 00:10:17.000]  他怎會容讓這段關係斷開呢,
[00:10:17.000 --> 00:10:19.000]  他好想,
[00:10:19.000 --> 00:10:21.000]  將這條天地線,
[00:10:21.000 --> 00:10:23.000]  再次黏在一起,
[00:10:23.000 --> 00:10:25.000]  神不會扔下我們不來的,
[00:10:25.000 --> 00:10:27.000]  好想將這條天地線,
[00:10:27.000 --> 00:10:29.000]  再一次連結,
[00:10:29.000 --> 00:10:31.000]  好想彼此之間,
[00:10:31.000 --> 00:10:33.000]  建立那份親密的關係,
[00:10:33.000 --> 00:10:35.000]  於是上帝的愛,
[00:10:35.000 --> 00:10:37.000]  上帝的憐憫,
[00:10:37.000 --> 00:10:39.000]  上帝對人類好大的期盼,
[00:10:39.000 --> 00:10:41.000]  勝過他,
[00:10:41.000 --> 00:10:43.000]  一切的刑罰,
[00:10:43.000 --> 00:10:45.000]  以及憤怒,
[00:10:45.000 --> 00:10:47.000]  於是上帝他差派了主耶穌基督,
[00:10:47.000 --> 00:10:49.000]  就來到這個世界上面,
[00:10:49.000 --> 00:10:51.000]  我們經歷聖誕節的平安,
[00:10:51.000 --> 00:10:53.000]  經歷聖誕節的喜悅,
[00:10:53.000 --> 00:10:55.000]  是因為主耶穌的降世,
[00:10:55.000 --> 00:10:57.000]  去完成了祂那個,
[00:10:57.000 --> 00:10:59.000]  拯救的工作,
[00:10:59.000 --> 00:11:01.000]  耶穌基督釘十字架,
[00:11:01.000 --> 00:11:03.000]  以無罪的生命,
[00:11:03.000 --> 00:11:05.000]  挽回我們每一個,
[00:11:05.000 --> 00:11:07.000]  有罪的生命,
[00:11:07.000 --> 00:11:09.000]  以致我們不自滅亡,
[00:11:09.000 --> 00:11:11.000]  凡德,
[00:11:11.000 --> 00:11:13.000]  就是羅馬書,
[00:11:13.000 --> 00:11:15.000]  五章八至十節,
[00:11:15.000 --> 00:11:17.000]  唯有基督,
[00:11:17.000 --> 00:11:19.000]  在我們還作罪人的時候,
[00:11:19.000 --> 00:11:21.000]  為我們死,
[00:11:21.000 --> 00:11:23.000]  神的愛就在此,
[00:11:23.000 --> 00:11:25.000]  向我們生命裏面顯明出來了,
[00:11:25.000 --> 00:11:27.000]  現在我們靠著,
[00:11:27.000 --> 00:11:29.000]  耶穌基督的血,
[00:11:29.000 --> 00:11:31.000]  我們本來是一個罪人,
[00:11:31.000 --> 00:11:33.000]  但因為耶穌基督的血,
[00:11:33.000 --> 00:11:35.000]  洗淨了我們,
[00:11:35.000 --> 00:11:37.000]  去再一次清我們,
[00:11:37.000 --> 00:11:39.000]  成為義人,
[00:11:39.000 --> 00:11:41.000]  就更要藉著,
[00:11:41.000 --> 00:11:43.000]  耶穌基督釘在十字架上面,
[00:11:43.000 --> 00:11:45.000]  止息了,
[00:11:45.000 --> 00:11:47.000]  上帝對世人那種的憤怒,
[00:11:47.000 --> 00:11:49.000]  因為我們作仇敵的時候,
[00:11:49.000 --> 00:11:51.000]  本來和神的關係連結,
[00:11:51.000 --> 00:11:53.000]  但現在斷開了,
[00:11:53.000 --> 00:11:55.000]  做仇敵的時候,
[00:11:55.000 --> 00:11:57.000]  藉著耶穌基督的死,
[00:11:57.000 --> 00:11:59.000]  就是這個罪人,
[00:11:59.000 --> 00:12:01.000]  就是耶穌基督的死,
[00:12:01.000 --> 00:12:03.000]  就是這個十字架,
[00:12:03.000 --> 00:12:05.000]  我們終於好像有一條橋一樣,
[00:12:05.000 --> 00:12:07.000]  原來這個十字架,
[00:12:07.000 --> 00:12:09.000]  就好像有一條橋一樣,
[00:12:09.000 --> 00:12:11.000]  我們就能夠將這條天地線,
[00:12:11.000 --> 00:12:13.000]  再次連結在一起,
[00:12:13.000 --> 00:12:15.000]  我們就能夠與神和好,
[00:12:15.000 --> 00:12:17.000]  因著耶穌基督,
[00:12:17.000 --> 00:12:19.000]  我們就可以得救,
[00:12:19.000 --> 00:12:21.000]  耶穌基督在十字架,
[00:12:21.000 --> 00:12:23.000]  為我們賦上這個刑罰,
[00:12:23.000 --> 00:12:25.000]  付清了罪的代價,
[00:12:25.000 --> 00:12:27.000]  我們靠著耶穌基督,
[00:12:27.000 --> 00:12:29.000]  這個十字架,
[00:12:29.000 --> 00:12:31.000]  這條橋,
[00:12:31.000 --> 00:12:33.000]  我們能夠重新建立,
[00:12:33.000 --> 00:12:35.000]  與神和好的關係,
[00:12:35.000 --> 00:12:37.000]  我們再次可以,
[00:12:37.000 --> 00:12:39.000]  搭通這條天地線,
[00:12:39.000 --> 00:12:41.000]  父子父女的關係,
[00:12:41.000 --> 00:12:43.000]  一份永生,
[00:12:43.000 --> 00:12:45.000]  生命盼望的線,
[00:12:45.000 --> 00:12:47.000]  這條天地線,
[00:12:47.000 --> 00:12:49.000]  就再次連結在一起,
[00:12:49.000 --> 00:12:51.000]  這個正正就是,
[00:12:51.000 --> 00:12:53.000]  哥倫多後書,
[00:12:53.000 --> 00:12:55.000]  五章十八至十九節,
[00:12:55.000 --> 00:12:57.000]  我們一起讀,準備起,
[00:12:57.000 --> 00:12:59.000]  到時出於神,
[00:12:59.000 --> 00:13:01.000]  他藉著基督,
[00:13:01.000 --> 00:13:03.000]  使我們與他和好,
[00:13:03.000 --> 00:13:05.000]  又將勸人與他和好的積分,
[00:13:05.000 --> 00:13:07.000]  賜給我們,
[00:13:07.000 --> 00:13:09.000]  這就是神在基督裡,
[00:13:09.000 --> 00:13:11.000]  叫世人與自己和好,
[00:13:11.000 --> 00:13:13.000]  不將他們的過犯,
[00:13:13.000 --> 00:13:15.000]  歸到他們身上,
[00:13:15.000 --> 00:13:17.000]  並且將這和好的道理,
[00:13:17.000 --> 00:13:19.000]  託付了我們,
[00:13:19.000 --> 00:13:21.000]  我相信這個信仰的根基,
[00:13:21.000 --> 00:13:23.000]  大家在這個世界,
[00:13:23.000 --> 00:13:25.000]  大家都應該知道的,
[00:13:25.000 --> 00:13:27.000]  但是在這個根基的底下,
[00:13:27.000 --> 00:13:29.000]  我不知道有沒有弟兄姊妹,
[00:13:29.000 --> 00:13:31.000]  你仍然覺得,
[00:13:31.000 --> 00:13:33.000]  為什麼會這麼不公義,
[00:13:33.000 --> 00:13:35.000]  為什麼會這麼多,
[00:13:35.000 --> 00:13:37.000]  不公平的事發生,
[00:13:37.000 --> 00:13:39.000]  你內心裡面,
[00:13:39.000 --> 00:13:41.000]  有沒有一直在懷疑神,
[00:13:41.000 --> 00:13:43.000]  你內心裡面,
[00:13:43.000 --> 00:13:45.000]  是不是這幾年間,
[00:13:45.000 --> 00:13:47.000]  你感受不到神在這裡,
[00:13:47.000 --> 00:13:49.000]  就算剛才唱的敬拜的詩歌,
[00:13:49.000 --> 00:13:51.000]  以馬來你,以馬來你,
[00:13:51.000 --> 00:13:53.000]  你要我們同在,
[00:13:53.000 --> 00:13:55.000]  可能你靈裡面,
[00:13:55.000 --> 00:13:57.000]  根本感受不到神啊,
[00:13:57.000 --> 00:13:59.000]  你在哪裡呢,
[00:13:59.000 --> 00:14:01.000]  又或者你會不會內心裡面,
[00:14:01.000 --> 00:14:03.000]  在想,神啊,你是不是偏心,
[00:14:03.000 --> 00:14:05.000]  為什麼你對那個人這麼好,
[00:14:05.000 --> 00:14:07.000]  為什麼你要這樣作弄我呢,
[00:14:07.000 --> 00:14:09.000]  又或者,在多次的禱告裡面,
[00:14:09.000 --> 00:14:11.000]  未蒙英雲,
[00:14:11.000 --> 00:14:13.000]  你已經覺得很灰心,
[00:14:13.000 --> 00:14:15.000]  等待了很久都未成事的時候,
[00:14:15.000 --> 00:14:17.000]  而去憤怒神呢,
[00:14:17.000 --> 00:14:19.000]  去做一些,
[00:14:19.000 --> 00:14:21.000]  去做一些令神不喜悅的事呢,
[00:14:21.000 --> 00:14:23.000]  去做一些令神不喜悅的事呢,
[00:14:23.000 --> 00:14:25.000]  或者祈禱了很久了,
[00:14:25.000 --> 00:14:27.000]  神沒有聽你禱告,
[00:14:27.000 --> 00:14:29.000]  我就對神很大的失望了,
[00:14:29.000 --> 00:14:31.000]  我就對神很大的失望了,
[00:14:31.000 --> 00:14:33.000]  救恩帶來第一份的平安,
[00:14:33.000 --> 00:14:35.000]  救恩帶來第一份的平安,
[00:14:35.000 --> 00:14:37.000]  是與神和好的平安,
[00:14:37.000 --> 00:14:39.000]  而這一份的平安是一個根基,
[00:14:39.000 --> 00:14:41.000]  而這一份的平安是一個根基,
[00:14:41.000 --> 00:14:43.000]  這個根基引伸出來,
[00:14:43.000 --> 00:14:45.000]  另外一個平安,
[00:14:45.000 --> 00:14:47.000]  就是與人和好的平安,
[00:14:47.000 --> 00:14:49.000]  就是熱忽所書二章十三至十六節,
[00:14:49.000 --> 00:14:51.000]  就是與人和好的平安,
[00:14:51.000 --> 00:14:53.000]  就是與人和好的平安,
[00:14:53.000 --> 00:14:55.000]  來了,我們一起讀,
[00:14:55.000 --> 00:14:57.000]  準備起,
[00:14:57.000 --> 00:14:59.000]  遠離神的人,
[00:14:59.000 --> 00:15:01.000]  如今卻在基督耶穌裡,
[00:15:01.000 --> 00:15:03.000]  靠著祂的血,
[00:15:03.000 --> 00:15:05.000]  已經得親近了,
[00:15:05.000 --> 00:15:07.000]  因他使我們和睦,
[00:15:07.000 --> 00:15:09.000]  將兩下合而為一,
[00:15:09.000 --> 00:15:11.000]  拆毀了中間隔斷的牆,
[00:15:11.000 --> 00:15:13.000]  而且以自己的身體,
[00:15:13.000 --> 00:15:15.000]  廢掉冤仇,
[00:15:15.000 --> 00:15:17.000]  為要將兩下,
[00:15:17.000 --> 00:15:19.000]  藉著自己造成一個新人,
[00:15:19.000 --> 00:15:21.000]  如此便成就了和睦,
[00:15:21.000 --> 00:15:23.000]  記載十字架上滅了冤仇,
[00:15:23.000 --> 00:15:25.000]  變直者十字架使兩下歸為一體,
[00:15:25.000 --> 00:15:27.000]  變直者十字架使兩下歸為一體,
[00:15:27.000 --> 00:15:29.000]  與神和好了。
[00:15:29.000 --> 00:15:31.000]  與神和好了。
[00:15:31.000 --> 00:15:33.000]  原來這個救恩不單止給猶太人,
[00:15:33.000 --> 00:15:35.000]  原來在這段經文裡,
[00:15:35.000 --> 00:15:37.000]  原來耶穌基督他親自,
[00:15:37.000 --> 00:15:39.000]  縫合了外邦人猶太人,
[00:15:39.000 --> 00:15:41.000]  縫合了外邦人猶太人,
[00:15:41.000 --> 00:15:43.000]  原來不同種族之間的人,
[00:15:43.000 --> 00:15:45.000]  彼此之間,
[00:15:45.000 --> 00:15:47.000]  可以因為耶穌基督的緣故,
[00:15:47.000 --> 00:15:49.000]  中間隔斷的牆,
[00:15:49.000 --> 00:15:51.000]  可以連結在一起,
[00:15:51.000 --> 00:15:53.000]  因為耶穌基督的緣故,
[00:15:53.000 --> 00:15:55.000]  本來他們是分開的,
[00:15:55.000 --> 00:15:57.000]  本來是對立的,
[00:15:57.000 --> 00:15:59.000]  本來是各自只顧自己,
[00:15:59.000 --> 00:16:01.000]  不理其他人的,
[00:16:01.000 --> 00:16:03.000]  本來是他們分隔的,
[00:16:03.000 --> 00:16:05.000]  但因著耶穌基督的緣故,
[00:16:05.000 --> 00:16:07.000]  帶來彼此的和睦和復和,
[00:16:07.000 --> 00:16:09.000]  所以保羅他說,
[00:16:09.000 --> 00:16:11.000]  耶穌基督使我們和睦,
[00:16:11.000 --> 00:16:13.000]  合而為一,
[00:16:13.000 --> 00:16:15.000]  中間沒有牆,
[00:16:15.000 --> 00:16:17.000]  已經連結了,
[00:16:17.000 --> 00:16:19.000]  使兩下歸為一體,
[00:16:19.000 --> 00:16:21.000]  好像一個球一樣,
[00:16:21.000 --> 00:16:23.000]  彼此之間,
[00:16:23.000 --> 00:16:25.000]  可以混在一起,
[00:16:25.000 --> 00:16:27.000]  可以成為弟兄姊妹,
[00:16:27.000 --> 00:16:29.000]  可以成為家人,
[00:16:29.000 --> 00:16:31.000]  這兩者本來是對立的,
[00:16:31.000 --> 00:16:33.000]  這兩者本來是隔離的,
[00:16:33.000 --> 00:16:35.000]  現在因為耶穌基督的關係,
[00:16:35.000 --> 00:16:37.000]  對立,
