
[00:00:00.000 --> 00:00:02.360]  Morning 大家早晨 我是趙牧師
[00:04:54.960 --> 00:04:57.200]  我們所遇到的那些苦難
[00:04:57.200 --> 00:04:58.320]  tribulation
[00:04:58.320 --> 00:04:59.920]  或者是predermic
[00:04:59.920 --> 00:05:01.360]  全球大流感
[00:05:01.360 --> 00:05:07.000]  或者是其他的世上的苦難危機問題
[00:05:07.000 --> 00:05:11.000]  是上帝鍛鍊我們信心
[00:05:11.000 --> 00:05:16.480]  就是建立我們信仰的一些工具
[00:05:16.480 --> 00:05:18.800]  我想大家特別留意的是什麼呢?
[00:05:18.800 --> 00:05:20.280]  聖經裡面怎麼說呢?
[00:05:20.280 --> 00:05:24.560]  它說我的弟兄們你們遭遇各種試煉的時候
[00:05:24.560 --> 00:05:27.440]  都要捍衛喜樂
[00:05:27.440 --> 00:05:29.560]  雅各在這裡說
[00:05:29.560 --> 00:05:32.520]  各種的患難、痛苦
[00:05:32.520 --> 00:05:35.320]  原來是上帝給我們的試煉
[00:05:35.320 --> 00:05:37.520]  什麼叫試煉呢?
[00:05:37.520 --> 00:05:40.080]  試煉有什麼特色呢?
[00:05:40.080 --> 00:05:41.160]  其實很簡單
[00:05:41.160 --> 00:05:43.960]  試煉的特色就是它有一個目的
[00:05:43.960 --> 00:05:45.640]  無論是對人也好
[00:05:45.640 --> 00:05:46.960]  或者對我的工作
[00:05:46.960 --> 00:05:48.640]  它有若干的要求
[00:05:48.640 --> 00:05:50.320]  有若干的標準
[00:05:50.320 --> 00:05:51.680]  你要達到那個標準
[00:05:51.680 --> 00:05:53.040]  達到那個目的
[00:05:53.040 --> 00:05:56.920]  就需要經過一些試煉的
[00:05:56.920 --> 00:05:58.520]  大家都知道
[00:05:58.520 --> 00:06:00.760]  現在很多的醫學專家
[00:06:00.760 --> 00:06:01.360]  全球的了
[00:06:01.360 --> 00:06:02.600]  不只是美國的
[00:06:02.600 --> 00:06:06.120]  也有很多大藥廠在爭相研究
[00:06:06.120 --> 00:06:08.800]  怎麼能夠培育出
[00:06:08.800 --> 00:06:11.840]  可以對抗這個COVID-19
[00:06:11.840 --> 00:06:14.720]  這個疫苗的
[00:06:14.720 --> 00:06:17.560]  我在3月17日的時候
[00:06:17.560 --> 00:06:21.080]  在CNN News那裡有一個報導
[00:06:21.080 --> 00:06:24.080]  它說現在在華盛頓州
[00:06:24.080 --> 00:06:27.680]  是加州裡面疫情的重災區
[00:06:27.680 --> 00:06:30.960]  已經有一班的醫生
[00:06:30.960 --> 00:06:33.000]  研發了一個新的疫苗
[00:06:33.000 --> 00:06:36.560]  並且開始了第一期的測試
[00:06:36.560 --> 00:06:38.080]  這個測試是什麼呢?
[00:06:38.080 --> 00:06:43.840]  就是會徵召45個男人、女人
[00:06:43.840 --> 00:06:46.920]  18到55歲的健康的人
[00:06:46.920 --> 00:06:51.360]  去接受為期六個星期的疫苗注射
[00:06:51.360 --> 00:06:55.400]  看看這些疫苗是否能夠發揮作用
[00:06:55.400 --> 00:06:57.280]  首先這些疫苗
[00:06:57.280 --> 00:07:02.240]  是不是真的可以培養出抗體在你的體內
[00:07:02.240 --> 00:07:07.480]  可以抵抗這些肺炎呢?
[00:07:07.480 --> 00:07:12.160]  第二就是這些疫苗注射到健康的人身體裡面
[00:07:12.160 --> 00:07:15.320]  會不會帶來一些不良的副作用
[00:07:15.320 --> 00:07:17.760]  即是得不償失呢?
[00:07:17.760 --> 00:07:20.720]  這45人當中
[00:07:20.720 --> 00:07:24.600]  其中一個人叫Neil Browning
[00:07:24.600 --> 00:07:30.560]  我看到電視台的主播問Neil Browning
[00:07:30.560 --> 00:07:36.520]  為什麼你會去參加這個測試呢?
[00:07:36.520 --> 00:07:42.960]  這個Neil Browning的答案很簡單
[00:07:42.960 --> 00:07:46.520]  他說如果我能夠參加這個研究
[00:07:46.520 --> 00:07:52.360]  可以讓這個全球的疫情
[00:07:52.360 --> 00:07:54.360]  即是感染全世界的疫情
[00:07:54.360 --> 00:07:57.440]  能夠盡早結束
[00:07:57.440 --> 00:08:00.480]  何樂而不為呢?
[00:08:00.480 --> 00:08:03.840]  所以從Neil Browning所說的話裡面來講
[00:08:03.840 --> 00:08:08.880]  我們看到其實他的人生已經追求一個更高的層次
[00:08:08.880 --> 00:08:10.080]  為什麼我這樣說呢?
[00:08:10.080 --> 00:08:13.600]  因為這個疫苗注射到健康的人身體裡面
[00:08:13.600 --> 00:08:14.840]  剛剛是新出來的
[00:08:14.840 --> 00:08:15.920]  到底是否可以呢?
[00:08:15.920 --> 00:08:17.920]  會不會有些不良的後果呢?
[00:08:17.920 --> 00:08:20.040]  這是無法預期的
[00:08:20.040 --> 00:08:23.120]  這個後果包括了很多我們不知道有什麼副作用
[00:08:23.120 --> 00:08:26.200]  會帶來身體裡面會不會有什麼不適呢?
[00:08:26.200 --> 00:08:28.240]  但是這個Neil Browning說
[00:08:28.240 --> 00:08:30.800]  如果我這個實驗能夠貢獻到
[00:08:30.800 --> 00:08:34.560]  這個世界的大流行、大流感
[00:08:34.560 --> 00:08:35.960]  可以早日結束的話
[00:08:35.960 --> 00:08:37.960]  我何樂而不為呢?
[00:08:37.960 --> 00:08:40.040]  所以他所追求的
[00:08:40.040 --> 00:08:42.800]  已經不單單是兩餐
[00:08:42.800 --> 00:08:45.960]  或者是怎樣去供給家人的需要
[00:08:45.960 --> 00:08:48.360]  他希望能夠造福人群
[00:08:48.360 --> 00:08:50.880]  從他這麼簡單的說話裡面來講
[00:08:50.880 --> 00:08:56.480]  他已經從一個一般人自私、自我的角度去看事物
[00:08:56.480 --> 00:09:01.560]  轉移到忘我者己的一個地步
[00:09:01.560 --> 00:09:03.560]  這些藥試過之後
[00:09:03.560 --> 00:09:05.040]  如果是可以的
[00:09:05.040 --> 00:09:06.160]  當然是最好
[00:09:06.160 --> 00:09:08.480]  如果不行就會根據那些結果
[00:09:08.480 --> 00:09:10.240]  回去再做過實驗
[00:09:10.240 --> 00:09:12.600]  再做過研究、改良
[00:09:12.600 --> 00:09:14.720]  所以這個就是試驗
[00:09:14.720 --> 00:09:16.000]  這個就是試煉
[00:09:16.000 --> 00:09:18.280]  為了這個藥物能夠達標
[00:09:18.280 --> 00:09:19.920]  或者這個工作能夠完成
[00:09:19.920 --> 00:09:21.680]  可以真的治療病的
[00:09:21.680 --> 00:09:25.560]  而對我們基督徒裡面來講
[00:09:25.560 --> 00:09:27.200]  聖經說這些苦難
[00:09:27.200 --> 00:09:30.160]  其實就是上帝給我們磨練的工具
[00:09:30.160 --> 00:09:34.600]  就是怎樣提高我們屬靈、生命那種質素
[00:09:34.600 --> 00:09:37.880]  使我們能夠變得更加成熟
[00:09:37.880 --> 00:09:42.520]  以致我們能夠有能力去為神做更大的事業
[00:09:42.520 --> 00:09:46.080]  或者去完成上帝交付給我們的工作
[00:09:46.080 --> 00:09:50.400]  所以這是上帝磨練我們的工具
[00:09:50.400 --> 00:09:53.120]  原來上帝不是袖手旁觀
[00:09:53.120 --> 00:09:56.840]  原來上帝不是不理我們、不愛我們
[00:09:56.840 --> 00:09:58.920]  就是因為祂愛我們的緣故
[00:09:58.920 --> 00:10:02.000]  所以祂讓這些苦難淋到我們身上
[00:10:02.000 --> 00:10:05.520]  為了要我們能夠成熟多一點
[00:10:05.520 --> 00:10:08.280]  為了要我們對祂的信心大一點
[00:10:08.280 --> 00:10:11.320]  以致我們能夠為祂做更多的工作
[00:10:11.320 --> 00:10:12.720]  做更大的事
[00:10:12.720 --> 00:10:15.880]  就好像如果你在灣區
[00:10:15.880 --> 00:10:18.640]  有一個個人訓練員訓練你的
[00:10:18.640 --> 00:10:23.040]  有一個健身教練來幫你保持身體健康
[00:10:23.040 --> 00:10:25.120]  或者你不是運動員
[00:10:25.120 --> 00:10:28.640]  不過這個教練每一次見到你的時候
[00:10:28.640 --> 00:10:29.920]  對你要求多多
[00:10:29.920 --> 00:10:33.040]  要你做很多不同的運動、運動
[00:10:33.040 --> 00:10:34.480]  你覺得很辛苦
[00:10:34.480 --> 00:10:37.720]  但是你知道其實這個教練是為了你的好處
[00:10:37.720 --> 00:10:40.480]  他想盡方法折磨你
[00:10:40.480 --> 00:10:44.680]  希望你的身體更加健康、更加強壯
[00:10:44.680 --> 00:10:49.520]  更加有能力可以去承擔以後更大的挑戰
[00:10:49.520 --> 00:10:52.520]  所以他挑戰你的難度、挑戰你的底線、挑戰你的極限
[00:10:52.520 --> 00:10:57.160]  希望你能夠成為一個更堅強、更強壯的一個人
[00:10:57.160 --> 00:10:59.640]  上帝對我們也是這樣
[00:10:59.640 --> 00:11:00.960]  很可惜的是什麼呢?
[00:11:00.960 --> 00:11:03.080]  很可惜很多基督徒不明白
[00:11:03.080 --> 00:11:06.600]  我發覺很多基督徒雖然信念所短的時間也好
[00:11:06.600 --> 00:11:09.920]  當我們一見到什麼風吹草動的時候
[00:11:09.920 --> 00:11:11.400]  我們就馬上「騰雞」
[00:11:11.400 --> 00:11:14.200]  我們就很害怕、很擔心
[00:11:14.200 --> 00:11:15.360]  不知道怎麼辦
[00:11:15.360 --> 00:11:20.360]  當我們一見到一些可能性的危機、危險出現的時候
[00:11:20.360 --> 00:11:22.640]  我們就很徬徨、不知道怎麼辦
[00:11:22.640 --> 00:11:25.960]  我們就馬上想方法去逃避
[00:11:25.960 --> 00:11:29.240]  希望不要面對、想盡辦法
[00:11:29.240 --> 00:11:31.920]  或者馬上求上帝
[00:11:31.920 --> 00:11:33.400]  「上帝,我不行的,我丁不信的」
[00:11:33.400 --> 00:11:36.160]  「你要賜平安給我,你幫我解決這些問題」
[00:11:36.160 --> 00:11:42.840]  很多時候我們在一種徬徨、恐懼當中
[00:11:42.840 --> 00:11:45.360]  我們可能錯過了重點
[00:11:45.360 --> 00:11:48.480]  可能我們誤解了神的心意
[00:11:48.480 --> 00:11:53.800]  其實相反我們會不會在遇到這些事情的時候
[00:11:53.800 --> 00:11:54.800]  去問上帝
[00:11:54.800 --> 00:11:57.240]  「為什麼你讓我遇到這些事情呢?」
[00:11:57.240 --> 00:11:59.360]  「你是不是有什麼想跟我說?」
[00:11:59.360 --> 00:12:04.520]  或者「這些事情淋在我身上,你觸動我的神經」
[00:12:04.520 --> 00:12:10.240]  「除了是拿我為主之外,是不是有什麼你想我去做呢?」
[00:12:10.240 --> 00:12:16.640]  我相信如果我們能夠轉變了我們對苦難
[00:12:16.640 --> 00:12:24.080]  對危險、對流感、倒轉乾坤、疫情
[00:12:24.080 --> 00:12:28.040]  有一個新的態度的時候
[00:12:28.040 --> 00:12:30.480]  當然疫情不會馬上消失
[00:12:30.480 --> 00:12:34.680]  但是起碼由於我們有一個正確的了解
[00:12:34.680 --> 00:12:37.400]  我們起碼第一,不會那麼害怕
[00:12:37.400 --> 00:12:39.920]  第二方面來說,沒有那麼害怕的時候
[00:12:39.920 --> 00:12:46.440]  我們就會更加有勇氣、有能力去面對這個挑戰
[00:12:46.440 --> 00:12:50.080]  所以在這樣的情況下
[00:12:50.080 --> 00:12:51.520]  我是鼓勵大家
[00:12:51.520 --> 00:12:53.320]  疫情已經發生了
[00:12:53.320 --> 00:12:54.720]  除了疫情之外
[00:12:54.720 --> 00:12:56.240]  可能你還有其他的事情
[00:12:56.240 --> 00:12:58.080]  經濟上的問題
[00:12:58.080 --> 00:12:59.840]  關係上的問題
[00:12:59.840 --> 00:13:02.400]  人生很多不同的苦難和挑戰
[00:13:02.400 --> 00:13:04.480]  聖經一早講得很清楚
[00:13:04.480 --> 00:13:06.400]  「你們在世有苦難的」
[00:13:06.400 --> 00:13:09.480]  「你們的路不是方向上漫的、天色上藍的」
[00:13:09.480 --> 00:13:10.440]  No! No! No!
[00:13:10.440 --> 00:13:12.440]  聖經從來沒有影響這些事情
[00:13:12.440 --> 00:13:13.960]  不過聖經告訴我們
[00:13:13.960 --> 00:13:14.680]  苦難是有的
[00:13:14.680 --> 00:13:17.880]  不過這些苦難原來對我們是有好處的
[00:13:17.880 --> 00:13:19.000]  是必須的
[00:13:19.000 --> 00:13:23.600]  所以上帝才會讓這些苦難淋到我們的身上
[00:13:23.600 --> 00:13:25.280]  所以因為這樣的緣故
[00:13:25.280 --> 00:13:26.000]  弟兄姊妹
[00:13:26.000 --> 00:13:27.360]  讓我們給一點鼓勵
[00:13:27.360 --> 00:13:29.680]  我們要更加地學習去忍耐
[00:13:29.680 --> 00:13:31.320]  加倍忍耐
[00:13:31.320 --> 00:13:32.600]  堅持到底
[00:13:32.600 --> 00:13:34.240]  不過我們未必上了心意之後
[00:13:34.240 --> 00:13:35.920]  堅持到最後
[00:13:35.920 --> 00:13:39.520]  就必定能夠看到神給我們的祝福
[00:13:39.520 --> 00:13:41.160]  所以第二點
[00:13:41.160 --> 00:13:42.920]  我想跟大家分享的
[00:13:42.920 --> 00:13:47.960]  原來患難除了是上帝鍛鍊我們順心學的工具之外
[00:13:47.960 --> 00:13:49.600]  我們必須憑信
[00:13:49.600 --> 00:13:52.760]  堅持到底就難得完全了
[00:13:52.760 --> 00:13:54.520]  聖經裡面怎麼說呢?
[00:13:54.520 --> 00:13:56.480]  《雅各書》第一章第四節說
[00:13:56.480 --> 00:13:59.160]  「但忍耐要堅持到底」
[00:13:59.160 --> 00:14:00.880]  堅持到底剛才已經講過了
[00:14:00.880 --> 00:14:02.000]  原文的意思是什麼呢?
[00:14:02.000 --> 00:14:04.840]  是有完全的功效
[00:14:04.840 --> 00:14:10.280]  使你們可以完全毫無缺乏的
[00:14:10.280 --> 00:14:15.680]  「忍耐」如果要能夠發揮效用
[00:14:15.680 --> 00:14:17.360]  即是「雅各」的意思就是說
[00:14:17.360 --> 00:14:19.160]  你就要堅持
[00:14:19.160 --> 00:14:20.920]  憑信心去堅持
[00:14:20.920 --> 00:14:23.760]  不要那麼容易害怕
[00:14:23.760 --> 00:14:25.120]  然後退縮
[00:14:25.120 --> 00:14:25.960]  OK?
[00:14:25.960 --> 00:14:27.160]  相反的
[00:14:27.160 --> 00:14:29.240]  你能夠堅持到底的時候
[00:14:29.240 --> 00:14:31.480]  透過信心的磨練
[00:14:31.480 --> 00:14:34.400]  你就會變得更加健全
[00:14:34.400 --> 00:14:38.000]  使你的生命更加成熟
[00:14:38.000 --> 00:14:41.200]  事實上會點已經過了二十年
[00:14:41.200 --> 00:14:43.520]  今年二月我們剛剛慶祝二十週年
[00:14:43.520 --> 00:14:45.320]  如果你有留心會點
[00:14:45.320 --> 00:14:48.680]  或者看到我們過往一些故事的時候
[00:14:48.680 --> 00:14:50.440]  聽到一些故事的時候
[00:14:50.440 --> 00:14:53.040]  其實你要知道過去二十年裡面說
[00:14:53.040 --> 00:14:55.160]  天父當然很祝福我們
[00:14:55.160 --> 00:14:55.920]  OK?
[00:14:55.920 --> 00:14:57.200]  從一個campus
[00:14:57.200 --> 00:14:59.720]  現在變成有四個campuses
[00:14:59.720 --> 00:15:01.280]  不僅是四個campuses
[00:15:01.280 --> 00:15:02.920]  現在因為疫情的緣故
[00:15:02.920 --> 00:15:06.840]  上帝就將我們變成有無數這麼多聚會點
[00:15:06.840 --> 00:15:08.480]  就像大家在家裡面
[00:15:08.480 --> 00:15:09.280]  幾個人一起
[00:15:09.280 --> 00:15:12.760]  一家人去敬拜無數聚會的地方
[00:15:12.760 --> 00:15:14.840]  其實每一個這樣的轉變
[00:15:14.840 --> 00:15:17.000]  在發展過程當中來說
[00:15:17.000 --> 00:15:21.320]  神都會帶給我們很多新的難題
[00:15:21.320 --> 00:15:23.120]  新的挑戰
[00:15:23.120 --> 00:15:25.320]  有時候令我覺得不知道怎麼算好
[00:15:25.320 --> 00:15:27.440]  譬如說我們現在要全部轉播了
[00:15:27.440 --> 00:15:28.840]  在網上
[00:15:28.840 --> 00:15:30.520]  組織敬拜
[00:15:30.520 --> 00:15:33.120]  其實我們有四個不同的campuses
[00:15:33.120 --> 00:15:35.160]  Livestream、Recording
[00:15:35.160 --> 00:15:37.120]  其實我們都有很多的考量
[00:15:37.120 --> 00:15:40.600]  也遇到很多技術性上的問題
[00:15:40.600 --> 00:15:43.360]  還要我們的組長又要教導他們
[00:15:43.360 --> 00:15:45.520]  鼓勵他們在網上開會
[00:15:45.520 --> 00:15:47.480]  用那些社交媒體
[00:15:47.480 --> 00:15:50.440]  或者是怎麼能夠
[00:15:50.440 --> 00:15:55.680]  大家可以用不同的一些媒體管道裡面來說
[00:15:55.680 --> 00:15:57.080]  繼續有團契
[00:15:57.080 --> 00:15:58.840]  要學一個新的方式
[00:15:58.840 --> 00:16:00.600]  在不能夠見面的時間
[00:16:00.600 --> 00:16:01.960]  可以怎麼關顧呢?
[00:16:01.960 --> 00:16:04.400]  這些都是我們從來以前沒有想過
[00:16:04.400 --> 00:16:06.280]  會遇到的一些問題
[00:16:06.280 --> 00:16:09.640]  但是現在我們也要去面對這些事情了
[00:16:09.640 --> 00:16:10.640]  除此之外
[00:16:10.640 --> 00:16:11.640]  除了一件事之外
[00:16:11.640 --> 00:16:12.520]  大家知道
[00:16:12.520 --> 00:16:16.240]  其實我們President那裡的campus
[00:16:16.240 --> 00:16:19.160]  分堂已經差不多一年了
[00:16:19.160 --> 00:16:20.360]  應該過了一年了
[00:16:20.360 --> 00:16:24.960]  我們一直想開一個pre-school的幼兒學校
[00:16:24.960 --> 00:16:27.120]  各樣的進行得如火如荼
[00:16:27.120 --> 00:16:28.360]  我們跟得很緊的
[00:16:28.360 --> 00:16:32.400]  但是現在其中一個的neighbor反對
[00:16:32.400 --> 00:16:33.760]  我們現在也卡在那裡
[00:16:33.760 --> 00:16:35.440]  不知道怎麼辦
[00:16:35.440 --> 00:16:36.680]  是不是開不開學呢?
[00:16:36.680 --> 00:16:37.600]  怎麼開呢?
[00:16:37.600 --> 00:16:40.080]  neighbor反對怎麼辦呢?
[00:16:40.080 --> 00:16:41.960]  另外一件事大家也知道了
[00:16:41.960 --> 00:16:43.360]  當然一方面我們感恩
[00:16:43.360 --> 00:16:44.000]  是什麼呢?
[00:16:44.000 --> 00:16:46.640]  我們Tracy的分堂開了兩個月
[00:16:46.640 --> 00:16:48.040]  成為我們預備的地方
[00:16:48.040 --> 00:16:52.480]  後來7月1日我們就正式成交了
[00:16:52.480 --> 00:16:55.960]  這個地方其實是一個prime location
[00:16:55.960 --> 00:16:57.560]  所以其實
[00:16:57.560 --> 00:16:58.920]  前幾個星期
[00:16:58.920 --> 00:17:01.960]  還有一些大麻店
[00:17:01.960 --> 00:17:03.760]  專門預備買大麻的
[00:17:03.760 --> 00:17:05.080]  真的生氣我們
[00:17:05.080 --> 00:17:06.880]  不如我們頂了你
[00:17:06.880 --> 00:17:08.880]  我們買了你的地方
[00:17:08.880 --> 00:17:11.040]  因為我們想在這裡開一個大麻店
[00:17:11.040 --> 00:17:14.960]  當然我們不會賣給他
[00:17:14.960 --> 00:17:16.760]  但是與此同時
[00:17:16.760 --> 00:17:19.560]  我們經過一段時間研究各方面
[00:17:19.560 --> 00:17:21.040]  那個是一個prime location
[00:17:21.040 --> 00:17:22.080]  但是與此同時
[00:17:22.080 --> 00:17:26.280]  裝修費可能也是超出我們預期很多的
[00:17:26.280 --> 00:17:27.360]  所以你會發覺
[00:17:27.360 --> 00:17:31.480]  原來神拜我們在每一個發展的階段
[00:17:31.480 --> 00:17:36.600]  每一次都遇到很多我們沒有想過的問題和難處
[00:17:36.600 --> 00:17:40.120]  當我聽到這些一連串的消息的時候
[00:17:40.120 --> 00:17:41.800]  我和師母都覺得
[00:17:41.800 --> 00:17:42.680]  一方面感恩
[00:17:42.680 --> 00:17:43.800]  現在不用我背了
[00:17:43.800 --> 00:17:45.560]  但是我們是會議民
[00:17:45.560 --> 00:17:48.720]  所以我們也想關心一下梁牧師
[00:17:48.720 --> 00:17:51.440]  所以當我們嘗試去鼓勵他的時候
[00:17:51.440 --> 00:17:52.360]  我很感謝主
[00:17:52.360 --> 00:17:53.560]  真的很感謝主
[00:17:53.560 --> 00:17:56.400]  梁牧師已經不是第一次跟我說類似的話
[00:17:56.400 --> 00:17:58.040]  他跟我們聊天很簡單
[00:17:58.040 --> 00:17:59.880]  他說他看到
[00:17:59.880 --> 00:18:01.600]  起碼從他的驚擾裡面
[00:18:01.600 --> 00:18:03.080]  他的感覺上
[00:18:03.080 --> 00:18:05.920]  上帝將會大大使用回點教會
[00:18:05.920 --> 00:18:08.800]  這句話我相信他的意思是什麼呢?
[00:18:08.800 --> 00:18:14.120]  他覺得以後上帝會繼續使用回點教會
[00:18:14.120 --> 00:18:17.000]  做更大更多更美的事
[00:18:17.000 --> 00:18:18.800]  Wait and see
[00:18:18.800 --> 00:18:20.840]  等著看吧
[00:18:20.840 --> 00:18:23.160]  等開眼來看吧
[00:18:23.160 --> 00:18:26.000]  所以在這裡我也是鼓勵大家的
[00:18:26.000 --> 00:18:27.120]  當我們遇到困難
[00:18:27.120 --> 00:18:29.520]  挑戰苦難的時候
[00:18:29.520 --> 00:18:31.880]  要加倍地忍耐
[00:18:31.880 --> 00:18:33.160]  特別當你明白到
