
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹今天和大家分享的題目是
[00:03:20.400 --> 00:03:22.400]  在二十七節我們一起讀
[00:03:22.400 --> 00:03:25.400]  所以無論何人
[00:03:25.400 --> 00:03:27.400]  不按理吃主的餅
[00:03:27.400 --> 00:03:29.400]  喝主的杯
[00:03:29.400 --> 00:03:32.400]  就是乾犯主的身
[00:03:32.400 --> 00:03:34.400]  主的血尿
[00:03:34.400 --> 00:03:35.400]  不按理啊
[00:03:35.400 --> 00:03:36.400]  什麼叫不按理呢
[00:03:36.400 --> 00:03:38.400]  就是用一些不恰當的態度
[00:03:38.400 --> 00:03:40.400]  和不適合的行為
[00:03:40.400 --> 00:03:42.400]  這個叫做不按理
[00:03:42.400 --> 00:03:44.400]  在哥倫多前書十一章
[00:03:44.400 --> 00:03:45.400]  十七至二十六節
[00:03:45.400 --> 00:03:48.400]  這裡提到當時哥倫多教會聚會的情況
[00:03:48.400 --> 00:03:51.400]  現在今天我們聚會很多姿多彩
[00:03:51.400 --> 00:03:52.400]  我們有團契
[00:03:52.400 --> 00:03:53.400]  有小組
[00:03:53.400 --> 00:03:55.400]  或者有時候有愛宴
[00:03:55.400 --> 00:03:57.400]  又或者我們不同節日有不同的活動
[00:03:57.400 --> 00:04:00.400]  又有崇拜又有祈禱會
[00:04:00.400 --> 00:04:02.400]  但是原來在以前初期的教會
[00:04:02.400 --> 00:04:04.400]  他們比較簡單一點
[00:04:04.400 --> 00:04:06.400]  他們主要是
[00:04:06.400 --> 00:04:08.400]  以聖餐
[00:04:08.400 --> 00:04:09.400]  抹餅
[00:04:09.400 --> 00:04:11.400]  愛宴
[00:04:11.400 --> 00:04:14.400]  這個二合一的聚會
[00:04:14.400 --> 00:04:16.400]  為他們主要的聚會內容
[00:04:16.400 --> 00:04:18.400]  所以以前他們來的時候
[00:04:18.400 --> 00:04:21.400]  就好像我們耶穌最後晚餐
[00:04:21.400 --> 00:04:23.400]  如月接晚餐一樣
[00:04:23.400 --> 00:04:24.400]  有一些儀式
[00:04:24.400 --> 00:04:25.400]  但是又有抹餅
[00:04:25.400 --> 00:04:28.400]  但是也一起在這裡吃東西
[00:04:28.400 --> 00:04:30.400]  問題就出現了
[00:04:30.400 --> 00:04:34.400]  因為在當時那個階級觀念很強
[00:04:34.400 --> 00:04:36.400]  有錢的人
[00:04:36.400 --> 00:04:37.400]  通常只是和一些有錢的人
[00:04:37.400 --> 00:04:39.400]  一起黏在一起
[00:04:39.400 --> 00:04:42.400]  出現了什麼情況呢
[00:04:42.400 --> 00:04:44.400]  他們聚會的時候
[00:04:44.400 --> 00:04:46.400]  帶很多的食物
[00:04:46.400 --> 00:04:47.400]  好像我們這樣
[00:04:47.400 --> 00:04:48.400]  我們通常小組
[00:04:48.400 --> 00:04:49.400]  如果小組一起吃飯
[00:04:49.400 --> 00:04:51.400]  我們都會很悉心預備很多食物
[00:04:51.400 --> 00:04:53.400]  當時那些人
[00:04:53.400 --> 00:04:54.400]  有錢的人都是
[00:04:54.400 --> 00:04:58.400]  預備了很多很豐富的食物
[00:04:58.400 --> 00:05:00.400]  他們來吃的時候
[00:05:00.400 --> 00:05:01.400]  不單止開心地吃
[00:05:01.400 --> 00:05:03.400]  更加是很大的吃
[00:05:03.400 --> 00:05:05.400]  大吃大喝
[00:05:05.400 --> 00:05:09.400]  更加是飲飽食醉
[00:05:09.400 --> 00:05:12.400]  吃到沒有留給一些遲來的人
[00:05:12.400 --> 00:05:14.400]  沒有想過
[00:05:14.400 --> 00:05:17.400]  很多信耶穌的弟兄姊妹
[00:05:17.400 --> 00:05:20.400]  他們都沒得吃
[00:05:20.400 --> 00:05:22.400]  所以他們這樣去做的時候
[00:05:22.400 --> 00:05:24.400]  不單止他們的行為很自私
[00:05:24.400 --> 00:05:27.400]  只是想起自己大吃大喝
[00:05:27.400 --> 00:05:28.400]  更加他們沒有想過
[00:05:28.400 --> 00:05:29.400]  其他的窮人
[00:05:29.400 --> 00:05:31.400]  看著你們這麼多東西吃
[00:05:31.400 --> 00:05:33.400]  自己沒有東西吃
[00:05:33.400 --> 00:05:35.400]  那種感受其實對窮人來說
[00:05:35.400 --> 00:05:37.400]  是一種不單止是
[00:05:37.400 --> 00:05:40.400]  不理他們更加是一種羞辱
[00:05:40.400 --> 00:05:42.400]  以致當時教會形成了很多
[00:05:42.400 --> 00:05:45.400]  你一堆他一堆分黨分派
[00:05:45.400 --> 00:05:46.400]  你又批評他
[00:05:46.400 --> 00:05:48.400]  他又批評你
[00:05:48.400 --> 00:05:50.400]  整個教會又很混亂
[00:05:50.400 --> 00:05:52.400]  想想和我們很多時候
[00:05:52.400 --> 00:05:54.400]  搞聚會和愛言的目的
[00:05:54.400 --> 00:05:56.400]  是完全不同了
[00:05:56.400 --> 00:05:59.400]  愛言我們是很想彼此多一點
[00:05:59.400 --> 00:06:02.400]  關心彼此的關顧
[00:06:02.400 --> 00:06:04.400]  甚至在當中可以互相
[00:06:04.400 --> 00:06:06.400]  有什麼消息可以互相傳遞
[00:06:06.400 --> 00:06:08.400]  我最近發生什麼事情
[00:06:08.400 --> 00:06:10.400]  你最近發生什麼事情
[00:06:10.400 --> 00:06:12.400]  可以互相關心
[00:06:12.400 --> 00:06:13.400]  更加重要的是
[00:06:13.400 --> 00:06:15.400]  他們來參加抹餅聖餐
[00:06:15.400 --> 00:06:17.400]  就好像我們第一次所說
[00:06:17.400 --> 00:06:18.400]  其實最重要的是
[00:06:18.400 --> 00:06:21.400]  我們是紀念主耶穌基督
[00:06:21.400 --> 00:06:23.400]  祂的死 祂的大愛
[00:06:23.400 --> 00:06:26.400]  我們要來敬拜主
[00:06:26.400 --> 00:06:28.400]  但慢慢慢慢他們就
[00:06:28.400 --> 00:06:32.400]  在形式上只注重飲飲食食
[00:06:32.400 --> 00:06:37.400]  以致到他們其實就沒有了敬拜神
[00:06:37.400 --> 00:06:39.400]  沒有了弟兄姊妹相交
[00:06:39.400 --> 00:06:41.400]  那個很重要的元素在裏面
[00:06:41.400 --> 00:06:43.400]  就好像我們經常所說
[00:06:43.400 --> 00:06:45.400]  一個社交的聚會
[00:06:45.400 --> 00:06:47.400]  我們來飲飲食食
[00:06:47.400 --> 00:06:50.400]  這是一個藐視神和破壞教會的
[00:06:50.400 --> 00:06:51.400]  合一的一個舉動
[00:06:51.400 --> 00:06:53.400]  所以說是干犯主
[00:06:53.400 --> 00:06:55.400]  干犯主的意思就是
[00:06:55.400 --> 00:07:01.400]  冒犯主犯罪得罪神的意思
[00:07:01.400 --> 00:07:05.400]  我想想有什麼人是冒犯神的呢
[00:07:05.400 --> 00:07:07.400]  我們回到聖經那個年代
[00:07:07.400 --> 00:07:09.400]  耶穌基督背十字架的時候
[00:07:09.400 --> 00:07:11.400]  一路走那條苦路
[00:07:11.400 --> 00:07:13.400]  你記不記得有很多人
[00:07:13.400 --> 00:07:17.400]  是藐視祂 笑祂
[00:07:17.400 --> 00:07:21.400]  甚至有人向祂吐口水
[00:07:21.400 --> 00:07:24.400]  這些就是冒犯神
[00:07:24.400 --> 00:07:25.400]  原來今天我們帶著一個
[00:07:25.400 --> 00:07:27.400]  不應該的態度
[00:07:27.400 --> 00:07:29.400]  來參加教會聚會
[00:07:29.400 --> 00:07:32.400]  崇拜小組
[00:07:32.400 --> 00:07:34.400]  甚至我們弟兄姊妹相交
[00:07:34.400 --> 00:07:37.400]  我們帶著一些不應該的態度的時候
[00:07:37.400 --> 00:07:40.400]  原來就是這樣冒犯神
[00:07:40.400 --> 00:07:42.400]  所以我們要小心提防
[00:07:42.400 --> 00:07:45.400]  我們是不是冒犯神呢
[00:07:45.400 --> 00:07:47.400]  弟兄姊妹很多都知道
[00:07:47.400 --> 00:07:49.400]  我以前曾經有一段時間在香港
[00:07:49.400 --> 00:07:53.400]  在一個福音戒毒機構裏幫人戒毒
[00:07:53.400 --> 00:07:56.400]  那個福音戒毒就是一個基督教的機構
[00:07:56.400 --> 00:07:57.400]  有一個特點
[00:07:57.400 --> 00:08:01.400]  你知不知道很多人進來戒毒的時候
[00:08:01.400 --> 00:08:02.400]  九秒九
[00:08:02.400 --> 00:08:04.400]  很快你跟他講福音
[00:08:04.400 --> 00:08:09.400]  就立刻 信不信 信信信 我信
[00:08:09.400 --> 00:08:10.400]  十個差不多九個九
[00:08:10.400 --> 00:08:14.400]  都是說自己立刻信耶穌
[00:08:14.400 --> 00:08:16.400]  當然我們知道
[00:08:16.400 --> 00:08:20.400]  有時我們會問 真不真的
[00:08:20.400 --> 00:08:21.400]  當然你問我
[00:08:21.400 --> 00:08:22.400]  我不能夠分辨
[00:08:22.400 --> 00:08:24.400]  但是我知道有時
[00:08:24.400 --> 00:08:26.400]  真是的 日久見人心
[00:08:26.400 --> 00:08:28.400]  有些是出自真心
[00:08:28.400 --> 00:08:30.400]  他真的發覺自己不行
[00:08:30.400 --> 00:08:32.400]  很需要耶穌幫助他
[00:08:32.400 --> 00:08:35.400]  但同樣有些人都是出於假意
[00:08:35.400 --> 00:08:36.400]  我聽他們講的時候
[00:08:36.400 --> 00:08:39.400]  想著這是一個基督教機構
[00:08:39.400 --> 00:08:41.400]  我信了耶穌進來應該有點好處
[00:08:41.400 --> 00:08:43.400]  大家會對我好一點
[00:08:43.400 --> 00:08:44.400]  有些特別的優惠
[00:08:44.400 --> 00:08:46.400]  吃的可能會不同一點
[00:08:46.400 --> 00:08:47.400]  那些人對我的態度會不同一點
[00:08:47.400 --> 00:08:49.400]  又或者我可以早點戒完毒走
[00:08:49.400 --> 00:08:51.400]  也說不定
[00:08:53.400 --> 00:08:57.400]  在做了那幾年的戒毒侍奉裡面
[00:08:57.400 --> 00:08:59.400]  我對一對父母
[00:08:59.400 --> 00:09:01.400]  好深刻印象
[00:09:01.400 --> 00:09:02.400]  為什麼呢
[00:09:02.400 --> 00:09:06.400]  這對父母 她只有兩個兒子
[00:09:06.400 --> 00:09:09.400]  但兩個兒子同一時間都吸毒
[00:09:09.400 --> 00:09:11.400]  同一時間都送進來
[00:09:11.400 --> 00:09:14.400]  我們這個戒毒村裡面去戒毒
[00:09:14.400 --> 00:09:16.400]  你想想這對父母
[00:09:16.400 --> 00:09:18.400]  兩個兒子都一起吸毒
[00:09:18.400 --> 00:09:20.400]  多麼傷心 多麼難過
[00:09:20.400 --> 00:09:21.400]  在外面試過
[00:09:21.400 --> 00:09:23.400]  所有的方法都幫助不了
[00:09:23.400 --> 00:09:26.400]  他們這兩個兒子去改變
[00:09:26.400 --> 00:09:31.400]  所以唯有送進來我們福音戒毒村
[00:09:31.400 --> 00:09:33.400]  當然這些這麼好的機會
[00:09:33.400 --> 00:09:34.400]  父母一起來
[00:09:34.400 --> 00:09:36.400]  跟父母傳福音
[00:09:36.400 --> 00:09:38.400]  父母又立刻有信
[00:09:38.400 --> 00:09:43.400]  但是好景不常
[00:09:43.400 --> 00:09:49.400]  這兩個兒子很快地又吸毒
[00:09:51.400 --> 00:09:53.400]  父母又很傷心
[00:09:53.400 --> 00:09:57.400]  我們這裡大部分都是作父母
[00:09:57.400 --> 00:10:01.400]  這對父母怎麼辦呢
[00:10:01.400 --> 00:10:06.400]  但好奇妙
[00:10:06.400 --> 00:10:10.400]  這對父母沒有離開過神
[00:10:10.400 --> 00:10:14.400]  她信了耶穌之後沒有離開過教會
[00:10:14.400 --> 00:10:19.400]  雖然自己兩個兒子仍然吸毒
[00:10:20.400 --> 00:10:24.400]  但他們仍然繼續一年又一年
[00:10:24.400 --> 00:10:26.400]  繼續守望自己的兒子
[00:10:26.400 --> 00:10:28.400]  為他祈禱
[00:10:28.400 --> 00:10:29.400]  不單止這樣
[00:10:29.400 --> 00:10:34.400]  她更加陪伴其他的同路人
[00:10:34.400 --> 00:10:36.400]  和她一起有相同經歷的父母
[00:10:36.400 --> 00:10:39.400]  她做義工幫助他們
[00:10:39.400 --> 00:10:42.400]  和帶其他的父母信耶穌
[00:10:42.400 --> 00:10:44.400]  帶他們回教會
[00:10:44.400 --> 00:10:46.400]  鼓勵他們
[00:10:47.400 --> 00:10:50.400]  我覺得這真是一個很美好的生命改變
[00:10:50.400 --> 00:10:52.400]  他們以前回教會
[00:10:52.400 --> 00:10:56.400]  最初的確是為了一對兒子
[00:10:56.400 --> 00:10:58.400]  希望耶穌改變他們的兒子
[00:10:58.400 --> 00:10:59.400]  幫他們的兒子戒毒
[00:10:59.400 --> 00:11:01.400]  重新過好的生活
[00:11:01.400 --> 00:11:04.400]  但後來耶穌改變了這對夫婦
[00:11:04.400 --> 00:11:08.400]  這對夫婦自己親身經歷過神
[00:11:08.400 --> 00:11:10.400]  神的能力
[00:11:10.400 --> 00:11:11.400]  神的慈愛
[00:11:11.400 --> 00:11:13.400]  給人的盼望
[00:11:13.400 --> 00:11:16.400]  所以今時今日他們再回教會
[00:11:16.400 --> 00:11:17.400]  不單止是為了兒子
[00:11:17.400 --> 00:11:19.400]  無論兒子怎樣
[00:11:19.400 --> 00:11:21.400]  這對夫婦都沒有放棄他們的信仰
[00:11:21.400 --> 00:11:23.400]  沒有放棄他們的神
[00:11:23.400 --> 00:11:25.400]  因為他們很清楚知道
[00:11:25.400 --> 00:11:29.400]  他們現在跟從的是一個又真又活的神
[00:11:29.400 --> 00:11:32.400]  他們回教會是為了要敬拜神
[00:11:32.400 --> 00:11:33.400]  服侍神
[00:11:33.400 --> 00:11:36.400]  弟兄姊妹
[00:11:36.400 --> 00:11:38.400]  今天我們帶著什麼動機
[00:11:38.400 --> 00:11:40.400]  回來教會呢
[00:11:40.400 --> 00:11:43.400]  我小時候
[00:11:43.400 --> 00:11:45.400]  我都開始接觸信仰
[00:11:45.400 --> 00:11:46.400]  知不知道為什麼
[00:11:46.400 --> 00:11:49.400]  突然間有一天
[00:11:49.400 --> 00:11:51.400]  有些西人敲我家門
[00:11:51.400 --> 00:11:54.400]  先跟我講廣東話
[00:11:54.400 --> 00:11:55.400]  然後就告訴我們
[00:11:55.400 --> 00:11:57.400]  如果我跟他們一起學習聖經
[00:11:57.400 --> 00:11:59.400]  有英文學
[00:11:59.400 --> 00:12:00.400]  不用錢
[00:12:00.400 --> 00:12:02.400]  我就馬上去
[00:12:02.400 --> 00:12:04.400]  我那個年代
[00:12:04.400 --> 00:12:09.400]  媽媽們都很喜歡接觸信仰
[00:12:09.400 --> 00:12:11.400]  知不知道為什麼
[00:12:11.400 --> 00:12:14.400]  因為那個年代是派奶粉的年代
[00:12:14.400 --> 00:12:17.400]  去教會有奶粉派的
[00:12:17.400 --> 00:12:20.400]  弟兄姊妹
[00:12:20.400 --> 00:12:23.400]  今天你因為什麼原因回來教會呢
[00:12:23.400 --> 00:12:26.400]  有時可能這些年青人
[00:12:26.400 --> 00:12:29.400]  會不會為了認識多些男孩女孩
[00:12:29.400 --> 00:12:32.400]  又或者我們來到柏斯生活一個人
[00:12:32.400 --> 00:12:33.400]  在這裡認識多些朋友
[00:12:33.400 --> 00:12:37.400]  在香港也都經歷了很多的家長
[00:12:37.400 --> 00:12:40.400]  因為他們很想幫子女報名校
[00:12:40.400 --> 00:12:42.400]  沒有回教會很多年了
[00:12:42.400 --> 00:12:44.400]  突然間又回來
[00:12:44.400 --> 00:12:46.400]  為求一封推薦信
[00:12:46.400 --> 00:12:49.400]  有時可能我們不知不覺
[00:12:49.400 --> 00:12:50.400]  可能我們回教會
[00:12:50.400 --> 00:12:52.400]  我明天很想回教會
[00:12:52.400 --> 00:12:54.400]  因為明天我們約了一起吃飯
[00:12:54.400 --> 00:12:57.400]  有時回教會為著平安
[00:12:57.400 --> 00:12:59.400]  的而且確
[00:12:59.400 --> 00:13:00.400]  我們每一個人
[00:13:00.400 --> 00:13:02.400]  起初吸引我們回教會
[00:13:02.400 --> 00:13:05.400]  都有不同的原因或者不同的故事
[00:13:05.400 --> 00:13:07.400]  其實很正常
[00:13:07.400 --> 00:13:09.400]  但是到我們真的缺了志
[00:13:09.400 --> 00:13:11.400]  真心跟從主
[00:13:11.400 --> 00:13:13.400]  我們成為主的門徒之後
[00:13:13.400 --> 00:13:16.400]  今天你再來參加我們教會聚會
[00:13:16.400 --> 00:13:18.400]  崇拜團契小組
[00:13:18.400 --> 00:13:19.400]  跟弟兄姊妹相交
[00:13:19.400 --> 00:13:22.400]  你最終的目的
[00:13:22.400 --> 00:13:24.400]  只有一個
[00:13:24.400 --> 00:13:29.400]  敬拜 讚美 服侍我們的真神
[00:13:29.400 --> 00:13:32.400]  所以我們今天要提防一下
[00:13:32.400 --> 00:13:35.400]  我們的動機是純正的
[00:13:35.400 --> 00:13:37.400]  阿門
[00:13:38.400 --> 00:13:41.400]  第二 今天我們回來教會
[00:13:41.400 --> 00:13:44.400]  我們要審查自己的罪
[00:13:44.400 --> 00:13:47.400]  在28至32節
[00:13:47.400 --> 00:13:49.400]  這裡這樣說
[00:13:49.400 --> 00:13:50.400]  人應當自己審查
[00:13:50.400 --> 00:13:52.400]  然後吃者餅 喝者杯
[00:13:52.400 --> 00:13:53.400]  因為人吃喝
[00:13:53.400 --> 00:13:55.400]  若不分辨事主的身體
[00:13:55.400 --> 00:13:57.400]  就是吃喝自己的罪了
[00:13:57.400 --> 00:13:59.400]  因此在你們中間
[00:13:59.400 --> 00:14:02.400]  有好些軟弱的與患病的
[00:14:02.400 --> 00:14:04.400]  死的也不少
[00:14:04.400 --> 00:14:05.400]  我們若是先分辨自己
[00:14:05.400 --> 00:14:07.400]  就不至於受審
[00:14:07.400 --> 00:14:08.400]  我們受審的時候
[00:14:08.400 --> 00:14:10.400]  乃是被主懲治
[00:14:10.400 --> 00:14:13.400]  免得我們和世人一同定罪
[00:14:13.400 --> 00:14:15.400]  剛才我們說要提醒
[00:14:15.400 --> 00:14:17.400]  要小心不要冒犯神
[00:14:17.400 --> 00:14:18.400]  究竟怎樣實際生活
[00:14:18.400 --> 00:14:20.400]  我們來參加聚會
[00:14:20.400 --> 00:14:22.400]  不會那麼容易冒犯到神呢
[00:14:22.400 --> 00:14:24.400]  28節這裡就告訴我們
[00:14:24.400 --> 00:14:27.400]  就是審查自己
[00:14:27.400 --> 00:14:28.400]  這幾節的經文
[00:14:28.400 --> 00:14:29.400]  其實你們留意到
[00:14:29.400 --> 00:14:31.400]  短短的經文都說了
[00:14:31.400 --> 00:14:34.400]  特別是審判那個字
[00:14:34.400 --> 00:14:35.400]  審判
[00:14:35.400 --> 00:14:38.400]  因為原來我們冒犯了神
[00:14:38.400 --> 00:14:40.400]  我們要面對主的審判
[00:14:40.400 --> 00:14:42.400]  保羅也警告
[00:14:42.400 --> 00:14:44.400]  當時哥林多的信徒
[00:14:44.400 --> 00:14:45.400]  保羅說你們當中有些人
[00:14:45.400 --> 00:14:49.400]  因為冒犯神而導致有軟弱的
[00:14:49.400 --> 00:14:52.400]  有患病有死的
[00:14:52.400 --> 00:14:54.400]  但今天我們感謝神
[00:14:54.400 --> 00:14:55.400]  因為我們知道
[00:14:55.400 --> 00:14:57.400]  神愛我們的主耶穌基督
[00:14:57.400 --> 00:15:01.400]  祂一次又一次地給我們很多機會
[00:15:01.400 --> 00:15:03.400]  雖然這裡說審查
[00:15:03.400 --> 00:15:08.400]  其實神的原意不是要來罰我們
[00:15:08.400 --> 00:15:10.400]  祂是來管教我們
[00:15:10.400 --> 00:15:11.400]  管教我們
[00:15:11.400 --> 00:15:13.400]  以致我們最終
[00:15:13.400 --> 00:15:17.400]  不需要和那些不信的人一起被定罪
[00:15:17.400 --> 00:15:19.400]  神是要來管教我們
[00:15:19.400 --> 00:15:20.400]  引導我們
[00:15:20.400 --> 00:15:23.400]  祂藉著聖靈讓我們知道自己的罪
[00:15:23.400 --> 00:15:26.400]  在約翰福音16章8節這裡這樣說
[00:15:26.400 --> 00:15:29.400]  聖靈來是要叫世人為罪為義
[00:15:29.400 --> 00:15:31.400]  為審判自己責備自己
[00:15:31.400 --> 00:15:34.400]  神將聖靈賜給我們
[00:15:34.400 --> 00:15:38.400]  讓我們能夠順從聖靈的光照和引導提醒
[00:15:38.400 --> 00:15:40.400]  將我們內裡很多隱然
[00:15:40.400 --> 00:15:43.400]  未浮現出來的罪
[00:15:43.400 --> 00:15:48.400]  靠著耶穌基督都能夠一一洗淨
[00:15:48.400 --> 00:15:51.400]  我們能夠坦然無懼去到神面前
[00:15:51.400 --> 00:15:55.400]  為什麼我們能夠這麼厚臉皮去到神面前呢
[00:15:55.400 --> 00:15:58.400]  因為耶穌基督的補血洗清了我們的罪
[00:15:58.400 --> 00:16:03.400]  我們不再需要帶著罪咎去生活
[00:16:03.400 --> 00:16:06.400]  今天我們來參加聖餐
[00:16:06.400 --> 00:16:09.400]  我們要來領聖餐的時候
[00:16:09.400 --> 00:16:11.400]  我們要好好審查自己
[00:16:11.400 --> 00:16:15.400]  誠實面對自己和面對神
[00:16:15.400 --> 00:16:18.400]  我們有什麼地方得罪了神
[00:16:18.400 --> 00:16:21.400]  做了神不喜歡的事
[00:16:21.400 --> 00:16:24.400]  不單只是外表的行為
[00:16:24.400 --> 00:16:27.400]  我們的內心又是怎樣
[00:16:27.400 --> 00:16:32.400]  有人說基督徒很適合做一個行業
[00:16:32.400 --> 00:16:35.400]  如果基督徒很多基督徒做那個行業
[00:16:35.400 --> 00:16:39.400]  一定很多基督徒拿很多獎項
[00:16:39.400 --> 00:16:44.400]  你知不知道是什麼行業
[00:16:44.400 --> 00:16:48.400]  是演藝界
[00:16:48.400 --> 00:16:51.400]  因為我們很多基督徒是很會演戲的
[00:16:51.400 --> 00:16:56.400]  有時我們在教會裡面可能是一個樣
[00:16:56.400 --> 00:16:59.400]  但我們回到家裡又是另一個樣
[00:16:59.400 --> 00:17:05.400]  在公司,在學校,在朋友面前又是另一個樣
[00:17:05.400 --> 00:17:09.400]  有時我們表面好像很淑靈巨巨感謝神
[00:17:09.400 --> 00:17:13.400]  但內心又是另一個樣
[00:17:13.400 --> 00:17:17.400]  內心又是另一個黑暗
[00:17:17.400 --> 00:17:21.400]  今天我們有很多成熟的弟兄姊妹在這裡
[00:17:21.400 --> 00:17:23.400]  我們被稱為長輩
[00:17:23.400 --> 00:17:27.400]  你們知不知道什麼是長輩圖
[00:17:27.400 --> 00:17:28.400]  長輩圖畫
[00:17:28.400 --> 00:17:29.400]  我以前也不知道
[00:17:29.400 --> 00:17:31.400]  但有一個年輕人曾經跟我說
[00:17:31.400 --> 00:17:35.400]  牧師你在網上放出來的是長輩圖
[00:17:35.400 --> 00:17:37.400]  那我就知道了
[00:17:37.400 --> 00:17:40.400]  例子就是這個
[00:17:40.400 --> 00:17:45.400]  有圖畫做背景前面的字體是很大隻的
[00:17:45.400 --> 00:17:48.400]  很容易眼睛就看到
[00:17:48.400 --> 00:17:52.400]  這些是給長輩做和看的圖
[00:17:52.400 --> 00:17:54.400]  我跟你們分享這個圖
[00:17:54.400 --> 00:17:58.400]  很多年不斷提醒我自己
