
[00:00:00.000 --> 00:00:02.000]  在今早的崇拜當中
[00:05:15.000 --> 00:05:17.000]  家人患病離世
[00:05:17.000 --> 00:05:19.000]  我們的心靈患病
[00:05:19.000 --> 00:05:21.000]  人在傷害人
[00:05:21.000 --> 00:05:25.000]  人喜歡欺善怕惡
[00:05:25.000 --> 00:05:29.000]  人用洩透和暴力傷害別人
[00:05:29.000 --> 00:05:32.000]  甚至要摧毀別人
[00:05:32.000 --> 00:05:39.000]  種種的情況就帶來種種生命的創傷
[00:05:39.000 --> 00:05:41.000]  面對這一切
[00:05:41.000 --> 00:05:45.000]  我們怎樣去面對生命的創傷呢?
[00:05:45.000 --> 00:05:47.000]  我們可以在今天的經文當中
[00:05:47.000 --> 00:05:49.000]  找到一些線索
[00:05:49.000 --> 00:05:53.000]  讓我們同心協力去禱告
[00:05:53.000 --> 00:05:55.000]  親愛的主,我們愛你
[00:05:55.000 --> 00:05:59.000]  如今我們繼續要去細味你的話語
[00:05:59.000 --> 00:06:01.000]  求聖靈在我們當中
[00:06:01.000 --> 00:06:04.000]  因此我們變得聰明
[00:06:04.000 --> 00:06:06.000]  有你給我們的智慧
[00:06:06.000 --> 00:06:09.000]  就讓我們聽得見
[00:06:09.000 --> 00:06:11.000]  記得到
[00:06:11.000 --> 00:06:13.000]  繼續進行
[00:06:13.000 --> 00:06:15.000]  有你聖靈的同在
[00:06:15.000 --> 00:06:17.000]  明白到
[00:06:17.000 --> 00:06:19.000]  你在我們生命當中
[00:06:19.000 --> 00:06:21.000]  何等的寶貴
[00:06:21.000 --> 00:06:23.000]  何等的重要
[00:06:23.000 --> 00:06:26.000]  我們同心向你去呼求
[00:06:26.000 --> 00:06:28.000]  多謝你聽我們的禱告
[00:06:28.000 --> 00:06:31.000]  我們禱告是奉主耶穌基督的名字
[00:06:31.000 --> 00:06:33.000]  求阿們
[00:06:33.000 --> 00:06:35.000]  今天所讀的經文
[00:06:35.000 --> 00:06:36.000]  大家知不知道
[00:06:36.000 --> 00:06:40.000]  其實是在上次11月1日
[00:06:40.000 --> 00:06:44.000]  引用過的經文的例子
[00:06:44.000 --> 00:06:49.000]  這個故事開始就是艾魯去找耶穌求助
[00:06:49.000 --> 00:06:52.000]  艾魯是會堂的主管
[00:06:52.000 --> 00:06:53.000]  去找耶穌
[00:06:53.000 --> 00:06:59.000]  求耶穌醫治他那位病重的12歲的女孩子
[00:06:59.000 --> 00:07:00.000]  他的女兒
[00:07:00.000 --> 00:07:01.000]  耶穌答應了
[00:07:01.000 --> 00:07:03.000]  於是艾魯和他的隨從
[00:07:03.000 --> 00:07:05.000]  就帶著耶穌基督趕去
[00:07:05.000 --> 00:07:08.000]  要醫治自己的女兒
[00:07:08.000 --> 00:07:13.000]  在途中一位患了12年血漏病的女子突然出現
[00:07:13.000 --> 00:07:16.000]  她是持續出血的
[00:07:16.000 --> 00:07:18.000]  血漏帶來貧血
[00:07:18.000 --> 00:07:19.000]  體弱
[00:07:19.000 --> 00:07:20.000]  不育
[00:07:20.000 --> 00:07:22.000]  這些問題
[00:07:22.000 --> 00:07:23.000]  在社會當中
[00:07:23.000 --> 00:07:26.000]  血漏的人是被看為不潔的
[00:07:26.000 --> 00:07:30.000]  他接觸的東西都變得好像髒垃圾一樣
[00:07:30.000 --> 00:07:33.000]  所以周圍的人會遺棄他
[00:07:33.000 --> 00:07:34.000]  鄙視他
[00:07:34.000 --> 00:07:36.000]  並且就是
[00:07:36.000 --> 00:07:39.000]  他在靈性方面好像都要跟神隔絕一樣
[00:07:39.000 --> 00:07:41.000]  因為不潔的人
[00:07:41.000 --> 00:07:44.000]  是不能夠去到聖所去敬拜
[00:07:44.000 --> 00:07:46.000]  所以一切的事情
[00:07:46.000 --> 00:07:50.000]  都造成他生命的創傷
[00:07:50.000 --> 00:07:52.000]  因為這些創傷
[00:07:52.000 --> 00:07:55.000]  他長期要尋求醫治
[00:07:55.000 --> 00:07:56.000]  他的病
[00:07:56.000 --> 00:07:58.000]  從來沒有好轉過
[00:07:58.000 --> 00:08:02.000]  更加淪盡的就是用光所有的財產
[00:08:02.000 --> 00:08:05.000]  所以最後的盼望
[00:08:05.000 --> 00:08:08.000]  就寄託在耶穌基督
[00:08:08.000 --> 00:08:11.000]  和當時的人的信念一樣
[00:08:11.000 --> 00:08:14.000]  就是只要找到一位聖人
[00:08:14.000 --> 00:08:16.000]  這位聖人的婆子
[00:08:16.000 --> 00:08:17.000]  他的衣物
[00:08:17.000 --> 00:08:20.000]  是可以帶來一些神秘的力量
[00:08:20.000 --> 00:08:24.000]  只要病人摸到這位聖人的婆子
[00:08:24.000 --> 00:08:26.000]  就可以得到醫治
[00:08:26.000 --> 00:08:30.000]  所以他聽聞耶穌基督就是一位聖人
[00:08:30.000 --> 00:08:33.000]  他希望耶穌基督的婆子
[00:08:33.000 --> 00:08:34.000]  愛醫
[00:08:34.000 --> 00:08:37.000]  他有醫治的能力
[00:08:37.000 --> 00:08:39.000]  但是他又知道
[00:08:39.000 --> 00:08:40.000]  這樣做
[00:08:40.000 --> 00:08:44.000]  是要付上生命的代價
[00:08:44.000 --> 00:08:50.000]  因為假如有人發現他摸耶穌基督的婆和愛醫的話
[00:08:50.000 --> 00:08:52.000]  他會被石頭打死
[00:08:52.000 --> 00:08:55.000]  按照當時猶太文化的理解
[00:08:55.000 --> 00:09:01.000]  一個患血流的人摸一個非親非故非親屬的男子的話
[00:09:01.000 --> 00:09:05.000]  是違反了宗教和文化的規範
[00:09:05.000 --> 00:09:08.000]  但是捉摸耶穌
[00:09:08.000 --> 00:09:11.000]  是他唯一的盼望
[00:09:11.000 --> 00:09:15.000]  所以無論如何他就帶著這樣的盼望
[00:09:15.000 --> 00:09:16.000]  擠過人群
[00:09:16.000 --> 00:09:19.000]  要摸耶穌基督的衣裳
[00:09:19.000 --> 00:09:22.000]  他真的擠過了人群
[00:09:22.000 --> 00:09:25.000]  真的摸到耶穌基督的衣裳
[00:09:25.000 --> 00:09:26.000]  那時出血
[00:09:26.000 --> 00:09:28.000]  那個問題立即終止
[00:09:28.000 --> 00:09:32.000]  於是他要立即離開
[00:09:32.000 --> 00:09:37.000]  耶穌基督在那個時候體會到有人拉他的衣服
[00:09:37.000 --> 00:09:42.000]  發覺他的能力在身上流了出來
[00:09:42.000 --> 00:09:46.000]  於是停下轉身對門徒說
[00:09:46.000 --> 00:09:50.000]  誰摸我的衣裳
[00:09:50.000 --> 00:09:52.000]  當時門徒是不明白的
[00:09:52.000 --> 00:09:55.000]  不明白耶穌基督為何要問這麼奇怪的問題
[00:09:55.000 --> 00:09:57.000]  誰摸我的衣裳
[00:09:57.000 --> 00:10:00.000]  對他們說人群擠在我們周圍
[00:10:00.000 --> 00:10:03.000]  彼此偶爾碰撞一下
[00:10:03.000 --> 00:10:06.000]  為何這麼大驚小怪呢?
[00:10:06.000 --> 00:10:08.000]  就是這個時刻
[00:10:08.000 --> 00:10:11.000]  就是故事的高潮
[00:10:11.000 --> 00:10:19.000]  耶穌基督堅定要尋找這位捉摸衣服的人
[00:10:19.000 --> 00:10:21.000]  去審視周圍的人
[00:10:21.000 --> 00:10:25.000]  他留意到一張臉孔
[00:10:25.000 --> 00:10:28.000]  這個女人發現耶穌基督看著她
[00:10:28.000 --> 00:10:30.000]  被發現就知道
[00:10:30.000 --> 00:10:34.000]  於是去到耶穌的根前去遵下
[00:10:34.000 --> 00:10:36.000]  她向耶穌基督道歉
[00:10:36.000 --> 00:10:38.000]  她道歉的時候
[00:10:38.000 --> 00:10:40.000]  她的聲音是顫抖的
[00:10:40.000 --> 00:10:43.000]  她坦白說出她生命的故事
[00:10:43.000 --> 00:10:46.000]  就是十二年出血的故事
[00:10:46.000 --> 00:10:50.000]  就是十二年創傷的故事
[00:10:50.000 --> 00:10:53.000]  十二年來她看過無數的醫生
[00:10:53.000 --> 00:10:56.000]  並且用過每一種治療的方式
[00:10:56.000 --> 00:10:58.000]  用盡所有的錢
[00:10:58.000 --> 00:11:00.000]  情況是沒有改變的
[00:11:00.000 --> 00:11:04.000]  不能夠自己治療自己
[00:11:04.000 --> 00:11:08.000]  自己找不到方法治療自己
[00:11:08.000 --> 00:11:12.000]  耶穌在細心聽她的故事
[00:11:12.000 --> 00:11:13.000]  沒有錯的
[00:11:13.000 --> 00:11:16.000]  這個女人是很勇敢的
[00:11:16.000 --> 00:11:19.000]  因為很勇敢地公開自己的秘密
[00:11:19.000 --> 00:11:21.000]  公開自己的故事
[00:11:21.000 --> 00:11:23.000]  她的故事也不是一個美麗的故事
[00:11:23.000 --> 00:11:27.000]  她說的故事是一個羞恥的故事
[00:11:27.000 --> 00:11:31.000]  她抱著被人更加的恥辱
[00:11:31.000 --> 00:11:34.000]  被人更加的拒絕
[00:11:34.000 --> 00:11:38.000]  結果可以公開地被人趕走
[00:11:38.000 --> 00:11:43.000]  當耶穌基督細聽婦人的故事的時候
[00:11:43.000 --> 00:11:47.000]  其他的人都在聽
[00:11:47.000 --> 00:11:52.000]  他們看耶穌基督怎樣回應這個婦人的故事
[00:11:52.000 --> 00:11:57.000]  耶穌看著這個婦人充滿憐憫地回應
[00:11:57.000 --> 00:12:02.000]  祂說:女兒,你的信救了你
[00:12:02.000 --> 00:12:05.000]  平平安安地回去吧
[00:12:05.000 --> 00:12:09.000]  你的災病痊癒了
[00:12:09.000 --> 00:12:12.000]  耶穌基督稱這位女兒
[00:12:12.000 --> 00:12:15.000]  這位女子的行為
[00:12:15.000 --> 00:12:18.000]  和她的宣告、告白
[00:12:18.000 --> 00:12:22.000]  是為有信心
[00:12:22.000 --> 00:12:25.000]  耶穌基督要進一步的醫治她
[00:12:25.000 --> 00:12:27.000]  因為她雖然身體得到醫治
[00:12:27.000 --> 00:12:28.000]  血停了
[00:12:28.000 --> 00:12:30.000]  但還沒有得到全人的醫治
[00:12:30.000 --> 00:12:35.000]  所以耶穌基督繼續說:女兒,你的信救了你
[00:12:35.000 --> 00:12:38.000]  平平安安地回去吧
[00:12:38.000 --> 00:12:41.000]  耶穌基督要稱這位女子為女兒
[00:12:41.000 --> 00:12:44.000]  意思是說:你可以回到我家
[00:12:44.000 --> 00:12:47.000]  你是乾淨的了
[00:12:47.000 --> 00:12:50.000]  你是整全的了
[00:12:50.000 --> 00:12:52.000]  自此之後
[00:12:52.000 --> 00:12:55.000]  這位女子可以過新的生活
[00:12:55.000 --> 00:12:58.000]  回到家人的旁邊
[00:12:58.000 --> 00:13:03.000]  重新學習沒有疾病、沒有血流的生活
[00:13:03.000 --> 00:13:06.000]  而且耶穌基督不單止醫治了她的身體
[00:13:06.000 --> 00:13:12.000]  並且醫治了她被邊緣化、被排擠、被恥笑
[00:13:12.000 --> 00:13:15.000]  醫治了她的貧窮
[00:13:15.000 --> 00:13:20.000]  她可以和很多人一起去生活自由的生活
[00:13:20.000 --> 00:13:23.000]  這一切都是因典
[00:13:23.000 --> 00:13:27.000]  神的因典原來是接觸整個人的
[00:13:27.000 --> 00:13:32.000]  包括身體、心理、情感和靈性
[00:13:32.000 --> 00:13:35.000]  因典是從外邊而來的
[00:13:35.000 --> 00:13:38.000]  是可以超越我們身體的界限
[00:13:38.000 --> 00:13:40.000]  住在我們生命的裏面
[00:13:40.000 --> 00:13:46.000]  告訴我們裏面有什麼隱而未顯的罪
[00:13:46.000 --> 00:13:49.000]  同時裏面有什麼創傷
[00:13:49.000 --> 00:13:53.000]  因此因典,神的因典支持她
[00:13:53.000 --> 00:13:55.000]  所以對這位女子來說
[00:13:55.000 --> 00:14:01.000]  因典不是抽象的真理
[00:14:01.000 --> 00:14:07.000]  而是神透過人的身體、心靈、思想
[00:14:07.000 --> 00:14:10.000]  說話、關係
[00:14:10.000 --> 00:14:13.000]  就在這個創傷的世界當中
[00:14:13.000 --> 00:14:17.000]  去恢復人的記憶和想像
[00:14:17.000 --> 00:14:21.000]  以致叫她繼續盼望、繼續信靠
[00:14:21.000 --> 00:14:26.000]  繼續愛、繼續被愛
[00:14:26.000 --> 00:14:28.000]  在這段時間
[00:14:28.000 --> 00:14:31.000]  我們一起乘針加計的人
[00:14:31.000 --> 00:14:35.000]  帶著蒙醫治者的身份
[00:14:35.000 --> 00:14:41.000]  聽見耶穌基督和這位女子的對話和互動
[00:14:41.000 --> 00:14:46.000]  我們聽見原來生命是有盼望的
[00:14:46.000 --> 00:14:49.000]  醫治是可能的
[00:14:49.000 --> 00:14:53.000]  原來信心不是指一套信念
[00:14:53.000 --> 00:14:58.000]  女人的信心其實是紮根在兩個要點
[00:14:58.000 --> 00:15:03.000]  第一,她認識到自己不能夠醫治自己
[00:15:03.000 --> 00:15:08.000]  她認識到自己沒有更好的選擇
[00:15:08.000 --> 00:15:12.000]  第二,她真的盼望耶穌基督
[00:15:12.000 --> 00:15:18.000]  醫治她那個沒有人能醫治的病
[00:15:18.000 --> 00:15:24.000]  這兩點就叫她盡在耶穌基督的根前
[00:15:24.000 --> 00:15:27.000]  說出她生命的故事
[00:15:27.000 --> 00:15:30.000]  所以她的信心的開始是什麼呢?
[00:15:30.000 --> 00:15:34.000]  是她知道自己是不足夠
[00:15:34.000 --> 00:15:38.000]  自己是不足夠需要恩典
[00:15:38.000 --> 00:15:40.000]  所以耶穌基督和她說
[00:15:40.000 --> 00:15:46.000]  女兒,你的信救了你
[00:15:46.000 --> 00:15:47.000]  相對來說
[00:15:47.000 --> 00:15:51.000]  現代人對創傷的看法
[00:15:51.000 --> 00:15:56.000]  常常和這位女人的看法是不同的
[00:15:56.000 --> 00:16:01.000]  今天的人相信自己,認為自己是足夠的
[00:16:01.000 --> 00:16:05.000]  相信自己有很多的資源去醫治自己
[00:16:05.000 --> 00:16:08.000]  我們有資源的,我們可以的
[00:16:08.000 --> 00:16:11.000]  我們有科學和理智的信心
[00:16:11.000 --> 00:16:18.000]  我們有科學的社群,我們有其他社群的幫助
[00:16:18.000 --> 00:16:21.000]  他們常以為憑自己的能力
[00:16:21.000 --> 00:16:28.000]  就足以醫治自己,好像人定可以勝天
[00:16:28.000 --> 00:16:33.000]  這些人是十分的自信
[00:16:33.000 --> 00:16:38.000]  但是有些創傷是超乎我們應付的能力
[00:16:38.000 --> 00:16:41.000]  超乎我們的自信
[00:16:41.000 --> 00:16:43.000]  創傷是什麼呢?
[00:16:43.000 --> 00:16:47.000]  創傷是由暴力所造成的傷害
[00:16:47.000 --> 00:16:51.000]  暴力是具有毀滅性的
[00:16:51.000 --> 00:16:55.000]  所以創傷和一般的受苦是不同的
[00:16:55.000 --> 00:16:58.000]  它不單止是痛苦的程度
[00:16:58.000 --> 00:17:00.000]  創傷是更加高
[00:17:00.000 --> 00:17:05.000]  而且意味著所面對的力量
[00:17:05.000 --> 00:17:07.000]  面對的災難
[00:17:07.000 --> 00:17:10.000]  是要拆毀整個人
[00:17:10.000 --> 00:17:16.000]  拆毀整個人的身體、心靈、情感、靈性方面
[00:17:16.000 --> 00:17:20.000]  叫人沒有能力去抵抗
[00:17:20.000 --> 00:17:23.000]  根據研究
[00:17:23.000 --> 00:17:26.000]  創傷事件有幾種特徵
[00:17:26.000 --> 00:17:28.000]  第一
[00:17:28.000 --> 00:17:31.000]  創傷使人極度的悲傷
[00:17:31.000 --> 00:17:33.000]  將人壓低
[00:17:33.000 --> 00:17:37.000]  甚至要人面對被毀滅的結果
[00:17:37.000 --> 00:17:42.000]  所以當事人就徘徊在生死的邊緣
[00:17:42.000 --> 00:17:45.000]  一切既有的安全感
[00:17:45.000 --> 00:17:48.000]  一切可以信賴的關係
[00:17:48.000 --> 00:17:50.000]  完全沒有了
[00:17:50.000 --> 00:17:52.000]  在受傷的過程當中
[00:17:52.000 --> 00:17:55.000]  人喪失了自己的自我形象
[00:17:55.000 --> 00:17:58.000]  認知的功能受阻礙
[00:17:58.000 --> 00:18:02.000]  情感崩潰、行動癱瘓
[00:18:02.000 --> 00:18:04.000]  第二
[00:18:04.000 --> 00:18:09.000]  人在事件中主觀經歷到這種創傷
[00:18:09.000 --> 00:18:11.000]  感知到這種創傷
[00:18:11.000 --> 00:18:14.000]  知道這些事情是危險、是威脅
[00:18:14.000 --> 00:18:15.000]  第三
[00:18:15.000 --> 00:18:17.000]  創傷的感知
[00:18:17.000 --> 00:18:21.000]  不是單單是一種心理的狀態
[00:18:21.000 --> 00:18:24.000]  而是有一些事實的根據
[00:18:24.000 --> 00:18:32.000]  因為面對洪水、地震、疫情、火災
[00:18:32.000 --> 00:18:35.000]  孩子夭折、孩子受虐待
[00:18:35.000 --> 00:18:41.000]  種族歧視、種族欺凌、霸凌等等
[00:18:41.000 --> 00:18:43.000]  第四
[00:18:43.000 --> 00:18:45.000]  創傷的事件
[00:18:45.000 --> 00:18:47.000]  對那些不是發生在身上的人
[00:18:47.000 --> 00:18:50.000]  對那些目擊的人、知道的人
[00:18:50.000 --> 00:18:53.000]  都可以帶來創傷
[00:18:53.000 --> 00:18:56.000]  帶來情緒的破壞
[00:18:56.000 --> 00:18:58.000]  這種嚴重的程度
[00:18:58.000 --> 00:19:01.000]  不會比身體沒有受損傷差
[00:19:01.000 --> 00:19:03.000]  可能身體沒有受損傷
[00:19:03.000 --> 00:19:07.000]  但情緒可以受到很大的破壞
[00:19:07.000 --> 00:19:10.000]  所以創傷不單單是個人的
[00:19:10.000 --> 00:19:13.000]  可以蔓延到群體
[00:19:13.000 --> 00:19:15.000]  第五
[00:19:15.000 --> 00:19:18.000]  創傷的事件不是一次的災難
[00:19:18.000 --> 00:19:21.000]  好像是不顯眼的
[00:19:21.000 --> 00:19:23.000]  都可以是創傷
[00:19:23.000 --> 00:19:25.000]  重重複複發生在你的身上
[00:19:25.000 --> 00:19:32.000]  都是創傷、欺凌、被虐待、被欺負
[00:19:32.000 --> 00:19:37.000]  這些可以造成種種長遠的創傷
[00:19:37.000 --> 00:19:40.000]  創傷帶來很多的記憶
[00:19:40.000 --> 00:19:42.000]  這些記憶是怎樣出現的呢?
[00:19:42.000 --> 00:19:44.000]  會突然間閃出來
[00:19:44.000 --> 00:19:46.000]  所以當這些記憶一閃出來
[00:19:46.000 --> 00:19:48.000]  創傷閃出來的時候
[00:19:48.000 --> 00:19:50.000]  人的身體就有反應
[00:19:50.000 --> 00:19:52.000]  人就不能夠分清楚
[00:19:52.000 --> 00:19:54.000]  現在所面對的是過往還是現在
[00:19:54.000 --> 00:19:55.000]  分不清楚
[00:19:55.000 --> 00:19:57.000]  於是人就變得有時高度的緊張
[00:19:57.000 --> 00:19:58.000]  很緊張、很緊張
[00:19:58.000 --> 00:20:01.000]  有時變得有高度的麻木
[00:20:01.000 --> 00:20:03.000]  其實基督徒
[00:20:03.000 --> 00:20:07.000]  你和我都不能夠倖免於創傷
[00:20:07.000 --> 00:20:09.000]  你說是不是呢?
[00:20:09.000 --> 00:20:11.000]  這些創傷的現象
[00:20:11.000 --> 00:20:17.000]  不單止是影響我們的身體心理
[00:20:17.000 --> 00:20:20.000]  也影響我們的靈性
[00:20:20.000 --> 00:20:22.000]  可能我們在理性上仍然肯定
[00:20:22.000 --> 00:20:25.000]  神是我們的主
[00:20:25.000 --> 00:20:28.000]  神是我們存在的主
[00:20:28.000 --> 00:20:31.000]  但其實在我們的情感裡面
[00:20:31.000 --> 00:20:34.000]  我們沒有去信靠
[00:20:34.000 --> 00:20:38.000]  我們不感覺到神的同在
[00:20:38.000 --> 00:20:42.000]  我們感覺到神是愛我們的
[00:20:42.000 --> 00:20:47.000]  甚至我們感覺到神在欺絕我們
[00:20:47.000 --> 00:20:51.000]  這種狀況可以長期惡化
[00:20:51.000 --> 00:20:54.000]  侵蝕我們的生命
[00:20:54.000 --> 00:20:56.000]  弟兄姊妹們
[00:20:56.000 --> 00:20:59.000]  這個是不是你的狀態呢?
[00:20:59.000 --> 00:21:02.000]  今天我們一起在這裡敬拜
[00:21:02.000 --> 00:21:07.000]  其實我們想想我們有沒有創傷的經歷
[00:21:07.000 --> 00:21:09.000]  事實上
[00:21:09.000 --> 00:21:13.000]  我們真的經歷過創傷
[00:21:13.000 --> 00:21:16.000]  我們都見證過創傷
[00:21:16.000 --> 00:21:21.000]  我們整個社會都是受到創傷
[00:21:21.000 --> 00:21:23.000]  過往的疫情
[00:21:23.000 --> 00:21:25.000]  過往的暴力
[00:21:25.000 --> 00:21:27.000]  帶來社會的創傷
[00:21:27.000 --> 00:21:31.000]  人與人間的謊言的暴力
[00:21:31.000 --> 00:21:34.000]  帶來了我們每一個人的創傷
[00:21:34.000 --> 00:21:37.000]  創傷是難以承受的負擔
[00:21:37.000 --> 00:21:39.000]  壓著我們
[00:21:39.000 --> 00:21:41.000]  搶走我們的能力
[00:21:41.000 --> 00:21:47.000]  叫我們真的不能夠自己醫治自己
[00:21:47.000 --> 00:21:49.000]  所以面對生命種種的創傷
[00:21:49.000 --> 00:21:54.000]  就讓我們今天跑到我們所讀的經文面前
[00:21:54.000 --> 00:21:56.000]  領受聖經的教導
[00:21:56.000 --> 00:21:58.000]  一同去聽
[00:21:58.000 --> 00:21:59.000]  一同去明白
[00:21:59.000 --> 00:22:01.000]  一同去記得
[00:22:01.000 --> 00:22:03.000]  在今天我們所讀的經文當中
[00:22:03.000 --> 00:22:07.000]  我們可以領受兩點
