
[00:00:00.000 --> 00:00:03.080]  好,在我們領教神的位置上,我們先低頭,我們祈禱嘛
[00:02:53.480 --> 00:02:55.040]  是絕不簡單的
[00:02:55.040 --> 00:02:58.200]  所以我們很相信尼西米是一個很敏銳的祖國
[00:02:58.200 --> 00:02:59.480]  但是更加重要的就是
[00:02:59.480 --> 00:03:00.440]  他很忠誠
[00:03:00.440 --> 00:03:02.280]  所以能夠被這個王
[00:03:02.280 --> 00:03:03.560]  你看他去飲用他
[00:03:03.560 --> 00:03:07.200]  他身處高危
[00:03:07.200 --> 00:03:10.520]  享受著很好的俸祿
[00:03:10.520 --> 00:03:12.600]  尼西米應該很有錢的
[00:03:12.600 --> 00:03:15.480]  所以我們最後那一次我們會再看
[00:03:15.480 --> 00:03:18.920]  尼西米最後回去耶路撒冷做了十二年省長
[00:03:18.920 --> 00:03:19.800]  他竟然做什麼呢?
[00:03:19.960 --> 00:03:21.600]  完全沒有收人工
[00:03:21.600 --> 00:03:24.240]  十二年都不收人工
[00:03:24.240 --> 00:03:26.760]  我們今年多了一位義務傳道
[00:03:26.760 --> 00:03:27.800]  不知道大家知不知道呢?
[00:03:27.800 --> 00:03:29.240]  就是李富城先生
[00:03:29.240 --> 00:03:32.280]  他以前就是雲頭塘邨一個校長
[00:03:32.280 --> 00:03:34.440]  他已經怎樣呢?
[00:03:34.440 --> 00:03:36.440]  就是提早退休
[00:03:36.440 --> 00:03:38.080]  他就願意來服侍
[00:03:38.080 --> 00:03:40.920]  他說很樂意做我們教會的義務傳道
[00:03:40.920 --> 00:03:42.360]  他很樂意來跟我們講道
[00:03:42.360 --> 00:03:43.720]  甚至會帶一些茶經
[00:03:43.720 --> 00:03:44.680]  但是就說明
[00:03:44.680 --> 00:03:46.520]  不用收任何費用
[00:03:46.520 --> 00:03:49.280]  我當然是很想多這些人出現在我眼前的
[00:03:49.440 --> 00:03:52.720]  當然他也有一定的經濟能力
[00:03:52.720 --> 00:03:54.960]  所以他就不需要來帶人去什麼
[00:03:54.960 --> 00:03:56.160]  就是來帶人去
[00:03:56.160 --> 00:03:57.520]  我們來就給錢他
[00:03:57.520 --> 00:03:58.000]  好了
[00:03:58.000 --> 00:04:01.800]  尼西米他正在享受著很好的生活
[00:04:01.800 --> 00:04:03.320]  但是當有一天
[00:04:03.320 --> 00:04:05.840]  他的兄弟來跟他說
[00:04:05.840 --> 00:04:09.880]  他說我們現在身處於我們的故鄉耶路撒冷
[00:04:09.880 --> 00:04:11.200]  但是很痛苦
[00:04:11.200 --> 00:04:12.800]  雖然我們回去了
[00:04:12.800 --> 00:04:14.640]  但是這個地方頹垣敗瓦
[00:04:14.640 --> 00:04:15.920]  城牆被毀
[00:04:15.920 --> 00:04:19.000]  我們被那些外邦人來帶去侵襲我們
[00:04:19.000 --> 00:04:20.600]  我們活得很艱辛
[00:04:20.600 --> 00:04:24.320]  尼西米聽到這些情況的時候
[00:04:24.320 --> 00:04:27.720]  他愛國的情懷就湧流出來
[00:04:27.720 --> 00:04:29.720]  有什麼事情他要做呢
[00:04:29.720 --> 00:04:33.000]  我們一起來讀尼西米記第一章的第四節
[00:04:33.000 --> 00:04:34.040]  第一章的第四節
[00:04:34.040 --> 00:04:35.080]  我們一起來讀出
[00:04:35.080 --> 00:04:37.360]  我聽見者話
[00:04:37.360 --> 00:04:38.960]  就坐下哭泣
[00:04:38.960 --> 00:04:40.400]  悲哀幾日
[00:04:40.400 --> 00:04:42.360]  在天上的神面前
[00:04:42.360 --> 00:04:44.520]  金飾桃桃說
[00:04:44.520 --> 00:04:45.600]  今天
[00:04:45.600 --> 00:04:48.880]  我們作為一個國民
[00:04:48.880 --> 00:04:50.720]  我們有沒有愛國的情懷呢
[00:04:50.720 --> 00:04:53.120]  幸好我是愛國愛港
[00:04:53.120 --> 00:04:57.440]  很記得我自己第一次回中國大陸
[00:04:57.440 --> 00:04:59.320]  我在香港出生
[00:04:59.320 --> 00:05:01.240]  應該是1972年
[00:05:01.240 --> 00:05:03.960]  如果大家熟悉近代歷史就會知道
[00:05:03.960 --> 00:05:05.560]  那時候是文革的後期
[00:05:05.560 --> 00:05:07.760]  我在香港島長大
[00:05:07.760 --> 00:05:09.480]  家裡管得很嚴
[00:05:09.480 --> 00:05:11.000]  我從來沒有見過田地
[00:05:11.000 --> 00:05:13.600]  但是當我很記得那時候我過深圳
[00:05:13.600 --> 00:05:16.280]  當我一過了深圳的時候
[00:05:16.280 --> 00:05:18.200]  坐火車上廣州
[00:05:18.400 --> 00:05:20.080]  我見到綠油油的土地
[00:05:20.080 --> 00:05:21.680]  我好深的感受
[00:05:21.680 --> 00:05:23.120]  我記得很清楚
[00:05:23.120 --> 00:05:24.640]  我不知道為什麼我會哭
[00:05:24.640 --> 00:05:27.800]  其實我對中國歷史不是很熟悉
[00:05:27.800 --> 00:05:28.880]  但是我知道那時候
[00:05:28.880 --> 00:05:31.400]  很多同胞活在水深火熱當中
[00:05:31.400 --> 00:05:34.400]  當我見到這些綠油油的田地
[00:05:34.400 --> 00:05:37.520]  我好傷痛
[00:05:37.520 --> 00:05:38.320]  我真的哭
[00:05:38.320 --> 00:05:41.000]  晚上當我們一位團友
[00:05:41.000 --> 00:05:42.720]  我跟一個團友上國內
[00:05:42.720 --> 00:05:45.200]  我們出街的時候在廣州
[00:05:45.200 --> 00:05:48.600]  我見到那些人找磚頭互相去砍對方
[00:05:48.600 --> 00:05:50.280]  那時候文革的後期
[00:05:50.280 --> 00:05:52.200]  是大家互相鬥毆
[00:05:52.200 --> 00:05:55.360]  工人來帶去追殺學生
[00:05:55.360 --> 00:05:56.520]  如果你記得的時候
[00:05:56.520 --> 00:05:58.320]  我好痛
[00:05:58.320 --> 00:06:01.280]  為什麼我的國家是這樣呢
[00:06:01.280 --> 00:06:04.760]  就算今天我們的經濟已經起飛
[00:06:04.760 --> 00:06:05.800]  成為強國
[00:06:05.800 --> 00:06:09.320]  但是如果我看到很多法律上的不公平
[00:06:09.320 --> 00:06:10.920]  有些人被剝削的時候
[00:06:10.920 --> 00:06:12.880]  我不知道你有沒有這個心痛
[00:06:13.320 --> 00:06:15.680]  你起碼知道自己的國家
[00:06:15.680 --> 00:06:17.800]  正在一個傷痛的境況裡面
[00:06:17.800 --> 00:06:19.000]  他竟然做什麼
[00:06:19.000 --> 00:06:21.400]  他坐下哭泣
[00:06:21.400 --> 00:06:23.160]  這個是愛國的情操
[00:06:23.160 --> 00:06:27.000]  但是接著他就禁食禱告
[00:06:27.000 --> 00:06:29.360]  當他祈禱的時候
[00:06:29.360 --> 00:06:31.120]  他就感受到神的呼召
[00:06:31.120 --> 00:06:33.160]  於是他會作出回應
[00:06:33.160 --> 00:06:35.680]  原來禱告不只是我們去求的
[00:06:35.680 --> 00:06:37.160]  禱告是一個交流
[00:06:37.160 --> 00:06:39.440]  當我們去為這件事祈禱的時候
[00:06:39.440 --> 00:06:42.720]  我相信神就會將一份感動放在他們的心裡面
[00:06:42.880 --> 00:06:45.760]  而我們有沒有按這個感動去做呢
[00:06:45.760 --> 00:06:48.680]  有時候可能是一些很偉大的事情就會發生
[00:06:48.680 --> 00:06:50.960]  我深信每一個很偉大的事情
[00:06:50.960 --> 00:06:52.160]  有一個好的果效
[00:06:52.160 --> 00:06:54.440]  不是單單在乎人的努力
[00:06:54.440 --> 00:06:56.080]  人是一定要努力的
[00:06:56.080 --> 00:06:59.000]  我經常說人不努力的時候是不會有成果的
[00:06:59.000 --> 00:07:02.240]  當然有時候你努力都未必有成果
[00:07:02.240 --> 00:07:03.680]  但是你懶的時候
[00:07:03.680 --> 00:07:05.040]  你一定是失敗的
[00:07:05.040 --> 00:07:07.200]  但是不單單要努力
[00:07:07.200 --> 00:07:09.640]  你要將你的問題交託給神
[00:07:09.640 --> 00:07:11.240]  讓神你去引導
[00:07:11.640 --> 00:07:13.240]  中國人只有一句話怎麼說呢
[00:07:13.240 --> 00:07:16.880]  「謀事在人,成事在天」
[00:07:16.880 --> 00:07:18.680]  聖經裡面也提醒我們
[00:07:18.680 --> 00:07:20.120]  我們心裡面籌算的是什麼
[00:07:20.120 --> 00:07:21.200]  但是我們要交給神
[00:07:21.200 --> 00:07:23.120]  然後讓神你帶著我們去帶領
[00:07:23.120 --> 00:07:25.640]  去哭泣禱告
[00:07:25.640 --> 00:07:27.240]  正正是代表著
[00:07:27.240 --> 00:07:29.920]  他對這件事有一個很強烈的感受
[00:07:29.920 --> 00:07:33.600]  其實當我們越去關心一些事情的時候
[00:07:33.600 --> 00:07:35.320]  你就會越迫切
[00:07:35.320 --> 00:07:36.760]  你帶著我們去祈禱
[00:07:36.760 --> 00:07:39.320]  自然驅使我們去到神的面前
[00:07:39.320 --> 00:07:41.400]  你想想你會為了什麼事情
[00:07:41.400 --> 00:07:42.720]  很迫切地來去禱告
[00:07:42.720 --> 00:07:44.880]  就是你越愛那件事
[00:07:44.880 --> 00:07:46.760]  或者最重要的事情
[00:07:46.760 --> 00:07:48.520]  你才會迫切地去禱告
[00:07:48.520 --> 00:07:49.840]  這裡也會講一講
[00:07:49.840 --> 00:07:51.160]  上個星期天
[00:07:51.160 --> 00:07:53.400]  我的媳婦進了醫院
[00:07:53.400 --> 00:07:56.840]  好像是中午的時候已經進去
[00:07:56.840 --> 00:07:58.320]  但是我沒有時間去探望她
[00:07:58.320 --> 00:07:59.720]  因為星期天早上最忙
[00:07:59.720 --> 00:08:01.200]  為什麼呢
[00:08:01.200 --> 00:08:02.280]  她懷孕了
[00:08:02.280 --> 00:08:04.480]  但是那兩三天裡面的寶寶
[00:08:04.480 --> 00:08:05.880]  都完全沒有動
[00:08:05.880 --> 00:08:06.920]  所以有點擔心
[00:08:06.920 --> 00:08:09.800]  然後再加上自己的心臟裡面有些壓力
[00:08:09.880 --> 00:08:12.440]  我也感恩有些人知道我為她祈禱
[00:08:12.440 --> 00:08:14.760]  但是傳出她已經出生了
[00:08:14.760 --> 00:08:16.280]  這個星期很多人問我
[00:08:16.280 --> 00:08:17.520]  你孫子怎麼樣了
[00:08:17.520 --> 00:08:18.240]  還沒有出生
[00:08:18.240 --> 00:08:19.280]  不是出生了嗎
[00:08:19.280 --> 00:08:21.640]  不是說進了醫院生了寶寶嗎
[00:08:21.640 --> 00:08:23.040]  我很感恩
[00:08:23.040 --> 00:08:24.040]  進了醫院之後
[00:08:24.040 --> 00:08:25.000]  去檢查的時候
[00:08:25.000 --> 00:08:25.960]  掃描的時候
[00:08:25.960 --> 00:08:27.400]  那個寶寶還有心跳
[00:08:27.400 --> 00:08:30.200]  現在可以講寶寶曾經有一個危險的
[00:08:30.200 --> 00:08:31.680]  因為她懷孕了
[00:08:31.680 --> 00:08:32.840]  我給了一個綽號
[00:08:32.840 --> 00:08:34.560]  一個叫做大大一個叫做小小
[00:08:34.560 --> 00:08:36.040]  我不知道誰大誰小
[00:08:36.040 --> 00:08:37.440]  總之小的那個真的很小
[00:08:37.440 --> 00:08:39.280]  小的那個原來曾經有危險
[00:08:39.280 --> 00:08:41.440]  就是她吸收的營養素不夠
[00:08:41.440 --> 00:08:44.840]  醫生說如果這三個星期裡面沒有進展的話
[00:08:44.840 --> 00:08:46.320]  這個小寶寶不能要了
[00:08:46.320 --> 00:08:48.160]  我們那時候很懷疑
[00:08:48.160 --> 00:08:50.280]  但是我們那時候可以做的是什麼
[00:08:50.280 --> 00:08:51.680]  就是去祈禱
[00:08:51.680 --> 00:08:53.040]  親愛的去祈禱
[00:08:53.040 --> 00:08:54.800]  親愛的你去幫助她
[00:08:54.800 --> 00:08:57.560]  我感恩那三個星期她都飆得很快
[00:08:57.560 --> 00:08:58.360]  就是小的那個
[00:08:58.360 --> 00:08:59.680]  雖然還沒有達到標準
[00:08:59.680 --> 00:09:00.440]  但是呢
[00:09:00.440 --> 00:09:03.240]  就不需要毀滅她的生命
[00:09:03.240 --> 00:09:05.680]  在那天裡面我沒有什麼可以做到
[00:09:05.680 --> 00:09:07.040]  就迫切祈禱
[00:09:07.040 --> 00:09:08.400]  求神來幫助
[00:09:08.480 --> 00:09:09.600]  那天還很特別
[00:09:09.600 --> 00:09:11.840]  那天剛好是媳婦生日
[00:09:11.840 --> 00:09:13.320]  在醫院裡有度過
[00:09:13.320 --> 00:09:14.520]  所以爸爸就很生氣
[00:09:14.520 --> 00:09:15.960]  跟她說你這麼頑皮
[00:09:15.960 --> 00:09:18.720]  將你零歲到五歲的利是錢全部沒收
[00:09:18.720 --> 00:09:20.720]  我又學到這件事
[00:09:20.720 --> 00:09:22.440]  當年我不懂得這一樣功課
[00:09:22.440 --> 00:09:23.560]  真的糟糕了
[00:09:23.560 --> 00:09:24.640]  就可以清出於藍
[00:09:24.640 --> 00:09:26.040]  我兒子比我厲害
[00:09:26.040 --> 00:09:26.760]  好了
[00:09:26.760 --> 00:09:29.160]  今天你留意到一件事是什麼呢
[00:09:29.160 --> 00:09:30.680]  就是你越迫切
[00:09:30.680 --> 00:09:33.720]  一件事就會越為這件事來有禱告
[00:09:33.720 --> 00:09:35.840]  好像有一個媽媽
[00:09:35.840 --> 00:09:37.200]  她的兒子吸毒
[00:09:37.200 --> 00:09:38.360]  命還不寧
[00:09:38.480 --> 00:09:39.880]  勸也勸不了
[00:09:39.880 --> 00:09:41.760]  媽媽可以做的事情很有限
[00:09:41.760 --> 00:09:42.720]  於是媽媽怎麼樣呢?
[00:09:42.720 --> 00:09:44.200]  八年的時間
[00:09:44.200 --> 00:09:45.200]  是八年了
[00:09:45.200 --> 00:09:46.280]  每一天
[00:09:46.280 --> 00:09:48.040]  她有一頓禁食
[00:09:48.040 --> 00:09:49.600]  為兒子來有禱告
[00:09:49.600 --> 00:09:52.520]  終於這個浪子醒覺
[00:09:52.520 --> 00:09:53.760]  浪子回頭
[00:09:53.760 --> 00:09:57.600]  你留意到尼西米就是為了神的事來有擔憂
[00:09:57.600 --> 00:09:59.320]  她不是為自己
[00:09:59.320 --> 00:10:03.680]  因為她已經身處一個很好的地位
[00:10:03.680 --> 00:10:05.880]  她為神的事來有關切
[00:10:05.880 --> 00:10:08.040]  所以她就來禱告
[00:10:08.520 --> 00:10:10.440]  所以今天我們禱告的內容
[00:10:10.440 --> 00:10:12.000]  是反映我們對什麼
[00:10:12.000 --> 00:10:13.600]  來帶去重視
[00:10:13.600 --> 00:10:14.880]  今天
[00:10:14.880 --> 00:10:18.120]  當我們看到一些問題出現
[00:10:18.120 --> 00:10:19.360]  在我們的家庭
[00:10:19.360 --> 00:10:20.640]  在我們的工作場所
[00:10:20.640 --> 00:10:22.360]  甚至是在我們的教會
[00:10:22.360 --> 00:10:25.440]  我們是不是只是來帶去指點
[00:10:25.440 --> 00:10:26.760]  說他們不對
[00:10:26.760 --> 00:10:28.880]  還是我們有沒有來帶去禱告呢?
[00:10:28.880 --> 00:10:31.240]  禱告必定要有信心的
[00:10:31.240 --> 00:10:33.520]  信心不是相信事情
[00:10:33.520 --> 00:10:34.240]  我一祈禱
[00:10:34.240 --> 00:10:35.640]  必定會有果效
[00:10:35.840 --> 00:10:40.840]  這份信心是相信神對這些事情一樣會有回應
[00:10:40.840 --> 00:10:45.200]  我在意志上要信服神祂自己的計劃
[00:10:45.200 --> 00:10:48.720]  尼西米她的禱告一開始的時候
[00:10:48.720 --> 00:10:50.080]  很值得我們去學習
[00:10:50.080 --> 00:10:52.680]  我們一起唸《尼西米記》第一章第五節
[00:10:52.680 --> 00:10:53.480]  第一章第五節
[00:10:53.480 --> 00:10:54.480]  我們一起唸出來
[00:10:54.480 --> 00:10:57.120]  「耶和華天上的神
[00:10:57.120 --> 00:10:59.040]  大而可畏的神啊
[00:10:59.040 --> 00:11:00.400]  祢向愛祢
[00:11:00.400 --> 00:11:01.960]  守祢誡命的人
[00:11:01.960 --> 00:11:03.880]  守祢斯時愛」
[00:11:04.880 --> 00:11:06.880]  那時候我們的祈禱一開始只是說
[00:11:06.880 --> 00:11:08.080]  我們天上的父
[00:11:08.080 --> 00:11:09.320]  就好像結束了
[00:11:09.320 --> 00:11:11.960]  我很希望在舊約祈禱系列裡面
[00:11:11.960 --> 00:11:13.360]  至少讓大家學到一件事
[00:11:13.360 --> 00:11:14.880]  就是我們去禱告的時候
[00:11:14.880 --> 00:11:17.000]  先想一想我所相信的神
[00:11:17.000 --> 00:11:18.480]  祂的本性是怎樣
[00:11:18.480 --> 00:11:20.560]  我怎樣可以來到祈禱
[00:11:20.560 --> 00:11:21.760]  能夠蒙神的英魂
[00:11:21.760 --> 00:11:23.960]  我有沒有抓住神的屬性
[00:11:23.960 --> 00:11:26.160]  和神祂自己的應許
[00:11:26.160 --> 00:11:27.800]  來帶去禱告呢?
[00:11:27.800 --> 00:11:29.400]  去絕對的來帶去
[00:11:29.400 --> 00:11:31.240]  相信神是大而可畏的神
[00:11:31.240 --> 00:11:33.880]  還有你會守約施慈愛
[00:11:34.280 --> 00:11:35.680]  今天我們禱告的信心
[00:11:35.680 --> 00:11:39.000]  是很在乎我們對神的認識有多少
[00:11:39.000 --> 00:11:41.200]  我舉一個例子
[00:11:41.200 --> 00:11:43.520]  你最近經濟上很有困難
[00:11:43.520 --> 00:11:45.320]  你很想找人來幫忙
[00:11:45.320 --> 00:11:47.200]  你不會去問一個你認識的人
[00:11:47.200 --> 00:11:49.840]  但是他的經濟比你還差
[00:11:49.840 --> 00:11:50.800]  他比你還窮
[00:11:50.800 --> 00:11:52.400]  你不會問他借錢
[00:11:52.400 --> 00:11:54.440]  你也不會問一個他有錢
[00:11:54.440 --> 00:11:55.960]  但是他一毛不拔
[00:11:55.960 --> 00:11:57.680]  是一個很吝嗇的人
[00:11:57.680 --> 00:11:59.360]  你不會問他來借錢
[00:11:59.360 --> 00:12:01.080]  你會認識一個人
[00:12:01.080 --> 00:12:03.920]  原來他的經濟比你好
[00:12:04.120 --> 00:12:05.360]  而他又很有愛心
[00:12:05.360 --> 00:12:06.520]  樂於幫助人
[00:12:06.520 --> 00:12:08.760]  你才會向他求助的
[00:12:08.760 --> 00:12:10.560]  所以今天我們的信心
[00:12:10.560 --> 00:12:13.520]  是在乎我們對神的認識有多少
[00:12:13.520 --> 00:12:15.240]  而我更加相信
[00:12:15.240 --> 00:12:17.800]  我們的神是能夠做每一件事
[00:12:17.800 --> 00:12:19.400]  祂可以做一切
[00:12:19.400 --> 00:12:22.200]  但問題是神在這件事上
[00:12:22.200 --> 00:12:25.720]  祂願不願意來帶去做一些事
[00:12:25.720 --> 00:12:27.360]  是祂願不願意
[00:12:27.360 --> 00:12:29.360]  所以求神來帶去幫助我們
[00:12:29.360 --> 00:12:30.600]  原來藉著禱告
[00:12:30.600 --> 00:12:32.760]  我們可以來帶去了解神的心意
[00:12:32.760 --> 00:12:33.400]  藉著禱告
[00:12:33.400 --> 00:12:35.920]  我們可以與神建立一個更深的關係
[00:12:35.920 --> 00:12:38.600]  「尼西米熱切的禱告」
[00:12:38.600 --> 00:12:41.320]  你有沒有留意到他拿著神的應許
[00:12:41.320 --> 00:12:43.920]  他說「你是守約斯慈愛的神」
[00:12:43.920 --> 00:12:45.160]  在這篇禱文裡面
[00:12:45.160 --> 00:12:45.880]  我們沒有打出來
[00:12:45.880 --> 00:12:48.960]  就是祂先為祂的祖先來認罪
[00:12:48.960 --> 00:12:50.000]  但是他跟神說
[00:12:50.000 --> 00:12:51.320]  「祢應許過」
[00:12:51.320 --> 00:12:53.920]  「如果我們真的反省」
[00:12:53.920 --> 00:12:56.040]  「在祢面前來承認我們的過錯」
[00:12:56.040 --> 00:12:57.680]  「雖然我們會被忘覺」
[00:12:57.680 --> 00:13:00.200]  「但是祢會將我們來去招罪回來」
[00:13:00.200 --> 00:13:01.200]  他說「神啊,我多謝祢」
[00:13:01.200 --> 00:13:02.960]  「祢已經來去實踐了」
[00:13:03.240 --> 00:13:05.840]  然後他就為這群子民祈求
[00:13:05.840 --> 00:13:07.160]  請你留意
[00:13:07.160 --> 00:13:08.800]  「尼西米熱切的禱告」
[00:13:08.800 --> 00:13:11.320]  不是為自己的利益
[00:13:11.320 --> 00:13:14.400]  不是為自己的榮耀
[00:13:14.400 --> 00:13:17.400]  更加不是為自己的好處
[00:13:17.400 --> 00:13:19.800]  他是為了子民
[00:13:19.800 --> 00:13:21.520]  為了神的國度
[00:13:21.520 --> 00:13:24.040]  為了神的榮耀來祈禱
[00:13:24.040 --> 00:13:27.200]  再加上他自己本身有一個很聖潔
[00:13:27.200 --> 00:13:29.160]  很正直的生命
[00:13:29.160 --> 00:13:32.560]  在神面前無愧於神
[00:13:32.880 --> 00:13:35.800]  所以他能夠放膽地向神來求
[00:13:35.800 --> 00:13:38.920]  尼西米他的禱告是什麼呢?
[00:13:38.920 --> 00:13:40.000]  他有感動
[00:13:40.000 --> 00:13:41.240]  他知道自己的國家
[00:13:41.240 --> 00:13:42.800]  陷在這個處境當中
[00:13:42.800 --> 00:13:45.240]  於是他就向神來祈禱一件事
[00:13:45.240 --> 00:13:47.640]  你留意整篇的祈禱文很長
[00:13:47.640 --> 00:13:50.120]  但是只是為自己的禱告
[00:13:50.120 --> 00:13:51.360]  一句而已
[00:13:51.360 --> 00:13:52.560]  我們一起來讀
[00:13:52.560 --> 00:13:54.560]  尼西米的第一章,第十一節
[00:13:54.560 --> 00:13:59.040]  主啊,求祢則以聽祢僕人的祈禱
[00:13:59.040 --> 00:14:02.680]  和喜愛敬畏祢名眾僕人的祈禱
[00:14:02.680 --> 00:14:05.000]  使祢僕人現今亨通
[00:14:05.000 --> 00:14:07.000]  在王面前蒙恩
[00:14:07.000 --> 00:14:09.000]  我是作王走正的
[00:14:09.000 --> 00:14:11.800]  使祢的僕人現今亨通
[00:14:11.800 --> 00:14:15.040]  在王面前來帶人去蒙恩
[00:14:15.040 --> 00:14:17.200]  你有沒有留意到原來就是這麼簡單的
[00:14:17.200 --> 00:14:20.200]  去求祢使我在王面前亨通
[00:14:20.200 --> 00:14:21.720]  亨通的意思就是成功
[00:14:21.720 --> 00:14:24.000]  我們可不可以為自己的成功
[00:14:24.000 --> 00:14:25.440]  來帶人去求呢?
