
[00:00:00.000 --> 00:00:02.000]  整理&字幕:三马兄
[00:03:23.000 --> 00:03:25.000]  聖靈會引導我們
[00:03:25.000 --> 00:03:28.000]  進入一切的真理
[00:03:28.000 --> 00:03:30.000]  耶穌祂說
[00:03:30.000 --> 00:03:32.000]  聖靈會叫你們想起
[00:03:32.000 --> 00:03:35.000]  我講過的說話
[00:03:35.000 --> 00:03:37.000]  你會不會覺得有時很奇怪
[00:03:37.000 --> 00:03:38.000]  為什麼突然間
[00:03:38.000 --> 00:03:40.000]  好像想起一些經文
[00:03:40.000 --> 00:03:42.000]  那些經文就很有用
[00:03:42.000 --> 00:03:44.000]  剛剛起那個時刻
[00:03:44.000 --> 00:03:46.000]  很幫到你
[00:03:46.000 --> 00:03:50.000]  對你是一個很大很大的提醒
[00:03:50.000 --> 00:03:53.000]  誰讓你想起那段經文
[00:03:53.000 --> 00:03:54.000]  聖靈啊
[00:03:54.000 --> 00:03:56.000]  聖靈叫你好像突然間
[00:03:56.000 --> 00:03:58.000]  卡了一下叮一聲
[00:03:58.000 --> 00:04:00.000]  咦 是啊
[00:04:00.000 --> 00:04:03.000]  我可以凡事直接禱告祈求
[00:04:03.000 --> 00:04:04.000]  交託給神
[00:04:04.000 --> 00:04:07.000]  那我就不用憂慮
[00:04:07.000 --> 00:04:09.000]  哇 今天這個世界
[00:04:09.000 --> 00:04:12.000]  真是叫我們很多事擔心
[00:04:12.000 --> 00:04:14.000]  憂一樣憂那樣
[00:04:14.000 --> 00:04:16.000]  憂慮是很多的
[00:04:16.000 --> 00:04:18.000]  但是聖經告訴我們
[00:04:18.000 --> 00:04:20.000]  不要憂慮
[00:04:20.000 --> 00:04:23.000]  只要藉著禱告祈求交託給祂
[00:04:23.000 --> 00:04:27.000]  祂會賜我們出人意外的平安
[00:04:27.000 --> 00:04:30.000]  原來神的話是很有能力的
[00:04:30.000 --> 00:04:32.000]  聖靈就叫我們想起
[00:04:32.000 --> 00:04:34.000]  聖經的說話
[00:04:34.000 --> 00:04:35.000]  還有第三
[00:04:35.000 --> 00:04:38.000]  聖靈會引領我們前行
[00:04:38.000 --> 00:04:39.000]  有很多時候我們都說
[00:04:39.000 --> 00:04:40.000]  哎呀 我要求問一下
[00:04:40.000 --> 00:04:42.000]  神的心意是什麼
[00:04:42.000 --> 00:04:44.000]  到底我轉不轉工啊
[00:04:44.000 --> 00:04:46.000]  我移不移民啊
[00:04:46.000 --> 00:04:48.000]  我又要找些什麼
[00:04:48.000 --> 00:04:50.000]  或者前面的路點
[00:04:50.000 --> 00:04:53.000]  我又為我的下一代祈禱
[00:04:53.000 --> 00:04:55.000]  他們去哪裡讀大學好啊
[00:04:55.000 --> 00:04:57.000]  特別現在時局這麼亂
[00:04:57.000 --> 00:04:58.000]  真的很多東西
[00:04:58.000 --> 00:05:02.000]  我們需要尋求神的引導
[00:05:02.000 --> 00:05:04.000]  你知不知道誰告訴你
[00:05:04.000 --> 00:05:07.000]  那樣東西是出於神
[00:05:07.000 --> 00:05:09.000]  聖靈的指引
[00:05:09.000 --> 00:05:10.000]  聖經裡面說
[00:05:10.000 --> 00:05:12.000]  你或向左或向右
[00:05:12.000 --> 00:05:14.000]  有聲音說
[00:05:14.000 --> 00:05:18.000]  這時正路要行在其中
[00:05:18.000 --> 00:05:20.000]  聖靈會啟迪我們
[00:05:20.000 --> 00:05:22.000]  聖靈會感動我們
[00:05:22.000 --> 00:05:24.000]  聖靈會催逼我們
[00:05:24.000 --> 00:05:26.000]  所以今天我就很想分享
[00:05:26.000 --> 00:05:28.000]  一個這麼重要的
[00:05:28.000 --> 00:05:32.000]  我們一個基督徒生活的原則
[00:05:32.000 --> 00:05:33.000]  第一
[00:05:33.000 --> 00:05:37.000]  神是會藉著一個不安的靈
[00:05:37.000 --> 00:05:41.000]  叫你心裡面覺得好像被感動
[00:05:41.000 --> 00:05:45.000]  或者是你要得到你的注意力
[00:05:45.000 --> 00:05:48.000]  為什麼我最近好像很亂
[00:05:48.000 --> 00:05:50.000]  有時候師母跟我說
[00:05:50.000 --> 00:05:52.000]  這幾天睡覺睡不著
[00:05:52.000 --> 00:05:56.000]  或者很多惡夢好像搞擾她
[00:05:56.000 --> 00:05:59.000]  有時候她就會很醒覺
[00:05:59.000 --> 00:06:01.000]  是不是神要跟我說些什麼
[00:06:01.000 --> 00:06:03.000]  我要裡頭很警告
[00:06:03.000 --> 00:06:05.000]  我要多些祈禱
[00:06:05.000 --> 00:06:09.000]  我要更注意天父的身上
[00:06:09.000 --> 00:06:12.000]  各位投影師們不知道你有沒有試過
[00:06:12.000 --> 00:06:15.000]  有時候你那種不安的情緒
[00:06:15.000 --> 00:06:17.000]  好像很影響你
[00:06:17.000 --> 00:06:18.000]  行又不安樂
[00:06:18.000 --> 00:06:19.000]  睡又不安樂
[00:06:19.000 --> 00:06:21.000]  吃又不安樂
[00:06:21.000 --> 00:06:24.000]  全日都好像不安樂那樣
[00:06:24.000 --> 00:06:26.000]  你會不會停下
[00:06:26.000 --> 00:06:27.000]  等一下
[00:06:27.000 --> 00:06:31.000]  會不會神跟你說什麼
[00:06:31.000 --> 00:06:33.000]  聖經裡面有一個例子就是
[00:06:33.000 --> 00:06:35.000]  阿哈徐老王
[00:06:35.000 --> 00:06:38.000]  在二師貼記的阿哈徐老王
[00:06:38.000 --> 00:06:40.000]  有一晚他睡不著
[00:06:40.000 --> 00:06:43.000]  喘喘煩煩睡都睡不著
[00:06:43.000 --> 00:06:44.000]  於是他就起床
[00:06:44.000 --> 00:06:46.000]  叫他的隨從來
[00:06:46.000 --> 00:06:48.000]  讀些歷史給我聽
[00:06:48.000 --> 00:06:51.000]  他以為聽了歷史就容易一點睡覺
[00:06:51.000 --> 00:06:52.000]  於是真的讀歷史
[00:06:52.000 --> 00:06:54.000]  怎麼知道這麼巧
[00:06:54.000 --> 00:06:57.000]  就讀到原來門口有個人叫末底改
[00:06:57.000 --> 00:06:59.000]  曾經向王告密
[00:06:59.000 --> 00:07:02.000]  他有兩個看門的士兵
[00:07:02.000 --> 00:07:04.000]  想謀殺他
[00:07:04.000 --> 00:07:07.000]  於是他馬上找人傳達
[00:07:07.000 --> 00:07:08.000]  向王表示
[00:07:08.000 --> 00:07:11.000]  結果真的發現有兩個人
[00:07:11.000 --> 00:07:13.000]  想謀殺王
[00:07:13.000 --> 00:07:15.000]  這個阿哈徐老王就問
[00:07:15.000 --> 00:07:17.000]  他這麼大功勞
[00:07:17.000 --> 00:07:19.000]  那我有沒有獎賞他
[00:07:19.000 --> 00:07:21.000]  那兩個人翻查歷史
[00:07:21.000 --> 00:07:22.000]  他說沒有
[00:07:22.000 --> 00:07:24.000]  於是阿哈徐老王就說
[00:07:24.000 --> 00:07:25.000]  那要獎賞他
[00:07:25.000 --> 00:07:26.000]  剛剛起床的時候
[00:07:26.000 --> 00:07:29.000]  那個大神哈曼就來見他
[00:07:29.000 --> 00:07:31.000]  哈曼很開心
[00:07:31.000 --> 00:07:32.000]  王要獎賞還有誰
[00:07:32.000 --> 00:07:33.000]  當然是我
[00:07:33.000 --> 00:07:35.000]  我是最大的神
[00:07:35.000 --> 00:07:36.000]  結果他就說
[00:07:36.000 --> 00:07:38.000]  你拖著馬
[00:07:38.000 --> 00:07:40.000]  將我這個很喜歡的人
[00:07:40.000 --> 00:07:42.000]  就拖著他到處走
[00:07:42.000 --> 00:07:43.000]  就宣告
[00:07:43.000 --> 00:07:47.000]  這個就是王喜悅的人
[00:07:47.000 --> 00:07:49.000]  那哈曼說那個是誰
[00:07:49.000 --> 00:07:51.000]  問門口那個末底改
[00:07:51.000 --> 00:07:53.000]  哦 剛剛
[00:07:53.000 --> 00:07:57.000]  哈曼是很想除掉末底改
[00:07:57.000 --> 00:08:00.000]  誰知道現在他要拖著馬
[00:08:00.000 --> 00:08:01.000]  來宣告
[00:08:01.000 --> 00:08:04.000]  這個就是王喜悅的人
[00:08:04.000 --> 00:08:06.000]  王獎賞的人
[00:08:06.000 --> 00:08:07.000]  各位神
[00:08:07.000 --> 00:08:08.000]  有時候的行事
[00:08:08.000 --> 00:08:09.000]  真的很奇妙
[00:08:09.000 --> 00:08:11.000]  出乎我們意料之外
[00:08:11.000 --> 00:08:12.000]  第二
[00:08:12.000 --> 00:08:14.000]  我們要知道
[00:08:14.000 --> 00:08:18.000]  聖靈會藉著聖經
[00:08:18.000 --> 00:08:22.000]  引導我們明白祂的旨意
[00:08:22.000 --> 00:08:23.000]  在約翰福音
[00:08:23.000 --> 00:08:26.000]  十六章十三節那裡說
[00:08:26.000 --> 00:08:29.000]  只等真理的聖靈來了
[00:08:29.000 --> 00:08:32.000]  祂要引導你們明白
[00:08:32.000 --> 00:08:34.000]  一切的真理
[00:08:34.000 --> 00:08:37.000]  聖靈來就要引導
[00:08:37.000 --> 00:08:40.000]  在和合本細節那裡說
[00:08:40.000 --> 00:08:41.000]  引導是什麼
[00:08:41.000 --> 00:08:43.000]  就是進入
[00:08:43.000 --> 00:08:46.000]  你進入了一切真理裡面
[00:08:46.000 --> 00:08:49.000]  那你們就知道
[00:08:49.000 --> 00:08:52.000]  祂不是憑自己說的
[00:08:52.000 --> 00:08:55.000]  你是將祂所聽見的
[00:08:55.000 --> 00:08:57.000]  講出來
[00:08:57.000 --> 00:09:02.000]  並要將將來的事告訴你們
[00:09:02.000 --> 00:09:04.000]  當一個人有聖靈
[00:09:04.000 --> 00:09:07.000]  引導他進入真理裡面的時候
[00:09:07.000 --> 00:09:09.000]  他可以告訴你
[00:09:09.000 --> 00:09:10.000]  到底是什麼事
[00:09:10.000 --> 00:09:12.000]  不是他自己說的
[00:09:12.000 --> 00:09:14.000]  是神的靈感動
[00:09:14.000 --> 00:09:15.000]  而且他可以說
[00:09:15.000 --> 00:09:18.000]  將來的事給你聽
[00:09:18.000 --> 00:09:21.000]  我們在歷史上都知道
[00:09:21.000 --> 00:09:25.000]  有些神好祝福的人
[00:09:25.000 --> 00:09:28.000]  他叫自己做先知
[00:09:28.000 --> 00:09:29.000]  有時他真的得到
[00:09:29.000 --> 00:09:31.000]  從神而來的訊息
[00:09:31.000 --> 00:09:33.000]  會宣告一些
[00:09:33.000 --> 00:09:36.000]  可能是未來會發生的事
[00:09:36.000 --> 00:09:39.000]  當然我們要很小心判斷
[00:09:39.000 --> 00:09:42.000]  不是個個自己說先知的
[00:09:42.000 --> 00:09:43.000]  都是真先知
[00:09:43.000 --> 00:09:45.000]  你要看看他過去的行為
[00:09:45.000 --> 00:09:48.000]  跟他所講的配不配合
[00:09:48.000 --> 00:09:50.000]  他的行事為人是怎樣
[00:09:50.000 --> 00:09:52.000]  有些人是博出名
[00:09:52.000 --> 00:09:55.000]  有些人是搞三搞四
[00:09:55.000 --> 00:09:57.000]  的而且確
[00:09:57.000 --> 00:10:00.000]  神會揀選一些人
[00:10:00.000 --> 00:10:02.000]  將一些事向他們啟示
[00:10:02.000 --> 00:10:05.000]  然後他們就講出來
[00:10:05.000 --> 00:10:07.000]  過去的講道
[00:10:07.000 --> 00:10:10.000]  有時都要查一些參考書
[00:10:10.000 --> 00:10:13.000]  很多的注釋書
[00:10:13.000 --> 00:10:14.000]  commentary
[00:10:14.000 --> 00:10:15.000]  特別是我家裡
[00:10:15.000 --> 00:10:17.000]  收藏很多的commentary
[00:10:17.000 --> 00:10:20.000]  當我搬了過來紐西蘭之後
[00:10:20.000 --> 00:10:22.000]  其中一個很難的決定
[00:10:22.000 --> 00:10:25.000]  就是那些書要不要
[00:10:25.000 --> 00:10:27.000]  其實在香港已經送了
[00:10:27.000 --> 00:10:30.000]  幾千本書出去
[00:10:30.000 --> 00:10:33.000]  但是仍然在掙扎
[00:10:33.000 --> 00:10:35.000]  有一些我真的很喜歡很重要
[00:10:35.000 --> 00:10:37.000]  師母經常挑戰我
[00:10:37.000 --> 00:10:39.000]  不用看著食書
[00:10:39.000 --> 00:10:41.000]  聽聖靈的教導
[00:10:41.000 --> 00:10:43.000]  我現在都在學
[00:10:43.000 --> 00:10:45.000]  最近我講到
[00:10:45.000 --> 00:10:48.000]  我真的開始不看著食書
[00:10:48.000 --> 00:10:50.000]  我專心祈禱
[00:10:50.000 --> 00:10:52.000]  求神啟示我
[00:10:52.000 --> 00:10:54.000]  求神將信息給我
[00:10:54.000 --> 00:10:55.000]  真的
[00:10:55.000 --> 00:10:57.000]  當我自己安靜讀聖經
[00:10:57.000 --> 00:10:59.000]  我專心尋求
[00:10:59.000 --> 00:11:01.000]  就有亮光了
[00:11:01.000 --> 00:11:03.000]  通常我們牧師講到
[00:11:03.000 --> 00:11:05.000]  講信息
[00:11:05.000 --> 00:11:07.000]  不只是解經
[00:11:07.000 --> 00:11:10.000]  最重要就是有領受
[00:11:10.000 --> 00:11:12.000]  有亮光
[00:11:12.000 --> 00:11:13.000]  很多弟兄姊妹說
[00:11:13.000 --> 00:11:16.000]  今天聽到很有得著
[00:11:16.000 --> 00:11:18.000]  什麼叫得著呢
[00:11:18.000 --> 00:11:20.000]  就是有些東西棄倒你
[00:11:20.000 --> 00:11:22.000]  有些東西真的點醒了你
[00:11:22.000 --> 00:11:24.000]  是從神而來
[00:11:24.000 --> 00:11:26.000]  不是靠我們
[00:11:26.000 --> 00:11:28.000]  完全是神的工作
[00:11:28.000 --> 00:11:30.000]  所以有時你聽到
[00:11:30.000 --> 00:11:32.000]  會很感動
[00:11:32.000 --> 00:11:34.000]  甚至有些人會哭
[00:11:34.000 --> 00:11:36.000]  因為聖靈在你裡面工作
[00:11:36.000 --> 00:11:38.000]  祂將神的道
[00:11:38.000 --> 00:11:40.000]  刺入你的心裡面
[00:11:40.000 --> 00:11:42.000]  將你心裡面刺入
[00:11:42.000 --> 00:11:44.000]  剖開一下
[00:11:44.000 --> 00:11:46.000]  神的話感動
[00:11:46.000 --> 00:11:48.000]  所以原來是聖靈
[00:11:48.000 --> 00:11:50.000]  引導我們
[00:11:50.000 --> 00:11:52.000]  會進入
[00:11:52.000 --> 00:11:54.000]  一切的真理裡面
[00:11:54.000 --> 00:11:56.000]  第三
[00:11:56.000 --> 00:11:58.000]  相信並且
[00:11:58.000 --> 00:12:00.000]  按照聖靈所講的
[00:12:00.000 --> 00:12:02.000]  去行就會有
[00:12:02.000 --> 00:12:04.000]  很奇妙的事發生
[00:12:04.000 --> 00:12:06.000]  這個我一定多些講
[00:12:06.000 --> 00:12:08.000]  因為在使徒行傳裡面
[00:12:08.000 --> 00:12:10.000]  有一個很特別
[00:12:10.000 --> 00:12:12.000]  很特別的經歷
[00:12:12.000 --> 00:12:14.000]  記得有一天
[00:12:14.000 --> 00:12:16.000]  他差不多黃昏
[00:12:16.000 --> 00:12:18.000]  他就上屋頂
[00:12:18.000 --> 00:12:20.000]  祈禱散步
[00:12:20.000 --> 00:12:22.000]  突然之間他看到天上
[00:12:22.000 --> 00:12:24.000]  有一塊布
[00:12:24.000 --> 00:12:26.000]  聚了一些東西在天上掉下來
[00:12:26.000 --> 00:12:28.000]  他知道這個是異象
[00:12:28.000 --> 00:12:30.000]  原來那塊布
[00:12:30.000 --> 00:12:32.000]  裡面裝滿了
[00:12:32.000 --> 00:12:34.000]  是那些不潔症
[00:12:34.000 --> 00:12:36.000]  的動物來的
[00:12:36.000 --> 00:12:38.000]  你知道在舊約聖經規定
[00:12:38.000 --> 00:12:40.000]  有些動物
[00:12:40.000 --> 00:12:42.000]  其實是分開的
[00:12:42.000 --> 00:12:44.000]  那些動物是不能吃的
[00:12:44.000 --> 00:12:46.000]  所以猶太人是從來不吃豬肉的
[00:12:46.000 --> 00:12:48.000]  誰知道
[00:12:48.000 --> 00:12:50.000]  有聲音跟他說
[00:12:50.000 --> 00:12:52.000]  彼得起來
[00:12:52.000 --> 00:12:54.000]  宰了這些動物吃
[00:12:54.000 --> 00:12:56.000]  彼得說
[00:12:56.000 --> 00:12:58.000]  不是吧
[00:12:58.000 --> 00:13:00.000]  這些東西聖經教我們
[00:13:00.000 --> 00:13:02.000]  不能吃的
[00:13:02.000 --> 00:13:04.000]  誰知道第二次
[00:13:04.000 --> 00:13:06.000]  再有聲音跟他說
[00:13:06.000 --> 00:13:08.000]  彼得起來宰了吃
[00:13:08.000 --> 00:13:10.000]  彼得起來的時候
[00:13:10.000 --> 00:13:12.000]  在《使徒行傳》
[00:13:12.000 --> 00:13:14.000]  十章第十九節
[00:13:14.000 --> 00:13:16.000]  彼得還施上眼
[00:13:16.000 --> 00:13:18.000]  異象的時候
[00:13:18.000 --> 00:13:20.000]  聖靈向他講
[00:13:20.000 --> 00:13:22.000]  有三個人
[00:13:22.000 --> 00:13:24.000]  現在在門口來找你
[00:13:24.000 --> 00:13:26.000]  彼得馬上下樓
[00:13:26.000 --> 00:13:28.000]  開門
[00:13:28.000 --> 00:13:30.000]  真是三個人
[00:13:30.000 --> 00:13:32.000]  站在他門口
[00:13:32.000 --> 00:13:34.000]  就是這麼巧
[00:13:34.000 --> 00:13:36.000]  原來這三個人
[00:13:36.000 --> 00:13:38.000]  是一個百夫長
[00:13:38.000 --> 00:13:40.000]  一個外邦人
[00:13:40.000 --> 00:13:42.000]  叫做戈利留
[00:13:42.000 --> 00:13:44.000]  派他們來
[00:13:44.000 --> 00:13:46.000]  原來戈利留是一個
[00:13:46.000 --> 00:13:48.000]  很敬畏神的人
[00:13:48.000 --> 00:13:50.000]  他很想明白更多真理
[00:13:50.000 --> 00:13:52.000]  結果他就派三個僕人來
[00:13:52.000 --> 00:13:54.000]  三個僕人來敲門
[00:13:54.000 --> 00:13:56.000]  彼得就下樓
[00:13:56.000 --> 00:13:58.000]  見到他們
[00:13:58.000 --> 00:14:00.000]  於是他們
[00:14:00.000 --> 00:14:02.000]  彼得就跟著這三個人
[00:14:02.000 --> 00:14:04.000]  去探戈利留
[00:14:04.000 --> 00:14:06.000]  但很大的突破
[00:14:06.000 --> 00:14:08.000]  就發生了
[00:14:08.000 --> 00:14:12.000]  本來猶太人只向猶太人傳福音
[00:14:12.000 --> 00:14:14.000]  他們從來沒有想過
[00:14:14.000 --> 00:14:16.000]  外邦人會有福氣
[00:14:16.000 --> 00:14:18.000]  聽到神的福音
[00:14:18.000 --> 00:14:22.000]  他們不向外邦人傳福音
[00:14:22.000 --> 00:14:24.000]  他們看低外邦人
[00:14:24.000 --> 00:14:26.000]  認為外邦人不聖潔
[00:14:26.000 --> 00:14:28.000]  他們沒有資格享受這位神
[00:14:28.000 --> 00:14:30.000]  但是聖靈
[00:14:30.000 --> 00:14:32.000]  做極大突破的工作
[00:14:32.000 --> 00:14:34.000]  從此
[00:14:34.000 --> 00:14:36.000]  福音不單止
[00:14:36.000 --> 00:14:38.000]  以色列傳出去
[00:14:38.000 --> 00:14:40.000]  福音要向全世界宣揚
[00:14:40.000 --> 00:14:42.000]  神做了一個
[00:14:42.000 --> 00:14:44.000]  很大
[00:14:44.000 --> 00:14:46.000]  又大的一步
[00:14:46.000 --> 00:14:48.000]  通常我們說
[00:14:48.000 --> 00:14:50.000]  a big step
[00:14:50.000 --> 00:14:52.000]  a very giant breakthrough
[00:14:52.000 --> 00:14:54.000]  一個很巨大的突破
[00:14:54.000 --> 00:14:56.000]  好像保羅
[00:14:56.000 --> 00:14:58.000]  他海外行程的時候
[00:14:58.000 --> 00:15:00.000]  聖靈禁止他
[00:15:00.000 --> 00:15:04.000]  再起asian miner傳福音
[00:15:04.000 --> 00:15:06.000]  聖靈猜他的歐洲
[00:15:06.000 --> 00:15:08.000]  馬其頓
[00:15:08.000 --> 00:15:10.000]  用馬其頓的異象
[00:15:10.000 --> 00:15:12.000]  叫保羅
[00:15:12.000 --> 00:15:14.000]  把福音帶到歐洲
[00:15:14.000 --> 00:15:16.000]  於是福音
[00:15:16.000 --> 00:15:18.000]  就從歐洲開始
[00:15:18.000 --> 00:15:20.000]  串遍整個世界
[00:15:20.000 --> 00:15:22.000]  聖靈的工作
[00:15:22.000 --> 00:15:24.000]  何等奇妙
[00:15:24.000 --> 00:15:26.000]  各位弟兄姊妹
[00:15:26.000 --> 00:15:28.000]  我很想誠懇的勸大家
[00:15:28.000 --> 00:15:30.000]  讓我們多些認識聖靈
[00:15:30.000 --> 00:15:32.000]  學習聖靈
[00:15:32.000 --> 00:15:34.000]  在聖經裡面
[00:15:34.000 --> 00:15:36.000]  明白聖靈的工作
[00:15:36.000 --> 00:15:38.000]  在帖撒羅尼加前書
[00:15:38.000 --> 00:15:40.000]  五章十九節說
[00:15:40.000 --> 00:15:42.000]  不要消滅
[00:15:42.000 --> 00:15:44.000]  聖靈的感動
[00:15:44.000 --> 00:15:46.000]  有些翻譯就說
[00:15:46.000 --> 00:15:48.000]  不要用
[00:15:48.000 --> 00:15:50.000]  一些凍水
[00:15:50.000 --> 00:15:52.000]  掩飾聖靈的火
[00:15:52.000 --> 00:15:54.000]  不要掩飾了
[00:15:54.000 --> 00:15:56.000]  聖靈的火
[00:15:56.000 --> 00:15:58.000]  以忽所書
[00:15:58.000 --> 00:16:00.000]  四章三十節
[00:16:00.000 --> 00:16:02.000]  不要撲滅了
[00:16:02.000 --> 00:16:04.000]  聖靈的感動
[00:16:04.000 --> 00:16:06.000]  我相信今天
[00:16:06.000 --> 00:16:08.000]  聖靈都在呼喚你
[00:16:08.000 --> 00:16:10.000]  聖靈都要感動你
[00:16:10.000 --> 00:16:12.000]  聖靈都要向你講說話
[00:16:12.000 --> 00:16:14.000]  讓我們靜下來
[00:16:14.000 --> 00:16:16.000]  謙卑下來
[00:16:16.000 --> 00:16:18.000]  聽下聖靈
[00:16:18.000 --> 00:16:20.000]  用他微笑的聲音
[00:16:20.000 --> 00:16:22.000]  向我們講什麼
[00:16:22.000 --> 00:16:24.000]  我很盼望你和我
[00:16:24.000 --> 00:16:26.000]  我們每一個都聽見
[00:16:26.000 --> 00:16:28.000]  聖靈的聲音
[00:16:28.000 --> 00:16:30.000]  都感受到
[00:16:30.000 --> 00:16:32.000]  聖靈帶給我們的感動
[00:16:32.000 --> 00:16:34.000]  帶給我們的脆皮
[00:16:34.000 --> 00:16:36.000]  然後我們就信服
[00:16:36.000 --> 00:16:38.000]  遵行行在
[00:16:38.000 --> 00:16:40.000]  神的旨意當中
[00:16:40.000 --> 00:16:42.000]  願天父
[00:16:42.000 --> 00:16:44.000]  賜福給各位
