
[00:00:00.000 --> 00:00:02.920]  知道人說,人活在這個世界上面
[00:02:17.320 --> 00:02:20.960]  那個人是他平時在自己那個小區裡面
[00:02:20.960 --> 00:02:23.480]  在那裡那個逛逛的時候呢
[00:02:23.480 --> 00:02:25.000]  認識的一個業主
[00:02:25.000 --> 00:02:26.960]  所以他就當當當敲那個門
[00:02:26.960 --> 00:02:27.880]  那個人說誰啊
[00:02:27.880 --> 00:02:29.920]  這麼大半夜的敲我的門
[00:02:29.920 --> 00:02:31.600]  他說啊非常不好意思
[00:02:31.600 --> 00:02:33.360]  因為今天的電梯挺暈了
[00:02:33.360 --> 00:02:35.520]  我們兄弟兩個準備爬樓梯上去
[00:02:35.520 --> 00:02:37.040]  但是背著那個包啊
[00:02:37.040 --> 00:02:38.600]  實在太重了
[00:02:38.600 --> 00:02:40.640]  他能不能把這個包呢
[00:02:40.640 --> 00:02:42.280]  寫放在你家
[00:02:42.280 --> 00:02:44.920]  當明天或者後天
[00:02:44.920 --> 00:02:46.800]  電梯開始運作的時候呢
[00:02:46.800 --> 00:02:48.800]  我再把那個包帶走
[00:02:48.800 --> 00:02:50.360]  那個人說是鄰居嘛
[00:02:50.360 --> 00:02:51.920]  住在樓上樓下的
[00:02:51.920 --> 00:02:53.720]  並且經常在小區裡面
[00:02:53.720 --> 00:02:55.720]  逛逛的時候都碰到
[00:02:55.720 --> 00:02:56.320]  他說好好好
[00:02:56.320 --> 00:02:57.160]  那就答應吧
[00:02:57.160 --> 00:02:59.440]  把他的行囊就放在他的家裡面
[00:02:59.440 --> 00:03:00.320]  兄弟兩個高興
[00:03:00.320 --> 00:03:02.440]  他啊現在可以輕裝上陣
[00:03:02.440 --> 00:03:03.480]  就什麼都不要
[00:03:03.480 --> 00:03:04.360]  就兩個人走路
[00:03:04.360 --> 00:03:06.360]  你說多痛快的一件事情
[00:03:06.360 --> 00:03:07.840]  他們兩個呢
[00:03:07.840 --> 00:03:10.080]  一直在高高興興的走
[00:03:10.080 --> 00:03:13.800]  從二十層爬到了四十層
[00:03:13.800 --> 00:03:17.040]  你知道一到四十層發洩
[00:03:17.040 --> 00:03:21.200]  雖然包的重量已經沒有了
[00:03:21.200 --> 00:03:23.640]  發現自己兩只腳啊越來越重
[00:03:23.640 --> 00:03:24.880]  越來越重
[00:03:24.880 --> 00:03:29.080]  感覺到自己這只腳也無法慢動前面的腳步
[00:03:29.080 --> 00:03:32.240]  所以兄弟兩個在那裡吵架
[00:03:32.240 --> 00:03:33.800]  那個大哥問小弟說
[00:03:33.800 --> 00:03:36.880]  小弟他你平時都鬼靈精怪的
[00:03:36.880 --> 00:03:38.760]  他為什麼你早上出來的時候
[00:03:38.760 --> 00:03:42.480]  不瞄一下那個電梯門口的那個布告呢
[00:03:42.480 --> 00:03:43.440]  那個小弟說
[00:03:43.440 --> 00:03:43.840]  哎呀
[00:03:43.840 --> 00:03:45.720]  這次我實在沒看見
[00:03:45.720 --> 00:03:47.160]  我實在沒注意
[00:03:47.160 --> 00:03:49.680]  因為上班的時間已經差不多遲到了
[00:03:49.680 --> 00:03:51.160]  所以我趕緊衝出去
[00:03:51.160 --> 00:03:52.080]  我看都沒看
[00:03:52.080 --> 00:03:54.720]  那個小弟問大哥說
[00:03:54.720 --> 00:03:57.520]  你平時做事一直很心細
[00:03:57.520 --> 00:03:58.800]  關上門之後呢
[00:03:58.800 --> 00:04:00.160]  一定要推一下門
[00:04:00.160 --> 00:04:03.720]  為什麼你衝出電梯不回頭瞄一眼呢
[00:04:03.720 --> 00:04:05.200]  那個大哥說
[00:04:05.200 --> 00:04:06.400]  其實啊
[00:04:06.400 --> 00:04:08.640]  他我已經瞄過了一眼
[00:04:08.640 --> 00:04:11.920]  但是我在今天一天的工作完了之後
[00:04:11.920 --> 00:04:14.800]  我已經把這件事情忘記了
[00:04:14.800 --> 00:04:17.400]  他兄弟兩個在吵來吵去吵來吵去
[00:04:17.400 --> 00:04:21.160]  你知道從四十層開始一直吵到六十層
[00:04:21.160 --> 00:04:23.840]  當吵到六十層的時候
[00:04:23.840 --> 00:04:25.200]  那個兄弟兩個說
[00:04:25.200 --> 00:04:27.040]  我們兩個別再吵了
[00:04:27.040 --> 00:04:28.880]  你看六十層都到來了
[00:04:28.880 --> 00:04:30.960]  都剩下最後的二十層
[00:04:30.960 --> 00:04:35.560]  我們就省一點力氣來爬完最後的二十層
[00:04:35.560 --> 00:04:36.960]  他兩個說好好好
[00:04:36.960 --> 00:04:38.520]  你看的確也沒力氣了
[00:04:38.520 --> 00:04:40.120]  也吵架也沒力氣了
[00:04:40.120 --> 00:04:44.560]  他們就開始爬從六十層慢著請沈重的腳步
[00:04:44.560 --> 00:04:46.360]  走到了八十層
[00:04:46.360 --> 00:04:48.920]  走到了八十層看到自己的房間門口
[00:04:48.920 --> 00:04:51.560]  他很高興趕緊衝過去
[00:04:51.560 --> 00:04:54.960]  但是你知道兄弟兩個站在門口發現大事不妙
[00:04:54.960 --> 00:04:59.480]  為什麼鑰匙放在那個包包裡面
[00:04:59.480 --> 00:05:02.800]  那個包包放在二十層的那個行囊裡面
[00:05:02.800 --> 00:05:07.000]  但各位那個時候的你到底會怎麼樣呢
[00:05:07.000 --> 00:05:08.720]  那個時候的你我可能說
[00:05:08.720 --> 00:05:09.000]  哎呀
[00:05:09.000 --> 00:05:10.680]  我可能跑到二十層去
[00:05:10.680 --> 00:05:13.120]  把那個鑰匙拿過來再跑上去
[00:05:13.120 --> 00:05:13.960]  你認為可能嗎
[00:05:15.160 --> 00:05:17.680]  你說你跑了八十層已經不行了
[00:05:17.680 --> 00:05:20.600]  你再來回跑一百二十層
[00:05:20.600 --> 00:05:21.320]  你能行嗎
[00:05:21.320 --> 00:05:26.080]  各位如果你站在自己家的門口
[00:05:26.080 --> 00:05:30.000]  卻進不過去躺在那個走廊裡面睡覺
[00:05:30.000 --> 00:05:31.440]  是一回事嗎
[00:05:31.440 --> 00:05:33.280]  又不是一回事
[00:05:33.280 --> 00:05:35.080]  各位這就是你我的人生
[00:05:35.080 --> 00:05:38.360]  很多時候我們的人生總是在這樣的尷尬
[00:05:38.360 --> 00:05:43.360]  很多時候我們的人生總是在這樣那樣的問題裡面所度過的
[00:05:44.440 --> 00:05:47.480]  那有人說人生難道一定就是這樣的嗎
[00:05:47.480 --> 00:05:48.680]  各位我給你分析一下
[00:05:48.680 --> 00:05:54.840]  我把這八十層樓當做一個人的人生八十年
[00:05:54.840 --> 00:05:58.160]  因為摩西講的吧
[00:05:58.160 --> 00:06:00.120]  但一般的年歲是七十歲
[00:06:00.120 --> 00:06:02.360]  若是強壯可以到八十歲
[00:06:02.360 --> 00:06:05.160]  我就都把你們當做強壯的都八十歲
[00:06:05.160 --> 00:06:08.760]  你說你到二十層以前
[00:06:08.760 --> 00:06:12.280]  我們可以理解成是二十歲以里的人
[00:06:12.280 --> 00:06:14.600]  你發現二十歲以里的人
[00:06:14.600 --> 00:06:16.480]  你有很多的夢想
[00:06:16.480 --> 00:06:18.160]  你有很多的計劃
[00:06:18.160 --> 00:06:20.120]  你有很多的願望
[00:06:20.120 --> 00:06:20.440]  對不對
[00:06:20.440 --> 00:06:25.240]  在我住的那個宿舍房子裡面
[00:06:25.240 --> 00:06:27.760]  因為我有幾個同學一起住的
[00:06:27.760 --> 00:06:30.520]  有一個同學有雙胞胎兩個孩子
[00:06:30.520 --> 00:06:32.320]  比我的兒子大一歲
[00:06:32.320 --> 00:06:33.840]  又有一個有一個同學呢
[00:06:33.840 --> 00:06:35.520]  他的兒子也比亞人大一歲
[00:06:35.520 --> 00:06:38.640]  整整的四個男孩
[00:06:38.640 --> 00:06:40.160]  我們平時大家都有逗他玩
[00:06:40.160 --> 00:06:42.840]  說哎你到底想做什麼
[00:06:42.840 --> 00:06:45.680]  其中有個孩子說我要做總統
[00:06:45.680 --> 00:06:48.680]  那另外有個孩子說呢
[00:06:48.680 --> 00:06:49.000]  哎呀
[00:06:49.000 --> 00:06:51.400]  我我我像成為一個企業家
[00:06:51.400 --> 00:06:52.360]  我兒子想做什麼
[00:06:52.360 --> 00:06:53.480]  你知道嗎
[00:06:53.480 --> 00:06:54.240]  他說哎呀
[00:06:54.240 --> 00:06:57.240]  因為我隔壁就附近就有個消防消防隊嘛
[00:06:57.240 --> 00:06:58.760]  消防一個中隊在那裡
[00:06:58.760 --> 00:06:59.280]  他說哎呀
[00:06:59.280 --> 00:07:02.720]  我要做那個消防員去救人多酷啊
[00:07:02.720 --> 00:07:04.480]  你知道他是救人多酷
[00:07:04.480 --> 00:07:07.120]  他沒想到救人到底說什麼
[00:07:07.120 --> 00:07:09.680]  但是你知道二十歲以里的人
[00:07:09.680 --> 00:07:12.360]  我們總是有很多的夢想
[00:07:12.360 --> 00:07:14.240]  我不知道大家有個什麼夢想
[00:07:14.240 --> 00:07:15.520]  我是二十歲以里的時候
[00:07:15.520 --> 00:07:16.960]  我有很多的夢想
[00:07:16.960 --> 00:07:20.200]  我夢想以後能成為一個大的企業家
[00:07:20.200 --> 00:07:22.920]  我夢想自己能成為一個律師
[00:07:22.920 --> 00:07:25.120]  我夢想自己能成為警察
[00:07:25.120 --> 00:07:27.280]  但結果你發現這些我都沒成了
[00:07:27.280 --> 00:07:29.880]  這個都沒成了
[00:07:29.880 --> 00:07:32.640]  律師也不是警察也不是
[00:07:32.640 --> 00:07:34.160]  反而不能成為警察
[00:07:34.160 --> 00:07:36.120]  今天也怕警察的
[00:07:36.120 --> 00:07:37.080]  因為你說在開車
[00:07:37.080 --> 00:07:39.080]  在路上你就發現後面有車咕咕咕咕
[00:07:39.080 --> 00:07:42.320]  你就覺得是不是他追著我來的
[00:07:42.320 --> 00:07:44.080]  很多時候你就知道說
[00:07:44.080 --> 00:07:45.320]  二十歲以前的人
[00:07:45.320 --> 00:07:47.400]  我們總是有很多的抱負
[00:07:47.400 --> 00:07:49.080]  當你二十歲之後呢
[00:07:49.080 --> 00:07:50.680]  你大學畢業了
[00:07:50.680 --> 00:07:52.560]  你可能要進入社會
[00:07:52.560 --> 00:07:54.240]  當你剛剛進入社會
[00:07:54.240 --> 00:07:57.880]  你有沒有想空余的時間去想自己的夢想
[00:07:57.880 --> 00:07:58.840]  我要做律師
[00:07:58.840 --> 00:08:00.200]  我要做總統呢
[00:08:00.200 --> 00:08:01.000]  沒有
[00:08:01.000 --> 00:08:02.840]  因為那個時候你更重要的是
[00:08:02.840 --> 00:08:04.360]  有一份穩定的工作
[00:08:04.360 --> 00:08:05.920]  那個時候你要解決的是
[00:08:05.920 --> 00:08:07.760]  鼻子下面的那一行
[00:08:07.760 --> 00:08:10.640]  對吧嘴巴吃的問題要解決完了
[00:08:10.640 --> 00:08:12.480]  你要吃的問題不解決完了
[00:08:12.480 --> 00:08:14.920]  你做什麼樣的夢想都沒用
[00:08:14.920 --> 00:08:16.440]  所以那個時候你會怎麼樣
[00:08:16.440 --> 00:08:18.560]  可能暫時把自己的夢想
[00:08:18.560 --> 00:08:19.760]  把自己的理想
[00:08:19.760 --> 00:08:22.760]  把自己的計劃都放下了
[00:08:22.760 --> 00:08:24.320]  去努力的奔波
[00:08:24.320 --> 00:08:25.800]  去努力的奮鬥
[00:08:25.800 --> 00:08:27.240]  去努力的追求
[00:08:27.240 --> 00:08:29.120]  不管在事業的上面
[00:08:29.120 --> 00:08:31.240]  還是在你的家庭的上面
[00:08:31.240 --> 00:08:32.520]  還是在你
[00:08:32.520 --> 00:08:34.520]  人生的人際關係的裡面
[00:08:34.520 --> 00:08:36.480]  你都需要努力的去追求
[00:08:36.480 --> 00:08:38.920]  因為你需要惦記這一切
[00:08:38.920 --> 00:08:41.160]  你知道很快的
[00:08:41.160 --> 00:08:42.960]  當你一衝去一努力
[00:08:42.960 --> 00:08:45.760]  二十年又沒了
[00:08:45.760 --> 00:08:48.000]  又到了四十歲
[00:08:48.000 --> 00:08:50.960]  你知道到了四十歲那個年紀的人
[00:08:50.960 --> 00:08:53.360]  是很麻煩的年紀
[00:08:53.360 --> 00:08:55.080]  為什麼很麻煩呢
[00:08:55.080 --> 00:08:58.120]  第一個更年期來了
[00:08:58.120 --> 00:08:59.280]  不要笑
[00:08:59.280 --> 00:09:01.480]  不是單單女人有更年期
[00:09:01.480 --> 00:09:03.920]  男人也有更年期的
[00:09:03.920 --> 00:09:06.520]  因為這個是經濟的科學家
[00:09:06.520 --> 00:09:10.240]  他們非常明確的告訴男人也有更年期
[00:09:10.240 --> 00:09:11.840]  只不過男人的更年期
[00:09:11.840 --> 00:09:13.880]  沒有像女人這樣更年期
[00:09:13.880 --> 00:09:16.800]  有更多的情緒上面的變化
[00:09:16.800 --> 00:09:18.600]  沒有而已
[00:09:18.600 --> 00:09:21.360]  但是你知道那個時候的人
[00:09:21.360 --> 00:09:24.160]  總是有很多覺得在這個世界上面
[00:09:24.160 --> 00:09:25.880]  什麼人都對他不對
[00:09:25.880 --> 00:09:26.920]  為什麼呢
[00:09:26.920 --> 00:09:29.440]  他總感覺到在這個家庭裡面
[00:09:29.440 --> 00:09:30.960]  自己付出了太多
[00:09:30.960 --> 00:09:32.760]  但是得到的又是太少
[00:09:32.760 --> 00:09:33.960]  在教會裡面
[00:09:33.960 --> 00:09:36.320]  總感覺到自己這麼勞累的付出
[00:09:36.320 --> 00:09:37.840]  得到的又是太少
[00:09:37.840 --> 00:09:39.480]  在你自己的單位裡面
[00:09:39.480 --> 00:09:41.880]  又感覺到自己付出的都是我
[00:09:41.880 --> 00:09:43.800]  但為什麼升職的總不是我
[00:09:43.800 --> 00:09:46.680]  加升的又為什麼總不是我呢
[00:09:46.680 --> 00:09:48.760]  那時候內心有很多的不滿
[00:09:48.760 --> 00:09:50.320]  為什麼
[00:09:50.320 --> 00:09:53.880]  為什麼內心會有很多的不滿
[00:09:53.880 --> 00:09:56.800]  你知道當了一個四十歲的人的時候
[00:09:56.800 --> 00:10:01.280]  那種人的那種管理的慾望就會出來了
[00:10:01.280 --> 00:10:03.160]  都希望這個事情就是說
[00:10:03.160 --> 00:10:04.480]  他講了
[00:10:04.480 --> 00:10:05.760]  有很多人聽
[00:10:05.760 --> 00:10:07.000]  有很多人想
[00:10:07.000 --> 00:10:09.960]  有很多人去認可他
[00:10:09.960 --> 00:10:11.960]  這是他最喜歡的
[00:10:11.960 --> 00:10:15.360]  為什麼你說當了孩子背逆期的時候
[00:10:15.360 --> 00:10:18.040]  家庭裡面的父母都需要去學習
[00:10:18.040 --> 00:10:19.920]  因為那個時候不是因為說
[00:10:19.920 --> 00:10:21.800]  孩子一個叛逆期
[00:10:21.800 --> 00:10:23.480]  只是孩子有問題
[00:10:23.480 --> 00:10:26.400]  問題是那個時候孩子叛逆期的時候
[00:10:26.400 --> 00:10:28.120]  父母也有問題
[00:10:28.120 --> 00:10:30.800]  因為父母剛好到了那個年紀
[00:10:30.800 --> 00:10:32.960]  總會感覺到自己的內心裡面
[00:10:32.960 --> 00:10:35.280]  有很多不對的地方
[00:10:35.280 --> 00:10:36.880]  反正總會感覺到說
[00:10:36.880 --> 00:10:38.680]  他坐著也不是
[00:10:38.680 --> 00:10:39.840]  躺著也不是
[00:10:39.840 --> 00:10:41.560]  站著也不是
[00:10:41.560 --> 00:10:43.840]  反正就感覺到自己身上癢癢的
[00:10:43.840 --> 00:10:45.480]  他不知道從哪裡腦
[00:10:45.480 --> 00:10:48.680]  你知道那種感覺你們能感受嗎
[00:10:48.680 --> 00:10:50.520]  很多時候在座的各位
[00:10:50.520 --> 00:10:53.800]  那個時候所有的很多的聲音就出來了
[00:10:53.800 --> 00:10:55.840]  會有一些的爭吵
[00:10:55.840 --> 00:10:57.440]  家庭也是如此
[00:10:57.440 --> 00:10:59.440]  可能在單位也是如此
[00:10:59.440 --> 00:11:02.200]  可能在教會裡面也是如此
[00:11:02.200 --> 00:11:04.680]  但是你知道當人吵的一定程度
[00:11:04.680 --> 00:11:07.160]  一直吵 吵到60歲的時候
[00:11:07.160 --> 00:11:09.360]  你不想再吵了
[00:11:09.360 --> 00:11:12.120]  因為你知道到了60歲很多人說
[00:11:12.120 --> 00:11:14.360]  那半只腳已經進去了
[00:11:14.360 --> 00:11:16.600]  到那個地方我也不敢講
[00:11:16.600 --> 00:11:18.800]  你說那個半只腳進去了的時候
[00:11:18.800 --> 00:11:20.440]  你就發現
[00:11:20.440 --> 00:11:23.480]  你很多的東西你突然就明瞭了
[00:11:23.480 --> 00:11:26.480]  很多的東西你不想再去想了
[00:11:26.480 --> 00:11:28.160]  你就想說那個時候
[00:11:28.160 --> 00:11:32.000]  我盡量的去安度晚年
[00:11:32.000 --> 00:11:34.480]  但是你知道當你最後安度晚年
[00:11:34.480 --> 00:11:36.480]  到了80歲的那個年紀
[00:11:36.480 --> 00:11:38.240]  你悔過你自己的人生
[00:11:38.240 --> 00:11:40.520]  發現自己人生很多的夢想
[00:11:40.520 --> 00:11:41.640]  很多的理想
[00:11:41.640 --> 00:11:43.240]  很多的計劃
[00:11:43.240 --> 00:11:49.440]  還放在20歲的那個行囊裡面
[00:11:49.440 --> 00:11:52.040]  沒有去實現
[00:11:52.040 --> 00:11:56.080]  那有人說人生太悲慘了
[00:11:56.080 --> 00:11:57.120]  人生太悲慘了
[00:11:57.120 --> 00:11:59.440]  為什麼人生裡面很多的夢想
[00:11:59.440 --> 00:12:01.080]  很多的計劃
[00:12:01.080 --> 00:12:03.920]  很多屬於你的願望
[00:12:03.920 --> 00:12:05.720]  都沒有去實現呢
[00:12:05.720 --> 00:12:06.840]  是不是我們的人生
[00:12:06.840 --> 00:12:10.520]  一直就帶著我們的遺憾去醒了
[00:12:10.520 --> 00:12:12.280]  各位 聖經告訴我們
[00:12:12.280 --> 00:12:14.280]  並不是如此的
[00:12:14.280 --> 00:12:17.200]  聖經說為什麼很多的你的理想
[00:12:17.200 --> 00:12:18.680]  你的夢想
[00:12:18.680 --> 00:12:19.880]  你的願望
[00:12:19.880 --> 00:12:22.320]  你的計劃沒有實現呢
[00:12:22.320 --> 00:12:25.040]  因為這些是你的計劃
[00:12:25.040 --> 00:12:27.240]  但是你的計劃
[00:12:27.240 --> 00:12:29.120]  不等於這些
[00:12:29.120 --> 00:12:33.200]  是他的計劃
[00:12:33.200 --> 00:12:36.840]  不一定是神的計劃
[00:12:36.840 --> 00:12:37.560]  因為你知道
[00:12:37.560 --> 00:12:40.800]  人生活在這個世界上面
[00:12:40.800 --> 00:12:43.360]  我們很多的人
[00:12:43.360 --> 00:12:45.120]  我們的眼睛啊
[00:12:45.120 --> 00:12:48.720]  都是像我們慧中戴眼鏡的人一樣的
[00:12:48.720 --> 00:12:50.680]  雖然很多人都沒戴眼鏡
[00:12:50.680 --> 00:12:52.960]  但是面對自己的人生
[00:12:52.960 --> 00:12:56.080]  我們都是近視眼的
[00:12:56.080 --> 00:12:58.240]  我們所看到的就是
[00:12:58.240 --> 00:13:00.680]  就是前面很近的東西
[00:13:00.680 --> 00:13:02.480]  你遠一點的東西呢
[00:13:02.480 --> 00:13:03.640]  有一點模糊
[00:13:03.640 --> 00:13:05.200]  更遠一點的東西呢
[00:13:05.200 --> 00:13:07.400]  你根本就看不到
[00:13:07.400 --> 00:13:11.360]  不僅僅是我們今天的人是如此的
[00:13:11.360 --> 00:13:14.640]  詩人在傳道書的裡面
[00:13:14.640 --> 00:13:17.440]  他也很清楚地告訴了我們
[00:13:17.440 --> 00:13:19.960]  當時詩人
[00:13:19.960 --> 00:13:23.040]  他在他的那個環境裡面
[00:13:23.040 --> 00:13:24.960]  他所看到的
[00:13:24.960 --> 00:13:26.640]  他所計劃的
[00:13:26.640 --> 00:13:28.400]  他所安排的
[00:13:28.400 --> 00:13:30.240]  他的人生
[00:13:30.240 --> 00:13:32.200]  到底又是怎麼樣的呢
[00:13:32.200 --> 00:13:34.360]  我們去讀一下這一段經文
[00:13:34.360 --> 00:13:36.120]  傳道書的第二章
[00:13:36.120 --> 00:13:38.840]  一到第十二節
[00:13:38.840 --> 00:13:42.760]  我心中這樣想
[00:13:42.760 --> 00:13:43.640]  來吧
[00:13:43.640 --> 00:13:45.560]  不如盡情快樂
[00:13:45.560 --> 00:13:48.600]  好好享受一下吧
[00:13:48.600 --> 00:13:50.840]  這也是毫無意義的
[00:13:50.840 --> 00:13:52.000]  歡笑吧
[00:13:52.000 --> 00:13:54.800]  你只是一陣的瘋狂
[00:13:54.800 --> 00:13:55.960]  享熱吧
[00:13:55.960 --> 00:13:57.560]  你帶來什麼呢
[00:13:57.560 --> 00:14:01.080]  於是我決意用酒刺激自己
[00:14:01.080 --> 00:14:05.880]  但仍然保持理智去體驗荒唐的生活
[00:14:05.880 --> 00:14:08.880]  直至找出在短暫的人生中
[00:14:08.880 --> 00:14:12.160]  人究竟可以做些什麼為止
[00:14:12.160 --> 00:14:14.160]  我為了得到滿足
[00:14:14.160 --> 00:14:18.480]  便為自己心界亭台樓閣
[00:14:18.480 --> 00:14:20.040]  栽種葡萄園
[00:14:20.040 --> 00:14:23.400]  開墾花圃園右
[00:14:23.400 --> 00:14:25.160]  別種果樹
[00:14:25.160 --> 00:14:26.720]  開造祠堂
[00:14:26.720 --> 00:14:28.320]  澆灌叢林
[00:14:28.320 --> 00:14:29.960]  我買了婆婢
[00:14:29.960 --> 00:14:31.440]  又有家奴
[00:14:31.440 --> 00:14:33.160]  所擁有的牛羊
[00:14:33.160 --> 00:14:38.000]  遠遠超過耶路撒冷歷來的人所擁有的
[00:14:38.000 --> 00:14:40.520]  我又為自己積聚精英
[00:14:40.520 --> 00:14:44.440]  收錄帝王和各神的奇珍異寶
[00:14:44.440 --> 00:14:47.080]  又為自己組織歌俑團
[00:14:47.080 --> 00:14:49.440]  招錄武術的賓妃
[00:14:49.440 --> 00:14:52.400]  寂靜聲色奢華
[00:14:52.400 --> 00:14:55.760]  傳這些我便採拭日爭
[00:14:55.760 --> 00:14:57.400]  享譽盛名
[00:14:57.400 --> 00:15:00.720]  超過耶路撒冷歷來所有的人
[00:15:00.720 --> 00:15:03.920]  然而我的智慧依然存在
[00:15:03.920 --> 00:15:05.840]  凡我眼所愛看
[00:15:05.840 --> 00:15:07.720]  心所羨慕
[00:15:07.720 --> 00:15:10.040]  我都不加一致
[00:15:10.040 --> 00:15:12.200]  只管盡情享受
[00:15:12.200 --> 00:15:16.720]  因這一切都是我用勞力換取回來的
[00:15:16.720 --> 00:15:21.720]  當我悔過我親手所摘戒的一切時
[00:15:21.720 --> 00:15:27.320]  我發覺這些只不過是蒲蜂一般的虛無縹緲
[00:15:27.320 --> 00:15:29.560]  在這日光之下的一切事
[00:15:29.560 --> 00:15:32.840]  都沒有半點益處
[00:15:32.840 --> 00:15:34.520]  各位你發現
[00:15:34.520 --> 00:15:38.080]  詩人他形容他自己人生的兩個對比
[00:15:38.080 --> 00:15:39.600]  他對比什麼呢
[00:15:39.600 --> 00:15:41.160]  他說自己的人生
[00:15:41.160 --> 00:15:44.520]  他想去追求短暫人生中的一個意義
[00:15:44.520 --> 00:15:46.680]  我到底活在這個世界上面
[00:15:46.680 --> 00:15:48.200]  我的價值是為什麼
[00:15:48.200 --> 00:15:50.880]  我為什麼活在這個世界上面
[00:15:50.880 --> 00:15:53.240]  所以他所選擇的是什麼
[00:15:53.240 --> 00:15:55.440]  是一種豐富的生活
[00:15:55.440 --> 00:15:57.680]  選擇的是一種
[00:15:57.680 --> 00:16:00.120]  極其生涉
[00:16:00.120 --> 00:16:02.840]  奢華的生活
[00:16:02.840 --> 00:16:05.720]  但是你知道這一切能真正的告訴他
[00:16:05.720 --> 00:16:07.800]  你人生活在這個世界上面
[00:16:07.800 --> 00:16:09.600]  就是為了這樣嗎
[00:16:09.600 --> 00:16:10.960]  他說不對
[00:16:10.960 --> 00:16:13.600]  當我悔過去看這一切的時候
[00:16:13.600 --> 00:16:15.480]  發現這一切
[00:16:15.480 --> 00:16:17.720]  都是僕風諸影
[00:16:17.720 --> 00:16:19.880]  因為日光之下的一切事物
