
[00:00:00.000 --> 00:00:04.120]  我們都會落在低谷的裏面
[00:02:31.480 --> 00:02:35.000]  讓他做到亡的酒正
[00:02:35.000 --> 00:02:38.640]  是一個很高的官階
[00:02:38.640 --> 00:02:40.800]  但是因為尼希米他怎麼樣
[00:02:40.800 --> 00:02:42.840]  天天都想聽聽
[00:02:42.840 --> 00:02:44.560]  鄉下有什麼消息
[00:02:44.560 --> 00:02:46.280]  有沒有人回過鄉下
[00:02:46.280 --> 00:02:48.640]  結果他就打聽到了
[00:02:48.640 --> 00:02:53.040]  鄉下傳來一個很難過的訊息
[00:02:53.040 --> 00:02:55.040]  耶路撒冷
[00:02:55.040 --> 00:02:57.440]  他最愛的首都
[00:02:57.440 --> 00:03:01.360]  耶路撒冷的城牆拆毀
[00:03:01.360 --> 00:03:05.080]  城門被火焚燒
[00:03:05.080 --> 00:03:08.040]  他真的心如火燒
[00:03:08.040 --> 00:03:10.560]  覺得好像燒著了自己一樣
[00:03:10.560 --> 00:03:14.240]  於是他用了三天的時間
[00:03:14.240 --> 00:03:17.520]  他禁食祈禱
[00:03:17.520 --> 00:03:19.200]  披麻蒙灰
[00:03:19.200 --> 00:03:21.400]  很難過很難過
[00:03:21.400 --> 00:03:23.360]  但是神就很奇妙
[00:03:23.360 --> 00:03:26.840]  當他經過三天禁食祈禱之後
[00:03:26.840 --> 00:03:30.160]  他去服務王的酒
[00:03:30.160 --> 00:03:31.840]  因為王喝了酒
[00:03:31.840 --> 00:03:33.880]  他就要服侍
[00:03:33.880 --> 00:03:35.800]  王竟然發覺
[00:03:35.800 --> 00:03:38.600]  你從來沒有受用
[00:03:38.600 --> 00:03:40.800]  尼希米你幹什麼
[00:03:40.800 --> 00:03:43.840]  為什麼今天充滿受用
[00:03:43.840 --> 00:03:45.720]  他心裡面很害怕
[00:03:45.720 --> 00:03:47.560]  是不是王要罰我
[00:03:47.560 --> 00:03:51.280]  但是王竟然間發出一個問題
[00:03:51.280 --> 00:03:54.640]  你要求什麼
[00:03:54.640 --> 00:03:56.920]  如果皇帝問你想怎樣
[00:03:56.920 --> 00:03:59.120]  幾大很多東西說
[00:03:59.120 --> 00:04:00.840]  尼希米你猜他怎麼做
[00:04:00.840 --> 00:04:04.200]  他馬上向神禱告
[00:04:04.200 --> 00:04:05.760]  這麼難得的機會
[00:04:05.760 --> 00:04:08.440]  王問我這麼寶貴的問題
[00:04:08.440 --> 00:04:10.600]  我怎麼答先
[00:04:10.600 --> 00:04:13.520]  於是他就將他心裡面的負擔
[00:04:13.520 --> 00:04:16.000]  他說我鄉下的城牆拆毀
[00:04:16.000 --> 00:04:17.640]  城門被火焚燒
[00:04:17.640 --> 00:04:21.320]  我想回去修造城牆
[00:04:21.320 --> 00:04:26.880]  結果王就賜他兩封召書
[00:04:26.880 --> 00:04:28.520]  就是王的命令
[00:04:28.520 --> 00:04:29.920]  第一道命令
[00:04:29.920 --> 00:04:32.400]  就是讓軍隊保護他
[00:04:32.400 --> 00:04:35.560]  他可以很安全的回鄉
[00:04:35.560 --> 00:04:37.760]  因為這條路途很長
[00:04:37.760 --> 00:04:39.680]  沿途可能有敵人
[00:04:39.680 --> 00:04:41.640]  第二封召書
[00:04:41.640 --> 00:04:45.480]  就是通知那些管理木材的人
[00:04:45.480 --> 00:04:48.880]  任尼希米要求多少木材
[00:04:48.880 --> 00:04:52.560]  皇帝答應將木材賜給他
[00:04:52.560 --> 00:04:55.800]  就是他有材料回去修建城牆
[00:04:55.800 --> 00:04:57.320]  修造城門
[00:04:57.320 --> 00:05:00.000]  結果尼希米就去了
[00:05:00.000 --> 00:05:02.320]  當他到了之後
[00:05:02.320 --> 00:05:04.200]  他晚上都不睡覺
[00:05:04.200 --> 00:05:08.160]  他就去視察那些倒塌的城牆
[00:05:08.160 --> 00:05:10.400]  他真的很傷心
[00:05:10.400 --> 00:05:13.160]  去完一道又走一道又走一道
[00:05:13.160 --> 00:05:15.880]  聖經說那些地方爛溶溶
[00:05:15.880 --> 00:05:19.320]  連小路都走不上去
[00:05:19.320 --> 00:05:21.880]  他要徒步上去
[00:05:21.880 --> 00:05:24.600]  踩著磚頭這樣過
[00:05:24.600 --> 00:05:27.520]  結果晚上他就視察城牆
[00:05:27.520 --> 00:05:29.680]  他心裡面想有些計劃
[00:05:29.680 --> 00:05:30.640]  想有些事情做
[00:05:30.640 --> 00:05:32.920]  但是他任何人都沒有說
[00:05:32.920 --> 00:05:35.320]  直到時機成熟
[00:05:35.320 --> 00:05:37.000]  他就站起來
[00:05:37.000 --> 00:05:41.920]  向那些建耶路撒冷的百姓呼籲
[00:05:41.920 --> 00:05:47.560]  他說 起來讓我們重建城牆吧
[00:05:47.560 --> 00:05:51.000]  起來讓我們重建城牆
[00:05:51.000 --> 00:05:52.160]  感謝神
[00:05:52.160 --> 00:05:56.160]  神施恩的手就這樣幫助他
[00:05:56.160 --> 00:06:01.440]  於是全體留在耶路撒冷的居民
[00:06:01.440 --> 00:06:04.600]  就奮勇作功
[00:06:04.600 --> 00:06:09.240]  他們合一起來奮勇作功
[00:06:09.240 --> 00:06:13.560]  各位多麼感動的一個記載
[00:06:13.560 --> 00:06:16.360]  當然尼希米很有領導力
[00:06:16.360 --> 00:06:19.120]  所以很多人說領袖學的時候
[00:06:19.120 --> 00:06:21.280]  就用尼希米做例子
[00:06:21.280 --> 00:06:25.160]  但是尼希米給我覺得有一個印象
[00:06:25.160 --> 00:06:27.680]  就是他是一個謙卑
[00:06:27.680 --> 00:06:30.080]  屈膝在神面前的
[00:06:30.080 --> 00:06:33.360]  另外一個例子大家更熟悉就是達爾利
[00:06:33.360 --> 00:06:35.720]  皇帝出了一個禁令
[00:06:35.720 --> 00:06:40.440]  三十日之內只可以跪拜皇帝像
[00:06:40.440 --> 00:06:44.120]  任何人都不能夠向其他神祈禱
[00:06:44.120 --> 00:06:50.200]  達爾利他天天三次向他天上的神祈禱
[00:06:50.200 --> 00:06:51.760]  那怎麼辦?
[00:06:51.760 --> 00:06:54.560]  達爾利心中充滿平安
[00:06:54.560 --> 00:06:56.640]  因為這是他的習慣
[00:06:56.640 --> 00:06:59.560]  因為這是他對神的應許
[00:06:59.560 --> 00:07:04.400]  因為這是他和神之間很密切的交往
[00:07:04.400 --> 00:07:07.560]  他仍然打開他樓上的窗
[00:07:07.560 --> 00:07:10.440]  因為他的窗向著耶路撒冷
[00:07:10.440 --> 00:07:14.960]  每天三次感謝禱告
[00:07:14.960 --> 00:07:16.800]  好像掃帚一樣
[00:07:16.800 --> 00:07:18.800]  他沒有改
[00:07:18.800 --> 00:07:21.640]  不放棄
[00:07:21.640 --> 00:07:25.960]  不會自己就好像我認輸了
[00:07:25.960 --> 00:07:27.440]  我不做主了
[00:07:27.440 --> 00:07:29.200]  三十天休息一下
[00:07:29.200 --> 00:07:30.160]  神會明白的
[00:07:30.160 --> 00:07:31.400]  不是
[00:07:31.400 --> 00:07:34.040]  但是你從來沒有劫伏
[00:07:34.040 --> 00:07:36.160]  他站得很穩固
[00:07:36.160 --> 00:07:41.400]  仍然一天三次向著天上的神祈禱
[00:07:41.400 --> 00:07:43.840]  他明知皇帝的禁令
[00:07:43.840 --> 00:07:47.440]  會將他扔到獅子坑裡面
[00:07:47.440 --> 00:07:50.240]  那些獅子餓了很久
[00:07:50.240 --> 00:07:51.840]  任何一個人扔下去
[00:07:51.840 --> 00:07:54.840]  那些獅子就如狼似虎撲過來
[00:07:54.840 --> 00:07:56.720]  將你撕碎
[00:07:56.720 --> 00:07:59.240]  但是達爾利很有信心
[00:07:59.240 --> 00:08:06.360]  我的神必定救我脫離獅子的喉
[00:08:06.360 --> 00:08:09.240]  因為皇帝太愛這個達爾利
[00:08:09.240 --> 00:08:11.640]  所以那晚皇帝睡不著
[00:08:11.640 --> 00:08:13.080]  第二天一早
[00:08:13.080 --> 00:08:16.240]  他就立刻自己走到獅子坑裡面
[00:08:16.240 --> 00:08:17.680]  看看達爾利怎麼樣
[00:08:17.680 --> 00:08:19.000]  他就喊
[00:08:19.000 --> 00:08:20.040]  他說達爾利
[00:08:20.040 --> 00:08:20.600]  達爾利
[00:08:20.600 --> 00:08:24.160]  你所信的神有沒有保護你
[00:08:24.160 --> 00:08:26.640]  我想皇帝也預料了
[00:08:26.640 --> 00:08:28.480]  神會救他
[00:08:28.480 --> 00:08:31.520]  所以達爾利就去獅子坑裡面回應皇
[00:08:31.520 --> 00:08:31.920]  他說
[00:08:31.920 --> 00:08:33.200]  皇啊皇啊
[00:08:33.200 --> 00:08:37.960]  我的神救我脫離獅子的喉
[00:08:37.960 --> 00:08:42.120]  他差天使利封住獅子的喉
[00:08:42.120 --> 00:08:46.520]  獅子完全沒有辦法碰他
[00:08:46.520 --> 00:08:49.480]  碰他一條毛都沒有
[00:08:49.480 --> 00:08:52.960]  這個故事是多麼的震撼
[00:08:52.960 --> 00:08:57.520]  一個肯跪低禱告的人
[00:08:57.520 --> 00:09:03.200]  神會在他身上做又大又奇妙的事
[00:09:03.200 --> 00:09:05.120]  各位你信不信
[00:09:05.120 --> 00:09:09.240]  你有沒有這樣抓住這個機會
[00:09:09.240 --> 00:09:13.400]  任何的時機都是我們跪低
[00:09:13.400 --> 00:09:15.360]  向神祈禱的時候
[00:09:15.360 --> 00:09:17.080]  我覺得很可惜的就是
[00:09:17.080 --> 00:09:21.080]  太多弟兄姊妹不夠祈禱
[00:09:21.080 --> 00:09:25.720]  太多弟兄姊妹臨急抱神腳
[00:09:25.720 --> 00:09:28.160]  有急事有不妥當
[00:09:28.160 --> 00:09:29.360]  我有病
[00:09:29.360 --> 00:09:32.240]  發現醫生宣佈我有癌症
[00:09:32.240 --> 00:09:34.400]  現在要做電療
[00:09:34.400 --> 00:09:35.760]  於是就說
[00:09:35.760 --> 00:09:37.560]  哎呀為我祈禱啊
[00:09:37.560 --> 00:09:38.920]  為我祈禱啊
[00:09:38.920 --> 00:09:41.280]  我現在很大問題了
[00:09:41.280 --> 00:09:45.280]  不是有需要的時候才找神的
[00:09:45.280 --> 00:09:49.360]  是平時謹謹耳靠神
[00:09:49.360 --> 00:09:50.640]  所以弟兄姊妹
[00:09:50.640 --> 00:09:57.560]  你一定要由一個很行善很行徹
[00:09:57.560 --> 00:09:59.320]  同神祈禱
[00:09:59.320 --> 00:10:03.720]  來到神面前向神相交
[00:10:03.720 --> 00:10:06.080]  禱告就是聊天
[00:10:06.080 --> 00:10:09.120]  好像你跟一個很熟的朋友聊天
[00:10:09.120 --> 00:10:10.720]  你又說我又說
[00:10:10.720 --> 00:10:12.360]  我又將我最近的掙扎
[00:10:12.360 --> 00:10:14.240]  最近的心事要說
[00:10:14.240 --> 00:10:16.520]  不單止夫妻之間
[00:10:16.520 --> 00:10:18.600]  很需要彼此分享
[00:10:18.600 --> 00:10:21.760]  其實我們的朋友弟兄姊妹之間
[00:10:21.760 --> 00:10:23.320]  特別一些很熟的
[00:10:23.320 --> 00:10:25.480]  小組裡面的弟兄姊妹
[00:10:25.480 --> 00:10:28.840]  我們真的很需要彼此扶持
[00:10:28.840 --> 00:10:33.120]  肩並肩同心走天路
[00:10:33.120 --> 00:10:35.640]  是彼此拍著肩膀
[00:10:35.640 --> 00:10:38.000]  彼此仰望天上面的神
[00:10:38.000 --> 00:10:40.520]  兄弟兄姊妹你呢
[00:10:40.520 --> 00:10:42.080]  我們一起前行
[00:10:42.080 --> 00:10:44.480]  我祈念你你祈念我
[00:10:44.480 --> 00:10:48.240]  我們互相代求互相代求
[00:10:48.240 --> 00:10:50.320]  所以我很想提醒各位
[00:10:50.320 --> 00:10:54.480]  你要有幾個很明徹的行動
[00:10:54.480 --> 00:10:58.240]  去加強你的祈禱生活
[00:10:58.240 --> 00:11:06.160]  第一請你找一個固定的時間來祈禱
[00:11:06.160 --> 00:11:10.280]  原來我們如果固定了一個時間
[00:11:10.280 --> 00:11:12.080]  來祈禱是最好的
[00:11:12.080 --> 00:11:14.760]  有些人就很喜歡早上的
[00:11:14.760 --> 00:11:16.880]  我自己就是一個
[00:11:16.880 --> 00:11:19.400]  因為我比較早就睡覺
[00:11:19.400 --> 00:11:24.040]  然後早上5點多6點就起床
[00:11:24.040 --> 00:11:28.880]  早上就是我的黃金時間
[00:11:28.880 --> 00:11:32.480]  我吃完早餐之後要安靜
[00:11:32.480 --> 00:11:34.800]  自己讀經自己祈禱
[00:11:34.800 --> 00:11:36.360]  自己聽聖詩
[00:11:36.360 --> 00:11:38.480]  聽一些我很喜歡的聖詩
[00:11:38.480 --> 00:11:40.200]  有時候聽那些聖詩
[00:11:40.200 --> 00:11:42.640]  我已經感動到哭了
[00:11:42.640 --> 00:11:45.080]  因為那些歌詞很提醒我
[00:11:45.080 --> 00:11:50.080]  那些人的敬拜很將我的心提升
[00:11:50.080 --> 00:11:54.800]  早上就是我固定向神親近
[00:11:54.800 --> 00:11:56.400]  向神祈禱的時候
[00:11:56.400 --> 00:11:58.280]  有些人是晚上的
[00:11:58.280 --> 00:12:00.160]  師母是晚上的
[00:12:00.160 --> 00:12:01.680]  等我睡了之後
[00:12:01.680 --> 00:12:06.880]  她就說是我的自我時間
[00:12:06.880 --> 00:12:12.560]  Alone 自己單獨與神相處的時間
[00:12:12.560 --> 00:12:16.440]  所以她就晚上很好的讀聖經
[00:12:16.440 --> 00:12:18.640]  祈禱為弟兄姊妹
[00:12:18.640 --> 00:12:20.360]  為有需要的人祈禱
[00:12:20.360 --> 00:12:23.200]  所以每個人選擇的時間都不同
[00:12:23.200 --> 00:12:25.960]  甚至你下班之後回到家
[00:12:25.960 --> 00:12:27.280]  又還沒吃晚飯
[00:12:27.280 --> 00:12:29.880]  那時候可能是最好的時間
[00:12:29.880 --> 00:12:34.200]  請你選擇一個固定的時間
[00:12:34.200 --> 00:12:37.520]  定時向神祈禱
[00:12:37.520 --> 00:12:44.520]  第二請你選擇一個固定的地點向神祈禱
[00:12:44.520 --> 00:12:49.280]  原來有一個很靜下來的地方
[00:12:49.280 --> 00:12:52.120]  向神祈禱是很寶貴的
[00:12:52.120 --> 00:12:57.800]  我記得第一次我來紐西蘭探師母的時候
[00:12:57.800 --> 00:13:00.120]  她就告訴我
[00:13:00.120 --> 00:13:03.640]  我的房子裡面有一個祈禱房
[00:13:03.640 --> 00:13:06.080]  我一聽到就覺得很奇怪
[00:13:06.080 --> 00:13:09.480]  哇 你的房子裡面有一個祈禱房
[00:13:09.480 --> 00:13:12.480]  很多教會才有一個祈禱房
[00:13:12.480 --> 00:13:15.160]  當我去她的祈禱房參觀
[00:13:15.160 --> 00:13:17.560]  哇 真的我大開眼界
[00:13:17.560 --> 00:13:19.200]  佈置得很漂亮
[00:13:19.200 --> 00:13:23.120]  一進去令你覺得很想祈禱
[00:13:23.120 --> 00:13:25.920]  她放了一些祈禱手
[00:13:25.920 --> 00:13:28.000]  放了一些金句
[00:13:28.000 --> 00:13:30.640]  還放了一個冠冕在這裡
[00:13:30.640 --> 00:13:32.800]  因為她說神就是王
[00:13:32.800 --> 00:13:33.920]  我要尊崇祂
[00:13:33.920 --> 00:13:35.800]  祂是King of Kings
[00:13:35.800 --> 00:13:37.560]  Lord of Lords
[00:13:37.560 --> 00:13:41.440]  所以每個人要選擇一個地方
[00:13:41.440 --> 00:13:44.000]  我很喜歡在客廳
[00:13:44.000 --> 00:13:47.360]  我有一個我平時工作的地方
[00:13:47.360 --> 00:13:50.160]  我就在那裡祈禱
[00:13:50.160 --> 00:13:53.000]  所以你不但要有一個固定的時間
[00:13:53.000 --> 00:13:56.680]  你要有一個固定的地點來祈禱
[00:13:56.680 --> 00:14:02.720]  第三 請你找一個立志
[00:14:02.720 --> 00:14:05.800]  你要立志定一個時間
[00:14:05.800 --> 00:14:09.640]  去向神交心
[00:14:09.640 --> 00:14:13.280]  禱告就將你的心打開了
[00:14:13.280 --> 00:14:17.720]  你裡面很多東西都掃出來
[00:14:17.720 --> 00:14:19.680]  聖經告訴我們
[00:14:19.680 --> 00:14:23.760]  有時候我們自己那種重擔那種壓
[00:14:23.760 --> 00:14:25.840]  我自己都不會祈禱
[00:14:25.840 --> 00:14:31.000]  但是聖靈會用說不出來的嘆息
[00:14:31.000 --> 00:14:33.480]  替我們祈禱
[00:14:33.480 --> 00:14:35.280]  聖靈真好
[00:14:35.280 --> 00:14:36.920]  有時候我們都不知道說什麼
[00:14:36.920 --> 00:14:38.480]  沒什麼好說的
[00:14:38.480 --> 00:14:40.680]  聖靈代我們祈禱
[00:14:40.680 --> 00:14:42.640]  聖靈替我們祈禱
[00:14:42.640 --> 00:14:45.480]  聖靈用說不出來的嘆息
[00:14:45.480 --> 00:14:47.560]  為我們代求
[00:14:47.560 --> 00:14:50.200]  所以你要向神交心
[00:14:50.200 --> 00:14:52.160]  你說神 幫我吧
[00:14:52.160 --> 00:14:53.920]  聖靈 幫我吧
[00:14:53.920 --> 00:14:57.200]  我裡面那種壓力很重
[00:14:57.200 --> 00:14:59.760]  我覺得我頂不住
[00:14:59.760 --> 00:15:01.440]  哎呀 求天父幫我
[00:15:01.440 --> 00:15:02.640]  怎麼幫呢
[00:15:02.640 --> 00:15:04.200]  就仰望神
[00:15:04.200 --> 00:15:05.240]  呼求神
[00:15:05.240 --> 00:15:06.920]  聖靈很自然
[00:15:06.920 --> 00:15:08.360]  感動你
[00:15:08.360 --> 00:15:10.680]  幫助你向神祈禱
[00:15:10.680 --> 00:15:12.440]  我知道有些弟兄姊妹
[00:15:12.440 --> 00:15:14.240]  可能她有方言的因子
[00:15:14.240 --> 00:15:17.080]  很自然就可能用方言祈禱
[00:15:17.080 --> 00:15:18.480]  每個人不同
[00:15:18.480 --> 00:15:22.080]  但是神必定會幫我們
[00:15:22.080 --> 00:15:26.640]  好好將你的心獻情在神面前
[00:15:26.640 --> 00:15:30.200]  向祂交心祈禱
[00:15:30.200 --> 00:15:31.560]  第四
[00:15:31.560 --> 00:15:36.680]  你要找一本叫做《禱告札記》
[00:15:36.680 --> 00:15:41.800]  寫下你什麼時候為什麼祈禱
[00:15:41.800 --> 00:15:43.720]  然後隔了多久
[00:15:43.720 --> 00:15:47.600]  神就遂聽你的祈禱
[00:15:47.600 --> 00:15:50.960]  我知道在很多的書室裡面
[00:15:50.960 --> 00:15:52.640]  基督教的書局裡面
[00:15:52.640 --> 00:15:55.840]  有這些禱告日誌買的
[00:15:55.840 --> 00:15:57.840]  好像一個筆記簿
[00:15:57.840 --> 00:16:03.000]  或者你買一本普通的簿來寄就可以了
[00:16:03.000 --> 00:16:05.240]  現在是5月
[00:16:05.240 --> 00:16:06.560]  5月10幾號
[00:16:06.560 --> 00:16:08.560]  我開始為什麼事祈禱
[00:16:08.560 --> 00:16:11.840]  5月20幾號神就聽了
[00:16:11.840 --> 00:16:14.240]  然後到了5月底
[00:16:14.240 --> 00:16:16.640]  我又很願意為什麼事祈禱
[00:16:16.640 --> 00:16:20.440]  我祈禱了一天一天又祈禱
[00:16:20.440 --> 00:16:22.520]  有時候你不需要重複再寄
[00:16:22.520 --> 00:16:24.520]  你是大光昔日
[00:16:24.520 --> 00:16:27.600]  將什麼時候我開始為一件事祈禱
[00:16:27.600 --> 00:16:33.360]  什麼時候神就很出奇地答應我的祈禱
[00:16:33.360 --> 00:16:36.960]  有些人為家人的信主祈禱
[00:16:36.960 --> 00:16:39.360]  可能是祈禱幾年
[00:16:39.360 --> 00:16:41.120]  祈禱十幾年
[00:16:41.120 --> 00:16:42.800]  神才會聽
[00:16:42.800 --> 00:16:44.200]  所以不要放棄
[00:16:44.200 --> 00:16:47.480]  寫在你的禱告日誌裡面
[00:16:47.480 --> 00:16:48.880]  還有如果那天
[00:16:48.880 --> 00:16:53.360]  神將一些金句送給你
[00:16:53.360 --> 00:16:57.480]  我就建議你抄了那些金句
[00:16:57.480 --> 00:17:00.560]  放在你的禱告日誌裡面
[00:17:00.560 --> 00:17:02.920]  因為我們基督徒是很需要
[00:17:02.920 --> 00:17:06.440]  手裡面有聖靈的寶劫
[00:17:06.440 --> 00:17:09.720]  大家都知道《以忽所書》第六章
[00:17:09.720 --> 00:17:13.920]  說到我們要穿上全副的軍裝
[00:17:13.920 --> 00:17:16.480]  有護心鏡
[00:17:16.480 --> 00:17:17.920]  有救恩的頭盔
[00:17:17.920 --> 00:17:20.080]  有真理蕩蕩帶子
[00:17:20.080 --> 00:17:22.240]  穿上救恩的鞋子
[00:17:22.240 --> 00:17:25.600]  然後手裡面有信德作盾牌
[00:17:25.600 --> 00:17:30.000]  然後手裡面是拿著聖靈的寶劍
[00:17:30.000 --> 00:17:33.040]  那個寶劍在原文裡面
[00:17:33.040 --> 00:17:36.440]  是短的劍
[00:17:36.440 --> 00:17:38.840]  不是一把長的劍
[00:17:38.840 --> 00:17:40.040]  是一把短劍
[00:17:40.040 --> 00:17:42.520]  是埋身搏鬥用的
[00:17:42.520 --> 00:17:46.200]  你長的劍可以遠一點刺對方
[00:17:46.200 --> 00:17:49.800]  短的劍一定要埋身才能用
[00:17:49.800 --> 00:17:58.280]  原來這個寶劍是指一些金句
[00:17:58.280 --> 00:18:02.560]  神將一些金句收在我們的心裡面
[00:18:02.560 --> 00:18:04.880]  所以我們一定要背金句
[00:18:04.880 --> 00:18:06.760]  熟讀金句
[00:18:06.760 --> 00:18:09.480]  用這些金句好像一拔就拔出來
[00:18:09.480 --> 00:18:14.560]  記不記得耶穌四十天在抗野受試探的時候
[00:18:14.560 --> 00:18:18.880]  每一次他打敗撒旦
[00:18:18.880 --> 00:18:22.240]  都是用聖經的話打敗
[00:18:22.240 --> 00:18:24.560]  我又考考你記不記得
[00:18:24.560 --> 00:18:29.520]  耶穌三字叫撒旦退去
[00:18:29.520 --> 00:18:31.520]  都是引用經文的
[00:18:31.520 --> 00:18:34.200]  那三字經文在哪裡引出來的
[00:18:34.200 --> 00:18:35.520]  記不記得
[00:18:35.520 --> 00:18:40.440]  全部是在《新命記》裡面
[00:18:40.440 --> 00:18:45.400]  創出利民生在《新命記》裡面
[00:18:45.400 --> 00:18:48.920]  《新命記》可能你還沒看完
[00:18:48.920 --> 00:18:51.480]  《新命記》你很生寶
[00:18:51.480 --> 00:18:54.760]  耶穌竟然在抗野四十天
[00:18:54.760 --> 00:18:59.560]  他還沒出來傳道之前受試探的時候
[00:18:59.560 --> 00:19:02.880]  全部都是引用《新命記》
[00:19:02.880 --> 00:19:06.800]  可想而知那把獨寶劍多寶貴
[00:19:06.800 --> 00:19:10.200]  所以各位我們必須要背金句
[00:19:10.200 --> 00:19:12.600]  記得一些經文
[00:19:12.600 --> 00:19:14.640]  當魔鬼攻擊我們的時候
[00:19:14.640 --> 00:19:17.120]  我們就拿出那把寶劍
[00:19:17.120 --> 00:19:19.640]  撒旦退去吧
[00:19:19.640 --> 00:19:23.320]  因為當撒旦叫耶穌
[00:19:23.320 --> 00:19:27.120]  將那些石頭變餅
[00:19:27.120 --> 00:19:28.400]  那你不就有東西吃了
[00:19:28.400 --> 00:19:29.640]  你餓了四十天
[00:19:29.640 --> 00:19:31.840]  現在肚子很餓了
[00:19:31.840 --> 00:19:32.880]  耶穌只有一句話
[00:19:32.880 --> 00:19:35.720]  人活著不是單靠食物
[00:19:35.720 --> 00:19:40.200]  那是靠神口裡所出的一切
[00:19:40.200 --> 00:19:41.640]  所以各位弟兄姊妹
[00:19:41.640 --> 00:19:45.000]  你必須要背金句
[00:19:45.000 --> 00:19:47.600]  你必須要記得金句
[00:19:47.600 --> 00:19:50.320]  否則到時想拿出那把寶劍
[00:19:50.320 --> 00:19:53.680]  沒有寶劍可用
[00:19:53.680 --> 00:19:57.520]  所以天父幫助我們
[00:19:57.520 --> 00:20:01.520]  讓我們每次遇到困難
