
[00:00:00.000 --> 00:00:03.000]  各位影子們聖誕平安
[00:06:43.000 --> 00:06:45.000]  是十二幅圖畫
[00:06:45.000 --> 00:06:48.000]  十二個救恩的故事
[00:06:48.000 --> 00:06:51.000]  我想很少牧師會做這個功夫
[00:06:51.000 --> 00:06:54.000]  和做這個研究
[00:06:54.000 --> 00:06:57.000]  但原來他要印證一句話
[00:06:57.000 --> 00:07:00.000]  就是詩篇第十九篇第一節所講
[00:07:00.000 --> 00:07:04.000]  朱天述說神的榮耀
[00:07:04.000 --> 00:07:08.000]  窮滄傳揚他的手段
[00:07:08.000 --> 00:07:10.000]  朱天是甚麼?
[00:07:10.000 --> 00:07:13.000]  除了英文聖經譯All Heaven之外
[00:07:13.000 --> 00:07:16.000]  有些聖經譯作All Stars
[00:07:16.000 --> 00:07:20.000]  所有的星去榮耀神
[00:07:20.000 --> 00:07:22.000]  去傳揚他的手段
[00:07:22.000 --> 00:07:27.000]  甚至有些譯作All Constellations
[00:07:27.000 --> 00:07:36.000]  所有的星團、巨蟹座、獵戶座、水瓶座、處理座
[00:07:36.000 --> 00:07:39.000]  那些星形成的形象
[00:07:39.000 --> 00:07:42.000]  和累積下來的故事
[00:07:42.000 --> 00:07:44.000]  在文化裏面的沉澱
[00:07:44.000 --> 00:07:48.000]  原來可以通過聖經語言去講述
[00:07:48.000 --> 00:07:51.000]  有很豐富的故事
[00:07:51.000 --> 00:07:53.000]  但無論如何
[00:07:53.000 --> 00:07:57.000]  這顆星是上帝啟示的手段
[00:07:57.000 --> 00:08:01.000]  一顆星的出現不是突然出現
[00:08:01.000 --> 00:08:03.000]  不可能的
[00:08:03.000 --> 00:08:08.000]  宇宙裏面能量和物質是平衡
[00:08:08.000 --> 00:08:10.000]  這顆星十分可能
[00:08:10.000 --> 00:08:17.000]  在140億年宇宙的大爆炸的時候
[00:08:17.000 --> 00:08:22.000]  它已經是散發出去的其中一塊
[00:08:22.000 --> 00:08:26.000]  但它等了140億年
[00:08:26.000 --> 00:08:30.000]  直至到2000年前的時刻
[00:08:30.000 --> 00:08:34.000]  上帝讓人觀察到它進入天空裏面
[00:08:34.000 --> 00:08:37.000]  某一個星區、某一個位置
[00:08:37.000 --> 00:08:40.000]  按當時古代
[00:08:40.000 --> 00:08:44.000]  古代天文學和占星術分不到家
[00:08:44.000 --> 00:08:48.000]  正如煉丹術和化學分不到家一樣
[00:08:48.000 --> 00:08:50.000]  所以古代的人
[00:08:50.000 --> 00:08:53.000]  未有化學就只有化學
[00:08:53.000 --> 00:08:59.000]  未有天文學就只有天文
[00:08:59.000 --> 00:09:02.000]  在他們有限的知識裏面
[00:09:02.000 --> 00:09:06.000]  去滲透上帝的智慧和奧秘
[00:09:06.000 --> 00:09:10.000]  所以這幾個博士究竟是什麼人
[00:09:10.000 --> 00:09:13.000]  他有這樣的知識呢
[00:09:13.000 --> 00:09:15.000]  在西方傳統裏面
[00:09:15.000 --> 00:09:18.000]  有關這幾個博士有很豐富
[00:09:18.000 --> 00:09:23.000]  甚至有名、有膚色、有種族、有不同的性格
[00:09:23.000 --> 00:09:29.000]  一個叫Malkia,一個叫Casper,一個叫Balthazar
[00:09:29.000 --> 00:09:37.000]  他們很可能來自阿拉伯、印度、巴比倫、波斯、北非的埃及
[00:09:37.000 --> 00:09:41.000]  或者是其他的國家
[00:09:41.000 --> 00:09:43.000]  但最有趣的是
[00:09:43.000 --> 00:09:48.000]  聖誕節如果你出去遊船河
[00:09:48.000 --> 00:09:50.000]  或者坐長途飛機
[00:09:50.000 --> 00:09:53.000]  你不妨買這本小說來看
[00:09:53.000 --> 00:09:55.000]  很容易看的
[00:09:55.000 --> 00:09:57.000]  是兒童文學
[00:09:57.000 --> 00:09:59.000]  叫第四博士
[00:09:59.000 --> 00:10:02.000]  從英文翻過來
[00:10:02.000 --> 00:10:07.000]  而且將長的版本改寫
[00:10:07.000 --> 00:10:10.000]  是來自一個很出名的小說家
[00:10:10.000 --> 00:10:12.000]  叫Henry Van Dyck
[00:10:12.000 --> 00:10:18.000]  英文版有一個兒童文學家叫Susan Summers
[00:10:18.000 --> 00:10:20.000]  將他改寫了
[00:10:20.000 --> 00:10:23.000]  然後加了很多插圖
[00:10:23.000 --> 00:10:26.000]  我這個powerpoint裏面有很多插圖
[00:10:26.000 --> 00:10:30.000]  其實是來自那本書裏面
[00:10:30.000 --> 00:10:33.000]  這個故事感人的地方
[00:10:33.000 --> 00:10:36.000]  就是他失落的地方
[00:10:36.000 --> 00:10:38.000]  這個第四博士
[00:10:38.000 --> 00:10:40.000]  他因為很多阻滯
[00:10:40.000 --> 00:10:42.000]  他無法匯合那三個人
[00:10:42.000 --> 00:10:45.000]  去見到英夏耶穌
[00:10:45.000 --> 00:10:52.000]  所以他在巴勒斯坦地浪蕩三十年的時間
[00:10:52.000 --> 00:10:55.000]  在耶穌犧牲的時候
[00:10:55.000 --> 00:10:58.000]  十字架底下見到耶穌
[00:10:58.000 --> 00:11:00.000]  你讀下去會發覺
[00:11:00.000 --> 00:11:02.000]  為何他會阻滯呢?
[00:11:02.000 --> 00:11:04.000]  原來他雖然未聞福音
[00:11:04.000 --> 00:11:07.000]  但他行福音裏面的事
[00:11:07.000 --> 00:11:09.000]  《馬第福音》第25章說
[00:11:09.000 --> 00:11:11.000]  當你看到一個人窮
[00:11:11.000 --> 00:11:14.000]  你不會掩著你的錢囊去幫他
[00:11:14.000 --> 00:11:16.000]  當你看到一個人病的時候
[00:11:16.000 --> 00:11:18.000]  你不會離棄他而走
[00:11:18.000 --> 00:11:20.000]  你看到一個人坐牢的時候
[00:11:20.000 --> 00:11:22.000]  你會去探望他
[00:11:22.000 --> 00:11:26.000]  所以他將這個本來獻給新生王的禮物
[00:11:26.000 --> 00:11:28.000]  是一份一份的變賣
[00:11:28.000 --> 00:11:31.000]  去幫助沒有衣著的人
[00:11:31.000 --> 00:11:33.000]  沒有水喝的人
[00:11:33.000 --> 00:11:35.000]  沒有東西吃的人
[00:11:35.000 --> 00:11:37.000]  坐牢的人
[00:11:37.000 --> 00:11:38.000]  病的人
[00:11:38.000 --> 00:11:42.000]  以至於他錯過了去朝拜新生的王
[00:11:42.000 --> 00:11:45.000]  然後浪蕩三十年
[00:11:45.000 --> 00:11:48.000]  最後在他晚年的時候
[00:11:48.000 --> 00:11:49.000]  見到耶穌
[00:11:49.000 --> 00:11:52.000]  一個很感人的故事
[00:11:52.000 --> 00:11:56.000]  父母應該熟讀這個故事
[00:11:56.000 --> 00:11:58.000]  然後在聖誕節期間
[00:11:58.000 --> 00:12:01.000]  告訴他一個他從未聽過
[00:12:01.000 --> 00:12:04.000]  主學老師都不會教的故事
[00:12:04.000 --> 00:12:08.000]  就叫做第四個博士
[00:12:08.000 --> 00:12:10.000]  是不是都是四個呢
[00:12:10.000 --> 00:12:12.000]  還是三個呢
[00:12:12.000 --> 00:12:16.000]  我們中國人叫做無三不成幾
[00:12:16.000 --> 00:12:19.000]  所以三字和幾字有關係
[00:12:19.000 --> 00:12:21.000]  而且人一般聯想
[00:12:21.000 --> 00:12:24.000]  你這麼遠去探望一個人
[00:12:24.000 --> 00:12:27.000]  你都不會帶兩梳子
[00:12:27.000 --> 00:12:30.000]  所以三個禮物代表三個博士
[00:12:30.000 --> 00:12:35.000]  但是其實無論在伊朗的傳說
[00:12:35.000 --> 00:12:39.000]  和最近奧克拉荷馬大學
[00:12:39.000 --> 00:12:41.000]  一個學者寫的書裡面
[00:12:41.000 --> 00:12:44.000]  就說朝聖的人不是一次
[00:12:44.000 --> 00:12:46.000]  好像是好幾波一樣
[00:12:46.000 --> 00:12:50.000]  甚至是超過十個的人
[00:12:50.000 --> 00:12:53.000]  伊朗有一個聖跡
[00:12:53.000 --> 00:12:57.000]  就叫做猶太四仙之的陵墓
[00:12:57.000 --> 00:13:00.000]  就在德克蘭附近一個小鎮的地方
[00:13:00.000 --> 00:13:04.000]  一般旅行團很少去到這些地方
[00:13:04.000 --> 00:13:08.000]  在那裡就說最早見到耶穌
[00:13:08.000 --> 00:13:10.000]  然後將福音帶回伊朗
[00:13:10.000 --> 00:13:12.000]  即古代波斯的人
[00:13:12.000 --> 00:13:15.000]  是猶太教的人都專屬
[00:13:15.000 --> 00:13:18.000]  將他們葬在那個地方
[00:13:18.000 --> 00:13:22.000]  另外這個美國奧克拉荷馬大學的教授
[00:13:22.000 --> 00:13:27.000]  就說他在梵蒂岡找到一個第八世紀
[00:13:27.000 --> 00:13:31.000]  用敘利亞文所寫的抄本
[00:13:31.000 --> 00:13:38.000]  這個抄本是放在梵蒂岡超過250年的時間
[00:13:38.000 --> 00:13:40.000]  而這個抄本說
[00:13:40.000 --> 00:13:43.000]  在中國有人看到這個星
[00:13:43.000 --> 00:13:48.000]  而且至少有十個這些有學問的中國學者
[00:13:48.000 --> 00:13:55.000]  去到當時羅馬敘利亞省安條克
[00:13:55.000 --> 00:13:58.000]  中國不是譯作安提柯
[00:13:58.000 --> 00:14:00.000]  是譯作安條克
[00:14:00.000 --> 00:14:03.000]  去那裡來到朝聖
[00:14:03.000 --> 00:14:07.000]  說這麼多其實我想說一件事
[00:14:07.000 --> 00:14:11.000]  這些博士他除了有世間的學問
[00:14:11.000 --> 00:14:15.000]  他也都用世間當時的知識
[00:14:15.000 --> 00:14:19.000]  而去追求憑人的理性觀察
[00:14:19.000 --> 00:14:22.000]  去追求這個世界裡面一個新生王
[00:14:22.000 --> 00:14:25.000]  不如千里迢迢
[00:14:25.000 --> 00:14:27.000]  你看看這個圖
[00:14:27.000 --> 00:14:30.000]  如果你說有些是來自中國
[00:14:30.000 --> 00:14:32.000]  有些是來自印度的話
[00:14:32.000 --> 00:14:34.000]  中國往中東
[00:14:34.000 --> 00:14:38.000]  是當時陸路最艱難的
[00:14:38.000 --> 00:14:40.000]  就是經過帕米爾高原
[00:14:40.000 --> 00:14:45.000]  就是經過大約喀什新疆的邊
[00:14:45.000 --> 00:14:48.000]  然後穿過巴基斯坦往東行
[00:14:48.000 --> 00:14:50.000]  那段路最難
[00:14:50.000 --> 00:14:53.000]  你無論看馬可波羅的遊記
[00:14:53.000 --> 00:14:57.000]  看很多東來的伊斯蘭人
[00:14:57.000 --> 00:14:59.000]  阿拉伯人的遊記裡面
[00:14:59.000 --> 00:15:01.000]  那段路死的人最多
[00:15:01.000 --> 00:15:05.000]  高山啊寒冬啊
[00:15:05.000 --> 00:15:08.000]  雪風啊等等最難
[00:15:08.000 --> 00:15:11.000]  走這麼遠做什麼呢
[00:15:11.000 --> 00:15:13.000]  為了要朝拜這個新生王
[00:15:13.000 --> 00:15:15.000]  讓我們看見
[00:15:15.000 --> 00:15:17.000]  如果我們今天能夠這麼安書
[00:15:17.000 --> 00:15:19.000]  打開一本聖經去讀
[00:15:19.000 --> 00:15:22.000]  我們能不能夠朝拜到這個新生王
[00:15:22.000 --> 00:15:24.000]  跟他有經歷
[00:15:24.000 --> 00:15:26.000]  將自己的生命交在他手上呢
[00:15:26.000 --> 00:15:30.000]  我覺得一個很感人的地方
[00:15:30.000 --> 00:15:33.000]  就是神不單止使用有生命的人
[00:15:33.000 --> 00:15:35.000]  使用動物
[00:15:35.000 --> 00:15:37.000]  使用植物
[00:15:37.000 --> 00:15:39.000]  使用天使
[00:15:39.000 --> 00:15:41.000]  天上的靈體
[00:15:41.000 --> 00:15:45.000]  更加使用這個我們認為是死物的礦石
[00:15:45.000 --> 00:15:47.000]  星體
[00:15:47.000 --> 00:15:53.000]  隱藏億萬年在漆黑的宇宙當中
[00:15:53.000 --> 00:15:56.000]  直至上帝的時間到
[00:15:56.000 --> 00:15:59.000]  然後一點一點
[00:15:59.000 --> 00:16:01.000]  他就發光了
[00:16:01.000 --> 00:16:03.000]  然後他的光芒
[00:16:03.000 --> 00:16:05.000]  將上帝的奧秘顯示
[00:16:05.000 --> 00:16:08.000]  然後引帶這幾個
[00:16:08.000 --> 00:16:12.000]  十分可能是伊朗拜火教的占星術家
[00:16:12.000 --> 00:16:15.000]  然後來到這個地方
[00:16:15.000 --> 00:16:17.000]  而記載下來
[00:16:17.000 --> 00:16:20.000]  向人顯示上帝的啟示
[00:16:20.000 --> 00:16:22.000]  是超過我們想像
[00:16:22.000 --> 00:16:24.000]  上帝的權兵
[00:16:24.000 --> 00:16:26.000]  所能夠使用的工具
[00:16:26.000 --> 00:16:29.000]  是我們未必能夠想像得到
[00:16:29.000 --> 00:16:32.000]  我相信有一天我們去到天堂的時候
[00:16:32.000 --> 00:16:35.000]  我們會有很多驚訝
[00:16:35.000 --> 00:16:37.000]  驚喜和驚訝
[00:16:37.000 --> 00:16:39.000]  上帝的權兵
[00:16:39.000 --> 00:16:40.000]  就是這樣
[00:16:40.000 --> 00:16:42.000]  這幾個智慧的人
[00:16:42.000 --> 00:16:47.000]  他就是通過星象的啟示
[00:16:47.000 --> 00:16:49.000]  他能夠知道
[00:16:49.000 --> 00:16:53.000]  在東方會有一個猶太人的地區
[00:16:53.000 --> 00:16:55.000]  有一個新生王出現
[00:16:55.000 --> 00:16:59.000]  他們得來要朝拜他
[00:16:59.000 --> 00:17:05.000]  這顆星也是很選擇性和啟示
[00:17:05.000 --> 00:17:06.000]  第一
[00:17:06.000 --> 00:17:08.000]  他雖然在天空
[00:17:08.000 --> 00:17:11.000]  但不是很多人能夠辨別
[00:17:11.000 --> 00:17:13.000]  這顆星在這個時間
[00:17:13.000 --> 00:17:15.000]  這樣的光度
[00:17:15.000 --> 00:17:17.000]  出現在天空某個位置
[00:17:17.000 --> 00:17:19.000]  是代表什麼意思
[00:17:19.000 --> 00:17:23.000]  只是向少數有這類知識的人
[00:17:23.000 --> 00:17:27.000]  和願意這樣去旅行的人
[00:17:27.000 --> 00:17:31.000]  這個知識他們才能夠獲得
[00:17:31.000 --> 00:17:38.000]  在西洋或者東方的觀星術裡面
[00:17:38.000 --> 00:17:41.000]  除了有王道十二宮之外
[00:17:41.000 --> 00:17:43.000]  天空的每一個地區
[00:17:43.000 --> 00:17:47.000]  都和你那個國家的位置相認
[00:17:47.000 --> 00:17:49.000]  人、物、事
[00:17:49.000 --> 00:17:51.000]  有天人感應
[00:17:51.000 --> 00:17:55.000]  唯有這些人才能夠看得到
[00:17:55.000 --> 00:17:59.000]  然後他們看到這顆星之後
[00:17:59.000 --> 00:18:01.000]  他就想當然了
[00:18:01.000 --> 00:18:04.000]  既然我們的占星術
[00:18:04.000 --> 00:18:08.000]  認為這顆星是代表
[00:18:08.000 --> 00:18:11.000]  一個人間秩序裡面領袖的出現
[00:18:11.000 --> 00:18:13.000]  而且是在猶太的地區
[00:18:13.000 --> 00:18:15.000]  他去哪裡呢
[00:18:15.000 --> 00:18:17.000]  他不是跟星跟到一個地步
[00:18:17.000 --> 00:18:18.000]  跟到底
[00:18:18.000 --> 00:18:23.000]  他就去了皇宮去問希律
[00:18:23.000 --> 00:18:26.000]  這就成為這幾位博士
[00:18:26.000 --> 00:18:29.000]  走錯路的一個轉折
[00:18:29.000 --> 00:18:36.000]  他以為凡是王就一定在皇宮裡面
[00:18:36.000 --> 00:18:40.000]  凡是王就去問那個王
[00:18:40.000 --> 00:18:44.000]  其實這幾位博士去到問希律
[00:18:44.000 --> 00:18:48.000]  無疑扔下一個政治的炸彈
[00:18:48.000 --> 00:18:53.000]  有人去到白宮進去再說
[00:18:53.000 --> 00:18:56.000]  進去之後問特朗普
[00:18:56.000 --> 00:18:59.000]  好像看到你那顆星已經出現了
[00:18:59.000 --> 00:19:01.000]  你什麼時候下台
[00:19:01.000 --> 00:19:04.000]  哇 他們的身體卡現在按住你
[00:19:04.000 --> 00:19:07.000]  我相信我可以猜想到
[00:19:07.000 --> 00:19:08.000]  特朗普的回應
[00:19:08.000 --> 00:19:10.000]  你是不是看CNN
[00:19:10.000 --> 00:19:12.000]  Fake News
[00:19:12.000 --> 00:19:15.000]  你可以想像2000年前
[00:19:15.000 --> 00:19:17.000]  其實一模一樣
[00:19:17.000 --> 00:19:19.000]  都是這樣的情況
[00:19:19.000 --> 00:19:21.000]  但是呢
[00:19:21.000 --> 00:19:24.000]  更有一個奇特的現象就是
[00:19:24.000 --> 00:19:28.000]  熟悉聖經的人就不信聖經
[00:19:28.000 --> 00:19:32.000]  不熟悉聖經的人就信聖經
[00:19:32.000 --> 00:19:37.000]  是誰告訴這幾位不熟悉聖經的人
[00:19:37.000 --> 00:19:39.000]  新生的王在哪裡
[00:19:39.000 --> 00:19:42.000]  文氏祭司長
[00:19:42.000 --> 00:19:44.000]  研究聖經
[00:19:44.000 --> 00:19:49.000]  他在哈佛大學聖經研究系的系主任
[00:19:49.000 --> 00:19:51.000]  或者英國牛津
[00:19:51.000 --> 00:19:53.000]  或者德國道平庚大學
[00:19:53.000 --> 00:19:56.000]  研究死海古卷
[00:19:56.000 --> 00:19:58.000]  這些人很熟悉聖經
[00:19:58.000 --> 00:20:01.000]  但是你有沒有看到聖經說
[00:20:01.000 --> 00:20:05.000]  祭司文士見到有幾個東方的博士來
[00:20:05.000 --> 00:20:07.000]  知道預言應驗
[00:20:07.000 --> 00:20:08.000]  跟著去百里行呢
[00:20:08.000 --> 00:20:10.000]  沒有
[00:20:10.000 --> 00:20:13.000]  按我們的研究
[00:20:13.000 --> 00:20:15.000]  猶太人相信
[00:20:15.000 --> 00:20:17.000]  會這樣
[00:20:17.000 --> 00:20:19.000]  他們有個世界觀認為
[00:20:19.000 --> 00:20:22.000]  會有個尼塞亞出現
[00:20:22.000 --> 00:20:25.000]  二千年前是這樣的情況
[00:20:25.000 --> 00:20:28.000]  二千年後的今天教會
[00:20:28.000 --> 00:20:30.000]  也是這樣的情況
[00:20:30.000 --> 00:20:33.000]  不是所有熟習聖經的人
[00:20:33.000 --> 00:20:37.000]  一定信聖經和行聖經
[00:20:37.000 --> 00:20:40.000]  如果我們不信聖經的話
[00:20:40.000 --> 00:20:44.000]  不接受聖經所說的世界觀人生觀
[00:20:44.000 --> 00:20:46.000]  不接受聖經所提供的
[00:20:46.000 --> 00:20:49.000]  未來世界的一個憧憬的話
[00:20:49.000 --> 00:20:52.000]  我們就好像讀任何的一些
[00:20:52.000 --> 00:20:56.000]  西遊記風神榜一樣
[00:20:56.000 --> 00:21:00.000]  那本書和那些信仰幫不了我們
[00:21:00.000 --> 00:21:04.000]  聖經不是一本文本那麼簡單
[00:21:04.000 --> 00:21:06.000]  它是宗教的經典
[00:21:06.000 --> 00:21:10.000]  它是在人心裏面
[00:21:10.000 --> 00:21:11.000]  好像約翰福音說
[00:21:11.000 --> 00:21:15.000]  我們讀這經因為裏面有永生
[00:21:15.000 --> 00:21:18.000]  聖經裏面能夠提供我們生命
[00:21:18.000 --> 00:21:21.000]  它所描繪未來的世界
[00:21:21.000 --> 00:21:23.000]  成為我們憧憬
[00:21:23.000 --> 00:21:27.000]  成為我們人生在困苦時刻裏面的盼望
[00:21:27.000 --> 00:21:30.000]  讀聖經要這樣
