
[00:00:00.000 --> 00:00:03.040]  今天會和大家繼續看史達林傳的訊息
[00:02:54.880 --> 00:02:56.600]  就是去領受了神
[00:02:56.600 --> 00:02:57.320]  去明白神
[00:02:57.320 --> 00:03:00.960]  帶回神的律法來到以色列人當中
[00:03:00.960 --> 00:03:04.000]  所以這裏形容史提反好像天使的面貌
[00:03:04.000 --> 00:03:05.160]  也是類似這樣的意思
[00:03:05.160 --> 00:03:07.840]  他面發光
[00:03:07.840 --> 00:03:09.560]  在史提反裏面
[00:03:09.560 --> 00:03:12.880]  我們提到這是第一個殉道的基督徒
[00:03:12.880 --> 00:03:17.200]  他因為堅持、持守神給他的信仰
[00:03:17.200 --> 00:03:18.640]  神給他的照明
[00:03:18.640 --> 00:03:21.240]  最終他要為主殉道
[00:03:21.240 --> 00:03:24.720]  其實史提反可以說是當時的第二線
[00:03:24.720 --> 00:03:27.880]  或者是第二梯隊的領袖
[00:03:27.880 --> 00:03:29.240]  是教會的領袖
[00:03:29.240 --> 00:03:32.840]  但是他在當中繼續成為一個影響
[00:03:32.840 --> 00:03:36.640]  雖然他的年歲不長
[00:03:36.640 --> 00:03:37.840]  為主殉道
[00:03:37.840 --> 00:03:39.760]  但是他的影響就成為了
[00:03:39.760 --> 00:03:43.840]  後來寶羅的啟蒙老師
[00:03:43.840 --> 00:03:45.000]  可能我們會覺得
[00:03:45.000 --> 00:03:47.640]  寶羅只是當時站在旁邊
[00:03:47.640 --> 00:03:50.280]  甚至成為了一個見證
[00:03:50.280 --> 00:03:53.000]  史提反被人扔死的一個人
[00:03:53.000 --> 00:03:54.680]  但是他在當中
[00:03:54.680 --> 00:03:55.880]  史提反的見證
[00:03:55.880 --> 00:03:57.880]  我相信影響著素羅
[00:03:57.880 --> 00:03:59.200]  當時的寶羅
[00:03:59.200 --> 00:04:00.480]  甚至我們會看見
[00:04:00.480 --> 00:04:02.280]  在後來我們再看《詩行傳》的時候
[00:04:02.280 --> 00:04:03.040]  你會發現
[00:04:03.040 --> 00:04:05.600]  寶羅後來面對公會的指控
[00:04:05.600 --> 00:04:08.360]  其實有一點我們叫歷史重演
[00:04:08.360 --> 00:04:12.760]  承繼了史提反在公會裏面所接受的指控
[00:04:12.760 --> 00:04:13.520]  所以我們相信
[00:04:13.520 --> 00:04:16.040]  這也是一個承先啟後
[00:04:16.040 --> 00:04:17.080]  歷史重演
[00:04:17.080 --> 00:04:18.120]  甚至可能
[00:04:18.120 --> 00:04:20.000]  我們稍後會提到史提反
[00:04:20.000 --> 00:04:25.640]  他重演了耶穌昔日在公會受審的情況
[00:04:25.640 --> 00:04:30.280]  史提反我們從他的生命裏面的素質
[00:04:30.280 --> 00:04:31.480]  認識多了之後
[00:04:31.480 --> 00:04:33.280]  我們可以看看他的講道
[00:04:33.280 --> 00:04:35.200]  七章的一到五十三節
[00:04:35.200 --> 00:04:37.680]  就是講到史提反的講道
[00:04:37.680 --> 00:04:39.720]  史提反其實最重要的
[00:04:39.720 --> 00:04:41.520]  其中一個拘捕他
[00:04:41.520 --> 00:04:43.760]  或者是要指控他的原因
[00:04:43.760 --> 00:04:45.560]  我想除了講道之外
[00:04:45.560 --> 00:04:48.400]  因為他是很有智慧、有聖靈的說話
[00:04:48.400 --> 00:04:51.400]  我相信他也是一個代表的人物
[00:04:51.400 --> 00:04:53.360]  在被選出來的七位
[00:04:53.360 --> 00:04:56.960]  要負責更多的教會工作的人當中
[00:04:56.960 --> 00:04:59.280]  史提反就是排第一位的
[00:04:59.280 --> 00:05:00.680]  所以通常我們都會覺得
[00:05:00.680 --> 00:05:02.080]  這個都是一些代表性的人物
[00:05:02.080 --> 00:05:03.840]  好像耶穌十二門徒當中
[00:05:03.840 --> 00:05:06.760]  彼得也是大弟子、大師兄
[00:05:06.760 --> 00:05:08.000]  這些都是代表人物
[00:05:08.000 --> 00:05:10.520]  所以公會如果要對付教會的時候
[00:05:10.520 --> 00:05:11.680]  他們要抓的
[00:05:11.680 --> 00:05:13.480]  通常是一些代表人物
[00:05:13.480 --> 00:05:15.160]  我們有一次也提到
[00:05:15.160 --> 00:05:18.280]  今天社會有時候也會越來越不容易
[00:05:18.280 --> 00:05:20.840]  有不同的一些情況出現的時候
[00:05:20.840 --> 00:05:23.040]  可能也會針對教會
[00:05:23.040 --> 00:05:24.800]  但可能你會覺得不要緊
[00:05:24.800 --> 00:05:26.280]  教會找一些代表人物出來
[00:05:26.280 --> 00:05:28.440]  他頂著就可以了
[00:05:28.440 --> 00:05:29.840]  如果有問題要抓的
[00:05:29.840 --> 00:05:32.160]  都是抓牧師、抓傳道
[00:05:32.160 --> 00:05:33.800]  不是也抓一些執事
[00:05:33.800 --> 00:05:36.160]  或者成了一群導師、班長
[00:05:36.160 --> 00:05:37.160]  這樣就可以夠了
[00:05:37.160 --> 00:05:39.040]  也不輪到我們其他人
[00:05:39.040 --> 00:05:39.760]  是不是呢?
[00:05:39.760 --> 00:05:41.200]  我告訴大家也不是的
[00:05:41.200 --> 00:05:42.280]  聖經告訴我們
[00:05:42.280 --> 00:05:44.400]  我們都是代表人物
[00:05:44.400 --> 00:05:45.680]  彼得前書告訴我們
[00:05:45.680 --> 00:05:48.840]  我們每一個人都是君尊的祭司
[00:05:48.840 --> 00:05:50.360]  哥倫多後書有提醒我們
[00:05:50.360 --> 00:05:53.120]  我們都是基督的使者
[00:05:53.120 --> 00:05:54.080]  這個就是告訴我們
[00:05:54.080 --> 00:05:56.760]  其實我們就是耶穌基督的代表人物
[00:05:56.760 --> 00:05:58.640]  在地上我們今天也有可能
[00:05:58.640 --> 00:06:02.200]  要經歷史提反的經歷
[00:06:02.200 --> 00:06:05.480]  在史提反的講道裡面有兩個重點
[00:06:05.480 --> 00:06:06.640]  其中第一個就是
[00:06:06.640 --> 00:06:09.280]  他要帶領以色列人回去看
[00:06:09.280 --> 00:06:11.600]  他們對神的不忠
[00:06:11.600 --> 00:06:13.680]  他們怎樣來抗拒
[00:06:13.680 --> 00:06:16.640]  去跟神去叛逆
[00:06:16.640 --> 00:06:19.560]  這個是在第七章裡面
[00:06:19.560 --> 00:06:22.640]  史提反的講道信息裡面的重點
[00:06:22.640 --> 00:06:23.920]  他從亞伯拉開始
[00:06:23.920 --> 00:06:25.120]  怎樣蒙呼召
[00:06:25.120 --> 00:06:29.720]  一直帶領他們去提到所羅門的起聖殿
[00:06:29.720 --> 00:06:30.960]  其實這個是看見
[00:06:30.960 --> 00:06:33.080]  讓這群以色列人回顧的時候
[00:06:33.080 --> 00:06:36.800]  他們怎樣對神那種不忠的歷史
[00:06:36.800 --> 00:06:39.960]  然後他在史提反的講道當中
[00:06:39.960 --> 00:06:41.880]  或者在這個過程裡面
[00:06:41.880 --> 00:06:44.760]  他再一次的榜樣是什麼呢?
[00:06:44.760 --> 00:06:47.200]  他要為神來做見證
[00:06:47.200 --> 00:06:50.840]  更加提到要成為一個真的信徒
[00:06:50.840 --> 00:06:54.000]  以色列人可能名義上是神的選民
[00:06:54.000 --> 00:06:55.920]  但是否真的屬於神
[00:06:55.920 --> 00:06:58.920]  是真的相信神、依靠神呢?
[00:06:58.920 --> 00:07:01.960]  其實今天我們每一個都應該成為一個真的信徒
[00:07:01.960 --> 00:07:05.520]  來為神作真的見證
[00:07:05.520 --> 00:07:07.400]  史提反他所經歷的就是
[00:07:07.400 --> 00:07:08.800]  很多人或工會的人
[00:07:08.800 --> 00:07:11.800]  來收買一些人以假見證
[00:07:11.800 --> 00:07:15.760]  來去誣告、控告史提反
[00:07:15.760 --> 00:07:17.480]  其實在耶穌的經歷
[00:07:17.480 --> 00:07:18.560]  在我們受福祉的時候
[00:07:18.560 --> 00:07:21.240]  有機會來看的時候
[00:07:21.240 --> 00:07:23.880]  在馬克福音的第十四章
[00:07:23.880 --> 00:07:25.680]  當耶穌受審的時候
[00:07:25.680 --> 00:07:29.640]  都是很多的工會收買一些人做假見證
[00:07:29.640 --> 00:07:31.840]  來去指控耶穌
[00:07:31.840 --> 00:07:33.320]  史提反一樣
[00:07:33.320 --> 00:07:35.720]  其實今天可能在我們所處身的社會裡面
[00:07:35.720 --> 00:07:37.560]  有些可能是假的見證
[00:07:37.560 --> 00:07:40.160]  來影響教會
[00:07:40.160 --> 00:07:44.560]  甚至可能有些打著基督教旗號的名堂的人
[00:07:44.560 --> 00:07:46.840]  去說他們是信耶穌的
[00:07:46.840 --> 00:07:49.520]  其實他們在說一些假的見證
[00:07:49.520 --> 00:07:51.840]  今天我們其實應該要準備好
[00:07:51.840 --> 00:07:55.240]  我們要經歷耶穌基督的受苦
[00:07:55.240 --> 00:07:56.760]  史提反的受苦
[00:07:56.760 --> 00:08:00.840]  我們為主來去持守這個信仰作見證的時候
[00:08:00.840 --> 00:08:02.440]  可能會經歷這些受苦
[00:08:02.440 --> 00:08:05.160]  但是最終我們會得到榮耀
[00:08:05.160 --> 00:08:06.040]  剛才我也提過
[00:08:06.040 --> 00:08:07.800]  就是受苦的過程裡面
[00:08:07.800 --> 00:08:10.960]  最終我們可以得到榮耀的冠冕
[00:08:10.960 --> 00:08:11.920]  但是我想最重要的是
[00:08:11.920 --> 00:08:15.720]  我們不要成為一個作假見證的人
[00:08:15.720 --> 00:08:18.160]  我們要成為一個真的信徒
[00:08:18.160 --> 00:08:21.000]  要為神來作真的見證
[00:08:21.000 --> 00:08:22.800]  我不知道大家有沒有留意一下新聞
[00:08:22.800 --> 00:08:25.440]  最近在三月份的時候
[00:08:25.440 --> 00:08:27.560]  有信報報道了一個新聞
[00:08:27.560 --> 00:08:30.280]  我覺得也是值得我們去看一下
[00:08:30.280 --> 00:08:32.440]  它說到有一間教會
[00:08:32.440 --> 00:08:37.480]  去鼓勵那些會眾來買一些東西
[00:08:37.480 --> 00:08:39.080]  不知道大家有沒有見過
[00:08:39.080 --> 00:08:43.960]  這間教會以前我們稱呼它為雙仰水教會
[00:08:43.960 --> 00:08:48.520]  今天我就稱呼它為比特幣教會
[00:08:48.520 --> 00:08:50.760]  大家還記不記得什麼是比特幣?
[00:08:50.760 --> 00:08:52.760]  可能最近大家看一下報紙
[00:08:52.760 --> 00:08:55.600]  連官員都曾經出來說過
[00:08:55.600 --> 00:08:59.320]  要小心這些所謂的虛擬貨幣
[00:08:59.320 --> 00:09:03.480]  其實我十一月說到啟示錄七教會的時候
[00:09:03.480 --> 00:09:05.160]  都用一個例子說到
[00:09:05.160 --> 00:09:10.040]  大家要很小心坊間出現了這些虛擬貨幣
[00:09:10.040 --> 00:09:12.040]  大家千萬不要去買
[00:09:12.040 --> 00:09:14.760]  但是這個教會的牧師
[00:09:14.760 --> 00:09:19.840]  他在聚會的時候就鼓勵他的信徒
[00:09:19.840 --> 00:09:23.320]  大家至少要買一到十個的比特幣
[00:09:23.320 --> 00:09:24.560]  他也是說啟示錄
[00:09:24.560 --> 00:09:26.200]  他就拿著啟示錄跟我們說
[00:09:26.200 --> 00:09:27.440]  末世就到了
[00:09:27.440 --> 00:09:28.800]  大家要好好準備
[00:09:28.800 --> 00:09:32.360]  末世裡面說到將來的交易、買賣
[00:09:32.360 --> 00:09:34.760]  就是用不同的貨幣
[00:09:34.760 --> 00:09:36.880]  其中一個就是現時的比特幣
[00:09:36.880 --> 00:09:38.960]  所以大家要儲備好比特幣
[00:09:38.960 --> 00:09:40.160]  但是又不用儲備很多
[00:09:40.160 --> 00:09:41.840]  買一到十個就可以了
[00:09:41.840 --> 00:09:43.680]  大家知不知道為什麼呢?
[00:09:43.680 --> 00:09:49.280]  當時我十一月份開始提醒大家不要去參與這些的時候
[00:09:49.280 --> 00:09:52.200]  那時候的比特幣大概是一千多美金
[00:09:52.200 --> 00:09:54.120]  之後就出問題了
[00:09:54.120 --> 00:09:57.240]  有些又找不到、跑路了
[00:09:57.240 --> 00:09:58.400]  到現在大概是
[00:09:58.400 --> 00:09:59.040]  我沒怎麼留意
[00:09:59.040 --> 00:10:02.000]  可能最近五、六百美金一個
[00:10:02.000 --> 00:10:04.560]  這個教會的負責人就說
[00:10:04.560 --> 00:10:06.400]  大家買定了就先不要賣
[00:10:06.400 --> 00:10:10.200]  他說將來末世的時候要用的話
[00:10:10.200 --> 00:10:11.920]  會升值的
[00:10:11.920 --> 00:10:13.960]  大家猜猜升值到多少?
[00:10:13.960 --> 00:10:16.480]  他說升值到二千
[00:10:16.480 --> 00:10:18.080]  不是二千元美金
[00:10:18.080 --> 00:10:20.440]  是二千萬美金
[00:10:20.440 --> 00:10:24.520]  我不知道大家有一點點常識
[00:10:24.520 --> 00:10:25.640]  都會想一下
[00:10:25.640 --> 00:10:28.640]  這個比特幣會升值到二千萬美金
[00:10:28.640 --> 00:10:30.400]  那個世界都不知道是什麼世界
[00:10:30.400 --> 00:10:31.960]  他就說是末世
[00:10:31.960 --> 00:10:34.240]  所以他又叫大家不用買很多
[00:10:34.240 --> 00:10:36.240]  所以買一到十個都足夠
[00:10:36.240 --> 00:10:38.680]  但是這一類的假見證
[00:10:38.680 --> 00:10:39.600]  我很想提醒
[00:10:39.600 --> 00:10:44.200]  他們通常會說一些所謂半真半假的說話
[00:10:44.200 --> 00:10:45.400]  他可以跟大家說
[00:10:45.400 --> 00:10:47.560]  我引用聖經說到末世
[00:10:47.560 --> 00:10:51.440]  有經文告訴你將來的人要買賣要做些什麼
[00:10:51.440 --> 00:10:56.480]  但是其實他所加上去其他的東西或者其他的事情
[00:10:56.480 --> 00:11:01.200]  只不過是我覺得你根本通不過我們的常識
[00:11:01.200 --> 00:11:04.160]  是一些虛假、是一些謊言
[00:11:04.160 --> 00:11:09.160]  所以這些假見證在世代越來越向前去混亂
[00:11:09.160 --> 00:11:13.080]  或者越來越多人用這些迷惑人的方法的時候
[00:11:13.080 --> 00:11:14.720]  我們更加要很小心
[00:11:14.720 --> 00:11:16.640]  我們自己作見證都一樣
[00:11:16.640 --> 00:11:19.760]  我們不要說一些好像半真半假的說話
[00:11:19.760 --> 00:11:21.600]  我們是就說是
[00:11:21.600 --> 00:11:23.000]  不是就說不是
[00:11:23.000 --> 00:11:25.120]  我們要做一個真的信徒
[00:11:25.120 --> 00:11:28.520]  為主來作真的見證
[00:11:28.520 --> 00:11:30.240]  很多時候我們要更加留意
[00:11:30.240 --> 00:11:33.320]  小心這些半真半假的伎倆
[00:11:33.320 --> 00:11:36.640]  不要讓別人來迷惑
[00:11:36.640 --> 00:11:39.600]  《史唐传》第七章裡面很豐富
[00:11:39.600 --> 00:11:42.080]  所以我就跳過不看這段經文
[00:11:42.080 --> 00:11:43.600]  本來有些經文跟大家看
[00:11:43.600 --> 00:11:46.920]  不過我很想跟大家告訴大家重點在哪裡
[00:11:46.920 --> 00:11:52.560]  這個經文其實是說到史提反用了阿伯拉罕夢召開始
[00:11:52.560 --> 00:11:54.880]  說回他們先祖的歷史
[00:11:54.880 --> 00:11:58.280]  如何夢神呼召離開他的原居地
[00:11:58.280 --> 00:12:00.720]  去到英許地
[00:12:00.720 --> 00:12:05.640]  然後他們經歷了阿伯拉罕、瓦國、約瑟、摩西
[00:12:05.640 --> 00:12:09.360]  去說到大概是所羅門戰殿的時候
[00:12:09.360 --> 00:12:10.960]  這個他不會說得完
[00:12:10.960 --> 00:12:12.560]  有一點我也提到
[00:12:12.560 --> 00:12:15.520]  這個有一點你看完《史唐传》第七章
[00:12:15.520 --> 00:12:17.760]  你當自己看完摩西五經都可以
[00:12:17.760 --> 00:12:20.560]  當然這個是開玩笑的
[00:12:20.560 --> 00:12:22.760]  大家不要以為這樣告訴我
[00:12:22.760 --> 00:12:24.280]  也要很認真去看
[00:12:24.280 --> 00:12:30.240]  但是他有一點就是將摩西五經的很重要的故事或者記錄抽了出來
[00:12:30.240 --> 00:12:32.320]  但是最重要我想提醒大家
[00:12:32.320 --> 00:12:38.600]  他在歷史回顧當中也是提到以色列人對神的不忠叛逆
[00:12:38.600 --> 00:12:41.760]  所以摩西是一個其中最代表性的人物
[00:12:41.760 --> 00:12:43.760]  而摩西的生平當中
[00:12:43.760 --> 00:12:48.880]  我不知道大家印象最深是什麼事情
[00:12:48.880 --> 00:12:51.360]  我想其中一樣大家都會很有印象
[00:12:51.360 --> 00:12:54.120]  就是摩西帶領以色列人出埃及之後
[00:12:54.120 --> 00:12:56.800]  他原本可以進入迦南地
[00:12:56.800 --> 00:13:02.000]  但最後他們在曠野走了40年
[00:13:02.000 --> 00:13:03.760]  因為他們叛逆神
[00:13:03.760 --> 00:13:05.160]  他們不信神
[00:13:05.160 --> 00:13:06.680]  將一個應許地給他們
[00:13:06.680 --> 00:13:08.600]  所以在曠野走了40年
[00:13:08.600 --> 00:13:11.000]  我就用以色列人的歷史
[00:13:11.000 --> 00:13:12.440]  其實這個只是一部分
[00:13:12.440 --> 00:13:15.480]  待會我會說一個成千年的歷史
[00:13:15.480 --> 00:13:18.440]  他們基本上就是一條兜兜轉轉
[00:13:18.440 --> 00:13:21.320]  他在曠野裡面40年就是轉圈
[00:13:21.320 --> 00:13:23.440]  兜兜轉轉的人生
[00:13:23.440 --> 00:13:28.160]  我不知道今天在《四行傳》第七章說到的時候
[00:13:28.160 --> 00:13:31.880]  大家都可以去想想你自己的人生
[00:13:31.880 --> 00:13:34.640]  你已經過了一段人生的歷史
[00:13:34.640 --> 00:13:37.920]  其實有沒有都好像兜兜轉轉
[00:13:37.920 --> 00:13:39.920]  在轉圈呢
[00:13:39.920 --> 00:13:46.840]  甚至可能變成一個原地踏步的境況
[00:13:46.840 --> 00:13:50.160]  大家覺得你的人生是不是都好像很好呢
[00:13:50.160 --> 00:13:52.200]  我現在都是向前走
[00:13:52.200 --> 00:13:57.080]  不是牧師你講我現在在轉圈的人生
[00:13:57.080 --> 00:13:58.000]  可能是的
[00:13:58.000 --> 00:14:00.280]  我不知道大家怎麼看你的人生
[00:14:00.280 --> 00:14:02.920]  可能都是兜兜轉轉
[00:14:02.920 --> 00:14:05.920]  來來回回在轉圈
[00:14:05.920 --> 00:14:11.360]  我曾經看過一個香港的代表人物
[00:14:11.360 --> 00:14:12.800]  其實又不是真人
[00:14:12.800 --> 00:14:14.320]  不過我覺得他都頗特別
[00:14:14.320 --> 00:14:16.680]  連名字都很有意思
[00:14:16.680 --> 00:14:18.400]  我看過一些小小的故事
[00:14:18.400 --> 00:14:20.040]  可能你都聽過看過
[00:14:20.040 --> 00:14:22.520]  這個人物叫麥兜
[00:14:22.520 --> 00:14:24.280]  大家可能都有聽過
[00:14:24.280 --> 00:14:25.880]  就是兜兜轉轉的兜
[00:14:25.880 --> 00:14:27.520]  這個麥兜頗有趣的
[00:14:27.520 --> 00:14:28.880]  有一些片段
[00:14:28.880 --> 00:14:31.960]  我忘記他到底發生在麥兜還是麥麥的身上
[00:14:31.960 --> 00:14:35.280]  原來有一個片段有一個故事說他
[00:14:35.280 --> 00:14:37.600]  他要去馬爾代夫
[00:14:37.600 --> 00:14:40.280]  誰知道他媽媽帶他告訴他
[00:14:40.280 --> 00:14:42.040]  去了馬爾代夫
[00:14:42.040 --> 00:14:43.600]  然後就回來香港
[00:14:43.600 --> 00:14:45.560]  其實他從來沒有去過馬爾代夫
[00:14:45.560 --> 00:14:46.600]  只不過好像上了山頂
[00:14:46.600 --> 00:14:47.440]  不知道去了哪裡
[00:14:47.440 --> 00:14:49.240]  他根本就沒有離開過香港
[00:14:49.240 --> 00:14:51.680]  他兜兜轉轉轉了個圈
[00:14:51.680 --> 00:14:53.920]  其實回來都是在香港
[00:14:53.920 --> 00:14:56.720]  另外一個故事就是
[00:14:56.720 --> 00:14:59.560]  他有一天去餐廳叫東西吃
[00:14:59.560 --> 00:15:01.200]  不知道大家有沒有聽過
[00:15:01.200 --> 00:15:02.920]  然後我最近留意一下
[00:15:02.920 --> 00:15:04.720]  有一間餐廳都是這樣
[00:15:04.720 --> 00:15:06.840]  他叫了問我想吃早餐
[00:15:06.840 --> 00:15:08.080]  然後他說沒有早餐了
[00:15:08.080 --> 00:15:08.880]  買午餐
[00:15:08.880 --> 00:15:10.080]  午餐都沒有
[00:15:10.080 --> 00:15:11.520]  什麼常餐
[00:15:11.520 --> 00:15:12.720]  他說早餐就是午餐
[00:15:12.720 --> 00:15:13.440]  午餐就是茶餐
[00:15:13.440 --> 00:15:14.320]  茶餐就是晚餐
[00:15:14.320 --> 00:15:15.640]  晚餐就是常餐
[00:15:15.640 --> 00:15:17.240]  有一個這樣的片段
[00:15:17.240 --> 00:15:18.560]  最近我去一間茶餐廳
[00:15:18.560 --> 00:15:19.200]  都是這樣
[00:15:19.200 --> 00:15:20.560]  他寫著「特餐」
[00:15:20.560 --> 00:15:21.640]  「特餐」就是早餐
[00:15:21.640 --> 00:15:22.640]  「早餐」就是午餐
[00:15:22.640 --> 00:15:24.280]  「午餐」就是茶餐
[00:15:24.280 --> 00:15:25.720]  真的是一樣的內容
[00:15:25.720 --> 00:15:27.880]  不過時段不同
[00:15:27.880 --> 00:15:28.720]  還有一點點不同
[00:15:28.720 --> 00:15:30.400]  有時候你也要留意一下
[00:15:30.400 --> 00:15:31.520]  有些什麼不同
[00:15:31.520 --> 00:15:33.400]  麥兜也不知道是麥兜
[00:15:33.400 --> 00:15:34.960]  總之我覺得有一點點無奈
[00:15:34.960 --> 00:15:36.640]  他覺得早餐是茶餐
[00:15:36.640 --> 00:15:37.360]  茶餐是午餐
[00:15:37.360 --> 00:15:38.200]  午餐就是晚餐
[00:15:38.200 --> 00:15:39.320]  即是怎麼樣呢
[00:15:39.320 --> 00:15:41.000]  可能也是在這裡
[00:15:41.000 --> 00:15:42.880]  有一點點很無奈
[00:15:42.880 --> 00:15:44.400]  也是那一件事
[00:15:44.400 --> 00:15:45.400]  人生是不是都是這樣
[00:15:45.400 --> 00:15:47.240]  好像你每天吃的那一餐
[00:15:47.240 --> 00:15:48.640]  其實都是一樣
[00:15:48.640 --> 00:15:49.600]  人生就好像
[00:15:49.600 --> 00:15:52.000]  兜兜轉個圈回來也是這樣
[00:15:52.000 --> 00:15:54.520]  以色列人的歷史其實都是這樣
[00:15:54.520 --> 00:15:55.800]  他們在歷史當中
[00:15:55.800 --> 00:15:58.880]  他們不單單在曠野裡面轉圈
[00:15:58.880 --> 00:15:59.800]  在曠野裡面轉圈
[00:15:59.800 --> 00:16:00.920]  其實代表著
[00:16:00.920 --> 00:16:03.320]  他們不斷來到去抗拒神
[00:16:03.320 --> 00:16:04.640]  那四十年裡面
[00:16:04.640 --> 00:16:06.240]  《文素記》的十四章二十二節
[00:16:06.240 --> 00:16:07.000]  怎麼形容呢
[00:16:07.000 --> 00:16:10.120]  形容他是十次的抗拒神
[00:16:10.120 --> 00:16:11.800]  十次的試探神
[00:16:11.800 --> 00:16:13.760]  十次的不聽神的話
[00:16:13.760 --> 00:16:15.760]  但是以色列人是
[00:16:15.760 --> 00:16:18.960]  他們是那一群看過神的榮耀
[00:16:18.960 --> 00:16:20.920]  又見過神
[00:16:20.920 --> 00:16:23.720]  行神跡其事的一群人
[00:16:23.720 --> 00:16:25.800]  但是仍然是
[00:16:25.800 --> 00:16:30.520]  在神面前不斷和神角力
[00:16:30.520 --> 00:16:33.000]  去叛逆神
[00:16:33.000 --> 00:16:34.600]  所以我們要很小心
[00:16:34.600 --> 00:16:36.440]  人生的兜兜轉轉裡面
[00:16:36.440 --> 00:16:39.440]  如果我們在這裡和神角力的時候
[00:16:39.440 --> 00:16:41.320]  我們的人生真的在這裡
