
[00:00:00.000 --> 00:00:02.760]  各位弟姐妹平安
[00:04:36.800 --> 00:04:39.320]  祢是不是要在這個時候
[00:04:39.320 --> 00:04:44.800]  去恢復以色列國的主權和治權呢?
[00:04:44.800 --> 00:04:45.960]  復國自治
[00:04:45.960 --> 00:04:48.040]  離開羅馬人的統治
[00:04:48.040 --> 00:04:51.200]  是以色列民族共同的盼望
[00:04:51.200 --> 00:04:53.320]  他們等了四百年
[00:04:53.320 --> 00:04:55.760]  等到尼采亞耶穌基督降臨了
[00:04:55.760 --> 00:04:59.760]  現在都應該是時候了吧
[00:04:59.760 --> 00:05:02.240]  不過耶穌的回應是這樣說的
[00:05:02.240 --> 00:05:04.600]  祂說何時復國回復自治
[00:05:04.600 --> 00:05:07.280]  是上帝的權能和心意
[00:05:07.280 --> 00:05:10.120]  不是你們應該知道的
[00:05:10.120 --> 00:05:12.280]  不過你們會得到聖靈的充滿
[00:05:12.280 --> 00:05:14.080]  和祂賜給你們的能力
[00:05:14.080 --> 00:05:17.520]  要在全世界為我作見證
[00:05:17.520 --> 00:05:18.840]  換句話說
[00:05:18.840 --> 00:05:21.200]  在上帝的計劃當中
[00:05:21.200 --> 00:05:24.720]  恢復以色列的主權和治權
[00:05:24.720 --> 00:05:29.960]  不是上帝在當時所定的歷史進程
[00:05:29.960 --> 00:05:31.320]  對門徒來說
[00:05:31.320 --> 00:05:34.480]  如果按照耶穌的吩咐留在耶路撒冷
[00:05:34.480 --> 00:05:36.560]  不是他們的意願
[00:05:36.560 --> 00:05:38.760]  在耶穌被捕被殺害之後
[00:05:38.760 --> 00:05:41.040]  門徒不是灰心失望
[00:05:41.040 --> 00:05:43.400]  就是驚慌失措害怕
[00:05:43.400 --> 00:05:45.120]  他們遠走他方
[00:05:45.120 --> 00:05:47.120]  去回到自己家鄉也好
[00:05:47.120 --> 00:05:49.040]  去別的地方也好
[00:05:49.040 --> 00:05:52.840]  總之就不要留在耶路撒冷
[00:05:52.840 --> 00:05:56.440]  祭祀長和一些宗教的領袖
[00:05:56.440 --> 00:06:01.400]  正在捉拿耶穌的同黨和餘孽
[00:06:01.400 --> 00:06:02.920]  還留在耶路撒冷
[00:06:02.920 --> 00:06:04.760]  去等別人捉
[00:06:04.760 --> 00:06:07.720]  《馬太福音》第28章這樣記載
[00:06:07.720 --> 00:06:10.840]  祭祀長和長老發現
[00:06:10.840 --> 00:06:13.080]  耶穌的墳墓空了之後
[00:06:13.080 --> 00:06:14.520]  他們就付錢
[00:06:14.520 --> 00:06:17.160]  要那些看守墳墓的士兵
[00:06:17.160 --> 00:06:19.960]  向群眾散播
[00:06:19.960 --> 00:06:23.120]  是門徒偷走了耶穌的屍首
[00:06:23.120 --> 00:06:25.480]  他們意圖誣衊門徒
[00:06:25.480 --> 00:06:29.160]  去擾亂耶穌復活的事實
[00:06:29.160 --> 00:06:30.080]  所以這一刻
[00:06:30.080 --> 00:06:33.280]  耶穌要門徒講出真相
[00:06:33.280 --> 00:06:34.880]  到處告訴別人
[00:06:34.880 --> 00:06:37.120]  去宣揚耶穌已經復活
[00:06:37.120 --> 00:06:39.800]  為耶穌復活一事去做見證
[00:06:39.800 --> 00:06:44.800]  他們面對的是一個很強大的政治勢力
[00:06:44.800 --> 00:06:48.720]  這個簡直是一個不可能的任務
[00:06:48.720 --> 00:06:51.520]  但按照經文的描述
[00:06:51.520 --> 00:06:53.280]  門徒都按照耶穌的吩咐
[00:06:53.280 --> 00:06:54.880]  去返回耶路撒冷
[00:06:54.880 --> 00:06:57.440]  去等候聖靈的洗禮
[00:06:57.440 --> 00:07:00.320]  我相信他們仍然有驚慌害怕
[00:07:00.320 --> 00:07:02.560]  仍然有滿腹的疑團
[00:07:02.560 --> 00:07:07.800]  不過都盡力返回耶路撒冷去等候
[00:07:07.800 --> 00:07:10.240]  在他們當中除了十一個使徒
[00:07:10.240 --> 00:07:12.200]  還有耶穌的兄弟
[00:07:12.200 --> 00:07:13.680]  耶穌的媽媽瑪利亞
[00:07:13.680 --> 00:07:16.480]  以及幾位婦女
[00:07:16.480 --> 00:07:22.640]  他們在等聖靈降臨在他們身上之前的這幾天
[00:07:22.640 --> 00:07:24.400]  他們在做什麼呢?
[00:07:24.400 --> 00:07:26.080]  聖經清楚地指出
[00:07:26.080 --> 00:07:31.040]  他們是同心合意地行切禱告
[00:07:31.040 --> 00:07:34.760]  禱告是他們內心得到平安的力量
[00:07:34.760 --> 00:07:40.160]  禱告是他們能夠對抗裡面很懼怕的一份力量
[00:07:40.160 --> 00:07:41.920]  他們行切禱告
[00:07:41.920 --> 00:07:43.680]  他們依靠上帝
[00:07:43.680 --> 00:07:47.800]  就可以做到上帝要他們做的工作
[00:07:47.800 --> 00:07:50.000]  各位頂姐妹
[00:07:50.000 --> 00:07:51.880]  問你們一個問題
[00:07:51.880 --> 00:07:56.480]  你知不知道你自己已經領受了聖靈的洗禮了嗎?
[00:07:56.480 --> 00:08:02.400]  如果你還沒有的話 你又想不想受聖靈的洗禮呢?
[00:08:02.400 --> 00:08:06.000]  其實我問你的時候都在問我這個問題
[00:08:06.000 --> 00:08:08.840]  我們當然很想去受聖靈的洗禮
[00:08:08.840 --> 00:08:11.400]  很想聖靈的充滿
[00:08:11.400 --> 00:08:13.000]  不過我又在想
[00:08:13.000 --> 00:08:19.360]  我們為什麼要這麼想受聖靈的充滿呢?
[00:08:19.360 --> 00:08:21.200]  在《十郎傳》第八章
[00:08:21.200 --> 00:08:24.800]  講述一個人士叫做西門
[00:08:24.800 --> 00:08:26.680]  不是西門彼得
[00:08:26.680 --> 00:08:30.040]  他原本在撒瑪利亞城行邪術
[00:08:30.040 --> 00:08:33.880]  得到很多人對他的尊敬和信從
[00:08:33.880 --> 00:08:38.000]  不過自從使徒肥禮向他們傳福音之後
[00:08:38.000 --> 00:08:41.520]  西門和其他撒瑪利亞人都悔改信主
[00:08:41.520 --> 00:08:43.400]  和接受洗禮
[00:08:43.400 --> 00:08:46.400]  只是沒有受聖靈的洗
[00:08:46.400 --> 00:08:50.280]  西門對於肥禮能夠行神蹟和大義靈
[00:08:50.280 --> 00:08:52.320]  都非常驚訝
[00:08:52.320 --> 00:08:56.240]  因為和他所行的邪術很不相同
[00:08:56.240 --> 00:08:59.160]  當彼得和約翰去到撒瑪利亞城
[00:08:59.160 --> 00:09:01.320]  要為當地的居民禱告
[00:09:01.320 --> 00:09:03.200]  要安撒在他們的頭上
[00:09:03.200 --> 00:09:05.600]  讓他們領受聖靈的時候
[00:09:05.600 --> 00:09:08.520]  西門覺得更加驚訝
[00:09:08.520 --> 00:09:10.800]  他竟然拿錢去給彼得
[00:09:10.800 --> 00:09:13.520]  想要得到這個能力
[00:09:13.520 --> 00:09:16.840]  希望自己不單有聖靈留在自己身上
[00:09:16.840 --> 00:09:19.000]  可以行神蹟義能
[00:09:19.000 --> 00:09:22.360]  更加是他安撒在誰的頭上
[00:09:22.360 --> 00:09:26.200]  誰就有聖靈落到那人身上
[00:09:26.200 --> 00:09:28.640]  彼得即時斥責他
[00:09:28.640 --> 00:09:31.800]  你的銀子和你一起滅亡
[00:09:31.800 --> 00:09:35.320]  因為你想上來的恩賜是可以用錢買的
[00:09:35.320 --> 00:09:38.040]  你在這個道上無分無關
[00:09:38.040 --> 00:09:42.200]  因為你在上帝面前心懷不正
[00:09:42.200 --> 00:09:45.520]  你要為你這樣的惡去悔改
[00:09:45.520 --> 00:09:48.240]  祈求上帝或者你心裏的意念
[00:09:48.240 --> 00:09:50.360]  可以得到赦免
[00:09:50.360 --> 00:09:53.760]  我看到你正在苦膽之中
[00:09:53.760 --> 00:09:57.160]  被不義捆綁著
[00:09:57.160 --> 00:10:00.880]  沒錯 聖靈充滿在哪一個人的身上
[00:10:00.880 --> 00:10:04.840]  以及哪一個人得到聖靈的恩賜
[00:10:04.840 --> 00:10:06.440]  不是可以買的
[00:10:06.440 --> 00:10:12.440]  是聖靈隨著他的心意來賜給我們
[00:10:12.440 --> 00:10:15.720]  其實我相信我們每一個人
[00:10:15.720 --> 00:10:17.880]  都想受聖靈的充滿
[00:10:17.880 --> 00:10:19.440]  得著能力
[00:10:19.440 --> 00:10:24.080]  去面對生命一切的難關和挑戰
[00:10:24.080 --> 00:10:26.040]  不過聖靈充滿我們
[00:10:26.040 --> 00:10:29.200]  不單止是為我們自己的好處
[00:10:29.200 --> 00:10:33.320]  為我們的關懷和需要
[00:10:33.320 --> 00:10:35.560]  而好像耶穌吩咐門徒那樣
[00:10:35.560 --> 00:10:37.000]  領受了聖靈之後
[00:10:37.000 --> 00:10:39.520]  得著聖靈所賜的能力之後
[00:10:39.520 --> 00:10:45.480]  是要去完成聖靈要我們擔當的任務
[00:10:45.480 --> 00:10:49.440]  在這裡我和大家介紹一位朋友
[00:10:49.440 --> 00:10:59.120]  我相信很多人都應該看過這部電影
[00:10:59.120 --> 00:11:00.160]  我不是看了很多
[00:11:00.160 --> 00:11:01.840]  只是看了第一集
[00:11:01.840 --> 00:11:05.800]  這個中文的翻譯叫做《鐵甲奇俠》
[00:11:05.800 --> 00:11:11.080]  在電影裡說這個鐵甲奇俠是一個服裝
[00:11:11.080 --> 00:11:13.680]  創作者只要伸出手
[00:11:13.680 --> 00:11:20.440]  整個裝束就落在創造者的身上
[00:11:20.440 --> 00:11:22.120]  當這個創造者
[00:11:22.120 --> 00:11:25.520]  也就是這個電影裡的企業家
[00:11:25.520 --> 00:11:28.120]  就可以所向無敵
[00:11:28.120 --> 00:11:32.880]  去做他想這個鐵甲奇俠幫他做的事
[00:11:32.880 --> 00:11:35.440]  因為當這個鐵甲奇俠離開他之後
[00:11:35.440 --> 00:11:37.960]  他就什麼都做不了
[00:11:37.960 --> 00:11:39.280]  於是我在想
[00:11:39.280 --> 00:11:45.720]  其實我們是不是每一個人都想有一個鐵甲奇俠在我們身上呢?
[00:11:45.720 --> 00:11:46.600]  我們想像一下
[00:11:46.600 --> 00:11:49.480]  難道聖靈的能力就是這個鐵甲奇俠
[00:11:49.480 --> 00:11:51.080]  在我們身上的時候
[00:11:51.080 --> 00:11:53.120]  我們就可以所向無敵
[00:11:53.120 --> 00:11:56.240]  來去警惡懲戒呢?
[00:11:56.240 --> 00:11:59.480]  當我再細心去安靜默想的時候
[00:11:59.480 --> 00:12:00.880]  我就發現
[00:12:00.880 --> 00:12:05.880]  原來我們每一個人都是這個鐵甲奇俠
[00:12:05.880 --> 00:12:10.680]  我們每一個人都是這個鐵甲奇俠
[00:12:10.680 --> 00:12:16.280]  因為當上帝創造我們的時候
[00:12:16.280 --> 00:12:19.760]  我們已經一身本領了
[00:12:19.760 --> 00:12:21.280]  差在什麼呢?
[00:12:21.280 --> 00:12:22.680]  關鍵的地方是什麼呢?
[00:12:22.680 --> 00:12:27.880]  就是我們容許哪一個穿在他的身上
[00:12:27.880 --> 00:12:29.760]  容許我講得很清楚
[00:12:29.760 --> 00:12:35.200]  容許我講得很立刻
[00:12:35.200 --> 00:12:39.080]  如果我們讓聖靈坐在我們裡面
[00:12:39.080 --> 00:12:41.960]  我們任聖靈去操控
[00:12:41.960 --> 00:12:43.920]  祂去創造我們那一位
[00:12:43.920 --> 00:12:45.960]  祂一定知道我們的性能
[00:12:45.960 --> 00:12:48.480]  一定會運用得非常妥當
[00:12:48.480 --> 00:12:51.000]  去善用我們每一個特點
[00:12:51.000 --> 00:12:55.360]  就好像電影中那位創造Iron Man的人一樣
[00:12:55.360 --> 00:12:57.480]  和電影不同的地方就是
[00:12:57.480 --> 00:13:00.920]  上帝給我們有自由的意志
[00:13:00.920 --> 00:13:09.000]  我們可以選擇哪一個來穿我們這一身的鐵甲奇俠
[00:13:09.000 --> 00:13:12.040]  我們有這個自由意志
[00:13:12.040 --> 00:13:14.320]  去讓哪一個做主
[00:13:14.320 --> 00:13:16.920]  去讓我們聽哪一個的話
[00:13:16.920 --> 00:13:20.520]  所以是否容讓聖靈坐上我們這個駕駛座
[00:13:20.520 --> 00:13:22.200]  信任祂所做的一切呢?
[00:13:22.200 --> 00:13:23.920]  願意聽憑祂的差遣
[00:13:23.920 --> 00:13:27.880]  容許祂說是我們有絕對的自由
[00:13:27.880 --> 00:13:29.760]  而當我們這樣做的時候
[00:13:29.760 --> 00:13:33.040]  我們就會看到上帝偉大的作為
[00:13:33.040 --> 00:13:35.880]  包括祂原本創造我們的新本領
[00:13:35.880 --> 00:13:39.800]  可以盡情地發揮
[00:13:39.800 --> 00:13:43.360]  所以如果你想受聖靈的洗的話
[00:13:43.360 --> 00:13:46.120]  你想聖靈充滿你的話
[00:13:46.120 --> 00:13:49.920]  第一個先決條件是信服
[00:13:49.920 --> 00:13:52.360]  有信靠才有信服
[00:13:52.360 --> 00:13:53.720]  如果我們不願意信服
[00:13:53.720 --> 00:13:55.160]  或者更正確地來說
[00:13:55.160 --> 00:13:57.720]  我們不願意降服在神的面前
[00:13:57.720 --> 00:14:01.360]  聽完祂的話,聖靈的充滿對我們來說
[00:14:01.360 --> 00:14:03.440]  不是一個祝福
[00:14:03.440 --> 00:14:07.240]  我們只會有無限的掙扎,摔跤
[00:14:07.240 --> 00:14:08.480]  試想像一下
[00:14:08.480 --> 00:14:10.840]  當聖靈充滿我們
[00:14:10.840 --> 00:14:14.560]  就好像這個鐵甲奇俠裡面坐著的駕駛者
[00:14:14.560 --> 00:14:16.200]  要我們去做的事情
[00:14:16.200 --> 00:14:20.920]  跟我們的想法不能夠吻合的說話
[00:14:20.920 --> 00:14:22.360]  祂叫我們去東
[00:14:22.360 --> 00:14:24.600]  然後我們又想去西
[00:14:24.600 --> 00:14:29.720]  摔跤的角力是大得讓人心碎
[00:14:29.720 --> 00:14:32.600]  所以今天跟大家唱的詩
[00:14:32.600 --> 00:14:33.680]  不知道大家有沒有留意
[00:14:33.680 --> 00:14:36.840]  靈氣歌的第一節是這麼說的
[00:14:36.840 --> 00:14:41.280]  「見主的靈氣催我,使我得到新生命」
[00:14:41.280 --> 00:14:46.680]  「使我能夠愛我主所愛,行主所要我行」
[00:14:46.680 --> 00:14:50.120]  重要的就是我們能夠愛上祢所愛
[00:14:50.120 --> 00:14:57.080]  以致祂叫我們做什麼,我們都願意去做
[00:14:57.080 --> 00:14:59.720]  要留心,我所用的字眼
[00:14:59.720 --> 00:15:04.560]  我所用的字眼是「願意」,而不是「能夠」
[00:15:04.560 --> 00:15:09.240]  聖經說願作的心是上帝所體重的
[00:15:09.240 --> 00:15:12.840]  因為我們根本沒有能力去做任何事情
[00:15:12.840 --> 00:15:15.920]  包括沒有能力去信服聖靈
[00:15:15.920 --> 00:15:18.160]  不過當我們願意去信服
[00:15:18.160 --> 00:15:20.240]  知道自己沒有能力去信服
[00:15:20.240 --> 00:15:21.880]  甚至半夜的時候
[00:15:21.880 --> 00:15:24.440]  我們就會為自己去禱告
[00:15:24.440 --> 00:15:26.960]  而聖靈更加會幫助我們祈禱
[00:15:26.960 --> 00:15:32.560]  讓我們敏銳到自己未信服聖靈的地方和事情
[00:15:32.560 --> 00:15:38.160]  再一次透過祈禱去幫助自己轉向聖靈
[00:15:38.160 --> 00:15:41.160]  再和大家舉一個例子
[00:15:41.160 --> 00:15:45.840]  為我來說,驕傲是一個我其中很軟弱的罪
[00:15:45.840 --> 00:15:51.040]  前幾天當我想到一個很深的意念的時候
[00:15:51.040 --> 00:15:53.120]  我覺得自己做得多好的時候
[00:15:53.120 --> 00:15:56.800]  我心裡面就會去鼓勵自己、稱讚自己
[00:15:56.800 --> 00:16:00.680]  這個原本其實沒有什麼大的問題
[00:16:00.680 --> 00:16:06.200]  但我發現之後有一句說話在我腦海裡閃過
[00:16:06.200 --> 00:16:12.440]  「嘩,我做成這樣,我做得比誰誰誰好」
[00:16:12.440 --> 00:16:14.360]  當我說到這句說話、這個念頭出來的時候
[00:16:14.360 --> 00:16:20.480]  我馬上敏銳到原來驕傲的心在我裡面作祟
[00:16:20.480 --> 00:16:22.360]  感謝聖靈的提醒
[00:16:22.360 --> 00:16:24.880]  當下我不是去罵自己
[00:16:24.880 --> 00:16:26.280]  其實罵真的沒有用
[00:16:26.280 --> 00:16:28.880]  只會令我更加內疚
[00:16:28.880 --> 00:16:32.680]  我祈求上帝幫助我去賜下祂給我的愛
[00:16:32.680 --> 00:16:38.720]  好想我能夠以祂的愛去愛誰誰誰
[00:16:38.720 --> 00:16:41.080]  我覺得我比祂的那個好
[00:16:41.080 --> 00:16:44.800]  讓我有一個愛、上帝的愛去愛祂
[00:16:44.800 --> 00:16:48.440]  更加祈求上帝幫助我去醫好
[00:16:48.440 --> 00:16:51.360]  去治癒我裡頭驕傲的罪
[00:16:51.360 --> 00:16:53.160]  讓我所做的一切
[00:16:53.160 --> 00:16:56.080]  別人看見不是來稱讚我
[00:16:56.080 --> 00:17:00.520]  而是即時去榮耀上帝
[00:17:00.520 --> 00:17:02.800]  聖靈充滿我們其中一個要完成的任務
[00:17:02.800 --> 00:17:05.400]  是幫助我們去教正
[00:17:05.400 --> 00:17:06.560]  教正什麼呢?
[00:17:06.560 --> 00:17:08.080]  因為我們會在這個社會裡面
[00:17:08.080 --> 00:17:12.200]  被很多的歪理去蒙蔽我們的價值觀
[00:17:12.200 --> 00:17:15.720]  蒙蔽我們應該有的天國價值
[00:17:15.720 --> 00:17:19.320]  因為一個沒有聖靈的能力而驕傲的人
[00:17:19.320 --> 00:17:21.280]  只會帶來滅亡
[00:17:21.280 --> 00:17:24.400]  對人、對他自己是毫無益處的
[00:17:24.400 --> 00:17:28.200]  《少林寺傳》裡面也記錄過一個這樣的事蹟
[00:17:28.200 --> 00:17:31.520]  因為保羅被聖靈充滿他大有能力
[00:17:31.520 --> 00:17:34.200]  於是當保羅走過
[00:17:34.200 --> 00:17:37.240]  又或者可能是他的影走過的人
[00:17:37.240 --> 00:17:43.080]  就會將一些有病的人放在路旁
[00:17:43.080 --> 00:17:45.600]  期望無論是彼得還是保羅
[00:17:45.600 --> 00:17:49.240]  走過的影來去遮蓋這些有病的人的時候
[00:17:49.240 --> 00:17:50.960]  他們都會痊癒
[00:17:50.960 --> 00:17:53.240]  所以人們就會覺得
[00:17:53.240 --> 00:17:56.680]  彼得和保羅就好像一個神明
[00:17:56.680 --> 00:18:01.080]  我們拿著鮮花走來來去跪拜他們
[00:18:01.080 --> 00:18:03.960]  他們兩個有什麼反應呢?
[00:18:03.960 --> 00:18:06.640]  保羅馬上撕裂自己的衣服
[00:18:06.640 --> 00:18:08.560]  大聲的來講
[00:18:08.560 --> 00:18:10.040]  他說:不要這樣對我
[00:18:10.040 --> 00:18:14.080]  我和你們一樣都是人來的
[00:18:14.080 --> 00:18:16.360]  你們能夠治好
[00:18:16.360 --> 00:18:18.360]  是靠著耶穌的名
[00:18:18.360 --> 00:18:25.120]  是耶穌讓你們來得到醫治
[00:18:25.120 --> 00:18:26.960]  當然大家都會知道
[00:18:26.960 --> 00:18:29.080]  我們不是一次祈禱
[00:18:29.080 --> 00:18:31.920]  就能夠醫治我們裡面的罪
[00:18:31.920 --> 00:18:34.680]  而是不斷在重複犯錯
[00:18:34.680 --> 00:18:37.040]  我們重複去求上帝的恩典
[00:18:37.040 --> 00:18:42.960]  我們不斷地看到自己逐少逐少地進步
[00:18:42.960 --> 00:18:45.800]  我真的希望有一天我們去見天父的時候
[00:18:45.800 --> 00:18:49.000]  我們自己可以完全脫離驕傲這個罪
[00:18:49.000 --> 00:18:53.320]  在我身上所做的捆綁
[00:18:53.320 --> 00:18:55.560]  門徒心裡面仍然關心的是
[00:18:55.560 --> 00:18:59.440]  以色列恢復主權和治權的事
[00:18:59.440 --> 00:19:00.920]  不過當耶穌的吩咐
[00:19:00.920 --> 00:19:04.040]  並不是自己所關心的事情的時候
[00:19:04.040 --> 00:19:05.200]  上帝歷史的進程
[00:19:05.200 --> 00:19:08.840]  不是好像自己的想法會即時出現
[00:19:08.840 --> 00:19:10.680]  門徒的反應是什麼呢?
[00:19:10.680 --> 00:19:12.400]  門徒是接納
[00:19:12.400 --> 00:19:16.520]  他願意信服按耶穌的吩咐去行事
[00:19:16.520 --> 00:19:19.120]  我們所關心的不是錯
[00:19:19.120 --> 00:19:21.040]  不過我們要記得
[00:19:21.040 --> 00:19:25.240]  聖經說我們要先求祂的國和祂的義
[00:19:25.240 --> 00:19:27.840]  這些東西都要加急我們
[00:19:27.840 --> 00:19:29.600]  所以不需要擔心
[00:19:29.600 --> 00:19:30.880]  也不需要操心
[00:19:30.880 --> 00:19:32.720]  更加不要心急
[00:19:32.720 --> 00:19:36.920]  上帝沒有忘記過我們所關心的事
[00:19:36.920 --> 00:19:38.840]  上帝會在最適當的時候
[00:19:38.840 --> 00:19:41.800]  去成就一切的美事
[00:19:41.800 --> 00:19:45.120]  我記得我曾經和大家分享過一段圖文
[00:19:45.120 --> 00:19:47.240]  這個圖文原文是拉丁文
[00:19:47.240 --> 00:19:49.720]  網上有英文的翻譯
[00:19:49.720 --> 00:19:51.280]  也有中文
[00:19:51.280 --> 00:19:53.520]  不過是古文的翻譯
[00:19:53.520 --> 00:19:56.520]  古文的翻譯雖然是中文
[00:19:56.520 --> 00:19:58.840]  但是有點像是文言文
