
[00:00:00.000 --> 00:00:08.000]  今早上我們讀這段經文是非常具有戲劇性的
[00:06:54.000 --> 00:06:58.000]  但他畢竟是生活在九百多年前
[00:06:58.000 --> 00:07:02.000]  接近一千年前的舊約時代的人
[00:07:02.000 --> 00:07:04.000]  為什麼猶太人
[00:07:04.000 --> 00:07:06.000]  為什麼以色列人
[00:07:06.000 --> 00:07:09.000]  每逢遇到大事的時候都會記起他
[00:07:09.000 --> 00:07:14.000]  都會呼喚以利亞這個名字
[00:07:14.000 --> 00:07:16.000]  明顯可見
[00:07:16.000 --> 00:07:20.000]  以利亞是以色列人集體記憶裡
[00:07:20.000 --> 00:07:23.000]  一個重要的核心人物
[00:07:23.000 --> 00:07:28.000]  這個集體記憶經歷千年而不斷
[00:07:28.000 --> 00:07:34.000]  不止毫無退縮,反而隨時重新浮現
[00:07:34.000 --> 00:07:37.000]  他左右著以色列人的思想
[00:07:37.000 --> 00:07:40.000]  牽動著他們的情緒
[00:07:40.000 --> 00:07:44.000]  影響著他們的生活和行為
[00:07:44.000 --> 00:07:48.000]  在各種不同的場合裡
[00:07:48.000 --> 00:07:53.000]  以利亞是猶太人首先想起的人
[00:07:53.000 --> 00:07:59.000]  以色列和摩西時常想起或叫出這兩個名字
[00:07:59.000 --> 00:08:04.000]  例如在耶穌問門徒「我是誰」
[00:08:04.000 --> 00:08:08.000]  我記得在這裡大家都和大家說過
[00:08:08.000 --> 00:08:12.000]  門徒一聽到耶穌問他「我是誰」的時候
[00:08:12.000 --> 00:08:14.000]  他就馬上回答了兩個名字
[00:08:14.000 --> 00:08:17.000]  就是以利亞,是摩西
[00:08:17.000 --> 00:08:20.000]  有些人就說是施洗約翰
[00:08:20.000 --> 00:08:27.000]  然後耶穌帶著幾個門徒登山變相的時候
[00:08:27.000 --> 00:08:29.000]  他們見到的是什麼呢?
[00:08:29.000 --> 00:08:33.000]  又是見到以利亞和摩西
[00:08:33.000 --> 00:08:36.000]  所以從這些事情可以看到
[00:08:36.000 --> 00:08:40.000]  在門徒的心目中,在猶太人的心目中
[00:08:40.000 --> 00:08:44.000]  在以色列人集體的記憶裡
[00:08:44.000 --> 00:08:47.000]  很多很多人的想像裡
[00:08:47.000 --> 00:08:52.000]  以利亞是佔據著一個非常重要的位置
[00:08:52.000 --> 00:08:54.000]  我們現在這樣說
[00:08:54.000 --> 00:08:58.000]  它有一個很重要的歷史地位
[00:08:58.000 --> 00:09:01.000]  我們會問一個舊約時代的人
[00:09:01.000 --> 00:09:04.000]  一個在過去歷史裡面出現過的人
[00:09:04.000 --> 00:09:08.000]  憑著什麼功績或者做過什麼
[00:09:08.000 --> 00:09:13.000]  在民族歷史上會留下這麼深的印記呢?
[00:09:13.000 --> 00:09:19.000]  更加重要的是怎樣才可以在他們的信仰傳統上
[00:09:19.000 --> 00:09:23.000]  留下一個重要的位置
[00:09:23.000 --> 00:09:27.000]  因此今天來之前
[00:09:27.000 --> 00:09:30.000]  希望留一些說話
[00:09:30.000 --> 00:09:33.000]  我們從聖經上看一看
[00:09:33.000 --> 00:09:38.000]  猶太人歷史和集體記憶中最為重要的人物
[00:09:38.000 --> 00:09:42.000]  以利亞,看看他的人和他的世界
[00:09:42.000 --> 00:09:47.000]  然後比較一下我們今天身處的社會和世界
[00:09:47.000 --> 00:09:49.000]  如果大家記得
[00:09:49.000 --> 00:09:52.000]  處理項目林豪恩先生
[00:09:52.000 --> 00:09:55.000]  在一個多月前的主日崇拜裡
[00:09:55.000 --> 00:10:00.000]  已經介紹過先知以利亞
[00:10:00.000 --> 00:10:03.000]  所以今天我在這裡不會詳細的
[00:10:03.000 --> 00:10:08.000]  複述以利亞的事蹟
[00:10:08.000 --> 00:10:14.000]  要更多知道這位以色列人的重要人物
[00:10:14.000 --> 00:10:17.000]  可以去看獵王記
[00:10:17.000 --> 00:10:24.000]  獵王記上第十六章、十七章、十八章都有
[00:10:24.000 --> 00:10:28.000]  簡單來說,以利亞是舊約時代的先知
[00:10:28.000 --> 00:10:35.000]  他生於公元前第九個世紀,一千年
[00:10:35.000 --> 00:10:40.000]  在他以前猶太人曾經有過一段光輝歲月
[00:10:40.000 --> 00:10:44.000]  在大衛和所羅門做王的時候
[00:10:44.000 --> 00:10:49.000]  各族都臣服百邦來朝
[00:10:49.000 --> 00:10:52.000]  可以說是盛世的時刻
[00:10:52.000 --> 00:10:55.000]  但是在所羅門的後期
[00:10:55.000 --> 00:10:58.000]  國勢已經逐漸由盛轉衰
[00:10:58.000 --> 00:11:02.000]  其後眾子爭權
[00:11:02.000 --> 00:11:09.000]  羅波安爭奪權力權位
[00:11:09.000 --> 00:11:13.000]  將國土分成兩個大部分
[00:11:13.000 --> 00:11:15.000]  南北兩個國
[00:11:15.000 --> 00:11:18.000]  北國叫以色列,南國叫猶太
[00:11:18.000 --> 00:11:22.000]  兩個國家都沒有遵守他們的祖訓
[00:11:22.000 --> 00:11:26.000]  以耶和華作為他們信仰的對象
[00:11:26.000 --> 00:11:35.000]  反而他們沾染了外邦各族崇拜的偶像
[00:11:35.000 --> 00:11:38.000]  看到在聖經很多次
[00:11:38.000 --> 00:11:45.000]  這兩個國家都得到激起上帝的憤怒
[00:11:45.000 --> 00:11:48.000]  叫上帝去厭惡
[00:11:48.000 --> 00:11:52.000]  先知不斷的告誡這兩個國家
[00:11:52.000 --> 00:11:56.000]  但是百姓仍然行惡如疑
[00:11:56.000 --> 00:11:58.000]  在以利亞所處的時代
[00:11:58.000 --> 00:12:00.000]  就是民眾離棄上帝
[00:12:00.000 --> 00:12:03.000]  侍奉偶像,爭權奪利
[00:12:03.000 --> 00:12:07.000]  社會分化貧富懸殊的時代
[00:12:07.000 --> 00:12:13.000]  舊約獵王記上記載了很多關於以利亞的事情
[00:12:13.000 --> 00:12:16.000]  今天我們拿出兩件事情
[00:12:16.000 --> 00:12:19.000]  大家討論一下,反省一下
[00:12:19.000 --> 00:12:24.000]  最重要是和加密山有關係
[00:12:24.000 --> 00:12:28.000]  為什麼找到加密山呢?
[00:12:28.000 --> 00:12:36.000]  我們會友的旅行團都會去聖地遊
[00:12:36.000 --> 00:12:39.000]  有一個剛剛遊完,有一個還沒遊
[00:12:39.000 --> 00:12:42.000]  我希望他們以後走走加密山
[00:12:42.000 --> 00:12:46.000]  加密山只有和兩個人有很緊密的淵源
[00:12:46.000 --> 00:12:49.000]  提起這兩個人,我們想到加密山
[00:12:49.000 --> 00:12:52.000]  提起加密山,我們想到這兩個人
[00:12:52.000 --> 00:12:55.000]  這兩個人有一個傳承的關係
[00:12:55.000 --> 00:12:57.000]  我很想說傳承的關係
[00:12:57.000 --> 00:13:02.000]  但是今天我們暫時可以放下
[00:13:02.000 --> 00:13:06.000]  加密山有兩個以色列的偉人
[00:13:06.000 --> 00:13:12.000]  一個叫以利亞,一個叫以尼沙,他的徒弟
[00:13:12.000 --> 00:13:19.000]  今天我們看看以利亞發生在加密山上的一件事
[00:13:19.000 --> 00:13:26.000]  以利亞的時代是一個信仰迷失,心靈迷惘的時代
[00:13:26.000 --> 00:13:33.000]  我想想當前的世界,當前的中國,當前的香港
[00:13:33.000 --> 00:13:41.000]  同樣都是一個秩序失衡,信念迷失,偶像充斥的社會
[00:13:41.000 --> 00:13:47.000]  加密山的戰役,或者加密山的征戰
[00:13:47.000 --> 00:13:52.000]  代表著石鍋僅存的信徒,以利亞為代表
[00:13:52.000 --> 00:13:59.000]  他能夠以信心和原則對抗物慾橫流的世俗紅潮
[00:13:59.000 --> 00:14:03.000]  和偶像氾濫的混濁的社會
[00:14:03.000 --> 00:14:08.000]  以利亞代表著的是滾滾濁流的一股清泉
[00:14:08.000 --> 00:14:13.000]  是萬眾隨波濁流的時候唯一的堅持
[00:14:13.000 --> 00:14:19.000]  當時阿哈王在位,皇后叫耶洗別
[00:14:19.000 --> 00:14:25.000]  她信奉巴力的偶像,她對猶太人有諸多的迫害
[00:14:25.000 --> 00:14:30.000]  要所有的人都背棄耶和華,改信巴力
[00:14:30.000 --> 00:14:33.000]  巴力可以用很多的形態出現
[00:14:33.000 --> 00:14:38.000]  巴力的偶像在整個巴勒斯坦的地方
[00:14:38.000 --> 00:14:41.000]  是用不同的形象出現
[00:14:41.000 --> 00:14:45.000]  故此很多的猶太的先知都被殺害
[00:14:45.000 --> 00:14:50.000]  而拜巴力假神的人數就有很大的增加
[00:14:50.000 --> 00:14:55.000]  對於以利亞來說,她所信奉的耶和華上帝
[00:14:55.000 --> 00:14:59.000]  已經沒有很多的追隨者
[00:14:59.000 --> 00:15:05.000]  她所面對的幾乎全部都是信仰迷失的群眾
[00:15:05.000 --> 00:15:09.000]  異教風行,偶像處處
[00:15:09.000 --> 00:15:11.000]  同行的人越來越少
[00:15:11.000 --> 00:15:15.000]  堅守原則的人越來越難找到
[00:15:15.000 --> 00:15:18.000]  一個信仰迷失的時代
[00:15:18.000 --> 00:15:22.000]  也同樣是一個自覺孤單的時代
[00:15:22.000 --> 00:15:26.000]  既有信仰覆亡的危機的意識
[00:15:26.000 --> 00:15:29.000]  又有孤單獨行的滄桑的感覺
[00:15:29.000 --> 00:15:32.000]  這就是以利亞切身的感受
[00:15:32.000 --> 00:15:36.000]  我相信也是同樣在當代中
[00:15:36.000 --> 00:15:42.000]  很多人認為能夠關心社會
[00:15:42.000 --> 00:15:46.000]  關心文化的人同樣的感受
[00:15:46.000 --> 00:15:48.000]  以利亞的切身感受
[00:15:48.000 --> 00:15:54.000]  可能得到很多當代的基督徒的體會和認同
[00:15:54.000 --> 00:15:57.000]  全世界都好像離開了上帝
[00:15:57.000 --> 00:16:00.000]  離開了耶和華,倒向巴黎
[00:16:00.000 --> 00:16:06.000]  聶王記上第十八章有很清晰的描寫
[00:16:06.000 --> 00:16:10.000]  我們原本預算讀一段那段聖經
[00:16:10.000 --> 00:16:14.000]  但是為了省下時間,大家回去慢慢讀
[00:16:14.000 --> 00:16:17.000]  因為這段聖經充滿了戲劇性
[00:16:17.000 --> 00:16:22.000]  就是以利亞如何和巴黎的先知比賽
[00:16:22.000 --> 00:16:27.000]  或者比拼的故事
[00:16:27.000 --> 00:16:34.000]  耶和華的先知剩下以利亞一個人
[00:16:34.000 --> 00:16:39.000]  而巴黎的先知有八百五十個人
[00:16:39.000 --> 00:16:44.000]  這是一個以世欺人,以眾凌寡的場面
[00:16:44.000 --> 00:16:48.000]  也是那個時代真實的寫照
[00:16:48.000 --> 00:16:51.000]  八百五十巴黎的先知
[00:16:51.000 --> 00:16:56.000]  對一個耶和華的先知以利亞
[00:16:56.000 --> 00:17:02.000]  一個是不公平的角力,一個是不公平的競爭
[00:17:02.000 --> 00:17:10.000]  每一個巴黎的先知背後也可以代表著不同的偶像
[00:17:10.000 --> 00:17:21.000]  不同的世人崇拜的一些重要的事物
[00:17:21.000 --> 00:17:27.000]  這也是現在社會的標準
[00:17:27.000 --> 00:17:38.000]  我們時時都用比賽或者競爭為名
[00:17:38.000 --> 00:17:42.000]  我們認為這是最公平的
[00:17:42.000 --> 00:17:44.000]  但實際上不是
[00:17:44.000 --> 00:17:51.000]  這是一個背後有不同偶像的力量支持的文化
[00:17:51.000 --> 00:17:56.000]  它可以是錢財,可以是權力,可以是房產,可以是成績
[00:17:56.000 --> 00:17:59.000]  可以是體面,可以是虛榮感
[00:17:59.000 --> 00:18:04.000]  這些都可以建構成為巴黎的偶像
[00:18:04.000 --> 00:18:06.000]  變成巴黎的化身
[00:18:06.000 --> 00:18:09.000]  在這場不公平的競爭裏
[00:18:09.000 --> 00:18:14.000]  不單止是一對八百五十
[00:18:14.000 --> 00:18:18.000]  我們看到阿哈這個皇帝的背後
[00:18:18.000 --> 00:18:21.000]  除了這批八百多個先知
[00:18:21.000 --> 00:18:25.000]  人數眾多的神權代表人之外
[00:18:25.000 --> 00:18:30.000]  他還有數以千計,數以萬計的軍兵作為後盾
[00:18:30.000 --> 00:18:36.000]  軍隊,警察,威權,武力都是阿哈的支持者
[00:18:36.000 --> 00:18:43.000]  換言之,以利亞所面對的是宗教,皇權,一個聯合的力量
[00:18:43.000 --> 00:18:47.000]  在這種巨大的力量之前
[00:18:47.000 --> 00:18:50.000]  以利亞是孤身一人
[00:18:50.000 --> 00:18:56.000]  而這個比拼是要藉著競爭的名義
[00:18:56.000 --> 00:19:02.000]  而且競爭是以公平的名義展開的
[00:19:02.000 --> 00:19:11.000]  這場戰役目的就是要將耶和華僅存的力量剷除
[00:19:11.000 --> 00:19:16.000]  要將先知最後折磨的聲音吞噬
[00:19:16.000 --> 00:19:20.000]  這是以利亞的社會
[00:19:20.000 --> 00:19:26.000]  以世欺人,以眾凌寡,是藉公平為名
[00:19:26.000 --> 00:19:30.000]  藉公平作為競爭的一種文化
[00:19:30.000 --> 00:19:32.000]  但是大家都會問
[00:19:32.000 --> 00:19:36.000]  這個是古代的時候軍權的專制社會
[00:19:36.000 --> 00:19:40.000]  到現在應該是一去不復返的了
[00:19:40.000 --> 00:19:42.000]  是不是真的這樣呢?
[00:19:42.000 --> 00:19:45.000]  讀到這段經文,讀到這裡的時候
[00:19:45.000 --> 00:19:48.000]  我自己有些無限的感慨
[00:19:48.000 --> 00:19:51.000]  因為我們今天所處的社會
[00:19:51.000 --> 00:19:55.000]  同樣可以感覺到一種欺凌的勢力
[00:19:55.000 --> 00:20:04.000]  有時候是以權力壓榨一些孤單的人
[00:20:04.000 --> 00:20:11.000]  有時候是以很多的人數欺負一個先知
[00:20:15.000 --> 00:20:19.000]  有時候我們的公平,例如用規矩
[00:20:19.000 --> 00:20:21.000]  例如立例,例如民意
[00:20:21.000 --> 00:20:26.000]  這些都是我們認為是公平的準則
[00:20:26.000 --> 00:20:29.000]  但是它背後這種競爭文化
[00:20:29.000 --> 00:20:35.000]  都帶著一個欺負弱小的心態
[00:20:35.000 --> 00:20:38.000]  特別在現在大學裡面
[00:20:38.000 --> 00:20:45.000]  我快要卸任了,說一些不太喜歡的話
[00:20:45.000 --> 00:20:47.000]  但也沒關係
[00:20:47.000 --> 00:20:49.000]  我覺得大學裡面的文化
[00:20:49.000 --> 00:20:53.000]  現在樣樣都以競爭作為標準
[00:20:53.000 --> 00:20:56.000]  叫做競爭基礎
[00:20:56.000 --> 00:20:58.000]  去衡量一切的表現
[00:20:58.000 --> 00:21:01.000]  學問、研究、做人
[00:21:01.000 --> 00:21:03.000]  都是競爭基礎的
[00:21:03.000 --> 00:21:06.000]  但是競爭是公平的
[00:21:06.000 --> 00:21:10.000]  就是說你參與一個競爭、參與一個比拼
[00:21:10.000 --> 00:21:16.000]  你就要接受它是一個公平的準則
[00:21:16.000 --> 00:21:19.000]  教學我們要看學期結束之後
[00:21:19.000 --> 00:21:23.000]  學生對教師的評分
[00:21:23.000 --> 00:21:26.000]  現在大學的教育裡面
[00:21:26.000 --> 00:21:29.000]  老師個個都拿到五分以上
[00:21:29.000 --> 00:21:31.000]  六分是滿分
[00:21:31.000 --> 00:21:33.000]  原本三分是中位數
[00:21:33.000 --> 00:21:38.000]  但是中位數三分你一定要被格
[00:21:38.000 --> 00:21:41.000]  四分現在都落在一個極端危險
[00:21:41.000 --> 00:21:48.000]  被人無法續約的欄目裡面
[00:21:48.000 --> 00:21:52.000]  五分算是剛剛到位
[00:21:52.000 --> 00:21:55.000]  所以這樣的一個競爭的標準
[00:21:55.000 --> 00:21:58.000]  就是一個壓力的增加
[00:21:58.000 --> 00:22:05.000]  這個評分不單止是學生對你的評分
[00:22:05.000 --> 00:22:08.000]  還要比較一下
[00:22:08.000 --> 00:22:13.000]  你和隔壁的班房老師的評分
[00:22:13.000 --> 00:22:18.000]  你要和去年教你科目的老師學生的評分
[00:22:18.000 --> 00:22:21.000]  上下比較左中右比較
[00:22:21.000 --> 00:22:26.000]  然後才得到公平對你的評分
[00:22:26.000 --> 00:22:30.000]  5.2不是很合格
[00:22:30.000 --> 00:22:36.000]  會是一個這樣的標準出來的
[00:22:36.000 --> 00:22:39.000]  做研究也是一樣
[00:22:39.000 --> 00:22:43.000]  我知道主席很感同身受
[00:22:43.000 --> 00:22:47.000]  你的文章有多少人是潤術呢?
[00:22:47.000 --> 00:22:49.000]  刊登你的文章的期刊
[00:22:49.000 --> 00:22:52.000]  學術的份量有多重呢?
[00:22:52.000 --> 00:22:54.000]  大學的排名
[00:22:54.000 --> 00:22:58.000]  你的科系在世界排行第幾呢?
[00:22:58.000 --> 00:23:02.000]  都是今天教育界很普遍的指標
[00:23:02.000 --> 00:23:06.000]  甚至在小學在幼稚園
[00:23:06.000 --> 00:23:11.000]  你都不能逃脫競爭的文化所造成的壓力
[00:23:11.000 --> 00:23:16.000]  父母千方百計的要在競爭裡面取得優勢
[00:23:16.000 --> 00:23:21.000]  所以靠著很多種的辦法去搬動起跑線
[00:23:21.000 --> 00:23:25.000]  使得他的小孩能夠得著千機
[00:23:25.000 --> 00:23:28.000]  這個競爭和比拼的文化
[00:23:28.000 --> 00:23:32.000]  在以利亞的時代可以看得很清楚
[00:23:32.000 --> 00:23:35.000]  在這場的戰役或者比拼裡面
[00:23:35.000 --> 00:23:37.000]  我們看得很清楚
[00:23:37.000 --> 00:23:42.000]  但其實到現在這個戰役仍然是繼續的
[00:23:42.000 --> 00:23:47.000]  以競爭為名就鬥到你死我活
[00:23:47.000 --> 00:23:50.000]  一個借公平為名的競爭文化
[00:23:50.000 --> 00:23:54.000]  在社會正在不斷的開展、氾濫
[00:23:54.000 --> 00:23:59.000]  甚至將小孩、將大人、將人群淹沒
[00:23:59.000 --> 00:24:02.000]  我們回顧以利亞的時代
[00:24:02.000 --> 00:24:08.000]  看到加密山的大比拼和角力
[00:24:08.000 --> 00:24:12.000]  看到一場驚天動地的鬥爭
[00:24:12.000 --> 00:24:18.000]  那裡行雷閃電、天火降下來焚燒濟生
[00:24:18.000 --> 00:24:21.000]  巴力的先知最後被擊殺
[00:24:21.000 --> 00:24:28.000]  然後天降大雨,完結了三年的旱災
[00:24:28.000 --> 00:24:33.000]  這場驚天地泣鬼神的鬥爭
[00:24:33.000 --> 00:24:35.000]  以利亞的堅持
[00:24:35.000 --> 00:24:40.000]  以利亞一人的祈禱之力而勝利終場
[00:24:40.000 --> 00:24:43.000]  今天我們或者沒有機會
[00:24:43.000 --> 00:24:48.000]  看到同樣的一場驚天地動地的比拼
[00:24:48.000 --> 00:24:55.000]  然而隱伏在平和微笑下的殺機和壓力
[00:24:55.000 --> 00:25:01.000]  我感覺到絕對不會是少於三千年前的加密山時代
[00:25:01.000 --> 00:25:07.000]  千年的比拼和角力其實並未完全止息
[00:25:07.000 --> 00:25:14.000]  以利亞在加密山和巴力的四百五十位先知對壘
[00:25:14.000 --> 00:25:18.000]  後來還有耶誓別的四百位先知
[00:25:18.000 --> 00:25:27.000]  凸顯當時注重競賽、角力、比拼的文化和行為
[00:25:27.000 --> 00:25:35.000]  而這場比拼和競爭背後的精神
[00:25:35.000 --> 00:25:41.000]  就是現代社會和現代教育的一個表徵
[00:25:41.000 --> 00:25:47.000]  我希望大家想一想當中的比較之後的關係
[00:25:47.000 --> 00:25:55.000]  換言之,今日的社會同樣都是以競爭、以比拼作為衡量成功的標籤
[00:25:55.000 --> 00:25:59.000]  在競爭之中同樣的也會動員大眾
[00:25:59.000 --> 00:26:02.000]  以重凌寡、以強凌弱
[00:26:02.000 --> 00:26:09.000]  但不同的是在古代和現代的競爭之中有不同的結局
[00:26:09.000 --> 00:26:13.000]  在舊約歷史之中的一場競爭
[00:26:13.000 --> 00:26:16.000]  以利亞祈求上帝降下天火
[00:26:16.000 --> 00:26:24.000]  一人之力打敗了巴力的眾多先知和軍兵
[00:26:24.000 --> 00:26:28.000]  加密山的故事希望我們看到
[00:26:28.000 --> 00:26:34.000]  以利亞憑著什麼叫幾千年以後的以色列人記住他
[00:26:34.000 --> 00:26:40.000]  以利亞憑著什麼是以少勝多、以弱勝強
[00:26:40.000 --> 00:26:44.000]  看到主席的名字
[00:26:44.000 --> 00:26:46.000]  我在這裡想一想
[00:26:46.000 --> 00:26:53.000]  希望大家同樣了解以利亞的三個特質
