
[00:00:00.000 --> 00:00:02.460]  好 那我們不如先有個禱告
[00:06:35.120 --> 00:06:36.560]  又不是的
[00:06:36.560 --> 00:06:41.520]  所以正確的看法應該是這樣的
[00:06:41.520 --> 00:06:43.400]  就是用了拉撒路
[00:06:43.400 --> 00:06:45.160]  因為拉撒路這個名字
[00:06:45.160 --> 00:06:48.560]  是代表那位被神幫助的那位
[00:06:48.560 --> 00:06:51.600]  就是一個敬前的名字
[00:06:51.600 --> 00:06:52.920]  當然敬前的名字
[00:06:52.920 --> 00:06:54.720]  不是代表那個人是敬前的
[00:06:54.720 --> 00:06:56.440]  但是我們看看
[00:06:56.440 --> 00:06:59.400]  他身後之事是怎樣
[00:06:59.400 --> 00:07:01.960]  我們就會摸到一些脈絡
[00:07:01.960 --> 00:07:03.080]  另外阿巴拉罕
[00:07:03.080 --> 00:07:04.080]  很明顯這個人物
[00:07:04.080 --> 00:07:07.840]  你不能夠亂製造一個故事
[00:07:07.840 --> 00:07:09.360]  他是信心之父
[00:07:09.360 --> 00:07:11.480]  以色列人的祖宗
[00:07:11.480 --> 00:07:14.280]  所以一定有相當的真實性
[00:07:14.280 --> 00:07:16.360]  在這段的比喻裡面
[00:07:16.360 --> 00:07:18.640]  我自己相信
[00:07:18.640 --> 00:07:20.640]  或者很多色經學者都相信
[00:07:20.640 --> 00:07:22.520]  這個沒錯是一個比喻
[00:07:22.520 --> 00:07:26.680]  但是真實地去描寫人的生命
[00:07:26.680 --> 00:07:29.800]  有什麼是取決於將來永恆的
[00:07:29.800 --> 00:07:34.280]  那個生存的意義
[00:07:34.280 --> 00:07:35.360]  怎樣去活
[00:07:35.360 --> 00:07:38.840]  繼續永恆的一個存在永遠的生命
[00:07:38.840 --> 00:07:41.320]  卻是將真實講了出來
[00:07:41.320 --> 00:07:44.480]  所以這段經文我們不要看為一個
[00:07:44.480 --> 00:07:46.760]  講一個比喻而已
[00:07:46.760 --> 00:07:47.480]  不是的
[00:07:47.480 --> 00:07:48.240]  很真實
[00:07:48.240 --> 00:07:49.400]  你將裡面的意思
[00:07:49.400 --> 00:07:52.480]  怎樣過我們今生的日子
[00:07:52.480 --> 00:07:54.400]  就會影響我們永恆
[00:07:54.400 --> 00:07:56.560]  或者我們這樣去理解
[00:07:56.560 --> 00:07:58.880]  我們看這段經文的時候
[00:07:58.880 --> 00:08:01.080]  大家一起去學習
[00:08:01.080 --> 00:08:04.600]  或者我們首先在第十九節
[00:08:04.600 --> 00:08:06.400]  我們會看到
[00:08:06.400 --> 00:08:08.400]  講到兩個的人物
[00:08:08.400 --> 00:08:09.760]  兩個的際遇
[00:08:09.760 --> 00:08:11.160]  兩個不同的人生的際遇
[00:08:11.160 --> 00:08:12.360]  我們先來看看
[00:08:12.360 --> 00:08:15.560]  這個財主和拉薩路
[00:08:15.560 --> 00:08:18.120]  你會發覺很大的對比
[00:08:18.120 --> 00:08:23.400]  我們先看十九節到二十一節
[00:08:23.400 --> 00:08:25.720]  這裡說有一個財主
[00:08:25.720 --> 00:08:30.920]  穿著紫色袍和西麻布的衣服
[00:08:30.920 --> 00:08:34.720]  這個是非常之名貴的衣服
[00:08:34.720 --> 00:08:37.760]  紫色的布是很貴的
[00:08:37.760 --> 00:08:39.480]  因為用一些物料
[00:08:39.480 --> 00:08:45.160]  聽說是一些蝸牛的殼
[00:08:45.160 --> 00:08:46.960]  然後所有的顏色
[00:08:46.960 --> 00:08:49.560]  經過一輪的處理
[00:08:49.560 --> 00:08:51.560]  然後有這些顏色出來
[00:08:51.560 --> 00:08:53.720]  然後染在布上
[00:08:53.720 --> 00:08:55.280]  所以是很矜貴的
[00:08:55.280 --> 00:09:02.560]  另外這裡講到一些西麻布
[00:09:02.560 --> 00:09:04.960]  製絲的就會穿西麻布
[00:09:04.960 --> 00:09:08.000]  是一些用一些植物的纖維
[00:09:08.000 --> 00:09:08.840]  你會想到
[00:09:08.840 --> 00:09:10.280]  有時候我們都會的
[00:09:10.280 --> 00:09:11.040]  看到一些植物
[00:09:11.040 --> 00:09:13.880]  我們撕開的纖維是一條絲
[00:09:13.880 --> 00:09:14.800]  很硬的
[00:09:14.800 --> 00:09:17.720]  但是有一點柔軟度
[00:09:17.720 --> 00:09:18.960]  有一點韌性
[00:09:18.960 --> 00:09:21.480]  這些衣服很清涼
[00:09:21.480 --> 00:09:23.200]  以及很爽朗的
[00:09:23.200 --> 00:09:26.960]  是內衣穿著
[00:09:26.960 --> 00:09:29.320]  就是說無論是內衣還是外衣
[00:09:29.320 --> 00:09:35.640]  都是這麼華麗的高貴的衣服
[00:09:35.640 --> 00:09:37.560]  然後還有食物又如何
[00:09:37.560 --> 00:09:38.760]  這裡講到燕洛
[00:09:38.760 --> 00:09:40.800]  就是說又飲又吃
[00:09:40.800 --> 00:09:42.240]  非常之開心
[00:09:42.240 --> 00:09:45.440]  我想我們美食都很喜歡
[00:09:45.440 --> 00:09:47.960]  但是我們留意到有一個車華
[00:09:47.960 --> 00:09:50.880]  車華就是吃得很厲害
[00:09:50.880 --> 00:09:54.960]  有一點點好像是炫耀自己
[00:09:54.960 --> 00:10:00.000]  我們吃這些很多很多碟的一齊叫
[00:10:00.000 --> 00:10:01.960]  並且是天天的燕洛
[00:10:01.960 --> 00:10:04.080]  我們看到真的是很華麗的
[00:10:04.080 --> 00:10:08.520]  一個很極致的一個有錢人
[00:10:08.520 --> 00:10:10.840]  好了 相反地一個很大的對比
[00:10:10.840 --> 00:10:12.880]  一個窮人
[00:10:12.880 --> 00:10:17.800]  還要乃以為生別人去幫助的一個人
[00:10:17.800 --> 00:10:19.280]  就叫做拉薩路
[00:10:19.280 --> 00:10:20.880]  你說拉薩路這個是誰
[00:10:20.880 --> 00:10:24.600]  會不會是馬里亞馬大的弟弟
[00:10:24.600 --> 00:10:26.600]  如果這個是人物的話
[00:10:26.600 --> 00:10:28.560]  似乎機會不大
[00:10:28.560 --> 00:10:33.320]  因為馬里亞他們都有家
[00:10:33.320 --> 00:10:35.720]  不會去到像乞丐那樣
[00:10:35.720 --> 00:10:39.080]  所以因為拉薩路這個名字都很普遍
[00:10:39.080 --> 00:10:42.400]  在這個比喻裡面
[00:10:42.400 --> 00:10:44.680]  這位的人物就叫做拉薩路
[00:10:44.680 --> 00:10:48.640]  他留意他已經是肚子餓了
[00:10:48.640 --> 00:10:54.240]  而且財主穿著內衣外衣都很光鮮
[00:10:54.240 --> 00:10:58.520]  他身上反而生了瘡
[00:10:58.520 --> 00:10:59.800]  不是很漂亮的衣服
[00:10:59.800 --> 00:11:02.360]  而是全身滿了瘡
[00:11:02.360 --> 00:11:08.120]  其實這樣去形容是一個非常悲慘的表達
[00:11:08.120 --> 00:11:09.920]  很大的對比
[00:11:09.920 --> 00:11:11.040]  然後怎樣
[00:11:11.040 --> 00:11:12.360]  他還有什麼特徵
[00:11:12.360 --> 00:11:15.280]  他被人放在財主的門口
[00:11:15.280 --> 00:11:18.360]  這個門口不是說一般的門口
[00:11:18.360 --> 00:11:19.640]  是說一些大戶人家
[00:11:19.640 --> 00:11:21.240]  例如豪宅
[00:11:21.240 --> 00:11:24.400]  不是一開門就叮噹立即進去的那些
[00:11:24.400 --> 00:11:25.680]  他是那些大閘
[00:11:25.680 --> 00:11:27.840]  在外面那些這樣的閘
[00:11:27.840 --> 00:11:29.720]  是有錢的人家
[00:11:29.720 --> 00:11:32.440]  而這個拉薩路是怎樣的呢
[00:11:32.440 --> 00:11:35.160]  他就說這裡很有意思
[00:11:35.160 --> 00:11:36.040]  很仔細地說
[00:11:36.040 --> 00:11:38.400]  被人放在財主的門口
[00:11:38.400 --> 00:11:41.680]  換言之他的行動都不便
[00:11:41.680 --> 00:11:44.640]  可能他是跛的
[00:11:44.640 --> 00:11:46.560]  又或者他身體很虛弱
[00:11:46.560 --> 00:11:48.560]  他又生瘡又生病
[00:11:48.560 --> 00:11:50.160]  你想想這樣有病的人
[00:11:50.160 --> 00:11:51.360]  又走路都不方便
[00:11:51.360 --> 00:11:53.960]  就被人放在門口
[00:11:53.960 --> 00:11:55.160]  為了什麼呢
[00:11:55.160 --> 00:11:56.360]  大家知道了
[00:11:56.360 --> 00:11:57.880]  這個大戶人家
[00:11:57.880 --> 00:12:01.000]  恐怕也有一點點恩惠給我
[00:12:01.000 --> 00:12:02.320]  有些東西吃一下
[00:12:02.320 --> 00:12:03.840]  是這樣的情況
[00:12:03.840 --> 00:12:05.120]  我們看看
[00:12:05.120 --> 00:12:06.200]  接著就說
[00:12:06.200 --> 00:12:07.560]  他想得財主
[00:12:07.560 --> 00:12:09.200]  不是很多的
[00:12:09.200 --> 00:12:11.680]  這個大有錢人也不是很多
[00:12:11.680 --> 00:12:14.320]  希望在桌子上掉下來
[00:12:14.320 --> 00:12:17.200]  是那些稅食充饑而已
[00:12:17.200 --> 00:12:19.280]  哇 真的很慘
[00:12:19.280 --> 00:12:20.640]  這樣的情況
[00:12:20.640 --> 00:12:22.200]  然後
[00:12:22.200 --> 00:12:24.720]  那個經文是一個很諷刺的
[00:12:24.720 --> 00:12:25.600]  他說甚至
[00:12:25.600 --> 00:12:26.880]  這樣已經慘了
[00:12:26.880 --> 00:12:27.600]  有沒有東西吃
[00:12:27.600 --> 00:12:28.360]  沒有
[00:12:28.360 --> 00:12:30.000]  反而換來什麼
[00:12:30.000 --> 00:12:37.160]  甚至還有狗來舔他的倉
[00:12:37.160 --> 00:12:38.280]  哇
[00:12:38.280 --> 00:12:39.680]  那些倉已經夠慘了
[00:12:39.680 --> 00:12:41.040]  還給什麼去舔
[00:12:41.040 --> 00:12:41.960]  給一隻狗
[00:12:41.960 --> 00:12:44.440]  這裡說的是眾數
[00:12:44.440 --> 00:12:46.840]  說的是野狗
[00:12:46.840 --> 00:12:48.840]  我不知道大家有什麼印象
[00:12:48.840 --> 00:12:52.040]  在猶太人的文化裡面
[00:12:52.040 --> 00:12:54.200]  狗是不潔的
[00:12:54.200 --> 00:12:56.120]  牠們是到處吃東西的
[00:12:56.120 --> 00:12:57.640]  現在給牠舔的倉
[00:12:57.640 --> 00:12:59.920]  那些倉已經是很傷的了
[00:12:59.920 --> 00:13:01.800]  你給牠舔幾次
[00:13:01.800 --> 00:13:03.920]  哇 真是容易發炎
[00:13:03.920 --> 00:13:04.920]  很容易受感染
[00:13:04.920 --> 00:13:05.880]  現在說的是
[00:13:05.880 --> 00:13:07.080]  而牠弱到
[00:13:07.080 --> 00:13:10.520]  也沒有辦法阻擋這些狗去舔牠
[00:13:10.520 --> 00:13:11.760]  是這樣的光景
[00:13:11.760 --> 00:13:15.120]  一個人躺在這裡
[00:13:15.120 --> 00:13:16.880]  總結來說
[00:13:16.880 --> 00:13:18.840]  門的外面
[00:13:18.840 --> 00:13:23.760]  就是一個非常可憐悲慘的窮困的人
[00:13:23.760 --> 00:13:25.000]  家裡
[00:13:25.000 --> 00:13:26.000]  哇
[00:13:26.000 --> 00:13:27.680]  奢華燕樂
[00:13:27.680 --> 00:13:32.360]  真是很豐厚的一個人家
[00:13:32.360 --> 00:13:33.200]  我們中國人說
[00:13:33.200 --> 00:13:34.760]  豬門走肉臭
[00:13:34.760 --> 00:13:36.880]  路有凍死骨
[00:13:36.880 --> 00:13:38.640]  我想都很像
[00:13:38.640 --> 00:13:39.840]  這邊大魚大肉
[00:13:39.840 --> 00:13:41.760]  這邊就是這樣
[00:13:41.760 --> 00:13:46.080]  其實香港的情況會不會也是這樣
[00:13:46.080 --> 00:13:50.000]  我們貧富懸殊的指數
[00:13:50.000 --> 00:13:54.480]  是全世界第一差不多
[00:13:54.480 --> 00:13:56.960]  我最近聽到一位
[00:13:56.960 --> 00:14:01.960]  很有心在服侍一些窮困社群的一位牧者
[00:14:01.960 --> 00:14:04.800]  叫做陳淑娟牧師
[00:14:04.800 --> 00:14:06.880]  我們教會最近幾個弟兄姊妹
[00:14:06.880 --> 00:14:08.840]  一起去上一些訓練
[00:14:08.840 --> 00:14:12.960]  我們希望教會能夠多一點這些工作
[00:14:12.960 --> 00:14:16.720]  剛剛過去上了這一堂
[00:14:16.720 --> 00:14:19.520]  陳牧師就跟我們講了一個經驗
[00:14:19.520 --> 00:14:22.680]  他說有一次我去探一位人家的時候
[00:14:22.680 --> 00:14:24.400]  好幾層樓
[00:14:24.400 --> 00:14:25.480]  上到去的時候
[00:14:25.480 --> 00:14:27.040]  在他門口那裡
[00:14:27.040 --> 00:14:30.280]  我見到一些老鼠在開派對
[00:14:30.280 --> 00:14:33.800]  開派對就進去了
[00:14:33.800 --> 00:14:38.200]  進去了就探訪這位家人
[00:14:38.200 --> 00:14:39.800]  家人就說
[00:14:39.800 --> 00:14:42.120]  是啦 因為我們來了這裡住
[00:14:42.120 --> 00:14:43.160]  沒錯 環境差一點
[00:14:43.160 --> 00:14:45.320]  不過租就便宜一點
[00:14:45.320 --> 00:14:46.720]  就是那些板間房
[00:14:46.720 --> 00:14:47.800]  他說是呀
[00:14:47.800 --> 00:14:50.040]  是呀 你說那些老鼠是呀
[00:14:50.040 --> 00:14:51.880]  我們的情況就是這樣的
[00:14:51.880 --> 00:14:54.680]  每天早上我們一開門的時候
[00:14:54.680 --> 00:14:56.040]  我們的鞋子
[00:14:56.040 --> 00:15:00.120]  就滿佈那些老鼠在吃剩的那些沙碎
[00:15:00.120 --> 00:15:01.160]  或者有時候那些肉
[00:15:01.160 --> 00:15:02.040]  或者怎麼樣
[00:15:02.040 --> 00:15:03.640]  就在我們的鞋子那裡
[00:15:03.640 --> 00:15:05.800]  我們就會拿走它
[00:15:05.800 --> 00:15:16.280]  我們聽起來都很困難的生活
[00:15:16.280 --> 00:15:18.720]  這個垃圾佬
[00:15:18.720 --> 00:15:20.520]  這個財主沒怎麼理他
[00:15:20.520 --> 00:15:23.000]  就這樣 他就躺在那裡
[00:15:23.000 --> 00:15:25.200]  光景就形容這樣
[00:15:25.200 --> 00:15:29.720]  可以說是一個兩極的一種生命
[00:15:29.720 --> 00:15:31.880]  我們看看
[00:15:31.880 --> 00:15:33.120]  但他們同有一個處境
[00:15:33.120 --> 00:15:35.640]  就是他們要面對永恆
[00:15:35.640 --> 00:15:36.640]  當他離開這個世界
[00:15:36.640 --> 00:15:39.680]  就要面對死後的身後
[00:15:39.680 --> 00:15:41.000]  發生的事
[00:15:41.000 --> 00:15:43.600]  這裡你會發覺大部份的經文
[00:15:43.600 --> 00:15:47.760]  那裡再生的是兩節左右
[00:15:47.760 --> 00:15:48.800]  接著那裡很長
[00:15:48.800 --> 00:15:51.720]  證明你跟我去留意這段經文
[00:15:51.720 --> 00:15:55.360]  究竟人生他離開之後會是怎樣的
[00:15:55.360 --> 00:15:57.720]  我們看看這段經文
[00:15:57.720 --> 00:15:59.800]  在這裡就是二十二節
[00:15:59.800 --> 00:16:03.160]  就說到他們垃圾佬
[00:16:03.160 --> 00:16:05.720]  和財主都離開這個世界
[00:16:05.720 --> 00:16:09.680]  二十二節過了一段時間
[00:16:09.680 --> 00:16:12.040]  「後來那土飯的死了」
[00:16:12.040 --> 00:16:13.160]  垃圾佬死了
[00:16:13.160 --> 00:16:16.440]  「被天使帶去放在阿伯拉罕的懷裡」
[00:16:16.440 --> 00:16:19.520]  「財主也死了並且埋葬了」
[00:16:19.520 --> 00:16:21.360]  「他在陰間受苦」
[00:16:21.360 --> 00:16:24.880]  「舉目遠遠地望見阿伯拉罕」
[00:16:24.880 --> 00:16:27.280]  「又望見垃圾佬在他懷裡」
[00:16:27.280 --> 00:16:29.200]  「他就哭著說」
[00:16:29.200 --> 00:16:31.840]  「我祖阿伯拉罕 可憐我爸」
[00:16:31.840 --> 00:16:34.520]  「請打發垃圾佬來」
[00:16:34.520 --> 00:16:40.280]  「用紙頭沾粉點水」
[00:16:40.280 --> 00:16:43.400]  「然後亮亮我的舌頭」
[00:16:43.400 --> 00:16:47.880]  「因為我在這火焰裡極其痛苦」
[00:16:47.880 --> 00:16:49.800]  哇 你首先看看
[00:16:49.800 --> 00:16:52.880]  這段經文是垃圾佬沒什麼說話的
[00:16:52.880 --> 00:16:54.320]  是強調那個有錢人
[00:16:54.320 --> 00:16:58.480]  因為垃圾佬已經說到他沒什麼需要了
[00:16:58.480 --> 00:17:00.520]  因為他去了什麼地方
[00:17:00.520 --> 00:17:04.920]  阿伯拉罕的懷中
[00:17:04.920 --> 00:17:06.600]  懷裡
[00:17:06.600 --> 00:17:09.000]  什麼意思 阿伯拉罕的懷裡
[00:17:09.000 --> 00:17:12.000]  好像是一個特定的地方名
[00:17:12.000 --> 00:17:15.640]  我們知道懷裡代表安全
[00:17:15.640 --> 00:17:17.120]  一種很親密的關係
[00:17:17.120 --> 00:17:20.920]  他能夠跟阿伯拉罕有這麼親密的關係
[00:17:20.920 --> 00:17:24.320]  很明顯他是一個信神的人
[00:17:24.320 --> 00:17:26.840]  因為阿伯拉罕是信心之父
[00:17:26.840 --> 00:17:33.640]  雖然他在生的時候很悲慘
[00:17:33.640 --> 00:17:35.640]  同樣我們今天面對很多苦難
[00:17:35.640 --> 00:17:38.040]  我們難以解釋
[00:17:38.040 --> 00:17:40.800]  有些人可能身體病患
[00:17:40.800 --> 00:17:43.880]  面對疾病 面對窮困
[00:17:43.880 --> 00:17:46.960]  好像我講到在報章裡看到
[00:17:46.960 --> 00:17:51.840]  一位這樣的人物捱到要死
[00:17:51.840 --> 00:17:53.640]  其實是我們難以解釋的
[00:17:53.640 --> 00:17:55.920]  但是原來神是看得到的
[00:17:55.920 --> 00:17:58.520]  每一個人他看著
[00:17:58.520 --> 00:18:01.000]  在乎我們在人生裡面
[00:18:01.000 --> 00:18:03.680]  無論是困難 無論是負足
[00:18:03.680 --> 00:18:06.040]  有沒有依靠他
[00:18:06.040 --> 00:18:10.680]  神讓拉撒路經歷這些困難 苦難
[00:18:10.680 --> 00:18:13.160]  但他原來有計劃的
[00:18:13.160 --> 00:18:15.520]  他最後去到阿伯拉罕的懷裡
[00:18:15.520 --> 00:18:16.840]  有安穩
[00:18:16.840 --> 00:18:19.720]  然後在地上的時候
[00:18:19.720 --> 00:18:21.440]  吃都沒有好吃的
