
[00:00:00.000 --> 00:00:07.120]  我們看到的經文是耶穌在伏兆裏有一個最高峰
[00:01:36.880 --> 00:01:39.840]  或者滿足到我們人生做到最好
[00:01:39.840 --> 00:01:43.520]  我們希望人生最豐滿最值得
[00:01:43.520 --> 00:01:46.000]  投資在哪裏我們就擺放在那裏
[00:01:46.000 --> 00:01:49.520]  通常最後結果希望有些什麼可以得到
[00:01:49.520 --> 00:01:51.280]  很多時候都是這樣
[00:01:51.280 --> 00:01:54.480]  但基督徒我們要想想神的計劃是怎樣
[00:01:54.480 --> 00:01:55.920]  都是很重要的
[00:01:55.920 --> 00:01:57.920]  非常重要
[00:01:57.920 --> 00:02:00.960]  我的女兒讀藝術
[00:02:00.960 --> 00:02:03.440]  讀美術她從小就很喜歡畫畫
[00:02:03.440 --> 00:02:05.120]  當她讀大學的時候
[00:02:05.120 --> 00:02:07.760]  她就預備去讀美術
[00:02:07.760 --> 00:02:09.600]  我當然也鼓勵她
[00:02:09.600 --> 00:02:12.960]  但我跟她說了一段話
[00:02:12.960 --> 00:02:15.120]  你現在很年輕
[00:02:15.120 --> 00:02:18.560]  為了你的夢想也是好的
[00:02:18.560 --> 00:02:19.840]  不過你要想一想
[00:02:19.840 --> 00:02:21.760]  有一件事你要想一想
[00:02:21.760 --> 00:02:24.960]  會不會這個時候你也去擴闊一下
[00:02:24.960 --> 00:02:27.680]  給神一個方法
[00:02:27.680 --> 00:02:29.440]  如果祂有另外一個意思
[00:02:29.440 --> 00:02:30.720]  你會不會跟從呢
[00:02:30.720 --> 00:02:33.040]  是不是一定要你跟著自己那個呢
[00:02:33.040 --> 00:02:35.040]  你想一想也好
[00:02:35.040 --> 00:02:39.280]  我們的目的是為了什麼呢
[00:02:39.280 --> 00:02:42.160]  如果你畫畫很好
[00:02:42.160 --> 00:02:43.680]  真的非常好
[00:02:43.680 --> 00:02:44.800]  是不是這樣呢
[00:02:44.800 --> 00:02:46.560]  我們基督徒要想一想這方面
[00:02:46.560 --> 00:02:48.160]  我講完這番話之後
[00:02:48.160 --> 00:02:52.000]  我女兒真的非常認真地想
[00:02:52.000 --> 00:02:56.480]  如果神要我打一條路不是我喜歡的
[00:02:56.480 --> 00:02:59.520]  畫畫也不能畫那怎麼辦呢
[00:02:59.520 --> 00:03:01.920]  她就很認真地想
[00:03:01.920 --> 00:03:03.360]  哭了一場
[00:03:03.360 --> 00:03:05.120]  跟著就跟我說
[00:03:05.120 --> 00:03:06.640]  爹地
[00:03:06.640 --> 00:03:10.320]  好啊 我願意去試一下神有什麼方向
[00:03:10.320 --> 00:03:11.360]  所以我讀的科目
[00:03:11.360 --> 00:03:13.120]  或者去一些比較廣闊的
[00:03:13.120 --> 00:03:15.680]  看看將來會怎樣
[00:03:15.680 --> 00:03:18.240]  結果她還是讀了畫
[00:03:18.240 --> 00:03:21.680]  然後現在出來做事了
[00:03:21.680 --> 00:03:23.680]  我估計很值得去想
[00:03:23.680 --> 00:03:24.800]  當一個人年輕的時候
[00:03:24.800 --> 00:03:26.320]  去想一想生命的計劃
[00:03:26.320 --> 00:03:27.520]  我們有我們的計劃
[00:03:27.520 --> 00:03:29.680]  但是神也有祂的計劃
[00:03:29.680 --> 00:03:32.720]  神的計劃往往是
[00:03:32.720 --> 00:03:34.240]  我們不知怎樣
[00:03:34.240 --> 00:03:36.960]  甚至有時候會有很多挑戰
[00:03:36.960 --> 00:03:39.200]  甚至要受苦
[00:03:39.200 --> 00:03:42.480]  那你說這樣好不好做呢
[00:03:42.480 --> 00:03:46.400]  跟著神 走我自己的路
[00:03:46.400 --> 00:03:49.520]  好像比較容易
[00:03:49.520 --> 00:03:52.000]  我們看回耶穌基督
[00:03:52.000 --> 00:03:53.360]  我們看《約翰福音》
[00:03:53.360 --> 00:03:57.360]  很看重耶穌基督怎樣跟從神的旨意走
[00:03:57.360 --> 00:03:59.680]  在第四章就說到有一個場面
[00:03:59.680 --> 00:04:03.920]  就是耶穌基督面對一個撒瑪尼亞的婦人
[00:04:03.920 --> 00:04:07.360]  向她借水喝
[00:04:07.360 --> 00:04:09.680]  然後那些門徒就出去外面買點東西吃
[00:04:09.680 --> 00:04:10.960]  一回來就覺得很奇怪
[00:04:10.960 --> 00:04:14.320]  為什麼耶穌基督跟這個婦女在談道
[00:04:14.320 --> 00:04:16.480]  在談
[00:04:16.480 --> 00:04:18.480]  跟主耶穌說
[00:04:18.480 --> 00:04:20.560]  你應該肚子餓了
[00:04:20.560 --> 00:04:21.600]  耶穌基督說
[00:04:21.600 --> 00:04:24.720]  我的食物就是遵行差外來者
[00:04:24.720 --> 00:04:26.640]  就是父神的旨意
[00:04:26.640 --> 00:04:28.640]  作成祂的功
[00:04:28.640 --> 00:04:30.000]  這個就是我的食物
[00:04:30.000 --> 00:04:32.880]  滿足到我的就是完成神的工作
[00:04:32.880 --> 00:04:37.680]  這樣定為祂生命的一種指標
[00:04:37.680 --> 00:04:39.760]  或者祂的一個目標
[00:04:39.760 --> 00:04:42.720]  但是我們也說
[00:04:42.720 --> 00:04:45.520]  可能帶有十字架
[00:04:45.520 --> 00:04:47.040]  我們知道是一個苦難
[00:04:47.040 --> 00:04:48.320]  羞辱
[00:04:48.320 --> 00:04:51.280]  但是我們如果看《約翰福音》
[00:04:51.280 --> 00:04:54.080]  同樣又說當耶穌基督講到祂死亡的時候
[00:04:54.080 --> 00:04:55.200]  或者上十字架
[00:04:55.200 --> 00:04:57.200]  是一個榮耀的時刻
[00:04:57.200 --> 00:04:58.640]  很吊詭的
[00:04:58.640 --> 00:05:02.480]  一個生命如果我們走向這個十字架的道路
[00:05:02.480 --> 00:05:06.640]  我們會是一個非常之榮耀
[00:05:06.640 --> 00:05:09.040]  今天我們就看看這段經文
[00:05:09.040 --> 00:05:11.360]  十字架上一個的耶穌基督
[00:05:11.360 --> 00:05:12.560]  是受苦
[00:05:12.560 --> 00:05:14.560]  我們也說受苦受難
[00:05:14.560 --> 00:05:16.400]  怎樣榮耀呢
[00:05:16.400 --> 00:05:18.400]  我們就看看這段經文
[00:05:18.400 --> 00:05:22.320]  之前已經講到耶穌基督是沒有罪的
[00:05:22.320 --> 00:05:25.760]  但是被猶太人強行迫使祂有罪
[00:05:25.760 --> 00:05:31.440]  比拉多羅馬的巡撫要將祂釘死十字架
[00:05:31.440 --> 00:05:35.120]  比拉多也是漠視真理
[00:05:35.120 --> 00:05:36.400]  明知祂沒有罪
[00:05:36.400 --> 00:05:42.320]  也因為人的壓力保住了自己的權位
[00:05:42.320 --> 00:05:45.680]  就將耶穌基督交付人釘死十字架
[00:05:45.680 --> 00:05:48.640]  接著這段經文就講耶穌基督在十字架上
[00:05:48.640 --> 00:05:51.280]  好像只有我們要看裡面的描寫
[00:05:51.280 --> 00:05:54.720]  我們首先看看十字架的苦難
[00:05:54.720 --> 00:05:55.680]  有幾方面
[00:05:55.680 --> 00:05:58.720]  第一是羞辱的記號
[00:05:58.720 --> 00:06:00.720]  這段經文說
[00:06:00.720 --> 00:06:02.720]  他們就把耶穌帶去了
[00:06:02.720 --> 00:06:04.240]  那些士兵就帶去了
[00:06:04.240 --> 00:06:06.800]  耶穌背著自己的十字架
[00:06:06.800 --> 00:06:11.440]  這個十字架就是羞辱的記號
[00:06:11.440 --> 00:06:12.720]  十字架是什麼呢
[00:06:12.720 --> 00:06:17.520]  當時專門去刑罰什麼人呢
[00:06:17.520 --> 00:06:18.400]  是重犯
[00:06:18.400 --> 00:06:20.400]  又或者是一些很重的政治犯
[00:06:20.400 --> 00:06:22.400]  一些強盜
[00:06:22.400 --> 00:06:26.320]  耶穌基督就是要這樣釘這個十字架
[00:06:26.320 --> 00:06:29.120]  並且祂背負著自己的十字架
[00:06:29.120 --> 00:06:30.640]  刑罰是怎樣呢
[00:06:30.640 --> 00:06:34.240]  就是犯罪的人要自己背著橫樑
[00:06:34.240 --> 00:06:36.240]  橫樑是很重的
[00:06:36.240 --> 00:06:38.960]  但我們知道在釘十字架之前
[00:06:38.960 --> 00:06:43.360]  根據羅馬十字架的刑罰程序
[00:06:43.360 --> 00:06:45.360]  首先是被鞭打的
[00:06:45.360 --> 00:06:48.080]  之前第十九章第一節都講到
[00:06:48.080 --> 00:06:50.320]  比拉多命令把耶穌帶去鞭打
[00:06:50.320 --> 00:06:52.320]  那個鞭打不是這個鞭打
[00:06:52.320 --> 00:06:55.120]  當時去十字架的時候才有這個鞭打
[00:06:55.120 --> 00:06:57.840]  這個鞭打大家都聽過
[00:06:57.840 --> 00:07:01.360]  那些鞭是放了一些骨頭
[00:07:01.360 --> 00:07:03.840]  碎骨和一些金屬
[00:07:03.840 --> 00:07:06.560]  一打下去連皮肉都扯出來
[00:07:06.560 --> 00:07:07.920]  是一個很重的刑罰
[00:07:07.920 --> 00:07:08.960]  這樣的情況
[00:07:08.960 --> 00:07:12.960]  祂就背著十字架的橫樑
[00:07:12.960 --> 00:07:15.440]  十字架去到刑罰的地方
[00:07:15.440 --> 00:07:19.680]  有一個直的樑已經插在地上
[00:07:19.680 --> 00:07:24.720]  這個地方叫做「足留地」
[00:07:24.720 --> 00:07:26.720]  即是死人的骨頭
[00:07:26.720 --> 00:07:30.080]  可能是一個很高的山
[00:07:30.080 --> 00:07:32.800]  有點像虎鱸骨頭的形象
[00:07:32.800 --> 00:07:34.000]  這樣的地方
[00:07:34.000 --> 00:07:36.400]  希伯來語叫做「割割他」
[00:07:36.400 --> 00:07:37.760]  是一個直翼
[00:07:37.760 --> 00:07:39.440]  即是把陰翼伸出來
[00:07:39.440 --> 00:07:43.920]  其實都是人的頭骨的意思
[00:07:43.920 --> 00:07:44.880]  死人的頭骨
[00:07:44.880 --> 00:07:46.320]  去到這個地方
[00:07:46.320 --> 00:07:51.200]  就在那裡把耶穌釘在十字架上
[00:07:51.200 --> 00:07:52.880]  方式是怎樣的呢?
[00:07:52.880 --> 00:07:54.720]  當祂去到那個地方
[00:07:54.720 --> 00:07:57.280]  祂就會把橫的木放在地上
[00:07:57.280 --> 00:08:00.160]  然後自己就躺在橫木上
[00:08:00.160 --> 00:08:02.160]  手攤開了
[00:08:02.160 --> 00:08:05.520]  然後就被釘釘在木上
[00:08:05.520 --> 00:08:07.520]  又或者一些繩綁住
[00:08:07.520 --> 00:08:10.480]  然後就把祂扯高
[00:08:10.480 --> 00:08:12.960]  扯在直的樑上
[00:08:12.960 --> 00:08:14.080]  那個木上
[00:08:14.080 --> 00:08:17.040]  然後就升到差不多夠高度
[00:08:17.040 --> 00:08:21.600]  就把祂的腳用釘釘在木上
[00:08:21.600 --> 00:08:25.440]  你想想 把人的腳釘在木上
[00:08:25.440 --> 00:08:26.800]  通常很難這樣
[00:08:26.800 --> 00:08:28.560]  要這樣彎彎的釘
[00:08:28.560 --> 00:08:30.560]  非常殘忍
[00:08:30.560 --> 00:08:32.560]  這個刑罰
[00:08:32.560 --> 00:08:36.880]  是只有羅馬公民以外的人才會這樣做
[00:08:36.880 --> 00:08:38.480]  是很重犯的
[00:08:38.480 --> 00:08:40.880]  如果是羅馬公民就不會受這個刑罰
[00:08:40.880 --> 00:08:42.080]  因為太重
[00:08:42.080 --> 00:08:45.920]  除非帝王下一個命令這樣才會
[00:08:45.920 --> 00:08:49.200]  所以是一個非常羞辱的地方
[00:08:49.200 --> 00:08:51.200]  非常殘忍
[00:08:51.200 --> 00:08:53.760]  十字架的情況是怎樣呢
[00:08:53.760 --> 00:08:55.760]  當掛在上面的時候
[00:08:55.760 --> 00:08:57.760]  壓住肺部
[00:08:57.760 --> 00:08:59.040]  就不能呼吸
[00:08:59.040 --> 00:09:00.160]  要怎樣呼吸呢
[00:09:00.160 --> 00:09:02.160]  就要把腳撐高
[00:09:02.160 --> 00:09:04.160]  然後手扯高
[00:09:04.160 --> 00:09:09.040]  讓胸腔的地方能夠擴張
[00:09:09.040 --> 00:09:11.040]  才可以呼吸
[00:09:11.040 --> 00:09:13.280]  所以當你要呼吸
[00:09:13.280 --> 00:09:15.280]  就要把腳撐緊
[00:09:15.280 --> 00:09:17.280]  腳非常痛 手也痛
[00:09:17.280 --> 00:09:20.240]  然後你才勉強呼吸一口
[00:09:20.240 --> 00:09:22.240]  十字架通常是怎樣呢
[00:09:22.240 --> 00:09:25.440]  就是這樣循環不息
[00:09:25.440 --> 00:09:27.440]  當你一扯已經非常痛
[00:09:27.440 --> 00:09:30.800]  還要這樣不停的呼吸
[00:09:30.800 --> 00:09:34.160]  自然就會整個人衰敗
[00:09:34.160 --> 00:09:36.160]  以至你再扯不到的時候
[00:09:36.160 --> 00:09:38.160]  你就窒息而死
[00:09:38.160 --> 00:09:40.720]  所以這個非常殘忍
[00:09:40.720 --> 00:09:46.080]  非常羞辱的刑罰
[00:09:46.080 --> 00:09:48.080]  耶穌基督就在這裡
[00:09:48.080 --> 00:09:51.840]  這裡講到有兩個人
[00:09:51.840 --> 00:09:53.840]  其他福音書講到他們是強盜
[00:09:53.840 --> 00:09:55.840]  或者是這樣的身份
[00:09:55.840 --> 00:09:57.840]  他們在一個強盜當中
[00:09:57.840 --> 00:09:59.840]  我們就說
[00:09:59.840 --> 00:10:01.840]  通常我們走人生的路
[00:10:01.840 --> 00:10:04.800]  耶穌基督就要滿足神的旨意
[00:10:04.800 --> 00:10:06.800]  去最後走上十字架
[00:10:06.800 --> 00:10:08.800]  去受這個刑罰
[00:10:08.800 --> 00:10:10.800]  你想一下人有沒有這樣的呢
[00:10:10.800 --> 00:10:13.440]  當我們去計劃我們的人生
[00:10:13.440 --> 00:10:15.440]  你想一下
[00:10:15.440 --> 00:10:17.440]  你是怎樣想的呢
[00:10:17.440 --> 00:10:19.440]  我們當然是想著
[00:10:19.440 --> 00:10:21.440]  很好了
[00:10:21.440 --> 00:10:23.440]  我們將來人生的結局
[00:10:23.440 --> 00:10:25.440]  就非常有好日子過
[00:10:25.440 --> 00:10:27.440]  這是人之常情
[00:10:27.440 --> 00:10:29.440]  但如果你將你的生命
[00:10:29.440 --> 00:10:31.440]  無論禍福交給神的時候
[00:10:31.440 --> 00:10:33.440]  走這條道理的時候
[00:10:33.440 --> 00:10:35.440]  我們就會可能面對
[00:10:35.440 --> 00:10:37.440]  這些苦難
[00:10:37.440 --> 00:10:39.440]  但值不值得呢
[00:10:39.440 --> 00:10:41.440]  但聖經就說
[00:10:41.440 --> 00:10:43.440]  祂是代替了
[00:10:43.440 --> 00:10:45.440]  祂本來沒有罪的
[00:10:45.440 --> 00:10:47.440]  但比埃多哥裡面
[00:10:47.440 --> 00:10:49.440]  都說找不到祂有什麼罪
[00:10:49.440 --> 00:10:51.440]  所以耶穌基督這次的罪
[00:10:51.440 --> 00:10:53.440]  是很不公平
[00:10:53.440 --> 00:10:55.440]  如果你面對不公平的事
[00:10:55.440 --> 00:10:57.440]  你會怎樣呢
[00:10:57.440 --> 00:10:59.440]  我記得我小時候
[00:10:59.440 --> 00:11:01.440]  有一樣非常惡的事
[00:11:01.440 --> 00:11:03.440]  就是當人冤枉了我
[00:11:03.440 --> 00:11:05.440]  我媽說這個小孩很自尊心很強
[00:11:05.440 --> 00:11:07.440]  當然啦
[00:11:07.440 --> 00:11:09.440]  如果你自尊傷了我冤枉我
[00:11:09.440 --> 00:11:11.440]  不行的
[00:11:11.440 --> 00:11:13.440]  每個人都是這樣
[00:11:13.440 --> 00:11:15.440]  但他卻甘心情願
[00:11:15.440 --> 00:11:17.440]  走上十字架的道路
[00:11:17.440 --> 00:11:19.440]  走上十字架的道路
[00:11:19.440 --> 00:11:21.440]  人看為一個羞辱
[00:11:21.440 --> 00:11:23.440]  但耶穌基督說
[00:11:23.440 --> 00:11:25.440]  這是一個榮耀的時刻
[00:11:25.440 --> 00:11:27.440]  因為祂代替了我們的罪
[00:11:27.440 --> 00:11:29.440]  聖經就說
[00:11:29.440 --> 00:11:31.440]  耶穌基督是無罪的
[00:11:31.440 --> 00:11:33.440]  代替了你和我有罪的人
[00:11:33.440 --> 00:11:35.440]  以致我們能夠成為神的公義
[00:11:35.440 --> 00:11:37.440]  在神面前得到這個救恩
[00:11:37.440 --> 00:11:39.440]  很吊詭吧
[00:11:39.440 --> 00:11:41.440]  當我們願意
[00:11:41.440 --> 00:11:43.440]  放下生命跟著神的旨意的時候
[00:11:43.440 --> 00:11:45.440]  你會發覺
[00:11:45.440 --> 00:11:47.440]  我們成為了很多人的祝福
[00:11:47.440 --> 00:11:49.440]  那你的生命就白白拿出來了
[00:11:49.440 --> 00:11:51.440]  我就想起我們教會
[00:11:51.440 --> 00:11:53.440]  有一位姊妹
[00:11:53.440 --> 00:11:55.440]  甲醇姊妹
[00:11:55.440 --> 00:11:57.440]  前陣子跟我們分享
[00:11:57.440 --> 00:11:59.440]  她年輕的時候
[00:11:59.440 --> 00:12:01.440]  去了尼泊爾
[00:12:01.440 --> 00:12:03.440]  很年輕的時候去尼泊爾
[00:12:03.440 --> 00:12:05.440]  她專門服治當時的毛風病人
[00:12:05.440 --> 00:12:07.440]  你知道她服治毛風病人
[00:12:07.440 --> 00:12:09.440]  都有些危機
[00:12:09.440 --> 00:12:11.440]  容易去感染
[00:12:11.440 --> 00:12:13.440]  甲醇姊妹有時跟我們分享
[00:12:13.440 --> 00:12:15.440]  可能我裏面已經
[00:12:15.440 --> 00:12:17.440]  有些這樣的
[00:12:17.440 --> 00:12:19.440]  毛風的菌在我裏面
[00:12:19.440 --> 00:12:21.440]  可能還沒有發出來
[00:12:21.440 --> 00:12:23.440]  但很有可能有些這樣的東西
[00:12:23.440 --> 00:12:25.440]  地方又簡陋
[00:12:25.440 --> 00:12:27.440]  去這種地方繼續工作
[00:12:27.440 --> 00:12:29.440]  很多年之後
[00:12:29.440 --> 00:12:31.440]  她回來
[00:12:31.440 --> 00:12:33.440]  上次跟我們分享
[00:12:33.440 --> 00:12:35.440]  她差不多年紀又大了
[00:12:35.440 --> 00:12:37.440]  我們都看到
[00:12:37.440 --> 00:12:39.440]  她仍然馬不停蹄
[00:12:39.440 --> 00:12:41.440]  跟我們分享完之後
[00:12:41.440 --> 00:12:43.440]  又再回去
[00:12:43.440 --> 00:12:45.440]  她26年前的工場
[00:12:45.440 --> 00:12:47.440]  她就很好
[00:12:47.440 --> 00:12:49.440]  有些訊息告訴我們
[00:12:49.440 --> 00:12:51.440]  有一個訊息令我
[00:12:51.440 --> 00:12:53.440]  很感動
[00:12:53.440 --> 00:12:55.440]  她就說這次回去
[00:12:55.440 --> 00:12:57.440]  見到一個當時26年前
[00:12:57.440 --> 00:12:59.440]  一個年輕人的時候
[00:12:59.440 --> 00:13:01.440]  他是什麼光景呢
[00:13:01.440 --> 00:13:03.440]  他的身世就是這樣的
[00:13:03.440 --> 00:13:05.440]  在媽媽的墓福裏面
[00:13:05.440 --> 00:13:07.440]  當他年幼的時候
[00:13:07.440 --> 00:13:09.440]  媽媽都過世了
[00:13:09.440 --> 00:13:11.440]  到十多歲的時候
[00:13:11.440 --> 00:13:13.440]  他發覺自己的腳痛
[00:13:13.440 --> 00:13:15.440]  慢慢看到原來被人診斷
[00:13:15.440 --> 00:13:17.440]  是有毛風病
[00:13:17.440 --> 00:13:19.440]  一被人診斷毛風病
[00:13:19.440 --> 00:13:21.440]  沒有人敢接觸他
[00:13:21.440 --> 00:13:23.440]  你想想十多歲沒有人碰他
[00:13:23.440 --> 00:13:25.440]  沒有人摸他
[00:13:25.440 --> 00:13:27.440]  他心不如死
[00:13:27.440 --> 00:13:29.440]  他說我想從懸崖跳下來
[00:13:29.440 --> 00:13:31.440]  後來他就去到
[00:13:31.440 --> 00:13:33.440]  毛風病院
[00:13:33.440 --> 00:13:35.440]  在一個基督教群體裏面
[00:13:35.440 --> 00:13:37.440]  有些護士很好心
[00:13:37.440 --> 00:13:39.440]  替他洗腳
[00:13:39.440 --> 00:13:41.440]  有人竟然願意接觸我
[00:13:41.440 --> 00:13:43.440]  替我洗腳
[00:13:43.440 --> 00:13:45.440]  他看到這些基督徒很不同
[00:13:45.440 --> 00:13:47.440]  他開始改變
[00:13:47.440 --> 00:13:49.440]  有些是查經班
[00:13:49.440 --> 00:13:51.440]  然後就信了耶穌
[00:13:51.440 --> 00:13:53.440]  26年之後
[00:13:53.440 --> 00:13:55.440]  這位姐妹回去
[00:13:55.440 --> 00:13:57.440]  她說很感恩
[00:13:57.440 --> 00:13:59.440]  這個當時的年輕人
[00:13:59.440 --> 00:14:01.440]  現在已經是一個中年人
[00:14:01.440 --> 00:14:03.440]  他有自己的家庭
[00:14:03.440 --> 00:14:05.440]  他留在毛風病院裏面
[00:14:05.440 --> 00:14:07.440]  去做一些服侍這些毛風病人的工作
[00:14:07.440 --> 00:14:11.440]  這位甲醇姐妹
[00:14:11.440 --> 00:14:13.440]  她把她的生命放在裏面
[00:14:13.440 --> 00:14:15.440]  但她就發覺看到很多很多的
[00:14:15.440 --> 00:14:17.440]  祝福在裏面
[00:14:17.440 --> 00:14:19.440]  很弔詭
[00:14:19.440 --> 00:14:21.440]  一個光明一個生命
[00:14:21.440 --> 00:14:23.440]  耶穌就是這樣很羞恥
[00:14:23.440 --> 00:14:25.440]  很多的苦痛
[00:14:25.440 --> 00:14:27.440]  但卻是成就了神的工作
[00:14:27.440 --> 00:14:29.440]  接著我們看
[00:14:29.440 --> 00:14:31.440]  雖然這樣做
[00:14:31.440 --> 00:14:33.440]  但你看到很奇妙
[00:14:33.440 --> 00:14:35.440]  神在當中有掌權
[00:14:35.440 --> 00:14:37.440]  將一個榮耀
[00:14:37.440 --> 00:14:39.440]  給主耶穌基督
[00:14:39.440 --> 00:14:41.440]  我們看到彼拉多這一段
[00:14:41.440 --> 00:14:43.440]  彼拉多寫了一個牌子
[00:14:43.440 --> 00:14:45.440]  然後釘在上面
[00:14:45.440 --> 00:14:47.440]  彼拉多就是巡撫釘耶穌基督
[00:14:47.440 --> 00:14:49.440]  要釘十字架的那個
[00:14:49.440 --> 00:14:51.440]  他寫了一個牌子
[00:14:51.440 --> 00:14:53.440]  罪狀是猶太人的王
[00:14:53.440 --> 00:14:55.440]  那撒勒人耶穌
[00:14:55.440 --> 00:14:57.440]  我不知道你看到這個牌子
[00:14:57.440 --> 00:14:59.440]  如果不知道
[00:14:59.440 --> 00:15:01.440]  猶太人的王
[00:15:01.440 --> 00:15:03.440]  都很厲害
[00:15:03.440 --> 00:15:05.440]  一個罪人叫猶太人的王
[00:15:05.440 --> 00:15:07.440]  那些人就在那裏看
[00:15:07.440 --> 00:15:09.440]  那裏很多猶太人念這個牌子
[00:15:09.440 --> 00:15:11.440]  因為那個地方很近城
[00:15:11.440 --> 00:15:13.440]  而這個牌子
[00:15:13.440 --> 00:15:15.440]  還很特別
[00:15:15.440 --> 00:15:17.440]  三個文字有希伯來文
[00:15:17.440 --> 00:15:19.440]  猶太人又聽到
[00:15:19.440 --> 00:15:21.440]  羅馬人拉丁文
[00:15:21.440 --> 00:15:23.440]  官方語言
[00:15:23.440 --> 00:15:25.440]  有識之士讀法律的又看得到
[00:15:25.440 --> 00:15:27.440]  希臘文
[00:15:27.440 --> 00:15:29.440]  所有人無論外邦人猶太人
[00:15:29.440 --> 00:15:31.440]  因為這是通用語言
[00:15:31.440 --> 00:15:33.440]  所有人都看得到
[00:15:33.440 --> 00:15:35.440]  簡單來說
[00:15:35.440 --> 00:15:37.440]  這個機會製造耶穌基督
[00:15:37.440 --> 00:15:39.440]  在十字架上被人展示
[00:15:39.440 --> 00:15:41.440]  他是一個王的身份
[00:15:41.440 --> 00:15:43.440]  令人很矚目
[00:15:43.440 --> 00:15:45.440]  當然猶太人不喜歡
[00:15:45.440 --> 00:15:47.440]  因為他們不覺得他是王
[00:15:47.440 --> 00:15:49.440]  所以他就叫彼拉多
[00:15:49.440 --> 00:15:51.440]  不要這樣寫
[00:15:51.440 --> 00:15:53.440]  他不是猶太人的王
[00:15:53.440 --> 00:15:55.440]  他自己是王
[00:15:55.440 --> 00:15:57.440]  別人不要誤解他
[00:15:57.440 --> 00:15:59.440]  不要以為他當了他是王
[00:15:59.440 --> 00:16:01.440]  彼拉多
[00:16:01.440 --> 00:16:03.440]  他又怎樣說呢
[00:16:03.440 --> 00:16:05.440]  我寫了就寫了
[00:16:05.440 --> 00:16:07.440]  沒得談
[00:16:07.440 --> 00:16:09.440]  我們看看
[00:16:09.440 --> 00:16:11.440]  這個彼拉多也有很多心計
[00:16:11.440 --> 00:16:13.440]  因為他寫一個牌子叫猶太人的王
[00:16:13.440 --> 00:16:15.440]  其實有點報復那些領袖
[00:16:15.440 --> 00:16:17.440]  因為他們迫使他
[00:16:17.440 --> 00:16:19.440]  明知無罪都要釘死他
[00:16:19.440 --> 00:16:21.440]  他不認他是猶太人的王
[00:16:21.440 --> 00:16:23.440]  他不認他是猶太人的王
[00:16:23.440 --> 00:16:25.440]  這樣
[00:16:25.440 --> 00:16:27.440]  彼拉多就說
[00:16:27.440 --> 00:16:29.440]  我一定要寫他是猶太人的王
[00:16:29.440 --> 00:16:31.440]  好像報復一樣
[00:16:31.440 --> 00:16:33.440]  並且還另一個羞辱
[00:16:33.440 --> 00:16:35.440]  你看看你們那個王
[00:16:35.440 --> 00:16:37.440]  現在被我羅馬大軍釘死
[00:16:37.440 --> 00:16:39.440]  我們是最有權勢
[00:16:39.440 --> 00:16:41.440]  你那個王
[00:16:41.440 --> 00:16:43.440]  非常之差
[00:16:43.440 --> 00:16:45.440]  很無能
[00:16:45.440 --> 00:16:47.440]  這樣去譏諷那些猶太人
[00:16:47.440 --> 00:16:49.440]  這樣去譏諷那些猶太人
