
[00:00:00.000 --> 00:00:03.200]  來到六月最後這兩次的
[00:05:03.120 --> 00:05:04.120]  在這個社區裡面
[00:05:04.120 --> 00:05:06.840]  上帝給我們見到些什麼
[00:05:06.840 --> 00:05:11.000]  神又給我們為了些什麼而著急呢
[00:05:11.000 --> 00:05:12.960]  今天我們坐立在
[00:05:12.960 --> 00:05:13.920]  蘇菲爾這個地方
[00:05:13.920 --> 00:05:15.760]  已經進入第十七年
[00:05:15.760 --> 00:05:18.760]  邁向第十八個年頭的時候
[00:05:18.760 --> 00:05:22.480]  我們過去又成就了些什麼
[00:05:22.480 --> 00:05:25.680]  在過去這兩年疫情之後
[00:05:25.680 --> 00:05:27.160]  我們去到說
[00:05:27.160 --> 00:05:29.240]  我們需要去提升
[00:05:29.240 --> 00:05:32.240]  欣傳在這個社區的能見度
[00:05:32.240 --> 00:05:36.480]  因為很多來到我們教會聚會的頂子妹
[00:05:36.480 --> 00:05:38.360]  都說其實都不知道的
[00:05:38.360 --> 00:05:40.480]  在車子那樣不知道怎樣走過的時候
[00:05:40.480 --> 00:05:42.320]  見到有些中文字
[00:05:42.320 --> 00:05:45.320]  估計這裡有教會
[00:05:45.320 --> 00:05:48.360]  的確現在是我們有些限制的
[00:05:48.360 --> 00:05:50.040]  盼望在不久的將來
[00:05:50.040 --> 00:05:52.440]  我們有我們的地標
[00:05:52.440 --> 00:05:55.480]  就是坐落在明街裡面
[00:05:55.480 --> 00:05:57.680]  我們有我們的一個堂所
[00:05:57.680 --> 00:05:59.280]  不過我相信教會
[00:05:59.280 --> 00:06:02.600]  不只是單單是一個建築物
[00:06:02.600 --> 00:06:04.560]  如果教會只是停留了
[00:06:04.560 --> 00:06:08.080]  說有一棟建築物叫做「欣傳浸信會」
[00:06:08.080 --> 00:06:11.240]  我相信這個不是上帝的心意
[00:06:11.240 --> 00:06:12.400]  就是我們怎樣能夠
[00:06:12.400 --> 00:06:14.440]  上帝透過我們的生命
[00:06:14.440 --> 00:06:17.560]  能夠可以讓周遭未認識住的人
[00:06:17.560 --> 00:06:20.320]  見到原來你回欣傳家的
[00:06:20.320 --> 00:06:22.000]  欣傳浸信會
[00:06:22.000 --> 00:06:24.040]  你的生命很棒
[00:06:24.040 --> 00:06:26.800]  就是因為你的緣故而提升的能見度
[00:06:26.800 --> 00:06:31.320]  而不是因為我們眼所見的一些死物
[00:06:31.320 --> 00:06:33.680]  我覺得這個來得更加重要
[00:06:33.680 --> 00:06:34.840]  第二樣東西
[00:06:34.840 --> 00:06:37.560]  就是我們怎樣能夠在社區裡面
[00:06:37.560 --> 00:06:40.640]  能夠去提升我們的知名度
[00:06:40.640 --> 00:06:41.560]  今天很多人都不知道
[00:06:41.560 --> 00:06:45.160]  原來這裡有一間華人的浸信會
[00:06:45.160 --> 00:06:49.320]  但是上帝就是透過你和我的生命
[00:06:49.320 --> 00:06:50.800]  當你和別人分享
[00:06:50.800 --> 00:06:52.280]  我是基督徒
[00:06:52.280 --> 00:06:54.960]  每個星期我就在附近的教會裡面
[00:06:54.960 --> 00:06:57.160]  來到參與聚會的時候
[00:06:57.160 --> 00:07:00.680]  就讓更多人能夠認知到
[00:07:00.680 --> 00:07:04.080]  原來在一個住了五萬多人口的
[00:07:04.080 --> 00:07:05.320]  一個town裡面
[00:07:05.320 --> 00:07:08.360]  原來還有一間華人的浸信會
[00:07:08.360 --> 00:07:10.280]  當中還有三個不同的語言
[00:07:10.280 --> 00:07:12.680]  又有國語 又有英語
[00:07:12.680 --> 00:07:14.520]  更重要的
[00:07:14.520 --> 00:07:16.160]  我們怎樣能夠提升
[00:07:16.160 --> 00:07:19.720]  我們在社區的兼容度
[00:07:19.720 --> 00:07:22.120]  就是當我們說我們要去
[00:07:22.120 --> 00:07:25.360]  踏出我們的comfort zone
[00:07:25.360 --> 00:07:27.360]  讓更多的人來進入
[00:07:27.360 --> 00:07:29.160]  在我們當中的時候
[00:07:29.160 --> 00:07:30.880]  究竟今天我們會不會設定了
[00:07:30.880 --> 00:07:33.000]  無形中設定了一些難了
[00:07:33.000 --> 00:07:34.640]  設定了一些關卡
[00:07:34.640 --> 00:07:37.440]  令到人好像眼睛是格格不入
[00:07:37.440 --> 00:07:39.400]  不能夠在我們當中
[00:07:39.400 --> 00:07:42.560]  和我們一起去敬拜我們的神
[00:07:42.560 --> 00:07:46.280]  今天我們的兼容度又是怎樣的
[00:07:46.280 --> 00:07:47.280]  我們的能見度
[00:07:47.280 --> 00:07:48.400]  我們的知名度
[00:07:48.400 --> 00:07:51.400]  我們的兼容度
[00:07:51.400 --> 00:07:54.600]  教會作為在神國這個的土地上
[00:07:54.600 --> 00:07:57.200]  其實就是一個宗教系人
[00:07:57.200 --> 00:08:00.120]  我們是必須要承擔
[00:08:00.120 --> 00:08:05.480]  一起去承擔城市裡面的需要
[00:08:05.480 --> 00:08:06.640]  好像剛才所說
[00:08:06.640 --> 00:08:08.560]  今天我們見到這個城市
[00:08:08.560 --> 00:08:09.560]  有不同的需要
[00:08:09.560 --> 00:08:11.760]  可能我們的家
[00:08:11.760 --> 00:08:13.880]  未必每個都住在stove view
[00:08:13.880 --> 00:08:16.160]  但都在這個範圍的裡面
[00:08:16.160 --> 00:08:18.080]  其實上帝都是有他的心意
[00:08:18.080 --> 00:08:21.400]  將我們放在那個地方的裡面
[00:08:21.400 --> 00:08:24.680]  除了你家會打理故事
[00:08:24.680 --> 00:08:26.640]  弄得它漂亮之外
[00:08:26.640 --> 00:08:28.120]  究竟在平時的時候
[00:08:28.120 --> 00:08:29.720]  我們有沒有留意到
[00:08:29.720 --> 00:08:31.040]  我們的鄰舍
[00:08:31.040 --> 00:08:31.960]  我們的社區
[00:08:31.960 --> 00:08:33.480]  有些什麼的需要
[00:08:33.480 --> 00:08:35.520]  有沒有一些事情令到你
[00:08:35.520 --> 00:08:39.080]  令到你不斷地去禱告
[00:08:39.080 --> 00:08:41.040]  去守望
[00:08:41.040 --> 00:08:42.720]  其實我們每一個頂子媒
[00:08:42.720 --> 00:08:46.240]  其實就是一個宣教士的身份
[00:08:46.240 --> 00:08:48.400]  當掌管宇宙萬物的神
[00:08:48.400 --> 00:08:52.000]  當我們說上帝創造這個宇宙大地
[00:08:52.000 --> 00:08:53.760]  都是屬於他的時候
[00:08:53.760 --> 00:08:56.680]  教會在地上的目的
[00:08:56.680 --> 00:08:59.440]  必然就是在一個任何的文化
[00:08:59.440 --> 00:09:00.440]  任何的處境
[00:09:00.440 --> 00:09:02.840]  任何的地區的裡面
[00:09:02.840 --> 00:09:06.880]  都應該去發揮彰顯到基督的愛
[00:09:06.880 --> 00:09:10.080]  拯救那些未認識主的人
[00:09:10.080 --> 00:09:14.000]  宣揚和平的福音
[00:09:14.000 --> 00:09:16.840]  究竟什麼叫做和平的福音呢
[00:09:16.840 --> 00:09:18.640]  剛才在《以佛所書》
[00:09:18.640 --> 00:09:20.360]  我們讀了第十七節
[00:09:20.360 --> 00:09:21.840]  如果退回前一點
[00:09:21.840 --> 00:09:24.400]  十四節、十六節裡面
[00:09:24.400 --> 00:09:27.080]  相信我們都很熟悉這段經文
[00:09:27.080 --> 00:09:28.840]  保羅就在這裡解釋
[00:09:28.840 --> 00:09:31.320]  基督就是我們的和平
[00:09:31.320 --> 00:09:33.080]  祂洗到兩下
[00:09:33.080 --> 00:09:34.920]  特別在當時《以佛所書》的處境
[00:09:34.920 --> 00:09:38.120]  就是猶太的信徒和外邦的信徒
[00:09:38.120 --> 00:09:41.560]  那個中間那個鹽隙除去
[00:09:41.560 --> 00:09:44.680]  以至他們能夠合而為一
[00:09:44.680 --> 00:09:48.480]  拆毀了那個中間那個間斷的牆
[00:09:48.480 --> 00:09:52.040]  藉著什麼?藉著十字架
[00:09:52.040 --> 00:09:54.600]  成就了這個和平
[00:09:54.600 --> 00:09:58.520]  所以和平的福音是關乎到
[00:09:58.520 --> 00:10:01.720]  耶穌基督怎樣去打破
[00:10:01.720 --> 00:10:04.160]  人與人之間的隔閡
[00:10:04.160 --> 00:10:05.160]  帶來了和解
[00:10:05.160 --> 00:10:07.600]  使到神與人之間
[00:10:07.600 --> 00:10:09.600]  以及人與人之間
[00:10:09.600 --> 00:10:12.840]  恢復那個和平
[00:10:12.840 --> 00:10:14.920]  而耶穌基督這個和平的福音
[00:10:14.920 --> 00:10:18.800]  是為了所有人去預備
[00:10:18.800 --> 00:10:21.360]  無論遠與近
[00:10:21.360 --> 00:10:23.000]  就好像剛才我們所讀到的
[00:10:23.000 --> 00:10:25.080]  第十七節這個經文所說
[00:10:25.080 --> 00:10:27.480]  並且來傳和平的福音
[00:10:27.480 --> 00:10:29.920]  給你們遠處的人
[00:10:29.920 --> 00:10:34.640]  也傳和平給那些近處的人
[00:10:34.640 --> 00:10:37.480]  福音我們知道是無國界
[00:10:37.480 --> 00:10:40.520]  和平的福音是沒有地域之分
[00:10:40.520 --> 00:10:42.160]  不會因為我
[00:10:42.160 --> 00:10:45.040]  由香港過來加拿大之後
[00:10:45.040 --> 00:10:46.600]  是有些不同了
[00:10:46.600 --> 00:10:48.560]  理論上我都是仍然
[00:10:48.560 --> 00:10:50.640]  你和我都是仍然繼續
[00:10:50.640 --> 00:10:52.040]  在這個地圖的裏面
[00:10:52.040 --> 00:10:53.760]  沒錯地域是不同了
[00:10:53.760 --> 00:10:58.280]  但是我們的使命從來都沒有改變
[00:10:58.280 --> 00:11:03.000]  傳遞給遠近的人
[00:11:03.000 --> 00:11:05.640]  即是說我們是有責任將福音
[00:11:05.640 --> 00:11:08.480]  去傳遞給我們身邊的鄰舍
[00:11:08.480 --> 00:11:11.280]  甚至乎一些更遠的地方
[00:11:11.280 --> 00:11:15.080]  好像上帝就給他有一個感動
[00:11:15.080 --> 00:11:16.680]  需要去到利馬
[00:11:16.680 --> 00:11:19.000]  可能都沒有聽過這樣的地方
[00:11:19.000 --> 00:11:22.480]  但是上帝就是有他的心意
[00:11:22.480 --> 00:11:25.600]  就是給不同的人有不同的領受負擔
[00:11:25.600 --> 00:11:27.240]  以至到福音
[00:11:27.240 --> 00:11:29.240]  能夠好像這節經文所說
[00:11:29.240 --> 00:11:31.840]  給遠處的 給近處的人
[00:11:31.840 --> 00:11:34.720]  今天我們會集中講近處的人
[00:11:34.720 --> 00:11:38.480]  下個星期我們會講多一點遠處的人
[00:11:38.480 --> 00:11:42.440]  好了 可能講到這裏你就會經常覺得
[00:11:42.440 --> 00:11:49.480]  這個教導都好像和我沒有什麼關係
[00:11:49.480 --> 00:11:53.320]  大家還記得大使命給我們什麼吩咐嗎
[00:11:53.320 --> 00:11:54.720]  大使命給我們的吩咐
[00:11:54.720 --> 00:11:56.120]  我希望你真是
[00:11:56.120 --> 00:11:58.880]  internalize在你的生命裏面
[00:11:58.880 --> 00:12:00.560]  不單止識貝
[00:12:00.560 --> 00:12:02.640]  好像剛才牧師的祈禱一樣
[00:12:02.640 --> 00:12:04.920]  我們是不單止是聽到
[00:12:04.920 --> 00:12:07.040]  還要是行到
[00:12:07.040 --> 00:12:09.480]  馬太福音二十八章十八到二十節
[00:12:09.480 --> 00:12:13.800]  耶穌進前來對門徒來說
[00:12:13.800 --> 00:12:17.320]  上帝已經給了他有一個屬天的權柄
[00:12:17.320 --> 00:12:19.240]  所以你們要什麼
[00:12:19.240 --> 00:12:22.560]  去使萬民作我的門徒
[00:12:22.560 --> 00:12:27.040]  奉父子聖靈的名給他們施贈
[00:12:27.040 --> 00:12:31.040]  凡我所吩咐你們的都教訓他們遵守
[00:12:31.040 --> 00:12:34.240]  我就常與你們同在
[00:12:34.240 --> 00:12:37.960]  直到世界的末了
[00:12:37.960 --> 00:12:39.720]  為什麼我們會有一種
[00:12:39.720 --> 00:12:44.400]  願意為主而去的一種生命
[00:12:44.400 --> 00:12:47.800]  必須要去想一想
[00:12:47.800 --> 00:12:50.560]  今天我們的生命如何
[00:12:50.560 --> 00:12:53.520]  如果你的生命未被扭轉的話
[00:12:53.520 --> 00:12:58.240]  其實這一句的吩咐
[00:12:58.240 --> 00:13:00.720]  和你可能都沒有什麼關係
[00:13:00.720 --> 00:13:04.160]  最多你就念得很熟悉
[00:13:04.160 --> 00:13:07.440]  但是卻不能夠在你生命裏面去彰顯
[00:13:07.440 --> 00:13:09.160]  中國人有句說話
[00:13:09.160 --> 00:13:12.960]  有諸內而刑於外
[00:13:12.960 --> 00:13:16.480]  為什麼你會有那個外顯的行動呢
[00:13:16.480 --> 00:13:18.360]  那份的火熱點來
[00:13:18.360 --> 00:13:20.600]  就是因為你的生命
[00:13:20.600 --> 00:13:22.800]  被基督扭轉過來的時候
[00:13:22.800 --> 00:13:27.400]  所帶來的那個不一樣的感染力
[00:13:27.400 --> 00:13:28.960]  所以必須問一個問題
[00:13:28.960 --> 00:13:31.240]  今天我們在耶穌的裏面
[00:13:31.240 --> 00:13:36.520]  我們的生命是否已經徹底被扭轉了呢
[00:13:36.520 --> 00:13:38.000]  可能你說是正在扭轉
[00:13:38.000 --> 00:13:40.480]  不過就扭不完
[00:13:40.480 --> 00:13:41.440]  扭減一點
[00:13:41.440 --> 00:13:44.960]  不能夠不扭減一點
[00:13:44.960 --> 00:13:47.560]  巧合
[00:13:47.560 --> 00:13:48.560]  不過我想說
[00:13:48.560 --> 00:13:52.280]  我們到死那天都未能夠徹底
[00:13:52.280 --> 00:13:56.000]  我們都在一個成性的過程裏面
[00:13:56.000 --> 00:13:58.240]  只不過可能不同的人有不同的步伐
[00:13:58.240 --> 00:14:02.800]  不過我都希望你不要停留在某一個階段
[00:14:02.800 --> 00:14:04.520]  經常說回很多年前
[00:14:04.520 --> 00:14:06.240]  你怎樣怎樣
[00:14:06.240 --> 00:14:10.000]  不過上帝在這段時間好像真空了
[00:14:10.000 --> 00:14:12.200]  好像你沒有怎樣經歷上帝
[00:14:12.200 --> 00:14:15.280]  仍然在說想當年
[00:14:15.280 --> 00:14:19.040]  今天我們的生命是否正確呢
[00:14:19.040 --> 00:14:20.600]  當剛才叫大家
[00:14:20.600 --> 00:14:23.600]  你很正確
[00:14:23.600 --> 00:14:27.240]  必須我們都要在聖靈的光照裏面
[00:14:27.240 --> 00:14:29.160]  再問一個問題
[00:14:29.160 --> 00:14:32.880]  今天我屬靈的生命究竟是否正確呢
[00:14:32.880 --> 00:14:35.320]  抑或原來我們都不自覺地
[00:14:35.320 --> 00:14:38.680]  陷在一些罪的當中
[00:14:38.680 --> 00:14:39.560]  《果林斗後書》
[00:14:39.560 --> 00:14:40.800]  五章十七節
[00:14:40.800 --> 00:14:43.280]  這一節的經文大家都不會陌生吧
[00:14:43.280 --> 00:14:47.880]  這裏提及到兩個的「生」字
[00:14:47.880 --> 00:14:50.520]  「若有人在基督裏」
[00:14:50.520 --> 00:14:55.640]  這個「若」是指你主動去做這個決定
[00:14:55.640 --> 00:14:58.040]  你願不願意在基督裏
[00:14:58.040 --> 00:14:59.440]  如果剛才我都說
[00:14:59.440 --> 00:15:00.920]  你之所以正不正
[00:15:00.920 --> 00:15:03.200]  是因為你在基督裏
[00:15:03.200 --> 00:15:05.640]  沒有了前面這句說話
[00:15:05.640 --> 00:15:10.040]  其實這個正不正就因人而異了
[00:15:10.040 --> 00:15:11.120]  在基督裏面
[00:15:11.120 --> 00:15:14.440]  不是在教會裏面
[00:15:14.440 --> 00:15:15.800]  若有人在基督裏
[00:15:15.800 --> 00:15:18.640]  和若有人在教會裏
[00:15:18.640 --> 00:15:21.560]  分別在哪裏
[00:15:21.560 --> 00:15:24.000]  相信在座大家都有車吧
[00:15:24.000 --> 00:15:26.320]  如果你的車在公寓裏
[00:15:26.320 --> 00:15:27.560]  會不會加一段時間
[00:15:27.560 --> 00:15:30.200]  它會變成奔馳呢
[00:15:30.200 --> 00:15:33.120]  除非你的車是奔馳
[00:15:33.120 --> 00:15:35.800]  其實就是這個意思
[00:15:35.800 --> 00:15:37.760]  不會因為有一班人
[00:15:37.760 --> 00:15:39.520]  回到教會很久
[00:15:39.520 --> 00:15:42.120]  突然間它會變得很正
[00:15:42.120 --> 00:15:43.400]  不關事
[00:15:43.400 --> 00:15:44.320]  而是在說
[00:15:44.320 --> 00:15:45.800]  究竟那個頂姐妹
[00:15:45.800 --> 00:15:48.480]  她是否真的去聽循
[00:15:48.480 --> 00:15:49.800]  去順服
[00:15:49.800 --> 00:15:51.760]  在耶穌基督給她的教導
[00:15:51.760 --> 00:15:52.800]  她願不願意
[00:15:52.800 --> 00:15:54.760]  去衞生在當中
[00:15:54.760 --> 00:15:58.640]  聖經所帶來給她們的吩咐
[00:15:58.640 --> 00:16:00.040]  所以
[00:16:00.040 --> 00:16:02.000]  若有人在基督裏
[00:16:02.000 --> 00:16:03.840]  就是在耶穌基督的裏面
[00:16:03.840 --> 00:16:06.000]  他就是新造的人
[00:16:06.000 --> 00:16:08.280]  舊事已過都變成新的了
[00:16:08.280 --> 00:16:09.320]  第一個新
[00:16:09.320 --> 00:16:10.720]  和第二個新
[00:16:10.720 --> 00:16:12.960]  那個的意義是有點不同的
[00:16:12.960 --> 00:16:13.720]  第一個新
[00:16:13.720 --> 00:16:15.280]  新造的人是在說
[00:16:15.280 --> 00:16:17.200]  全新
[00:16:17.200 --> 00:16:18.880]  全新
[00:16:18.880 --> 00:16:21.440]  今天你在市場
[00:16:21.440 --> 00:16:22.560]  雖然是二手市場
[00:16:22.560 --> 00:16:25.760]  你都很想找一些全新的東西
[00:16:25.760 --> 00:16:30.040]  用過你總是覺得不是太好
[00:16:30.040 --> 00:16:31.440]  都想找一些全新的東西
[00:16:31.440 --> 00:16:33.200]  一個全新
[00:16:33.200 --> 00:16:35.480]  是從無到有
[00:16:35.480 --> 00:16:37.520]  這個新是指
[00:16:37.520 --> 00:16:39.200]  以前是沒有的
[00:16:39.200 --> 00:16:41.240]  現在就出現了
[00:16:41.240 --> 00:16:43.520]  就好像一個新的發明一樣
[00:16:43.520 --> 00:16:46.080]  舊事已過都變成新的了
[00:16:46.080 --> 00:16:48.920]  而這裏所說的第二個新
[00:16:48.920 --> 00:16:51.960]  是在說時間上面的新
[00:16:51.960 --> 00:16:53.680]  神要求我們
[00:16:53.680 --> 00:16:56.120]  每一天都去到更新
[00:16:56.120 --> 00:16:59.080]  每一天都有一個新的表現
[00:16:59.080 --> 00:17:00.480]  就好像你每天買麵包
[00:17:00.480 --> 00:17:04.680]  你不會想買上個星期出爐的麵包
[00:17:04.680 --> 00:17:07.960]  如果告訴你這個麵包快要過期了
[00:17:07.960 --> 00:17:10.440]  那可能你都會先考慮一下
[00:17:10.440 --> 00:17:12.600]  可能你都會被價錢吸引
[00:17:12.600 --> 00:17:14.960]  但是普遍的人都期望
[00:17:14.960 --> 00:17:18.600]  買一些新鮮出爐的麵包
[00:17:18.600 --> 00:17:20.880]  如果每一天
[00:17:20.880 --> 00:17:24.800]  我們都有從上帝而來的新的恩典
[00:17:24.800 --> 00:17:25.880]  新的福分
[00:17:25.880 --> 00:17:28.120]  我們每一天都在神的面前
[00:17:28.120 --> 00:17:29.920]  有一個新的更新
[00:17:29.920 --> 00:17:31.720]  新的改變
[00:17:31.720 --> 00:17:33.160]  以前的壞脾氣
[00:17:33.160 --> 00:17:34.080]  性格
[00:17:34.080 --> 00:17:36.080]  罪孽過犯
[00:17:36.080 --> 00:17:38.200]  那些隱然未見的罪
[00:17:38.200 --> 00:17:39.480]  究竟今天
[00:17:39.480 --> 00:17:41.240]  我們有沒有被更新到
[00:17:41.240 --> 00:17:44.560]  有沒有被改變過來呢
[00:17:44.560 --> 00:17:47.600]  如果我們沒有一個新的生命
[00:17:47.600 --> 00:17:49.280]  我們就不可能說
[00:17:49.280 --> 00:17:54.320]  每一天都有一個新的變化
