
[00:00:00.000 --> 00:00:06.260]  讀一段聖經在《馬太福音》第15章25到28節
[00:03:56.880 --> 00:03:58.920]  受壓制的德自由
[00:03:58.920 --> 00:04:00.400]  心靈的釋放
[00:04:00.400 --> 00:04:02.440]  三方面都有
[00:04:02.440 --> 00:04:03.320]  事實上當我們看見
[00:04:03.320 --> 00:04:04.800]  主耶穌在地上工作的時候
[00:04:04.800 --> 00:04:06.880]  你看見無論祂走到哪裡
[00:04:06.880 --> 00:04:08.400]  聖經的記載
[00:04:08.400 --> 00:04:11.000]  祂都做兩件事情
[00:04:11.000 --> 00:04:13.320]  第一個祂傳天國的福音
[00:04:13.320 --> 00:04:16.040]  第二祂醫治病人
[00:04:16.040 --> 00:04:18.200]  光是在四福音裡面
[00:04:18.200 --> 00:04:20.600]  就記載了四十一次
[00:04:20.600 --> 00:04:23.840]  耶穌基督醫治的神蹟
[00:04:23.840 --> 00:04:27.040]  而這些神蹟不是一筆帶過而已
[00:04:27.040 --> 00:04:30.600]  四福音花了五分之一的篇幅
[00:04:30.600 --> 00:04:34.680]  來描述耶穌基督在地上醫治的事工
[00:04:34.680 --> 00:04:38.600]  你就明白耶穌多麼看重醫治
[00:04:38.600 --> 00:04:41.440]  不但祂自己看重醫治
[00:04:41.440 --> 00:04:43.160]  當祂猜遣門徒出去的時候
[00:04:43.160 --> 00:04:44.640]  兩個兩個出去的時候
[00:04:44.640 --> 00:04:47.520]  同樣做的就是傳天國的福音
[00:04:47.520 --> 00:04:49.960]  並且醫治病人
[00:04:49.960 --> 00:04:53.560]  甚至主給我們今天教會的大使命
[00:04:53.560 --> 00:04:56.120]  馬太福音講到這個大使命的內容
[00:04:56.120 --> 00:04:57.520]  是叫我們傳福音
[00:04:57.520 --> 00:05:00.680]  給萬國萬民講天國的福音
[00:05:00.680 --> 00:05:03.760]  馬可福音就講到我們首按病人
[00:05:03.760 --> 00:05:06.320]  叫病人得以醫治
[00:05:06.320 --> 00:05:08.000]  可見的神的心意
[00:05:08.000 --> 00:05:11.080]  是樂意教我們得著醫治的
[00:05:11.080 --> 00:05:12.480]   Amen
[00:05:12.480 --> 00:05:14.160]  那既然我們在這裡
[00:05:14.160 --> 00:05:17.000]  講到耶穌是醫治的主
[00:05:17.000 --> 00:05:20.120]  另一方面我們要明白一件事情就是
[00:05:20.120 --> 00:05:22.400]  祂主權就在於祂了
[00:05:22.400 --> 00:05:25.240]  醫治的主權在於神
[00:05:25.240 --> 00:05:27.040]  神要什麼時候
[00:05:27.040 --> 00:05:29.360]  用什麼方法來醫治
[00:05:29.360 --> 00:05:31.760]  那完全在於神自己
[00:05:31.760 --> 00:05:36.440]  有時候神是藉著醫藥來醫治我們
[00:05:36.440 --> 00:05:41.120]  有時候神選擇藉著禱告來醫治我們
[00:05:41.120 --> 00:05:44.560]  但有時候神也選擇不醫治
[00:05:44.560 --> 00:05:49.280]  但神不醫治並不表示神就沒有工作
[00:05:49.280 --> 00:05:51.640]  事實上治中的醫治
[00:05:51.640 --> 00:05:55.000]  是在於身體的得贖
[00:05:55.000 --> 00:05:56.840]  那在主的主在來的時候
[00:05:56.840 --> 00:05:59.120]  我們身體都要被改變
[00:05:59.120 --> 00:06:03.040]  與耶穌基督復活的身體相似
[00:06:03.040 --> 00:06:05.320]  而且要與主永遠同在一起
[00:06:05.320 --> 00:06:06.760]   Amen
[00:06:06.760 --> 00:06:08.920]  所以就算我們在地上
[00:06:08.920 --> 00:06:11.760]  沒有得到醫治治中在天上
[00:06:11.760 --> 00:06:15.320]  在基督裡面我們必得以完全的
[00:06:15.320 --> 00:06:16.720]  所以第一個你要明白
[00:06:16.720 --> 00:06:19.720]  主耶穌真的是醫治的救
[00:06:19.720 --> 00:06:25.160]  在主的救恩裡面是包括醫治在其中的
[00:06:25.160 --> 00:06:30.080]  第二你要明白主耶穌是一位充滿憐憫的神
[00:06:30.080 --> 00:06:32.200]  祂是一位充滿憐憫的神
[00:06:32.200 --> 00:06:34.600]  如果你看見主耶穌在地上的工作
[00:06:34.600 --> 00:06:37.680]  你就會發現祂真的何等充滿憐憫
[00:06:37.680 --> 00:06:43.280]  何等樂意靠近那些有需要的人群
[00:06:43.280 --> 00:06:45.760]  馬大維因第九章35 36節
[00:06:45.760 --> 00:06:49.120]  這裡說耶穌走遍各城各鄉
[00:06:49.120 --> 00:06:50.760]  在會堂裡教訓人
[00:06:50.760 --> 00:06:52.360]  宣講天國的福音
[00:06:52.360 --> 00:06:54.600]  又醫治各樣的病症
[00:06:54.600 --> 00:06:55.320]  36節
[00:06:55.320 --> 00:06:57.960]  祂看見許多人就怎麼
[00:06:57.960 --> 00:06:59.400]  憐憫他們
[00:06:59.400 --> 00:07:00.960]  因為他們困苦流離
[00:07:00.960 --> 00:07:04.320]  如同羊沒有牧人一般
[00:07:04.320 --> 00:07:05.240]  從這段經文當中
[00:07:05.240 --> 00:07:08.440]  我們可以看見耶穌在地上的服侍
[00:07:08.440 --> 00:07:12.920]  可以說就是從一個有需要的人
[00:07:12.920 --> 00:07:16.040]  走到另外一個有需要的人那裡去
[00:07:16.040 --> 00:07:21.080]  耶穌就是一個一個去滿足不同的需要
[00:07:21.080 --> 00:07:24.160]  多少次在聖經裡面記載
[00:07:24.160 --> 00:07:26.960]  連他自己都感覺身體疲倦
[00:07:26.960 --> 00:07:29.240]  想要去休息一下
[00:07:29.240 --> 00:07:32.600]  眾人知道了卻仍然跟著去
[00:07:32.600 --> 00:07:35.920]  耶穌沒有推遲他們說我要休息
[00:07:35.920 --> 00:07:38.720]  沒有 耶穌仍然憐憫他們
[00:07:38.720 --> 00:07:41.600]  一個一個醫治他們
[00:07:41.600 --> 00:07:44.160]  在馬大維因第四章24節這裡講
[00:07:44.160 --> 00:07:46.120]  祂的名聲傳遍了敘利亞
[00:07:46.120 --> 00:07:48.520]  那裡人把一切害病的
[00:07:48.520 --> 00:07:50.520]  一切不只是感冒發燒這種
[00:07:50.520 --> 00:07:52.520]  一切害病很痛的
[00:07:52.520 --> 00:07:55.040]  被鬼附的 癲癇的 癱瘓的
[00:07:55.040 --> 00:07:56.280]  都帶來
[00:07:56.280 --> 00:08:00.480]  各種疑難雜症都帶到耶穌面前
[00:08:00.480 --> 00:08:01.920]  接下來耶穌這裡說什麼
[00:08:01.920 --> 00:08:03.600]  耶穌就怎麼樣
[00:08:03.600 --> 00:08:06.760]  賜好他們
[00:08:06.760 --> 00:08:07.800]  你想想看
[00:08:07.800 --> 00:08:10.240]  這就是耶穌在地上的服侍跟生活
[00:08:10.240 --> 00:08:12.920]  有時候我們不大想到這方面
[00:08:12.920 --> 00:08:14.360]  耶穌在地上幹些什麼
[00:08:14.360 --> 00:08:15.960]  這些事情講得去
[00:08:15.960 --> 00:08:18.680]  這就是耶穌的服侍跟生活
[00:08:18.680 --> 00:08:22.600]  看見這許多人就憐憫他們
[00:08:22.600 --> 00:08:24.200]  醫治他們
[00:08:24.200 --> 00:08:27.520]  耶穌來就是這樣渴望用各樣的方法
[00:08:27.520 --> 00:08:30.600]  來拯救 來釋放 來做醫治
[00:08:32.200 --> 00:08:35.560]  甚至多少次他為了醫治病人
[00:08:35.560 --> 00:08:37.920]  甚至與當時宗教的領袖發生衝突
[00:08:37.920 --> 00:08:39.360]  記得嗎
[00:08:39.360 --> 00:08:41.560]  特別是安息日
[00:08:41.560 --> 00:08:43.200]  他醫治病人
[00:08:43.200 --> 00:08:46.480]  法律色然就批評論斷他
[00:08:46.480 --> 00:08:48.280]  其實我常常在想
[00:08:48.280 --> 00:08:50.960]  讓這些病人多等一天又有什麼關係
[00:08:50.960 --> 00:08:52.320]  他們等了很久了
[00:08:52.320 --> 00:08:56.200]  過了一個安息日再醫不是也就可以嗎
[00:08:56.200 --> 00:08:59.800]  但我們看見是主憐憫的心腸
[00:08:59.800 --> 00:09:02.160]  就是不忍心
[00:09:02.160 --> 00:09:05.040]  讓這些人在疾病當中
[00:09:05.040 --> 00:09:07.920]  再被多捆綁一天
[00:09:07.920 --> 00:09:13.800]  所以耶穌選擇在安息日仍然去醫治他們
[00:09:13.800 --> 00:09:15.320]  我就明白
[00:09:15.320 --> 00:09:17.240]  什麼是憐憫
[00:09:17.240 --> 00:09:22.200]  憐憫就是一種不忍捨棄的愛
[00:09:22.200 --> 00:09:24.120]  跟你們說憐憫就是一種不忍捨棄的愛
[00:09:24.120 --> 00:09:27.240]  跟他說
[00:09:27.240 --> 00:09:29.720]  我們看見是主的憐憫
[00:09:29.720 --> 00:09:31.880]  催促他
[00:09:31.880 --> 00:09:38.720]  把神的恩典要帶到每一個有需要的人群當中
[00:09:38.720 --> 00:09:42.560]  所以今天當你在軟弱跟病痛當中的時候
[00:09:42.560 --> 00:09:44.560]  你需要知道
[00:09:44.560 --> 00:09:47.440]  你不但有一位醫治的救主
[00:09:47.440 --> 00:09:51.760]  你更是有一位憐憫你的神啊
[00:09:51.760 --> 00:09:53.360]  太重要了
[00:09:53.360 --> 00:09:55.720]  是主的憐憫
[00:09:55.720 --> 00:10:00.000]  要使你從各樣的疾病的捆鎖當中
[00:10:00.000 --> 00:10:01.360]  得到醫治
[00:10:01.360 --> 00:10:02.800]  得到釋放
[00:10:02.800 --> 00:10:03.920]  你們
[00:10:03.920 --> 00:10:07.840]  所以第一個你一定要明白主醫治的心意
[00:10:07.840 --> 00:10:08.440]  第二
[00:10:08.440 --> 00:10:10.160]  要憑信心尋求醫治
[00:10:10.160 --> 00:10:14.200]  跟你們說要憑信心尋求醫治
[00:10:14.200 --> 00:10:16.160]  雅各書第五章十五節這裡說
[00:10:16.160 --> 00:10:18.560]  出於信心的祈禱要救那病人
[00:10:18.560 --> 00:10:20.000]  主必叫他起來
[00:10:20.000 --> 00:10:22.440]  他若犯了罪也必蒙赦免
[00:10:22.440 --> 00:10:27.480]  可見得信心是醫治的一個關鍵
[00:10:27.480 --> 00:10:30.400]  在四福音裡面多少次
[00:10:30.400 --> 00:10:33.200]  主耶穌對那些得醫治的人說
[00:10:33.200 --> 00:10:37.800]  是因為你的信救了你
[00:10:37.800 --> 00:10:39.440]  甚至在拿撒勒
[00:10:39.440 --> 00:10:41.040]  耶穌不多行神蹟
[00:10:41.040 --> 00:10:42.280]  為什麼
[00:10:42.280 --> 00:10:45.880]  也是因為當地人不信
[00:10:45.880 --> 00:10:51.080]  所以可見得信心是我們得醫治的一個關鍵
[00:10:51.080 --> 00:10:56.160]  我們一定要憑信心來到神的面前尋求醫治
[00:10:56.160 --> 00:10:58.080]  你說怎麼樣能夠憑信心尋求
[00:10:58.080 --> 00:11:00.760]  兩方面第一個要抓住神的應許
[00:11:00.760 --> 00:11:04.040]  跟你們說要抓住神的應許
[00:11:04.040 --> 00:11:09.360]  信心必須是建立在神話語的根基上
[00:11:09.360 --> 00:11:12.080]  以塞爾書五十五章第十一節
[00:11:12.080 --> 00:11:15.760]  這裡說神說我口所出的話也必如此
[00:11:15.760 --> 00:11:17.640]  絕不突然返回
[00:11:17.640 --> 00:11:19.560]  神的話絕不突然
[00:11:19.560 --> 00:11:21.240]  不會突然返回
[00:11:21.240 --> 00:11:24.840]  神一發話語出去一定要成就
[00:11:24.840 --> 00:11:26.840]  要在成就我所喜悅的事
[00:11:26.840 --> 00:11:30.360]  在我發祂去成就的事上必然亨通
[00:11:30.360 --> 00:11:33.000]  換句話說神的話語一出
[00:11:33.000 --> 00:11:37.640]  神所應許的一定要成就
[00:11:37.640 --> 00:11:41.120]  既然主的應許是這樣確切
[00:11:41.120 --> 00:11:47.840]  那我們的信心一定要建立在確切的應許上
[00:11:47.840 --> 00:11:53.640]  那什麼是我們在醫治上神確切的應許呢
[00:11:53.640 --> 00:11:55.800]  以塞爾書五十三章第五節
[00:11:55.800 --> 00:11:58.600]  非常熟悉的經文我們一同來念來
[00:11:58.600 --> 00:12:01.280]  哪知祂為我們的過犯受害
[00:12:01.280 --> 00:12:03.360]  為我們的罪孽壓傷
[00:12:03.360 --> 00:12:06.480]  因祂受的刑罰我們得平安
[00:12:06.480 --> 00:12:09.880]  因祂受的鞭傷我們得醫治
[00:12:09.880 --> 00:12:12.600]  這節誌很清楚的告訴我們
[00:12:12.600 --> 00:12:18.480]  醫治的能力是從十字架上救恩而來的
[00:12:18.480 --> 00:12:20.600]  因為在十字架上
[00:12:20.600 --> 00:12:25.800]  其實是有一個很偉大的代替在發生的
[00:12:25.800 --> 00:12:29.280]  那就是主耶穌為我們的緣故被掛在十字架上
[00:12:29.280 --> 00:12:34.160]  祂是代替我們承受神對罪惡一切的刑罰
[00:12:34.160 --> 00:12:39.600]  祂是代替我們背負了神對罪惡一切的結果
[00:12:39.600 --> 00:12:41.800]  所以今天當我們要來尋求醫治的時候
[00:12:41.800 --> 00:12:44.080]  我們一定要將我們的眼目定睛
[00:12:44.080 --> 00:12:48.560]  在這位為我們定十字架的主神上
[00:12:48.560 --> 00:12:50.680]  來思想祂的愛
[00:12:50.680 --> 00:12:55.440]  來思想祂在十字架上偉大的代替
[00:12:55.440 --> 00:12:57.800]  你就要看見主耶穌在十字架上
[00:12:57.800 --> 00:13:02.000]  正在背負我們一切的重擔
[00:13:02.000 --> 00:13:04.600]  擔當我們一切的憂患
[00:13:04.600 --> 00:13:07.520]  背負我們一切的疾病
[00:13:07.520 --> 00:13:12.120]  因祂所受的刑罰是要叫你得平安
[00:13:12.120 --> 00:13:16.800]  因祂所受的鞭傷是要叫你得到醫治的
[00:13:16.800 --> 00:13:20.560]  當你定睛在十字架上的主神上的時候
[00:13:20.560 --> 00:13:24.240]  你就要緊緊抓住祂的應許
[00:13:24.240 --> 00:13:26.320]  當你緊緊抓住神的應許
[00:13:26.320 --> 00:13:31.320]  主醫治的恩典就能夠開始在你生命當中永留
[00:13:31.320 --> 00:13:34.680]  帶來醫治與平安
[00:13:34.680 --> 00:13:39.520]  你們在阿根廷大復興的時候
[00:13:39.520 --> 00:13:42.760]  有一位宣教士叫Clifford Long
[00:13:42.760 --> 00:13:47.040]  他在卡口印第安區工作了很多年
[00:13:47.040 --> 00:13:49.440]  看不見什麼果效
[00:13:49.440 --> 00:13:51.240]  有一天他在帶領聚會的時候
[00:13:51.240 --> 00:13:53.480]  神的靈就感動他
[00:13:53.480 --> 00:13:58.600]  要抓住神的應許尋求醫治
[00:13:58.600 --> 00:14:01.520]  他一打開以賽亞書53章
[00:14:01.520 --> 00:14:03.720]  他就開始念了
[00:14:03.720 --> 00:14:06.880]  他誠然擔當我們的憂患
[00:14:06.880 --> 00:14:09.920]  背負我們的痛苦
[00:14:09.920 --> 00:14:15.640]  他聽見下面有一些很低微的回應的聲音
[00:14:15.640 --> 00:14:17.800]  他繼續讀下去
[00:14:17.800 --> 00:14:21.280]  因祂所受的刑罰我們可以得平安
[00:14:21.280 --> 00:14:25.560]  因祂所受的鞭傷我們可以得醫治
[00:14:25.560 --> 00:14:30.000]  這時候他聽到下面有很大的阿門的聲音
[00:14:30.000 --> 00:14:33.680]  當他第三次重複這個經文的時候
[00:14:33.680 --> 00:14:35.480]  他聽見更大的回應
[00:14:35.480 --> 00:14:40.000]  阿門 哈利路亞 榮耀歸給神
[00:14:40.000 --> 00:14:42.840]  他心想怎麼這麼的奇怪
[00:14:42.840 --> 00:14:46.400]  平常在聚會當中這些人都很安靜的
[00:14:46.400 --> 00:14:50.080]  怎麼今天有這麼多的回應呢
[00:14:50.080 --> 00:14:53.400]  他就繼續重複在念這段經文
[00:14:53.400 --> 00:14:56.400]  讀到第七遍的時候
[00:14:56.400 --> 00:14:58.680]  突然有人大聲的呼喊說
[00:14:58.680 --> 00:15:01.160]  神醫好我的疾病了
[00:15:01.160 --> 00:15:03.600]  有人說我眼睛看見了
[00:15:03.600 --> 00:15:05.800]  有人說我的紅疹不見了
[00:15:05.800 --> 00:15:07.160]  哈利路亞
[00:15:07.160 --> 00:15:09.200]  神就藉著他自己的話
[00:15:09.200 --> 00:15:13.240]  醫好了在場的每一個病人
[00:15:13.240 --> 00:15:15.080]  從那個時候開始
[00:15:15.080 --> 00:15:18.720]  神的靈就造訪了卡口這個村落
[00:15:18.720 --> 00:15:20.600]  在短短的時間裡面
[00:15:20.600 --> 00:15:24.520]  有四千人歸向耶穌基督
[00:15:24.520 --> 00:15:29.360]  第二點 抓住神的應許的呼救是很重要的
[00:15:29.360 --> 00:15:32.040]  你要確切的相信
[00:15:32.040 --> 00:15:33.840]  你抓住神的應許
[00:15:33.840 --> 00:15:35.520]  因為神是信實的
[00:15:35.520 --> 00:15:39.240]  神所應許他必定要成就
[00:15:39.240 --> 00:15:40.320]  阿門
[00:15:40.320 --> 00:15:42.920]  第二 你要不停止地禱告
[00:15:42.920 --> 00:15:46.760]  跟你們說要不停止地禱告
[00:15:46.760 --> 00:15:48.600]  很多時候在我們禱告生活當中
[00:15:48.600 --> 00:15:51.800]  最大的挫折跟沮喪
[00:15:51.800 --> 00:15:54.320]  常常不是因為我們沒有祈求
[00:15:54.320 --> 00:15:56.280]  事實上我們不但是祈求
[00:15:56.280 --> 00:15:59.280]  而且是苦苦哀求
[00:15:59.280 --> 00:16:03.240]  但問題是好像神一點反應都沒有
[00:16:03.240 --> 00:16:05.120]  很多時候我們真的想來到神面前
[00:16:05.120 --> 00:16:07.520]  對神說 神啊 你在哪裡啊
[00:16:07.520 --> 00:16:10.800]  你聽見我們禱告沒有啊
[00:16:10.800 --> 00:16:14.000]  但事實上神從來沒有耳聾嘛
[00:16:14.000 --> 00:16:16.160]  祂不但已經聽見我們的禱告
[00:16:16.160 --> 00:16:22.040]  而且祂正在按照祂的旨意在運行
[00:16:22.040 --> 00:16:24.720]  這就好像在《代言一裡書》裡面
[00:16:24.720 --> 00:16:26.280]  有一次代言一裡為一件事情
[00:16:26.280 --> 00:16:29.040]  禱告了二十一天
[00:16:29.040 --> 00:16:31.520]  神都沒有回應他
[00:16:31.520 --> 00:16:35.280]  後來神猜遣天使向他顯現
[00:16:35.280 --> 00:16:36.720]  天使向他顯現的是
[00:16:36.720 --> 00:16:38.360]  第一句話就對他說
[00:16:38.360 --> 00:16:40.880]  大蒙神眷愛的人啊
[00:16:40.880 --> 00:16:42.360]  那代言一裡大概左看看右看
[00:16:42.360 --> 00:16:43.480]  什麼大蒙神眷愛
[00:16:43.480 --> 00:16:44.760]  什麼不是我啦
[00:16:44.760 --> 00:16:45.840]  一定是別人啊
[00:16:45.840 --> 00:16:47.840]  我禱告二十一天神都不回應
[00:16:47.840 --> 00:16:51.360]  我怎麼可能是神大蒙眷愛的人呢
[00:16:51.360 --> 00:16:52.920]  天使怎麼回答他呢
[00:16:52.920 --> 00:16:53.800]  天使對他說
[00:16:53.800 --> 00:16:56.280]  代言一裡十章十二節
[00:16:56.280 --> 00:16:57.000]  天使就說
[00:16:57.000 --> 00:16:57.640]  代言一裡啊
[00:16:57.640 --> 00:17:00.800]  不要懼怕因為從你第一日專心
[00:17:00.800 --> 00:17:02.520]  去求明白將來的事
[00:17:02.520 --> 00:17:04.560]  又在你神面前刻苦寄信
[00:17:04.560 --> 00:17:06.640]  你的言語以蒙什麼
[00:17:06.640 --> 00:17:10.320]  應允 我是因你的言語而來
[00:17:10.320 --> 00:17:11.520]  很多時候我們以為神沒有隨聽
[00:17:11.520 --> 00:17:14.000]  我們的禱告沒有聽見囉
[00:17:14.000 --> 00:17:15.560]  至於說從你第一天禱告
[00:17:15.560 --> 00:17:18.120]  神已經聽見了
[00:17:18.120 --> 00:17:18.680]  跟你們說
[00:17:18.680 --> 00:17:24.200]  從你第一天禱告神就聽見了
[00:17:24.200 --> 00:17:27.960]  那你說為什麼等了二十一天都不回應呢
[00:17:27.960 --> 00:17:31.280]  天使就回答他在十三節
[00:17:31.280 --> 00:17:36.400]  但波斯的國的魔君攔阻我二十一天
[00:17:36.400 --> 00:17:37.760]  換句話說
[00:17:37.760 --> 00:17:39.480]  在這些的背後
[00:17:39.480 --> 00:17:40.840]  是有一場你看不見的
[00:17:40.840 --> 00:17:43.880]  屬靈的戰爭正在發生
[00:17:43.880 --> 00:17:46.760]  而且神正在為我們征戰
[00:17:46.760 --> 00:17:48.040]  你們
[00:17:48.040 --> 00:17:50.240]  一旦你明白這個真理
[00:17:50.240 --> 00:17:53.800]  你就不至於在禱告中灰心
[00:17:53.800 --> 00:17:55.280]  很多時候我們之所以灰心
[00:17:55.280 --> 00:17:58.520]  是因為我們看不見神手的工作
[00:17:58.520 --> 00:18:01.080]  我們以為神沒有在工作
[00:18:01.080 --> 00:18:04.800]  但知道神的眼目從來沒有離開過你
[00:18:04.800 --> 00:18:07.360]  神的綁被從來沒有縮短過
[00:18:07.360 --> 00:18:10.080]  神也從來沒有停止在你身上的工作過
[00:18:10.080 --> 00:18:11.640]  你們
[00:18:11.640 --> 00:18:13.920]  所以當你在等候的過程當中
[00:18:13.920 --> 00:18:18.280]  你要起來與神一同征戰禱告
[00:18:18.280 --> 00:18:20.360]  抓住神的應許
[00:18:20.360 --> 00:18:21.840]  不停止的禱告
[00:18:21.840 --> 00:18:24.160]  直到神的信息成就為止
[00:18:24.160 --> 00:18:25.480]  你們
[00:18:25.480 --> 00:18:28.920]  你還記得有一次主約書講到一個比喻
[00:18:28.920 --> 00:18:34.360]  講到一個寡婦來到一個不義的官面前求伸冤
[00:18:34.360 --> 00:18:38.800]  這個不義的官多日都沒有准許這件事情
[00:18:38.800 --> 00:18:42.800]  可是後來因為這個寡婦不斷地祈求
[00:18:42.800 --> 00:18:47.800]  終於這個不義的官就答應她為她伸冤
[00:18:47.800 --> 00:18:50.760]  主約書講到這個比喻的意思是什麼
[00:18:50.760 --> 00:18:51.560]  主約書意思是說
[00:18:51.560 --> 00:18:55.840]  難道我們的神不比這個不義的官更公義嗎
[00:18:55.840 --> 00:18:57.880]  難道神沒有垂聽我們的禱告
[00:18:57.880 --> 00:19:00.840]  祂當然已經聽見了
[00:19:00.840 --> 00:19:02.080]  但問題是
[00:19:02.080 --> 00:19:03.720]  耶穌在講完這個比喻
[00:19:03.720 --> 00:19:04.640]  祂說了一件事情
[00:19:04.640 --> 00:19:07.240]  祂問了一個問題
[00:19:07.240 --> 00:19:09.040]  耶穌說當人子來的時候
