
[00:00:00.000 --> 00:00:01.240]  (主席) 弟兄姊妹平安
[00:02:04.740 --> 00:02:08.740]  主耶穌要完結這麼重要的篇章的時候
[00:02:08.740 --> 00:02:12.740]  就說了剛才我們所讀的那一段聖經
[00:02:12.740 --> 00:02:13.740]  今天我們來看看主耶穌
[00:02:13.740 --> 00:02:18.740]  究竟在祂完結這麼重要的篇章的時候
[00:02:18.740 --> 00:02:21.740]  究竟有什麼想我們聽到祂說
[00:02:21.740 --> 00:02:23.740]  我們一起來思想
[00:02:23.740 --> 00:02:26.740]  我們看到15節一直到最後
[00:02:26.740 --> 00:02:29.740]  第27節完結的時候
[00:02:29.740 --> 00:02:31.740]  這裡大概有三段
[00:02:31.740 --> 00:02:33.740]  如果你留心看的時候
[00:02:33.740 --> 00:02:35.740]  第一段就說到
[00:02:35.740 --> 00:02:37.740]  好的樹結好的果子
[00:02:37.740 --> 00:02:40.740]  壞的樹結壞的果子
[00:02:40.740 --> 00:02:43.740]  然後到了第19節開始
[00:02:43.740 --> 00:02:45.740]  不單止結果子有問題
[00:02:45.740 --> 00:02:48.740]  如果果子是不行的
[00:02:48.740 --> 00:02:51.740]  於是結果很嚴重
[00:02:51.740 --> 00:02:53.740]  神說我要將它撼出來
[00:02:53.740 --> 00:02:54.740]  雕在火裡面
[00:02:54.740 --> 00:02:58.740]  甚至有些人他以為他自己一生
[00:02:58.740 --> 00:03:02.740]  還是憑著他的果子也好
[00:03:02.740 --> 00:03:03.740]  或者他的表現也好
[00:03:03.740 --> 00:03:05.740]  煮啊煮啊
[00:03:05.740 --> 00:03:06.740]  做了很多事情
[00:03:06.740 --> 00:03:08.740]  誰知道到哪一天
[00:03:08.740 --> 00:03:09.740]  很清楚的
[00:03:09.740 --> 00:03:10.740]  第22節那裡
[00:03:10.740 --> 00:03:12.740]  就說到最後
[00:03:12.740 --> 00:03:14.740]  見到神的面的時候
[00:03:14.740 --> 00:03:16.740]  世界的末了
[00:03:16.740 --> 00:03:18.740]  主耶穌說
[00:03:18.740 --> 00:03:19.740]  你哪位啊
[00:03:19.740 --> 00:03:20.740]  我不認識你
[00:03:20.740 --> 00:03:23.740]  這是一個令我們很震撼的
[00:03:23.740 --> 00:03:26.740]  我奉你的名
[00:03:26.740 --> 00:03:27.740]  是講鬼的
[00:03:27.740 --> 00:03:29.740]  是講道的
[00:03:29.740 --> 00:03:30.740]  行神蹟的
[00:03:30.740 --> 00:03:31.740]  很厲害的
[00:03:31.740 --> 00:03:34.740]  比我們當中很多人都厲害很多
[00:03:34.740 --> 00:03:35.740]  耶穌說我不認識你
[00:03:35.740 --> 00:03:36.740]  你不要來
[00:03:36.740 --> 00:03:40.740]  這就是結局
[00:03:40.740 --> 00:03:41.740]  然後呢
[00:03:41.740 --> 00:03:43.740]  剛才我們所讀的
[00:03:43.740 --> 00:03:45.740]  或者我們背過的金句
[00:03:45.740 --> 00:03:46.740]  第24節開始
[00:03:46.740 --> 00:03:49.740]  又講到兩種的信徒
[00:03:49.740 --> 00:03:50.740]  聰明的
[00:03:50.740 --> 00:03:52.740]  和愚蠢的信徒
[00:03:52.740 --> 00:03:54.740]  他們將他們的信仰的根基
[00:03:54.740 --> 00:03:56.740]  建立在盤石上
[00:03:56.740 --> 00:03:58.740]  還是建立在沙土上
[00:03:58.740 --> 00:03:59.740]  是不是
[00:03:59.740 --> 00:04:01.740]  我相信這三樣的
[00:04:01.740 --> 00:04:03.740]  所講到的內容
[00:04:03.740 --> 00:04:06.740]  對於大家來說已經是很熟悉
[00:04:06.740 --> 00:04:08.740]  所以今天我不會再從
[00:04:08.740 --> 00:04:10.740]  大家比較熟習的角度
[00:04:10.740 --> 00:04:12.740]  去看這些問題
[00:04:12.740 --> 00:04:13.740]  我們不是要標奇立異
[00:04:13.740 --> 00:04:15.740]  我想講出
[00:04:15.740 --> 00:04:17.740]  我特別在當中留意到的地方
[00:04:17.740 --> 00:04:20.740]  我們一起來嘗試更深刻的
[00:04:20.740 --> 00:04:22.740]  來看一下主耶穌
[00:04:22.740 --> 00:04:25.740]  他作為整個講章的總結的時候
[00:04:25.740 --> 00:04:28.740]  究竟要我們留意些什麼
[00:04:28.740 --> 00:04:29.740]  好不好
[00:04:29.740 --> 00:04:30.740]  如果你一路這樣
[00:04:30.740 --> 00:04:32.740]  我剛才描述的時候
[00:04:32.740 --> 00:04:33.740]  你會感覺到
[00:04:33.740 --> 00:04:35.740]  其實主耶穌也是會
[00:04:35.740 --> 00:04:37.740]  繪畫一個他很喜歡用的方法
[00:04:37.740 --> 00:04:40.740]  就是一棵樹和結的果子
[00:04:40.740 --> 00:04:41.740]  是不是
[00:04:41.740 --> 00:04:43.740]  雖然你說最後一段
[00:04:43.740 --> 00:04:46.740]  講到根基是建築房子
[00:04:46.740 --> 00:04:49.740]  其實就好像一棵樹的根一樣
[00:04:49.740 --> 00:04:50.740]  所以有根
[00:04:50.740 --> 00:04:51.740]  有樹
[00:04:51.740 --> 00:04:53.740]  有樹的生命的滋潤
[00:04:53.740 --> 00:04:54.740]  所以產生果子
[00:04:54.740 --> 00:04:56.740]  如果果子不行的話
[00:04:56.740 --> 00:04:58.740]  果子的結局
[00:04:58.740 --> 00:05:01.740]  會是相當悲慘的
[00:05:01.740 --> 00:05:04.740]  相當令人恐懼的
[00:05:04.740 --> 00:05:05.740]  一個結果
[00:05:05.740 --> 00:05:07.740]  這幅圖畫我們發覺
[00:05:07.740 --> 00:05:08.740]  我們的主耶穌基督
[00:05:08.740 --> 00:05:10.740]  是很喜歡用的一個比喻
[00:05:10.740 --> 00:05:12.740]  如果你還記得的話
[00:05:12.740 --> 00:05:15.740]  在約翰福音的時候
[00:05:15.740 --> 00:05:17.740]  主耶穌臨離開門徒
[00:05:17.740 --> 00:05:19.740]  他去上十字架之前
[00:05:19.740 --> 00:05:21.740]  講的是偉大的篇章裡面
[00:05:21.740 --> 00:05:23.740]  都講到我是真葡萄樹
[00:05:23.740 --> 00:05:24.740]  你們是枝子
[00:05:24.740 --> 00:05:28.740]  要摺在生命的主幹上面
[00:05:28.740 --> 00:05:30.740]  你們就能夠有結果子
[00:05:30.740 --> 00:05:31.740]  這個是我們主耶穌
[00:05:31.740 --> 00:05:32.740]  很喜歡用的方式
[00:05:32.740 --> 00:05:34.740]  我相信這個也是
[00:05:34.740 --> 00:05:35.740]  這一段裡面
[00:05:35.740 --> 00:05:37.740]  一個很重要的核心
[00:05:37.740 --> 00:05:38.740]  如果是這樣的話
[00:05:38.740 --> 00:05:40.740]  不如我們就先從下面
[00:05:40.740 --> 00:05:43.740]  根基那裡開始講
[00:05:43.740 --> 00:05:44.740]  剛才我們也說了
[00:05:44.740 --> 00:05:46.740]  有兩種人
[00:05:46.740 --> 00:05:47.740]  主耶穌形容他這種
[00:05:47.740 --> 00:05:49.740]  是聰明的基督徒
[00:05:49.740 --> 00:05:52.740]  和愚蠢的基督徒
[00:05:52.740 --> 00:05:54.740]  兩種人的分別
[00:05:54.740 --> 00:05:57.740]  是他將房子建在
[00:05:57.740 --> 00:06:00.740]  不同的基礎上面
[00:06:00.740 --> 00:06:01.740]  有盤石
[00:06:01.740 --> 00:06:02.740]  有沙土
[00:06:02.740 --> 00:06:04.740]  這個我們都很熟悉
[00:06:04.740 --> 00:06:06.740]  我們都很記得
[00:06:06.740 --> 00:06:09.740]  通常我們會特別強調
[00:06:09.740 --> 00:06:12.740]  根基如果建立在盤石上
[00:06:12.740 --> 00:06:14.740]  盤石就是一個真理
[00:06:14.740 --> 00:06:16.740]  穩固的根基
[00:06:16.740 --> 00:06:18.740]  一個屬於神自己的真理
[00:06:18.740 --> 00:06:20.740]  信仰沒有異端
[00:06:20.740 --> 00:06:22.740]  我們信得準確
[00:06:22.740 --> 00:06:24.740]  合乎聖經的教導
[00:06:24.740 --> 00:06:26.740]  這些就是盤石
[00:06:26.740 --> 00:06:27.740]  真理的盤石
[00:06:27.740 --> 00:06:29.740]  沙土有些漏洞
[00:06:29.740 --> 00:06:30.740]  或者有些東西
[00:06:30.740 --> 00:06:32.740]  看起來好像很好看
[00:06:32.740 --> 00:06:35.740]  但其實是很不穩定的基礎
[00:06:35.740 --> 00:06:39.740]  我們通常特別將這個比喻
[00:06:39.740 --> 00:06:41.740]  強調了不同的基礎
[00:06:41.740 --> 00:06:43.740]  不過今天我想和大家說
[00:06:43.740 --> 00:06:47.740]  留意主耶穌說建造在盤石上
[00:06:47.740 --> 00:06:49.740]  或建造在沙土上的時候
[00:06:49.740 --> 00:06:50.740]  他的核心
[00:06:50.740 --> 00:06:51.740]  他的重心
[00:06:51.740 --> 00:06:54.740]  不是說盤石和沙土是什麼
[00:06:54.740 --> 00:06:55.740]  如果不是的話
[00:06:55.740 --> 00:06:56.740]  我們就很安全了
[00:06:56.740 --> 00:06:58.740]  我們北宣家
[00:06:58.740 --> 00:07:02.740]  很明顯我們所相信的是盤石
[00:07:02.740 --> 00:07:04.740]  我們合乎聖經的真理
[00:07:04.740 --> 00:07:05.740]  但其實主耶穌說
[00:07:05.740 --> 00:07:08.740]  不單單是盤石
[00:07:08.740 --> 00:07:10.740]  或者基礎是什麼
[00:07:10.740 --> 00:07:13.740]  你留意主耶穌用了兩個字眼來描述
[00:07:13.740 --> 00:07:17.740]  他說我們看看如何蓋在盤石上
[00:07:17.740 --> 00:07:20.740]  即是他建造在盤石上
[00:07:20.740 --> 00:07:24.740]  還有他是建基在盤石上
[00:07:24.740 --> 00:07:27.740]  重要性是動作
[00:07:27.740 --> 00:07:31.740]  做了什麼和盤石結合
[00:07:31.740 --> 00:07:33.740]  盤石是沒有問題
[00:07:33.740 --> 00:07:35.740]  不過你建立的時候
[00:07:35.740 --> 00:07:38.740]  那個關係沒有穩定
[00:07:38.740 --> 00:07:40.740]  你說你勉強說
[00:07:40.740 --> 00:07:41.740]  不是的
[00:07:41.740 --> 00:07:42.740]  因為主耶穌說
[00:07:42.740 --> 00:07:44.740]  那個重心是什麼叫聰明
[00:07:44.740 --> 00:07:47.740]  他說因為聽眾的話有進行
[00:07:47.740 --> 00:07:48.740]  這個是行動
[00:07:48.740 --> 00:07:50.740]  這個不是說我有盤石
[00:07:50.740 --> 00:07:51.740]  那我就很安全了
[00:07:51.740 --> 00:07:53.740]  以後我的信仰就沒問題了
[00:07:53.740 --> 00:07:54.740]  是
[00:07:54.740 --> 00:07:56.740]  這個也是重要
[00:07:56.740 --> 00:07:58.740]  信仰的基礎是重要
[00:07:58.740 --> 00:08:00.740]  但是你如何建立在這個基礎
[00:08:00.740 --> 00:08:03.740]  和它拉一個怎樣的關係上
[00:08:03.740 --> 00:08:04.740]  才是一個
[00:08:04.740 --> 00:08:07.740]  耶穌基督更加重視的
[00:08:07.740 --> 00:08:10.740]  縱然你的盤石是穩固的
[00:08:10.740 --> 00:08:11.740]  是真理的
[00:08:11.740 --> 00:08:15.740]  但是你沒有建立在它上面
[00:08:15.740 --> 00:08:17.740]  有風吹雨淋的時候怎麼樣
[00:08:17.740 --> 00:08:19.740]  一樣淋而已
[00:08:19.740 --> 00:08:20.740]  是不是
[00:08:20.740 --> 00:08:22.740]  你不要以為你的盤石很穩固
[00:08:22.740 --> 00:08:25.740]  但是你建立不穩固的關係的時候
[00:08:25.740 --> 00:08:26.740]  一樣淋
[00:08:26.740 --> 00:08:27.740]  你想說什麼呢
[00:08:27.740 --> 00:08:29.740]  在這裡主耶穌想提醒我們
[00:08:29.740 --> 00:08:32.740]  就是我們不單單有一個穩固的盤石
[00:08:32.740 --> 00:08:35.740]  我們還要每天問我們自己
[00:08:35.740 --> 00:08:37.740]  究竟在我們的生命當中
[00:08:37.740 --> 00:08:38.740]  有沒有
[00:08:38.740 --> 00:08:40.740]  信仰裡面有沒有不斷地
[00:08:40.740 --> 00:08:42.740]  拉緊這個盤石
[00:08:42.740 --> 00:08:44.740]  最近有幾單新聞
[00:08:44.740 --> 00:08:45.740]  你們知道吧
[00:08:45.740 --> 00:08:47.740]  整條橋塌下來
[00:08:47.740 --> 00:08:49.740]  我們香港也出了幾單事
[00:08:49.740 --> 00:08:50.740]  我們不說了
[00:08:50.740 --> 00:08:52.740]  全部都斷了
[00:08:52.740 --> 00:08:54.740]  不知道為什麼有漏水
[00:08:54.740 --> 00:08:56.740]  漂亮的建築
[00:08:56.740 --> 00:09:00.740]  但是下面是很危險的
[00:09:00.740 --> 00:09:03.740]  怎麼才知道呢
[00:09:03.740 --> 00:09:05.740]  就好像這裡所說的
[00:09:05.740 --> 00:09:07.740]  人生總有風雨
[00:09:07.740 --> 00:09:09.740]  平日可能分不清
[00:09:09.740 --> 00:09:12.740]  建在沙土上面的
[00:09:12.740 --> 00:09:14.740]  或者沒有拉緊盤石的
[00:09:14.740 --> 00:09:16.740]  都可以建得很漂亮的
[00:09:16.740 --> 00:09:17.740]  那些屋子
[00:09:17.740 --> 00:09:18.740]  大家看下去
[00:09:18.740 --> 00:09:20.740]  尤其是看得到的那些部分
[00:09:20.740 --> 00:09:22.740]  大家都覺得重要
[00:09:22.740 --> 00:09:24.740]  由什麼油建成一個怎麼樣
[00:09:24.740 --> 00:09:27.740]  但是其實那個根基
[00:09:27.740 --> 00:09:29.740]  怎樣拉住那個根基
[00:09:29.740 --> 00:09:30.740]  穩不穩固
[00:09:30.740 --> 00:09:31.740]  這個才是
[00:09:31.740 --> 00:09:33.740]  耶穌說這個才是重要
[00:09:33.740 --> 00:09:34.740]  意思就是說
[00:09:34.740 --> 00:09:36.740]  我知道你和我
[00:09:36.740 --> 00:09:37.740]  作為基督徒
[00:09:37.740 --> 00:09:38.740]  我們都有看聖經
[00:09:38.740 --> 00:09:40.740]  我們都有祈禱
[00:09:40.740 --> 00:09:41.740]  這些都是我們
[00:09:41.740 --> 00:09:43.740]  信仰裡面的基礎
[00:09:43.740 --> 00:09:46.740]  不過究竟看聖經的時候
[00:09:46.740 --> 00:09:48.740]  聖經很對的
[00:09:48.740 --> 00:09:49.740]  是盤石
[00:09:49.740 --> 00:09:51.740]  但是聖經對於你
[00:09:51.740 --> 00:09:53.740]  有沒有一個拉緊你的關係
[00:09:53.740 --> 00:09:55.740]  不斷在那裡
[00:09:55.740 --> 00:09:56.740]  就是說聖經
[00:09:56.740 --> 00:09:58.740]  我不單單問你
[00:09:58.740 --> 00:09:59.740]  有沒有上主教學
[00:09:59.740 --> 00:10:02.740]  有沒有參加聖經的延續班
[00:10:02.740 --> 00:10:03.740]  我想問的就是
[00:10:03.740 --> 00:10:05.740]  今天你在聖經裡面
[00:10:05.740 --> 00:10:07.740]  有沒有哪一句話
[00:10:07.740 --> 00:10:09.740]  在改變你的生命
[00:10:09.740 --> 00:10:10.740]  在上個禮拜裡面
[00:10:10.740 --> 00:10:11.740]  你說得出
[00:10:11.740 --> 00:10:12.740]  有哪一節的聖經
[00:10:12.740 --> 00:10:14.740]  你因為看了它
[00:10:14.740 --> 00:10:16.740]  聽到神對你所說的話
[00:10:16.740 --> 00:10:18.740]  你的生命有一個改變
[00:10:18.740 --> 00:10:19.740]  剛才說
[00:10:19.740 --> 00:10:20.740]  耶穌基督所說的
[00:10:20.740 --> 00:10:22.740]  一棵樹有生命的樹
[00:10:22.740 --> 00:10:23.740]  一會兒我會再說
[00:10:23.740 --> 00:10:24.740]  不過無論如何
[00:10:24.740 --> 00:10:25.740]  我們不是問
[00:10:25.740 --> 00:10:27.740]  我看了多少聖經
[00:10:27.740 --> 00:10:29.740]  我看了多少年的聖經
[00:10:29.740 --> 00:10:30.740]  我有多熟悉聖經
[00:10:30.740 --> 00:10:31.740]  而是耶穌基督問
[00:10:31.740 --> 00:10:32.740]  這些聖經和你
[00:10:32.740 --> 00:10:34.740]  現在的生命裡面
[00:10:34.740 --> 00:10:35.740]  不斷地有沒有
[00:10:35.740 --> 00:10:38.740]  發生一種連繫的關係
[00:10:38.740 --> 00:10:39.740]  因為你這麼多年
[00:10:39.740 --> 00:10:40.740]  開始鬆了
[00:10:40.740 --> 00:10:41.740]  釘子都鬆了
[00:10:41.740 --> 00:10:42.740]  斷了你都不知道
[00:10:42.740 --> 00:10:44.740]  根基在這裡
[00:10:44.740 --> 00:10:45.740]  不過你的根基
[00:10:45.740 --> 00:10:47.740]  已經沒有蓋穩
[00:10:47.740 --> 00:10:49.740]  禱告一樣
[00:10:49.740 --> 00:10:51.740]  我相信大家一定有祈禱
[00:10:51.740 --> 00:10:52.740]  每天我們可能都有祈禱
[00:10:52.740 --> 00:10:53.740]  不同的情況下
[00:10:53.740 --> 00:10:54.740]  我們都有祈禱
[00:10:54.740 --> 00:10:55.740]  但是我想問
[00:10:55.740 --> 00:10:56.740]  我們每一天
[00:10:56.740 --> 00:10:57.740]  我們的禱告裡面
[00:10:57.740 --> 00:10:58.740]  有沒有經歷到
[00:10:58.740 --> 00:10:59.740]  神在你的禱告裡面
[00:10:59.740 --> 00:11:01.740]  和你聊天
[00:11:01.740 --> 00:11:02.740]  有沒有經歷到
[00:11:02.740 --> 00:11:04.740]  你因為禱告的緣故
[00:11:04.740 --> 00:11:06.740]  那些本來不是這樣的情況
[00:11:06.740 --> 00:11:08.740]  被你禱告之後
[00:11:08.740 --> 00:11:09.740]  神改了你
[00:11:09.740 --> 00:11:10.740]  本來是擔憂的
[00:11:10.740 --> 00:11:12.740]  你禱告完之後
[00:11:12.740 --> 00:11:14.740]  你的心情已經改了
[00:11:14.740 --> 00:11:15.740]  不是因為事情改變
[00:11:15.740 --> 00:11:16.740]  你禱告完之後
[00:11:16.740 --> 00:11:18.740]  你交託給祂的時候
[00:11:18.740 --> 00:11:20.740]  你可以放下
[00:11:20.740 --> 00:11:22.740]  本來不能夠饒恕的人
[00:11:22.740 --> 00:11:23.740]  你為他禱告之後
[00:11:23.740 --> 00:11:25.740]  你竟然可以發覺
[00:11:25.740 --> 00:11:27.740]  你不知道從哪裡來的
[00:11:27.740 --> 00:11:29.740]  神自己給你的力量
[00:11:29.740 --> 00:11:30.740]  竟然可以做出
[00:11:30.740 --> 00:11:31.740]  你自己很驚訝
[00:11:31.740 --> 00:11:32.740]  自己可以做到的事情
[00:11:32.740 --> 00:11:34.740]  禱告是改變你的生命
[00:11:34.740 --> 00:11:35.740]  有沒有?
[00:11:35.740 --> 00:11:36.740]  這些就是那個根基
[00:11:36.740 --> 00:11:38.740]  你怎麼蓋在根基上面
[00:11:38.740 --> 00:11:41.740]  有沒有真的建造在根基上面
[00:11:41.740 --> 00:11:42.740]  所以我跟大家說的時候
[00:11:42.740 --> 00:11:44.740]  不是說那個根基是什麼
[00:11:44.740 --> 00:11:45.740]  耶穌基督問你
[00:11:45.740 --> 00:11:48.740]  怎麼建造在這個根基上面
[00:11:48.740 --> 00:11:50.740]  第一,我想跟大家特別提醒
[00:11:50.740 --> 00:11:53.740]  那個根基和那個建造
[00:11:53.740 --> 00:11:54.740]  不是耶穌所強調的
[00:11:54.740 --> 00:11:57.740]  是那個建造遠比根基重要
[00:11:57.740 --> 00:11:58.740]  因為耶穌在說
[00:11:58.740 --> 00:12:01.740]  遵行我所說的話
[00:12:01.740 --> 00:12:02.740]  你聽我所說的話
[00:12:02.740 --> 00:12:03.740]  當然是對的
[00:12:03.740 --> 00:12:05.740]  不過你有沒有做才行
[00:12:05.740 --> 00:12:07.740]  耶穌說的話就是根基
[00:12:07.740 --> 00:12:08.740]  不過你不遵行的話
[00:12:08.740 --> 00:12:10.740]  根基跟你是沒有關係的
[00:12:10.740 --> 00:12:11.740]  是一樣的
[00:12:11.740 --> 00:12:12.740]  一樣的
[00:12:12.740 --> 00:12:13.740]  剛才我們說
[00:12:13.740 --> 00:12:15.740]  怎麼才知道
[00:12:15.740 --> 00:12:17.740]  有風吹雨打
[00:12:17.740 --> 00:12:22.740]  人生總有風雨的
[00:12:22.740 --> 00:12:24.740]  你跟我這個年紀都知道
[00:12:24.740 --> 00:12:26.740]  突然間來
[00:12:26.740 --> 00:12:28.740]  有時候是不會預告給你聽的
[00:12:28.740 --> 00:12:29.740]  一來的時候
[00:12:29.740 --> 00:12:31.740]  你的信仰的根基
[00:12:31.740 --> 00:12:33.740]  能不能拿得住
[00:12:33.740 --> 00:12:34.740]  分別就出來了
[00:12:34.740 --> 00:12:37.740]  有些人一碰到人生的挫敗
[00:12:37.740 --> 00:12:39.740]  或者一些失望
[00:12:39.740 --> 00:12:41.740]  甚至失望來自自己的教會
[00:12:41.740 --> 00:12:42.740]  頂姐妹的
[00:12:42.740 --> 00:12:43.740]  有些失望來自
[00:12:43.740 --> 00:12:45.740]  他自己的身體的衰弱
[00:12:45.740 --> 00:12:48.740]  或者他最愛的人出世的問題
[00:12:48.740 --> 00:12:49.740]  總之
[00:12:49.740 --> 00:12:53.740]  這些風雨一出現的時候
[00:12:53.740 --> 00:12:55.740]  就分到兩種人
[00:12:55.740 --> 00:12:57.740]  所以這兩種人的分別
[00:12:57.740 --> 00:12:59.740]  聰明的還是愚蠢的
[00:12:59.740 --> 00:13:01.740]  不是到那天才知道
[00:13:01.740 --> 00:13:03.740]  是平日的功夫
[00:13:03.740 --> 00:13:04.740]  你到那天說
[00:13:04.740 --> 00:13:05.740]  為什麼這個人
[00:13:05.740 --> 00:13:07.740]  平日我突然間很愛他
[00:13:07.740 --> 00:13:09.740]  不知道為什麼激他多激
[00:13:09.740 --> 00:13:10.740]  禮拜堂都不肯回來
[00:13:10.740 --> 00:13:11.740]  打個電話
[00:13:11.740 --> 00:13:13.740]  或者是寫個WhatsApp問他
[00:13:13.740 --> 00:13:14.740]  他都不回覆
[00:13:14.740 --> 00:13:16.740]  生氣得全村的人都生氣
[00:13:16.740 --> 00:13:18.740]  為什麼會搞成這樣
[00:13:18.740 --> 00:13:20.740]  不是那天出現的問題
[00:13:20.740 --> 00:13:21.740]  是平日的功夫
[00:13:21.740 --> 00:13:23.740]  聰明還是愚蠢
[00:13:23.740 --> 00:13:25.740]  看你平日有多少功夫
[00:13:25.740 --> 00:13:26.740]  在你的根基裡面
[00:13:26.740 --> 00:13:28.740]  有做得多好
[00:13:28.740 --> 00:13:32.740]  這個是主耶穌想強調的根基
[00:13:32.740 --> 00:13:33.740]  在這裡
[00:13:33.740 --> 00:13:35.740]  另外我們跳回上去第一段
[00:13:35.740 --> 00:13:37.740]  說到這個果子
[00:13:37.740 --> 00:13:38.740]  好不好
[00:13:38.740 --> 00:13:40.740]  如果你深水清的留意
[00:13:40.740 --> 00:13:42.740]  主耶穌先說
[00:13:42.740 --> 00:13:43.740]  你要留意一些人
[00:13:43.740 --> 00:13:45.740]  是假的
[00:13:45.740 --> 00:13:47.740]  因為他披著羊皮很漂亮
[00:13:47.740 --> 00:13:49.740]  不過裡面是狼
[00:13:49.740 --> 00:13:51.740]  接著他就說
[00:13:51.740 --> 00:13:53.740]  好的樹結好的果子
[00:13:53.740 --> 00:13:55.740]  壞的樹結壞的果子
[00:13:55.740 --> 00:13:57.740]  這裡我們每一個人都看得出
[00:13:57.740 --> 00:13:59.740]  主耶穌說了兩樣東西
[00:13:59.740 --> 00:14:01.740]  愛和外表的表現
[00:14:01.740 --> 00:14:03.740]  外表的表現
[00:14:03.740 --> 00:14:05.740]  是和內心的世界
[00:14:05.740 --> 00:14:07.740]  是分不開的
[00:14:07.740 --> 00:14:08.740]  反不反映到
[00:14:08.740 --> 00:14:13.740]  內心真正的生命的質素
[00:14:13.740 --> 00:14:15.740]  不過剛才我們說深水清
[00:14:15.740 --> 00:14:17.740]  你看見有個問題
[00:14:17.740 --> 00:14:18.740]  第一
[00:14:18.740 --> 00:14:20.740]  羊皮也是外表的表現
[00:14:20.740 --> 00:14:23.740]  可以穿得很漂亮
[00:14:23.740 --> 00:14:25.740]  但裡面是假的
[00:14:25.740 --> 00:14:28.740]  果子也是外表的表現
[00:14:28.740 --> 00:14:30.740]  可以看得到果子
[00:14:30.740 --> 00:14:33.740]  樹的質是看不到的
[00:14:33.740 --> 00:14:35.740]  不過果子可以看得到
[00:14:35.740 --> 00:14:38.740]  但問題是假的
[00:14:38.740 --> 00:14:40.740]  假扮出來的信徒
[00:14:40.740 --> 00:14:42.740]  那些羊皮
[00:14:42.740 --> 00:14:43.740]  那些很表面的
[00:14:43.740 --> 00:14:45.740]  很漂亮的羊皮
[00:14:45.740 --> 00:14:47.740]  信仰上很像樣的東西
[00:14:47.740 --> 00:14:49.740]  和這些果子
[00:14:49.740 --> 00:14:51.740]  分別在哪裡
