
[00:00:00.000 --> 00:00:01.740]  好,我們再一次禱告
[00:04:02.020 --> 00:04:07.340]  是牽涉一間當時全港市值最大的公司的一個股息
[00:04:07.340 --> 00:04:08.340]  我們出錯了
[00:04:08.340 --> 00:04:10.940]  第二天我發覺
[00:04:10.940 --> 00:04:14.820]  我的名字在南華早報的頭版出現了
[00:04:14.820 --> 00:04:17.940]  用英文當然是
[00:04:17.940 --> 00:04:19.940]  聯交所的Paul Chan
[00:04:20.220 --> 00:04:22.220]  他們出錯了一個消息
[00:04:22.220 --> 00:04:24.620]  我就覺得我要承認的
[00:04:24.620 --> 00:04:26.100]  但我就很奇怪
[00:04:26.100 --> 00:04:28.260]  因為整個發放消息
[00:04:28.260 --> 00:04:32.460]  雖然我是那個team負責的員工
[00:04:32.460 --> 00:04:34.460]  但由出到核對
[00:04:34.460 --> 00:04:36.460]  都不是我經手的
[00:04:36.460 --> 00:04:38.460]  很奇怪的就是
[00:04:38.460 --> 00:04:42.300]  不是找做那些人
[00:04:42.300 --> 00:04:43.300]  又不是找那個老闆
[00:04:43.300 --> 00:04:46.580]  那個老闆就負責整個消息發放的部門
[00:04:46.580 --> 00:04:50.660]  為什麼就是用我的名字揚了出來呢
[00:04:50.660 --> 00:04:51.660]  那時候有點奇怪
[00:04:51.660 --> 00:04:57.140]  就是被指控是你要負責整個錯誤的行為
[00:04:57.140 --> 00:04:59.140]  最初有些不是很順
[00:04:59.140 --> 00:05:01.420]  想著想著都要負責的
[00:05:01.420 --> 00:05:04.100]  雖然不是我經手
[00:05:04.100 --> 00:05:06.740]  但我作為這個team的員工
[00:05:06.740 --> 00:05:08.140]  都要負責
[00:05:08.140 --> 00:05:11.260]  那就要向高層
[00:05:11.260 --> 00:05:14.580]  向我們的企業傳訊部
[00:05:14.580 --> 00:05:17.940]  去解釋承認錯誤
[00:05:17.940 --> 00:05:23.420]  但被人指控是一個非常不舒服的行為
[00:05:23.420 --> 00:05:28.460]  如果那些是無理指控
[00:05:28.460 --> 00:05:30.460]  我的經歷是一個合理的指控
[00:05:30.460 --> 00:05:31.700]  是完全合理的
[00:05:31.700 --> 00:05:33.380]  我要承擔錯誤
[00:05:33.380 --> 00:05:35.300]  但有很多時候你對這個指控
[00:05:35.300 --> 00:05:37.300]  你覺得是不是真的呢
[00:05:37.300 --> 00:05:38.900]  是不是合理的呢
[00:05:38.900 --> 00:05:40.260]  是不是應該的呢
[00:05:40.260 --> 00:05:41.980]  你會有很多疑問
[00:05:41.980 --> 00:05:45.220]  如果你發覺這是一個不合理的指控
[00:05:45.220 --> 00:05:47.540]  是一個誣告
[00:05:47.540 --> 00:05:49.540]  你會怎樣呢
[00:05:49.540 --> 00:05:52.780]  我們通常會做的事就是去辯護
[00:05:52.780 --> 00:05:54.220]  自辯
[00:05:54.220 --> 00:05:58.740]  去辯護還我清白是我們很經常做的事
[00:05:58.740 --> 00:06:03.540]  一被指控就要辯護還我清白
[00:06:03.540 --> 00:06:06.340]  這個很正常
[00:06:06.340 --> 00:06:08.660]  但這個是不是唯一的出路呢
[00:06:08.660 --> 00:06:10.260]  特別我們作為基督徒
[00:06:10.260 --> 00:06:11.620]  我們被人指控
[00:06:11.620 --> 00:06:14.020]  我們去辯護還我清白
[00:06:14.020 --> 00:06:17.420]  是不是一定是最好的出路呢
[00:06:17.420 --> 00:06:22.020]  我們今天看看耶穌會面對一個同樣非常嚴重的指控
[00:06:22.020 --> 00:06:24.380]  這個指控是生與死的指控
[00:06:24.380 --> 00:06:26.220]  我們看看耶穌怎樣回應
[00:06:26.220 --> 00:06:29.220]  我們先看53到59這一段
[00:06:29.220 --> 00:06:31.980]  這一段就講這個指控這個審判
[00:06:31.980 --> 00:06:33.740]  是多麼的荒謬
[00:06:33.740 --> 00:06:35.780]  多麼的不合理
[00:06:35.780 --> 00:06:36.860]  我們先看看
[00:06:36.860 --> 00:06:42.260]  我們和四福音搜集了耶穌被捕之後整個審訊的過程
[00:06:42.260 --> 00:06:44.660]  綜合了馬太·馬可·路加和約翰
[00:06:44.660 --> 00:06:49.100]  我們基本上有一個可能受審的時序是這樣的
[00:06:49.100 --> 00:06:52.100]  耶穌先在赫西·馬利園被拘捕
[00:06:52.100 --> 00:06:58.020]  接著帶到前任的大祭司阿娜的家
[00:06:58.020 --> 00:07:00.020]  為什麼要帶到阿娜的家呢
[00:07:00.020 --> 00:07:03.340]  我們估計是讓現任的大祭司戈亞發
[00:07:03.340 --> 00:07:05.460]  其實戈亞發是阿娜的女婿
[00:07:05.460 --> 00:07:11.140]  就有時間去召集猶太的議會去預備審訊耶穌
[00:07:11.140 --> 00:07:12.140]  預備好了
[00:07:12.140 --> 00:07:18.220]  耶穌由阿娜的家帶到現任大祭司戈亞發的家去受審訊
[00:07:18.220 --> 00:07:21.060]  就是這段經文所記載
[00:07:21.060 --> 00:07:24.380]  然後審訊之後就送到比拉多
[00:07:24.380 --> 00:07:27.260]  因為猶太公會是沒有權去處死一個人
[00:07:27.260 --> 00:07:29.660]  就送到比拉多那裡受審
[00:07:29.660 --> 00:07:31.860]  但比拉多知道耶穌是加利利人
[00:07:31.860 --> 00:07:38.420]  就推卸責任,推卸了當時在耶路撒冷作客的加利利的昏風王希律
[00:07:38.420 --> 00:07:42.380]  這個不是大希律,這個是希律·安提柏的兒子
[00:07:42.380 --> 00:07:46.100]  希律當然是不受理,不會摟上身
[00:07:46.100 --> 00:07:48.300]  就將耶穌賺回給比拉多
[00:07:48.300 --> 00:07:52.700]  比拉多最後在群眾壓力之下將耶穌處死
[00:07:52.700 --> 00:07:57.340]  所以這個就是大約耶穌受審的整個時序
[00:07:57.340 --> 00:08:01.980]  我們在往後都會講到其中一些的情況
[00:08:01.980 --> 00:08:07.500]  但耶穌整個通宵這麼短時間就這樣彈來彈去彈去一個通宵
[00:08:07.500 --> 00:08:10.420]  去到天空光就被處死
[00:08:10.420 --> 00:08:14.700]  然後九點左右就掛上十字架
[00:08:14.700 --> 00:08:17.660]  這個就是耶穌所謂的遭遇
[00:08:17.660 --> 00:08:21.540]  我們看看在耶穌被審這件事上
[00:08:21.540 --> 00:08:24.860]  是一個什麼樣的情況,是一個什麼樣的審訊
[00:08:24.860 --> 00:08:29.740]  第53節印漏了他們這個字
[00:08:29.740 --> 00:08:33.700]  應該是由他們把耶穌帶到大祭司那裡
[00:08:33.700 --> 00:08:38.460]  他們就指的是在赫西馬利縣去捉拿耶穌那幫人
[00:08:38.460 --> 00:08:42.900]  就是從祭司民事長老出來捉拿耶穌那幫人
[00:08:42.900 --> 00:08:46.340]  在猶太議會的一方的人
[00:08:46.340 --> 00:08:48.220]  彼得就遠遠跟著耶穌
[00:08:48.220 --> 00:08:52.380]  很明顯彼得現在就在一個掙扎裡面
[00:08:52.380 --> 00:08:56.700]  彼得他之前誓神託願,我跟耶穌的
[00:08:56.700 --> 00:09:00.260]  他理性上告訴自己,我應該要跟耶穌
[00:09:00.260 --> 00:09:03.220]  但他心理上又很害怕,很害怕受牽連
[00:09:03.220 --> 00:09:07.980]  現在耶穌我的夫子被拉、被鎖、可能被殺
[00:09:07.980 --> 00:09:09.860]  他又很害怕受牽連
[00:09:09.860 --> 00:09:12.980]  所以他只會遠遠的跟著耶穌
[00:09:12.980 --> 00:09:17.700]  我會用一個天人交戰的形容彼得
[00:09:17.700 --> 00:09:21.100]  天就是天理公義,我應該跟耶穌的
[00:09:21.100 --> 00:09:24.500]  人就是人情私慾,我害怕
[00:09:24.500 --> 00:09:27.660]  我害怕我受牽連,我害怕我都會被殺
[00:09:27.660 --> 00:09:30.020]  當然關於彼得的掙扎和跌倒
[00:09:30.020 --> 00:09:33.580]  在下一講我們會再詳細講解
[00:09:33.580 --> 00:09:37.020]  我暫時將這一節撥落在下一講裡面
[00:09:37.020 --> 00:09:40.700]  是關於彼得三次不認主
[00:09:40.700 --> 00:09:42.540]  當逮捕耶穌之後
[00:09:42.540 --> 00:09:47.260]  祭司長和全議會要尋找控告耶穌
[00:09:47.260 --> 00:09:50.220]  尋找見證去控告耶穌
[00:09:50.220 --> 00:09:52.180]  你們留意,如果你們看原文
[00:09:52.180 --> 00:09:59.740]  在這一段尋找控告耶穌的見證人或證據
[00:09:59.740 --> 00:10:02.260]  這些字眼出現了七次
[00:10:02.260 --> 00:10:06.380]  在原文證據這個字,Materia這個字
[00:10:06.380 --> 00:10:10.900]  在55、56、59出現過
[00:10:10.900 --> 00:10:15.220]  作假見證,Pseudomateria這個字
[00:10:15.220 --> 00:10:18.060]  在56、57出現過
[00:10:18.060 --> 00:10:23.060]  作證控告,Catamateria在60出現過
[00:10:23.060 --> 00:10:27.380]  證人,Matus這個字在63出現過
[00:10:27.380 --> 00:10:32.660]  這些相關字眼很頻密地出現了七次
[00:10:32.660 --> 00:10:36.260]  很明顯就是祭司和全議會
[00:10:36.260 --> 00:10:39.860]  去叫耶穌來,拉你來這裡
[00:10:39.860 --> 00:10:44.180]  就是要找證據或者證人去弄死你
[00:10:44.180 --> 00:10:46.180]  為什麼要找證據證人呢?
[00:10:46.180 --> 00:10:50.060]  很簡單,在猶太的律法,在新穎記講得很清楚
[00:10:50.060 --> 00:10:53.420]  有兩個以上的證人才可以定罪
[00:10:53.420 --> 00:10:57.660]  所以一定要有證人去指證耶穌
[00:10:57.660 --> 00:11:02.220]  但你要問,猶太議會可以處死一個人嗎?
[00:11:02.220 --> 00:11:05.380]  當時不是猶太議會執政的
[00:11:05.380 --> 00:11:07.580]  是羅馬政府執政的
[00:11:07.580 --> 00:11:10.300]  所以猶太議會是沒有權處死人的
[00:11:10.300 --> 00:11:13.620]  除了在極少數的情況
[00:11:13.620 --> 00:11:18.540]  譬如一個外邦人在聖殿闖入內院
[00:11:18.540 --> 00:11:23.180]  羅馬政府授權猶太議會你可以處死他
[00:11:23.180 --> 00:11:25.500]  但這是極少極少的情況
[00:11:25.500 --> 00:11:31.100]  基本上猶太議會是不能夠隨便濫用私刑
[00:11:31.100 --> 00:11:34.620]  所以他們將耶穌帶來猶太議會
[00:11:34.620 --> 00:11:37.580]  目的不是即時要處決他
[00:11:37.580 --> 00:11:41.740]  目的就是替羅馬政府,即是往後的比拉多
[00:11:41.740 --> 00:11:45.220]  做一些起訴前預備的查詢
[00:11:45.220 --> 00:11:48.340]  是搜集足夠的資料證據
[00:11:48.340 --> 00:11:49.940]  預備起訴耶穌
[00:11:49.940 --> 00:11:52.420]  他們預備跟著審訊
[00:11:52.420 --> 00:11:56.820]  所以審完耶穌就送去比拉多那裡
[00:11:56.820 --> 00:12:01.860]  而第55節要處死他處死這個字
[00:12:01.860 --> 00:12:03.900]  其實在原文的文法
[00:12:03.900 --> 00:12:08.020]  我們叫做一個Articular Infinitive of Purpose
[00:12:08.020 --> 00:12:11.940]  即是帶出一個目的的行動
[00:12:11.940 --> 00:12:14.220]  帶耶穌來的目的只有一個
[00:12:14.220 --> 00:12:15.700]  就是怎樣處死他
[00:12:15.700 --> 00:12:19.140]  當然他們沒有能力即場將他處死
[00:12:19.140 --> 00:12:23.300]  但就可以搜集證據提交比拉多將他處死
[00:12:23.300 --> 00:12:26.740]  所以你會發覺這些證據、證供、證人
[00:12:26.740 --> 00:12:29.380]  作假見證有七次這麼多
[00:12:29.380 --> 00:12:32.460]  他們的見證很明顯寫得很清楚
[00:12:32.460 --> 00:12:34.420]  是真是假
[00:12:34.420 --> 00:12:37.180]  寫得很清楚是假見證
[00:12:37.180 --> 00:12:39.980]  有些是自相矛盾、各不相符
[00:12:39.980 --> 00:12:41.740]  有些是以假亂真
[00:12:41.740 --> 00:12:45.180]  其中有一句是有個證人這樣說
[00:12:45.180 --> 00:12:46.780]  我聽見耶穌說
[00:12:46.780 --> 00:12:49.020]  我要拆毀這個人手所做的殿
[00:12:49.020 --> 00:12:52.620]  三天內另做一個不是人手所做的
[00:12:52.620 --> 00:12:55.260]  你看遍整個四福音
[00:12:55.260 --> 00:12:58.820]  耶穌自己從來沒有說過
[00:12:58.820 --> 00:13:00.740]  他要拆毀聖殿
[00:13:00.740 --> 00:13:02.220]  即使我們看後一章
[00:13:02.220 --> 00:13:04.460]  在馬可十五章二十九節
[00:13:04.460 --> 00:13:05.740]  耶穌被釘十字架
[00:13:05.740 --> 00:13:07.980]  有些路過的人就取笑他
[00:13:07.980 --> 00:13:10.580]  這個拆毀聖殿
[00:13:10.580 --> 00:13:13.340]  三天內又建造的位置
[00:13:13.340 --> 00:13:15.180]  但這個也不是耶穌說的
[00:13:15.180 --> 00:13:18.140]  是路過的人說的
[00:13:18.140 --> 00:13:21.300]  所以耶穌從來沒有自己這樣說過
[00:13:21.300 --> 00:13:24.140]  所以這些是別人誣告他
[00:13:24.140 --> 00:13:27.060]  但耶穌在約翰福音二章十九節
[00:13:27.060 --> 00:13:29.860]  他的確很清楚表示
[00:13:29.860 --> 00:13:33.220]  他會三天內建立這個聖殿
[00:13:33.220 --> 00:13:38.500]  所以這個人提出的證供是半真半假
[00:13:38.500 --> 00:13:41.020]  以假亂真 扭曲真相
[00:13:41.020 --> 00:13:44.500]  其實你誣告指控一個人
[00:13:44.500 --> 00:13:46.180]  很厲害的招數就是這樣
[00:13:46.180 --> 00:13:48.180]  你傳假就很容易聽得出來
[00:13:48.180 --> 00:13:51.460]  有些真 有些假
[00:13:51.460 --> 00:13:53.340]  除了假見證之外
[00:13:53.340 --> 00:13:56.060]  這個審訊是多麼荒謬
[00:13:56.060 --> 00:13:59.300]  如果你留意猶太的法典米事拿
[00:13:59.300 --> 00:14:05.540]  很詳細列出猶太人是怎樣做事去審訊
[00:14:05.540 --> 00:14:10.540]  猶太議會這次的審訊完全是荒謬
[00:14:10.540 --> 00:14:12.820]  完全不合理 為甚麼呢
[00:14:12.820 --> 00:14:16.660]  第一 審訊應該在聖殿裏面
[00:14:16.660 --> 00:14:19.340]  一個指定的會議室審訊
[00:14:19.340 --> 00:14:21.140]  不是在大祭司家裏
[00:14:21.140 --> 00:14:23.060]  這個完全不合法
[00:14:23.060 --> 00:14:25.420]  第二 審訊是日間進行的
[00:14:25.420 --> 00:14:27.140]  不會夜間進行
[00:14:27.140 --> 00:14:30.300]  很明顯 他們為甚麼夜間進行
[00:14:30.300 --> 00:14:32.340]  就是怕群眾
[00:14:32.340 --> 00:14:35.660]  所以夜間進行儘快速戰速決
[00:14:35.660 --> 00:14:37.380]  搞定耶穌
[00:14:37.380 --> 00:14:41.700]  第三 審訊不應該在逾越節期間進行
[00:14:41.700 --> 00:14:43.620]  第四 如果這個審訊
[00:14:43.620 --> 00:14:46.700]  最後是猶太議會判他有該死的罪
[00:14:46.700 --> 00:14:48.820]  判詞不會同一晚宣判
[00:14:48.820 --> 00:14:50.900]  是隔晚宣判
[00:14:50.900 --> 00:14:52.340]  讓這些猶太議會
[00:14:52.340 --> 00:14:53.780]  即是這七十一個人
[00:14:53.780 --> 00:14:55.700]  有機會再想清想楚
[00:14:55.700 --> 00:14:58.580]  所以死刑是隔晚宣判
[00:14:58.580 --> 00:15:00.660]  所以你發覺這班猶太議會
[00:15:00.660 --> 00:15:02.460]  這班猶太領袖
[00:15:02.460 --> 00:15:03.860]  這班很多是殺都該人
[00:15:03.860 --> 00:15:06.940]  民事來的 法理菜人來的
[00:15:06.940 --> 00:15:09.460]  他們為了儘快剷除耶穌
[00:15:09.460 --> 00:15:12.620]  竟然不惜破壞自己的法規
[00:15:12.620 --> 00:15:15.820]  破壞自己祖宗的規矩
[00:15:15.820 --> 00:15:18.100]  為了剷除耶穌
[00:15:18.100 --> 00:15:20.020]  更加重要的是無證無據
[00:15:20.020 --> 00:15:22.620]  完全證據是矛盾的
[00:15:22.620 --> 00:15:24.540]  所以如果你是耶穌
[00:15:24.540 --> 00:15:27.260]  你面對這麼荒謬的指控
[00:15:27.260 --> 00:15:29.340]  耶穌很清楚猶太人的規矩
[00:15:29.340 --> 00:15:31.340]  耶穌一定知道這是
[00:15:31.340 --> 00:15:34.260]  完全不合法不合理的
[00:15:34.260 --> 00:15:38.540]  如果你是耶穌你會怎樣回應
[00:15:38.540 --> 00:15:40.900]  如果我是耶穌
[00:15:40.900 --> 00:15:42.620]  我會逐一反擊
[00:15:42.620 --> 00:15:44.460]  為什麼在這裡審訊
[00:15:44.460 --> 00:15:45.300]  為什麼現在審訊
[00:15:45.300 --> 00:15:47.500]  應該睡完覺
[00:15:47.500 --> 00:15:48.860]  明天早上才上庭
[00:15:48.860 --> 00:15:51.580]  回去聖殿那裡
[00:15:51.580 --> 00:15:52.820]  為什麼你沒有證據
[00:15:52.820 --> 00:15:54.460]  證人互相矛盾
[00:15:54.460 --> 00:15:57.060]  逐一反擊還我清白
[00:15:57.060 --> 00:15:57.780]  我不知道你會否
[00:15:57.780 --> 00:16:01.380]  如果我是耶穌我一定這樣做
[00:16:01.380 --> 00:16:03.700]  很奇怪
[00:16:03.700 --> 00:16:05.900]  耶穌的回應完全不是這樣
[00:16:05.900 --> 00:16:09.140]  耶穌默不作聲
[00:16:09.140 --> 00:16:11.060]  一句都不回答
[00:16:11.060 --> 00:16:14.540]  應嚴爾塞亞書五十三章七節
[00:16:14.540 --> 00:16:16.420]  他被欺壓受苦
[00:16:16.420 --> 00:16:18.020]  卻不開口
[00:16:18.020 --> 00:16:20.380]  他讓羔羊被牽去宰殺
[00:16:20.380 --> 00:16:24.020]  又讓羊在展無人手下無聲
[00:16:24.020 --> 00:16:28.020]  他也時且讓不開口
[00:16:28.020 --> 00:16:30.500]  似乎耶穌重視的是什麼呢
[00:16:30.500 --> 00:16:32.500]  不是自己的聲譽
[00:16:32.500 --> 00:16:34.460]  不是自己的清白
[00:16:34.460 --> 00:16:35.980]  耶穌重視的是
[00:16:35.980 --> 00:16:38.820]  他要成就神的旨意
[00:16:38.820 --> 00:16:40.100]  賞十字架
[00:16:40.100 --> 00:16:41.900]  成就這個救恩
[00:16:41.900 --> 00:16:45.580]  這是耶穌最重視的
[00:16:45.580 --> 00:16:46.420]  看到一個見證
[00:16:46.420 --> 00:16:50.300]  這個見證是真人真事的見證
[00:16:50.300 --> 00:16:51.660]  美國有一個很著名的
[00:16:51.660 --> 00:16:53.100]  talk show的主持人
[00:16:53.100 --> 00:16:57.740]  他的譯名叫菲爾唐納修
[00:16:57.740 --> 00:16:58.780]  他初出道的時候
[00:16:58.780 --> 00:17:02.020]  就在CBS的電視台做記者
[00:17:02.020 --> 00:17:04.700]  有一次有一個礦場的災難
[00:17:04.700 --> 00:17:07.500]  菲爾就去到現場
[00:17:07.500 --> 00:17:11.900]  有三十八個礦工困在地下
[00:17:11.900 --> 00:17:13.580]  當時的天氣很冷
[00:17:13.580 --> 00:17:15.220]  天氣嚴寒
[00:17:15.220 --> 00:17:17.020]  菲爾和他的攝影師
[00:17:17.020 --> 00:17:19.180]  最重要就是保護著攝影機
[00:17:19.180 --> 00:17:20.900]  能夠正常運作
[00:17:20.900 --> 00:17:23.260]  和CBS連線
[00:17:23.260 --> 00:17:24.460]  提供當時的節目
[00:17:24.460 --> 00:17:26.460]  叫做「今夜世界新聞」
[00:17:26.460 --> 00:17:28.540]  能夠直擊報道這一單的
[00:17:28.540 --> 00:17:30.780]  礦場的災難
[00:17:30.780 --> 00:17:32.740]  這個時候有一個三十多歲的牧師
[00:17:32.740 --> 00:17:37.060]  就來到這個災難現場祈禱
[00:17:37.060 --> 00:17:38.820]  菲爾看到的場面就是
[00:17:38.820 --> 00:17:42.180]  那些山區的居民很虔誠的
[00:17:42.180 --> 00:17:44.460]  又看到一些婦女小孩
[00:17:44.460 --> 00:17:47.580]  就含著淚水很感動的
[00:17:47.580 --> 00:17:48.620]  從天而降
[00:17:48.620 --> 00:17:50.380]  有些海海的白雪
[00:17:50.380 --> 00:17:53.220]  聽到一些很動聽的聖詩
[00:17:53.220 --> 00:17:54.940]  場面很感人
[00:17:54.940 --> 00:17:56.540]  菲爾就覺得
[00:17:56.540 --> 00:17:58.500]  要將這個場面
[00:17:58.500 --> 00:18:02.980]  呈現在廣大的市民眼前
[00:18:02.980 --> 00:18:04.940]  是一則完美的報道
[00:18:04.940 --> 00:18:07.300]  他自己的報道的聲音
[00:18:07.300 --> 00:18:09.580]  能夠環越美國大陸
[00:18:09.580 --> 00:18:12.180]  菲爾在想怎樣藉著這個報道
[00:18:12.180 --> 00:18:15.060]  自己可以聲名大噪
[00:18:15.060 --> 00:18:18.820]  但菲爾的美夢很快就破碎了
[00:18:18.820 --> 00:18:21.900]  攝影機忽然之間啪啪聲
[00:18:21.900 --> 00:18:22.980]  為什麼呢
[00:18:22.980 --> 00:18:26.980]  因為低溫導致機油凍結了
[00:18:26.980 --> 00:18:27.660]  他沒辦法
[00:18:27.660 --> 00:18:29.460]  那個攝影機運作不了
[00:18:29.460 --> 00:18:31.860]  沒有畫面 沒有特寫報道
[00:18:31.860 --> 00:18:35.460]  於是就找一些火去旱那個攝影機
[00:18:35.460 --> 00:18:39.180]  想它能夠升溫能夠正常運作
[00:18:39.180 --> 00:18:40.060]  搞了一輪
[00:18:40.060 --> 00:18:42.900]  那個攝影機終於可以正常運作
[00:18:42.900 --> 00:18:45.540]  菲爾就很恭敬的跟牧師說
[00:18:45.540 --> 00:18:51.020]  牧師 我是CBS的新聞電台的菲爾唐納秀
[00:18:51.020 --> 00:18:53.460]  我們的攝影機剛剛出了一些問題
[00:18:53.460 --> 00:18:57.460]  所以剛剛拍不到你一個很完美的禱告
[00:18:57.460 --> 00:19:01.980]  現在我很冒昧的請你重複剛才的禱告
[00:19:01.980 --> 00:19:06.620]  我會請一些礦工再重複最後一次聖詩
[00:19:06.620 --> 00:19:09.540]  你猜這個牧師怎樣回應
[00:19:09.540 --> 00:19:11.020]  他不答應
[00:19:11.020 --> 00:19:12.620]  他說我已經祈禱了
[00:19:12.620 --> 00:19:15.340]  祈禱不是演戲
[00:19:15.340 --> 00:19:17.980]  菲爾就特別強調我自己的身份
[00:19:17.980 --> 00:19:21.980]  牧師 我是CBS的新聞記者
[00:19:21.980 --> 00:19:23.700]  很想報道這一則新聞
[00:19:23.700 --> 00:19:25.940]  牧師的回應就是我已經祈禱了
[00:19:25.940 --> 00:19:27.340]  再假裝祈禱不對
[00:19:27.340 --> 00:19:29.940]  這個不是誠實
[00:19:29.940 --> 00:19:32.420]  菲爾有些不太相信自己所聽的
