
[00:00:00.000 --> 00:00:02.000]  頂止梅平安
[00:02:21.000 --> 00:02:24.000]  是萬民來做他的門徒
[00:02:24.000 --> 00:02:28.000]  我們再參考馬福音16章15節
[00:02:28.000 --> 00:02:31.000]  耶穌同樣對那些門徒說
[00:02:31.000 --> 00:02:33.000]  你們往普天下去
[00:02:33.000 --> 00:02:36.000]  傳福音給萬民聽
[00:02:36.000 --> 00:02:41.000]  沒錯,這兩段聖經是互相的配搭
[00:02:41.000 --> 00:02:44.000]  要使萬民作主的門徒
[00:02:44.000 --> 00:02:48.000]  首先就要將福音傳開
[00:02:48.000 --> 00:02:51.000]  這個福音是什麼呢?
[00:02:51.000 --> 00:02:54.000]  這個福音是說到耶穌以一個無罪的身份
[00:02:54.000 --> 00:02:58.000]  為新人的罪流血、捨命
[00:02:58.000 --> 00:03:01.000]  救贖凡是相信他的人
[00:03:01.000 --> 00:03:03.000]  而信的人
[00:03:03.000 --> 00:03:07.000]  就是要背起十字架跟隨他
[00:03:07.000 --> 00:03:10.000]  就像耶穌呼召那十二個門徒
[00:03:10.000 --> 00:03:12.000]  放下他們原有的工作
[00:03:12.000 --> 00:03:15.000]  來跟從他,和他一起生活
[00:03:15.000 --> 00:03:22.000]  福音絕對不是人所謂的功利的福音
[00:03:22.000 --> 00:03:25.000]  利益交往的福音
[00:03:25.000 --> 00:03:28.000]  更加不是所謂的成功神學
[00:03:28.000 --> 00:03:32.000]  的確,有人信耶穌的時候
[00:03:32.000 --> 00:03:35.000]  或者因為經歷了神蹟
[00:03:35.000 --> 00:03:37.000]  或者神給他的福氣
[00:03:37.000 --> 00:03:39.000]  以致他願意信耶穌
[00:03:39.000 --> 00:03:41.000]  因為事實告訴你
[00:03:41.000 --> 00:03:44.000]  神的確在某些情況
[00:03:44.000 --> 00:03:46.000]  某些群體
[00:03:46.000 --> 00:03:48.000]  祂興起一些神蹟
[00:03:48.000 --> 00:03:50.000]  或者似乎一些人
[00:03:50.000 --> 00:03:55.000]  使他們成為認識祂的媒介
[00:03:55.000 --> 00:03:58.000]  門徒就是指那些學習
[00:03:58.000 --> 00:04:01.000]  跟隨師父的人
[00:04:01.000 --> 00:04:05.000]  耶穌說你要使萬民做我的門徒
[00:04:05.000 --> 00:04:08.000]  意思就是說耶穌的大使命
[00:04:08.000 --> 00:04:12.000]  是希望他的學生能夠帶領人
[00:04:12.000 --> 00:04:15.000]  成為他耶穌的門徒
[00:04:15.000 --> 00:04:18.000]  做耶穌的徒弟
[00:04:18.000 --> 00:04:20.000]  換言之
[00:04:20.000 --> 00:04:25.000]  門徒就是要求跟從的徒弟
[00:04:25.000 --> 00:04:29.000]  能夠效法師父的生活模式
[00:04:29.000 --> 00:04:31.000]  耶穌期望我們信他的人
[00:04:31.000 --> 00:04:34.000]  要時時好像那十一個門徒一樣
[00:04:34.000 --> 00:04:35.000]  十二個門徒一樣
[00:04:35.000 --> 00:04:37.000]  時時和他一起生活
[00:04:37.000 --> 00:04:40.000]  我們沒辦法肉身和耶穌生活
[00:04:40.000 --> 00:04:42.000]  但我們的生活模式
[00:04:42.000 --> 00:04:44.000]  我們一舉一動
[00:04:44.000 --> 00:04:47.000]  走至和耶穌一起生活一樣
[00:04:47.000 --> 00:04:50.000]  作為耶穌門徒的意思
[00:04:50.000 --> 00:04:52.000]  是表示我們要毀身
[00:04:52.000 --> 00:04:54.000]  去跟隨耶穌
[00:04:54.000 --> 00:04:56.000]  持守他的教導
[00:04:56.000 --> 00:04:58.000]  以他的說話
[00:04:58.000 --> 00:05:00.000]  他的真理
[00:05:00.000 --> 00:05:03.000]  作為我們人生的指南針
[00:05:03.000 --> 00:05:05.000]  最高的準則
[00:05:05.000 --> 00:05:07.000]  所以弟兄姊妹
[00:05:07.000 --> 00:05:09.000]  雖然耶穌不只是
[00:05:09.000 --> 00:05:11.000]  很好的 有好處
[00:05:11.000 --> 00:05:13.000]  有什麼就祈禱
[00:05:13.000 --> 00:05:14.000]  就搞定
[00:05:14.000 --> 00:05:16.000]  死後又可以上天堂
[00:05:16.000 --> 00:05:17.000]  這是事實
[00:05:17.000 --> 00:05:20.000]  但原來這個大使命告訴我們
[00:05:20.000 --> 00:05:23.000]  我們是要做耶穌的門徒
[00:05:23.000 --> 00:05:27.000]  代價就是我們要背起自己的十字架
[00:05:27.000 --> 00:05:29.000]  跟隨祂到底
[00:05:29.000 --> 00:05:31.000]  直至見祂的面
[00:05:31.000 --> 00:05:34.000]  甚至耶穌在其他經文裡告訴我們
[00:05:34.000 --> 00:05:37.000]  你們若上上遵守我的道
[00:05:37.000 --> 00:05:40.000]  你就是我真正的門徒
[00:05:40.000 --> 00:05:41.000]  原來真正的門徒
[00:05:41.000 --> 00:05:45.000]  是要時時遵行耶穌的教導
[00:05:45.000 --> 00:05:46.000]  耶穌也說
[00:05:46.000 --> 00:05:48.000]  你們多結果子
[00:05:48.000 --> 00:05:51.000]  我闊因此得榮耀
[00:05:51.000 --> 00:05:54.000]  你們也是我的門徒
[00:05:54.000 --> 00:05:55.000]  原來做主的門徒
[00:05:55.000 --> 00:05:57.000]  是要遵行他的道
[00:05:57.000 --> 00:05:59.000]  是要多結果子
[00:05:59.000 --> 00:06:02.000]  使上帝的名得榮耀
[00:06:02.000 --> 00:06:05.000]  有人對門徒下了一個定義
[00:06:05.000 --> 00:06:06.000]  第一
[00:06:06.000 --> 00:06:11.000]  門徒就是來到基督面前得永生的人
[00:06:11.000 --> 00:06:12.000]  第二
[00:06:12.000 --> 00:06:16.000]  門徒是已經聲稱耶穌是他個人的救主
[00:06:16.000 --> 00:06:17.000]  生命的主
[00:06:17.000 --> 00:06:18.000]  第三
[00:06:18.000 --> 00:06:23.000]  門徒是已經走上一生跟隨耶穌的路
[00:06:23.000 --> 00:06:24.000]  頂姐妹
[00:06:24.000 --> 00:06:26.000]  原來信耶穌
[00:06:26.000 --> 00:06:27.000]  沒錯
[00:06:27.000 --> 00:06:29.000]  我們已經有永生了
[00:06:29.000 --> 00:06:32.000]  已經接受耶穌做救主做生命的主
[00:06:32.000 --> 00:06:34.000]  但是第三點我們有沒有做呢?
[00:06:34.000 --> 00:06:35.000]  或者我們知不知道
[00:06:35.000 --> 00:06:39.000]  我們要一生跟隨耶穌的路呢?
[00:06:39.000 --> 00:06:41.000]  不是說耶穌你救了我
[00:06:41.000 --> 00:06:43.000]  行了謝謝你
[00:06:43.000 --> 00:06:47.000]  接著我自己走自己喜歡的路
[00:06:47.000 --> 00:06:50.000]  耶穌這個大使命
[00:06:50.000 --> 00:06:52.000]  不是只是給一個群體
[00:06:52.000 --> 00:06:53.000]  小撮人
[00:06:53.000 --> 00:06:54.000]  而是萬民
[00:06:54.000 --> 00:06:57.000]  萬民的意思就是所有民族
[00:06:57.000 --> 00:06:58.000]  不只是猶太人
[00:06:58.000 --> 00:06:59.000]  不是中國人
[00:06:59.000 --> 00:07:00.000]  不只是潮州人
[00:07:00.000 --> 00:07:06.000]  是所有人都是耶穌大使命所涉及的對象
[00:07:06.000 --> 00:07:08.000]  在這段大使命的吩咐裡面
[00:07:08.000 --> 00:07:10.000]  耶穌不單止很統稱
[00:07:10.000 --> 00:07:12.000]  說要使萬民做他的門徒
[00:07:12.000 --> 00:07:17.000]  他更加說要為他們施洗
[00:07:17.000 --> 00:07:18.000]  這很難得
[00:07:18.000 --> 00:07:20.000]  我們有浸禮
[00:07:20.000 --> 00:07:22.000]  也有洗禮
[00:07:22.000 --> 00:07:24.000]  我們按照聖經耶穌的教導
[00:07:24.000 --> 00:07:28.000]  奉聖父、聖子、聖靈明三一的真神
[00:07:28.000 --> 00:07:31.000]  來為相信人施洗
[00:07:31.000 --> 00:07:34.000]  這個不單止是一個外顯的儀式
[00:07:34.000 --> 00:07:36.000]  有些人說儀式可有可無
[00:07:36.000 --> 00:07:37.000]  是的
[00:07:37.000 --> 00:07:39.000]  的確一個人信耶穌
[00:07:39.000 --> 00:07:40.000]  如果沒有機會洗禮
[00:07:40.000 --> 00:07:42.000]  我很肯定他都可以上天堂
[00:07:42.000 --> 00:07:45.000]  但今天我們按照耶穌所留下的榜樣
[00:07:45.000 --> 00:07:47.000]  他都盡了諸般的義
[00:07:47.000 --> 00:07:48.000]  接受施洗讓他洗
[00:07:48.000 --> 00:07:52.000]  因為耶穌重視這個很重要的儀式
[00:07:52.000 --> 00:07:54.000]  這個儀式是表明
[00:07:54.000 --> 00:07:56.000]  一個受洗的人
[00:07:56.000 --> 00:07:59.000]  是願意與他所信的耶穌
[00:07:59.000 --> 00:08:00.000]  在他的死
[00:08:00.000 --> 00:08:02.000]  他的復活上面
[00:08:02.000 --> 00:08:04.000]  與他聯合
[00:08:04.000 --> 00:08:07.000]  表明我一舉一動
[00:08:07.000 --> 00:08:09.000]  都要似耶穌
[00:08:09.000 --> 00:08:10.000]  簡單來說
[00:08:10.000 --> 00:08:12.000]  好像今天金句所說
[00:08:12.000 --> 00:08:14.000]  我是為主而活
[00:08:14.000 --> 00:08:16.000]  我要活像基督
[00:08:16.000 --> 00:08:18.000]  所以
[00:08:18.000 --> 00:08:20.000]  待會洗禮的弟兄姊妹
[00:08:20.000 --> 00:08:22.000]  是待會參與的
[00:08:22.000 --> 00:08:23.000]  你記住
[00:08:23.000 --> 00:08:25.000]  你待會參與的不是只是一個儀式
[00:08:25.000 --> 00:08:27.000]  你是公開表明
[00:08:27.000 --> 00:08:29.000]  你這個人
[00:08:29.000 --> 00:08:31.000]  是願意與耶穌同死
[00:08:31.000 --> 00:08:32.000]  同埋葬
[00:08:32.000 --> 00:08:34.000]  同復活
[00:08:34.000 --> 00:08:35.000]  我向罪死
[00:08:35.000 --> 00:08:38.000]  我向儀是活的
[00:08:38.000 --> 00:08:39.000]  不單止是這樣
[00:08:39.000 --> 00:08:41.000]  耶穌的大使命也都很清楚說
[00:08:41.000 --> 00:08:43.000]  凡我所吩咐你們的
[00:08:43.000 --> 00:08:46.000]  都教訓他們遵守
[00:08:46.000 --> 00:08:49.000]  大使命不只是叫人信耶穌
[00:08:49.000 --> 00:08:52.000]  大使命是要叫人做耶穌的門徒
[00:08:52.000 --> 00:08:53.000]  要叫人做耶穌的門徒
[00:08:53.000 --> 00:08:55.000]  必須要知道
[00:08:55.000 --> 00:08:57.000]  做耶穌的門徒有什麼要求
[00:08:57.000 --> 00:08:58.000]  所以耶穌說
[00:08:58.000 --> 00:08:59.000]  我教你什麼
[00:08:59.000 --> 00:09:01.000]  你要照教他什麼
[00:09:01.000 --> 00:09:03.000]  我作為師父的
[00:09:03.000 --> 00:09:04.000]  教你什麼
[00:09:04.000 --> 00:09:06.000]  你就傳授給你的徒弟
[00:09:06.000 --> 00:09:09.000]  耶穌有什麼吩咐
[00:09:09.000 --> 00:09:11.000]  在四福音有很多很多吩咐
[00:09:11.000 --> 00:09:14.000]  其中有兩段很重要的
[00:09:14.000 --> 00:09:16.000]  他說我賜給你們一條新的命令
[00:09:16.000 --> 00:09:18.000]  就叫你們彼此相愛
[00:09:18.000 --> 00:09:19.000]  耶穌也都說
[00:09:19.000 --> 00:09:21.000]  你要盡心盡性盡義盡利
[00:09:21.000 --> 00:09:23.000]  愛主你的神
[00:09:23.000 --> 00:09:26.000]  其次就是愛人如己
[00:09:26.000 --> 00:09:28.000]  其中有很多很多
[00:09:28.000 --> 00:09:33.000]  原來大使命和大誡命是並行的
[00:09:33.000 --> 00:09:38.000]  如果大使命沒有大誡命來配合
[00:09:38.000 --> 00:09:42.000]  這個大使命就顯得冰冷
[00:09:42.000 --> 00:09:44.000]  甚至很硬
[00:09:44.000 --> 00:09:46.000]  你要這樣你要這樣
[00:09:46.000 --> 00:09:48.000]  耶穌不是說你要這樣你要這樣
[00:09:48.000 --> 00:09:52.000]  耶穌說你更加要盡所能夠愛神愛人
[00:09:52.000 --> 00:09:54.000]  我們所做的一切
[00:09:54.000 --> 00:09:56.000]  建基於對上帝對人的愛
[00:09:56.000 --> 00:09:58.000]  如果不是大誡命
[00:09:58.000 --> 00:10:00.000]  就是一個很爛
[00:10:00.000 --> 00:10:03.000]  很冰冷很硬的一個規條
[00:10:03.000 --> 00:10:07.000]  大誡命是建基於上主對世人的愛
[00:10:07.000 --> 00:10:10.000]  祂希望人從罪裡面迴轉
[00:10:10.000 --> 00:10:12.000]  脫離死亡
[00:10:12.000 --> 00:10:14.000]  歸向祂
[00:10:14.000 --> 00:10:16.000]  在基督裡面去生命改變
[00:10:16.000 --> 00:10:18.000]  做神的兒女
[00:10:18.000 --> 00:10:22.000]  跟隨祂直到永恆
[00:10:22.000 --> 00:10:25.000]  耶穌說你們要去
[00:10:25.000 --> 00:10:28.000]  大誡命是要出去的
[00:10:28.000 --> 00:10:31.000]  大誡命不是坐在禮拜堂裡面就可以的
[00:10:31.000 --> 00:10:35.000]  大誡命不是掛個橫額
[00:10:35.000 --> 00:10:37.000]  就能夠叫人信耶穌的
[00:10:37.000 --> 00:10:39.000]  沒錯
[00:10:39.000 --> 00:10:41.000]  曾經何時你都在這裡信耶穌的
[00:10:41.000 --> 00:10:44.000]  你都是被人帶領進來
[00:10:44.000 --> 00:10:46.000]  參加報道會或者一些聚餐
[00:10:46.000 --> 00:10:48.000]  你信耶穌的
[00:10:48.000 --> 00:10:50.000]  換言之教會裡面的聚會
[00:10:50.000 --> 00:10:53.000]  是有需要也有價值
[00:10:53.000 --> 00:10:56.000]  但如果我們作為主的門徒
[00:10:56.000 --> 00:10:58.000]  我們只是坐在這裡
[00:10:58.000 --> 00:11:03.000]  我們沒有辦法完成耶穌所吩咐的大誡命
[00:11:03.000 --> 00:11:05.000]  很多未信的人
[00:11:05.000 --> 00:11:08.000]  是需要在日常生活裡面
[00:11:08.000 --> 00:11:11.000]  看到所謂耶穌的門徒
[00:11:11.000 --> 00:11:13.000]  是一個怎樣的人
[00:11:13.000 --> 00:11:15.000]  他們的言行舉止
[00:11:15.000 --> 00:11:17.000]  有什麼不同
[00:11:17.000 --> 00:11:19.000]  你說我要信耶穌
[00:11:19.000 --> 00:11:23.000]  我看你為什麼這麼熱心去信耶穌
[00:11:23.000 --> 00:11:28.000]  他很想和你相處裡面去找答案
[00:11:28.000 --> 00:11:30.000]  兄弟姐妹
[00:11:30.000 --> 00:11:33.000]  如果你今天要實踐這個大誡命
[00:11:33.000 --> 00:11:36.000]  接下來12月4號
[00:11:36.000 --> 00:11:38.000]  一會兒都會報告
[00:11:38.000 --> 00:11:40.000]  我們教會和其他的教會
[00:11:40.000 --> 00:11:45.000]  會參與一個尖沙咀區的三福騙傳
[00:11:45.000 --> 00:11:47.000]  這個三福騙傳
[00:11:47.000 --> 00:11:50.000]  不單止是讓三福的老師隊長
[00:11:50.000 --> 00:11:54.000]  去實踐用三福的文件報道去傳福音
[00:11:54.000 --> 00:11:57.000]  是更加讓那些沒有接受過三福訓練
[00:11:57.000 --> 00:12:00.000]  但願意體驗福音是神的大能的弟兄姊妹
[00:12:00.000 --> 00:12:02.000]  透過一起去參與
[00:12:02.000 --> 00:12:05.000]  去體驗什麼叫做三福報道
[00:12:05.000 --> 00:12:06.000]  弟兄姊妹
[00:12:06.000 --> 00:12:08.000]  大誡命
[00:12:08.000 --> 00:12:11.000]  作主的門徒是要去的
[00:12:11.000 --> 00:12:13.000]  去到人群裡面
[00:12:13.000 --> 00:12:15.000]  活出我們的信仰
[00:12:15.000 --> 00:12:18.000]  活出我們所宣講的福音
[00:12:18.000 --> 00:12:20.000]  這個三福騙傳
[00:12:20.000 --> 00:12:22.000]  不單止是宣講福音的內容
[00:12:22.000 --> 00:12:24.000]  更加是合約見證
[00:12:24.000 --> 00:12:26.000]  因為我們和其他教會一起做的
[00:12:26.000 --> 00:12:27.000]  在尖沙咀區裡面
[00:12:27.000 --> 00:12:29.000]  一起來見證福音
[00:12:29.000 --> 00:12:31.000]  所以大誡命
[00:12:31.000 --> 00:12:34.000]  不是單單福音信息的傳達
[00:12:34.000 --> 00:12:37.000]  更加是生命的根深
[00:12:37.000 --> 00:12:40.000]  更加是生命的活存
[00:12:40.000 --> 00:12:45.000]  目的不是叫很多不信耶穌的舉手
[00:12:45.000 --> 00:12:49.000]  然後報道信主人數越來越多
[00:12:49.000 --> 00:12:51.000]  教會錯誤很多很多人
[00:12:51.000 --> 00:12:58.000]  神希望的是更多做他門徒的人
[00:12:58.000 --> 00:13:01.000]  不少的信徒
[00:13:01.000 --> 00:13:04.000]  只是做一個蒙查查的基督徒
[00:13:04.000 --> 00:13:06.000]  今天很多信徒
[00:13:06.000 --> 00:13:08.000]  只不過是因為信耶穌很好
[00:13:08.000 --> 00:13:09.000]  有些是好處
[00:13:09.000 --> 00:13:11.000]  所以信耶穌
[00:13:11.000 --> 00:13:13.000]  當遇到困難的時候
[00:13:13.000 --> 00:13:15.000]  他就會拜拜
[00:13:15.000 --> 00:13:16.000]  今天多少信徒
[00:13:16.000 --> 00:13:18.000]  可能只不過來聚會
[00:13:18.000 --> 00:13:21.000]  履行參與聚會的責任
[00:13:21.000 --> 00:13:22.000]  今天多少信徒
[00:13:22.000 --> 00:13:23.000]  可能只不過掛名
[00:13:23.000 --> 00:13:26.000]  甚至是節日的信徒
[00:13:26.000 --> 00:13:28.000]  但耶穌的大誡命是說
[00:13:28.000 --> 00:13:31.000]  你要傳福音給萬民聽
[00:13:31.000 --> 00:13:34.000]  使他們做我的門徒
[00:13:34.000 --> 00:13:36.000]  一生的跟從我
[00:13:36.000 --> 00:13:39.000]  信服我的吩咐
[00:13:39.000 --> 00:13:40.000]  耶穌的大誡命
[00:13:40.000 --> 00:13:43.000]  不單叫萬民做主的門徒
[00:13:43.000 --> 00:13:45.000]  要能夠達成這件事
[00:13:45.000 --> 00:13:48.000]  我們必須作為信徒
[00:13:48.000 --> 00:13:52.000]  我們必須先做主的門徒
[00:13:52.000 --> 00:13:55.000]  如果我自己都不是主的門徒
[00:13:55.000 --> 00:13:59.000]  我怎能夠去叫人做主的門徒呢?
[00:13:59.000 --> 00:14:01.000]  不要忘記在大誡命裡面
[00:14:01.000 --> 00:14:02.000]  耶穌是對話
[00:14:02.000 --> 00:14:03.000]  你們
[00:14:03.000 --> 00:14:08.000]  這個你們當然是指當時的那十一個門徒
[00:14:08.000 --> 00:14:11.000]  他們真是耶穌的門徒
[00:14:11.000 --> 00:14:16.000]  三年多的同食同住同行
[00:14:16.000 --> 00:14:20.000]  去拿盡耶穌所有的精華
[00:14:20.000 --> 00:14:22.000]  他應該很明白耶穌
[00:14:22.000 --> 00:14:27.000]  他真是不折不扣耶穌的學生
[00:14:27.000 --> 00:14:30.000]  因為耶穌要離開這個世界回天家
[00:14:30.000 --> 00:14:35.000]  所以耶穌要將這個建立門徒的棒
[00:14:35.000 --> 00:14:37.000]  交給這十一個門徒
[00:14:37.000 --> 00:14:39.000]  薪火相傳
[00:14:39.000 --> 00:14:41.000]  事實上是可以了
[00:14:41.000 --> 00:14:43.000]  那十一個門徒全都死了
[00:14:43.000 --> 00:14:46.000]  以下所說的話與我們無關
[00:14:46.000 --> 00:14:47.000]  為什麼今天歷勢力道
[00:14:47.000 --> 00:14:49.000]  我們都要說這個大誡命
[00:14:49.000 --> 00:14:54.000]  沒錯,這個大誡命的確是交給那十一個門徒
[00:14:54.000 --> 00:14:56.000]  但是不要忘記
[00:14:56.000 --> 00:14:59.000]  如果那十一個門徒只是給那十一個門徒
[00:14:59.000 --> 00:15:01.000]  今天你和我不會坐在這裡
[00:15:01.000 --> 00:15:04.000]  今天你和我不會將這個福音傳給別人
[00:15:04.000 --> 00:15:08.000]  所以這個大誡命是源於這十一個門徒
[00:15:08.000 --> 00:15:11.000]  但絕對不是他們的獨有責任
[00:15:11.000 --> 00:15:15.000]  或者這十一個門徒能力所達
[00:15:15.000 --> 00:15:20.000]  他三頭六臂都不能將福音傳遍世界
[00:15:20.000 --> 00:15:22.000]  傳到萬代
[00:15:22.000 --> 00:15:26.000]  唯有我們每一個人都領受這個使命
[00:15:26.000 --> 00:15:28.000]  個個自己做門徒
[00:15:28.000 --> 00:15:31.000]  也都帶領人去做主的門徒
[00:15:31.000 --> 00:15:34.000]  這個福音才能夠薪火相傳
[00:15:34.000 --> 00:15:38.000]  這個大誡命才能夠真正的實踐
[00:15:38.000 --> 00:15:40.000]  所以弟兄姊妹
[00:15:40.000 --> 00:15:42.000]  你和我都領受著耶穌
[00:15:42.000 --> 00:15:46.000]  在臨升天之前對我們所講的要求
[00:15:46.000 --> 00:15:48.000]  對我們的委託
[00:15:48.000 --> 00:15:50.000]  就是你要做主的門徒
[00:15:50.000 --> 00:15:52.000]  即是你做我的門徒
[00:15:52.000 --> 00:15:54.000]  你也都將這個責任
[00:15:54.000 --> 00:15:58.000]  將這個目標成為你生活的一部分
[00:15:58.000 --> 00:16:00.000]  弟兄姊妹
[00:16:00.000 --> 00:16:04.000]  教徒和門徒有沒有分別?
[00:16:04.000 --> 00:16:08.000]  教徒和門徒有沒有分別?
[00:16:08.000 --> 00:16:10.000]  又好像沒有
[00:16:10.000 --> 00:16:12.000]  不一樣
[00:16:12.000 --> 00:16:14.000]  其實基督徒和門徒
[00:16:14.000 --> 00:16:16.000]  都是屬於耶穌的人
[00:16:16.000 --> 00:16:18.000]  都是跟隨耶穌的人
[00:16:18.000 --> 00:16:21.000]  很多時候很多人將基督徒
[00:16:21.000 --> 00:16:24.000]  當作一個身份
[00:16:24.000 --> 00:16:26.000]  一個統稱
[00:16:26.000 --> 00:16:27.000]  或者一個信仰
[00:16:27.000 --> 00:16:30.000]  宗教欄裡面所寫的一個名稱
[00:16:30.000 --> 00:16:31.000]  我是基督徒
[00:16:31.000 --> 00:16:32.000]  我是基督教的
[00:16:32.000 --> 00:16:34.000]  作為一個識別
[00:16:34.000 --> 00:16:36.000]  我不是某某教的
[00:16:36.000 --> 00:16:38.000]  甚至在英國
[00:16:38.000 --> 00:16:41.000]  很多人以為我們國家就是基督教國家
[00:16:41.000 --> 00:16:44.000]  我出生就是基督徒的家庭
[00:16:44.000 --> 00:16:46.000]  我也是基督徒
[00:16:46.000 --> 00:16:48.000]  但問他你是不是信耶穌
[00:16:48.000 --> 00:16:49.000]  不是
[00:16:49.000 --> 00:16:50.000]  你有沒有回教會?
[00:16:50.000 --> 00:16:51.000]  沒有
[00:16:51.000 --> 00:16:52.000]  很多人覺得我是基督徒
[00:16:52.000 --> 00:16:53.000]  但他不信耶穌
[00:16:53.000 --> 00:16:54.000]  他不回教會
[00:16:54.000 --> 00:16:55.000]  請問
[00:16:55.000 --> 00:16:57.000]  這個是不是真正基督徒呢?
[00:16:57.000 --> 00:16:59.000]  這個是不是真正主的門徒呢?
[00:16:59.000 --> 00:17:00.000]  真正主的門徒
[00:17:00.000 --> 00:17:03.000]  是要真是信耶穌成為他的救主
[00:17:03.000 --> 00:17:04.000]  成為一生的主
[00:17:04.000 --> 00:17:09.000]  並且承諾一生的跟從他
[00:17:09.000 --> 00:17:11.000]  大使命要有效實踐
[00:17:11.000 --> 00:17:13.000]  是從你和我
[00:17:13.000 --> 00:17:16.000]  作為一個真正主的門徒開始
[00:17:16.000 --> 00:17:18.000]  我真的很想問
[00:17:18.000 --> 00:17:22.000]  你明白做主的門徒的意義嗎?
[00:17:22.000 --> 00:17:24.000]  你知不知道你信耶穌
[00:17:24.000 --> 00:17:29.000]  其實已經成為耶穌的徒弟
[00:17:29.000 --> 00:17:33.000]  你要知道師父喜歡什麼
[00:17:33.000 --> 00:17:35.000]  你要知道師父對你的期望
[00:17:35.000 --> 00:17:37.000]  你知不知道?
[00:17:37.000 --> 00:17:39.000]  要知道
[00:17:39.000 --> 00:17:41.000]  你必須要
[00:17:41.000 --> 00:17:45.000]  曉得耶穌所說的
[00:17:45.000 --> 00:17:48.000]  我知不知道耶穌的道是什麼?
[00:17:48.000 --> 00:17:50.000]  我知不知道耶穌是誰?
[00:17:50.000 --> 00:17:52.000]  如果我唸耶穌是誰
[00:17:52.000 --> 00:17:55.000]  三一的神是怎麼樣
[00:17:55.000 --> 00:17:57.000]  祂期望什麼我們都不知道的時候
[00:17:57.000 --> 00:18:01.000]  我們怎麼能夠去完成大使命呢?
[00:18:01.000 --> 00:18:04.000]  我們教會的主學
[00:18:04.000 --> 00:18:05.000]  坦白說
[00:18:05.000 --> 00:18:07.000]  都算是荒涼的
[00:18:07.000 --> 00:18:10.000]  比例是不符合的
[00:18:10.000 --> 00:18:11.000]  很多會眾
[00:18:11.000 --> 00:18:14.000]  但真正上主的人
[00:18:14.000 --> 00:18:16.000]  是寥寥可數的
[00:18:16.000 --> 00:18:18.000]  可能你說主學都不吸引
[00:18:18.000 --> 00:18:20.000]  都餵養不到
[00:18:20.000 --> 00:18:23.000]  我當這個是事實
