
[00:00:00.000 --> 00:00:05.000]  感謝神今天能夠與弟兄姊妹分享神的話語
[00:01:47.000 --> 00:01:51.000]  在神的標準裏面享受我們的人生
[00:01:51.000 --> 00:01:53.000]  第七節告訴我們
[00:01:53.000 --> 00:01:59.000]  我們可以享受開開心心地吃喝
[00:01:59.000 --> 00:02:02.000]  這是神賜給我們的恩典
[00:02:02.000 --> 00:02:07.000]  一家人能夠開開心心地一起吃飯
[00:02:07.000 --> 00:02:10.000]  第八節第二樣就是說
[00:02:10.000 --> 00:02:13.000]  享受人生是一個極大的恩典
[00:02:13.000 --> 00:02:17.000]  第八節第二樣就是說
[00:02:17.000 --> 00:02:19.000]  享受人生還可以怎樣呢?
[00:02:19.000 --> 00:02:24.000]  將自己打扮得整齊乾淨光鮮
[00:02:24.000 --> 00:02:28.000]  在籠底的漂亮衣服可以拿出來穿
[00:02:28.000 --> 00:02:30.000]  不要浪費
[00:02:30.000 --> 00:02:34.000]  另一方面
[00:02:34.000 --> 00:02:37.000]  高油我們可以塗香水
[00:02:37.000 --> 00:02:41.000]  塗一些男士不知道有什麼香的
[00:02:41.000 --> 00:02:43.000]  古龍水
[00:02:43.000 --> 00:02:45.000]  不過有些人說古龍水很難聞
[00:02:45.000 --> 00:02:47.000]  不知道是不是我沒有試過
[00:02:47.000 --> 00:02:53.000]  但是另一些高油我們要小心
[00:02:53.000 --> 00:02:55.000]  煮飯煮菜
[00:02:55.000 --> 00:02:59.000]  以前不知道還有沒有
[00:02:59.000 --> 00:03:01.000]  茶樓餐廳裏面
[00:03:01.000 --> 00:03:03.000]  你去完吃完東西
[00:03:03.000 --> 00:03:06.000]  整件衣服出來一陣煙味
[00:03:06.000 --> 00:03:08.000]  現在很少這樣的情況
[00:03:08.000 --> 00:03:10.000]  但以前我在香港就會
[00:03:10.000 --> 00:03:13.000]  我喜歡去茶餐廳去喝茶
[00:03:13.000 --> 00:03:16.000]  吃西多
[00:03:16.000 --> 00:03:18.000]  裏面很多人吸煙
[00:03:18.000 --> 00:03:20.000]  吸完出來之後怎樣?
[00:03:20.000 --> 00:03:22.000]  整身的煙味
[00:03:22.000 --> 00:03:24.000]  回到家
[00:03:24.000 --> 00:03:29.000]  Maggie就會說你整頭煙味
[00:03:29.000 --> 00:03:31.000]  因為去完那些地方
[00:03:31.000 --> 00:03:33.000]  所以我們其實都要
[00:03:33.000 --> 00:03:34.000]  打扮整齊之外
[00:03:34.000 --> 00:03:36.000]  其實都要留意自己要乾淨
[00:03:36.000 --> 00:03:38.000]  穿一件乾淨衣服
[00:03:38.000 --> 00:03:40.000]  洗乾淨頭
[00:03:40.000 --> 00:03:43.000]  大家見面的時候
[00:03:43.000 --> 00:03:49.000]  不用令到隔壁的人那麼辛苦
[00:03:49.000 --> 00:03:51.000]  今天繼續說一點點
[00:03:51.000 --> 00:03:54.000]  關於前面第九節
[00:03:54.000 --> 00:03:56.000]  這裡提到
[00:03:56.000 --> 00:03:59.000]  當和你所愛的妻快活到日
[00:03:59.000 --> 00:04:01.000]  這個第三個享受人生
[00:04:01.000 --> 00:04:06.000]  就是我們要去愛我們的配偶
[00:04:06.000 --> 00:04:12.000]  和她一起享受人生
[00:04:12.000 --> 00:04:16.000]  這句聖經其實暗示了
[00:04:16.000 --> 00:04:20.000]  我們需要有一個彼此忠誠
[00:04:20.000 --> 00:04:25.000]  能夠共度貧富和福的婚姻
[00:04:25.000 --> 00:04:27.000]  要享受這種
[00:04:27.000 --> 00:04:29.000]  能夠共富貴
[00:04:29.000 --> 00:04:30.000]  共貧窮
[00:04:30.000 --> 00:04:34.000]  共災禍的婚姻生活
[00:04:34.000 --> 00:04:36.000]  能夠這樣
[00:04:36.000 --> 00:04:45.000]  攜手到老是一個很大的福氣
[00:04:45.000 --> 00:04:48.000]  我們看第十節
[00:04:48.000 --> 00:04:51.000]  第四樣可以享受人生的事
[00:04:51.000 --> 00:04:55.000]  凡你所做的事要盡力去做
[00:04:55.000 --> 00:04:57.000]  這裡說工作
[00:04:57.000 --> 00:04:59.000]  有工作是一個很大的恩典
[00:04:59.000 --> 00:05:01.000]  當你知道沒有工作的時候
[00:05:01.000 --> 00:05:02.000]  失業的時候
[00:05:02.000 --> 00:05:07.000]  你就知道有工作的好處
[00:05:07.000 --> 00:05:10.000]  有工作的時候你要盡力去做
[00:05:10.000 --> 00:05:13.000]  和享受工作所帶來的成果
[00:05:13.000 --> 00:05:14.000]  或者報酬
[00:05:14.000 --> 00:05:18.000]  或者所帶來的滿足感
[00:05:18.000 --> 00:05:20.000]  我們很多時候知道工作
[00:05:20.000 --> 00:05:22.000]  當我們能夠穩定的時候
[00:05:22.000 --> 00:05:24.000]  我們不只是為了生活
[00:05:24.000 --> 00:05:25.000]  我們還要為了理想
[00:05:25.000 --> 00:05:29.000]  為了自己在工作裡的突破
[00:05:29.000 --> 00:05:33.000]  或者成果來自我滿足
[00:05:33.000 --> 00:05:35.000]  這是神賜給我們其中一個
[00:05:35.000 --> 00:05:44.000]  能夠享受工作的樂趣
[00:05:44.000 --> 00:05:48.000]  所以如果有工作就盡力去做
[00:05:48.000 --> 00:05:49.000]  快點去做
[00:05:49.000 --> 00:05:51.000]  因為時間過了之後
[00:05:51.000 --> 00:05:55.000]  你想做都沒得做
[00:05:55.000 --> 00:05:56.000]  在座也不少看
[00:05:56.000 --> 00:06:01.000]  有時候你應該很感受到這種心情
[00:06:01.000 --> 00:06:03.000]  所以年輕人你也知道
[00:06:03.000 --> 00:06:06.000]  你可能感受到找工作很困難
[00:06:06.000 --> 00:06:07.000]  但是當你有工作的時候
[00:06:07.000 --> 00:06:12.000]  你知道真的要盡力去做
[00:06:12.000 --> 00:06:17.000]  今天訊息的主題就是說
[00:06:17.000 --> 00:06:20.000]  智慧所能夠做到的事情
[00:06:20.000 --> 00:06:24.000]  其實是相當有限的
[00:06:24.000 --> 00:06:26.000]  但是小小的愚昧
[00:06:26.000 --> 00:06:33.000]  卻可以造成很大的破壞
[00:06:33.000 --> 00:06:37.000]  如果我們能夠懂得去信靠神
[00:06:37.000 --> 00:06:41.000]  不要只是信靠自己的智慧
[00:06:41.000 --> 00:06:45.000]  我們就是真正有智慧
[00:06:45.000 --> 00:06:48.000]  這是今天要講的訊息
[00:06:48.000 --> 00:06:53.000]  我們看第十一節
[00:06:53.000 --> 00:06:55.000]  我又轉念見日光之下
[00:06:55.000 --> 00:06:57.000]  快跑的未必能贏
[00:06:57.000 --> 00:06:59.000]  力戰的未必得勝
[00:06:59.000 --> 00:07:01.000]  智慧的未必得糧食
[00:07:01.000 --> 00:07:04.000]  明哲的未必得知才
[00:07:04.000 --> 00:07:06.000]  靈巧的未必得喜悅
[00:07:06.000 --> 00:07:12.000]  所臨到眾人的是在乎當時的機會
[00:07:12.000 --> 00:07:15.000]  你有沒有留意到這一段的描述
[00:07:15.000 --> 00:07:19.000]  是很反傳統的
[00:07:19.000 --> 00:07:20.000]  傳道者他觀察到
[00:07:20.000 --> 00:07:22.000]  在人生裡面有一種現象
[00:07:22.000 --> 00:07:25.000]  就是人生在世常會遇到
[00:07:25.000 --> 00:07:29.000]  一些出乎人意料之外的事情發生
[00:07:29.000 --> 00:07:33.000]  或者是那個結果會這樣發生
[00:07:33.000 --> 00:07:36.000]  這些事情的發生或者結果
[00:07:36.000 --> 00:07:39.000]  是所謂反常態的
[00:07:39.000 --> 00:07:41.000]  即是不正常的
[00:07:41.000 --> 00:07:47.000]  是不依循一般正常的因果關係而發生的
[00:07:47.000 --> 00:07:50.000]  所謂常態正常
[00:07:50.000 --> 00:07:53.000]  正常的因果關係
[00:07:53.000 --> 00:07:55.000]  很簡單
[00:07:55.000 --> 00:07:58.000]  譬如你跑得快的話
[00:07:58.000 --> 00:08:00.000]  跑得快的人自然會跑贏
[00:08:00.000 --> 00:08:02.000]  這麼簡單
[00:08:02.000 --> 00:08:04.000]  戰鬥力強的人
[00:08:04.000 --> 00:08:08.000]  自然當然會打勝
[00:08:08.000 --> 00:08:10.000]  聰明伶俐的人
[00:08:10.000 --> 00:08:12.000]  他當然會賺到錢
[00:08:12.000 --> 00:08:15.000]  有洞察力
[00:08:15.000 --> 00:08:17.000]  所謂明哲的這個字
[00:08:17.000 --> 00:08:19.000]  原文的意思就是指洞察力
[00:08:19.000 --> 00:08:21.000]  Discernment
[00:08:21.000 --> 00:08:23.000]  有洞察力的人
[00:08:23.000 --> 00:08:25.000]  當然能夠賺到錢
[00:08:25.000 --> 00:08:28.000]  譬如某人他在股票市場裡面
[00:08:28.000 --> 00:08:30.000]  很有洞察力的
[00:08:30.000 --> 00:08:31.000]  嘩
[00:08:31.000 --> 00:08:34.000]  你可以想像他一定賺大把錢
[00:08:34.000 --> 00:08:40.000]  靈巧的
[00:08:40.000 --> 00:08:42.000]  原文這個意思
[00:08:42.000 --> 00:08:44.000]  即是有學問的
[00:08:44.000 --> 00:08:46.000]  有學問的人
[00:08:46.000 --> 00:08:50.000]  定然會得到被人賞識
[00:08:50.000 --> 00:08:53.000]  靈巧這個意思就是指有學問
[00:08:53.000 --> 00:08:54.000]  有知識的意思
[00:08:54.000 --> 00:08:56.000]  譬如某人是
[00:08:56.000 --> 00:08:59.000]  有出名的大學的博士
[00:08:59.000 --> 00:09:01.000]  他出來找工作
[00:09:01.000 --> 00:09:04.000]  找一份高薪厚職的工作
[00:09:04.000 --> 00:09:06.000]  應該沒什麼問題
[00:09:06.000 --> 00:09:11.000]  以上所舉的例子
[00:09:11.000 --> 00:09:16.000]  符合一般所謂常態正常的因果關係
[00:09:16.000 --> 00:09:23.000]  正常的常態的因果關係
[00:09:23.000 --> 00:09:24.000]  就是
[00:09:24.000 --> 00:09:25.000]  如果你有本事
[00:09:25.000 --> 00:09:26.000]  有本錢
[00:09:26.000 --> 00:09:29.000]  你自然可以期待
[00:09:29.000 --> 00:09:32.000]  應有或必然的結果
[00:09:32.000 --> 00:09:36.000]  這也是很正常的想法
[00:09:36.000 --> 00:09:38.000]  但是現在
[00:09:38.000 --> 00:09:40.000]  傳道者他認為世界上
[00:09:40.000 --> 00:09:43.000]  世間上常常會出現
[00:09:43.000 --> 00:09:47.000]  反常不正常的因果關係
[00:09:47.000 --> 00:09:50.000]  我想到的例子就是
[00:09:50.000 --> 00:09:51.000]  譬如
[00:09:51.000 --> 00:09:53.000]  一些大熱門
[00:09:53.000 --> 00:09:54.000]  大家都看好的
[00:09:54.000 --> 00:09:56.000]  很厲害的球隊
[00:09:56.000 --> 00:09:57.000]  或者運動員
[00:09:57.000 --> 00:09:59.000]  以為他必贏
[00:09:59.000 --> 00:10:01.000]  誰知初賽就被人淘汰
[00:10:01.000 --> 00:10:02.000]  是不是
[00:10:02.000 --> 00:10:04.000]  間中會有這樣的事發生
[00:10:06.000 --> 00:10:11.000]  又譬如很聰明能幹的一些商家
[00:10:11.000 --> 00:10:13.000]  做生意的人
[00:10:13.000 --> 00:10:16.000]  誰知生意失敗
[00:10:16.000 --> 00:10:19.000]  又或者一些所謂
[00:10:19.000 --> 00:10:23.000]  被人稱為股票或者金融的專家
[00:10:23.000 --> 00:10:27.000]  誰知突然間又炒燶了
[00:10:27.000 --> 00:10:32.000]  就是破產
[00:10:35.000 --> 00:10:37.000]  又有些人
[00:10:37.000 --> 00:10:39.000]  這是真實的調查
[00:10:39.000 --> 00:10:42.000]  有些人在美國最出名的音樂學院
[00:10:42.000 --> 00:10:44.000]  朱利亞音樂學院
[00:10:44.000 --> 00:10:45.000]  畢業
[00:10:45.000 --> 00:10:48.000]  竟然找不到工作
[00:10:48.000 --> 00:10:53.000]  做一些不是他的專長的工作
[00:10:53.000 --> 00:10:55.000]  做一些不值得的工作
[00:10:55.000 --> 00:11:04.000]  這些都是不應該有的一些結果
[00:11:05.000 --> 00:11:07.000]  但是這些不應該有
[00:11:07.000 --> 00:11:10.000]  卻是常常會發生的
[00:11:10.000 --> 00:11:15.000]  為什麼會這樣呢
[00:11:15.000 --> 00:11:21.000]  我們一般會說這是時也命也
[00:11:21.000 --> 00:11:23.000]  但是聖經怎麼說呢
[00:11:23.000 --> 00:11:24.000]  善導者說
[00:11:24.000 --> 00:11:26.000]  一切的遭遇
[00:11:26.000 --> 00:11:29.000]  一切出人意外的結果
[00:11:29.000 --> 00:11:33.000]  都是視乎時間和機會
[00:11:33.000 --> 00:11:35.000]  所謂時機
[00:11:35.000 --> 00:11:39.000]  留意這一節所說的最後一句
[00:11:39.000 --> 00:11:40.000]  當時
[00:11:40.000 --> 00:11:42.000]  其實那裡是一個獨立的名詞
[00:11:42.000 --> 00:11:45.000]  你可以說是時間的意思
[00:11:45.000 --> 00:11:49.000]  是視乎時間和機會
[00:11:49.000 --> 00:11:54.000]  我們通常中文就譯為時機
[00:11:54.000 --> 00:12:01.000]  現代人很喜歡說要把握時機
[00:12:02.000 --> 00:12:06.000]  於是坊間就出現很多這類的書
[00:12:06.000 --> 00:12:09.000]  或者很多這些講座
[00:12:09.000 --> 00:12:14.000]  這些講座或者書就是教人怎麼把握時機
[00:12:14.000 --> 00:12:18.000]  我也曾經參加過一個把握時機的講座
[00:12:18.000 --> 00:12:20.000]  不過是傳福音
[00:12:20.000 --> 00:12:23.000]  就是把握時機傳福音的講座
[00:12:23.000 --> 00:12:27.000]  不是教人怎麼發達的那些講座
[00:12:27.000 --> 00:12:30.000]  不過
[00:12:30.000 --> 00:12:32.000]  值得留意的就是
[00:12:32.000 --> 00:12:35.000]  無論那個講座或者書
[00:12:35.000 --> 00:12:38.000]  它的講論的題目
[00:12:38.000 --> 00:12:40.000]  就是把握什麼時機
[00:12:40.000 --> 00:12:42.000]  無論是什麼題目都好
[00:12:42.000 --> 00:12:47.000]  它主要都是教人怎麼把握來到那個時機
[00:12:47.000 --> 00:12:51.000]  卻不能夠教人去預知或者控制
[00:12:51.000 --> 00:12:53.000]  那個時機是什麼時候來
[00:12:53.000 --> 00:12:55.000]  是不可能的
[00:12:55.000 --> 00:12:58.000]  因為
[00:12:58.000 --> 00:12:59.000]  第十二節
[00:13:01.000 --> 00:13:04.000]  因為原來人也不知道自己的定期
[00:13:04.000 --> 00:13:06.000]  不知道那個時機
[00:13:06.000 --> 00:13:08.000]  不知道那個時間什麼時候來
[00:13:08.000 --> 00:13:11.000]  定期這個字就是時間
[00:13:11.000 --> 00:13:15.000]  那就是說人沒有那種智慧能力
[00:13:15.000 --> 00:13:19.000]  可以預知時機什麼時候來
[00:13:19.000 --> 00:13:23.000]  你不知道的
[00:13:29.000 --> 00:13:33.000]  這樣我們人能夠做到的
[00:13:33.000 --> 00:13:35.000]  我們人智慧有限
[00:13:35.000 --> 00:13:37.000]  我們不知道什麼時候來
[00:13:37.000 --> 00:13:40.000]  我們也不能夠控制
[00:13:40.000 --> 00:13:41.000]  因此我們不能夠控制
[00:13:41.000 --> 00:13:44.000]  必勝或者必定有的結果
[00:13:44.000 --> 00:13:47.000]  我們人智慧有限
[00:13:47.000 --> 00:13:49.000]  但是我們人唯一可以做到的就是
[00:13:49.000 --> 00:13:52.000]  好好去準備自己
[00:13:52.000 --> 00:13:53.000]  裝備自己
[00:13:53.000 --> 00:13:57.000]  令到自己能夠可以隨時行動
[00:13:57.000 --> 00:13:59.000]  隨時候命
[00:13:59.000 --> 00:14:01.000]  當時機一到的時候
[00:14:01.000 --> 00:14:05.000]  我們馬上就可以抓緊把握那個機會
[00:14:05.000 --> 00:14:08.000]  或者隨機應變
[00:14:08.000 --> 00:14:18.000]  這裏聖經亦都暗示
[00:14:18.000 --> 00:14:21.000]  曉得準備好裝備好
[00:14:21.000 --> 00:14:23.000]  這就是智慧
[00:14:27.000 --> 00:14:29.000]  我繼續看第十二節
[00:14:29.000 --> 00:14:35.000]  如被惡夢圈住
[00:14:35.000 --> 00:14:37.000]  了被網羅捉住
[00:14:37.000 --> 00:14:39.000]  和幻忽然臨到的時候
[00:14:39.000 --> 00:14:42.000]  世人陷在其中也是如此
[00:14:42.000 --> 00:14:47.000]  我們準備好
[00:14:47.000 --> 00:14:51.000]  為了要把握到時機的來臨
[00:14:51.000 --> 00:14:55.000]  這個通常是往好處想
[00:14:56.000 --> 00:14:58.000]  把握到就會發
[00:14:58.000 --> 00:14:59.000]  會好
[00:14:59.000 --> 00:15:00.000]  會順利
[00:15:00.000 --> 00:15:02.000]  把握不到就算了
[00:15:02.000 --> 00:15:03.000]  走了算了
[00:15:03.000 --> 00:15:04.000]  下次吧
[00:15:04.000 --> 00:15:06.000]  這個是往好處想
[00:15:06.000 --> 00:15:11.000]  我們還需要
[00:15:11.000 --> 00:15:12.000]  這個聖經告訴我們
[00:15:12.000 --> 00:15:15.000]  你也需要往壞處想
[00:15:15.000 --> 00:15:18.000]  那個時機不一定是好的
[00:15:18.000 --> 00:15:21.000]  那個時機可能就是和幻的時機
[00:15:21.000 --> 00:15:25.000]  我們需要準備怎樣去遇到和幻的時候
[00:15:26.000 --> 00:15:28.000]  怎樣去面對
[00:15:28.000 --> 00:15:33.000]  因為和幻亦會在我們想不到
[00:15:33.000 --> 00:15:34.000]  想不到
[00:15:34.000 --> 00:15:36.000]  不想它會發生的時候
[00:15:36.000 --> 00:15:38.000]  它就會來到
[00:15:38.000 --> 00:15:40.000]  如果我們沒有準備的時候
[00:15:40.000 --> 00:15:43.000]  我們就沒有能力去應付
[00:15:43.000 --> 00:15:51.000]  這句聖經將和幻那種忽然臨到的
[00:15:51.000 --> 00:15:55.000]  那種不可預測的感受
[00:15:55.000 --> 00:15:57.000]  形容得相當貼切
[00:15:57.000 --> 00:15:59.000]  大家想想
[00:15:59.000 --> 00:16:03.000]  天空任鳥飛
[00:16:03.000 --> 00:16:07.000]  海闊任魚游
[00:16:07.000 --> 00:16:14.000]  誰知道這麼大的海洋
[00:16:14.000 --> 00:16:16.000]  那條魚
[00:16:16.000 --> 00:16:17.000]  哪裡游都好
[00:16:17.000 --> 00:16:18.000]  游去哪裡都好
[00:16:18.000 --> 00:16:21.000]  誰知道偏偏游到網上
[00:16:23.000 --> 00:16:26.000]  你想想網和海洋比較
[00:16:26.000 --> 00:16:28.000]  網是多小呢
[00:16:28.000 --> 00:16:31.000]  那條魚偏偏游到這麼小的網上
[00:16:31.000 --> 00:16:34.000]  天空這麼大
[00:16:34.000 --> 00:16:38.000]  小鳥哪裡都可以飛來飛去
[00:16:38.000 --> 00:16:41.000]  偏偏要飛到網上
[00:16:41.000 --> 00:16:47.000]  那條魚本來
[00:16:47.000 --> 00:16:52.000]  一秒鐘前還很自由自在地游來游去
[00:16:52.000 --> 00:16:53.000]  很寫意
[00:16:53.000 --> 00:16:55.000]  小鳥一秒鐘前
[00:16:55.000 --> 00:16:57.000]  也在這裡飛來飛去
[00:16:57.000 --> 00:17:00.000]  很自由奔放
[00:17:00.000 --> 00:17:04.000]  接著下一秒鐘
[00:17:04.000 --> 00:17:06.000]  網羅就收緊
[00:17:06.000 --> 00:17:08.000]  和幻就臨到
[00:17:08.000 --> 00:17:11.000]  想都想不到的時候就來
[00:17:11.000 --> 00:17:16.000]  對於人來說
[00:17:16.000 --> 00:17:19.000]  意外或者和幻
[00:17:19.000 --> 00:17:21.000]  也會在想不到的時候
[00:17:21.000 --> 00:17:24.000]  在毫無準備之下
[00:17:24.000 --> 00:17:26.000]  會忽然臨到
[00:17:26.000 --> 00:17:29.000]  如果在這個時候
[00:17:29.000 --> 00:17:30.000]  沒有準備
[00:17:30.000 --> 00:17:32.000]  很多人就會應付不到
[00:17:32.000 --> 00:17:34.000]  會崩潰
[00:17:34.000 --> 00:17:36.000]  會倒下來
[00:17:36.000 --> 00:17:41.000]  我們基督徒
[00:17:41.000 --> 00:17:45.000]  我們又怎樣去面對
[00:17:45.000 --> 00:17:48.000]  這一刻災難臨到的這一刻呢
[00:17:49.000 --> 00:17:51.000]  有沒有想過
[00:17:51.000 --> 00:17:53.000]  有沒有想怎樣準備呢
[00:17:53.000 --> 00:18:01.000]  我的意思是
[00:18:01.000 --> 00:18:05.000]  有沒有想過思考死亡臨到的時候
[00:18:05.000 --> 00:18:07.000]  我們怎樣面對呢
[00:18:07.000 --> 00:18:12.000]  思考死亡有什麼好處呢
[00:18:12.000 --> 00:18:17.000]  我們中國人很忌諱
[00:18:17.000 --> 00:18:19.000]  最好不要提死亡
[00:18:19.000 --> 00:18:23.000]  不要提死亡
[00:18:23.000 --> 00:18:27.000]  但是我們信了耶穌的人
[00:18:27.000 --> 00:18:30.000]  我們就不介意這件事
[00:18:30.000 --> 00:18:34.000]  甚至聖經特別傳道書告訴我們
[00:18:34.000 --> 00:18:38.000]  要很認真去看死亡
[00:18:38.000 --> 00:18:41.000]  思考死亡有什麼好處呢
[00:18:41.000 --> 00:18:45.000]  關於這方面
[00:18:45.000 --> 00:18:48.000]  有一位作家叫Arnold Toynbee
[00:18:48.000 --> 00:18:51.000]  他寫了一段文字
[00:18:51.000 --> 00:18:52.000]  我覺得很有意思
[00:18:52.000 --> 00:18:54.000]  所以和大家分享一下
[00:18:54.000 --> 00:19:00.000]  他說只有人類才有這種
[00:19:00.000 --> 00:19:04.000]  預知將會死亡的知識
[00:19:04.000 --> 00:19:05.000]  我不是說意外
[00:19:05.000 --> 00:19:07.000]  我們沒辦法知道意外是什麼時候
[00:19:07.000 --> 00:19:09.000]  我的意思是我們會想
[00:19:09.000 --> 00:19:11.000]  人終必有一死
[00:19:13.000 --> 00:19:16.000]  他的意思是動物是不會這樣想的
[00:19:16.000 --> 00:19:20.000]  我不知道大家有沒有想過
[00:19:20.000 --> 00:19:21.000]  會不會呢
[00:19:21.000 --> 00:19:24.000]  會不會有些動物會想到將來必死呢
[00:19:24.000 --> 00:19:27.000]  我又想不到
[00:19:27.000 --> 00:19:30.000]  如果你想到你告訴我
[00:19:30.000 --> 00:19:35.000]  他說只有人類才有這種
[00:19:35.000 --> 00:19:38.000]  預知將會死亡的知識
[00:19:38.000 --> 00:19:42.000]  如果那個人
[00:19:42.000 --> 00:19:44.000]  他選擇去接受
[00:19:44.000 --> 00:19:45.000]  即是說
[00:19:45.000 --> 00:19:48.000]  他接受這種人會死的概念
[00:19:48.000 --> 00:19:50.000]  他接受這種概念
[00:19:50.000 --> 00:19:54.000]  而且他認真去思考的時候
[00:19:54.000 --> 00:19:58.000]  當死亡臨到的時候
[00:19:58.000 --> 00:20:01.000]  他就會有能力去面對
[00:20:01.000 --> 00:20:07.000]  和他有能力去活出人的尊嚴
[00:20:12.000 --> 00:20:14.000]  思考死亡的好處就是
[00:20:14.000 --> 00:20:17.000]  令到人有能力去面對
[00:20:17.000 --> 00:20:20.000]  和能夠活出人的尊嚴
[00:20:20.000 --> 00:20:24.000]  這個就是思考死亡的好處
[00:20:24.000 --> 00:20:34.000]  我們中國的聖賢孔子這樣說
[00:20:34.000 --> 00:20:37.000]  他說未知生焉知死
[00:20:37.000 --> 00:20:38.000]  意思是說
[00:20:38.000 --> 00:20:41.000]  我們都搞不清楚生存的意義
[00:20:41.000 --> 00:20:45.000]  還說怎樣去理解死亡的意義呢
[00:20:45.000 --> 00:20:47.000]  不知道
[00:20:47.000 --> 00:20:49.000]  但是我們基督徒
[00:20:49.000 --> 00:20:50.000]  我們感謝神
[00:20:50.000 --> 00:20:52.000]  從聖經裏面我們知道
[00:20:52.000 --> 00:20:55.000]  生存和死亡的意義
[00:20:55.000 --> 00:20:58.000]  而且我們要更加感謝神
[00:20:58.000 --> 00:21:02.000]  就是我們雖然不能夠完全了解
[00:21:02.000 --> 00:21:04.000]  或者是預知災禍
[00:21:04.000 --> 00:21:07.000]  禍福的何時來到
[00:21:07.000 --> 00:21:10.000]  但是我們可以無論禍福
[00:21:10.000 --> 00:21:14.000]  我們都決定在任何的境況裏面
[00:21:14.000 --> 00:21:17.000]  都全心全力倚靠神
[00:21:17.000 --> 00:21:21.000]  這個是神給我們信徒
[00:21:21.000 --> 00:21:24.000]  很寶貴很特別的一個禮物
[00:21:24.000 --> 00:21:27.000]  這個能夠無論任何境況
[00:21:27.000 --> 00:21:29.000]  我們都願意信靠神
[00:21:29.000 --> 00:21:31.000]  這個也是神賜給我們
[00:21:31.000 --> 00:21:34.000]  一種很特別的智慧
[00:21:38.000 --> 00:21:41.000]  問題是我們有沒有用
[00:21:41.000 --> 00:21:44.000]  這一種這麼特別的智慧呢
[00:21:44.000 --> 00:21:47.000]  第十三節
[00:21:47.000 --> 00:21:56.000]  我見日光之下有一樣智慧
[00:21:56.000 --> 00:21:59.000]  據我看乃是廣大的
[00:21:59.000 --> 00:22:02.000]  這句聖經有少少容易
[00:22:02.000 --> 00:22:04.000]  引導大家去想其他東西
[00:22:04.000 --> 00:22:07.000]  其實這句聖經是很簡單地說
[00:22:07.000 --> 00:22:10.000]  據我看乃是廣大的
[00:22:10.000 --> 00:22:13.000]  意思就是說
[00:22:13.000 --> 00:22:14.000]  據我看即是認為
[00:22:14.000 --> 00:22:17.000]  我認為那一種的智慧
[00:22:17.000 --> 00:22:21.000]  是非常重要和意義深長的
[00:22:21.000 --> 00:22:23.000]  廣大的意思就是這個意思
[00:22:23.000 --> 00:22:25.000]  既然是這樣的時候
[00:22:25.000 --> 00:22:27.000]  我們要留心聽
[00:22:27.000 --> 00:22:30.000]  是什麼這麼重要的智慧呢
[00:22:30.000 --> 00:22:32.000]  第十四節
[00:22:32.000 --> 00:22:36.000]  傳道者講一個故事
[00:22:36.000 --> 00:22:39.000]  他說就是有一個小城
[00:22:39.000 --> 00:22:42.000]  其中的人數稀少
[00:22:42.000 --> 00:22:44.000]  有大君王來攻擊
