
[00:00:00.000 --> 00:00:03.000]  我們流露出那種基督的生命
[00:02:51.000 --> 00:02:55.000]  第一個就是真正的信心不是有明無實的
[00:02:55.000 --> 00:02:58.000]  第一個真正的信心並不是有明無實的
[00:02:58.000 --> 00:02:59.000]  大家又要做功課了
[00:02:59.000 --> 00:03:00.000]  大家又要寫功課了
[00:03:00.000 --> 00:03:01.000]  雅各在那裡說
[00:03:01.000 --> 00:03:06.000]  真正的信心不是僅僅停留在嘴巴上面
[00:03:06.000 --> 00:03:07.000]  雅各在這裡提到
[00:03:07.000 --> 00:03:10.000]  真正的信心並非僅僅停留在嘴巴上
[00:03:10.000 --> 00:03:13.000]  或者某年某月我做了某個決定
[00:03:13.000 --> 00:03:15.000]  或者某年某月我做了某個決定
[00:03:15.000 --> 00:03:17.000]  雅各書2章14節那裡這樣說
[00:03:17.000 --> 00:03:19.000]  雅各書2章14節提到
[00:03:19.000 --> 00:03:24.000]  我的弟兄們若有人說自己有信心卻沒有行為
[00:03:24.000 --> 00:03:25.000]  有什麼益處呢
[00:03:25.000 --> 00:03:27.000]  這信心能救他嗎
[00:03:27.000 --> 00:03:32.000]  雅各用了一個我們叫修辭的反問語
[00:03:32.000 --> 00:03:35.000]  雅各在這裡我們叫做用一個修辭的反問語
[00:03:35.000 --> 00:03:37.000]  意思就是我問你一個問題
[00:03:37.000 --> 00:03:39.000]  意思就是我問你一個問題
[00:03:39.000 --> 00:03:41.000]  我期望你得到一個否定的答案
[00:03:41.000 --> 00:03:43.000]  我期望得到一個否定的答案
[00:03:43.000 --> 00:03:45.000]  譬如我們舉例這麼說
[00:03:45.000 --> 00:03:46.000]  譬如我舉例這麼說
[00:03:46.000 --> 00:03:48.000]  我們執事會主席可不可以賭錢啊
[00:03:48.000 --> 00:03:50.000]  我們執事會主席可不可以賭錢啊
[00:03:50.000 --> 00:03:52.000]  大家的答案一定是說不可以的
[00:03:52.000 --> 00:03:54.000]  大家的答案一定是說不可以的
[00:03:54.000 --> 00:03:56.000]  你不會說可以的,小賭可怡情的
[00:03:56.000 --> 00:03:58.000]  你不會說可以小賭怡情的
[00:03:58.000 --> 00:04:01.000]  所以雅各就舉了一個例子
[00:04:01.000 --> 00:04:03.000]  所以雅各就舉了這樣的例子
[00:04:03.000 --> 00:04:05.000]  有人聲稱自己有得救的信心
[00:04:05.000 --> 00:04:07.000]  有人聲稱自己有得救的信心
[00:04:07.000 --> 00:04:09.000]  但沒有得救生命的行為
[00:04:09.000 --> 00:04:11.000]  但沒有得救生命的行為
[00:04:11.000 --> 00:04:16.000]  雅各就反問這種口是心非的所謂信心能不能夠救他呢
[00:04:16.000 --> 00:04:20.000]  雅各就反問這種口是心非的所謂信心能不能夠救他呢
[00:04:20.000 --> 00:04:24.000]  有人統計過美國有超過七成的人都稱自己是基督徒
[00:04:24.000 --> 00:04:28.000]  有人統計過美國有超過七成的人都稱自己是基督徒
[00:04:28.000 --> 00:04:30.000]  包括我沒有選他那位特朗普總統
[00:04:30.000 --> 00:04:31.000]  包括我沒有選他那位特朗普總統
[00:04:31.000 --> 00:04:33.000]  包括我們特別的那位特朗普總統
[00:04:33.000 --> 00:04:35.000]  他一貫的言行
[00:04:35.000 --> 00:04:36.000]  他一貫的言行
[00:04:36.000 --> 00:04:38.000]  他對女性侮辱的言詞
[00:04:38.000 --> 00:04:40.000]  他對女性侮辱的言詞
[00:04:40.000 --> 00:04:42.000]  他一大堆已知未知的婚外情
[00:04:42.000 --> 00:04:44.000]  他一大堆已知未知的婚外情
[00:04:44.000 --> 00:04:46.000]  你信不信他是基督徒呢
[00:04:46.000 --> 00:04:47.000]  你信不信他是基督徒呢
[00:04:47.000 --> 00:04:50.000]  我以前在美國教會侍奉的時候
[00:04:50.000 --> 00:04:52.000]  我以前在美國教會侍奉的時候
[00:04:52.000 --> 00:04:53.000]  教會因為要重建
[00:04:53.000 --> 00:04:54.000]  教會因為要重建
[00:04:54.000 --> 00:04:59.000]  新的建築物就影響附近居民的觀景
[00:04:59.000 --> 00:05:02.000]  新的建築物就會影響附近居民的景觀
[00:05:02.000 --> 00:05:06.000]  以前我教會在白宮修業邪邪望到金門橋
[00:05:06.000 --> 00:05:10.000]  以前我的教會在一個地方是可以看到金門大橋
[00:05:10.000 --> 00:05:15.000]  所以他們附近的鄰居就有一大批人來教會要反對
[00:05:15.000 --> 00:05:18.000]  所以附近的一大堆鄰居就來到教會要反對
[00:05:18.000 --> 00:05:21.000]  其中一位外籍人士就表示
[00:05:21.000 --> 00:05:23.000]  其中一位外籍人士就表示
[00:05:23.000 --> 00:05:24.000]  我都信神
[00:05:24.000 --> 00:05:25.000]  他說我也信神
[00:05:25.000 --> 00:05:27.000]  但我不想見到教堂的十字架
[00:05:27.000 --> 00:05:29.000]  24小時見到教堂的十字架
[00:05:29.000 --> 00:05:30.000]  24小時見到教堂的十字架
[00:05:30.000 --> 00:05:32.000]  但我不想24小時都看見教堂的十字架
[00:05:32.000 --> 00:05:34.000]  最後他們就露出真面目了
[00:05:34.000 --> 00:05:35.000]  最後他們就露出真面目了
[00:05:35.000 --> 00:05:36.000]  最後他們就露出真面目了
[00:05:36.000 --> 00:05:37.000]  不要說那麼多了,寫支票賠償吧
[00:05:37.000 --> 00:05:39.000]  不要說那麼多了,寫支票賠償吧
[00:05:39.000 --> 00:05:41.000]  很多人都可以說他相信神
[00:05:41.000 --> 00:05:43.000]  很多人都可以說他相信神
[00:05:43.000 --> 00:05:45.000]  但很多人都說自己是基督徒
[00:05:45.000 --> 00:05:46.000]  但很多人都說自己是基督徒
[00:05:46.000 --> 00:05:48.000]  但從來沒有行為的表現
[00:05:48.000 --> 00:05:49.000]  但從來沒有行為的表現
[00:05:49.000 --> 00:05:50.000]  但從來沒有行為的表現
[00:05:50.000 --> 00:05:52.000]  所以今天很多人把基督徒當成是一種名稱身份
[00:05:52.000 --> 00:05:54.000]  所以今天很多人把基督徒當成是一種名稱身份
[00:05:54.000 --> 00:05:55.000]  甚至是一種利用
[00:05:55.000 --> 00:05:56.000]  甚至是一種利用
[00:05:56.000 --> 00:05:58.000]  所以今天很多人把基督徒當成是一種名稱身份
[00:05:58.000 --> 00:05:59.000]  甚至是一種利用
[00:05:59.000 --> 00:06:00.000]  其實沒有任何信仰的意義
[00:06:00.000 --> 00:06:01.000]  其實沒有任何信仰的意義
[00:06:01.000 --> 00:06:02.000]  其實沒有任何信仰的意義
[00:06:02.000 --> 00:06:03.000]  其實沒有任何信仰的意義
[00:06:03.000 --> 00:06:09.000]  難怪耶穌指責那些有口無心的信徒
[00:06:09.000 --> 00:06:12.000]  難怪耶穌指責那些有口無心的信徒
[00:06:12.000 --> 00:06:17.000]  他說凡稱呼我主啊主啊的人都不能進天國
[00:06:17.000 --> 00:06:20.000]  說凡稱呼我主啊主啊的人都不能進天國
[00:06:20.000 --> 00:06:21.000]  說凡稱呼我主啊主啊的人都不能進天國
[00:06:21.000 --> 00:06:24.000]  在香港如果你不是一個註冊的社工
[00:06:24.000 --> 00:06:25.000]  在香港如果你不是一個註冊的社工
[00:06:25.000 --> 00:06:27.000]  你說你自己是社工也是犯法的
[00:06:27.000 --> 00:06:28.000]  你說你自己是社工也是犯法的
[00:06:28.000 --> 00:06:30.000]  在香港如果你不是一個註冊的社工
[00:06:30.000 --> 00:06:31.000]  而你自稱自己是社工
[00:06:31.000 --> 00:06:32.000]  而你自稱自己是社工
[00:06:32.000 --> 00:06:33.000]  如果你說自己是基督徒
[00:06:33.000 --> 00:06:35.000]  從來沒有人向你求證
[00:06:35.000 --> 00:06:36.000]  但是你說自己是基督徒
[00:06:36.000 --> 00:06:38.000]  從來沒有人向你求證
[00:06:38.000 --> 00:06:40.000]  證明你是基督徒的身份
[00:06:40.000 --> 00:06:42.000]  不是牧師寫封受贈證明
[00:06:42.000 --> 00:06:43.000]  證明你是基督徒的身份
[00:06:43.000 --> 00:06:44.000]  證明你是基督徒的身份
[00:06:44.000 --> 00:06:46.000]  牧師寫一個信來證明
[00:06:46.000 --> 00:06:49.000]  而是你在基督裏應有生命的表現
[00:06:49.000 --> 00:06:52.000]  而是你在基督裏應該要有生命的感覺
[00:06:52.000 --> 00:06:53.000]  所以真正的信心
[00:06:53.000 --> 00:06:55.000]  不是只停留在嘴巴上
[00:06:55.000 --> 00:06:58.000]  所以真正的信心並不是停留在嘴巴上
[00:06:58.000 --> 00:07:02.000]  第二樣提到真正的信心不是口是心非
[00:07:02.000 --> 00:07:04.000]  第二樣提到不是真正的信心
[00:07:04.000 --> 00:07:06.000]  不是口是心非
[00:07:06.000 --> 00:07:08.000]  亞各書二章十五十六節
[00:07:08.000 --> 00:07:11.000]  用了一個例子去解釋
[00:07:11.000 --> 00:07:14.000]  亞各書十五十六章用了一個例子來解釋
[00:07:14.000 --> 00:07:15.000]  請惟利讀出
[00:07:15.000 --> 00:07:17.000]  若是弟兄或是姐妹
[00:07:17.000 --> 00:07:20.000]  赤身露體又缺了日用的飲食
[00:07:20.000 --> 00:07:22.000]  你們中間有人對他們說
[00:07:22.000 --> 00:07:23.000]  平平安安的去吧
[00:07:23.000 --> 00:07:25.000]  願你們穿得暖吃得飽
[00:07:25.000 --> 00:07:28.000]  卻不給他們身體所需用的
[00:07:28.000 --> 00:07:29.000]  這有什麼益處呢
[00:07:29.000 --> 00:07:31.000]  在這裏出現了一個人
[00:07:31.000 --> 00:07:33.000]  在這裏出現了一個人
[00:07:33.000 --> 00:07:34.000]  沒有衣服穿
[00:07:34.000 --> 00:07:35.000]  他們有衣服穿
[00:07:35.000 --> 00:07:38.000]  連每天賴以為生基本的飲食都缺乏
[00:07:38.000 --> 00:07:41.000]  連每天賴以為生的飲食都缺乏
[00:07:41.000 --> 00:07:43.000]  他很需要人即時的周濟
[00:07:43.000 --> 00:07:45.000]  他很需要人馬上即時的周濟
[00:07:45.000 --> 00:07:47.000]  否則他的生命會出現危機
[00:07:47.000 --> 00:07:49.000]  否則他的生命會出現危機
[00:07:49.000 --> 00:07:54.000]  但裏面有一位只是將信心當作口號掛在口邊的信徒
[00:07:54.000 --> 00:07:58.000]  但裏面有一位只是將信心當作口號掛在口邊的信徒
[00:07:58.000 --> 00:08:01.000]  他就用很虔誠猶太人的見面祝福語
[00:08:01.000 --> 00:08:03.000]  祝福你平平安安
[00:08:03.000 --> 00:08:07.000]  他就用很敬虔猶太人見面的打招呼的方式說
[00:08:07.000 --> 00:08:08.000]  祝福你平平安安
[00:08:08.000 --> 00:08:09.000]  願你穿得暖吃得飽
[00:08:09.000 --> 00:08:11.000]  願你穿得暖吃得飽
[00:08:11.000 --> 00:08:14.000]  有一個日本的翻譯更加傳神
[00:08:14.000 --> 00:08:16.000]  有一個日本的翻譯更加傳神
[00:08:16.000 --> 00:08:17.000]  他那裏這樣說
[00:08:17.000 --> 00:08:18.000]  弟兄祝你好運
[00:08:18.000 --> 00:08:19.000]  好好努力
[00:08:19.000 --> 00:08:20.000]  他這裏說到
[00:08:20.000 --> 00:08:21.000]  弟兄祝你好運
[00:08:21.000 --> 00:08:22.000]  好好努力
[00:08:22.000 --> 00:08:25.000]  英文是更加抵死
[00:08:25.000 --> 00:08:29.000]  英文就更加的寫實
[00:08:29.000 --> 00:08:32.000]  他說Pay more effort and good luck man
[00:08:32.000 --> 00:08:34.000]  Pay more effort and good luck man
[00:08:34.000 --> 00:08:35.000]  就是說好努力了
[00:08:35.000 --> 00:08:37.000]  他說你好好努力吧
[00:08:37.000 --> 00:08:38.000]  願你成功
[00:08:38.000 --> 00:08:40.000]  如果這樣說了之後
[00:08:40.000 --> 00:08:41.000]  甚麼都不做
[00:08:41.000 --> 00:08:43.000]  連請他吃一餐飯都不請
[00:08:43.000 --> 00:08:45.000]  對那個人有甚麼益處呢
[00:08:45.000 --> 00:08:47.000]  如果他甚麼都不做
[00:08:47.000 --> 00:08:48.000]  只是這樣子
[00:08:48.000 --> 00:08:50.000]  對這個人有甚麼好處呢
[00:08:50.000 --> 00:08:52.000]  花生漫畫如果大家喜歡看
[00:08:52.000 --> 00:08:54.000]  是一本講信仰的卡通
[00:08:54.000 --> 00:08:56.000]  花生漫畫如果大家喜歡看
[00:08:56.000 --> 00:08:58.000]  它是一個講信仰的卡通
[00:08:58.000 --> 00:08:59.000]  有一次那個主角
[00:08:59.000 --> 00:09:00.000]  Charlie Brown和他的朋友
[00:09:00.000 --> 00:09:02.000]  在一個寒冷的天氣裏面
[00:09:02.000 --> 00:09:04.000]  穿得暖暖
[00:09:04.000 --> 00:09:07.000]  在屋裏面享受那個暖氣
[00:09:07.000 --> 00:09:09.000]  有一次主角查理布朗和朋友
[00:09:09.000 --> 00:09:10.000]  在一個寒冷的冬天
[00:09:10.000 --> 00:09:11.000]  穿得很暖
[00:09:11.000 --> 00:09:13.000]  又在一個很暖和的房間裏
[00:09:13.000 --> 00:09:16.000]  他們所養的那隻狗Snoopy
[00:09:16.000 --> 00:09:18.000]  就在外面凍到發冷了
[00:09:18.000 --> 00:09:19.000]  他們養的那隻狗Snoopy
[00:09:19.000 --> 00:09:22.000]  就在外面很冷很冷的一直發抖
[00:09:22.000 --> 00:09:25.000]  Charlie Brown就和他的朋友討論
[00:09:25.000 --> 00:09:27.000]  查理布朗就和他的朋友一起討論
[00:09:27.000 --> 00:09:29.000]  Snoopy在外面真是可憐
[00:09:29.000 --> 00:09:31.000]  他說Snoopy在外面真是太可憐了
[00:09:31.000 --> 00:09:33.000]  外面又冷又餓
[00:09:33.000 --> 00:09:35.000]  外面又冷他又飢餓
[00:09:35.000 --> 00:09:36.000]  我們應該為他做點事
[00:09:36.000 --> 00:09:37.000]  Try to do something
[00:09:37.000 --> 00:09:39.000]  我們應該要為他做點事
[00:09:39.000 --> 00:09:43.000]  結果Charlie Brown和他走到屋外
[00:09:43.000 --> 00:09:45.000]  於是查理布朗就走到了屋外
[00:09:45.000 --> 00:09:47.000]  對著很凍的Snoopy說
[00:09:47.000 --> 00:09:48.000]  對著很冷很冷的Snoopy說
[00:09:48.000 --> 00:09:52.000]  Snoopy你要保持一個堅強快樂的心境
[00:09:52.000 --> 00:09:55.000]  他說Snoopy你要保持一個堅強快樂的心境
[00:09:55.000 --> 00:09:58.000]  結果又繼續回到屋裏面享受他溫暖的房間
[00:09:58.000 --> 00:10:01.000]  結果他又回到了屋裏面繼續享受他的溫暖
[00:10:01.000 --> 00:10:03.000]  其實作者想說
[00:10:03.000 --> 00:10:04.000]  其實作者想說
[00:10:04.000 --> 00:10:06.000]  你為將Snoopy帶入屋裏面
[00:10:06.000 --> 00:10:07.000]  甚麼問題都解決
[00:10:07.000 --> 00:10:09.000]  你不就把Snoopy帶進屋子
[00:10:09.000 --> 00:10:10.000]  所有的問題就解決了嗎
[00:10:10.000 --> 00:10:12.000]  我們很喜歡討論很多的問題
[00:10:12.000 --> 00:10:13.000]  我們很喜歡討論很多的問題
[00:10:13.000 --> 00:10:15.000]  我們很喜歡解釋很多的問題
[00:10:15.000 --> 00:10:16.000]  我們很喜歡解釋很多的問題
[00:10:16.000 --> 00:10:18.000]  但我們沒有解決那個問題
[00:10:18.000 --> 00:10:19.000]  但是我們卻沒有解決那個問題
[00:10:19.000 --> 00:10:20.000]  作者就說
[00:10:20.000 --> 00:10:23.000]  其實他畫這段Snoopy的卡通
[00:10:23.000 --> 00:10:27.000]  靈感就是來自亞國書2章這段聖經
[00:10:27.000 --> 00:10:29.000]  作者說他畫這段
[00:10:29.000 --> 00:10:31.000]  Snoopy這段可憐的故事
[00:10:31.000 --> 00:10:34.000]  他的理念就是從這段經文
[00:10:34.000 --> 00:10:36.000]  我們稱這個為屬靈的虛偽
[00:10:36.000 --> 00:10:38.000]  我們稱這個為屬靈的虛偽
[00:10:38.000 --> 00:10:40.000]  我們講一些很屬靈的用詞
[00:10:40.000 --> 00:10:42.000]  我們說了很多很屬靈的用詞
[00:10:42.000 --> 00:10:44.000]  來包裝我們個人的虛偽
[00:10:44.000 --> 00:10:45.000]  包裝我們個人的虛偽
[00:10:45.000 --> 00:10:48.000]  掩飾我們不願意伸出同情之手
[00:10:48.000 --> 00:10:50.000]  掩飾我們不願意伸出同情之手
[00:10:50.000 --> 00:10:54.000]  約翰一書3章16-18節有一段精彩的補充
[00:10:54.000 --> 00:10:58.000]  約翰一書3章16-18節有一段精彩的補充
[00:10:58.000 --> 00:10:59.000]  他先講那個前提
[00:10:59.000 --> 00:11:01.000]  主為我們捨命從此
[00:11:01.000 --> 00:11:03.000]  我們就知道何為愛
[00:11:03.000 --> 00:11:04.000]  也當為弟兄捨命
[00:11:04.000 --> 00:11:06.000]  他這裡有個前提提到
[00:11:06.000 --> 00:11:07.000]  主為我們捨命
[00:11:07.000 --> 00:11:10.000]  我們從此就知道何為愛
[00:11:10.000 --> 00:11:12.000]  我們也當為弟兄捨命
[00:11:12.000 --> 00:11:13.000]  然後他講到一個處境
[00:11:13.000 --> 00:11:15.000]  請凡世上的財物
[00:11:15.000 --> 00:11:19.000]  看見弟兄窮乏的
[00:11:19.000 --> 00:11:21.000]  卻塞著憐憫的心
[00:11:21.000 --> 00:11:22.000]  愛神的心
[00:11:22.000 --> 00:11:24.000]  怎麼存在裡面呢?
[00:11:24.000 --> 00:11:26.000]  而在處境方面提到
[00:11:26.000 --> 00:11:27.000]  凡有世上財物的
[00:11:27.000 --> 00:11:29.000]  看見弟兄重乏
[00:11:29.000 --> 00:11:31.000]  卻塞住連續的心
[00:11:31.000 --> 00:11:34.000]  愛神的心怎能存在他裡面呢?
[00:11:34.000 --> 00:11:35.000]  然後他就勸勉
[00:11:35.000 --> 00:11:36.000]  小姐們啊
[00:11:36.000 --> 00:11:37.000]  我們相信愛
[00:11:37.000 --> 00:11:39.000]  不要只在言語和舌頭上
[00:11:39.000 --> 00:11:41.000]  總要在行為和知識上
[00:11:41.000 --> 00:11:42.000]  然後他就勸勉說
[00:11:42.000 --> 00:11:43.000]  小子們啊
[00:11:43.000 --> 00:11:44.000]  我們相愛
[00:11:44.000 --> 00:11:46.000]  不要只在言語和舌頭上
[00:11:46.000 --> 00:11:48.000]  總要在行為和誠實上
[00:11:48.000 --> 00:11:50.000]  英文叫做Lip Service
[00:11:50.000 --> 00:11:51.000]  即是只有嘴巴
[00:11:51.000 --> 00:11:53.000]  英文叫做Lip Service
[00:11:53.000 --> 00:11:54.000]  就是只有張嘴
[00:11:54.000 --> 00:11:58.000]  所以求主幫助我們
[00:11:58.000 --> 00:12:02.000]  然後亞各提到第三個真正的信心
[00:12:02.000 --> 00:12:04.000]  第三點亞各提到的
[00:12:04.000 --> 00:12:06.000]  何為真正的信心呢?
[00:12:06.000 --> 00:12:08.000]  不是個人的見解
[00:12:08.000 --> 00:12:11.000]  以前我在社會服務做外展的時候
[00:12:11.000 --> 00:12:13.000]  以前我在社會服務做外展的時候
[00:12:13.000 --> 00:12:16.000]  我就跟一位同事講信仰
[00:12:16.000 --> 00:12:18.000]  我就跟一位同事講信仰
[00:12:18.000 --> 00:12:19.000]  他是一個典型無神論者
[00:12:19.000 --> 00:12:21.000]  他是一個典型無神論者
[00:12:21.000 --> 00:12:23.000]  他認為世界上所有的事情
[00:12:23.000 --> 00:12:24.000]  都是相對無絕對的
[00:12:24.000 --> 00:12:26.000]  他認為世界上所有的事情
[00:12:26.000 --> 00:12:28.000]  都是相對沒有絕對的
[00:12:28.000 --> 00:12:30.000]  對於我這種吵架沒輸過的人
[00:12:30.000 --> 00:12:33.000]  對於我這種吵架從來沒輸過的人
[00:12:33.000 --> 00:12:35.000]  又擅長邏輯思辨的人
[00:12:35.000 --> 00:12:36.000]  又擅長邏輯思辨的人
[00:12:36.000 --> 00:12:38.000]  我就示範了一次完美的KO
[00:12:38.000 --> 00:12:40.000]  我就示範了一次完美的KO
[00:12:40.000 --> 00:12:42.000]  我就反問他一句
[00:12:42.000 --> 00:12:43.000]  我就反問他一句
[00:12:43.000 --> 00:12:45.000]  如果你這句話成立的話
[00:12:45.000 --> 00:12:46.000]  如果你這句話成立的話
[00:12:46.000 --> 00:12:48.000]  世界上所有的事情
[00:12:48.000 --> 00:12:50.000]  是相對無絕對的
[00:12:50.000 --> 00:12:51.000]  世界上所有的事情
[00:12:51.000 --> 00:12:53.000]  是相對沒有絕對的
[00:12:53.000 --> 00:12:54.000]  如果你這句話成立的話
[00:12:54.000 --> 00:12:55.000]  如果你這句話成立的話
[00:12:55.000 --> 00:12:57.000]  你這句話就是絕對的
[00:12:57.000 --> 00:12:58.000]  你這句話就是絕對的
[00:12:58.000 --> 00:13:00.000]  如果你這句話不成立的話
[00:13:00.000 --> 00:13:01.000]  如果你這句話不成立的話
[00:13:01.000 --> 00:13:03.000]  這個世界上就有一些絕對的東西
[00:13:03.000 --> 00:13:04.000]  不是全部相對的
[00:13:04.000 --> 00:13:06.000]  這個世界上就有一些絕對的事情
[00:13:06.000 --> 00:13:07.000]  並不是相對的
[00:13:07.000 --> 00:13:13.000]  當時那個同事就不理我了
[00:13:13.000 --> 00:13:15.000]  當時那個同事就不理我了
[00:13:15.000 --> 00:13:18.000]  這個其實反映現代人對事物的很多看法
[00:13:18.000 --> 00:13:21.000]  這個其實反映現代人很多對事物的看法
[00:13:21.000 --> 00:13:22.000]  這個其實反映現代人很多對事物的看法
[00:13:22.000 --> 00:13:23.000]  觀點與角度
[00:13:23.000 --> 00:13:24.000]  觀點與角度
[00:13:24.000 --> 00:13:25.000]  見仁見智
[00:13:25.000 --> 00:13:26.000]  見仁見智
[00:13:26.000 --> 00:13:27.000]  你有你喜歡,我有我喜歡
[00:13:27.000 --> 00:13:28.000]  你有你喜歡,我有我喜歡
[00:13:28.000 --> 00:13:30.000]  我們最多河水不犯井水
[00:13:30.000 --> 00:13:31.000]  我們最多河水不犯井水
[00:13:31.000 --> 00:13:33.000]  第二章十八節是怎麼說的呢?
[00:13:33.000 --> 00:13:34.000]  第二章十八節是怎麼說的呢?
[00:13:34.000 --> 00:13:35.000]  第二章十八節是怎麼說的呢?
