
[00:00:00.000 --> 00:00:04.000]  好,在我們聽到之前
[00:08:44.000 --> 00:08:46.000]  滾下去怎麼辦呢?
[00:08:46.000 --> 00:08:48.000]  其實除了這樣
[00:08:48.000 --> 00:08:50.000]  什麼都看不見
[00:08:50.000 --> 00:08:52.000]  而令自己陷入了
[00:08:52.000 --> 00:08:55.000]  一個負面的情緒裡面
[00:08:55.000 --> 00:08:57.000]  這兩個門徒就是這樣
[00:08:57.000 --> 00:08:59.000]  我們繼續看下去
[00:08:59.000 --> 00:09:03.000]  看看究竟耶穌怎樣幫助他們
[00:09:03.000 --> 00:09:06.000]  在第17至24節那裡
[00:09:06.000 --> 00:09:08.000]  我們剛才說了
[00:09:08.000 --> 00:09:12.000]  耶穌是主動去走近他們
[00:09:12.000 --> 00:09:14.000]  去關心他們
[00:09:14.000 --> 00:09:17.000]  然後也給他們機會去分享
[00:09:17.000 --> 00:09:21.000]  他們當時正在經歷什麼事情
[00:09:21.000 --> 00:09:25.000]  當他們表達了他們的訴苦
[00:09:25.000 --> 00:09:27.000]  向耶穌訴苦
[00:09:27.000 --> 00:09:29.000]  說完他們的情況之後
[00:09:29.000 --> 00:09:31.000]  第二十五節那裡
[00:09:31.000 --> 00:09:33.000]  耶穌這樣回應他們
[00:09:33.000 --> 00:09:35.000]  他說無知的人
[00:09:35.000 --> 00:09:37.000]  先知所說的一切話
[00:09:37.000 --> 00:09:41.000]  你們的心信得太遲鈍了
[00:09:41.000 --> 00:09:45.000]  基督不是必須受這些苦難
[00:09:45.000 --> 00:09:48.000]  然後進入他的榮耀嗎?
[00:09:48.000 --> 00:09:49.000]  在聖經裡面
[00:09:49.000 --> 00:09:51.000]  如果說進入榮耀
[00:09:51.000 --> 00:09:53.000]  說到耶穌進入榮耀
[00:09:53.000 --> 00:09:57.000]  往往就是指到他死後的復活
[00:09:57.000 --> 00:09:59.000]  耶穌直接指出
[00:09:59.000 --> 00:10:02.000]  這兩個門徒其實他們是無知
[00:10:02.000 --> 00:10:05.000]  以及信得太遲鈍
[00:10:05.000 --> 00:10:07.000]  意思就是他在這個時間
[00:10:07.000 --> 00:10:09.000]  眼睛看不到
[00:10:09.000 --> 00:10:10.000]  認不到耶穌
[00:10:10.000 --> 00:10:13.000]  他忘記了他以前的教導
[00:10:13.000 --> 00:10:16.000]  即使聽到婦女報告
[00:10:16.000 --> 00:10:18.000]  他已經復活
[00:10:18.000 --> 00:10:20.000]  但他仍然不能夠
[00:10:20.000 --> 00:10:23.000]  聯繫到耶穌的教導起來
[00:10:23.000 --> 00:10:27.000]  雖然耶穌也很多次這樣說
[00:10:27.000 --> 00:10:29.000]  預言他自己的死
[00:10:29.000 --> 00:10:32.000]  也說過他要經過苦難
[00:10:32.000 --> 00:10:35.000]  才能夠進入榮耀
[00:10:35.000 --> 00:10:38.000]  但這兩個門徒卻是領受不了
[00:10:38.000 --> 00:10:43.000]  上帝這個應許其實已經在發生
[00:10:43.000 --> 00:10:46.000]  耶穌指出他們的問題
[00:10:46.000 --> 00:10:48.000]  不只是去指責他們
[00:10:48.000 --> 00:10:51.000]  而是一步一步地引導他們
[00:10:51.000 --> 00:10:54.000]  去明白和看見
[00:10:54.000 --> 00:10:56.000]  二十七節那裡
[00:10:56.000 --> 00:11:02.000]  耶穌就從摩西和眾先之起
[00:11:02.000 --> 00:11:05.000]  凡經上所指著自己的話
[00:11:05.000 --> 00:11:09.000]  都給他們作了解釋
[00:11:09.000 --> 00:11:13.000]  就是說耶穌和他們查經
[00:11:13.000 --> 00:11:17.000]  不知道你會不會有興趣問一下
[00:11:17.000 --> 00:11:20.000]  耶穌究竟和他們查什麼聖經呢
[00:11:20.000 --> 00:11:22.000]  相信耶穌當時
[00:11:22.000 --> 00:11:25.000]  會和他們去重溫聖經裡
[00:11:25.000 --> 00:11:29.000]  究竟上帝怎麼去說祂的拯救計劃
[00:11:29.000 --> 00:11:32.000]  也幫他們去看回
[00:11:32.000 --> 00:11:35.000]  其實在聖經裡是有預言到
[00:11:35.000 --> 00:11:37.000]  耶穌會受害
[00:11:37.000 --> 00:11:40.000]  但是祂也會復活
[00:11:40.000 --> 00:11:44.000]  這些事情其實都在上帝的計劃裡
[00:11:44.000 --> 00:11:48.000]  耶穌帶領他們進入上帝的話
[00:11:48.000 --> 00:11:51.000]  因為他知道明白上帝的話
[00:11:51.000 --> 00:11:56.000]  是認識神和正在找上帝應許的起點
[00:11:56.000 --> 00:12:00.000]  接著在二十八至二十九節
[00:12:00.000 --> 00:12:04.000]  說到耶穌本來打算繼續上路
[00:12:04.000 --> 00:12:07.000]  但是門徒要求他們留下
[00:12:07.000 --> 00:12:09.000]  和他們同住
[00:12:09.000 --> 00:12:12.000]  於是耶穌就答應了
[00:12:12.000 --> 00:12:14.000]  他就留下來和他們同住
[00:12:14.000 --> 00:12:16.000]  和他們吃飯
[00:12:16.000 --> 00:12:18.000]  其實這兩個門徒當時
[00:12:18.000 --> 00:12:22.000]  還沒有認出這個人就是耶穌
[00:12:22.000 --> 00:12:24.000]  但是他們應該意識到
[00:12:24.000 --> 00:12:27.000]  這個人是來幫他們的
[00:12:27.000 --> 00:12:29.000]  所以就留下他們
[00:12:29.000 --> 00:12:31.000]  其實耶穌這個時候
[00:12:31.000 --> 00:12:34.000]  和這兩個門徒的同在
[00:12:34.000 --> 00:12:38.000]  給了他們一個很大的安慰
[00:12:38.000 --> 00:12:42.000]  也是對於這兩個當時很失落的門徒
[00:12:42.000 --> 00:12:45.000]  一個很需要的陪伴
[00:12:45.000 --> 00:12:48.000]  接著到第三十節
[00:12:48.000 --> 00:12:51.000]  這裡說耶穌坐下來
[00:12:51.000 --> 00:12:53.000]  和他們用餐的時候
[00:12:53.000 --> 00:12:55.000]  耶穌拿起餅來
[00:12:55.000 --> 00:12:59.000]  祝福了 抹開 遞給他們
[00:12:59.000 --> 00:13:02.000]  這個行動熟口熟面
[00:13:02.000 --> 00:13:04.000]  我們每個月都做一次
[00:13:04.000 --> 00:13:06.000]  是聖餐的一幕
[00:13:06.000 --> 00:13:08.000]  剛才我們說這兩個門徒
[00:13:08.000 --> 00:13:12.000]  就不是那十二個門徒裡面
[00:13:12.000 --> 00:13:16.000]  所以他們應該沒有親身參與
[00:13:16.000 --> 00:13:20.000]  耶穌和那十二個門徒的最後晚餐
[00:13:20.000 --> 00:13:23.000]  和之後的抹餅
[00:13:23.000 --> 00:13:25.000]  可能當時
[00:13:25.000 --> 00:13:27.000]  但是我想之後
[00:13:27.000 --> 00:13:30.000]  那十二個仕途又跟他們說
[00:13:30.000 --> 00:13:32.000]  不知道他們聽到的時候
[00:13:32.000 --> 00:13:33.000]  會不會都說
[00:13:33.000 --> 00:13:36.000]  如果我當時都可以
[00:13:36.000 --> 00:13:39.000]  和耶穌一起抹餅就好了
[00:13:39.000 --> 00:13:43.000]  終於在這個時候
[00:13:43.000 --> 00:13:46.000]  他們看到耶穌真的在他們面前
[00:13:46.000 --> 00:13:48.000]  和他們抹餅
[00:13:48.000 --> 00:13:51.000]  於是他們就像叮一聲一樣
[00:13:51.000 --> 00:13:55.000]  記起這個場面
[00:13:55.000 --> 00:13:59.000]  這樣就去領受到
[00:13:59.000 --> 00:14:03.000]  耶穌就是那個復活的主
[00:14:03.000 --> 00:14:08.000]  這個當時是在別人群體裡面的經歷
[00:14:08.000 --> 00:14:10.000]  就變成了他們兩個人
[00:14:10.000 --> 00:14:13.000]  親身和耶穌的經歷
[00:14:13.000 --> 00:14:14.000]  在這個時候
[00:14:14.000 --> 00:14:15.000]  三十一節說
[00:14:15.000 --> 00:14:17.000]  他們在抹餅之後
[00:14:17.000 --> 00:14:19.000]  眼睛就開了
[00:14:19.000 --> 00:14:21.000]  開了即是明亮了
[00:14:21.000 --> 00:14:26.000]  他們就認出眼前這個是耶穌
[00:14:26.000 --> 00:14:29.000]  門徒和耶穌的相遇
[00:14:29.000 --> 00:14:32.000]  又看不見認不出
[00:14:32.000 --> 00:14:34.000]  漸漸去認到
[00:14:34.000 --> 00:14:36.000]  他就是那位復活的主
[00:14:36.000 --> 00:14:39.000]  其實這個是一個盡情
[00:14:39.000 --> 00:14:42.000]  這個也讓我們去反思
[00:14:42.000 --> 00:14:44.000]  其實我們是怎樣
[00:14:44.000 --> 00:14:47.000]  和耶穌相遇相交的呢
[00:14:47.000 --> 00:14:50.000]  其實這兩個門徒應該
[00:14:50.000 --> 00:14:53.000]  在生前都一直跟著耶穌
[00:14:53.000 --> 00:14:56.000]  他們都有學上帝的話
[00:14:56.000 --> 00:14:57.000]  但是在那一刻
[00:14:57.000 --> 00:15:00.000]  他們卻是未能夠獨透
[00:15:00.000 --> 00:15:03.000]  未能夠由頭腦上面的知道
[00:15:03.000 --> 00:15:07.000]  去到他們的心眼被打開
[00:15:07.000 --> 00:15:11.000]  那究竟什麼是真正的讀聖經呢
[00:15:11.000 --> 00:15:13.000]  真正的讀經
[00:15:13.000 --> 00:15:15.000]  就是將神的話
[00:15:15.000 --> 00:15:17.000]  和我們生命裡面的經歷
[00:15:17.000 --> 00:15:19.000]  來結合
[00:15:19.000 --> 00:15:24.000]  讓聖經讀入我們的生命處境裡面
[00:15:24.000 --> 00:15:27.000]  也叫我們能夠去領略到
[00:15:27.000 --> 00:15:30.000]  上帝的教導和應許
[00:15:30.000 --> 00:15:35.000]  讓上帝的話在我們自己的生命裡面活出來
[00:15:35.000 --> 00:15:38.000]  去改變我們自己
[00:15:38.000 --> 00:15:40.000]  每年的八月
[00:15:40.000 --> 00:15:44.000]  其實香港都有一個廣九的賢經培靈大會
[00:15:44.000 --> 00:15:46.000]  剛剛八月初的時候
[00:15:46.000 --> 00:15:48.000]  有沒有人有參加的
[00:15:48.000 --> 00:15:51.000]  就是上網或者親身音樂
[00:15:51.000 --> 00:15:53.000]  都有吧
[00:15:53.000 --> 00:15:56.000]  下一屆的其中一位講員
[00:15:56.000 --> 00:15:58.000]  就是高銘謙牧師
[00:15:58.000 --> 00:16:03.000]  他是建道神學院的舊約老師
[00:16:03.000 --> 00:16:05.000]  其實在神學院的時候
[00:16:05.000 --> 00:16:07.000]  他是我的學長
[00:16:07.000 --> 00:16:09.000]  其實讀神學的時候
[00:16:09.000 --> 00:16:12.000]  他已經是一位高材生
[00:16:12.000 --> 00:16:16.000]  畢業那年得了很多學科的獎
[00:16:16.000 --> 00:16:19.000]  在他的一篇分享文章裡
[00:16:19.000 --> 00:16:24.000]  他講到其實他是中學時代回教會
[00:16:24.000 --> 00:16:26.000]  那時候他的教會
[00:16:26.000 --> 00:16:30.000]  每年都有一次聖經問答比賽
[00:16:30.000 --> 00:16:33.000]  而他好勝心都強
[00:16:33.000 --> 00:16:37.000]  為了要拿到這個比賽的冠軍
[00:16:37.000 --> 00:16:40.000]  他就買本聖經回去勤讀
[00:16:40.000 --> 00:16:43.000]  結果在他中學時代
[00:16:43.000 --> 00:16:46.000]  他已經將整本聖經看了四次
[00:16:46.000 --> 00:16:48.000]  是不是很厲害
[00:16:48.000 --> 00:16:50.000]  於是在他畢業那年
[00:16:50.000 --> 00:16:52.000]  就是中學畢業那年
[00:16:52.000 --> 00:16:55.000]  他的小組真的在聖經問答比賽裡
[00:16:55.000 --> 00:16:57.000]  拿到第一
[00:16:57.000 --> 00:17:00.000]  之後他就升讀大學
[00:17:00.000 --> 00:17:03.000]  大學裡面就有一個基督徒的群體
[00:17:03.000 --> 00:17:06.000]  就找他去參加茶經班
[00:17:06.000 --> 00:17:10.000]  不過他參加了一次之後就不去了
[00:17:10.000 --> 00:17:13.000]  因為他覺得內容太淺
[00:17:13.000 --> 00:17:17.000]  不適合他這個高級信徒
[00:17:17.000 --> 00:17:21.000]  還評價大茶經那位弟兄
[00:17:21.000 --> 00:17:23.000]  心裡覺得他不夠班
[00:17:23.000 --> 00:17:25.000]  應該調轉一下
[00:17:25.000 --> 00:17:28.000]  我帶你來上課就差不多了
[00:17:28.000 --> 00:17:33.000]  所以你也看到有一份自負
[00:17:33.000 --> 00:17:36.000]  有一天就有一個導師約他吃飯
[00:17:36.000 --> 00:17:39.000]  就問他你有沒有參加茶經小組
[00:17:39.000 --> 00:17:42.000]  他就很坦白說沒有
[00:17:42.000 --> 00:17:44.000]  因為所學的太淺
[00:17:44.000 --> 00:17:48.000]  所以我也沒有興趣
[00:17:48.000 --> 00:17:51.000]  然後這個導師就說了一句話
[00:17:51.000 --> 00:17:55.000]  高牧師說這句話是他一生都銘記的
[00:17:55.000 --> 00:17:57.000]  這個導師說
[00:17:57.000 --> 00:18:00.000]  他說一個簡單的真理
[00:18:00.000 --> 00:18:02.000]  如果沒有實踐
[00:18:02.000 --> 00:18:06.000]  就等於不知道這個真理
[00:18:06.000 --> 00:18:10.000]  這句話令他恍然大悟
[00:18:10.000 --> 00:18:13.000]  他說當時好像感受到
[00:18:13.000 --> 00:18:15.000]  心裡有團火燒著
[00:18:15.000 --> 00:18:20.000]  之後他懺悔去改變
[00:18:20.000 --> 00:18:24.000]  他就謙卑地去參加這個茶經班
[00:18:24.000 --> 00:18:26.000]  因為知道他在當中
[00:18:26.000 --> 00:18:28.000]  不是要學更多的聖經知識
[00:18:28.000 --> 00:18:32.000]  而是他要去學習實踐
[00:18:32.000 --> 00:18:35.000]  學習去應用上帝的話
[00:18:35.000 --> 00:18:38.000]  在他的生命帶來改變
[00:18:38.000 --> 00:18:42.000]  我們的教會都很著重看聖經
[00:18:42.000 --> 00:18:45.000]  有很多茶經的機會
[00:18:45.000 --> 00:18:47.000]  或者你的團契都有茶經
[00:18:47.000 --> 00:18:49.000]  有不同的主日學
[00:18:49.000 --> 00:18:52.000]  大家要把握機會去學習
[00:18:52.000 --> 00:18:55.000]  但也不要追求自己
[00:18:55.000 --> 00:18:57.000]  成為那些只有知識
[00:18:57.000 --> 00:19:02.000]  沒有生命改變的所謂高級信徒
[00:19:02.000 --> 00:19:07.000]  當你真正領悟到上帝的真理的時候
[00:19:07.000 --> 00:19:10.000]  其實你面對不同的生活處境
[00:19:10.000 --> 00:19:14.000]  你都可以體驗到上帝說話的能力
[00:19:14.000 --> 00:19:20.000]  他的話會適時的出現改變你的心思意念
[00:19:20.000 --> 00:19:23.000]  他的話塑造你的生命
[00:19:23.000 --> 00:19:26.000]  在你覺得很黑暗很苦的時候
[00:19:26.000 --> 00:19:31.000]  神的話照亮你帶給你盼望
[00:19:31.000 --> 00:19:34.000]  也讓你身邊的人都看見
[00:19:34.000 --> 00:19:37.000]  你這份與別不同的生命力
[00:19:37.000 --> 00:19:43.000]  因為在你裡面有上帝的光
[00:19:43.000 --> 00:19:45.000]  這段經文最後一個段落
[00:19:45.000 --> 00:19:48.000]  三十一至三十五節
[00:19:48.000 --> 00:19:51.000]  說到門徒的眼睛開了
[00:19:51.000 --> 00:19:53.000]  認出耶穌了
[00:19:53.000 --> 00:19:54.000]  然後怎樣呢
[00:19:54.000 --> 00:19:57.000]  這裡說耶穌消失了
[00:19:57.000 --> 00:20:03.000]  但這兩個門徒的生命卻被點著了
[00:20:03.000 --> 00:20:05.000]  三十二節說
[00:20:05.000 --> 00:20:08.000]  在路上他和我們說話
[00:20:08.000 --> 00:20:11.000]  給我們講解聖經的時候
[00:20:11.000 --> 00:20:14.000]  我們的心在我們裡面
[00:20:14.000 --> 00:20:16.000]  豈不是火熱的嗎
[00:20:16.000 --> 00:20:19.000]  原來他們和耶穌的相遇
[00:20:19.000 --> 00:20:21.000]  好像剛才高牧師說的
[00:20:21.000 --> 00:20:23.000]  被導師叮了一聲
[00:20:23.000 --> 00:20:26.000]  心裡面火熱起來
[00:20:26.000 --> 00:20:28.000]  好像有一團火
[00:20:28.000 --> 00:20:31.000]  這兩個人之後怎樣呢
[00:20:31.000 --> 00:20:36.000]  他們本來是出走離開耶路撒冷
[00:20:36.000 --> 00:20:40.000]  但現在他們回頭了
[00:20:40.000 --> 00:20:43.000]  第三十三至三十五節說
[00:20:43.000 --> 00:20:49.000]  他們回去找他們這群信徒的領袖
[00:20:49.000 --> 00:20:51.000]  當時他們和門徒一起
[00:20:51.000 --> 00:20:55.000]  而這十一個門徒正在談論
[00:20:55.000 --> 00:21:00.000]  復活的主和西門彼得顯現
[00:21:00.000 --> 00:21:02.000]  似乎不同的人都將到
[00:21:02.000 --> 00:21:05.000]  耶穌復活顯現這個消息
[00:21:05.000 --> 00:21:08.000]  從不同的地方帶回來
[00:21:08.000 --> 00:21:12.000]  預報給這群信徒領袖知道
