
[00:00:00.000 --> 00:00:03.720]  經文讀完了,讀完這十字八字的經文
[00:04:31.000 --> 00:04:34.080]  若果有這麼大的對比的時候
[00:04:34.080 --> 00:04:40.200]  我就會問,為什麼亞國寫這段經文會包括「姊妹」呢?
[00:04:40.200 --> 00:04:42.200]  「姊妹」代表什麼呢?
[00:04:42.200 --> 00:04:46.680]  「姊妹」有什麼特別呢?
[00:04:49.200 --> 00:04:54.280]  他說一個弟兄赤身露體
[00:04:54.280 --> 00:04:57.520]  和一個姊妹赤身露體有什麼分別呢?
[00:04:57.520 --> 00:05:01.520]  有
[00:05:01.520 --> 00:05:04.800]  有時候弟兄會選擇赤身露體
[00:05:04.800 --> 00:05:06.800]  很熱就脫光衣服
[00:05:06.800 --> 00:05:08.800]  姊妹赤身露體
[00:05:08.800 --> 00:05:18.040]  其實是一個極度羞愧的地方
[00:05:18.040 --> 00:05:27.480]  當我回想起早期教會在那個年代的世界到底是怎樣呢?
[00:05:27.480 --> 00:05:29.960]  婦女代表什麼呢?
[00:05:29.960 --> 00:05:33.200]  容許我這樣說,今天我們男女平等
[00:05:33.200 --> 00:05:35.840]  可能你的另一半,你的女朋友
[00:05:35.840 --> 00:05:37.840]  比你更加能幹
[00:05:37.840 --> 00:05:40.840]  她做的事情,她可以賺的錢比你更加多
[00:05:40.840 --> 00:05:42.200]  可能她比你還厲害
[00:05:42.200 --> 00:05:45.200]  又不會只有男的去找工作
[00:05:45.200 --> 00:05:48.360]  女的在家裡,現在越來越少這樣的家庭
[00:05:48.360 --> 00:05:52.440]  但是我們回到聖經時代,耶穌基督的時代
[00:05:52.440 --> 00:05:55.320]  到底一個女性代表什麼呢?
[00:05:55.320 --> 00:05:59.560]  女性就是代表若果她沒有男人的保護
[00:05:59.560 --> 00:06:03.200]  其實她是很脆弱的
[00:06:03.200 --> 00:06:08.880]  一個女性是不能夠靠自己的能力養活自己的
[00:06:08.880 --> 00:06:13.160]  你想想一個女性若果她不能夠靠自己的能力養活自己
[00:06:13.160 --> 00:06:15.680]  她也沒有足夠的飲食
[00:06:15.680 --> 00:06:17.680]  沒有足夠的衣服
[00:06:17.680 --> 00:06:23.240]  其實她是一個瀕臨死亡的邊緣
[00:06:23.240 --> 00:06:26.800]  而女性是不能夠自救的
[00:06:26.800 --> 00:06:30.440]  明白當時的處境了吧?
[00:06:30.440 --> 00:06:31.960]  其實是多麼嚴重的
[00:06:31.960 --> 00:06:34.320]  根據我們回看一些教會歷史
[00:06:34.320 --> 00:06:36.920]  早期教會耶穌基督的時代
[00:06:36.920 --> 00:06:41.160]  其實十分之一的人口處於極度貧窮
[00:06:41.160 --> 00:06:45.240]  若果這裡有一百人,有十個
[00:06:45.240 --> 00:06:49.160]  有十個在面對這些問題
[00:06:49.160 --> 00:06:51.560]  諷刺的地方是
[00:06:51.560 --> 00:06:53.560]  第十六節
[00:06:53.560 --> 00:06:56.600]  「你們中間有人對她說
[00:06:56.600 --> 00:06:59.960]  平平安安去吧
[00:06:59.960 --> 00:07:03.560]  願你穿得暖吃得飽」
[00:07:03.560 --> 00:07:10.600]  說了這麼久,聽完這句話
[00:07:10.600 --> 00:07:13.000]  若果是你做Role Play
[00:07:13.000 --> 00:07:17.000]  你會怎樣演繹這句對白?
[00:07:17.000 --> 00:07:23.720]  「走吧,不要搞笑,不要搞事」
[00:07:23.720 --> 00:07:26.600]  可能我們一開始看這段經文覺得挺好的
[00:07:26.600 --> 00:07:29.400]  你祝福她,祝她平平安安去吧
[00:07:29.400 --> 00:07:30.600]  我們現在經常都是這樣的
[00:07:30.600 --> 00:07:32.360]  你走的時候祝福你,祝福你
[00:07:32.360 --> 00:07:33.880]  其實就是「走吧,走吧」
[00:07:33.880 --> 00:07:37.880]  不是,我自己這樣演繹,你們不是的
[00:07:39.640 --> 00:07:41.640]  這裡說了兩件事
[00:07:41.640 --> 00:07:44.440]  第一,就是原來教會的人
[00:07:44.440 --> 00:07:47.240]  他看不看得到她的需要?
[00:07:47.240 --> 00:07:49.000]  看得到
[00:07:49.000 --> 00:07:51.800]  如果他看不到,他不會跟她說
[00:07:51.800 --> 00:07:54.440]  「願你穿得暖吃得飽」
[00:07:54.440 --> 00:07:58.520]  就因為他看見你冷,和看見你餓
[00:07:58.520 --> 00:08:02.360]  但問題是教會的反應只是停了
[00:08:02.360 --> 00:08:06.840]  「你平平安安的去吧」
[00:08:10.600 --> 00:08:14.120]  若果以今天的說話
[00:08:14.120 --> 00:08:16.120]  其實平平安安在那時候
[00:08:16.120 --> 00:08:19.160]  就等於今天我們說祝福你
[00:08:19.160 --> 00:08:21.560]  一句這麼簡單的說話
[00:08:21.560 --> 00:08:22.760]  當我們說祝福你
[00:08:22.760 --> 00:08:26.200]  其實有時候我們都未必真的是祝福你
[00:08:26.200 --> 00:08:27.960]  只是一個口頭禪
[00:08:27.960 --> 00:08:31.480]  不過外面就說Hello和Goodbye
[00:08:31.480 --> 00:08:35.080]  我們就習慣了說祝福你
[00:08:35.080 --> 00:08:37.480]  這句說話本身沒有問題
[00:08:37.480 --> 00:08:41.960]  但若果一間教會對會眾的關懷
[00:08:41.960 --> 00:08:46.520]  只是停響「你平平安安的去吧」
[00:08:46.520 --> 00:08:48.200]  聖經說
[00:08:48.200 --> 00:08:53.160]  「這樣信心若沒有行為,是死的」
[00:08:53.160 --> 00:08:55.560]  第一點,很簡單
[00:08:55.560 --> 00:08:59.080]  只有「講」字是沒有用的
[00:08:59.080 --> 00:09:01.480]  在小組裡也是
[00:09:01.480 --> 00:09:04.840]  我們說我們怎樣愛小組的組員
[00:09:04.840 --> 00:09:06.200]  是沒有用的
[00:09:06.200 --> 00:09:09.400]  要有行為
[00:09:09.400 --> 00:09:10.680]  舉兩個例子
[00:09:10.680 --> 00:09:15.560]  由2014年小弟踏入了同福這個大家庭之後
[00:09:15.560 --> 00:09:18.120]  就開始有WhatsApp的發明
[00:09:18.120 --> 00:09:20.680]  WhatsApp的群組就與日俱增
[00:09:20.680 --> 00:09:24.760]  我曾幾何時有一次數過有60個WhatsApp群組
[00:09:24.760 --> 00:09:26.760]  那60個是正在用的
[00:09:26.760 --> 00:09:28.280]  有些已經quit了
[00:09:28.280 --> 00:09:30.680]  約他們吃飯也開一個群組
[00:09:30.680 --> 00:09:32.200]  結束了就大家走了
[00:09:32.200 --> 00:09:33.320]  那些我已經走了
[00:09:33.320 --> 00:09:35.000]  還有60個
[00:09:35.000 --> 00:09:37.240]  WhatsApp群組有什麼特色呢
[00:09:37.240 --> 00:09:39.880]  除了大家約時間問你到沒有
[00:09:39.880 --> 00:09:44.440]  或者告訴你還有5分鐘,還有10個地鐵站才到之外
[00:09:44.440 --> 00:09:47.000]  其實就是出代討事項
[00:09:47.000 --> 00:09:48.600]  「我今天生病了」
[00:09:48.600 --> 00:09:50.680]  「我行者咬柴了」
[00:09:50.680 --> 00:09:54.680]  然後你就會見到這些東西
[00:09:54.680 --> 00:09:55.800]  是吧
[00:09:55.800 --> 00:09:58.440]  就按你的程度
[00:09:58.440 --> 00:09:59.640]  迫切性
[00:09:59.640 --> 00:10:02.680]  他就會出這個
[00:10:02.680 --> 00:10:05.000]  又或者更多
[00:10:05.000 --> 00:10:07.560]  那其實你看你咬柴咬得多厲害
[00:10:07.560 --> 00:10:09.960]  如果你咬柴咬到三隻手
[00:10:09.960 --> 00:10:12.200]  你斷了腳就有一堆了
[00:10:12.200 --> 00:10:13.240]  OK
[00:10:13.240 --> 00:10:18.840]  當我們每一次打這隻手的時候代表什麼
[00:10:18.840 --> 00:10:22.440]  代表一個Pledge
[00:10:22.440 --> 00:10:25.160]  就是我會為你祈禱
[00:10:25.160 --> 00:10:27.800]  你打一隻手你會為他祈禱
[00:10:27.800 --> 00:10:31.880]  你打三隻你應該為他祈禱三次
[00:10:31.880 --> 00:10:36.040]  但我記得有一次和我自己小組的弟兄姊妹問
[00:10:36.040 --> 00:10:38.680]  我們打這隻手的時候
[00:10:38.680 --> 00:10:42.040]  有百分之幾你真的會有禱告
[00:10:42.040 --> 00:10:44.760]  答案是50
[00:10:44.760 --> 00:10:48.280]  就是如果你打十次,有五次你是會祈禱的
[00:10:48.280 --> 00:10:49.640]  有五次你做什麼
[00:10:49.640 --> 00:10:53.640]  可能我忙著上班,不過夠時間打隻手
[00:10:53.640 --> 00:10:56.040]  不過不夠時間祈禱
[00:10:56.040 --> 00:10:59.080]  我開車,我夠時間打隻手
[00:10:59.080 --> 00:11:01.480]  不過我不夠時間為你祈禱
[00:11:01.480 --> 00:11:02.440]  你明不明白
[00:11:02.440 --> 00:11:05.400]  其實一個很簡單的WhatsApp群組裡的文化
[00:11:05.400 --> 00:11:07.720]  都反映了在我們日常生活裡
[00:11:07.720 --> 00:11:11.640]  我們說多過做
[00:11:11.640 --> 00:11:16.280]  這是不是我們今天的反省呢
[00:11:16.280 --> 00:11:19.560]  除此以外,說一個真實的個案
[00:11:19.560 --> 00:11:23.560]  在2008年小弟在另一間教會聚會
[00:11:23.560 --> 00:11:26.200]  我是一個組長
[00:11:26.200 --> 00:11:29.880]  在2008年
[00:11:29.880 --> 00:11:32.200]  你害不害怕
[00:11:32.200 --> 00:11:36.040]  1月26日晚上10點43分
[00:11:36.040 --> 00:11:38.520]  我真的找回那個電郵
[00:11:38.520 --> 00:11:39.720]  我收到一個電郵
[00:11:39.720 --> 00:11:41.080]  是其中一個弟兄
[00:11:41.080 --> 00:11:43.720]  那個弟兄是有思覺失調的
[00:11:43.720 --> 00:11:45.080]  康復者
[00:11:45.080 --> 00:11:48.440]  他發了一個電郵給我們整組
[00:11:48.440 --> 00:11:49.720]  Dear all
[00:11:49.720 --> 00:11:52.280]  個頭好痛
[00:11:52.280 --> 00:11:57.320]  天國再見
[00:11:57.320 --> 00:12:03.480]  如果你今晚收到一個這樣的電郵
[00:12:03.480 --> 00:12:05.400]  或者收到一個這樣的WhatsApp
[00:12:05.400 --> 00:12:08.360]  你會怎樣
[00:12:08.360 --> 00:12:10.360]  先發一隻祈禱手
[00:12:10.360 --> 00:12:11.720]  頂住
[00:12:11.720 --> 00:12:15.000]  你會怎樣
[00:12:15.000 --> 00:12:16.520]  打電話給他
[00:12:16.520 --> 00:12:18.840]  你猜我有沒有打呢
[00:12:18.840 --> 00:12:21.480]  不痛
[00:12:21.480 --> 00:12:23.000]  去他家
[00:12:23.000 --> 00:12:25.480]  知不知道他住哪呢
[00:12:25.480 --> 00:12:27.800]  你旁邊那個熟悉的
[00:12:27.800 --> 00:12:31.240]  你知不知道他住哪
[00:12:31.240 --> 00:12:36.760]  你最好問他拿地址
[00:12:36.760 --> 00:12:40.440]  我好想告訴你
[00:12:40.440 --> 00:12:41.560]  在那一天
[00:12:41.560 --> 00:12:45.720]  我們整個區
[00:12:45.720 --> 00:12:47.240]  出了去吃飯
[00:12:47.240 --> 00:12:49.240]  吃完飯回到家
[00:12:49.240 --> 00:12:51.240]  他發給我10點多
[00:12:51.240 --> 00:12:53.240]  但我看到這個電郵的時候
[00:12:53.240 --> 00:12:54.280]  已經11點半
[00:12:54.280 --> 00:12:55.640]  我已經回到家
[00:12:55.640 --> 00:12:56.760]  去完街洗完澡
[00:12:56.760 --> 00:12:57.320]  打算睡覺
[00:12:57.320 --> 00:12:58.280]  查看電郵
[00:12:58.280 --> 00:13:00.280]  發覺收到一個這樣的電郵
[00:13:00.280 --> 00:13:02.840]  然後我就好害怕
[00:13:02.840 --> 00:13:04.280]  會不會跳樓
[00:13:04.280 --> 00:13:05.720]  因為他有一個
[00:13:05.720 --> 00:13:06.920]  他之前有些前設
[00:13:06.920 --> 00:13:08.200]  他告訴我
[00:13:08.200 --> 00:13:10.760]  他住那裡有條行人天橋
[00:13:10.760 --> 00:13:11.720]  他在那裡走
[00:13:11.720 --> 00:13:14.680]  有時候他聽到聲音叫他跳下去
[00:13:14.680 --> 00:13:16.360]  真人真事
[00:13:16.360 --> 00:13:18.200]  我就真的很害怕
[00:13:18.200 --> 00:13:21.080]  那天我就再打給那個目者
[00:13:21.080 --> 00:13:23.720]  我說Pastor可不可以陪我去
[00:13:23.720 --> 00:13:27.000]  我只知道他大概住哪條村
[00:13:27.000 --> 00:13:28.680]  我沒有他的地址
[00:13:28.680 --> 00:13:30.360]  然後就叫他找教會
[00:13:30.360 --> 00:13:32.360]  有沒有紀錄找到他的地址
[00:13:32.360 --> 00:13:34.440]  然後我們就去他家
[00:13:34.440 --> 00:13:36.920]  在下面四處看一下
[00:13:36.920 --> 00:13:39.000]  然後上去跟看家說
[00:13:39.000 --> 00:13:40.040]  上去他家看一下
[00:13:40.040 --> 00:13:41.960]  拍門全部都沒有人認
[00:13:41.960 --> 00:13:43.400]  在隔壁的窗
[00:13:43.400 --> 00:13:45.320]  裝一下他的單位有沒有燈
[00:13:45.320 --> 00:13:46.200]  沒有
[00:13:46.200 --> 00:13:48.360]  看一下他信箱裡面有沒有信
[00:13:48.360 --> 00:13:49.800]  沒有
[00:13:49.800 --> 00:13:51.960]  到處看看有沒有人掉下來
[00:13:51.960 --> 00:13:53.480]  沒有
[00:13:53.480 --> 00:13:56.680]  等了兩個多小時
[00:13:56.680 --> 00:13:57.880]  在葵芳
[00:13:57.880 --> 00:14:00.440]  繞來繞去
[00:14:00.440 --> 00:14:01.160]  繞來繞去
[00:14:01.160 --> 00:14:04.200]  其實我們可以做的事情都做了
[00:14:04.200 --> 00:14:06.520]  後來見到一個警察
[00:14:06.520 --> 00:14:07.880]  我就去備案了
[00:14:07.880 --> 00:14:09.160]  我就跟那個警察說
[00:14:09.160 --> 00:14:10.280]  我收到這樣的電郵
[00:14:10.280 --> 00:14:12.360]  我怕他會出事
[00:14:12.360 --> 00:14:13.720]  留下我的電話
[00:14:13.720 --> 00:14:15.480]  如果有什麼事情
[00:14:15.480 --> 00:14:17.160]  請你通知我
[00:14:17.160 --> 00:14:18.840]  我也將我們
[00:14:18.840 --> 00:14:21.720]  找他找得很辛苦的一句說話
[00:14:21.720 --> 00:14:24.040]  如果你見字就請回
[00:14:24.040 --> 00:14:25.560]  voicemail當然留了
[00:14:25.560 --> 00:14:26.680]  也留了一張字條
[00:14:26.680 --> 00:14:31.240]  放在他家裡面
[00:14:31.240 --> 00:14:31.960]  你想一下
[00:14:31.960 --> 00:14:35.240]  如果有一天
[00:14:35.240 --> 00:14:37.720]  發這個電郵的是你
[00:14:37.720 --> 00:14:39.320]  而你的小組
[00:14:39.320 --> 00:14:42.600]  每一個人只回一隻祈禱手給你
[00:14:42.600 --> 00:14:51.560]  你還會不會留在這裡
[00:14:51.560 --> 00:14:56.680]  信仰不是用來說的
[00:14:56.680 --> 00:15:00.200]  信仰不只是說就行了
[00:15:00.200 --> 00:15:03.720]  當你見到你身邊弟兄姊妹有需要的時候
[00:15:03.720 --> 00:15:06.120]  我邀請你
[00:15:06.120 --> 00:15:08.520]  看看可不可以安排到你的工作
[00:15:08.520 --> 00:15:10.600]  盡量抽點時間
[00:15:10.600 --> 00:15:14.680]  去陪陪那個有需要的肢體
[00:15:14.680 --> 00:15:19.240]  這個才是真正活的信仰
[00:15:19.240 --> 00:15:20.120]  第二段經文
[00:15:20.120 --> 00:15:22.360]  必有人說你有信心
[00:15:22.360 --> 00:15:23.320]  我有行為
[00:15:23.320 --> 00:15:26.120]  然後你將你沒有行為的信心給我看
[00:15:26.120 --> 00:15:27.640]  我便藉著我的行為
[00:15:27.640 --> 00:15:30.360]  將我的信心自給你看
[00:15:30.360 --> 00:15:31.800]  這裡說什麼呢
[00:15:31.800 --> 00:15:35.400]  其實阿國預計
[00:15:35.400 --> 00:15:38.040]  他當有人跟他隔空對罵
[00:15:38.040 --> 00:15:39.000]  在吵架
[00:15:39.000 --> 00:15:40.200]  有個人說
[00:15:40.200 --> 00:15:42.520]  信心這些東西很抽象的
[00:15:42.520 --> 00:15:44.760]  我有你看不到
[00:15:44.760 --> 00:15:46.520]  阿國就回覆他
[00:15:46.520 --> 00:15:48.280]  你給我看你的信心
[00:15:48.280 --> 00:15:50.520]  我便可以藉著我的行為
[00:15:50.520 --> 00:15:52.840]  告訴你我的信心是怎樣
[00:15:52.840 --> 00:15:54.280]  你明白我的意思嗎
[00:15:54.280 --> 00:15:56.280]  對於阿國來說
[00:15:56.280 --> 00:15:58.200]  信心是不抽象的
[00:15:58.200 --> 00:15:59.800]  是很落地的
[00:15:59.800 --> 00:16:04.920]  信心是在我們日常生活的行為可以看到的
[00:16:04.920 --> 00:16:07.480]  接著有一句很特別的說話
[00:16:07.480 --> 00:16:09.720]  當我一直讀這段經文
[00:16:09.720 --> 00:16:14.440]  我覺得第二章十九節是整段經文最難解的
[00:16:14.440 --> 00:16:18.280]  他說你信神只有一位你信的不錯
[00:16:18.280 --> 00:16:22.760]  到底在說什麼呢
[00:16:22.760 --> 00:16:26.120]  你信神有多少位
[00:16:26.120 --> 00:16:27.880]  你講清楚一點
[00:16:27.880 --> 00:16:29.320]  三位一體
[00:16:29.320 --> 00:16:31.240]  我們信的神都只有一位
[00:16:31.240 --> 00:16:33.160]  但其實你想想
[00:16:33.160 --> 00:16:36.680]  對於耶穌時代的耶路撒冷
[00:16:36.680 --> 00:16:38.520]  對於那時候的猶太人
[00:16:38.520 --> 00:16:40.040]  他知道有一神論
[00:16:40.040 --> 00:16:43.480]  但在整個羅馬帝國他是泛神論
[00:16:43.480 --> 00:16:44.520]  什麼意思呢
[00:16:44.520 --> 00:16:45.480]  什麼都是神
[00:16:45.480 --> 00:16:46.920]  看到咪高峰也是神
[00:16:46.920 --> 00:16:48.360]  看到石頭也是神
[00:16:48.360 --> 00:16:51.080]  看到皇帝也要拜
[00:16:51.080 --> 00:16:52.280]  皇帝也是神
[00:16:52.280 --> 00:16:54.360]  如果你對《使徒行傳》熟悉
[00:16:54.360 --> 00:16:56.040]  有一段經文在《使徒行傳》
[00:16:56.040 --> 00:16:58.840]  說當他們去到雅典
[00:16:58.840 --> 00:16:59.800]  如果我沒有記錯
[00:16:59.800 --> 00:17:01.240]  去到雅典
[00:17:01.240 --> 00:17:03.240]  保羅說看到很多神像
[00:17:03.240 --> 00:17:05.240]  其中一個神像是怎樣的
[00:17:05.240 --> 00:17:06.920]  沒有名字的
[00:17:06.920 --> 00:17:09.800]  寫著這個是未知的神
[00:17:09.800 --> 00:17:13.160]  他告訴你原來在一個這樣的環境裏
[00:17:13.160 --> 00:17:15.800]  原來你知道這個世界有一個神
[00:17:15.800 --> 00:17:18.920]  其實已經是有些知識的了
[00:17:18.920 --> 00:17:20.680]  是知道的
[00:17:20.680 --> 00:17:22.040]  然後他說什麼
[00:17:22.040 --> 00:17:25.960]  他說「鬼魔也信,卻是賤敬」
[00:17:25.960 --> 00:17:28.200]  當你知道神只有一位的時候
[00:17:28.200 --> 00:17:31.880]  其實是在說你有基礎信仰的知識
[00:17:31.880 --> 00:17:33.640]  上過確據班
[00:17:33.640 --> 00:17:35.400]  浸禮班都上過了
[00:17:35.400 --> 00:17:37.880]  初信慕道班那些全部都知道了
[00:17:37.880 --> 00:17:39.320]  知道耶穌是誰
[00:17:39.320 --> 00:17:40.600]  知道耶穌為什麼死
[00:17:40.600 --> 00:17:41.960]  知道聖靈是什麼
[00:17:41.960 --> 00:17:43.960]  你知道了所有的東西
[00:17:43.960 --> 00:17:50.760]  然後他說「鬼魔也信,卻是賤敬」
[00:17:50.760 --> 00:17:53.560]  什麼意思呢
[00:17:53.560 --> 00:17:55.080]  我自己的演繹就是
[00:17:55.080 --> 00:17:57.640]  雅各說其實你懂的東西
[00:17:57.640 --> 00:17:59.240]  魔鬼也一樣懂
[00:17:59.240 --> 00:18:01.640]  魔鬼不單止懂
[00:18:01.640 --> 00:18:03.560]  魔鬼懂得害怕
[00:18:03.560 --> 00:18:07.080]  不過你不懂
[00:18:07.080 --> 00:18:08.520]  魔鬼知道
[00:18:08.520 --> 00:18:10.040]  所以魔鬼害怕
[00:18:10.040 --> 00:18:15.960]  但你知卻無動於衷
[00:18:15.960 --> 00:18:18.440]  第二個我覺得在我們信仰裡面
[00:18:18.440 --> 00:18:21.240]  很多時候錯的地方是什麼呢
[00:18:21.240 --> 00:18:24.040]  就是我們只有知
[00:18:24.040 --> 00:18:26.200]  有很多人很醉心神學
[00:18:26.200 --> 00:18:27.320]  可能未必是你
[00:18:27.320 --> 00:18:29.560]  可能你覺得那些人有點瘋狂
[00:18:29.560 --> 00:18:31.080]  但有些人就很想知道
[00:18:31.080 --> 00:18:32.280]  關於多些神的東西
[00:18:32.280 --> 00:18:34.440]  神的東西是怎樣
[00:18:34.440 --> 00:18:36.520]  但他知就算了
[00:18:36.520 --> 00:18:40.840]  他停留在這裡很滿足
[00:18:40.840 --> 00:18:44.040]  不會影響他的生命
[00:18:44.040 --> 00:18:46.200]  我每一次教主的學
[00:18:46.200 --> 00:18:48.360]  無論是年輕人也好成人也好
[00:18:48.360 --> 00:18:49.560]  我都跟他說
[00:18:49.560 --> 00:18:53.080]  這一堂主的學不是只幫你多些知識
[00:18:53.080 --> 00:18:55.000]  是希望改變生命
[00:18:55.000 --> 00:18:58.600]  但有很多人卻是滿足於知道信仰
[00:18:58.600 --> 00:19:02.280]  但那個信仰跟他的生命無關
[00:19:02.280 --> 00:19:03.080]  舉個例子
[00:19:03.080 --> 00:19:04.840]  其實知而不行
[00:19:04.840 --> 00:19:06.200]  這些例子很多
[00:19:06.200 --> 00:19:09.080]  最常見的就是減肥
[00:19:09.080 --> 00:19:11.160]  我都不明白為何有些人真的會買
[00:19:11.160 --> 00:19:14.040]  How to lose 10 pounds in a week
[00:19:14.040 --> 00:19:15.160]  這些是不可能的
[00:19:15.160 --> 00:19:15.800]  你明不明白
