
[00:00:00.000 --> 00:00:03.500]  非常感謝主 多謝大家讓我有這個機會
[00:02:56.000 --> 00:02:57.000]  耶穌講這番話
[00:02:57.000 --> 00:03:01.000]  今天我若是靠神的能力
[00:03:01.000 --> 00:03:04.000]  在馬達福音他用神的靈趕鬼
[00:03:04.000 --> 00:03:07.000]  這裡我用神的能力趕鬼
[00:03:07.000 --> 00:03:11.000]  這就是神的國臨到你們了
[00:03:11.000 --> 00:03:13.000]  從此我們可以看到
[00:03:13.000 --> 00:03:17.000]  神的國或天國對耶穌來說
[00:03:17.000 --> 00:03:19.000]  是關乎神的能力
[00:03:19.000 --> 00:03:22.000]  關乎聖靈的能力彰顯
[00:03:22.000 --> 00:03:24.000]  哪裡有神的能力
[00:03:24.000 --> 00:03:26.000]  聖靈的能力彰顯
[00:03:26.000 --> 00:03:29.000]  哪裡天國就產生
[00:03:29.000 --> 00:03:30.000]  明白嗎
[00:03:30.000 --> 00:03:32.000]  而一個人的生命裏面
[00:03:32.000 --> 00:03:35.000]  他被聖靈得著他
[00:03:35.000 --> 00:03:38.000]  然後聖靈的能力在他生命裏面顯彰
[00:03:38.000 --> 00:03:40.000]  見到神的權柄管治他的生命
[00:03:40.000 --> 00:03:43.000]  天國在哪裏?天國在那個人的生命裏面
[00:03:43.000 --> 00:03:46.000]  一個民族如是一個國家如是
[00:03:46.000 --> 00:03:49.000]  哪裡有神的國權柄能力
[00:03:49.000 --> 00:03:51.000]  彰顯管治的地方
[00:03:51.000 --> 00:03:52.000]  哪裡就是天國
[00:03:52.000 --> 00:03:54.000]  哪裡就是神的國
[00:03:54.000 --> 00:03:56.000]  這個解釋
[00:03:56.000 --> 00:04:02.000]  在耶穌一方面教導天國已經有形有體
[00:04:02.000 --> 00:04:04.000]  帶著聖靈的能力彰顯在地上
[00:04:04.000 --> 00:04:06.000]  已經臨到
[00:04:06.000 --> 00:04:07.000]  但在主禱文裏面
[00:04:07.000 --> 00:04:09.000]  他似乎有另外一方面的教導
[00:04:09.000 --> 00:04:11.000]  主禱文第三句
[00:04:11.000 --> 00:04:12.000]  第一句
[00:04:12.000 --> 00:04:13.000]  我們在天下的愚人都尊你名為聖
[00:04:13.000 --> 00:04:15.000]  第三句是什麼
[00:04:15.000 --> 00:04:17.000]  願你的國降臨
[00:04:17.000 --> 00:04:19.000]  就是他未臨才叫願
[00:04:19.000 --> 00:04:22.000]  主禱文不是耶穌的禱文
[00:04:22.000 --> 00:04:25.000]  主禱文是耶穌教導門徒的禱文
[00:04:25.000 --> 00:04:26.000]  記住
[00:04:26.000 --> 00:04:28.000]  那班門徒來到耶穌的面前很迫切
[00:04:28.000 --> 00:04:30.000]  為人都教祈禱
[00:04:30.000 --> 00:04:31.000]  你有沒有什麼
[00:04:31.000 --> 00:04:32.000]  好我教你祈禱
[00:04:32.000 --> 00:04:33.000]  很重要的
[00:04:33.000 --> 00:04:34.000]  這是耶穌的心意
[00:04:34.000 --> 00:04:35.000]  是神的心意
[00:04:35.000 --> 00:04:37.000]  於是你們祈禱的時候
[00:04:37.000 --> 00:04:39.000]  你們要跟天父說
[00:04:39.000 --> 00:04:43.000]  我願你的國降臨
[00:04:43.000 --> 00:04:44.000]  願你的管治
[00:04:44.000 --> 00:04:45.000]  願你的權柄
[00:04:45.000 --> 00:04:46.000]  願聖靈的能力
[00:04:46.000 --> 00:04:49.000]  能夠早日降臨
[00:04:49.000 --> 00:04:51.000]  那時候說臨了
[00:04:51.000 --> 00:04:52.000]  已經臨到
[00:04:52.000 --> 00:04:53.000]  現在又要求
[00:04:53.000 --> 00:04:55.000]  要我們向天父求
[00:04:55.000 --> 00:04:56.000]  叫他願他國降臨
[00:04:56.000 --> 00:04:57.000]  來了還沒有呢
[00:04:57.000 --> 00:04:58.000]  來了還沒有呢
[00:04:58.000 --> 00:04:59.000]  這句話似乎有一個tension
[00:04:59.000 --> 00:05:00.000]  有一個張力在裏面
[00:05:00.000 --> 00:05:02.000]  其實在神學上
[00:05:02.000 --> 00:05:04.000]  我們看見天國已經來了
[00:05:04.000 --> 00:05:05.000]  天國又未曾來
[00:05:05.000 --> 00:05:06.000]  其實是這個意思
[00:05:06.000 --> 00:05:08.000]  看耶穌教訓我們很清楚
[00:05:08.000 --> 00:05:09.000]  不需要這麼深奧
[00:05:09.000 --> 00:05:11.000]  耶穌講天國的時候
[00:05:11.000 --> 00:05:12.000]  他講一個比喻
[00:05:12.000 --> 00:05:13.000]  大家都很記得
[00:05:13.000 --> 00:05:15.000]  他說天國像什麼
[00:05:15.000 --> 00:05:17.000]  天國像芥菜種
[00:05:17.000 --> 00:05:19.000]  在百種裏面
[00:05:19.000 --> 00:05:21.000]  最少的
[00:05:21.000 --> 00:05:23.000]  什麼意思呢
[00:05:23.000 --> 00:05:26.000]  即是說不顯眼都沒有人理你
[00:05:26.000 --> 00:05:28.000]  芥菜種最少
[00:05:28.000 --> 00:05:29.000]  不顯眼的
[00:05:29.000 --> 00:05:32.000]  但當這個種子生長之後
[00:05:32.000 --> 00:05:35.000]  天上的飛鳥都要來借蔭其下
[00:05:35.000 --> 00:05:38.000]  這就是耶穌對天國的理解
[00:05:38.000 --> 00:05:39.000]  對神的管治
[00:05:39.000 --> 00:05:42.000]  神的權柄能力彰顯的理解
[00:05:42.000 --> 00:05:44.000]  兩千年前主耶穌
[00:05:44.000 --> 00:05:45.000]  有形有體地
[00:05:45.000 --> 00:05:49.000]  將天國上帝的權柄能力
[00:05:49.000 --> 00:05:51.000]  帶到這個地上
[00:05:51.000 --> 00:05:52.000]  但開始的時候
[00:05:52.000 --> 00:05:54.000]  在一個又污糟又臭的馬槽裏面
[00:05:54.000 --> 00:05:55.000]  沒有人騷他
[00:05:55.000 --> 00:05:57.000]  沒有人踩他吃鹽巴
[00:05:57.000 --> 00:05:59.000]  甚至沒有人知他
[00:05:59.000 --> 00:06:01.000]  但這粒芥菜種子
[00:06:01.000 --> 00:06:04.000]  它成長成長成長
[00:06:04.000 --> 00:06:06.000]  越長越大
[00:06:06.000 --> 00:06:07.000]  越長越大
[00:06:07.000 --> 00:06:10.000]  天下的飛鳥都要來借蔭其下
[00:06:10.000 --> 00:06:12.000]  我們自己的信仰很清楚
[00:06:12.000 --> 00:06:13.000]  耶穌有第一次來
[00:06:13.000 --> 00:06:14.000]  對不對
[00:06:14.000 --> 00:06:15.000]  耶穌還有什麼
[00:06:15.000 --> 00:06:17.000]  第二次來
[00:06:17.000 --> 00:06:19.000]  第一次來的時候
[00:06:19.000 --> 00:06:21.000]  好像沒有什麼大不了
[00:06:21.000 --> 00:06:23.000]  沒有什麼人知道等等
[00:06:23.000 --> 00:06:24.000]  但第二次來的時候
[00:06:24.000 --> 00:06:26.000]  我可以很肯定告訴你
[00:06:26.000 --> 00:06:28.000]  透過聖經的啟示
[00:06:28.000 --> 00:06:30.000]  如果第二次來的時候
[00:06:30.000 --> 00:06:32.000]  你是仍然在這個地球裏面的話
[00:06:32.000 --> 00:06:34.000]  任何一個角落
[00:06:34.000 --> 00:06:35.000]  只要你是地球上的人
[00:06:35.000 --> 00:06:39.000]  你一定不會錯過耶穌第二次來
[00:06:39.000 --> 00:06:41.000]  榮耀的降臨
[00:06:41.000 --> 00:06:42.000]  那時候
[00:06:42.000 --> 00:06:45.000]  神的國度權柄能力
[00:06:45.000 --> 00:06:50.000]  全面覆蓋天國降臨
[00:06:50.000 --> 00:06:52.000]  如果從主禱文裏面
[00:06:52.000 --> 00:06:54.000]  我們就可以揣摩得到
[00:06:54.000 --> 00:06:57.000]  甚至很清楚地明白得到
[00:06:57.000 --> 00:06:59.000]  是耶穌基督
[00:06:59.000 --> 00:07:01.000]  我們神的心願
[00:07:01.000 --> 00:07:03.000]  願意見到聖靈的能力
[00:07:03.000 --> 00:07:05.000]  神的能力早日降臨
[00:07:05.000 --> 00:07:08.000]  更廣地 更繁地 更寬地
[00:07:08.000 --> 00:07:11.000]  來覆蓋在這個地上
[00:07:11.000 --> 00:07:12.000]  透過祂叫我們祈禱
[00:07:12.000 --> 00:07:13.000]  教我們祈禱
[00:07:13.000 --> 00:07:14.000]  我們就可以知道
[00:07:14.000 --> 00:07:16.000]  很確定 很肯定
[00:07:16.000 --> 00:07:17.000]  不是牧師的心意
[00:07:17.000 --> 00:07:19.000]  是主耶穌的心意
[00:07:19.000 --> 00:07:22.000]  願意見到神的國早日降臨
[00:07:22.000 --> 00:07:25.000]  接下來的問題很重要
[00:07:25.000 --> 00:07:26.000]  神的國
[00:07:26.000 --> 00:07:27.000]  聖靈的能力
[00:07:27.000 --> 00:07:31.000]  怎樣才可以降臨
[00:07:31.000 --> 00:07:32.000]  神的國 聖靈的能力
[00:07:32.000 --> 00:07:34.000]  怎樣才可以在一個人生命裏面
[00:07:34.000 --> 00:07:35.000]  爆出來
[00:07:35.000 --> 00:07:36.000]  以致改變祂
[00:07:36.000 --> 00:07:38.000]  給祂一個從來都沒有試過的能力
[00:07:38.000 --> 00:07:39.000]  將祂改變
[00:07:39.000 --> 00:07:42.000]  將祂離去管治等等
[00:07:42.000 --> 00:07:43.000]  滿有神的榮耀
[00:07:43.000 --> 00:07:44.000]  滿有神的恩典 滿有神力
[00:07:44.000 --> 00:07:46.000]  怎樣才可以發生
[00:07:46.000 --> 00:07:47.000]  祂是神來的
[00:07:47.000 --> 00:07:49.000]  要發生就發生
[00:07:49.000 --> 00:07:52.000]  好像亞巴鬼符
[00:07:52.000 --> 00:07:53.000]  耶穌憐憫祂
[00:07:53.000 --> 00:07:54.000]  一趕祂
[00:07:54.000 --> 00:07:55.000]  能力就產生
[00:07:55.000 --> 00:07:57.000]  鬼就離開
[00:07:57.000 --> 00:07:58.000]  史提反
[00:07:58.000 --> 00:08:00.000]  新約裏面的史提反
[00:08:00.000 --> 00:08:01.000]  他講完道之後
[00:08:01.000 --> 00:08:03.000]  那些人咬牙切齒
[00:08:03.000 --> 00:08:04.000]  咬牙切齒 記不記得
[00:08:04.000 --> 00:08:07.000]  拿著石頭要扔死他
[00:08:07.000 --> 00:08:09.000]  史提反害怕
[00:08:09.000 --> 00:08:12.000]  面對亂石營的時候會害怕
[00:08:12.000 --> 00:08:13.000]  但就在那個時候
[00:08:13.000 --> 00:08:14.000]  聖經說
[00:08:14.000 --> 00:08:15.000]  聖靈就充滿他
[00:08:15.000 --> 00:08:17.000]  史提反被聖靈充滿
[00:08:17.000 --> 00:08:18.000]  又是神的主導
[00:08:18.000 --> 00:08:19.000]  聖靈充滿他
[00:08:19.000 --> 00:08:22.000]  然後他就見到天開了
[00:08:22.000 --> 00:08:23.000]  見到神的寶座
[00:08:23.000 --> 00:08:25.000]  然後耶穌在右邊
[00:08:25.000 --> 00:08:27.000]  重新滿有能力
[00:08:27.000 --> 00:08:30.000]  不單止不怕面對亂石死刑
[00:08:30.000 --> 00:08:33.000]  還更加可以為扔石的人祈禱
[00:08:33.000 --> 00:08:34.000]  這是什麼
[00:08:34.000 --> 00:08:35.000]  Power
[00:08:35.000 --> 00:08:37.000]  是聖靈的能力在生命裏面彰顯
[00:08:37.000 --> 00:08:40.000]  天國的能力在生命裏面彰顯
[00:08:40.000 --> 00:08:41.000]  不過
[00:08:41.000 --> 00:08:42.000]  剛才舉的那些例子
[00:08:42.000 --> 00:08:46.000]  是一些非常之特殊的個案
[00:08:46.000 --> 00:08:51.000]  有沒有更加普遍的
[00:08:51.000 --> 00:08:56.000]  更加普遍的一個方法
[00:08:56.000 --> 00:08:58.000]  聖靈的能力彰顯在人生命裏面
[00:08:58.000 --> 00:08:59.000]  有
[00:08:59.000 --> 00:09:00.000]  絕對有
[00:09:00.000 --> 00:09:02.000]  剛才讀的加拉太書第三章第五節
[00:09:02.000 --> 00:09:04.000]  就很清楚的教導
[00:09:04.000 --> 00:09:06.000]  背景是這樣的
[00:09:06.000 --> 00:09:07.000]  保羅面對著加拉太教會
[00:09:07.000 --> 00:09:09.000]  那班弟兄姊妹
[00:09:09.000 --> 00:09:11.000]  保羅寫封信去的時候
[00:09:11.000 --> 00:09:12.000]  很驚訝
[00:09:12.000 --> 00:09:15.000]  這班人真的轉態轉得快
[00:09:15.000 --> 00:09:16.000]  沒有多久之前
[00:09:16.000 --> 00:09:17.000]  我來到你們當中
[00:09:17.000 --> 00:09:19.000]  向你們傳福音
[00:09:19.000 --> 00:09:21.000]  你們自己的生命改變
[00:09:21.000 --> 00:09:22.000]  經歷聖靈
[00:09:22.000 --> 00:09:25.000]  你們本身靠著信耶穌
[00:09:25.000 --> 00:09:26.000]  相信耶穌
[00:09:26.000 --> 00:09:28.000]  罪得赦免
[00:09:28.000 --> 00:09:30.000]  他說現在來了一班猶太
[00:09:30.000 --> 00:09:32.000]  耶路撒冷來的猶太基督徒
[00:09:32.000 --> 00:09:34.000]  那班假師傅
[00:09:34.000 --> 00:09:35.000]  他說信耶穌是對的
[00:09:35.000 --> 00:09:36.000]  信耶穌是好的
[00:09:36.000 --> 00:09:37.000]  不過只信耶穌是不夠的
[00:09:37.000 --> 00:09:39.000]  要信耶穌加上國禮
[00:09:39.000 --> 00:09:41.000]  加上律法
[00:09:41.000 --> 00:09:43.000]  這樣那個救恩才完美
[00:09:43.000 --> 00:09:47.000]  很驚訝你們轉態轉得這麼快
[00:09:47.000 --> 00:09:50.000]  他說你們加拉太人親身經歷
[00:09:50.000 --> 00:09:52.000]  他說當日來了
[00:09:52.000 --> 00:09:53.000]  第三章第五節
[00:09:53.000 --> 00:09:56.000]  哪次給你們聖靈
[00:09:56.000 --> 00:09:59.000]  又在你們當中行異能的
[00:09:59.000 --> 00:10:03.000]  是因你們遵行律法呢
[00:10:03.000 --> 00:10:07.000]  是因你們聽信福音呢
[00:10:07.000 --> 00:10:10.000]  他把問題給他們
[00:10:10.000 --> 00:10:11.000]  他說你們自己親身經歷
[00:10:11.000 --> 00:10:13.000]  你騙不到人的
[00:10:13.000 --> 00:10:14.000]  當日你們的生命改變
[00:10:14.000 --> 00:10:15.000]  甚至聖靈在你們裡面
[00:10:15.000 --> 00:10:17.000]  見到異能
[00:10:17.000 --> 00:10:18.000]  親身經歷
[00:10:18.000 --> 00:10:20.000]  不是靠你們行律法
[00:10:20.000 --> 00:10:24.000]  是靠你們聽信福音
[00:10:24.000 --> 00:10:25.000]  由這次聖經
[00:10:25.000 --> 00:10:27.000]  我可以很肯定
[00:10:27.000 --> 00:10:29.000]  上帝給我們一個方法
[00:10:29.000 --> 00:10:31.000]  叫天國降臨在一個人身上
[00:10:31.000 --> 00:10:34.000]  讓聖靈的能力可以彈彈彈
[00:10:34.000 --> 00:10:35.000]  可以彰顯
[00:10:35.000 --> 00:10:36.000]  是靠什麼呢
[00:10:36.000 --> 00:10:38.000]  一個很基礎很基礎的元素
[00:10:38.000 --> 00:10:39.000]  就是福音
[00:10:39.000 --> 00:10:41.000]  看到嗎
[00:10:41.000 --> 00:10:43.000]  不單是福音
[00:10:43.000 --> 00:10:46.000]  還要看人用什麼態度去處理福音
[00:10:46.000 --> 00:10:49.000]  這就成為天國降臨的一個秘訣
[00:10:49.000 --> 00:10:50.000]  或者一個渠道
[00:10:50.000 --> 00:10:51.000]  大家記不記得
[00:10:51.000 --> 00:10:52.000]  保羅說
[00:10:52.000 --> 00:10:55.000]  當聖靈的能力在你們當中爆發的時候
[00:10:55.000 --> 00:10:57.000]  是靠你們什麼福音呢
[00:10:57.000 --> 00:10:58.000]  兩個動詞
[00:10:58.000 --> 00:10:59.000]  不是一個
[00:10:59.000 --> 00:11:01.000]  聽信福音
[00:11:01.000 --> 00:11:03.000]  這是兩個動詞
[00:11:03.000 --> 00:11:04.000]  福音是基礎
[00:11:04.000 --> 00:11:05.000]  沒有福音沒什麼看
[00:11:05.000 --> 00:11:07.000]  天國沒什麼看
[00:11:07.000 --> 00:11:08.000]  福音是最基礎
[00:11:08.000 --> 00:11:10.000]  但是怎樣處理福音呢
[00:11:10.000 --> 00:11:11.000]  就是要先要什麼
[00:11:11.000 --> 00:11:13.000]  接著要什麼
[00:11:13.000 --> 00:11:14.000]  要信
[00:11:14.000 --> 00:11:17.000]  可不可以聽了不信
[00:11:17.000 --> 00:11:19.000]  可不可以聽了不信
[00:11:19.000 --> 00:11:20.000]  當然可以
[00:11:20.000 --> 00:11:22.000]  大部分人都是這樣
[00:11:22.000 --> 00:11:24.000]  我講很多報道會
[00:11:24.000 --> 00:11:25.000]  很多微信的東西
[00:11:25.000 --> 00:11:26.000]  我都是跟一個羅莫斯說
[00:11:26.000 --> 00:11:28.000]  同一個報道信息
[00:11:28.000 --> 00:11:30.000]  我覺得很清楚
[00:11:30.000 --> 00:11:31.000]  講完之後
[00:11:31.000 --> 00:11:33.000]  有人感動走出來信耶穌
[00:11:33.000 --> 00:11:35.000]  但是有一群無動於衷的
[00:11:35.000 --> 00:11:37.000]  就是他聽了福音
[00:11:37.000 --> 00:11:39.000]  但是他不相信福音的時候
[00:11:39.000 --> 00:11:42.000]  聖靈的改變生命的能力就不會發動
[00:11:42.000 --> 00:11:45.000]  其實不單止報道是如此
[00:11:45.000 --> 00:11:47.000]  教會裡面何嘗不是呢
[00:11:47.000 --> 00:11:49.000]  有人回教會十年
[00:11:49.000 --> 00:11:50.000]  二十年
[00:11:50.000 --> 00:11:51.000]  三十年
[00:11:51.000 --> 00:11:52.000]  聽了福音
[00:11:52.000 --> 00:11:53.000]  聽了道理
[00:11:53.000 --> 00:11:54.000]  講到十年
[00:11:54.000 --> 00:11:55.000]  二十年
[00:11:55.000 --> 00:11:57.000]  三十年
[00:11:57.000 --> 00:11:59.000]  我中學的時候已經跟他同學了
[00:11:59.000 --> 00:12:00.000]  三十年來
[00:12:00.000 --> 00:12:02.000]  他暫時已經是
[00:12:02.000 --> 00:12:03.000]  哈哈爸爸
[00:12:03.000 --> 00:12:04.000]  惡史能登
[00:12:04.000 --> 00:12:05.000]  自私自利
[00:12:05.000 --> 00:12:06.000]  三十年之後
[00:12:06.000 --> 00:12:09.000]  他說他是信耶穌的
[00:12:09.000 --> 00:12:11.000]  又給他朕禮證書給他看
[00:12:11.000 --> 00:12:13.000]  一會兒會有證等等
[00:12:13.000 --> 00:12:15.000]  但是他的生命完全沒有改變
[00:12:15.000 --> 00:12:17.000]  還是這個樣子
[00:12:17.000 --> 00:12:20.000]  有人可以聽三十年道
[00:12:20.000 --> 00:12:24.000]  但是他仍然沒有福音大能
[00:12:24.000 --> 00:12:26.000]  仍然沒有神的國
[00:12:26.000 --> 00:12:27.000]  在他的生命彰顯
[00:12:27.000 --> 00:12:28.000]  因為他只是
[00:12:28.000 --> 00:12:29.000]  聽
[00:12:29.000 --> 00:12:31.000]  他聽完聽完
[00:12:31.000 --> 00:12:34.000]  他從來都沒有真心的接受和相信
[00:12:34.000 --> 00:12:36.000]  故此他的生命
[00:12:36.000 --> 00:12:39.000]  是看不到聖靈的能力
[00:12:39.000 --> 00:12:43.000]  信耶穌騙不了人的
[00:12:43.000 --> 00:12:45.000]  證明你是信耶穌
[00:12:45.000 --> 00:12:46.000]  不是放一張
[00:12:46.000 --> 00:12:47.000]  朕禮證書
[00:12:47.000 --> 00:12:48.000]  放一個會有證
[00:12:48.000 --> 00:12:49.000]  然後給人看
[00:12:49.000 --> 00:12:50.000]  吃飯之前摸一下面
[00:12:50.000 --> 00:12:51.000]  就是祈禱
[00:12:51.000 --> 00:12:52.000]  吃飯之前摸一下面
[00:12:52.000 --> 00:12:53.000]  這樣就祈禱
[00:12:53.000 --> 00:12:54.000]  這樣就證明你是
[00:12:54.000 --> 00:12:55.000]  星期日上個禮拜堂
[00:12:55.000 --> 00:12:56.000]  這樣就叫做信耶穌
[00:12:56.000 --> 00:12:57.000]  信耶穌
[00:12:57.000 --> 00:12:59.000]  你真的相信福音
[00:12:59.000 --> 00:13:00.000]  相信耶穌的時候
[00:13:00.000 --> 00:13:01.000]  你就屬於基督了
[00:13:01.000 --> 00:13:02.000]  羅馬書第八章
[00:13:02.000 --> 00:13:04.000]  何等清晰
[00:13:04.000 --> 00:13:06.000]  凡屬基督的
[00:13:06.000 --> 00:13:08.000]  就有基督的靈
[00:13:08.000 --> 00:13:09.000]  沒有基督的靈
[00:13:09.000 --> 00:13:10.000]  在他裡面
[00:13:10.000 --> 00:13:11.000]  就不屬基督
[00:13:11.000 --> 00:13:12.000]  就這麼簡單
[00:13:12.000 --> 00:13:13.000]  直接到無法再直接
[00:13:13.000 --> 00:13:15.000]  基督的靈是什麼
[00:13:15.000 --> 00:13:16.000]  神的靈
[00:13:16.000 --> 00:13:17.000]  神的power
[00:13:17.000 --> 00:13:18.000]  聖靈是神來的
[00:13:18.000 --> 00:13:20.000]  聖靈住在你裡面
[00:13:20.000 --> 00:13:21.000]  信耶穌之後
[00:13:21.000 --> 00:13:23.000]  你住在你裡面的時候
[00:13:23.000 --> 00:13:24.000]  聖靈就會結果
[00:13:24.000 --> 00:13:26.000]  加拿大書第五章第22
[00:13:26.000 --> 00:13:27.000]  必然的後果
[00:13:27.000 --> 00:13:28.000]  只不過聖靈死了
[00:13:28.000 --> 00:13:30.000]  但聖靈是活的
[00:13:30.000 --> 00:13:31.000]  是神來的
[00:13:31.000 --> 00:13:32.000]  他進入我們裡面的時候
[00:13:32.000 --> 00:13:34.000]  聖靈所結的果子
[00:13:34.000 --> 00:13:36.000]  就是什麼呢
[00:13:36.000 --> 00:13:39.000]  仁愛喜樂和平溫柔良善節制等等
[00:13:39.000 --> 00:13:40.000]  是見得到的
[00:13:40.000 --> 00:13:41.000]  人家聞得到的
[00:13:41.000 --> 00:13:43.000]  你怎麼騙人呢
[00:13:43.000 --> 00:13:44.000]  你說不是啊
[00:13:44.000 --> 00:13:45.000]  我在教會裡面
[00:13:45.000 --> 00:13:47.000]  是什麼什麼師班長
[00:13:47.000 --> 00:13:48.000]  我在教會裡面是什麼什麼組長
[00:13:48.000 --> 00:13:50.000]  我在教會裡面什麼什麼主學老師
[00:13:50.000 --> 00:13:51.000]  幾十年了
[00:13:51.000 --> 00:13:52.000]  這些東西
[00:13:52.000 --> 00:13:53.000]  這些職銜
[00:13:53.000 --> 00:13:54.000]  這些名分
[00:13:54.000 --> 00:13:55.000]  不是帶領
[00:13:55.000 --> 00:13:57.000]  不是證明你得救的
[00:13:57.000 --> 00:13:58.000]  你有沒有神的靈
[00:13:58.000 --> 00:13:59.000]  在你裡面
[00:13:59.000 --> 00:14:01.000]  才是最重要的
[00:14:01.000 --> 00:14:03.000]  就算你是牧師
[00:14:03.000 --> 00:14:05.000]  哪怕你是牧師
[00:14:05.000 --> 00:14:08.000]  你推出這個牧師銜
[00:14:08.000 --> 00:14:09.000]  但在裡面
[00:14:09.000 --> 00:14:10.000]  根本上你的生命
[00:14:10.000 --> 00:14:11.000]  你聞不到
[00:14:11.000 --> 00:14:13.000]  那個聖靈的果子
[00:14:13.000 --> 00:14:16.000]  羅馬書第六章第22節說得很清楚
[00:14:16.000 --> 00:14:18.000]  言今你們既然因你們的罪
[00:14:18.000 --> 00:14:20.000]  既然得到釋放
[00:14:20.000 --> 00:14:22.000]  你們在罪裡面因信稱義得到釋放
[00:14:22.000 --> 00:14:23.000]  第六章第22節
[00:14:23.000 --> 00:14:26.000]  就有成聖的果子
[00:14:26.000 --> 00:14:28.000]  那結局就是永生
[00:14:28.000 --> 00:14:31.000]  聖經說得很清楚
[00:14:31.000 --> 00:14:33.000]  你是被罪裡面得釋放
[00:14:33.000 --> 00:14:34.000]  得到福音的緣故
