
[00:00:00.000 --> 00:00:01.720]  「起來回應神的呼召」
[00:03:42.240 --> 00:03:44.240]  很多時候都會出現
[00:03:44.240 --> 00:03:47.880]  發動戰爭也會殘害很多人命
[00:03:47.880 --> 00:03:48.960]  淘汰
[00:03:48.960 --> 00:03:51.160]  以前殺人可能
[00:03:51.160 --> 00:03:53.200]  暗地裡捅他一堆
[00:03:53.200 --> 00:03:54.720]  馬上逃走
[00:03:54.720 --> 00:03:57.360]  但是現在
[00:03:57.360 --> 00:04:04.160]  那些兇手被圈染成英雄人物
[00:04:04.160 --> 00:04:07.560]  現在的殺人犯越來越年輕
[00:04:07.560 --> 00:04:10.320]  手法也越來越殘暴
[00:04:10.320 --> 00:04:13.600]  很多人都死得不明不白
[00:04:13.600 --> 00:04:14.080]  不見了
[00:04:14.080 --> 00:04:15.960]  消失了這個世界
[00:04:15.960 --> 00:04:16.800]  我們也看到
[00:04:16.800 --> 00:04:19.840]  一些校園的欺凌事件
[00:04:19.840 --> 00:04:23.920]  到處都充滿了一些危險
[00:04:23.920 --> 00:04:25.560]  恐怖的事
[00:04:25.560 --> 00:04:26.120]  好了
[00:04:26.120 --> 00:04:28.200]  我們信了耶穌
[00:04:28.200 --> 00:04:29.800]  當我們在世
[00:04:29.800 --> 00:04:31.720]  即是屬世的時候
[00:04:31.720 --> 00:04:35.960]  我們也會遇到不少的屬靈的爭戰
[00:04:35.960 --> 00:04:38.720]  我們其實真的要好好裝備自己
[00:04:38.720 --> 00:04:40.800]  教會有很多裝備課程
[00:04:40.800 --> 00:04:44.720]  我們一生都要不斷不斷裝備
[00:04:44.720 --> 00:04:46.280]  回應神的呼召
[00:04:46.280 --> 00:04:49.520]  成為一位合神心意的門徒
[00:04:49.520 --> 00:04:52.520]  神在每個人身上都有不同的呼召
[00:04:52.520 --> 00:04:56.320]  可能某些侍奉的需要
[00:04:56.320 --> 00:04:59.000]  可能呼召我們讀聖經
[00:04:59.000 --> 00:05:00.240]  很好的讀聖經
[00:05:00.240 --> 00:05:04.840]  或者奉獻我們的時間金錢
[00:05:04.840 --> 00:05:08.520]  奉獻我們去回應這個時代的呼召
[00:05:08.520 --> 00:05:08.760]  好
[00:05:08.760 --> 00:05:10.280]  我們開始之前
[00:05:10.280 --> 00:05:12.200]  我們進入經文之前
[00:05:12.200 --> 00:05:15.240]  我們也有一個禱告
[00:05:15.240 --> 00:05:17.120]  我們一起低頭禱告
[00:05:17.120 --> 00:05:18.520]  主我們多謝祢
[00:05:18.520 --> 00:05:20.800]  因為祢告訴我們
[00:05:20.800 --> 00:05:22.360]  我們真的要好好地
[00:05:22.360 --> 00:05:26.120]  在這個屬世的時代
[00:05:26.120 --> 00:05:28.600]  要面對一些屬靈的爭戰的時候
[00:05:28.600 --> 00:05:30.760]  我們真的要好好裝備自己
[00:05:30.760 --> 00:05:34.040]  我們一生要願意去學習
[00:05:34.040 --> 00:05:36.040]  怎樣去跟從祢
[00:05:36.040 --> 00:05:40.160]  主我們也願意在這個世代
[00:05:40.160 --> 00:05:41.840]  好像明光照耀
[00:05:41.840 --> 00:05:43.800]  將生命的道表明出來
[00:05:43.800 --> 00:05:47.800]  叫我們不斷親近祢
[00:05:47.800 --> 00:05:50.280]  去迎接屬靈的爭戰
[00:05:50.280 --> 00:05:52.800]  只要我們有勇氣有剛強
[00:05:52.800 --> 00:05:54.000]  我們一起起來
[00:05:54.000 --> 00:05:55.880]  一起去回應祢的呼召
[00:05:55.880 --> 00:05:56.720]  我們多謝祢
[00:05:56.720 --> 00:05:58.800]  求祢開我們的眼睛
[00:05:58.800 --> 00:05:59.960]  開我們的耳朵
[00:05:59.960 --> 00:06:02.520]  專心地去聽祢的教導
[00:06:02.520 --> 00:06:05.200]  感謝祢祈禱奉主耶穌基督
[00:06:05.200 --> 00:06:06.600]  德性的名祈求
[00:06:06.600 --> 00:06:08.160]  阿們
[00:06:08.160 --> 00:06:09.280]  好
[00:06:09.280 --> 00:06:12.240]  我們進入經文的時候
[00:06:12.240 --> 00:06:16.080]  我們看看呼召
[00:06:16.080 --> 00:06:18.320]  起利會應神的呼召是甚麼
[00:06:18.320 --> 00:06:20.360]  說說背景吧
[00:06:20.360 --> 00:06:21.560]  好
[00:06:21.560 --> 00:06:22.720]  我們有五經
[00:06:22.720 --> 00:06:25.160]  五經完結之後
[00:06:25.160 --> 00:06:30.320]  我們就有約書亞記
[00:06:30.320 --> 00:06:32.960]  就是接下來的五經
[00:06:32.960 --> 00:06:36.680]  約書亞記記載了一段爭戰的歷史
[00:06:36.680 --> 00:06:39.640]  記載了約書亞如何帶領神的子民
[00:06:39.640 --> 00:06:40.800]  進入迦南
[00:06:40.800 --> 00:06:44.200]  得著神的一些
[00:06:44.200 --> 00:06:46.440]  咦
[00:06:46.440 --> 00:06:47.080]  這麼奇怪
[00:06:47.080 --> 00:06:48.600]  還沒按
[00:06:48.600 --> 00:06:49.200]  好
[00:06:49.200 --> 00:06:53.320]  得著神賜給我們地土為業
[00:06:53.320 --> 00:06:54.520]  就是這些以色列人
[00:06:54.520 --> 00:06:57.960]  他們可以得到上帝的應許
[00:06:57.960 --> 00:06:59.480]  其實在文素記的時候
[00:06:59.480 --> 00:07:02.880]  神已經很清楚地指示摩西
[00:07:02.880 --> 00:07:04.720]  告訴他們祂的接班人是誰
[00:07:04.720 --> 00:07:07.160]  祂的繼承者就是約書亞
[00:07:07.160 --> 00:07:11.480]  就是一位夢神興起的領袖
[00:07:11.480 --> 00:07:14.320]  他成為領袖之後
[00:07:14.320 --> 00:07:17.400]  他要帶領以色列人進入迦南地
[00:07:17.400 --> 00:07:22.280]  並且面對一個很嚴峻的挑戰
[00:07:22.280 --> 00:07:24.680]  同樣侍奉人緣
[00:07:24.680 --> 00:07:25.560]  在今天來說
[00:07:25.560 --> 00:07:28.920]  其實都是需要磨練好自己
[00:07:28.920 --> 00:07:32.160]  預備去成為我們一些屬靈
[00:07:32.160 --> 00:07:35.080]  前輩一些的繼承者
[00:07:35.080 --> 00:07:36.840]  要去磨練好自己
[00:07:36.840 --> 00:07:42.360]  成為一個有用的合神生乙的器皿
[00:07:42.360 --> 00:07:44.320]  如果我們是一個領袖的時候
[00:07:44.320 --> 00:07:50.320]  更加好好去栽培我們的下一梯隊
[00:07:50.320 --> 00:07:54.680]  今天這則經文是一章一召九節
[00:07:54.680 --> 00:07:56.840]  有兩個重點要跟大家分享
[00:07:56.840 --> 00:07:58.560]  一個是喜來回應呼召
[00:07:58.560 --> 00:08:01.520]  第二個是剛強回應呼召
[00:08:01.520 --> 00:08:08.800]  我們先看第一個重點
[00:08:08.800 --> 00:08:12.960]  到底喜來回應神的呼召的意思是指什麼呢
[00:08:12.960 --> 00:08:16.640]  我們看看第一個小點
[00:08:16.640 --> 00:08:19.160]  是喜來回應時代的需要
[00:08:19.160 --> 00:08:22.680]  我們看到當第一節
[00:08:22.680 --> 00:08:24.760]  看到摩西死了之後
[00:08:24.760 --> 00:08:27.560]  正正代表這個時代過去了
[00:08:27.560 --> 00:08:30.120]  在第一二節也有說到
[00:08:30.120 --> 00:08:31.600]  摩西死了之後
[00:08:31.600 --> 00:08:32.880]  究竟是怎樣呢
[00:08:32.880 --> 00:08:35.600]  摩西帶領著一班以色列人在曠野
[00:08:35.600 --> 00:08:38.960]  記得多少年嗎
[00:08:38.960 --> 00:08:39.800]  四十年
[00:08:39.800 --> 00:08:42.640]  在四十年裏面已經是完結了
[00:08:42.640 --> 00:08:48.320]  因為它要起來進入一個新的狀態裏面
[00:08:48.320 --> 00:08:49.800]  除了約書亞和迦納
[00:08:49.800 --> 00:08:51.040]  迦納是誰呢
[00:08:51.040 --> 00:08:54.280]  迦納就是其中十二個探子
[00:08:54.280 --> 00:08:56.240]  其中兩位是探子
[00:08:56.240 --> 00:09:00.800]  這兩位是神的僕人
[00:09:00.800 --> 00:09:04.200]  他們是代表著新的一代
[00:09:04.200 --> 00:09:08.720]  其實之前那一代在曠野四十年已經死了
[00:09:08.720 --> 00:09:11.160]  現在新的一代已經展開了
[00:09:11.160 --> 00:09:13.440]  而約書亞是這一代的人
[00:09:13.440 --> 00:09:17.280]  神是要用他在這個時代作神的功
[00:09:17.280 --> 00:09:22.080]  這是回應進入迦南時代的呼召
[00:09:22.080 --> 00:09:25.120]  其實神在每一個時代都會呼召我們
[00:09:25.120 --> 00:09:29.200]  在舊和新約的交接期間
[00:09:29.200 --> 00:09:35.640]  就出現了很劇烈的爭戰
[00:09:35.640 --> 00:09:37.880]  過去一個月裏面
[00:09:37.880 --> 00:09:42.800]  我其實除了是兒童木區的一個區目之外
[00:09:42.800 --> 00:09:47.160]  我也是另一個成年木區的一個區目
[00:09:47.160 --> 00:09:56.040]  當中我們區裏在過去一個月裏
[00:09:56.040 --> 00:09:59.840]  我幫過三個家庭去拆毆像
[00:09:59.840 --> 00:10:01.360]  進入他們的家庭
[00:10:01.360 --> 00:10:05.200]  將不屬於他們的家裏的毆像拆掉
[00:10:05.200 --> 00:10:08.520]  每一次我要去那個家裏的時候
[00:10:08.520 --> 00:10:10.080]  當然我不是一個人去
[00:10:10.080 --> 00:10:11.720]  我主力去做這件事
[00:10:11.720 --> 00:10:17.120]  我們也有區長、組長和一些頂姐妹一起去參與
[00:10:17.120 --> 00:10:18.440]  這個屬靈的爭戰
[00:10:18.440 --> 00:10:21.240]  每次去我們都很切地去禱告
[00:10:21.240 --> 00:10:26.240]  其實來到這裏做傳道的時候
[00:10:26.240 --> 00:10:32.880]  我未試過以傳道人的身份去進行這個拆毆像的工作
[00:10:32.880 --> 00:10:36.160]  以往我覺得是跟武會的牧師
[00:10:36.160 --> 00:10:38.000]  我那時候是一個執事來的
[00:10:38.000 --> 00:10:41.240]  就是去見證這件事
[00:10:41.240 --> 00:10:43.920]  這次真的是第一次這樣去行動
[00:10:43.920 --> 00:10:46.560]  一個月裏面就有三個的需求
[00:10:46.560 --> 00:10:47.960]  去做這件事
[00:10:47.960 --> 00:10:51.920]  每一次我去做的時候都是一場的爭戰
[00:10:51.920 --> 00:10:57.000]  都是要去面對一場仗
[00:10:57.000 --> 00:11:00.240]  各位在座的年青人
[00:11:00.240 --> 00:11:04.440]  我們都知道可能我們心裏面有不同的偶像在當中
[00:11:04.440 --> 00:11:07.960]  不過我們看到我們區的頂姐妹
[00:11:07.960 --> 00:11:11.880]  能夠願意去拆掉這個偶像、這個決定
[00:11:11.880 --> 00:11:13.720]  其實這個決定是一家人的決定
[00:11:13.720 --> 00:11:15.320]  不只是一個人的決定
[00:11:15.320 --> 00:11:16.480]  一家人的決定
[00:11:16.480 --> 00:11:17.680]  為什麼呢?
[00:11:17.680 --> 00:11:21.320]  原來就是因為他知道只有十字架的真理
[00:11:21.320 --> 00:11:24.640]  才能夠真正去改變他自己的心
[00:11:24.640 --> 00:11:27.040]  並且真正去改變他家人的心
[00:11:27.040 --> 00:11:30.920]  他立定主意去跟隨主耶穌
[00:11:30.920 --> 00:11:34.800]  當耶穌進入這位頂姐妹的生命裏面
[00:11:34.800 --> 00:11:37.240]  聖靈就賜給他有能力
[00:11:37.240 --> 00:11:40.200]  去進行聖經裏面的真理教導
[00:11:40.200 --> 00:11:45.600]  我們知道十架是否不可拜其他的偶像
[00:11:45.600 --> 00:11:47.760]  就是單單要去仰望神
[00:11:47.760 --> 00:11:52.320]  當耶穌的生命進入了這位頂姐妹的生命裏面
[00:11:52.320 --> 00:11:59.720]  聖靈亦幫助他明白聖經裏面以前所學的真理教導
[00:11:59.720 --> 00:12:03.920]  這亦是現今世代唯一的盼望
[00:12:03.920 --> 00:12:08.640]  所以我們要起來面對不同時代的需要
[00:12:08.640 --> 00:12:11.040]  基督和十字架的福音
[00:12:11.040 --> 00:12:15.280]  就是今天我們能夠改變人心和這個社會唯一的途徑
[00:12:15.280 --> 00:12:18.920]  即將進入十二月的時間
[00:12:18.920 --> 00:12:22.200]  大家都知道這是一個好的機會
[00:12:22.200 --> 00:12:25.040]  大家要去預備
[00:12:25.040 --> 00:12:28.040]  剛才我們也有提及到一些報告的時候
[00:12:28.040 --> 00:12:31.400]  接著看看第二點
[00:12:31.400 --> 00:12:35.760]  第二點是關於起來投入真正的行列
[00:12:35.760 --> 00:12:39.600]  在第二節我們看到
[00:12:39.600 --> 00:12:45.600]  「我的僕人摩西死你現在你要起來和眾百姓過約旦河
[00:12:45.600 --> 00:12:48.600]  和我所要賜給以色列人的地去」
[00:12:48.600 --> 00:12:53.160]  在這裡過約旦河其實是要面對敵人的
[00:12:53.160 --> 00:12:56.120]  他本身還未過約旦河之前
[00:12:56.120 --> 00:12:59.280]  他仍然在這個屬於曠野的地方
[00:12:59.280 --> 00:13:05.880]  上帝也賜給了他一些瑪哈娜
[00:13:05.880 --> 00:13:09.240]  他們暫時還可以不用面對戰爭
[00:13:09.240 --> 00:13:11.800]  但一旦過了約旦河他就要面對他的敵人
[00:13:11.800 --> 00:13:17.000]  敵人的領土是很強大的
[00:13:17.000 --> 00:13:19.240]  那個營裡亦很強壯
[00:13:19.240 --> 00:13:23.560]  過了河之後他真的要和敵人宣戰
[00:13:23.560 --> 00:13:25.960]  所以神對約書說
[00:13:25.960 --> 00:13:30.080]  「你要起來不要再停留這個地方
[00:13:30.080 --> 00:13:32.480]  不要停留現在你好像安書的地方
[00:13:32.480 --> 00:13:36.360]  你真的要進入另一個地方去增戰的行列
[00:13:36.360 --> 00:13:40.600]  今天我們也要起來去投入這個族群的增戰」
[00:13:40.600 --> 00:13:44.680]  「起來」這個字其實有三個重要的意義
[00:13:44.680 --> 00:13:46.640]  第一,起來是怎樣呢?
[00:13:46.640 --> 00:13:49.760]  就是放下現在所做的一切
[00:13:49.760 --> 00:13:51.200]  我們就是放下它就起來
[00:13:51.200 --> 00:13:53.120]  像剛才我們放下一切
[00:13:53.120 --> 00:13:55.880]  起來去前面一齊敬拜主
[00:13:55.880 --> 00:13:57.320]  我們放下一切
[00:13:57.320 --> 00:14:00.440]  只是做神所託付我們所做的事
[00:14:00.440 --> 00:14:05.800]  正如門徒被召成為跟隨耶穌十惠二位的門徒
[00:14:05.800 --> 00:14:07.640]  他們本身也有自己的工作
[00:14:07.640 --> 00:14:08.760]  不過他就起來
[00:14:08.760 --> 00:14:10.280]  就是放下自己的工作
[00:14:10.280 --> 00:14:11.800]  跟隨著
[00:14:11.800 --> 00:14:13.880]  好,第二樣很有意義的
[00:14:13.880 --> 00:14:15.160]  「起來」是什麼意思呢?
[00:14:15.160 --> 00:14:17.480]  就是說不要再留戀
[00:14:17.480 --> 00:14:19.400]  放下了,不要再回頭看
[00:14:19.400 --> 00:14:22.480]  留戀曾經擁有的東西
[00:14:22.480 --> 00:14:24.120]  記得在舊約的時代
[00:14:24.120 --> 00:14:27.600]  記得羅德的妻子在《創世紀》裡說過
[00:14:27.600 --> 00:14:30.520]  因為他留戀所多瑪的繁榮
[00:14:30.520 --> 00:14:33.160]  以及自己的產業變成怎樣?
[00:14:33.160 --> 00:14:34.160]  一個鹽柱,對吧?
[00:14:34.160 --> 00:14:36.800]  大家可能也聽過這個事蹟
[00:14:36.800 --> 00:14:40.240]  好,第三樣我們看到「起來」有什麼意義呢?
[00:14:40.240 --> 00:14:42.560]  就是要絕對的信服
[00:14:42.560 --> 00:14:44.480]  當神夫接約書亞的時候
[00:14:44.480 --> 00:14:46.240]  他兩次都有提到
[00:14:46.240 --> 00:14:47.560]  好,我們看下一頁
[00:14:47.560 --> 00:14:49.600]  提到神是稱摩西
[00:14:49.600 --> 00:14:53.480]  為一個叫做耶和華的僕人
[00:14:53.480 --> 00:14:54.640]  摩西,對吧?
[00:14:54.640 --> 00:14:57.400]  也是叫做耶和華的僕人
[00:14:57.400 --> 00:14:59.240]  這個是一個屬神
[00:14:59.240 --> 00:15:06.000]  一個人是一個十分之尊榮的身份
[00:15:06.000 --> 00:15:07.720]  因為摩西對於神
[00:15:07.720 --> 00:15:10.560]  是有一個絕對信服的心
[00:15:10.560 --> 00:15:12.040]  在《屬靈真戰》裡
[00:15:12.040 --> 00:15:13.320]  我們也是士兵
[00:15:13.320 --> 00:15:15.320]  我們不是將領,我們是士兵
[00:15:15.320 --> 00:15:17.400]  最高的帥領是誰?
[00:15:17.400 --> 00:15:18.560]  是神
[00:15:18.560 --> 00:15:23.240]  我們必須要絕對的服從我們的主帥
[00:15:23.240 --> 00:15:24.640]  我們神的命令
[00:15:24.640 --> 00:15:26.720]  絕對不可以
[00:15:26.720 --> 00:15:29.320]  人家叫「起來」
[00:15:29.320 --> 00:15:31.120]  還能坐下,或者還猶疑
[00:15:31.120 --> 00:15:31.800]  是不行的
[00:15:31.800 --> 00:15:33.960]  如果成為神的子民
[00:15:33.960 --> 00:15:36.480]  神的士兵的時候
[00:15:36.480 --> 00:15:38.680]  我們不應該要再考慮太多
[00:15:38.680 --> 00:15:39.920]  去推搪的了
[00:15:39.920 --> 00:15:42.880]  甚至好像逃兵一逃走了
[00:15:42.880 --> 00:15:45.760]  不肯遵行神的旨意
[00:15:45.760 --> 00:15:49.640]  好,「起來」投入真戰的行列
[00:15:49.640 --> 00:15:51.680]  我們再看第三個小點
[00:15:51.680 --> 00:15:55.760]  就是關於「起來」進佔未得之地
[00:15:55.760 --> 00:15:59.680]  第三節,看到凡你們的掌所踏之地
[00:15:59.680 --> 00:16:02.960]  我都照著我所應許摩西的說
[00:16:02.960 --> 00:16:04.800]  賜給你們了
[00:16:04.800 --> 00:16:07.480]  要得著神所應許的地方
[00:16:07.480 --> 00:16:10.280]  所需要的就是要「起來」
[00:16:10.280 --> 00:16:11.640]  去前進
[00:16:11.640 --> 00:16:14.080]  以及作出行動
[00:16:14.080 --> 00:16:16.840]  我們看看昔日以色列人
[00:16:16.840 --> 00:16:18.520]  在他們未得之地
[00:16:18.520 --> 00:16:20.480]  迦南這個地方
[00:16:20.480 --> 00:16:22.560]  他們要去這個行動
[00:16:22.560 --> 00:16:24.080]  「起來」進佔
[00:16:24.080 --> 00:16:28.160]  今天我們個人在生命上
[00:16:28.160 --> 00:16:29.840]  都有些未得之地
[00:16:29.840 --> 00:16:32.840]  神興許了我們
[00:16:32.840 --> 00:16:35.520]  有一個像迦南地的美地
[00:16:35.520 --> 00:16:38.400]  代表迦南地是一個甚麼地?
[00:16:38.400 --> 00:16:40.360]  對他們來說是一個安息的地
[00:16:40.360 --> 00:16:42.240]  也是很豐盛的地
[00:16:42.240 --> 00:16:45.040]  流淚與脈很豐盛的
[00:16:45.040 --> 00:16:46.080]  神叫他們「起來」
[00:16:46.080 --> 00:16:48.080]  不要再留在曠野裡
[00:16:48.080 --> 00:16:50.280]  做一個漂流的生活
[00:16:50.280 --> 00:16:54.440]  一個真正享受屬靈安息的人
[00:16:54.440 --> 00:16:57.040]  是以神的旨意為自己的意思
[00:16:57.040 --> 00:16:58.640]  不是用自己的意思
[00:16:58.640 --> 00:17:00.840]  自己的想法去行
[00:17:00.840 --> 00:17:02.480]  或者去生活
[00:17:02.480 --> 00:17:05.400]  我們要盡心竭力為主而活
[00:17:05.400 --> 00:17:08.280]  無論甚麼事情來到的時候
[00:17:08.280 --> 00:17:10.480]  都是願意去接受的
[00:17:10.480 --> 00:17:12.240]  不會有埋怨
[00:17:12.240 --> 00:17:13.080]  就像摩西一樣
[00:17:13.080 --> 00:17:16.360]  雖然他不能夠進入迦南這個地
[00:17:16.360 --> 00:17:18.720]  但他都願意去信服
[00:17:18.720 --> 00:17:20.720]  願意去接受這件事
[00:17:20.720 --> 00:17:22.600]  到福音上高
[00:17:22.600 --> 00:17:23.840]  剛才說個人上高
[00:17:23.840 --> 00:17:24.720]  我們要「起來」
[00:17:24.720 --> 00:17:26.480]  福音上高又怎樣呢?
[00:17:26.480 --> 00:17:29.600]  教會在這個世界裡的目的
[00:17:29.600 --> 00:17:32.880]  就是要完成基督的大使命
[00:17:32.880 --> 00:17:34.480]  主耶穌基督曾經說過
[00:17:34.480 --> 00:17:35.400]  大家都很熟悉
[00:17:35.400 --> 00:17:38.440]  在馬太福音28章18至19節
[00:17:38.440 --> 00:17:41.600]  天上地下所有權柄都賜給耶穌
[00:17:41.600 --> 00:17:45.800]  所以你們要使馬民成為耶穌的門徒
[00:17:45.800 --> 00:17:48.240]  在福音未得的地方
[00:17:48.240 --> 00:17:49.760]  我們都看到
[00:17:49.760 --> 00:17:53.520]  我們真的要花更多的功夫
[00:17:53.520 --> 00:17:54.800]  教會在香港傳福音
[00:17:54.800 --> 00:17:57.400]  其實已經過了一百年那麼久
[00:17:57.400 --> 00:17:59.160]  不過自認是基督徒
[00:17:59.160 --> 00:18:00.960]  你們知道有多少人嗎?
[00:18:00.960 --> 00:18:03.320]  有多少個百分比?
[00:18:03.320 --> 00:18:04.280]  原來很少
[00:18:04.280 --> 00:18:06.640]  只有5個百分比
[00:18:06.640 --> 00:18:08.400]  聖經教我們
[00:18:08.400 --> 00:18:09.400]  告訴我們
[00:18:09.400 --> 00:18:12.040]  趁著白日當作主公
[00:18:12.040 --> 00:18:15.520]  率領真正的去到白熱化的地方
[00:18:15.520 --> 00:18:18.040]  神也給了我們很多機會
[00:18:18.040 --> 00:18:22.680]  而我們是否願意把握這些機會呢?
[00:18:22.680 --> 00:18:24.720]  我們12月份剛才也說過
[00:18:24.720 --> 00:18:26.880]  撒旦攻擊越來越嚴峻
[00:18:26.880 --> 00:18:31.080]  我們很多領域上都是節節敗退
[00:18:31.080 --> 00:18:33.080]  現在我們真的要站起來
[00:18:33.080 --> 00:18:35.600]  要去作出行動
[00:18:35.600 --> 00:18:37.680]  不然我們要等什麼時候呢?
[00:18:37.680 --> 00:18:40.960]  現在都差不多年底了
[00:18:40.960 --> 00:18:46.480]  我們修正也有很多傳福音的訓練
[00:18:46.480 --> 00:18:49.720]  有三福可能大家在報告也聽過一下
[00:18:49.720 --> 00:18:51.560]  如果大家很想知道是什麼呢?
[00:18:51.560 --> 00:18:52.760]  去參與一下
[00:18:52.760 --> 00:18:55.960]  我們之前也做了一些探訪的訓練
[00:18:55.960 --> 00:18:58.200]  也一起出國傳福音
[00:18:58.200 --> 00:19:03.120]  我知道今天早上也有街報的
[00:19:03.120 --> 00:19:05.720]  第一次會去傳福音
[00:19:05.720 --> 00:19:09.320]  也經常去做一些恆常的探訪
[00:19:09.320 --> 00:19:11.240]  我們鼓勵大家
[00:19:11.240 --> 00:19:12.920]  除了去你們的領袖
[00:19:12.920 --> 00:19:17.520]  或者傳道人的家裡去玩之外
[00:19:17.520 --> 00:19:21.200]  大家也可以互相去找你們以前的組員
[00:19:21.200 --> 00:19:23.560]  去探訪他們、去關心他們
[00:19:23.560 --> 00:19:25.160]  不是一個人去的
