
[00:00:00.000 --> 00:00:08.000]  今天很高興可以跟大家在這裡分享父親節
[00:03:28.480 --> 00:03:32.280]  你必定快樂凡事亨通
[00:03:32.280 --> 00:03:38.380]  你的妻子在家中像結實纍纍的葡萄樹
[00:03:38.380 --> 00:03:44.760]  你的兒女圍繞你的雀子像小橄欖樹
[00:03:44.760 --> 00:03:49.500]  敬畏上主的人必定這麼蒙福
[00:03:49.500 --> 00:03:53.260]  願上主從碩安賜福給你
[00:03:53.260 --> 00:03:59.640]  願你一生一世目著耶路撒冷的帆榮
[00:03:59.640 --> 00:04:03.740]  願你活著看見你的子子孫孫
[00:04:03.740 --> 00:04:07.040]  願以色列國泰民安」
[00:04:07.040 --> 00:04:08.740]  我們一起祈禱
[00:04:08.740 --> 00:04:10.680]  全民天父我們感謝你
[00:04:10.680 --> 00:04:13.780]  感謝你讓我們可以在這個父親節裡面
[00:04:13.780 --> 00:04:16.080]  跟弟兄姊妹一起去敬拜你
[00:04:16.080 --> 00:04:17.620]  我們天上的父神
[00:04:17.620 --> 00:04:19.520]  你是全能的天父
[00:04:19.520 --> 00:04:24.260]  你是我們又真又活的慈愛的天父
[00:04:24.260 --> 00:04:27.860]  求主你讓我們弟兄姊妹來到當中
[00:04:27.860 --> 00:04:29.060]  開我們的心門
[00:04:29.060 --> 00:04:30.800]  去聽主你自己的壞語
[00:04:30.800 --> 00:04:33.440]  以致我們和我們一家人
[00:04:33.440 --> 00:04:37.740]  都可以得到主你所應許的福分
[00:04:37.740 --> 00:04:39.140]  在我們的生命當中
[00:04:39.140 --> 00:04:41.580]  我們求你佩戴奉主耶穌的四面球
[00:04:41.580 --> 00:04:42.720]  Amen
[00:04:42.720 --> 00:04:46.280]  很多時候我們去想
[00:04:46.280 --> 00:04:49.420]  父親節很多時候想天父
[00:04:49.420 --> 00:04:52.280]  但是今天我想跟大家分享一下
[00:04:52.280 --> 00:04:55.000]  父親的責任
[00:04:55.000 --> 00:04:58.720]  父親在家裡面的責任
[00:04:58.720 --> 00:05:03.800]  有一天我開車的時候
[00:05:03.800 --> 00:05:06.000]  我太太就在上課
[00:05:06.000 --> 00:05:08.000]  因為我做恢復
[00:05:08.000 --> 00:05:10.880]  她其實已經是一個教授
[00:05:10.880 --> 00:05:14.380]  但是她想做這些聖經教導
[00:05:14.380 --> 00:05:16.380]  她就去了神學院
[00:05:16.380 --> 00:05:20.680]  現在去讀一個證書的課程
[00:05:20.680 --> 00:05:22.720]  我開車的時候她正在上課
[00:05:22.720 --> 00:05:25.520]  我聽到她的教授說一句話
[00:05:25.520 --> 00:05:27.600]  令我震驚
[00:05:27.600 --> 00:05:31.020]  他說所有家庭的問題
[00:05:31.020 --> 00:05:34.240]  都是男人的責任
[00:05:34.240 --> 00:05:35.960]  所有家庭的問題
[00:05:35.960 --> 00:05:37.600]  都是男人的責任
[00:05:37.600 --> 00:05:40.500]  如果你在座都是父親的時候
[00:05:40.500 --> 00:05:44.300]  可能你聽到都好像我一樣很震驚
[00:05:44.300 --> 00:05:47.640]  女人是沒有責任的嗎?
[00:05:47.640 --> 00:05:48.680]  不是的
[00:05:48.680 --> 00:05:50.480]  男人和女人都有責任
[00:05:50.480 --> 00:05:52.120]  而女人也有責任
[00:05:52.120 --> 00:05:56.180]  但是男人起聖經
[00:05:56.180 --> 00:05:58.720]  當我要去講這篇道的時候
[00:05:58.720 --> 00:06:04.600]  我就在神面前去思考這句話
[00:06:04.600 --> 00:06:07.060]  我在想的時候
[00:06:07.060 --> 00:06:12.360]  我就在看這句話究竟是什麼意思
[00:06:12.360 --> 00:06:14.800]  為什麼會提起我們的生命女呢?
[00:06:14.800 --> 00:06:17.940]  我看到這兩個上行詩篇
[00:06:17.940 --> 00:06:23.540]  第一個是詩篇127篇一節
[00:06:23.540 --> 00:06:24.980]  我可能不要打下去
[00:06:24.980 --> 00:06:29.220]  就是要不是上主建造房屋
[00:06:29.220 --> 00:06:32.060]  建造者的工作就是無效
[00:06:32.060 --> 00:06:35.360]  要不是上主守護城池
[00:06:35.360 --> 00:06:39.860]  看守者的守衛就都徒勞
[00:06:39.860 --> 00:06:44.660]  我們的責任就是要守住我們的信仰
[00:06:44.660 --> 00:06:50.700]  以及我們要帶領我們的家庭去到神面前
[00:06:50.700 --> 00:06:55.340]  原來很多時候我們做父親的
[00:06:55.340 --> 00:06:58.420]  很多時候我們其實都有責任的
[00:06:58.420 --> 00:07:01.280]  我們很想事業有成
[00:07:01.280 --> 00:07:03.660]  買洋樓養番狗
[00:07:03.660 --> 00:07:06.160]  小朋友很喜歡番狗
[00:07:06.160 --> 00:07:11.920]  但是父親帶狗出去都是父親的
[00:07:11.920 --> 00:07:15.360]  我們的生命有很多不同的責任
[00:07:15.360 --> 00:07:18.900]  但是我們的責任我們擺錯了
[00:07:18.900 --> 00:07:20.460]  詩篇告訴我們
[00:07:20.460 --> 00:07:26.080]  我們的責任的焦點應該放回到神面前
[00:07:26.080 --> 00:07:37.080]  去到我們的生命去到神面前才不會無效和徒勞
[00:07:37.080 --> 00:07:40.920]  這個是聖經告訴我們要做的
[00:07:40.920 --> 00:07:44.420]  在128篇一節
[00:07:44.420 --> 00:07:47.860]  它就說「敬畏上主的人多麼有福
[00:07:47.860 --> 00:07:51.660]  遵行他命令的人多麼有福」
[00:07:51.660 --> 00:07:55.300]  這個我在研究的時候
[00:07:55.300 --> 00:07:57.600]  我覺得它是在說男人
[00:07:57.600 --> 00:08:01.900]  因為之後它在說福氣就是老婆
[00:08:01.900 --> 00:08:03.680]  福氣就是子女
[00:08:03.680 --> 00:08:12.280]  所以男人父親首先要去敬畏上主
[00:08:12.280 --> 00:08:13.480]  我們就有福了
[00:08:13.480 --> 00:08:16.360]  做個有福的父親
[00:08:16.360 --> 00:08:22.300]  希望大家可以在當中做一個有福的父親
[00:08:22.300 --> 00:08:25.900]  因為其實我們的家庭
[00:08:25.900 --> 00:08:29.940]  我們人是生活在一個罪惡的世界
[00:08:29.940 --> 00:08:33.580]  雖然你可能已經得著福音
[00:08:33.580 --> 00:08:35.700]  你已經信奈耶穌基督
[00:08:35.700 --> 00:08:39.940]  但是很多時候我們就停留在一個地步
[00:08:39.940 --> 00:08:43.520]  我們只是在想什麼時候翻天下
[00:08:43.520 --> 00:08:46.560]  但是原來我們為什麼還沒翻天下呢
[00:08:46.560 --> 00:08:50.020]  我們在這個世上我們還有很多的事情
[00:08:50.020 --> 00:08:54.160]  我們要帶我們的家人去保護他們
[00:08:54.160 --> 00:08:57.000]  在當中有這個豐盛的人生
[00:08:57.000 --> 00:08:59.540]  在最後的時候我就會告訴你
[00:08:59.540 --> 00:09:01.440]  為什麼我們要做這件事情
[00:09:01.440 --> 00:09:04.980]  在這個世界裡面
[00:09:04.980 --> 00:09:09.380]  首先我們說一說男人就是家裡面的頭
[00:09:09.380 --> 00:09:13.880]  我們在哥林多前書11章3節我們會看到
[00:09:13.880 --> 00:09:16.640]  它說「但是我希望你們明白
[00:09:16.640 --> 00:09:18.920]  基督是每一個男人的頭
[00:09:18.920 --> 00:09:20.920]  丈夫是妻子的頭
[00:09:20.920 --> 00:09:25.460]  上帝是基督的頭」
[00:09:25.460 --> 00:09:28.460]  基督和上帝是一個頭
[00:09:28.460 --> 00:09:29.760]  沒得再高的了
[00:09:29.760 --> 00:09:31.700]  是這麼多的經文
[00:09:31.700 --> 00:09:35.400]  但是男人不是說男人powerful
[00:09:35.400 --> 00:09:38.200]  是男人有責任
[00:09:38.200 --> 00:09:44.640]  男人有責任帶我們的太太一起去侍奉神
[00:09:44.640 --> 00:09:48.420]  一起去追求在神裡面去追求
[00:09:48.420 --> 00:09:52.560]  在當中如果你覺得我說廢話的話
[00:09:52.560 --> 00:09:56.020]  我希望我挑戰你去嘗試
[00:09:56.020 --> 00:09:58.900]  嘗試你每一件事都求告神
[00:09:58.900 --> 00:10:00.260]  求問神
[00:10:00.260 --> 00:10:02.800]  你的生命有改變
[00:10:02.800 --> 00:10:03.960]  肯定的
[00:10:03.960 --> 00:10:05.560]  你看舊約新約
[00:10:05.560 --> 00:10:07.840]  全部那些勁人
[00:10:07.840 --> 00:10:13.680]  那些羅亞、伊諾、David這些
[00:10:13.680 --> 00:10:16.680]  全部都是求告神的
[00:10:16.680 --> 00:10:20.740]  他們的生活不是沒有問題
[00:10:20.740 --> 00:10:25.780]  但是他們有神的福在他們的生命當中
[00:10:25.780 --> 00:10:29.120]  所以他詩篇二十五篇
[00:10:29.120 --> 00:10:34.820]  他說「誰是那敬畏耶和華的人
[00:10:34.820 --> 00:10:38.700]  耶和華必指示他應選擇的道路」
[00:10:38.700 --> 00:10:42.400]  你有沒有尋求神的旨意在你的生命裡面
[00:10:42.400 --> 00:10:43.800]  父親
[00:10:43.800 --> 00:10:46.300]  你有沒有尋求
[00:10:46.300 --> 00:10:49.740]  我不是說母親沒有責任
[00:10:49.740 --> 00:10:51.180]  小孩沒有責任
[00:10:51.180 --> 00:10:55.320]  但是聖經是說父親有這個責任
[00:10:55.320 --> 00:10:58.520]  大家庭這個組合去到神面前
[00:10:58.520 --> 00:11:00.420]  去求告神
[00:11:00.420 --> 00:11:01.760]  這個很重要的
[00:11:01.760 --> 00:11:06.960]  他說「他必安享福樂
[00:11:06.960 --> 00:11:12.400]  他的後裔要承受地土
[00:11:12.400 --> 00:11:18.340]  耶和華把心意向敬畏他的人顯示
[00:11:18.340 --> 00:11:21.700]  又使他們認識他的藥」
[00:11:21.700 --> 00:11:25.240]  所以你們要去敬畏耶和華
[00:11:25.240 --> 00:11:28.880]  你的生命就得到
[00:11:28.880 --> 00:11:32.620]  耶穌基督所說的那種豐盛生命
[00:11:32.620 --> 00:11:41.060]  不是說你買了一百股安迪維亞
[00:11:41.060 --> 00:11:46.000]  你是有一個豐盛喜樂的生命在當中
[00:11:46.000 --> 00:11:51.300]  在彼得前書三章七節
[00:11:51.300 --> 00:11:53.740]  他說「作丈夫的
[00:11:53.740 --> 00:11:56.040]  你要跟妻子一同生活
[00:11:56.040 --> 00:12:00.880]  也應該體貼他們性別上比較軟弱」
[00:12:00.880 --> 00:12:02.280]  先不要罵我
[00:12:02.280 --> 00:12:03.980]  這是聖經說的
[00:12:03.980 --> 00:12:09.660]  但是我不相信一定是女人弱過什麼
[00:12:09.660 --> 00:12:12.520]  他之後說「你要尊重她們
[00:12:12.520 --> 00:12:14.800]  因為她們跟你們一樣
[00:12:14.800 --> 00:12:18.000]  都要領受上帝所賜的新生命」
[00:12:18.000 --> 00:12:20.960]  我覺得在這裏當中
[00:12:20.960 --> 00:12:25.280]  他說父親是帶頭的
[00:12:25.280 --> 00:12:27.540]  父親是有責任的
[00:12:27.540 --> 00:12:29.080]  男的有責任
[00:12:29.080 --> 00:12:32.040]  不是說軟弱是什麼
[00:12:32.040 --> 00:12:33.720]  他可能就是
[00:12:33.720 --> 00:12:37.520]  這個是我說的
[00:12:37.520 --> 00:12:41.220]  如果你跟老婆有什麼爭執
[00:12:41.220 --> 00:12:44.060]  就讓一下她吧
[00:12:44.060 --> 00:12:45.160]  我不是說軟弱阿蘭
[00:12:45.160 --> 00:12:47.260]  我不是說女士軟弱
[00:12:47.260 --> 00:12:51.040]  但是有時候就要讓一下她
[00:12:51.040 --> 00:12:53.040]  但是我自己看這個軟弱
[00:12:53.040 --> 00:12:56.340]  可能是在說阿當夏娃
[00:12:56.340 --> 00:12:58.740]  夏娃是被引誘
[00:12:58.740 --> 00:13:00.980]  拿了果子去吃的
[00:13:00.980 --> 00:13:07.140]  但是神的責任在男人身上
[00:13:07.140 --> 00:13:09.520]  他們躲起來的時候神說
[00:13:09.520 --> 00:13:14.280]  「但是主上帝呼喚哪人,你在哪裏」
[00:13:14.280 --> 00:13:17.460]  這個男人是有責任的
[00:13:17.460 --> 00:13:19.060]  原文應該是
[00:13:19.060 --> 00:13:25.400]  「但是主上帝呼喚哪阿當,你在哪裏」
[00:13:25.400 --> 00:13:28.400]  所以男士是有責任的
[00:13:28.400 --> 00:13:34.700]  整個家庭的喜樂福氣
[00:13:34.700 --> 00:13:37.180]  都是在人裏面
[00:13:37.180 --> 00:13:43.520]  是男人的父親有責任在當中
[00:13:43.520 --> 00:13:47.480]  在哥倫多前書11章7節
[00:13:47.480 --> 00:13:49.620]  他說男人不應該蒙頭
[00:13:49.620 --> 00:13:52.420]  因為他反映上帝的形象
[00:13:52.420 --> 00:13:53.400]  榮耀
[00:13:53.400 --> 00:13:56.320]  但是女人是反映男人的榮耀
[00:13:56.320 --> 00:13:58.360]  你不要尖尖自喜
[00:13:58.360 --> 00:14:02.660]  但是都是在說男人是有責任
[00:14:02.660 --> 00:14:06.840]  把神的榮耀在你的生命裏面活出來
[00:14:06.840 --> 00:14:10.740]  以致你的家人看到
[00:14:10.740 --> 00:14:15.280]  太太看到反映了不是你的榮耀
[00:14:15.280 --> 00:14:17.920]  而是神得到的榮耀
[00:14:17.920 --> 00:14:20.320]  反映在你的小孩裏面
[00:14:20.320 --> 00:14:22.060]  這個很重要的
[00:14:22.060 --> 00:14:25.200]  再講深一點
[00:14:25.200 --> 00:14:28.360]  其實弟兄姐妹如果你在教會
[00:14:28.360 --> 00:14:31.060]  你是一個弟兄
[00:14:31.060 --> 00:14:34.200]  你都應該要做這個反映的責任
[00:14:34.200 --> 00:14:36.300]  在小孩裏面
[00:14:36.300 --> 00:14:39.140]  原來我做青少年很久了
[00:14:39.140 --> 00:14:44.000]  原來青少年大學做的統計就是
[00:14:44.000 --> 00:14:48.420]  如果教會裏面有六個弟兄姐妹
[00:14:48.420 --> 00:14:51.080]  去很關心一個小孩
[00:14:51.080 --> 00:14:53.860]  他在高中畢業之後
[00:14:53.860 --> 00:14:58.320]  那個離開率是很高的
[00:14:58.320 --> 00:15:00.900]  不是很低的
[00:15:00.900 --> 00:15:02.900]  所以我們是要做這個榜樣
[00:15:02.900 --> 00:15:05.560]  我們要帶頭
[00:15:05.560 --> 00:15:10.400]  這是基督在聖經裏面說的
[00:15:10.400 --> 00:15:12.900]  這不是我說的
[00:15:12.900 --> 00:15:17.840]  在《使徒行傳》當中我們也看到
[00:15:17.840 --> 00:15:22.140]  信主耶穌你和你一家都會得救
[00:15:22.140 --> 00:15:22.940]  很多人都問我
[00:15:22.940 --> 00:15:24.280]  為什麼我信了耶穌
[00:15:24.280 --> 00:15:27.720]  我家人還是不去不信
[00:15:27.720 --> 00:15:31.060]  這個是應許
[00:15:31.060 --> 00:15:34.820]  但是你首先要自問
[00:15:34.820 --> 00:15:39.420]  你有沒有把你的生命放在神的手裏面
[00:15:39.420 --> 00:15:42.500]  等於像回復軍事一樣
[00:15:42.500 --> 00:15:47.140]  如果你的生命不是放在神裏面
[00:15:47.140 --> 00:15:50.580]  我們是專注放在仰望神的手裏面
[00:15:50.580 --> 00:15:52.040]  我們就得到回復
[00:15:52.040 --> 00:15:54.140]  不然你信了耶穌之後
[00:15:54.140 --> 00:15:55.620]  你經常都會問自己
[00:15:55.620 --> 00:15:58.580]  為什麼我生命還是這麼不開心
[00:15:58.580 --> 00:16:00.780]  為什麼我生命沒有改變
[00:16:00.780 --> 00:16:01.920]  我們要問一下
[00:16:01.920 --> 00:16:05.220]  你究竟在生命裏面
[00:16:05.220 --> 00:16:08.260]  有沒有真的去求問神
[00:16:08.260 --> 00:16:10.200]  每一件事
[00:16:10.200 --> 00:16:11.720]  有個弟兄說
[00:16:11.720 --> 00:16:14.860]  難道吃叉燒也求問神嗎
[00:16:14.860 --> 00:16:15.800]  那是真的
[00:16:15.800 --> 00:16:16.660]  你看我這麼胖
[00:16:16.660 --> 00:16:18.100]  我應該要求問神
[00:16:18.100 --> 00:16:22.600]  是真的
[00:16:22.600 --> 00:16:26.420]  所以男人的責任
[00:16:26.420 --> 00:16:31.820]  是要帶基督進去我們的家庭裏面
[00:16:31.820 --> 00:16:37.660]  所以你和你一家必得救
[00:16:37.660 --> 00:16:40.920]  這個是應許
[00:16:40.920 --> 00:16:43.120]  那怎樣可以做這個呢
[00:16:43.120 --> 00:16:47.440]  你要去模特兒一個復仇的生命
[00:16:47.440 --> 00:16:52.240]  我和弟兄姊妹剛剛經歷了這本書
[00:16:52.240 --> 00:16:53.740]  我帶他們去看這本書
[00:16:53.740 --> 00:16:59.740]  叫做《基督復仇的生命》
[00:16:59.740 --> 00:17:01.980]  我們是怎樣去經歷
[00:17:01.980 --> 00:17:04.480]  你可能在Presonton有不同的
[00:17:04.480 --> 00:17:06.560]  子弟課或什麼的
[00:17:06.560 --> 00:17:09.820]  我是半個外國人
[00:17:09.820 --> 00:17:12.200]  所以我都是看英文多
[00:17:12.200 --> 00:17:15.500]  其實有很多不同的子弟課
[00:17:15.500 --> 00:17:18.560]  但是我們是要去追求
[00:17:18.560 --> 00:17:20.260]  去求問神
[00:17:20.260 --> 00:17:23.740]  你看聖經不要像讀書一樣
[00:17:23.740 --> 00:17:26.500]  很多弟兄看聖經就說
[00:17:26.500 --> 00:17:27.500]  哎呀這個我不明白
[00:17:27.500 --> 00:17:29.500]  又去查這個又查那個
[00:17:29.500 --> 00:17:31.040]  先不要查
[00:17:31.040 --> 00:17:32.780]  先祈禱
[00:17:32.780 --> 00:17:33.780]  神怎樣帶你
[00:17:33.780 --> 00:17:36.280]  這段經文神要你做什麼
[00:17:36.280 --> 00:17:38.480]  求問神
[00:17:38.480 --> 00:17:40.180]  這個是很重要的
[00:17:40.180 --> 00:17:41.720]  很多時候我看
[00:17:41.720 --> 00:17:43.820]  現在我們教會
[00:17:43.820 --> 00:17:46.020]  我看
[00:17:46.020 --> 00:17:48.060]  不要罵我
[00:17:48.060 --> 00:17:51.000]  因為我很喜歡存奉獻袋
[00:17:51.000 --> 00:17:53.800]  因為有一個衝擊在你的心裡面
[00:17:53.800 --> 00:17:57.300]  你現在是自動轉帳
[00:17:57.300 --> 00:17:59.380]  你沒有了那個衝擊
[00:17:59.380 --> 00:18:03.600]  我不知道你奉獻多少都好
[00:18:03.600 --> 00:18:07.580]  你沒有那種敬畏神的心態
[00:18:07.580 --> 00:18:10.240]  所以下一次你再奉獻的時候
[00:18:10.240 --> 00:18:13.960]  我希望你可以去想一想
[00:18:13.960 --> 00:18:16.760]  原來我奉獻都是一個福氣
[00:18:16.760 --> 00:18:19.820]  你和神的關係在奉獻裡面
[00:18:19.820 --> 00:18:22.560]  原來是可以很結實的
[00:18:22.560 --> 00:18:25.760]  大家如果你知道為什麼我做回復
[00:18:25.760 --> 00:18:28.360]  因為我爛倒
[00:18:28.360 --> 00:18:30.260]  我自己回復了
[00:18:30.260 --> 00:18:32.800]  所以來到就想做這些
[00:18:32.800 --> 00:18:37.340]  但是不只是做戒賭戒什麼
[00:18:37.340 --> 00:18:39.340]  你心靈的傷痛
[00:18:39.340 --> 00:18:41.820]  你的情緒的變化
[00:18:41.820 --> 00:18:44.980]  都可以在回復裡面幫到你
[00:18:44.980 --> 00:18:47.780]  去修補這些
[00:18:47.780 --> 00:18:49.980]  但是我那時候賭錢的時候
[00:18:49.980 --> 00:18:52.920]  我真的沒有錢奉獻
[00:18:52.920 --> 00:18:54.600]  我和牧師說
[00:18:54.600 --> 00:18:58.000]  牧師我沒有錢奉獻
[00:18:58.000 --> 00:19:00.940]  他說你沒有就不奉獻
[00:19:00.940 --> 00:19:03.140]  但是我耿耿於懷
[00:19:03.140 --> 00:19:04.400]  因為我賭錢
[00:19:04.400 --> 00:19:08.100]  後來我把錢給了我老婆
[00:19:08.100 --> 00:19:11.800]  原來我們有錢奉獻的
[00:19:11.800 --> 00:19:14.120]  因為我的想法就是
[00:19:14.120 --> 00:19:17.220]  我花光了錢就沒有錢奉獻
[00:19:17.220 --> 00:19:20.120]  我老婆還沒花之前就奉獻了
[00:19:20.120 --> 00:19:22.360]  那就有錢奉獻了
[00:19:22.360 --> 00:19:23.760]  這是一個衝擊
[00:19:23.760 --> 00:19:25.600]  一個心靈裡面的衝擊
[00:19:25.600 --> 00:19:27.560]  但是當我老婆做這件事
[00:19:27.560 --> 00:19:30.100]  所以老婆不是軟弱
[00:19:30.100 --> 00:19:32.740]  老婆很強壯
[00:19:32.740 --> 00:19:36.900]  但是那個衝擊在當中
[00:19:36.900 --> 00:19:40.480]  讓我今時今日我經常都說
[00:19:40.480 --> 00:19:44.480]  應該是我帶頭
[00:19:44.480 --> 00:19:47.340]  但是我老婆掌握了這一個機會
[00:19:47.340 --> 00:19:49.480]  但是神是很好的
[00:19:49.480 --> 00:19:50.980]  誰帶球都一樣
[00:19:50.980 --> 00:19:52.780]  不過今天是講父親
[00:19:52.780 --> 00:19:54.780]  所以就和大家想想
[00:19:54.780 --> 00:19:56.980]  我小時候
[00:19:56.980 --> 00:19:58.500]  我有一個夢想
[00:19:58.500 --> 00:20:00.460]  我的夢想就是未結婚之前
[00:20:00.460 --> 00:20:01.760]  我有一個夢想就是
[00:20:01.760 --> 00:20:03.460]  我要做一個小球隊
[00:20:03.460 --> 00:20:07.560]  我的兒子小球隊的教練
[00:20:07.560 --> 00:20:11.100]  在當中我就做了
[00:20:11.100 --> 00:20:12.100]  真的做了
[00:20:12.100 --> 00:20:14.240]  這個球隊就是他們整個隊伍
[00:20:14.240 --> 00:20:16.140]  你看他們簽名的時候
[00:20:16.140 --> 00:20:18.140]  那時候還是不懂得簽名的
[00:20:18.140 --> 00:20:19.520]  還是很小的
[00:20:19.520 --> 00:20:22.780]  但是他打到這個球隊的時候
[00:20:22.780 --> 00:20:24.120]  我要放棄
[00:20:24.120 --> 00:20:25.920]  因為他在這裡打的時候
[00:20:25.920 --> 00:20:29.260]  他還是在教會學校打
[00:20:29.260 --> 00:20:32.300]  他星期天是不會打球的
[00:20:32.300 --> 00:20:34.720]  就算是他們的球隊打
[00:20:34.720 --> 00:20:36.100]  我們星期天也不去
[00:20:36.100 --> 00:20:39.260]  我們整個隊伍也不去
[00:20:39.260 --> 00:20:42.260]  但是當他一去到小球隊的時候
[00:20:42.260 --> 00:20:44.740]  我們教會學校沒有了
[00:20:44.740 --> 00:20:47.040]  沒有了,要自己去參加的時候
[00:20:47.040 --> 00:20:48.340]  我們就不參加
[00:20:48.340 --> 00:20:51.940]  我的夢想我放下,不參加
[00:20:51.940 --> 00:20:56.080]  因為這個是我們做爸爸的榜樣
[00:20:56.080 --> 00:20:57.880]  你說可能很小
[00:20:57.880 --> 00:21:00.520]  但是很多時候就是你去旅行
[00:21:00.520 --> 00:21:03.780]  你會不會專程星期天找教會去經拜神
[00:21:03.780 --> 00:21:08.860]  這些小小的事情小孩子很看的
[00:21:08.860 --> 00:21:11.700]  你有什麼事你立刻跪下祈禱
[00:21:11.700 --> 00:21:13.760]  小孩子很看的
[00:21:13.760 --> 00:21:15.440]  這些很重要的事情
[00:21:15.440 --> 00:21:19.240]  所以你做爸爸就要戴頭
[00:21:19.240 --> 00:21:20.700]  戴頭
[00:21:20.700 --> 00:21:23.000]  但是你很難,很辛苦
[00:21:23.000 --> 00:21:25.500]  又做工又什麼
[00:21:25.500 --> 00:21:27.780]  但是你要知道
[00:21:27.780 --> 00:21:29.680]  我們有個天賦戴頭
[00:21:29.680 --> 00:21:30.880]  戴我們頭
[00:21:30.880 --> 00:21:33.420]  我們去服侍他就行了
[00:21:33.420 --> 00:21:36.960]  我們是所有事情都去戴頭的時候
[00:21:36.960 --> 00:21:40.960]  我們父親就有一個無憂無慮的福
[00:21:40.960 --> 00:21:42.320]  那不是我說的
[00:21:42.320 --> 00:21:46.100]  在第127篇他說
[00:21:46.100 --> 00:21:49.700]  早起晚睡,為生活整天擼碌
[00:21:49.700 --> 00:21:51.300]  是謊言
[00:21:51.300 --> 00:21:55.680]  因為上主賜安眠給他所愛的人
[00:21:55.680 --> 00:21:57.380]  有時候我真的我都是
