
[00:00:00.000 --> 00:00:03.220]  今天我想和大家來看馬克福音段的經文
[00:03:03.240 --> 00:03:04.880]  有人請你來教會聚會
[00:03:04.880 --> 00:03:06.920]  可能你就會拒絕
[00:03:06.920 --> 00:03:09.520]  我想這個正正可能是一些人的反應
[00:03:09.520 --> 00:03:12.760]  就是「耶穌請你不要來」
[00:03:12.760 --> 00:03:16.600]  就好像剛才我們看見一段經文讀過的
[00:03:16.600 --> 00:03:20.200]  那個管會堂的家人去和艾魯說
[00:03:20.200 --> 00:03:22.280]  「你的女兒已經死了」
[00:03:22.280 --> 00:03:24.960]  「你不需要再勞動耶穌來」
[00:03:24.960 --> 00:03:27.520]  「耶穌你不需要來」
[00:03:27.520 --> 00:03:30.080]  除此之外,我相信在馬克福音裡面
[00:03:30.080 --> 00:03:31.360]  讓我們也看見
[00:03:31.360 --> 00:03:32.840]  馬克福音書裡面看到的就是
[00:03:32.840 --> 00:03:34.520]  耶穌有時候是什麼?
[00:03:34.520 --> 00:03:36.880]  「不請自來」
[00:03:36.880 --> 00:03:39.560]  耶穌不需要任何人請
[00:03:39.560 --> 00:03:41.640]  或者當人拒絕的時候
[00:03:41.640 --> 00:03:44.240]  耶穌可能也有不同的回應
[00:03:44.240 --> 00:03:46.200]  但是耶穌很多時候其實就是
[00:03:46.200 --> 00:03:47.520]  「不請自來」
[00:03:47.520 --> 00:03:50.320]  耶穌很願意來到不同的地方
[00:03:50.320 --> 00:03:52.080]  走遍各城各鄉
[00:03:52.080 --> 00:03:53.480]  如果我們還記得在馬克福音
[00:03:53.480 --> 00:03:55.080]  我們講第一章的時候
[00:03:55.080 --> 00:03:57.000]  耶穌的門徒告訴耶穌
[00:03:57.000 --> 00:03:57.840]  「你很受歡迎」
[00:03:57.840 --> 00:04:00.800]  「你不如回到城裡面」
[00:04:00.800 --> 00:04:04.560]  「和會眾、群眾一起來再聚」
[00:04:04.560 --> 00:04:05.400]  但是耶穌告訴他
[00:04:05.400 --> 00:04:08.840]  「不,我不是為這些歡迎、掌聲而來」
[00:04:08.840 --> 00:04:11.200]  「我要去其他地方」
[00:04:11.200 --> 00:04:13.000]  所以耶穌去的地方有時候是
[00:04:13.000 --> 00:04:14.200]  「不請自來」
[00:04:14.200 --> 00:04:16.640]  不需要請,耶穌也會去
[00:04:16.640 --> 00:04:19.120]  這也是我們人生路上
[00:04:19.120 --> 00:04:21.480]  和耶穌的一些互動
[00:04:21.480 --> 00:04:23.200]  我們先來看看
[00:04:23.200 --> 00:04:25.400]  第一個「請耶穌來」
[00:04:25.400 --> 00:04:29.000]  艾魯和耶穌好像有一點點的約會
[00:04:29.000 --> 00:04:31.600]  約了耶穌,請你來幫幫我
[00:04:31.600 --> 00:04:35.120]  因為艾魯對耶穌有那份信靠
[00:04:35.120 --> 00:04:37.360]  其實這對艾魯來說是很不容易的
[00:04:37.360 --> 00:04:40.680]  艾魯當時是那位叫「管會堂」的人
[00:04:40.680 --> 00:04:45.080]  管會堂的人代表著他當時的社會地位是很高的
[00:04:45.080 --> 00:04:47.520]  他是猶太人會堂裡面的領袖
[00:04:47.520 --> 00:04:50.360]  他可以說是有權有勢有才的人
[00:04:50.360 --> 00:04:53.440]  所以他其實是一個地位崇高的人
[00:04:53.440 --> 00:04:56.560]  但是他反而來到耶穌面前來請求祂
[00:04:56.560 --> 00:04:59.240]  他有一點點不會看別人的眼光
[00:04:59.240 --> 00:05:00.520]  怎麼去看祂
[00:05:00.520 --> 00:05:04.080]  他很知道他需要求耶穌
[00:05:04.080 --> 00:05:06.080]  所以他來到耶穌面前
[00:05:06.080 --> 00:05:08.320]  他知道他不是依靠祂有多少錢
[00:05:08.320 --> 00:05:09.720]  有多少權力
[00:05:09.720 --> 00:05:12.480]  可以令到他的女兒的病康復
[00:05:12.480 --> 00:05:16.240]  他知道他要來到耶穌面前求耶穌
[00:05:16.240 --> 00:05:18.600]  所以他要請耶穌到他家裡
[00:05:18.600 --> 00:05:20.880]  他要約耶穌
[00:05:20.880 --> 00:05:24.960]  雖然他的女兒的死訊傳來的時候
[00:05:24.960 --> 00:05:27.120]  其實耶穌跟他說過
[00:05:27.120 --> 00:05:30.360]  「不要怕,只要信」
[00:05:30.360 --> 00:05:33.160]  其實這個不單只是艾魯的經歷
[00:05:33.160 --> 00:05:36.560]  也可以是我們每一個基督徒的經歷
[00:05:36.560 --> 00:05:39.720]  有時候我們會害怕一些事情
[00:05:39.720 --> 00:05:42.920]  其實害怕的事情跟我們信什麼有關
[00:05:42.920 --> 00:05:46.920]  跟我們依靠什麼很有關係
[00:05:46.920 --> 00:05:49.800]  耶穌叫艾魯你不需要害怕
[00:05:49.800 --> 00:05:51.960]  你只要信就行了
[00:05:51.960 --> 00:05:53.280]  最重要就是表達
[00:05:53.280 --> 00:05:55.600]  他如果真的信靠耶穌
[00:05:55.600 --> 00:05:58.240]  他最需要害怕的是什麼呢?
[00:05:58.240 --> 00:06:00.600]  或者我們叫敬畏的是什麼呢?
[00:06:00.600 --> 00:06:03.560]  他需要敬畏的就是耶穌
[00:06:03.560 --> 00:06:06.320]  要聽的就是耶穌的吩咐
[00:06:06.320 --> 00:06:10.240]  有時候我們覺得自己會害怕一些事情
[00:06:10.240 --> 00:06:13.480]  可能就是我們信了一些其他的事情
[00:06:13.480 --> 00:06:16.920]  多於去信靠耶穌
[00:06:16.920 --> 00:06:18.880]  所以在艾魯的經歷裡面
[00:06:18.880 --> 00:06:20.760]  耶穌知道他的軟弱
[00:06:20.760 --> 00:06:22.800]  所以耶穌給他鼓勵
[00:06:22.800 --> 00:06:25.600]  「不要怕,只要信」
[00:06:25.600 --> 00:06:29.600]  你繼續來信靠我就行了
[00:06:29.600 --> 00:06:31.120]  艾魯請耶穌來
[00:06:31.120 --> 00:06:34.480]  最重要就是去表達對耶穌的信靠
[00:06:34.480 --> 00:06:38.560]  這個信靠其實是要繼續不斷做的
[00:06:38.560 --> 00:06:40.680]  不是某一個時刻做
[00:06:40.680 --> 00:06:42.240]  所以耶穌說
[00:06:42.240 --> 00:06:44.680]  你放心,不需要再害怕
[00:06:44.680 --> 00:06:46.240]  你只要來信我
[00:06:46.240 --> 00:06:47.800]  只要敬畏我
[00:06:47.800 --> 00:06:50.360]  這個就是艾魯請耶穌來
[00:06:50.360 --> 00:06:54.400]  以至能夠得到的恩典
[00:06:54.400 --> 00:06:57.480]  另外一個我們有時候會經歷的
[00:06:57.480 --> 00:07:00.880]  就是耶穌請你不要來
[00:07:00.880 --> 00:07:02.720]  這個其實是告訴我們什麼呢?
[00:07:02.720 --> 00:07:05.960]  說的是人很傾向用一些人的方法
[00:07:05.960 --> 00:07:08.800]  或者用人的眼光去看事情
[00:07:08.800 --> 00:07:14.160]  所以當家人看到小女孩死了
[00:07:14.160 --> 00:07:17.240]  就告訴艾魯
[00:07:17.240 --> 00:07:19.720]  你不需要再麻煩耶穌來了
[00:07:19.720 --> 00:07:21.400]  耶穌你不需要來了
[00:07:21.400 --> 00:07:24.080]  因為他們只不過是用人的眼光
[00:07:24.080 --> 00:07:25.680]  人的方法來看
[00:07:25.680 --> 00:07:29.040]  當他們看到小女孩已經死的時候
[00:07:29.040 --> 00:07:31.040]  他們就覺得好像很絕望
[00:07:31.040 --> 00:07:32.720]  所以耶穌告訴他們
[00:07:32.720 --> 00:07:35.960]  你們應該從另外一個角度去看
[00:07:35.960 --> 00:07:38.040]  這個就是從神的方法
[00:07:38.040 --> 00:07:39.400]  或者用神的看法
[00:07:39.400 --> 00:07:41.120]  用神的眼光來看
[00:07:41.120 --> 00:07:44.080]  人似乎只不過是看見絕望
[00:07:44.080 --> 00:07:45.280]  看見死亡
[00:07:45.280 --> 00:07:48.400]  以為死亡就一切都完結了
[00:07:48.400 --> 00:07:49.760]  什麼都沒有了
[00:07:49.760 --> 00:07:51.160]  但是耶穌告訴他們
[00:07:51.160 --> 00:07:54.840]  你們應該從神的眼光來看
[00:07:54.840 --> 00:07:57.440]  所看見的不是絕望
[00:07:57.440 --> 00:07:59.680]  是看見盼望
[00:07:59.680 --> 00:08:03.680]  所以當耶穌去到艾魯的家的時候
[00:08:03.680 --> 00:08:07.120]  就將這班哀哭的人趕走
[00:08:07.120 --> 00:08:09.200]  然後就用他的方法
[00:08:09.200 --> 00:08:11.960]  拉著小女孩的手
[00:08:11.960 --> 00:08:13.800]  叫她起來
[00:08:13.800 --> 00:08:16.720]  耶穌有祂自己的方法
[00:08:16.720 --> 00:08:17.760]  這個提醒就是
[00:08:17.760 --> 00:08:21.880]  有時候我們很容易只不過傾向用人的方法
[00:08:21.880 --> 00:08:24.200]  用人的角度去看
[00:08:24.200 --> 00:08:27.600]  其實艾魯就是一個這樣的人
[00:08:27.600 --> 00:08:30.920]  雖然他表達他對耶穌的信靠
[00:08:30.920 --> 00:08:32.560]  但是他在這個信靠裡面
[00:08:32.560 --> 00:08:34.680]  其實他也是在用人的眼光
[00:08:34.680 --> 00:08:38.160]  或者用人的方法來做一些事情
[00:08:38.160 --> 00:08:41.840]  第一樣就是邀請耶穌來他家
[00:08:41.840 --> 00:08:45.440]  用按手來醫治他的女兒
[00:08:45.440 --> 00:08:47.800]  這裡是我們剛才讀的經文有
[00:08:47.800 --> 00:08:49.920]  其實按手醫病是當時候
[00:08:49.920 --> 00:08:53.840]  一般的文士或者拉比長老
[00:08:53.840 --> 00:08:55.080]  他們都會用的方式
[00:08:55.080 --> 00:08:56.920]  在當時候的文化是很普遍的
[00:08:56.920 --> 00:08:59.120]  所以艾魯所認識的耶穌
[00:08:59.120 --> 00:09:00.880]  他會覺得耶穌也是這樣的
[00:09:00.880 --> 00:09:02.360]  祂需要來到我家
[00:09:02.360 --> 00:09:04.440]  請祂按手在我的女兒身上
[00:09:04.440 --> 00:09:07.000]  我的女兒才會好
[00:09:07.000 --> 00:09:10.840]  但是耶穌不一定要用這個方法
[00:09:10.840 --> 00:09:14.560]  但是艾魯就是在想用人的方法
[00:09:14.560 --> 00:09:19.160]  另外當艾魯和耶穌一起回家的時候
[00:09:19.160 --> 00:09:22.120]  路上發生了什麼事情?
[00:09:22.120 --> 00:09:25.400]  有一個十二年血流的婦人或女人
[00:09:25.400 --> 00:09:27.680]  來摸耶穌的衣服
[00:09:27.680 --> 00:09:28.640]  碰到耶穌的衣服
[00:09:28.640 --> 00:09:30.240]  然後得到醫治
[00:09:30.240 --> 00:09:31.600]  事情很簡單
[00:09:31.600 --> 00:09:33.840]  如果已經醫好了人
[00:09:33.840 --> 00:09:35.040]  耶穌不需要那麼麻煩
[00:09:35.040 --> 00:09:36.760]  又停在那裡
[00:09:36.760 --> 00:09:40.040]  問問誰摸我的衣服
[00:09:40.040 --> 00:09:43.560]  花輪功夫要找這個女人出來
[00:09:43.560 --> 00:09:45.480]  結果停下來
[00:09:45.480 --> 00:09:47.440]  又要找這個女人出來之後
[00:09:47.440 --> 00:09:49.520]  就耽誤了時間
[00:09:49.520 --> 00:09:53.000]  原本艾魯很想盡快將耶穌請到他家
[00:09:53.000 --> 00:09:54.920]  但是結果耶穌怎樣?
[00:09:54.920 --> 00:09:57.400]  簡單來說就是耶穌遲到
[00:09:57.400 --> 00:09:58.960]  耶穌遲了
[00:09:58.960 --> 00:10:00.280]  到了艾魯的家裡
[00:10:00.280 --> 00:10:03.520]  女兒已經死了
[00:10:03.520 --> 00:10:05.720]  但是這裡人的想法
[00:10:05.720 --> 00:10:08.120]  又是不同於耶穌的想法
[00:10:08.120 --> 00:10:09.960]  可能在別人看來
[00:10:09.960 --> 00:10:12.040]  耶穌遲到
[00:10:12.040 --> 00:10:16.000]  耶穌為什麼要為得到醫治的女人
[00:10:16.000 --> 00:10:18.120]  耽誤時間呢?
[00:10:18.120 --> 00:10:20.040]  其實我想跟大家說
[00:10:20.040 --> 00:10:24.280]  人以為遲到就誤了大事
[00:10:24.280 --> 00:10:28.800]  但如果這個遲到是發生在耶穌身上的話
[00:10:28.800 --> 00:10:32.520]  完全沒有任何的影響
[00:10:32.520 --> 00:10:34.800]  耶穌可以遲到
[00:10:34.800 --> 00:10:38.720]  因為時間在耶穌的手中
[00:10:38.720 --> 00:10:41.600]  不是只不過人用人的眼光就覺得
[00:10:41.600 --> 00:10:44.120]  哇!耶穌遲到了他家裡
[00:10:44.120 --> 00:10:46.040]  遲了見那個女生
[00:10:46.040 --> 00:10:47.760]  那個女生結果就死了
[00:10:47.760 --> 00:10:50.000]  因為遲到累事
[00:10:50.000 --> 00:10:52.000]  耶穌可以遲到
[00:10:52.000 --> 00:10:55.120]  但是你和我就不應該遲到
[00:10:55.120 --> 00:10:59.120]  時間是掌握在耶穌的手裡
[00:10:59.120 --> 00:11:02.280]  耶穌不受時間的限制
[00:11:02.280 --> 00:11:04.840]  就好像耶穌如果是一個醫生的話
[00:11:04.840 --> 00:11:08.680]  縱然他可能在醫院裡有些手術是安排好的
[00:11:08.680 --> 00:11:10.040]  他要去做
[00:11:10.040 --> 00:11:11.480]  如果是一個普通的醫生
[00:11:11.480 --> 00:11:13.120]  遲到就很大件事
[00:11:13.120 --> 00:11:15.320]  甚至我們可能聽過一些新聞說
[00:11:15.320 --> 00:11:16.760]  有些醫生做了手術
[00:11:16.760 --> 00:11:17.920]  中間又走了出去
[00:11:17.920 --> 00:11:18.920]  又出出入入
[00:11:18.920 --> 00:11:20.920]  那真的都很大件事
[00:11:20.920 --> 00:11:23.520]  但是對耶穌來說,如果耶穌是一個醫生的話
[00:11:23.520 --> 00:11:28.000]  對耶穌來說,耶穌不需要受時間的限制
[00:11:28.000 --> 00:11:31.240]  只不過人看你,用人的想法就覺得
[00:11:31.240 --> 00:11:33.040]  哎呀!糟糕了,耶穌遲到
[00:11:33.040 --> 00:11:35.240]  那個女生沒有救
[00:11:35.240 --> 00:11:36.840]  所以他們的反應就是
[00:11:36.840 --> 00:11:38.240]  耶穌你不需要再來了
[00:11:38.240 --> 00:11:39.840]  不需要勞煩你了
[00:11:39.840 --> 00:11:41.240]  只不過因為人
[00:11:41.240 --> 00:11:43.240]  很多時候都是用人的方式
[00:11:43.240 --> 00:11:47.440]  用人的想法來做一些判斷
[00:11:47.440 --> 00:11:49.800]  第三個,在人和耶穌的互動當中
[00:11:49.800 --> 00:11:52.800]  是耶穌不請自來
[00:11:52.800 --> 00:11:54.800]  耶穌不需要人請
[00:11:54.800 --> 00:11:57.400]  耶穌會去到一些地方
[00:11:57.400 --> 00:11:59.600]  有時候相對於艾魯來說
[00:11:59.600 --> 00:12:01.200]  艾魯和耶穌有約
[00:12:01.200 --> 00:12:02.600]  但是很多時候可能
[00:12:02.600 --> 00:12:04.800]  耶穌不請自來就是不需要約的
[00:12:04.800 --> 00:12:06.400]  耶穌自己都會來
[00:12:06.400 --> 00:12:08.600]  或者我們有時候叫做偶遇
[00:12:08.600 --> 00:12:10.000]  我不知道在你的人生路上
[00:12:10.000 --> 00:12:11.800]  有沒有試過真的好像覺得
[00:12:11.800 --> 00:12:15.800]  你和耶穌是偶然在路上遇見
[00:12:15.800 --> 00:12:17.400]  但是最重要我想提的就是
[00:12:17.400 --> 00:12:20.000]  耶穌不請自來其實一個表達就是
[00:12:20.000 --> 00:12:22.800]  耶穌很主動
[00:12:22.800 --> 00:12:25.000]  是耶穌自己在祂的計劃裡面
[00:12:25.000 --> 00:12:31.800]  來參與在我們每個人的人生的計劃當中
[00:12:31.800 --> 00:12:34.400]  只不過人的反應是怎樣呢?
[00:12:34.400 --> 00:12:36.400]  耶穌不請自來
[00:12:36.400 --> 00:12:37.600]  耶穌這麼主動
[00:12:37.600 --> 00:12:41.200]  很想來到我們人生當中介入的時候
[00:12:41.200 --> 00:12:43.200]  人的反應是怎樣呢?
[00:12:43.200 --> 00:12:46.600]  會不會人就很怕耶穌來
[00:12:46.600 --> 00:12:48.600]  以致其實可能我們有時候想
[00:12:48.600 --> 00:12:51.000]  耶穌最好有些時候你不要來
[00:12:51.000 --> 00:12:52.800]  還是說一句
[00:12:52.800 --> 00:12:55.600]  耶穌請你不要來比較好
[00:12:55.600 --> 00:12:57.800]  會不會是這樣呢?
[00:12:57.800 --> 00:13:00.000]  在這段經文的前面
[00:13:00.000 --> 00:13:04.000]  當耶穌去艾魯家之前的五章一到二十節
[00:13:04.000 --> 00:13:07.400]  是發生了一個叫做格拉森的事件
[00:13:07.400 --> 00:13:10.200]  耶穌又是去到格拉森的地方
[00:13:10.200 --> 00:13:14.000]  去將一個負上污鬼的人
[00:13:14.000 --> 00:13:15.600]  趕出他的鬼
[00:13:15.600 --> 00:13:18.200]  但是趕出這個群的鬼之後
[00:13:18.200 --> 00:13:21.000]  發生了什麼事呢?
[00:13:21.000 --> 00:13:23.800]  犧牲了二千隻豬
[00:13:23.800 --> 00:13:27.200]  如果大家可以回去看看艾魯這段經文之前
[00:13:27.200 --> 00:13:28.800]  就是五章一到二十節
[00:13:28.800 --> 00:13:32.400]  結果當地的人怎樣的反應呢?
[00:13:32.400 --> 00:13:35.000]  他們就說耶穌請你走
[00:13:35.000 --> 00:13:36.600]  耶穌你不要再來了
[00:13:36.600 --> 00:13:40.400]  如果耶穌第一次來到格拉森就沒有了二千隻豬
[00:13:40.400 --> 00:13:42.800]  第二次如果耶穌再來格拉森又怎樣呢?
[00:13:42.800 --> 00:13:43.800]  哇!又沒有了
[00:13:43.800 --> 00:13:45.600]  再加起來沒有了四千隻
[00:13:45.600 --> 00:13:48.800]  再來兩三次可能格拉森就沒有豬了
[00:13:48.800 --> 00:13:50.800]  耶穌請你不要來
[00:13:50.800 --> 00:13:54.200]  所以這個人有時候可能很怕耶穌來
[00:13:54.200 --> 00:13:56.200]  六章四十五到五十二節
[00:13:56.200 --> 00:14:01.800]  其實是說門徒在海面上高撐船的時候
[00:14:01.800 --> 00:14:05.400]  耶穌在他們船海面行走經過
[00:14:05.400 --> 00:14:08.200]  但其實這些最重要是他們很怕耶穌
[00:14:08.200 --> 00:14:09.200]  耶穌的出現
[00:14:09.200 --> 00:14:11.400]  但其實在格拉森裡面給我們看的是什麼呢?
[00:14:11.400 --> 00:14:14.000]  我們用了人的想法
[00:14:14.000 --> 00:14:17.000]  他只是覺得二千隻豬可能很重要
[00:14:17.000 --> 00:14:19.000]  耶穌你再來一次沒有了四千
[00:14:19.000 --> 00:14:20.800]  再來一次沒有了六千的話
[00:14:20.800 --> 00:14:22.200]  那就很慘了
[00:14:22.200 --> 00:14:26.200]  其實人看見的是豬的價值
[00:14:26.200 --> 00:14:31.200]  可能比一個被鬼附的人還要貴
[00:14:31.200 --> 00:14:34.200]  得到康復健全
[00:14:34.200 --> 00:14:35.800]  這個是從人的看法
[00:14:35.800 --> 00:14:39.200]  但耶穌看見是一個人生命的寶貴
[00:14:39.200 --> 00:14:44.000]  能夠恢復到原來的成為一個人
[00:14:44.000 --> 00:14:47.600]  耶穌看和人的看法完全不同
[00:14:47.600 --> 00:14:49.200]  所以在這些事件裡面
[00:14:49.200 --> 00:14:52.200]  人很多時候都未必完全去明白
[00:14:52.200 --> 00:14:54.600]  特別其中在這個事件當中
[00:14:54.600 --> 00:14:57.400]  發生一個事件叫做五餅二餘
[00:14:57.400 --> 00:14:59.200]  這個我們會在四月尾的時候
[00:14:59.200 --> 00:15:01.200]  崇拜港獨都會再次說
[00:15:01.200 --> 00:15:04.400]  其實人不明白分餅的事
[00:15:04.400 --> 00:15:07.200]  在耶穌在水面行走的時候
[00:15:07.200 --> 00:15:09.200]  那麼害怕以為是鬼怪
[00:15:09.200 --> 00:15:13.200]  其實正正就是因為人的明白很有限
[00:15:13.200 --> 00:15:17.200]  人對耶穌所說的教訓
[00:15:17.200 --> 00:15:20.200]  人對耶穌所做的事情
[00:15:20.200 --> 00:15:23.200]  都不是完全明白到
[00:15:23.200 --> 00:15:25.200]  所以在人的明白有限的其中一樣
[00:15:25.200 --> 00:15:27.200]  就是人不是很明白
[00:15:27.200 --> 00:15:30.200]  耶穌實在有他的時間表
[00:15:30.200 --> 00:15:33.200]  其實如果大家剛才有留意
[00:15:33.200 --> 00:15:35.200]  少年師班所獻的詩歌
[00:15:35.200 --> 00:15:37.200]  其實正正就是說到
[00:15:37.200 --> 00:15:41.200]  在神裡面有一個最完美的計劃
[00:15:41.200 --> 00:15:45.200]  神的智慧高過
[00:15:45.200 --> 00:15:47.200]  完整過
[00:15:47.200 --> 00:15:49.200]  或者可以支開了
[00:15:49.200 --> 00:15:52.200]  人以為神在犯的錯誤
[00:15:52.200 --> 00:15:53.200]  就好像我剛才提到
[00:15:53.200 --> 00:15:55.200]  耶穌可以遲到
[00:15:55.200 --> 00:15:57.200]  人不可以遲到
[00:15:57.200 --> 00:16:00.200]  其實是在說耶穌沒有時間的限制
[00:16:00.200 --> 00:16:04.200]  如果大家有想明白這段經文
[00:16:04.200 --> 00:16:05.200]  其實你可以回去看看
[00:16:05.200 --> 00:16:07.200]  少年師班那首詩的歌詞
[00:16:07.200 --> 00:16:08.200]  只不過因為是英文
[00:16:08.200 --> 00:16:10.200]  大家可以回去慢慢去看
[00:16:10.200 --> 00:16:12.200]  其實是很有意思的
[00:16:12.200 --> 00:16:14.200]  所以耶穌有他的時間表
[00:16:14.200 --> 00:16:16.200]  耶穌不會因為這個女人
[00:16:16.200 --> 00:16:18.200]  患血漏病的女人
[00:16:18.200 --> 00:16:23.200]  而延誤了去救艾魯的女兒
[00:16:23.200 --> 00:16:24.200]  所以在當中
[00:16:24.200 --> 00:16:27.200]  只不過是人不明白神的時間表
[00:16:27.200 --> 00:16:30.200]  不明白耶穌有他的做事的方法
[00:16:30.200 --> 00:16:32.200]  不是從神的角度
[00:16:32.200 --> 00:16:34.200]  神的眼光來看
[00:16:34.200 --> 00:16:36.200]  所以在《馬克福音》第七章裏面
[00:16:36.200 --> 00:16:37.200]  有一段經文
[00:16:37.200 --> 00:16:38.200]  我們遲些也會說的
[00:16:38.200 --> 00:16:40.200]  不過和大家聊聊看
[00:16:40.200 --> 00:16:42.200]  這段經文有時候我們讀到的時候
[00:16:42.200 --> 00:16:43.200]  覺得什麼呢
[00:16:43.200 --> 00:16:46.200]  好像覺得耶穌很尖酸刻薄
[00:16:46.200 --> 00:16:48.200]  或者很敏感
[00:16:48.200 --> 00:16:50.200]  有一個愛邦的婦人
[00:16:50.200 --> 00:16:51.200]  來到耶穌面前
[00:16:51.200 --> 00:16:55.200]  去求他醫治她的女兒
[00:16:55.200 --> 00:16:58.200]  但是耶穌很為難這個婦人
[00:16:58.200 --> 00:16:59.200]  所以我們會覺得
[00:16:59.200 --> 00:17:01.200]  耶穌為什麼會這樣呢
[00:17:01.200 --> 00:17:03.200]  其實這段經文其中一個重點是什麼呢
[00:17:03.200 --> 00:17:04.200]  是告訴我們
[00:17:04.200 --> 00:17:09.200]  耶穌在整個救恩的救贖計劃裏面
[00:17:09.200 --> 00:17:11.200]  是有祂的時間
[00:17:11.200 --> 00:17:14.200]  正如好像在《使律院》一章八節
[00:17:14.200 --> 00:17:16.200]  當耶穌給滿堂一個應許的誓
[00:17:16.200 --> 00:17:18.200]  聖靈降臨他們的身上
[00:17:18.200 --> 00:17:21.200]  他們要出去為神處方的時候
[00:17:21.200 --> 00:17:23.200]  是從耶路撒冷
[00:17:23.200 --> 00:17:24.200]  猶太全地
