
[00:00:00.000 --> 00:00:02.000]  上個禮拜我們聯合崇拜
[00:01:10.000 --> 00:01:12.000]  已經過了一個禮拜
[00:01:12.000 --> 00:01:14.000]  不知道你們有沒有一起參與
[00:01:14.000 --> 00:01:16.000]  每天有些為世界宣教
[00:01:16.000 --> 00:01:18.000]  為美國祈禱
[00:01:18.000 --> 00:01:20.000]  也為我們自己的靈性禱告
[00:01:20.000 --> 00:01:22.000]  甚至有些弟兄姊妹
[00:01:22.000 --> 00:01:24.000]  也簽了
[00:01:24.000 --> 00:01:26.000]  禁食
[00:01:26.000 --> 00:01:28.000]  起碼有一餐
[00:01:28.000 --> 00:01:30.000]  有些是多餐
[00:01:30.000 --> 00:01:32.000]  專心祈禱
[00:01:32.000 --> 00:01:34.000]  無論是禁食與否
[00:01:34.000 --> 00:01:36.000]  弟兄姊妹
[00:01:36.000 --> 00:01:38.000]  你也可以專心禱告
[00:01:38.000 --> 00:01:40.000]  在這段時間
[00:01:40.000 --> 00:01:42.000]  這21天其實是出自
[00:01:42.000 --> 00:01:44.000]  但義理書
[00:01:44.000 --> 00:01:46.000]  所以21天禁食禱告
[00:01:46.000 --> 00:01:48.000]  是因為但義理禁食
[00:01:48.000 --> 00:01:50.000]  21天禱告
[00:01:50.000 --> 00:01:52.000]  來看見異象
[00:01:52.000 --> 00:01:54.000]  早一個禮拜
[00:01:54.000 --> 00:01:56.000]  我跟大家講過關乎但義理
[00:01:56.000 --> 00:01:58.000]  其實已經預備了
[00:01:58.000 --> 00:02:00.000]  和大家思想一下
[00:02:00.000 --> 00:02:02.000]  這個很重要的關鍵
[00:02:02.000 --> 00:02:04.000]  在年頭的時候我們認定
[00:02:04.000 --> 00:02:06.000]  我們一生不改變的信仰
[00:02:06.000 --> 00:02:08.000]  好像但義理一樣
[00:02:08.000 --> 00:02:10.000]  無論他年青到年老
[00:02:10.000 --> 00:02:12.000]  無論他有危難或信境
[00:02:12.000 --> 00:02:14.000]  無論他有盼
[00:02:14.000 --> 00:02:16.000]  或者他孤單的時候
[00:02:16.000 --> 00:02:18.000]  他仍然持守的信仰
[00:02:18.000 --> 00:02:20.000]  一生不改變
[00:02:20.000 --> 00:02:22.000]  這是必要的立志
[00:02:22.000 --> 00:02:24.000]  一個新年的立志
[00:02:24.000 --> 00:02:26.000]  一生的立志
[00:02:26.000 --> 00:02:28.000]  今天我和大家來看看
[00:02:28.000 --> 00:02:30.000]  其實為何但義理
[00:02:30.000 --> 00:02:32.000]  能夠有這種盼望
[00:02:32.000 --> 00:02:34.000]  為何他能夠見到
[00:02:34.000 --> 00:02:36.000]  在末世的時候的異象
[00:02:36.000 --> 00:02:38.000]  能夠看見永恆的盼望
[00:02:38.000 --> 00:02:40.000]  在但義理書
[00:02:40.000 --> 00:02:42.000]  差不多一大半的部分
[00:02:42.000 --> 00:02:44.000]  是講到這些異象
[00:02:44.000 --> 00:02:46.000]  和將來末世的情況
[00:02:46.000 --> 00:02:48.000]  為何他能夠
[00:02:48.000 --> 00:02:50.000]  在神那裏看見這麼多
[00:02:50.000 --> 00:02:52.000]  充滿著永恆的盼望
[00:02:52.000 --> 00:02:54.000]  來過他的人生
[00:02:54.000 --> 00:02:56.000]  而且他一生持守到底
[00:02:56.000 --> 00:02:58.000]  又能夠將這種能力
[00:02:58.000 --> 00:03:00.000]  分享給當時周圍的人
[00:03:00.000 --> 00:03:02.000]  使其他人在他身邊
[00:03:02.000 --> 00:03:04.000]  同樣能夠得到這個盼望
[00:03:04.000 --> 00:03:06.000]  這就是我們
[00:03:06.000 --> 00:03:08.000]  每一個基督徒所渴慕有的
[00:03:08.000 --> 00:03:10.000]  關鍵在哪裏呢?
[00:03:10.000 --> 00:03:12.000]  我們來看看
[00:03:12.000 --> 00:03:14.000]  這個題目
[00:03:14.000 --> 00:03:16.000]  關乎但義理很出名的
[00:03:16.000 --> 00:03:18.000]  美好的靈性
[00:03:18.000 --> 00:03:20.000]  我們很快地讀讀
[00:03:20.000 --> 00:03:22.000]  在第五章的經文
[00:03:22.000 --> 00:03:24.000]  由五章第一節
[00:03:24.000 --> 00:03:26.000]  我們看看這幾節
[00:03:26.000 --> 00:03:28.000]  差不多到十二節
[00:03:28.000 --> 00:03:30.000]  我們一起讀完
[00:03:30.000 --> 00:03:32.000]  大概有九節的經文
[00:03:32.000 --> 00:03:34.000]  請同聲讀出
[00:03:34.000 --> 00:03:44.000]  「白沙薩王為他的一千大臣設擺筵席與這一千人對面」第五節
[00:03:44.000 --> 00:03:52.000]  「當時忽有一人指頭顯出在皇宮與燈臺相對的墳場上寫字
[00:03:52.000 --> 00:03:56.000]  望向見寫字的指頭就變了臉色
[00:03:56.000 --> 00:03:58.000]  心意驚惶
[00:03:58.000 --> 00:04:00.000]  腰骨好像脫節
[00:04:00.000 --> 00:04:02.000]  相失彼此相碰」
[00:04:02.000 --> 00:04:04.000]  第七節
[00:04:04.000 --> 00:04:10.000]  「大聲吩咐將用法術和迦勒底人並觀笑的領進來
[00:04:10.000 --> 00:04:12.000]  對巴比倫的節事說
[00:04:12.000 --> 00:04:17.000]  誰能讀這文字把講解告訴我
[00:04:17.000 --> 00:04:19.000]  他必身穿紙袍
[00:04:19.000 --> 00:04:23.000]  漢代今年在我國中位列第三
[00:04:23.000 --> 00:04:25.000]  於是皇帝一切節事都進來
[00:04:25.000 --> 00:04:30.000]  卻不能讀那文字也不能把講解告訴我
[00:04:30.000 --> 00:04:32.000]  白沙薩王就甚驚惶
[00:04:32.000 --> 00:04:34.000]  臉色改變
[00:04:34.000 --> 00:04:37.000]  他的大臣也都驚奇
[00:04:37.000 --> 00:04:41.000]  太后因王和大臣所說的話
[00:04:41.000 --> 00:04:43.000]  就進入燕宮說
[00:04:43.000 --> 00:04:44.000]  願王萬歲
[00:04:44.000 --> 00:04:46.000]  你心意不要驚惶
[00:04:46.000 --> 00:04:48.000]  臉色不要變色」
[00:04:48.000 --> 00:04:49.000]  第十一節
[00:04:49.000 --> 00:04:51.000]  「在你國中有一人
[00:04:51.000 --> 00:04:54.000]  他裡頭有聖神的靈
[00:04:54.000 --> 00:04:56.000]  你父在世的日子
[00:04:56.000 --> 00:04:58.000]  這人心中光明
[00:04:58.000 --> 00:05:00.000]  又有聰明智慧
[00:05:00.000 --> 00:05:02.000]  好像神的智慧
[00:05:02.000 --> 00:05:04.000]  你父尼布加尼撒王
[00:05:04.000 --> 00:05:05.000]  就是王的父
[00:05:05.000 --> 00:05:07.000]  納他為術士
[00:05:07.000 --> 00:05:10.000]  用法術和迦勒底人並觀笑的領袖」
[00:05:10.000 --> 00:05:12.000]  十二節
[00:05:12.000 --> 00:05:15.000]  「在他裡頭有美好的靈性
[00:05:15.000 --> 00:05:17.000]  又有知識聰明
[00:05:17.000 --> 00:05:21.000]  能圓夢識謎語解謎惑
[00:05:21.000 --> 00:05:22.000]  解疑惑
[00:05:22.000 --> 00:05:24.000]  這人名叫達爾尼
[00:05:24.000 --> 00:05:27.000]  尼布加尼撒王又稱他為白提沙薩
[00:05:27.000 --> 00:05:29.000]  現在可以招他來
[00:05:29.000 --> 00:05:33.000]  他必解明這意思」
[00:05:33.000 --> 00:05:35.000]  你看見這裡已經有兩個王朝
[00:05:35.000 --> 00:05:37.000]  第一個王是誰?
[00:05:37.000 --> 00:05:38.000]  尼布加尼撒
[00:05:38.000 --> 00:05:40.000]  巴比倫先是
[00:05:40.000 --> 00:05:42.000]  達爾尼秘魯就是這個時期
[00:05:42.000 --> 00:05:45.000]  接著他的兒子叫做白沙薩
[00:05:45.000 --> 00:05:47.000]  接續尼布加尼撒作王
[00:05:47.000 --> 00:05:50.000]  其實尼布加尼撒作王的時候
[00:05:50.000 --> 00:05:53.000]  上一次講到的時候提過
[00:05:53.000 --> 00:05:56.000]  達爾尼被改名叫白提沙薩
[00:05:56.000 --> 00:05:59.000]  後來一直都叫達爾尼的聖經
[00:05:59.000 --> 00:06:03.000]  他被納為總長之一
[00:06:03.000 --> 00:06:06.000]  後來成為超越
[00:06:06.000 --> 00:06:08.000]  所以他是被重用的
[00:06:08.000 --> 00:06:11.000]  但後來到白沙薩王作王的時候
[00:06:11.000 --> 00:06:13.000]  他又似乎被忘記
[00:06:13.000 --> 00:06:14.000]  他又低潮
[00:06:14.000 --> 00:06:17.000]  所以我看見達爾尼有高有低
[00:06:17.000 --> 00:06:22.000]  但是尼布加尼撒王的皇后
[00:06:22.000 --> 00:06:24.000]  記得有一個達爾尼這個人
[00:06:24.000 --> 00:06:26.000]  所以到危機的時候
[00:06:26.000 --> 00:06:29.000]  這段在第五章記載的事跡
[00:06:29.000 --> 00:06:32.000]  忽然間見到紙頭在上面寫字
[00:06:32.000 --> 00:06:34.000]  王不知道是甚麼
[00:06:34.000 --> 00:06:35.000]  很害怕
[00:06:35.000 --> 00:06:38.000]  這是一個很大的官邵
[00:06:38.000 --> 00:06:39.000]  一個異象
[00:06:39.000 --> 00:06:41.000]  所以為甚麼呢?
[00:06:41.000 --> 00:06:43.000]  所有巴比倫術士都沒有辦法解釋
[00:06:43.000 --> 00:06:45.000]  所以就很害怕
[00:06:45.000 --> 00:06:47.000]  結果太后說不要緊
[00:06:47.000 --> 00:06:48.000]  有一個人幫到你
[00:06:48.000 --> 00:06:50.000]  這個人是誰?
[00:06:50.000 --> 00:06:51.000]  達爾尼
[00:06:51.000 --> 00:06:53.000]  達爾尼有甚麼特點?
[00:06:53.000 --> 00:06:59.000]  在他裏頭有美好的靈性
[00:06:59.000 --> 00:07:01.000]  這個就是關鍵
[00:07:01.000 --> 00:07:03.000]  他有一個很特別的
[00:07:03.000 --> 00:07:06.000]  一個很特別的靈
[00:07:06.000 --> 00:07:08.000]  在靈裏面開了
[00:07:08.000 --> 00:07:10.000]  有一個很活躍的靈
[00:07:10.000 --> 00:07:12.000]  在英文的翻譯可以這樣翻
[00:07:12.000 --> 00:07:14.000]  所以今天我加少少英文翻譯
[00:07:14.000 --> 00:07:15.000]  為甚麼呢?
[00:07:15.000 --> 00:07:19.000]  因為我們當中有一些正在聽英文翻中文翻譯
[00:07:19.000 --> 00:07:21.000]  今天我們有一個新的侍工開始
[00:07:21.000 --> 00:07:23.000]  Louise很多謝他
[00:07:23.000 --> 00:07:25.000]  現在正在翻譯中
[00:07:25.000 --> 00:07:27.000]  所以是用英文翻譯成中文
[00:07:27.000 --> 00:07:29.000]  所以我們發覺
[00:07:29.000 --> 00:07:33.000]  在美好的靈性裏面
[00:07:33.000 --> 00:07:39.000]  我們看見是一個達爾尼的特點
[00:07:39.000 --> 00:07:41.000]  我們看見聖經裏面
[00:07:41.000 --> 00:07:44.000]  似乎將他這些能力
[00:07:44.000 --> 00:07:46.000]  一些特殊的能力
[00:07:46.000 --> 00:07:47.000]  那個原因說出來
[00:07:47.000 --> 00:07:49.000]  你留意第十二節這樣說
[00:07:49.000 --> 00:07:51.000]  在他裏面有甚麼?
[00:07:51.000 --> 00:07:53.000]  有美好的靈性
[00:07:53.000 --> 00:07:57.000]  然後又有知識、聰明
[00:07:57.000 --> 00:07:59.000]  等等等等
[00:07:59.000 --> 00:08:01.000]  所以你會發覺原來
[00:08:01.000 --> 00:08:04.000]  聖經好像特意將這件事講出來
[00:08:04.000 --> 00:08:07.000]  因為他有美好的靈性
[00:08:07.000 --> 00:08:10.000]  所以他能夠有這些知識、聰明
[00:08:10.000 --> 00:08:13.000]  能夠有這些屬靈的能力
[00:08:13.000 --> 00:08:17.000]  能圓夢、識迷與解、疑惑等等
[00:08:17.000 --> 00:08:20.000]  所以顯明這個知識、聰明、能力、才幹
[00:08:20.000 --> 00:08:22.000]  是出於上帝
[00:08:22.000 --> 00:08:23.000]  不是出於達爾尼
[00:08:23.000 --> 00:08:26.000]  而達爾尼能夠支取到這些能力
[00:08:26.000 --> 00:08:27.000]  是因為甚麼?
[00:08:27.000 --> 00:08:31.000]  是因為他有美好的靈性
[00:08:31.000 --> 00:08:33.000]  他有美好的靈性
[00:08:33.000 --> 00:08:35.000]  所以很明顯的
[00:08:35.000 --> 00:08:39.000]  體會到達爾尼一生他的追求
[00:08:39.000 --> 00:08:42.000]  是有一個很實質的意義
[00:08:42.000 --> 00:08:44.000]  就是他能夠保持他自己
[00:08:44.000 --> 00:08:46.000]  靈性有時有高有低
[00:08:46.000 --> 00:08:51.000]  接著我們面對我們的人生的時間
[00:08:51.000 --> 00:08:52.000]  或者不同的階段
[00:08:52.000 --> 00:08:56.000]  或者所面對的遭遇、挑戰、試煉
[00:08:56.000 --> 00:08:57.000]  或者試探
[00:08:57.000 --> 00:09:00.000]  有時我們都會有高有低
[00:09:00.000 --> 00:09:03.000]  但是達爾尼能夠保持著
[00:09:03.000 --> 00:09:04.000]  總括來說
[00:09:04.000 --> 00:09:05.000]  他有美好的靈性
[00:09:05.000 --> 00:09:08.000]  所以堅持他一直在他的人生當中
[00:09:08.000 --> 00:09:10.000]  持守他的信仰到底
[00:09:10.000 --> 00:09:14.000]  這個實在是一個很重要的認識
[00:09:14.000 --> 00:09:17.000]  頂姐妹,你確沒有美好的靈性嗎?
[00:09:17.000 --> 00:09:19.000]  可能我們知識很多
[00:09:19.000 --> 00:09:22.000]  認識的東西可能很多
[00:09:22.000 --> 00:09:23.000]  甚至聖經的知識也很多
[00:09:23.000 --> 00:09:26.000]  但是不代表有美好的靈性
[00:09:26.000 --> 00:09:28.000]  當然這兩個東西很有密切的關係
[00:09:28.000 --> 00:09:32.000]  所以我們回來侍奉、追求、讀經、靈修
[00:09:32.000 --> 00:09:35.000]  這些都是我們屬靈的操練幫助我們
[00:09:35.000 --> 00:09:37.000]  但是有知識
[00:09:37.000 --> 00:09:39.000]  這個世界上有很多的知識
[00:09:39.000 --> 00:09:42.000]  不能夠滿足到我們屬靈的需要
[00:09:42.000 --> 00:09:44.000]  以及帶給我們屬靈的能力
[00:09:44.000 --> 00:09:47.000]  以致我們能夠持守我們一生的信仰
[00:09:47.000 --> 00:09:50.000]  但是有美好的靈性是非常重要的
[00:09:50.000 --> 00:09:54.000]  所以我們看看究竟什麼是靈性呢?
[00:09:54.000 --> 00:09:56.000]  我們來思想一下
[00:09:56.000 --> 00:10:00.000]  我們知道人以功能來劃分
[00:10:00.000 --> 00:10:02.000]  我不用結構來劃分
[00:10:02.000 --> 00:10:06.000]  這個在神學上有辯論的
[00:10:06.000 --> 00:10:07.000]  所以有不同的門派
[00:10:07.000 --> 00:10:09.000]  這些是次要真理
[00:10:09.000 --> 00:10:11.000]  我們不需要辯論太多
[00:10:11.000 --> 00:10:13.000]  但是有些人認為
[00:10:13.000 --> 00:10:15.000]  在結構上我們有分靈魂與體
[00:10:15.000 --> 00:10:20.000]  但是這個很難去驗證
[00:10:20.000 --> 00:10:22.000]  也不是有充足的聖經根據
[00:10:22.000 --> 00:10:25.000]  但是在功能上有靈魂體
[00:10:25.000 --> 00:10:27.000]  我們很肯定有
[00:10:27.000 --> 00:10:29.000]  這個還有聖經根據
[00:10:29.000 --> 00:10:30.000]  也很清楚
[00:10:30.000 --> 00:10:33.000]  就是我們有靈性的功能
[00:10:33.000 --> 00:10:35.000]  有魂的功能
[00:10:35.000 --> 00:10:38.000]  這個魂的功能就是指我們的思想情感那方面
[00:10:38.000 --> 00:10:41.000]  我們觸摸不到的不是物質
[00:10:41.000 --> 00:10:43.000]  但是它不是屬於靈的
[00:10:43.000 --> 00:10:46.000]  因為未信主的人都有思想感情
[00:10:46.000 --> 00:10:47.000]  所以我們很明顯知道
[00:10:47.000 --> 00:10:50.000]  這個是可以確立的事實
[00:10:50.000 --> 00:10:52.000]  我們有身體
[00:10:52.000 --> 00:10:56.000]  所以究竟我們構造是怎樣呢?
[00:10:56.000 --> 00:10:59.000]  我們肯定我們的構造不是單單是身體
[00:10:59.000 --> 00:11:00.000]  這個很肯定的
[00:11:00.000 --> 00:11:02.000]  我們一定有一個靈魂
[00:11:02.000 --> 00:11:04.000]  所以我們一定有身體
[00:11:04.000 --> 00:11:06.000]  一定有靈魂
[00:11:06.000 --> 00:11:09.000]  所以我們知道這個是可以肯定的
[00:11:09.000 --> 00:11:11.000]  因為我們除了身體之外
[00:11:11.000 --> 00:11:13.000]  肯定是與其他動物不同的
[00:11:13.000 --> 00:11:16.000]  我們有一個靈魂的身體
[00:11:16.000 --> 00:11:19.000]  但是在功能上我們可以這樣劃分它為
[00:11:19.000 --> 00:11:21.000]  靈的部分
[00:11:21.000 --> 00:11:24.000]  魂就是指我們思想感情的意志那方面
[00:11:24.000 --> 00:11:27.000]  然後我們有身體的一部分
[00:11:27.000 --> 00:11:32.000]  所以我們看到這個可以指到功能上
[00:11:32.000 --> 00:11:34.000]  問題就是這樣
[00:11:34.000 --> 00:11:36.000]  當神說
[00:11:36.000 --> 00:11:38.000]  如果當人犯罪的時候
[00:11:38.000 --> 00:11:40.000]  那日子你們必定死
[00:11:40.000 --> 00:11:41.000]  記不記得
[00:11:41.000 --> 00:11:43.000]  跟亞當夏娃這樣說
[00:11:43.000 --> 00:11:45.000]  你犯罪的時候
[00:11:45.000 --> 00:11:47.000]  那日子你必定死
[00:11:47.000 --> 00:11:49.000]  結果亞當夏娃有沒有死呢?
[00:11:49.000 --> 00:11:50.000]  沒有死
[00:11:50.000 --> 00:11:51.000]  還活了很久
[00:11:51.000 --> 00:11:53.000]  亞當還九百多歲
[00:11:53.000 --> 00:11:56.000]  結果究竟死是什麼意思呢?
[00:11:56.000 --> 00:11:58.000]  神肯定是對的
[00:11:58.000 --> 00:11:59.000]  那日子必定死
[00:11:59.000 --> 00:12:01.000]  那死是什麼意思呢?
[00:12:01.000 --> 00:12:03.000]  在二弗所書第二章就解釋了
[00:12:03.000 --> 00:12:06.000]  他說當我們行在過犯當中的時候
[00:12:06.000 --> 00:12:08.000]  我們好像死了一樣
[00:12:08.000 --> 00:12:10.000]  這個死的意思就是指我們
[00:12:10.000 --> 00:12:12.000]  靈性的功能斷絕了
[00:12:12.000 --> 00:12:13.000]  失去了
[00:12:13.000 --> 00:12:17.000]  靈性的功能就是跟上帝溝通的功能
[00:12:17.000 --> 00:12:20.000]  所以我們這個上帝溝通的功能
[00:12:20.000 --> 00:12:21.000]  有了正確的溝通
[00:12:21.000 --> 00:12:23.000]  正確的觀念
[00:12:23.000 --> 00:12:24.000]  正確的價值觀
[00:12:24.000 --> 00:12:25.000]  正確的能力
[00:12:25.000 --> 00:12:27.000]  正確的視野
[00:12:27.000 --> 00:12:28.000]  屬靈觀
[00:12:28.000 --> 00:12:31.000]  我們就幫助我們怎樣去生活
[00:12:31.000 --> 00:12:33.000]  我們的身體怎樣去生活
[00:12:33.000 --> 00:12:36.000]  怎樣去思想
[00:12:36.000 --> 00:12:37.000]  感情
[00:12:37.000 --> 00:12:38.000]  意志的運用
[00:12:38.000 --> 00:12:39.000]  這些全部是有關係的
[00:12:39.000 --> 00:12:41.000]  彼此有關係的
[00:12:41.000 --> 00:12:44.000]  但如果我們失去了那個靈的功能
[00:12:44.000 --> 00:12:46.000]  那我們就思想
[00:12:46.000 --> 00:12:48.000]  意志就是憑自己
[00:12:48.000 --> 00:12:52.000]  那個帶著罪性的影響來決定的
[00:12:52.000 --> 00:12:54.000]  所以我們很多的思想
[00:12:54.000 --> 00:12:56.000]  很多觀念的決定
[00:12:56.000 --> 00:12:57.000]  我們的感情
[00:12:57.000 --> 00:13:01.000]  就會憑著我們自己的血肉之軀
[00:13:01.000 --> 00:13:04.000]  或者我們帶著罪性的影響
[00:13:04.000 --> 00:13:07.000]  扭曲了的思想價值觀
[00:13:07.000 --> 00:13:10.000]  來操縱我們的人生
[00:13:10.000 --> 00:13:13.000]  所以當亞當夏娃犯罪的時候
[00:13:13.000 --> 00:13:16.000]  他們從神的關係隔絕了
[00:13:16.000 --> 00:13:19.000]  這就表示整個人類落在這個情況
[00:13:19.000 --> 00:13:22.000]  就是我們未信主之前
[00:13:22.000 --> 00:13:24.000]  我們犯罪了之後
[00:13:24.000 --> 00:13:25.000]  離開了神之後
[00:13:25.000 --> 00:13:28.000]  我們的心靈和神
[00:13:28.000 --> 00:13:29.000]  可以說是一個死的狀態
[00:13:29.000 --> 00:13:31.000]  就是失去了功能
[00:13:31.000 --> 00:13:32.000]  失去了功能的時候
[00:13:32.000 --> 00:13:36.000]  我們就沒辦法正常去操控我們的人生
[00:13:36.000 --> 00:13:38.000]  活在神的旨意
[00:13:38.000 --> 00:13:40.000]  本來創造的旨意下
[00:13:40.000 --> 00:13:41.000]  所以我們的思想會扭曲
[00:13:41.000 --> 00:13:45.000]  我們的情感會不是合神的心意
[00:13:45.000 --> 00:13:51.000]  我們的意志有時候會離開了神的律法
[00:13:51.000 --> 00:13:55.000]  所以我們發覺這就是救贖的重要
[00:13:55.000 --> 00:13:56.000]  所以藉著耶穌基督
[00:13:56.000 --> 00:14:00.000]  祂來幫助我們恢復我們與父神的關係
[00:14:00.000 --> 00:14:02.000]  恢復我們與神的關係
[00:14:02.000 --> 00:14:03.000]  讓我們重生
[00:14:03.000 --> 00:14:05.000]  就是靈再次活躍
[00:14:05.000 --> 00:14:09.000]  這就是在死的狀態再生出來
[00:14:09.000 --> 00:14:11.000]  重生就是這個意思
[00:14:11.000 --> 00:14:13.000]  當我們重生的時候
[00:14:13.000 --> 00:14:15.000]  有一個活躍的靈
[00:14:15.000 --> 00:14:18.000]  我們就可以從神有正確的溝通
[00:14:18.000 --> 00:14:22.000]  而且這個關係會一直建立起來
[00:14:22.000 --> 00:14:25.000]  幫助我們如何來主宰我們的人生
[00:14:25.000 --> 00:14:26.000]  包括我們的身體
[00:14:26.000 --> 00:14:27.000]  我們的感情
[00:14:27.000 --> 00:14:28.000]  我們的意志
[00:14:28.000 --> 00:14:30.000]  我們的情感
[00:14:30.000 --> 00:14:31.000]  你明白嗎?
[00:14:31.000 --> 00:14:32.000]  所以我們發覺
[00:14:32.000 --> 00:14:35.000]  當我們在未信主之前的時候
[00:14:35.000 --> 00:14:36.000]  我們會發覺
[00:14:36.000 --> 00:14:37.000]  我們憑著自己的意思
[00:14:37.000 --> 00:14:38.000]  我們很多時候
[00:14:38.000 --> 00:14:39.000]  我們的思想
[00:14:39.000 --> 00:14:40.000]  我們的意志
[00:14:40.000 --> 00:14:42.000]  我們的情慾
[00:14:42.000 --> 00:14:46.000]  我們沒辦法滿足我們心靈真正的需要
[00:14:46.000 --> 00:14:49.000]  唯有當耶穌基督賜給我們新的生命
[00:14:49.000 --> 00:14:53.000]  有聖靈住在我們裡面的時候
[00:14:53.000 --> 00:14:57.000]  我們才能夠滿足我們心靈真正的需要
[00:14:57.000 --> 00:15:01.000]  我們才能夠完善
[00:15:01.000 --> 00:15:04.000]  所以我們發覺
[00:15:04.000 --> 00:15:06.000]  聖靈什麼時候住在我們心裡呢?
[00:15:06.000 --> 00:15:08.000]  就是在我們信耶穌的時候
[00:15:08.000 --> 00:15:09.000]  住在我們心裡
[00:15:09.000 --> 00:15:10.000]  住在哪裡呢?
[00:15:10.000 --> 00:15:11.000]  住在靈那裡
[00:15:11.000 --> 00:15:12.000]  我們靈的部分那裡
[00:15:12.000 --> 00:15:15.000]  所以人的靈和聖靈是不同的
[00:15:15.000 --> 00:15:18.000]  所以聖靈住在我們人的靈那部分
[00:15:18.000 --> 00:15:20.000]  就跟我們開始有溝通
[00:15:20.000 --> 00:15:21.000]  使我們活躍起來
[00:15:21.000 --> 00:15:25.000]  而且幫助我們來主宰我們的感情
[00:15:25.000 --> 00:15:26.000]  我們的意志
[00:15:26.000 --> 00:15:27.000]  我們的身體
[00:15:27.000 --> 00:15:28.000]  我們的情感
[00:15:28.000 --> 00:15:29.000]  我們各方面
[00:15:29.000 --> 00:15:33.000]  這個屬於魂和身體功能的部分
[00:15:33.000 --> 00:15:37.000]  所以這個就是很重要的一個認識
[00:15:37.000 --> 00:15:39.000]  為什麼我們要追求靈性呢?
[00:15:39.000 --> 00:15:42.000]  因為原來這個是不可以缺少的
[00:15:42.000 --> 00:15:43.000]  它影響我們整個人生
[00:15:43.000 --> 00:15:44.000]  整個生活
[00:15:44.000 --> 00:15:45.000]  影響我們情緒
[00:15:45.000 --> 00:15:47.000]  影響我們思想和意志
[00:15:47.000 --> 00:15:49.000]  這個是神給我們的恩典
[00:15:49.000 --> 00:15:51.000]  藉著信靠主
[00:15:51.000 --> 00:15:53.000]  我們的靈性活躍起來
[00:15:53.000 --> 00:15:55.000]  這個靈性應該不斷進深的
[00:15:55.000 --> 00:16:00.000]  就是跟神越來越建立一個更深的關係
[00:16:00.000 --> 00:16:03.000]  所以當我們的心靈得到真正的滿足
[00:16:03.000 --> 00:16:05.000]  好像剛才Betsy做的見證
[00:16:05.000 --> 00:16:07.000]  我們心裡面就有一種喜樂
[00:16:07.000 --> 00:16:08.000]  一種愛
[00:16:08.000 --> 00:16:13.000]  一種是以前過往不能夠給我們的滿足
[00:16:13.000 --> 00:16:16.000]  物質沒辦法滿足我們
[00:16:16.000 --> 00:16:18.000]  我們用情感刺激
[00:16:18.000 --> 00:16:22.000]  很多人用這些方法刺激我們的情感
[00:16:22.000 --> 00:16:24.000]  刺激我們的思想等等
[00:16:24.000 --> 00:16:29.000]  不能夠真正滿足我們心靈的真正需要
[00:16:29.000 --> 00:16:33.000]  所以關鍵就是靠著聖靈
[00:16:33.000 --> 00:16:35.000]  而聖靈能夠運作
[00:16:35.000 --> 00:16:42.000]  就是幫助我們去管理我們的思想、意志、行為的人生
[00:16:42.000 --> 00:16:47.000]  所以越能夠用聖靈管理我們的思想、意志、情感
[00:16:47.000 --> 00:16:49.000]  越來越像耶穌基督
[00:16:49.000 --> 00:16:53.000]  這個就是我們追求靈性的一個指標
[00:16:53.000 --> 00:16:58.000]  如果你只是追求一些思想、刺激、情感的追求
