
[00:00:00.000 --> 00:00:05.500]  各位弟兄姊妹,早晨,很開心大家一齊來到敬拜神,是不是?
[00:09:36.500 --> 00:09:38.500]  還有你有認知,
[00:09:38.500 --> 00:09:40.500]  神的確是一個發慈悲的神,
[00:09:40.500 --> 00:09:43.500]  祂是次一切安慰的神,
[00:09:43.500 --> 00:09:45.500]  在我們一切的患難中,
[00:09:45.500 --> 00:09:48.500]  祂安慰我們,
[00:09:48.500 --> 00:09:50.500]  對不對?
[00:09:50.500 --> 00:09:52.500]  但是你有沒有注意到,
[00:09:52.500 --> 00:09:56.500]  第三節的第一個字是什麼字?
[00:09:56.500 --> 00:09:57.500]  寫什麼?
[00:09:57.500 --> 00:09:59.500]  怨啊,
[00:09:59.500 --> 00:10:01.500]  什麼意思?
[00:10:01.500 --> 00:10:03.500]  你是怨你這樣,
[00:10:03.500 --> 00:10:06.500]  寫這封書是祝福你們,
[00:10:06.500 --> 00:10:08.500]  希望你們,
[00:10:08.500 --> 00:10:11.500]  願望你們可以敬拜神,
[00:10:11.500 --> 00:10:13.500]  讚美神,
[00:10:13.500 --> 00:10:16.500]  是出於神是發慈悲的神,
[00:10:16.500 --> 00:10:20.500]  是出於神已經安慰過我們的神,
[00:10:20.500 --> 00:10:22.500]  所以我們就會很開心,
[00:10:22.500 --> 00:10:26.500]  提早半個小時回教會一起祈禱,
[00:10:26.500 --> 00:10:29.500]  我會很開心去參加撒花,
[00:10:29.500 --> 00:10:33.500]  我會很開心10月5日去公園一起敬拜神,
[00:10:33.500 --> 00:10:35.500]  是不是10月5日?
[00:10:35.500 --> 00:10:39.500]  我現在好像做了廣告一樣,
[00:10:39.500 --> 00:10:41.500]  但是你為什麼要去?
[00:10:41.500 --> 00:10:45.500]  有食物,有東西吃,
[00:10:45.500 --> 00:10:47.500]  有些人還會問,
[00:10:47.500 --> 00:10:49.500]  吃什麼先?
[00:10:49.500 --> 00:10:52.500]  搞大鬼才來,
[00:10:52.500 --> 00:10:55.500]  到時候看到鬼就不行了,
[00:10:55.500 --> 00:10:59.500]  所以有時我們今天人很聰明,
[00:10:59.500 --> 00:11:02.500]  但是聰明就反被聰明,
[00:11:02.500 --> 00:11:04.500]  你往往患難就在這出來,
[00:11:04.500 --> 00:11:07.500]  很多時候是你怎麼看,
[00:11:07.500 --> 00:11:09.500]  這是不是難呢?
[00:11:09.500 --> 00:11:10.500]  這是不是災呢?
[00:11:10.500 --> 00:11:12.500]  不一定的,
[00:11:12.500 --> 00:11:14.500]  塞翁失馬,
[00:11:14.500 --> 00:11:15.500]  是不是?
[00:11:15.500 --> 00:11:18.500]  但是我們一定要看將來是怎樣的,
[00:11:18.500 --> 00:11:20.500]  牧師你告訴我,
[00:11:20.500 --> 00:11:22.500]  教會預算100萬,
[00:11:22.500 --> 00:11:23.500]  你在哪裡來的?
[00:11:23.500 --> 00:11:24.500]  是做什麼的?
[00:11:24.500 --> 00:11:26.500]  讓我摸清摸楚,
[00:11:26.500 --> 00:11:30.500]  我才想過是否放10元進去,
[00:11:30.500 --> 00:11:32.500]  10元而已,
[00:11:32.500 --> 00:11:35.500]  你還要玩100萬,
[00:11:35.500 --> 00:11:38.500]  而且你還要想過,
[00:11:38.500 --> 00:11:41.500]  教會是不是用100萬做什麼,
[00:11:41.500 --> 00:11:42.500]  你才想,
[00:11:42.500 --> 00:11:45.500]  給10元雞,
[00:11:45.500 --> 00:11:47.500]  你以後這樣,
[00:11:47.500 --> 00:11:48.500]  很大災難,
[00:11:48.500 --> 00:11:49.500]  牧師,
[00:11:49.500 --> 00:11:52.500]  10元我很難賺回來的,
[00:11:52.500 --> 00:11:55.500]  是不是這樣?
[00:11:55.500 --> 00:11:57.500]  是不是這樣?
[00:11:57.500 --> 00:12:00.500]  對我來說是災難,
[00:12:00.500 --> 00:12:02.500]  你不要叫我奉獻,
[00:12:02.500 --> 00:12:03.500]  我來已經不錯了,
[00:12:03.500 --> 00:12:05.500]  很給面子的,
[00:12:05.500 --> 00:12:08.500]  對我來說是患難,
[00:12:08.500 --> 00:12:10.500]  但是對於滿有信心,
[00:12:10.500 --> 00:12:12.500]  領受基督的福音,
[00:12:12.500 --> 00:12:13.500]  領受神的愛,
[00:12:13.500 --> 00:12:16.500]  多年真的起床,
[00:12:16.500 --> 00:12:18.500]  能夠吃飯,
[00:12:18.500 --> 00:12:19.500]  能夠回到教會,
[00:12:19.500 --> 00:12:20.500]  身壯力健,
[00:12:20.500 --> 00:12:21.500]  我很感恩,
[00:12:21.500 --> 00:12:23.500]  100萬少數,
[00:12:23.500 --> 00:12:24.500]  我給200萬,
[00:12:24.500 --> 00:12:25.500]  為什麼?
[00:12:25.500 --> 00:12:26.500]  因為愛神,
[00:12:26.500 --> 00:12:28.500]  神給的恩典,
[00:12:28.500 --> 00:12:30.500]  不是用鈔票來拿,
[00:12:30.500 --> 00:12:33.500]  不是用銀碼來計算,
[00:12:33.500 --> 00:12:35.500]  這個重贊就出來了,
[00:12:35.500 --> 00:12:37.500]  但是做不做得到呢?
[00:12:37.500 --> 00:12:39.500]  不做得到,
[00:12:39.500 --> 00:12:40.500]  老實說,
[00:12:40.500 --> 00:12:41.500]  今天我喜歡,
[00:12:41.500 --> 00:12:44.500]  明天我可能反悔,
[00:12:44.500 --> 00:12:46.500]  教會開會最慘就是這樣,
[00:12:46.500 --> 00:12:49.500]  今天博取搞定,
[00:12:49.500 --> 00:12:51.500]  馬克電話來,
[00:12:51.500 --> 00:12:53.500]  牧師不行,
[00:12:53.500 --> 00:12:55.500]  我給不了這麼多,
[00:12:55.500 --> 00:12:59.500]  或者我做不了這麼多,
[00:12:59.500 --> 00:13:01.500]  所以重贊,
[00:13:01.500 --> 00:13:03.500]  如果不是從心裏面出,
[00:13:03.500 --> 00:13:06.500]  很多時候是很勉強,
[00:13:06.500 --> 00:13:08.500]  變成是做不成,
[00:13:08.500 --> 00:13:09.500]  所以寶來寫,
[00:13:09.500 --> 00:13:12.500]  願即是祈禱神,
[00:13:12.500 --> 00:13:14.500]  感動你和我,
[00:13:14.500 --> 00:13:16.500]  願意參與慕道華人禁信會,
[00:13:16.500 --> 00:13:18.500]  未來的事工,
[00:13:18.500 --> 00:13:19.500]  同一個目標,
[00:13:19.500 --> 00:13:21.500]  一起去進發,
[00:13:21.500 --> 00:13:22.500]  有什麼做,
[00:13:22.500 --> 00:13:24.500]  我們一起下手下腳去做,
[00:13:24.500 --> 00:13:26.500]  牧師幾十年了,
[00:13:26.500 --> 00:13:28.500]  我們做了六十年了,
[00:13:28.500 --> 00:13:29.500]  又是做那些,
[00:13:29.500 --> 00:13:31.500]  來來去去那三幅被子,
[00:13:31.500 --> 00:13:33.500]  是不是這樣呢?
[00:13:33.500 --> 00:13:35.500]  那我又問問你,
[00:13:35.500 --> 00:13:37.500]  如果你談戀愛,
[00:13:37.500 --> 00:13:40.500]  次次都是吃油炸鬼,
[00:13:40.500 --> 00:13:44.500]  那你去不去?
[00:13:44.500 --> 00:13:46.500]  你為什麼要去?
[00:13:46.500 --> 00:13:48.500]  因為我愛人在那裏,
[00:13:48.500 --> 00:13:51.500]  我拍拖的對象在那裏,
[00:13:51.500 --> 00:13:54.500]  你叫我吃豆腐我都吃,
[00:13:54.500 --> 00:13:56.500]  臭的我都吃,
[00:13:56.500 --> 00:13:57.500]  是不是?
[00:13:57.500 --> 00:13:59.500]  但我不愛你,
[00:13:59.500 --> 00:14:01.500]  你讓我吃大魚大肉,
[00:14:01.500 --> 00:14:02.500]  我都不去,
[00:14:02.500 --> 00:14:03.500]  你仇家來,
[00:14:03.500 --> 00:14:05.500]  我當然不會去,
[00:14:05.500 --> 00:14:07.500]  基督的信仰,
[00:14:07.500 --> 00:14:09.500]  難亦都是難於道,
[00:14:09.500 --> 00:14:11.500]  在我敵人面前,
[00:14:11.500 --> 00:14:13.500]  你為我擺設筵席,
[00:14:13.500 --> 00:14:14.500]  你叫我去吃,
[00:14:14.500 --> 00:14:16.500]  仇人見我,
[00:14:16.500 --> 00:14:18.500]  分我的眼明,
[00:14:18.500 --> 00:14:20.500]  你還要我和那些狗大鬼,
[00:14:20.500 --> 00:14:22.500]  我就不要與我了,
[00:14:22.500 --> 00:14:24.500]  信仰就在這裏,
[00:14:24.500 --> 00:14:25.500]  是你的信心,
[00:14:25.500 --> 00:14:28.500]  你進去對著這個仇敵,
[00:14:28.500 --> 00:14:32.500]  一齊去喝聖的百事可樂,
[00:14:32.500 --> 00:14:34.500]  行不行?
[00:14:34.500 --> 00:14:36.500]  你舉不舉得起手?
[00:14:36.500 --> 00:14:39.500]  你都要想到一整晚都不知道,
[00:14:39.500 --> 00:14:41.500]  利不利好,
[00:14:41.500 --> 00:14:42.500]  是不是?
[00:14:42.500 --> 00:14:45.500]  因為你心目中這個就是你的仇人,
[00:14:45.500 --> 00:14:47.500]  你就會混亂,
[00:14:47.500 --> 00:14:49.500]  好像瓦國那樣,
[00:14:49.500 --> 00:14:50.500]  他見到哥哥,
[00:14:50.500 --> 00:14:53.500]  哥哥已經說過誓言要殺他,
[00:14:53.500 --> 00:14:55.500]  瓦國搞了多少事情,
[00:14:55.500 --> 00:14:58.500]  到最後還是搞不定,
[00:14:58.500 --> 00:15:00.500]  在神的面前摔跤,
[00:15:00.500 --> 00:15:02.500]  最後還是勁硬唱,
[00:15:02.500 --> 00:15:04.500]  去吧!
[00:15:04.500 --> 00:15:08.500]  但竟然想不到他哥哥抱著他,
[00:15:08.500 --> 00:15:11.500]  對他來說是患難,
[00:15:11.500 --> 00:15:14.500]  甚至他哥哥饒恕了他,
[00:15:14.500 --> 00:15:15.500]  聖經你看,
[00:15:15.500 --> 00:15:18.500]  他仍然饒恕不了自己,
[00:15:18.500 --> 00:15:21.500]  你去東,我就去西,
[00:15:21.500 --> 00:15:24.500]  瓦國就是這樣,
[00:15:24.500 --> 00:15:26.500]  今日你我都是這樣,
[00:15:26.500 --> 00:15:28.500]  我今日跟你,
[00:15:28.500 --> 00:15:33.500]  明日就是你走你的路,
[00:15:33.500 --> 00:15:35.500]  我就過我的橋,
[00:15:35.500 --> 00:15:38.500]  那教會怎樣能夠同路呢?
[00:15:38.500 --> 00:15:43.500]  所以同路人其實不是一個標語,
[00:15:43.500 --> 00:15:46.500]  是一個目標我們要走的,
[00:15:46.500 --> 00:15:50.500]  我們的生命要擺上才能夠同路,
[00:15:50.500 --> 00:15:52.500]  當你肯同路的時候,
[00:15:52.500 --> 00:15:55.500]  你要先認識基督,
[00:15:55.500 --> 00:15:59.500]  認識主為你我釘在十字架,
[00:15:59.500 --> 00:16:01.500]  兩下神人和好,
[00:16:01.500 --> 00:16:04.500]  人與人之間亦都成為和好,
[00:16:04.500 --> 00:16:07.500]  所以使人和睦的人有福了,
[00:16:07.500 --> 00:16:10.500]  因為你必得稱為甚麼?
[00:16:10.500 --> 00:16:14.500]  神的兒女,
[00:16:14.500 --> 00:16:16.500]  這是登山倒訓的八福,
[00:16:16.500 --> 00:16:18.500]  會不會會的,舉手,
[00:16:18.500 --> 00:16:20.500]  不敢舉手,
[00:16:20.500 --> 00:16:22.500]  八福條條,
[00:16:22.500 --> 00:16:24.500]  會不會會的,舉手,
[00:16:24.500 --> 00:16:27.500]  這樣真的要好好讀經,
[00:16:27.500 --> 00:16:29.500]  還有打卡,
[00:16:29.500 --> 00:16:32.500]  讀完還要背,
[00:16:32.500 --> 00:16:34.500]  這樣的時候,
[00:16:34.500 --> 00:16:36.500]  你越認識神心,
[00:16:36.500 --> 00:16:40.500]  你就越能夠容易去敬拜神,
[00:16:40.500 --> 00:16:42.500]  成為同路人,
[00:16:42.500 --> 00:16:49.500]  我在這裏用執事的十大原則和大家分享,
[00:16:49.500 --> 00:16:52.500]  都是和安慰這個字出發的,
[00:16:52.500 --> 00:16:54.500]  這個不是我發明的,
[00:16:54.500 --> 00:16:58.500]  是我以前對上一位牧師林松志牧師,
[00:16:58.500 --> 00:17:04.500]  我們經過浸信會幾十年的訓練執事的位置,
[00:17:04.500 --> 00:17:08.500]  最後就理出這十大原則出來,
[00:17:08.500 --> 00:17:11.500]  這份講義已經給了張牧師,
[00:17:11.500 --> 00:17:13.500]  如果你有興趣你可以帶回去看,
[00:17:13.500 --> 00:17:15.500]  不過要花時間看,很長的,
[00:17:15.500 --> 00:17:20.500]  其實這個講座是講了大半天,
[00:17:20.500 --> 00:17:23.500]  我現在用十分鐘講完,
[00:17:23.500 --> 00:17:24.500]  實在是很大的挑戰,
[00:17:24.500 --> 00:17:30.500]  我只能夠給大家一個簡單的原則和大家提示,
[00:17:30.500 --> 00:17:34.500]  是根據聖經安慰這個字引出來,
[00:17:34.500 --> 00:17:40.500]  每一個安慰都帶出一個侍奉的原則,
[00:17:40.500 --> 00:17:43.500]  這種解經不是那麼容易,
[00:17:43.500 --> 00:17:47.500]  所以我自己都要承認是前輩教下來的,
[00:17:47.500 --> 00:17:49.500]  所以不是我自己發明的,
[00:17:49.500 --> 00:17:51.500]  第一樣就是剛才我說的,
[00:17:51.500 --> 00:17:53.500]  一個侍奉的人,
[00:17:53.500 --> 00:17:58.500]  一個願意走基督十字架道路的同路人,
[00:17:58.500 --> 00:18:03.500]  一個願意在教會裏面做執事,
[00:18:03.500 --> 00:18:05.500]  或者被選做執事,
[00:18:05.500 --> 00:18:09.500]  教會如何評價一個人有沒有資格做執事,
[00:18:09.500 --> 00:18:12.500]  就要看他是不是蒙召的基督徒,
[00:18:12.500 --> 00:18:17.500]  而且蒙召不是召你做執事,
[00:18:17.500 --> 00:18:25.500]  而是呼召你回到他面前成為基督裏面的人,
[00:18:25.500 --> 00:18:28.500]  是一個重生得救,
[00:18:28.500 --> 00:18:29.500]  認罪悔改,
[00:18:29.500 --> 00:18:31.500]  受浸加入教會,
[00:18:31.500 --> 00:18:36.500]  衷心願意承認神是發慈悲的,
[00:18:36.500 --> 00:18:39.500]  我今天能夠坐在這裏都是神的慈悲,
[00:18:39.500 --> 00:18:43.500]  因為我自己經歷那麼多的患難,
[00:18:43.500 --> 00:18:46.500]  都得著安慰的神在我當中,
[00:18:46.500 --> 00:18:50.500]  所以我用甘心以重讚的心來侍奉神,
[00:18:50.500 --> 00:18:52.500]  我們問問自己今天,
[00:18:52.500 --> 00:18:55.500]  你有沒有重讚的心來到神的面前,
[00:18:55.500 --> 00:18:58.500]  你其實坐在這裏已經在侍奉神,
