
[00:00:00.000 --> 00:00:11.000]  在未開始講到之前,我想和大家分享一下我之前在讀書時經驗過的兩個實驗。
[00:09:33.000 --> 00:09:40.000]  神的眼睛未曾看見,耳朵未曾聽見,人的心也未曾想到的。
[00:09:40.000 --> 00:09:43.000]  第六節一開首的時候他就說,
[00:09:43.000 --> 00:09:46.000]  而言,即是但是。
[00:09:46.000 --> 00:09:48.000]  保羅在這裡想強調的就是,
[00:09:48.000 --> 00:09:52.000]  在我們的信仰裡面並不是不講智慧的,
[00:09:52.000 --> 00:09:54.000]  並不是沒有智慧的。
[00:09:54.000 --> 00:09:58.000]  保羅說,而言,在成熟的人當中,
[00:09:58.000 --> 00:10:00.000]  我們都講智慧的,
[00:10:00.000 --> 00:10:02.000]  但是我們要留心,
[00:10:02.000 --> 00:10:04.000]  我們要留意的就是,
[00:10:04.000 --> 00:10:07.000]  保羅這裡所指的成熟人的智慧,
[00:10:07.000 --> 00:10:11.000]  卻和我們世人所看的智慧是有點不同的。
[00:10:11.000 --> 00:10:13.000]  分別在哪裡?
[00:10:13.000 --> 00:10:17.000]  就在第六和第七節那裡所形容的,
[00:10:17.000 --> 00:10:21.000]  所提到的人的智慧和神的智慧的分別。
[00:10:21.000 --> 00:10:25.000]  保羅指出,世人真的有不少的智慧,
[00:10:25.000 --> 00:10:27.000]  就是他們那些的學識,
[00:10:27.000 --> 00:10:29.000]  他們那些的經驗等等。
[00:10:29.000 --> 00:10:32.000]  這些真的可以幫助我們很多,
[00:10:32.000 --> 00:10:34.000]  但是我們擁有這些東西,
[00:10:34.000 --> 00:10:38.000]  又不表示可以幫助我們得救。
[00:10:38.000 --> 00:10:40.000]  甚至有時候,
[00:10:40.000 --> 00:10:43.000]  因為我們擁有這些熟悉的智慧,
[00:10:43.000 --> 00:10:45.000]  人的智慧,
[00:10:45.000 --> 00:10:49.000]  反而是難了我們去接受神這個救人,
[00:10:49.000 --> 00:10:53.000]  所以我們就會變成那些滅亡的人,
[00:10:53.000 --> 00:10:56.000]  就好像第六節那裡的形容。
[00:10:56.000 --> 00:10:59.000]  接著保羅更進一步的指出,
[00:10:59.000 --> 00:11:02.000]  當日釘耶穌在十字架上的那些,
[00:11:02.000 --> 00:11:09.000]  正正就是擁有宗教智慧和世上有權有位的人。
[00:11:09.000 --> 00:11:10.000]  第八節,
[00:11:10.000 --> 00:11:14.000]  這智慧世上有權有位的人,
[00:11:14.000 --> 00:11:16.000]  沒有一個知道的。
[00:11:16.000 --> 00:11:17.000]  他們若知道,
[00:11:17.000 --> 00:11:22.000]  就不把榮耀的主釘在十字架上了。
[00:11:22.000 --> 00:11:24.000]  真是匪夷所思。
[00:11:24.000 --> 00:11:27.000]  這位尊貴榮耀的神,
[00:11:27.000 --> 00:11:32.000]  祂竟然願意鍍成肉身成為一個人。
[00:11:32.000 --> 00:11:33.000]  去到最後,
[00:11:33.000 --> 00:11:36.000]  耶穌竟然受人凌辱,
[00:11:36.000 --> 00:11:37.000]  被審判,
[00:11:37.000 --> 00:11:41.000]  被釘在一個羞辱的十字架上,
[00:11:41.000 --> 00:11:42.000]  以致於死。
[00:11:42.000 --> 00:11:44.000]  祂不單止死了,
[00:11:44.000 --> 00:11:46.000]  祂在祂死之前,
[00:11:46.000 --> 00:11:47.000]  祂曾經預告,
[00:11:47.000 --> 00:11:50.000]  祂宣告祂會復活。
[00:11:50.000 --> 00:11:52.000]  怎麼可能的?
[00:11:52.000 --> 00:11:54.000]  不可能的。
[00:11:54.000 --> 00:11:58.000]  不斷針對耶穌的大祭司戈亞發,
[00:11:58.000 --> 00:12:01.000]  和那些熱心的宗教人士,
[00:12:01.000 --> 00:12:04.000]  他按著他們的知識,
[00:12:04.000 --> 00:12:06.000]  根本不可能接受,
[00:12:06.000 --> 00:12:08.000]  一個名不經傳的,
[00:12:08.000 --> 00:12:10.000]  在百里行城出生,
[00:12:10.000 --> 00:12:12.000]  在那撒勒長大,
[00:12:12.000 --> 00:12:14.000]  在加利利生活的,
[00:12:14.000 --> 00:12:16.000]  一個木匠的兒子,
[00:12:16.000 --> 00:12:19.000]  竟然會是神的兒子。
[00:12:19.000 --> 00:12:24.000]  還要是他們等到頸都長的那個尼塞亞王。
[00:12:24.000 --> 00:12:26.000]  有沒有可能?
[00:12:26.000 --> 00:12:28.000]  不可能的。
[00:12:28.000 --> 00:12:35.000]  所以他們就錯誤的去認定耶穌是一個前往的人,
[00:12:35.000 --> 00:12:36.000]  罪大惡極,
[00:12:36.000 --> 00:12:38.000]  所以一定要殺了他。
[00:12:38.000 --> 00:12:41.000]  這是絕對對他們來說,
[00:12:41.000 --> 00:12:43.000]  是一件無法接受,
[00:12:43.000 --> 00:12:46.000]  是他們匪夷所思的事情。
[00:12:46.000 --> 00:12:50.000]  但這個救恩卻正正在第九節說,
[00:12:50.000 --> 00:12:52.000]  如經上所記,
[00:12:52.000 --> 00:12:54.000]  神為愛他的人,
[00:12:54.000 --> 00:12:58.000]  所預備的就是眼睛未曾看見,
[00:12:58.000 --> 00:13:00.000]  耳朵未曾聽見,
[00:13:00.000 --> 00:13:03.000]  人心也未曾嘗到的。
[00:13:03.000 --> 00:13:05.000]  這節的經文,
[00:13:05.000 --> 00:13:08.000]  保羅是引用舊約的尼塞亞書,
[00:13:08.000 --> 00:13:10.000]  第六十四章第四節,
[00:13:10.000 --> 00:13:13.000]  和五十二章第十五節,
[00:13:13.000 --> 00:13:17.000]  綜合這兩節的經文意義出來的。
[00:13:17.000 --> 00:13:22.000]  眼睛和耳朵是我們感官的機能。
[00:13:22.000 --> 00:13:23.000]  意思就是說,
[00:13:23.000 --> 00:13:27.000]  單從外表,單從表面的判斷,
[00:13:27.000 --> 00:13:31.000]  不是很容易可以接受得到這個救恩。
[00:13:31.000 --> 00:13:37.000]  我們怎麼可能相信神竟然會這麼愛我們?
[00:13:37.000 --> 00:13:39.000]  竟然願意為我們的罪,
[00:13:39.000 --> 00:13:42.000]  將祂自己獨身的兒子耶穌,
[00:13:42.000 --> 00:13:44.000]  為我們犧牲,
[00:13:44.000 --> 00:13:46.000]  為我們的緣故,
[00:13:46.000 --> 00:13:50.000]  去免受神的公義的審判。
[00:13:50.000 --> 00:13:54.000]  還有,當時在哥倫多教會的處境,
[00:13:54.000 --> 00:13:57.000]  保羅心目中人的智慧,
[00:13:57.000 --> 00:14:00.000]  就是當時流行的希臘哲學思想。
[00:14:00.000 --> 00:14:03.000]  而這個思想正正就是,
[00:14:03.000 --> 00:14:07.000]  無法接受到耶穌是救主,
[00:14:07.000 --> 00:14:11.000]  無法接受到十字架的信仰,
[00:14:11.000 --> 00:14:14.000]  從希臘哲學的角度來看,
[00:14:14.000 --> 00:14:17.000]  十字架這個救恩真是匪夷所思,
[00:14:17.000 --> 00:14:21.000]  是那些愚蠢的人才會相信。
[00:14:21.000 --> 00:14:24.000]  而保羅所說神的智慧,
[00:14:24.000 --> 00:14:26.000]  就是十字架的救恩。
[00:14:26.000 --> 00:14:31.000]  而第七節提到神奧庇的智慧,
[00:14:31.000 --> 00:14:34.000]  這個智慧就是耶穌道成肉身,
[00:14:34.000 --> 00:14:36.000]  將神奧庇的智慧,
[00:14:36.000 --> 00:14:41.000]  完完全全地彰顯出來。
[00:14:41.000 --> 00:14:42.000]  說到這裏,
[00:14:42.000 --> 00:14:47.000]  我相信當我們回想傳福音的經歷,
[00:14:47.000 --> 00:14:50.000]  都可能會有類似的感覺,
[00:14:50.000 --> 00:14:53.000]  就是當你和那些不信的朋友,
[00:14:53.000 --> 00:14:55.000]  去講耶穌的時候,
[00:14:55.000 --> 00:14:57.000]  那些不信的人,
[00:14:57.000 --> 00:14:59.000]  很多時候會用他們的智慧,
[00:14:59.000 --> 00:15:02.000]  所謂人的邏輯推理,
[00:15:02.000 --> 00:15:04.000]  那些科學論證,
[00:15:04.000 --> 00:15:07.000]  和你去,未必叫爭辯,
[00:15:07.000 --> 00:15:09.000]  和你去談談。
[00:15:09.000 --> 00:15:13.000]  某程度上我都覺得,
[00:15:13.000 --> 00:15:15.000]  按他們的說法,
[00:15:15.000 --> 00:15:18.000]  又真的不是完全沒有道理。
[00:15:18.000 --> 00:15:20.000]  從我們人的腦袋,
[00:15:20.000 --> 00:15:21.000]  我們的思想,
[00:15:21.000 --> 00:15:23.000]  從我們的智慧去想,
[00:15:23.000 --> 00:15:26.000]  死人真是不可能復活的。
[00:15:26.000 --> 00:15:31.000]  還有,你說耶穌又是神,又是人,
[00:15:31.000 --> 00:15:33.000]  怎樣理解?
[00:15:33.000 --> 00:15:35.000]  要不就是神,要不就是人,
[00:15:35.000 --> 00:15:37.000]  為什麼你說祂又是神,又是人?
[00:15:37.000 --> 00:15:40.000]  因此,我們應該很明白,
[00:15:40.000 --> 00:15:43.000]  如果我們人用我們的智慧,
[00:15:43.000 --> 00:15:45.000]  用我們有限的知識,
[00:15:45.000 --> 00:15:47.000]  其實沒有什麼辦法,
[00:15:47.000 --> 00:15:51.000]  可以完全明白這個十字架的舊因。
[00:15:51.000 --> 00:15:53.000]  這樣那個出路在哪裏?
[00:15:53.000 --> 00:15:56.000]  我們有什麼辦法解決?
[00:15:56.000 --> 00:15:58.000]  請大家一起去看,
[00:15:58.000 --> 00:15:59.000]  幫我讀,
[00:15:59.000 --> 00:16:01.000]  十字到第十三節的經文。
[00:16:01.000 --> 00:16:04.000]  預備,一二三。
[00:16:32.000 --> 00:16:36.000]  請看第十節,出路在第十節,
[00:16:36.000 --> 00:16:41.000]  就是藉著聖靈將神的事去顯明出來。
[00:16:41.000 --> 00:16:45.000]  接著,保羅就在第十一、十二節去作出解釋。
[00:16:45.000 --> 00:16:47.000]  首先,第十一節,
[00:16:47.000 --> 00:16:49.000]  保羅在十一節,
[00:16:49.000 --> 00:16:50.000]  他就在十二節,
[00:16:50.000 --> 00:16:51.000]  他就在十二節,
[00:16:51.000 --> 00:16:52.000]  他就在十三節,
[00:16:52.000 --> 00:16:53.000]  他就在十四節,
[00:16:53.000 --> 00:16:54.000]  他就在十五節,
[00:16:54.000 --> 00:16:55.000]  他就在十六節,
[00:16:55.000 --> 00:16:56.000]  他就在十七節,
[00:16:56.000 --> 00:16:57.000]  他就在十八節,
[00:16:57.000 --> 00:16:58.000]  他就在十九節,
[00:16:58.000 --> 00:16:59.000]  他就在十九節,
[00:16:59.000 --> 00:17:01.000]  首先,第十一節,
[00:17:01.000 --> 00:17:02.000]  保羅指出,
[00:17:02.000 --> 00:17:05.000]  除了那個人自己願意,
[00:17:05.000 --> 00:17:07.000]  他將他自己心裏面的心思,
[00:17:07.000 --> 00:17:08.000]  意念,
[00:17:08.000 --> 00:17:10.000]  去和其他人分享,
[00:17:10.000 --> 00:17:15.000]  否則,其他人根本很難完全去猜到,
[00:17:15.000 --> 00:17:17.000]  你心裏面在想什麼。
[00:17:17.000 --> 00:17:20.000]  我想這個道理不難理解的,
[00:17:20.000 --> 00:17:23.000]  就好像我們在我們的人際關係裏面,
[00:17:23.000 --> 00:17:25.000]  其實時常都有機會,
[00:17:25.000 --> 00:17:27.000]  遇到這樣的情況。
[00:17:27.000 --> 00:17:30.000]  舉個例子,
[00:17:30.000 --> 00:17:32.000]  舉個拍拖的例子,
[00:17:32.000 --> 00:17:33.000]  男女朋友,
[00:17:33.000 --> 00:17:35.000]  很多時候都會溝通的,
[00:17:35.000 --> 00:17:36.000]  聊天的,
[00:17:36.000 --> 00:17:38.000]  但是很有趣的,
[00:17:38.000 --> 00:17:40.000]  女生很多時候,
[00:17:40.000 --> 00:17:41.000]  大部分而已,
[00:17:41.000 --> 00:17:42.000]  不是全部的,
[00:17:42.000 --> 00:17:43.000]  很多時候,
[00:17:43.000 --> 00:17:46.000]  她們總是想不用說,
[00:17:46.000 --> 00:17:50.000]  男朋友就會知道她心裏面在想什麼,
[00:17:50.000 --> 00:17:52.000]  有些女士在笑,
[00:17:52.000 --> 00:17:55.000]  可能是你的經歷也不一定,
[00:17:55.000 --> 00:17:58.000]  這是很正常的,
[00:17:58.000 --> 00:18:00.000]  特別我發覺,
[00:18:00.000 --> 00:18:03.000]  很多時候在哪些場景發現,
[00:18:03.000 --> 00:18:06.000]  多數都是去吃飯,
[00:18:06.000 --> 00:18:08.000]  女生多數都不說去哪裡吃飯,
[00:18:08.000 --> 00:18:11.000]  但其實肯定有preference,
[00:18:11.000 --> 00:18:13.000]  肯定有喜好,
[00:18:13.000 --> 00:18:17.000]  她當然想男生帶她去她想去的地方吃飯,
[00:18:17.000 --> 00:18:19.000]  又或者,
[00:18:19.000 --> 00:18:21.000]  她到生日了,
[00:18:21.000 --> 00:18:23.000]  當然想收禮物,
[00:18:23.000 --> 00:18:26.000]  但她不會告訴男生要什麼禮物,
[00:18:26.000 --> 00:18:32.000]  總是希望男生買到她想要的心儀禮物,
[00:18:32.000 --> 00:18:34.000]  結果會是怎樣?
[00:18:34.000 --> 00:18:36.000]  多數是零頭,
[00:18:36.000 --> 00:18:37.000]  我看到,
[00:18:37.000 --> 00:18:39.000]  多數都是失望,
[00:18:39.000 --> 00:18:41.000]  其實原因很簡單,
[00:18:41.000 --> 00:18:46.000]  男生不是女生心裏的聖靈,
[00:18:46.000 --> 00:18:49.000]  只會是猜錯,
[00:18:49.000 --> 00:18:52.000]  唯有的方法是女生自己坦坦白白,
[00:18:52.000 --> 00:18:55.000]  告訴男生她的喜好,
[00:18:55.000 --> 00:18:57.000]  她想要什麼,
[00:18:57.000 --> 00:18:59.000]  她的心意是什麼,
[00:18:59.000 --> 00:19:00.000]  同樣的,
[00:19:00.000 --> 00:19:02.000]  就好像第十一節的經文所說,
[00:19:02.000 --> 00:19:04.000]  只有神的令,
[00:19:04.000 --> 00:19:06.000]  才能夠知道神的事,
[00:19:06.000 --> 00:19:11.000]  人是沒有辦法完全知道神的事情,
[00:19:11.000 --> 00:19:12.000]  另外,
[00:19:12.000 --> 00:19:14.000]  保羅提醒我們第十二節,
[00:19:14.000 --> 00:19:17.000]  我們能夠認識神的事,
[00:19:17.000 --> 00:19:21.000]  並非單單靠我們人的智慧,
[00:19:21.000 --> 00:19:24.000]  我們的尋求就可以得到,
[00:19:24.000 --> 00:19:27.000]  而是要靠聖靈的啟迪,
[00:19:27.000 --> 00:19:31.000]  將神可以讓我們知道的事情告訴我們,
[00:19:31.000 --> 00:19:36.000]  否則我們是不可能知道神的事,
[00:19:36.000 --> 00:19:38.000]  故此我們信主的人,
[00:19:38.000 --> 00:19:41.000]  我們會被稱為屬靈的人,
[00:19:41.000 --> 00:19:45.000]  那是因為我們願意去接受神的啟迪,
[00:19:45.000 --> 00:19:47.000]  去超越我們人的理性,
[00:19:47.000 --> 00:19:49.000]  我們的限制,
[00:19:49.000 --> 00:19:52.000]  去接受一些我們眼睛都未曾看見過,
[00:19:52.000 --> 00:19:54.000]  耳朵都未曾聽見過,
[00:19:54.000 --> 00:19:58.000]  甚至我們心裡想都未想過的事,
[00:19:58.000 --> 00:20:01.000]  保羅其實是一個很有學識的人,
[00:20:01.000 --> 00:20:03.000]  他更加是一個很聰明的人,
[00:20:03.000 --> 00:20:06.000]  但他很清楚自己不需要,
[00:20:06.000 --> 00:20:09.000]  也不應該用那些所謂高賢大智,
[00:20:09.000 --> 00:20:12.000]  來傳講神的話,
[00:20:12.000 --> 00:20:13.000]  保羅在這裡,
[00:20:13.000 --> 00:20:14.000]  第十三節,
[00:20:14.000 --> 00:20:16.000]  他再次強調,
[00:20:16.000 --> 00:20:18.000]  我們講說這些事,
[00:20:18.000 --> 00:20:21.000]  乃是用人的智慧所指教的言語,
[00:20:21.000 --> 00:20:25.000]  乃是用聖靈所指教的言語,
[00:20:25.000 --> 00:20:30.000]  將屬靈的話解釋屬靈的事,
[00:20:30.000 --> 00:20:32.000]  在這裡保羅想強調的就是,
[00:20:32.000 --> 00:20:34.000]  聖靈的重要性,
[00:20:34.000 --> 00:20:37.000]  福音是屬靈的事,
[00:20:37.000 --> 00:20:39.000]  傳講福音,
[00:20:39.000 --> 00:20:40.000]  接受福音,
[00:20:40.000 --> 00:20:43.000]  當然也是屬靈的事,
[00:20:43.000 --> 00:20:45.000]  所以我們要明白神的智慧,
[00:20:45.000 --> 00:20:49.000]  神的救恩,非靠聖靈是沒什麼可能的,
[00:20:49.000 --> 00:20:51.000]  在座當中的大家,
[00:20:51.000 --> 00:20:55.000]  我相信大部分都應該信了耶穌,
[00:20:55.000 --> 00:20:58.000]  我想你試想想,
[00:20:58.000 --> 00:21:01.000]  你當初是怎樣信耶穌的?
[00:21:01.000 --> 00:21:05.000]  是因為你自己的人的智慧,
[00:21:05.000 --> 00:21:06.000]  所以去信耶穌?
[00:21:06.000 --> 00:21:09.000]  還是因為聖靈的工作?
[00:21:09.000 --> 00:21:11.000]  因為聖靈的工作,
[00:21:11.000 --> 00:21:13.000]  所以你才可以信耶穌?
[00:21:13.000 --> 00:21:15.000]  很多時候,
[00:21:15.000 --> 00:21:17.000]  從我們自己的信徒的見證,
[00:21:17.000 --> 00:21:20.000]  我們自己的見證可能也是,
[00:21:20.000 --> 00:21:22.000]  起碼我會覺得,
[00:21:22.000 --> 00:21:25.000]  發覺其實是神的工作,
[00:21:25.000 --> 00:21:27.000]  是聖靈的感動,
[00:21:27.000 --> 00:21:31.000]  我們才會肯謙卑下來,
[00:21:31.000 --> 00:21:33.000]  放下自己,
[00:21:33.000 --> 00:21:35.000]  回轉去承認,
[00:21:35.000 --> 00:21:38.000]  我們自己是一個沒辦法,
[00:21:38.000 --> 00:21:40.000]  可以救到自己的人,
[00:21:40.000 --> 00:21:43.000]  唯有我們去依靠我們的神,
[00:21:43.000 --> 00:21:45.000]  依靠十字架的救恩,
[00:21:45.000 --> 00:21:47.000]  我們才可以得救,
[00:21:47.000 --> 00:21:49.000]  是不是?
