
[00:00:00.000 --> 00:00:01.520]  好 姐妹平安
[00:05:58.680 --> 00:05:59.360]  可以動一下
[00:05:59.360 --> 00:05:59.600]  這樣
[00:05:59.600 --> 00:06:00.880]  又看到小朋友一起
[00:06:00.880 --> 00:06:01.560]  挺開心的
[00:06:01.560 --> 00:06:02.880]  其實大家都笑得很開心
[00:06:02.880 --> 00:06:03.360]  其實那天
[00:06:03.360 --> 00:06:04.480]  特別呢
[00:06:04.480 --> 00:06:05.000]  當我就是
[00:06:05.000 --> 00:06:05.240]  誒
[00:06:05.240 --> 00:06:06.600]  特意拍了這張照片
[00:06:06.600 --> 00:06:06.840]  這樣
[00:06:06.840 --> 00:06:08.040]  幸好拍了背面
[00:06:08.040 --> 00:06:08.320]  這樣
[00:06:08.320 --> 00:06:08.680]  那天
[00:06:08.680 --> 00:06:09.880]  不然就沒想用
[00:06:09.880 --> 00:06:10.520]  那麼
[00:06:10.520 --> 00:06:12.840]  很開心的其中一個看見
[00:06:12.840 --> 00:06:13.160]  就是
[00:06:13.160 --> 00:06:15.200]  當我看到那個大專生
[00:06:15.200 --> 00:06:18.680]  他也很用心地和小朋友在那裡打球
[00:06:18.680 --> 00:06:19.280]  這樣
[00:06:19.280 --> 00:06:20.320]  又
[00:06:20.320 --> 00:06:20.960]  就是
[00:06:21.560 --> 00:06:21.840]  是啊
[00:06:21.840 --> 00:06:23.240]  他也被小朋友打了很多次
[00:06:23.240 --> 00:06:23.800]  不過很厲害
[00:06:23.800 --> 00:06:24.240]  就是
[00:06:24.240 --> 00:06:25.040]  就是被人打
[00:06:25.040 --> 00:06:26.080]  就馬上射進去
[00:06:26.080 --> 00:06:27.240]  這樣打到他們沒聲音了
[00:06:27.240 --> 00:06:27.880]  打了一下之後
[00:06:27.880 --> 00:06:28.200]  這樣
[00:06:28.200 --> 00:06:28.840]  但是呢
[00:06:28.840 --> 00:06:29.480]  就是
[00:06:29.480 --> 00:06:30.480]  很好這個年輕人
[00:06:30.480 --> 00:06:31.120]  就是
[00:06:31.120 --> 00:06:32.000]  知道
[00:06:32.000 --> 00:06:33.720]  他們嘴巴很臭
[00:06:33.720 --> 00:06:34.280]  但是呢
[00:06:34.280 --> 00:06:34.640]  看到他們
[00:06:34.640 --> 00:06:35.320]  其實有些位置
[00:06:35.320 --> 00:06:36.480]  你可以再進步一點的
[00:06:36.480 --> 00:06:36.880]  這樣
[00:06:36.880 --> 00:06:38.280]  將來在校隊這樣打就厲害了
[00:06:38.280 --> 00:06:38.720]  那麼
[00:06:38.720 --> 00:06:40.040]  很用心地和他們打
[00:06:40.040 --> 00:06:41.200]  教他們打球
[00:06:41.200 --> 00:06:42.720]  有幾個小朋友
[00:06:42.720 --> 00:06:43.800]  那天不懂得打球
[00:06:43.800 --> 00:06:44.200]  他也
[00:06:44.200 --> 00:06:45.840]  很完全
[00:06:45.840 --> 00:06:46.200]  就是
[00:06:46.200 --> 00:06:46.880]  沒有
[00:06:46.880 --> 00:06:47.400]  因為
[00:06:47.400 --> 00:06:47.800]  就是
[00:06:47.800 --> 00:06:48.440]  平時打球
[00:06:48.440 --> 00:06:49.440]  你當然想射一下球
[00:06:49.440 --> 00:06:50.120]  鬥一下球的
[00:06:50.120 --> 00:06:50.920]  但是有些小朋友
[00:06:50.920 --> 00:06:51.960]  不懂得打球
[00:06:51.960 --> 00:06:53.360]  他沒有嫌他們阻礙到
[00:06:53.360 --> 00:06:54.320]  很用心地去
[00:06:54.320 --> 00:06:55.560]  教他們打球
[00:06:55.560 --> 00:06:57.440]  我就看到這個
[00:06:57.440 --> 00:06:59.160]  弟兄姊妹這個圖畫
[00:06:59.160 --> 00:07:03.320]  不是因為那些小朋友
[00:07:03.320 --> 00:07:03.920]  就是
[00:07:03.920 --> 00:07:04.920]  都可愛的
[00:07:04.920 --> 00:07:05.240]  其實
[00:07:05.240 --> 00:07:06.640]  但不是他們很乖
[00:07:06.640 --> 00:07:07.040]  這樣
[00:07:07.040 --> 00:07:08.040]  或者和他們一起的時候
[00:07:08.040 --> 00:07:09.640]  我們的心情會很好
[00:07:09.640 --> 00:07:10.920]  有時候會很頂癮的
[00:07:10.920 --> 00:07:12.760]  不是因為誰厲害
[00:07:12.760 --> 00:07:14.360]  是因為
[00:07:14.360 --> 00:07:16.240]  我們大家願意
[00:07:16.240 --> 00:07:17.400]  這樣去走在一起
[00:07:17.400 --> 00:07:19.800]  願意這樣去生命
[00:07:20.000 --> 00:07:20.800]  躺開
[00:07:20.800 --> 00:07:21.920]  大家一起去交流
[00:07:21.920 --> 00:07:22.920]  成為弟兄姊妹
[00:07:22.920 --> 00:07:24.520]  為什麼願意這樣做呢
[00:07:24.520 --> 00:07:25.800]  我看到是因為
[00:07:25.800 --> 00:07:26.720]  我們都知道
[00:07:26.720 --> 00:07:27.560]  特別是那個大轉身
[00:07:27.560 --> 00:07:27.960]  我看到
[00:07:27.960 --> 00:07:28.640]  他知道
[00:07:28.640 --> 00:07:29.600]  我們這樣可以
[00:07:29.600 --> 00:07:30.840]  一起成為弟兄姊妹
[00:07:30.840 --> 00:07:32.280]  是因為耶穌基督的救贖
[00:07:32.280 --> 00:07:33.720]  我們今天可以一起
[00:07:33.720 --> 00:07:34.560]  成為教會
[00:07:34.560 --> 00:07:36.200]  一起成為一家人
[00:07:36.200 --> 00:07:37.280]  我們有關係
[00:07:37.280 --> 00:07:39.200]  不是各樣的工作
[00:07:39.200 --> 00:07:39.920]  逼大家
[00:07:39.920 --> 00:07:40.600]  你是大人
[00:07:40.600 --> 00:07:41.560]  你是教會組長
[00:07:41.560 --> 00:07:42.800]  你就一定要和小朋友一起
[00:07:42.800 --> 00:07:43.200]  不是
[00:07:43.200 --> 00:07:44.160]  而是因為
[00:07:44.160 --> 00:07:44.960]  我們知道
[00:07:44.960 --> 00:07:46.760]  大家都是耶穌很重視的人
[00:07:46.760 --> 00:07:47.880]  大家都是一家人
[00:07:47.880 --> 00:07:48.640]  是弟兄姊妹
[00:07:48.640 --> 00:07:49.880]  所以這個年輕人
[00:07:49.880 --> 00:07:50.520]  這個大轉身
[00:07:50.520 --> 00:07:51.240]  願意這樣
[00:07:51.240 --> 00:07:52.320]  將他的時間
[00:07:52.320 --> 00:07:53.720]  衛生在年輕人的身上
[00:07:53.720 --> 00:07:57.760]  剛才我們一起去讀的經文
[00:07:57.760 --> 00:07:59.240]  我們今天所看的經文
[00:07:59.240 --> 00:08:01.320]  保羅就是在說這件事
[00:08:01.320 --> 00:08:02.920]  在神國的
[00:08:02.920 --> 00:08:04.520]  價值觀裡面
[00:08:04.520 --> 00:08:06.400]  上帝看人的價值裡面
[00:08:06.400 --> 00:08:08.760]  和世界看人的價值
[00:08:08.760 --> 00:08:10.000]  是不同的
[00:08:10.000 --> 00:08:11.680]  袁勝寧今天
[00:08:11.680 --> 00:08:13.360]  也去教訓我們的眼光
[00:08:13.360 --> 00:08:14.760]  讓我們可以有
[00:08:14.760 --> 00:08:16.480]  上帝看人一般的眼光
[00:08:16.480 --> 00:08:18.840]  去看我們身邊每一個弟兄姊妹
[00:08:18.840 --> 00:08:19.760]  我們一起去祈禱
[00:08:20.760 --> 00:08:22.680]  天父感謝你讓我們
[00:08:22.680 --> 00:08:24.080]  可以經歷
[00:08:24.080 --> 00:08:25.880]  你愛之耶穌基督的救恩
[00:08:25.880 --> 00:08:27.880]  也讓聖靈在今天
[00:08:27.880 --> 00:08:28.920]  這個世界
[00:08:28.920 --> 00:08:31.080]  我們可以明白上帝你的心意
[00:08:31.080 --> 00:08:33.720]  你讓我們可以在地上
[00:08:33.720 --> 00:08:35.560]  這個破碎的世界當中
[00:08:35.560 --> 00:08:36.680]  有教會群體
[00:08:36.680 --> 00:08:39.400]  有我們身邊的弟兄姊妹
[00:08:39.400 --> 00:08:41.480]  也有上帝你華語在當中
[00:08:41.480 --> 00:08:42.640]  充滿我們教導
[00:08:42.640 --> 00:08:44.040]  讓我們明白認識你
[00:08:44.040 --> 00:08:45.600]  有聖靈引導我們
[00:08:45.600 --> 00:08:47.600]  去看我們身邊的弟兄姊妹
[00:08:47.600 --> 00:08:49.600]  我們可以明白上帝的心意
[00:08:49.600 --> 00:08:50.480]  引導我們的心
[00:08:50.480 --> 00:08:52.480]  讓我們願意去親近上帝你
[00:08:52.480 --> 00:08:54.000]  我們去獻上感恩
[00:08:54.000 --> 00:08:58.800]  教會是上帝你天國的養子
[00:08:58.800 --> 00:09:00.320]  讓我們可以去經歷
[00:09:00.320 --> 00:09:01.680]  讓世界去看見
[00:09:01.680 --> 00:09:03.440]  讓我們可以預想到
[00:09:03.440 --> 00:09:04.720]  我們將來永恆
[00:09:04.720 --> 00:09:07.200]  和上帝你一起的美好的地方
[00:09:07.200 --> 00:09:09.680]  是一個有形的群體
[00:09:09.680 --> 00:09:11.680]  讓我們去認識到上帝你自己
[00:09:11.680 --> 00:09:13.200]  去經歷到上帝你自己
[00:09:13.200 --> 00:09:16.960]  但我們在教會群體當中
[00:09:16.960 --> 00:09:19.440]  我們仍然有很多人的軟弱
[00:09:19.440 --> 00:09:20.000]  在裡面
[00:09:20.000 --> 00:09:22.880]  我們有時候會看不到上帝你自己
[00:09:22.880 --> 00:09:25.520]  有時候我們會忘記了上帝你的教導
[00:09:25.520 --> 00:09:29.120]  有時候我們沒有用上帝你喜悅的方式
[00:09:29.120 --> 00:09:31.120]  去對待我們身邊的人
[00:09:31.120 --> 00:09:33.120]  去看大家成為弟兄姊妹
[00:09:33.120 --> 00:09:35.840]  但願上帝你華語今天都去教導
[00:09:35.840 --> 00:09:38.560]  讓你的靈去充滿我們
[00:09:38.560 --> 00:09:41.520]  讓我們今天可以在你的教導
[00:09:41.520 --> 00:09:42.880]  你的提醒當中
[00:09:42.880 --> 00:09:45.840]  我們重新拿回一個上帝你的眼光
[00:09:45.840 --> 00:09:47.120]  去看我們自己
[00:09:47.120 --> 00:09:50.000]  我們在你眼中是一個怎樣的義子
[00:09:50.000 --> 00:09:53.040]  也用你的眼光去看我們身邊的弟兄姊妹
[00:09:53.040 --> 00:09:55.600]  祈禱奉主耶穌基督得勝 聆聽者者 求
[00:09:55.600 --> 00:09:56.400]  阿們
[00:09:56.400 --> 00:10:01.360]  哥林多前書我不是第一次去講
[00:10:01.360 --> 00:10:03.360]  我之前也有用過哥林多前書
[00:10:03.360 --> 00:10:07.120]  也有簡短講過哥林多前書的一些背景
[00:10:07.120 --> 00:10:10.000]  哥林多前書的一些背景我再講一次
[00:10:10.000 --> 00:10:13.600]  就是保羅在他的宣教工作當中
[00:10:13.600 --> 00:10:18.080]  有聽到他曾經去建立服侍過的教會
[00:10:18.080 --> 00:10:21.440]  哥林多的教會有些弟兄姊妹向他投訴
[00:10:21.440 --> 00:10:24.560]  就說在教會裡有些人分黨分派
[00:10:24.560 --> 00:10:27.520]  有些人覺得自己是跟保羅出身的
[00:10:27.520 --> 00:10:28.480]  就比較輕鬆
[00:10:28.480 --> 00:10:30.000]  有些人跟彼得出身就比較好
[00:10:30.000 --> 00:10:31.040]  有些人跟其他人
[00:10:31.040 --> 00:10:33.040]  有些人跟耶穌 我最大
[00:10:33.040 --> 00:10:35.040]  分黨分派
[00:10:35.040 --> 00:10:37.040]  之前也有講過
[00:10:37.040 --> 00:10:38.400]  其實是不是很頑皮
[00:10:38.400 --> 00:10:39.040]  這不是的
[00:10:39.040 --> 00:10:41.840]  哥林多教會裡的人其實都很乖
[00:10:41.840 --> 00:10:43.040]  都很竭力去服侍
[00:10:43.040 --> 00:10:45.440]  但有時候當我們很竭力去服侍
[00:10:45.440 --> 00:10:46.480]  但走在一起的時候
[00:10:46.480 --> 00:10:49.440]  我們人的不同的靈覺就全都飛出來了
[00:10:49.440 --> 00:10:51.680]  然後我們就經常互相比較
[00:10:51.680 --> 00:10:52.880]  互相增敬
[00:10:52.880 --> 00:10:54.880]  沒有了弟兄姊妹的樣式
[00:10:54.880 --> 00:10:58.080]  所以今天簡宣的經文
[00:10:58.080 --> 00:11:00.080]  就哥林多前書一章
[00:11:00.080 --> 00:11:03.440]  其實就是保羅聽到你們教會的一些事情
[00:11:03.440 --> 00:11:05.440]  講了一大堆事情
[00:11:05.440 --> 00:11:09.040]  就是講了一大堆事情之前的一個引言
[00:11:09.040 --> 00:11:14.080]  保羅嘗試去捉緊哥林多教會的人的焦點
[00:11:14.080 --> 00:11:16.800]  提醒他們你們有些事情有些問題
[00:11:16.800 --> 00:11:20.000]  你們有些價值觀 有些觀念要調整
