
[00:00:00.000 --> 00:00:05.000]  『錄音或錄影』
[00:03:32.000 --> 00:03:34.000]  我們禱告奉耶穌基督
[00:03:34.000 --> 00:03:36.000]  成名其琦
[00:03:36.000 --> 00:03:38.000]  阿們
[00:03:38.000 --> 00:03:40.000]  羅馬書
[00:03:40.000 --> 00:03:42.000]  給人的感覺是一封
[00:03:42.000 --> 00:03:44.000]  好像講教義
[00:03:44.000 --> 00:03:46.000]  的一個講章
[00:03:46.000 --> 00:03:48.000]  但其實羅馬書像剛才大家所聽
[00:03:48.000 --> 00:03:50.000]  它是一封書信
[00:03:50.000 --> 00:03:52.000]  新約的書信
[00:03:52.000 --> 00:03:54.000]  或者希臘的書信
[00:03:54.000 --> 00:03:56.000]  它有一個基本的格式
[00:03:56.000 --> 00:03:58.000]  你看到這裡有1、2、3、4、5、6
[00:03:58.000 --> 00:04:00.000]  有六個部份
[00:04:00.000 --> 00:04:02.000]  當然頭幾個部份
[00:04:02.000 --> 00:04:04.000]  其實不是佔很多篇幅
[00:04:04.000 --> 00:04:06.000]  在羅馬書裡面
[00:04:06.000 --> 00:04:08.000]  我們剛才讀的是
[00:04:08.000 --> 00:04:10.000]  1至15節
[00:04:10.000 --> 00:04:12.000]  一章1至15節正正就是
[00:04:12.000 --> 00:04:14.000]  源於正文之前
[00:04:14.000 --> 00:04:16.000]  所以
[00:04:16.000 --> 00:04:18.000]  今天不會講
[00:04:18.000 --> 00:04:20.000]  我們最熟悉的福音本是神的大能
[00:04:20.000 --> 00:04:22.000]  一章16節
[00:04:22.000 --> 00:04:24.000]  這個留給下個星期的同工
[00:04:24.000 --> 00:04:26.000]  跟大家分享
[00:04:26.000 --> 00:04:28.000]  我們今天會看的是頭15節
[00:04:28.000 --> 00:04:30.000]  我們說是序言
[00:04:30.000 --> 00:04:32.000]  在序言裡面我們看到的劃分
[00:04:32.000 --> 00:04:34.000]  包括了講這封信是誰寫的
[00:04:34.000 --> 00:04:36.000]  寫給誰
[00:04:36.000 --> 00:04:38.000]  有文案
[00:04:38.000 --> 00:04:40.000]  然後在新約的書信
[00:04:40.000 --> 00:04:42.000]  通常都會有
[00:04:42.000 --> 00:04:44.000]  文案或者感恩
[00:04:44.000 --> 00:04:46.000]  或者禱告這個部份
[00:04:46.000 --> 00:04:48.000]  這個部份有個特別的地方
[00:04:48.000 --> 00:04:50.000]  就是如果相比起
[00:04:50.000 --> 00:04:52.000]  接下來那些比較較易的
[00:04:52.000 --> 00:04:54.000]  硬邦邦的
[00:04:54.000 --> 00:04:56.000]  屬靈的道理
[00:04:56.000 --> 00:04:58.000]  這個我們會感受到
[00:04:58.000 --> 00:05:00.000]  保羅那種的情在裡面
[00:05:00.000 --> 00:05:02.000]  一會兒我們會一起慢慢再看
[00:05:02.000 --> 00:05:04.000]  我們就不如進入
[00:05:04.000 --> 00:05:06.000]  這個部份
[00:05:06.000 --> 00:05:08.000]  我就先將
[00:05:08.000 --> 00:05:10.000]  羅馬書第一章1和7節
[00:05:10.000 --> 00:05:12.000]  將寫信人
[00:05:12.000 --> 00:05:14.000]  和收信人這兩個
[00:05:14.000 --> 00:05:16.000]  放在一起看
[00:05:16.000 --> 00:05:18.000]  羅馬書第一章第一節
[00:05:18.000 --> 00:05:20.000]  基督耶穌的僕人保羅
[00:05:20.000 --> 00:05:22.000]  蒙召作使徒
[00:05:22.000 --> 00:05:24.000]  奉派去傳神的福音
[00:05:24.000 --> 00:05:26.000]  這個第一節
[00:05:26.000 --> 00:05:28.000]  是作者的自我介紹
[00:05:28.000 --> 00:05:30.000]  你看到他介紹
[00:05:30.000 --> 00:05:32.000]  他提到有三方面
[00:05:32.000 --> 00:05:36.000]  他是耶穌基督的僕人
[00:05:36.000 --> 00:05:38.000]  他是蒙召
[00:05:38.000 --> 00:05:40.000]  做使徒
[00:05:40.000 --> 00:05:42.000]  奉派去傳神的福音
[00:05:42.000 --> 00:05:44.000]  某程度上是解釋給你聽
[00:05:44.000 --> 00:05:46.000]  他作為使徒
[00:05:46.000 --> 00:05:48.000]  他的使命是什麼?
[00:05:48.000 --> 00:05:50.000]  他的任務是什麼?
[00:05:50.000 --> 00:05:52.000]  就是奉派去傳神的福音
[00:05:52.000 --> 00:05:54.000]  奉派去傳
[00:05:54.000 --> 00:05:56.000]  他原本的意思是
[00:05:56.000 --> 00:05:58.000]  特別是預留了
[00:05:58.000 --> 00:06:00.000]  分別出來
[00:06:00.000 --> 00:06:02.000]  是專做這件事
[00:06:02.000 --> 00:06:04.000]  所以某程度上
[00:06:04.000 --> 00:06:06.000]  我們可以說
[00:06:06.000 --> 00:06:08.000]  保羅是一個福音的特派專員
[00:06:08.000 --> 00:06:12.000]  他領受了上帝
[00:06:12.000 --> 00:06:14.000]  特別交託給他的一個託付
[00:06:14.000 --> 00:06:16.000]  一個使命
[00:06:16.000 --> 00:06:18.000]  他蒙召去做使徒
[00:06:18.000 --> 00:06:20.000]  要去傳福音
[00:06:20.000 --> 00:06:22.000]  而當他做這件事的時候
[00:06:22.000 --> 00:06:24.000]  其實他是耶穌基督的僕人
[00:06:24.000 --> 00:06:28.000]  僕人我們現在聽得很多
[00:06:28.000 --> 00:06:30.000]  我們覺得都沒有什麼特別
[00:06:30.000 --> 00:06:32.000]  但僕人一方面
[00:06:32.000 --> 00:06:34.000]  聖經學者說在舊約來說
[00:06:34.000 --> 00:06:36.000]  僕人其實是一個很尊貴的身份
[00:06:36.000 --> 00:06:38.000]  另一方面
[00:06:38.000 --> 00:06:40.000]  你知道在羅馬時代
[00:06:40.000 --> 00:06:42.000]  仍然都有奴隸
[00:06:42.000 --> 00:06:44.000]  奴隸或者僕人
[00:06:44.000 --> 00:06:46.000]  這個字更準確
[00:06:46.000 --> 00:06:48.000]  有些翻譯是奴僕
[00:06:48.000 --> 00:06:50.000]  所以當羅馬人
[00:06:50.000 --> 00:06:52.000]  一見到這個字
[00:06:52.000 --> 00:06:54.000]  一聽到他就知道
[00:06:54.000 --> 00:06:56.000]  他會想起的不只是基督耶穌的奴僕
[00:06:56.000 --> 00:06:58.000]  也會同時想起
[00:06:58.000 --> 00:07:00.000]  在他社會裏面
[00:07:00.000 --> 00:07:02.000]  可能每個家庭裏面
[00:07:02.000 --> 00:07:04.000]  都有奴僕
[00:07:04.000 --> 00:07:06.000]  在這個背景裏面
[00:07:06.000 --> 00:07:08.000]  保羅這樣去自稱
[00:07:08.000 --> 00:07:10.000]  他有這三個的身份
[00:07:10.000 --> 00:07:12.000]  很清楚
[00:07:12.000 --> 00:07:14.000]  保羅一開始講很清楚
[00:07:14.000 --> 00:07:16.000]  他自己的身份是怎樣
[00:07:16.000 --> 00:07:18.000]  他有什麼要去做
[00:07:18.000 --> 00:07:20.000]  是很清晰的
[00:07:20.000 --> 00:07:22.000]  如果用我們今天的說話講
[00:07:22.000 --> 00:07:24.000]  他的人生方向是很清晰的
[00:07:24.000 --> 00:07:26.000]  他的目標也都很明確
[00:07:26.000 --> 00:07:28.000]  他知道自己
[00:07:28.000 --> 00:07:30.000]  起碼在他順處得救之後
[00:07:30.000 --> 00:07:32.000]  事實上我們知道
[00:07:32.000 --> 00:07:34.000]  無論羅馬書,無論《使徒行傳》
[00:07:34.000 --> 00:07:36.000]  無論保羅書信
[00:07:36.000 --> 00:07:38.000]  保羅正正就是在他最後的一刻
[00:07:38.000 --> 00:07:40.000]  他仍然去到
[00:07:40.000 --> 00:07:42.000]  凱撒的面前去見證福音
[00:07:42.000 --> 00:07:44.000]  他很知道自己
[00:07:44.000 --> 00:07:46.000]  在做什麼
[00:07:46.000 --> 00:07:48.000]  不是他去尋找一些什麼的夢想、理想
[00:07:48.000 --> 00:07:50.000]  而是上帝
[00:07:50.000 --> 00:07:52.000]  將他的召命
[00:07:52.000 --> 00:07:54.000]  將他的使命
[00:07:54.000 --> 00:07:56.000]  交了給保羅
[00:07:56.000 --> 00:07:58.000]  所以今天的講題說
[00:07:58.000 --> 00:08:00.000]  持定福音使命的人生
[00:08:00.000 --> 00:08:04.000]  使命某程度上
[00:08:04.000 --> 00:08:06.000]  不是你去尋找
[00:08:06.000 --> 00:08:08.000]  是上帝呼召你的
[00:08:08.000 --> 00:08:10.000]  蒙召這個字
[00:08:10.000 --> 00:08:12.000]  在下面講到修信人
[00:08:12.000 --> 00:08:14.000]  也是保羅口中的表達
[00:08:14.000 --> 00:08:16.000]  在第七節說
[00:08:16.000 --> 00:08:18.000]  給你們所有在羅馬
[00:08:18.000 --> 00:08:20.000]  為神所愛蒙召作聖徒的人
[00:08:20.000 --> 00:08:22.000]  又是三樣
[00:08:22.000 --> 00:08:24.000]  第一
[00:08:24.000 --> 00:08:26.000]  是給在羅馬
[00:08:26.000 --> 00:08:28.000]  羅馬書
[00:08:28.000 --> 00:08:30.000]  很簡單很清晰
[00:08:30.000 --> 00:08:32.000]  但他如何形容羅馬這群信徒
[00:08:32.000 --> 00:08:34.000]  這群修信人
[00:08:34.000 --> 00:08:36.000]  第一他們說
[00:08:36.000 --> 00:08:38.000]  他們是神所愛的
[00:08:38.000 --> 00:08:40.000]  他沒有提到他們有什麼社會地位
[00:08:40.000 --> 00:08:42.000]  有什麼背景
[00:08:42.000 --> 00:08:44.000]  他只是很快就說
[00:08:44.000 --> 00:08:46.000]  你們是神所愛的
[00:08:46.000 --> 00:08:48.000]  而且不只是神所愛
[00:08:48.000 --> 00:08:50.000]  神也是對你有
[00:08:50.000 --> 00:08:52.000]  期盼
[00:08:52.000 --> 00:08:54.000]  有使命交託給你
[00:08:54.000 --> 00:08:56.000]  要做一個
[00:08:56.000 --> 00:08:58.000]  分別為聖的門徒
[00:08:58.000 --> 00:09:00.000]  聖徒的意思是
[00:09:00.000 --> 00:09:02.000]  最基本
[00:09:02.000 --> 00:09:04.000]  你要和未信的人
[00:09:04.000 --> 00:09:06.000]  和當時當代的外邦人
[00:09:06.000 --> 00:09:08.000]  有所不同
[00:09:08.000 --> 00:09:10.000]  你看到PowerPoint
[00:09:10.000 --> 00:09:12.000]  都highlight了兩個字
[00:09:12.000 --> 00:09:14.000]  一模一樣
[00:09:14.000 --> 00:09:16.000]  無論是對保羅
[00:09:16.000 --> 00:09:18.000]  還是對保羅所寫信的對象
[00:09:18.000 --> 00:09:20.000]  他都很看重
[00:09:20.000 --> 00:09:22.000]  是蒙召
[00:09:22.000 --> 00:09:24.000]  這個身份
[00:09:24.000 --> 00:09:26.000]  是被動式被召喚
[00:09:26.000 --> 00:09:28.000]  是上帝召喚你的
[00:09:28.000 --> 00:09:30.000]  是上帝呼召你
[00:09:30.000 --> 00:09:32.000]  讓你成為使徒
[00:09:32.000 --> 00:09:34.000]  讓你們成為
[00:09:34.000 --> 00:09:36.000]  聖徒
[00:09:36.000 --> 00:09:38.000]  有時
[00:09:38.000 --> 00:09:40.000]  當我們想想
[00:09:40.000 --> 00:09:42.000]  這麼多東西可以描述
[00:09:42.000 --> 00:09:44.000]  但保羅正正一開始的時候
[00:09:44.000 --> 00:09:46.000]  他只是強調
[00:09:46.000 --> 00:09:48.000]  羅馬教會
[00:09:48.000 --> 00:09:50.000]  你們是神所愛的
[00:09:50.000 --> 00:09:52.000]  神對你們
[00:09:52.000 --> 00:09:54.000]  有呼召交給你
[00:09:54.000 --> 00:09:56.000]  對你們有盼望
[00:09:56.000 --> 00:09:58.000]  對你們有期望
[00:09:58.000 --> 00:10:00.000]  你可能會說
[00:10:00.000 --> 00:10:02.000]  不要吧,很大壓力
[00:10:02.000 --> 00:10:06.000]  是的,有時對於
[00:10:06.000 --> 00:10:08.000]  一些對你有期望的人
[00:10:08.000 --> 00:10:10.000]  因為正正期望你可能做一些事
[00:10:10.000 --> 00:10:12.000]  或者要說一些說話
[00:10:12.000 --> 00:10:14.000]  等等,你會覺得好像有些無形的壓力
[00:10:14.000 --> 00:10:16.000]  不過你又明白
[00:10:16.000 --> 00:10:18.000]  如果反過來
[00:10:18.000 --> 00:10:20.000]  對你沒有期望
[00:10:20.000 --> 00:10:22.000]  我們用今天的表達
[00:10:22.000 --> 00:10:24.000]  你的存在感會很低
[00:10:24.000 --> 00:10:28.000]  我想我們保羅不是要
[00:10:28.000 --> 00:10:30.000]  將一塊大石壓下去羅馬的信徒
[00:10:30.000 --> 00:10:32.000]  只不過
[00:10:32.000 --> 00:10:34.000]  這個就是我們作為基督徒
[00:10:34.000 --> 00:10:36.000]  蒙神救贖一個客觀
[00:10:36.000 --> 00:10:38.000]  也是主觀的身份
[00:10:38.000 --> 00:10:40.000]  我們是被召喚的
[00:10:40.000 --> 00:10:42.000]  所以在第一章第六節
[00:10:42.000 --> 00:10:44.000]  其實剛剛上面
[00:10:44.000 --> 00:10:46.000]  他也這樣說
[00:10:46.000 --> 00:10:48.000]  其中也包括了你們這些蒙召
[00:10:48.000 --> 00:10:50.000]  後面多說一點
[00:10:50.000 --> 00:10:52.000]  蒙召是什麼?
[00:10:52.000 --> 00:10:54.000]  蒙召歸屬於耶穌基督的人
[00:10:54.000 --> 00:10:58.000]  所以簡單來說
[00:10:58.000 --> 00:11:00.000]  原來這三次這麼短的裏面
[00:11:00.000 --> 00:11:02.000]  這個序言的裏面
[00:11:02.000 --> 00:11:04.000]  保羅刻意三次用到
[00:11:04.000 --> 00:11:06.000]  蒙召這個表達
[00:11:06.000 --> 00:11:08.000]  他很強調的是
[00:11:08.000 --> 00:11:10.000]  這個蒙召是上帝做主動的
[00:11:10.000 --> 00:11:12.000]  是上帝主動去
[00:11:12.000 --> 00:11:14.000]  拯救人,呼喚人
[00:11:14.000 --> 00:11:16.000]  你回應我
[00:11:16.000 --> 00:11:18.000]  你信主,你來到我這裏
[00:11:18.000 --> 00:11:20.000]  歸屬於耶穌基督
[00:11:20.000 --> 00:11:22.000]  你去領受這個使命,去實踐
[00:11:22.000 --> 00:11:24.000]  去傳福音
[00:11:24.000 --> 00:11:26.000]  其實你想想,是很神聖的
[00:11:26.000 --> 00:11:30.000]  就等於
[00:11:30.000 --> 00:11:32.000]  我喜歡用一個例子
[00:11:32.000 --> 00:11:34.000]  你有沒有參加過
[00:11:34.000 --> 00:11:36.000]  運動會?
[00:11:36.000 --> 00:11:38.000]  你知道參加運動會有時候有什麼
[00:11:38.000 --> 00:11:40.000]  初賽,福賽那些
[00:11:40.000 --> 00:11:42.000]  我不知道現在是不是一樣
[00:11:42.000 --> 00:11:44.000]  我記得我以前做老師的時候
[00:11:44.000 --> 00:11:46.000]  運動會都要幫忙
[00:11:46.000 --> 00:11:48.000]  有時候其中一個崗位
[00:11:48.000 --> 00:11:50.000]  就要宣佈
[00:11:50.000 --> 00:11:52.000]  以下同學
[00:11:52.000 --> 00:11:54.000]  誰寫的,將會進入決賽
[00:11:54.000 --> 00:11:56.000]  接著就會讀名
[00:11:56.000 --> 00:12:00.000]  讀到名字是什麼意思?
[00:12:00.000 --> 00:12:02.000]  你有份
[00:12:02.000 --> 00:12:04.000]  你聽不到你的名字即是什麼?
[00:12:04.000 --> 00:12:06.000]  你進不了決賽
[00:12:06.000 --> 00:12:10.000]  那個被呼喚的名字
[00:12:10.000 --> 00:12:12.000]  不是單單說你的名字
[00:12:12.000 --> 00:12:14.000]  三個字,兩個字
[00:12:14.000 --> 00:12:16.000]  而是呼喚你,就表示
[00:12:16.000 --> 00:12:18.000]  你OK,你被選上
[00:12:18.000 --> 00:12:20.000]  你可以進入下一個比賽
[00:12:20.000 --> 00:12:24.000]  被召喚
[00:12:24.000 --> 00:12:26.000]  被選召
[00:12:26.000 --> 00:12:28.000]  是很重要的
[00:12:28.000 --> 00:12:30.000]  特別對於我們基督徒來說
[00:12:30.000 --> 00:12:32.000]  這是上帝定義
[00:12:32.000 --> 00:12:34.000]  認得我們,呼喚我們的名
[00:12:34.000 --> 00:12:36.000]  叫我們歸向祂
[00:12:36.000 --> 00:12:38.000]  所以這個第一個
[00:12:38.000 --> 00:12:40.000]  在那個簡單
[00:12:40.000 --> 00:12:42.000]  只不過是說
[00:12:42.000 --> 00:12:44.000]  修信人和寫信的人
[00:12:44.000 --> 00:12:46.000]  已經有一個
[00:12:46.000 --> 00:12:48.000]  隱含著本來要說的話
[00:12:48.000 --> 00:12:50.000]  所以第一方面
[00:12:50.000 --> 00:12:52.000]  我想做一個總結
[00:12:52.000 --> 00:12:54.000]  我和你都是蒙召
[00:12:54.000 --> 00:12:56.000]  屬於耶穌基督
[00:12:56.000 --> 00:12:58.000]  我們是分別出來
[00:12:58.000 --> 00:13:00.000]  甚至我們分別出來
[00:13:00.000 --> 00:13:02.000]  不是純粹自己為威位
[00:13:02.000 --> 00:13:04.000]  我們是有使命的
[00:13:04.000 --> 00:13:06.000]  這個在後面的篇幅我們會再看
[00:13:08.000 --> 00:13:10.000]  然後當說了
[00:13:10.000 --> 00:13:12.000]  修信的人
[00:13:12.000 --> 00:13:14.000]  也說了寫信的人
[00:13:14.000 --> 00:13:16.000]  修信的人之後,第七節的下半節
[00:13:16.000 --> 00:13:18.000]  就是一個書信格式的文案
[00:13:18.000 --> 00:13:20.000]  願我們的父神
[00:13:20.000 --> 00:13:22.000]  和主耶穌基督
[00:13:22.000 --> 00:13:24.000]  賜予你們恩惠和平安
[00:13:24.000 --> 00:13:26.000]  這裡我不特別
[00:13:26.000 --> 00:13:28.000]  花時間要去講解
[00:13:28.000 --> 00:13:30.000]  很多,只是在保羅的書信
[00:13:30.000 --> 00:13:32.000]  或者在福音書信
[00:13:32.000 --> 00:13:34.000]  在新約的年代
[00:13:34.000 --> 00:13:36.000]  很多時候的文案
[00:13:36.000 --> 00:13:38.000]  他們只有恩惠
[00:13:38.000 --> 00:13:40.000]  因為比較多是當時
[00:13:40.000 --> 00:13:42.000]  外邦人的書信都會講恩惠
[00:13:42.000 --> 00:13:44.000]  但是恩惠不單只是
[00:13:44.000 --> 00:13:46.000]  所謂的Grace
[00:13:46.000 --> 00:13:48.000]  也是有舊約所講的
[00:13:48.000 --> 00:13:50.000]  平安
[00:13:50.000 --> 00:13:52.000]  所以有學者說
[00:13:52.000 --> 00:13:54.000]  其實恩惠平安就是在講
[00:13:54.000 --> 00:13:56.000]  新約舊約互相輝映
[00:13:56.000 --> 00:13:58.000]  現在保羅說
[00:13:58.000 --> 00:14:00.000]  從神,從耶穌基督而來
[00:14:00.000 --> 00:14:02.000]  那個祝福既有平安
[00:14:02.000 --> 00:14:04.000]  也有恩惠
[00:14:06.000 --> 00:14:08.000]  李深水清
[00:14:08.000 --> 00:14:10.000]  你見到
[00:14:10.000 --> 00:14:12.000]  第一節講寫信人
[00:14:12.000 --> 00:14:14.000]  第七節講收信人和平安
[00:14:14.000 --> 00:14:16.000]  那麼中間那五節
[00:14:16.000 --> 00:14:18.000]  吃了些什麼進去呢?
[00:14:18.000 --> 00:14:20.000]  根據那個格式
[00:14:20.000 --> 00:14:22.000]  其實應該完結了
[00:14:22.000 --> 00:14:24.000]  保羅就是將了很多
[00:14:24.000 --> 00:14:26.000]  他很想講
[00:14:26.000 --> 00:14:28.000]  或者在這裡提綱揭領的地方
[00:14:28.000 --> 00:14:30.000]  放在了這幾節
[00:14:30.000 --> 00:14:32.000]  我們一起讀
[00:14:32.000 --> 00:14:34.000]  這兩節
[00:14:34.000 --> 00:14:36.000]  預備起
[00:14:36.000 --> 00:14:38.000]  基督耶穌的僕人保羅
[00:14:38.000 --> 00:14:40.000]  夢照作聖徒
[00:14:40.000 --> 00:14:42.000]  奉派去傳神的福音
[00:14:42.000 --> 00:14:44.000]  這福音
[00:14:44.000 --> 00:14:46.000]  是神直著眾先知
[00:14:46.000 --> 00:14:48.000]  在聖經上
[00:14:48.000 --> 00:14:50.000]  預先應許的
[00:14:50.000 --> 00:14:54.000]  這裡你特別highlight的是
[00:14:54.000 --> 00:14:56.000]  神的福音
[00:14:56.000 --> 00:15:00.000]  保羅一開始說他是奉派
[00:15:00.000 --> 00:15:02.000]  他是傳福音的特派宣言
[00:15:02.000 --> 00:15:04.000]  他沒有停下來
[00:15:04.000 --> 00:15:06.000]  他接著就解說
[00:15:06.000 --> 00:15:08.000]  其實這個福音是什麼
[00:15:08.000 --> 00:15:10.000]  首先他說
[00:15:10.000 --> 00:15:12.000]  第二節說
[00:15:12.000 --> 00:15:14.000]  這個福音原來不是新的東西
[00:15:14.000 --> 00:15:16.000]  或者說不是全新
[00:15:16.000 --> 00:15:18.000]  與舊約無關
[00:15:18.000 --> 00:15:20.000]  因為這裡說是神直著眾先知
[00:15:20.000 --> 00:15:22.000]  而且在聖經上
[00:15:22.000 --> 00:15:24.000]  預先
[00:15:24.000 --> 00:15:26.000]  宣告或者應許
[00:15:26.000 --> 00:15:30.000]  如果你說舊約
[00:15:30.000 --> 00:15:32.000]  聖經中先知
[00:15:32.000 --> 00:15:34.000]  你馬上想起的書卷就是
[00:15:34.000 --> 00:15:36.000]  先知書
[00:15:36.000 --> 00:15:38.000]  先知書不是很多
[00:15:38.000 --> 00:15:40.000]  在希伯來的正典劃分
[00:15:40.000 --> 00:15:42.000]  其實很簡單
[00:15:42.000 --> 00:15:44.000]  摩西五經就是律法
[00:15:44.000 --> 00:15:46.000]  接著有很大的篇幅
[00:15:46.000 --> 00:15:48.000]  我們說前先知書
[00:15:48.000 --> 00:15:50.000]  後先知書
[00:15:50.000 --> 00:15:52.000]  是包括了很多
[00:15:52.000 --> 00:15:54.000]  我們除了先知書以外
[00:15:54.000 --> 00:15:56.000]  歷史書等等的篇幅
[00:15:56.000 --> 00:15:58.000]  最後一個部分就是詩篇
[00:15:58.000 --> 00:16:00.000]  其他這些著作
[00:16:00.000 --> 00:16:02.000]  所以舊約聖經或者新約的時候
[00:16:02.000 --> 00:16:04.000]  作者都是這樣提的
[00:16:04.000 --> 00:16:06.000]  耶穌基督在他復活
[00:16:06.000 --> 00:16:08.000]  升天之前的顯現
[00:16:08.000 --> 00:16:10.000]  在路加福音24章都是這樣說的
[00:16:10.000 --> 00:16:12.000]  他說舊約聖經對他的預言
[00:16:12.000 --> 00:16:14.000]  其中說過的包括了
[00:16:14.000 --> 00:16:16.000]  律法、先知
[00:16:16.000 --> 00:16:18.000]  就是這裡
[00:16:18.000 --> 00:16:20.000]  所以這裡說
[00:16:20.000 --> 00:16:22.000]  這個神的福音原來
[00:16:22.000 --> 00:16:24.000]  保羅第一樣東西就是
[00:16:24.000 --> 00:16:26.000]  他是有前科
