
[00:00:00.000 --> 00:00:04.500]  今天是紀念我們救主耶穌復活的一個大喜的日子
[00:03:58.260 --> 00:04:00.260]  當晚還有一個燭光晚餐
[00:04:00.260 --> 00:04:02.260]  全部是弟兄姊妹
[00:04:02.260 --> 00:04:04.260]  和一些執事參與
[00:04:04.260 --> 00:04:05.460]  我們很感恩
[00:04:05.460 --> 00:04:08.260]  我們看見原來人間
[00:04:08.260 --> 00:04:12.100]  這種與神與人要建立的關係
[00:04:12.100 --> 00:04:14.100]  是需要來更新
[00:04:14.100 --> 00:04:16.100]  今天我們將要看的這段經文
[00:04:16.100 --> 00:04:17.220]  很重要的
[00:04:17.220 --> 00:04:19.220]  是耶穌問彼得
[00:04:19.220 --> 00:04:21.220]  你愛我嗎?
[00:04:21.220 --> 00:04:23.220]  你愛我比這些更深嗎?
[00:04:23.220 --> 00:04:25.220]  他要問他
[00:04:25.220 --> 00:04:27.220]  幾條問題的時候
[00:04:27.220 --> 00:04:29.220]  我們不要只覺得
[00:04:29.220 --> 00:04:31.220]  這個像問卷或標準的答案
[00:04:31.220 --> 00:04:33.220]  我們要明白一下背景
[00:04:33.220 --> 00:04:35.220]  因為在前文
[00:04:35.220 --> 00:04:37.220]  二十一章
[00:04:37.220 --> 00:04:39.220]  約翰福音最後這一章裏
[00:04:39.220 --> 00:04:41.220]  約翰福音給我們提見
[00:04:41.220 --> 00:04:43.220]  提及耶穌
[00:04:43.220 --> 00:04:45.220]  在加利利的提比利亞海邊
[00:04:45.220 --> 00:04:47.220]  向這七個門徒
[00:04:47.220 --> 00:04:49.220]  再一次顯現
[00:04:49.220 --> 00:04:51.220]  有很多人看這段經文的時候
[00:04:51.220 --> 00:04:53.220]  就會責怪彼得
[00:04:53.220 --> 00:04:55.220]  因為彼得自己
[00:04:55.220 --> 00:04:57.220]  帶著那幫門徒
[00:04:57.220 --> 00:04:59.220]  說我們要去打魚
[00:04:59.220 --> 00:05:01.220]  我嘗試鼓勵大家
[00:05:01.220 --> 00:05:03.220]  人性一點去看這段經文
[00:05:03.220 --> 00:05:05.220]  而且彼得和門徒
[00:05:05.220 --> 00:05:07.220]  他們在耶路撒冷
[00:05:07.220 --> 00:05:09.220]  已經起碼兩次
[00:05:09.220 --> 00:05:11.220]  見過耶穌的復活
[00:05:11.220 --> 00:05:13.220]  耶穌第一次就是復活當晚
[00:05:13.220 --> 00:05:15.220]  在他們當中
[00:05:15.220 --> 00:05:17.220]  他們怕那些猶太人來捉他們
[00:05:17.220 --> 00:05:19.220]  所有房間已經鎖上門
[00:05:19.220 --> 00:05:21.220]  為什麼突然間耶穌出現
[00:05:21.220 --> 00:05:23.220]  他們以為見到鬼魂
[00:05:23.220 --> 00:05:25.220]  耶穌第一句說話
[00:05:25.220 --> 00:05:27.220]  你們這班不肖子
[00:05:27.220 --> 00:05:29.220]  這麼沒信心
[00:05:29.220 --> 00:05:31.220]  你們這麼軟弱
[00:05:31.220 --> 00:05:33.220]  耶穌第一句說話是怎樣說的
[00:05:33.220 --> 00:05:35.220]  是不是責備他們
[00:05:35.220 --> 00:05:37.220]  耶穌是說什麼
[00:05:37.220 --> 00:05:39.220]  他說願你們平安
[00:05:39.220 --> 00:05:41.220]  原來今天我們很多信徒
[00:05:41.220 --> 00:05:43.220]  在這個世間都一樣
[00:05:43.220 --> 00:05:45.220]  我們面對很多困難
[00:05:45.220 --> 00:05:47.220]  面對這個世界很多不公義
[00:05:47.220 --> 00:05:49.220]  或者黑暗的事
[00:05:49.220 --> 00:05:51.220]  我們就會好像沒有了平安
[00:05:51.220 --> 00:05:53.220]  甚至我們面對人生
[00:05:53.220 --> 00:05:55.220]  我們所愛的家人突然間
[00:05:55.220 --> 00:05:57.220]  可能要面對離世
[00:05:57.220 --> 00:05:59.220]  可能會遇到一個重病
[00:05:59.220 --> 00:06:01.220]  我們心裡很焦急很徬徨
[00:06:01.220 --> 00:06:03.220]  我們向上帝來呼求
[00:06:03.220 --> 00:06:05.220]  但上帝好像遲遲都未答應
[00:06:05.220 --> 00:06:07.220]  你會很惶恐不安
[00:06:07.220 --> 00:06:09.220]  但是在這個復活節的主日
[00:06:09.220 --> 00:06:11.220]  我想你聽清楚
[00:06:11.220 --> 00:06:13.220]  耶穌是生命的主
[00:06:13.220 --> 00:06:15.220]  祂是賜平安給我們的主
[00:06:15.220 --> 00:06:17.220]  祂叫我們不要懼怕
[00:06:17.220 --> 00:06:19.220]  這是我們今天在復活節的主日
[00:06:19.220 --> 00:06:21.220]  我們要領受的訊息
[00:06:21.220 --> 00:06:23.220]  而且因著這樣的緣故
[00:06:23.220 --> 00:06:25.220]  我們無論在任何軟弱失敗裡面
[00:06:25.220 --> 00:06:27.220]  上帝的兒子耶穌
[00:06:27.220 --> 00:06:29.220]  可以觸摸你
[00:06:29.220 --> 00:06:31.220]  可以叫你好像彼得一樣
[00:06:31.220 --> 00:06:33.220]  重新站起來
[00:06:33.220 --> 00:06:35.220]  你是哪裡跌倒
[00:06:35.220 --> 00:06:37.220]  你是哪裡跌倒
[00:06:37.220 --> 00:06:39.220]  你是哪裡跌倒
[00:06:39.220 --> 00:06:41.220]  你在哪裡失敗
[00:06:41.220 --> 00:06:43.220]  你就要在那裡重新站起來
[00:06:43.220 --> 00:06:45.220]  在耶路撒冷
[00:06:45.220 --> 00:06:47.220]  復活節
[00:06:47.220 --> 00:06:49.220]  那個晚上之後一個禮拜
[00:06:49.220 --> 00:06:51.220]  耶穌再顯現在門徒當中
[00:06:51.220 --> 00:06:53.220]  是因為多瑪不信
[00:06:53.220 --> 00:06:55.220]  多瑪說除非我摸到
[00:06:55.220 --> 00:06:57.220]  耶穌手上的釘痕
[00:06:57.220 --> 00:06:59.220]  立旁的刺傷
[00:06:59.220 --> 00:07:01.220]  結果八天之後耶穌再出現
[00:07:01.220 --> 00:07:03.220]  多瑪怎樣
[00:07:03.220 --> 00:07:05.220]  他見到耶穌快點拿手錶摸一下
[00:07:05.220 --> 00:07:07.220]  他是不是這樣
[00:07:07.220 --> 00:07:09.220]  耶穌邀請他
[00:07:09.220 --> 00:07:11.220]  你來摸我吧
[00:07:11.220 --> 00:07:13.220]  我這個不是精神復活
[00:07:13.220 --> 00:07:15.220]  這個是帶著復活的身體在你面前顯現
[00:07:15.220 --> 00:07:17.220]  多瑪一見到的時候
[00:07:17.220 --> 00:07:19.220]  我的主我的神
[00:07:19.220 --> 00:07:21.220]  他自己修攜
[00:07:21.220 --> 00:07:23.220]  他自己那個信心的軟弱
[00:07:23.220 --> 00:07:25.220]  他再次被這位愛
[00:07:25.220 --> 00:07:27.220]  我們的主
[00:07:27.220 --> 00:07:29.220]  愛世間屬於他的人
[00:07:29.220 --> 00:07:31.220]  愛到底的這位耶穌
[00:07:31.220 --> 00:07:33.220]  他是馬上來撫服彼得一樣
[00:07:33.220 --> 00:07:35.220]  彼得之前是什麼
[00:07:35.220 --> 00:07:37.220]  三次不認主
[00:07:37.220 --> 00:07:39.220]  現在耶穌在提比利亞海邊
[00:07:39.220 --> 00:07:41.220]  他是預先透過
[00:07:41.220 --> 00:07:43.220]  那班婦女跟他們說
[00:07:43.220 --> 00:07:45.220]  他要先他們一步去到加利利去
[00:07:45.220 --> 00:07:47.220]  所以
[00:07:47.220 --> 00:07:49.220]  門徒走去加利利
[00:07:49.220 --> 00:07:51.220]  不是說因為他們背棄
[00:07:51.220 --> 00:07:53.220]  他們的信仰
[00:07:53.220 --> 00:07:55.220]  他們聽從耶穌的吩咐
[00:07:55.220 --> 00:07:57.220]  去到加利利很自然的一件事
[00:07:57.220 --> 00:07:59.220]  是什麼
[00:07:59.220 --> 00:08:01.220]  他們要吃飯
[00:08:01.220 --> 00:08:03.220]  吃飯怎麼維生
[00:08:03.220 --> 00:08:05.220]  耶穌現在不在了
[00:08:05.220 --> 00:08:07.220]  以前有些婦女供養他們
[00:08:07.220 --> 00:08:09.220]  或者去到哪裡有人接待他們
[00:08:09.220 --> 00:08:11.220]  現在耶穌不在了
[00:08:11.220 --> 00:08:13.220]  怎麼辦
[00:08:13.220 --> 00:08:15.220]  他們等候著耶穌再一次顯現
[00:08:15.220 --> 00:08:17.220]  在加利利裏面
[00:08:17.220 --> 00:08:19.220]  這班門徒
[00:08:19.220 --> 00:08:21.220]  他們都要生活
[00:08:21.220 --> 00:08:23.220]  只要他們不是去偷去搶
[00:08:23.220 --> 00:08:25.220]  他們去打魚
[00:08:25.220 --> 00:08:27.220]  他們在那裏吃飯
[00:08:27.220 --> 00:08:29.220]  這個很人性但也很正常的一件事
[00:08:29.220 --> 00:08:31.220]  我們不要這樣屬靈的
[00:08:31.220 --> 00:08:33.220]  給你不好
[00:08:33.220 --> 00:08:35.220]  你帶頭
[00:08:35.220 --> 00:08:37.220]  帶著那班人從粗故業
[00:08:37.220 --> 00:08:39.220]  其實不一定這樣去理解這段經文
[00:08:39.220 --> 00:08:41.220]  我們看到當時
[00:08:41.220 --> 00:08:43.220]  耶穌的反應
[00:08:43.220 --> 00:08:45.220]  耶穌滿有恩慈
[00:08:45.220 --> 00:08:47.220]  體恤這班門徒
[00:08:47.220 --> 00:08:49.220]  他們過去那種軟弱
[00:08:49.220 --> 00:08:51.220]  惶恐不安
[00:08:51.220 --> 00:08:53.220]  耶穌一見到他們的時候
[00:08:53.220 --> 00:08:55.220]  耶穌不是說
[00:08:55.220 --> 00:08:57.220]  你們這班不誕生的
[00:08:57.220 --> 00:08:59.220]  你們這些小子
[00:08:59.220 --> 00:09:01.220]  你們有吃的嗎
[00:09:01.220 --> 00:09:03.220]  他們說沒有
[00:09:03.220 --> 00:09:05.220]  因為打了一整晚魚
[00:09:05.220 --> 00:09:07.220]  都沒有了
[00:09:07.220 --> 00:09:09.220]  耶穌說你向船的右邊索網
[00:09:09.220 --> 00:09:11.220]  就可以了
[00:09:11.220 --> 00:09:13.220]  他們依從耶穌這種吩咐
[00:09:13.220 --> 00:09:15.220]  索網的時候是一個神蹟
[00:09:15.220 --> 00:09:17.220]  因為
[00:09:17.220 --> 00:09:19.220]  我們要知道它不是一個個人釣魚
[00:09:19.220 --> 00:09:21.220]  也不是你一個人
[00:09:21.220 --> 00:09:23.220]  拿著一個網去打魚
[00:09:23.220 --> 00:09:25.220]  有一章所說
[00:09:25.220 --> 00:09:28.220]  第一世紀他們很通用的
[00:09:28.220 --> 00:09:31.220]  一種職業漁夫的網魚法
[00:09:31.220 --> 00:09:34.220]  這種叫做拉網
[00:09:34.220 --> 00:09:36.220]  拉一個很大的網
[00:09:36.220 --> 00:09:38.220]  所以是有兩艘船的
[00:09:38.220 --> 00:09:40.220]  如果你留意前文所說
[00:09:40.220 --> 00:09:42.220]  大艘一點的那艘船
[00:09:42.220 --> 00:09:44.220]  約翰和彼得就在水深的地方
[00:09:44.220 --> 00:09:46.220]  他們是要拉住
[00:09:46.220 --> 00:09:49.220]  那個網的兩邊的角
[00:09:49.220 --> 00:09:51.220]  比較淺水一點
[00:09:51.220 --> 00:09:53.220]  近岸邊那邊
[00:09:53.220 --> 00:09:55.220]  一個小一點的船
[00:09:55.220 --> 00:09:56.220]  就有另外一些門徒在那裏
[00:09:56.220 --> 00:09:58.220]  總共七個門徒
[00:09:58.220 --> 00:10:00.220]  當他們真的依從耶穌的吩咐
[00:10:00.220 --> 00:10:03.220]  突然間有多少條魚捉到
[00:10:03.220 --> 00:10:05.220]  他後來數了一下
[00:10:05.220 --> 00:10:07.220]  153條魚
[00:10:07.220 --> 00:10:09.220]  我在這裏不和大家交代這個數目
[00:10:09.220 --> 00:10:11.220]  因為有很多解經家
[00:10:11.220 --> 00:10:13.220]  有些解釋得很奇怪
[00:10:13.220 --> 00:10:15.220]  我覺得不需要
[00:10:15.220 --> 00:10:19.220]  太斟酌那153個數目
[00:10:19.220 --> 00:10:21.220]  但反而重要的
[00:10:21.220 --> 00:10:23.220]  就是在這段經文
[00:10:23.220 --> 00:10:25.220]  給他們見證
[00:10:25.220 --> 00:10:27.220]  這個是復活的主
[00:10:27.220 --> 00:10:30.220]  仍然能夠行五餅二魚的神蹟
[00:10:30.220 --> 00:10:32.220]  那位的主
[00:10:32.220 --> 00:10:34.220]  約翰一時看到這個神蹟的時候
[00:10:34.220 --> 00:10:36.220]  他醒覺了
[00:10:36.220 --> 00:10:38.220]  對彼得說:是主
[00:10:38.220 --> 00:10:40.220]  彼得聽到之後
[00:10:40.220 --> 00:10:42.220]  他又很衝動了
[00:10:42.220 --> 00:10:44.220]  馬上束起衣服
[00:10:44.220 --> 00:10:46.220]  跳入水中游回岸邊
[00:10:46.220 --> 00:10:48.220]  去到岸邊他看到有炭火
[00:10:48.220 --> 00:10:50.220]  有魚有餅
[00:10:50.220 --> 00:10:52.220]  吃了一餐
[00:10:52.220 --> 00:10:54.220]  耶穌是體恤門徒肉身的需要
[00:10:54.220 --> 00:10:56.220]  耶穌亦都叫他們
[00:10:56.220 --> 00:10:58.220]  你將剛才捉的魚
[00:10:58.220 --> 00:11:00.220]  拿幾條來
[00:11:00.220 --> 00:11:02.220]  彼得呢
[00:11:02.220 --> 00:11:04.220]  你發覺彼得很特別
[00:11:04.220 --> 00:11:06.220]  彼得在耶穌復活之後
[00:11:06.220 --> 00:11:08.220]  他的性情好像有些改變
[00:11:08.220 --> 00:11:10.220]  不知道你們有沒有留意
[00:11:10.220 --> 00:11:12.220]  以往耶穌一出現
[00:11:12.220 --> 00:11:14.220]  和門徒說話
[00:11:14.220 --> 00:11:16.220]  誰出聲
[00:11:16.220 --> 00:11:18.220]  彼得
[00:11:18.220 --> 00:11:20.220]  現在這個場景
[00:11:20.220 --> 00:11:22.220]  你留意一下
[00:11:22.220 --> 00:11:24.220]  彼得一句說話都沒有說
[00:11:24.220 --> 00:11:26.220]  你知道為什麼嗎
[00:11:26.220 --> 00:11:28.220]  他很羞愧
[00:11:28.220 --> 00:11:30.220]  他很怯救
[00:11:30.220 --> 00:11:32.220]  他知道他很對不起
[00:11:32.220 --> 00:11:34.220]  這位那麼愛他的主耶穌
[00:11:34.220 --> 00:11:36.220]  彼得心裡
[00:11:36.220 --> 00:11:38.220]  是有這一份的怯救
[00:11:38.220 --> 00:11:40.220]  所以他其實
[00:11:40.220 --> 00:11:42.220]  只不過就是
[00:11:42.220 --> 00:11:44.220]  什麼都不敢說
[00:11:44.220 --> 00:11:46.220]  他看到是主
[00:11:46.220 --> 00:11:48.220]  有魚來他馬上第一個
[00:11:48.220 --> 00:11:50.220]  跑去拿這些魚
[00:11:50.220 --> 00:11:52.220]  給我們的主
[00:11:52.220 --> 00:11:54.220]  主為他們預備了這個早餐
[00:11:54.220 --> 00:11:56.220]  他們吃飽了之後
[00:11:56.220 --> 00:11:58.220]  耶穌就對彼得
[00:11:58.220 --> 00:12:00.220]  說這件事
[00:12:00.220 --> 00:12:02.220]  三次的一個提問
[00:12:02.220 --> 00:12:04.220]  我們一起來看看
[00:12:04.220 --> 00:12:06.220]  由十五節到十七節
[00:12:06.220 --> 00:12:08.220]  我們一起讀
[00:12:08.220 --> 00:12:10.220]  他們吃完了早飯
[00:12:10.220 --> 00:12:12.220]  耶穌對西門彼得說
[00:12:12.220 --> 00:12:14.220]  約翰的兒子西門
[00:12:14.220 --> 00:12:16.220]  你愛我
[00:12:16.220 --> 00:12:18.220]  比這些更深嗎
[00:12:18.220 --> 00:12:20.220]  彼得說主也是的
[00:12:20.220 --> 00:12:22.220]  你知道我愛你
[00:12:22.220 --> 00:12:24.220]  耶穌對他說
[00:12:24.220 --> 00:12:26.220]  你餵養我的小羊
[00:12:26.220 --> 00:12:28.220]  耶穌第二次又對他說
[00:12:28.220 --> 00:12:30.220]  約翰的兒子西門
[00:12:30.220 --> 00:12:32.220]  你愛我嗎
[00:12:32.220 --> 00:12:34.220]  彼得說主也是的
[00:12:34.220 --> 00:12:36.220]  你知道我愛你
[00:12:36.220 --> 00:12:38.220]  耶穌說你牧養我的羊
[00:12:38.220 --> 00:12:40.220]  第三次對他說
[00:12:40.220 --> 00:12:42.220]  約翰的兒子西門
[00:12:42.220 --> 00:12:44.220]  你愛我嗎
[00:12:44.220 --> 00:12:46.220]  彼得因為耶穌第三次對他說
[00:12:46.220 --> 00:12:48.220]  你愛我嗎
[00:12:48.220 --> 00:12:50.220]  就憂愁對耶穌說
[00:12:50.220 --> 00:12:52.220]  主啊
[00:12:52.220 --> 00:12:54.220]  你是無所不知的
[00:12:54.220 --> 00:12:56.220]  你知道我愛你
[00:12:56.220 --> 00:12:58.220]  你餵養
[00:12:58.220 --> 00:13:00.220]  我的羊
[00:13:00.220 --> 00:13:02.220]  這三次的提問
[00:13:02.220 --> 00:13:04.220]  大家好像都很熟悉
[00:13:04.220 --> 00:13:06.220]  但這個提問不是只對彼得說
[00:13:06.220 --> 00:13:08.220]  這個問題同樣要問你和我
[00:13:08.220 --> 00:13:10.220]  今天我們對我們這位主耶穌
[00:13:10.220 --> 00:13:12.220]  如果祂問我們
[00:13:12.220 --> 00:13:14.220]  你愛我比這些更深嗎
[00:13:14.220 --> 00:13:16.220]  我們是要回答的
[00:13:16.220 --> 00:13:18.220]  因為我們的信仰
[00:13:18.220 --> 00:13:20.220]  不是一個理論
[00:13:20.220 --> 00:13:22.220]  我們的信仰是生命之道
[00:13:22.220 --> 00:13:24.220]  是要將我們所信的
[00:13:24.220 --> 00:13:26.220]  活出來
[00:13:26.220 --> 00:13:28.220]  如果耶穌問我們
[00:13:28.220 --> 00:13:30.220]  愛祂的時候
[00:13:30.220 --> 00:13:32.220]  不是一個智慧的答案
[00:13:32.220 --> 00:13:34.220]  你知道祂是神的兒子
[00:13:34.220 --> 00:13:36.220]  你知道祂是尼塞亞
[00:13:36.220 --> 00:13:38.220]  你知道祂是無所不能
[00:13:38.220 --> 00:13:40.220]  無所不知也好
[00:13:40.220 --> 00:13:42.220]  但你這樣回答是不足夠的
[00:13:42.220 --> 00:13:44.220]  是你心口如一
[00:13:44.220 --> 00:13:46.220]  你有經歷的
[00:13:46.220 --> 00:13:48.220]  你的生命裡
[00:13:48.220 --> 00:13:50.220]  是經歷過這種破碎
[00:13:50.220 --> 00:13:52.220]  因為你在你的軟弱
[00:13:52.220 --> 00:13:54.220]  失敗裡面
[00:13:54.220 --> 00:13:56.220]  你要重新面對
[00:13:56.220 --> 00:13:58.220]  這位愛你的主
[00:13:58.220 --> 00:14:00.220]  所以你看這個
[00:14:00.220 --> 00:14:02.220]  答問的過程
[00:14:02.220 --> 00:14:04.220]  我們試試仔細一點去看
[00:14:04.220 --> 00:14:06.220]  有幾樣東西是重複了
[00:14:06.220 --> 00:14:08.220]  三個的對答裡面
[00:14:08.220 --> 00:14:10.220]  有哪些重複
[00:14:10.220 --> 00:14:12.220]  首先你看我highlight的地方
[00:14:12.220 --> 00:14:14.220]  已經有答案
[00:14:14.220 --> 00:14:16.220]  耶穌第一樣去問彼得的時候
[00:14:16.220 --> 00:14:18.220]  祂是不是說
[00:14:18.220 --> 00:14:20.220]  彼得我現在問你
[00:14:20.220 --> 00:14:22.220]  你愛不愛我
[00:14:22.220 --> 00:14:24.220]  祂是不是這樣稱呼他
[00:14:24.220 --> 00:14:26.220]  祂不是
[00:14:26.220 --> 00:14:28.220]  這個名字是哪裡來的
[00:14:28.220 --> 00:14:30.220]  這個名字是彼得本身出生的時候的名字
[00:14:30.220 --> 00:14:32.220]  是他被蒙召之前
[00:14:32.220 --> 00:14:34.220]  他就是約翰的兒子
[00:14:34.220 --> 00:14:36.220]  約翰的兒子
[00:14:36.220 --> 00:14:38.220]  這個約翰不是使徒約翰
[00:14:38.220 --> 00:14:40.220]  這個是或者另外一些翻譯叫約那
[00:14:40.220 --> 00:14:42.220]  這個Jonas
[00:14:42.220 --> 00:14:44.220]  Johannes
[00:14:44.220 --> 00:14:46.220]  這個是希臘文的約翰
[00:14:46.220 --> 00:14:48.220]  那個兒子
[00:14:48.220 --> 00:14:50.220]  你原本的名字叫西門
[00:14:50.220 --> 00:14:52.220]  不過後來我呼召你
[00:14:52.220 --> 00:14:54.220]  在路加福音第五章
[00:14:54.220 --> 00:14:56.220]  主耶穌呼召彼得的時候
[00:14:56.220 --> 00:14:58.220]  你要以後得仁如得羽
[00:14:58.220 --> 00:15:00.220]  你要變成基法
[00:15:00.220 --> 00:15:02.220]  你要變成彼得
[00:15:02.220 --> 00:15:04.220]  是一個石仔的意思
[00:15:04.220 --> 00:15:06.220]  他要堅定不移的
[00:15:06.220 --> 00:15:08.220]  相信上帝的兒子
[00:15:08.220 --> 00:15:10.220]  一生不背負這種
[00:15:10.220 --> 00:15:12.220]  託付給他的
[00:15:12.220 --> 00:15:14.220]  牧羊群羊的使命
[00:15:14.220 --> 00:15:16.220]  可惜的
[00:15:16.220 --> 00:15:18.220]  是彼得三次都失敗
[00:15:18.220 --> 00:15:20.220]  他心靈軟弱體軟弱
[00:15:20.220 --> 00:15:22.220]  在大祭司的院子
[00:15:22.220 --> 00:15:24.220]  突然面對一些人
[00:15:24.220 --> 00:15:26.220]  好像認得他
[00:15:26.220 --> 00:15:28.220]  你不是和耶穌一起的嗎
[00:15:28.220 --> 00:15:30.220]  他一害怕的時候
[00:15:30.220 --> 00:15:32.220]  來到去否認
[00:15:32.220 --> 00:15:34.220]  甚至到最後
[00:15:34.220 --> 00:15:36.220]  有一個侍女說我認得你的口音
[00:15:36.220 --> 00:15:38.220]  你是耶穌的門徒
[00:15:38.220 --> 00:15:40.220]  他說我發誓
[00:15:40.220 --> 00:15:42.220]  我不認識這個人
[00:15:42.220 --> 00:15:44.220]  然後就雞叫
[00:15:44.220 --> 00:15:46.220]  耶穌一早已經告訴彼得
[00:15:46.220 --> 00:15:48.220]  雞叫的意思是你三次
[00:15:48.220 --> 00:15:50.220]  不認我
[00:15:50.220 --> 00:15:52.220]  但是以後
[00:15:52.220 --> 00:15:54.220]  你來到去回頭之後
[00:15:54.220 --> 00:15:56.220]  你要去建立顧禾的弟兄
[00:15:56.220 --> 00:15:58.220]  彼得當時
[00:15:58.220 --> 00:16:00.220]  他很羞愧
