
[00:00:00.000 --> 00:00:03.760]  我們活在一個轉折的大時代裏面
[00:03:48.880 --> 00:03:52.240]  七十年的時間在異邦之地完全失去了自由
[00:03:52.240 --> 00:03:56.160]  除了哀嘆之外還有什麼可以做呢?
[00:03:56.160 --> 00:04:02.040]  但神就一一興起不同的先知來鼓舞以色列百姓
[00:04:02.040 --> 00:04:06.200]  但神就興起不同的先知一一來鼓舞以色列的百姓
[00:04:06.200 --> 00:04:08.640]  其中一位就是以塞雅這位人物
[00:04:08.640 --> 00:04:10.560]  其中一位就是以塞雅
[00:04:10.560 --> 00:04:14.480]  大家知道以塞雅是王族身份的一位成員
[00:04:14.480 --> 00:04:17.400]  大家知道以塞雅是王族身份的一位成員
[00:04:17.400 --> 00:04:26.520]  她大概在祖前739年在烏西雅王駕崩那一年而蒙召作先知
[00:04:26.520 --> 00:04:33.000]  大概是祖前739年烏西雅王駕崩的那個日子她成了先知
[00:04:33.000 --> 00:04:36.680]  一直她服侍到希西加的年代
[00:04:36.680 --> 00:04:44.440]  即是公元701年
[00:04:44.440 --> 00:04:47.440]  直到西那基納攻陷耶路撒冷之後
[00:04:47.440 --> 00:04:55.560]  整個半個世紀以色列百姓就被擄到異邦地來過苦痛的生活
[00:04:55.560 --> 00:04:58.760]  直到西那基納攻陷了耶路撒冷之後
[00:04:58.760 --> 00:05:03.320]  他們就被俘虜過了半個世紀的流亡生活
[00:05:03.320 --> 00:05:07.960]  而以塞雅先知本身也都在被擄的群體當中
[00:05:07.960 --> 00:05:11.120]  以塞雅先知本人也在被擄的群體當中
[00:05:11.120 --> 00:05:18.920]  所以她自己也都會在一種動盪不安的處境裏面深受這種傷害
[00:05:18.920 --> 00:05:22.480]  所以在動盪不安的處境當中她也深受傷害
[00:05:22.480 --> 00:05:25.240]  但是她在這個失控的環境裏面
[00:05:25.240 --> 00:05:30.640]  她卻呼喊:你要安慰安慰安慰我的百姓
[00:05:30.640 --> 00:05:36.160]  但就在失控的環境當中她呼喊說:你要安慰安慰我的百姓
[00:05:36.160 --> 00:05:39.680]  更是在紛亂不穩當的時刻裏面
[00:05:39.680 --> 00:05:46.080]  她提醒百姓你們要得力在乎平靜安穩
[00:05:46.080 --> 00:05:48.280]  在混亂不穩的時局當中
[00:05:48.280 --> 00:05:51.640]  她提醒百姓你們得力在乎平靜安穩
[00:05:51.640 --> 00:05:55.800]  然後在生活感到多種的壓力困擾之下
[00:05:55.800 --> 00:06:01.640]  她也都提醒他們說:你要重新得力,好像魚鷹
[00:06:01.640 --> 00:06:04.920]  輾斥上騰一樣飛揚出去
[00:06:04.920 --> 00:06:07.240]  又在生活感到無比壓力之下
[00:06:07.240 --> 00:06:12.640]  她提醒百姓你們要如鷹展翅上騰,生活要飛揚開去
[00:06:12.640 --> 00:06:16.520]  當我們面對恐懼,好像今早萊特穆斯所說
[00:06:16.520 --> 00:06:21.120]  沮喪的時候,神鷹祂說:你不要害怕
[00:06:21.120 --> 00:06:24.960]  當我們沮喪的時候,像今早萊特穆斯所說的那種情況
[00:06:24.960 --> 00:06:26.960]  祂又說你們不要害怕
[00:06:26.960 --> 00:06:32.240]  因為我必救贖你
[00:06:32.240 --> 00:06:37.120]  因為你雖然經過了水火
[00:06:37.120 --> 00:06:42.720]  但是我必與你同在
[00:06:42.720 --> 00:06:48.160]  這些都是先知安慰的說話
[00:06:48.160 --> 00:06:52.720]  又是一個虛假、是非黑白、失去公義的世代裏面
[00:06:52.720 --> 00:06:59.840]  先知這樣呼喊說:
[00:06:59.840 --> 00:07:07.320]  諸天要如雨傾盆下降,雲要降下,公義地要裂開
[00:07:07.320 --> 00:07:18.240]  使公義能夠一同滋長
[00:07:18.240 --> 00:07:24.320]  這些都是耶和華親口說的話
[00:07:24.320 --> 00:07:33.200]  而且公義能力唯獨在乎耶和華
[00:07:33.200 --> 00:07:42.280]  這是否就是我們應該聽清楚神恩言的宣告呢?
[00:07:42.280 --> 00:07:52.280]  這個宣告就出現在《耳塞耳書》40到48章這個段落裏面
[00:07:52.280 --> 00:07:54.920]  大家都知道《耳塞耳書》分成兩個部分
[00:07:54.920 --> 00:07:57.640]  1到39,然後40到66
[00:07:57.640 --> 00:08:08.600]  後面這部40到66章是以曠野的呼喊來開始
[00:08:08.600 --> 00:08:17.080]  但是以新天新地來結束
[00:08:17.080 --> 00:08:22.080]  其中記載了神偉大的救贖
[00:08:22.080 --> 00:08:26.520]  強調神救恩的普世性
[00:08:26.520 --> 00:08:36.440]  預告將來有一天公義的日頭,一定會照耀全人類
[00:08:36.440 --> 00:08:39.160]  所以《耳塞耳書》精彩的地方就是
[00:08:39.160 --> 00:08:43.920]  因為神會介入在人類歷史的墮落當中
[00:08:43.920 --> 00:08:45.800]  所以《耳塞耳書》精彩的地方就是
[00:08:45.800 --> 00:08:48.600]  神必定介入人類墮落的歷史當中
[00:08:48.600 --> 00:08:54.360]  以一種體恤的態度來挽回失敗、墮落、犯罪的子民
[00:08:54.360 --> 00:08:57.160]  以體恤的態度挽回失敗、墮落的子民
[00:08:57.160 --> 00:09:01.000]  能夠拯救人,使人全面的生命可以革新
[00:09:01.000 --> 00:09:04.320]  拯救人類,使人生命全然的革新
[00:09:04.320 --> 00:09:10.120]  所以這本書給我們看到在我們平凡的人生裏面又很複雜
[00:09:10.120 --> 00:09:14.360]  所以書卷讓我們看到平凡的人生當中有很多的複雜
[00:09:14.360 --> 00:09:17.920]  甚至讓我們很失望的這種經歷裏面
[00:09:17.920 --> 00:09:20.320]  甚至會落入失望的經歷當中
[00:09:20.320 --> 00:09:25.880]  但是才講到神如何介入給我們無比的希望
[00:09:25.880 --> 00:09:29.480]  但是神說到神的介入又給了我們無比的希望
[00:09:29.480 --> 00:09:33.280]  這幅圖畫慢慢地展開
[00:09:33.280 --> 00:09:36.080]  這個就是四十到四十八章的主要內容
[00:09:36.080 --> 00:09:38.600]  這就是四十到四十八章主要的內容
[00:09:38.600 --> 00:09:42.360]  讓我們看到任何人和物都可以被神使用
[00:09:42.360 --> 00:09:46.200]  讓我們看見任何的人和物神都可以使用
[00:09:46.200 --> 00:09:50.080]  在我這次預備的信息裏面,我自己都大得提醒
[00:09:50.080 --> 00:09:53.480]  在這一次預備信息的過程中,我也大大得到了提醒
[00:09:53.480 --> 00:09:56.520]  我雖然侍奉主差不多接近五十年了
[00:09:56.520 --> 00:10:00.120]  但是仍然在信仰上有一個更新的突破
[00:10:00.120 --> 00:10:01.920]  我雖然侍奉主接近五十年
[00:10:01.920 --> 00:10:04.320]  但還是在信仰上有了更新和突破
[00:10:04.320 --> 00:10:09.800]  對神有一個完全新的概念
[00:10:09.800 --> 00:10:12.480]  祂可以透過不信主的人
[00:10:12.480 --> 00:10:16.400]  不信的君王來做奇妙的拯救的工作
[00:10:16.400 --> 00:10:20.640]  祂可以透過不信的君王來成就奇妙的工作
[00:10:20.640 --> 00:10:23.080]  就是說祂會利用世上的政權
[00:10:23.080 --> 00:10:27.240]  去達到祂自己對人類拯救的目的
[00:10:27.240 --> 00:10:30.040]  也就是說神可以利用世上的政權
[00:10:30.040 --> 00:10:32.720]  達到神自己拯救人類的目的
[00:10:32.720 --> 00:10:35.880]  所以弟兄姊妹,這裏給我們一個伏線
[00:10:35.880 --> 00:10:39.200]  弟兄姊妹,這裏有一個伏線
[00:10:39.200 --> 00:10:41.760]  所以我們會在一個很茫茫
[00:10:41.760 --> 00:10:44.960]  都不知道怎樣的處境裏面
[00:10:44.960 --> 00:10:47.240]  所以昨天袁教授都要辭職
[00:10:47.240 --> 00:10:50.160]  所以我們活在一個好像無往不知怎樣的處境
[00:10:50.160 --> 00:10:53.040]  就像昨天袁教授也都請辭了
[00:10:53.040 --> 00:10:55.640]  我相信他講的那句話是真言
[00:10:55.640 --> 00:11:00.640]  我相信他講出來都是真言
[00:11:00.640 --> 00:11:04.440]  香港怎會變成這樣呢?
[00:11:04.440 --> 00:11:09.760]  因為人離開了這位創造宇宙歷史的主宰
[00:11:09.760 --> 00:11:14.760]  因為人類離開了這位創造宇宙和歷史的主宰
[00:11:14.760 --> 00:11:17.640]  有人說我們的教會是沒有經濟力量的
[00:11:17.640 --> 00:11:22.520]  這些就是迷信的人他們對教會的看法
[00:11:22.520 --> 00:11:27.240]  這是迷信的人對教會的看法
[00:11:27.240 --> 00:11:30.920]  但在上帝的眼中他們是犯了罪的
[00:11:30.920 --> 00:11:36.200]  但是神可以有時利用這些犯罪的人完成祂的任務
[00:11:36.200 --> 00:11:39.520]  但是神還是可以用這些犯罪的人完成任務
[00:11:39.520 --> 00:11:43.520]  你聽下去你就知道我在講什麼
[00:11:43.520 --> 00:11:48.920]  其實今天我們不單止活在香港這個狹窄的小島裏面
[00:11:48.920 --> 00:11:52.560]  其實今天我們不單止活在香港這個狹窄的小島裏面
[00:11:52.560 --> 00:11:54.920]  我所謂的抗世的意思就是
[00:11:54.920 --> 00:11:58.440]  整個世界國際間根本就是一個這樣的環境
[00:11:58.440 --> 00:12:02.120]  我說的抗世就是整個世界國際間都是這樣的環境
[00:12:02.120 --> 00:12:04.920]  危機比以色列的年代更大
[00:12:04.920 --> 00:12:07.160]  危機比以色列的年代更大
[00:12:07.160 --> 00:12:10.080]  生態破壞,氣候反常
[00:12:10.080 --> 00:12:12.000]  生態的破壞,氣候的反常
[00:12:12.000 --> 00:12:14.640]  政局的混亂,全世界都一樣
[00:12:14.640 --> 00:12:16.840]  政局的混亂,全世界都是一樣
[00:12:16.840 --> 00:12:21.120]  衝突的頻繁,即是疫症的猖獗
[00:12:21.120 --> 00:12:22.160]  衝突的頻繁,即是疫症的猖獗
[00:12:22.160 --> 00:12:27.320]  貧富懸殊,民生的困苦
[00:12:27.320 --> 00:12:29.800]  道德的敗落,不是單單香港是這樣的
[00:12:29.800 --> 00:12:31.200]  全球都是這樣的
[00:12:31.200 --> 00:12:35.440]  道德的敗壞不只是香港,全世界都是這樣
[00:12:35.440 --> 00:12:39.120]  再加上我們香港扭曲的教育制度
[00:12:39.120 --> 00:12:41.480]  再加上在香港扭曲的教育制度
[00:12:41.480 --> 00:12:46.960]  令到我們很多父母不得不要做虎媽虎爸
[00:12:46.960 --> 00:12:50.800]  逼我們的小朋友要贏在起跑線裏面
[00:12:50.800 --> 00:12:54.280]  令很多的父母無奈地成為虎爸虎媽
[00:12:54.280 --> 00:12:56.720]  要小朋友贏在起跑線上
[00:12:56.720 --> 00:13:00.360]  你在職場上有很多辦公室的政治鬥爭
[00:13:00.360 --> 00:13:04.560]  職場上又有很多辦公室的政治鬥爭
[00:13:04.560 --> 00:13:08.560]  那些經濟的集團,商貿,富甲
[00:13:08.560 --> 00:13:11.480]  他們壟斷社會的經濟
[00:13:11.480 --> 00:13:13.480]  巨大的經濟集團,那些的商戶
[00:13:13.480 --> 00:13:15.400]  他們壟斷了整個經濟
[00:13:15.400 --> 00:13:19.360]  剝奪了所謂公平公義的原則
[00:13:19.360 --> 00:13:23.640]  剝奪了公平公義這些原則
[00:13:23.640 --> 00:13:27.800]  世上非常的混亂,心靈不安穩,腐朽
[00:13:27.800 --> 00:13:30.200]  資訊混亂,生命不安
[00:13:30.200 --> 00:13:33.680]  因為整個社會是罪惡滔天
[00:13:33.680 --> 00:13:35.400]  因為整個社會都是罪惡滔天
[00:13:35.400 --> 00:13:38.560]  心靈哀嘆
[00:13:38.560 --> 00:13:43.000]  我們都不知道怎樣為這個社會,這個地球來祈禱
[00:13:43.000 --> 00:13:46.760]  我們根本不知道怎樣為社會,為這個地球來禱告
[00:13:46.760 --> 00:13:51.320]  是不是早幾天找到另一個相似的地球
[00:13:51.320 --> 00:13:54.840]  不如我們移民去那裡,再來一個新的境界
[00:13:54.840 --> 00:13:58.560]  如果真的找到和外星的一個相似地球的地方
[00:13:58.560 --> 00:14:01.680]  我們不如一同移民,找一個新的境界吧
[00:14:01.680 --> 00:14:06.440]  但是要記得上帝已經應許將來一個新天新地
[00:14:06.440 --> 00:14:09.760]  為我們所有屬主的人而預備的
[00:14:09.760 --> 00:14:14.560]  但記得上帝已經為所有屬主的人,預備了一個新天新地
[00:14:14.560 --> 00:14:16.280]  正因為這種處境
[00:14:16.280 --> 00:14:19.160]  以賽亞書古舊的這段經文
[00:14:19.160 --> 00:14:22.200]  就會帶來給我們不斷的安慰和激勵
[00:14:22.200 --> 00:14:23.520]  正因為同樣的處境
[00:14:23.520 --> 00:14:25.360]  古舊的以賽亞書的經文
[00:14:25.360 --> 00:14:27.800]  今天可以帶給我們安慰鼓勵
[00:14:27.800 --> 00:14:30.760]  所以我有責任按照經文
[00:14:30.760 --> 00:14:32.960]  向大家解說清楚
[00:14:32.960 --> 00:14:38.600]  神對我們今天在這個不安的世代中的激勵和安慰
[00:14:38.600 --> 00:14:41.040]  所以我就有責任要按照神的話語
[00:14:41.040 --> 00:14:44.720]  在今天這個不安的世代當中給予大家激勵安慰
[00:14:44.720 --> 00:14:47.000]  在這一系列的講道裡面
[00:14:47.000 --> 00:14:48.680]  在這個系列的講道當中
[00:14:48.680 --> 00:14:51.320]  我會用較具時代的眼光
[00:14:51.320 --> 00:14:53.320]  和副創意的手法
[00:14:53.320 --> 00:14:56.360]  來宣講詮釋神的話語
[00:14:56.360 --> 00:14:58.520]  我會用比較具有時代的眼光
[00:14:58.520 --> 00:15:01.920]  還有副創意的手法宣講神的話語
[00:15:01.920 --> 00:15:06.560]  在今早我首先講第四十章一到十一節
[00:15:06.560 --> 00:15:09.560]  今天首先講的是四十章一到十一節
[00:15:09.560 --> 00:15:14.120]  我想用馬可福音第四章三十七節來開始
[00:15:14.120 --> 00:15:19.920]  我希望用馬可福音四章三十七節作為開始
[00:15:19.920 --> 00:15:22.680]  馬可記錄:忽然狂風大作
[00:15:22.680 --> 00:15:26.760]  波浪打入船內以至船灌滿尿水
[00:15:26.760 --> 00:15:29.360]  馬可的記載說:忽然狂風大作
[00:15:29.360 --> 00:15:32.400]  波浪打入船內以至船灌滿了水
[00:15:32.400 --> 00:15:35.080]  這裡是記錄耶穌和昔日的門徒
[00:15:35.080 --> 00:15:38.960]  他們工作完畢乘船到別處去想休息的時候
[00:15:38.960 --> 00:15:40.960]  以為本來沒有事的
[00:15:40.960 --> 00:15:43.720]  這裡記載當日耶穌和門徒工作完畢
[00:15:43.720 --> 00:15:45.600]  乘船到別的地方去休息
[00:15:45.600 --> 00:15:46.600]  以為可以平安無事
[00:15:46.600 --> 00:15:48.680]  但是突然間起了大風浪
[00:15:48.680 --> 00:15:51.320]  但突然風浪興起了
[00:15:51.320 --> 00:15:54.840]  全船都淹滿了水
[00:15:54.840 --> 00:15:57.480]  門徒嚇得不得了:我們沒命了!
[00:15:57.480 --> 00:15:59.760]  門徒害怕:我們沒命了!
[00:15:59.760 --> 00:16:03.200]  殺時之間他們很難平復他們的心靈
[00:16:03.200 --> 00:16:05.680]  殺時之間他們不能平復心靈
[00:16:05.680 --> 00:16:09.920]  但耶穌問他們:你們為什麼這麼害怕?
[00:16:09.920 --> 00:16:12.480]  但耶穌就問他們:你們為什麼害怕?
[00:16:12.480 --> 00:16:15.480]  你們沒有信心嗎?
[00:16:15.480 --> 00:16:18.760]  誰在這裡?
[00:16:18.760 --> 00:16:23.360]  誰在這裡?
[00:16:23.360 --> 00:16:26.040]  大家就明白耶穌這番話
[00:16:26.040 --> 00:16:27.640]  是對門徒的提醒
[00:16:27.640 --> 00:16:28.960]  害怕沒有用的
[00:16:28.960 --> 00:16:33.720]  最重要的是誰掌控這個歷史和風浪
[00:16:33.720 --> 00:16:36.240]  大家知道這是耶穌告訴門徒
[00:16:36.240 --> 00:16:37.400]  害怕是沒有用的
[00:16:37.400 --> 00:16:39.920]  最重要知道誰在掌管歷史
[00:16:39.920 --> 00:16:41.040]  誰在主宰風浪
[00:16:41.040 --> 00:16:44.760]  同樣我們今天人生都經常在平穩的日子裡面
[00:16:44.760 --> 00:16:48.360]  突然間會面臨一些突然的遭遇
[00:16:48.360 --> 00:16:50.680]  是我們自己都預料不到的
[00:16:50.680 --> 00:16:53.240]  同樣在人生好像平穩的日子當中
[00:16:53.240 --> 00:16:57.640]  一下子會出現一些突然來到我們措手不及的事情
[00:16:57.640 --> 00:17:00.000]  有時候令我們真的很不愉快
[00:17:00.000 --> 00:17:02.760]  活在困苦痛苦之中
[00:17:02.760 --> 00:17:04.080]  令我們很不愉快
[00:17:04.080 --> 00:17:05.720]  活在了困苦痛苦裡
[00:17:05.720 --> 00:17:08.040]  令我們很多基督徒信心動搖
[00:17:08.040 --> 00:17:09.080]  令我們的信心出現動搖
[00:17:09.080 --> 00:17:09.840]  神這麼愛我
[00:17:09.840 --> 00:17:13.080]  為什麼容許那些事發生在我的身上
[00:17:13.080 --> 00:17:15.080]  或者我的家人的身上呢?
[00:17:15.080 --> 00:17:16.000]  神既然愛我
[00:17:16.000 --> 00:17:18.080]  為什麼事情發生在我的身上
[00:17:18.080 --> 00:17:20.760]  或者我家人的身上呢?
[00:17:20.760 --> 00:17:24.160]  很多基督徒相信都有這種很大的疑問
[00:17:24.160 --> 00:17:26.800]  神不是可以解決一切的問題嗎?
[00:17:26.800 --> 00:17:29.840]  好像《清理聖歌》以前的一首歌
[00:17:29.840 --> 00:17:32.080]  「救諸能解決一切問題」
[00:17:32.080 --> 00:17:35.600]  但實際上我們經歷的不是
[00:17:35.600 --> 00:17:37.840]  就像我們心中常常有一個疑問
[00:17:37.840 --> 00:17:40.080]  神不是能夠解決一切的問題嗎?
[00:17:40.080 --> 00:17:42.920]  但事實的經過看到的好像不是這樣
[00:17:42.920 --> 00:17:48.680]  以致我們真的要經歷人生的那種煎熬的狀態
[00:17:48.680 --> 00:17:54.080]  以致我們真的受不住了
[00:17:54.080 --> 00:17:57.560]  主啊,你是真的嗎?
[00:17:57.560 --> 00:18:02.720]  這些屬靈征戰的日子何時要結束呢?
[00:18:02.720 --> 00:18:05.720]  這正是以色列書四十到四十八章
[00:18:05.720 --> 00:18:08.600]  原讀者他們所面對的處境
[00:18:08.600 --> 00:18:17.440]  他們面對亡國被俘虜到外邦這種現實
[00:18:17.440 --> 00:18:23.000]  他們掙扎了已經超過半個世紀
[00:18:23.000 --> 00:18:28.480]  耶利米先知的預言好像還沒有應驗
[00:18:28.480 --> 00:18:33.960]  一切都好像石沉大海一樣
[00:18:33.960 --> 00:18:39.880]  彷彿再沒有任何的徵兆和音訊
[00:18:39.880 --> 00:18:49.520]  長期這種歷史的困局要很多以色列百姓信仰瀕臨崩潰
[00:18:49.520 --> 00:18:54.680]  這樣的歷史困局令很多以色列人他們的信仰崩潰了
[00:18:54.680 --> 00:18:57.200]  這裏給我們看到香港很多的基督徒
[00:18:57.200 --> 00:19:00.280]  有時候都有類似的經驗
[00:19:00.280 --> 00:19:03.960]  讓我們看到很多香港的基督徒有類似的經驗
[00:19:03.960 --> 00:19:08.160]  二十多年的工作突然一下子可以被老闆解僱
[00:19:08.160 --> 00:19:11.400]  二十多年的工作一下子老闆把你解僱了
[00:19:11.400 --> 00:19:14.520]  或者突然之間你的婚姻裏面出現問題
[00:19:14.520 --> 00:19:16.440]  最後結果就是離異
[00:19:16.440 --> 00:19:19.360]  婚姻突然出現問題最後就要分開
[00:19:19.360 --> 00:19:23.520]  或者在家庭裏面有些青少年的你的子女
[00:19:23.520 --> 00:19:27.520]  因為他們的博弈的性情令你非常難搞
[00:19:27.520 --> 00:19:30.680]  或者家庭當中青少年的子女他的反叛
[00:19:30.680 --> 00:19:32.680]  令你不知道怎樣的處理
[00:19:32.680 --> 00:19:35.800]  令你心碎
[00:19:35.800 --> 00:19:38.440]  或者你個人有疾病的痛苦
[00:19:38.440 --> 00:19:41.040]  突然殺入你的生命裏面
[00:19:41.040 --> 00:19:45.120]  或者也有疾病的痛苦突然殺進了你的生命當中
[00:19:45.120 --> 00:19:48.200]  我這一年求主特別保守我的身體要健康
[00:19:48.200 --> 00:19:50.920]  這一年我特別的求主保守身體健康
[00:19:50.920 --> 00:19:53.640]  因為已經進入一個七十歲的年代的人
[00:19:53.640 --> 00:19:55.800]  不是健康是必然的
[00:19:55.800 --> 00:19:58.840]  因為已經進入了七十歲的這樣人生健康
[00:19:58.840 --> 00:20:00.800]  健康不是必然的
[00:20:00.800 --> 00:20:03.440]  起碼我自己所愛的師母
[00:20:03.440 --> 00:20:06.680]  是在幾年前有癌症衝入的
[00:20:06.680 --> 00:20:10.320]  起碼我所愛的師母幾年前就受到癌症的侵入
[00:20:10.320 --> 00:20:13.920]  牧師一樣的要受煎熬的
[00:20:13.920 --> 00:20:17.240]  牧師也同樣的要面對煎熬
[00:20:17.240 --> 00:20:22.320]  但是上帝很多時候就要用這些經驗來磨練我們
[00:20:22.320 --> 00:20:25.480]  但上帝很多時候用這些經驗來磨練我們
[00:20:25.480 --> 00:20:27.480]  所以秘魯的期間
[00:20:27.480 --> 00:20:32.040]  就是上帝熬練這些百姓信心的時候
[00:20:32.040 --> 00:20:36.800]  所以秘魯的期間同樣是神熬練以色列百姓信心的時刻
[00:20:36.800 --> 00:20:41.040]  神使用以色列就是因為祂經歷了這些磨練
[00:20:41.040 --> 00:20:45.320]  神使用以色列是因為祂也經歷了這些磨練
[00:20:45.320 --> 00:20:47.680]  你記得嗎?幾年前的
[00:20:47.680 --> 00:20:51.880]  我們說幾次道的包圍君博士包牧師
[00:20:51.880 --> 00:20:55.080]  還記得幾年前也有來過講道的包圍君牧師嗎?
[00:20:55.080 --> 00:20:56.760]  他自己親自講的
[00:20:56.760 --> 00:20:58.480]  他親口說的
[00:20:58.480 --> 00:21:00.320]  朝氣勃勃的想侍奉神
[00:21:00.320 --> 00:21:05.320]  但是上帝卻拿去了他自己師母的生命
[00:21:05.320 --> 00:21:07.600]  他本來朝氣勃勃的想要侍奉神
[00:21:07.600 --> 00:21:09.960]  但神卻把師母的生命給拿走了
[00:21:09.960 --> 00:21:13.440]  經歷了一段相當困苦、煎熬的日子
[00:21:13.440 --> 00:21:15.920]  經歷了一段相當困苦、煎熬的日子
[00:21:15.920 --> 00:21:21.400]  當然感謝主最後上帝又為他預備另一個配偶補贖給他
[00:21:21.400 --> 00:21:24.360]  當然感謝神又為他稍後預備了配偶
[00:21:24.360 --> 00:21:26.160]  因為哈佛的博士
[00:21:26.160 --> 00:21:32.160]  他能夠被神用不是因為他的學識而是他生命遭遇的經歷
[00:21:32.160 --> 00:21:35.440]  因為哈佛的博士能夠被神使用不是因為他的學問
[00:21:35.440 --> 00:21:37.320]  而是他生命的經歷
[00:21:37.320 --> 00:21:41.160]  這是上帝要我們在災難裏面
[00:21:41.160 --> 00:21:44.960]  在困擾當中要學的功夫
[00:21:44.960 --> 00:21:49.520]  這是神要我們在困擾困難當中學習的功課
[00:21:49.520 --> 00:21:51.800]  所以你要被上帝用嗎?
[00:21:51.800 --> 00:21:53.880]  所以你要被神使用嗎?
[00:21:53.880 --> 00:21:57.480]  我不是說叫你歡迎你將災難臨到
