
[00:00:00.000 --> 00:00:02.800]  今日呢面對呢個疫情同埋政情
[00:03:09.700 --> 00:03:11.500]  我哋祈禱靠耶穌嘅名
[00:03:11.500 --> 00:03:13.200]  阿門
[00:03:13.200 --> 00:03:15.500]  好等姐妹我哋睇一睇今日
[00:03:15.500 --> 00:03:17.400]  再落一落
[00:03:17.400 --> 00:03:19.700]  我哋睇一幅圖畫先
[00:03:19.700 --> 00:03:21.100]  呢幅圖畫呢
[00:03:21.100 --> 00:03:22.300]  可能你第一次見
[00:03:22.300 --> 00:03:24.700]  不過應該又唔會太過陌生
[00:03:24.700 --> 00:03:26.300]  呢幅圖畫講緊乜嘢
[00:03:26.300 --> 00:03:27.700]  有啲乜嘢人物喺度啊
[00:03:27.700 --> 00:03:29.700]  大家睇唔睇到啊
[00:03:29.700 --> 00:03:31.700]  有個男人啦
[00:03:31.700 --> 00:03:33.700]  就揸住把刀啦
[00:03:33.700 --> 00:03:35.100]  有個細路仔就瞓咗喺度啦
[00:03:35.100 --> 00:03:37.700]  不過細路仔冇乜掙扎我哋見到
[00:03:37.700 --> 00:03:40.700]  呢幅圖畫講緊乜嘢啊
[00:03:40.700 --> 00:03:43.700]  個人物係邊個啊
[00:03:43.700 --> 00:03:47.700]  又係牧師講
[00:03:47.700 --> 00:03:50.200]  呢個男人呢
[00:03:50.200 --> 00:03:53.200]  話畀我哋聽其實佢叫阿帕拉罕
[00:03:53.200 --> 00:03:55.200]  阿帕拉罕
[00:03:55.200 --> 00:03:57.200]  個細路係邊個啊
[00:03:57.200 --> 00:03:59.200]  佢個仔
[00:03:59.200 --> 00:04:01.200]  個仔叫爾薩
[00:04:01.200 --> 00:04:04.200]  呢個呢喺聖經裏面嘅事件呢
[00:04:04.200 --> 00:04:06.200]  喺創世紀裏面發生嘅就係
[00:04:06.200 --> 00:04:09.200]  神呢
[00:04:09.200 --> 00:04:12.200]  有一日同阿帕拉罕講
[00:04:12.200 --> 00:04:15.200]  今次你要獻嘅祭
[00:04:15.200 --> 00:04:18.200]  唔係啲牛牛羊羊嗰啲啦
[00:04:18.200 --> 00:04:21.200]  今次上帝要你獻嘅
[00:04:21.200 --> 00:04:23.200]  係你個仔
[00:04:23.200 --> 00:04:25.200]  你嘅心肝寶貝
[00:04:25.200 --> 00:04:27.200]  你嘅千金
[00:04:27.200 --> 00:04:30.200]  你嘅公主你嘅王子
[00:04:30.200 --> 00:04:32.200]  要獻
[00:04:32.200 --> 00:04:33.200]  要獻
[00:04:33.200 --> 00:04:35.200]  獻阿爾薩出嚟
[00:04:35.200 --> 00:04:41.200]  呢件事其實對阿帕拉罕嚟講
[00:04:41.200 --> 00:04:44.200]  其實聽到嘅時候
[00:04:44.200 --> 00:04:47.200]  聖經裏面話佢好聽話喎
[00:04:47.200 --> 00:04:49.200]  好似冇乜掙扎
[00:04:49.200 --> 00:04:52.200]  但係如果俾著我哋可能我哋都會諗諗先
[00:04:52.200 --> 00:04:54.200]  有冇聽錯呢
[00:04:54.200 --> 00:04:56.200]  定係上帝講錯咗呢
[00:04:56.200 --> 00:04:59.200]  我哋諗諗先我哋會有懷疑
[00:04:59.200 --> 00:05:02.200]  但係上帝裏面佢冇懷疑到
[00:05:02.200 --> 00:05:04.200]  佢就將佢個仔
[00:05:04.200 --> 00:05:07.200]  呢個唯一佢嘅血脈繼承人
[00:05:07.200 --> 00:05:09.200]  呢個上帝講嘅
[00:05:09.200 --> 00:05:11.200]  不過依家話上帝話
[00:05:11.200 --> 00:05:13.200]  唔得
[00:05:13.200 --> 00:05:15.200]  要要獻佢出嚟啦咁樣
[00:05:15.200 --> 00:05:17.200]  佢又好聽話
[00:05:17.200 --> 00:05:21.200]  佢呢就願意將阿爾薩嚟到獻過俾
[00:05:21.200 --> 00:05:23.200]  獻過俾上帝
[00:05:23.200 --> 00:05:26.200]  當然啦呢個事件嘅結束呢
[00:05:26.200 --> 00:05:28.200]  就係當呢個阿帕拉罕
[00:05:28.200 --> 00:05:30.200]  佢手起刀落嘅時候
[00:05:30.200 --> 00:05:32.200]  上帝再次出聲
[00:05:32.200 --> 00:05:34.200]  就同佢講
[00:05:34.200 --> 00:05:36.200]  要停啦
[00:05:36.200 --> 00:05:39.200]  因為上帝只係要試驗佢啫
[00:05:39.200 --> 00:05:43.200]  上帝唔係真係要攞佢個仔條命
[00:05:43.200 --> 00:05:47.200]  喺呢度亦都揭示咗阿帕拉罕
[00:05:47.200 --> 00:05:49.200]  即係點解我哋會一睇呢幅圖畫
[00:05:49.200 --> 00:05:51.200]  好多頂尖一睇呢幅圖畫就記得佢呢
[00:05:51.200 --> 00:05:54.200]  就係揭示咗阿帕拉罕佢嗰個
[00:05:54.200 --> 00:05:57.200]  信心嘅人生
[00:05:57.200 --> 00:06:00.200]  其實呢個信心嘅人生裏面呢
[00:06:00.200 --> 00:06:03.200]  就再唔係睇環境㗎啦
[00:06:03.200 --> 00:06:06.200]  信心唔係睇環境
[00:06:06.200 --> 00:06:09.200]  雖然呢好多時我哋出嚟做嘢呢
[00:06:09.200 --> 00:06:11.200]  有陣時好多人會同我哋講嘅
[00:06:11.200 --> 00:06:13.200]  我哋睇環境做人呀
[00:06:13.200 --> 00:06:15.200]  弟兄姊妹 要睇環境做人呀
[00:06:15.200 --> 00:06:18.200]  即係咩意思呢 要識做人囉
[00:06:18.200 --> 00:06:21.200]  但原來喺聖經裏面所講嘅信心
[00:06:21.200 --> 00:06:26.200]  唔係睇環境做人
[00:06:26.200 --> 00:06:28.200]  喺聖經裏面所講嘅信心
[00:06:28.200 --> 00:06:33.200]  亦都唔係講緊你掂唔掂
[00:06:33.200 --> 00:06:36.200]  喺聖經裏面所講嘅信心
[00:06:36.200 --> 00:06:38.200]  原來係有對象嘅
[00:06:38.200 --> 00:06:41.200]  係睇住個對象嚟到做人
[00:06:41.200 --> 00:06:43.200]  唔係睇環境
[00:06:43.200 --> 00:06:45.200]  呢個對象當然唔係你自己啦
[00:06:45.200 --> 00:06:48.200]  你自己嗰啲叫自信心
[00:06:48.200 --> 00:06:52.200]  好嘅 有自信心係好嘅 需要嘅
[00:06:52.200 --> 00:06:54.200]  但當講到信心嘅時候
[00:06:54.200 --> 00:06:56.200]  信心嘅對象係咩呢
[00:06:56.200 --> 00:07:00.200]  係上帝
[00:07:00.200 --> 00:07:02.200]  阿伯安佢信得過上帝
[00:07:02.200 --> 00:07:05.200]  攞佢個仔條命嘅時候
[00:07:05.200 --> 00:07:07.200]  亦都會再次將個仔畀返佢
[00:07:07.200 --> 00:07:10.200]  呢個喺新約裏面有提到
[00:07:10.200 --> 00:07:13.200]  當如果真係阿伯拉罕落手嘅時候
[00:07:13.200 --> 00:07:16.200]  上帝係會叫以殺復活嘅
[00:07:16.200 --> 00:07:19.200]  呢個係因為阿伯拉罕
[00:07:19.200 --> 00:07:21.200]  佢信上帝
[00:07:21.200 --> 00:07:23.200]  佢唔係睇環境
[00:07:23.200 --> 00:07:26.200]  不過最後上帝都唔使用到呢招
[00:07:26.200 --> 00:07:29.200]  上帝已經為佢預備咗另外一隻羔羊
[00:07:29.200 --> 00:07:31.200]  我哋喺呢度睇一睇
[00:07:31.200 --> 00:07:34.200]  其實喺阿伯拉罕嗰個信心嘅人生裏面
[00:07:34.200 --> 00:07:37.200]  其實好早期慢慢一路去建立
[00:07:37.200 --> 00:07:39.200]  同埋信心嘅人生
[00:07:39.200 --> 00:07:41.200]  唔係一帆風順
[00:07:41.200 --> 00:07:44.200]  當然我哋升到大學
[00:07:44.200 --> 00:07:46.200]  我哋搵到好嘅學校
[00:07:46.200 --> 00:07:48.200]  我哋搵到份好嘅工
[00:07:48.200 --> 00:07:49.200]  又升職加薪
[00:07:49.200 --> 00:07:51.200]  梗係感謝主Hallelujah
[00:07:51.200 --> 00:07:53.200]  但係原來信心嘅人生
[00:07:53.200 --> 00:07:55.200]  又唔真係一定係咁樣
[00:07:55.200 --> 00:07:58.200]  喺呢度我哋睇一睇
[00:07:58.200 --> 00:08:01.200]  阿伯拉罕信心嘅人生
[00:08:01.200 --> 00:08:04.200]  喺創世紀裏面由十二章開始有記載
[00:08:04.200 --> 00:08:06.200]  佢細細個嗰時候
[00:08:06.200 --> 00:08:08.200]  當然佢信上帝
[00:08:08.200 --> 00:08:11.200]  不過佢係跟佢阿爸阿媽信
[00:08:11.200 --> 00:08:13.200]  去到第十二章嘅時候
[00:08:13.200 --> 00:08:15.200]  係佢第一次
[00:08:15.200 --> 00:08:18.200]  嚟到與神相遇
[00:08:18.200 --> 00:08:20.200]  神就同佢講
[00:08:20.200 --> 00:08:23.200]  要離開哈蘭嘅地方
[00:08:23.200 --> 00:08:25.200]  之前離開吾爾
[00:08:25.200 --> 00:08:27.200]  係佢阿爸阿媽帶佢嚟
[00:08:27.200 --> 00:08:29.200]  所以都唔需要講信心
[00:08:29.200 --> 00:08:31.200]  聽阿爸阿媽話
[00:08:31.200 --> 00:08:33.200]  但係嚟到呢一刻
[00:08:33.200 --> 00:08:35.200]  喺哈蘭定居落嚟
[00:08:35.200 --> 00:08:37.200]  住咗一段時間
[00:08:37.200 --> 00:08:41.200]  我哋叫安居樂業嘅時候
[00:08:41.200 --> 00:08:43.200]  佢第一次與神相遇
[00:08:43.200 --> 00:08:46.200]  神就叫佢唔好停留喺呢度
[00:08:46.200 --> 00:08:48.200]  繼續前行
[00:08:48.200 --> 00:08:50.200]  Go ahead
[00:08:50.200 --> 00:08:52.200]  去迦南地
[00:08:52.200 --> 00:08:54.200]  就係因為呢句說話
[00:08:54.200 --> 00:08:56.200]  阿伯拉罕
[00:08:56.200 --> 00:08:58.200]  就繼續上路
[00:08:58.200 --> 00:09:01.200]  離開哈蘭去迦南嘅地方
[00:09:01.200 --> 00:09:03.200]  喺呢個過程裏面
[00:09:03.200 --> 00:09:05.200]  後來迦南有饑荒
[00:09:05.200 --> 00:09:07.200]  佢又落到埃及
[00:09:07.200 --> 00:09:09.200]  不過跟住呢
[00:09:09.200 --> 00:09:12.200]  埃及法老王睇中咗佢老婆
[00:09:12.200 --> 00:09:14.200]  差啲出事
[00:09:14.200 --> 00:09:16.200]  但係喺呢個時間裏面
[00:09:16.200 --> 00:09:19.200]  神出手救咗阿伯拉罕嘅太太
[00:09:19.200 --> 00:09:22.200]  降災於法老同佢全家
[00:09:22.200 --> 00:09:24.200]  救咗佢哋
[00:09:24.200 --> 00:09:27.200]  跟住再落嚟去到十五章嘅時候
[00:09:27.200 --> 00:09:29.200]  神就應許佢
[00:09:29.200 --> 00:09:34.200]  嗰陣時阿伯拉罕未有子女
[00:09:34.200 --> 00:09:36.200]  但係神應許佢話
[00:09:36.200 --> 00:09:40.200]  佢嘅後裔要如天上嘅眾星咁多
[00:09:40.200 --> 00:09:42.200]  你想像唔到
[00:09:42.200 --> 00:09:45.200]  咁即係生幾多個?
[00:09:45.200 --> 00:09:49.200]  四個?六個?十個?
[00:09:49.200 --> 00:09:52.200]  點生呀?
[00:09:52.200 --> 00:09:55.200]  你嘅後裔要如天上眾星咁多
[00:09:55.200 --> 00:09:57.200]  真係阿伯拉罕
[00:09:57.200 --> 00:10:00.200]  神畀佢去應佢
[00:10:00.200 --> 00:10:03.200]  跟住一路再去到十七章嘅時候
[00:10:03.200 --> 00:10:06.200]  神竟然為阿伯拉罕嚟到改名
[00:10:06.200 --> 00:10:10.200]  因為原來阿伯拉罕佢嘅原名真名叫阿伯蘭
[00:10:10.200 --> 00:10:13.200]  叫阿伯蘭,唔係叫阿伯拉罕
[00:10:13.200 --> 00:10:15.200]  改埋個名呢
[00:10:15.200 --> 00:10:17.200]  阿伯拉罕咩意思呢
[00:10:17.200 --> 00:10:20.200]  原來就係要佢作多國之父
[00:10:20.200 --> 00:10:23.200]  唔單止係天上嘅眾星咁多
[00:10:23.200 --> 00:10:26.200]  叫佢係多國之父
[00:10:26.200 --> 00:10:30.200]  好犀利,多國之父
[00:10:30.200 --> 00:10:34.200]  呢個係當時嚟講其實阿伯拉罕仍然
[00:10:34.200 --> 00:10:36.200]  一個仔女都冇
[00:10:36.200 --> 00:10:38.200]  都係聽佢講字
[00:10:38.200 --> 00:10:39.200]  聽佢呃字
[00:10:39.200 --> 00:10:41.200]  不過佢信上帝
[00:10:41.200 --> 00:10:43.200]  佢信上帝
[00:10:43.200 --> 00:10:44.200]  咁就
[00:10:44.200 --> 00:10:46.200]  跟住後來呢
[00:10:46.200 --> 00:10:48.200]  就真係呢
[00:10:48.200 --> 00:10:50.200]  生咗二兒子
[00:10:50.200 --> 00:10:53.200]  仲有係同佢改埋人個名
[00:10:53.200 --> 00:10:54.200]  叫以撒
[00:10:54.200 --> 00:10:56.200]  上帝幫佢改名
[00:10:56.200 --> 00:10:57.200]  又幫佢個仔
[00:10:57.200 --> 00:10:59.200]  黎緊個仔改名
[00:10:59.200 --> 00:11:00.200]  就叫以撒
[00:11:00.200 --> 00:11:03.200]  其實改名係咪甩亂改㗎
[00:11:03.200 --> 00:11:06.200]  阿朱全道可唔可以同你改名呀
[00:11:06.200 --> 00:11:08.200]  梗係唔可以啦
[00:11:08.200 --> 00:11:10.200]  邊個可以同你改名呀
[00:11:10.200 --> 00:11:13.200]  你爸爸媽媽囉係咪呀
[00:11:13.200 --> 00:11:15.200]  嗰個權柄
[00:11:15.200 --> 00:11:17.200]  名唔係甩亂改嘅
[00:11:17.200 --> 00:11:19.200]  唔係甩亂俾人改嘅
[00:11:19.200 --> 00:11:22.200]  但係阿伯拉罕佢願意信服
[00:11:22.200 --> 00:11:24.200]  上帝同佢改名
[00:11:24.200 --> 00:11:26.200]  佢信得過上帝
[00:11:26.200 --> 00:11:27.200]  咁就
[00:11:27.200 --> 00:11:28.200]  就係咁樣啦
[00:11:28.200 --> 00:11:30.200]  作多國之父
[00:11:30.200 --> 00:11:32.200]  並且為佢個仔
[00:11:32.200 --> 00:11:34.200]  黎到改名叫以撒
[00:11:34.200 --> 00:11:37.200]  後來去到十八章又講到
[00:11:37.200 --> 00:11:40.200]  佢為呢個所多瑪城黎到祈求
[00:11:40.200 --> 00:11:42.200]  因為佢個外甥羅德
[00:11:42.200 --> 00:11:44.200]  去左嗰度
[00:11:44.200 --> 00:11:45.200]  佢愛佢個外甥
[00:11:45.200 --> 00:11:47.200]  佢為呢個城黎到祈求
[00:11:47.200 --> 00:11:50.200]  所多瑪其實有個意思係同性戀呀
[00:11:50.200 --> 00:11:52.200]  所以大家可以想像呢個
[00:11:52.200 --> 00:11:53.200]  呢個城市呢
[00:11:53.200 --> 00:11:54.200]  本身呢
[00:11:54.200 --> 00:11:56.200]  即係嗰種嘅道德呀
[00:11:56.200 --> 00:11:58.200]  嗰種淫亂呢係
[00:11:58.200 --> 00:12:00.200]  係幾咁犀利
[00:12:00.200 --> 00:12:01.200]  所以上帝要出手呢
[00:12:01.200 --> 00:12:03.200]  要滅呢個地方
[00:12:03.200 --> 00:12:05.200]  但係因為羅德落咗去
[00:12:05.200 --> 00:12:07.200]  所以阿伯拉罕
[00:12:07.200 --> 00:12:09.200]  佢就係神嘅面前黎到呼求
[00:12:09.200 --> 00:12:10.200]  我哋操續嘅講法呢
[00:12:10.200 --> 00:12:13.200]  就係佢同上帝黎到講數
[00:12:13.200 --> 00:12:16.200]  同上帝有冇得講數呢
[00:12:16.200 --> 00:12:18.200]  有嘅
[00:12:18.200 --> 00:12:20.200]  你要知道上帝嘅性情
[00:12:20.200 --> 00:12:22.200]  緊呃上帝嘅應許
[00:12:22.200 --> 00:12:23.200]  有得講
[00:12:23.200 --> 00:12:26.200]  最後尾講到十個異人
[00:12:26.200 --> 00:12:29.200]  上帝就話你搵到十個異人
[00:12:29.200 --> 00:12:31.200]  我就唔滅呢個城
[00:12:31.200 --> 00:12:33.200]  香港有幾多人呀
[00:12:33.200 --> 00:12:35.200]  我幾百萬人喎
[00:12:35.200 --> 00:12:37.200]  唔知搵唔搵到十個異人呀
[00:12:37.200 --> 00:12:39.200]  最起碼我哋係咪異人呀
[00:12:39.200 --> 00:12:41.200]  係嘅所以ok嘅
[00:12:41.200 --> 00:12:43.200]  上帝唔會滅呢度嘅
[00:12:43.200 --> 00:12:44.200]  ok嘅
[00:12:44.200 --> 00:12:47.200]  但係係佐多瑪係搵唔到呀
[00:12:47.200 --> 00:12:50.200]  所以呢最後上帝都要出手
[00:12:50.200 --> 00:12:51.200]  滅咗個地方
[00:12:51.200 --> 00:12:53.200]  當然啦羅德一家係得救
[00:12:53.200 --> 00:12:55.200]  但係呢個地方都係要滅
[00:12:55.200 --> 00:12:57.200]  咁呢度見到其實
[00:12:57.200 --> 00:12:59.200]  神係好聽
[00:12:59.200 --> 00:13:04.200]  即係佢係願意同阿伯拉罕做朋友
[00:13:04.200 --> 00:13:06.200]  係深交
[00:13:06.200 --> 00:13:09.200]  咁另外呢跟住再睇落去二十章嗰度
[00:13:09.200 --> 00:13:11.200]  就係神喺基拉爾一個地方呢
[00:13:11.200 --> 00:13:14.200]  又係向呢個阿比米勒嚟到顯現
[00:13:14.200 --> 00:13:16.200]  同樣呢其實阿比米勒又係睇中咗
[00:13:16.200 --> 00:13:18.200]  睇中咗撒拉
[00:13:18.200 --> 00:13:20.200]  所以撒拉應該都幾靚
[00:13:20.200 --> 00:13:24.200]  又救咗佢出手
[00:13:24.200 --> 00:13:26.200]  最後去到廿二章嘅時候就係
[00:13:26.200 --> 00:13:28.200]  又過咗一段時間
[00:13:28.200 --> 00:13:30.200]  呢個以撒都大過啦
[00:13:30.200 --> 00:13:31.200]  同埋呢其實
[00:13:31.200 --> 00:13:33.200]  如果大家記得仲有個以撒馬呢
[00:13:33.200 --> 00:13:35.200]  不過呢神唔係揀佢
[00:13:35.200 --> 00:13:37.200]  就係揀咗以撒
[00:13:37.200 --> 00:13:40.200]  咁呢但係就要呢個繼承人呢
[00:13:40.200 --> 00:13:42.200]  要試驗阿伯拉罕
[00:13:42.200 --> 00:13:44.200]  要將佢攞嚟獻祭
[00:13:44.200 --> 00:13:46.200]  結果神又係出手
[00:13:46.200 --> 00:13:50.200]  就冇真係要阿伯拉罕咁做到
[00:13:50.200 --> 00:13:52.200]  最後尾
[00:13:52.200 --> 00:13:54.200]  去到廿四章嘅時候
[00:13:54.200 --> 00:13:56.200]  個仔大咗啦
[00:13:56.200 --> 00:13:57.200]  要娶老婆啦喎
[00:13:57.200 --> 00:13:59.200]  去邊度娶呀
[00:13:59.200 --> 00:14:01.200]  返鄉下娶老婆
[00:14:01.200 --> 00:14:04.200]  阿伯拉罕為以撒返鄉下娶老婆
[00:14:04.200 --> 00:14:07.200]  點解要返鄉下娶老婆呢
[00:14:07.200 --> 00:14:10.200]  其實原來呢個係講緊個文化
[00:14:10.200 --> 00:14:12.200]  嗰個宗教
[00:14:12.200 --> 00:14:15.200]  背後講緊嘅係價值觀
[00:14:15.200 --> 00:14:20.200]  因為阿伯拉罕一生都係敬畏上帝嘅人
[00:14:20.200 --> 00:14:25.200]  所以佢嘅媳婦都一定要係一個敬畏上帝嘅人
[00:14:25.200 --> 00:14:30.200]  所以呢阿伯拉罕就為以撒返鄉下
[00:14:30.200 --> 00:14:32.200]  嚟到娶老婆
[00:14:32.200 --> 00:14:35.200]  但係阿伯拉罕嘅人生
[00:14:35.200 --> 00:14:37.200]  其實唔係淨係停留喺呢度
[00:14:37.200 --> 00:14:39.200]  我哋再睇落去
[00:14:39.200 --> 00:14:43.200]  二十五章最後尾記載嘅
[00:14:43.200 --> 00:14:48.200]  就係阿伯拉罕臨終之後嗰個情景
[00:14:48.200 --> 00:14:50.200]  我哋一齊讀呢幾節啦
[00:14:50.200 --> 00:14:52.200]  創世紀廿五章七到十一節
[00:14:52.200 --> 00:14:53.200]  我哋預備一齊讀啦
[00:14:53.200 --> 00:14:54.200]  一二三
[00:14:54.200 --> 00:14:56.200]  阿伯拉罕一生的年日
[00:14:56.200 --> 00:14:58.200]  是一百七十五歲
[00:14:58.200 --> 00:15:01.200]  阿伯拉罕壽高年邁
[00:15:01.200 --> 00:15:03.200]  氣絕而死
[00:15:03.200 --> 00:15:05.200]  歸到他列祖那裡
[00:15:05.200 --> 00:15:09.200]  他兩個兒子以撒瑪利
[00:15:09.200 --> 00:15:13.200]  把他埋葬在麥比拉洞裡
[00:15:13.200 --> 00:15:15.200]  這洞在萬里前
[00:15:15.200 --> 00:15:17.200]  客人所核的兒子
[00:15:17.200 --> 00:15:19.200]  以忽倫的田種
[00:15:19.200 --> 00:15:24.200]  就是阿伯拉罕向客人買的那塊田
[00:15:24.200 --> 00:15:30.200]  阿伯拉罕和他妻子撒拉都葬在那裡
[00:15:30.200 --> 00:15:32.200]  阿伯拉罕死了以後
[00:15:32.200 --> 00:15:36.200]  臣賜福給他的兒子以撒
[00:15:36.200 --> 00:15:43.200]  以撒靠近比爾拉海來居住
[00:15:43.200 --> 00:15:44.200]  阿伯拉罕人生的終點
[00:15:44.200 --> 00:15:48.200]  亦都係講緊一個蒙福的人生
[00:15:48.200 --> 00:15:50.200]  最後幾節經文講緊嘅就係
[00:15:50.200 --> 00:15:53.200]  阿伯拉罕係壽高年邁
[00:15:53.200 --> 00:15:56.200]  氣絕而死
[00:15:56.200 --> 00:15:57.200]  有陣時我哋話呢
[00:15:57.200 --> 00:15:59.200]  最好嘅死呢就係點樣呢
[00:15:59.200 --> 00:16:02.200]  就係瞓著覺咁就走咗去
[00:16:02.200 --> 00:16:05.200]  舒舒服服咁就走咗去
[00:16:05.200 --> 00:16:08.200]  175歲
[00:16:08.200 --> 00:16:10.200]  有陣時我哋話呢
[00:16:10.200 --> 00:16:15.200]  今日有啲年紀大嘅長者
