
[00:00:00.000 --> 00:00:01.400]  讓我們先有個禱告
[00:02:57.000 --> 00:02:59.600]  亦都很讚嘆神的創造和奧妙
[00:02:59.600 --> 00:03:00.800]  竟然呢
[00:03:00.800 --> 00:03:03.000]  有這麼奇妙的植物
[00:03:03.000 --> 00:03:04.000]  可以在身邊
[00:03:04.000 --> 00:03:05.600]  發出一些香氣
[00:03:05.600 --> 00:03:09.000]  更加令我聯想到耶穌基督的那份氣息
[00:03:09.000 --> 00:03:10.200]  那份的馨香
[00:03:10.200 --> 00:03:11.800]  就在這個花朵裏面
[00:03:11.800 --> 00:03:15.000]  所以萬物都好像隱藏著神的道
[00:03:15.000 --> 00:03:17.800]  但是很多人都不能夠明白、不能夠知道
[00:03:17.800 --> 00:03:21.000]  所以上帝更加猜險了他的獨生子
[00:03:21.000 --> 00:03:21.800]  耶穌基督
[00:03:21.800 --> 00:03:23.200]  道成肉身
[00:03:23.200 --> 00:03:24.800]  住在我們中間
[00:03:25.600 --> 00:03:28.400]  神的兒子耶穌基督就要在
[00:03:28.400 --> 00:03:32.000]  會在我們中間去彰顯神的心意
[00:03:32.000 --> 00:03:34.400]  祂的恩典和祂的榮光
[00:03:34.400 --> 00:03:38.200]  耶穌來到就要讓世人知道
[00:03:38.200 --> 00:03:40.200]  這個世界有個創造主
[00:03:40.200 --> 00:03:43.200]  是藉著神的道去創造這個世界
[00:03:43.200 --> 00:03:46.000]  去向門徒教導神的話語
[00:03:46.000 --> 00:03:48.600]  讓人能夠明白神的道理
[00:03:48.600 --> 00:03:50.600]  更加透過自己
[00:03:50.600 --> 00:03:53.000]  死而復活的神蹟
[00:03:54.200 --> 00:03:57.200]  去證明了神的道是千真萬確
[00:03:57.200 --> 00:03:58.600]  並且
[00:03:58.600 --> 00:04:01.200]  顯出上帝的大能
[00:04:01.200 --> 00:04:05.400]  所以我們要怎樣才能夠認出復活的主呢?
[00:04:05.400 --> 00:04:08.200]  就要從神的話語入手
[00:04:08.200 --> 00:04:10.600]  當我們記得神的話語的時候
[00:04:10.600 --> 00:04:13.000]  就能夠認出這位復活的主
[00:04:13.000 --> 00:04:14.800]  在哪裏見到呢?
[00:04:14.800 --> 00:04:17.600]  在路加方的第24章
[00:04:17.600 --> 00:04:18.800]  路加方最後一章
[00:04:18.800 --> 00:04:21.200]  就是耶穌基督已經復活了
[00:04:21.200 --> 00:04:22.800]  在七天的頭一天
[00:04:22.800 --> 00:04:24.600]  這段經文我不讀了 時間關係
[00:04:24.600 --> 00:04:27.600]  婦女在早上一早起來
[00:04:27.600 --> 00:04:30.200]  就想去拜祭耶穌
[00:04:30.200 --> 00:04:32.000]  去高沒耶穌
[00:04:32.000 --> 00:04:33.800]  但是去到墳墓門口
[00:04:33.800 --> 00:04:34.600]  大家知道了
[00:04:34.600 --> 00:04:36.200]  墳墓門口已經開了
[00:04:36.200 --> 00:04:38.000]  她們就去到墳墓裏面
[00:04:38.000 --> 00:04:40.200]  從死人當中尋找活人
[00:04:40.200 --> 00:04:41.800]  但是找不到
[00:04:41.800 --> 00:04:44.600]  只見到兩個人在旁邊衣服放光
[00:04:44.600 --> 00:04:45.800]  她們很害怕
[00:04:45.800 --> 00:04:48.600]  但是這兩個好像天使一樣的人
[00:04:48.600 --> 00:04:50.800]  就向這班婦女說
[00:04:51.200 --> 00:04:53.600]  為何在死人當中尋找活人呢?
[00:04:53.600 --> 00:04:56.000]  很有趣
[00:04:56.000 --> 00:04:57.200]  我們經常都是
[00:04:57.200 --> 00:05:01.400]  在一些錯誤的方向裏面尋找
[00:05:01.400 --> 00:05:03.000]  神的道 所以尋找不到
[00:05:03.000 --> 00:05:04.400]  耶穌已經復活了
[00:05:04.400 --> 00:05:05.600]  你為何在死人裏面
[00:05:05.600 --> 00:05:07.400]  能夠找到復活的耶穌呢?
[00:05:07.400 --> 00:05:09.600]  我們經常用人的角度
[00:05:09.600 --> 00:05:11.400]  用人的智慧去思考
[00:05:11.400 --> 00:05:13.400]  所以永遠都不能夠明白神的道
[00:05:13.400 --> 00:05:15.800]  因為神的道是神的話語
[00:05:15.800 --> 00:05:17.800]  我們從人的智慧怎能夠明白呢?
[00:05:17.800 --> 00:05:20.200]  我們必須要靠著神給我們的智慧
[00:05:20.600 --> 00:05:21.600]  神給我們的眼光
[00:05:21.600 --> 00:05:23.000]  才能夠明白神的話語
[00:05:23.000 --> 00:05:24.200]  同樣
[00:05:24.200 --> 00:05:25.800]  這班天使
[00:05:25.800 --> 00:05:27.200]  因為這兩個天使
[00:05:27.200 --> 00:05:31.000]  就令到婦女記得神的話語
[00:05:31.000 --> 00:05:33.200]  耶穌幾多曾經說過的話
[00:05:33.200 --> 00:05:34.800]  我們請大家讀第七節
[00:05:34.800 --> 00:05:35.800]  一二三
[00:05:35.800 --> 00:05:40.400]  「她說:人子必須被交在罪人手裏
[00:05:40.400 --> 00:05:42.200]  釘在十字架上
[00:05:42.200 --> 00:05:43.800]  第三天復活」
[00:05:43.800 --> 00:05:45.200]  耶穌幾多在哪裏說過?
[00:05:45.200 --> 00:05:47.600]  在很多次
[00:05:48.000 --> 00:05:50.600]  在耶穌被釘之前
[00:05:50.600 --> 00:05:52.200]  已經在門徒幾次說
[00:05:52.200 --> 00:05:54.400]  祂會受死、受苦、受害
[00:05:54.400 --> 00:05:55.600]  並且會復活
[00:05:55.600 --> 00:05:57.800]  而且不是一次、兩次
[00:05:57.800 --> 00:05:59.600]  而是三次之多
[00:05:59.600 --> 00:06:02.400]  但是門徒好像完全不記得
[00:06:02.400 --> 00:06:04.000]  婦女都不記得
[00:06:04.000 --> 00:06:06.200]  但是當天使再提醒
[00:06:06.200 --> 00:06:08.000]  要記起耶穌幾多說話的時候
[00:06:08.000 --> 00:06:10.000]  他們就記起神的
[00:06:10.000 --> 00:06:11.800]  耶穌說的話
[00:06:11.800 --> 00:06:15.000]  所以他們就認出了耶穌幾多復活
[00:06:15.000 --> 00:06:17.200]  他們就回到門徒當中
[00:06:17.200 --> 00:06:19.800]  宣揚主復活的消息
[00:06:19.800 --> 00:06:23.400]  但是門徒仍然不相信
[00:06:23.400 --> 00:06:28.800]  有時我們都會忘記了神的話語
[00:06:28.800 --> 00:06:30.600]  放下了神的話語
[00:06:30.600 --> 00:06:31.200]  為什麼呢?
[00:06:31.200 --> 00:06:33.800]  為什麼我們有時會忘記了神的話語呢?
[00:06:33.800 --> 00:06:37.800]  可能有時因為我們沒有心
[00:06:37.800 --> 00:06:39.200]  很多時候
[00:06:39.200 --> 00:06:41.600]  我們老公有時忘記了老婆說的話
[00:06:41.600 --> 00:06:43.600]  忘記了媽媽說的話
[00:06:43.600 --> 00:06:45.000]  因為我們不相信
[00:06:45.000 --> 00:06:47.200]  或者我們將祂放在很低的位置
[00:06:47.200 --> 00:06:48.800]  如果是神的話
[00:06:48.800 --> 00:06:50.600]  可能更加因為我們有罪
[00:06:50.600 --> 00:06:52.800]  我們被罪惡阻隔
[00:06:52.800 --> 00:06:53.800]  對神的話語
[00:06:53.800 --> 00:06:55.800]  輕視或者不相信或者不記得
[00:06:55.800 --> 00:06:58.000]  或者我們從人的角度出發
[00:06:58.000 --> 00:07:00.400]  但是我最近看
[00:07:00.400 --> 00:07:02.600]  其實我們教務同工收到一些通訊
[00:07:02.600 --> 00:07:03.200]  經常都會寄來
[00:07:03.200 --> 00:07:05.200]  這本叫《聖賢通訊》
[00:07:05.200 --> 00:07:08.600]  裡面有一個叫《重塑愛慕主導的人生》
[00:07:08.600 --> 00:07:09.600]  有一個統計
[00:07:09.600 --> 00:07:11.200]  這個加拿大的牧師
[00:07:11.200 --> 00:07:13.600]  就將加拿大一份叫《今天的信仰》
[00:07:13.600 --> 00:07:14.400]  Faith Today
[00:07:14.800 --> 00:07:17.000]  帶出來的統計是去發表
[00:07:17.000 --> 00:07:19.800]  一個讀經的浸行統計
[00:07:19.800 --> 00:07:21.600]  在2014年6月
[00:07:21.600 --> 00:07:25.800]  原來自從1996年開始有統計之後
[00:07:25.800 --> 00:07:28.200]  每個禮拜
[00:07:28.200 --> 00:07:29.800]  應該說跟這個表
[00:07:29.800 --> 00:07:32.200]  每天都會讀一次聖經的人有多少呢?
[00:07:32.200 --> 00:07:33.800]  可能1996年沒有統計
[00:07:33.800 --> 00:07:34.800]  只有5%
[00:07:34.800 --> 00:07:37.400]  每個禮拜讀一次聖經的人
[00:07:37.400 --> 00:07:39.200]  就28%
[00:07:39.200 --> 00:07:40.400]  下跌到11%
[00:07:40.400 --> 00:07:42.800]  每個要讀一次聖經的人
[00:07:42.800 --> 00:07:44.000]  就只有14%
[00:07:44.400 --> 00:07:46.000]  每個禮拜上教會聚會的人
[00:07:46.000 --> 00:07:47.800]  27%下跌到16%
[00:07:47.800 --> 00:07:51.200]  挺嚴重的
[00:07:51.200 --> 00:07:52.800]  我也想做一下這個統計
[00:07:52.800 --> 00:07:55.800]  如果你每天都會讀聖經的話
[00:07:55.800 --> 00:07:56.600]  不要算教會
[00:07:56.600 --> 00:07:58.000]  剛才大家讀完了
[00:07:58.000 --> 00:07:59.400]  不算這些
[00:07:59.400 --> 00:08:00.600]  就是不在教會裡面的
[00:08:00.600 --> 00:08:02.400]  在你教會以外的地方
[00:08:02.400 --> 00:08:03.800]  你都會每天
[00:08:03.800 --> 00:08:05.800]  每天都讀一次聖經的人舉手
[00:08:05.800 --> 00:08:08.600]  也不多
[00:08:08.600 --> 00:08:10.800]  可能只有10%都沒有
[00:08:10.800 --> 00:08:12.600]  每週
[00:08:12.600 --> 00:08:14.000]  大家每天都繼續舉手
[00:08:14.000 --> 00:08:14.800]  每週的
[00:08:14.800 --> 00:08:16.600]  每週都要讀一次聖經的人舉手
[00:08:16.600 --> 00:08:18.600]  每個禮拜的聖經的人多了一點
[00:08:18.600 --> 00:08:20.600]  比我看樣子多了3%
[00:08:20.600 --> 00:08:21.800]  每個月
[00:08:21.800 --> 00:08:23.400]  舉手繼續
[00:08:23.400 --> 00:08:25.200]  每個月都要讀一次聖經的人舉手
[00:08:25.200 --> 00:08:27.200]  也不是全部
[00:08:27.200 --> 00:08:27.800]  真的
[00:08:27.800 --> 00:08:29.400]  都有點流汗
[00:08:29.400 --> 00:08:33.400]  最震撼的消息就是
[00:08:33.400 --> 00:08:35.800]  原來自從我們有了這些
[00:08:35.800 --> 00:08:37.400]  手機上網
[00:08:37.400 --> 00:08:39.200]  應該每個人都有一本聖經
[00:08:39.200 --> 00:08:41.600]  已經下載了220萬本聖經
[00:08:41.600 --> 00:08:43.200]  在手機裡面
[00:08:43.200 --> 00:08:45.600]  但是為什麼讀聖經的人沒有增多呢?
[00:08:45.600 --> 00:08:48.400]  仍然好像還要減少得這麼淒涼
[00:08:48.400 --> 00:08:49.600]  怎麼辦呢?
[00:08:49.600 --> 00:08:53.200]  曾永光牧師
[00:08:53.200 --> 00:08:57.200]  加拿大的聖賢義務總幹事
[00:08:57.200 --> 00:08:58.400]  其中一個原因
[00:08:58.400 --> 00:08:59.400]  無他的
[00:08:59.400 --> 00:09:02.000]  基督徒已經被現在的電腦
[00:09:02.000 --> 00:09:03.000]  Apps
[00:09:03.000 --> 00:09:03.600]  手機
[00:09:03.600 --> 00:09:04.400]  很多東西
[00:09:04.400 --> 00:09:06.200]  搶去了你的注意力
[00:09:06.200 --> 00:09:07.800]  因為太方便了
[00:09:07.800 --> 00:09:09.600]  雖然現在打去聖經都很方便
[00:09:09.600 --> 00:09:10.400]  隨時
[00:09:10.400 --> 00:09:11.800]  但是更加方便的就是
[00:09:11.800 --> 00:09:12.400]  一打去聖經
[00:09:12.400 --> 00:09:13.400]  很多信息在那裏
[00:09:13.400 --> 00:09:14.600]  又要回覆一下
[00:09:14.600 --> 00:09:15.600]  然後連接到哪裏
[00:09:15.600 --> 00:09:17.600]  又去另一個Facebook看看
[00:09:17.600 --> 00:09:19.400]  又去打一下別人的WhatsApp
[00:09:19.400 --> 00:09:23.800]  上網上的社交網站
[00:09:23.800 --> 00:09:25.800]  那些什麼高登平台
[00:09:25.800 --> 00:09:28.400]  現在還可以看電視
[00:09:28.400 --> 00:09:29.600]  在手機裡面
[00:09:29.600 --> 00:09:31.400]  所以太多東西吸引力
[00:09:31.400 --> 00:09:34.200]  奪去了我們信徒的心
[00:09:34.200 --> 00:09:35.600]  其實
[00:09:35.600 --> 00:09:37.000]  聖經早就說了
[00:09:37.000 --> 00:09:39.000]  《約翰一書二則壽節》說
[00:09:39.000 --> 00:09:40.400]  肉體的情慾
[00:09:40.400 --> 00:09:41.400]  眼目的情慾
[00:09:41.400 --> 00:09:42.600]  今生的驕傲
[00:09:42.600 --> 00:09:44.600]  太多的吸引力
[00:09:44.600 --> 00:09:47.000]  吸引了我們信徒的心
[00:09:47.000 --> 00:09:49.200]  很多免費的Apps
[00:09:49.200 --> 00:09:50.800]  免費的資訊
[00:09:50.800 --> 00:09:52.600]  在我們的手上
[00:09:52.600 --> 00:09:53.600]  當你看聖經的時候
[00:09:53.600 --> 00:09:54.200]  心動一動
[00:09:54.200 --> 00:09:55.400]  一揭開旁邊的那一頁
[00:09:55.400 --> 00:09:57.600]  那你就沒有看聖經了
[00:09:57.600 --> 00:10:00.400]  失去了看聖經的機會
[00:10:00.400 --> 00:10:03.000]  被很多的資訊
[00:10:03.000 --> 00:10:05.000]  很多吸引的東西
[00:10:05.000 --> 00:10:07.800]  奪去了你對神話與學務的心
[00:10:07.800 --> 00:10:11.200]  信徒的心就被世界佔據了
[00:10:12.200 --> 00:10:13.400]  難以成長
[00:10:13.400 --> 00:10:16.000]  無法成為一個偽生的門徒
[00:10:16.000 --> 00:10:19.000]  更加不能夠投資在神的國裡面
[00:10:19.000 --> 00:10:22.200]  為什麼你不記得神的話語呢?
[00:10:22.200 --> 00:10:24.200]  為什麼你沒有讀經呢?
[00:10:24.200 --> 00:10:27.200]  為什麼你單看了這麼多本聖經都沒有看呢?
[00:10:27.200 --> 00:10:29.200]  值得我們的心思
[00:10:29.200 --> 00:10:30.600]  值得我們的反思
[00:10:30.600 --> 00:10:34.200]  所以為什麼婦女一開始不能夠
[00:10:34.200 --> 00:10:36.000]  認出復活的主呢?
[00:10:36.000 --> 00:10:38.600]  因為她們還沒有將神的話語
[00:10:38.600 --> 00:10:39.800]  記在心裡面
[00:10:40.200 --> 00:10:42.200]  但是當天使再向這班
[00:10:42.200 --> 00:10:44.600]  婦女提醒的時候
[00:10:44.600 --> 00:10:46.000]  當她們記起神的話語的時候
[00:10:46.000 --> 00:10:47.600]  她們認出主的復活
[00:10:47.600 --> 00:10:48.800]  她們知道
[00:10:48.800 --> 00:10:51.600]  耶穌基督所說的話是千真萬確的
[00:10:51.600 --> 00:10:54.600]  「人子必須被交在罪人手裡
[00:10:54.600 --> 00:10:57.000]  釘在十字架上第三天復活」
[00:10:57.000 --> 00:10:59.400]  耶穌基督祂的復活就證明了
[00:10:59.400 --> 00:11:01.800]  神的話語是千真萬確的
[00:11:01.800 --> 00:11:04.200]  耶穌就是那位死而復活的真神
[00:11:04.200 --> 00:11:05.600]  祂是有能力的主
[00:11:05.600 --> 00:11:07.000]  是那位德性的主
[00:11:07.000 --> 00:11:09.600]  祂所說的話每一句
[00:11:10.000 --> 00:11:11.200]  都會應驗
[00:11:11.200 --> 00:11:13.200]  所以不單止這句話
[00:11:13.200 --> 00:11:14.800]  所有在聖經裡面
[00:11:14.800 --> 00:11:17.400]  指向著耶穌基督的說話
[00:11:17.400 --> 00:11:18.600]  都要應驗
[00:11:18.600 --> 00:11:20.200]  所以讓我們知道
[00:11:20.200 --> 00:11:23.400]  我們怎樣能夠認出復活的主呢?
[00:11:23.400 --> 00:11:27.000]  就是神的道幫我們認出復活的主
[00:11:27.000 --> 00:11:29.200]  當我們認出復活的主的時候
[00:11:29.200 --> 00:11:31.800]  復活的主現在在哪裡呢?
[00:11:31.800 --> 00:11:34.400]  復活的主現在在哪裡呢?
[00:11:34.400 --> 00:11:37.400]  我給大家一片刻的時間去想想
[00:11:37.400 --> 00:11:39.800]  你認不認出復活的主呢?
[00:11:40.200 --> 00:11:42.600]  復活的主現在又在哪裡呢?
[00:11:42.600 --> 00:11:56.200]  我們怎樣才能夠認出復活的主呢?
[00:11:56.200 --> 00:11:58.400]  就要靠著神的話語
[00:11:58.400 --> 00:12:00.600]  所以我們今天都打開聖經
[00:12:00.600 --> 00:12:04.000]  如果你想體驗一下
[00:12:04.000 --> 00:12:04.800]  我都鼓勵你
[00:12:04.800 --> 00:12:06.000]  雖然PowerPoint有
[00:12:06.000 --> 00:12:07.600]  但你都要打開你
[00:12:07.800 --> 00:12:10.000]  椅底那本聖經或者打開你手機那本聖經
[00:12:10.000 --> 00:12:11.200]  希望你打開的時候
[00:12:11.200 --> 00:12:12.200]  就真的打開
[00:12:12.200 --> 00:12:14.400]  就不是在看旁邊的Facebook
[00:12:14.400 --> 00:12:17.600]  或者拿去其他地方
[00:12:17.600 --> 00:12:20.000]  我們揭開路加方的就是二十四章
[00:12:20.000 --> 00:12:21.800]  十八…十三節
[00:12:21.800 --> 00:12:24.000]  路加方的二十四章
[00:12:24.000 --> 00:12:24.800]  十三節
[00:12:24.800 --> 00:12:27.200]  你看的聖經可能跟我的PowerPoint有點不同
[00:12:27.200 --> 00:12:29.200]  因為我本來是和合本修訂版
[00:12:29.200 --> 00:12:32.200]  當然你都已經可以在網上找到和合本修訂版了
[00:12:32.200 --> 00:12:34.400]  那我們會讀十三到…
[00:12:36.400 --> 00:12:38.000]  去到二十七節的
[00:12:38.000 --> 00:12:40.200]  路加方第二十四章
[00:12:40.200 --> 00:12:41.600]  十三到二十七節
[00:12:41.600 --> 00:12:43.400]  我們一起讀
[00:12:43.400 --> 00:12:44.200]  一、二、三
[00:12:44.200 --> 00:12:45.400]  同一天
[00:12:45.400 --> 00:12:48.000]  門徒中有兩…讀PowerPoint那個
[00:12:48.000 --> 00:12:48.400]  不好意思
[00:12:48.400 --> 00:12:50.400]  你們那本聖經跟我的有點不同
[00:12:50.400 --> 00:12:53.000]  真的有點矛盾
[00:12:53.000 --> 00:12:56.000]  讀那個就跟我們的花譯上的問題
[00:12:56.000 --> 00:12:58.200]  一字就讀PowerPoint那個
[00:12:58.200 --> 00:12:58.800]  一、二、三
[00:12:58.800 --> 00:13:00.200]  同一天
[00:13:00.200 --> 00:13:03.400]  門徒中有兩個人往一個村子去
[00:13:04.000 --> 00:13:06.400]  這村子名叫以馬五師
[00:13:06.400 --> 00:13:09.200]  離耶路撒冷約有二十五里
[00:13:09.200 --> 00:13:13.000]  他們彼此談論所發生的這一切事
[00:13:13.000 --> 00:13:15.400]  正交談議論的時候
[00:13:15.400 --> 00:13:17.600]  耶穌親自走近他們
[00:13:17.600 --> 00:13:19.000]  和他們同行
[00:13:19.000 --> 00:13:22.000]  可是他們的眼睛模糊了
[00:13:22.000 --> 00:13:23.200]  沒認出他
[00:13:23.200 --> 00:13:25.000]  耶穌對他們說
[00:13:25.000 --> 00:13:27.200]  你們一邊走一邊談
[00:13:27.200 --> 00:13:29.800]  彼此談論的是什麼事呢
[00:13:29.800 --> 00:13:31.600]  他們就站著
[00:13:31.600 --> 00:13:33.400]  墊上戴著袖蓉
[00:13:33.800 --> 00:13:37.200]  兩人中有一個名叫格劉巴的回答
[00:13:37.200 --> 00:13:40.000]  你是在耶路撒冷的旅客中
[00:13:40.000 --> 00:13:42.600]  唯一還不知道這幾天
[00:13:42.600 --> 00:13:45.400]  在哪裡發生了什麼事的人嗎
[00:13:45.400 --> 00:13:47.400]  耶穌對他說
[00:13:47.400 --> 00:13:48.800]  什麼事呢
[00:13:48.800 --> 00:13:50.400]  他們對他說
[00:13:50.400 --> 00:13:52.000]  亞撒勒人
[00:13:52.000 --> 00:13:53.000]  耶穌的事
[00:13:53.000 --> 00:13:54.800]  他是個先知
[00:13:54.800 --> 00:13:57.000]  在神和眾百姓面前
[00:13:57.000 --> 00:13:59.400]  說話行事都大有能力
[00:14:02.600 --> 00:14:03.800]  請把他解去
[00:14:03.800 --> 00:14:05.200]  定了死罪
[00:14:05.200 --> 00:14:07.000]  釘在十字架上
[00:14:07.000 --> 00:14:11.200]  但我們數來所盼望要救贖以色列民的
[00:14:11.200 --> 00:14:12.200]  就是他
[00:14:12.200 --> 00:14:13.600]  不但如此
[00:14:13.600 --> 00:14:15.800]  這些事發生到現在
[00:14:15.800 --> 00:14:17.200]  已經三天了
[00:14:17.200 --> 00:14:18.200]  還有
[00:14:18.200 --> 00:14:20.400]  我們中間的幾個婦女
[00:14:20.400 --> 00:14:21.800]  使我們驚奇
[00:14:21.800 --> 00:14:24.200]  她們清早去了墳墓
[00:14:24.200 --> 00:14:26.000]  不見她的身體
[00:14:26.000 --> 00:14:28.000]  就回來告訴我們
[00:14:28.000 --> 00:14:31.000]  說她們看見了天使顯現
[00:14:31.000 --> 00:14:32.400]  說她活了
[00:14:33.000 --> 00:14:36.600]  又有我們的幾個人往墳墓那裡去
[00:14:36.600 --> 00:14:39.800]  所發現的正如婦女們所說的
[00:14:39.800 --> 00:14:41.800]  只是沒有看見她
[00:14:41.800 --> 00:14:43.600]  耶穌對她們說
[00:14:43.600 --> 00:14:45.200]  無恥的人啊
[00:14:45.200 --> 00:14:47.200]  先知所說的一切話
[00:14:47.200 --> 00:14:49.800]  你們的心信得太遲鈍了
[00:14:49.800 --> 00:14:53.200]  基督不是必須受這些苦難
[00:14:53.200 --> 00:14:55.400]  然後進入他的榮耀嗎
[00:14:55.400 --> 00:14:59.000]  於是他從摩西和眾仙之起
[00:14:59.000 --> 00:15:01.800]  凡經上所指著自己的話
[00:15:02.000 --> 00:15:04.200]  都給她們作了解釋
[00:15:04.200 --> 00:15:05.800]  當然留意我Underline
[00:15:05.800 --> 00:15:08.600]  或者深色的字
[00:15:08.600 --> 00:15:10.600]  還有紅色的字
[00:15:10.600 --> 00:15:14.800]  聖經就是主的道
[00:15:14.800 --> 00:15:18.200]  即是人手寄下來
[00:15:18.200 --> 00:15:20.400]  是神的話語
[00:15:20.400 --> 00:15:23.200]  聖經就是讓我們能夠認出
[00:15:23.200 --> 00:15:25.000]  復活主的約時
[00:15:25.000 --> 00:15:26.600]  一個很關鍵的東西
[00:15:26.600 --> 00:15:28.400]  聖經就是讓我們能夠認出
[00:15:28.400 --> 00:15:30.200]  復活主的約時
[00:15:31.200 --> 00:15:33.800]  這兩個門徒其實都熟悉聖經嗎
[00:15:33.800 --> 00:15:35.000]  都熟悉的
[00:15:35.000 --> 00:15:37.000]  雖然都要耶穌幫我們補課
[00:15:37.000 --> 00:15:38.200]  但在21節他說
[00:15:38.200 --> 00:15:40.400]  我們素來所盼望要救贖以色列的
[00:15:40.400 --> 00:15:41.400]  就是他
[00:15:41.400 --> 00:15:43.000]  即是說這兩個門徒
[00:15:43.000 --> 00:15:44.600]  他們一直都很熟悉聖經
[00:15:44.600 --> 00:15:46.800]  裏面所提及的那位尼塞亞
[00:15:46.800 --> 00:15:48.600]  舊約裏面提及的尼塞亞
[00:15:48.600 --> 00:15:50.200]  一直都覺得就是他了
[00:15:50.200 --> 00:15:51.400]  就是耶穌了
