
[00:00:00.000 --> 00:00:04.520]  各位弟兄姊妹,今天我們一齊來讀一讀
[00:08:34.680 --> 00:08:36.480]  耶穌做過不少這些事情
[00:08:36.480 --> 00:08:40.880]  可能就少了一些所謂的驚奇
[00:08:40.880 --> 00:08:46.680]  但是除了帶來這一群人很驚訝之外
[00:08:46.680 --> 00:08:52.880]  也是令到那群文士和法利賽人的神經被觸動
[00:08:52.880 --> 00:08:54.880]  因為在他們的系統
[00:08:54.880 --> 00:08:56.880]  在他們的教導裡面
[00:08:56.880 --> 00:09:00.480]  找不到一個位置可以去挑戰耶穌
[00:09:00.480 --> 00:09:04.280]  所以也是在這樣的情況下
[00:09:04.280 --> 00:09:10.480]  這個神蹟打破了很多他們固有的想法
[00:09:10.480 --> 00:09:13.280]  每一次看這段經文的時候
[00:09:13.280 --> 00:09:17.880]  都有很多很多啟發性的地方給了我自己
[00:09:17.880 --> 00:09:21.080]  最初看的時候就是看到
[00:09:21.080 --> 00:09:25.280]  坦子信心朋友的信心
[00:09:25.280 --> 00:09:28.680]  然後當換另一個角度去想
[00:09:28.680 --> 00:09:32.880]  究竟為什麼耶穌要去赦免這個坦子的罪
[00:09:32.880 --> 00:09:35.080]  他的罪在哪裡呢?
[00:09:35.080 --> 00:09:40.880]  我想我以前也跟弟兄姊妹一起看這段經文也介紹過
[00:09:40.880 --> 00:09:46.080]  坦子的罪我們沒有辦法知道他的身世背景
[00:09:46.080 --> 00:09:47.480]  其實不太知道
[00:09:47.480 --> 00:09:50.880]  但是我曾經被小學生告訴過
[00:09:50.880 --> 00:09:55.080]  牧師,這段經文已經說了坦子有什麼罪
[00:09:55.080 --> 00:09:59.080]  他串謀那四個朋友拆了別人的屋頂
[00:09:59.080 --> 00:10:03.680]  不問別人,這是刑事毀壞,拘捕吧,拆別人的屋頂
[00:10:03.680 --> 00:10:06.280]  你想想你今天去拆別人的牆
[00:10:06.280 --> 00:10:09.280]  如果你不是去屋宇署拆僭建,你被不被拘捕呢?
[00:10:09.280 --> 00:10:11.680]  肯定被拘捕,你砸爛別人的牆
[00:10:11.680 --> 00:10:15.080]  砸穿別人的天花,還不有罪
[00:10:15.080 --> 00:10:17.880]  小朋友的創意是非常厲害
[00:10:17.880 --> 00:10:19.880]  好了,接著還沒完
[00:10:19.880 --> 00:10:21.880]  再小一點的小朋友就說
[00:10:21.880 --> 00:10:24.280]  他們有什麼罪呢?他們打尖
[00:10:24.280 --> 00:10:28.080]  因為人人都在屋裡塞滿了
[00:10:28.080 --> 00:10:30.080]  賣不出去就排隊
[00:10:30.080 --> 00:10:34.880]  跑去拆別人的屋頂,跑進來打尖,搶走神蹟
[00:10:34.880 --> 00:10:38.280]  還不是有罪,不守規矩
[00:10:38.280 --> 00:10:40.680]  明明是應該要等的
[00:10:40.680 --> 00:10:43.480]  你不等了,跑去拆了這個屋頂
[00:10:43.480 --> 00:10:46.080]  先霸佔了,來到這裡得到醫治
[00:10:46.080 --> 00:10:47.680]  這樣又是不對的
[00:10:47.680 --> 00:10:52.080]  你想想有多少地方是富有創意呢?
[00:10:52.080 --> 00:10:54.880]  所以看這段經文真的很開心
[00:10:54.880 --> 00:10:57.680]  有很多層次是聖經不說的
[00:10:57.680 --> 00:11:00.880]  我們可以估計,究竟有什麼事情發生
[00:11:00.880 --> 00:11:03.680]  但當然也不能估計得太過離譜
[00:11:03.680 --> 00:11:06.080]  當我們一直去想
[00:11:06.080 --> 00:11:10.480]  這段經文裡面,其中要處理的一個問題就是
[00:11:10.480 --> 00:11:14.880]  人有病,究竟和罪有沒有關係呢?
[00:11:14.880 --> 00:11:18.880]  人有病,究竟和罪有沒有關係呢?
[00:11:18.880 --> 00:11:23.280]  這是在舊約的時代,到了新約的時候
[00:11:23.280 --> 00:11:25.680]  同樣去問的問題
[00:11:25.680 --> 00:11:28.280]  人有病,和罪有沒有關係呢?
[00:11:28.280 --> 00:11:33.280]  我問問大家,誰覺得自己現在有點病呢?
[00:11:33.280 --> 00:11:35.280]  好了,有了
[00:11:35.280 --> 00:11:38.480]  你覺不覺得和你的罪有關呢?
[00:11:38.480 --> 00:11:40.280]  應該沒有關係吧?
[00:11:40.280 --> 00:11:41.880]  除非是什麼呢?
[00:11:41.880 --> 00:11:43.280]  昨天很冷
[00:11:43.280 --> 00:11:46.080]  你還要外出到很晚也不回家
[00:11:46.080 --> 00:11:48.080]  病了,有沒有關係呢?
[00:11:48.080 --> 00:11:50.880]  有了,這麼頑皮,這麼晚也不回家
[00:11:50.880 --> 00:11:53.080]  病了,又不穿衣服
[00:11:53.080 --> 00:11:58.480]  好了,我想我們今天未必會很快去聯想
[00:11:58.480 --> 00:12:02.880]  我的病和我的罪有關係
[00:12:02.880 --> 00:12:08.080]  但是在舊約的時代,一直開始到新約
[00:12:08.080 --> 00:12:14.280]  為什麼會有患病和罪有關呢?
[00:12:14.280 --> 00:12:19.880]  第一件事,我們知道當頒布十誡的時候
[00:12:19.880 --> 00:12:21.880]  在十誡裡面講得很清楚
[00:12:21.880 --> 00:12:26.880]  如果人去雕刻偶像,結果會是怎樣呢?
[00:12:26.880 --> 00:12:33.480]  上帝說,人專心去跟從他,去敬拜偶像
[00:12:33.480 --> 00:12:38.680]  要自父及子,直到三、四代都追討這個罪
[00:12:38.680 --> 00:12:41.480]  但是愛我守我誡命的
[00:12:41.480 --> 00:12:45.280]  上帝要向他師持,直到千代
[00:12:45.280 --> 00:12:51.280]  所以對於以色列來說,他們一直掌握的是什麼呢?
[00:12:51.280 --> 00:12:55.280]  他們國家的興衰
[00:12:55.280 --> 00:12:58.680]  他們個人的福祉或災禍
[00:12:58.680 --> 00:13:03.880]  都是跟他們有沒有跟從上帝的吩咐有直接關係
[00:13:03.880 --> 00:13:08.080]  當個人不跟從上帝的吩咐,做錯了
[00:13:08.080 --> 00:13:09.680]  上帝就懲罰
[00:13:09.680 --> 00:13:11.680]  最大的懲罰是什麼呢?
[00:13:11.680 --> 00:13:12.880]  當然是死亡
[00:13:12.880 --> 00:13:15.280]  死亡之前通常會經歷什麼呢?
[00:13:15.280 --> 00:13:19.480]  如果不是很快就死亡,就可能會經歷病痛
[00:13:19.480 --> 00:13:22.680]  因為生老病死
[00:13:22.680 --> 00:13:26.880]  故此,病帶來死亡
[00:13:26.880 --> 00:13:31.080]  而聖經告訴你,死亡就是罪進入世界的結果
[00:13:31.080 --> 00:13:34.280]  因此罪和病就連繫起來了
[00:13:34.280 --> 00:13:37.280]  這個是在舊約開始已經有的
[00:13:37.280 --> 00:13:41.280]  到了新約的時候,我相信最經典的一個教導
[00:13:41.280 --> 00:13:44.080]  讓我們知道的就是在《養恆福音》第九章
[00:13:44.080 --> 00:13:47.080]  第一至第四十一節的討論
[00:13:47.080 --> 00:13:50.080]  就是有一個生來盲眼的人
[00:13:50.080 --> 00:13:52.680]  到了耶穌的前面
[00:13:52.680 --> 00:13:55.280]  接著耶穌的門徒就問
[00:13:55.280 --> 00:13:57.680]  究竟這個盲眼的人
[00:13:57.680 --> 00:14:00.080]  是他有罪
[00:14:00.080 --> 00:14:02.680]  還是他的父親有罪
[00:14:02.680 --> 00:14:05.480]  所以使得他這樣
[00:14:05.480 --> 00:14:07.680]  好了,仍然離不開
[00:14:07.680 --> 00:14:09.280]  不僅是自己的罪
[00:14:09.280 --> 00:14:16.280]  也跟早一輩或者祂的祖先的罪有關係
[00:14:16.280 --> 00:14:19.280]  所以這裡就衍生了一個問題
[00:14:19.280 --> 00:14:22.480]  在過去我們聽過一些說法就是
[00:14:22.480 --> 00:14:24.680]  一個人要去信主的時候
[00:14:24.680 --> 00:14:27.280]  不僅要承認自己的罪
[00:14:27.280 --> 00:14:31.280]  還要承認祖先去拜偶像
[00:14:31.280 --> 00:14:33.880]  不去認識神的罪
[00:14:33.880 --> 00:14:35.280]  當然
[00:14:35.280 --> 00:14:38.280]  我們不可以說這種想法全部是錯的
[00:14:38.280 --> 00:14:40.680]  但是如果到了新約的時候
[00:14:40.680 --> 00:14:43.480]  耶穌其實是很清楚地指出
[00:14:43.480 --> 00:14:47.080]  人有病不一定是關他自己的罪
[00:14:47.080 --> 00:14:48.680]  或者祂祖先的罪
[00:14:48.680 --> 00:14:50.680]  是為了顯出上帝的榮耀
[00:14:50.680 --> 00:14:52.280]  都可以是其中一個原因
[00:14:52.280 --> 00:14:54.680]  其實這個坦子
[00:14:54.680 --> 00:14:58.080]  為什麼要卸他的罪
[00:14:58.080 --> 00:14:59.080]  或者為什麼有病
[00:14:59.080 --> 00:15:00.480]  是沒有說到的
[00:15:00.480 --> 00:15:02.080]  不過其中一樣東西
[00:15:02.080 --> 00:15:03.080]  都很明顯的
[00:15:03.080 --> 00:15:04.480]  就是顯出上帝的榮耀
[00:15:04.480 --> 00:15:06.680]  最後很清楚地說
[00:15:06.680 --> 00:15:08.880]  就是眾人都將榮耀歸給上帝
[00:15:08.880 --> 00:15:11.080]  所以一定是有這個部分的
[00:15:11.080 --> 00:15:13.480]  另外在新約裡面也告訴我們
[00:15:13.480 --> 00:15:15.280]  人若認自己的罪
[00:15:15.280 --> 00:15:16.480]  上帝是信實的
[00:15:16.480 --> 00:15:18.480]  就要赦免我們的罪
[00:15:18.480 --> 00:15:22.280]  沒有說要去認我們祖先的罪
[00:15:22.280 --> 00:15:23.280]  但是當然
[00:15:23.280 --> 00:15:27.480]  我們知道有些生活的習慣
[00:15:27.480 --> 00:15:29.680]  有些可能不是太好的事情
[00:15:29.680 --> 00:15:32.280]  都可能跟家庭是有關的
[00:15:32.280 --> 00:15:33.480]  譬如今天
[00:15:33.480 --> 00:15:34.880]  如果我們做父母
[00:15:34.880 --> 00:15:36.080]  我們沒有好的榜樣
[00:15:36.080 --> 00:15:38.680]  很自然就會影響我們的下一代
[00:15:38.680 --> 00:15:41.480]  雖然我不會說我這些罪
[00:15:41.480 --> 00:15:43.080]  我打死都不認的
[00:15:43.080 --> 00:15:44.880]  但實在就是因為我做得不好
[00:15:44.880 --> 00:15:46.880]  所以影響我的下一代
[00:15:46.880 --> 00:15:49.680]  當我下一代醒覺的時候
[00:15:49.680 --> 00:15:52.880]  他可能真的要為了我的緣故
[00:15:52.880 --> 00:15:54.480]  來向神認錯
[00:15:54.480 --> 00:15:58.080]  因為就是由我的父親
[00:15:58.080 --> 00:15:59.680]  做了不好的榜樣
[00:15:59.680 --> 00:16:00.680]  影響了我
[00:16:00.680 --> 00:16:03.480]  所以我一方面要來向上帝認罪
[00:16:03.480 --> 00:16:05.680]  也要替我的父親
[00:16:05.680 --> 00:16:07.280]  來向上帝認罪
[00:16:07.280 --> 00:16:10.680]  當然有這樣的說法
[00:16:10.680 --> 00:16:12.080]  是沒有問題的
[00:16:12.080 --> 00:16:15.080]  但如果我們真真正正跟聖經這麼說
[00:16:15.080 --> 00:16:18.280]  上帝是要向每一個人來算帳
[00:16:18.280 --> 00:16:20.080]  所以你不要將很多事情
[00:16:20.080 --> 00:16:21.280]  都放在你祖先的身上
[00:16:21.280 --> 00:16:24.480]  要想想你自己究竟是怎樣
[00:16:24.480 --> 00:16:26.880]  所以在這一段經文
[00:16:26.880 --> 00:16:28.480]  我們回來看馬漢福音
[00:16:28.480 --> 00:16:31.080]  耶穌醫治坦子
[00:16:31.080 --> 00:16:33.280]  這個神蹟
[00:16:33.280 --> 00:16:34.680]  這個經歷
[00:16:34.680 --> 00:16:37.680]  我就要讓大家看到一件事
[00:16:37.680 --> 00:16:43.480]  信心必定是神蹟能夠發生的關鍵所在
[00:16:43.480 --> 00:16:45.880]  因為是耶穌很清楚地說
[00:16:45.880 --> 00:16:47.480]  是看到他們的信心
[00:16:47.480 --> 00:16:49.280]  然後就跟坦子說
[00:16:49.280 --> 00:16:52.280]  孩子,你的罪赦了
[00:16:52.280 --> 00:16:54.680]  處理了這個問題
[00:16:54.680 --> 00:16:56.880]  然後就引起了
[00:16:56.880 --> 00:16:59.680]  法利賽人和民事的議論
[00:16:59.680 --> 00:17:03.080]  大家打開經文去看一看
[00:17:03.080 --> 00:17:05.080]  當時那些民事
[00:17:05.080 --> 00:17:06.680]  那些法利賽人
[00:17:06.680 --> 00:17:10.880]  他們究竟在一個什麼位置呢?
[00:17:10.880 --> 00:17:13.880]  在第二章第六節
[00:17:13.880 --> 00:17:16.080]  我們可以看到
[00:17:16.080 --> 00:17:19.880]  當耶穌說坦子孩子你的罪赦了
[00:17:19.880 --> 00:17:21.280]  聖經繼續記載
[00:17:21.280 --> 00:17:25.080]  有幾個民事坐在那裡
[00:17:25.080 --> 00:17:27.480]  當整間屋塞滿的時候
[00:17:27.480 --> 00:17:28.880]  大家可以想像
[00:17:28.880 --> 00:17:32.280]  未必是人人都可以坐的
[00:17:32.280 --> 00:17:35.080]  有一個合理的推斷
[00:17:35.080 --> 00:17:36.680]  一定是有些人坐
[00:17:36.680 --> 00:17:38.080]  有些人站
[00:17:38.080 --> 00:17:41.280]  大家想想誰坐誰站
[00:17:41.280 --> 00:17:44.080]  大家有沒有做過一個這樣的活動
[00:17:44.080 --> 00:17:46.880]  今天有高興的事慶祝
[00:17:46.880 --> 00:17:48.480]  一起拍照
[00:17:48.480 --> 00:17:50.280]  但是地方有限
[00:17:50.280 --> 00:17:51.880]  有些坐有些站
[00:17:51.880 --> 00:17:55.280]  誰坐誰站
[00:17:55.280 --> 00:17:56.480]  是的,年紀大那些
[00:17:56.480 --> 00:17:57.680]  但是通常有時候
[00:17:57.680 --> 00:17:59.080]  譬如我去到
[00:17:59.080 --> 00:18:00.280]  牧師你坐吧
[00:18:00.280 --> 00:18:03.680]  不好意思這麼多長輩叫我坐
[00:18:03.680 --> 00:18:04.880]  坐得很不自在
[00:18:04.880 --> 00:18:05.680]  很不自然
[00:18:05.680 --> 00:18:08.880]  但是結果坐在那裡拍照
[00:18:08.880 --> 00:18:11.280]  很自然似乎這些民事
[00:18:11.280 --> 00:18:12.280]  可能都會
[00:18:12.280 --> 00:18:14.480]  當我們去到的時候
[00:18:14.480 --> 00:18:16.680]  雖然那間屋已經很擠
[00:18:16.680 --> 00:18:18.480]  但是因為他們是民事
[00:18:18.480 --> 00:18:21.680]  他們似乎是高高在上的人
[00:18:21.680 --> 00:18:24.280]  他們就被請坐到
[00:18:24.280 --> 00:18:26.280]  可能在耶穌的附近
[00:18:26.280 --> 00:18:27.880]  在前面也說不定
[00:18:27.880 --> 00:18:29.280]  而當耶穌
[00:18:29.280 --> 00:18:32.480]  他吩咐或者告訴太子
[00:18:32.480 --> 00:18:34.680]  他的罪卸了之後
[00:18:34.680 --> 00:18:37.680]  聖經描述得很仔細
[00:18:37.680 --> 00:18:40.280]  就是這幾個民事
[00:18:40.280 --> 00:18:42.080]  心裡異論
[00:18:42.080 --> 00:18:43.680]  記住他們沒有說錯
[00:18:43.680 --> 00:18:45.480]  是心裡異論
[00:18:45.480 --> 00:18:48.080]  這個人為什麼說這些話
[00:18:48.080 --> 00:18:50.080]  褻瀆上帝好像拍戲一樣
[00:18:50.080 --> 00:18:53.080]  有聲音一樣
[00:18:53.080 --> 00:18:56.480]  為什麼說他們很可能坐在耶穌附近
[00:18:56.480 --> 00:18:58.480]  就是當我們心裡異論
[00:18:58.480 --> 00:19:01.080]  當他們聽到耶穌說這句話的時候
[00:19:01.080 --> 00:19:03.080]  可能馬上變臉
[00:19:03.080 --> 00:19:05.480]  臉都黑了
[00:19:05.480 --> 00:19:07.880]  做人最重要是看別人臉色
[00:19:07.880 --> 00:19:09.880]  耶穌這件事情
[00:19:09.880 --> 00:19:11.480]  我想應該相當厲害
[00:19:11.480 --> 00:19:14.880]  一見就看到這群人皺眉頭
[00:19:14.880 --> 00:19:17.480]  心裡嘰咕嚕
[00:19:17.480 --> 00:19:19.880]  不用說也知道他們在想什麼
[00:19:19.880 --> 00:19:20.880]  所以呢
[00:19:20.880 --> 00:19:24.880]  耶穌就知道他們心裡的異論
[00:19:24.880 --> 00:19:27.480]  就馬上告訴他們
[00:19:27.480 --> 00:19:31.480]  你們心裡做什麼異論呢
[00:19:31.480 --> 00:19:33.480]  就是讓我一看
[00:19:33.480 --> 00:19:35.480]  咦!那個在皺眉頭
[00:19:35.480 --> 00:19:37.480]  當然聽不明白我說什麼
[00:19:37.480 --> 00:19:39.480]  咦!那個已經躺在那裡
[00:19:39.480 --> 00:19:40.480]  當然很累了
[00:19:40.480 --> 00:19:41.480]  就是不用說的
[00:19:41.480 --> 00:19:43.480]  一看樣子就知道
[00:19:43.480 --> 00:19:46.480]  所以就掌握了這群民事他們的異論
[00:19:46.480 --> 00:19:48.480]  所以耶穌就直接告訴他們
[00:19:48.480 --> 00:19:49.480]  你們異論什麼呢?
[00:19:49.480 --> 00:19:51.480]  你們以為我不知道嗎?
[00:19:51.480 --> 00:19:53.480]  你們覺得我在說
[00:19:53.480 --> 00:19:56.480]  這個人可以罪得赦
[00:19:56.480 --> 00:19:58.480]  是一件大逆不道的事
[00:19:58.480 --> 00:20:00.480]  因為除了上帝之外
[00:20:00.480 --> 00:20:03.480]  是沒有人可以來赦罪
[00:20:03.480 --> 00:20:04.480]  但是耶穌又說
[00:20:04.480 --> 00:20:06.480]  如果我只是說一句話
[00:20:06.480 --> 00:20:08.480]  好了,孩子,起床
[00:20:08.480 --> 00:20:11.480]  拿東西回家,可以走了
[00:20:11.480 --> 00:20:13.480]  你以為這樣比較容易嗎?
[00:20:13.480 --> 00:20:14.480]  還是我故意要說
[00:20:14.480 --> 00:20:16.480]  你的罪得到赦免
[00:20:16.480 --> 00:20:19.480]  而引起你這群人來挑戰我
[00:20:19.480 --> 00:20:20.480]  攻擊我
[00:20:20.480 --> 00:20:24.480]  究竟是哪樣對我來說會舒服一點呢?
[00:20:24.480 --> 00:20:26.480]  同樣一個神蹟
[00:20:26.480 --> 00:20:28.480]  同樣要醫治這個癱子
