
[00:00:00.000 --> 00:00:02.960]  大家手裏面是有經文的
[00:03:00.300 --> 00:03:01.740]  起碼兩年
[00:03:01.740 --> 00:03:03.540]  所以不要緊
[00:03:03.540 --> 00:03:04.300]  主若許可
[00:03:04.300 --> 00:03:07.580]  我們大家有機會繼續分享
[00:03:07.580 --> 00:03:08.860]  在這個經文裏面
[00:03:08.860 --> 00:03:09.380]  他就說
[00:03:09.380 --> 00:03:12.820]  願那為今在、昔在、以後永在的神
[00:03:12.820 --> 00:03:14.460]  這個很清楚的
[00:03:14.460 --> 00:03:16.380]  今在、昔在、以後永在
[00:03:16.380 --> 00:03:19.100]  當我們的聖經形容到神的時候
[00:03:19.100 --> 00:03:21.740]  形容到這一位創造宇宙萬物的神
[00:03:21.740 --> 00:03:23.260]  或者我們說天賦神
[00:03:23.260 --> 00:03:25.460]  或者很多時候我們說耶和華神的時候
[00:03:25.460 --> 00:03:27.380]  通常他形容的方式是甚麼
[00:03:27.380 --> 00:03:30.340]  就是今在、昔在、以後都在的
[00:03:30.340 --> 00:03:31.900]  以後永在的神
[00:03:31.900 --> 00:03:34.340]  今在、昔在、以後永在
[00:03:34.340 --> 00:03:35.460]  所以我最近看一本書
[00:03:35.460 --> 00:03:37.820]  他就講警教傳入中國
[00:03:37.820 --> 00:03:41.620]  警教其實有很多人都認為是基督教
[00:03:41.620 --> 00:03:42.420]  傳入中國的時候
[00:03:42.420 --> 00:03:45.540]  他們那時候警教是講很多年前的
[00:03:45.540 --> 00:03:47.140]  我想都有幾百年了
[00:03:47.140 --> 00:03:48.740]  如果以今時今日來說
[00:03:48.740 --> 00:03:50.740]  在那時候他們是怎樣去講神的呢
[00:03:50.740 --> 00:03:52.020]  他們在中國裏面
[00:03:52.020 --> 00:03:54.180]  他們當然是那個年代
[00:03:54.180 --> 00:03:57.340]  不是像我們那麼白話的
[00:03:57.340 --> 00:03:59.340]  所以他們當神就形容甚麼
[00:03:59.340 --> 00:04:01.700]  是先前後後
[00:04:01.700 --> 00:04:03.660]  甚麼叫先前後後
[00:04:03.660 --> 00:04:05.500]  我們前前後後都知道
[00:04:05.500 --> 00:04:08.100]  大家看看前前後後有沒有些人
[00:04:08.100 --> 00:04:08.620]  你認識的
[00:04:08.620 --> 00:04:10.140]  左左右右有沒有些朋友在
[00:04:10.140 --> 00:04:11.180]  我們會這樣說
[00:04:11.180 --> 00:04:12.300]  前前就是前面
[00:04:12.300 --> 00:04:13.140]  後後就是後面
[00:04:13.140 --> 00:04:14.540]  原來先前是甚麼
[00:04:14.540 --> 00:04:16.420]  是先前的先
[00:04:16.420 --> 00:04:17.500]  在後的後
[00:04:17.500 --> 00:04:18.780]  明白我說甚麼嗎
[00:04:18.780 --> 00:04:20.140]  即是說如果你說
[00:04:20.140 --> 00:04:22.220]  這個神是何時出現的
[00:04:22.220 --> 00:04:25.420]  是否在很先前出現
[00:04:25.420 --> 00:04:25.900]  不是
[00:04:25.900 --> 00:04:27.820]  你去到最先前的還要先
[00:04:27.820 --> 00:04:31.180]  可以先過那個先
[00:04:31.180 --> 00:04:32.700]  先前那個先
[00:04:32.700 --> 00:04:33.340]  後後
[00:04:33.340 --> 00:04:35.100]  那他到何時的這個神
[00:04:35.100 --> 00:04:38.380]  就是後過你認為那個後
[00:04:38.380 --> 00:04:39.820]  這個最後了
[00:04:39.820 --> 00:04:40.220]  不是
[00:04:40.220 --> 00:04:41.540]  還要比他再後
[00:04:41.540 --> 00:04:42.260]  那個最後
[00:04:42.260 --> 00:04:42.500]  不是
[00:04:42.500 --> 00:04:43.900]  還要比他再後
[00:04:43.900 --> 00:04:47.820]  所以在那個時候景教就叫神先先後後
[00:04:47.820 --> 00:04:48.700]  好了
[00:04:48.700 --> 00:04:49.580]  說了這麼多
[00:04:49.580 --> 00:04:51.500]  不然說到兩點都說不完
[00:04:51.500 --> 00:04:54.820]  接下來有一點點困難
[00:04:54.820 --> 00:04:57.660]  就是與他寶座前的七靈
[00:04:57.660 --> 00:04:59.940]  甚麼叫寶座前的七靈
[00:04:59.940 --> 00:05:01.820]  有些人就說七靈
[00:05:01.820 --> 00:05:03.380]  就是七個天使
[00:05:03.380 --> 00:05:04.940]  所以天主教比較
[00:05:04.940 --> 00:05:05.820]  我用比較
[00:05:05.820 --> 00:05:06.820]  不要說他一定是
[00:05:06.820 --> 00:05:09.220]  傾向就是七個天使
[00:05:09.220 --> 00:05:11.260]  因為在天主教的文獻裏面
[00:05:11.260 --> 00:05:12.340]  我不是說聖經
[00:05:12.340 --> 00:05:14.100]  大家要聽清楚分別
[00:05:14.100 --> 00:05:16.700]  我們的聖經就是三九二十七
[00:05:16.700 --> 00:05:18.020]  三乘九等於二十七
[00:05:18.020 --> 00:05:19.660]  舊約三十九卷
[00:05:19.660 --> 00:05:21.140]  新約二十七卷
[00:05:21.140 --> 00:05:24.020]  猶太人的聖經是舊約
[00:05:24.020 --> 00:05:25.140]  如果我沒有記錯
[00:05:25.140 --> 00:05:26.420]  是二十二卷
[00:05:26.420 --> 00:05:30.100]  起碼是猶太人所讀的那本聖經
[00:05:30.100 --> 00:05:31.340]  他們不叫舊約的
[00:05:31.340 --> 00:05:33.460]  是你們弄了新約出來的
[00:05:33.460 --> 00:05:33.900]  是不是
[00:05:33.900 --> 00:05:35.220]  這個就是我們的聖經
[00:05:35.220 --> 00:05:36.100]  只有二十二卷
[00:05:36.100 --> 00:05:37.340]  為甚麼他只有二十二卷
[00:05:37.340 --> 00:05:39.060]  跟我們的三十九卷不同
[00:05:39.060 --> 00:05:39.780]  不是
[00:05:39.780 --> 00:05:40.940]  是一樣的
[00:05:40.940 --> 00:05:44.020]  因為他們會將摩西五經
[00:05:44.020 --> 00:05:45.980]  叫做Torah一句
[00:05:45.980 --> 00:05:47.540]  五就變成一
[00:05:47.540 --> 00:05:48.420]  你明白我的意思嗎
[00:05:48.420 --> 00:05:50.820]  有些東西加起來
[00:05:50.820 --> 00:05:53.580]  就變成跟我們的一模一樣那麼多卷
[00:05:53.580 --> 00:05:54.780]  沒有分別
[00:05:54.780 --> 00:05:55.820]  天主教的聖經
[00:05:55.820 --> 00:05:57.140]  一樣有三十九卷
[00:05:57.140 --> 00:05:58.620]  舊約沒有分別
[00:05:58.620 --> 00:05:59.860]  新約二十七卷
[00:05:59.860 --> 00:06:01.020]  跟我們的二十七卷
[00:06:01.020 --> 00:06:01.700]  都是那麼多
[00:06:01.700 --> 00:06:02.300]  沒有分別
[00:06:02.300 --> 00:06:03.340]  但是分別就是
[00:06:03.340 --> 00:06:05.660]  他在兩約中間
[00:06:05.660 --> 00:06:08.380]  舊約跟新約之間
[00:06:08.380 --> 00:06:09.940]  他們有一些書卷
[00:06:09.940 --> 00:06:12.020]  他是接受而我們不接受的
[00:06:12.020 --> 00:06:14.180]  那些在基督教的教會
[00:06:14.180 --> 00:06:15.620]  是不接受的書卷的
[00:06:15.620 --> 00:06:17.300]  猶他人亦不接受
[00:06:17.300 --> 00:06:19.980]  那些是屬於神的文獻
[00:06:19.980 --> 00:06:20.940]  他們不接受的
[00:06:20.940 --> 00:06:22.340]  在那些文獻裡面
[00:06:22.340 --> 00:06:23.580]  是有說到有天使
[00:06:23.580 --> 00:06:24.780]  不過有些是說七個
[00:06:24.780 --> 00:06:25.940]  有些是說十個
[00:06:25.940 --> 00:06:27.100]  不過不要緊了
[00:06:27.100 --> 00:06:29.460]  因為他們最重要的權威不在那裡
[00:06:29.460 --> 00:06:31.540]  他們最重要的權威不在那裡
[00:06:31.540 --> 00:06:32.420]  好了
[00:06:32.420 --> 00:06:33.220]  在這裡來說
[00:06:33.220 --> 00:06:34.780]  七靈是甚麼呢
[00:06:34.780 --> 00:06:36.260]  七靈為甚麼是七個呢
[00:06:36.260 --> 00:06:37.460]  聖靈不是只有一個嗎
[00:06:37.460 --> 00:06:38.660]  為甚麼說七個呢
[00:06:38.660 --> 00:06:43.100]  所以就將他的七靈的解釋
[00:06:43.100 --> 00:06:44.740]  有七個天使就解決了
[00:06:44.740 --> 00:06:45.860]  七個天使
[00:06:45.860 --> 00:06:47.300]  靈界
[00:06:47.300 --> 00:06:49.660]  但是這裡應不應該
[00:06:49.660 --> 00:06:51.540]  七靈是解七個天使呢
[00:06:51.540 --> 00:06:53.060]  這個我們要思考
[00:06:53.060 --> 00:06:54.260]  讀聖經
[00:06:54.260 --> 00:06:55.380]  是要
[00:06:55.380 --> 00:06:57.060]  都要用思考的
[00:06:57.060 --> 00:06:59.180]  因為是文字
[00:06:59.180 --> 00:07:00.020]  是文字
[00:07:00.020 --> 00:07:01.740]  文字我們要明明
[00:07:01.740 --> 00:07:02.940]  要看看它的文法
[00:07:02.940 --> 00:07:04.460]  上文下理
[00:07:04.460 --> 00:07:06.500]  過去式現在式還是將來式
[00:07:06.500 --> 00:07:08.660]  全部都有關係的
[00:07:08.660 --> 00:07:10.540]  含合當時的歷史背景
[00:07:10.540 --> 00:07:11.860]  文化背景
[00:07:11.860 --> 00:07:14.460]  含合整個聖經的看法
[00:07:14.460 --> 00:07:15.580]  很重要的
[00:07:15.580 --> 00:07:17.260]  那麼七靈是甚麼意思呢
[00:07:17.260 --> 00:07:18.860]  本來我可以跟你說
[00:07:18.860 --> 00:07:20.300]  以創亞書第十一章
[00:07:20.300 --> 00:07:22.780]  接著又說過甚麼叫LXX
[00:07:22.780 --> 00:07:24.460]  LXX即是七十
[00:07:24.460 --> 00:07:25.820]  羅馬數字七十
[00:07:25.820 --> 00:07:27.700]  說甚麼七十是逆本
[00:07:27.700 --> 00:07:28.860]  有多少甚麼
[00:07:28.860 --> 00:07:30.300]  不說了
[00:07:30.300 --> 00:07:32.460]  今天的重點不是說那件事
[00:07:32.460 --> 00:07:34.140]  但是我想跟大家說
[00:07:34.140 --> 00:07:35.460]  我跳了這個七靈
[00:07:35.460 --> 00:07:36.620]  接著下去下面是甚麼
[00:07:36.620 --> 00:07:39.700]  就是講到和那忠信的見證者
[00:07:39.700 --> 00:07:42.180]  從死人中復活的守生者
[00:07:42.180 --> 00:07:44.580]  世上君王的元首耶穌基督
[00:07:44.580 --> 00:07:45.860]  這個是誰
[00:07:45.860 --> 00:07:46.700]  個個都知道
[00:07:46.700 --> 00:07:48.060]  是講耶穌基督
[00:07:48.060 --> 00:07:49.220]  很清楚的
[00:07:49.220 --> 00:07:51.900]  他是那個忠信的見證者
[00:07:51.900 --> 00:07:55.500]  他用直著他的一生去見證
[00:07:55.500 --> 00:07:57.420]  神是怎樣的
[00:07:57.420 --> 00:07:58.700]  甚至到
[00:07:58.700 --> 00:08:00.300]  甚至到那些人說
[00:08:00.300 --> 00:08:01.820]  你說你是神的兒子
[00:08:01.820 --> 00:08:03.060]  我們要將你處死
[00:08:03.060 --> 00:08:05.100]  他說我都是要這樣說的
[00:08:05.100 --> 00:08:06.660]  他都說我是神的兒子
[00:08:06.660 --> 00:08:08.860]  死我都是這樣說的
[00:08:08.860 --> 00:08:11.940]  他見證是用他的生命去見證
[00:08:11.940 --> 00:08:13.660]  所以在希臘文裏面
[00:08:13.660 --> 00:08:14.980]  見證這個字
[00:08:14.980 --> 00:08:17.980]  和殉道這個字是同一個字根
[00:08:17.980 --> 00:08:18.940]  很特別
[00:08:18.940 --> 00:08:21.260]  因為當時很多的基督徒
[00:08:21.260 --> 00:08:22.980]  他們是就算殉道
[00:08:22.980 --> 00:08:24.780]  我都要講這些說話出來
[00:08:24.780 --> 00:08:26.500]  我都要說耶穌是復活的
[00:08:26.500 --> 00:08:27.980]  你打死我都要這樣說的
[00:08:27.980 --> 00:08:30.660]  所以變成殉道和見證
[00:08:30.660 --> 00:08:34.060]  今天我們說見證就不用死的
[00:08:34.060 --> 00:08:36.860]  一般說見證就不用死的
[00:08:36.860 --> 00:08:38.540]  如果說見證就要死
[00:08:38.540 --> 00:08:40.580]  很多人就不敢說了
[00:08:40.580 --> 00:08:42.300]  但是那時候真的說見證
[00:08:42.300 --> 00:08:43.980]  是很大的一件事
[00:08:43.980 --> 00:08:45.020]  是會死的
[00:08:45.020 --> 00:08:46.180]  是會被抓的
[00:08:46.180 --> 00:08:47.300]  是會被殺的
[00:08:47.300 --> 00:08:48.780]  保羅曾經是這樣做的
[00:08:48.780 --> 00:08:50.060]  保羅未信主
[00:08:50.060 --> 00:08:52.460]  當他未遇到復活的耶穌基督的時候
[00:08:52.460 --> 00:08:54.500]  他是很不值得這班基督徒
[00:08:54.500 --> 00:08:56.020]  其實他很愛神的
[00:08:56.020 --> 00:08:57.580]  他有沒有搞錯這班基督徒
[00:08:57.580 --> 00:08:58.780]  當這個人
[00:08:58.780 --> 00:08:59.740]  是叫耶穌
[00:08:59.740 --> 00:09:01.340]  你說他就是尼采瓦
[00:09:01.340 --> 00:09:03.660]  是舊約裏面的寓言的救世主
[00:09:03.660 --> 00:09:05.500]  他不接受他
[00:09:05.500 --> 00:09:06.580]  他不願意接受
[00:09:06.580 --> 00:09:08.580]  於是他有行動
[00:09:08.580 --> 00:09:11.060]  保羅其實是一個很激的人
[00:09:11.060 --> 00:09:12.580]  當他相信一件事的時候
[00:09:12.580 --> 00:09:14.340]  他會用行動表現出來
[00:09:14.340 --> 00:09:16.180]  所以他要去捉拿那些基督徒
[00:09:16.180 --> 00:09:17.060]  去殺他們
[00:09:17.060 --> 00:09:19.460]  直至到耶穌基督向他顯現
[00:09:19.460 --> 00:09:20.700]  所以我們有復活節
[00:09:20.700 --> 00:09:21.780]  耶穌基督死了
[00:09:21.780 --> 00:09:23.100]  復活顯現
[00:09:23.100 --> 00:09:24.340]  顯現給保羅看一見
[00:09:24.340 --> 00:09:26.700]  保羅那時候沒有辦法能夠推諉
[00:09:26.700 --> 00:09:29.020]  他見到這個復活的耶穌基督
[00:09:29.020 --> 00:09:30.340]  他沒有辦法推諉
[00:09:30.340 --> 00:09:32.180]  是真的死了
[00:09:32.180 --> 00:09:33.380]  在十字架上的
[00:09:33.380 --> 00:09:34.100]  是復活了
[00:09:34.100 --> 00:09:35.740]  他沒有辦法推諉
[00:09:35.740 --> 00:09:37.580]  所以他180度改變
[00:09:37.580 --> 00:09:39.060]  完全調轉頭
[00:09:39.060 --> 00:09:40.300]  去傳福音
[00:09:40.300 --> 00:09:41.140]  去見證
[00:09:41.140 --> 00:09:43.540]  被人打
[00:09:43.540 --> 00:09:44.820]  甚至以為他死了
[00:09:44.820 --> 00:09:46.500]  打到以為他死了
[00:09:46.500 --> 00:09:49.700]  他都照樣繼續去傳福音
[00:09:49.700 --> 00:09:51.020]  結果他後來都殉道
[00:09:51.020 --> 00:09:52.820]  尼祿王將他殺了
[00:09:52.820 --> 00:09:54.700]  尼祿王被抓去坐牢
[00:09:54.700 --> 00:09:56.340]  然後在尼祿王的時候
[00:09:56.340 --> 00:09:57.220]  就將他殺了
[00:09:57.220 --> 00:09:58.900]  他殉道而死的
[00:09:58.900 --> 00:10:00.020]  所以呢
[00:10:00.020 --> 00:10:01.740]  這裡就說到
[00:10:01.740 --> 00:10:03.580]  耶穌基督就是死在十字架上
[00:10:03.580 --> 00:10:06.020]  他仍然是要承認自己是神的兒子
[00:10:06.020 --> 00:10:08.140]  然後從死人中復活的守生者
[00:10:08.140 --> 00:10:09.940]  耶穌基督從死裡復活了
[00:10:09.940 --> 00:10:12.580]  第三就是世上君王的元首
[00:10:12.580 --> 00:10:13.540]  耶穌基督
[00:10:13.540 --> 00:10:15.140]  這個世上君王的元首
[00:10:15.140 --> 00:10:17.220]  這個元首這個字呢
[00:10:17.220 --> 00:10:18.620]  這裡翻譯得很好
[00:10:18.620 --> 00:10:19.700]  這個元首這個字呢
[00:10:19.700 --> 00:10:20.180]  就是說
[00:10:20.180 --> 00:10:21.580]  阿頭
[00:10:21.580 --> 00:10:22.580]  是個阿頭
[00:10:22.580 --> 00:10:24.180]  他是世上的君王
[00:10:24.180 --> 00:10:25.860]  他才是真真正正的阿頭
[00:10:25.860 --> 00:10:28.060]  他才是萬王之王
[00:10:28.060 --> 00:10:29.380]  萬主之主
[00:10:29.380 --> 00:10:31.780]  他才是萬王之王、萬主之主
[00:10:31.780 --> 00:10:34.100]  稍後我會和大家看到啟示錄
[00:10:34.100 --> 00:10:35.780]  第一章第六節
[00:10:35.780 --> 00:10:36.860]  不是很久的
[00:10:36.860 --> 00:10:38.180]  兩次之後
[00:10:38.180 --> 00:10:39.780]  因為下一次和大家分享
[00:10:39.780 --> 00:10:41.180]  就會說到
[00:10:41.180 --> 00:10:44.220]  去到那裡沒有呢?
[00:10:44.220 --> 00:10:45.980]  都沒有去到那裡
[00:10:45.980 --> 00:10:47.260]  可能去到那裡
[00:10:47.260 --> 00:10:51.540]  就是說到耶穌才是真正的萬王之王、萬主之主
[00:10:51.540 --> 00:10:53.780]  就算尼祿王多大的權柄
[00:10:53.780 --> 00:10:55.860]  羅馬王多大的權柄
[00:10:55.860 --> 00:10:58.340]  在神的角度裡面
[00:10:58.340 --> 00:11:02.860]  耶穌基督才是真真正正掌握著新剎權的那個
[00:11:02.860 --> 00:11:04.260]  好了
[00:11:04.260 --> 00:11:04.940]  接著呢
[00:11:04.940 --> 00:11:05.780]  他就說了
[00:11:05.780 --> 00:11:07.380]  最後他就講完這個
[00:11:07.380 --> 00:11:09.620]  色在今在,有影在七個零
[00:11:09.620 --> 00:11:12.140]  和這個世上君王的元首耶穌基督
[00:11:12.140 --> 00:11:12.740]  他就說
[00:11:12.740 --> 00:11:15.340]  賜恩惠和平安給你們
[00:11:15.340 --> 00:11:17.460]  這個重點就在這裡了
[00:11:17.460 --> 00:11:20.740]  究竟如果他是講到天父
[00:11:20.740 --> 00:11:22.260]  講到天使
[00:11:22.260 --> 00:11:23.180]  如果他說天使
[00:11:23.180 --> 00:11:24.660]  七個零如果是天使的話
[00:11:24.660 --> 00:11:26.020]  接著講耶穌基督
[00:11:26.020 --> 00:11:27.620]  他們這個物成為了
[00:11:28.540 --> 00:11:30.980]  我們所謂的三位
[00:11:30.980 --> 00:11:32.020]  三個位
[00:11:32.020 --> 00:11:33.100]  三個位格
[00:11:33.100 --> 00:11:34.540]  聖父
[00:11:34.540 --> 00:11:37.260]  接著就是天使
[00:11:37.260 --> 00:11:38.380]  接著就是聖子
[00:11:38.380 --> 00:11:41.660]  這個物成為了三個位格
[00:11:41.660 --> 00:11:43.060]  three persons
[00:11:43.060 --> 00:11:44.700]  我們英文叫做three persons
[00:11:44.700 --> 00:11:46.140]  三個位格
[00:11:46.140 --> 00:11:47.900]  為什麼我不講三個人呢
[00:11:47.900 --> 00:11:49.580]  因為天父不是人
[00:11:49.580 --> 00:11:52.740]  我這樣講不是說你不是人
[00:11:52.740 --> 00:11:53.300]  祂不是
[00:11:53.300 --> 00:11:54.820]  祂是神使零
[00:11:54.820 --> 00:11:56.340]  祂不是一個人
[00:11:56.340 --> 00:11:57.900]  祂沒有肉體
[00:11:57.900 --> 00:11:58.860]  那麼天使是什麼呢?
[00:11:58.860 --> 00:12:00.060]  天使也是零的
[00:12:00.060 --> 00:12:01.740]  是服役之零
[00:12:01.740 --> 00:12:03.500]  所以我不可以說有三個人物
[00:12:03.500 --> 00:12:05.020]  耶穌是一個人物
[00:12:05.020 --> 00:12:07.100]  祂是神人兩性
[00:12:07.100 --> 00:12:07.940]  祂是神的兒子
[00:12:07.940 --> 00:12:09.580]  在世上的時候祂有身體
[00:12:09.580 --> 00:12:11.260]  所以有釘子在十字架上
[00:12:11.260 --> 00:12:12.860]  所以我們有受苦節
[00:12:12.860 --> 00:12:14.300]  祂從死裡復活
[00:12:14.300 --> 00:12:15.660]  所以有復活節
[00:12:15.660 --> 00:12:19.580]  所以我們在神學上叫做三位
[00:12:19.580 --> 00:12:21.060]  不是講三個人
[00:12:21.060 --> 00:12:21.820]  三位
[00:12:21.820 --> 00:12:23.620]  聖父、聖子、聖靈三位
[00:12:23.620 --> 00:12:25.060]  如果是這樣的話
[00:12:25.060 --> 00:12:27.820]  中間那個就不應該是天使
[00:12:27.820 --> 00:12:28.900]  應該是聖靈
[00:12:28.900 --> 00:12:30.020]  合不合邏輯呢?
[00:12:30.020 --> 00:12:31.980]  不但如此
[00:12:31.980 --> 00:12:33.860]  不只是這樣去組合
[00:12:33.860 --> 00:12:37.180]  最重要的關鍵在《解經》裡面
[00:12:37.180 --> 00:12:39.940]  就是賜恩惠和平安給你們
[00:12:39.940 --> 00:12:41.020]  什麼叫恩惠?
[00:12:41.020 --> 00:12:42.140]  什麼叫恩惠?
[00:12:42.140 --> 00:12:43.340]  恩惠是Grace
[00:12:43.340 --> 00:12:44.180]  什麼叫平安?
[00:12:44.180 --> 00:12:45.300]  平安是Peace
[00:12:45.300 --> 00:12:48.180]  恩惠其實是用希列文的說法
[00:12:48.180 --> 00:12:51.340]  平安是希伯來文的說法
[00:12:51.340 --> 00:12:53.540]  因為他們那時候
[00:12:53.540 --> 00:12:55.380]  猶太就是希伯來文
[00:12:55.380 --> 00:12:59.140]  新約時代寫的書信全部是希列文
[00:12:59.140 --> 00:13:00.420]  所以他們又用希列文
[00:13:00.420 --> 00:13:02.340]  又用希伯來文的文化
[00:13:02.340 --> 00:13:03.860]  生活在文化當中
[00:13:03.860 --> 00:13:05.060]  他們沒有用拉丁文
[00:13:05.060 --> 00:13:06.700]  是沒有用拉丁文的
[00:13:06.700 --> 00:13:08.660]  正經是沒有用拉丁文寫的
[00:13:08.660 --> 00:13:10.460]  我從小在天主教讀書
[00:13:10.460 --> 00:13:12.700]  神父望彌撒的時候用拉丁文說話
[00:13:12.700 --> 00:13:14.460]  因為他那本正經是拉丁文
[00:13:14.460 --> 00:13:15.660]  是翻譯出來的
[00:13:15.660 --> 00:13:18.220]  真正的他應該用希伯來文
[00:13:18.220 --> 00:13:19.020]  或者希列文
[00:13:19.020 --> 00:13:20.700]  甚至亞蘭文也有一點點
[00:13:20.700 --> 00:13:21.180]  來講
[00:13:21.180 --> 00:13:23.180]  但是他們選用拉丁文來講
[00:13:23.500 --> 00:13:25.700]  那你自己想想 因為羅馬是天主教
[00:13:25.700 --> 00:13:27.140]  羅馬是拉丁文的
[00:13:27.140 --> 00:13:30.380]  又是有一些玄機在裡面的
[00:13:30.380 --> 00:13:33.500]  恩惠是什麼
[00:13:33.500 --> 00:13:35.260]  恩惠是從神而來的
[00:13:35.260 --> 00:13:36.540]  這個恩惠
[00:13:36.540 --> 00:13:39.300]  是從神才可以給人有這個
[00:13:39.300 --> 00:13:39.860]  Grace
[00:13:39.860 --> 00:13:41.020]  什麼叫Grace
[00:13:41.020 --> 00:13:42.020]  Grace的意思就是
[00:13:42.020 --> 00:13:44.340]  我們不值得的
[00:13:44.340 --> 00:13:45.860]  我們不配的
[00:13:45.860 --> 00:13:48.740]  你給我不是因為我配得上
[00:13:48.740 --> 00:13:49.820]  得到這些東西
[00:13:49.820 --> 00:13:51.180]  所以我們只可以說
[00:13:51.180 --> 00:13:54.140]  神啊 我們只可以說我們是很不配的
[00:13:54.140 --> 00:13:57.460]  我們應該是死在那個犯罪惡中的
[00:13:57.460 --> 00:14:01.300]  我們犯罪的人就是罪的奴僕
[00:14:01.300 --> 00:14:03.500]  我們已經將自己出賣給魔鬼
[00:14:03.500 --> 00:14:06.660]  亞當夏娃當她是選擇地接受了
