
[00:00:00.000 --> 00:00:27.000]  主耶穌在被賣的那一夜,在小樓上對門徒說了一番話:
[00:19:00.000 --> 00:19:22.000]  只要你盡你的本分,所以在馬太福音也講到殺種的比喻,他說最後的這種好的種子呢,他就能夠結束果知呢,有一百倍,有六十倍,有三十倍,都是好的,但是量可能有不同。
[00:19:22.000 --> 00:19:33.000]  但是呢,如果是沒有信主的人呢,他就不可能結束生命的果知,所以神給個人的恩賜呢,是不同的。
[00:19:33.000 --> 00:19:54.000]  有的人呢,是服侍聖徒,有人很會去關心別人,人也有困難的時候,有難過,有傷心的時候,他會去安慰他,那有些人呢,就會在這個話語上服侍,會把神的話能夠跟弟兄姊妹來分享。
[00:19:54.000 --> 00:20:15.000]  那麼不管是怎麼恩賜,這要是從神來的話,都是很重要的,就按照我們個人所得到的來服侍人就可以了,不用去比較,恩賜是沒法比較,所以果知也是沒法比較的。
[00:20:15.000 --> 00:20:31.000]  我們再看到第二大方面呢,就是第二節第三節所說的,就是父是栽培的人,那父栽培的做什麼工作呢,他的工作有兩方面。
[00:20:31.000 --> 00:21:00.000]  第一個,所祖不接果知的子子,父就接不去,這葡萄樹有兩種子子,一種呢是接果知的子子,第二節說,接果知的,有一種接果知的子子,到第八節說,你們多接果知,那麼有一種子子呢,是接果知的子子。
[00:21:00.000 --> 00:21:27.000]  那麼還有一種呢,是不接果知的子子,第二節說到呢,凡屬我不接果知的子子,有一種子子他不接果知,到第六節也說到,人不藏在我裏面,就像子子扔在外面枯乾,這也是指到不接果知的子子。
[00:21:27.000 --> 00:21:42.000]  那對於這樣的不接果知的子子呢,父就減去,所以第一個節的話,第二節就說,凡屬我不接果知的子子,他就減去,他就減去了。
[00:21:42.000 --> 00:22:03.000]  而且呢,還是扔在火裏的子子,他不代表真機不入。有人說的話,凡屬我,那就是他屬於主的,他有生病的,那麼他有生病他不接果知,主就把他減去的。
[00:22:03.000 --> 00:22:21.000]  那麼其實呢,我們要看上下文連起來看的話呢,就是被減去,扔在火裏的子子呢,不代表真基督徒,因爲耶穌基督這些話呢,是對門徒說的,最後他對門徒說的。
[00:22:21.000 --> 00:22:47.000]  他在這裏不是說你們是得救還是不得救的問題,他呢是怎麼樣接好果知,怎麼接果知的問題,所以這個扔在火裏被燒的子子呢,不是代表真基督徒,而是說那些人呢,他自稱是基督徒。
[00:22:47.000 --> 00:23:12.000]  他有基督徒,但是呢,他沒有基督徒這種特色、特徵,他就對這個裏面是沒有生命的,所以這個第二節被減去的,跟第六節丟在火裏燒的子子呢,都是指沒有真正信主的人。
[00:23:12.000 --> 00:23:39.000]  有些人來到教會也可能很長時間,可是他沒有真正的悔改,沒有真正的接受耶穌做救主,在外表看的話,他也能夠讀過聖經,他也能夠唱詩歌,他也禮拜,他也捐錢,但是他沒有真正的生命在他裏面的,那這樣的話呢,就是沒有真正信主的。
[00:23:39.000 --> 00:23:57.000]  所以這個凡屬我不接果子的子子呢,不是代表真基督徒,因爲這個果子呢,是生命的這種象徵,代表生命,那接果子呢,表示有生命。
[00:23:57.000 --> 00:24:12.000]  如果他不接果子,不但是一段時間不接果子,而且是很長時間都不接果子,那麼就說沒有生命在他裏面,有生命,必定是有果子。
[00:24:12.000 --> 00:24:38.000]  所以如果是一直不接果子,那麼就表示沒有生命,而且呢,這個梔子呢,是死的,這個梔子就不能夠留他在這個葡萄樹上,因爲他還要奪取,要分取這個葡萄樹所供應給每個梔子的這個營養,
[00:24:38.000 --> 00:24:45.000]  所以要把他剪掉,可以使其他的梔子呢,能夠結更多的果子。
[00:24:45.000 --> 00:24:56.000]  所以一直不接果子,表示是沒有生命,所以表示死的,所以要把他也剪去。
[00:24:56.000 --> 00:25:05.000]  那有些人說,這是屬我不接果子,那會不會指到一些生命幼稚的基督徒呢?
[00:25:05.000 --> 00:25:21.000]  他們不熱心,他們對真道不明白,但是不是的,就是自己稱自己是信主的,但是卻沒有真正的心情,沒有行爲出來。
[00:25:21.000 --> 00:25:33.000]  所以雅各索也提到,他說沒有行爲的心情是死的,如果你是一個活的心情,是真的心情,必定會表現出來,在你的行爲上面。
[00:25:33.000 --> 00:25:47.000]  那我們也可以從第三節跟第二節連在一起,主要是在講完第二節以後,凡屬我不接果子的梔子,他就剪去。
[00:25:47.000 --> 00:26:10.000]  那麼下面說呢,現在你們因我講給你們的道已經乾淨了,你們,這個時候你們是誰呢?十二個門徒,尤大已經離開了,所以這些話是單獨對其餘的剩下來的十一個門徒說的。
[00:26:10.000 --> 00:26:25.000]  所以說你們已經乾淨了,只有尤大這個梔子是被剪去的,因爲他不是真的相信耶穌做救主的人。
[00:26:25.000 --> 00:26:45.000]  所以傳道人呢,我們不能夠用不接果子的就要被剪去,說基督徒可能失敗,被主放在一邊,所以叫你們要趕快的悔改,這個是有些傳道人就會這麼說。
[00:26:45.000 --> 00:26:55.000]  你是基督徒,但是呢,你沒有起到作用,那麼被主放在一邊了,那就主把他剪掉了。
[00:26:55.000 --> 00:27:09.000]  所以這個不是這樣的意思,來說到你這些不接果子的梔子,長久不接,那就是你不是真正是基督徒,不是真信主的。
[00:27:09.000 --> 00:27:23.000]  有一次我們在教會聚會的時候,在讀聖經也有分組,有一次從外地,臺灣來了一個基督徒,在我們小組分享的時候,
[00:27:23.000 --> 00:27:36.000]  他就講到的,他說基督徒啊,你要注意,你不要失敗,你要失敗的話,就會把你的明日從生命車上抹掉。
[00:27:36.000 --> 00:27:48.000]  等到你悔改了,你好了,再把你寫回來,那我聽了就,好像跟聖經的真理不一樣,不好了就把明日抹掉,
[00:27:48.000 --> 00:28:00.000]  然後好了呢,改過來以後,又寫回去,再過幾天又不好了,又得抹掉,好了以後又再回來,神會做這樣的事情嗎?
[00:28:00.000 --> 00:28:12.000]  所以當時我們就提出來,你這樣的說法不對,那他就非常的失敗,他說那你們不聽,我就離開你們,
[00:28:12.000 --> 00:28:22.000]  他就起來又要走,走以前他說呢,你們不悔改的話,你不聽的話的話,我跟你們沒有份,
[00:28:22.000 --> 00:28:33.000]  他從你的口袋裏拿出個刀片出來,把他鞋上的灰刮一刮,他說我跟你們無份了,
[00:28:33.000 --> 00:28:47.000]  其實這樣的就是把聖經上這些話呢,片面地理,我們相信我們屬於主的人,很多地方都說到主要保守我們道地,
[00:28:47.000 --> 00:28:59.000]  不是我們自己剛強,我能夠站住,不管什麼困難來我都站住,其實我們能站住也好,我們得到這個有力量也好,都是從主來的,
[00:28:59.000 --> 00:29:10.000]  不是靠我們能夠做什麼,我們乃是從主來的,主在我們失敗的時候,我們軟弱的時候,他會管教,
[00:29:10.000 --> 00:29:20.000]  但是他不會把我們,使生命冊上的名字把我們抹掉,也不會叫我們在葡萄樹上把我們剪掉,等到好了以後再把你接回來,
[00:29:20.000 --> 00:29:35.000]  神不會這樣做,神說我賜給你們永生,永生什麼,是永遠的生命,如果這個生命是一下子有一下子沒有的話,那不是永生,是暫時的生命,
[00:29:35.000 --> 00:29:47.000]  但是神給我們卻是永生,永遠的生命,當這樣說的話,有人說你這樣說的話,那我們就可以隨隨便便了,基督徒就可以隨便了,
[00:29:47.000 --> 00:30:02.000]  但是不是的,不是說我們有主的恩典以後我們可以隨便,那是我們有主的恩典,我們更要恐懼戰警,免得我們在恩典上墜落,
[00:30:02.000 --> 00:30:21.000]  就是離開恩典,叫我們自己受到虧損,所以我們相信主的管教,主的看顧保守我們,提醒我們,都會使我們在失敗的時候我們還能再起來,
[00:30:21.000 --> 00:30:35.000]  當我們軟弱的時候還能再得到力量,這是我們真正屬主的人,是基督徒主耶穌,愛我們就愛我們到底。
[00:30:40.000 --> 00:31:01.000]  接果子的子子,父就修理乾淨,修理乾淨使子子接果子更多,那就說明我們裏面需要修理,神會對付我們,修理我們,需要受到主的對付和管教,
[00:31:01.000 --> 00:31:25.000]  這樣的一個修理乾淨,就是叫我們能夠使得需要管教,目的修剪我們,是叫我們多接果子。
[00:31:31.000 --> 00:31:47.000]  修理乾淨怎麼修理呢?種葡萄樹的人說,就是有些枝子上它是接果子,但它上面還有一些鬚鬚,一些小的東西,看起來這樣的小的枝子是不會接果子的,
[00:31:47.000 --> 00:32:05.000]  它是奉取了,奪取了,也奉取了一部分的營養,所以種葡萄的人就會把這些小的鬚鬚把它剪掉,使得真正能接果子的子子能夠接果子更多。
[00:32:05.000 --> 00:32:23.000]  所以這個目的呢,修理乾淨,修理乾淨不是把它剪掉,把它扔掉,放到火裏燒,那是叫一些不必要的東西把它修掉,我們每個人,每個基督徒都需要主的對付,都需要主的管教。
[00:32:23.000 --> 00:32:47.000]  如果我們失敗,軟弱了,主不管教我們,希伯來書說,那就不是我父的兒子,但是父的兒子他都會管教,如果沒有管教就是失神旨,所以神會管教我們,我們要接受神的管教。
[00:32:47.000 --> 00:33:03.000]  所以發生什麼事情,或者疾病也好,或者是災難也好,我們也得回到主的面前,省察一下,如果是主的管教,那我們就要改正,接着主的管教對付,
[00:33:03.000 --> 00:33:18.000]  教我們裏面的肉體能夠漸漸的衰落,教我們裏面的真正的生命能夠再增長起來。
[00:33:18.000 --> 00:33:35.000]  所以在新約聖經裏頭也常提到,我們信了主以後,我們還要脫去舊人,傳傳新人,所以脫去舊人,傳傳新人,也都是我們一生中間所需要來學習的。
[00:33:35.000 --> 00:33:57.000]  那麼基督徒怎樣多結果子,怎樣能夠榮耀我們的父神,所以主的話在這一章裏頭所提到,不是叫我們來看別人,來分析誰結果子,誰不結果子,
[00:33:57.000 --> 00:34:13.000]  而是怎樣能夠多結果子,可以從五方面來實行。第一方面,住在主裏面,主也住在我們裏面,住在主的裏面。
[00:34:13.000 --> 00:34:30.000]  我們剛纔唱的詩歌也有這個,住在主的裏面,這是我們把它放在第一條。這個地方的住呢,abide,就是有一個安家在裏面,就住在裏面。
[00:34:30.000 --> 00:34:40.000]  如果你住在別人家裏,可能住一住你就走了,但是你住在自己家裏呢,你是一直住的,就安家在裏面的意思。
[00:34:40.000 --> 00:34:51.000]  所以住在裏面呢,他說住在主的裏面,主也住在我們裏面,這是相互內住,一個長期緊密的關係。
[00:34:51.000 --> 00:35:12.000]  所以我們信的主的人呢,跟一般的信別的異教的人不同,他跟他們的所謂的神呢,他沒有這樣的一種關係,只是你去了跟他磕頭,跟他燒香,他就希望祂賜給你平安,
[00:35:12.000 --> 00:35:25.000]  然後就完了,沒有這樣的生命相互內住,我住在主的裏面,主也住在我的裏面,這是一種密切的關係。
[00:35:25.000 --> 00:35:51.000]  這是一種認識,住在主的裏面就是認識耶穌的救主,認識祂是我的主,那麼讓祂在我的生命中間來管理我,我願意住在祂裏面,就是我願意被主管,主不喜歡的我就不要去做,不好的我就不去。
[00:35:51.000 --> 00:36:18.000]  那麼這個就是住在主的裏面,住呢也可以包括很多方面的內容,可以包括一個時間,住在主的裏面就是長長不斷的意思,住在主裏面呢就是你表示你這個質量,就是全心,你不是說把主呢放在第二位,你全心,願意愛祂,願意聽祂的話。
[00:36:18.000 --> 00:36:47.000]  那麼這個就是包括很多的內容,所以基督徒的信仰的特點呢,跟主耶穌的關係呢就是祂住在我們裏面,我們也住在祂裏面,所以我們很感謝神,因爲我們是一個很卑微的人,主這樣的尊貴的這位神願意住在我們裏面,這是一個我們很大的福氣。
[00:36:49.000 --> 00:37:17.000]  所以這個是住的意思,住呢也是相信的意思,所以常常是信跟住呢相互都可以來交換使用的,住在主裏面也就是依靠基督,你住在主裏面就依靠基督,如果你不依靠基督,你就不是住在主的裏面。
[00:37:18.000 --> 00:37:43.000]  所以在第五節就說了,他說因爲離了我,你們就不能做什麼,你不離開主的話,你還能做什麼,因爲你一切生命力量都是從主來的,所以你要一直住在主的裏面。
[00:37:43.000 --> 00:38:12.000]  所以我們住在主裏面,我們就把一切的重擔交給主,從祂得到生命,得到力量,就不讓我們在人生中間這些難處,這些患難來叫我們跟主分開,我們就能夠住在主的裏面,這是剛纔說的,住在主的裏面,主也住在我們裏面。
[00:38:14.000 --> 00:38:36.000]  在下面我們看到,是住在主的話裏面,第七節說,你們若藏在我裏面,我的話也藏在你們裏面,這就講到主的話藏在我們裏面。
[00:38:38.000 --> 00:39:01.000]  把主的話放在我們心裏頭,主耶穌基督常常藉着祂的話來把祂的心意向我們顯明,所以我們就要多讀聖經,要明白聖經,要熟讀聖經,讓聖經來指導我們生活上的一切行爲。
[00:39:01.000 --> 00:39:11.000]  所以主的話不是單單是知識,單單是讓我們懂得一些知識,主的話是靈,那是生命。
[00:39:11.000 --> 00:39:22.000]  所以在詩篇就有一句話很好的,就詩人說呢,我講你的話藏在我心裏,免得我得罪你。
[00:39:23.000 --> 00:39:35.000]  所以這個是,你有主的話,當你要做錯事情的時候,主的話在裏頭會提醒你,叫你不要去做。
[00:39:35.000 --> 00:39:51.000]  而且詩篇也提到,一百一十九篇也提到,他說你的話就是我腳牽的燈,是路上的光,你能夠主的話,能夠指引我們能夠過每天的生活。
[00:39:53.000 --> 00:40:06.000]  有一天的話,有個弟兄跟他妻子兩個人爭吵,生氣了,彼此都很氣,然後呢,兩個人都不說話了,一直是很不平安。
[00:40:06.000 --> 00:40:18.000]  那麼這個時候呢,這個弟兄就想起來了,聖經上有句話說,生氣卻不要犯罪,不可含怒到日落。
[00:40:19.000 --> 00:40:31.000]  那個時候吵架的時候是在下午,太陽快要下山了,他說,聖經告訴我們,生氣不可含怒到日落,太陽下山了,你的怒氣也下來了。
[00:40:31.000 --> 00:40:39.000]  這樣的話,他就跟妻子說,對不起,我剛纔這樣的態度很不好,請妻子原諒他。
[00:40:40.000 --> 00:40:59.000]  這些話就給我們力量,所以我們多讀主的話,就能夠多在我們裏面能夠來給我們力量,叫我們能夠記着主的話,看見主要引導我們的是怎樣的做。
[00:41:02.000 --> 00:41:21.000]  第三個,怎樣能夠來多結果子呢?就是要禱告。所以第七節說,你們若藏在我裏面,我的話也藏在你們裏面,凡你們所願意的,祈求就給你們成就。
[00:41:22.000 --> 00:41:39.000]  我講到禱告了,當你常住在主裏面,你的禱告,主就會聽。他說,凡你們所願意的,你們所祈求的,祈求就給你們成就。
[00:41:40.000 --> 00:41:56.000]  第八個,不單單是指這些事情,所願的就是指的結果子。當主的話常常住在我們裏面,我們就會照着主的旨意來禱告。
[00:41:57.000 --> 00:42:12.000]  如果你按照自己的意思來禱告,主可以聽,主也可以不聽。但是如果你按照主的意思來禱告,主是一定要聽的。怎麼你能夠按照主的話來禱告呢?按照主的心意來禱告呢?
[00:42:13.000 --> 00:42:27.000]  你要祝在這些話裏面,讓主的話住在你的裏面,不是偶然來一下,常常有主的話在裏面,像光一樣引領我們走前面的路。
[00:42:27.000 --> 00:42:38.000]  所以他就說,你要常住在主的裏面,那麼主的話也就藏在你們裏面。
[00:42:39.000 --> 00:42:50.000]  所以禱告不是一個很簡單的事情,禱告不是單單說幾句話,因爲我們實在是不知道怎麼禱告,不知道什麼樣子是主的心意。
[00:42:50.000 --> 00:43:02.000]  當你爲一個病人禱告的時候,你是叫他立刻就好起來,還是叫主藉着這個病要給他一些功課來學習呢?你不知道。
[00:43:03.000 --> 00:43:16.000]  但是呢,我們如果有主的話在裏頭,那麼我們就可以在主的面前禱告,那麼就讓主的意思能夠成全。
[00:43:16.000 --> 00:43:32.000]  我們也可以禱告說,主啊,若是你的意思要他在病中間有什麼功課要學習的話,求你給他力量,若是你覺得可以的話,讓他的病能夠好起來。
[00:43:33.000 --> 00:43:36.000]  因爲我們不知道主的意思是怎麼樣。
[00:43:36.000 --> 00:43:53.000]  所以有一次的話,一個弟兄,一個基督徒,他跟一個傳大人說,我的性格不好,我不能忍耐,有些小的事情就要發脾氣了。
[00:43:54.000 --> 00:44:06.000]  那麼他說,你是不是可以爲我禱告?那麼這個傳大人就爲他禱告,說主啊,求你多多把患難加給這個子位。
[00:44:06.000 --> 00:44:13.000]  這個子位聽了說,怎麼這麼禱告呢?我本來已經很苦了,還要多把患難加給我?
[00:44:14.000 --> 00:44:27.000]  這個傳人跟他說,患難生忍耐,多患難多有忍耐,所以這個主的話,實在就是我們的生命,我們的力量。
[00:44:27.000 --> 00:44:35.000]  第四個,我們要看到,住在主的裏面,也就是住在主的愛裏面。
