
[00:00:00.000 --> 00:00:04.880]  今天我們說一個題目叫「信耶穌真好」
[00:02:17.200 --> 00:02:19.080]  我都是教宗教
[00:02:19.080 --> 00:02:20.680]  教中國的宗教
[00:02:20.680 --> 00:02:21.600]  對於我來說
[00:02:21.600 --> 00:02:23.480]  中國的儒釋道
[00:02:23.480 --> 00:02:25.600]  孔孟的儒學思想
[00:02:25.600 --> 00:02:28.800]  老子莊子的道家的思想
[00:02:28.800 --> 00:02:30.400]  和中國的佛學
[00:02:30.400 --> 00:02:32.320]  禪宗、天台、花艷
[00:02:32.320 --> 00:02:34.560]  這些都是我教授的科目
[00:02:34.560 --> 00:02:38.920]  我教的時候也很欣賞這些宗教
[00:02:38.920 --> 00:02:40.880]  究竟基督教為什麼我會站在這裡
[00:02:40.880 --> 00:02:43.040]  仍然是一個基督徒呢?
[00:02:43.040 --> 00:02:44.000]  我想告訴你
[00:02:44.000 --> 00:02:47.400]  因為基督教有一些東西
[00:02:47.400 --> 00:02:49.240]  是其他宗教沒有的
[00:02:49.240 --> 00:02:51.080]  今天我就試試從這個角度
[00:02:51.080 --> 00:02:53.000]  我也說一下我自己的一些體驗
[00:02:53.000 --> 00:02:54.400]  當中有些體會
[00:02:54.400 --> 00:02:57.240]  可能有些在城北堂來了一段日子的
[00:02:57.240 --> 00:02:58.520]  基督徒弟兄姐妹
[00:02:58.520 --> 00:02:59.480]  可能你聽過
[00:02:59.480 --> 00:03:01.360]  那你唯有再聽一次
[00:03:01.360 --> 00:03:04.280]  因為人生的體驗有這麼多
[00:03:04.280 --> 00:03:05.320]  我就說這麼多
[00:03:05.320 --> 00:03:06.480]  不可以編造的
[00:03:06.480 --> 00:03:08.800]  所以說完可能會再說一下
[00:03:08.800 --> 00:03:09.960]  希望你能夠了解
[00:03:09.960 --> 00:03:12.240]  有些如果你剛剛初來的
[00:03:12.240 --> 00:03:14.520]  或者你應該可以可能沒聽過
[00:03:14.520 --> 00:03:15.600]  我就很坦誠的
[00:03:15.600 --> 00:03:16.400]  我想到那裡
[00:03:16.400 --> 00:03:17.800]  我就和大家分享到那裡
[00:03:17.800 --> 00:03:18.800]  拿個心出來
[00:03:18.800 --> 00:03:21.040]  和大家一起來思想
[00:03:21.040 --> 00:03:23.160]  第一樣最重要
[00:03:23.160 --> 00:03:25.400]  最核心的就是第一點
[00:03:25.400 --> 00:03:27.040]  基督教有什麼不同
[00:03:27.040 --> 00:03:29.320]  因為基督教不單止是一種修養
[00:03:29.320 --> 00:03:31.040]  一種人生的修煉
[00:03:31.040 --> 00:03:32.440]  每個宗教都是
[00:03:32.440 --> 00:03:33.640]  其中有一個功能
[00:03:33.640 --> 00:03:35.920]  也是中國宗教裡面最重要的功能
[00:03:35.920 --> 00:03:37.360]  就是安身立命
[00:03:37.360 --> 00:03:40.440]  讓我們面對人生的不同的變幻裡面
[00:03:40.440 --> 00:03:42.840]  心裡面有一種把握
[00:03:42.840 --> 00:03:45.520]  這個是所有宗教都起碼
[00:03:45.520 --> 00:03:48.440]  在某一個意義來講能夠做的
[00:03:48.440 --> 00:03:49.880]  儒學教我們
[00:03:49.880 --> 00:03:51.240]  中國的儒家思想
[00:03:51.240 --> 00:03:53.640]  孔孟教我們去看見自己
[00:03:53.640 --> 00:03:57.000]  發現自己內心世界裡面那種道德感
[00:03:57.000 --> 00:04:00.000]  在那裡找到心靈裡面的良知
[00:04:00.000 --> 00:04:02.320]  然後將它充量發揮的時候
[00:04:02.320 --> 00:04:04.120]  成為一個高貴的人
[00:04:04.120 --> 00:04:06.680]  對人對自己有所要求
[00:04:06.680 --> 00:04:08.400]  頂天立地
[00:04:08.400 --> 00:04:14.680]  我覺得這是一個非常偉大的宗教信仰和修養
[00:04:14.680 --> 00:04:19.040]  道家的老莊的思想
[00:04:19.040 --> 00:04:23.360]  提醒我們人生應該真一點
[00:04:23.360 --> 00:04:25.280]  將自己的真我來流露
[00:04:25.280 --> 00:04:26.840]  不要那麼多造作
[00:04:26.840 --> 00:04:28.600]  復返自然
[00:04:28.600 --> 00:04:31.000]  讓自己的真我流露的時候
[00:04:31.000 --> 00:04:32.600]  可以瀟灑一點
[00:04:32.600 --> 00:04:37.640]  不要看見宇宙萬物那種偉大的時候
[00:04:37.640 --> 00:04:39.760]  看見自己的渺小
[00:04:39.760 --> 00:04:43.360]  在這個渺小當中不再計較得失
[00:04:43.360 --> 00:04:47.080]  這是一種很有智慧的人生體會
[00:04:47.080 --> 00:04:49.560]  中國的佛學裡邊告訴我們
[00:04:49.560 --> 00:04:52.680]  怎樣可以尋求到在苦當中的解脫
[00:04:52.680 --> 00:04:55.480]  其實人生的苦因為我們在追尋一些
[00:04:55.480 --> 00:04:58.240]  不應該執著也執著不到的東西
[00:04:58.240 --> 00:05:01.360]  世間永遠其實一個真相是流轉的
[00:05:01.360 --> 00:05:02.880]  不能夠定在這裡
[00:05:02.880 --> 00:05:04.360]  但是我們去執著它
[00:05:04.360 --> 00:05:05.680]  去追尋它
[00:05:05.680 --> 00:05:08.480]  這種錯的執著
[00:05:08.480 --> 00:05:12.960]  令到我們終歸失去我們所執著以為可以擁有的東西
[00:05:12.960 --> 00:05:14.600]  於是我們就越來越有苦
[00:05:14.600 --> 00:05:18.320]  所以我們能夠懂得將我們的心不要留住在
[00:05:18.320 --> 00:05:20.600]  我們的追尋裡面
[00:05:20.600 --> 00:05:21.960]  六祖曇經所說的
[00:05:21.960 --> 00:05:25.080]  無諸本立一切法
[00:05:25.080 --> 00:05:27.080]  心不要留住的時候
[00:05:27.080 --> 00:05:29.840]  我們就可以自在可以放下
[00:05:29.840 --> 00:05:32.360]  這是一種很深的智慧
[00:05:32.360 --> 00:05:35.440]  我相信如果你是認識的這些宗教
[00:05:35.440 --> 00:05:37.280]  你知道我剛才說的這幾句話
[00:05:37.280 --> 00:05:38.600]  這句話很簡單
[00:05:38.600 --> 00:05:41.400]  但是是當中裡面最核心
[00:05:41.400 --> 00:05:42.560]  我是很佩服
[00:05:42.560 --> 00:05:46.720]  否則我也不可以不斷地教這些科學
[00:05:46.720 --> 00:05:48.480]  但是你說這些不是很好嗎?
[00:05:48.480 --> 00:05:49.920]  為什麼還要信基督教呢?
[00:05:49.920 --> 00:05:51.800]  因為基督教有一樣東西不同
[00:05:51.800 --> 00:05:53.880]  剛才我們所說的這些宗教
[00:05:53.880 --> 00:05:54.840]  沒有幫助
[00:05:54.840 --> 00:05:58.560]  沒有提供一個另外一個很重要的
[00:05:58.560 --> 00:06:02.680]  宗教信仰裡面的真理
[00:06:02.680 --> 00:06:04.240]  那個真理就是
[00:06:04.240 --> 00:06:09.800]  這段聖經由頭到尾都包著
[00:06:09.800 --> 00:06:11.200]  剛才我們看這段聖經的時候
[00:06:11.200 --> 00:06:12.720]  如果你心水清你看到
[00:06:12.720 --> 00:06:14.880]  有說到我們怎樣面對苦難
[00:06:14.880 --> 00:06:16.880]  患難當中我們可以忍耐
[00:06:16.880 --> 00:06:17.640]  可以有毅力
[00:06:17.640 --> 00:06:19.000]  這些都是我們人生
[00:06:19.000 --> 00:06:21.600]  一樣其他宗教要面對的問題
[00:06:21.600 --> 00:06:24.320]  但是基督教有一樣東西不同
[00:06:24.320 --> 00:06:27.200]  就是它一開始的時候提出了一個意念
[00:06:27.200 --> 00:06:28.720]  一樣很重要的東西
[00:06:28.720 --> 00:06:31.120]  和它後來走到第十節、第十一節
[00:06:31.120 --> 00:06:32.840]  好像一個三文治一樣
[00:06:32.840 --> 00:06:36.000]  剛才說的人生的哲理是一個餡
[00:06:36.000 --> 00:06:37.800]  但是更加重要的
[00:06:37.800 --> 00:06:39.600]  就是這些哲理的基礎
[00:06:39.600 --> 00:06:41.800]  怎麼人才可以做到這些東西呢?
[00:06:41.800 --> 00:06:44.600]  是不是只靠自己的修養和修煉呢?
[00:06:44.600 --> 00:06:46.600]  在基督教信仰裡面說
[00:06:46.600 --> 00:06:48.600]  最重要的還有一樣東西
[00:06:48.600 --> 00:06:49.640]  不要漏了
[00:06:49.640 --> 00:06:52.720]  那樣東西是其他宗教並沒有提供得到的
[00:06:52.720 --> 00:06:56.240]  就是人與神和好
[00:06:56.240 --> 00:06:57.840]  這是基督教的特色
[00:06:57.840 --> 00:06:59.840]  所以看聖經和看佛經
[00:06:59.840 --> 00:07:01.360]  看道藏是不同的
[00:07:01.360 --> 00:07:03.640]  佛經道藏是說我們怎樣去修養
[00:07:03.640 --> 00:07:05.640]  很多講到我們修養的體驗
[00:07:05.640 --> 00:07:07.320]  很多很精彩的
[00:07:07.320 --> 00:07:10.520]  但是基督教信仰裡面不是說很多這樣的修養
[00:07:10.520 --> 00:07:12.120]  但是其實從頭到尾
[00:07:12.120 --> 00:07:14.360]  從創世紀錄到啟示錄說的一樣東西
[00:07:14.360 --> 00:07:17.960]  就是我們怎樣跟那位創造宇宙的主宰
[00:07:17.960 --> 00:07:21.200]  重建一個和諧的
[00:07:21.200 --> 00:07:23.120]  和好的關係
[00:07:23.120 --> 00:07:26.000]  因為我們跟他的關係發生了破裂
[00:07:26.000 --> 00:07:29.120]  這是基督教從頭到尾最重視的
[00:07:29.120 --> 00:07:31.720]  不是它沒有說我們安身立命
[00:07:31.720 --> 00:07:34.400]  不過安身立命之前更加核心的
[00:07:34.400 --> 00:07:38.040]  我們跟這位愛我們創造我們的主宰
[00:07:38.040 --> 00:07:40.480]  回歸和他建立一個關係
[00:07:40.480 --> 00:07:41.640]  你說剛才有這樣說嗎?
[00:07:41.640 --> 00:07:43.440]  有啊,如果你留心的時候
[00:07:43.440 --> 00:07:46.400]  短短地由第一節和第十節十一節
[00:07:46.400 --> 00:07:48.920]  三節聖經裡面講了四次
[00:07:48.920 --> 00:07:50.520]  講了四次
[00:07:50.520 --> 00:07:52.280]  有沒有留意?第一節那裡說
[00:07:52.280 --> 00:07:56.720]  我們與耶穌基督與神和好
[00:07:56.720 --> 00:07:57.560]  有沒有留意?
[00:07:57.560 --> 00:08:00.960]  接著講了大堆剛才我們所講的人生的體驗
[00:08:00.960 --> 00:08:03.720]  然後第十節和十一節又再提一次
[00:08:03.720 --> 00:08:06.280]  他說我們藉著神的兒子的死
[00:08:06.280 --> 00:08:08.920]  與他和復和
[00:08:08.920 --> 00:08:12.120]  既然復和我們就可以得著生命
[00:08:12.120 --> 00:08:14.560]  然後第十一節再講
[00:08:14.560 --> 00:08:18.640]  我們藉著我們耶穌基督與神復和
[00:08:18.640 --> 00:08:19.840]  與神復和
[00:08:19.840 --> 00:08:23.280]  這個就是基督教的不同之處
[00:08:23.280 --> 00:08:26.040]  與神建立一個新的關係
[00:08:26.040 --> 00:08:28.080]  但是為什麼這裡經常都說
[00:08:28.080 --> 00:08:31.600]  要與藉著耶穌基督呢?
[00:08:31.600 --> 00:08:34.920]  在過去這大半年我寫了另外一本書
[00:08:34.920 --> 00:08:35.920]  已經出版了
[00:08:35.920 --> 00:08:38.160]  在運來
[00:08:38.160 --> 00:08:40.640]  陳牧師說城北堂已經訂了
[00:08:40.640 --> 00:08:42.520]  我不是要推介我的書
[00:08:42.520 --> 00:08:43.800]  不過我寫這本書
[00:08:43.800 --> 00:08:46.920]  題目就叫為什麼要我信耶穌
[00:08:46.920 --> 00:08:48.920]  我透過這本書的寫作
[00:08:48.920 --> 00:08:50.840]  我自己從頭將耶穌
[00:08:50.840 --> 00:08:51.880]  就像剛才我們所講
[00:08:51.880 --> 00:08:53.280]  藉著耶穌
[00:08:53.280 --> 00:08:55.760]  將耶穌所有有關於祂的問題
[00:08:55.760 --> 00:08:58.520]  重新再很深入地來研究
[00:08:58.520 --> 00:09:01.240]  一邊寫的時候一邊研究
[00:09:01.240 --> 00:09:02.320]  我發覺
[00:09:02.320 --> 00:09:03.760]  我明白了很多
[00:09:03.760 --> 00:09:05.240]  並且深刻了很多
[00:09:05.240 --> 00:09:06.680]  為什麼要耶穌
[00:09:06.680 --> 00:09:10.000]  我們才可以與神復和建立關係
[00:09:10.000 --> 00:09:14.720]  因為耶穌與世界上所有的宗教
[00:09:14.720 --> 00:09:15.720]  我夠膽講
[00:09:15.720 --> 00:09:18.840]  的教主有一樣東西不同
[00:09:18.840 --> 00:09:20.880]  就是其他所有世界上的教主
[00:09:20.880 --> 00:09:22.680]  他們都很偉大
[00:09:22.680 --> 00:09:23.840]  孔子很偉大
[00:09:23.840 --> 00:09:25.080]  老子很偉大
[00:09:25.080 --> 00:09:26.480]  釋迦牟尼很偉大
[00:09:26.480 --> 00:09:30.800]  穆罕默德很偉大
[00:09:30.800 --> 00:09:34.960]  他們都死了
[00:09:34.960 --> 00:09:37.640]  他們將他們的經驗留下給我們
[00:09:37.640 --> 00:09:39.160]  所以我們可以很懷念他們
[00:09:39.160 --> 00:09:40.600]  我們很敬佩他們
[00:09:40.600 --> 00:09:41.880]  可以透過他們的作品
[00:09:41.880 --> 00:09:43.760]  我們去體驗一下人生
[00:09:43.760 --> 00:09:44.920]  他們所體驗到的東西
[00:09:44.920 --> 00:09:46.480]  這些都是很好的貢獻
[00:09:46.480 --> 00:09:48.360]  不過他們已經離開了
[00:09:48.360 --> 00:09:49.640]  唯有耶穌
[00:09:49.640 --> 00:09:51.720]  祂不單止教導我們怎麼做
[00:09:51.720 --> 00:09:54.160]  並且祂死了
[00:09:54.160 --> 00:09:55.600]  並且祂復活
[00:09:55.600 --> 00:09:57.120]  你說復活有什麼不同
[00:09:57.120 --> 00:09:58.280]  因為祂復活
[00:09:58.280 --> 00:10:01.720]  所以祂今天仍然存在
[00:10:01.720 --> 00:10:02.880]  今天你和我
[00:10:02.880 --> 00:10:04.320]  好像我這樣
[00:10:04.320 --> 00:10:06.560]  其實我每個星期都看《論語》
[00:10:06.560 --> 00:10:08.720]  我覺得《論語》是很好的人生教導
[00:10:08.720 --> 00:10:11.480]  所以我每個星期看它一節兩節
[00:10:11.480 --> 00:10:12.840]  慢慢去思考一下
[00:10:12.840 --> 00:10:13.960]  我看《莊子》
[00:10:13.960 --> 00:10:14.760]  這段日子裡面
[00:10:14.760 --> 00:10:18.320]  我看《論語》、看《莊子》、看《六祖壇經》
[00:10:18.320 --> 00:10:20.840]  我自己覺得這些很幫到我們
[00:10:20.840 --> 00:10:22.520]  也都很幫到我自己
[00:10:22.520 --> 00:10:24.320]  但是
[00:10:24.320 --> 00:10:27.000]  我不能夠和孔子聊天
[00:10:27.000 --> 00:10:28.600]  因為祂已經死了
[00:10:28.600 --> 00:10:30.080]  我可以懷念祂
[00:10:30.080 --> 00:10:31.680]  我不可以和《莊子》聊天
[00:10:31.680 --> 00:10:33.240]  我可以看祂的作品
[00:10:33.240 --> 00:10:34.520]  去學習一下
[00:10:34.520 --> 00:10:38.280]  但是我每天和耶穌聊天
[00:10:38.280 --> 00:10:39.360]  這就是基督教不同
[00:10:39.360 --> 00:10:42.280]  因為耶穌祂仍然存在
[00:10:42.280 --> 00:10:44.480]  祂不只是在我們懷念祂
[00:10:44.480 --> 00:10:47.360]  好像剛才我們聖餐的時候
[00:10:47.360 --> 00:10:48.480]  我們聖餐我們祈禱
[00:10:48.480 --> 00:10:49.960]  我們和祂聊天
[00:10:49.960 --> 00:10:51.600]  我們不是打空氣
[00:10:51.600 --> 00:10:54.520]  我們不是在唸經去紀念一些事情
[00:10:54.520 --> 00:10:55.120]  不是
[00:10:55.120 --> 00:10:57.920]  我們和耶穌當下就聊天
[00:10:57.920 --> 00:11:00.880]  我1968年8月26號
[00:11:00.880 --> 00:11:02.280]  45年前
[00:11:02.280 --> 00:11:04.840]  是我第一次和神復和
[00:11:04.840 --> 00:11:05.840]  和祂聊天
[00:11:05.840 --> 00:11:09.440]  開始第一次的對話
[00:11:09.440 --> 00:11:11.440]  這46年裡面
[00:11:11.440 --> 00:11:12.920]  我想告訴你
[00:11:12.920 --> 00:11:14.640]  我每天和神
[00:11:14.640 --> 00:11:16.440]  和耶穌基督聊天
[00:11:16.440 --> 00:11:17.880]  我知道祂的真實
[00:11:17.880 --> 00:11:18.880]  在祂的生命裡面
[00:11:18.880 --> 00:11:20.320]  我與祂相遇
[00:11:20.320 --> 00:11:23.240]  這就是基督徒的經驗不同的地方
[00:11:23.240 --> 00:11:25.120]  基督徒有些人不是很聰明
[00:11:25.120 --> 00:11:26.400]  有些人是想不通
[00:11:26.400 --> 00:11:29.200]  好像四書五經裡面所說的
[00:11:29.200 --> 00:11:31.880]  那種道德心的自我發現
[00:11:31.880 --> 00:11:33.240]  也未必想得明白
[00:11:33.240 --> 00:11:34.800]  佛教裡面的大智慧
[00:11:34.800 --> 00:11:37.000]  怎麼樣的一大堆東西可以放得下
[00:11:37.000 --> 00:11:38.640]  但是基督徒一件事
[00:11:38.640 --> 00:11:40.000]  祂有讀書沒有讀書
[00:11:40.000 --> 00:11:41.000]  什麼人都有
[00:11:41.000 --> 00:11:42.360]  但是祂有一件事是共同的
[00:11:42.360 --> 00:11:45.040]  因為祂經驗到那位神和祂聊天
[00:11:45.040 --> 00:11:46.240]  和祂相遇
[00:11:46.240 --> 00:11:48.600]  以至祂的生命有一個很大的改變
[00:11:48.600 --> 00:11:50.320]  甚至為祂而死的
[00:11:50.320 --> 00:11:52.520]  有時候會想為什麼會這樣呢?
[00:11:52.520 --> 00:11:54.400]  因為祂經驗到
[00:11:54.400 --> 00:11:56.240]  原來那個神是這麼真實的
[00:11:56.240 --> 00:11:57.640]  這種的體驗
[00:11:57.640 --> 00:11:59.520]  是其他宗教給不到祂的
[00:11:59.520 --> 00:12:00.960]  給不到祂的
[00:12:00.960 --> 00:12:02.040]  不是讀回來的
[00:12:02.040 --> 00:12:03.800]  不是思考回來的
[00:12:03.800 --> 00:12:05.600]  甚至不是修煉回來的
[00:12:05.600 --> 00:12:07.960]  是神進到祂的生命裡面
[00:12:07.960 --> 00:12:08.880]  和祂一起
[00:12:08.880 --> 00:12:10.360]  所以如果所有的宗教
[00:12:10.360 --> 00:12:13.240]  都是教我們怎麼發現我們自己的內心
[00:12:13.240 --> 00:12:15.320]  然後去修養的話
[00:12:15.320 --> 00:12:16.680]  基督教更加重要
[00:12:16.680 --> 00:12:19.040]  首先你要發現那位愛你
[00:12:19.040 --> 00:12:20.160]  等候了你很久
[00:12:20.160 --> 00:12:22.760]  祂想和你建立關係的那位宇宙的主宰
[00:12:22.760 --> 00:12:24.440]  你發現上帝
[00:12:24.440 --> 00:12:26.400]  然後和祂建立的關係
[00:12:26.400 --> 00:12:28.320]  與祂相遇
[00:12:28.320 --> 00:12:31.200]  這是基督教第一個很重要
[00:12:31.200 --> 00:12:34.320]  很重要最核心的不同的地方
[00:12:34.320 --> 00:12:35.480]  新的關係
[00:12:35.480 --> 00:12:37.560]  那麼新的關係帶來什麼呢?
[00:12:37.560 --> 00:12:39.320]  接著我們就緊要看第二節
[00:12:39.320 --> 00:12:41.120]  第二節那半節裡面
[00:12:41.120 --> 00:12:43.400]  提到我們憑著信
[00:12:43.400 --> 00:12:48.160]  藉著耶穌基督可以每天站在這個恩典當中
[00:12:48.160 --> 00:12:49.960]  這句話比較複雜
[00:12:49.960 --> 00:12:53.040]  其實如果你看原文的希臘文不是很複雜
[00:12:53.040 --> 00:12:54.320]  首先我們看
[00:12:54.320 --> 00:12:57.400]  祂是每天站在這個站前
[00:12:57.400 --> 00:12:59.640]  原文是一個現在式
[00:12:59.640 --> 00:13:02.920]  就是一個continuous tense
[00:13:02.920 --> 00:13:04.240]  怎麼站著呢?
[00:13:04.240 --> 00:13:06.480]  就是說我們每天所發生的事情
[00:13:06.480 --> 00:13:08.560]  四十六年前
[00:13:08.560 --> 00:13:10.480]  我和神相遇
[00:13:10.480 --> 00:13:12.320]  然後這四十六年裡面
[00:13:12.320 --> 00:13:14.120]  我不斷地與祂相遇
[00:13:14.120 --> 00:13:15.160]  就是說
[00:13:15.160 --> 00:13:18.040]  神和我走了四十六年的人生
[00:13:18.040 --> 00:13:19.640]  我還有多少年我不知道
[00:13:19.640 --> 00:13:22.160]  但是無論我走多久
[00:13:22.160 --> 00:13:23.360]  神就陪我
[00:13:23.360 --> 00:13:24.880]  和我一起走多久
[00:13:24.880 --> 00:13:28.400]  為什麼這裡用了一個「恩典」這個字呢?
[00:13:28.400 --> 00:13:30.960]  就算你不是基督徒
[00:13:30.960 --> 00:13:34.400]  你也經常聽到基督徒經常說「恩典」
[00:13:34.400 --> 00:13:35.000]  「恩典」
[00:13:35.000 --> 00:13:36.680]  英文叫做grace
[00:13:36.680 --> 00:13:38.360]  有些人甚至改了一個英文名
[00:13:38.360 --> 00:13:39.960]  有些女孩子改了一個名叫grace
[00:13:39.960 --> 00:13:41.760]  很喜歡這個字
[00:13:41.760 --> 00:13:43.400]  什麼叫做「恩典」?
[00:13:43.400 --> 00:13:47.240]  「恩典」的意思就是你不應該有的
[00:13:48.120 --> 00:13:49.760]  你沒有資格有的
[00:13:49.760 --> 00:13:51.080]  但是你有了
[00:13:51.080 --> 00:13:53.480]  就叫做「恩典」
[00:13:53.480 --> 00:13:57.320]  就好像你和我有時候去大統華買東西
[00:13:57.320 --> 00:14:01.760]  買了米、菜、肉
[00:14:01.760 --> 00:14:04.440]  然後你推著車子到櫃檯那裡
[00:14:04.440 --> 00:14:05.600]  那位女士幫你算一算
[00:14:05.600 --> 00:14:07.280]  原來是三十五個半
[00:14:07.280 --> 00:14:09.120]  於是你就拿三十五個半給她
[00:14:09.120 --> 00:14:10.520]  她就給你一些貨
[00:14:10.520 --> 00:14:12.640]  她不會說多謝你的「恩典」
[00:14:12.640 --> 00:14:13.840]  「恩」什麼典呢?
[00:14:13.840 --> 00:14:15.480]  這叫做交易
[00:14:15.480 --> 00:14:16.960]  交易就不是「恩典」
[00:14:16.960 --> 00:14:18.280]  因為我給錢,你給貨
[00:14:18.280 --> 00:14:19.680]  何須「恩典」呢?
[00:14:19.680 --> 00:14:21.400]  但是如果你說我沒有錢
[00:14:21.400 --> 00:14:22.360]  但是我很餓
[00:14:22.360 --> 00:14:23.960]  我拿著兩個麵包
[00:14:23.960 --> 00:14:25.600]  我真的捱不住
[00:14:25.600 --> 00:14:27.360]  我又沒有錢,全身都沒有
[00:14:27.360 --> 00:14:28.680]  那位女士說這樣算了
[00:14:28.680 --> 00:14:30.920]  我看到你這麼難過
[00:14:30.920 --> 00:14:32.720]  於是我自己拿錢出來
[00:14:32.720 --> 00:14:33.200]  我給你
[00:14:33.200 --> 00:14:34.040]  我幫你給錢
[00:14:34.040 --> 00:14:34.960]  你去吃吧
[00:14:34.960 --> 00:14:36.960]  這就叫做「恩典」
[00:14:36.960 --> 00:14:38.800]  「恩典」就是你沒有資格的
[00:14:38.800 --> 00:14:40.800]  我們有什麼沒有資格呢?
[00:14:40.800 --> 00:14:42.360]  神和我們人
[00:14:42.360 --> 00:14:43.960]  走這條人生路
[00:14:43.960 --> 00:14:46.560]  是我們沒有資格要求神這麼做的
[00:14:46.560 --> 00:14:48.840]  神是宇宙的主宰
[00:14:48.840 --> 00:14:50.840]  神是宇宙的主宰
[00:14:50.840 --> 00:14:53.240]  宇宙的主宰陪你走這條人生路
[00:14:53.240 --> 00:14:54.400]  你有資格嗎?
[00:14:54.400 --> 00:14:55.120]  對不起
[00:14:55.120 --> 00:14:56.840]  你說我有很多錢
[00:14:56.840 --> 00:14:57.680]  我出一百萬
[00:14:57.680 --> 00:14:58.680]  你陪我一天行不行?
[00:14:58.680 --> 00:14:59.160]  對不起
[00:14:59.160 --> 00:15:01.880]  一百萬你買不起神
[00:15:01.880 --> 00:15:03.760]  神說我知道你買不起我
[00:15:03.760 --> 00:15:04.840]  沒有一個人買得起我
[00:15:04.840 --> 00:15:06.680]  我能夠陪他
[00:15:06.680 --> 00:15:08.960]  所以我不用你買
[00:15:08.960 --> 00:15:09.760]  我自願
[00:15:09.760 --> 00:15:13.160]  我願意陪你走這條人生路
[00:15:13.160 --> 00:15:17.360]  有神走人生路有什麼不同?
[00:15:17.360 --> 00:15:19.400]  在我信耶穌之後幾年
[00:15:19.400 --> 00:15:21.360]  人生路裡發生一件很小的事
[00:15:21.360 --> 00:15:22.360]  到今天來說
[00:15:22.360 --> 00:15:24.840]  我都不是完全明白那件事是什麼
[00:15:24.840 --> 00:15:27.920]  不過那件事給我一個很大的啟迪
