
[00:00:00.000 --> 00:00:02.320]  好久不見啊,很想念大家
[00:03:35.120 --> 00:03:38.360]  那這有很多相關的事情
[00:03:38.360 --> 00:03:42.160]  但是最惹人注目的是死亡人數
[00:03:42.160 --> 00:03:43.360]  很多相關的事情
[00:03:43.360 --> 00:03:46.360]  但最惹人注目的就是死亡的人數
[00:03:46.360 --> 00:03:49.040]  那官方通告是死了160人
[00:03:49.040 --> 00:03:52.320]  官方通告說死了156人左右
[00:03:52.320 --> 00:03:57.600]  但是很多人從英國、西班牙
[00:03:57.600 --> 00:04:01.920]  包括香港都有類似的高樓起火
[00:04:01.920 --> 00:04:05.240]  但是很多地方,好像英國、西加瑪
[00:04:05.240 --> 00:04:09.520]  包括香港有很多高樓類似的起火
[00:04:09.520 --> 00:04:13.560]  那麼香港這一次又遇上了大風
[00:04:13.560 --> 00:04:15.680]  香港這一次就遇上了大風
[00:04:15.680 --> 00:04:20.120]  所以這個火迅速的在7棟樓裏燃燒
[00:04:20.120 --> 00:04:23.680]  所以火很迅速的在這7棟樓裏燃燒
[00:04:23.680 --> 00:04:26.880]  而且這個紅福院裏老人居多
[00:04:26.880 --> 00:04:30.600]  而且在這個紅福院裏面住了很多的老人家
[00:04:30.600 --> 00:04:37.000]  那麼根據當時在樓裏面有2600人這個百分比來算
[00:04:37.000 --> 00:04:44.160]  在這個樓裏面住了2600人
[00:04:44.160 --> 00:04:48.000]  就是當時有2600人在裏面
[00:04:48.000 --> 00:04:50.240]  除了當時上班的那些人出去以外
[00:04:50.240 --> 00:04:51.720]  有2600人在裏面
[00:04:51.720 --> 00:04:53.560]  除了上班或者出去的人
[00:04:53.560 --> 00:04:57.080]  大概有2600人在這個屋苑裏面
[00:04:57.080 --> 00:04:59.560]  而且據說還有200多人
[00:04:59.560 --> 00:05:02.880]  包括施工的人、送外賣的人也在樓裏
[00:05:02.880 --> 00:05:06.240]  而且包括還有200多個是施工的人員
[00:05:06.240 --> 00:05:09.240]  或者送外賣的人員都在這個樓裏面
[00:05:09.240 --> 00:05:14.920]  所以一個很合理的估計是死了600到1500人
[00:05:14.920 --> 00:05:16.520]  其實很合理的估計
[00:05:16.520 --> 00:05:21.000]  其實當時死去的人應該是600至1500人左右
[00:05:21.000 --> 00:05:23.640]  那考慮到我剛才講的那些因素
[00:05:23.640 --> 00:05:27.720]  如果取一個大的數目就是有1500人死亡
[00:05:27.720 --> 00:05:31.360]  考慮到我剛剛講到的因素
[00:05:31.360 --> 00:05:35.760]  其實計算出來死亡人數應該有1500人左右
[00:05:35.760 --> 00:05:39.800]  當然這都是大家的估計 無從查實
[00:05:39.800 --> 00:05:43.040]  這些當然是大家的估計 也都無從可以查識的
[00:05:43.040 --> 00:05:47.160]  還有一個根據就是報上的尋人啟事的數量
[00:05:47.160 --> 00:05:50.000]  還有報上死亡人數的數量
[00:05:50.000 --> 00:05:54.960]  就是報紙上這個尋人啟事的數量
[00:05:54.960 --> 00:05:59.040]  是報紙上刊登的尋人啟事的數量
[00:05:59.040 --> 00:06:03.880]  很多的這個百姓不滿
[00:06:03.880 --> 00:06:05.920]  就是在七天過了之後
[00:06:05.920 --> 00:06:08.320]  政府就把所有的花都收了
[00:06:08.320 --> 00:06:10.640]  很多的百姓都很不滿意
[00:06:10.640 --> 00:06:15.360]  因為七天之後政府就把所有的東西都收了
[00:06:15.360 --> 00:06:20.920]  這場大火可以說是香港徹底內地化的一個標誌
[00:06:20.920 --> 00:06:27.560]  這個大火可以說是香港一個徹底內地化的一個標誌
[00:06:27.560 --> 00:06:30.680]  那麼很難相信這件事情是發生在香港
[00:06:30.680 --> 00:06:31.760]  這麼發達的地方
[00:06:31.760 --> 00:06:35.640]  那麼很難相信這件事情是發生在香港
[00:06:35.640 --> 00:06:38.720]  在這患難的時刻不僅很多人在想
[00:06:38.720 --> 00:06:41.480]  在這個患難的時刻很多人在想
[00:06:41.480 --> 00:06:44.440]  難道上帝放棄了香港這塊土地嗎?
[00:06:44.440 --> 00:06:47.560]  難道上帝放棄了香港這塊土地嗎?
[00:06:47.560 --> 00:06:49.320]  神不再眷顧了嗎?
[00:06:49.320 --> 00:06:50.880]  神不再眷顧了嗎?
[00:06:50.880 --> 00:06:53.240]  在這個時候我們更需要上帝
[00:06:53.240 --> 00:06:55.520]  在這個時候我們更加需要上帝
[00:06:55.520 --> 00:06:59.120]  願上帝的榮光照耀香港 也就是那地
[00:06:59.120 --> 00:07:02.080]  願上帝的榮光照耀香港 也就是那地
[00:07:02.080 --> 00:07:03.600]  恆久而細膩
[00:07:03.600 --> 00:07:05.000]  恆久而細膩
[00:07:05.000 --> 00:07:09.680]  因為在黑夜裡看見光比在白天看見光更加重要
[00:07:09.680 --> 00:07:14.480]  因為黑暗中看到光比白天看到光更加重要
[00:07:14.480 --> 00:07:17.440]  好 那我們趕緊回來
[00:07:17.440 --> 00:07:25.720]  我們用剛才讀經的神的話語來鼓勵和安慰所有受傷的人
[00:07:25.720 --> 00:07:31.440]  我們用剛才讀經的神的話語來鼓勵和安慰所有受傷的人
[00:07:31.440 --> 00:07:33.400]  在這個經文裡我們看到
[00:07:33.400 --> 00:07:39.240]  神的應許 尊者會蒙福 違者會受禍
[00:07:39.240 --> 00:07:42.160]  在我們剛剛讀的經文中看到神的應許
[00:07:42.160 --> 00:07:45.200]  尊者蒙福 違者會受禍
[00:07:45.200 --> 00:07:48.800]  我想先講一下《生命記》的背景
[00:07:48.800 --> 00:07:52.240]  我想先提一下《生命記》這本書的背景
[00:07:52.240 --> 00:07:57.760]  《生命記》其實就是摩西在摩押庭園對以色列人的三次講話
[00:07:57.760 --> 00:08:02.280]  《生命記》其實是摩西在摩押庭園跟以色列人三次講話
[00:08:02.280 --> 00:08:04.560]  是重複了神的誡命
[00:08:04.560 --> 00:08:07.360]  重新重複了神的誡命
[00:08:07.360 --> 00:08:08.560]  所以叫《生命記》
[00:08:08.560 --> 00:08:10.080]  所以叫《生命記》
[00:08:10.080 --> 00:08:17.200]  那這個背景就是以色列人從以前的礦野遊牧生活轉為固定居所
[00:08:17.200 --> 00:08:24.160]  那這個背景就是以色列人從以前的礦野遊牧生活轉為固定居所
[00:08:24.160 --> 00:08:28.640]  所以在迦南地有很多的異教受到更多的誘惑
[00:08:28.640 --> 00:08:32.760]  在迦南地他們受到很多的異教有更多的誘惑
[00:08:32.760 --> 00:08:38.480]  《生命記》的文學在聖經當中也是很突出的
[00:08:38.480 --> 00:08:42.360]  《生命記》這個文學其實在聖經裡面是很突出的
[00:08:42.360 --> 00:08:47.240]  我們知道《五經》就是創出利未生是嗎?
[00:08:47.240 --> 00:08:50.000]  《五經》就是創造利未生是嗎?
[00:08:50.000 --> 00:08:54.760]  只有這個《生命記》是公然的宣稱是摩西的作品
[00:08:54.760 --> 00:08:58.440]  只有這個《生命記》是公然的宣稱是摩西的作品
[00:08:58.440 --> 00:09:01.240]  非常明確的宣布
[00:09:01.240 --> 00:09:02.680]  很明確的宣布
[00:09:02.680 --> 00:09:06.920]  那三十一章九節就說摩西將這個律法寫出來
[00:09:06.920 --> 00:09:11.080]  就是在《生命記》三十一章第九節就說摩西將律法寫出來
[00:09:11.080 --> 00:09:16.960]  那其他的五經的試卷書都是說摩西說這摩西說那
[00:09:16.960 --> 00:09:22.160]  其他的四卷經就只是說摩西這麼說說這個說那個
[00:09:22.160 --> 00:09:26.560]  當然我不是否定說其他試卷書不是摩西所做
[00:09:26.560 --> 00:09:30.440]  當然我不是否定其他的試卷書不是摩西所寫作的
[00:09:30.440 --> 00:09:33.640]  那麼根據主流的都還是摩西做的
[00:09:33.640 --> 00:09:37.480]  其實根據主流的話其實五經都是摩西所著作的
[00:09:37.480 --> 00:09:45.080]  那麼《新約》在這個婚姻啊神的訓斥當中多次引用這卷書
[00:09:45.080 --> 00:09:49.480]  在《新約》裡面很多時候都會引用《生命記》這本書的
[00:09:49.480 --> 00:09:52.600]  尤其是在神的訓斥和婚姻當中
[00:09:52.600 --> 00:09:56.880]  尤其是在神的訓教和婚姻當中
[00:09:56.880 --> 00:10:03.000]  比如說《馬太福音》十九章八節就說神不許休妻
[00:10:03.000 --> 00:10:07.480]  但摩西因你們休新嬰如何如何就是引用這裡
[00:10:07.480 --> 00:10:12.920]  在《馬太福音》十九章八節說到神說到婚姻的
[00:10:12.920 --> 00:10:15.080]  摩西在這裡都有提到的
[00:10:15.080 --> 00:10:18.960]  那麼還有哥林多前書啊希伯來書都提到
[00:10:18.960 --> 00:10:21.800]  在哥林多前書或者希伯來書都有提到的
[00:10:21.800 --> 00:10:23.880]  還有一個《生命記》歷史
[00:10:23.880 --> 00:10:25.680]  是也都有一個《生命記》的歷史
[00:10:25.680 --> 00:10:26.680]  是什麼意思呢
[00:10:26.680 --> 00:10:27.680]  什麼意思呢
[00:10:27.680 --> 00:10:32.960]  就是說把《聖經》《舊約》其他的書卷都說成是《生命記》前
[00:10:32.960 --> 00:10:36.040]  或《生命記》後寫作的
[00:10:36.040 --> 00:10:39.560]  就好像說把所有《聖經》的《舊約》《聖經》
[00:10:39.560 --> 00:10:41.760]  就成為了《生命記》前所寫作
[00:10:41.760 --> 00:10:44.280]  或者是《生命記》後所寫作的
[00:10:44.280 --> 00:10:48.120]  那麼還有一個《生命記》的神學是很重要的
[00:10:48.120 --> 00:10:50.640]  還有一個《生命記》的神學也是很重要的
[00:10:50.640 --> 00:10:52.520]  其實就是報應神學了
[00:10:52.520 --> 00:10:57.400]  就是一個報應的神學
[00:10:57.400 --> 00:11:01.600]  就是說很簡單就是順從就蒙祝福
[00:11:01.600 --> 00:11:03.240]  背道就遭詛咒
[00:11:03.240 --> 00:11:04.240]  其實很簡單的
[00:11:04.240 --> 00:11:06.960]  他所說的道理就是順從得到祝福
[00:11:06.960 --> 00:11:08.600]  背道就得到走卒
[00:11:08.600 --> 00:11:12.960]  所以《生命記》是稱為《舊約》的樞紐
[00:11:12.960 --> 00:11:15.600]  所以《生命記》是稱為《舊約》的樞牛
[00:11:15.600 --> 00:11:18.440]  樞牛,the key of the
[00:11:18.440 --> 00:11:20.240]  就是五經的巔峰
[00:11:20.240 --> 00:11:21.840]  是,五經的巔峰
[00:11:21.840 --> 00:11:24.360]  而且我們知道英文的
[00:11:24.360 --> 00:11:26.960]  我們的弟兄姊妹都知道
[00:11:26.960 --> 00:11:31.160]  英文《生命記》是希臘文的一個複合字
[00:11:31.160 --> 00:11:36.120]  其實我們知道《生命記》是英文的一個希臘文的複合字
[00:11:36.120 --> 00:11:39.000]  是第二律法重複律法的意思
[00:11:39.000 --> 00:11:40.520]  是第二種律法
[00:11:40.520 --> 00:11:42.880]  就是說重複律法的意思
[00:11:42.880 --> 00:11:45.800]  所以就叫做重生誡命
[00:11:45.800 --> 00:11:48.280]  所以一個重生的
[00:11:48.280 --> 00:11:49.800]  所以叫《生命記》
[00:11:49.800 --> 00:11:51.400]  所以重生的意思就好
[00:11:51.400 --> 00:11:52.640]  所以叫做《生命記》
[00:11:52.640 --> 00:11:54.560]  好,那我們趕緊進入正題了
[00:11:54.560 --> 00:11:56.200]  我們進入正題了
[00:11:56.200 --> 00:12:01.600]  那麼我們知道有一句話叫做魔鬼藏在細節中
[00:12:01.600 --> 00:12:05.400]  我們經常聽到說魔鬼藏在世界之中
[00:12:05.400 --> 00:12:09.600]  但是我覺得真理也是藏在細節當中的
[00:12:09.600 --> 00:12:13.080]  但是我覺得真理也是藏在我們的世界之中
[00:12:13.080 --> 00:12:14.160]  細節
[00:12:14.160 --> 00:12:15.040]  details
[00:12:15.040 --> 00:12:16.320]  細節之中
[00:12:16.320 --> 00:12:19.080]  所以我們有必要要好好的讀經
[00:12:19.080 --> 00:12:22.400]  所以我們有必要要好認真好好地讀聖經
[00:12:22.400 --> 00:12:25.760]  好,那我們第一部分看神的應許
[00:12:25.760 --> 00:12:27.680]  第一部分我們看一下神的應許
[00:12:27.680 --> 00:12:30.160]  我們注意看一下這個黃色的字
[00:12:30.160 --> 00:12:32.720]  我們看一看我們用黃色的字
[00:12:32.720 --> 00:12:36.000]  是耶和華女神所眷顧的
[00:12:36.000 --> 00:12:38.640]  是耶和華女神所眷顧的
[00:12:38.640 --> 00:12:42.920]  你看耶和華和女神是雙重的強調
[00:12:42.920 --> 00:12:46.400]  耶和華和女神是雙重的強調
[00:12:46.400 --> 00:12:47.840]  重要的說兩遍
[00:12:47.840 --> 00:12:49.440]  重要的東西會說兩次
[00:12:49.440 --> 00:12:50.720]  那眷顧呢
[00:12:50.720 --> 00:12:55.760]  就原文它比看顧是多一層這個尋找的含義
[00:12:55.760 --> 00:12:58.960]  眷顧在原文是多一層
[00:12:58.960 --> 00:13:01.600]  看顧多一層的含義
[00:13:01.600 --> 00:13:04.960]  可見這個神比我們的父母更愛我們是嗎
[00:13:04.960 --> 00:13:07.600]  可見這個神比我們的父母更加愛我們
[00:13:07.600 --> 00:13:10.280]  那我們父母當然是照顧我們了
[00:13:10.280 --> 00:13:13.440]  但是他不用尋找我們就在他身邊
[00:13:13.440 --> 00:13:15.200]  我們的父母會很愛惜我們
[00:13:15.200 --> 00:13:17.160]  但是他不需要這樣尋找我們
[00:13:17.160 --> 00:13:18.840]  因為我們永遠都在他身邊
[00:13:18.840 --> 00:13:22.440]  但是神要去尋找我們來眷顧我們
[00:13:22.440 --> 00:13:25.920]  但是神要尋找我們才可以眷顧到我們
[00:13:25.920 --> 00:13:28.520]  那從歲首到年終
[00:13:28.520 --> 00:13:29.920]  從歲首到年終
[00:13:29.920 --> 00:13:31.200]  就是恆久的
[00:13:31.200 --> 00:13:32.320]  就是恆久的
[00:13:32.320 --> 00:13:33.640]  我們現在就是歲首
[00:13:33.640 --> 00:13:36.960]  馬上就是2026年的年
[00:13:36.960 --> 00:13:38.120]  我們現在是年終
[00:13:38.120 --> 00:13:40.840]  馬上就到2026年的歲首了
[00:13:40.840 --> 00:13:42.280]  我們現在是年終
[00:13:42.280 --> 00:13:45.160]  很快就去到2026年的歲首了
[00:13:45.160 --> 00:13:50.360]  那耶和華你神的眼目時常看顧那地
[00:13:50.360 --> 00:13:53.560]  耶和華你神的眼目時常看顧那地
[00:13:53.560 --> 00:13:55.880]  你看這個眼目時常看顧
[00:13:55.880 --> 00:13:57.360]  就是不間斷地看顧
[00:13:57.360 --> 00:13:58.680]  是不是很細膩啊
[00:13:58.680 --> 00:14:00.160]  很一直在看啊
[00:14:00.160 --> 00:14:02.160]  看這裡說到神的看顧
[00:14:02.160 --> 00:14:03.360]  是不斷這樣的
[00:14:03.360 --> 00:14:04.560]  是很細膩的
[00:14:04.560 --> 00:14:06.320]  一直這樣看顧你的
[00:14:06.320 --> 00:14:09.160]  那詩篇33篇18節說
[00:14:09.160 --> 00:14:12.320]  詩篇33篇第18節說
[00:14:12.320 --> 00:14:18.560]  耶和華的眼目看顧敬畏的人
[00:14:18.560 --> 00:14:23.160]  和仰望他慈愛的人
[00:14:23.160 --> 00:14:25.760]  那詩篇34篇15節說
[00:14:25.760 --> 00:14:28.480]  詩篇34篇第15節說
[00:14:28.480 --> 00:14:32.960]  耶和華的眼目看顧一人
[00:14:32.960 --> 00:14:37.280]  他的耳朵聽他們的呼求
[00:14:37.280 --> 00:14:40.880]  你看耶和華不僅是眼睛看耳朵還聽
[00:14:40.880 --> 00:14:45.720]  你看耶和華不僅是眼睛看耳朵還聽
[00:14:45.720 --> 00:14:47.720]  是不是很細膩啊
[00:14:47.720 --> 00:14:49.280]  是不是很細膩啊
[00:14:49.280 --> 00:14:53.080]  那地是指神對子民的祝福
[00:14:53.080 --> 00:14:56.880]  那地是指神對那個地方的祝福
[00:14:56.880 --> 00:15:00.280]  那麼神對他子民的祝福
[00:15:00.280 --> 00:15:03.480]  一般就體現在土地和後裔上
[00:15:03.480 --> 00:15:05.080]  神對於子民的祝福
[00:15:05.080 --> 00:15:07.480]  一般都是土地和後裔上面的
[00:15:07.480 --> 00:15:10.080]  那我們從創世紀可以看到
[00:15:10.080 --> 00:15:11.480]  他祝福亞伯拉罕說
[00:15:11.480 --> 00:15:13.480]  你的後代要像什麼
[00:15:13.480 --> 00:15:14.880]  從創世紀可以看到
[00:15:14.880 --> 00:15:16.480]  他和亞伯拉罕說
[00:15:16.480 --> 00:15:18.080]  你的後代會是怎麼樣
[00:15:18.080 --> 00:15:20.080]  天上的星海裡的沙是嗎
[00:15:20.080 --> 00:15:22.080]  天上的星海裡的沙
[00:15:22.080 --> 00:15:24.280]  那約書雅紀裡面
[00:15:24.280 --> 00:15:28.280]  他給很多的支派分土地
[00:15:28.280 --> 00:15:30.880]  約書雅紀裡面就講到很多的支派
[00:15:30.880 --> 00:15:32.680]  他給很多的支派分土地
[00:15:32.680 --> 00:15:34.880]  所以說上帝的祝福
[00:15:34.880 --> 00:15:37.680]  在土地這一塊是非常重要的
[00:15:37.680 --> 00:15:39.080]  所以講到上帝的祝福
[00:15:39.080 --> 00:15:41.080]  在土地上面是非常重要的
[00:15:41.080 --> 00:15:45.080]  因為我們華人對土地也是有一種執念
[00:15:45.080 --> 00:15:46.880]  走到哪裡買房子買到哪裡
[00:15:46.880 --> 00:15:49.680]  我們華人也是土地很眷戀的
[00:15:49.680 --> 00:15:52.680]  所以我們去到哪裡都會買房的
[00:15:52.680 --> 00:15:56.280]  那麼講到這個
[00:15:56.280 --> 00:15:59.880]  我們的神一直細膩而恆久的眷顧
[00:15:59.880 --> 00:16:03.280]  我想讓大家看看這兩幅畫
[00:16:03.280 --> 00:16:07.080]  講到我們的神很細膩和長久的眷顧
[00:16:07.080 --> 00:16:08.680]  想大家看看這兩幅畫
[00:16:08.680 --> 00:16:11.080]  這兩幅畫是日本的寺廟
[00:16:11.080 --> 00:16:12.280]  不知道大家有沒有去過
[00:16:12.280 --> 00:16:15.680]  這兩幅畫是拍在日本的一個寺廟
[00:16:15.680 --> 00:16:17.280]  不知道大家有沒有去過
[00:16:17.280 --> 00:16:18.480]  那麼大家有沒有注意到
[00:16:18.480 --> 00:16:20.480]  這個寺廟前面都有那個繩子
[00:16:20.480 --> 00:16:22.480]  繩子上面綁的有鈴鐺
[00:16:22.480 --> 00:16:23.680]  你看注意一下
[00:16:23.680 --> 00:16:25.880]  那個廟前面都會有一條很長的繩
[00:16:25.880 --> 00:16:29.680]  上面都會綁著很多的鈴鐺的東西
[00:16:29.680 --> 00:16:31.280]  我到日本去旅遊的時候
[00:16:31.280 --> 00:16:35.080]  我就看到這些日本人進寺廟都先要擊掌
[00:16:35.080 --> 00:16:38.080]  我在日本去參觀這些廟宇的時候
[00:16:38.080 --> 00:16:41.080]  那些日本人進寺廟之前就會拍掌
[00:16:41.080 --> 00:16:42.480]  我就問我的朋友說
[00:16:42.480 --> 00:16:43.680]  為什麼他們要這樣做
[00:16:43.680 --> 00:16:44.880]  還要拉那個鈴鐺
[00:16:44.880 --> 00:16:46.280]  我就問我朋友
[00:16:46.280 --> 00:16:47.280]  為什麼他們要拍手
[00:16:47.280 --> 00:16:48.880]  為什麼他們要拉那條鈴鐺
[00:16:48.880 --> 00:16:49.880]  大家猜為什麼
[00:16:49.880 --> 00:16:52.880]  你猜猜是為什麼
[00:16:52.880 --> 00:16:55.480]  他說我們要叫這個神wake up
[00:16:55.480 --> 00:16:58.080]  我要叫神你起床你醒吧
[00:16:58.080 --> 00:16:59.080]  對
[00:16:59.080 --> 00:17:01.880]  所以你看他的神在睡覺
[00:17:01.880 --> 00:17:03.880]  你看看他們的神在睡覺
[00:17:03.880 --> 00:17:05.080]  你看都是這樣的
[00:17:05.080 --> 00:17:07.280]  你看所有的寺廟都是這樣
[00:17:07.280 --> 00:17:09.080]  一般都是有的
[00:17:09.080 --> 00:17:11.280]  日本的神他會睡覺
[00:17:11.280 --> 00:17:14.080]  需要來拜祂的人把祂叫醒
[00:17:14.080 --> 00:17:15.680]  日本的神是會睡覺
[00:17:15.680 --> 00:17:18.280]  要拜祂的人要叫醒祂才行
[00:17:18.280 --> 00:17:19.280]  你看有沒有意思
[00:17:19.280 --> 00:17:20.680]  我們的神不需要
[00:17:20.680 --> 00:17:21.680]  你看有沒有意思
[00:17:21.680 --> 00:17:23.080]  我們的神是不需要的
[00:17:23.080 --> 00:17:26.680]  這段話其實也是在含蓄地對比
[00:17:26.680 --> 00:17:29.880]  迦南和古晉東的僧殖宗教
[00:17:29.880 --> 00:17:31.080]  迦以伯治
[00:17:31.080 --> 00:17:34.480]  這句話其實是含蓄地對比
[00:17:34.480 --> 00:17:38.280]  迦南和古晉東的僧殖的宗教
[00:17:38.280 --> 00:17:39.680]  迦以伯治
[00:17:39.680 --> 00:17:40.880]  因為那個時候
[00:17:40.880 --> 00:17:44.080]  以色列人不是進到了迦南地嗎
[00:17:44.080 --> 00:17:45.680]  接觸了其他的宗教嗎
[00:17:45.680 --> 00:17:49.280]  那時候以色列人進入迦南美地之後
[00:17:49.280 --> 00:17:51.080]  他們接觸到其他的宗教
[00:17:51.080 --> 00:17:53.480]  那美索不達米亞有個神話
[00:17:53.480 --> 00:17:57.280]  這樣是美索不達米亞有個神話
[00:17:57.280 --> 00:18:00.080]  他就說這個天主這個神
[00:18:00.080 --> 00:18:04.280]  是他們的生殖創造神之類的
[00:18:04.280 --> 00:18:06.680]  天主這個神
[00:18:06.680 --> 00:18:10.880]  是他們當時生殖創造的神之類的
[00:18:10.880 --> 00:18:11.680]  他有意思
[00:18:11.680 --> 00:18:13.880]  他就是漢季的時候
[00:18:13.880 --> 00:18:15.480]  他就到了陰間
[00:18:15.480 --> 00:18:17.680]  他雨季的時候又重返人間
[00:18:17.680 --> 00:18:19.080]  他很有意思
[00:18:19.080 --> 00:18:20.480]  漢季的時候
[00:18:20.480 --> 00:18:21.880]  他就走到陰間
[00:18:21.880 --> 00:18:23.080]  到雨季的時候
[00:18:23.080 --> 00:18:24.280]  他就回到人間
[00:18:24.280 --> 00:18:27.080]  那我們知道他們那個沙漠地帶
[00:18:27.080 --> 00:18:28.880]  只有兩個季節
[00:18:28.880 --> 00:18:30.680]  我不知道在沙漠地帶
[00:18:30.680 --> 00:18:33.080]  其實是不是只有兩個季節
[00:18:33.080 --> 00:18:34.880]  就是只有兩個季節
[00:18:34.880 --> 00:18:36.080]  只是兩個季節
[00:18:36.080 --> 00:18:39.680]  那不像我們一般的有春夏秋冬四個季節
[00:18:39.680 --> 00:18:43.280]  不是好像我們一般都有春夏秋冬四個季節
[00:18:43.280 --> 00:18:45.080]  那神明他不在人間的時候
[00:18:45.080 --> 00:18:47.480]  就沒有辦法眷顧自己的土地和信眾
[00:18:47.480 --> 00:18:49.280]  那些神明不在神間的時候
[00:18:49.280 --> 00:18:51.080]  沒辦法眷顧他自己的土地
[00:18:51.080 --> 00:18:52.080]  或者他的信徒
[00:18:52.080 --> 00:18:53.680]  就這些土地
[00:18:53.680 --> 00:18:56.680]  這些信眾就會落入死亡之手
[00:18:56.680 --> 00:18:59.880]  那這些信眾就會落入死亡之手
