
[00:00:00.000 --> 00:00:05.000]  話說有一個美國的總統
[00:08:15.000 --> 00:08:17.000]  只剩下他們兩父子
[00:08:17.000 --> 00:08:19.000]  如果他真的聽神的話
[00:08:19.000 --> 00:08:20.000]  獻上以撒之後
[00:08:20.000 --> 00:08:22.000]  他一個人孤孤單單
[00:08:22.000 --> 00:08:23.000]  走不知多久
[00:08:23.000 --> 00:08:25.000]  他才回到那兩個僕人那裏
[00:08:25.000 --> 00:08:27.000]  然後他們三個人
[00:08:27.000 --> 00:08:29.000]  才回到那個族人那裏
[00:08:29.000 --> 00:08:30.000]  實在有一時我覺得
[00:08:30.000 --> 00:08:32.000]  神對他真的很殘酷
[00:08:32.000 --> 00:08:33.000]  這樣來做
[00:08:33.000 --> 00:08:35.000]  如果今天我們要面對
[00:08:35.000 --> 00:08:36.000]  我們最大的挑戰
[00:08:36.000 --> 00:08:38.000]  我們要面對考試
[00:08:38.000 --> 00:08:40.000]  我們要面對病痛
[00:08:40.000 --> 00:08:43.000]  我們要面對失落
[00:08:43.000 --> 00:08:44.000]  痛苦
[00:08:44.000 --> 00:08:46.000]  不是最多人在我們身邊
[00:08:46.000 --> 00:08:48.000]  是最好的嗎
[00:08:48.000 --> 00:08:50.000]  不是最多人支持我們那一刻
[00:08:50.000 --> 00:08:51.000]  是最好的嗎
[00:08:51.000 --> 00:08:53.000]  但是神要他離開
[00:08:53.000 --> 00:08:54.000]  一路走
[00:08:54.000 --> 00:08:56.000]  他越走就越孤單
[00:08:56.000 --> 00:08:59.000]  一直去到他自己一個人那一刻
[00:08:59.000 --> 00:09:01.000]  他就要做他最不想做的事
[00:09:01.000 --> 00:09:03.000]  我不知道大家有沒有試過
[00:09:03.000 --> 00:09:05.000]  即是面對下星期
[00:09:05.000 --> 00:09:06.000]  或者什麼時候都好
[00:09:06.000 --> 00:09:08.000]  一些你很不想遇見的事
[00:09:08.000 --> 00:09:10.000]  有時對學生來說
[00:09:10.000 --> 00:09:11.000]  考試
[00:09:11.000 --> 00:09:13.000]  看醫生
[00:09:13.000 --> 00:09:15.000]  做手術
[00:09:15.000 --> 00:09:17.000]  總之那件事
[00:09:17.000 --> 00:09:18.000]  或者見一個人
[00:09:18.000 --> 00:09:19.000]  你很不想見的
[00:09:19.000 --> 00:09:21.000]  越來越接近那個時間
[00:09:21.000 --> 00:09:24.000]  實在我們越來越不安
[00:09:24.000 --> 00:09:26.000]  緊張起來
[00:09:26.000 --> 00:09:27.000]  我相信實在
[00:09:27.000 --> 00:09:29.000]  亞伯拉罕當時也是這樣的
[00:09:29.000 --> 00:09:32.000]  他是不想去到摩尼亞山
[00:09:32.000 --> 00:09:34.000]  他真的很不想去到摩尼亞山
[00:09:34.000 --> 00:09:36.000]  越來越接近摩尼亞山那一刻
[00:09:36.000 --> 00:09:40.000]  他的心就越過不安
[00:09:40.000 --> 00:09:43.000]  但是要來的東西最後都來到
[00:09:43.000 --> 00:09:45.000]  我相信那幾天
[00:09:45.000 --> 00:09:47.000]  三天加一兩天
[00:09:47.000 --> 00:09:48.000]  可能五天左右
[00:09:48.000 --> 00:09:49.000]  一個星期以內
[00:09:49.000 --> 00:09:51.000]  那一個星期以內
[00:09:51.000 --> 00:09:53.000]  那幾天應該是亞伯拉罕
[00:09:53.000 --> 00:09:54.000]  一世人
[00:09:54.000 --> 00:09:57.000]  是最不好過的那幾天
[00:09:57.000 --> 00:10:02.000]  所以如果你問亞伯拉罕需要什麼
[00:10:02.000 --> 00:10:03.000]  他需要什麼
[00:10:03.000 --> 00:10:05.000]  他需要很大的信心
[00:10:05.000 --> 00:10:07.000]  他真的需要很大的信心
[00:10:07.000 --> 00:10:09.000]  要做這一件事
[00:10:09.000 --> 00:10:12.000]  而繼續都相信神帶領他這件事
[00:10:12.000 --> 00:10:13.000]  是好的
[00:10:13.000 --> 00:10:15.000]  是有神的旨意的
[00:10:15.000 --> 00:10:17.000]  面對一個這樣的情形
[00:10:17.000 --> 00:10:19.000]  他需要很大的信心
[00:10:19.000 --> 00:10:20.000]  第二件事
[00:10:20.000 --> 00:10:22.000]  如果我們問亞伯拉罕需要什麼
[00:10:22.000 --> 00:10:24.000]  如果今天我們真的訪問亞伯拉罕
[00:10:24.000 --> 00:10:25.000]  是當時來說
[00:10:25.000 --> 00:10:27.000]  拿個麥克風放過去
[00:10:27.000 --> 00:10:29.000]  反正沒有什麼人在那裡
[00:10:29.000 --> 00:10:31.000]  只有他和兒子
[00:10:31.000 --> 00:10:32.000]  你想要什麼
[00:10:32.000 --> 00:10:33.000]  我跟他說
[00:10:33.000 --> 00:10:36.000]  他說我要個兒子
[00:10:36.000 --> 00:10:38.000]  如果你看整個亞伯拉罕的故事
[00:10:38.000 --> 00:10:39.000]  他一直以來
[00:10:39.000 --> 00:10:42.000]  是一個我們今天會叫做很乖的信徒
[00:10:42.000 --> 00:10:43.000]  真的很乖
[00:10:43.000 --> 00:10:46.000]  神叫他從哈蘭去到迦南地
[00:10:46.000 --> 00:10:48.000]  他實際上都不知迦南地
[00:10:48.000 --> 00:10:49.000]  神說我帶你去到哪裡
[00:10:49.000 --> 00:10:51.000]  你去哪裡
[00:10:51.000 --> 00:10:53.000]  你看亞伯拉罕是母同神
[00:10:53.000 --> 00:10:55.000]  討價還價
[00:10:55.000 --> 00:10:56.000]  他母同神說
[00:10:56.000 --> 00:10:57.000]  神
[00:10:57.000 --> 00:10:58.000]  這裡是哈蘭
[00:10:58.000 --> 00:11:00.000]  我家人都在這裡
[00:11:00.000 --> 00:11:01.000]  你要我離開
[00:11:01.000 --> 00:11:04.000]  去到一個我不知道哪裡的地方
[00:11:04.000 --> 00:11:06.000]  你有沒有什麼應許
[00:11:06.000 --> 00:11:08.000]  是不是有什麼祝福
[00:11:08.000 --> 00:11:09.000]  他沒有說
[00:11:09.000 --> 00:11:10.000]  你知道嗎
[00:11:10.000 --> 00:11:12.000]  一直以來他聽到神這樣說
[00:11:12.000 --> 00:11:16.000]  他就很順服地跟從神去
[00:11:16.000 --> 00:11:18.000]  後來原來是去迦南地
[00:11:18.000 --> 00:11:20.000]  就算你看這個故事也是
[00:11:20.000 --> 00:11:21.000]  你回去再看一次
[00:11:21.000 --> 00:11:22.000]  神叫他見異煞
[00:11:22.000 --> 00:11:24.000]  他母同神討價還價
[00:11:24.000 --> 00:11:26.000]  神叫他起床
[00:11:26.000 --> 00:11:28.000]  早上他就帶著兒子
[00:11:28.000 --> 00:11:30.000]  帶著僕人就走
[00:11:30.000 --> 00:11:33.000]  他也沒有和神討價還價
[00:11:33.000 --> 00:11:34.000]  今天我們會說
[00:11:34.000 --> 00:11:36.000]  他是一個很乖的基督徒
[00:11:36.000 --> 00:11:38.000]  很順服的基督徒
[00:11:38.000 --> 00:11:41.000]  唯有第一次我們知道
[00:11:41.000 --> 00:11:45.000]  他是所謂向神發牢騷
[00:11:45.000 --> 00:11:47.000]  或者向神討價還價
[00:11:47.000 --> 00:11:50.000]  在第十五章二到三節
[00:11:50.000 --> 00:11:51.000]  十五章二到三節
[00:11:51.000 --> 00:11:53.000]  神說我祝福你亞伯拉罕
[00:11:53.000 --> 00:11:55.000]  你知道亞伯拉罕說什麼嗎
[00:11:55.000 --> 00:11:57.000]  我們多數以為亞伯拉罕說
[00:11:57.000 --> 00:11:59.000]  主多謝你
[00:11:59.000 --> 00:12:00.000]  但不是的
[00:12:00.000 --> 00:12:01.000]  原來亞伯拉罕不是這樣說的
[00:12:01.000 --> 00:12:02.000]  亞伯拉罕說
[00:12:02.000 --> 00:12:04.000]  你還可以給我什麼
[00:12:04.000 --> 00:12:06.000]  我連一個兒子都沒有了
[00:12:06.000 --> 00:12:07.000]  如果你要說
[00:12:07.000 --> 00:12:09.000]  負氣說話向神
[00:12:09.000 --> 00:12:12.000]  不是很乖地頂嘴的感覺
[00:12:12.000 --> 00:12:14.000]  就是那一刻
[00:12:14.000 --> 00:12:17.000]  原來亞伯拉罕什麼都不想要
[00:12:17.000 --> 00:12:19.000]  再大的祝福他都不需要
[00:12:19.000 --> 00:12:21.000]  再多些牛 再多些羊
[00:12:21.000 --> 00:12:23.000]  再多些僕人他不愛
[00:12:23.000 --> 00:12:24.000]  他也不需要
[00:12:24.000 --> 00:12:28.000]  他需要的是一個兒子
[00:12:28.000 --> 00:12:30.000]  所以最後神說
[00:12:30.000 --> 00:12:31.000]  既然你想要兒子
[00:12:31.000 --> 00:12:32.000]  我就給你一個兒子
[00:12:32.000 --> 00:12:35.000]  不過原來神次級
[00:12:35.000 --> 00:12:39.000]  神都可以取回
[00:12:39.000 --> 00:12:43.000]  最後神真的取回
[00:12:43.000 --> 00:12:45.000]  神跟他說亞伯拉罕
[00:12:45.000 --> 00:12:47.000]  你帶你的兒子
[00:12:47.000 --> 00:12:49.000]  你獨生的兒子
[00:12:49.000 --> 00:12:51.000]  你很愛的兒子
[00:12:51.000 --> 00:12:52.000]  以撒
[00:12:52.000 --> 00:12:53.000]  去到我叫你的地方
[00:12:53.000 --> 00:12:55.000]  你要獻給我
[00:12:55.000 --> 00:12:58.000]  我自己覺得他好像約伯
[00:12:58.000 --> 00:13:00.000]  約伯都說過這句話
[00:13:00.000 --> 00:13:02.000]  我赤身出於母胎
[00:13:02.000 --> 00:13:04.000]  也必赤身歸回
[00:13:04.000 --> 00:13:07.000]  賞賜的是耶和華
[00:13:07.000 --> 00:13:09.000]  取回的也是耶和華
[00:13:09.000 --> 00:13:12.000]  耶和華的名應當稱重的
[00:13:12.000 --> 00:13:14.000]  我相信約伯這樣說
[00:13:14.000 --> 00:13:16.000]  已經很了不起
[00:13:16.000 --> 00:13:17.000]  面對這樣的情形
[00:13:17.000 --> 00:13:18.000]  他都可以這樣說
[00:13:18.000 --> 00:13:20.000]  我們可能很多基督徒都說不到
[00:13:20.000 --> 00:13:23.000]  亞伯拉罕正正是這個情況
[00:13:23.000 --> 00:13:25.000]  不過我覺得亞伯拉罕
[00:13:25.000 --> 00:13:28.000]  比約伯更難做
[00:13:28.000 --> 00:13:31.000]  因為約伯是失去兒女
[00:13:31.000 --> 00:13:32.000]  不是他做什麼的
[00:13:32.000 --> 00:13:34.000]  不是他控制的
[00:13:34.000 --> 00:13:36.000]  但是神要亞伯拉罕做的事
[00:13:36.000 --> 00:13:39.000]  就是他自己親手獻自己的兒子
[00:13:39.000 --> 00:13:40.000]  他獨一的兒子
[00:13:40.000 --> 00:13:42.000]  他剩下來的兒子
[00:13:42.000 --> 00:13:44.000]  所以如果你問我
[00:13:44.000 --> 00:13:49.000]  我覺得亞伯拉罕難做過約伯很多
[00:13:49.000 --> 00:13:50.000]  最後我們知道
[00:13:50.000 --> 00:13:53.000]  神把二剎還給他
[00:13:53.000 --> 00:13:54.000]  希伯來書就是這樣說
[00:13:54.000 --> 00:13:57.000]  好像死而復得的感覺
[00:13:57.000 --> 00:13:58.000]  想著沒有了
[00:13:58.000 --> 00:14:01.000]  想著他這個兒子是沒有了
[00:14:01.000 --> 00:14:06.000]  但是死而復得
[00:14:06.000 --> 00:14:09.000]  我們說完亞伯拉罕之後
[00:14:09.000 --> 00:14:10.000]  我們也要說二剎
[00:14:10.000 --> 00:14:11.000]  亞伯拉罕就是因為這件事
[00:14:11.000 --> 00:14:13.000]  所以耶和華二勒就是這個意思
[00:14:13.000 --> 00:14:15.000]  死而復得
[00:14:15.000 --> 00:14:16.000]  想著沒有了
[00:14:16.000 --> 00:14:17.000]  原來有了
[00:14:17.000 --> 00:14:19.000]  所以很感激神
[00:14:19.000 --> 00:14:21.000]  把這個地方叫做耶和華二勒
[00:14:21.000 --> 00:14:23.000]  但是我們也要說一下二剎
[00:14:23.000 --> 00:14:28.000]  因為二剎就是正正要被人獻的那個
[00:14:28.000 --> 00:14:29.000]  如果你問
[00:14:29.000 --> 00:14:33.000]  二剎神又給他什麼呢
[00:14:33.000 --> 00:14:34.000]  神給他什麼
[00:14:34.000 --> 00:14:36.000]  我們又問他需要什麼
[00:14:36.000 --> 00:14:38.000]  但是大家要想一件事
[00:14:38.000 --> 00:14:41.000]  二剎就是要被人獻祭的那個
[00:14:41.000 --> 00:14:43.000]  他是年輕人
[00:14:43.000 --> 00:14:48.000]  第七節他好像不知道他是祭物
[00:14:48.000 --> 00:14:50.000]  因為如果你看第七節
[00:14:50.000 --> 00:14:56.000]  如果用今天的術語去說
[00:14:56.000 --> 00:14:58.000]  爹地啊
[00:14:58.000 --> 00:15:00.000]  為什麼什麼都有了
[00:15:00.000 --> 00:15:03.000]  祭物沒有呢
[00:15:03.000 --> 00:15:05.000]  他正正就像你們很多人一樣
[00:15:05.000 --> 00:15:07.000]  從小到大去教會
[00:15:07.000 --> 00:15:08.000]  敬拜的
[00:15:08.000 --> 00:15:10.000]  他知道敬拜應該是怎樣的
[00:15:10.000 --> 00:15:12.000]  為什麼什麼都有了
[00:15:12.000 --> 00:15:13.000]  只是祭物沒有呢
[00:15:13.000 --> 00:15:17.000]  但是你說我們現在去獻祭
[00:15:17.000 --> 00:15:20.000]  他整天都看著爸爸獻祭
[00:15:20.000 --> 00:15:22.000]  這次是沒有祭物的
[00:15:22.000 --> 00:15:23.000]  所以他就問
[00:15:23.000 --> 00:15:25.000]  誰知道阿伯拉罕有一個
[00:15:25.000 --> 00:15:29.000]  經常去教會讀經聽道的人
[00:15:29.000 --> 00:15:31.000]  他說兒子不用怕
[00:15:31.000 --> 00:15:33.000]  耶和華會公認的
[00:15:33.000 --> 00:15:35.000]  所以去到耶和華會公認的
[00:15:35.000 --> 00:15:37.000]  這些答案哪裡會錯
[00:15:37.000 --> 00:15:39.000]  這些答案一定是對的
[00:15:39.000 --> 00:15:41.000]  二剎想也是
[00:15:41.000 --> 00:15:42.000]  神是會公認的
[00:15:42.000 --> 00:15:43.000]  那就沒有這件事了
[00:15:43.000 --> 00:15:44.000]  那就一直走
[00:15:44.000 --> 00:15:46.000]  但是最低限度去到最後一刻
[00:15:46.000 --> 00:15:48.000]  他爸爸說要綁起他
[00:15:48.000 --> 00:15:50.000]  擠在壇上
[00:15:50.000 --> 00:15:52.000]  他就知道他就是祭物了
[00:15:52.000 --> 00:15:54.000]  大家有沒有想過
[00:15:54.000 --> 00:15:55.000]  他是一個青年人
[00:15:55.000 --> 00:15:58.000]  阿伯拉罕是百多歲的人
[00:15:58.000 --> 00:15:59.000]  一個青年人
[00:15:59.000 --> 00:16:00.000]  一個百多歲的人
[00:16:00.000 --> 00:16:02.000]  如果他不肯被阿伯拉罕綁住
[00:16:02.000 --> 00:16:05.000]  你猜阿伯拉罕真的可以追到他嗎
[00:16:05.000 --> 00:16:07.000]  我兒子現在差不多二十歲
[00:16:07.000 --> 00:16:08.000]  我都不是那麼老
[00:16:08.000 --> 00:16:10.000]  我都追不到他
[00:16:10.000 --> 00:16:12.000]  高一點大一點快一點
[00:16:12.000 --> 00:16:14.000]  什麼都好戲一點
[00:16:14.000 --> 00:16:15.000]  根本就追不到他
[00:16:15.000 --> 00:16:17.000]  所以世世代代
[00:16:17.000 --> 00:16:19.000]  那些色經家覺得
[00:16:19.000 --> 00:16:23.000]  二剎是讓阿伯拉罕綁他的
[00:16:23.000 --> 00:16:26.000]  因為沒有第二個答案了
[00:16:26.000 --> 00:16:30.000]  所以這個不只是阿伯拉罕
[00:16:30.000 --> 00:16:31.000]  獻二剎那麼簡單
