
[00:00:00.000 --> 00:00:05.420]  今天是2015年最後一個的主日
[00:01:21.800 --> 00:01:25.440]  後來要拿出生證的時候才會報的日子
[00:01:25.440 --> 00:01:27.740]  隨便講幾月十六
[00:01:27.740 --> 00:01:29.520]  但可能不是那個日子
[00:01:29.520 --> 00:01:30.960]  但是你問問老人家
[00:01:30.960 --> 00:01:33.260]  其實哪一天生日不是最重要的
[00:01:33.260 --> 00:01:35.960]  最重要是生日那天的子子孫孫
[00:01:35.960 --> 00:01:38.400]  請封一封利是慶祝生日
[00:01:38.400 --> 00:01:39.880]  這個才是最重要的
[00:01:39.880 --> 00:01:41.700]  如果有生日禮物
[00:01:41.700 --> 00:01:42.780]  每天都可以是生日的
[00:01:42.780 --> 00:01:43.520]  是不是?
[00:01:43.520 --> 00:01:45.260]  所以今天我們作為基督徒
[00:01:45.260 --> 00:01:48.100]  我們最重要的不是在乎哪個日子
[00:01:48.100 --> 00:01:49.820]  而是背後的意義
[00:01:49.820 --> 00:01:50.320]  好了
[00:01:50.320 --> 00:01:52.940]  今天我們會帶大家去看一段我們很熟悉的經文
[00:01:52.940 --> 00:01:54.240]  帶大家去探索
[00:01:54.240 --> 00:01:57.200]  我們應該敬拜持著什麼樣的態度
[00:01:57.200 --> 00:01:58.840]  我們先一次過來讀
[00:01:58.840 --> 00:02:00.540]  《馬太福音》第二章
[00:02:00.540 --> 00:02:02.320]  第一到第十二節
[00:02:02.320 --> 00:02:04.020]  第二章第一到第十二節
[00:02:04.020 --> 00:02:05.500]  我們一起來讀出好不好?
[00:02:05.500 --> 00:02:08.340]  「當希律王的時候
[00:02:08.340 --> 00:02:11.240]  耶穌身在猶大的伯利恆
[00:02:11.240 --> 00:02:15.740]  有幾個博士從東方來到耶路撒冷說
[00:02:15.740 --> 00:02:20.000]  那伸下來作猶大人之王的在那裡
[00:02:20.000 --> 00:02:24.640]  我們在東方見耶路撒冷的聖人也很不安
[00:02:24.640 --> 00:02:26.440]  希律王聽見了
[00:02:26.440 --> 00:02:28.080]  就心裡不安
[00:02:28.080 --> 00:02:31.880]  耶路撒冷的人也都不安
[00:02:31.880 --> 00:02:36.200]  他就召齊了祭司長和民間的文士
[00:02:36.200 --> 00:02:37.600]  問他們說
[00:02:37.600 --> 00:02:39.960]  基督當身在何處
[00:02:39.960 --> 00:02:41.560]  他們回答說
[00:02:41.560 --> 00:02:43.600]  在猶大的伯利恆
[00:02:43.600 --> 00:02:46.280]  因為有先知記著說
[00:02:46.280 --> 00:02:48.480]  猶大地的伯利恆啊
[00:02:48.480 --> 00:02:52.240]  你在猶大諸城中並不是最少的
[00:02:52.240 --> 00:02:56.640]  因為將來有一位君王要從你那裡出來
[00:02:56.640 --> 00:02:58.880]  莫讓我以色列民
[00:02:58.880 --> 00:03:02.680]  當下希律暗暗地召了博士來
[00:03:02.680 --> 00:03:05.880]  細問那聲是什麼時候出現的
[00:03:05.880 --> 00:03:08.560]  就猜他們往伯利恆去
[00:03:08.560 --> 00:03:12.680]  說你們去仔細尋訪那小孩子
[00:03:12.680 --> 00:03:14.880]  尋到了就來報信
[00:03:14.880 --> 00:03:17.120]  我也好去拜他
[00:03:17.120 --> 00:03:20.080]  他們聽見王的話就去了
[00:03:20.080 --> 00:03:24.920]  在東方所看見的那聲忽然在他們前頭行
[00:03:24.920 --> 00:03:27.640]  直行到小孩子的地方
[00:03:27.640 --> 00:03:29.920]  就在上頭停住了
[00:03:29.920 --> 00:03:33.800]  他們看見那聲就大大的歡喜
[00:03:33.800 --> 00:03:38.760]  盡料防止看見小孩子和他母親瑪利亞
[00:03:38.760 --> 00:03:41.320]  就俯伏拜那小孩子
[00:03:41.320 --> 00:03:47.080]  揭開寶盒拿黃金、乳香、抹藥為禮物獻給他
[00:03:47.080 --> 00:03:52.240]  博士因為在夢中被主指示不要回去見希律
[00:03:52.240 --> 00:03:55.560]  就從伯的路上回本地去了
[00:03:55.560 --> 00:03:57.160]  我們大家很熟悉的經文
[00:03:57.160 --> 00:03:59.760]  在當中我們要了解敬拜是什麼意義
[00:03:59.760 --> 00:04:00.400]  第一
[00:04:00.400 --> 00:04:03.640]  敬拜是一個智者的行動
[00:04:03.640 --> 00:04:06.120]  《中文聖經》裡面譯為博士
[00:04:06.120 --> 00:04:09.360]  博士是不是真的很高水平呢?
[00:04:09.360 --> 00:04:10.800]  你知道以前
[00:04:10.800 --> 00:04:14.720]  60年代叫酒樓的那些針茶的人叫什麼呢?
[00:04:14.720 --> 00:04:16.800]  叫茶博士
[00:04:16.800 --> 00:04:19.680]  大家現在知道博士很容易找到
[00:04:19.680 --> 00:04:23.400]  只要你在菲律賓聯繫到某些大學
[00:04:23.400 --> 00:04:25.920]  就可以很快拿到博士學位
[00:04:25.920 --> 00:04:29.480]  但是其實《中文聖經》裡面譯為博士是什麼意思呢?
[00:04:29.480 --> 00:04:32.880]  原來真正的愚民的意思是一個智慧者
[00:04:32.880 --> 00:04:34.400]  是一個有智慧的人
[00:04:34.400 --> 00:04:35.680]  是一個聰明人
[00:04:35.680 --> 00:04:38.480]  這群人不僅有學識
[00:04:38.480 --> 00:04:40.200]  他們也有智慧
[00:04:40.200 --> 00:04:43.440]  當他們看到這顆很明亮的神星的時候
[00:04:43.440 --> 00:04:46.960]  他們會研究知道應該有王者的出現
[00:04:46.960 --> 00:04:49.360]  這也是中國人的傳統思維
[00:04:49.360 --> 00:04:50.960]  突然出現一顆星的時候
[00:04:50.960 --> 00:04:51.760]  哇!
[00:04:51.760 --> 00:04:54.360]  一定有些特別的事情會發生
[00:04:54.360 --> 00:04:57.760]  於是他去尋索背後的意義
[00:04:57.760 --> 00:05:00.760]  在這個社會裡面有很多人覺得自己很聰明
[00:05:00.760 --> 00:05:01.520]  是對的
[00:05:01.520 --> 00:05:02.800]  他們可能有學識
[00:05:02.800 --> 00:05:05.280]  但不等於他們有智慧
[00:05:05.280 --> 00:05:07.160]  有些人自以為聰明
[00:05:07.160 --> 00:05:10.400]  在羅馬書畫中反成了愚拙
[00:05:10.400 --> 00:05:11.640]  他們覺得
[00:05:11.640 --> 00:05:13.320]  這個基督教信仰是傻的
[00:05:13.320 --> 00:05:15.400]  耶穌死了又可以救我們
[00:05:15.400 --> 00:05:16.880]  這是多餘的
[00:05:16.880 --> 00:05:18.400]  絕對不是
[00:05:18.400 --> 00:05:22.400]  今天原來神就用人認為愚拙的道理
[00:05:22.400 --> 00:05:23.720]  來救贖我們
[00:05:23.720 --> 00:05:26.520]  我們一起來讀哥倫多前書第一章
[00:05:26.520 --> 00:05:28.080]  二十一和二十七節
[00:05:28.080 --> 00:05:29.280]  我們一起來讀出
[00:05:43.320 --> 00:05:44.920]  「挑選了世上愚拙的
[00:05:44.920 --> 00:05:47.040]  叫有智慧的羞愧
[00:05:47.040 --> 00:05:49.640]  又挑選了世上軟弱的
[00:05:49.640 --> 00:05:51.840]  叫那強壯的羞愧」
[00:05:51.840 --> 00:05:53.920]  這裡很清楚讓我們看到
[00:05:53.920 --> 00:05:55.680]  今天有時候我們被人笑
[00:05:55.680 --> 00:05:57.040]  覺得我們是傻的
[00:05:57.040 --> 00:05:58.000]  蠢的
[00:05:58.000 --> 00:06:00.120]  因為你這樣的信仰你也相信
[00:06:00.120 --> 00:06:03.640]  但神就是用人認為愚拙的道理
[00:06:03.640 --> 00:06:05.040]  來拯救我們
[00:06:05.040 --> 00:06:05.760]  是呀
[00:06:05.760 --> 00:06:08.480]  今天我們要承認我們有不足的地方
[00:06:08.480 --> 00:06:10.960]  我們才可以經歷這個救贖
[00:06:10.960 --> 00:06:12.760]  其實這段經文也比我們特別
[00:06:12.760 --> 00:06:15.920]  結了婚的人是一個教導
[00:06:15.920 --> 00:06:17.320]  你可以透過這段經文
[00:06:17.320 --> 00:06:19.480]  減少了家庭裡面的衝突
[00:06:19.480 --> 00:06:21.160]  有時候可能你的配偶跟你說
[00:06:21.160 --> 00:06:22.480]  你很蠢的
[00:06:22.480 --> 00:06:23.240]  搞來搞去
[00:06:23.240 --> 00:06:23.840]  這樣不行
[00:06:23.840 --> 00:06:25.120]  經常都要我提醒你
[00:06:25.120 --> 00:06:26.600]  是呀,因為我是愚拙的
[00:06:26.600 --> 00:06:28.200]  所以我就是這樣
[00:06:28.200 --> 00:06:29.320]  你明知道我是愚拙的
[00:06:29.320 --> 00:06:30.960]  因為我是基督徒
[00:06:30.960 --> 00:06:35.240]  無可否認今天很多人不接受這個道理
[00:06:35.240 --> 00:06:38.760]  就是因為他用人的聰明智慧去判斷
[00:06:38.760 --> 00:06:40.440]  但結果是他們的失敗
[00:06:40.440 --> 00:06:44.240]  我們有智慧的人是懂得如何將自己的一生交託給神
[00:06:44.240 --> 00:06:46.320]  讓神來帶領著我們
[00:06:46.320 --> 00:06:49.480]  第二方面,敬拜是神所引導的
[00:06:49.480 --> 00:06:52.600]  在第二章的第二節裡面很清楚
[00:06:52.600 --> 00:06:55.560]  他說我們看到這顆明亮的神星
[00:06:55.560 --> 00:06:58.320]  所以我們會來它尋索
[00:06:58.320 --> 00:06:59.920]  他看到這顆星的背後
[00:06:59.920 --> 00:07:02.040]  於是他就找到這個意義
[00:07:02.040 --> 00:07:07.520]  其實他們是被神引導去見這個聖嬰孩
[00:07:07.520 --> 00:07:09.280]  這是很重要的
[00:07:09.280 --> 00:07:11.600]  今天我們的敬拜
[00:07:11.600 --> 00:07:15.160]  我們都需要被神的說話來引導我們
[00:07:15.160 --> 00:07:16.760]  我們要用祂的話語
[00:07:16.760 --> 00:07:18.640]  聖靈的啟迪
[00:07:18.640 --> 00:07:21.280]  叫我們懂得如何面對祂
[00:07:21.280 --> 00:07:23.280]  有時候我很害怕
[00:07:23.280 --> 00:07:26.000]  我們回來教會崇拜已經習慣了
[00:07:26.000 --> 00:07:27.440]  我們已經沒有再探索
[00:07:27.440 --> 00:07:30.680]  其實每一個環節背後的意義在哪裡
[00:07:30.680 --> 00:07:33.560]  為什麼崇拜裡面會有宣告呢?
[00:07:33.560 --> 00:07:35.600]  為什麼會有祝福呢?
[00:07:35.600 --> 00:07:37.360]  為什麼有差遣呢?
[00:07:37.360 --> 00:07:39.160]  為什麼要唱詩呢?
[00:07:39.160 --> 00:07:41.800]  我覺得我們冥恩堂在崇拜裡面
[00:07:41.800 --> 00:07:43.800]  還欠缺一個環節
[00:07:43.800 --> 00:07:47.560]  我二十九年前是在信義會裡面侍奉
[00:07:47.560 --> 00:07:50.600]  信義會是一個禮儀教會
[00:07:50.600 --> 00:07:53.560]  其實我覺得很多禮儀是很值得欣賞的
[00:07:53.560 --> 00:07:55.560]  他們在崇拜裡面
[00:07:55.560 --> 00:07:56.720]  很特別的
[00:07:56.720 --> 00:07:58.840]  如果帶崇拜的人
[00:07:58.840 --> 00:08:01.160]  他不只是看著弟兄姊妹
[00:08:01.160 --> 00:08:02.280]  我也帶過崇拜
[00:08:02.280 --> 00:08:04.640]  不過我已經將他們有些規矩改了
[00:08:04.640 --> 00:08:06.400]  因為那時候是要唱歌的
[00:08:06.400 --> 00:08:08.480]  他們不是說出來,是唱出來的
[00:08:08.480 --> 00:08:10.000]  大家知道我唱歌
[00:08:10.000 --> 00:08:11.240]  現在我不怕的
[00:08:11.240 --> 00:08:12.760]  反權條例也不會告我
[00:08:12.760 --> 00:08:15.200]  因為我唱歌一定會走音的
[00:08:15.200 --> 00:08:16.640]  他當我不認真地唱
[00:08:16.640 --> 00:08:18.280]  我只是說出來而已
[00:08:18.280 --> 00:08:19.560]  我要轉身的
[00:08:19.560 --> 00:08:20.480]  轉來轉去的
[00:08:20.480 --> 00:08:22.280]  其中一個環節我挺欣賞的
[00:08:22.280 --> 00:08:24.280]  就是要有認罪
[00:08:24.280 --> 00:08:25.960]  其實我們真的需要認罪
[00:08:25.960 --> 00:08:28.720]  然後才能夠在神面前敬拜神
[00:08:28.720 --> 00:08:29.960]  我要認罪的時候
[00:08:29.960 --> 00:08:30.920]  我帶領的時候怎麼樣呢?
[00:08:30.920 --> 00:08:32.120]  我是會轉身
[00:08:32.120 --> 00:08:33.720]  向著十字架
[00:08:33.720 --> 00:08:34.760]  或者在聖壇
[00:08:34.760 --> 00:08:37.360]  原來我背著弟兄姊妹
[00:08:37.360 --> 00:08:38.920]  其實跟他們同一個方向
[00:08:38.920 --> 00:08:41.720]  我是代表了會眾
[00:08:41.720 --> 00:08:42.920]  向神來認罪
[00:08:42.920 --> 00:08:45.600]  於是我讀了一篇認罪的圖文
[00:08:45.600 --> 00:08:47.000]  讀完之後
[00:08:47.000 --> 00:08:48.640]  我又轉身面對會友
[00:08:48.640 --> 00:08:50.160]  就好像現在我面對大家一樣
[00:08:50.160 --> 00:08:51.840]  於是我又會宣告
[00:08:51.840 --> 00:08:54.720]  多瑟約翰一書的第一章第九節
[00:08:54.720 --> 00:08:56.040]  神是信實是公義
[00:08:56.040 --> 00:08:57.320]  會赦免我們的罪
[00:08:57.320 --> 00:08:59.520]  洗去我們一切的不義
[00:08:59.520 --> 00:09:00.440]  好了
[00:09:00.440 --> 00:09:02.200]  再接著是怎麼樣呢?
[00:09:02.200 --> 00:09:03.920]  會眾在這個宣告之後
[00:09:03.920 --> 00:09:06.360]  就會同聲的來歌頌讚美神
[00:09:06.360 --> 00:09:08.000]  是一句兩句的說話
[00:09:08.000 --> 00:09:10.800]  所以那時候我做大敬拜
[00:09:10.800 --> 00:09:12.480]  是轉來轉去的
[00:09:12.480 --> 00:09:15.640]  但是同樣的人已經習慣了
[00:09:15.640 --> 00:09:17.600]  我記得當年有一次
[00:09:17.600 --> 00:09:19.640]  我去認罪禱告
[00:09:19.640 --> 00:09:21.520]  我沒有讀那些奇圖文
[00:09:21.520 --> 00:09:25.120]  我自己去按感動來去禱告
[00:09:25.120 --> 00:09:27.680]  我一下台馬上被人捉住來罵
[00:09:27.680 --> 00:09:31.360]  你剛才為什麼沒有來讀我們的認罪禱文呢?
[00:09:31.360 --> 00:09:32.760]  我就跟他解釋
[00:09:32.760 --> 00:09:35.120]  這個禱文背後的意義
[00:09:35.120 --> 00:09:36.440]  就是去認罪
[00:09:36.440 --> 00:09:38.520]  我說我很怕大家習慣了
[00:09:38.520 --> 00:09:40.160]  一直都這樣聽
[00:09:40.160 --> 00:09:41.240]  已經習慣了
[00:09:41.240 --> 00:09:43.880]  所以我剛才說我的禱告有沒有認罪呢?
[00:09:43.880 --> 00:09:47.160]  原來有時候我們就會死守這些條文
[00:09:47.160 --> 00:09:49.360]  所以今天我們要很清楚知道
[00:09:49.360 --> 00:09:52.120]  我們背後的意義在哪裡
[00:09:52.120 --> 00:09:53.400]  所以今天
[00:09:53.400 --> 00:09:54.680]  我們要留意到
[00:09:54.680 --> 00:09:56.080]  這幾個智者
[00:09:56.080 --> 00:09:57.560]  是被神引導
[00:09:57.560 --> 00:09:58.600]  今天我們的敬拜
[00:09:58.600 --> 00:10:01.200]  也需要按神的教導來去敬拜
[00:10:01.200 --> 00:10:03.680]  但是他們其實絕對不容易的
[00:10:03.880 --> 00:10:06.160]  這群智者他們不是猶太人
[00:10:06.160 --> 00:10:08.160]  他們沒有神的律法
[00:10:08.160 --> 00:10:09.360]  你也是去教導
[00:10:09.360 --> 00:10:12.520]  可能某個程度他們要突破他們固有的思維
[00:10:12.520 --> 00:10:15.680]  特別第一代的基督徒是困難很多的
[00:10:15.680 --> 00:10:16.640]  什麼叫第一代基督徒?
[00:10:16.640 --> 00:10:18.200]  就是你家裡沒有人信耶穌
[00:10:18.200 --> 00:10:19.360]  你是第一個信耶穌的人
[00:10:19.360 --> 00:10:20.040]  我想看看
[00:10:20.040 --> 00:10:21.840]  我們當中有哪些是第一代的基督徒呢?
[00:10:21.840 --> 00:10:22.920]  請你舉手
[00:10:22.920 --> 00:10:24.560]  我們有很多
[00:10:24.560 --> 00:10:26.760]  第二代的基督徒是不容易的
[00:10:26.760 --> 00:10:28.720]  所以你要怎麼好好的教好你的第二代
[00:10:28.720 --> 00:10:29.960]  第一代基督徒
[00:10:29.960 --> 00:10:31.720]  有時候你發覺你信耶穌
[00:10:31.720 --> 00:10:33.360]  你家裡會給你很多挑戰的
[00:10:33.560 --> 00:10:35.040]  我是第一代基督徒
[00:10:35.040 --> 00:10:36.440]  當我信耶穌被我家裡罵
[00:10:36.440 --> 00:10:37.120]  我父親就罵我
[00:10:37.120 --> 00:10:37.600]  臭小子
[00:10:37.600 --> 00:10:38.760]  現在信什麼耶穌呢?
[00:10:38.760 --> 00:10:40.120]  我們自己是中國人嘛
[00:10:40.120 --> 00:10:41.400]  我們中國人有我們自己的神
[00:10:41.400 --> 00:10:42.800]  我們現在是拜佛的嘛
[00:10:42.800 --> 00:10:44.160]  他拜的鬼佬宗教
[00:10:44.160 --> 00:10:45.680]  原來我父親兩樣都錯了
[00:10:45.680 --> 00:10:46.880]  第一佛呢
[00:10:46.880 --> 00:10:48.080]  不是中國人
[00:10:48.080 --> 00:10:49.520]  是印度人嘛
[00:10:49.520 --> 00:10:50.120]  是
[00:10:50.120 --> 00:10:51.000]  Hello 朋友
[00:10:51.000 --> 00:10:51.600]  你好啊
[00:10:51.600 --> 00:10:52.320]  是叉子啊
[00:10:52.320 --> 00:10:52.960]  是不是?
[00:10:52.960 --> 00:10:55.760]  第二就是耶穌不是鬼佬
[00:10:55.760 --> 00:10:57.080]  因為我經常看到那時候
[00:10:57.080 --> 00:10:58.280]  六十年代
[00:10:58.280 --> 00:10:59.920]  那些宣教士
[00:10:59.920 --> 00:11:00.760]  多數是外國人
[00:11:00.760 --> 00:11:02.000]  以為耶穌是鬼佬
[00:11:02.000 --> 00:11:03.120]  耶穌是中東人
[00:11:03.120 --> 00:11:04.440]  耶穌是亞洲這邊的
[00:11:04.440 --> 00:11:08.480]  所以今天當我們來到第一代的信徒
[00:11:08.480 --> 00:11:10.280]  是面對很多的挑戰
[00:11:10.280 --> 00:11:12.760]  我們要這幾個智者
[00:11:12.760 --> 00:11:16.240]  他要突破他們自己固有的信念
[00:11:16.240 --> 00:11:18.440]  要來放下一些包袱
[00:11:18.440 --> 00:11:19.560]  是不容易的
[00:11:19.560 --> 00:11:21.600]  但是他們有這份堅持
[00:11:21.600 --> 00:11:24.240]  同樣今天我們的信仰絕對不容易
[00:11:24.240 --> 00:11:25.880]  我們會受到挑戰
[00:11:25.880 --> 00:11:27.360]  我們會受到質疑
[00:11:27.360 --> 00:11:29.160]  但是我們需要堅持
[00:11:29.160 --> 00:11:30.200]  第三
[00:11:30.200 --> 00:11:33.000]  就是敬拜是要負上代價的
[00:11:33.520 --> 00:11:36.480]  這幾個智者從遠方而來
[00:11:36.480 --> 00:11:39.960]  他們要扔下他們溫馨的家
[00:11:39.960 --> 00:11:42.240]  扔下他們的工作
[00:11:42.240 --> 00:11:45.080]  他們不是一天兩天就去到這個地方
[00:11:45.080 --> 00:11:47.000]  是要長途跋涉
[00:11:47.000 --> 00:11:50.600]  甚至是封餐露宿
[00:11:50.600 --> 00:11:54.840]  而在中東地方多數是騎駱駝的
[00:11:54.840 --> 00:11:56.760]  我想問有沒有人騎過駱駝?
[00:11:56.760 --> 00:11:58.520]  不是拍照然後放下
[00:11:58.520 --> 00:12:00.400]  真的騎過駱駝走過那些呢?
[00:12:00.400 --> 00:12:02.120]  這裡只有幾個人
[00:12:02.640 --> 00:12:04.240]  我有帶隊去以色列的
[00:12:04.240 --> 00:12:05.680]  我今年也帶隊去以色列
[00:12:05.680 --> 00:12:07.240]  但是幾年前我已經說了
[00:12:07.240 --> 00:12:09.400]  我帶的隊是不會再上西禮山
[00:12:09.400 --> 00:12:11.760]  因為上西禮山是要半夜上的
[00:12:11.760 --> 00:12:12.680]  也不是一個問題
[00:12:12.680 --> 00:12:13.480]  騎駱駝
[00:12:13.480 --> 00:12:15.160]  騎駱駝是很辛苦的
[00:12:15.160 --> 00:12:17.240]  哇!我坐在駱駝那裡
[00:12:17.240 --> 00:12:19.600]  第一就是那隻駱駝自己會走的
[00:12:19.600 --> 00:12:20.880]  下面是懸崖
[00:12:20.880 --> 00:12:22.160]  它走得很快
[00:12:22.160 --> 00:12:24.040]  還有就是駱駝那裡
[00:12:24.040 --> 00:12:25.760]  那個鞍很特別的
[00:12:25.760 --> 00:12:28.200]  有一塊木是讓你扶著的
[00:12:28.200 --> 00:12:30.280]  但是那個位置原來
[00:12:30.480 --> 00:12:33.360]  是可以調節風、調節窄
[00:12:33.360 --> 00:12:34.360]  但是我不知道
[00:12:34.360 --> 00:12:35.880]  我剛剛塞進去的時候
[00:12:35.880 --> 00:12:37.040]  我的肚子又大了
[00:12:37.040 --> 00:12:39.040]  那塊木不停地一直走
[00:12:39.040 --> 00:12:40.320]  一直踏我的肚子前
[00:12:40.320 --> 00:12:41.720]  但是後面又有一塊
[00:12:41.720 --> 00:12:42.480]  又是一塊
[00:12:42.480 --> 00:12:43.320]  又有一塊木登出來
[00:12:43.320 --> 00:12:44.280]  一直踏我背部
[00:12:44.280 --> 00:12:44.880]  哇!
[00:12:44.880 --> 00:12:46.640]  只是一邊踏前一邊踏後
[00:12:46.640 --> 00:12:47.920]  很辛苦
[00:12:47.920 --> 00:12:48.520]  好了
[00:12:48.520 --> 00:12:49.880]  我騎了也不是很多
[00:12:49.880 --> 00:12:51.000]  一個多小時而已
[00:12:51.000 --> 00:12:53.120]  你有沒有試過你騎完駱駝之後
[00:12:53.120 --> 00:12:54.880]  你走回駱駝之後
[00:12:54.880 --> 00:12:55.840]  你怎麼走路的?
[00:12:55.840 --> 00:12:57.040]  你是走不了的
[00:12:57.040 --> 00:12:58.120]  你最怕的是鼻子
[00:12:58.120 --> 00:12:59.400]  因為隔開了
[00:12:59.400 --> 00:13:01.560]  咔咔咔咔地走
[00:13:01.560 --> 00:13:04.200]  原來是非常辛苦的
[00:13:04.200 --> 00:13:06.800]  你不要忘記這群智者
[00:13:06.800 --> 00:13:09.120]  他們是要長途跋涉
[00:13:09.120 --> 00:13:12.000]  但是去找這個聖嬰
[00:13:12.000 --> 00:13:13.680]  找這個君王
[00:13:13.680 --> 00:13:15.120]  他們是要付代價的
[00:13:15.120 --> 00:13:17.080]  在香港
[00:13:17.080 --> 00:13:17.960]  很真實地說
[00:13:17.960 --> 00:13:19.560]  我們敬拜
[00:13:19.560 --> 00:13:22.800]  我們要付的代價其實不是很多而已
[00:13:22.800 --> 00:13:25.720]  你有沒有留意到很多的教會
[00:13:25.720 --> 00:13:28.440]  好像便利店那樣
[00:13:28.640 --> 00:13:30.240]  有一間在你附近的
[00:13:30.240 --> 00:13:33.040]  以我們教會這一區為例
[00:13:33.040 --> 00:13:34.720]  我們大園邨有我們
[00:13:34.720 --> 00:13:36.480]  有加密柏宇中學的
[00:13:36.480 --> 00:13:38.080]  只是在你隔壁而已
[00:13:38.080 --> 00:13:40.560]  斜對面你知不知道有一間叫新興堂
[00:13:40.560 --> 00:13:43.080]  不是新興的已經很久了
[00:13:43.080 --> 00:13:43.920]  現在這一間
[00:13:43.920 --> 00:13:45.120]  在什麼呢?
[00:13:45.120 --> 00:13:47.360]  就在一間酒樓的樓上而已
[00:13:47.360 --> 00:13:48.000]  好了
[00:13:48.000 --> 00:13:49.440]  我們這邊再過一點的時候
[00:13:49.440 --> 00:13:51.000]  見不見到在汀國路那裡
[00:13:51.000 --> 00:13:52.400]  有禮賢會
[00:13:52.400 --> 00:13:55.680]  有北大利教會慈愛堂
[00:13:55.680 --> 00:13:59.080]  還有在散工草堂隔壁那條叫教會街
[00:13:59.080 --> 00:14:02.200]  那條很短的巷子裡面有三四間教會
[00:14:02.200 --> 00:14:04.560]  我們可以隨便選一間
[00:14:04.560 --> 00:14:06.840]  我們不需要長途跋涉
[00:14:06.840 --> 00:14:08.240]  我們
[00:14:08.240 --> 00:14:09.480]  如果相對今天
[00:14:09.480 --> 00:14:11.360]  你知不知道在西方的地方裡面
[00:14:11.360 --> 00:14:13.560]  在英國、在紐西蘭、在澳洲
[00:14:13.560 --> 00:14:14.960]  不是大城市
[00:14:14.960 --> 00:14:17.160]  他們可能要回一間教會
[00:14:17.160 --> 00:14:19.720]  要開車開個半小時至兩個小時
[00:14:19.720 --> 00:14:21.520]  他才可以回到教會
[00:14:21.520 --> 00:14:23.480]  但是有些人都很珍惜
[00:14:23.480 --> 00:14:25.240]  但是今天我們太舒服了
[00:14:25.560 --> 00:14:27.000]  我們要付出什麼代價?
[00:14:27.000 --> 00:14:27.920]  很真實地說
[00:14:27.920 --> 00:14:29.560]  我們可能就是要跟
[00:14:29.560 --> 00:14:31.240]  睡魔搏鬥
[00:14:31.240 --> 00:14:32.120]  哎呀
[00:14:32.120 --> 00:14:32.800]  這麼冷
[00:14:32.800 --> 00:14:34.280]  被子都亂七八糟
[00:14:34.280 --> 00:14:36.640]  要用天殘腳踢開那張被子
[00:14:36.640 --> 00:14:38.600]  是需要力法千鈞
[00:14:38.600 --> 00:14:40.640]  那一下要很大的動力
[00:14:40.640 --> 00:14:41.240]  是不是?
[00:14:41.240 --> 00:14:43.840]  我們可能讀書的人就面對
[00:14:43.840 --> 00:14:45.160]  快要考試了
[00:14:45.160 --> 00:14:47.320]  我們的功課又還沒搞定
[00:14:47.320 --> 00:14:48.760]  那我怎麼辦呢?
[00:14:48.760 --> 00:14:50.760]  又或者我們第一代的基督徒
[00:14:50.760 --> 00:14:52.080]  可能我們回教會的時候
[00:14:52.080 --> 00:14:53.560]  被父母罵
[00:14:53.560 --> 00:14:54.720]  就是這件事
[00:14:55.040 --> 00:14:56.840]  當然這些都是代價
[00:14:56.840 --> 00:14:58.480]  但是如果相對
[00:14:58.480 --> 00:15:01.720]  這些智者所付上的代價
