
[00:00:00.000 --> 00:00:06.220]  今天我們繼續看三位機上下的經文
[00:05:07.380 --> 00:05:10.380]  大衛就起身,下到巴蘭的
[00:05:10.380 --> 00:05:13.380]  曠野,請讀
[00:05:13.380 --> 00:05:29.380]  人名叫拿伯,是
[00:05:29.380 --> 00:05:32.380]  加勒族的人,加勒族是其中一個
[00:05:32.380 --> 00:05:35.380]  以色列當時覆蓋,管理
[00:05:35.380 --> 00:05:38.380]  地方,其中一個民族
[00:05:38.380 --> 00:05:41.380]  他們是以色列人
[00:05:41.380 --> 00:05:44.380]  他的妻名叫阿比蓋,這個就是主角
[00:05:44.380 --> 00:05:47.380]  阿比蓋,聖經形容她
[00:05:47.380 --> 00:05:50.380]  是聰明俊美的婦人
[00:05:50.380 --> 00:05:53.380]  相反,拿伯就是
[00:05:53.380 --> 00:05:56.380]  她的丈夫,為人剛
[00:05:56.380 --> 00:05:59.380]  迫凶惡,剛剛相反
[00:05:59.380 --> 00:06:02.380]  的形容,一個就是聰明
[00:06:02.380 --> 00:06:05.380]  俊美,一個就是剛迫
[00:06:05.380 --> 00:06:08.380]  凶惡,所以剛剛你看見
[00:06:08.380 --> 00:06:11.380]  非常不相配
[00:06:11.380 --> 00:06:14.380]  第四節,請讀
[00:06:32.380 --> 00:06:35.380]  願你家平安
[00:06:35.380 --> 00:06:38.380]  願你一切所有的都平安
[00:06:38.380 --> 00:06:41.380]  就問他們安,問了幾次
[00:06:41.380 --> 00:06:44.380]  三次,很少問三次
[00:06:44.380 --> 00:06:47.380]  表示很恭敬,一種祝福語
[00:06:47.380 --> 00:06:50.380]  願你平安,已經很好了
[00:06:50.380 --> 00:06:53.380]  願你的家平安,已經更好了
[00:06:53.380 --> 00:06:56.380]  還不止,願你一切所有的
[00:06:56.380 --> 00:06:59.380]  都平安,這個真是一個很祝福
[00:06:59.380 --> 00:07:02.380]  很有禮貌,很謙卑
[00:07:02.380 --> 00:07:05.380]  帶著一種和平的心
[00:07:05.380 --> 00:07:08.380]  來祝福他們
[00:07:08.380 --> 00:07:11.380]  相反,我們見到第七節
[00:07:11.380 --> 00:07:14.380]  第七節,請聽我讀
[00:07:14.380 --> 00:07:17.380]  現在我聽說
[00:07:17.380 --> 00:07:20.380]  有人為你剪羊毛
[00:07:20.380 --> 00:07:23.380]  這個就是拿伯所說的
[00:07:23.380 --> 00:07:26.380]  你的木人在加密的時候
[00:07:26.380 --> 00:07:29.380]  和我們在一處
[00:07:29.380 --> 00:07:32.380]  我們沒有欺負他們
[00:07:32.380 --> 00:07:35.380]  他們也未曾失落什麼
[00:07:35.380 --> 00:07:38.380]  好,第八節,請讀
[00:07:38.380 --> 00:07:41.380]  我可以問你們木人
[00:07:41.380 --> 00:07:44.380]  他們要告訴你
[00:07:44.380 --> 00:07:47.380]  所以願望你們木人
[00:07:47.380 --> 00:07:50.380]  在你們眼前同甘
[00:07:50.380 --> 00:07:53.380]  願你們身受好日子,多謝您
[00:07:53.380 --> 00:07:56.380]  求您順手順意
[00:07:56.380 --> 00:07:59.380]  主佑我們每一天
[00:07:59.380 --> 00:08:02.380]  所以這裏
[00:08:02.380 --> 00:08:05.380]  大衛的木人跟拿伯說
[00:08:05.380 --> 00:08:08.380]  你問問你的木人
[00:08:08.380 --> 00:08:11.380]  就是我們沒有欺負他們
[00:08:11.380 --> 00:08:14.380]  使他們失去什麼
[00:08:14.380 --> 00:08:17.380]  反而我們時常去保護他們
[00:08:17.380 --> 00:08:20.380]  這個就是他們一向以來
[00:08:20.380 --> 00:08:23.380]  幫助拿伯和他的產業
[00:08:23.380 --> 00:08:26.380]  但是第九節
[00:08:26.380 --> 00:08:29.380]  大衛的木人到了
[00:08:29.380 --> 00:08:32.380]  將這話題大衛的名都告訴了拿伯
[00:08:32.380 --> 00:08:35.380]  就住了口,所以這個就是大衛吩咐
[00:08:35.380 --> 00:08:38.380]  他的木人去到拿伯的時候
[00:08:38.380 --> 00:08:41.380]  就照這樣說
[00:08:41.380 --> 00:08:44.380]  第十節就是拿伯的回應
[00:08:44.380 --> 00:08:47.380]  我們一起請你們讀
[00:08:50.380 --> 00:08:53.380]  所以這裏
[00:08:53.380 --> 00:08:56.380]  十一節
[00:08:56.380 --> 00:09:14.380]  這裏就是拿伯的回應
[00:09:14.380 --> 00:09:17.380]  請問他用了多少句說話回應他們
[00:09:17.380 --> 00:09:20.380]  大衛思緒
[00:09:20.380 --> 00:09:23.380]  然後耶西的兒子
[00:09:23.380 --> 00:09:26.380]  這裏有少少侮辱性
[00:09:26.380 --> 00:09:29.380]  說了他爸爸的名字出來
[00:09:29.380 --> 00:09:32.380]  耶西的兒子是誰
[00:09:32.380 --> 00:09:35.380]  連你爸爸的兒子是誰
[00:09:35.380 --> 00:09:38.380]  然後近來博奕主人逃跑的瀑人
[00:09:38.380 --> 00:09:41.380]  甚多
[00:09:41.380 --> 00:09:44.380]  博奕主人的瀑人
[00:09:44.380 --> 00:09:47.380]  我怎可以將我的飲食和子母所載的肉
[00:09:47.380 --> 00:09:50.380]  給這些我不知道的人
[00:09:50.380 --> 00:09:53.380]  請問這幾句說話帶著什麼語氣
[00:09:53.380 --> 00:09:56.380]  藐視侮辱
[00:09:56.380 --> 00:09:59.380]  一種語氣
[00:09:59.380 --> 00:10:02.380]  所以本來他們帶著三個問安語
[00:10:02.380 --> 00:10:05.380]  現在回覆就是三個
[00:10:05.380 --> 00:10:08.380]  侮辱和
[00:10:08.380 --> 00:10:11.380]  輕視的說話
[00:10:11.380 --> 00:10:14.380]  這個問號其實不是問
[00:10:14.380 --> 00:10:17.380]  是一種挑戰和鄙視的態度
[00:10:17.380 --> 00:10:20.380]  十二節
[00:10:20.380 --> 00:10:23.380]  大衛的瀑人就轉身從原路回去
[00:10:23.380 --> 00:10:26.380]  招者告訴大衛
[00:10:26.380 --> 00:10:29.380]  大衛的反應是怎樣
[00:10:29.380 --> 00:10:32.380]  十三節請你們讀
[00:10:41.380 --> 00:10:44.380]  有喇叭的瀑人告訴
[00:10:44.380 --> 00:10:47.380]  喇叭的妻子給該說
[00:10:47.380 --> 00:10:50.380]  大衛從曠野打發
[00:10:50.380 --> 00:10:53.380]  使者來問我主人的安
[00:10:53.380 --> 00:10:56.380]  主人卻辱罵他們
[00:10:56.380 --> 00:10:59.380]  結果大衛就說
[00:10:59.380 --> 00:11:02.380]  豈有此理
[00:11:02.380 --> 00:11:05.380]  將他殺了
[00:11:05.380 --> 00:11:08.380]  各人拿刀
[00:11:08.380 --> 00:11:11.380]  留下二百人
[00:11:11.380 --> 00:11:14.380]  二百人守住大本營
[00:11:14.380 --> 00:11:17.380]  四百人要將他殺了
[00:11:17.380 --> 00:11:20.380]  這個消息一到
[00:11:20.380 --> 00:11:23.380]  那些瀑人馬上就不告訴喇叭
[00:11:23.380 --> 00:11:26.380]  告訴誰呢
[00:11:26.380 --> 00:11:29.380]  告訴喇叭的妻子阿比蓋
[00:11:29.380 --> 00:11:32.380]  阿比蓋聽到這些瀑人
[00:11:32.380 --> 00:11:35.380]  這個壞丈夫竟然辱罵他們
[00:11:35.380 --> 00:11:38.380]  這瀑人再加上一個註腳
[00:11:38.380 --> 00:11:41.380]  第十五節
[00:11:41.380 --> 00:11:44.380]  但是那些人待我們甚好
[00:11:44.380 --> 00:11:47.380]  這就是事實
[00:11:47.380 --> 00:11:50.380]  我們在田野和他們來往的時候
[00:11:50.380 --> 00:11:53.380]  沒有受他們的欺負不止
[00:11:53.380 --> 00:11:56.380]  也未失落什麼
[00:11:56.380 --> 00:11:59.380]  還有十六節請讀
[00:11:59.380 --> 00:12:02.380]  好不好啊
[00:12:02.380 --> 00:12:05.380]  待我們好不好
[00:12:05.380 --> 00:12:08.380]  不但沒有欺負我們還成為我們的保護
[00:12:08.380 --> 00:12:11.380]  這個喇叭這樣對待他們
[00:12:11.380 --> 00:12:14.380]  真是以惡報善
[00:12:14.380 --> 00:12:17.380]  以惡報善
[00:12:17.380 --> 00:12:20.380]  十七節就是最後一節
[00:12:20.380 --> 00:12:23.380]  我們一齊讀
[00:12:23.380 --> 00:12:36.380]  看怎樣行才好,不然和萬定要臨到我主人和他全家,他性情凶暴,無人敢與他說話。
[00:12:36.380 --> 00:12:39.380]  這個就是喇叭
[00:12:39.380 --> 00:12:42.380]  所以按當時的背景
[00:12:42.380 --> 00:12:45.380]  本來在慶祝的時候
[00:12:45.380 --> 00:12:48.380]  因為他們在剪羊毛的時候
[00:12:48.380 --> 00:12:51.380]  慶祝的時候一起吃喝,所以有肉分
[00:12:51.380 --> 00:12:54.380]  這個不明文的做法
[00:12:54.380 --> 00:12:57.380]  就像今天我們這樣
[00:12:57.380 --> 00:13:00.380]  那些人服侍我們,幫助我們
[00:13:00.380 --> 00:13:03.380]  在這個時候既然分了
[00:13:03.380 --> 00:13:06.380]  分一份給他們
[00:13:06.380 --> 00:13:09.380]  就好像我們今天給什麼
[00:13:09.380 --> 00:13:12.380]  給一些貼士
[00:13:12.380 --> 00:13:15.380]  雖然不是明文的做法
[00:13:15.380 --> 00:13:18.380]  但是卻是很普遍的一種做法
[00:13:18.380 --> 00:13:21.380]  但是我們見到這個喇叭
[00:13:21.380 --> 00:13:24.380]  真是非常的
[00:13:24.380 --> 00:13:27.380]  吝嗇
[00:13:27.380 --> 00:13:30.380]  所以吝嗇
[00:13:30.380 --> 00:13:33.380]  我們廣東話是什麼
[00:13:33.380 --> 00:13:36.380]  所以稍後節目不要吝嗇
[00:13:36.380 --> 00:13:39.380]  有時候我發覺我們不知為何
[00:13:39.380 --> 00:13:42.380]  去吃東西的時候
[00:13:42.380 --> 00:13:45.380]  對於服務員
[00:13:45.380 --> 00:13:48.380]  很吝嗇
[00:13:48.380 --> 00:13:51.380]  特別去到華人餐館
[00:13:51.380 --> 00:13:54.380]  有幾次見到
[00:13:54.380 --> 00:13:57.380]  西人餐館沒空位,拿張單來,現在幾個百分比
[00:13:57.380 --> 00:14:00.380]  十五,十八
[00:14:00.380 --> 00:14:03.380]  現在十五,十八
[00:14:03.380 --> 00:14:06.380]  但是不知為何
[00:14:06.380 --> 00:14:09.380]  有時候我們中國人
[00:14:09.380 --> 00:14:12.380]  你去華人餐館
[00:14:12.380 --> 00:14:15.380]  這裡不用給,十個百分比
[00:14:15.380 --> 00:14:18.380]  十二個百分比
[00:14:18.380 --> 00:14:21.380]  為什麼西人餐館給十八,中國人餐館給十二呢
[00:14:21.380 --> 00:14:24.380]  請問
[00:14:24.380 --> 00:14:27.380]  吝嗇
[00:14:27.380 --> 00:14:30.380]  我覺得
[00:14:30.380 --> 00:14:33.380]  我們應該學習這些
[00:14:33.380 --> 00:14:36.380]  不要吝嗇
[00:14:36.380 --> 00:14:39.380]  其實這是一個美德
[00:14:39.380 --> 00:14:42.380]  所以我們看到
[00:14:42.380 --> 00:14:45.380]  吝嗇是一個以惡報善的情況
[00:14:45.380 --> 00:14:48.380]  大衛
[00:14:48.380 --> 00:14:51.380]  很有禮貌,用祝福
[00:14:51.380 --> 00:14:54.380]  問安
[00:14:54.380 --> 00:14:57.380]  所以我們看到這是一種不應該有的
[00:14:57.380 --> 00:15:00.380]  侮辱在他身上
[00:15:00.380 --> 00:15:03.380]  吝嗇其實是以色列人
[00:15:03.380 --> 00:15:06.380]  所以在整個加勒族
[00:15:06.380 --> 00:15:09.380]  主要城市,加勒族在希伯倫
[00:15:09.380 --> 00:15:12.380]  希伯倫其中一個主要的城市
[00:15:12.380 --> 00:15:15.380]  一個小的地方,不過他是一個大富戶
[00:15:15.380 --> 00:15:18.380]  所以他在那裡可以說是稱王稱霸
[00:15:18.380 --> 00:15:21.380]  在氣派甚大
[00:15:21.380 --> 00:15:24.380]  不過很可惜
[00:15:24.380 --> 00:15:27.380]  他的人剛愎兇惡,不單止忘恩
[00:15:27.380 --> 00:15:30.380]  又很淪色
[00:15:30.380 --> 00:15:33.380]  他拒絕了大衛的要求
[00:15:33.380 --> 00:15:36.380]  和將他們侮辱一番
[00:15:36.380 --> 00:15:39.380]  印章
[00:15:39.380 --> 00:15:42.380]  印章仇報
[00:15:42.380 --> 00:15:45.380]  生氣嗎?
[00:15:45.380 --> 00:15:48.380]  所以大衛說豈有此理
[00:15:48.380 --> 00:15:51.380]  你知道大衛是何許人
[00:15:51.380 --> 00:15:54.380]  帶著的是何許人
[00:15:54.380 --> 00:15:57.380]  果然令他怒火中燒
[00:15:57.380 --> 00:16:00.380]  四百人準備將他全家滅絕
[00:16:00.380 --> 00:16:05.380]  當然這是他們應得有的結果
[00:16:05.380 --> 00:16:09.380]  也是帶著怒氣而發出的一種回應
[00:16:09.380 --> 00:16:12.380]  幸好有一個阿比蓋
[00:16:12.380 --> 00:16:15.380]  阿比蓋
[00:16:15.380 --> 00:16:18.380]  他知道環境,明白事理
[00:16:18.380 --> 00:16:21.380]  知道誰是對誰是錯
[00:16:21.380 --> 00:16:24.380]  他沒有爭著他的丈夫
[00:16:24.380 --> 00:16:27.380]  拿伯的惡夫
[00:16:27.380 --> 00:16:30.380]  真的不應該這樣對待別人
[00:16:30.380 --> 00:16:35.380]  所以他臨急置身化解危機
[00:16:35.380 --> 00:16:38.380]  逃過全家被殺的大難
[00:16:38.380 --> 00:16:43.380]  他自己在途中與大衛相遇
[00:16:43.380 --> 00:16:48.380]  這就是他們相遇之間的記載
[00:16:48.380 --> 00:16:53.380]  突出了大衛和拿伯之間的分別
[00:16:53.380 --> 00:16:56.380]  也突出了大衛與阿比蓋相遇
[00:16:56.380 --> 00:16:59.380]  大家彼此欣賞
[00:16:59.380 --> 00:17:03.380]  以致後來當神擊殺了拿伯
[00:17:03.380 --> 00:17:05.380]  拿伯罪有應得
[00:17:05.380 --> 00:17:07.380]  他很惡
[00:17:07.380 --> 00:17:10.380]  不過一知道有禍的時候
[00:17:10.380 --> 00:17:12.380]  怕得全身僵硬
[00:17:12.380 --> 00:17:14.380]  被神擊殺
[00:17:14.380 --> 00:17:18.380]  所以惡有惡報
[00:17:18.380 --> 00:17:20.380]  大衛以善報惡
[00:17:20.380 --> 00:17:23.380]  結果善有善報
[00:17:23.380 --> 00:17:27.380]  結果他成功娶了一個非常美德
[00:17:27.380 --> 00:17:29.380]  非常好的女人
[00:17:29.380 --> 00:17:31.380]  這個人叫什麼名字
[00:17:31.380 --> 00:17:34.380]  就是阿比蓋
[00:17:34.380 --> 00:17:38.380]  所以我們今天來看一看
[00:17:38.380 --> 00:17:40.380]  聖經的記載
[00:17:40.380 --> 00:17:44.380]  的確在拿伯和大衛身上有很多特點和形容
[00:17:44.380 --> 00:17:47.380]  我自己做研究做了一個對比
[00:17:47.380 --> 00:17:49.380]  在我的書裏面
[00:17:49.380 --> 00:17:52.380]  如果大家有的話可以去看第三章
[00:17:52.380 --> 00:17:55.380]  講到大衛與阿比蓋
[00:17:55.380 --> 00:17:57.380]  在那裏我列了一個表
[00:17:57.380 --> 00:17:59.380]  就是表310
[00:17:59.380 --> 00:18:02.380]  如果大家有我的書可以去看表310
[00:18:02.380 --> 00:18:06.380]  講到大衛和阿比蓋
[00:18:06.380 --> 00:18:10.380]  拿伯和大衛的一個比較
[00:18:10.380 --> 00:18:12.380]  書裏面很詳細
[00:18:12.380 --> 00:18:15.380]  這裏我只是簡單和大家分享
[00:18:15.380 --> 00:18:18.380]  第一我們看到拿伯有什麼特點
[00:18:18.380 --> 00:18:20.380]  聖經形容他
[00:18:20.380 --> 00:18:22.380]  可見他是一個壞男人
[00:18:22.380 --> 00:18:24.380]  真的不要學他
[00:18:24.380 --> 00:18:28.380]  第一就是對人侮辱
[00:18:28.380 --> 00:18:30.380]  我剛才講過
[00:18:30.380 --> 00:18:32.380]  人家好好的問你安多少次
[00:18:32.380 --> 00:18:34.380]  三次
[00:18:34.380 --> 00:18:36.380]  你回答他也是三次
[00:18:36.380 --> 00:18:38.380]  不過不是問安是侮辱的說話
[00:18:38.380 --> 00:18:40.380]  所以後來大衛都自己這樣講
[00:18:40.380 --> 00:18:44.380]  連拿伯的服人都說他辱罵大衛
[00:18:44.380 --> 00:18:48.380]  拿伯死後大衛回應
[00:18:48.380 --> 00:18:50.380]  如果大家回去看25章39節
[00:18:50.380 --> 00:18:52.380]  當稱頌耶和華
[00:18:52.380 --> 00:18:56.380]  因他伸了拿伯辱罵我的冤
[00:18:56.380 --> 00:18:58.380]  所以他深深感受到
[00:18:58.380 --> 00:19:00.380]  拿伯對他的辱罵
[00:19:00.380 --> 00:19:02.380]  然後神幫他伸冤
[00:19:02.380 --> 00:19:04.380]  這真是大衛的感受
[00:19:04.380 --> 00:19:08.380]  又顯出對人侮辱的惡性情
[00:19:08.380 --> 00:19:13.380]  但相反大衛對人祝福
[00:19:13.380 --> 00:19:15.380]  所以他是三層祝福
[00:19:15.380 --> 00:19:17.380]  吩咐他的服人
[00:19:17.380 --> 00:19:19.380]  到拿伯的時候要祝福他
[00:19:19.380 --> 00:19:21.380]  祝福他的家 祝福他所有的一切
[00:19:21.380 --> 00:19:23.380]  三層的祝福
[00:19:23.380 --> 00:19:25.380]  後來他對阿彼戈
[00:19:25.380 --> 00:19:29.380]  如果大家回去自己詳細看那章經文
[00:19:29.380 --> 00:19:31.380]  他也對阿彼戈有三層的稱讚
[00:19:31.380 --> 00:19:33.380]  還稱讚上帝
[00:19:33.380 --> 00:19:37.380]  稱讚阿彼戈的明智和才德
[00:19:37.380 --> 00:19:41.380]  也確認阿彼戈採取這個行動
[00:19:41.380 --> 00:19:43.380]  是大利益處
[00:19:43.380 --> 00:19:47.380]  所以大衛也是時常對人祝福
[00:19:47.380 --> 00:19:49.380]  弟兄姊妹
[00:19:49.380 --> 00:19:51.380]  無論男人女人
[00:19:51.380 --> 00:19:53.380]  特別是男人
[00:19:53.380 --> 00:19:55.380]  做個好男人
[00:19:55.380 --> 00:19:57.380]  我們應該對人祝福
[00:19:57.380 --> 00:19:59.380]  多些對人祝福
[00:19:59.380 --> 00:20:01.380]  不要對人時常辱罵貶低
[00:20:01.380 --> 00:20:03.380]  或者侮辱
[00:20:03.380 --> 00:20:07.380]  所以這個實在好與壞再次提出
[00:20:07.380 --> 00:20:11.380]  我們看到拿伯的特點是什麼
[00:20:11.380 --> 00:20:13.380]  以惡報善
[00:20:13.380 --> 00:20:15.380]  這個我們剛才說過
[00:20:15.380 --> 00:20:17.380]  但是相反我們看到
[00:20:17.380 --> 00:20:19.380]  大衛卻以善待人
[00:20:19.380 --> 00:20:21.380]  他不單止在這個衝突的時候
[00:20:21.380 --> 00:20:23.380]  更加之前
[00:20:23.380 --> 00:20:29.380]  之前已經很友善的去保護拿伯他們的家產
[00:20:29.380 --> 00:20:31.380]  保護他們的姓名
[00:20:31.380 --> 00:20:33.380]  以致他們沒有失落
[00:20:33.380 --> 00:20:35.380]  不單止仍然得到他們的保障
[00:20:35.380 --> 00:20:37.380]  這個就是以善待人
[00:20:37.380 --> 00:20:41.380]  你想做好人還是壞人
[00:20:41.380 --> 00:20:45.380]  我們當然不要以惡報善
[00:20:45.380 --> 00:20:47.380]  更加需要以善待人
[00:20:47.380 --> 00:20:49.380]  所以這個真是好
[00:20:49.380 --> 00:20:51.380]  第三我們看到
[00:20:51.380 --> 00:20:53.380]  這個惡男人
[00:20:53.380 --> 00:20:55.380]  就是目空一切
[00:20:55.380 --> 00:20:57.380]  正經形容他叫剛愎兇惡
[00:20:57.380 --> 00:20:59.380]  剛愎兇惡
[00:20:59.380 --> 00:21:01.380]  即是非常性情兇惡
[00:21:01.380 --> 00:21:03.380]  他不單止粗暴
[00:21:03.380 --> 00:21:05.380]  沒有禮貌的回答別人
[00:21:05.380 --> 00:21:07.380]  更加天不霸地不霸
[00:21:07.380 --> 00:21:09.380]  目空一切
[00:21:09.380 --> 00:21:11.380]  真是
[00:21:11.380 --> 00:21:13.380]  又不敬畏神
[00:21:13.380 --> 00:21:15.380]  又對人不禮貌
[00:21:15.380 --> 00:21:17.380]  所以這種就是目空一切
[00:21:17.380 --> 00:21:19.380]  相反我們看到
[00:21:19.380 --> 00:21:21.380]  大衛卻是敬神敬人
[00:21:21.380 --> 00:21:23.380]  因為大衛
[00:21:23.380 --> 00:21:25.380]  他是敬畏神
[00:21:25.380 --> 00:21:27.380]  願意放下自己的面子
[00:21:27.380 --> 00:21:29.380]  衝動接受勸告
[00:21:29.380 --> 00:21:31.380]  等一下我們會說
[00:21:31.380 --> 00:21:33.380]  他更加不斷的稱讚耶和華
[00:21:33.380 --> 00:21:35.380]  稱讚神
[00:21:35.380 --> 00:21:37.380]  難阻他殺無辜人的血的罪
[00:21:37.380 --> 00:21:39.380]  所以在這裏
[00:21:39.380 --> 00:21:41.380]  見到他對神的敬畏
[00:21:41.380 --> 00:21:43.380]  而且我們見到
[00:21:43.380 --> 00:21:45.380]  他回答亞比該的說話
[00:21:45.380 --> 00:21:47.380]  大家如果回去看看
[00:21:47.380 --> 00:21:49.380]  你會發覺他在思想和言辭當中
[00:21:49.380 --> 00:21:51.380]  不斷以耶和華為中心
