
[00:00:00.000 --> 00:00:02.280]  Hallelujah!我們感謝祢,讚美祢
[00:01:28.680 --> 00:01:31.120]  其實當我構思上一個題目
[00:01:31.120 --> 00:01:34.640]  我是想過是不是可以用「書」括著
[00:01:34.640 --> 00:01:36.880]  然後可回家這個問號呢?
[00:01:36.880 --> 00:01:39.840]  不過後來想想不如就簡單一點
[00:01:39.840 --> 00:01:42.760]  不如我們去饒恕了人
[00:01:42.760 --> 00:01:46.720]  或者我們都願意去接納傷害我們的人
[00:01:46.720 --> 00:01:48.160]  讓那些東西放棄
[00:01:48.160 --> 00:01:50.760]  但是這樣是不是代表回到家裡呢?
[00:01:50.760 --> 00:01:54.040]  回到家裡的意思最終是帶來一個復和
[00:01:54.040 --> 00:01:56.320]  或者那個兄弟的感情
[00:01:56.320 --> 00:02:00.720]  和傷害你那個人的感情可以重新建立在你身旁
[00:02:00.720 --> 00:02:02.160]  是不是可以這樣呢?
[00:02:02.160 --> 00:02:03.760]  我不用問號來做講題
[00:02:03.760 --> 00:02:05.520]  就是我希望有一個信心
[00:02:05.520 --> 00:02:08.720]  就是當我們按著神的吩咐去宣告的時候
[00:02:08.720 --> 00:02:14.120]  最終這個復和是可以實現在我們的生命裡面
[00:02:14.120 --> 00:02:17.000]  要繼續講約瑟是不容易的
[00:02:17.000 --> 00:02:17.480]  為什麼呢?
[00:02:17.480 --> 00:02:19.760]  今天大家看到的經文
[00:02:19.760 --> 00:02:22.920]  我是會講《創世紀》第四十五章一到十五節
[00:02:22.920 --> 00:02:23.880]  但是大家要明白
[00:02:23.880 --> 00:02:27.240]  原來我們要明白這一段經文的時候
[00:02:27.240 --> 00:02:28.960]  我們一定要看上文下理
[00:02:28.960 --> 00:02:31.360]  甚至看完整個約瑟的生平
[00:02:31.360 --> 00:02:33.280]  但是要看約瑟的生平是很難的
[00:02:33.280 --> 00:02:34.040]  為什麼呢?
[00:02:34.040 --> 00:02:36.040]  因為整個《創世紀》有五十章
[00:02:36.040 --> 00:02:37.360]  由第三十七章開始
[00:02:37.360 --> 00:02:39.200]  就是上一次講到的時候
[00:02:39.200 --> 00:02:41.000]  就講約瑟十七歲的時候
[00:02:41.000 --> 00:02:42.120]  其實講到五十章
[00:02:42.120 --> 00:02:44.080]  總共有十四章的經文
[00:02:44.080 --> 00:02:46.200]  都是講約瑟的整個人生
[00:02:46.200 --> 00:02:48.280]  所以如果你要看完上文下理
[00:02:48.280 --> 00:02:51.880]  才能夠掌握到這個要一定的時間
[00:02:51.880 --> 00:02:55.760]  但是我也很想很快速地跟大家溫習一下
[00:02:55.760 --> 00:03:00.640]  或者甚至你沒有聽過約瑟的人生的事跡
[00:03:00.640 --> 00:03:03.200]  起碼透過一個簡介你能夠掌握
[00:03:03.200 --> 00:03:04.200]  以致你知道
[00:03:04.200 --> 00:03:08.080]  在今天我們講第四十五章這個事件的時候
[00:03:08.080 --> 00:03:11.200]  是一個多麼重要的事件
[00:03:11.200 --> 00:03:14.520]  大概這十四章聖經可以這樣劃分
[00:03:14.520 --> 00:03:16.240]  我們先看開頭的部分
[00:03:16.240 --> 00:03:18.040]  三十到三十七章到四十章
[00:03:18.040 --> 00:03:20.520]  你可能都聽過約瑟關於他的故事
[00:03:20.520 --> 00:03:23.320]  就是我們上次講到他被卿長賣到埃及
[00:03:23.320 --> 00:03:27.120]  然後後來被主母波提弗的太太
[00:03:27.120 --> 00:03:29.080]  誣告然後坐牢
[00:03:29.080 --> 00:03:33.640]  然後在當囚犯的時候解夢
[00:03:33.640 --> 00:03:35.600]  解了兩次
[00:03:35.600 --> 00:03:37.640]  也有這樣的機會的時候
[00:03:37.640 --> 00:03:40.080]  他就有一個人生的第一個轉捩點
[00:03:40.080 --> 00:03:40.680]  就是什麼呢?
[00:03:40.680 --> 00:03:44.480]  就是後來四十一章約瑟為法老解夢的時候
[00:03:44.480 --> 00:03:46.880]  就成為了埃及的宰相
[00:03:46.880 --> 00:03:47.800]  根據聖經記載
[00:03:47.800 --> 00:03:49.400]  當時他是三十歲
[00:03:49.400 --> 00:03:51.120]  這是第一個部分
[00:03:51.120 --> 00:03:54.000]  我們先看完最後的部分
[00:03:54.000 --> 00:03:56.880]  大概到了最後的四十五章的時候就說什麼呢?
[00:03:56.880 --> 00:03:58.160]  既然做了宰相
[00:03:58.160 --> 00:04:00.720]  當然很想見到父親
[00:04:00.720 --> 00:04:01.600]  接父親
[00:04:01.600 --> 00:04:03.000]  接家人回來團聚
[00:04:03.000 --> 00:04:04.680]  所以從第四十六章開始
[00:04:04.680 --> 00:04:07.200]  就說父親和家人到了埃及
[00:04:07.200 --> 00:04:11.680]  並且他父親雅各要離世了
[00:04:11.680 --> 00:04:15.200]  就對他的兒子和他們的孫子
[00:04:15.200 --> 00:04:15.880]  雅各的孫子
[00:04:15.880 --> 00:04:18.880]  去祝福和一些遺命的吩咐
[00:04:18.880 --> 00:04:20.200]  在五十章的結束的時候
[00:04:20.200 --> 00:04:22.000]  其實是一個很特別的結束
[00:04:22.000 --> 00:04:23.000]  因為你看到
[00:04:23.000 --> 00:04:25.480]  固然是最後是說約瑟的離世
[00:04:25.480 --> 00:04:27.280]  那時候是說他一把十歲
[00:04:27.280 --> 00:04:28.080]  就是說
[00:04:28.080 --> 00:04:28.960]  原來
[00:04:28.960 --> 00:04:31.800]  不知道約瑟做宰相是什麼時候退休
[00:04:31.800 --> 00:04:32.920]  如果做到死
[00:04:32.920 --> 00:04:33.920]  離世才退休
[00:04:33.920 --> 00:04:35.560]  他做了八十年宰相
[00:04:35.560 --> 00:04:38.200]  但如果我們就當他八十歲退下
[00:04:38.200 --> 00:04:40.200]  他也做了五十年宰相這麼久
[00:04:40.200 --> 00:04:41.240]  無論如何
[00:04:41.240 --> 00:04:43.080]  在五十章的結束的時候
[00:04:43.080 --> 00:04:45.360]  是用了一個很特別的事件去結束的
[00:04:45.360 --> 00:04:47.960]  你看到就是約瑟安慰的兄長
[00:04:47.960 --> 00:04:49.760]  大概那時候是五十六歲
[00:04:49.760 --> 00:04:53.680]  為什麼我說這是一個很特別的事件呢?
[00:04:53.680 --> 00:04:54.720]  大家構想一下
[00:04:54.720 --> 00:04:55.560]  剛才我說到
[00:04:55.560 --> 00:04:57.040]  他三十歲做宰相
[00:04:57.040 --> 00:05:00.760]  然後可能做了五十年甚至八十年的宰相
[00:05:00.760 --> 00:05:03.520]  中間那個地方留空了
[00:05:03.520 --> 00:05:06.600]  如果中間還有四章聖經
[00:05:06.600 --> 00:05:08.920]  一個三分一這麼長的篇幅
[00:05:08.920 --> 00:05:09.720]  你想想
[00:05:09.720 --> 00:05:10.800]  如果
[00:05:10.800 --> 00:05:12.160]  你就好像西洋
[00:05:12.160 --> 00:05:14.360]  所謂一個人生勝利種
[00:05:14.360 --> 00:05:15.360]  就是三十歲的時候
[00:05:15.360 --> 00:05:17.920]  你已經做到一個國際的機構
[00:05:17.920 --> 00:05:20.600]  或者一個公營機構的CEO
[00:05:20.600 --> 00:05:25.600]  而且你在那裡做了五十年八十年的時間這麼久
[00:05:25.600 --> 00:05:27.200]  然後最後寫
[00:05:27.200 --> 00:05:30.320]  寫你中間人生最重要的事件的時候
[00:05:30.320 --> 00:05:32.240]  你會寫些什麼呢?
[00:05:32.240 --> 00:05:34.000]  大家有沒有想過
[00:05:34.000 --> 00:05:37.120]  你可能最近多了很多時間
[00:05:37.120 --> 00:05:38.440]  你不妨想一下
[00:05:38.440 --> 00:05:42.280]  特別可能你快六十歲或者六十五歲退休了
[00:05:42.280 --> 00:05:45.320]  原來你突然間想像一下
[00:05:45.320 --> 00:05:46.320]  如果有一天
[00:05:46.320 --> 00:05:47.400]  很快我要離世
[00:05:47.400 --> 00:05:49.040]  你只剩下三天或者七天的時間
[00:05:49.040 --> 00:05:50.720]  你要寫你人生的傳記的時候
[00:05:50.720 --> 00:05:52.160]  中間那個留空的部分
[00:05:52.160 --> 00:05:54.160]  你會寫些什麼呢?
[00:05:54.160 --> 00:05:55.960]  《創世紀》作者很奇怪
[00:05:55.960 --> 00:06:00.440]  他不是寫他做宰相的時候有任何的風高位積
[00:06:00.440 --> 00:06:02.800]  或者他幫法老王治理埃及地的時候
[00:06:02.800 --> 00:06:03.680]  他搞得多好
[00:06:03.680 --> 00:06:05.760]  多人稱佬他
[00:06:05.760 --> 00:06:08.840]  這些是一般人我們所看的成功
[00:06:08.840 --> 00:06:09.760]  當我去預備的時候
[00:06:09.760 --> 00:06:11.680]  我就發覺《創世紀》作者很奇怪
[00:06:11.680 --> 00:06:12.480]  為什麼?
[00:06:12.480 --> 00:06:14.560]  因為他用了四章的篇幅
[00:06:14.560 --> 00:06:17.600]  去寫他跟兄弟所發生的事情
[00:06:17.600 --> 00:06:18.960]  那是三分之一篇幅
[00:06:18.960 --> 00:06:21.640]  一個很多著墨的地方
[00:06:21.640 --> 00:06:24.040]  似乎聖經就是要我們留意這件事
[00:06:24.040 --> 00:06:27.000]  並且事實上不少人說
[00:06:27.000 --> 00:06:29.720]  原來在約瑟整個人生生平裡面
[00:06:29.720 --> 00:06:31.600]  不是說他做宰相
[00:06:31.600 --> 00:06:34.200]  就是人生的勝利組最高峰
[00:06:34.200 --> 00:06:36.120]  在人生裡面的高潮
[00:06:36.120 --> 00:06:38.560]  在《創世紀》作者的記錄裡面
[00:06:38.560 --> 00:06:39.640]  原來他在說
[00:06:39.640 --> 00:06:41.240]  就是今天我們說的四十五章
[00:06:41.240 --> 00:06:43.240]  他跟兄弟相認
[00:06:43.240 --> 00:06:46.560]  甚至看到他們抱頸痛哭
[00:06:46.560 --> 00:06:47.600]  兄弟姐妹
[00:06:47.600 --> 00:06:49.120]  當我問你
[00:06:49.120 --> 00:06:51.120]  可能你今天的人生都很成功
[00:06:51.120 --> 00:06:53.120]  但如果要你節錄
[00:06:53.120 --> 00:06:54.520]  上帝在你生命裡面
[00:06:54.520 --> 00:06:56.160]  人生最重要的片段的時候
[00:06:56.160 --> 00:06:57.960]  你會寫哪個部分出來?
[00:06:57.960 --> 00:06:59.360]  今天我想告訴你
[00:06:59.360 --> 00:07:02.200]  《創世紀》作者我覺得是很明顯的
[00:07:02.200 --> 00:07:03.280]  特別是稍後你會看到
[00:07:03.280 --> 00:07:06.000]  其實四十二章打後來所發生的事情
[00:07:06.000 --> 00:07:07.640]  都是說他跟兄弟
[00:07:07.640 --> 00:07:08.840]  跟他爸爸
[00:07:08.840 --> 00:07:11.120]  就是家人所發生的事情
[00:07:11.120 --> 00:07:12.920]  所以用約瑟去說
[00:07:12.920 --> 00:07:15.040]  家人的關係和家庭是最好的
[00:07:15.040 --> 00:07:19.920]  今天我們嘗試從約瑟第四十五章的重點
[00:07:19.920 --> 00:07:23.240]  但我都會很快地看人生一些重要的片段
[00:07:23.240 --> 00:07:27.600]  我們透過約瑟的人生去想一想
[00:07:27.600 --> 00:07:30.240]  就是《書.回家》
[00:07:30.240 --> 00:07:34.320]  我們方向這個題目的時候
[00:07:34.320 --> 00:07:39.280]  我們能夠帶給《經文大會》一些什麼提醒和鼓勵呢?
[00:07:39.280 --> 00:07:41.920]  《書.回家》我想說第一個重點就是
[00:07:41.920 --> 00:07:44.120]  流露自己的真情
[00:07:44.120 --> 00:07:48.040]  其實流露自己的真情是不能逼的
[00:07:48.040 --> 00:07:49.000]  不過
[00:07:49.000 --> 00:07:51.280]  很多時候我們都會
[00:07:51.280 --> 00:07:53.160]  尤其是長大了不知道會怎樣
[00:07:53.160 --> 00:07:54.480]  我們有時候會是
[00:07:54.480 --> 00:07:57.600]  都化了
[00:07:57.600 --> 00:07:58.520]  看通了
[00:07:58.520 --> 00:07:59.520]  或者老了
[00:07:59.520 --> 00:08:01.320]  算了
[00:08:01.320 --> 00:08:02.000]  但是
[00:08:02.000 --> 00:08:05.280]  原來在《經文大會》我們看到約瑟的人生就是
[00:08:05.280 --> 00:08:10.440]  當他在不同的階段都在流露自己的真情的時候
[00:08:10.440 --> 00:08:15.040]  他才真正得到經歷的饒恕和釋放
[00:08:15.040 --> 00:08:16.320]  為什麼這麼說呢?
[00:08:16.320 --> 00:08:18.400]  我們先看看《經文》
[00:08:18.400 --> 00:08:21.600]  我們今天看四十五章一到十五節
[00:08:21.600 --> 00:08:24.240]  我們第一會首先看頭和看尾
[00:08:24.240 --> 00:08:25.840]  一會兒你會明白的
[00:08:25.840 --> 00:08:28.080]  我也很想跟大家讀一下《經文》
[00:08:28.080 --> 00:08:31.920]  雖然在《迎光幕》前面的弟兄姊妹
[00:08:31.920 --> 00:08:33.280]  你未必方便
[00:08:33.280 --> 00:08:34.480]  但是方便的時候
[00:08:34.480 --> 00:08:37.160]  我都鼓勵你用啟用的方式去讀出《經文》
[00:08:37.160 --> 00:08:41.440]  藍色的字請大家跟我一同讀出
[00:08:41.440 --> 00:08:42.800]  開頭是這樣說的
[00:08:42.800 --> 00:08:47.560]  「約瑟在左右站正的人面前情不自禁
[00:08:47.560 --> 00:08:48.720]  吩咐一聲說
[00:08:48.720 --> 00:08:51.560]  人都要離開我出去
[00:08:51.560 --> 00:08:53.360]  約瑟和頂門相認的時候
[00:08:53.360 --> 00:08:56.360]  並沒有一個人站在他面前
[00:08:56.360 --> 00:08:58.640]  他就放聲大哭
[00:08:58.640 --> 00:09:03.680]  埃及人和法老家中的人都聽見了
[00:09:03.680 --> 00:09:07.760]  於是約瑟伏在他兄弟辯雅敏的頸項上哭
[00:09:07.760 --> 00:09:10.360]  辯雅敏也在他頸項上哭
[00:09:10.360 --> 00:09:12.920]  他又與眾弟兄親嘴
[00:09:12.920 --> 00:09:14.080]  吐著他們哭
[00:09:14.080 --> 00:09:17.960]  隨後他的弟兄們就和他說話」
[00:09:17.960 --> 00:09:21.680]  我們剛剛讀完一到十五節的頭和尾部分
[00:09:21.680 --> 00:09:22.880]  為什麼要這樣節錄呢?
[00:09:22.880 --> 00:09:24.520]  其實聖經往往都是這樣的
[00:09:24.520 --> 00:09:27.120]  我們是一個叫做首尾的呼應的做法
[00:09:27.120 --> 00:09:28.840]  實際上你看看這段《經文》
[00:09:28.840 --> 00:09:31.600]  聖經刻意帶我們去看
[00:09:31.600 --> 00:09:33.600]  看約瑟的哭泣
[00:09:33.600 --> 00:09:35.040]  為什麼要這樣說呢?
[00:09:35.040 --> 00:09:36.720]  因為《經文》一開始就說
[00:09:36.720 --> 00:09:40.960]  約瑟在左側面前的人情不自禁
[00:09:40.960 --> 00:09:43.320]  其實就是他忍不住的意思
[00:09:43.320 --> 00:09:44.680]  控制不了自己
[00:09:44.680 --> 00:09:48.160]  所以趁他知道自己要大哭之前
[00:09:48.160 --> 00:09:50.320]  就叫所有人離開
[00:09:50.320 --> 00:09:53.520]  事實上《經文》寫約瑟的那種大哭泣
[00:09:53.520 --> 00:09:54.800]  哭得很誇張
[00:09:54.800 --> 00:09:55.360]  為什麼呢?
[00:09:55.360 --> 00:09:57.560]  你留意了我降低的那一句寫什麼呢?
[00:09:57.560 --> 00:10:01.840]  就是說埃及人和法老家的人都聽見了
[00:10:01.840 --> 00:10:04.960]  我猜約瑟作為宰相他都有自己的行宮
[00:10:04.960 --> 00:10:09.960]  如果他在行宮將會和他的兄弟相認的時候
[00:10:09.960 --> 00:10:10.640]  會哭的時候
[00:10:10.640 --> 00:10:13.760]  但是哭到行宮外面都會聽到
[00:10:13.760 --> 00:10:15.360]  其實誇不誇張?
[00:10:15.360 --> 00:10:17.240]  我覺得是有可能的
[00:10:17.240 --> 00:10:21.640]  不過那個不是在說一個真實的情況聽到有多少
[00:10:21.640 --> 00:10:22.840]  而是更加重要的是
[00:10:22.840 --> 00:10:25.120]  《經文》似乎要帶我們看看
[00:10:25.120 --> 00:10:30.360]  約瑟為了什麼哭泣和哭泣成點
[00:10:30.360 --> 00:10:32.480]  我們繼續看下去的時候就會知道
[00:10:32.480 --> 00:10:34.400]  剛才說看頭看尾
[00:10:34.400 --> 00:10:36.160]  原來在《經文》結束的時候
[00:10:36.160 --> 00:10:38.360]  哭這個字連續出現了三次
[00:10:38.360 --> 00:10:40.960]  並且你見到粉紅色的字就是那些人物
[00:10:40.960 --> 00:10:44.560]  就是在說約瑟和他的兄弟
[00:10:44.560 --> 00:10:46.360]  首先就是辯雅敏
[00:10:46.360 --> 00:10:48.240]  在他的頸上哭泣
[00:10:48.240 --> 00:10:52.520]  然後辯雅敏又在約瑟的頸上哭泣
[00:10:52.520 --> 00:10:55.120]  然後他們和兄弟之間又親嘴
[00:10:55.120 --> 00:10:57.640]  然後互相擁抱在哭泣
[00:10:57.640 --> 00:11:00.080]  然後兄弟又在一起說話
[00:11:00.080 --> 00:11:02.040]  你會很明顯見到
[00:11:02.040 --> 00:11:04.120]  《經文》是帶我們去看
[00:11:04.120 --> 00:11:07.080]  整個是由哭泣開始由哭泣去結束
[00:11:07.080 --> 00:11:10.040]  所以當我去預備這段《經文》的時候
[00:11:10.040 --> 00:11:11.400]  我就想
[00:11:11.400 --> 00:11:15.240]  其實約瑟的哭泣有什麼特別呢?
[00:11:15.240 --> 00:11:17.760]  甚至在《聖經》裡面說哭泣究竟是怎麼說的
[00:11:17.760 --> 00:11:21.640]  於是我就去做一點點的研究
[00:11:21.640 --> 00:11:24.080]  或者去看看《聖經》
[00:11:24.080 --> 00:11:25.520]  事實上
[00:11:25.520 --> 00:11:27.720]  我們可能都聽過一句話
[00:11:27.720 --> 00:11:29.120]  有沒有聽過這句話
[00:11:29.120 --> 00:11:32.280]  就是「男兒有淚不輕彈」
[00:11:32.280 --> 00:11:34.880]  或者我小時候看漫畫書的時候
[00:11:34.880 --> 00:11:36.800]  英雄有淚不輕彈
[00:11:36.800 --> 00:11:38.080]  只是未到傷心時
[00:11:38.080 --> 00:11:39.840]  你不要以為我讀過文學作品
[00:11:39.840 --> 00:11:44.000]  其實我是看某個很出名的漫畫家裡面的學班
[00:11:44.000 --> 00:11:46.880]  我看在座的弟兄都很兇
[00:11:46.880 --> 00:11:49.880]  但是我們都說「男兒有淚不輕彈」
[00:11:49.880 --> 00:11:54.160]  但是當我去看《聖經》約瑟的生平的時候
[00:11:54.160 --> 00:11:57.680]  然後我就發覺約瑟竟然是一個經常哭泣的人
[00:11:57.680 --> 00:12:01.720]  並且大概他哭了七次
[00:12:01.720 --> 00:12:03.120]  我就想考考你
[00:12:03.120 --> 00:12:05.400]  剛才我們都重溫過約瑟的人生片段
[00:12:05.400 --> 00:12:11.880]  我想你猜猜約瑟第一次哭是什麼時候
[00:12:11.880 --> 00:12:14.400]  我揭曉給你看
[00:12:14.400 --> 00:12:15.120]  首先第一件事
[00:12:15.120 --> 00:12:18.040]  原來他第一次哭是記在四十二章
[00:12:18.040 --> 00:12:21.280]  就是當他的兄弟去埃及買糧的時候
[00:12:21.280 --> 00:12:23.760]  那些兄弟就知道自己不好
[00:12:23.760 --> 00:12:25.480]  其實那時候還沒有拍到約瑟
[00:12:25.480 --> 00:12:28.040]  但是那些兄弟就說他們小時候
[00:12:28.040 --> 00:12:30.200]  如何對弟弟約瑟的時候
[00:12:30.200 --> 00:12:31.600]  勾起他童年的回憶
[00:12:31.600 --> 00:12:33.840]  看到這樣的時候他就躲起來哭
[00:12:33.840 --> 00:12:34.960]  當我預備到這裡的時候
[00:12:34.960 --> 00:12:36.200]  我就覺得很奇怪
[00:12:36.200 --> 00:12:39.720]  約瑟在《聖經》記錄他人生哭了七次
[00:12:39.720 --> 00:12:40.840]  但是他第一次哭的時候
[00:12:40.840 --> 00:12:44.680]  不是在十七歲的時候被哥哥傷害而哭
[00:12:44.680 --> 00:12:49.560]  也不是在波提佛的家做主管做得很好
[00:12:49.560 --> 00:12:52.680]  但是被主母誣告他的時候
[00:12:52.680 --> 00:12:53.840]  他也不是在那裡哭
[00:12:53.840 --> 00:12:56.080]  甚至坐牢一段時間
[00:12:56.080 --> 00:12:57.720]  也沒有在提督下哭
[00:12:57.720 --> 00:13:00.320]  甚至酒精為善長解夢
[00:13:00.320 --> 00:13:02.120]  解完之後也沒有理會他忘記了
[00:13:02.120 --> 00:13:03.720]  他也沒有哭過
[00:13:03.720 --> 00:13:07.360]  但是到了人生做到宰相的時候
[00:13:07.360 --> 00:13:08.800]  出現這個情景的時候
[00:13:08.800 --> 00:13:10.440]  是他記錄他第一次哭
[00:13:10.440 --> 00:13:12.960]  並且他連哭七次
[00:13:12.960 --> 00:13:14.840]  七次是發生在不同的情境
[00:13:14.840 --> 00:13:17.880]  第二次就是看到弟弟辯阿敏
[00:13:17.880 --> 00:13:20.120]  就是跟他同母的兄弟
[00:13:20.120 --> 00:13:22.000]  十幾年弟弟
[00:13:22.000 --> 00:13:23.880]  見到他也是躲起來哭
[00:13:23.880 --> 00:13:24.840]  接著
[00:13:24.840 --> 00:13:27.000]  剛才我們讀到四十五章一到二節
[00:13:27.000 --> 00:13:30.240]  就說一開始的約瑟情不自禁
[00:13:30.240 --> 00:13:31.640]  為什麼情不自禁呢
[00:13:31.640 --> 00:13:32.640]  原因就是
[00:13:32.640 --> 00:13:34.320]  四十四章你回去看
[00:13:34.320 --> 00:13:36.560]  其中一個哥哥就是猶大
[00:13:36.560 --> 00:13:38.840]  不斷在求情
[00:13:38.840 --> 00:13:40.000]  經文不多說了
[00:13:40.000 --> 00:13:42.040]  他聽到哥哥求情的時候
[00:13:42.040 --> 00:13:43.640]  他就一直強忍淚水
[00:13:43.640 --> 00:13:45.400]  然後去到忍不住了
[00:13:45.400 --> 00:13:47.120]  然後就叫那些侍從離開
[00:13:47.120 --> 00:13:49.960]  接著他就在那裡大哭
[00:13:49.960 --> 00:13:54.000]  哭到整個埃及甚至法老的行宮都聽到
[00:13:54.000 --> 00:13:55.000]  然後
[00:13:55.000 --> 00:13:56.720]  接著在那個事件結束
[00:13:56.720 --> 00:13:59.200]  就是今天我們讀到第十四十五節的時候
[00:13:59.200 --> 00:14:01.000]  他說了很多話
[00:14:01.000 --> 00:14:02.960]  中間第三節到十三節
[00:14:02.960 --> 00:14:04.040]  他說了很多話
[00:14:04.040 --> 00:14:04.880]  說完之後
[00:14:04.880 --> 00:14:06.640]  他就抱著兄弟
[00:14:06.640 --> 00:14:07.600]  在那裡抱緊
[00:14:07.600 --> 00:14:10.640]  互相痛哭和說話
[00:14:10.640 --> 00:14:11.160]  當然
[00:14:11.160 --> 00:14:13.280]  如果我們繼續看下去第五第六節
[00:14:13.280 --> 00:14:15.400]  第六次就是說他再見到爸爸
[00:14:15.400 --> 00:14:16.440]  哭了很久
[00:14:16.440 --> 00:14:18.920]  然後第六次就說他
[00:14:18.920 --> 00:14:20.640]  爸爸離世了
[00:14:20.640 --> 00:14:26.400]  於是就伏在爸爸的屍首上
[00:14:26.400 --> 00:14:29.480]  然後哭一親嘴地哭了
[00:14:29.480 --> 00:14:32.520]  其實如果記錄到這裡
[00:14:32.520 --> 00:14:34.680]  弱勢要哭的應該都哭了
[00:14:34.680 --> 00:14:36.040]  不過你留意
[00:14:36.040 --> 00:14:37.160]  還有第七次
[00:14:37.160 --> 00:14:39.760]  待會我們最後會提提
[00:14:39.760 --> 00:14:41.640]  第七次說到
[00:14:41.640 --> 00:14:42.520]  在五十章以後
[00:14:42.520 --> 00:14:43.280]  爸爸死了
[00:14:43.280 --> 00:14:44.720]  撞他的時候固然哭了
[00:14:44.720 --> 00:14:45.520]  但是他就說到
[00:14:45.520 --> 00:14:46.360]  原來爸爸死了之後
[00:14:46.360 --> 00:14:48.960]  兄弟怕弱勢報仇
[00:14:48.960 --> 00:14:54.920]  於是他就派下屬去弱勢求如雪
[00:14:54.920 --> 00:14:57.280]  如果我們看回這七次哭泣的時候
[00:14:57.280 --> 00:14:58.960]  都有一點點的結構
[00:14:58.960 --> 00:14:59.920]  然後我們知道
[00:14:59.920 --> 00:15:01.520]  他是不是要突出
[00:15:01.520 --> 00:15:03.680]  今天我們看的那件事
[00:15:03.680 --> 00:15:04.640]  就是
[00:15:04.640 --> 00:15:05.880]  你看到他第一次哭
[00:15:05.880 --> 00:15:07.160]  第七次哭
[00:15:07.160 --> 00:15:10.120]  都是在說兄弟那種傷害或者感情
[00:15:10.120 --> 00:15:11.240]  或者那種還沒有了解
[00:15:11.240 --> 00:15:13.160]  還沒有復和的那種不明白
[00:15:13.160 --> 00:15:15.240]  然後以致流淚
[00:15:15.240 --> 00:15:17.520]  然後中間正正要突出了
[00:15:17.520 --> 00:15:19.400]  原來在創世的作者裡面
[00:15:19.400 --> 00:15:21.120]  他要告訴我們一個很重要的事情
[00:15:21.120 --> 00:15:22.280]  人生裡面
[00:15:22.280 --> 00:15:23.400]  我們有可能有
[00:15:23.400 --> 00:15:25.760]  好像宰相那樣有很多成就也好
[00:15:25.760 --> 00:15:27.280]  但是有一樣東西更加
[00:15:27.280 --> 00:15:28.040]  我們不能忽略
[00:15:28.040 --> 00:15:29.880]  甚至更加重要的就是
[00:15:29.880 --> 00:15:32.800]  我們和我們的家人的復和
