
[00:00:00.000 --> 00:00:04.000]  親愛的姐妹們,平安!我們一起同心祈禱
[00:05:31.000 --> 00:05:36.000]  保羅在今天這段經文提出了五點的建議
[00:05:36.000 --> 00:05:39.000]  讓我和大家一起思想
[00:05:39.000 --> 00:05:42.000]  第一,消極來說就是不要爭論
[00:05:42.000 --> 00:05:46.000]  因為爭論可能會傷害到其他人
[00:05:46.000 --> 00:05:51.000]  我相信大家都會有和別人爭論的經驗
[00:05:51.000 --> 00:05:53.000]  其實很多時候我們一不小心
[00:05:53.000 --> 00:05:57.000]  就會從爭論的事件或延遲
[00:05:57.000 --> 00:06:00.000]  就引導到人身攻擊
[00:06:00.000 --> 00:06:03.000]  甚至攻擊對方的人品或人格
[00:06:03.000 --> 00:06:06.000]  所謂「傷嗌唔好厚」
[00:06:06.000 --> 00:06:08.000]  我記得很多年前
[00:06:08.000 --> 00:06:12.000]  在一間獨立華人教會發生過一件事
[00:06:12.000 --> 00:06:17.000]  兩位執事在開執事會的時候
[00:06:17.000 --> 00:06:21.000]  爭論一個問題爭論到幾乎要打架
[00:06:21.000 --> 00:06:27.000]  感謝其他人在場的人不斷勸他們
[00:06:27.000 --> 00:06:31.000]  結果事件沒有影響太多人
[00:06:31.000 --> 00:06:34.000]  只是執事會十幾個人左右
[00:06:34.000 --> 00:06:39.000]  第二點,對駕馥來說
[00:06:39.000 --> 00:06:41.000]  就是在十五節提到的
[00:06:41.000 --> 00:06:44.000]  「你當竭力在上帝面前
[00:06:44.000 --> 00:06:47.000]  作一個經得起考驗
[00:06:47.000 --> 00:06:49.000]  無愧的工人
[00:06:49.000 --> 00:06:53.000]  按照正義講解真理的話」
[00:06:53.000 --> 00:06:58.000]  作「無愧的工人」其實包含了一個意思
[00:06:58.000 --> 00:07:02.000]  就是有一天我們都要向上主交帳
[00:07:02.000 --> 00:07:05.000]  接受祂的審判
[00:07:05.000 --> 00:07:08.000]  因此有機會說到人就要很小心
[00:07:08.000 --> 00:07:11.000]  因為我們說的話會影響很多人
[00:07:11.000 --> 00:07:14.000]  也會被上帝審判
[00:07:14.000 --> 00:07:19.000]  我們不要和別人為一些空洞言辭去爭論
[00:07:19.000 --> 00:07:21.000]  我們只要小心
[00:07:21.000 --> 00:07:24.000]  按照正義講解真理的話
[00:07:24.000 --> 00:07:28.000]  是對傳道人的首要要求
[00:07:28.000 --> 00:07:32.000]  如果傳道人事事安處正義講解聖經
[00:07:32.000 --> 00:07:36.000]  信徒日後就可以自己分辨真理
[00:07:36.000 --> 00:07:39.000]  聽見假道理的時候
[00:07:39.000 --> 00:07:41.000]  也會產生懷疑
[00:07:41.000 --> 00:07:45.000]  「這道理好像和牧師說的不同
[00:07:45.000 --> 00:07:47.000]  我回去問問牧師」
[00:07:47.000 --> 00:07:50.000]  才會決定信不信得過
[00:07:50.000 --> 00:07:54.000]  聽說有個地方訓練警察
[00:07:54.000 --> 00:07:57.000]  辨別偽鈔的方法
[00:07:57.000 --> 00:08:01.000]  就是給他一張真鈔票
[00:08:01.000 --> 00:08:05.000]  然後把他困在房間裡一天
[00:08:05.000 --> 00:08:08.000]  整整八個小時摸著鈔票
[00:08:08.000 --> 00:08:10.000]  看著鈔票
[00:08:10.000 --> 00:08:16.000]  非常仔細地了解真鈔票的方方面面
[00:08:16.000 --> 00:08:19.000]  這樣他就很容易認出偽鈔
[00:08:19.000 --> 00:08:20.000]  一拿起偽鈔
[00:08:20.000 --> 00:08:22.000]  紙質都不一樣
[00:08:22.000 --> 00:08:25.000]  就可以很容易辨認出來
[00:08:25.000 --> 00:08:30.000]  那什麼是按正義講解真理的話呢
[00:08:30.000 --> 00:08:34.000]  今天我們有的聖經
[00:08:34.000 --> 00:08:37.000]  已經是被記錄下來的文字
[00:08:37.000 --> 00:08:39.000]  解釋聖經
[00:08:39.000 --> 00:08:42.000]  一般都可以按照解釋
[00:08:42.000 --> 00:08:44.000]  任何文章一樣
[00:08:44.000 --> 00:08:47.000]  我們要留意的
[00:08:47.000 --> 00:08:50.000]  總括來說是五文
[00:08:50.000 --> 00:08:58.000]  就是問體、問義、問理、問法、問化
[00:08:58.000 --> 00:09:04.000]  一般信徒可能不懂得原文的問法
[00:09:04.000 --> 00:09:07.000]  但是除了少數情況之外
[00:09:07.000 --> 00:09:11.000]  問法不是最重要的考究
[00:09:11.000 --> 00:09:14.000]  我們只要留心去想一想都可以
[00:09:14.000 --> 00:09:16.000]  有些聖經翻譯
[00:09:16.000 --> 00:09:20.000]  都是將文法翻譯出來
[00:09:20.000 --> 00:09:22.000]  舉一個很簡單的例子
[00:09:22.000 --> 00:09:25.000]  羅馬書十二章二節
[00:09:25.000 --> 00:09:28.000]  「不要被這世界同化」
[00:09:28.000 --> 00:09:30.000]  在和合本不是這樣翻譯的
[00:09:30.000 --> 00:09:34.000]  和合本翻譯為「不要效法這個世界」
[00:09:34.000 --> 00:09:38.000]  是現中版翻譯為「不要被這世界同化」
[00:09:38.000 --> 00:09:39.000]  這兩個說話
[00:09:39.000 --> 00:09:41.000]  這兩個翻譯
[00:09:41.000 --> 00:09:47.000]  是現中版按照原文的文法翻譯
[00:09:47.000 --> 00:09:51.000]  原文的文法採用了「被動語態」
[00:09:51.000 --> 00:09:54.000]  而不是「主動語態」
[00:09:54.000 --> 00:09:56.000]  所以嚴格來說
[00:09:56.000 --> 00:10:00.000]  舊的和合本「不要效法這個世界」
[00:10:00.000 --> 00:10:03.000]  將動詞翻譯為「主動語態」
[00:10:03.000 --> 00:10:05.000]  其實是不對的
[00:10:05.000 --> 00:10:08.000]  所以如果我們小心讀聖經的時候
[00:10:08.000 --> 00:10:11.000]  文法你會留意到
[00:10:11.000 --> 00:10:13.000]  有差別的
[00:10:13.000 --> 00:10:19.000]  近代的聖經都是將文法盡量翻譯出來
[00:10:19.000 --> 00:10:24.000]  至於文化就論盡一點
[00:10:24.000 --> 00:10:27.000]  我們只能夠找一些參考書
[00:10:27.000 --> 00:10:29.000]  或者歷史書
[00:10:29.000 --> 00:10:33.000]  來了解當時社會的文化是怎樣
[00:10:33.000 --> 00:10:37.000]  有時會影響到我們應用方面
[00:10:37.000 --> 00:10:39.000]  特別是應用方面
[00:10:39.000 --> 00:10:41.000]  譬如說
[00:10:41.000 --> 00:10:43.000]  婦女要蒙頭
[00:10:43.000 --> 00:10:45.000]  或者要留長頭髮
[00:10:45.000 --> 00:10:49.000]  現在這個時代就不合用了
[00:10:49.000 --> 00:10:55.000]  因為真是有文化處境的情況在裡面
[00:10:55.000 --> 00:10:58.000]  至於其他三樣東西
[00:10:58.000 --> 00:11:00.000]  其實是很重要的
[00:11:00.000 --> 00:11:03.000]  文體、文意和文理
[00:11:03.000 --> 00:11:08.000]  文體就是文章的體材
[00:11:08.000 --> 00:11:14.000]  文意就是文字的意義
[00:11:14.000 --> 00:11:18.000]  文理就是指上文下理
[00:11:18.000 --> 00:11:22.000]  我們解釋聖經就不要斷章取義
[00:11:22.000 --> 00:11:24.000]  其實很多時候
[00:11:24.000 --> 00:11:28.000]  很多人會分為了體材
[00:11:28.000 --> 00:11:30.000]  體材其實是很重要的
[00:11:30.000 --> 00:11:36.000]  影響我們怎樣去看文意文字的意義
[00:11:36.000 --> 00:11:38.000]  我試舉一個例子
[00:11:38.000 --> 00:11:40.000]  就是啟示錄
[00:11:40.000 --> 00:11:44.000]  啟示錄本來是
[00:11:44.000 --> 00:11:46.000]  我們一般叫做啟示文學
[00:11:46.000 --> 00:11:48.000]  除了頭幾章
[00:11:48.000 --> 00:11:50.000]  尤其是二至三章
[00:11:50.000 --> 00:11:53.000]  講到當時教會情況之外
[00:11:53.000 --> 00:11:56.000]  大部分都是記錄使徒
[00:11:56.000 --> 00:11:59.000]  有人看到的異象
[00:11:59.000 --> 00:12:02.000]  異象其實不適宜
[00:12:02.000 --> 00:12:06.000]  按著字面的意義去解釋
[00:12:06.000 --> 00:12:07.000]  但很可惜
[00:12:07.000 --> 00:12:11.000]  有很多牧師堅持要按字面意義解釋
[00:12:11.000 --> 00:12:15.000]  以為這樣才是按著正義分解真理的道理
[00:12:15.000 --> 00:12:17.000]  所以就搞出了
[00:12:17.000 --> 00:12:20.000]  對啟示錄有很多不同的理解
[00:12:20.000 --> 00:12:21.000]  我還記得
[00:12:21.000 --> 00:12:24.000]  有一位香港很知名的牧師
[00:12:24.000 --> 00:12:26.000]  講啟示錄解釋的時候
[00:12:26.000 --> 00:12:31.000]  他在港九培寧賢經大會講的
[00:12:31.000 --> 00:12:34.000]  是會影響很多人的
[00:12:34.000 --> 00:12:37.000]  他舉了一個例子
[00:12:37.000 --> 00:12:40.000]  他曾經建議一位會友
[00:12:40.000 --> 00:12:43.000]  跟他談到海外投資的問題
[00:12:43.000 --> 00:12:45.000]  他建議一位會友
[00:12:45.000 --> 00:12:47.000]  如果你要海外投資
[00:12:47.000 --> 00:12:49.000]  首選就去伊拉克
[00:12:49.000 --> 00:12:51.000]  為甚麼呢
[00:12:51.000 --> 00:12:55.000]  因為他相信啟示錄所講的巴比倫
[00:12:55.000 --> 00:12:57.000]  就是歷史上的巴比倫
[00:12:57.000 --> 00:13:00.000]  即是今天的伊拉克
[00:13:00.000 --> 00:13:02.000]  當然他講這個例子
[00:13:02.000 --> 00:13:06.000]  當時伊拉克還未被美國入侵
[00:13:06.000 --> 00:13:09.000]  所以他認為在末世的時候
[00:13:09.000 --> 00:13:13.000]  伊拉克即是啟示錄所講的巴比倫
[00:13:13.000 --> 00:13:16.000]  會成為一個非常富裕發達的社會
[00:13:16.000 --> 00:13:18.000]  所以他建議他的會友
[00:13:18.000 --> 00:13:22.000]  去伊拉克投資
[00:13:22.000 --> 00:13:27.000]  我記得大概在廿幾三十年前
[00:13:27.000 --> 00:13:29.000]  有一位很知名的港員
[00:13:29.000 --> 00:13:32.000]  來到悉尼公開講道
[00:13:32.000 --> 00:13:35.000]  當時我忘記在哪個地方
[00:13:35.000 --> 00:13:37.000]  有一艘遊輪漏油
[00:13:37.000 --> 00:13:39.000]  漏得很厲害
[00:13:39.000 --> 00:13:43.000]  導致附近海域環境污染
[00:13:43.000 --> 00:13:45.000]  那位港員說
[00:13:45.000 --> 00:13:48.000]  根據啟示錄的說法
[00:13:48.000 --> 00:13:52.000]  應該會推到第二號
[00:13:52.000 --> 00:13:54.000]  因為第二號是講到
[00:13:54.000 --> 00:13:57.000]  海洋的三分之一變成鳥血
[00:13:57.000 --> 00:13:59.000]  其實我當時還未讀神學
[00:13:59.000 --> 00:14:01.000]  已經覺得港員
[00:14:01.000 --> 00:14:06.000]  對地球的形式、知識有些誤差
[00:14:06.000 --> 00:14:13.000]  一艘遊輪漏油的確有非常不良的影響
[00:14:13.000 --> 00:14:17.000]  但不至於影響到海洋的三分之一
[00:14:17.000 --> 00:14:19.000]  海洋是很大的
[00:14:19.000 --> 00:14:26.000]  我們地球表面的地方
[00:14:26.000 --> 00:14:29.000]  百分之七十都是海洋
[00:14:29.000 --> 00:14:35.000]  至於上文下理
[00:14:35.000 --> 00:14:37.000]  我們當然要留意
[00:14:37.000 --> 00:14:39.000]  不要斷章取義
[00:14:39.000 --> 00:14:41.000]  所謂斷章取義
[00:14:41.000 --> 00:14:42.000]  不理前面講什麼
[00:14:42.000 --> 00:14:43.000]  下面講什麼
[00:14:43.000 --> 00:14:47.000]  中間那句拿出來就拿出來爭論
[00:14:47.000 --> 00:14:52.000]  並非按正義分解真理的道
[00:14:52.000 --> 00:14:55.000]  所以按正義分解的道
[00:14:55.000 --> 00:14:59.000]  簡單來說要注意五民
[00:14:59.000 --> 00:15:00.000]  再說一次
[00:15:00.000 --> 00:15:06.000]  民體、民意、民理、民法、民化
[00:15:06.000 --> 00:15:08.000]  第三點
[00:15:08.000 --> 00:15:11.000]  保羅提到
[00:15:11.000 --> 00:15:14.000]  要相信上帝所建立的根基
[00:15:14.000 --> 00:15:16.000]  在第十九節說
[00:15:16.000 --> 00:15:19.000]  然而上帝堅固的根基
[00:15:19.000 --> 00:15:22.000]  屹立不移
[00:15:22.000 --> 00:15:25.000]  上帝所建立的根基是什麼呢
[00:15:25.000 --> 00:15:28.000]  在提摩太承書三章十五節說
[00:15:28.000 --> 00:15:32.000]  這家就是永生上帝的教會
[00:15:32.000 --> 00:15:35.000]  真理的鑄石和根基
[00:15:35.000 --> 00:15:38.000]  教會就是主耶穌所建立
[00:15:38.000 --> 00:15:42.000]  教會就是真理的鑄石和根基
[00:15:42.000 --> 00:15:44.000]  當然我所說的教會
[00:15:44.000 --> 00:15:48.000]  是所有接受聖經權威的教會
[00:15:48.000 --> 00:15:50.000]  是全港福音真理的教會
[00:15:50.000 --> 00:15:54.000]  而不是某一間地方的教會
[00:15:54.000 --> 00:15:56.000]  在上帝的教會裡
[00:15:56.000 --> 00:15:59.000]  上帝當然會認得他自己的人
[00:15:59.000 --> 00:16:02.000]  也會給我們信心和力量
[00:16:02.000 --> 00:16:05.000]  去面對反對我們的人
[00:16:05.000 --> 00:16:06.000]  第四方面
[00:16:06.000 --> 00:16:11.000]  就是要追求成為上帝所重用的器皿
[00:16:11.000 --> 00:16:14.000]  很多基督徒在教會中生活
[00:16:14.000 --> 00:16:18.000]  好像活到自己公主和王子那樣
[00:16:18.000 --> 00:16:21.000]  因為天父是天國的王
[00:16:21.000 --> 00:16:24.000]  那我們就是公主王子
[00:16:24.000 --> 00:16:26.000]  每個人都是
[00:16:26.000 --> 00:16:28.000]  等人家來服侍自己
[00:16:28.000 --> 00:16:32.000]  這個牧人就是牧師和傳道人
[00:16:32.000 --> 00:16:33.000]  天國的公人
[00:16:33.000 --> 00:16:37.000]  他們服侍上帝和我們
[00:16:37.000 --> 00:16:41.000]  如果我們當中有人真的有這樣的想法
[00:16:41.000 --> 00:16:43.000]  我想提醒大家
[00:16:43.000 --> 00:16:46.000]  司徒彼得說什麼呢
[00:16:46.000 --> 00:16:48.000]  在彼得前書二章五節說
[00:16:48.000 --> 00:16:50.000]  「你們作為鑄石
[00:16:50.000 --> 00:16:55.000]  要被建造成為屬靈的地
[00:16:55.000 --> 00:16:58.000]  成為聖潔的祭司」
[00:16:58.000 --> 00:17:00.000]  然後第九節又說
[00:17:00.000 --> 00:17:03.000]  「你們是被揀選的一族
[00:17:03.000 --> 00:17:04.000]  是君尊的祭司
[00:17:04.000 --> 00:17:06.000]  是神聖的國度
[00:17:06.000 --> 00:17:08.000]  是屬上帝的子民
[00:17:08.000 --> 00:17:10.000]  要使你們宣揚
[00:17:10.000 --> 00:17:11.000]  那照你們出黑暗
[00:17:11.000 --> 00:17:14.000]  入奇妙光明者的彼得」
[00:17:14.000 --> 00:17:16.000]  其實所有上帝的子民
[00:17:16.000 --> 00:17:17.000]  都是祭司
[00:17:17.000 --> 00:17:20.000]  也是天國的公人
[00:17:20.000 --> 00:17:23.000]  都是有責任去宣揚福音的
[00:17:23.000 --> 00:17:25.000]  主耶穌其實也說過
[00:17:25.000 --> 00:17:28.000]  「你們是世上的光
[00:17:28.000 --> 00:17:32.000]  你們的光也要這樣照在人前
[00:17:32.000 --> 00:17:35.000]  叫他們看見你們的好行為
[00:17:35.000 --> 00:17:39.000]  把榮耀歸給你們在天上的乎」
[00:17:39.000 --> 00:17:40.000]  這是鄧薩保佛
[00:17:40.000 --> 00:17:44.000]  馬太福音五章十四至十六節
[00:17:44.000 --> 00:17:48.000]  那上帝會用一些怎樣的器皿呢
[00:17:48.000 --> 00:17:53.000]  假如我們在家裡的時候想喝茶
[00:17:53.000 --> 00:17:56.000]  你會用一個怎樣的杯子呢
[00:17:56.000 --> 00:17:58.000]  今年年初的時候
[00:17:58.000 --> 00:18:01.000]  有人送了一個很精緻的杯子給我
[00:18:01.000 --> 00:18:03.000]  給大家看看這幅圖
[00:18:03.000 --> 00:18:05.000]  很漂亮的花紋
[00:18:05.000 --> 00:18:07.000]  有些銀光閃閃的
[00:18:07.000 --> 00:18:09.000]  有些藍色的
[00:18:09.000 --> 00:18:12.000]  像心之作
[00:18:12.000 --> 00:18:15.000]  製作這個茶杯的人
[00:18:15.000 --> 00:18:19.000]  吸了自己的印在裡面
[00:18:19.000 --> 00:18:21.000]  但我不會用它來喝茶
[00:18:21.000 --> 00:18:22.000]  為什麼呢
[00:18:22.000 --> 00:18:24.000]  因為我怕那些花紋
[00:18:24.000 --> 00:18:26.000]  好像有些金屬成分
[00:18:26.000 --> 00:18:30.000]  用得多可能會危害健康
[00:18:30.000 --> 00:18:32.000]  那我通常喝茶用什麼杯子呢
[00:18:32.000 --> 00:18:34.000]  用一個乾淨的杯子就可以了
[00:18:34.000 --> 00:18:37.000]  不用找漂亮的杯子
[00:18:37.000 --> 00:18:39.000]  古羅古麗我們說
[00:18:39.000 --> 00:18:41.000]  在二章二十一節
[00:18:41.000 --> 00:18:44.000]  「人若自結,脫離卑賤的事
[00:18:44.000 --> 00:18:47.000]  必成為貴重的器皿
[00:18:47.000 --> 00:18:49.000]  成為聖結,合乎主肉
[00:18:49.000 --> 00:18:52.000]  預備行各樣的善事」
[00:18:52.000 --> 00:18:54.000]  我們要成為聖結
[00:18:54.000 --> 00:18:56.000]  就自然會合乎主肉
[00:18:56.000 --> 00:18:58.000]  行各樣的善事
[00:18:58.000 --> 00:19:00.000]  善事意思呢
[00:19:00.000 --> 00:19:03.000]  不單止是周濟窮人那類的事
[00:19:03.000 --> 00:19:05.000]  那些當然是善事
[00:19:05.000 --> 00:19:07.000]  但還有更闊的意思
[00:19:07.000 --> 00:19:09.000]  其實是說
[00:19:09.000 --> 00:19:11.000]  上帝體為好的事
[00:19:11.000 --> 00:19:14.000]  就是善事
[00:19:14.000 --> 00:19:16.000]  成為聖結
[00:19:16.000 --> 00:19:18.000]  不單止是上帝的工作
[00:19:18.000 --> 00:19:21.000]  也是我們自己要努力的
[00:19:21.000 --> 00:19:23.000]  上帝拯救了我們
[00:19:23.000 --> 00:19:25.000]  使我們成為天國的子民
[00:19:25.000 --> 00:19:27.000]  就是說身份上
[00:19:27.000 --> 00:19:29.000]  我們已經轉變了
[00:19:29.000 --> 00:19:31.000]  從罪人的身份
[00:19:31.000 --> 00:19:33.000]  就轉變成為義人
[00:19:33.000 --> 00:19:36.000]  或者是聖徒的身份
[00:19:36.000 --> 00:19:38.000]  這個轉變呢
[00:19:38.000 --> 00:19:40.000]  就只需要我們憑信心
[00:19:40.000 --> 00:19:42.000]  接受主耶穌成為主
[00:19:42.000 --> 00:19:44.000]  就可以了
[00:19:44.000 --> 00:19:47.000]  但是在生活上
[00:19:47.000 --> 00:19:48.000]  行為上
[00:19:48.000 --> 00:19:50.000]  我們是要自己努力
[00:19:50.000 --> 00:19:53.000]  才可以成為聖結
[00:19:53.000 --> 00:19:55.000]  那我們要做些什麼
[00:19:55.000 --> 00:19:57.000]  才能夠成為聖結呢
[00:19:57.000 --> 00:19:59.000]  保羅在二十二節
[00:19:59.000 --> 00:20:01.000]  教了我們兩招
[00:20:01.000 --> 00:20:04.000]  第一招就是逃避私慾
[00:20:04.000 --> 00:20:06.000]  第二招呢
[00:20:06.000 --> 00:20:08.000]  就是要追求公義
[00:20:08.000 --> 00:20:09.000]  信實
[00:20:09.000 --> 00:20:10.000]  仁愛
[00:20:10.000 --> 00:20:11.000]  和平
[00:20:11.000 --> 00:20:13.000]  私
[00:20:13.000 --> 00:20:15.000]  這些東西
[00:20:15.000 --> 00:20:17.000]  私慾呢
[00:20:17.000 --> 00:20:19.000]  這裡提到逃避私慾
[00:20:19.000 --> 00:20:22.000]  這個私慾就不單止是性慾
[00:20:22.000 --> 00:20:25.000]  都包括一些人性其他的慾望
[00:20:25.000 --> 00:20:27.000]  比如說
[00:20:27.000 --> 00:20:29.000]  愛面子
[00:20:29.000 --> 00:20:31.000]  和別人辯論的時候
[00:20:31.000 --> 00:20:35.000]  大概一般人都想贏得辯論的嘛
[00:20:35.000 --> 00:20:36.000]  贏了
[00:20:36.000 --> 00:20:38.000]  那多有面子呢
[00:20:38.000 --> 00:20:39.000]  是不是
[00:20:39.000 --> 00:20:41.000]  如果輸了辯論
[00:20:41.000 --> 00:20:43.000]  他的頭垂垂的走開
[00:20:43.000 --> 00:20:46.000]  那就很沒面子了
[00:20:46.000 --> 00:20:48.000]  所以在二十三、二十四節
[00:20:48.000 --> 00:20:50.000]  保羅是連續講了幾次
[00:20:50.000 --> 00:20:53.000]  不要爭辯
[00:20:53.000 --> 00:20:56.000]  能夠幫助我們逃避私慾的方法之一
[00:20:56.000 --> 00:20:59.000]  就是找一班志同道合的人
[00:20:59.000 --> 00:21:01.000]  一起祈禱
[00:21:01.000 --> 00:21:04.000]  一起追求認識上帝的公義
[00:21:04.000 --> 00:21:05.000]  信實
[00:21:05.000 --> 00:21:06.000]  仁愛
[00:21:06.000 --> 00:21:07.000]  和平
[00:21:07.000 --> 00:21:09.000]  並且研究
[00:21:09.000 --> 00:21:12.000]  怎樣可以在生活中實踐出來呢
[00:21:12.000 --> 00:21:14.000]  所以我順便鼓勵大家
[00:21:14.000 --> 00:21:18.000]  如果你們未曾參加一些茶經團計
[00:21:18.000 --> 00:21:20.000]  小組茶經
[00:21:20.000 --> 00:21:23.000]  請你們盡快去參加
[00:21:23.000 --> 00:21:24.000]  好
[00:21:24.000 --> 00:21:25.000]  第五方面
[00:21:25.000 --> 00:21:31.000]  保羅提醒我們不要輕易放棄那些反對我們的人
[00:21:31.000 --> 00:21:34.000]  反而我們要盡自己最大的努力
[00:21:34.000 --> 00:21:37.000]  用溫柔的態度去勸導那些人
[00:21:37.000 --> 00:21:39.000]  還要為他們祈禱
[00:21:39.000 --> 00:21:42.000]  祈求上帝會給他們悔改的心
[00:21:42.000 --> 00:21:44.000]  能明白真理
