
[00:00:00.000 --> 00:00:02.140]  我們上次講到
[00:01:28.860 --> 00:01:30.260]  八章一節
[00:01:30.260 --> 00:01:32.440]  耶和華對約書阿說
[00:01:32.440 --> 00:01:35.220]  不要懼怕,也不要驚惶
[00:01:35.220 --> 00:01:37.920]  你起來率領一切兵丁
[00:01:37.920 --> 00:01:39.240]  想艾成去
[00:01:39.240 --> 00:01:41.300]  我已經把艾成的王
[00:01:41.300 --> 00:01:42.480]  他們的民
[00:01:42.480 --> 00:01:43.700]  他的城
[00:01:43.700 --> 00:01:45.080]  並他的地
[00:01:45.080 --> 00:01:47.800]  都交在你的手裡
[00:01:47.800 --> 00:01:48.840]  不用怕
[00:01:48.840 --> 00:01:51.640]  我會帶領你們得勝
[00:01:51.640 --> 00:01:55.520]  所以我們見到處理罪是很重要
[00:01:55.520 --> 00:01:57.440]  當我們犯了罪的時候
[00:01:57.440 --> 00:02:01.680]  我們要懂得如何處理與神復和
[00:02:01.680 --> 00:02:05.560]  當以色列人犯了罪
[00:02:05.560 --> 00:02:09.720]  那一刻我們見到他們在艾成打輸仗
[00:02:09.720 --> 00:02:13.100]  但有人說:不是的,牧師
[00:02:13.100 --> 00:02:14.940]  我仍然犯罪
[00:02:14.940 --> 00:02:17.600]  犯罪後我又沒有認罪悔改
[00:02:17.600 --> 00:02:20.680]  神一樣地祝福我
[00:02:20.680 --> 00:02:25.320]  如果真是這樣,那時候可能有兩個原因
[00:02:25.320 --> 00:02:29.440]  第一個原因是神在等候你來悔改
[00:02:29.440 --> 00:02:33.280]  就好像祂等待阿肝來悔改
[00:02:33.280 --> 00:02:37.540]  我們上次說他給了阿肝很多很多的機會
[00:02:37.540 --> 00:02:40.960]  第一天說你們要自結
[00:02:40.960 --> 00:02:44.880]  第二天說你們要抽籤
[00:02:44.880 --> 00:02:48.720]  由支派抽到宗族,由宗族抽到家室
[00:02:48.720 --> 00:02:51.200]  由家室抽到個人
[00:02:51.200 --> 00:02:56.780]  一個個抽出來,給阿肝很多很多的機會來悔改
[00:02:56.780 --> 00:03:00.620]  但很可惜,阿肝都沒有悔改
[00:03:00.620 --> 00:03:02.520]  但我們的這位神
[00:03:02.520 --> 00:03:06.280]  祂就是給人很多機會來悔改
[00:03:06.280 --> 00:03:08.920]  記不記得若拿先知
[00:03:08.920 --> 00:03:11.520]  神和若拿說:你去利利美
[00:03:11.520 --> 00:03:14.920]  向利利美人來到是傳福音
[00:03:14.920 --> 00:03:18.000]  叫他去東,若拿就走去西
[00:03:18.000 --> 00:03:21.000]  結果被一條大魚吞了
[00:03:21.000 --> 00:03:24.280]  後來套出來,去到罕地
[00:03:24.280 --> 00:03:27.760]  然後在若拿書的三章一節經文說什麼?
[00:03:27.760 --> 00:03:32.160]  耶和華的話,第二次臨到若拿說
[00:03:32.160 --> 00:03:38.720]  我們相信這位神就是給人很多很多機會來悔改的神
[00:03:38.720 --> 00:03:41.840]  如果你說我繼續犯罪
[00:03:41.840 --> 00:03:44.360]  但神還是給我一帆風順
[00:03:44.360 --> 00:03:47.720]  有可能就是因為祂在等你悔改
[00:03:47.720 --> 00:03:52.440]  但也有可能就是你根本不是神的兒女
[00:03:52.440 --> 00:03:57.320]  因為聖經告訴我們,在希伯來書的十二章六至八節
[00:03:57.320 --> 00:04:01.680]  凡神所喜悅的兒女,祂一定會管教
[00:04:01.680 --> 00:04:05.800]  你是神的兒女的話,你犯罪,祂一定會來管教你
[00:04:05.800 --> 00:04:09.400]  所以如果你犯罪,你仍然覺得一帆風順
[00:04:09.400 --> 00:04:12.760]  你可能不是真正神的兒女
[00:04:12.760 --> 00:04:21.000]  以色列人就是處理了他們自己的罪之後,神給他們有機會來打聖
[00:04:21.000 --> 00:04:24.160]  在約書亞記的第五章,如果我們記得
[00:04:24.160 --> 00:04:28.560]  約書亞見到耶和華的元帥,他問元帥
[00:04:28.560 --> 00:04:33.000]  你是在我們那邊,還是在我們敵人那邊?
[00:04:33.000 --> 00:04:35.440]  這個元帥說兩樣都不是
[00:04:35.440 --> 00:04:38.040]  我又不在你那邊,又不在你敵人那邊
[00:04:38.040 --> 00:04:44.440]  我是在耶和華那邊,我是耶和華軍隊的元帥
[00:04:44.440 --> 00:04:49.240]  當我們犯罪的時候,我們就不能站在神那邊
[00:04:49.240 --> 00:04:53.640]  記不記得在約書亞記的七章十二節說什麼?
[00:04:53.640 --> 00:04:58.120]  以色列人拿了多滅之物,神說你不除去多滅之物
[00:04:58.120 --> 00:05:00.840]  我就不與你們同在了
[00:05:00.840 --> 00:05:06.040]  在十三節,神說,如果你們不除去多滅之物
[00:05:06.040 --> 00:05:10.240]  你們在敵人面前絕對站立不住
[00:05:10.240 --> 00:05:16.240]  我們見到,當我們不能站在神那邊,我們一定會打輸仗
[00:05:16.240 --> 00:05:23.240]  但當我們處理了我們的罪,我們就能夠再一次靠神來得勝
[00:05:23.240 --> 00:05:27.240]  第二樣重要,除了第一,我們要處理我們的罪
[00:05:27.240 --> 00:05:31.240]  第二,我們要投入來侍奉神
[00:05:31.240 --> 00:05:36.640]  經文說,神叫以色列人率領一切的兵丁
[00:05:36.640 --> 00:05:42.240]  有人說,袁牧師,你說話就像一塊雲一樣
[00:05:42.240 --> 00:05:46.640]  總是前言不對後語,前後矛盾
[00:05:46.640 --> 00:05:53.640]  你上一次才說完,以色列人能夠取勝不是靠兵力,不是靠戰略
[00:05:53.640 --> 00:05:56.440]  你現在又說帶領一切的士兵上去
[00:05:56.440 --> 00:06:01.240]  還不是想大石砸死蟹,才能打贏仗
[00:06:01.240 --> 00:06:04.440]  不是靠兵力嗎?你說是假的
[00:06:04.440 --> 00:06:07.640]  但不是,真的不是靠兵力
[00:06:07.640 --> 00:06:09.640]  是神給他們得勝
[00:06:09.640 --> 00:06:12.240]  記不記得八章一節說什麼?
[00:06:12.240 --> 00:06:18.640]  已經將艾成,他們的王,他們的地全部給了以色列人
[00:06:18.640 --> 00:06:21.240]  不是靠以色列人的兵力
[00:06:21.240 --> 00:06:25.640]  你看看約書亞記的八章十八節說什麼?
[00:06:25.640 --> 00:06:31.840]  耶和華吩咐約書亞說,你向艾成伸出手裡的短槍
[00:06:31.840 --> 00:06:35.040]  因為我要將那城交在你手裡
[00:06:35.040 --> 00:06:39.040]  約書亞就向城伸出手裡的短槍
[00:06:39.040 --> 00:06:40.640]  怎樣得勝?
[00:06:40.640 --> 00:06:45.840]  你伸出你手裡的短槍,對著艾成,你就能得勝了
[00:06:45.840 --> 00:06:48.640]  你讀完二十六節八章
[00:06:48.640 --> 00:06:53.640]  約書亞沒有收回手裡所伸出的短槍
[00:06:53.640 --> 00:06:58.640]  直到把艾成的一切居民進行殺滅
[00:06:58.640 --> 00:06:59.840]  有沒有看到?
[00:06:59.840 --> 00:07:04.440]  伸出了短槍就能得勝,他沒有收回來
[00:07:04.440 --> 00:07:06.040]  他為什麼不收回來?
[00:07:06.040 --> 00:07:09.840]  我相信以前有一件事提醒了他
[00:07:09.840 --> 00:07:12.440]  在書裡出埃及記的十七章
[00:07:12.440 --> 00:07:16.440]  記不記得阿瑪利人來攻擊以色列人?
[00:07:16.440 --> 00:07:19.840]  他們剛剛出埃及就來攻擊他們
[00:07:19.840 --> 00:07:23.440]  摩西就叫約書亞,你出去迎戰
[00:07:23.440 --> 00:07:26.240]  我上山上來禱告
[00:07:26.240 --> 00:07:31.240]  當摩西舉高神的仗,以色列人就打贏仗
[00:07:31.240 --> 00:07:36.240]  當摩西累了,兩隻手垂下來,以色列人就打敗仗
[00:07:36.240 --> 00:07:39.240]  我相信約書亞記得這件事
[00:07:39.240 --> 00:07:42.240]  所以他沒有收回手裡的短槍
[00:07:42.240 --> 00:07:46.840]  直到他們完全得勝為止
[00:07:46.840 --> 00:07:49.640]  還有一件事是很有趣的
[00:07:49.640 --> 00:07:53.640]  就是兩件事都有很相似的地方
[00:07:53.640 --> 00:07:57.440]  除了大家都有一件武器
[00:07:57.440 --> 00:08:01.040]  你可以叫摩西的仗是武器
[00:08:01.040 --> 00:08:05.040]  都有一樣器具來做標記
[00:08:05.040 --> 00:08:07.040]  另外有一件事很有趣
[00:08:07.040 --> 00:08:10.240]  就是兩個人,摩西和約書亞
[00:08:10.240 --> 00:08:14.240]  事後都捉了一個壇,來感謝神
[00:08:14.240 --> 00:08:18.440]  摩西在書裡出埃及記的十七章,十五節
[00:08:18.440 --> 00:08:23.440]  捉了一座壇,起名叫耶和華尼西
[00:08:23.440 --> 00:08:25.940]  耶和華尼西是什麼意思?
[00:08:25.940 --> 00:08:31.040]  耶和華是我的聖旗,靠著耶和華得勝
[00:08:31.040 --> 00:08:35.440]  稍後我們會看到約書亞打贏了仗
[00:08:35.440 --> 00:08:39.440]  他同樣叫以色列人要去耳巴路山
[00:08:39.440 --> 00:08:43.440]  來起一座壇,來感謝神
[00:08:43.440 --> 00:08:48.440]  經文說他手裡的短槍沒有收回來
[00:08:48.440 --> 00:08:50.940]  短槍是什麼意思呢?
[00:08:50.940 --> 00:08:53.940]  在聖經裡一共出現了八次
[00:08:53.940 --> 00:08:56.440]  有很多解經家都注意到
[00:08:56.440 --> 00:09:01.440]  這個短槍不是平時的矛,不是平時的槍
[00:09:01.440 --> 00:09:06.440]  所以也有解經家說是彎刀
[00:09:06.440 --> 00:09:10.440]  但是我們看到在撒武以上的十七章,四十五節
[00:09:10.440 --> 00:09:13.440]  三種武器都出現了
[00:09:13.440 --> 00:09:15.440]  今日所講的短槍
[00:09:15.440 --> 00:09:19.440]  還有矛或者槍和刀都出現了
[00:09:19.440 --> 00:09:20.940]  我們一起來看看
[00:09:20.940 --> 00:09:23.940]  撒武以上的十七章,四十五節
[00:09:23.940 --> 00:09:29.440]  說大衛去迎戰匪理士人的巨人就是哥利亞
[00:09:29.440 --> 00:09:31.440]  大衛對匪理士人說:
[00:09:31.440 --> 00:09:35.940]  「你來攻擊我,是靠著刀、槍、銅擊
[00:09:35.940 --> 00:09:41.440]  我來攻擊你,是靠著萬軍之夜和華的命」
[00:09:41.440 --> 00:09:44.440]  我們看到三種武器都說出來了
[00:09:44.440 --> 00:09:48.440]  這個「擊」,刀、槍、銅、擊的「擊」字
[00:09:48.440 --> 00:09:52.440]  就是今日約書亞記裡第八章的短槍
[00:09:52.440 --> 00:09:55.440]  就是原文Kedon這個字
[00:09:55.440 --> 00:09:58.440]  所以不是矛,不是刀,我們看到
[00:09:58.440 --> 00:10:00.440]  是「擊」
[00:10:00.440 --> 00:10:02.940]  究竟這個「擊」是什麼呢?
[00:10:02.940 --> 00:10:08.440]  我去查一查,為什麼中文的翻譯要用「擊」這個字呢?
[00:10:08.440 --> 00:10:12.440]  原來中文的翻譯,中國人的「擊」是什麼?
[00:10:12.440 --> 00:10:16.940]  主要是用來做儀仗的器具
[00:10:16.940 --> 00:10:19.440]  什麼是儀仗的器具?
[00:10:19.440 --> 00:10:24.440]  就是用來展示軍隊的威猛
[00:10:24.440 --> 00:10:29.440]  向敵人示強,讓敵人看到有多強
[00:10:29.440 --> 00:10:32.940]  這個翻譯我覺得翻譯得不錯
[00:10:32.940 --> 00:10:34.940]  因為我們看到約書亞
[00:10:34.940 --> 00:10:38.940]  他就是拿起這個「擊」向敵人
[00:10:38.940 --> 00:10:40.940]  這個所謂的短槍
[00:10:40.940 --> 00:10:44.440]  這個就是表示耶和華與我們同在
[00:10:44.440 --> 00:10:46.440]  是耶和華使得我們得勝
[00:10:46.440 --> 00:10:49.440]  是向敵人示威
[00:10:49.440 --> 00:10:54.440]  我們看到,如果是這樣的時候就很有趣了
[00:10:54.440 --> 00:10:57.440]  因為剛才說摩西起了一個座壇
[00:10:57.440 --> 00:10:59.440]  叫做什麼畫?
[00:10:59.440 --> 00:11:01.940]  「耶和華是我的聖旗」
[00:11:01.940 --> 00:11:05.940]  現在約書亞就是拿著這個耀武揚威的「擊」
[00:11:05.940 --> 00:11:09.440]  在敵人的面前展示神的能力
[00:11:09.440 --> 00:11:14.440]  兩者是有很相似的地方
[00:11:14.440 --> 00:11:19.440]  如果是這樣,有人就會問
[00:11:19.440 --> 00:11:23.940]  喂!你又說,不是靠兵力
[00:11:23.940 --> 00:11:27.940]  現在出一切的士兵上崖城去
[00:11:27.940 --> 00:11:30.940]  什麼原因?如果不是靠兵力
[00:11:30.940 --> 00:11:36.440]  其實,神是叫所有的以色列人來參與
[00:11:36.440 --> 00:11:40.440]  所以祂要一切的士兵一起上去
[00:11:40.440 --> 00:11:42.440]  一間教會
[00:11:42.440 --> 00:11:48.940]  神也是希望所有的弟兄姊妹都出來侍奉祂
[00:11:48.940 --> 00:11:51.940]  一般的教會是怎樣的模式?
[00:11:51.940 --> 00:11:58.440]  20%的人就做了其他80%不願意做事的人
[00:11:58.440 --> 00:12:02.440]  20%的人就做了整間教會的事
[00:12:02.440 --> 00:12:05.440]  這絕對不是神所喜悅的
[00:12:05.440 --> 00:12:07.440]  我們在這裡看到神是要
[00:12:07.440 --> 00:12:12.440]  一切的士兵、以色列人都一起來侍奉祂
[00:12:12.440 --> 00:12:15.440]  同樣,神是希望每一個教會的成員
[00:12:15.440 --> 00:12:21.440]  都下手下腳來為祂效力、為祂工作
[00:12:21.440 --> 00:12:24.940]  若果不是所有的弟兄姊妹都投入的話
[00:12:24.940 --> 00:12:29.440]  教會的侍功不能夠順利地來推廣
[00:12:29.440 --> 00:12:32.440]  你說,不是啊!我什麼都不做
[00:12:32.440 --> 00:12:34.940]  又或者我只選擇一些容易做的事
[00:12:34.940 --> 00:12:39.940]  但是教會的侍功又是推廣得多好,沒有了我
[00:12:39.940 --> 00:12:41.940]  但是你見不到的就是
[00:12:41.940 --> 00:12:44.940]  如果你自己走出來侍奉神的話
[00:12:44.940 --> 00:12:47.940]  說不定侍功是更加做得好
[00:12:47.940 --> 00:12:49.440]  是你所見不到的
[00:12:49.440 --> 00:12:53.440]  是要你出來做才能體驗得到
[00:12:53.440 --> 00:12:58.440]  其實出來侍奉是為了你自己好
[00:12:58.440 --> 00:13:00.440]  我時時都說
[00:13:00.440 --> 00:13:02.440]  基督徒要麼就像茶杯
[00:13:02.440 --> 00:13:05.440]  要麼就像茶壺
[00:13:05.440 --> 00:13:07.440]  為何茶杯茶壺?
[00:13:07.440 --> 00:13:09.440]  茶壺就是有入有出
[00:13:09.440 --> 00:13:13.440]  你倒入茶壺裡,然後倒出來
[00:13:13.440 --> 00:13:17.440]  有入有出就是代表你學到的聖經教導
[00:13:17.440 --> 00:13:19.440]  你是將它運用出來
[00:13:19.440 --> 00:13:22.440]  這樣才是茶壺有入有出
[00:13:22.440 --> 00:13:27.440]  茶杯呢?你倒滿了就倒不到了
[00:13:27.440 --> 00:13:30.440]  你說我可以喝掉它
[00:13:30.440 --> 00:13:33.440]  這正是問題,是你喝掉它
[00:13:33.440 --> 00:13:35.440]  但是你做茶壺時怎樣?
[00:13:35.440 --> 00:13:37.440]  你是給所有人可以去喝
[00:13:37.440 --> 00:13:40.440]  你可以是服侍很多的人
[00:13:40.440 --> 00:13:42.440]  這就是不同的地方
[00:13:42.440 --> 00:13:45.440]  所以我們都應該像茶壺一樣
[00:13:45.440 --> 00:13:49.440]  我時時都用加利利海和死海
[00:13:49.440 --> 00:13:52.440]  來做一個比喻
[00:13:52.440 --> 00:13:54.440]  加利利海就是有入有出
[00:13:54.440 --> 00:13:56.440]  有河流入加利利海
[00:13:56.440 --> 00:13:58.440]  有河流出來
[00:13:58.440 --> 00:14:01.440]  有入有出才有生氣
[00:14:01.440 --> 00:14:04.440]  你看看耶穌基督在世的時候
[00:14:04.440 --> 00:14:07.440]  門徒在加利利海打雨
[00:14:07.440 --> 00:14:08.440]  打到多少雨?
[00:14:08.440 --> 00:14:10.440]  充滿生氣的
[00:14:10.440 --> 00:14:12.440]  但是如果你去以色列
[00:14:12.440 --> 00:14:14.440]  你去死海看看
[00:14:14.440 --> 00:14:16.440]  為什麼叫做死海?
[00:14:16.440 --> 00:14:18.440]  死固固的
[00:14:18.440 --> 00:14:20.440]  鹽分越來越高
[00:14:20.440 --> 00:14:22.440]  太陽曬到那些水蒸發
[00:14:22.440 --> 00:14:24.440]  那些水就蒸發
[00:14:24.440 --> 00:14:26.440]  鹽分留在那裡
[00:14:26.440 --> 00:14:28.440]  所以是沒有什麼生氣
[00:14:28.440 --> 00:14:30.440]  我們基督徒是要做活水
[00:14:30.440 --> 00:14:32.440]  有入有出
[00:14:32.440 --> 00:14:34.440]  我們是要做茶壺
[00:14:34.440 --> 00:14:37.440]  我們是要做加利利海
[00:14:37.440 --> 00:14:40.440]  我們在讀約書亞記
[00:14:40.440 --> 00:14:43.440]  約書亞記一句很出名的名言
[00:14:43.440 --> 00:14:45.440]  就是二十四章十五節
[00:14:45.440 --> 00:14:47.440]  至於我和我家
[00:14:47.440 --> 00:14:50.440]  我們必定侍奉耶和華
[00:14:50.440 --> 00:14:53.440]  不單止祂自己侍奉耶和華
[00:14:53.440 --> 00:14:55.440]  祂也帶領祂的家人
[00:14:55.440 --> 00:14:58.440]  來侍奉耶和華
[00:14:58.440 --> 00:15:01.440]  我在說二筆所書的時候
[00:15:01.440 --> 00:15:02.440]  也跟大家說過
[00:15:02.440 --> 00:15:04.440]  神是給我們每個人
[00:15:04.440 --> 00:15:06.440]  都有祂屬靈的恩賜
[00:15:06.440 --> 00:15:07.440]  我也說過
[00:15:07.440 --> 00:15:10.440]  這個恩賜是一個組合
[00:15:10.440 --> 00:15:13.440]  就是說每個人的組合都不同
[00:15:13.440 --> 00:15:15.440]  有些人安慰人很厲害
[00:15:15.440 --> 00:15:17.440]  有些人講道很厲害
[00:15:17.440 --> 00:15:20.440]  但是有很多不同的恩賜組合
[00:15:20.440 --> 00:15:22.440]  在一個人的身上
[00:15:22.440 --> 00:15:24.440]  所以如果你說
[00:15:24.440 --> 00:15:25.440]  我不出來侍奉
[00:15:25.440 --> 00:15:28.440]  別人找人替我就行
[00:15:28.440 --> 00:15:29.440]  你要人替你
[00:15:29.440 --> 00:15:32.440]  可能是要找幾個人來替你一個
[00:15:32.440 --> 00:15:34.440]  因為絕對沒有一個人
[00:15:34.440 --> 00:15:36.440]  和你的組合
[00:15:36.440 --> 00:15:39.440]  恩賜的組合是一模一樣
[00:15:39.440 --> 00:15:42.440]  所以我們也需要像以色列人一樣
[00:15:42.440 --> 00:15:44.440]  一切出來侍奉
[00:15:44.440 --> 00:15:47.440]  一切來參與神的工作
[00:15:47.440 --> 00:15:49.440]  就像神和以色列人說
[00:15:49.440 --> 00:15:52.440]  如果你們一切的士兵上陣的話
[00:15:52.440 --> 00:15:56.440]  我將艾成的王、人民、城和地
[00:15:56.440 --> 00:15:58.440]  都交在你的手裡
[00:15:58.440 --> 00:16:01.440]  當我們所有的信徒
[00:16:01.440 --> 00:16:03.440]  一間教會的信徒都出來侍奉
[00:16:03.440 --> 00:16:07.440]  我們的力量銳不可當
[00:16:07.440 --> 00:16:09.440]  我們看到
[00:16:09.440 --> 00:16:11.440]  同神復和
[00:16:11.440 --> 00:16:14.440]  第一點是要處理我們的罪
[00:16:14.440 --> 00:16:17.440]  第二點是要有投入的侍奉
[00:16:17.440 --> 00:16:21.440]  第三點是要聽神的話語
[00:16:21.440 --> 00:16:24.440]  在約書亞記的八章二節
[00:16:24.440 --> 00:16:28.440]  神教以色列人怎樣攻打艾成
[00:16:28.440 --> 00:16:32.440]  就好像教他們怎樣攻打耶利哥城
[00:16:32.440 --> 00:16:33.440]  一模一樣
[00:16:33.440 --> 00:16:36.440]  但是唯一不同的是什麼
[00:16:36.440 --> 00:16:38.440]  這一場仗
[00:16:38.440 --> 00:16:41.440]  他們所得到的一切財物、身畜
[00:16:41.440 --> 00:16:44.440]  他們都可以據為己有
[00:16:44.440 --> 00:16:46.440]  可以成為掠民
[00:16:46.440 --> 00:16:48.440]  而耶利哥城那場呢
[00:16:48.440 --> 00:16:50.440]  不得得
[00:16:50.440 --> 00:16:52.440]  全部是屬於神
[00:16:52.440 --> 00:16:55.440]  所以阿干就是拿了當滅之物
[00:16:55.440 --> 00:16:58.440]  以至招來殺身之禍
[00:16:58.440 --> 00:17:00.440]  但是這一場仗艾成的仗
[00:17:00.440 --> 00:17:02.440]  他樣樣都得得
[00:17:02.440 --> 00:17:06.440]  有人說 有沒有搞錯
[00:17:06.440 --> 00:17:07.440]  一場仗又說得得
[00:17:07.440 --> 00:17:09.440]  一場仗又說不得得
[00:17:09.440 --> 00:17:12.440]  樣樣都是神講的
[00:17:12.440 --> 00:17:15.440]  是啊 真的是神講的
[00:17:15.440 --> 00:17:17.440]  什麼是罪 什麼不是罪
[00:17:17.440 --> 00:17:19.440]  全部都是神話
[00:17:19.440 --> 00:17:22.440]  是這位創造萬物的主說
[00:17:22.440 --> 00:17:24.440]  什麼是罪 什麼不是罪
[00:17:24.440 --> 00:17:26.440]  什麼得得 什麼不得得
[00:17:26.440 --> 00:17:29.440]  這正是現代人的問題
[00:17:29.440 --> 00:17:32.440]  現代人要自己作主
[00:17:32.440 --> 00:17:35.440]  什麼是罪 什麼不是罪
[00:17:35.440 --> 00:17:37.440]  我說婚愛情不是罪
[00:17:37.440 --> 00:17:39.440]  我說同性戀不是罪
[00:17:39.440 --> 00:17:42.440]  但是你看看聖經怎麼說
[00:17:42.440 --> 00:17:45.440]  創造宇宙萬物的主宰
[00:17:45.440 --> 00:17:47.440]  說什麼是罪就是罪
[00:17:47.440 --> 00:17:50.440]  所以我們是要聽神的話語
[00:17:50.440 --> 00:17:53.440]  在禎言的四章十三節
[00:17:53.440 --> 00:17:56.440]  要持定訓誨 不可放鬆
[00:17:56.440 --> 00:17:58.440]  必當謹守
[00:17:58.440 --> 00:18:00.440]  因為祂是你的生命
[00:18:00.440 --> 00:18:02.440]  什麼是你的生命
[00:18:02.440 --> 00:18:05.440]  神的訓誨是你的生命
[00:18:05.440 --> 00:18:08.440]  在禎言的五章二十三節
[00:18:08.440 --> 00:18:11.440]  他因不受訓誨 就必死亡
[00:18:11.440 --> 00:18:15.440]  又因愚昧過甚 必走差了路
[00:18:15.440 --> 00:18:18.440]  當我們不去聽神的訓誨的時候
[00:18:18.440 --> 00:18:20.440]  我們就會走差路
[00:18:20.440 --> 00:18:23.440]  但是你說走差路小事
[00:18:23.440 --> 00:18:25.440]  我就再走回頭
[00:18:25.440 --> 00:18:27.440]  但是經文說什麼
[00:18:27.440 --> 00:18:30.440]  可能招致死亡
[00:18:30.440 --> 00:18:32.440]  這個不是說謊
[00:18:32.440 --> 00:18:34.440]  不是空口說白話
[00:18:34.440 --> 00:18:37.440]  我們看到阿肝是一個很好的例子
[00:18:37.440 --> 00:18:39.440]  沒有聽到神的話語
[00:18:39.440 --> 00:18:44.440]  結果是遭來殺身之禍
[00:18:44.440 --> 00:18:46.440]  還有第四點
[00:18:46.440 --> 00:18:48.440]  我們要處理我們的罪
[00:18:48.440 --> 00:18:50.440]  要投入的侍奉
[00:18:50.440 --> 00:18:52.440]  要聽神的話語
[00:18:52.440 --> 00:18:55.440]  還要等待上主
[00:18:55.440 --> 00:18:57.440]  你看到阿肝的問題
[00:18:57.440 --> 00:18:59.440]  他就是沒有等待到神
[00:18:59.440 --> 00:19:02.440]  如果他能夠等到第二場仗
[00:19:02.440 --> 00:19:05.440]  他想拿什麼就拿什麼
[00:19:05.440 --> 00:19:08.440]  所有的戰利品他都可以拿
[00:19:08.440 --> 00:19:10.440]  神給他們拿的
[00:19:10.440 --> 00:19:12.440]  他就是不能等
[00:19:12.440 --> 00:19:15.440]  他就是急不及待要自己來做主
[00:19:15.440 --> 00:19:17.440]  在耶利歌城就拿了戰利品
[00:19:17.440 --> 00:19:19.440]  真的很可惜
[00:19:19.440 --> 00:19:20.440]  你想想
[00:19:20.440 --> 00:19:23.440]  第二場仗什麼都可以拿
[00:19:23.440 --> 00:19:25.440]  他不單止連累了他自己
[00:19:25.440 --> 00:19:27.440]  他還連累了他的家人
[00:19:27.440 --> 00:19:29.440]  和他一起被主決
[00:19:29.440 --> 00:19:32.440]  他還連累了以色列人
[00:19:32.440 --> 00:19:34.440]  和他一起打輸仗
[00:19:34.440 --> 00:19:37.440]  以致三十六個人死亡
[00:19:37.440 --> 00:19:39.440]  所以我們看到
[00:19:39.440 --> 00:19:42.440]  我們要等待上主是很重要
[00:19:42.440 --> 00:19:45.440]  在詩篇的二十七篇十四節
[00:19:45.440 --> 00:19:47.440]  說要等候耶和華
[00:19:47.440 --> 00:19:49.440]  當壯膽
[00:19:49.440 --> 00:19:50.440]  堅固你的心
[00:19:50.440 --> 00:19:53.440]  我再說要等候耶和華
[00:19:53.440 --> 00:19:54.440]  有沒有見到
[00:19:54.440 --> 00:19:57.440]  詩人兩次說到要等待耶和華
[00:19:57.440 --> 00:20:00.440]  你可知道是多麼重要
[00:20:00.440 --> 00:20:01.440]  等待耶和華
[00:20:01.440 --> 00:20:04.440]  在書希伯來書的六章十二節
[00:20:04.440 --> 00:20:06.440]  並且不懈怠
[00:20:06.440 --> 00:20:09.440]  總要效法那些憑信心
[00:20:09.440 --> 00:20:12.440]  和忍耐承受應許的人
[00:20:12.440 --> 00:20:14.440]  承受什麼應許
[00:20:14.440 --> 00:20:16.440]  在阿肝的例子
[00:20:16.440 --> 00:20:18.440]  就是承受戰利品
[00:20:18.440 --> 00:20:20.440]  是他們的應許
[00:20:20.440 --> 00:20:21.440]  在我們來說
[00:20:21.440 --> 00:20:24.440]  神給我們有很多的應許
[00:20:24.440 --> 00:20:26.440]  怎樣來承受
[00:20:26.440 --> 00:20:27.440]  憑信心
[00:20:27.440 --> 00:20:28.440]  忍耐
[00:20:28.440 --> 00:20:29.440]  不懈怠
[00:20:29.440 --> 00:20:31.440]  要等待上主
