
[00:00:00.000 --> 00:00:05.000]  感謝主在有機會在你們面前宣講神的道
[00:05:23.000 --> 00:05:25.000]  會嗎
[00:05:25.000 --> 00:05:26.000]  會不會
[00:05:26.000 --> 00:05:28.000]  從另外一個角度來看
[00:05:28.000 --> 00:05:30.000]  因爲我們都是罪人
[00:05:30.000 --> 00:05:32.000]  罪別人
[00:05:32.000 --> 00:05:34.000]  在我們以往的經歷裏面
[00:05:34.000 --> 00:05:38.000]  話多話少也會傷害過我們
[00:05:38.000 --> 00:05:40.000]  會嗎
[00:05:40.000 --> 00:05:44.000]  你有沒有受傷害呢
[00:05:44.000 --> 00:05:46.000]  所以那個意思是什麼
[00:05:46.000 --> 00:05:49.000]  那麼教會是一個什麼的羣體
[00:05:49.000 --> 00:05:52.000]  今天我不單是講你我的痛苦
[00:05:52.000 --> 00:05:57.000]  還是教會是怎麼一個的羣體
[00:05:57.000 --> 00:06:00.000]  教會是歡迎所有受過痛苦的人
[00:06:00.000 --> 00:06:04.000]  都來到這裏得安慰
[00:06:04.000 --> 00:06:06.000]  所有曾經受過傷害的人
[00:06:06.000 --> 00:06:10.000]  在這裏得到醫治
[00:06:10.000 --> 00:06:11.000]  曾經被困的人
[00:06:11.000 --> 00:06:14.000]  在這裏得到釋放
[00:06:14.000 --> 00:06:18.000]  而且我相信神的話是真實的
[00:06:18.000 --> 00:06:22.000]  今天要應驗在你的身上
[00:06:22.000 --> 00:06:25.000]  好不好
[00:06:25.000 --> 00:06:29.000]  求主幫助我們
[00:06:29.000 --> 00:06:31.000]  聖經裏面也說西伯來書
[00:06:31.000 --> 00:06:33.000]  第十章二十四二十五節
[00:06:33.000 --> 00:06:36.000]  又要彼此相互激發愛心
[00:06:36.000 --> 00:06:38.000]  勉勵行善
[00:06:38.000 --> 00:06:40.000]  你們不可停止聚會
[00:06:40.000 --> 00:06:42.000]  好象哪些停止慣得丟人
[00:06:42.000 --> 00:06:44.000]  倒要彼此勸勉
[00:06:44.000 --> 00:06:50.000]  日子臨近就更當如此
[00:06:50.000 --> 00:06:53.000]  他說教會需要彼此相互激發愛心
[00:06:53.000 --> 00:06:56.000]  勉勵行善
[00:06:56.000 --> 00:06:57.000]  你們不可停止聚會
[00:06:57.000 --> 00:06:59.000]  好象哪些停止慣得丟人
[00:06:59.000 --> 00:07:01.000]  其實我們華語堂
[00:07:01.000 --> 00:07:04.000]  來過我們華語堂的朋友
[00:07:04.000 --> 00:07:06.000]  跟弟兄姐妹
[00:07:06.000 --> 00:07:08.000]  我覺得如果他們來過的
[00:07:08.000 --> 00:07:10.000]  重新在這裏來
[00:07:10.000 --> 00:07:13.000]  我覺得這裏坐得滿滿的會
[00:07:13.000 --> 00:07:15.000]  對嗎
[00:07:15.000 --> 00:07:16.000]  會不會
[00:07:16.000 --> 00:07:17.000]  不但幾十人
[00:07:17.000 --> 00:07:20.000]  幾百人都接觸過我們
[00:07:20.000 --> 00:07:22.000]  爲什麼我們現在
[00:07:22.000 --> 00:07:25.000]  只是幾十人在這裏呢
[00:07:25.000 --> 00:07:30.000]  因爲很多人不明白教會的重要
[00:07:30.000 --> 00:07:32.000]  他有需要的時候來一下
[00:07:32.000 --> 00:07:34.000]  忙了
[00:07:34.000 --> 00:07:35.000]  我回國了
[00:07:35.000 --> 00:07:37.000]  當然你不能夠來了
[00:07:37.000 --> 00:07:39.000]  忙了我有什麼事情
[00:07:39.000 --> 00:07:42.000]  好像在Perth有一間教會
[00:07:42.000 --> 00:07:44.000]  他們以前
[00:07:44.000 --> 00:07:46.000]  特別四五七
[00:07:46.000 --> 00:07:48.000]  很多用四五七來的
[00:07:48.000 --> 00:07:50.000]  然後很多人來了的時候
[00:07:50.000 --> 00:07:51.000]  很多人從中國來
[00:07:51.000 --> 00:07:53.000]  所以他們很有負擔
[00:07:53.000 --> 00:07:55.000]  幫忙他們
[00:07:55.000 --> 00:07:56.000]  那個長老告訴我
[00:07:56.000 --> 00:07:58.000]  他們幫忙他們很多
[00:07:58.000 --> 00:08:00.000]  介紹他們工作
[00:08:00.000 --> 00:08:02.000]  幫助他們找房子
[00:08:02.000 --> 00:08:04.000]  幫助他們這樣那樣
[00:08:04.000 --> 00:08:06.000]  然後後來他們得到身份之後
[00:08:06.000 --> 00:08:08.000]  全部不見了
[00:08:08.000 --> 00:08:12.000]  大部分九成的人不見
[00:08:12.000 --> 00:08:15.000]  教會幫助我謝謝
[00:08:15.000 --> 00:08:18.000]  我能夠
[00:08:18.000 --> 00:08:23.000]  生活安定我就不來了
[00:08:23.000 --> 00:08:25.000]  但是我不是說
[00:08:25.000 --> 00:08:27.000]  來不來的問題
[00:08:27.000 --> 00:08:30.000]  但是很多人我就看到
[00:08:30.000 --> 00:08:33.000]  他們如果他們沒有覺醒到
[00:08:33.000 --> 00:08:35.000]  他們生命的窮乏
[00:08:35.000 --> 00:08:38.000]  他們不會再來到上帝面前
[00:08:38.000 --> 00:08:39.000]  但他們生活
[00:08:39.000 --> 00:08:41.000]  能夠滿足到他的需要
[00:08:41.000 --> 00:08:44.000]  能夠穩定他們就不愛上帝
[00:08:44.000 --> 00:08:47.000]  他以爲教會
[00:08:47.000 --> 00:08:50.000]  就是給他一點的方便的地方
[00:08:50.000 --> 00:08:53.000]  他不要看到教會
[00:08:53.000 --> 00:08:57.000]  是關注他靈魂的需要
[00:08:57.000 --> 00:09:00.000]  關注到他整個生命的需要
[00:09:00.000 --> 00:09:02.000]  不單只是他生活
[00:09:02.000 --> 00:09:05.000]  所以你們不可停止聚會
[00:09:05.000 --> 00:09:08.000]  你不要來一下不來一下
[00:09:08.000 --> 00:09:09.000]  來一下不來一下
[00:09:09.000 --> 00:09:11.000]  因爲太可視了
[00:09:11.000 --> 00:09:13.000]  有時候我知道一些弟兄姐妹
[00:09:13.000 --> 00:09:14.000]  他需要神的道
[00:09:14.000 --> 00:09:16.000]  他需要神的話語
[00:09:16.000 --> 00:09:19.000]  但是不知道爲什麼
[00:09:19.000 --> 00:09:21.000]  就是哪一次
[00:09:21.000 --> 00:09:22.000]  我或者是其他牧者
[00:09:22.000 --> 00:09:25.000]  要講哪一片道正是合適他的
[00:09:25.000 --> 00:09:27.000]  但是他人都不在
[00:09:27.000 --> 00:09:30.000]  很多時候都是這樣
[00:09:30.000 --> 00:09:34.000]  難道你不曉得一樣是
[00:09:34.000 --> 00:09:36.000]  上經你們耶穌曾經說
[00:09:36.000 --> 00:09:37.000]  有人殺種
[00:09:37.000 --> 00:09:40.000]  有些種子落在路旁
[00:09:40.000 --> 00:09:41.000]  哪裏 對不對
[00:09:41.000 --> 00:09:43.000]  落在路旁的意思
[00:09:43.000 --> 00:09:45.000]  那些人不在意神的話語
[00:09:45.000 --> 00:09:47.000]  所以就有飛鳥
[00:09:47.000 --> 00:09:51.000]  來將那個落在路旁的稻種
[00:09:51.000 --> 00:09:54.000]  就是喫掉 對嗎
[00:09:54.000 --> 00:09:57.000]  撒旦就是不喜歡你聽這個道
[00:09:57.000 --> 00:09:59.000]  因爲聽了這個道的時候
[00:09:59.000 --> 00:10:01.000]  你會生命有改變
[00:10:01.000 --> 00:10:03.000]  你會朝向上帝
[00:10:03.000 --> 00:10:06.000]  這是一個俗靈的征戰
[00:10:06.000 --> 00:10:09.000]  所以我鼓勵弟兄姐妹
[00:10:09.000 --> 00:10:12.000]  不要來一下不來一下
[00:10:12.000 --> 00:10:16.000]  我覺得太可視 太可視了
[00:10:16.000 --> 00:10:19.000]  不過今天我的道是講這樣
[00:10:19.000 --> 00:10:21.000]  剛纔大家念哪段經文
[00:10:21.000 --> 00:10:24.000]  是我有一次臨修的時候
[00:10:24.000 --> 00:10:26.000]  我相信神特別在哪裏
[00:10:26.000 --> 00:10:28.000]  哪個時候
[00:10:28.000 --> 00:10:31.000]  我就寫下整個的講章出來
[00:10:31.000 --> 00:10:33.000]  不過我在今天下午
[00:10:33.000 --> 00:10:35.000]  我們有一個深層牧羊的課程
[00:10:35.000 --> 00:10:38.000]  我們用三十幾個鐘頭去教導
[00:10:38.000 --> 00:10:40.000]  今天是中間
[00:10:40.000 --> 00:10:42.000]  我們還有三個小時在那裏教
[00:10:42.000 --> 00:10:47.000]  我會教二十一位的同學跟老師
[00:10:47.000 --> 00:10:49.000]  當我將這個信息
[00:10:49.000 --> 00:10:51.000]  上一次跟他們分享的時候
[00:10:51.000 --> 00:10:52.000]  有兩個人就說
[00:10:52.000 --> 00:10:54.000]  我謝謝你
[00:10:54.000 --> 00:10:55.000]  一個做護士的
[00:10:55.000 --> 00:10:58.000]  我的朋友遇到一些令我很難過的事
[00:10:58.000 --> 00:10:59.000]  他告訴我
[00:10:59.000 --> 00:11:01.000]  我真的不知道怎麼樣幫助他
[00:11:01.000 --> 00:11:03.000]  我非常相信爲他
[00:11:03.000 --> 00:11:05.000]  他也相信我也相信
[00:11:05.000 --> 00:11:07.000]  另外一位也告訴我
[00:11:07.000 --> 00:11:09.000]  謝謝你給這個信息給我
[00:11:09.000 --> 00:11:10.000]  因爲我的家庭
[00:11:10.000 --> 00:11:11.000]  我的家族裏面
[00:11:11.000 --> 00:11:15.000]  正在面對一個很嚴重的婚姻的問題
[00:11:15.000 --> 00:11:16.000]  謝謝你
[00:11:16.000 --> 00:11:22.000]  教導我怎麼樣去安慰他們
[00:11:22.000 --> 00:11:25.000]  教會可以從不同的角度
[00:11:25.000 --> 00:11:28.000]  講到教會的性疾是怎麼樣
[00:11:28.000 --> 00:11:30.000]  今天我告訴大家
[00:11:30.000 --> 00:11:33.000]  教會是安慰的羣體
[00:11:33.000 --> 00:11:35.000]  是安慰的羣體
[00:11:35.000 --> 00:11:40.000]  a community of comfort
[00:11:40.000 --> 00:11:42.000]  那麼我們
[00:11:42.000 --> 00:11:47.000]  等下我們會看哪段經文
[00:11:47.000 --> 00:11:50.000]  那你告訴我們一段短短的經文
[00:11:50.000 --> 00:11:52.000]  大概從第三節到第七節
[00:11:52.000 --> 00:11:55.000]  有十次提到安慰這個詞
[00:11:55.000 --> 00:11:57.000]  特別在原文裏面
[00:11:57.000 --> 00:12:01.000]  原文這個字叫paracantios
[00:12:01.000 --> 00:12:06.000]  paracantios就是站在旁邊去安慰人的意思
[00:12:06.000 --> 00:12:07.000]  意思在
[00:12:07.000 --> 00:12:09.000]  在人的旁邊減輕他的痛苦
[00:12:09.000 --> 00:12:14.000]  給予他支持 維持跟鼓勵
[00:12:14.000 --> 00:12:16.000]  但這個詞隱藏的意思就是
[00:12:16.000 --> 00:12:21.000]  給他力量能力信心
[00:12:21.000 --> 00:12:23.000]  原來聖經裏面告訴我們
[00:12:23.000 --> 00:12:28.000]  另外一個詞就是聖靈是保衛師
[00:12:28.000 --> 00:12:32.000]  保衛師的字原文也是paracantios
[00:12:32.000 --> 00:12:35.000]  paracantios的意思就是訓衛師
[00:12:35.000 --> 00:12:37.000]  翻譯化就是保衛師
[00:12:37.000 --> 00:12:39.000]  在聖經裏面
[00:12:39.000 --> 00:12:40.000]  原文就是這個字
[00:12:40.000 --> 00:12:43.000]  那個字根就是paracantios
[00:12:43.000 --> 00:12:48.000]  就是站在旁邊那一位
[00:12:48.000 --> 00:12:52.000]  所以我們每一個基督徒
[00:12:52.000 --> 00:12:55.000]  你不一定要學習什麼的輔導
[00:12:55.000 --> 00:12:59.000]  你不一定要很多的心理學的各方面的學習
[00:12:59.000 --> 00:13:02.000]  但是我告訴大家
[00:13:02.000 --> 00:13:04.000]  如果你是神的兒女
[00:13:04.000 --> 00:13:08.000]  如果你曾經經歷過苦難
[00:13:08.000 --> 00:13:11.000]  你就可以成爲安慰者
[00:13:11.000 --> 00:13:13.000]  請問在座
[00:13:13.000 --> 00:13:17.000]  你有沒有經歷過苦難呢 有嗎
[00:13:17.000 --> 00:13:19.000]  有的舉舉手
[00:13:19.000 --> 00:13:21.000]  如果你經歷過苦難
[00:13:21.000 --> 00:13:23.000]  你就可以成爲安慰者
[00:13:23.000 --> 00:13:25.000]  因爲你經歷過的苦難
[00:13:25.000 --> 00:13:28.000]  上帝有沒有安慰過你
[00:13:28.000 --> 00:13:30.000]  有沒有鼓勵過你
[00:13:30.000 --> 00:13:32.000]  有沒有叫你抬起頭來
[00:13:32.000 --> 00:13:34.000]  有沒有叫你重新地生活
[00:13:34.000 --> 00:13:36.000]  所以我們每一個人
[00:13:36.000 --> 00:13:41.000]  都可以成爲一個comforter
[00:13:41.000 --> 00:13:42.000]  安慰者
[00:13:42.000 --> 00:13:48.000]  我們靠着聖靈去幫助別人
[00:13:48.000 --> 00:13:51.000]  我們看第一點
[00:13:51.000 --> 00:13:56.000]  這裏有六點很重要的
[00:13:56.000 --> 00:14:00.000]  請powerpoint
[00:14:00.000 --> 00:14:03.000]  我們念一念第三節
[00:14:03.000 --> 00:14:06.000]  經文 願送戰
[00:14:06.000 --> 00:14:07.000]  一二三 來
[00:14:07.000 --> 00:14:12.000]  願神送戰對於我們的主耶穌基督的貢獻
[00:14:12.000 --> 00:14:14.000]  就使發慈悲的福
[00:14:14.000 --> 00:14:18.000]  使各樣方便的神
[00:14:18.000 --> 00:14:20.000]  我們再念一遍 好嗎
[00:14:20.000 --> 00:14:21.000]  一二三 來 願
[00:14:21.000 --> 00:14:26.000]  願神送戰對於我們的主耶穌基督的貢獻
[00:14:26.000 --> 00:14:28.000]  就使發慈悲的福
[00:14:28.000 --> 00:14:32.000]  使各樣方便的神
[00:14:32.000 --> 00:14:36.000]  當我們看到一個弟兄或者姐妹
[00:14:36.000 --> 00:14:38.000]  或者一個朋友
[00:14:38.000 --> 00:14:41.000]  他受了傷 受了傷害
[00:14:41.000 --> 00:14:44.000]  面對一些苦難
[00:14:44.000 --> 00:14:46.000]  我們不懂得怎麼幫助他
[00:14:46.000 --> 00:14:48.000]  但是他們打個電話給我們
[00:14:48.000 --> 00:14:49.000]  我們就去到他的家
[00:14:49.000 --> 00:14:50.000]  坐在那裏
[00:14:50.000 --> 00:14:54.000]  他在那裏哭 吐苦水
[00:14:54.000 --> 00:15:02.000]  然後我們也跟着他 陪伴他
[00:15:02.000 --> 00:15:04.000]  但是當我們陪伴的時候
[00:15:04.000 --> 00:15:08.000]  你我一定要知道一件事
[00:15:08.000 --> 00:15:10.000]  能夠安慰他的
[00:15:10.000 --> 00:15:13.000]  是哪發慈悲的福
[00:15:13.000 --> 00:15:16.000]  是哪次各樣安慰的神
[00:15:16.000 --> 00:15:19.000]  不是你 不是我
[00:15:19.000 --> 00:15:21.000]  明白嗎
[00:15:21.000 --> 00:15:23.000]  好像嶽伯的幾個朋友
[00:15:23.000 --> 00:15:27.000]  其實當嶽伯家裏面發生悲劇
[00:15:27.000 --> 00:15:29.000]  就是他的財產沒有
[00:15:29.000 --> 00:15:30.000]  孩子們沒有
[00:15:30.000 --> 00:15:34.000]  就是有風暴
[00:15:34.000 --> 00:15:36.000]  就是真的很難受
[00:15:36.000 --> 00:15:40.000]  但是他是一個敬畏神的人
[00:15:40.000 --> 00:15:43.000]  他的朋友來安慰他
[00:15:43.000 --> 00:15:46.000]  他們花了七天的時間陪伴他
[00:15:46.000 --> 00:15:48.000]  沒有講一句話
[00:15:48.000 --> 00:15:51.000]  好不好
[00:15:51.000 --> 00:15:53.000]  那是最好的時間
[00:15:53.000 --> 00:15:54.000]  因爲跟着
[00:15:54.000 --> 00:15:56.000]  他們就用動他們的神學
[00:15:56.000 --> 00:15:57.000]  他們的腦筋
[00:15:57.000 --> 00:15:59.000]  然後一直地去批評嶽伯
[00:15:59.000 --> 00:16:01.000]  你看看
[00:16:01.000 --> 00:16:03.000]  上天會祝福哪一些
[00:16:03.000 --> 00:16:05.000]  這些敬畏他的人
[00:16:05.000 --> 00:16:08.000]  你現在受着這個苦難
[00:16:08.000 --> 00:16:10.000]  你一定不敬畏神
[00:16:10.000 --> 00:16:12.000]  他們開始動腦筋了
[00:16:12.000 --> 00:16:13.000]  跟他們談了
[00:16:13.000 --> 00:16:15.000]  越談越把嶽伯氣
[00:16:15.000 --> 00:16:17.000]  我不是我沒有
[00:16:17.000 --> 00:16:20.000]  我整天爲我的孩子禱告
[00:16:20.000 --> 00:16:21.000]  我不明白
[00:16:21.000 --> 00:16:23.000]  爲什麼會發生這件事
[00:16:23.000 --> 00:16:24.000]  我不明白
[00:16:24.000 --> 00:16:26.000]  爲什麼神拿去他們的生命
[00:16:26.000 --> 00:16:27.000]  我不明白
[00:16:27.000 --> 00:16:29.000]  爲什麼我那麼痛苦
[00:16:29.000 --> 00:16:30.000]  而且我的身上
[00:16:30.000 --> 00:16:32.000]  這是長滿了瘡
[00:16:32.000 --> 00:16:34.000]  我不明白
[00:16:34.000 --> 00:16:35.000]  我的太太
[00:16:35.000 --> 00:16:37.000]  而且說你還相信神
[00:16:37.000 --> 00:16:39.000]  你個傻瓜
[00:16:39.000 --> 00:16:41.000]  要我告訴我的太太
[00:16:41.000 --> 00:16:43.000]  你這個愚昧的婦人
[00:16:43.000 --> 00:16:44.000]  拿到神賜給我的
[00:16:44.000 --> 00:16:46.000]  她不可以收回嗎
[00:16:46.000 --> 00:16:48.000]  但是你們爲什麼一直逼我
[00:16:48.000 --> 00:16:50.000]  他們越講越厲害
[00:16:50.000 --> 00:16:51.000]  越講越厲害
[00:16:51.000 --> 00:16:52.000]  越覺得他驕傲
[00:16:52.000 --> 00:16:54.000]  不應該這樣的抵擋神
[00:16:54.000 --> 00:16:56.000]  他說
[00:16:56.000 --> 00:16:57.000]  神如果可以的時候
[00:16:57.000 --> 00:17:00.000]  請禰在我沒有生出來的時候
[00:17:00.000 --> 00:17:01.000]  就拿取我的生命
[00:17:01.000 --> 00:17:03.000]  請禰現在就拿取我的生命
[00:17:03.000 --> 00:17:09.000]  我不要再活下去
[00:17:09.000 --> 00:17:12.000]  親愛的弟兄姐妹
[00:17:12.000 --> 00:17:15.000]  我們需要彼此安慰
[00:17:15.000 --> 00:17:16.000]  不要自私
[00:17:16.000 --> 00:17:18.000]  你我都會受過傷傷
[00:17:18.000 --> 00:17:20.000]  你我都會需要別人的安慰
[00:17:20.000 --> 00:17:21.000]  對吧
[00:17:21.000 --> 00:17:23.000]  但是你不要擔心
[00:17:23.000 --> 00:17:26.000]  你能不能夠安慰他
[00:17:26.000 --> 00:17:30.000]  因爲是上帝能夠安慰人
[00:17:30.000 --> 00:17:31.000]  好不好
[00:17:31.000 --> 00:17:32.000]  你我
[00:17:32.000 --> 00:17:35.000]  就讓上帝透過你
[00:17:35.000 --> 00:17:37.000]  就坐在那裏
[00:17:37.000 --> 00:17:38.000]  不需要作聲
[00:17:38.000 --> 00:17:41.000]  但是默默地爲他禱告
[00:17:41.000 --> 00:17:42.000]  聆聽
[00:17:42.000 --> 00:17:44.000]  安慰幾句就夠了
[00:17:44.000 --> 00:17:48.000]  因爲是上帝是憐憫人的上帝
[00:17:48.000 --> 00:17:50.000]  Amen
[00:17:50.000 --> 00:17:53.000]  第二點
[00:17:53.000 --> 00:17:57.000]  我們一同念第二點
[00:17:57.000 --> 00:17:58.000]  我們念哪個經文
[00:17:58.000 --> 00:17:59.000]  我們 請
[00:17:59.000 --> 00:18:02.000]  我們在人間困難中
[00:18:02.000 --> 00:18:04.000]  祂就安慰我們
[00:18:04.000 --> 00:18:07.000]  只要我們能有神所指的安慰
[00:18:07.000 --> 00:18:10.000]  禰安慰了好多樣困難的人
[00:18:10.000 --> 00:18:11.000]  再念一遍
[00:18:11.000 --> 00:18:13.000]  我們在人間困難中
[00:18:13.000 --> 00:18:15.000]  祂就安慰我們
[00:18:15.000 --> 00:18:18.000]  只要我們能有神所指的安慰
[00:18:18.000 --> 00:18:21.000]  禰安慰了好多樣困難的人
[00:18:21.000 --> 00:18:23.000]  神安慰受患難的人
[00:18:23.000 --> 00:18:26.000]  使他向其他受苦的人做見證
[00:18:26.000 --> 00:18:30.000]  也安慰他們
[00:18:30.000 --> 00:18:31.000]  在俗靈的世上
[00:18:31.000 --> 00:18:33.000]  唯有一個曾經被安慰的人
[00:18:33.000 --> 00:18:36.000]  才能夠有效去安慰人
[00:18:36.000 --> 00:18:37.000]  一個被醫治好的人
[00:18:37.000 --> 00:18:41.000]  才能夠有效去醫治他人
[00:18:41.000 --> 00:18:43.000]  我們不是說
[00:18:43.000 --> 00:18:44.000]  安慰者必須經歷過
[00:18:44.000 --> 00:18:46.000]  被輔導者所有的痛苦
[00:18:46.000 --> 00:18:49.000]  才能夠幫助人
[00:18:49.000 --> 00:18:51.000]  但是神是會用
[00:18:51.000 --> 00:18:54.000]  不同的人的經歷跟見證
[00:18:54.000 --> 00:18:56.000]  去幫助那個人
[00:18:56.000 --> 00:18:57.000]  祂要幫助個人
[00:18:57.000 --> 00:18:58.000]  不單只是你可以幫助他
[00:18:58.000 --> 00:19:00.000]  祂帶領另外一個姐妹
[00:19:00.000 --> 00:19:01.000]  帶領另外一個弟兄
[00:19:01.000 --> 00:19:04.000]  在網上聽到一個見證
[00:19:04.000 --> 00:19:05.000]  讀經的時候
[00:19:05.000 --> 00:19:06.000]  聽到一段的經文
[00:19:06.000 --> 00:19:10.000]  然後慢慢一步一步
[00:19:10.000 --> 00:19:13.000]  他的信心被重新的建立起來
[00:19:13.000 --> 00:19:14.000]  對嗎
[00:19:14.000 --> 00:19:18.000]  但是你曾經受過患難
[00:19:18.000 --> 00:19:22.000]  你只需要告訴他你的經歷
[00:19:22.000 --> 00:19:25.000]  因爲無論沒有信主的人
[00:19:25.000 --> 00:19:26.000]  或者信了的人
[00:19:26.000 --> 00:19:28.000]  他看到的
[00:19:28.000 --> 00:19:29.000]  他所需要聽的
[00:19:29.000 --> 00:19:31.000]  不單只是你的故事
