
[00:00:00.000 --> 00:00:03.560]  這是人們眼中的牛津
[00:03:24.400 --> 00:03:27.160]  接著你會跟他們在耳邊說
[00:03:27.160 --> 00:03:28.560]  兒子女兒
[00:03:28.560 --> 00:03:31.120]  這個不是一個普通的罪人
[00:03:31.120 --> 00:03:33.600]  這個是一個最大惡極
[00:03:33.600 --> 00:03:35.760]  罪該萬死的人
[00:03:35.760 --> 00:03:38.600]  不是每一個人都可以釘十字架
[00:03:38.600 --> 00:03:41.160]  釘十字架這個人
[00:03:41.160 --> 00:03:44.080]  是最大惡極的人
[00:03:44.080 --> 00:03:45.560]  若有人要跟從耶穌
[00:03:45.560 --> 00:03:50.400]  耶穌說必須要捨去他所有的恣意
[00:03:50.400 --> 00:03:52.600]  以致他深深知道
[00:03:52.600 --> 00:03:54.720]  在聖結的上帝面前
[00:03:54.720 --> 00:03:56.800]  他是一個最大惡極的人
[00:03:56.800 --> 00:04:00.440]  就算你是這個世界最好的好人
[00:04:00.440 --> 00:04:01.440]  在上帝面前
[00:04:01.440 --> 00:04:03.800]  你只是一個最大惡極的人
[00:04:03.800 --> 00:04:05.480]  耶穌說誰可以信我
[00:04:05.480 --> 00:04:06.640]  誰可以跟從我
[00:04:06.640 --> 00:04:08.160]  第一個條件就是
[00:04:08.160 --> 00:04:10.480]  你必須要知道
[00:04:10.480 --> 00:04:12.760]  你在上帝面前是一個最大惡極的人
[00:04:12.760 --> 00:04:14.240]  只有這樣的人
[00:04:14.240 --> 00:04:15.520]  才可以回轉
[00:04:15.520 --> 00:04:17.360]  放棄自己所有的恣意
[00:04:17.360 --> 00:04:18.840]  接著擁抱
[00:04:18.840 --> 00:04:20.960]  耶穌基督的「義」
[00:04:20.960 --> 00:04:23.080]  我們要尋求上帝的「義」
[00:04:23.080 --> 00:04:26.520]  我們要擁抱上帝的「義」
[00:04:26.520 --> 00:04:28.720]  中國人的文字非常好
[00:04:28.720 --> 00:04:31.960]  「義」就是「陽」字底下一個「我」
[00:04:31.960 --> 00:04:34.120]  在「羔羊」底下的「我」就是「義」
[00:04:34.120 --> 00:04:36.160]  原來「義」不出於「我」
[00:04:36.160 --> 00:04:41.120]  「義」出於上帝的羔羊
[00:04:41.120 --> 00:04:42.400]  說到這裡
[00:04:42.400 --> 00:04:44.160]  我們只是說了福音的一半
[00:04:44.160 --> 00:04:45.320]  還有下一半
[00:04:45.320 --> 00:04:45.800]  耶穌說
[00:04:45.800 --> 00:04:46.920]  若有人要跟隨我
[00:04:46.920 --> 00:04:50.040]  就當寫幾背十字架來跟隨我
[00:04:50.040 --> 00:04:51.880]  這是什麼意思呢
[00:04:51.880 --> 00:04:54.960]  耶穌不單止要我們放下所有的自然
[00:04:54.960 --> 00:04:56.560]  這是大家明白的
[00:04:56.560 --> 00:04:58.160]  你一定要覺得自己是一個罪人
[00:04:58.160 --> 00:04:59.000]  你不知罪
[00:04:59.000 --> 00:05:00.720]  你怎麼會相信耶穌呢
[00:05:00.720 --> 00:05:01.840]  但是還有下一部分
[00:05:01.840 --> 00:05:05.200]  就是更要我們放下
[00:05:05.200 --> 00:05:06.960]  屬世的追求
[00:05:06.960 --> 00:05:08.400]  WPS
[00:05:08.400 --> 00:05:16.080]  耶穌要我們放下屬世的追求、智慧、能力、地位
[00:05:16.080 --> 00:05:22.920]  接著我們去迴轉追求上帝的國
[00:05:22.920 --> 00:05:24.400]  負面來說
[00:05:24.400 --> 00:05:26.000]  《楊逸書》第二章
[00:05:26.000 --> 00:05:27.920]  不要愛世界和世上的事
[00:05:27.920 --> 00:05:28.920]  人若愛世界
[00:05:28.920 --> 00:05:30.760]  愛父的心就不在他裡面
[00:05:30.760 --> 00:05:33.120]  因為世上的東西
[00:05:33.120 --> 00:05:34.120]  肉體的情慾
[00:05:34.120 --> 00:05:34.920]  眼目的情慾
[00:05:34.920 --> 00:05:36.160]  今生的驕傲
[00:05:36.160 --> 00:05:37.880]  不是從天父那裡來
[00:05:37.880 --> 00:05:40.600]  而是從世界那裡來
[00:05:40.600 --> 00:05:41.640]  這是負面的
[00:05:41.640 --> 00:05:43.400]  但是還有正面的
[00:05:43.400 --> 00:05:44.760]  《哥羅西書》第二章
[00:05:44.760 --> 00:05:46.640]  你們要思想天上的事
[00:05:46.640 --> 00:05:49.000]  不要思想地上的事
[00:05:49.000 --> 00:05:50.440]  因為你們已經死了
[00:05:50.440 --> 00:05:53.560]  你們的生命與基督一同藏在上帝裡面
[00:05:53.560 --> 00:05:54.800]  在天上
[00:05:54.800 --> 00:05:57.080]  不在地上
[00:05:57.080 --> 00:06:01.520]  十字架福音要我們放下所有的質疑
[00:06:01.520 --> 00:06:05.640]  十字架福音又要我們放下對世界的追求
[00:06:05.640 --> 00:06:09.720]  以致我們單單求上帝的義
[00:06:09.720 --> 00:06:10.720]  以及求上帝的國
[00:06:10.720 --> 00:06:11.880]  是不是很熟悉
[00:06:11.880 --> 00:06:13.720]  耶穌說的
[00:06:13.720 --> 00:06:15.600]  登山無墳裡面
[00:06:15.600 --> 00:06:18.360]  你們都尋求上帝的義
[00:06:18.360 --> 00:06:19.880]  上帝的國
[00:06:19.880 --> 00:06:22.920]  這是真真實實的福音
[00:06:22.920 --> 00:06:27.360]  基督教會的使命就要在人世之間
[00:06:27.360 --> 00:06:30.400]  The City of Man裡面建立一個上帝之城
[00:06:30.400 --> 00:06:34.560]  A City of God in a City of Man
[00:06:34.560 --> 00:06:36.920]  我所說的當然是奧古斯丁的名著
[00:06:36.920 --> 00:06:40.240]  The City of God 上帝之城
[00:06:40.240 --> 00:06:42.120]  奧古斯丁曾經這樣說過
[00:06:42.120 --> 00:06:46.400]  他說Two cities have been formed by two loves
[00:06:46.400 --> 00:06:48.760]  The earthly by the love of self
[00:06:48.760 --> 00:06:52.000]  And the heavenly by the love of God
[00:06:52.000 --> 00:06:54.200]  有兩座的城市
[00:06:54.200 --> 00:06:56.920]  由兩種不同的愛所形成的
[00:06:56.920 --> 00:07:03.200]  熟悉的都市是由自我的戀愛去形成的
[00:07:03.200 --> 00:07:05.880]  但是我們有一個屬天的之城
[00:07:05.880 --> 00:07:11.640]  是由我們向上帝的愛慕所形成的
[00:07:11.640 --> 00:07:13.520]  這個是我們今天的使命
[00:07:13.520 --> 00:07:19.240]  在一個人的都市裡面建立一個上帝的都市
[00:07:19.240 --> 00:07:24.800]  我想你謹謹記住這個福音的藍圖
[00:07:24.800 --> 00:07:27.320]  我知道有些有一點複雜的
[00:07:27.320 --> 00:07:30.440]  這個藍圖其實不單止適用於牛津
[00:07:30.440 --> 00:07:31.920]  你可以將背景轉做
[00:07:31.920 --> 00:07:35.000]  世界上任何一個都市
[00:07:35.000 --> 00:07:37.560]  這是上帝給我們的福音藍圖
[00:07:37.560 --> 00:07:40.160]  你問林牧師你剛才說了這麼多
[00:07:40.160 --> 00:07:41.400]  都是你自己說的
[00:07:41.400 --> 00:07:43.760]  這個福音藍圖從哪裡來的
[00:07:43.760 --> 00:07:46.480]  答案是這個福音藍圖從新約聖經裡面來的
[00:07:46.480 --> 00:07:49.800]  尤其是高林多前書
[00:07:49.800 --> 00:07:52.160]  我剛才跟你說了謎底
[00:07:52.160 --> 00:07:54.600]  現在我們回到謎面去看高林多前書
[00:07:54.600 --> 00:07:59.680]  怎樣從前書裡面拿出一個福音的藍圖
[00:07:59.680 --> 00:08:02.720]  帶我們進入今天的經文
[00:08:02.720 --> 00:08:06.560]  高林多前書我們先看第十節和第十一節
[00:08:06.560 --> 00:08:11.800]  弟兄們 我藉我主耶穌基督的名勸你們說話要一致
[00:08:11.800 --> 00:08:13.680]  你們中間不可分裂
[00:08:13.680 --> 00:08:16.840]  只要一心一意彼此團結
[00:08:16.840 --> 00:08:18.000]  我的弟兄們
[00:08:18.000 --> 00:08:21.480]  格內士家裡的人曾對我提起你們說
[00:08:21.480 --> 00:08:25.240]  你們中間有紛爭
[00:08:25.240 --> 00:08:31.120]  紛爭是需要保留在高林多前書裡面要回應的第一個問題
[00:08:31.120 --> 00:08:32.680]  但不是最後一個
[00:08:32.680 --> 00:08:34.560]  所有東西只是冰山一個
[00:08:34.560 --> 00:08:35.800]  a tip of the iceberg
[00:08:35.800 --> 00:08:39.080]  因為高林多教會的問題
[00:08:39.080 --> 00:08:42.200]  接二連三排山倒海
[00:08:42.200 --> 00:08:44.400]  你讀一下高林多前書
[00:08:44.400 --> 00:08:45.240]  你知道
[00:08:45.240 --> 00:08:49.720]  紛爭 結黨 淫亂 教會紀律
[00:08:49.720 --> 00:08:51.760]  打官司 上法庭
[00:08:51.760 --> 00:08:54.840]  婚姻的問題 單身的問題
[00:08:54.840 --> 00:08:57.640]  祭過給偶像的食物的問題
[00:08:57.640 --> 00:09:00.640]  自己去拜偶像的警告
[00:09:00.640 --> 00:09:02.480]  還有聖餐風雲
[00:09:02.480 --> 00:09:03.920]  謊言大亂
[00:09:03.920 --> 00:09:06.200]  很多很多的問題
[00:09:06.200 --> 00:09:09.160]  然而所有的問題只是symptoms
[00:09:09.160 --> 00:09:10.840]  病徵
[00:09:10.840 --> 00:09:12.680]  不是病原
[00:09:12.680 --> 00:09:15.480]  the root cause of the problem
[00:09:15.480 --> 00:09:17.400]  如果你去看一棵樹的時候
[00:09:17.400 --> 00:09:21.440]  你說樹葉開始變黃了
[00:09:21.440 --> 00:09:23.520]  不知道為什麼全爛了
[00:09:23.520 --> 00:09:24.120]  問題在哪裡
[00:09:24.120 --> 00:09:26.440]  問題可能在根上
[00:09:26.440 --> 00:09:27.840]  是你看不到的東西
[00:09:27.840 --> 00:09:29.280]  你去看醫生
[00:09:29.280 --> 00:09:30.360]  醫生說你什麼事
[00:09:30.360 --> 00:09:32.680]  我說我睡不著
[00:09:32.680 --> 00:09:33.640]  有什麼事
[00:09:33.640 --> 00:09:35.160]  我這裡痛 那裡痛
[00:09:35.160 --> 00:09:36.880]  醫生如果就這樣給你
[00:09:36.880 --> 00:09:38.880]  安眠藥 止痛藥
[00:09:38.880 --> 00:09:40.960]  這個是黃鹿醫生
[00:09:40.960 --> 00:09:44.720]  因為他在治理的是病徵
[00:09:44.720 --> 00:09:48.200]  你看醫生是要知道病原
[00:09:48.200 --> 00:09:50.680]  所以你去到高林多教會的時候
[00:09:50.680 --> 00:09:53.480]  你會發現分裂
[00:09:53.480 --> 00:09:55.000]  是病徵
[00:09:55.000 --> 00:09:57.520]  他們的分裂不是因為文化有差
[00:09:57.520 --> 00:09:59.960]  而理我意見不一樣
[00:09:59.960 --> 00:10:03.440]  而是因為wellliness
[00:10:03.440 --> 00:10:05.360]  是因為他們熟悉
[00:10:05.360 --> 00:10:07.400]  於是引發
[00:10:07.400 --> 00:10:08.400]  紛爭結黨
[00:10:08.400 --> 00:10:10.480]  作為他們上位的手段
[00:10:10.480 --> 00:10:11.280]  你明白嗎
[00:10:11.280 --> 00:10:12.440]  他們出去工作
[00:10:12.440 --> 00:10:13.880]  外面是這樣做的
[00:10:13.880 --> 00:10:16.440]  是要結黨的
[00:10:16.440 --> 00:10:18.520]  是要找機會上位的
[00:10:18.520 --> 00:10:19.400]  現在保羅走了
[00:10:19.400 --> 00:10:20.680]  我們幹什麼
[00:10:20.680 --> 00:10:21.880]  當然是上位的
[00:10:21.880 --> 00:10:24.120]  誰可以替到保羅等等
[00:10:24.120 --> 00:10:26.040]  這個wellliness
[00:10:26.040 --> 00:10:26.840]  熟悉
[00:10:26.840 --> 00:10:30.840]  是他們種種問題背後的病原
[00:10:30.840 --> 00:10:33.160]  於是保羅急急忙
[00:10:33.160 --> 00:10:35.920]  急急腳拿十字架 寶劍
[00:10:35.920 --> 00:10:37.160]  終極的武器
[00:10:37.160 --> 00:10:38.240]  因為他一看到
[00:10:38.240 --> 00:10:39.640]  他看到的不是病徵
[00:10:39.640 --> 00:10:41.720]  是病原
[00:10:41.720 --> 00:10:47.200]  他要幫高林多教會去降魔復耀
[00:10:47.200 --> 00:10:48.600]  於是保羅說
[00:10:48.600 --> 00:10:50.080]  因為十字架的道理
[00:10:50.080 --> 00:10:52.520]  「其在那滅亡的人是愚絕的」
[00:10:52.520 --> 00:10:54.800]  「在我們得救的人卻是上帝」
[00:10:54.800 --> 00:10:56.960]  但是高林多教會的問題是
[00:10:56.960 --> 00:11:00.800]  他完全忘記了福音是一種什麼
[00:11:00.800 --> 00:11:03.800]  回到一個熟悉的情況
[00:11:03.800 --> 00:11:04.800]  正好剛才告訴我們
[00:11:04.800 --> 00:11:07.680]  高林多前書一章十八至三十一節
[00:11:07.680 --> 00:11:10.080]  剛才我們讀過的那段經文
[00:11:10.080 --> 00:11:11.240]  在這段經文裡面
[00:11:11.240 --> 00:11:13.120]  司徒保羅為我們預備了一個
[00:11:13.120 --> 00:11:15.400]  極其寶貴的通用方案
[00:11:15.400 --> 00:11:16.920]  a general solution
[00:11:16.920 --> 00:11:17.520]  意思是什麼
[00:11:17.520 --> 00:11:18.560]  所有的讀取問題
[00:11:18.560 --> 00:11:19.920]  都可以扔下這架機
[00:11:19.920 --> 00:11:21.520]  出來就是答案
[00:11:21.520 --> 00:11:22.560]  你明白嗎
[00:11:22.560 --> 00:11:25.160]  原來醫病有種藥萬事萬靈
[00:11:25.160 --> 00:11:27.040]  就是那種藥
[00:11:27.040 --> 00:11:27.720]  就是那種藥
[00:11:27.720 --> 00:11:28.760]  你每次問什麼病
[00:11:28.760 --> 00:11:29.160]  無所謂
[00:11:29.160 --> 00:11:29.920]  就是這種藥
[00:11:29.920 --> 00:11:32.600]  什麼病就是這種藥
[00:11:32.600 --> 00:11:34.880]  我們之後看的所有問題
[00:11:34.880 --> 00:11:36.040]  都是這種藥去醫
[00:11:36.040 --> 00:11:37.240]  所以保羅第一章
[00:11:37.240 --> 00:11:38.960]  已經給了這種藥出來
[00:11:38.960 --> 00:11:41.400]  當然你要跟著這個藥方
[00:11:41.400 --> 00:11:44.440]  其實是很困難的
[00:11:44.440 --> 00:11:47.720]  在這十四節的聖經裡面
[00:11:47.720 --> 00:11:49.040]  可以分為四段
[00:11:49.040 --> 00:11:49.840]  四小段
[00:11:49.840 --> 00:11:52.320]  每一段其實都是跟十字架有關
[00:11:52.320 --> 00:11:55.200]  每一段都是以十字架為中心
[00:11:55.200 --> 00:11:58.080]  分別是十字架的道理
[00:11:58.080 --> 00:11:59.960]  十字架的基督
[00:11:59.960 --> 00:12:01.920]  十字架的道路
[00:12:01.920 --> 00:12:03.560]  最後是十字架的人生
[00:12:03.560 --> 00:12:07.000]  我想你明白整個思想
[00:12:07.000 --> 00:12:10.680]  是要引發你去活出一個十字架的人生
[00:12:10.680 --> 00:12:12.920]  你明白前面道理嗎
[00:12:12.920 --> 00:12:14.800]  有時候有些人很喜歡
[00:12:14.800 --> 00:12:16.000]  基督教教義
[00:12:16.000 --> 00:12:17.320]  這樣說一大輪
[00:12:17.320 --> 00:12:19.400]  但是討論完之後走出去
[00:12:19.400 --> 00:12:21.600]  繼續活著自己的人生
[00:12:21.600 --> 00:12:23.640]  不,這不是我們在說的
[00:12:23.640 --> 00:12:26.200]  我們要的是從道理
[00:12:26.200 --> 00:12:28.440]  轉化為道成了肉身住在
[00:12:28.440 --> 00:12:29.240]  他們當中
[00:12:29.240 --> 00:12:33.520]  保羅最終要他們活出一個十字架的人生
[00:12:33.520 --> 00:12:36.120]  我想快快跟你一起讀過這段聖經
[00:12:36.120 --> 00:12:38.280]  引發我們去想最後
[00:12:38.280 --> 00:12:41.400]  最重要什麼是一個十字架的人生
[00:12:41.400 --> 00:12:46.000]  我們從十字架的道理開始
[00:12:46.000 --> 00:12:47.840]  前書第一章第十八節
[00:12:47.840 --> 00:12:49.720]  因為十字架的道理
[00:12:49.720 --> 00:12:52.720]  在那滅亡的人看為愚絕
[00:12:52.720 --> 00:12:54.560]  在我們得救的人
[00:12:54.560 --> 00:12:57.360]  卻是上帝的大能
[00:12:57.360 --> 00:12:59.080]  猶太人要的是神職
[00:12:59.080 --> 00:13:02.560]  希臘人要的求的是智慧
[00:13:02.560 --> 00:13:04.280]  我不知道你明不明白保羅說什麼
[00:13:04.280 --> 00:13:07.720]  保羅說十字架的道理在本質上
[00:13:07.720 --> 00:13:11.160]  與世界其實是背道而馳的
[00:13:11.160 --> 00:13:13.400]  信息其實是與世界背道而馳
[00:13:13.400 --> 00:13:17.000]  猶太人要的是神職
[00:13:17.000 --> 00:13:18.880]  是耶穌不給他的
[00:13:18.880 --> 00:13:20.200]  你在說什麼
[00:13:20.200 --> 00:13:22.000]  耶穌行了很多的神職
[00:13:22.000 --> 00:13:24.920]  難道耶穌行的神職還不夠多
[00:13:24.920 --> 00:13:26.080]  猶太人要的是神職
[00:13:26.080 --> 00:13:27.720]  耶穌不給他神職
[00:13:27.720 --> 00:13:28.320]  是不是
[00:13:28.320 --> 00:13:29.440]  不是
[00:13:29.440 --> 00:13:31.680]  問題不是耶穌能否行神職
[00:13:31.680 --> 00:13:34.120]  問題是耶穌不願意
[00:13:34.120 --> 00:13:36.920]  使用祂行神職的大能
[00:13:36.920 --> 00:13:41.440]  幫他們成就今生今世的榮耀
[00:13:41.440 --> 00:13:45.640]  這是耶穌最終被釘在十字架上的真正原因
[00:13:45.640 --> 00:13:49.280]  不是祂沒有力量去行神職
[00:13:49.280 --> 00:13:52.800]  而是祂拒絕使用祂的神職大能
[00:13:52.800 --> 00:13:54.680]  為猶太人打光山
[00:13:54.680 --> 00:13:56.680]  追求地上的權力地位
[00:13:56.680 --> 00:13:57.880]  富貴
[00:13:57.880 --> 00:13:58.560]  榮華
[00:13:58.560 --> 00:13:59.880]  你明不明白
[00:13:59.880 --> 00:14:03.080]  猶太人想耶穌做他們王
[00:14:03.080 --> 00:14:05.120]  想祂用祂的神職
[00:14:05.120 --> 00:14:05.960]  五餅魚
[00:14:05.960 --> 00:14:07.120]  五餅魚要做什麼
[00:14:07.120 --> 00:14:08.240]  打仗的時候
[00:14:08.240 --> 00:14:10.080]  要有軍糧
[00:14:10.080 --> 00:14:11.280]  厲害嗎
[00:14:11.280 --> 00:14:12.680]  耶穌五餅魚
[00:14:12.680 --> 00:14:13.560]  成功了
[00:14:13.560 --> 00:14:14.800]  多少兵都可以
[00:14:14.800 --> 00:14:16.280]  有意志
[00:14:16.280 --> 00:14:17.280]  死不去
[00:14:17.280 --> 00:14:17.920]  死士
[00:14:17.920 --> 00:14:18.680]  不能去
[00:14:18.680 --> 00:14:20.080]  一定贏
[00:14:20.080 --> 00:14:21.200]  耶穌拒絕
[00:14:21.200 --> 00:14:24.680]  所以耶穌被釘死在十字架上
[00:14:24.680 --> 00:14:26.280]  十字架道理
[00:14:26.280 --> 00:14:28.800]  不求地上的榮耀
[00:14:28.800 --> 00:14:31.520]  不求世人的智慧
[00:14:31.520 --> 00:14:32.760]  但保羅說
[00:14:32.760 --> 00:14:34.280]  我對於我們得救的人
[00:14:34.280 --> 00:14:38.480]  卻是上帝的大能
[00:14:38.480 --> 00:14:41.760]  大能在希臘文裡面是dunamis
[00:14:41.760 --> 00:14:44.480]  大家聽到英文叫dynamy
[00:14:44.480 --> 00:14:46.160]  很相似的東西
[00:14:46.160 --> 00:14:47.560]  炸彈
[00:14:47.560 --> 00:14:49.440]  福音是上帝的炸彈
[00:14:49.440 --> 00:14:51.480]  福音要炸死我們
[00:14:51.480 --> 00:14:52.680]  炸死我們的舊人
[00:14:52.680 --> 00:14:54.680]  炸死我們的老外
[00:14:54.680 --> 00:14:56.440]  福音要粉碎我們
[00:14:56.440 --> 00:15:00.720]  對世界智慧能力地位的追求
[00:15:00.720 --> 00:15:02.320]  你可以這樣想嗎
[00:15:02.320 --> 00:15:04.080]  It's the power of God unto salvation
[00:15:04.080 --> 00:15:06.960]  上帝的炸彈炸你什麼
[00:15:06.960 --> 00:15:14.040]  炸你對世界智慧能力地位的追求
[00:15:14.040 --> 00:15:16.280]  我們看第二段
[00:15:16.280 --> 00:15:17.880]  十字架的基督
[00:15:17.880 --> 00:15:18.800]  不過繼續
[00:15:18.800 --> 00:15:22.600]  我們卻是全被釘十字架的基督
[00:15:22.600 --> 00:15:25.080]  對於猶太人是半腳石
[00:15:25.080 --> 00:15:27.760]  對於外邦人是愚蟀
[00:15:27.760 --> 00:15:29.120]  對於那蒙照
[00:15:29.120 --> 00:15:31.840]  無論是猶太人希臘人
[00:15:31.840 --> 00:15:34.280]  基督總是上帝的大能
[00:15:34.280 --> 00:15:36.720]  上帝的智慧
[00:15:36.720 --> 00:15:40.160]  十字架的基督對猶太人而言是半腳石
[00:15:40.160 --> 00:15:43.520]  對於外邦人希臘人而言是愚蟀
[00:15:43.520 --> 00:15:44.720]  完全相反的統勢
[00:15:44.720 --> 00:15:45.480]  為什麼
[00:15:45.480 --> 00:15:47.920]  因為跟隨耶穌
[00:15:47.920 --> 00:15:49.720]  十字架上的君王
[00:15:49.720 --> 00:15:52.520]  不僅不會讓你名成利就
[00:15:52.520 --> 00:15:54.880]  富貴榮華
[00:15:54.880 --> 00:15:58.920]  基督徒更是會因為十字架的福音
[00:15:58.920 --> 00:16:00.280]  被世人白眼
[00:16:00.280 --> 00:16:01.840]  失去財產
[00:16:01.840 --> 00:16:03.480]  遭遇患難和逼迫
[00:16:03.480 --> 00:16:07.680]  我所說的一切都是新約聖經中發生的
[00:16:07.680 --> 00:16:10.880]  所以簡單來說
[00:16:10.880 --> 00:16:15.040]  跟隨耶穌沒有好處
[00:16:15.040 --> 00:16:15.840]  可能有人會說
[00:16:15.840 --> 00:16:18.080]  不是的林牧師你在說什麼
[00:16:18.080 --> 00:16:20.000]  我是教會長大的
[00:16:20.000 --> 00:16:21.280]  過去二十多三十年
[00:16:21.280 --> 00:16:23.880]  你知道我聽過多少見證
[00:16:23.880 --> 00:16:25.680]  所有見證會怎麼說
[00:16:25.680 --> 00:16:27.480]  我以前很不濟
[00:16:27.480 --> 00:16:29.720]  那時候不知道怎麼辦
[00:16:29.720 --> 00:16:32.680]  感謝上帝教會大小上下
[00:16:32.680 --> 00:16:34.280]  二十四歲要我討論
[00:16:34.280 --> 00:16:35.920]  現在不僅過關了
[00:16:35.920 --> 00:16:39.640]  我現在發了
[00:16:39.640 --> 00:16:41.080]  有沒有聽過這樣的事情
[00:16:41.080 --> 00:16:44.080]  我以前在美國聽過一個
[00:16:44.080 --> 00:16:47.080]  很有名的中國人教授
[00:16:47.080 --> 00:16:48.400]  就是香港人
[00:16:48.400 --> 00:16:50.200]  當然不說名字
[00:16:50.200 --> 00:16:52.800]  他是做了教授
[00:16:52.800 --> 00:16:54.480]  接著他有一次開報道會
