
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹,復活節快樂!
[00:03:41.000 --> 00:03:45.000]  二者之間是一個極其密切的關係
[00:03:45.000 --> 00:03:48.000]  三日之前我們有受虎節的崇拜
[00:03:48.000 --> 00:03:50.000]  我們都說到馴服
[00:03:50.000 --> 00:03:53.000]  我們就說到要學孝主耶穌的馴服
[00:03:53.000 --> 00:03:55.000]  今天復活節的主日
[00:03:55.000 --> 00:03:59.000]  我們一齊思想的是信心的訊息
[00:03:59.000 --> 00:04:03.000]  信心和馴服是彼此相連的
[00:04:03.000 --> 00:04:06.000]  因此信靠馴服
[00:04:06.000 --> 00:04:09.000]  是我們常常說到基督徒追求的方向
[00:04:09.000 --> 00:04:11.000]  因為信靠上帝
[00:04:11.000 --> 00:04:13.000]  因為相信神
[00:04:13.000 --> 00:04:17.000]  我們就可以排除萬難去馴服神
[00:04:17.000 --> 00:04:20.000]  因為上帝所給我們的旨意和引導
[00:04:20.000 --> 00:04:22.000]  是光明的路
[00:04:22.000 --> 00:04:25.000]  但是有些時候要付一些代價
[00:04:25.000 --> 00:04:26.000]  但是憑著信心
[00:04:26.000 --> 00:04:28.000]  我們就願意付出代價
[00:04:28.000 --> 00:04:31.000]  來順從神給我們的路
[00:04:31.000 --> 00:04:33.000]  在信心裡面我們常常說
[00:04:33.000 --> 00:04:35.000]  上帝不會留下一樣好處
[00:04:35.000 --> 00:04:38.000]  不給一個敬畏祂的人
[00:04:38.000 --> 00:04:40.000]  因此我們學習敬畏祂
[00:04:40.000 --> 00:04:43.000]  順從祂
[00:04:43.000 --> 00:04:45.000]  因為知道我們不會受虧損
[00:04:45.000 --> 00:04:47.000]  因此在信心當中
[00:04:47.000 --> 00:04:49.000]  我們可以馴服上帝
[00:04:49.000 --> 00:04:52.000]  可以聽從神給我們的指引
[00:04:52.000 --> 00:04:54.000]  來到聖經中的第十一章的時候
[00:04:54.000 --> 00:04:56.000]  我們看到一個很重要的
[00:04:56.000 --> 00:04:58.000]  耶穌所行的神蹟
[00:04:58.000 --> 00:05:02.000]  就是叫拉撒路從死裡復活過來
[00:05:02.000 --> 00:05:05.000]  當宗主向我們發出一個呼籲
[00:05:05.000 --> 00:05:10.000]  你若信就必看見神的榮耀
[00:05:10.000 --> 00:05:13.000]  因此我們一起思想一個信心的呼喚
[00:05:13.000 --> 00:05:17.000]  我們都來到回應主對我們的勉勵
[00:05:17.000 --> 00:05:18.000]  我們回到聖經的時候
[00:05:18.000 --> 00:05:22.000]  看到在聖經預漢福音第十一章
[00:05:22.000 --> 00:05:25.000]  在當中的前面第六節就提到
[00:05:25.000 --> 00:05:30.000]  當時耶穌聽見祂的朋友拉撒路病了
[00:05:30.000 --> 00:05:35.000]  似乎祂應該會馬上去治好祂朋友的病
[00:05:35.000 --> 00:05:40.000]  但聖經說主耶穌留在所住的地方多兩天
[00:05:40.000 --> 00:05:42.000]  好像有點拖延
[00:05:42.000 --> 00:05:45.000]  但祂過了兩天才出發
[00:05:45.000 --> 00:05:50.000]  所以到了第十七節的時候
[00:05:50.000 --> 00:05:51.000]  耶穌到了
[00:05:51.000 --> 00:05:56.000]  知道拉撒路在墳墓裡已經四天了
[00:05:56.000 --> 00:05:57.000]  到了那時候
[00:05:57.000 --> 00:05:59.000]  拉撒路已經死了四天了
[00:05:59.000 --> 00:06:00.000]  不僅病了
[00:06:00.000 --> 00:06:02.000]  而且病死了
[00:06:02.000 --> 00:06:04.000]  很多人都會有一個問題
[00:06:04.000 --> 00:06:06.000]  為什麼耶穌要拖延呢?
[00:06:06.000 --> 00:06:08.000]  為什麼隔了那麼久
[00:06:08.000 --> 00:06:10.000]  死了之後才去到
[00:06:10.000 --> 00:06:13.000]  那個時候都治不了祂呢?
[00:06:13.000 --> 00:06:14.000]  很多的疑問
[00:06:14.000 --> 00:06:18.000]  所以你發覺當拉撒路的姐姐瑪大
[00:06:18.000 --> 00:06:21.000]  一見到耶穌的時候就問這個問題
[00:06:21.000 --> 00:06:24.000]  大家看第二十一節
[00:06:24.000 --> 00:06:25.000]  瑪大對耶穌說
[00:06:25.000 --> 00:06:32.000]  主啊 如果祢早在這裡 我的兄弟就不會死了
[00:06:32.000 --> 00:06:34.000]  瑪大未必是埋怨耶穌
[00:06:34.000 --> 00:06:36.000]  因為後來他也會清楚宣告
[00:06:36.000 --> 00:06:39.000]  耶穌是尼塞亞是神的兒子
[00:06:39.000 --> 00:06:42.000]  但很明顯他內心有些不明白
[00:06:42.000 --> 00:06:46.000]  為什麼主會拖延那麼遲才來到呢?
[00:06:46.000 --> 00:06:49.000]  他心裡有很多失望的情緒
[00:06:49.000 --> 00:06:51.000]  我想他心裡一定會想
[00:06:51.000 --> 00:06:53.000]  如果主早一點來到
[00:06:53.000 --> 00:06:55.000]  適時地來到
[00:06:55.000 --> 00:06:58.000]  我的兄弟應該是可以不用死的
[00:06:58.000 --> 00:07:00.000]  但現在死了
[00:07:00.000 --> 00:07:04.000]  覺得很惋惜 很不明白
[00:07:04.000 --> 00:07:05.000]  各位靈智妹
[00:07:05.000 --> 00:07:08.000]  有些時候你和我遇到一些生活上的困難
[00:07:08.000 --> 00:07:12.000]  一些突然間來到的苦困
[00:07:12.000 --> 00:07:15.000]  或者我們所愛的親友
[00:07:15.000 --> 00:07:17.000]  甚至是基督徒的親友
[00:07:17.000 --> 00:07:21.000]  突然間患了一些重的病
[00:07:21.000 --> 00:07:23.000]  甚至突然間死亡
[00:07:23.000 --> 00:07:25.000]  有些時候都難以明白
[00:07:25.000 --> 00:07:28.000]  為什麼神容許這件事情發生
[00:07:28.000 --> 00:07:32.000]  有時我們看到報紙的一些意外
[00:07:32.000 --> 00:07:34.000]  其中一些是基督徒
[00:07:34.000 --> 00:07:35.000]  我們都不明白
[00:07:35.000 --> 00:07:38.000]  為什麼神容許這些事情發生
[00:07:38.000 --> 00:07:40.000]  但你一定記得聖經詩篇116篇
[00:07:40.000 --> 00:07:42.000]  我們上上講到
[00:07:42.000 --> 00:07:43.000]  聖經提到
[00:07:43.000 --> 00:07:45.000]  在耶和華的眼中
[00:07:45.000 --> 00:07:50.000]  看聖文的死極其寶貴
[00:07:50.000 --> 00:07:51.000]  在神眼中
[00:07:51.000 --> 00:07:53.000]  祂每一個子民的死亡
[00:07:53.000 --> 00:07:56.000]  都是祂自己很重視
[00:07:56.000 --> 00:07:59.000]  祂很留心他們的生命很寶貴
[00:07:59.000 --> 00:08:01.000]  但為什麼神會容許人
[00:08:01.000 --> 00:08:04.000]  好像在一些不適當的時候
[00:08:04.000 --> 00:08:06.000]  就要離世呢?
[00:08:06.000 --> 00:08:09.000]  有些時候我們可以明白
[00:08:09.000 --> 00:08:11.000]  如果你留心一些宣教士
[00:08:11.000 --> 00:08:13.000]  他們殉道的故事
[00:08:13.000 --> 00:08:16.000]  你會明白神有祂特別的計劃
[00:08:16.000 --> 00:08:17.000]  我們過去
[00:08:17.000 --> 00:08:19.000]  如果你記得我們曾經講到
[00:08:19.000 --> 00:08:21.000]  在1956年
[00:08:21.000 --> 00:08:25.000]  一個近期有殉道的故事
[00:08:25.000 --> 00:08:26.000]  在厄瓜多爾的地方
[00:08:26.000 --> 00:08:30.000]  五位宣教士一時間同時死亡
[00:08:30.000 --> 00:08:34.000]  他們去到一些華族的土族當中
[00:08:34.000 --> 00:08:35.000]  在他們中間
[00:08:35.000 --> 00:08:37.000]  預備將福音帶給他們
[00:08:37.000 --> 00:08:38.000]  一落機
[00:08:38.000 --> 00:08:40.000]  就一大群土族湧過來
[00:08:40.000 --> 00:08:44.000]  用矛槍就馬上殺死他們
[00:08:44.000 --> 00:08:45.000]  很傷心的事情
[00:08:45.000 --> 00:08:47.000]  整個世界都轟動
[00:08:47.000 --> 00:08:49.000]  經過了大概十九個月之後
[00:08:49.000 --> 00:08:52.000]  有兩位姊妹再去到他們中間
[00:08:52.000 --> 00:08:55.000]  一位是飛機師的妹妹
[00:08:55.000 --> 00:08:57.000]  另一位是一位宣教士
[00:08:57.000 --> 00:08:59.000]  被殺的宣教士的太太
[00:08:59.000 --> 00:09:01.000]  Elizabeth Elliott
[00:09:01.000 --> 00:09:03.000]  去到的時候
[00:09:03.000 --> 00:09:06.000]  土族對他們接拿
[00:09:06.000 --> 00:09:09.000]  出乎意料容許他們留在他們中間
[00:09:09.000 --> 00:09:10.000]  因此他們就在他們中間
[00:09:10.000 --> 00:09:12.000]  將福音帶給他們
[00:09:12.000 --> 00:09:14.000]  經過了十年
[00:09:14.000 --> 00:09:15.000]  1966年
[00:09:15.000 --> 00:09:17.000]  他們的教會已經成立了
[00:09:17.000 --> 00:09:20.000]  舉行一次的洗禮
[00:09:20.000 --> 00:09:22.000]  在洗禮當中一位很特別的人物
[00:09:22.000 --> 00:09:25.000]  就是一個被殺的飛機師的女兒
[00:09:25.000 --> 00:09:29.000]  接受教會的兩位領袖為她施洗
[00:09:29.000 --> 00:09:32.000]  這兩位領袖當時有份殺她爸爸的
[00:09:32.000 --> 00:09:34.000]  這些土族的酋長
[00:09:34.000 --> 00:09:37.000]  但後來成為了教會的領袖
[00:09:37.000 --> 00:09:41.000]  這個聚會很多人都哭
[00:09:41.000 --> 00:09:42.000]  不是哀傷
[00:09:42.000 --> 00:09:44.000]  而是感受神的能力
[00:09:44.000 --> 00:09:47.000]  奇妙地將生命改變
[00:09:47.000 --> 00:09:50.000]  以致將很多的仇恨清除
[00:09:50.000 --> 00:09:53.000]  讓很多的生命轉向上帝
[00:09:53.000 --> 00:09:55.000]  你看這些宣教歷史的時候
[00:09:55.000 --> 00:09:56.000]  你會有些時候會明白
[00:09:56.000 --> 00:09:58.000]  神有很奇妙的計劃
[00:09:58.000 --> 00:10:01.000]  未必是你和我可以馬上了解
[00:10:01.000 --> 00:10:03.000]  但有些時候
[00:10:03.000 --> 00:10:04.000]  我們仍然等候明白
[00:10:04.000 --> 00:10:06.000]  去到天家的時候會明白
[00:10:06.000 --> 00:10:08.000]  為什麼有些我們親愛的人
[00:10:08.000 --> 00:10:11.000]  他們會有這些遭遇
[00:10:11.000 --> 00:10:13.000]  但回到聖經的時候你會發覺
[00:10:13.000 --> 00:10:16.000]  拉實到死有一個原因
[00:10:16.000 --> 00:10:18.000]  是主耶穌跟我們說的
[00:10:18.000 --> 00:10:21.000]  在第十五節你看一看
[00:10:21.000 --> 00:10:22.000]  第十五節
[00:10:22.000 --> 00:10:25.000]  「我為你們歡喜,為門徒歡喜
[00:10:25.000 --> 00:10:27.000]  因為我不在那裡
[00:10:27.000 --> 00:10:29.000]  是要使你們相信
[00:10:29.000 --> 00:10:32.000]  現在我們到他那裡去吧」
[00:10:32.000 --> 00:10:35.000]  耶穌告訴門徒知道
[00:10:35.000 --> 00:10:38.000]  我不馬上去是為了你們的緣故
[00:10:38.000 --> 00:10:42.000]  讓你們不單見到我能夠叫病人康復
[00:10:42.000 --> 00:10:46.000]  是可以叫死了的人復活
[00:10:46.000 --> 00:10:49.000]  讓你們知道我是生命的主宰
[00:10:49.000 --> 00:10:52.000]  以致你們可以相信
[00:10:52.000 --> 00:10:54.000]  為了讓很多人真的接受
[00:10:54.000 --> 00:10:56.000]  耶穌基督是生命的主
[00:10:56.000 --> 00:10:59.000]  主樂意延後幾天
[00:10:59.000 --> 00:11:02.000]  來做更大的神蹟
[00:11:02.000 --> 00:11:06.000]  當然當馬大不明白的時候
[00:11:06.000 --> 00:11:07.000]  耶穌安慰他
[00:11:07.000 --> 00:11:11.000]  你看看經文二十三節
[00:11:11.000 --> 00:11:13.000]  耶穌對他說
[00:11:13.000 --> 00:11:16.000]  「你的兄弟必會復活」
[00:11:16.000 --> 00:11:18.000]  當時馬大不是很明白
[00:11:18.000 --> 00:11:21.000]  以為耶穌在說將來的復活的事情
[00:11:21.000 --> 00:11:23.000]  但是耶穌告訴他不是
[00:11:23.000 --> 00:11:24.000]  二十五節
[00:11:24.000 --> 00:11:27.000]  我請大家一起讀出二十五節
[00:11:27.000 --> 00:11:31.000]  耶穌說「我就是復活和生命
[00:11:31.000 --> 00:11:36.000]  信我的人雖然死了也要活著」
[00:11:36.000 --> 00:11:40.000]  耶穌說「我就是復活,我就是生命」
[00:11:40.000 --> 00:11:42.000]  英文很直接地說
[00:11:42.000 --> 00:11:46.000]  「I am the resurrection, I am the life」
[00:11:46.000 --> 00:11:51.000]  「我就是復活,我就是生命」
[00:11:51.000 --> 00:11:55.000]  不只是說耶穌將會死亡,將會復活
[00:11:55.000 --> 00:11:58.000]  而是說我現在,我就是
[00:11:58.000 --> 00:12:01.000]  得著耶穌基督就得著復活
[00:12:01.000 --> 00:12:04.000]  得著耶穌基督就得著生命
[00:12:04.000 --> 00:12:06.000]  不是在歷史當中
[00:12:06.000 --> 00:12:08.000]  不單只是將來發生
[00:12:08.000 --> 00:12:11.000]  而是此時此刻
[00:12:11.000 --> 00:12:17.000]  我們可以經歷耶穌基督的復活能力
[00:12:17.000 --> 00:12:20.000]  在當中我們會看到主將一個
[00:12:20.000 --> 00:12:23.000]  很重要的盼望給我們
[00:12:23.000 --> 00:12:25.000]  是今天,此刻
[00:12:25.000 --> 00:12:29.000]  耶穌基督已經是你的盼望
[00:12:29.000 --> 00:12:32.000]  我記得我曾經和靚姐妹分享過一件事
[00:12:32.000 --> 00:12:34.000]  很多年之前,當我在神學院
[00:12:34.000 --> 00:12:39.000]  有一次和一班神學生同學一起去打籃球
[00:12:39.000 --> 00:12:42.000]  去打籃球的時候,大家很開心有機會做運動
[00:12:42.000 --> 00:12:44.000]  在開始打球的時候
[00:12:44.000 --> 00:12:46.000]  有一個同學就提議
[00:12:46.000 --> 00:12:48.000]  我們先祈禱
[00:12:48.000 --> 00:12:50.000]  我當時深有一種感覺
[00:12:50.000 --> 00:12:53.000]  哇,那些神學生是很勁拳的
[00:12:53.000 --> 00:12:55.000]  不單只是做祈禱
[00:12:55.000 --> 00:12:57.000]  打球之前也會祈禱
[00:12:57.000 --> 00:13:00.000]  他一直在祈禱,求神保守我們
[00:13:00.000 --> 00:13:03.000]  讓我們沒有一個同學會受傷
[00:13:03.000 --> 00:13:06.000]  讓我們可以有愉快又好的運動
[00:13:06.000 --> 00:13:08.000]  我說阿們
[00:13:08.000 --> 00:13:10.000]  阿們完之後十分鐘
[00:13:10.000 --> 00:13:12.000]  有一個同學受傷了
[00:13:12.000 --> 00:13:14.000]  這個就是蕭秀華
[00:13:14.000 --> 00:13:17.000]  我不小心自己滑倒
[00:13:17.000 --> 00:13:20.000]  衝力很猛,一手撐到地上
[00:13:20.000 --> 00:13:24.000]  即時我就脫臼和裂骨
[00:13:24.000 --> 00:13:27.000]  我看著自己的手,小小變形
[00:13:27.000 --> 00:13:30.000]  但當時立時想起來
[00:13:30.000 --> 00:13:32.000]  剛才有同學騎完肚子
[00:13:32.000 --> 00:13:36.000]  但心裡有一種很特別的感動
[00:13:36.000 --> 00:13:38.000]  既然站了一肚子
[00:13:38.000 --> 00:13:40.000]  神仍然容許我跌倒
[00:13:40.000 --> 00:13:43.000]  一定有祂的意思
[00:13:43.000 --> 00:13:46.000]  因此不知從何而來的一種盼望
[00:13:46.000 --> 00:13:48.000]  在我的心裡
[00:13:48.000 --> 00:13:50.000]  我知道主會保守著
[00:13:50.000 --> 00:13:52.000]  在那一刻
[00:13:52.000 --> 00:13:54.000]  好像一種天上的盼望
[00:13:54.000 --> 00:13:56.000]  在我心裡
[00:13:56.000 --> 00:13:58.000]  後來的事情你或許會記得
[00:13:58.000 --> 00:14:00.000]  很多人以為我要停學
[00:14:00.000 --> 00:14:02.000]  因為我要打石膏
[00:14:02.000 --> 00:14:04.000]  很多的治療
[00:14:04.000 --> 00:14:06.000]  但想不到那個學期
[00:14:06.000 --> 00:14:10.000]  我完成的學分比一般同學都要多
[00:14:10.000 --> 00:14:12.000]  是我不會明白
[00:14:12.000 --> 00:14:15.000]  為什麼仍然可以完成我的課程
[00:14:15.000 --> 00:14:19.000]  在那時候那種盼望的內心狀況
[00:14:19.000 --> 00:14:22.000]  是讓我心裡很驚訝
[00:14:22.000 --> 00:14:24.000]  在此時此刻
[00:14:24.000 --> 00:14:27.000]  當你面對著你面對的困難
[00:14:27.000 --> 00:14:31.000]  耶穌告訴你「我就是生命」
[00:14:31.000 --> 00:14:34.000]  你仍然在當中可以領受那份盼望
[00:14:34.000 --> 00:14:37.000]  來面對當時的困難
[00:14:37.000 --> 00:14:38.000]  我再說一件事情
[00:14:38.000 --> 00:14:40.000]  最近上個星期
[00:14:40.000 --> 00:14:43.000]  一位基督徒醫生跟我說
[00:14:43.000 --> 00:14:45.000]  他說很感謝上帝
[00:14:45.000 --> 00:14:47.000]  他在治療一位婆婆
[00:14:47.000 --> 00:14:49.000]  她的腳有一顆大瘡
[00:14:49.000 --> 00:14:53.000]  那些瘡將她的肉腐爛了
[00:14:53.000 --> 00:14:56.000]  因此在腳上有一個大的洞
[00:14:56.000 --> 00:14:59.000]  而且看到一些骨
[00:14:59.000 --> 00:15:03.000]  他一直覺得沒有辦法治療她
[00:15:03.000 --> 00:15:04.000]  但後來有人告訴他
[00:15:04.000 --> 00:15:06.000]  「你相信耶穌吧」
[00:15:06.000 --> 00:15:08.000]  他的女兒是基督徒
[00:15:08.000 --> 00:15:09.000]  他說「不行的」
[00:15:09.000 --> 00:15:13.000]  「以前我媽媽把我契了給孫悟空」
[00:15:13.000 --> 00:15:15.000]  「我不可以相信耶穌」
[00:15:15.000 --> 00:15:18.000]  「除非他治好我」
[00:15:18.000 --> 00:15:20.000]  很多基督徒為他祈禱
[00:15:20.000 --> 00:15:22.000]  一直為他祈禱關心他
[00:15:22.000 --> 00:15:23.000]  在十天之後
[00:15:23.000 --> 00:15:25.000]  醫生再幫他檢查
[00:15:25.000 --> 00:15:28.000]  醫生給了我一張照片
[00:15:28.000 --> 00:15:31.000]  在他的傷口上長滿了肉
[00:15:31.000 --> 00:15:35.000]  差不多鋪平了他的傷口
[00:15:35.000 --> 00:15:39.000]  醫生說他從未見過這樣的情況
[00:15:39.000 --> 00:15:42.000]  上帝在當中讓這位婆婆知道
[00:15:42.000 --> 00:15:45.000]  唯有主耶穌是上帝
[00:15:45.000 --> 00:15:47.000]  是賜生命的主
[00:15:47.000 --> 00:15:50.000]  有些時候他會成就一些事情
[00:15:50.000 --> 00:15:54.000]  讓我們知道生命有盼望
[00:15:54.000 --> 00:15:59.000]  可以領受神給我們生命的那份恩典
[00:15:59.000 --> 00:16:00.000]  在當時他再說
[00:16:00.000 --> 00:16:04.000]  你再看剛才二十五節
[00:16:04.000 --> 00:16:06.000]  「我就是復活和生命」
[00:16:06.000 --> 00:16:10.000]  「信我的人雖然死了也要活著」
[00:16:10.000 --> 00:16:12.000]  和學本說「也必復活」
[00:16:12.000 --> 00:16:15.000]  這裡所說的不是說將來的復活
[00:16:15.000 --> 00:16:17.000]  而是說雖然死了
[00:16:17.000 --> 00:16:20.000]  他仍然活著
[00:16:20.000 --> 00:16:21.000]  他雖然死了
[00:16:21.000 --> 00:16:23.000]  但他已經得到重生
[00:16:23.000 --> 00:16:26.000]  所以他裡面的生命是不會死的
[00:16:26.000 --> 00:16:29.000]  他仍然要活著
[00:16:29.000 --> 00:16:31.000]  所以主耶穌二十六節說
[00:16:31.000 --> 00:16:34.000]  所有活著又信我的人
[00:16:34.000 --> 00:16:37.000]  必定永遠不死
[00:16:37.000 --> 00:16:38.000]  在活著的時候
[00:16:38.000 --> 00:16:41.000]  信主已經領受重生
[00:16:41.000 --> 00:16:45.000]  所以你不會經歷真正的死亡
[00:16:45.000 --> 00:16:47.000]  我們肉體會死亡
[00:16:47.000 --> 00:16:53.000]  那個只不過是一個外在的身體
[00:16:53.000 --> 00:16:55.000]  一個表面的死亡
[00:16:55.000 --> 00:16:59.000]  但你裡面的生命是不會死的
[00:16:59.000 --> 00:17:01.000]  你記得主耶穌和旁邊的犯人說
[00:17:01.000 --> 00:17:03.000]  釘十字架的時候
[00:17:03.000 --> 00:17:05.000]  他向耶穌求恩典
[00:17:05.000 --> 00:17:11.000]  耶穌說「今天你要和我在樂園裡了」
[00:17:11.000 --> 00:17:15.000]  在此刻他的生命已經得到重生
[00:17:15.000 --> 00:17:18.000]  而且會延續到永恆
[00:17:18.000 --> 00:17:20.000]  但主耶穌問了一個問題
[00:17:20.000 --> 00:17:24.000]  祂說「你信者華麼?」
[00:17:24.000 --> 00:17:25.000]  各位弟兄姊妹
[00:17:25.000 --> 00:17:27.000]  如果你已經是信主的人
[00:17:27.000 --> 00:17:32.000]  你是否相信耶穌基督給你的應許
[00:17:32.000 --> 00:17:35.000]  你在再生的時候信主
[00:17:35.000 --> 00:17:38.000]  你要永遠活著
[00:17:38.000 --> 00:17:42.000]  這個正是主對我們清楚的應許
[00:17:42.000 --> 00:17:44.000]  我們再看下一個經文
[00:17:44.000 --> 00:17:46.000]  你會發現一件事情就是
[00:17:46.000 --> 00:17:49.000]  耶穌當時因為一件事情哭泣
[00:17:49.000 --> 00:17:53.000]  所以你記得剛才我們讀過的聖經所說
[00:17:53.000 --> 00:18:01.000]  我們看後面的第三十五節
[00:18:01.000 --> 00:18:04.000]  「耶穌哭了」
[00:18:04.000 --> 00:18:05.000]  四個字
[00:18:05.000 --> 00:18:09.000]  但是很清楚將主耶穌的感情表達出來
[00:18:09.000 --> 00:18:11.000]  當然祂有一種憐憫的心
[00:18:11.000 --> 00:18:14.000]  去到祂所愛的人死亡有一種傷痛
[00:18:14.000 --> 00:18:17.000]  但這種哭泣
[00:18:17.000 --> 00:18:19.000]  不單是好像很無奈
[00:18:19.000 --> 00:18:21.000]  面對死亡不知如何是好
[00:18:21.000 --> 00:18:22.000]  很難受
[00:18:22.000 --> 00:18:24.000]  不單只是這樣
[00:18:24.000 --> 00:18:27.000]  這裡的心聖經用字眼描述耶穌的感情
