
[00:00:00.000 --> 00:00:03.000]  第一姐妹早晨
[00:03:43.000 --> 00:03:45.000]  在阿根廷將他捕獲
[00:03:45.000 --> 00:03:48.000]  再將他押解回耶路撒冷
[00:03:48.000 --> 00:03:51.000]  耶路撒冷當局就以人道的罪名
[00:03:51.000 --> 00:03:53.000]  總共有15條起訴他
[00:03:53.000 --> 00:03:56.000]  經過了一個過多月的審訊
[00:03:56.000 --> 00:03:58.000]  結果就是罪成
[00:03:58.000 --> 00:04:02.000]  最終就去到1962年的6月1日
[00:04:02.000 --> 00:04:04.000]  就正式處死
[00:04:04.000 --> 00:04:08.000]  漢蘭厄蘭記載了艾希曼這個過程
[00:04:08.000 --> 00:04:11.000]  特別講到艾希曼他自己的自辯
[00:04:11.000 --> 00:04:13.000]  艾希曼當時他強調
[00:04:13.000 --> 00:04:16.000]  他自己只不過是整個齒輪系統裏面的
[00:04:16.000 --> 00:04:18.000]  其中的一環
[00:04:18.000 --> 00:04:24.000]  他的作用其實是帶動或傳動一些力量
[00:04:24.000 --> 00:04:26.000]  就像齒輪裏面的任何一個齒輪
[00:04:26.000 --> 00:04:29.000]  艾希曼相信自己當時所做的事
[00:04:29.000 --> 00:04:32.000]  都是當時國家法律所允許的
[00:04:32.000 --> 00:04:34.000]  合法的
[00:04:34.000 --> 00:04:36.000]  更加上他是一名軍人
[00:04:36.000 --> 00:04:41.000]  他只不過是服從和執行上級的命令
[00:04:41.000 --> 00:04:43.000]  漢蘭厄蘭他甚至乎形容
[00:04:43.000 --> 00:04:45.000]  因為他在現場
[00:04:45.000 --> 00:04:46.000]  在審訊的現場
[00:04:46.000 --> 00:04:47.000]  他甚至乎形容
[00:04:47.000 --> 00:04:49.000]  艾希曼並不是一個陰險的人
[00:04:49.000 --> 00:04:52.000]  覺得他完全不像一個劊子手
[00:04:52.000 --> 00:04:55.000]  而且他坐在犯人欄裏面的時候
[00:04:55.000 --> 00:04:59.000]  覺得他彬彬有禮
[00:04:59.000 --> 00:05:02.000]  漢蘭怎樣去解釋他自己的這種觀察呢
[00:05:02.000 --> 00:05:05.000]  他認為極權統治者是有極端的惡
[00:05:05.000 --> 00:05:10.000]  當然一直追溯到希特拉那裏
[00:05:10.000 --> 00:05:12.000]  極權的統治者他有極端的惡
[00:05:12.000 --> 00:05:14.000]  這個是第一種的邪惡
[00:05:14.000 --> 00:05:15.000]  而第二種的邪惡呢
[00:05:15.000 --> 00:05:19.000]  就是參與管治的人
[00:05:19.000 --> 00:05:24.000]  或者說是被統治者的平庸之惡
[00:05:24.000 --> 00:05:25.000]  他講的意思是甚麼呢
[00:05:25.000 --> 00:05:30.000]  他就說對於這些明顯不過的邪惡的行為
[00:05:30.000 --> 00:05:33.000]  如果我們不予抵制
[00:05:33.000 --> 00:05:35.000]  又或者不加限制
[00:05:35.000 --> 00:05:39.000]  甚至乎因為設身在一個制度和機制裏面
[00:05:39.000 --> 00:05:42.000]  自己甘心直接去參與其中
[00:05:42.000 --> 00:05:45.000]  這個就是平庸之惡
[00:05:45.000 --> 00:05:49.000]  所以整個惡事在昂蘭的眼中
[00:05:49.000 --> 00:05:55.000]  其實不單單是希特拉一個人的極端的邪惡
[00:05:55.000 --> 00:06:01.000]  其實很多人都參與了一個所謂平庸的邪惡在當中
[00:06:01.000 --> 00:06:02.000]  昂蘭的結論就是
[00:06:02.000 --> 00:06:05.000]  其實很多惡事能夠之所以發生
[00:06:05.000 --> 00:06:07.000]  是因為有很多平庸的人
[00:06:07.000 --> 00:06:12.000]  不假思索地去執行一些邪惡的命令
[00:06:12.000 --> 00:06:14.000]  我在這裏就想起了
[00:06:14.000 --> 00:06:18.000]  斯勞保羅在哥倫多前書裏的《愛的篇章》
[00:06:18.000 --> 00:06:20.000]  十三章的地方
[00:06:20.000 --> 00:06:21.000]  其中有一句
[00:06:21.000 --> 00:06:22.000]  他在這裏說
[00:06:22.000 --> 00:06:26.000]  愛是不喜歡不義
[00:06:26.000 --> 00:06:29.000]  只喜歡真理
[00:06:29.000 --> 00:06:30.000]  不喜歡不義
[00:06:30.000 --> 00:06:33.000]  只喜歡真理
[00:06:33.000 --> 00:06:35.000]  我想在保羅的眼中
[00:06:35.000 --> 00:06:39.000]  真正的愛是包含了要去辨識不義
[00:06:39.000 --> 00:06:42.000]  並且不會喜歡不義
[00:06:42.000 --> 00:06:45.000]  更加要努力去追尋真理
[00:06:45.000 --> 00:06:47.000]  因為有愛的人
[00:06:47.000 --> 00:06:50.000]  他只會喜歡真理
[00:06:50.000 --> 00:06:54.000]  如果有人在一個不義的世代
[00:06:54.000 --> 00:06:57.000]  想著的是自己可以置身事外
[00:06:57.000 --> 00:07:02.000]  或者單單去追求自己個人的安穩日落
[00:07:02.000 --> 00:07:06.000]  對於出現在他自己眼前或者四周的邪惡
[00:07:06.000 --> 00:07:07.000]  不聞不聞
[00:07:07.000 --> 00:07:13.000]  或者嘗試用一個平庸的態度去作為一個選項
[00:07:13.000 --> 00:07:16.000]  其實可能沒有認真地去活出愛
[00:07:16.000 --> 00:07:18.000]  因為沒有分辨到不義
[00:07:18.000 --> 00:07:21.000]  也沒有堅持去喜歡真理
[00:07:21.000 --> 00:07:23.000]  甚至邪惡的平庸
[00:07:23.000 --> 00:07:27.000]  是可以助長邪惡的滋長
[00:07:27.000 --> 00:07:29.000]  回到今天我要分享的經文
[00:07:29.000 --> 00:07:32.000]  今天我選取的是《永恆福音》十八章
[00:07:32.000 --> 00:07:35.000]  二十八至到三十八節上
[00:07:35.000 --> 00:07:37.000]  稍後可以翻開聖經
[00:07:37.000 --> 00:07:40.000]  一起看經文的段落
[00:07:40.000 --> 00:07:42.000]  在《永恆福音》十八章
[00:07:42.000 --> 00:07:44.000]  二十八到三十八節上
[00:07:44.000 --> 00:07:46.000]  這個大段落
[00:07:46.000 --> 00:07:48.000]  其實可以分成兩個小段
[00:07:48.000 --> 00:07:53.000]  第一個小段我把它切分在二十八到三十二節
[00:07:53.000 --> 00:07:57.000]  另一段就是三十三到三十八節上
[00:07:57.000 --> 00:08:01.000]  第一個小段的焦點其實都很清楚
[00:08:01.000 --> 00:08:04.000]  就是在猶太人和比拉多之間
[00:08:04.000 --> 00:08:07.000]  他們的對答或者互動
[00:08:07.000 --> 00:08:10.000]  首先就是斯勞約罕告訴我們
[00:08:10.000 --> 00:08:13.000]  江亞發和猶太人是十分十分謹慎
[00:08:13.000 --> 00:08:14.000]  謹慎甚麼呢
[00:08:14.000 --> 00:08:17.000]  就是謹慎他們猶太教的法規
[00:08:17.000 --> 00:08:20.000]  在十八章二十八節有這樣的記載
[00:08:20.000 --> 00:08:24.000]  那裏說他們自己卻不進衙門
[00:08:24.000 --> 00:08:29.000]  恐怕艷烈污穢不能吃如節的筵席
[00:08:29.000 --> 00:08:33.000]  逆衙門這個字是有多少受我們晚清文國初年
[00:08:33.000 --> 00:08:36.000]  整個文化理解所影響
[00:08:36.000 --> 00:08:40.000]  其實更加好的譯法就是現在現代中文譯本譯做總督府
[00:08:40.000 --> 00:08:45.000]  那個地方其實衙門給我們覺得好像是包青天審訊的地方
[00:08:45.000 --> 00:08:47.000]  其實不過在以前的衙門
[00:08:47.000 --> 00:08:51.000]  在後面其實往往就是官員的住宅
[00:08:51.000 --> 00:08:54.000]  事實上當時的地方
[00:08:54.000 --> 00:08:58.000]  比拉多所身處的地方在耶路撒冷其實是一個總督府
[00:08:58.000 --> 00:09:01.000]  它本身當然也可以是一個辦公的地方
[00:09:01.000 --> 00:09:03.000]  但主要是它自己
[00:09:03.000 --> 00:09:05.000]  它本身不是住宅在耶路撒冷
[00:09:05.000 --> 00:09:09.000]  是它來到耶路撒冷的其中一個辦公室兼住宅
[00:09:09.000 --> 00:09:14.000]  所以也就總督府可能是更加切合當時的處境
[00:09:14.000 --> 00:09:17.000]  無論是衙門或者總督府都好
[00:09:17.000 --> 00:09:20.000]  如果我們熟悉舊約的人都會知道
[00:09:20.000 --> 00:09:24.000]  猶太人是極少去到外邦人的住處
[00:09:24.000 --> 00:09:27.000]  因為他們會認為這樣等同沾染了污穢
[00:09:27.000 --> 00:09:30.000]  因為外邦人你跟他交往
[00:09:30.000 --> 00:09:38.000]  跟同桌吃飯其實是他們很細緻的律法規條裏面所不容許的
[00:09:38.000 --> 00:09:41.000]  當日耶穌被人壓來壓去那天
[00:09:41.000 --> 00:09:44.000]  其實是星期五的上午
[00:09:44.000 --> 00:09:46.000]  在當天的下午黃昏
[00:09:46.000 --> 00:09:49.000]  如月節就要到了
[00:09:49.000 --> 00:09:50.000]  正因為這樣
[00:09:50.000 --> 00:09:52.000]  如果去過外邦人的住處
[00:09:52.000 --> 00:09:54.000]  包括這個總督府
[00:09:54.000 --> 00:09:58.000]  而你在日間太陽落山之前
[00:09:58.000 --> 00:10:00.000]  你來不及沐浴更新
[00:10:00.000 --> 00:10:01.000]  不是就這樣淋一淋花灑
[00:10:01.000 --> 00:10:03.000]  那些禮儀有些程序的
[00:10:03.000 --> 00:10:06.000]  你來不及做個沐浴更新的程序的話
[00:10:06.000 --> 00:10:10.000]  那你帶著污穢就不可以吃如月節的晚餐
[00:10:10.000 --> 00:10:12.000]  那很大件事的
[00:10:12.000 --> 00:10:14.000]  等於好像年初一不讓你吃東西那樣
[00:10:14.000 --> 00:10:15.000]  一年都一次
[00:10:15.000 --> 00:10:17.000]  你不吃就很大件事
[00:10:17.000 --> 00:10:18.000]  所以他們就很謹慎
[00:10:18.000 --> 00:10:21.000]  所以從這個表面來看
[00:10:21.000 --> 00:10:25.000]  我相信對該亞法或者猶太人這種謹慎
[00:10:25.000 --> 00:10:28.000]  對猶太法規條的那種遵從
[00:10:28.000 --> 00:10:30.000]  我覺得是值得我們尊重
[00:10:30.000 --> 00:10:32.000]  甚至是敬佩的
[00:10:32.000 --> 00:10:34.000]  不過作者很巧妙
[00:10:34.000 --> 00:10:37.000]  說了一個很正面的畫面
[00:10:37.000 --> 00:10:38.000]  他們很遵守猶太法規
[00:10:38.000 --> 00:10:40.000]  但是當彼拉多問
[00:10:40.000 --> 00:10:43.000]  你們自己帶他去
[00:10:43.000 --> 00:10:45.000]  按照你們的律法去審問他
[00:10:45.000 --> 00:10:48.000]  那個他當然是在說耶穌
[00:10:48.000 --> 00:10:50.000]  彼拉多不想沾染這件事
[00:10:50.000 --> 00:10:53.000]  就想將耶穌彈回給他們
[00:10:53.000 --> 00:10:56.000]  誰知這班猶太人當然包含了該亞法在當中
[00:10:56.000 --> 00:11:00.000]  就說我們沒有殺人的權柄
[00:11:00.000 --> 00:11:04.000]  在十八章第三十一節赤裸裸的
[00:11:04.000 --> 00:11:08.000]  說出要將耶穌帶到你這個總督府
[00:11:08.000 --> 00:11:11.000]  就是要弄死他
[00:11:11.000 --> 00:11:13.000]  其實整個畫面
[00:11:13.000 --> 00:11:15.000]  我想若翰想告訴我們
[00:11:15.000 --> 00:11:16.000]  或者想反映得出
[00:11:16.000 --> 00:11:19.000]  該亞法和猶太人
[00:11:19.000 --> 00:11:21.000]  一方面好像煞有介事那樣
[00:11:21.000 --> 00:11:23.000]  去遵守猶太法規
[00:11:23.000 --> 00:11:27.000]  去到總督府就只是去總督府的外邊
[00:11:27.000 --> 00:11:29.000]  都不肯走進去
[00:11:29.000 --> 00:11:30.000]  但另一方面
[00:11:30.000 --> 00:11:33.000]  他們竟然在誣害耶穌
[00:11:33.000 --> 00:11:34.000]  動了殺機
[00:11:34.000 --> 00:11:37.000]  並且打算藉著彼拉多的手
[00:11:37.000 --> 00:11:40.000]  將耶穌置諸死地
[00:11:40.000 --> 00:11:42.000]  流無辜人的血
[00:11:42.000 --> 00:11:46.000]  在教育裏面有好幾處的經文都有提到
[00:11:46.000 --> 00:11:49.000]  特別在先知書裏面
[00:11:49.000 --> 00:11:51.000]  很明顯流無辜人的血
[00:11:51.000 --> 00:11:56.000]  是嚴重的違背摩西律法的精神
[00:11:56.000 --> 00:11:58.000]  我們現在這一刻在這個經文看到的就是
[00:11:58.000 --> 00:12:02.000]  該亞法和猶太人遵守法規那種的虛偽
[00:12:02.000 --> 00:12:06.000]  因為他們其實同時是踐踏著律法
[00:12:06.000 --> 00:12:09.000]  帶著殺機和他們的行動
[00:12:09.000 --> 00:12:11.000]  來到總督府的地方
[00:12:11.000 --> 00:12:13.000]  這是第一段的畫面
[00:12:13.000 --> 00:12:16.000]  第二段經文我們可以看看
[00:12:16.000 --> 00:12:18.000]  這個段落裏面主要是
[00:12:18.000 --> 00:12:21.000]  彼拉多和耶穌之間的對話
[00:12:21.000 --> 00:12:24.000]  這段對話其實包含了五個問號
[00:12:24.000 --> 00:12:27.000]  作者的寫作手法都很好
[00:12:27.000 --> 00:12:29.000]  他將當時對話裏面的問號
[00:12:29.000 --> 00:12:31.000]  很有系統地整理下來
[00:12:31.000 --> 00:12:35.000]  第一個問號就在十八章三十三節
[00:12:35.000 --> 00:12:36.000]  是彼拉多問的
[00:12:36.000 --> 00:12:40.000]  你是猶太人的黃魔?
[00:12:40.000 --> 00:12:42.000]  彼拉多進入他的總督府
[00:12:42.000 --> 00:12:43.000]  那些人不進去
[00:12:43.000 --> 00:12:45.000]  他就和耶穌進入總督府
[00:12:45.000 --> 00:12:48.000]  就開始審問耶穌
[00:12:48.000 --> 00:12:51.000]  似乎有多少都是職責所在
[00:12:51.000 --> 00:12:53.000]  民眾或者說猶太民眾
[00:12:53.000 --> 00:12:57.000]  將一個他們認為很嚴重罪行的人
[00:12:57.000 --> 00:12:59.000]  帶到總督府
[00:12:59.000 --> 00:13:02.000]  總督府都要按程序做一些事情
[00:13:02.000 --> 00:13:04.000]  所以就開始審問耶穌
[00:13:04.000 --> 00:13:10.000]  這就是彼拉多向耶穌發出的第一個問題
[00:13:10.000 --> 00:13:12.000]  大家看四方的時候都看到
[00:13:12.000 --> 00:13:16.000]  主耶穌很多時候都不會直接回答問題
[00:13:16.000 --> 00:13:19.000]  往往很多時候是用反問的方式
[00:13:19.000 --> 00:13:21.000]  來牽動討論
[00:13:21.000 --> 00:13:23.000]  這次也不例外
[00:13:23.000 --> 00:13:26.000]  耶穌基督就用反問的方式來問彼拉多
[00:13:26.000 --> 00:13:29.000]  這話是你自己說的
[00:13:29.000 --> 00:13:33.000]  還是別人論我對你說的呢?
[00:13:33.000 --> 00:13:36.000]  其實你可以從這個角度去看
[00:13:36.000 --> 00:13:40.000]  耶穌基督是嘗試打開一個對話的空間
[00:13:40.000 --> 00:13:43.000]  讓彼拉多有機會去想一想
[00:13:43.000 --> 00:13:48.000]  到底耶穌在他心目中的印象是怎樣的呢?
[00:13:48.000 --> 00:13:51.000]  他是聽猶太人的論述
[00:13:51.000 --> 00:13:54.000]  還是他自己對耶穌有一個親身的印象
[00:13:54.000 --> 00:13:58.000]  很多時候我們經常和大學的同學
[00:13:58.000 --> 00:13:59.000]  去查經也好
[00:13:59.000 --> 00:14:00.000]  聊天也好
[00:14:00.000 --> 00:14:01.000]  很多時候都說
[00:14:01.000 --> 00:14:05.000]  到底你和上帝的關係是一個二手的信仰
[00:14:05.000 --> 00:14:07.000]  還是一個一手的經驗呢?
[00:14:07.000 --> 00:14:08.000]  經常都這樣問
[00:14:08.000 --> 00:14:10.000]  其實耶穌有一個機會
[00:14:10.000 --> 00:14:12.000]  讓彼拉多和他有一個一手的
[00:14:12.000 --> 00:14:15.000]  面對面的交流交談的機會
[00:14:15.000 --> 00:14:16.000]  但很可惜
[00:14:16.000 --> 00:14:20.000]  彼拉多是無意把握和耶穌對話的機會
[00:14:20.000 --> 00:14:25.000]  他就向主耶穌提出了另一個反問
[00:14:25.000 --> 00:14:26.000]  這就是他第二個問題
[00:14:26.000 --> 00:14:28.000]  他說什麼呢?
[00:14:28.000 --> 00:14:31.000]  我豈是猶太人呢?
[00:14:31.000 --> 00:14:33.000]  然後中文譯本更加貼切
[00:14:33.000 --> 00:14:37.000]  他說你以為我是猶太人嗎?
[00:14:37.000 --> 00:14:38.000]  彼拉多這個反問
[00:14:38.000 --> 00:14:42.000]  其實表達了他完全無意捲入
[00:14:42.000 --> 00:14:45.000]  耶穌是否猶太人之王的爭論
[00:14:45.000 --> 00:14:49.000]  其實他一直從上幾節的經文
[00:14:49.000 --> 00:14:51.000]  到下一個大段的經文
[00:14:51.000 --> 00:14:52.000]  你都看到
[00:14:52.000 --> 00:14:54.000]  彼拉多一直意圖置身事外
[00:14:54.000 --> 00:14:56.000]  明哲保身
[00:14:56.000 --> 00:14:58.000]  他其實不想惹這件麻煩
[00:14:58.000 --> 00:15:00.000]  他向耶穌表明
[00:15:00.000 --> 00:15:03.000]  完全是因為猶太人和祭司長
[00:15:03.000 --> 00:15:05.000]  把耶穌交到這個地方
[00:15:05.000 --> 00:15:09.000]  才會在他總督府進行這次的審問
[00:15:09.000 --> 00:15:11.000]  於是彼拉多就很簡單地
[00:15:11.000 --> 00:15:13.000]  直接問耶穌
[00:15:13.000 --> 00:15:16.000]  你作了什麼事呢?
[00:15:16.000 --> 00:15:17.000]  這個第三個問題
[00:15:17.000 --> 00:15:20.000]  其實都是一個審問很正常的問題
[00:15:20.000 --> 00:15:21.000]  他們說你失敗了
[00:15:21.000 --> 00:15:23.000]  那你失敗了什麼呢?
[00:15:23.000 --> 00:15:25.000]  是一個很直接的問題
[00:15:25.000 --> 00:15:28.000]  耶穌的回答可能對彼拉多來說
[00:15:28.000 --> 00:15:30.000]  是摸不著頭腦
[00:15:30.000 --> 00:15:32.000]  耶穌怎麼說呢?
[00:15:32.000 --> 00:15:34.000]  我們用基督徒的術語
[00:15:34.000 --> 00:15:36.000]  是很屬靈的
[00:15:36.000 --> 00:15:37.000]  但對普通人來說
[00:15:37.000 --> 00:15:38.000]  是很玄妙的
[00:15:38.000 --> 00:15:39.000]  耶穌說
[00:15:39.000 --> 00:15:42.000]  我的國不屬這世界
[00:15:42.000 --> 00:15:44.000]  我的國若屬這世界
[00:15:44.000 --> 00:15:46.000]  我的臣僕必要爭戰
[00:15:46.000 --> 00:15:50.000]  使我不至於被交給猶太人
[00:15:50.000 --> 00:15:54.000]  只是我的國不屬這世界
[00:15:54.000 --> 00:15:55.000]  其實問的是
[00:15:55.000 --> 00:15:57.000]  問你做了什麼
[00:15:57.000 --> 00:15:59.000]  耶穌沒有回答我做了什麼
[00:15:59.000 --> 00:16:03.000]  而是回答了另一個層次的說話
[00:16:03.000 --> 00:16:04.000]  那個層次的說話
[00:16:04.000 --> 00:16:06.000]  對一個外邦人的軍官來說
[00:16:06.000 --> 00:16:09.000]  是很難明白的
[00:16:09.000 --> 00:16:10.000]  耶穌在十八章三十六節
[00:16:10.000 --> 00:16:12.000]  回答了這個問題之後
[00:16:12.000 --> 00:16:14.000]  我會認為是一個摸不著頭腦的答案
[00:16:14.000 --> 00:16:18.000]  不過起碼在審訊的過程裡
[00:16:18.000 --> 00:16:19.000]  對彼拉多來說
[00:16:19.000 --> 00:16:21.000]  這個回覆多多少少
[00:16:21.000 --> 00:16:24.000]  都可以讓他得到一個訊息
[00:16:24.000 --> 00:16:26.000]  就是在政治的層面
[00:16:26.000 --> 00:16:28.000]  其實耶穌對羅馬帝國
[00:16:28.000 --> 00:16:31.000]  是沒有任何實質的威脅的
[00:16:31.000 --> 00:16:32.000]  耶穌說的那些
[00:16:32.000 --> 00:16:35.000]  好像很飄妙很玄妙的
[00:16:35.000 --> 00:16:39.000]  什麼不屬這世界的國
[00:16:39.000 --> 00:16:41.000]  猶太人其實正正是意圖
[00:16:41.000 --> 00:16:43.000]  去捏造耶穌的一個罪名
[00:16:43.000 --> 00:16:47.000]  那個罪名就是猶太人之王的罪名
[00:16:47.000 --> 00:16:48.000]  以此作為一個罪證
[00:16:48.000 --> 00:16:52.000]  去指控耶穌意圖背叛凱撒
[00:16:52.000 --> 00:16:54.000]  稱王
[00:16:54.000 --> 00:16:57.000]  從而構成了一個政治的罪名
[00:16:57.000 --> 00:16:59.000]  也因為這個政治的罪名
[00:16:59.000 --> 00:17:01.000]  就可以判他死刑
[00:17:01.000 --> 00:17:03.000]  並且是罪極的極刑
[00:17:03.000 --> 00:17:04.000]  十字架
[00:17:04.000 --> 00:17:06.000]  其實羅馬不單止只有十字架
[00:17:06.000 --> 00:17:07.000]  是一種死刑
[00:17:07.000 --> 00:17:08.000]  不過十字架的死刑
[00:17:08.000 --> 00:17:10.000]  是罪極的極刑
[00:17:10.000 --> 00:17:12.000]  極刑中的極刑
[00:17:12.000 --> 00:17:13.000]  如果你是背叛凱撒的話
[00:17:13.000 --> 00:17:16.000]  就是這一種了
[00:17:16.000 --> 00:17:18.000]  第四個問題是
[00:17:18.000 --> 00:17:20.000]  可能比拉多也覺得問不到什麼
[00:17:20.000 --> 00:17:21.000]  那就很簡單
[00:17:21.000 --> 00:17:23.000]  這樣或者這樣
[00:17:23.000 --> 00:17:24.000]  你是王嗎?
[00:17:24.000 --> 00:17:25.000]  很簡單的問
[00:17:25.000 --> 00:17:27.000]  那你是不是王呢?
[00:17:27.000 --> 00:17:30.000]  你對這個指控有什麼反應呢?
[00:17:30.000 --> 00:17:32.000]  比拉多再次查問耶穌
[00:17:32.000 --> 00:17:35.000]  其實從另一個角度去看
[00:17:35.000 --> 00:17:36.000]  其實問過了
[00:17:36.000 --> 00:17:38.000]  現在又再問一次
[00:17:38.000 --> 00:17:42.000]  我相信是給一個耶穌洗底的機會
[00:17:42.000 --> 00:17:47.000]  讓耶穌可以有機會去否認自己是王
[00:17:47.000 --> 00:17:49.000]  提供這個給耶穌脫罪的機會
[00:17:49.000 --> 00:17:50.000]  如果耶穌真的說
[00:17:50.000 --> 00:17:52.000]  想一想
[00:17:52.000 --> 00:17:53.000]  丁一聲
[00:17:53.000 --> 00:17:55.000]  是啊,我不是猶太人之王
[00:17:55.000 --> 00:17:56.000]  如果耶穌這樣回答
[00:17:56.000 --> 00:17:57.000]  說不定
[00:17:57.000 --> 00:17:58.000]  說不定而已
[00:17:58.000 --> 00:18:00.000]  事情有轉機也說不定
[00:18:00.000 --> 00:18:01.000]  也可能因為這樣的緣故
[00:18:01.000 --> 00:18:03.000]  比拉多多了一道門
[00:18:03.000 --> 00:18:04.000]  或者多了一個藉口
[00:18:04.000 --> 00:18:06.000]  不處死耶穌
