
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,大家平安!
[00:04:40.000 --> 00:04:41.000]  那個大兒子的長子忽然之間
[00:04:41.000 --> 00:04:44.000]  啊,什麼事呢
[00:04:44.000 --> 00:04:47.000]  當然最有可能第一個醒來就是媽媽
[00:04:47.000 --> 00:04:49.000]  最聽到小孩子一叫
[00:04:49.000 --> 00:04:51.000]  就立刻醒來了
[00:04:51.000 --> 00:04:55.000]  因為有那個小孩子的喊叫聲
[00:04:55.000 --> 00:04:58.000]  或者啊一聲,啊一聲,哎呀
[00:04:58.000 --> 00:05:02.000]  於是才吵醒了其他人
[00:05:02.000 --> 00:05:05.000]  才會夜間都起來的
[00:05:05.000 --> 00:05:08.000]  哎呀,死了,大兒子
[00:05:08.000 --> 00:05:11.000]  於是大埃號
[00:05:11.000 --> 00:05:14.000]  是無一家不死一個人
[00:05:14.000 --> 00:05:17.000]  所以這次第一點就是
[00:05:17.000 --> 00:05:21.000]  都半夜是無一家不死一個人
[00:05:21.000 --> 00:05:25.000]  當然這個是概括地說
[00:05:25.000 --> 00:05:28.000]  那正如是不是所有家都有人死的呢
[00:05:28.000 --> 00:05:30.000]  那不一定的
[00:05:30.000 --> 00:05:33.000]  不過極少數沒有人死了
[00:05:33.000 --> 00:05:35.000]  譬如舉個例子
[00:05:35.000 --> 00:05:38.000]  是兩夫婦結婚
[00:05:38.000 --> 00:05:41.000]  那個兩個都不是長子
[00:05:41.000 --> 00:05:43.000]  都不是頭生
[00:05:43.000 --> 00:05:45.000]  又沒有小孩子
[00:05:45.000 --> 00:05:47.000]  又沒有生口
[00:05:47.000 --> 00:05:48.000]  就不死囉
[00:05:48.000 --> 00:05:51.000]  但是這樣是概括地說
[00:05:51.000 --> 00:05:53.000]  無一家不死一個人
[00:05:53.000 --> 00:05:56.000]  嘩,這個災大不大啊
[00:05:56.000 --> 00:05:59.000]  殺長子之災,好大
[00:05:59.000 --> 00:06:01.000]  不過你要知道是
[00:06:01.000 --> 00:06:04.000]  法老和一切神僕並愛及眾人
[00:06:04.000 --> 00:06:06.000]  都有這樣的事情遭遇
[00:06:06.000 --> 00:06:09.000]  那包不包括以色列人呢
[00:06:09.000 --> 00:06:11.000]  是不包括的
[00:06:11.000 --> 00:06:14.000]  因為以色列人就有第一個如月節
[00:06:14.000 --> 00:06:17.000]  就是將血擦在門眉門框上面
[00:06:17.000 --> 00:06:20.000]  於是就說滅命天使經過的時候
[00:06:20.000 --> 00:06:22.000]  其實這個滅命天使
[00:06:22.000 --> 00:06:24.000]  是不是一種天使呢
[00:06:24.000 --> 00:06:28.000]  還是說有時候舊約是將天使
[00:06:28.000 --> 00:06:32.000]  神耶和華是用天使來表達自己的
[00:06:32.000 --> 00:06:35.000]  就是神將他們殺死了
[00:06:35.000 --> 00:06:37.000]  總之這個滅命的呢
[00:06:37.000 --> 00:06:40.000]  就經過見到門眉門框上
[00:06:40.000 --> 00:06:44.000]  有一個血就不進去殺那一家的長子
[00:06:44.000 --> 00:06:49.000]  如月就是過世,跳過月過這間屋
[00:06:49.000 --> 00:06:51.000]  不進去
[00:06:51.000 --> 00:06:54.000]  那就概括地無一個人
[00:06:54.000 --> 00:06:57.000]  是家裏面不死一個人的
[00:06:57.000 --> 00:07:00.000]  好了,然後再看下去
[00:07:00.000 --> 00:07:03.000]  三十一節夜間就這樣
[00:07:03.000 --> 00:07:05.000]  嘩,忽然之間睡一覺
[00:07:05.000 --> 00:07:07.000]  可能就照顧著這個
[00:07:07.000 --> 00:07:10.000]  法老長子的婢女大聲喊
[00:07:10.000 --> 00:07:14.000]  咦,為何公子大聲喊呢?就去看看
[00:07:14.000 --> 00:07:16.000]  啊,然後死了
[00:07:16.000 --> 00:07:19.000]  嘩,而且死狀都可能有一點恐怖
[00:07:19.000 --> 00:07:21.000]  於是馬上大聲喊
[00:07:21.000 --> 00:07:24.000]  哎呀,救命呀,救命呀
[00:07:24.000 --> 00:07:29.000]  就喊了那些御醫、警衛
[00:07:29.000 --> 00:07:31.000]  接著就趕快通報皇上
[00:07:31.000 --> 00:07:34.000]  不得了啦,不得了啦,皇上
[00:07:34.000 --> 00:07:36.000]  於是就吵醒了
[00:07:36.000 --> 00:07:38.000]  法老就馬上見到這件事
[00:07:38.000 --> 00:07:40.000]  這件事非同小可
[00:07:40.000 --> 00:07:42.000]  他就明白
[00:07:42.000 --> 00:07:46.000]  啊,這件事是摩西的上帝做的
[00:07:46.000 --> 00:07:49.000]  於是法老召了摩西亞倫來說
[00:07:49.000 --> 00:07:53.000]  起來,連你們大意識的人
[00:07:53.000 --> 00:07:55.000]  從我門中出去
[00:07:55.000 --> 00:07:57.000]  就依照你們所說的
[00:07:57.000 --> 00:08:00.000]  虛視鳳耶和華罷
[00:08:00.000 --> 00:08:02.000]  所以第二點給大家看的
[00:08:02.000 --> 00:08:06.000]  就是虛視鳳耶和華罷
[00:08:06.000 --> 00:08:08.000]  在什麼時候發生呢?
[00:08:08.000 --> 00:08:11.000]  夜間其實是在說就是那一晚
[00:08:11.000 --> 00:08:13.000]  就是那一晚
[00:08:13.000 --> 00:08:15.000]  就半夜的時候
[00:08:15.000 --> 00:08:17.000]  哎呀,那些長子都死了
[00:08:17.000 --> 00:08:21.000]  就是那一晚,法老馬上急召摩西亞倫來
[00:08:21.000 --> 00:08:23.000]  跟我馬上叫摩西亞倫來
[00:08:23.000 --> 00:08:24.000]  他們在哪裡
[00:08:24.000 --> 00:08:26.000]  然後就來了
[00:08:26.000 --> 00:08:28.000]  一來到就說
[00:08:28.000 --> 00:08:30.000]  你好東西,這句我是作的
[00:08:30.000 --> 00:08:33.000]  你好東西,你的神厲害
[00:08:33.000 --> 00:08:36.000]  竟然殺了我所有的長子
[00:08:36.000 --> 00:08:38.000]  你好東西
[00:08:38.000 --> 00:08:39.000]  那他呢?
[00:08:39.000 --> 00:08:41.000]  你發覺到在法律來講
[00:08:41.000 --> 00:08:43.000]  如果你是法律,你會怎樣?
[00:08:43.000 --> 00:08:45.000]  叫了摩西亞倫來
[00:08:45.000 --> 00:08:46.000]  因你
[00:08:46.000 --> 00:08:48.000]  跟我馬上拿他出去
[00:08:48.000 --> 00:08:50.000]  剁了,剁成肉醬
[00:08:50.000 --> 00:08:51.000]  蒸了他
[00:08:51.000 --> 00:08:52.000]  豈有此理
[00:08:52.000 --> 00:08:54.000]  讓我兒子也死了
[00:08:54.000 --> 00:08:56.000]  我們以色列人死了這麼多長子
[00:08:56.000 --> 00:08:58.000]  這兩個罪無可赦
[00:08:58.000 --> 00:09:00.000]  哇,殺死他
[00:09:00.000 --> 00:09:02.000]  千刀萬割
[00:09:02.000 --> 00:09:04.000]  他不是,他是
[00:09:04.000 --> 00:09:05.000]  起身
[00:09:05.000 --> 00:09:07.000]  帶你的以色列人走
[00:09:07.000 --> 00:09:10.000]  依照你們所說的去侍奉耶和華吧
[00:09:10.000 --> 00:09:12.000]  就是說呢
[00:09:12.000 --> 00:09:16.000]  其實法律是知道這件事是出於耶和華
[00:09:16.000 --> 00:09:19.000]  這兩個人只不過是他的使者而已
[00:09:19.000 --> 00:09:21.000]  那他在這裡呢
[00:09:21.000 --> 00:09:22.000]  他是知道
[00:09:22.000 --> 00:09:25.000]  啊,這次鬥不過耶和華了
[00:09:25.000 --> 00:09:28.000]  算了,起身,走啦
[00:09:28.000 --> 00:09:30.000]  那我要講一下這個起來
[00:09:30.000 --> 00:09:32.000]  come,come這個字呢
[00:09:32.000 --> 00:09:34.000]  是起身站立
[00:09:34.000 --> 00:09:35.000]  意思就是說
[00:09:35.000 --> 00:09:36.000]  不要等了
[00:09:36.000 --> 00:09:38.000]  就好像人家在睡覺的時候
[00:09:38.000 --> 00:09:39.000]  起身
[00:09:39.000 --> 00:09:41.000]  起身,起身,要馬上走
[00:09:41.000 --> 00:09:42.000]  那這個起來呢
[00:09:42.000 --> 00:09:44.000]  就是馬上起身
[00:09:44.000 --> 00:09:46.000]  叫齊你的以色列人起身
[00:09:46.000 --> 00:09:48.000]  馬上跟我走
[00:09:48.000 --> 00:09:50.000]  帶著你的以色列人
[00:09:50.000 --> 00:09:51.000]  睡覺都要叫醒他
[00:09:51.000 --> 00:09:53.000]  馬上跟我以色列人
[00:09:53.000 --> 00:09:55.000]  在我民宗出去
[00:09:55.000 --> 00:09:56.000]  就照你所說的
[00:09:56.000 --> 00:09:59.000]  去拜你那個耶和華侍奉他啦
[00:09:59.000 --> 00:10:02.000]  那他講的那些字都挺好的
[00:10:02.000 --> 00:10:04.000]  帶著以色列人
[00:10:04.000 --> 00:10:06.000]  在我民宗出去
[00:10:06.000 --> 00:10:08.000]  照你所說的
[00:10:08.000 --> 00:10:11.000]  侍奉耶和華
[00:10:11.000 --> 00:10:15.000]  如果你發怒應該怎樣
[00:10:15.000 --> 00:10:17.000]  你兩個害得我們慘了
[00:10:17.000 --> 00:10:19.000]  我真是很想殺你
[00:10:19.000 --> 00:10:20.000]  不過算了
[00:10:20.000 --> 00:10:21.000]  你這個神這麼厲害
[00:10:21.000 --> 00:10:23.000]  帶著那些以色列人走啦
[00:10:23.000 --> 00:10:24.000]  快點走
[00:10:24.000 --> 00:10:25.000]  你出去拜什麼拜什麼
[00:10:25.000 --> 00:10:26.000]  要拜你的
[00:10:26.000 --> 00:10:27.000]  你快點去吧
[00:10:27.000 --> 00:10:29.000]  不要陀衰我們
[00:10:29.000 --> 00:10:31.000]  這樣講的嘛
[00:10:31.000 --> 00:10:33.000]  他是說你留意一下
[00:10:33.000 --> 00:10:34.000]  起身
[00:10:34.000 --> 00:10:35.000]  不要再睡了
[00:10:35.000 --> 00:10:36.000]  帶著那些以色列人
[00:10:36.000 --> 00:10:39.000]  半夜你跟我馬上走
[00:10:39.000 --> 00:10:41.000]  你去你們侍奉
[00:10:41.000 --> 00:10:43.000]  去侍奉你們所說的
[00:10:43.000 --> 00:10:45.000]  耶和華啦
[00:10:45.000 --> 00:10:46.000]  這樣喔
[00:10:46.000 --> 00:10:48.000]  他提這個耶和華的名字
[00:10:48.000 --> 00:10:49.000]  厲害
[00:10:49.000 --> 00:10:50.000]  這個名字算厲害
[00:10:50.000 --> 00:10:51.000]  他都知道厲害了
[00:10:51.000 --> 00:10:52.000]  那其實呢
[00:10:52.000 --> 00:10:54.000]  你要知道在這裡
[00:10:54.000 --> 00:10:58.000]  發怒是開始九個災
[00:10:58.000 --> 00:11:00.000]  甚至去到前一個
[00:11:00.000 --> 00:11:01.000]  第九個災
[00:11:01.000 --> 00:11:02.000]  黑暗之災
[00:11:02.000 --> 00:11:04.000]  而全部黑到
[00:11:04.000 --> 00:11:06.000]  那些孝子黑到迫過來
[00:11:06.000 --> 00:11:08.000]  這麼黑髮
[00:11:08.000 --> 00:11:10.000]  伸手不見五指那種黑髮
[00:11:10.000 --> 00:11:12.000]  三天不能夠出去
[00:11:12.000 --> 00:11:14.000]  但是以色列人住的地方
[00:11:14.000 --> 00:11:15.000]  是有光的
[00:11:15.000 --> 00:11:16.000]  這麼厲害
[00:11:16.000 --> 00:11:18.000]  哇
[00:11:18.000 --> 00:11:20.000]  那他都開始
[00:11:20.000 --> 00:11:21.000]  已經有點猶疑了
[00:11:21.000 --> 00:11:22.000]  不過呢
[00:11:22.000 --> 00:11:23.000]  他仍然心很硬
[00:11:23.000 --> 00:11:24.000]  都是不讓他們走
[00:11:24.000 --> 00:11:25.000]  於是就說
[00:11:25.000 --> 00:11:26.000]  好啊
[00:11:26.000 --> 00:11:27.000]  第十個災要來了
[00:11:27.000 --> 00:11:28.000]  那第十個災呢
[00:11:28.000 --> 00:11:30.000]  他是知道的了
[00:11:30.000 --> 00:11:31.000]  哇
[00:11:31.000 --> 00:11:32.000]  竟然這樣
[00:11:32.000 --> 00:11:33.000]  好吧
[00:11:33.000 --> 00:11:35.000]  你馬上去侍奉耶和華
[00:11:35.000 --> 00:11:36.000]  就是說
[00:11:36.000 --> 00:11:39.000]  他開始連這個外邦的法老王
[00:11:39.000 --> 00:11:42.000]  都認識耶和華了
[00:11:42.000 --> 00:11:43.000]  這次
[00:11:43.000 --> 00:11:44.000]  哇
[00:11:44.000 --> 00:11:47.000]  都有些尊敬的心了
[00:11:47.000 --> 00:11:48.000]  好
[00:11:48.000 --> 00:11:49.000]  為什麼這麼說呢
[00:11:49.000 --> 00:11:50.000]  就跟大家去看看吧
[00:11:50.000 --> 00:11:52.000]  再看下去
[00:11:52.000 --> 00:11:53.000]  第二點
[00:11:53.000 --> 00:11:55.000]  第二點就是去侍奉耶和華
[00:11:55.000 --> 00:11:57.000]  所以其實
[00:11:57.000 --> 00:12:00.000]  如果你有機會去侍奉耶和華
[00:12:00.000 --> 00:12:02.000]  不要推遲
[00:12:02.000 --> 00:12:04.000]  不要像埃及人那樣
[00:12:04.000 --> 00:12:06.000]  牢籠住
[00:12:06.000 --> 00:12:09.000]  以色列人四百三十年
[00:12:09.000 --> 00:12:11.000]  想自由競拜
[00:12:11.000 --> 00:12:12.000]  沒有
[00:12:12.000 --> 00:12:13.000]  現在你有機會
[00:12:13.000 --> 00:12:15.000]  就去侍奉耶和華
[00:12:15.000 --> 00:12:16.000]  神是會扭轉局勢
[00:12:16.000 --> 00:12:18.000]  令到這個法老王
[00:12:18.000 --> 00:12:21.000]  讓他們去競拜耶和華
[00:12:21.000 --> 00:12:23.000]  而且都多少敬畏
[00:12:23.000 --> 00:12:24.000]  哇
[00:12:24.000 --> 00:12:25.000]  這個神很厲害
[00:12:25.000 --> 00:12:26.000]  懂得耶和華厲害
[00:12:26.000 --> 00:12:28.000]  如果我們這些認識神的
[00:12:28.000 --> 00:12:30.000]  都不懂得神的厲害
[00:12:30.000 --> 00:12:31.000]  又有自由
[00:12:31.000 --> 00:12:33.000]  都不去敬拜祂
[00:12:33.000 --> 00:12:34.000]  不去侍奉祂
[00:12:34.000 --> 00:12:35.000]  那你說
[00:12:35.000 --> 00:12:36.000]  多差呢
[00:12:36.000 --> 00:12:37.000]  連法律都說
[00:12:37.000 --> 00:12:39.000]  你去侍奉耶和華吧
[00:12:39.000 --> 00:12:41.000]  這個神真的厲害了
[00:12:41.000 --> 00:12:43.000]  他都懂嗎
[00:12:43.000 --> 00:12:44.000]  懂的
[00:12:44.000 --> 00:12:45.000]  再看下去
[00:12:45.000 --> 00:12:46.000]  第三十二節
[00:12:46.000 --> 00:12:49.000]  也依你們所說的
[00:12:49.000 --> 00:12:51.000]  羊群牛群帶走
[00:12:51.000 --> 00:12:54.000]  要多少牛羊都帶走呢
[00:12:54.000 --> 00:12:55.000]  留意
[00:12:55.000 --> 00:12:56.000]  第三點
[00:12:56.000 --> 00:12:59.000]  並要為我祝福
[00:12:59.000 --> 00:13:01.000]  黑色字
[00:13:01.000 --> 00:13:02.000]  或者藍色字
[00:13:02.000 --> 00:13:04.000]  或者紅色字
[00:13:04.000 --> 00:13:07.000]  才是經文和合本的本身
[00:13:07.000 --> 00:13:11.000]  綠色字是我的解釋
[00:13:11.000 --> 00:13:13.000]  小一點點
[00:13:13.000 --> 00:13:15.000]  你們走吧
[00:13:15.000 --> 00:13:17.000]  羊群牛群帶走
[00:13:17.000 --> 00:13:19.000]  現在不要等了
[00:13:19.000 --> 00:13:21.000]  立刻去侍奉耶和華吧
[00:13:21.000 --> 00:13:22.000]  這樣吧
[00:13:22.000 --> 00:13:24.000]  立刻去拜那個吧
[00:13:24.000 --> 00:13:25.000]  這樣就可以了
[00:13:25.000 --> 00:13:26.000]  但他現在說
[00:13:26.000 --> 00:13:28.000]  你去侍奉耶和華
[00:13:28.000 --> 00:13:30.000]  懂的
[00:13:30.000 --> 00:13:31.000]  好了
[00:13:31.000 --> 00:13:32.000]  留意
[00:13:32.000 --> 00:13:33.000]  依照你所說的
[00:13:33.000 --> 00:13:34.000]  牛群牛群帶走
[00:13:34.000 --> 00:13:37.000]  並要為我祝福
[00:13:37.000 --> 00:13:38.000]  很多時候
[00:13:38.000 --> 00:13:39.000]  我就聽到很多解釋
[00:13:39.000 --> 00:13:40.000]  並要為我祝福
[00:13:40.000 --> 00:13:41.000]  就是
[00:13:41.000 --> 00:13:42.000]  你帶走
[00:13:42.000 --> 00:13:44.000]  不過記得為我祈禱
[00:13:44.000 --> 00:13:45.000]  你帶走
[00:13:45.000 --> 00:13:46.000]  不過為我祈禱
[00:13:46.000 --> 00:13:47.000]  其實不是
[00:13:47.000 --> 00:13:49.000]  並要
[00:13:49.000 --> 00:13:50.000]  加上
[00:13:50.000 --> 00:13:51.000]  是also
[00:13:51.000 --> 00:13:53.000]  相同地
[00:13:53.000 --> 00:13:54.000]  為我
[00:13:54.000 --> 00:13:55.000]  F
[00:13:55.000 --> 00:13:57.000]  F這個在文法上叫
[00:13:57.000 --> 00:13:58.000]  accusative
[00:13:58.000 --> 00:14:00.000]  就是如果中文叫賓格
[00:14:00.000 --> 00:14:02.000]  或者叫受格
[00:14:02.000 --> 00:14:04.000]  通常不翻譯的
[00:14:04.000 --> 00:14:05.000]  所以
[00:14:05.000 --> 00:14:06.000]  如果應該是F
[00:14:06.000 --> 00:14:07.000]  是沒有的
[00:14:07.000 --> 00:14:10.000]  並要祝福
[00:14:10.000 --> 00:14:12.000]  那你走吧
[00:14:12.000 --> 00:14:13.000]  帶走那些牛群牛群
[00:14:13.000 --> 00:14:14.000]  走吧
[00:14:14.000 --> 00:14:15.000]  並要祝福
[00:14:15.000 --> 00:14:17.000]  但是由於這個F
[00:14:17.000 --> 00:14:19.000]  其實只是不翻譯
[00:14:19.000 --> 00:14:20.000]  是並要祝福
[00:14:20.000 --> 00:14:21.000]  我是受格
[00:14:21.000 --> 00:14:23.000]  我是受那個人
[00:14:23.000 --> 00:14:24.000]  我是受那個人
[00:14:24.000 --> 00:14:26.000]  所以沒有這個F
[00:14:26.000 --> 00:14:27.000]  通常就不翻譯了
[00:14:27.000 --> 00:14:29.000]  中文就翻譯翻譯了
[00:14:29.000 --> 00:14:30.000]  並要祝福
[00:14:30.000 --> 00:14:31.000]  那你不明白
[00:14:31.000 --> 00:14:33.000]  並要為我祝福
[00:14:33.000 --> 00:14:35.000]  就叫摩西你帶他們走
[00:14:35.000 --> 00:14:37.000]  但是同樣
[00:14:37.000 --> 00:14:38.000]  並要
[00:14:38.000 --> 00:14:41.000]  同樣要為我祝福
[00:14:41.000 --> 00:14:43.000]  不是很明白
[00:14:43.000 --> 00:14:46.000]  其實要明白的地方在這裡
[00:14:46.000 --> 00:14:48.000]  在祝福這個字那裡
[00:14:48.000 --> 00:14:49.000]  要大家留意一下
[00:14:49.000 --> 00:14:50.000]  barack
[00:14:50.000 --> 00:14:52.000]  barack呢
[00:14:52.000 --> 00:14:55.000]  它的字源是跪下
[00:14:55.000 --> 00:14:56.000]  to kneel
[00:14:56.000 --> 00:14:58.000]  或者是bless
[00:14:58.000 --> 00:14:59.000]  現在翻譯了
[00:14:59.000 --> 00:15:00.000]  祝福就是翻譯了
[00:15:00.000 --> 00:15:02.000]  它的bless
[00:15:02.000 --> 00:15:03.000]  將這個barack
[00:15:03.000 --> 00:15:05.000]  就翻譯了做bless
[00:15:05.000 --> 00:15:06.000]  祝福
[00:15:06.000 --> 00:15:09.000]  其實你會見到英文
[00:15:09.000 --> 00:15:11.000]  叫中文這裡就不准了
[00:15:11.000 --> 00:15:13.000]  我們有時候praise the Lord
[00:15:13.000 --> 00:15:15.000]  有時候我們bless the Lord
[00:15:15.000 --> 00:15:16.000]  bless 祝福
[00:15:16.000 --> 00:15:17.000]  那祝福
[00:15:17.000 --> 00:15:18.000]  你祝福主
[00:15:18.000 --> 00:15:19.000]  你是哪位
[00:15:19.000 --> 00:15:20.000]  你比祂大
[00:15:20.000 --> 00:15:21.000]  說祂祝福
[00:15:21.000 --> 00:15:22.000]  不是
[00:15:22.000 --> 00:15:23.000]  這個bless
[00:15:23.000 --> 00:15:26.000]  是我們是向主
[00:15:26.000 --> 00:15:30.000]  頌讚敬拜的意思
[00:15:30.000 --> 00:15:32.000]  如果在對主來說
[00:15:32.000 --> 00:15:33.000]  主對我們bless
[00:15:33.000 --> 00:15:35.000]  may God bless you
[00:15:35.000 --> 00:15:38.000]  那就願上主祝福你
[00:15:38.000 --> 00:15:41.000]  oh our Lord we bless you
[00:15:41.000 --> 00:15:42.000]  we bless your holy name
[00:15:42.000 --> 00:15:44.000]  我們是讚美你的名
[00:15:44.000 --> 00:15:47.000]  我們是尊崇你的名
[00:15:47.000 --> 00:15:50.000]  這個是敬拜的意思
[00:15:50.000 --> 00:15:51.000]  而且barack
[00:15:51.000 --> 00:15:55.000]  其實它的字源是跪下
[00:15:55.000 --> 00:15:57.000]  所以是kneel
[00:15:57.000 --> 00:15:58.000]  主要我們kneel down
[00:15:58.000 --> 00:15:59.000]  在你面前
[00:15:59.000 --> 00:16:01.000]  還有我們bless you
[00:16:01.000 --> 00:16:04.000]  我們在敬拜讚美你
[00:16:04.000 --> 00:16:08.000]  所以如果我將它譯
[00:16:08.000 --> 00:16:11.000]  就是帶你的牛群羊群走
[00:16:11.000 --> 00:16:13.000]  走的同時
[00:16:13.000 --> 00:16:16.000]  請你見到耶和華的時候
[00:16:16.000 --> 00:16:20.000]  為我跪下
[00:16:20.000 --> 00:16:22.000]  為我跪下
[00:16:22.000 --> 00:16:23.000]  即是什麼意思
[00:16:23.000 --> 00:16:25.000]  帶你們走
[00:16:25.000 --> 00:16:26.000]  馬上走
[00:16:26.000 --> 00:16:28.000]  去侍奉耶和華
[00:16:28.000 --> 00:16:30.000]  牛羊就帶走
[00:16:30.000 --> 00:16:32.000]  不過同樣地
[00:16:32.000 --> 00:16:33.000]  走的時候
[00:16:33.000 --> 00:16:35.000]  如果當你見到耶和華的時候
[00:16:35.000 --> 00:16:40.000]  請你代替我跪下
[00:16:40.000 --> 00:16:41.000]  跪下即是什麼意思
[00:16:41.000 --> 00:16:42.000]  就好像現在說
[00:16:42.000 --> 00:16:44.000]  當你見到耶和華
[00:16:44.000 --> 00:16:45.000]  你的神的時候
