
[00:00:00.000 --> 00:00:10.200]  (主席)今日齊崇拜的感覺,就是「九漢逢甘露」
[00:07:25.600 --> 00:07:32.000]  有時我們今天都會經歷這些人情的關係
[00:07:32.000 --> 00:07:34.600]  我們都會盡了我們的心
[00:07:34.600 --> 00:07:36.400]  做足我們的人情
[00:07:36.400 --> 00:07:37.800]  可能是離別
[00:07:37.800 --> 00:07:39.800]  可能是關懷
[00:07:39.800 --> 00:07:41.800]  這些是安慰
[00:07:41.800 --> 00:07:45.600]  究竟瑪利亞心裏面有沒有多些的希冀呢?
[00:07:45.600 --> 00:07:50.400]  心裏面有沒有多些期望呢?
[00:07:50.400 --> 00:07:54.200]  當然她很快見到空的夢門
[00:07:54.200 --> 00:07:57.800]  她就告訴門徒
[00:07:57.800 --> 00:07:59.400]  門徒就鼻子流了汗
[00:07:59.400 --> 00:08:01.400]  就跑過來看
[00:08:01.400 --> 00:08:05.800]  他們更加一看到
[00:08:05.800 --> 00:08:12.200]  原來裏面只剩下耶穌的果絲布
[00:08:12.200 --> 00:08:14.000]  那個頭巾
[00:08:14.000 --> 00:08:16.000]  就說耶穌被人偷了
[00:08:16.000 --> 00:08:18.400]  耶穌不知道去了哪裏
[00:08:18.400 --> 00:08:22.200]  但其實我們仔細去想的時候
[00:08:22.200 --> 00:08:24.000]  如果你去偷耶穌的屍體
[00:08:24.000 --> 00:08:28.800]  你會不會把那些果絲布拆下來呢?
[00:08:28.800 --> 00:08:30.000]  會不會呢?
[00:08:30.000 --> 00:08:30.600]  不會的
[00:08:30.600 --> 00:08:36.200]  整個連著果絲布一起去偷了
[00:08:36.200 --> 00:08:38.000]  這樣就搬走
[00:08:38.000 --> 00:08:39.400]  沒那麼複雜
[00:08:39.400 --> 00:08:41.400]  還把頭巾放回去
[00:08:41.400 --> 00:08:42.800]  徹徹正正的
[00:08:42.800 --> 00:08:44.200]  不會這樣做
[00:08:44.200 --> 00:08:46.600]  但當時他們都沒有想一件事
[00:08:46.600 --> 00:08:49.200]  因為他們一直想不到
[00:08:49.200 --> 00:08:54.000]  是沒有想過耶穌基督會復活
[00:08:54.000 --> 00:08:59.000]  根本不在他們自己的心裏
[00:08:59.000 --> 00:09:01.400]  但對瑪利亞來說
[00:09:01.400 --> 00:09:05.200]  即使她沒有期望耶穌基督復活
[00:09:05.200 --> 00:09:08.800]  當然她也未必即時想到
[00:09:08.800 --> 00:09:10.400]  耶穌基督會復活
[00:09:10.400 --> 00:09:14.000]  但我覺得她至少不知道甚麼事
[00:09:14.000 --> 00:09:16.000]  一味要跟著耶穌
[00:09:16.000 --> 00:09:19.600]  一味不捨得耶穌離開
[00:09:19.600 --> 00:09:24.400]  不知道會不會見到耶穌的遺體
[00:09:24.400 --> 00:09:28.000]  但我總要馬上
[00:09:28.000 --> 00:09:30.000]  盡最快的機會
[00:09:30.000 --> 00:09:32.600]  安息日結束
[00:09:32.600 --> 00:09:35.400]  天未亮就馬上去見耶穌
[00:09:35.400 --> 00:09:37.200]  為了見一眼
[00:09:37.200 --> 00:09:40.000]  即使那是屍體
[00:09:40.000 --> 00:09:43.800]  帶著乳香去塗抹耶穌
[00:09:43.800 --> 00:09:46.000]  為了去摸耶穌
[00:09:46.000 --> 00:09:49.400]  即使只是塗抹耶穌
[00:09:49.400 --> 00:09:52.400]  但我覺得瑪利亞
[00:09:52.400 --> 00:09:58.600]  這種追隨到底的心情
[00:09:58.600 --> 00:10:01.000]  能跟多久就多久
[00:10:01.000 --> 00:10:09.600]  因為生命的緣故已經改變了
[00:10:09.600 --> 00:10:12.800]  因為耶穌的接納
[00:10:12.800 --> 00:10:16.000]  因為耶穌的愛顧
[00:10:16.000 --> 00:10:20.600]  已經改變了她自己一生
[00:10:20.600 --> 00:10:24.400]  其實在一段經文裏
[00:10:24.400 --> 00:10:28.800]  我看到瑪利亞哭了
[00:10:28.800 --> 00:10:31.400]  聖經說她見不到耶穌
[00:10:31.400 --> 00:10:34.600]  就哭了
[00:10:34.600 --> 00:10:36.000]  在第十一節
[00:10:36.000 --> 00:10:40.600]  瑪利亞卻在墳墓外哭
[00:10:40.600 --> 00:10:47.200]  她哭的時候低頭往墳墓裏看
[00:10:47.200 --> 00:10:49.200]  她是哭起來
[00:10:49.200 --> 00:10:55.400]  愛主的悲痛越深越厲害
[00:10:55.400 --> 00:10:57.000]  瑪利亞哭
[00:10:57.000 --> 00:11:01.400]  因為她覺得最少的期望都落空了
[00:11:01.400 --> 00:11:05.000]  希望再見一次耶穌
[00:11:05.000 --> 00:11:06.800]  再摸一次耶穌
[00:11:06.800 --> 00:11:11.000]  因為期望都沒有了
[00:11:11.000 --> 00:11:12.600]  其實在一段經文裏
[00:11:12.600 --> 00:11:17.400]  這種心情是值得我們反思的
[00:11:17.400 --> 00:11:22.600]  今天究竟我們有沒有一個審法
[00:11:22.600 --> 00:11:25.000]  我無論如何都要再一次去見耶穌
[00:11:25.000 --> 00:11:28.000]  我無論如何都要再一次觸摸耶穌
[00:11:28.000 --> 00:11:30.800]  或者讓耶穌去擁抱我
[00:11:30.800 --> 00:11:32.400]  但今天很多時候
[00:11:32.400 --> 00:11:36.400]  我們可能好像其他的人
[00:11:36.400 --> 00:11:38.000]  其他的門徒
[00:11:38.000 --> 00:11:42.400]  當時對耶穌那種願望落空了
[00:11:42.400 --> 00:11:44.000]  他們會不認祂
[00:11:44.000 --> 00:11:45.400]  他們會不理祂
[00:11:45.400 --> 00:11:48.400]  甚至會出賣祂
[00:11:48.400 --> 00:11:50.800]  如果我們說我們愛主
[00:11:50.800 --> 00:11:52.600]  我們跟隨主
[00:11:52.600 --> 00:11:55.800]  但我們愛主的程度有多大呢?
[00:11:55.800 --> 00:12:02.200]  究竟有什麼可以令你放棄愛主的情況呢?
[00:12:02.200 --> 00:12:10.600]  可能我們心裏還在斥責猶大
[00:12:10.600 --> 00:12:12.400]  出賣主的猶大
[00:12:12.400 --> 00:12:14.200]  為了三十兩銀錢
[00:12:14.200 --> 00:12:15.600]  其實不少錢
[00:12:15.600 --> 00:12:19.800]  我當時說是一筆大數目
[00:12:19.800 --> 00:12:22.200]  去出賣耶穌
[00:12:22.200 --> 00:12:27.800]  其實可能是三兩錢就不出賣耶穌
[00:12:27.800 --> 00:12:30.800]  但三十兩就不同了
[00:12:30.800 --> 00:12:36.600]  今天我們會不會這樣去看我們愛主的程度?
[00:12:36.600 --> 00:12:40.800]  我們什麼情況會繼續親近主呢?
[00:12:40.800 --> 00:12:42.400]  我們到了什麼情況
[00:12:42.400 --> 00:12:49.000]  我們可能不肯花時間去敬拜主
[00:12:49.000 --> 00:12:52.400]  不肯花時間去親近主
[00:12:52.400 --> 00:12:56.000]  是不是當我們越來越忙的時候
[00:12:56.000 --> 00:12:59.200]  當我們越來越賺多一點錢的時候
[00:12:59.200 --> 00:13:03.400]  我們不捨得用這些時間去親近主呢?
[00:13:03.400 --> 00:13:08.600]  其實我們值得去思想我們愛主的程度
[00:13:08.600 --> 00:13:11.800]  瑪利亞是追隨到底
[00:13:11.800 --> 00:13:16.600]  因為她覺得如果沒有主
[00:13:16.600 --> 00:13:20.000]  她就等於一無所有
[00:13:20.000 --> 00:13:26.000]  沒有任何東西可以換取這位主
[00:13:26.000 --> 00:13:30.800]  沒有金錢可以去換取
[00:13:30.800 --> 00:13:34.400]  她不需要這位主耶穌
[00:13:34.400 --> 00:13:37.800]  所以魔鬼撒旦是很厲害
[00:13:37.800 --> 00:13:41.800]  去試探耶穌就用很多榮華富貴
[00:13:41.800 --> 00:13:44.000]  你可以得到榮華富貴
[00:13:44.000 --> 00:13:45.800]  放棄你的使命
[00:13:45.800 --> 00:13:47.600]  放棄你的羊仔
[00:13:47.600 --> 00:13:49.800]  可以不理他們
[00:13:49.800 --> 00:13:51.600]  反過來
[00:13:51.600 --> 00:13:55.800]  可能我們得到很多的試探
[00:13:55.800 --> 00:14:01.400]  得到很多我們想擁有的東西
[00:14:01.400 --> 00:14:04.600]  但是在試探我們
[00:14:04.600 --> 00:14:07.000]  放棄你的信仰
[00:14:07.000 --> 00:14:09.400]  放棄你的跟隨
[00:14:09.400 --> 00:14:13.200]  放棄你的人生目標
[00:14:13.200 --> 00:14:15.000]  放棄你人生的重點
[00:14:15.000 --> 00:14:18.800]  是建立在耶穌身上
[00:14:18.800 --> 00:14:24.400]  我覺得瑪利亞已經將人生的重心
[00:14:24.400 --> 00:14:27.200]  放在了耶穌的身上
[00:14:27.200 --> 00:14:31.800]  失去耶穌已經失去了人生的重心
[00:14:31.800 --> 00:14:34.400]  前面不知道怎樣走下去
[00:14:34.400 --> 00:14:37.400]  所以她要追隨到底
[00:14:37.400 --> 00:14:39.200]  第二方面我想說的是
[00:14:39.200 --> 00:14:45.600]  耶穌向愛慕她的人會顯現
[00:14:45.600 --> 00:14:47.400]  這段經文獨立是說
[00:14:47.400 --> 00:14:52.000]  耶穌與瑪利亞的相逢
[00:14:52.000 --> 00:14:58.000]  真是一種恍如隔世的情景
[00:14:58.000 --> 00:15:01.200]  你不會想到如果你是瑪利亞
[00:15:01.200 --> 00:15:03.600]  你真的想見多一面
[00:15:03.600 --> 00:15:05.600]  摸多一下
[00:15:05.600 --> 00:15:11.600]  但之後都不知道會怎樣
[00:15:11.600 --> 00:15:17.200]  因為她可能仍然很失望
[00:15:17.200 --> 00:15:24.600]  但你看到這段經文十四節
[00:15:24.600 --> 00:15:26.200]  她轉身來
[00:15:26.200 --> 00:15:28.800]  見到耶穌就在那裏
[00:15:28.800 --> 00:15:31.000]  但她不知道是耶穌
[00:15:31.000 --> 00:15:34.000]  因為她心裏面
[00:15:34.000 --> 00:15:35.800]  耶穌就在心裏面
[00:15:35.800 --> 00:15:37.800]  眼睛看不到
[00:15:37.800 --> 00:15:39.800]  你明不明白情況
[00:15:39.800 --> 00:15:42.400]  她不會相信
[00:15:42.400 --> 00:15:45.600]  她知道耶穌會復活
[00:15:45.600 --> 00:15:49.000]  但其實她心裏面已經有耶穌
[00:15:49.000 --> 00:15:50.600]  她看到的
[00:15:50.600 --> 00:15:57.600]  可能眼睛也是很恍惚
[00:15:57.600 --> 00:15:59.600]  直至耶穌問
[00:15:59.600 --> 00:16:04.000]  「夫人,你為甚麼哭呢?你問誰呢?」
[00:16:04.000 --> 00:16:07.400]  瑪利亞也未必聽得入耳
[00:16:07.400 --> 00:16:12.800]  因為耶穌已經佔據在心裏面
[00:16:12.800 --> 00:16:17.600]  反而實體的耶穌
[00:16:17.600 --> 00:16:19.600]  復活了的耶穌
[00:16:19.600 --> 00:16:22.000]  她感覺不到
[00:16:22.000 --> 00:16:25.800]  直至耶穌說她的名字
[00:16:25.800 --> 00:16:27.800]  「瑪利亞」
[00:16:27.800 --> 00:16:33.000]  瑪利亞就醒悟了
[00:16:33.000 --> 00:16:35.800]  接著回答「拉波尼」
[00:16:35.800 --> 00:16:40.400]  拉波尼是當時的
[00:16:40.400 --> 00:16:48.600]  大家知道猶太人當時用甚麼語言
[00:16:48.600 --> 00:16:50.400]  用阿蘭文
[00:16:50.400 --> 00:16:53.800]  為甚麼不是用希伯來文呢?
[00:16:53.800 --> 00:16:57.200]  講一些聖經知識
[00:16:57.200 --> 00:17:02.800]  因為他們曾經秘魯去巴比倫
[00:17:02.800 --> 00:17:06.000]  阿蘭文是巴比倫的文字
[00:17:06.000 --> 00:17:13.400]  那些秘魯經過了幾十年
[00:17:13.400 --> 00:17:17.600]  他們一代兩代已經用了阿蘭文
[00:17:17.600 --> 00:17:23.000]  從撒冷回到猶太地時
[00:17:23.000 --> 00:17:26.600]  他們就用那些語文
[00:17:26.600 --> 00:17:29.400]  所以有些改變了
[00:17:29.400 --> 00:17:32.400]  所以用阿蘭文
[00:17:32.400 --> 00:17:36.400]  這是他們的母語
[00:17:36.400 --> 00:17:42.200]  「拉波尼」是很親切的回覆
[00:17:42.200 --> 00:17:47.400]  拉波尼的意思是老師、夫子
[00:17:47.400 --> 00:17:53.600]  你會看到瑪利亞和耶穌的關係
[00:17:53.600 --> 00:17:56.400]  只是兩句對答
[00:17:56.400 --> 00:18:00.600]  已經體會到盡在不言中
[00:18:00.600 --> 00:18:04.400]  如果成為一個影像
[00:18:04.400 --> 00:18:08.800]  你會看到一個很失望
[00:18:08.800 --> 00:18:12.600]  一個已經很絕望的瑪利亞
[00:18:12.600 --> 00:18:16.200]  聽到一個這麼親切的聲音
[00:18:16.200 --> 00:18:17.600]  叫她的名字
[00:18:17.600 --> 00:18:21.000]  有這麼熟悉的
[00:18:21.000 --> 00:18:24.600]  那一刻的感覺
[00:18:24.600 --> 00:18:26.600]  我相信難以形容
[00:18:26.600 --> 00:18:31.600]  大家有沒有試過
[00:18:31.600 --> 00:18:35.000]  我隱約中曾經試過一次
[00:18:35.000 --> 00:18:37.200]  比較小的
[00:18:37.200 --> 00:18:39.400]  當失路了
[00:18:39.400 --> 00:18:43.600]  失路了之後不知道怎麼辦
[00:18:43.600 --> 00:18:46.200]  後面聽到媽媽叫阿太
[00:18:46.200 --> 00:18:49.000]  這個一定是我
[00:18:49.000 --> 00:18:51.800]  馬上飆過去
[00:18:51.800 --> 00:18:56.000]  你有沒有試過這樣的情況
[00:18:56.000 --> 00:18:59.000]  好像你很迷失的時候
[00:18:59.000 --> 00:19:00.800]  都不知道自己在哪裡的時候
[00:19:00.800 --> 00:19:02.400]  有一把聲音跟你說
[00:19:02.400 --> 00:19:04.000]  叫你的名字
[00:19:04.000 --> 00:19:06.000]  這個認識我的
[00:19:06.000 --> 00:19:09.200]  我已經沒事了
[00:19:09.200 --> 00:19:10.800]  有救了
[00:19:10.800 --> 00:19:15.000]  這個我相信瑪利亞有這樣的感受
[00:19:15.000 --> 00:19:20.000]  更加這個名字是很親切很親切的聲音
[00:19:20.000 --> 00:19:24.800]  沒有人能夠再重複這種聲音
[00:19:24.800 --> 00:19:26.800]  之後耶穌基督
[00:19:26.800 --> 00:19:29.800]  一聽到這個就是耶穌的聲音
[00:19:29.800 --> 00:19:31.800]  一方面難以相信
[00:19:31.800 --> 00:19:41.600]  但一方面從悲哀裡走出來
[00:19:41.600 --> 00:19:43.200]  很驚喜
[00:19:43.200 --> 00:19:46.600]  馬上聽到耶穌的聲音
[00:19:46.600 --> 00:19:50.600]  這麼熟悉
[00:19:50.600 --> 00:19:55.600]  你有沒有試過耶穌這樣呼喚你呢?
[00:19:55.600 --> 00:20:01.000]  你有沒有試過你心裡也這樣呼喚耶穌呢?
[00:20:01.000 --> 00:20:02.400]  瑪利亞說
[00:20:02.400 --> 00:20:06.800]  嗨波尼 夫子 老師
[00:20:06.800 --> 00:20:09.800]  他那種全情投入
[00:20:09.800 --> 00:20:12.200]  你有沒有試過同樣這樣去
[00:20:12.200 --> 00:20:15.000]  叫一個人的名字
[00:20:15.000 --> 00:20:17.800]  或者大家都有
[00:20:17.800 --> 00:20:19.200]  叫你的配偶
[00:20:19.200 --> 00:20:23.200]  或者拍拖的時候叫你的愛人
[00:20:23.200 --> 00:20:26.400]  心裡都很歡喜
[00:20:26.400 --> 00:20:30.400]  很親切地說他的名字
[00:20:30.400 --> 00:20:33.200]  因為你的親切地說他的名字
[00:20:33.200 --> 00:20:36.000]  代表了你是完全認識他的
[00:20:36.000 --> 00:20:37.800]  你完全愛他的
[00:20:37.800 --> 00:20:41.400]  你完全去關心他
[00:20:41.400 --> 00:20:44.800]  完全去愛護他
[00:20:44.800 --> 00:20:46.800]  耶穌基督
[00:20:46.800 --> 00:20:51.800]  這個對瑪利亞的名字的稱呼
[00:20:51.800 --> 00:20:55.000]  瑪利亞是感覺到
[00:20:55.000 --> 00:20:58.400]  他是呼喚他整個人的
[00:20:58.400 --> 00:21:00.200]  不只是叫個名字這麼簡單
[00:21:00.200 --> 00:21:02.000]  不是像上課的名字
[00:21:02.000 --> 00:21:03.400]  羅太賢舉手
[00:21:03.400 --> 00:21:05.400]  我就放下了
[00:21:05.400 --> 00:21:07.000]  有時候人叫你的名字
[00:21:07.000 --> 00:21:09.600]  你也有很多不同的感受
[00:21:09.600 --> 00:21:11.400]  突然後面有人叫羅太賢
[00:21:11.400 --> 00:21:12.800]  好像不知道發生什麼事
[00:21:12.800 --> 00:21:14.600]  好像追債的感覺
[00:21:14.600 --> 00:21:17.800]  有時候是有點害怕
[00:21:17.800 --> 00:21:19.600]  點到你的名字出來的時候
[00:21:19.600 --> 00:21:20.600]  不知道發生什麼事
[00:21:20.600 --> 00:21:21.600]  一個陌生的
[00:21:21.600 --> 00:21:24.200]  一個不熟悉的環境裡面
[00:21:24.200 --> 00:21:27.400]  但是一個熟悉的人
[00:21:27.400 --> 00:21:28.800]  一個愛護你的人
[00:21:28.800 --> 00:21:29.800]  叫你的名字的時候
[00:21:29.800 --> 00:21:31.400]  你是很放心
[00:21:31.400 --> 00:21:32.800]  你是很信任
[00:21:32.800 --> 00:21:36.800]  你是很喜歡的
[00:21:36.800 --> 00:21:38.200]  耶穌知道
[00:21:38.200 --> 00:21:41.000]  這個叫做勃大拉的瑪利亞
[00:21:41.000 --> 00:21:42.600]  知道他的故事
[00:21:42.600 --> 00:21:44.200]  知道他以前的罪
[00:21:44.200 --> 00:21:45.600]  知道他的美德
[00:21:45.600 --> 00:21:47.200]  知道他所恐懼的
[00:21:47.200 --> 00:21:49.400]  又知道他自己的愛
[00:21:49.400 --> 00:21:51.400]  他的痛苦
[00:21:51.400 --> 00:21:53.400]  他的盼望
[00:21:53.400 --> 00:21:54.200]  他的一切
[00:21:54.200 --> 00:21:56.200]  耶穌都知道
[00:21:56.200 --> 00:22:02.400]  所以瑪利亞對於耶穌的回應
[00:22:02.400 --> 00:22:05.800]  夫子的感受是
[00:22:05.800 --> 00:22:07.800]  你都知道我一切的
[00:22:07.800 --> 00:22:11.000]  我是沒有一件事在你面前隱藏的
[00:22:11.000 --> 00:22:13.400]  所以你認識我
[00:22:13.400 --> 00:22:16.000]  比我自己更加深
[00:22:16.000 --> 00:22:18.400]  這種交托
[00:22:18.400 --> 00:22:23.800]  真是一個很深厚的感情
[00:22:23.800 --> 00:22:28.000]  耶穌向愛慕他的人顯現
[00:22:28.000 --> 00:22:29.600]  所以我深信
[00:22:29.600 --> 00:22:33.000]  為什麼瑪利亞是第一個
[00:22:33.000 --> 00:22:35.000]  能夠很榮幸
[00:22:35.000 --> 00:22:40.200]  被耶穌這個復活
[00:22:40.200 --> 00:22:42.400]  能夠第一個看到
[00:22:42.400 --> 00:22:44.600]  是因為瑪利亞
[00:22:44.600 --> 00:22:46.800]  因為他是愛慕主
[00:22:46.800 --> 00:22:52.800]  他心裡面常常已經記掛著主
[00:22:52.800 --> 00:22:54.800]  這位主是認識我們
[00:22:54.800 --> 00:22:58.000]  這位主是知道我們的內心
[00:22:58.000 --> 00:22:59.800]  有時我們都很怕
[00:22:59.800 --> 00:23:03.000]  被人知道我們整個人
[00:23:03.000 --> 00:23:05.600]  有時我自己都很恐懼
[00:23:05.600 --> 00:23:09.600]  如果你知道我所有的事
[00:23:09.600 --> 00:23:16.600]  我可能有一些不想被人知道的事
[00:23:16.600 --> 00:23:19.200]  你都知道的時候
[00:23:19.200 --> 00:23:20.800]  我都會有些恐懼
[00:23:20.800 --> 00:23:23.800]  我怕你會不會再愛我
[00:23:23.800 --> 00:23:27.000]  我怕你會不會再接受我
