
[00:00:00.000 --> 00:00:07.000]  就在我們開始的時候,在講道之前,我們先在神的面前禱告。
[00:10:53.000 --> 00:10:56.000]  他就這樣離開了他的家鄉烏爾。
[00:10:56.000 --> 00:10:59.000]  過一個一生流浪的生活。
[00:10:59.000 --> 00:11:02.000]  過一個一生流浪的生活。
[00:11:02.000 --> 00:11:06.000]  但今天我們來到另外一個更大的挑戰。
[00:11:06.000 --> 00:11:09.000]  但今天我們來到另外一個更大的挑戰。
[00:11:09.000 --> 00:11:15.000]  就是他要面臨將自己的兒子獻給神。
[00:11:15.000 --> 00:11:16.000]  就是他要面臨將自己的兒子獻給神。
[00:11:16.000 --> 00:11:17.000]  就是他要面臨將自己的兒子獻給神。
[00:11:17.000 --> 00:11:18.000]  就是他要將自己的兒子獻給神。
[00:11:18.000 --> 00:11:19.000]  就是他要將自己的兒子獻給神。
[00:11:19.000 --> 00:11:20.000]  就是他要將自己的兒子獻給神。
[00:11:20.000 --> 00:11:21.000]  就是他要殺死自己的兒子。
[00:11:21.000 --> 00:11:22.000]  就是他要殺死自己的兒子。
[00:11:22.000 --> 00:11:23.000]  就是他要殺死自己的兒子。
[00:11:23.000 --> 00:11:24.000]  就是他要殺死自己的兒子。
[00:11:24.000 --> 00:11:25.000]  就是他要殺死自己的兒子。
[00:11:25.000 --> 00:11:26.000]  就是他要殺死自己的兒子。
[00:11:26.000 --> 00:11:29.000]  所以今天的經文是22章2節這樣說。
[00:11:29.000 --> 00:11:31.000]  所以今天的經文是22章2節這樣說。
[00:11:31.000 --> 00:11:32.000]  所以今天的經文是22章2節這樣說。
[00:11:32.000 --> 00:11:33.000]  所以今天的經文是22章2節這樣說。
[00:11:33.000 --> 00:11:34.000]  所以今天的經文是22章2節這樣說。
[00:11:34.000 --> 00:11:35.000]  所以今天的經文是22章2節這樣說。
[00:11:35.000 --> 00:11:36.000]  所以今天的經文是22章2節這樣說。
[00:11:36.000 --> 00:11:37.000]  所以今天的經文是22章2節這樣說。
[00:11:37.000 --> 00:11:38.000]  所以今天的經文是22章2節這樣說。
[00:11:38.000 --> 00:11:39.000]  所以今天的經文是22章2節這樣說。
[00:11:39.000 --> 00:11:40.000]  所以今天的經文是22章2節這樣說。
[00:11:40.000 --> 00:11:41.000]  所以今天的經文是22章2節這樣說。
[00:11:41.000 --> 00:11:42.000]  所以今天的經文是22章2節這樣說。
[00:11:42.000 --> 00:11:43.000]  所以今天的經文是22章2節這樣說。
[00:11:43.000 --> 00:11:58.000]  所以今天的經文是22章2節這樣說。
[00:12:13.000 --> 00:12:21.000]  好多我們所說的所謂人文主義,常常拿這個故事來攻擊基督信仰。
[00:12:21.000 --> 00:12:27.000]  好多人文主義的人就拿這個故事來攻擊我們的信仰。
[00:12:27.000 --> 00:12:37.000]  說基督教野蠻殘忍,將活生生的人當作祭品。
[00:12:37.000 --> 00:12:43.000]  說基督教野蠻殘忍,將活生生的人當作祭品。
[00:12:43.000 --> 00:12:46.000]  我想我們要回答這一類的問題之前,
[00:12:46.000 --> 00:12:47.000]  我想我們要回答這一類的問題之前,
[00:12:47.000 --> 00:12:50.000]  我們必須搞清楚我們讀聖經的方式,
[00:12:50.000 --> 00:12:53.000]  我們必須搞清楚我們讀聖經的方式,
[00:12:53.000 --> 00:12:59.000]  必須是讀出而不是讀入,
[00:12:59.000 --> 00:13:08.000]  必須是讀出而不是讀入,
[00:13:08.000 --> 00:13:18.000]  所謂讀進去,就是我喜歡我採取我的觀點去讀,
[00:13:18.000 --> 00:13:25.000]  簡單地說我喜歡怎樣讀就怎樣讀,
[00:13:25.000 --> 00:13:27.000]  讀到那個結果我就認為是真的,
[00:13:27.000 --> 00:13:31.000]  讀到那個結果我就認為是真的,
[00:13:31.000 --> 00:13:34.000]  你不要以為我這樣讀不科學,
[00:13:34.000 --> 00:13:36.000]  你不要以為我這樣讀不科學,
[00:13:36.000 --> 00:13:41.000]  現在的後現代主義都說這樣讀是不錯的,
[00:13:41.000 --> 00:13:42.000]  現在的後現代主義都說這樣讀是不錯的,
[00:13:42.000 --> 00:13:43.000]  現在的後現代主義都說這樣讀是不錯的,
[00:13:43.000 --> 00:13:46.000]  很多人後現代主義認為這樣讀才是非常好的。
[00:13:46.000 --> 00:13:47.000]  很多人後現代主義認為這樣讀才是非常好的。
[00:13:47.000 --> 00:13:48.000]  現在我不管這個事。
[00:13:48.000 --> 00:13:58.000]  上面的人攻擊基督教的人讀聖經的時候,大概都是採取讀錄的方式。
[00:13:58.000 --> 00:13:59.000]  上面的人攻擊基督教的人讀聖經的時候,大概都是採取讀錄的方式。
[00:13:59.000 --> 00:14:04.000]  所有攻擊基督教聖經的人都是用讀入去的方式去讀的。
[00:14:04.000 --> 00:14:09.000]  自己的觀點是這樣,他就讀出這樣的結果出來。
[00:14:09.000 --> 00:14:13.000]  他從自己的觀點去讀聖經,就讀出自己的觀點出來。
[00:14:13.000 --> 00:14:19.000]  並且還有一個假設,就是古代的作品。
[00:14:19.000 --> 00:14:20.000]  並且還有一個假設,就是古代的作品。
[00:14:20.000 --> 00:14:22.000]  並且還有一個假設,就是古代的作品。
[00:14:22.000 --> 00:14:27.000]  古代人是落後不文明,而且沒有知識的。
[00:14:27.000 --> 00:14:31.000]  古代人都是落後不文明和沒有知識的。
[00:14:31.000 --> 00:14:39.000]  所以大概攻擊這個記載的都是差不多這樣的一種觀點。
[00:14:39.000 --> 00:14:44.000]  所以大概攻擊這個記載的都是差不多這樣的一種觀點。
[00:14:44.000 --> 00:14:51.000]  但我想跟大家說,讀出的方式才能明白原來聖經的涵義。
[00:14:51.000 --> 00:14:57.000]  但我想跟大家說,讀出的方式才能明白原來聖經的涵義。
[00:14:57.000 --> 00:15:06.000]  所謂讀出,就是要嚴謹地順著每個字的意思,上文下理和全書的結構,
[00:15:06.000 --> 00:15:09.000]  來理解一段話。
[00:15:09.000 --> 00:15:17.000]  所謂讀出,就是要嚴謹地順著每個字的意思,上文下理和全書的結構,
[00:15:17.000 --> 00:15:20.000]  來理解一段話。
[00:15:20.000 --> 00:15:22.000]  明白了嗎?這個意思。
[00:15:22.000 --> 00:15:28.000]  你就是要讓那個文本,那個原來的記載,告訴你什麼。
[00:15:28.000 --> 00:15:33.000]  明白了嗎?我們就是要靠著文本,看著聖經,
[00:15:33.000 --> 00:15:37.000]  來研究,究竟這段經文想說什麼給我們聽。
[00:15:37.000 --> 00:15:41.000]  讀進去,不能讀到神的指示的意思。
[00:15:41.000 --> 00:15:47.000]  你如果讀進去,帶著自己的思想讀進去,你不能夠明白上帝的意思。
[00:15:47.000 --> 00:15:50.000]  只要是謙卑地將聖經的意思讀出來。
[00:15:50.000 --> 00:15:54.000]  一定要謙卑地將聖經的意思讀出來。
[00:15:54.000 --> 00:15:57.000]  才能明白神的指示。
[00:15:57.000 --> 00:15:59.000]  才能夠明白上帝的指示。
[00:15:59.000 --> 00:16:04.000]  好了,解決了這個問題之後,這個故事告訴我們什麼?
[00:16:04.000 --> 00:16:10.000]  解決了這個問題之後,我們現在來想想這個故事,究竟想告訴我們什麼呢?
[00:16:10.000 --> 00:16:16.000]  我想簡單地告訴大家,如果我們明白亞伯拉罕怎樣看待這個世界,
[00:16:16.000 --> 00:16:21.000]  我想大家去明白,就是亞伯拉罕怎樣去看待這件事。
[00:16:21.000 --> 00:16:25.000]  我們就能明白這段故事。
[00:16:25.000 --> 00:16:27.000]  我們就能夠明白這個故事了。
[00:16:27.000 --> 00:16:37.000]  那我們猜想,亞伯拉罕明白不明白神的意思,要他將自己的兒子獻祭呢?
[00:16:37.000 --> 00:16:45.000]  我們先來想一想,究竟亞伯拉罕明不明白上帝為什麼要他將自己的兒子當作祭品獻祭呢?
[00:16:45.000 --> 00:16:47.000]  我想他也不明白。
[00:16:47.000 --> 00:16:50.000]  我猜亞伯拉罕也不明白。
[00:16:50.000 --> 00:16:57.000]  因為聖經告訴我們,神是公義、良善,又守信。
[00:16:57.000 --> 00:17:02.000]  因為聖經告訴我們,神是公義、良善,也守信。
[00:17:02.000 --> 00:17:08.000]  與神有密切關係的亞伯拉罕,他肯定知道神。
[00:17:08.000 --> 00:17:15.000]  與神有密切關係的亞伯拉罕,他一定認識上帝的性格。
[00:17:15.000 --> 00:17:18.000]  他知道神不會殺死無辜的人。
[00:17:18.000 --> 00:17:22.000]  他知道神不會殺死無辜的人。
[00:17:22.000 --> 00:17:30.000]  他也不喜歡那些異族的獻祭,活生生的人做獻祭的這種風俗。
[00:17:30.000 --> 00:17:39.000]  在異教裡面也有這些將人當作祭品的風俗,但上帝是不喜歡將人活生生當祭品的這種風俗。
[00:17:39.000 --> 00:17:47.000]  而且以撒也是他因使給亞伯拉罕的兒子,作為以後大國的一個種子。
[00:17:47.000 --> 00:17:56.000]  而且以撒也是他因使給亞伯拉罕的兒子,作為以後大國的一個種子。
[00:17:56.000 --> 00:18:01.000]  所以這樣子,他不會讓他的應許落空的。
[00:18:01.000 --> 00:18:07.000]  上帝應該不會讓他的應許落空,不能夠實現的。
[00:18:07.000 --> 00:18:12.000]  在親情方面,亞伯拉罕也可能捨不得犧牲自己的兒子。
[00:18:12.000 --> 00:18:19.000]  在親情方面,亞伯拉罕也可能捨不得犧牲自己的兒子。
[00:18:19.000 --> 00:18:23.000]  所以我們可以清楚知道亞伯拉罕不明白。
[00:18:23.000 --> 00:18:24.000]  所以我們可以清楚知道亞伯拉罕不明白。
[00:18:24.000 --> 00:18:27.000]  所以我相信亞伯拉罕不明白。
[00:18:27.000 --> 00:18:29.000]  和我們一樣的不明白。
[00:18:29.000 --> 00:18:30.000]  和我們一樣的不明白。
[00:18:30.000 --> 00:18:31.000]  和我們一樣的不明白。
[00:18:31.000 --> 00:18:33.000]  不理解為什麼這樣子。
[00:18:33.000 --> 00:18:36.000]  不理解為什麼這樣子。
[00:18:36.000 --> 00:18:42.000]  但是我想說的是,他並沒有關掉自己的腦袋。
[00:18:42.000 --> 00:18:43.000]  但是我想說的是,他並沒有關掉自己的腦袋。
[00:18:43.000 --> 00:18:47.000]  我想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:47.000 --> 00:18:50.000]  我想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:50.000 --> 00:18:51.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:51.000 --> 00:18:52.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:52.000 --> 00:18:53.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:53.000 --> 00:18:54.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:54.000 --> 00:18:55.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:18:55.000 --> 00:19:06.000]  想說的是,亞伯拉罕並沒有忘記自己的腦袋。
[00:19:25.000 --> 00:19:28.000]  遇到這個問題的時候,就放棄信仰了。
[00:19:28.000 --> 00:19:31.000]  他選擇信服神的旨意。
[00:19:31.000 --> 00:19:35.000]  但是阿伯拉罕是選擇信服上帝的旨意。
[00:19:35.000 --> 00:19:38.000]  他的心境是什麼樣子?
[00:19:38.000 --> 00:19:40.000]  他的心境是怎樣的呢?
[00:19:40.000 --> 00:19:43.000]  聖經只是說了一句話,他的心境。
[00:19:43.000 --> 00:19:47.000]  有關阿伯拉罕的心情,聖經只是說了一句話。
[00:19:47.000 --> 00:19:49.000]  在第八節,
[00:19:49.000 --> 00:19:55.000]  他說出他的心境說:神會親自預備。
[00:19:55.000 --> 00:20:00.000]  在第八節裏說了他的心情說:神會親自預備。
[00:20:00.000 --> 00:20:05.000]  這個就是耶和華以勒的出處。
[00:20:05.000 --> 00:20:10.000]  這個就是耶和華以勒的出處。
[00:20:10.000 --> 00:20:15.000]  後面的經文還特別地突出這句話的意思。
[00:20:15.000 --> 00:20:20.000]  後面的經文還特別地突出這句話的意思。
[00:20:20.000 --> 00:20:24.000]  這樣子我們就知道了,這句話非常重要。
[00:20:24.000 --> 00:20:28.000]  這樣子我們就知道了,這句話非常重要。
[00:20:28.000 --> 00:20:31.000]  我們可以這樣說。
[00:20:31.000 --> 00:20:33.000]  我們可以這樣說。
[00:20:33.000 --> 00:20:37.000]  他不明白為什麼這樣子。
[00:20:37.000 --> 00:20:41.000]  阿伯拉罕不明白上帝的吩咐。
[00:20:41.000 --> 00:20:44.000]  但是因為他相信神必會預備。
[00:20:44.000 --> 00:20:47.000]  但是因為他相信神必會預備。
[00:20:47.000 --> 00:20:49.000]  預備適當的祭物。
[00:20:49.000 --> 00:20:51.000]  預備適當的祭物。
[00:20:51.000 --> 00:20:55.000]  這個祭物最終不是他的兒子。
[00:20:55.000 --> 00:20:58.000]  這個祭物最後不會是他的兒子。
[00:20:58.000 --> 00:21:01.000]  也許他的兒子死了以後可以再復生。
[00:21:01.000 --> 00:21:04.000]  也許他的兒子死了以後可以再復活。
[00:21:04.000 --> 00:21:07.000]  也許有其他方式他不明白。
[00:21:07.000 --> 00:21:09.000]  也許有其他方式他不明白。
[00:21:09.000 --> 00:21:13.000]  但因為他相信神的能力和他的良善。
[00:21:13.000 --> 00:21:16.000]  但因為他相信神的能力和他的良善。
[00:21:16.000 --> 00:21:19.000]  於是他勇敢地去遵從神的旨意。
[00:21:19.000 --> 00:21:22.000]  於是他勇敢地去遵從神的旨意。
[00:21:22.000 --> 00:21:24.000]  勇敢地去遵從神的旨意。
[00:21:24.000 --> 00:21:27.000]  勇敢地去遵從神的旨意。
[00:21:27.000 --> 00:21:34.000]  這一點讓我們想到夏娃這樣的不相信,
[00:21:34.000 --> 00:21:39.000]  和這樣的違反神的旨意。
[00:21:39.000 --> 00:21:44.000]  他的行為讓我們想到夏娃這樣的不相信,
[00:21:44.000 --> 00:21:47.000]  和這樣的違反神的旨意。
[00:21:47.000 --> 00:21:54.000]  我希望亞伯拉罕這樣的信心表現能夠鼓勵我們,
[00:21:54.000 --> 00:21:59.000]  我希望亞伯拉罕這樣的信心表現能夠鼓勵我們,
[00:21:59.000 --> 00:22:02.000]  因著聖靈的幫助,
[00:22:02.000 --> 00:22:07.000]  讓我們可以勇敢地在不同的情況下站立起來。
[00:22:07.000 --> 00:22:11.000]  讓我們可以勇敢地在不同的情況下站立起來。
[00:22:11.000 --> 00:22:18.000]  我沒有像亞伯拉罕這樣的深的經歷,
[00:22:18.000 --> 00:22:22.000]  但也有一些神為我預備的一些經歷。
[00:22:22.000 --> 00:22:26.000]  但也有一些神為我預備的一些經歷。
[00:22:26.000 --> 00:22:28.000]  因為家庭的緣故,
[00:22:28.000 --> 00:22:32.000]  我在進神學院之前就等了七年。
[00:22:32.000 --> 00:22:34.000]  因為家庭的緣故,
[00:22:34.000 --> 00:22:37.000]  我在進神學院之前就等了七年。
[00:22:37.000 --> 00:22:42.000]  大概十年前我就可以最後去神學院讀書了。
[00:22:42.000 --> 00:22:45.000]  大概十年前我就可以最後去神學院讀書了。
[00:22:45.000 --> 00:22:47.000]  但是我的錢不夠,
[00:22:47.000 --> 00:22:54.000]  我的手裡不夠三年的養家費和學費。
[00:22:54.000 --> 00:23:01.000]  但是我的手裡不夠三年的養家費和學費。
[00:23:01.000 --> 00:23:06.000]  但是心裡知道這個是神的呼召,
[00:23:06.000 --> 00:23:11.000]  就只有相信耶和華已了,
[00:23:11.000 --> 00:23:18.000]  最後最壞的打算就是賣掉房子去讀書了。
[00:23:18.000 --> 00:23:23.000]  做了最壞的打算,賣了房子去讀書。
[00:23:23.000 --> 00:23:27.000]  我還記得那一年的九月份,
[00:23:27.000 --> 00:23:36.000]  我在工作的公司的總部和在美國的總部和另外一個美國公司合併。
[00:23:36.000 --> 00:23:41.000]  我還記得那一年九月和公司的總部在美國。
