
[00:00:00.000 --> 00:00:02.800]  我們今天的主題我們會繼續看
[00:10:04.700 --> 00:10:06.700]  可以繼續去經拜
[00:10:06.700 --> 00:10:08.700]  我們看到原來這個故事
[00:10:08.700 --> 00:10:10.700]  在這個環境當中
[00:10:10.700 --> 00:10:13.700]  這幫猶太人 以色列民的敵人
[00:10:13.700 --> 00:10:15.700]  在那裡不停地去告狀
[00:10:15.700 --> 00:10:18.700]  結果他們去到第四章最後一節
[00:10:18.700 --> 00:10:19.700]  二十四節就說
[00:10:19.700 --> 00:10:24.700]  結果他們的耶路撒冷建建的工程就停止了
[00:10:24.700 --> 00:10:27.700]  去到大理烏王第二年的時候
[00:10:27.700 --> 00:10:30.700]  那時候原來他們回去耶路撒冷
[00:10:30.700 --> 00:10:33.700]  這幫團隊當中是有先知在當中
[00:10:33.700 --> 00:10:36.700]  在大理烏王第二年的時候
[00:10:36.700 --> 00:10:38.700]  神就興起他們當中的
[00:10:38.700 --> 00:10:41.700]  隨行的兩位猶太人
[00:10:41.700 --> 00:10:44.700]  一個就是阿哈蓋和薩加尼亞
[00:10:44.700 --> 00:10:47.700]  他們就出來說一些勸命的說話
[00:10:47.700 --> 00:10:49.700]  究竟他們說什麼呢
[00:10:49.700 --> 00:10:52.700]  我們就看阿哈蓋書和薩加尼亞書
[00:10:52.700 --> 00:10:54.700]  大家可以回去看這個書卷
[00:10:54.700 --> 00:10:57.700]  但是他們當中所擇備的這些
[00:10:57.700 --> 00:10:59.700]  在明年的時候提到什麼呢
[00:10:59.700 --> 00:11:02.700]  他們回去祝壇 去敬拜神的時候
[00:11:02.700 --> 00:11:04.700]  我們不如起殿
[00:11:04.700 --> 00:11:07.700]  但是他們回去都說起自己的房子
[00:11:07.700 --> 00:11:09.700]  起到天花板
[00:11:09.700 --> 00:11:11.700]  整間房子他弄得很漂亮
[00:11:11.700 --> 00:11:13.700]  為了去耕田 種植
[00:11:13.700 --> 00:11:15.700]  為了自己的工作去做
[00:11:15.700 --> 00:11:17.700]  那麼神就懲罰他們
[00:11:17.700 --> 00:11:20.700]  種東西就沒得種 又有旱災
[00:11:20.700 --> 00:11:22.700]  他們自己說什麼呢
[00:11:22.700 --> 00:11:25.700]  他們自己在阿哈蓋書裡提到
[00:11:25.700 --> 00:11:26.700]  阿哈蓋書裡提到
[00:11:26.700 --> 00:11:29.700]  他們興起這幫興起阿哈蓋
[00:11:29.700 --> 00:11:31.700]  在522年BC的時候
[00:11:31.700 --> 00:11:33.700]  興起阿哈蓋
[00:11:33.700 --> 00:11:36.700]  還有先知去跟他們說話
[00:11:36.700 --> 00:11:37.700]  就說什麼呢
[00:11:37.700 --> 00:11:40.700]  這幫子民 這幫猶太人說
[00:11:40.700 --> 00:11:44.700]  時候未到 我們等下神的時間
[00:11:44.700 --> 00:11:48.700]  我們才興起這個殿 時候未到
[00:11:48.700 --> 00:11:51.700]  因為說神明明叫他們興起殿
[00:11:51.700 --> 00:11:55.700]  但是他說神的時間未到
[00:11:55.700 --> 00:11:59.700]  他們自己就把這件事情停下來
[00:11:59.700 --> 00:12:04.700]  所以他們停工其實有外面的因素
[00:12:04.700 --> 00:12:06.700]  就是這幫敵人在搞鬼
[00:12:06.700 --> 00:12:09.700]  自己的心裡面都有軟弱的時候
[00:12:09.700 --> 00:12:16.700]  就是顧了自己的優先次序掉轉了
[00:12:16.700 --> 00:12:19.700]  結果關顧了自己的生活
[00:12:19.700 --> 00:12:22.700]  自己忙忙碌碌 但是神罰他們
[00:12:22.700 --> 00:12:25.700]  罰他們 你們應該去迴轉
[00:12:25.700 --> 00:12:27.700]  所以阿哈蓋就鼓勵他們
[00:12:27.700 --> 00:12:31.700]  說你們神 耶和華神這麼說
[00:12:31.700 --> 00:12:34.700]  你不用怕 神 耶和華神
[00:12:34.700 --> 00:12:37.700]  我與你們同在
[00:12:37.700 --> 00:12:44.700]  神鼓勵阿哈蓋去勸勉這幫猶太人
[00:12:44.700 --> 00:12:47.700]  不單是阿哈蓋 撒加尼亞
[00:12:47.700 --> 00:12:50.700]  先知也在鼓勵這幫猶太人
[00:12:50.700 --> 00:12:52.700]  說你們重建聖殿
[00:12:52.700 --> 00:12:54.700]  在第四章我提到說
[00:12:54.700 --> 00:12:57.700]  你們不是靠自己的勢力 自己的才幹
[00:12:57.700 --> 00:13:02.700]  是乃是靠我的靈芳倫成事
[00:13:02.700 --> 00:13:03.700]  所以當中我們看到
[00:13:03.700 --> 00:13:08.700]  原來他們在建造這個目標當中
[00:13:08.700 --> 00:13:10.700]  他們當中有人幫他們
[00:13:10.700 --> 00:13:15.700]  好像他們的生命目標是不會動搖
[00:13:15.700 --> 00:13:18.700]  結果神就藉著 他們有沒有回應
[00:13:18.700 --> 00:13:21.700]  有 他們回到他們的目標當中
[00:13:21.700 --> 00:13:24.700]  神既然叫他們去建造聖殿
[00:13:24.700 --> 00:13:26.700]  有人當中 神跟他們藉著
[00:13:26.700 --> 00:13:30.700]  先知神的話語臨到他們當中
[00:13:30.700 --> 00:13:34.700]  又到勸勉鼓勵的時候 他們就回去開工了
[00:13:34.700 --> 00:13:36.700]  所以我們看到他們說
[00:13:36.700 --> 00:13:41.700]  於是 所羅巴伯和約書夏就開始動返工
[00:13:41.700 --> 00:13:44.700]  帶領群眾去繼續建這個聖殿
[00:13:44.700 --> 00:13:46.700]  所以我們看到原來第一個
[00:13:46.700 --> 00:13:52.700]  我們基督徒在基督的根基上建造的重要一環就是
[00:13:52.700 --> 00:13:56.700]  我們的人生目標是要堅定不移
[00:13:56.700 --> 00:14:00.700]  神給我們一些有限的時間
[00:14:00.700 --> 00:14:01.700]  神給我們的生命是有限的
[00:14:01.700 --> 00:14:03.700]  地上的生命是這麼多
[00:14:03.700 --> 00:14:05.700]  我們沒有人知道我們歲數是多少
[00:14:05.700 --> 00:14:09.700]  但是他告訴我 你就是這麼多年
[00:14:09.700 --> 00:14:13.700]  我們要確定我們的人生目標
[00:14:13.700 --> 00:14:15.700]  Samuel 長老在年初的時候
[00:14:15.700 --> 00:14:17.700]  剛剛六個月了
[00:14:17.700 --> 00:14:21.700]  就叫我們去鼓勵我們去確定我們的人生目標
[00:14:21.700 --> 00:14:24.700]  我們有沒有確定我們的人生目標呢
[00:14:24.700 --> 00:14:29.700]  我們為了什麼事而擺我們的優先次序呢
[00:14:29.700 --> 00:14:33.700]  是不是跟神說 時候還沒到呢
[00:14:33.700 --> 00:14:36.700]  哇 很多藉口 很多原因
[00:14:36.700 --> 00:14:40.700]  不如我們 可能說 我現在剛剛做事
[00:14:40.700 --> 00:14:44.700]  不如先升職 先升職
[00:14:44.700 --> 00:14:47.700]  接著再多放時間侍奉神
[00:14:47.700 --> 00:14:49.700]  不如我們先建立家庭
[00:14:49.700 --> 00:14:50.700]  先找到工作
[00:14:50.700 --> 00:14:53.700]  這些就是很好的原因
[00:14:53.700 --> 00:14:55.700]  那是不是不可以同時進行的呢
[00:14:55.700 --> 00:14:58.700]  那就是本末倒置了
[00:14:58.700 --> 00:15:00.700]  你剛剛看到的圖
[00:15:00.700 --> 00:15:02.700]  我們根基 建立主根基
[00:15:02.700 --> 00:15:05.700]  我們還沒建立 中間還沒建造的時候
[00:15:05.700 --> 00:15:09.700]  我們就去了建立這個家庭和工作
[00:15:09.700 --> 00:15:15.700]  這個家庭工作就不會是見證神的家庭
[00:15:15.700 --> 00:15:17.700]  不會是見證主耶穌基督的工作
[00:15:17.700 --> 00:15:21.700]  那我們就要搞清楚自己的人生目標是什麼
[00:15:21.700 --> 00:15:23.700]  我們的人生目標
[00:15:23.700 --> 00:15:26.700]  既然如果聽到 找到這個人生目標
[00:15:26.700 --> 00:15:27.700]  確定了人生目標的時候
[00:15:27.700 --> 00:15:30.700]  我們是不是堅定不移呢
[00:15:30.700 --> 00:15:33.700]  我們會不會說 等下時間
[00:15:33.700 --> 00:15:35.700]  等退休先去侍奉
[00:15:35.700 --> 00:15:38.700]  或者是我們賺夠那些退休金
[00:15:38.700 --> 00:15:41.700]  我剛剛星期五晚上就聽到那個團體
[00:15:41.700 --> 00:15:47.700]  我們怎樣去財政 計劃我們的財政去退休
[00:15:47.700 --> 00:15:49.700]  這個是應該的
[00:15:49.700 --> 00:15:51.700]  神給我們的資源
[00:15:51.700 --> 00:15:52.700]  我們怎樣去分享
[00:15:52.700 --> 00:15:55.700]  怎樣去預備我們退休的時候
[00:15:55.700 --> 00:15:58.700]  但是是不是說 我們還沒儲夠錢
[00:15:58.700 --> 00:16:03.700]  就侍奉的心態就動搖呢
[00:16:03.700 --> 00:16:06.700]  我們的人生目標 對神的目標
[00:16:06.700 --> 00:16:08.700]  是不是就動搖呢
[00:16:08.700 --> 00:16:11.700]  這個是不需要等於一個人做一樣
[00:16:11.700 --> 00:16:14.700]  我們應該是建立這個基礎
[00:16:14.700 --> 00:16:17.700]  在上面 在基督的基礎上面
[00:16:17.700 --> 00:16:19.700]  去繼續去建造
[00:16:19.700 --> 00:16:21.700]  我們去看到這個時候
[00:16:21.700 --> 00:16:23.700]  我們如果有這個人生目標的時候
[00:16:23.700 --> 00:16:25.700]  我們就會向著這個人生目標
[00:16:25.700 --> 00:16:28.700]  我們就會有 生命就會有方向
[00:16:28.700 --> 00:16:30.700]  我們所做的時候
[00:16:30.700 --> 00:16:32.700]  每一件事我們有選擇
[00:16:32.700 --> 00:16:33.700]  哪個是優先次序
[00:16:33.700 --> 00:16:36.700]  哪些東西是值得我們擺我們的時間
[00:16:36.700 --> 00:16:37.700]  擺我們的資源
[00:16:37.700 --> 00:16:41.700]  擺給 願意擺神供應給我們的事情
[00:16:41.700 --> 00:16:43.700]  的資源上面 怎樣去運用
[00:16:43.700 --> 00:16:45.700]  那我們就會向著這個目標
[00:16:45.700 --> 00:16:48.700]  就會去前進
[00:16:48.700 --> 00:16:50.700]  我們如果完成這個目標的時候
[00:16:50.700 --> 00:16:51.700]  我們不是生命會覺得
[00:16:51.700 --> 00:16:54.700]  哇 我們跑完 神叫我們跑的道路
[00:16:54.700 --> 00:16:56.700]  好像保羅說的
[00:16:56.700 --> 00:16:58.700]  我們當跑的路已經跑過
[00:16:58.700 --> 00:17:00.700]  有神的冠冕存留給我們
[00:17:00.700 --> 00:17:02.700]  所以我們看到這個時候
[00:17:02.700 --> 00:17:03.700]  如果我們搞不清楚
[00:17:03.700 --> 00:17:05.700]  我們人生目標的時候
[00:17:05.700 --> 00:17:07.700]  我們侍奉方向就不行
[00:17:07.700 --> 00:17:09.700]  我可以 就算在職場上面
[00:17:09.700 --> 00:17:11.700]  我以前在政府做工的時候
[00:17:11.700 --> 00:17:12.700]  我做研究的時候
[00:17:12.700 --> 00:17:16.700]  總監的社長就走過來
[00:17:16.700 --> 00:17:19.700]  就說 你們做工 做研究
[00:17:19.700 --> 00:17:22.700]  要搞清楚你們的任務
[00:17:22.700 --> 00:17:24.700]  我們的對象
[00:17:24.700 --> 00:17:29.700]  服侍的對象是哪一個
[00:17:29.700 --> 00:17:30.700]  不是就好像在
[00:17:30.700 --> 00:17:31.700]  又學了一句
[00:17:31.700 --> 00:17:35.700]  不是 你在Sandbox裡面玩
[00:17:35.700 --> 00:17:39.700]  好像小朋友在玩泥沙一樣
[00:17:39.700 --> 00:17:42.700]  在忙很忙在搞
[00:17:42.700 --> 00:17:45.700]  就好像在玩泥沙一樣
[00:17:45.700 --> 00:17:46.700]  其實公司都是的
[00:17:46.700 --> 00:17:48.700]  我們每間公司每個組織
[00:17:48.700 --> 00:17:50.700]  都有個服侍的對象
[00:17:50.700 --> 00:17:54.700]  所謂的stake holder
[00:17:54.700 --> 00:17:59.700]  我們要跟那些對象去交代
[00:17:59.700 --> 00:18:01.700]  我們都是在教會裡面
[00:18:01.700 --> 00:18:03.700]  在神的侍功上面
[00:18:03.700 --> 00:18:04.700]  我們要對神交代
[00:18:04.700 --> 00:18:05.700]  對會眾去交代
[00:18:05.700 --> 00:18:11.700]  對主內一班去敬拜神
[00:18:11.700 --> 00:18:12.700]  去愛主的人
[00:18:12.700 --> 00:18:14.700]  同工 大兄姊妹去交代
[00:18:14.700 --> 00:18:17.700]  所以我們回來教會的時候
[00:18:17.700 --> 00:18:19.700]  如果我們有優先次序的時候
[00:18:19.700 --> 00:18:22.700]  有人生目標的地步的話
[00:18:22.700 --> 00:18:23.700]  有個想法的時候
[00:18:23.700 --> 00:18:24.700]  我們回教會
[00:18:24.700 --> 00:18:28.700]  再不是單單一個社交活動
[00:18:28.700 --> 00:18:29.700]  很開心我們回到一班
[00:18:29.700 --> 00:18:32.700]  有同樣背景的大兄姊妹在一起
[00:18:32.700 --> 00:18:33.700]  能夠得到鼓勵
[00:18:33.700 --> 00:18:34.700]  是很好的事情
[00:18:34.700 --> 00:18:37.700]  但是我們要高越
[00:18:37.700 --> 00:18:40.700]  超越這個社交層面的想法
[00:18:40.700 --> 00:18:41.700]  這個行為
[00:18:41.700 --> 00:18:44.700]  我們怎樣在這個團體當中
[00:18:44.700 --> 00:18:46.700]  去更加一同去認識神
[00:18:46.700 --> 00:18:49.700]  每個神是給了一個計劃
[00:18:49.700 --> 00:18:50.700]  給了一個目標
[00:18:50.700 --> 00:18:53.700]  給我們每一個主內的大兄姊妹
[00:18:53.700 --> 00:18:54.700]  在這個根基上面
[00:18:54.700 --> 00:18:55.700]  去繼續去建造
[00:18:55.700 --> 00:18:58.700]  我們接下來有浸禮了
[00:18:58.700 --> 00:19:02.700]  浸禮 七月有浸禮的時候
