
[00:00:00.000 --> 00:00:04.600]  今天分享的題目是「另類安息禮拜」
[00:07:15.440 --> 00:07:17.640]  大家可能聽過崇拜完之後
[00:07:17.640 --> 00:07:20.680]  那些弟兄姊妹都湧去擁抱蘇怡
[00:07:20.680 --> 00:07:22.600]  而不是去擁抱我
[00:07:22.600 --> 00:07:26.920]  但今天我要去講這個經歷的下半部分
[00:07:26.920 --> 00:07:29.680]  當時我教會的牧師王志成牧師他就抓住我
[00:07:29.680 --> 00:07:32.960]  他說Eugene我一定要跟你聊天
[00:07:32.960 --> 00:07:36.320]  但我跟牧師說牧師我沒空
[00:07:36.320 --> 00:07:38.480]  我約了媽咪喝茶
[00:07:38.480 --> 00:07:40.080]  他一定覺得我可能想逃避他
[00:07:40.080 --> 00:07:42.760]  但我其實真的約了媽咪喝茶
[00:07:42.760 --> 00:07:43.360]  牧師很好
[00:07:43.360 --> 00:07:47.160]  他說你喝完茶我就在唐人街的Burger King等你
[00:07:47.160 --> 00:07:49.280]  總之我待會要跟你聊天
[00:07:49.280 --> 00:07:50.680]  於是我跟媽咪喝茶之後
[00:07:50.680 --> 00:07:53.480]  我就去了Burger King去見黃牧師
[00:07:53.480 --> 00:07:54.960]  去到Burger King的時候
[00:07:54.960 --> 00:07:57.280]  一坐下他問我一個問題
[00:07:57.280 --> 00:08:01.560]  他說Eugene你知不知道你今天做了一個什麼決定
[00:08:01.560 --> 00:08:02.120]  我說我知道
[00:08:02.120 --> 00:08:05.120]  因為我今天決意相信耶穌
[00:08:05.120 --> 00:08:06.800]  然後他問我
[00:08:06.800 --> 00:08:11.440]  他說你相不相信耶穌就是那個真神
[00:08:11.440 --> 00:08:12.440]  我回答他
[00:08:12.440 --> 00:08:14.760]  我說我相信
[00:08:14.760 --> 00:08:17.640]  他說如果你相信耶穌是真神
[00:08:17.640 --> 00:08:19.840]  相信耶穌是救主
[00:08:19.840 --> 00:08:23.280]  你就要學習祂的真理
[00:08:23.280 --> 00:08:27.040]  並且生命要願意去改變
[00:08:27.040 --> 00:08:28.200]  於是我就問他
[00:08:28.200 --> 00:08:31.400]  那我怎樣學習耶穌的真理
[00:08:31.400 --> 00:08:35.800]  他就邀請我去當時教會逢星期四的茶經班
[00:08:35.800 --> 00:08:39.680]  而這也是我在教會小組生活的開始
[00:08:39.680 --> 00:08:40.200]  弟兄姊妹
[00:08:40.200 --> 00:08:43.040]  如果我們今天說我們相信耶穌為我們死
[00:08:43.040 --> 00:08:45.520]  並且相信耶穌是我們的救主
[00:08:45.520 --> 00:08:48.080]  我們的生命有沒有學習耶穌的真理
[00:08:48.080 --> 00:08:52.440]  我們的生命有沒有跟隨耶穌的真理去改變呢
[00:08:52.440 --> 00:08:55.480]  我記得初信的時候有一樣東西我要改變
[00:08:55.480 --> 00:09:00.040]  就是改變我對白色謊言的看法
[00:09:00.040 --> 00:09:01.480]  以前我未相信耶穌之前
[00:09:01.480 --> 00:09:03.520]  我覺得說白色謊言是沒有問題的
[00:09:03.520 --> 00:09:05.760]  因為我覺得什麼是白色謊言呢
[00:09:05.760 --> 00:09:08.920]  就是說了之後我覺得不傷害到別人的謊言
[00:09:08.920 --> 00:09:10.760]  就是叫做白色謊言
[00:09:10.760 --> 00:09:13.440]  我覺得我也傷害不了你
[00:09:13.440 --> 00:09:16.000]  我說白色謊言是沒有問題的
[00:09:16.000 --> 00:09:18.280]  所以當時如果你問我吃飯了沒有
[00:09:18.280 --> 00:09:19.480]  我是不是也回答吃了
[00:09:19.480 --> 00:09:20.240]  我覺得沒所謂
[00:09:20.240 --> 00:09:21.240]  你知道我吃了飯了沒有
[00:09:21.240 --> 00:09:22.960]  知道我還沒吃飯了沒有
[00:09:22.960 --> 00:09:25.080]  也沒所謂
[00:09:25.080 --> 00:09:26.000]  但接著我看聖經
[00:09:26.000 --> 00:09:29.480]  原來聖經說我們不可詭詐
[00:09:29.480 --> 00:09:33.120]  我就開始發現原來我的價值觀要改變
[00:09:33.120 --> 00:09:35.320]  當我學習了真理的時候
[00:09:35.320 --> 00:09:37.880]  我的生命也要去改變
[00:09:37.880 --> 00:09:40.160]  或者弟兄姊妹在你未信主之前
[00:09:40.160 --> 00:09:45.600]  你覺得這個世界那些兩性關係的價值觀是可以的
[00:09:45.600 --> 00:09:46.520]  但你信了耶穌之後
[00:09:46.520 --> 00:09:49.400]  你發現原來聖經並不是這樣說的時候
[00:09:49.400 --> 00:09:52.080]  我們有沒有跟著聖經去改變呢
[00:09:52.080 --> 00:09:55.160]  要我們仍然跟著這個世界的價值觀
[00:09:55.160 --> 00:09:58.560]  去活出我們的感情和兩性關係呢
[00:09:58.560 --> 00:10:01.320]  但如果今天我們相信耶穌為我們死
[00:10:01.320 --> 00:10:04.840]  並且祂就是拯救我們那個的時候
[00:10:04.840 --> 00:10:08.480]  我們生命要去學習基督的真理
[00:10:08.480 --> 00:10:11.920]  並且生命願意改變
[00:10:11.920 --> 00:10:15.280]  但我們的生命又應該怎樣去改變呢
[00:10:15.280 --> 00:10:19.120]  是我們今天分享的第二點
[00:10:19.120 --> 00:10:23.280]  就是我們去作一個不再隱藏的門徒
[00:10:23.280 --> 00:10:26.840]  我們一起讀十九章三十八至四十二節
[00:10:26.840 --> 00:10:28.760]  我們一起讀一二三
[00:10:28.760 --> 00:10:34.800]  「這些事以後有亞利瑪太人約瑟是耶穌的門徒
[00:10:34.800 --> 00:10:39.000]  只因怕猶太人就暗暗地作門徒
[00:10:39.000 --> 00:10:43.320]  他來求彼拉多要把耶穌的身體領去
[00:10:43.320 --> 00:10:47.840]  彼拉多允准他就把耶穌的身體領去了
[00:10:47.840 --> 00:10:52.880]  悠悠尼哥底姆就是先前夜裡去見耶穌的
[00:10:52.880 --> 00:10:57.160]  帶著抹藥和沉香藥有一百斤前來
[00:10:57.160 --> 00:11:01.240]  他們就照猶太人殯葬的規矩
[00:11:01.240 --> 00:11:06.680]  把耶穌的身體用細麻布加上香料拿好了
[00:11:06.680 --> 00:11:10.880]  在耶穌釘十字架的地方有一個原址
[00:11:10.880 --> 00:11:13.600]  原址裡有一座新墳墓
[00:11:13.600 --> 00:11:16.080]  是從來沒有葬過人的
[00:11:16.080 --> 00:11:18.760]  只因是猶太人的預備日
[00:11:18.760 --> 00:11:20.840]  又因那墳墓近
[00:11:20.840 --> 00:11:24.640]  他們就把耶穌安放在那裡」
[00:11:24.640 --> 00:11:26.280]  我們今天分享的第二點是
[00:11:26.280 --> 00:11:29.280]  我們要做一個不再隱藏的門徒
[00:11:29.280 --> 00:11:32.680]  當我們看聖經的時候發現有兩個人物
[00:11:32.680 --> 00:11:36.280]  第一個是亞利瑪太人約瑟
[00:11:36.280 --> 00:11:37.880]  他是什麼人呢?
[00:11:37.880 --> 00:11:42.120]  當我們從馬可福音十五章四十三節告訴我們
[00:11:42.120 --> 00:11:45.960]  這個人是尊貴的義士
[00:11:45.960 --> 00:11:48.880]  也是等候神國的
[00:11:48.880 --> 00:11:53.600]  尊貴的義士是當時猶太議會的議員
[00:11:53.600 --> 00:11:57.560]  甚至有人形容他是當時議會的主席
[00:11:57.560 --> 00:12:00.840]  就好像我們現在是立法會的議員
[00:12:00.840 --> 00:12:02.800]  甚至是立法會議員的主席
[00:12:02.800 --> 00:12:05.200]  是一個在高位的人
[00:12:05.200 --> 00:12:06.120]  不單是這樣
[00:12:06.120 --> 00:12:08.440]  聖經形容這個在高位的人
[00:12:08.440 --> 00:12:11.240]  是等候神國的
[00:12:11.240 --> 00:12:13.480]  聖經接著告訴我們這個人
[00:12:13.480 --> 00:12:15.560]  是耶穌的門徒
[00:12:15.560 --> 00:12:21.160]  但是他是暗暗地作門徒
[00:12:21.160 --> 00:12:24.480]  接著我們看到這個人在這裡做了一件事
[00:12:24.480 --> 00:12:27.880]  我們看到他生命的改變
[00:12:27.880 --> 00:12:34.360]  就是他求彼拉多要把耶穌的身體領去
[00:12:34.360 --> 00:12:38.440]  可能覺得這是一個什麼樣的改變呢?
[00:12:38.440 --> 00:12:40.880]  我們要看回當時的傳統
[00:12:40.880 --> 00:12:42.480]  當時的傳統
[00:12:42.480 --> 00:12:43.880]  被釘十字架之後
[00:12:43.880 --> 00:12:46.800]  羅馬人會將被釘十字架人的屍首
[00:12:46.800 --> 00:12:49.640]  發還給被釘十字架人的親屬
[00:12:49.640 --> 00:12:53.440]  而猶太人就會將他們的屍首安葬
[00:12:53.440 --> 00:12:55.960]  但是在這裡約翰文這個約瑟
[00:12:55.960 --> 00:12:59.480]  利用他自己的身份和位置
[00:12:59.480 --> 00:13:02.240]  他先一步去到彼拉多面前
[00:13:02.240 --> 00:13:05.120]  求彼拉多把耶穌的屍首給他
[00:13:05.120 --> 00:13:07.120]  他希望能夠為耶穌
[00:13:07.120 --> 00:13:10.640]  去舉行一個比較有莊嚴的葬禮
[00:13:10.640 --> 00:13:14.120]  而彼拉多也批准了
[00:13:14.120 --> 00:13:16.680]  你說這件事對於約瑟的生命來說
[00:13:16.680 --> 00:13:18.440]  是一個什麼樣的改變呢?
[00:13:18.440 --> 00:13:23.720]  其實他這個行動是需要勇氣和冒險的
[00:13:23.720 --> 00:13:27.600]  因為如果大家有聽上個星期陳牧師的講道
[00:13:27.600 --> 00:13:32.840]  耶穌是被人控告是顛覆猶太和羅馬政權的人
[00:13:32.840 --> 00:13:35.240]  上個星期陳牧師的講道也說過
[00:13:35.240 --> 00:13:39.080]  其實彼拉多很想釋放耶穌的
[00:13:39.080 --> 00:13:42.720]  他幾次都想利用不同的機會去釋放耶穌
[00:13:42.720 --> 00:13:44.640]  但是當時的猶太人和彼拉多說
[00:13:44.640 --> 00:13:46.160]  如果你釋放耶穌
[00:13:46.160 --> 00:13:48.600]  你就不是該殺的朋友
[00:13:48.600 --> 00:13:51.120]  該殺就是當時的羅馬皇帝
[00:13:51.120 --> 00:13:52.920]  彼拉多害怕
[00:13:52.920 --> 00:13:56.560]  所以他就被耶穌釘十字架
[00:13:56.560 --> 00:13:58.760]  但是在這裡約瑟的行動
[00:13:58.760 --> 00:14:02.280]  當他去領取耶穌的遺體的時候
[00:14:02.280 --> 00:14:05.320]  他是要表明自己和耶穌是有關係的
[00:14:05.320 --> 00:14:07.560]  而這個耶穌是當時被控告
[00:14:07.560 --> 00:14:10.640]  是顛覆猶太人和羅馬政權的人
[00:14:10.640 --> 00:14:15.360]  而他是當時一個議會的議員
[00:14:15.360 --> 00:14:17.520]  當他願意這樣做的時候
[00:14:17.520 --> 00:14:21.760]  其實這個行動是帶著勇氣和冒險
[00:14:21.760 --> 00:14:23.560]  我們又看看另外一個人
[00:14:23.560 --> 00:14:26.440]  另外一個人這裡是尼哥底姆
[00:14:26.440 --> 00:14:28.280]  如果之前我們有看《約翰福音》
[00:14:28.280 --> 00:14:30.760]  或者聽過《約翰福音》的講道
[00:14:30.760 --> 00:14:33.240]  應該知道他是誰了
[00:14:33.240 --> 00:14:35.400]  因為在《約翰福音》三章一節那裡
[00:14:35.400 --> 00:14:37.800]  有一個法利塞人
[00:14:37.800 --> 00:14:40.120]  名叫尼哥底姆
[00:14:40.120 --> 00:14:42.920]  是猶太人的官
[00:14:42.920 --> 00:14:45.320]  而聖經也告訴我們
[00:14:45.320 --> 00:14:48.720]  他曾經是晚上來見耶穌的
[00:14:48.720 --> 00:14:52.640]  如果大家記得他晚上靜悄悄去見耶穌的時候
[00:14:52.640 --> 00:14:55.720]  他問過重生的問題
[00:14:55.720 --> 00:14:58.600]  當時耶穌和他談論重生的問題的時候
[00:14:58.600 --> 00:15:00.400]  他並不明白
[00:15:00.400 --> 00:15:01.960]  並且問耶穌
[00:15:01.960 --> 00:15:03.880]  要重生才能進入神的國
[00:15:03.880 --> 00:15:07.720]  難道我們要回到他媽媽的肚子裡嗎?
[00:15:07.720 --> 00:15:12.000]  但是之後在《約翰福音》的七章五十至五十二節
[00:15:12.000 --> 00:15:15.920]  我們看到他開始嘗試為耶穌辯護
[00:15:15.920 --> 00:15:17.840]  這裡聖經告訴我們
[00:15:17.840 --> 00:15:21.480]  尼哥底姆帶著抹藥和沉香
[00:15:21.480 --> 00:15:24.400]  大概一百斤離道
[00:15:24.400 --> 00:15:30.120]  抹藥是當時能夠幫助做防腐處理的香料
[00:15:30.120 --> 00:15:34.520]  而沉香就是用香木造成的粉末
[00:15:34.520 --> 00:15:38.840]  據聖經研究一百斤大概有六十五磅
[00:15:38.840 --> 00:15:43.000]  所以尼哥底姆要帶著六十五磅的防腐香料
[00:15:43.000 --> 00:15:45.640]  和一些香木造成的粉末
[00:15:45.640 --> 00:15:47.720]  來幫助耶穌安葬
[00:15:47.720 --> 00:15:49.800]  這是一個很大的數量
[00:15:49.800 --> 00:15:52.880]  尼哥底姆自己一個人一定拿不到
[00:15:52.880 --> 00:15:54.120]  而他是一個官
[00:15:54.120 --> 00:15:55.720]  他應該有工人
[00:15:55.720 --> 00:15:59.920]  所以這個行動他不單是自己一個人去做
[00:15:59.920 --> 00:16:03.280]  他起碼最少要帶著自己的工人去做
[00:16:03.280 --> 00:16:06.160]  他再不是偷偷摸摸晚上去見耶穌
[00:16:06.160 --> 00:16:10.080]  這是一個公開的行動
[00:16:10.080 --> 00:16:12.440]  我們發現約瑟和尼哥底姆
[00:16:12.440 --> 00:16:16.440]  之前可能因為愛惜自己在猶太人社群中的地位
[00:16:16.440 --> 00:16:20.120]  就暗暗地去做耶穌的門徒
[00:16:20.120 --> 00:16:22.080]  但來到這裡我們看到他們的轉變
[00:16:22.080 --> 00:16:24.840]  他們不顧名譽甘願冒險
[00:16:24.840 --> 00:16:27.760]  去為耶穌安排耶穌的安葬
[00:16:27.760 --> 00:16:30.840]  事件接著說他們用細麻布和香料
[00:16:30.840 --> 00:16:33.000]  將耶穌的遺體包好
[00:16:33.000 --> 00:16:38.280]  就將耶穌放在一個釘十字架附近的園子
[00:16:38.280 --> 00:16:41.640]  裡面一個新墳墓的裡面
[00:16:41.640 --> 00:16:43.640]  弟兄姊妹今天
[00:16:43.640 --> 00:16:47.640]  我們都要做一個不再隱藏的門徒
[00:16:47.640 --> 00:16:51.000]  我記得是初初信耶穌的時候
[00:16:51.000 --> 00:16:54.200]  我連在別人面前借飯祈禱都不敢
[00:16:54.200 --> 00:16:55.560]  我記得第一次和爸爸
[00:16:55.560 --> 00:16:57.440]  和叔叔阿姨一起出去吃飯的時候
[00:16:57.440 --> 00:16:59.040]  第一次借飯祈禱
[00:16:59.040 --> 00:17:00.240]  然後一個叔叔跟我說
[00:17:00.240 --> 00:17:02.240]  哇! 原來你是基督徒
[00:17:02.240 --> 00:17:04.480]  我也是啊
[00:17:04.480 --> 00:17:06.880]  當我們繼續成長的時候
[00:17:06.880 --> 00:17:09.400]  我們可能要學會怎樣去和別人
[00:17:09.400 --> 00:17:11.720]  去分享自己信仰的生活
[00:17:11.720 --> 00:17:14.800]  之前陳牧師說他曾經認識過這些肢體
[00:17:14.800 --> 00:17:15.880]  信了幾十年
[00:17:15.880 --> 00:17:18.840]  他身邊的人都不知道原來他是基督徒
[00:17:18.840 --> 00:17:24.080]  但今天我們不可以做一個不去隱藏的基督的門徒
[00:17:24.080 --> 00:17:26.280]  我們要分享自己的信仰生活
[00:17:26.280 --> 00:17:30.720]  更加要找機會和別人分享福音
[00:17:30.720 --> 00:17:33.520]  同樣我們亦都需要在我們的職場裏面
[00:17:33.520 --> 00:17:35.000]  去為主
[00:17:35.000 --> 00:17:37.120]  Stand up for Jesus
[00:17:37.120 --> 00:17:38.840]  我記得以前分享過
[00:17:38.840 --> 00:17:40.400]  我以前工作的地方
[00:17:40.400 --> 00:17:43.000]  拒絕和同事一起買六合彩
[00:17:43.000 --> 00:17:44.520]  於是同事一起取笑我
[00:17:44.520 --> 00:17:46.000]  他說不要和他一起買了
[00:17:46.000 --> 00:17:49.240]  這個人是賣國的
[00:17:49.240 --> 00:17:52.440]  但今天我們在我們的社會
[00:17:52.440 --> 00:17:54.080]  或者我們的家庭
[00:17:54.080 --> 00:17:56.760]  或者我們的群體裏面
[00:17:56.760 --> 00:18:00.200]  我們真的要為基督站起來
[00:18:00.200 --> 00:18:02.560]  我們聽過弟兄姊妹的見證
[00:18:02.560 --> 00:18:05.920]  他們拒絕在工作的地方做神喜悅的事
[00:18:05.920 --> 00:18:08.120]  或者違反聖經真理的事
[00:18:08.120 --> 00:18:10.360]  堅持聖經的價值觀
[00:18:10.360 --> 00:18:13.480]  我們聽過弟兄姊妹在處理家庭
[00:18:13.480 --> 00:18:16.320]  或者是教導小朋友的事上
[00:18:16.320 --> 00:18:18.400]  堅持聖經的真理
[00:18:18.400 --> 00:18:21.720]  而不是跟隨世界的價值觀
[00:18:21.720 --> 00:18:24.200]  上一次當我分享哥倫多前書的時候
[00:18:24.200 --> 00:18:25.640]  有一位家長
[00:18:25.640 --> 00:18:26.760]  他寫了WhatsApp給我
[00:18:26.760 --> 00:18:28.160]  他說多謝你
[00:18:28.160 --> 00:18:29.080]  多謝你的提醒
[00:18:29.080 --> 00:18:31.920]  因為之前當我為我的兒子
[00:18:31.920 --> 00:18:33.200]  去想學校的時候
[00:18:33.200 --> 00:18:34.680]  我永遠只是覺得
[00:18:34.680 --> 00:18:37.080]  世界價值觀好的學校我送他去
[00:18:37.080 --> 00:18:38.640]  高分的我送他去
[00:18:38.640 --> 00:18:39.400]  好的我送他去
[00:18:39.400 --> 00:18:43.360]  但我從來沒有想過我兒子的靈命
[00:18:43.360 --> 00:18:48.640]  但今天我要去為他的靈命去計劃
[00:18:48.640 --> 00:18:51.480]  同樣可能有弟兄姊妹在男女關係
[00:18:51.480 --> 00:18:53.600]  和感情的選擇裡面
[00:18:53.600 --> 00:18:58.080]  去堅持走在合神心意的道路當中
[00:18:58.080 --> 00:18:59.640]  當然我們更加聽過
[00:18:59.640 --> 00:19:02.720]  也聽過曾經上台分享的宣教士
[00:19:02.720 --> 00:19:04.240]  因著神的感動
[00:19:04.240 --> 00:19:07.440]  甘願去到有生命危險的地方
[00:19:07.440 --> 00:19:11.280]  去為神去傳揚神國的福音
[00:19:11.280 --> 00:19:13.160]  弟兄姊妹我想問我們
