
[00:00:00.000 --> 00:00:02.000]  各位電視姊妹早晨
[00:03:27.800 --> 00:03:29.800]  我們看那個公式
[00:03:29.800 --> 00:03:32.000]  一個公式才是消極的禁令
[00:03:32.000 --> 00:03:33.400]  然後積極的吩咐
[00:03:33.400 --> 00:03:36.000]  帶來甚麼結果
[00:03:36.000 --> 00:03:39.000]  六個的禁令
[00:03:39.000 --> 00:03:40.800]  或者六句的禁令
[00:03:40.800 --> 00:03:43.200]  六句相應而來的
[00:03:43.200 --> 00:03:44.400]  不止六句
[00:03:44.400 --> 00:03:46.000]  即是有那些要怎樣
[00:03:46.000 --> 00:03:46.800]  應該怎樣
[00:03:46.800 --> 00:03:48.000]  那個積極的吩咐
[00:03:48.000 --> 00:03:49.200]  和相關的結果
[00:03:49.200 --> 00:03:52.400]  可以分成三對的
[00:03:52.400 --> 00:03:56.000]  第一對就在第一和第二個禁令
[00:03:56.000 --> 00:03:57.600]  「不要忘記我的法則」
[00:03:57.600 --> 00:03:58.600]  那要怎樣
[00:03:58.600 --> 00:04:00.000]  「要謹守我的命令」
[00:04:00.000 --> 00:04:02.000]  在第二節帶來甚麼結果
[00:04:02.000 --> 00:04:03.800]  因為它必將長久的日子
[00:04:03.800 --> 00:04:06.800]  生命的年數和平安家給你
[00:04:06.800 --> 00:04:08.600]  即是長壽安泰
[00:04:08.600 --> 00:04:11.000]  當然這個長壽不只是個人
[00:04:11.000 --> 00:04:12.400]  其實嚴格來說
[00:04:12.400 --> 00:04:14.400]  這個民族不是說個人的
[00:04:14.400 --> 00:04:15.000]  我跟大家說
[00:04:15.000 --> 00:04:16.600]  是說他們整個民族
[00:04:16.600 --> 00:04:20.600]  可以在迦南地繼續生存下去
[00:04:20.600 --> 00:04:22.000]  不是一個人
[00:04:22.000 --> 00:04:23.400]  是整個民族
[00:04:23.400 --> 00:04:26.000]  可以得到長壽安泰
[00:04:26.000 --> 00:04:27.800]  第二句是在第三節
[00:04:27.800 --> 00:04:31.000]  「不可恥愛誠實離開你」
[00:04:31.000 --> 00:04:31.800]  那要怎樣
[00:04:31.800 --> 00:04:34.000]  「要繫在你的頸汗上」
[00:04:34.000 --> 00:04:35.400]  「刻在你心板上」
[00:04:35.400 --> 00:04:36.400]  結果是甚麼呢
[00:04:36.400 --> 00:04:38.600]  結果就是可以得到神人的喜悅
[00:04:38.600 --> 00:04:42.600]  他說「你必在神和世人眼前蒙恩寵」
[00:04:42.600 --> 00:04:43.800]  「有聰明」
[00:04:43.800 --> 00:04:45.200]  人人都讚你的
[00:04:45.200 --> 00:04:47.000]  人人都疼你的
[00:04:47.000 --> 00:04:49.800]  這是好的結果嗎
[00:04:49.800 --> 00:04:52.200]  第三句在第五節
[00:04:52.200 --> 00:04:54.400]  「你要專心養賴耶和華」
[00:04:54.400 --> 00:04:55.600]  「不可以靠自己的聰明」
[00:04:55.600 --> 00:04:57.800]  這裡讀一讀又轉了一轉
[00:04:57.800 --> 00:05:00.000]  是先說「要」怎樣
[00:05:00.000 --> 00:05:02.200]  然後才說「不要」怎樣
[00:05:02.200 --> 00:05:03.600]  帶來的結果是甚麼呢
[00:05:03.600 --> 00:05:04.800]  它還多說一句
[00:05:04.800 --> 00:05:07.600]  「在你一切所行的事情都要認定它」
[00:05:07.600 --> 00:05:08.800]  結果是甚麼
[00:05:08.800 --> 00:05:10.200]  「它必指引你的路」
[00:05:10.200 --> 00:05:12.000]  即是可以得到輔助
[00:05:12.000 --> 00:05:13.400]  在我們迷茫的時候
[00:05:13.400 --> 00:05:15.200]  不知如何是好的時候
[00:05:15.200 --> 00:05:18.200]  上帝會指引我們
[00:05:18.200 --> 00:05:21.000]  第四句在第七節
[00:05:21.000 --> 00:05:22.400]  「不要自以為有智慧」
[00:05:22.400 --> 00:05:24.400]  和第五節很相似
[00:05:24.400 --> 00:05:26.200]  「不要依靠自己的聰明」
[00:05:26.200 --> 00:05:28.600]  「要敬畏耶和華遠離惡事」
[00:05:28.600 --> 00:05:29.800]  帶給我們的結果是甚麼呢
[00:05:29.800 --> 00:05:30.800]  第八節
[00:05:30.800 --> 00:05:33.800]  「在便依著你的肚臍」
[00:05:33.800 --> 00:05:35.800]  為甚麼只依著肚臍呢
[00:05:35.800 --> 00:05:39.400]  是一個象徵,是身體的全部分
[00:05:39.400 --> 00:05:40.600]  「滋潤你的八骨」
[00:05:40.600 --> 00:05:42.200]  同樣是我們身體每一部分
[00:05:42.200 --> 00:05:45.000]  內、外,上帝都要來對醫治
[00:05:45.000 --> 00:05:46.000]  剛才我們說
[00:05:46.000 --> 00:05:47.600]  應該去第九節的時候
[00:05:47.600 --> 00:05:48.800]  就是那個不要點
[00:05:48.800 --> 00:05:49.400]  但它不是
[00:05:49.400 --> 00:05:50.800]  第九節是繼續的
[00:05:50.800 --> 00:05:51.600]  第九節
[00:05:51.600 --> 00:05:54.200]  「你要以財物和一切初熟的土產」
[00:05:54.200 --> 00:05:55.400]  「尊榮耶和華」
[00:05:55.400 --> 00:05:58.200]  「這樣你的倉房必充滿有餘」
[00:05:58.200 --> 00:06:01.600]  「你的酒窖有新酒盈日」
[00:06:01.600 --> 00:06:03.600]  原來當我們不自以為有智慧
[00:06:03.600 --> 00:06:05.400]  要敬畏耶和華遠離惡事的時候
[00:06:05.400 --> 00:06:06.800]  我們可以得到醫治
[00:06:06.800 --> 00:06:08.200]  是得到豐足
[00:06:08.200 --> 00:06:10.000]  你見到不要這樣
[00:06:10.000 --> 00:06:10.800]  要這樣
[00:06:10.800 --> 00:06:13.200]  帶來我們都是正面的吩咐
[00:06:13.200 --> 00:06:14.600]  正面的結果
[00:06:14.600 --> 00:06:16.600]  都是好的事
[00:06:16.600 --> 00:06:17.600]  最後一句
[00:06:17.600 --> 00:06:19.400]  剛才我們提及
[00:06:19.400 --> 00:06:20.200]  是去到
[00:06:20.200 --> 00:06:21.200]  不是在第九節出現
[00:06:21.200 --> 00:06:22.800]  是在第十一節出現
[00:06:22.800 --> 00:06:26.600]  「我而你不可輕看耶和華的管教」
[00:06:26.600 --> 00:06:29.400]  「管教」這個字可以解作「懲治」
[00:06:29.400 --> 00:06:31.800]  我們說discipline
[00:06:31.800 --> 00:06:35.200]  不可以厭煩祂的責備
[00:06:35.200 --> 00:06:36.000]  讀到這裏
[00:06:36.000 --> 00:06:36.800]  兩句不可
[00:06:36.800 --> 00:06:39.400]  就像彈琴那樣
[00:06:39.400 --> 00:06:41.000]  再來一次
[00:06:41.000 --> 00:06:41.800]  強調的
[00:06:41.800 --> 00:06:43.800]  不要這樣
[00:06:43.800 --> 00:06:45.800]  我們期望一個結果是甚麼
[00:06:45.800 --> 00:06:47.400]  要點
[00:06:47.400 --> 00:06:49.400]  第十二節是說甚麼
[00:06:49.400 --> 00:06:50.200]  我們一起讀
[00:06:50.200 --> 00:06:51.200]  再讀一次第十二節
[00:06:51.200 --> 00:06:52.400]  一二三
[00:06:52.400 --> 00:06:55.400]  「因為耶和華所愛的他必責備」
[00:06:55.400 --> 00:06:58.600]  「正如父親責備所喜愛的兒子」
[00:06:58.600 --> 00:07:01.400]  祂沒有說要點
[00:07:01.400 --> 00:07:03.000]  說了結果
[00:07:03.000 --> 00:07:04.600]  或者祂在解釋
[00:07:04.600 --> 00:07:09.000]  為甚麼我們不可輕看耶和華的管教
[00:07:09.000 --> 00:07:11.400]  和不可厭煩耶和華的責備
[00:07:11.400 --> 00:07:13.600]  如果根據剛才的公式
[00:07:13.600 --> 00:07:14.800]  我們說
[00:07:14.800 --> 00:07:15.400]  不要這樣
[00:07:15.400 --> 00:07:16.000]  要這樣
[00:07:16.000 --> 00:07:17.200]  帶給我們一個結果
[00:07:17.200 --> 00:07:18.000]  來到這裏的時候
[00:07:18.000 --> 00:07:20.400]  我們期望一些正面的東西
[00:07:20.400 --> 00:07:21.400]  意思就是說
[00:07:21.400 --> 00:07:24.400]  真言的編者收集這些真言的時候
[00:07:24.400 --> 00:07:25.800]  他很想鋪排
[00:07:25.800 --> 00:07:26.600]  鋪排
[00:07:26.600 --> 00:07:28.600]  鋪排我們留意
[00:07:28.600 --> 00:07:32.600]  耶和華的管教和責備是怎樣
[00:07:32.600 --> 00:07:35.000]  是好東西
[00:07:35.000 --> 00:07:37.400]  耶和華的管教和責備是好
[00:07:37.400 --> 00:07:38.600]  為甚麼
[00:07:38.600 --> 00:07:39.800]  第十二節告訴你
[00:07:39.800 --> 00:07:43.000]  「因為上帝愛的他才會管教」
[00:07:43.000 --> 00:07:45.400]  「上帝愛的他才會責備」
[00:07:45.400 --> 00:07:47.000]  是好的
[00:07:47.000 --> 00:07:47.800]  不過弟兄姊妹
[00:07:47.800 --> 00:07:51.000]  用我們人的經驗
[00:07:51.000 --> 00:07:52.400]  不容易發現
[00:07:52.400 --> 00:07:54.400]  或者你不容易認同
[00:07:54.400 --> 00:07:56.400]  為甚麼
[00:07:56.400 --> 00:07:58.200]  不要輕看耶和華的管教
[00:07:58.200 --> 00:08:00.000]  和不要厭煩他的責備
[00:08:00.000 --> 00:08:03.200]  不要拒絕他的管教
[00:08:03.200 --> 00:08:06.400]  不要藐視他的管教
[00:08:06.400 --> 00:08:10.000]  也不要因神責備我們而厭煩
[00:08:10.000 --> 00:08:10.800]  你知道是甚麼
[00:08:10.800 --> 00:08:12.200]  嫌他囉嗦
[00:08:12.200 --> 00:08:13.000]  你嫌他囉嗦
[00:08:13.000 --> 00:08:14.600]  下一步會怎樣
[00:08:14.600 --> 00:08:15.800]  兩人會生氣
[00:08:15.800 --> 00:08:17.800]  你會激氣
[00:08:17.800 --> 00:08:19.800]  或者我們回頭看
[00:08:19.800 --> 00:08:22.800]  管教是愛的一部份
[00:08:22.800 --> 00:08:25.400]  管教是上帝愛我們的一部份
[00:08:25.400 --> 00:08:27.200]  但我們人的經驗
[00:08:27.200 --> 00:08:28.800]  很不容易去接受
[00:08:28.800 --> 00:08:30.800]  回頭看我們人的角度
[00:08:30.800 --> 00:08:32.800]  和人的經驗
[00:08:32.800 --> 00:08:34.400]  當我們被人責備
[00:08:34.400 --> 00:08:37.000]  被人懲治的時候
[00:08:37.000 --> 00:08:39.800]  我們怎可能會有正面的反應
[00:08:39.800 --> 00:08:41.600]  說「好啊」
[00:08:41.600 --> 00:08:43.000]  「你罵得好」
[00:08:43.000 --> 00:08:44.400]  「你責備我」
[00:08:44.400 --> 00:08:45.400]  「責備得好」
[00:08:45.400 --> 00:08:46.200]  「你打我」
[00:08:46.200 --> 00:08:46.800]  「打得好」
[00:08:46.800 --> 00:08:49.400]  甚至說一句「多謝」
[00:08:49.400 --> 00:08:51.200]  我們正常的反應一般是甚麼
[00:08:51.200 --> 00:08:52.800]  我們會覺得受傷害
[00:08:52.800 --> 00:08:53.600]  我們會憤怒
[00:08:53.600 --> 00:08:54.200]  我們會拒絕
[00:08:54.200 --> 00:08:56.000]  我們會逃避
[00:08:56.000 --> 00:08:57.400]  小朋友被罰抄的時候
[00:08:57.400 --> 00:08:59.000]  他表面抄給你
[00:08:59.000 --> 00:09:01.000]  但內心卻很憤怒
[00:09:01.000 --> 00:09:02.600]  他被罰站的時候
[00:09:02.600 --> 00:09:03.400]  「我現在就站了」
[00:09:03.400 --> 00:09:05.800]  「我比你大就知道」
[00:09:05.800 --> 00:09:08.000]  父母打兒女的時候
[00:09:08.000 --> 00:09:10.000]  兒女的反應是甚麼
[00:09:10.000 --> 00:09:11.800]  可能是哭泣
[00:09:11.800 --> 00:09:13.200]  或者逃避
[00:09:13.200 --> 00:09:15.000]  叫他伸手出來
[00:09:15.000 --> 00:09:16.200]  伸都不伸
[00:09:16.200 --> 00:09:20.000]  怎會願意讓你對管教責備
[00:09:20.000 --> 00:09:22.600]  或者我們同事
[00:09:22.600 --> 00:09:24.200]  學生、老師之間
[00:09:24.200 --> 00:09:25.600]  甚至是教會
[00:09:25.600 --> 00:09:31.200]  我們有些提醒的時間
[00:09:31.200 --> 00:09:33.200]  我們往往都是不喜歡的
[00:09:33.200 --> 00:09:35.000]  我記得我們很早期
[00:09:35.000 --> 00:09:36.800]  將遲到區放在後面的時候
[00:09:36.800 --> 00:09:39.000]  提醒進來的弟兄姊妹
[00:09:39.000 --> 00:09:41.000]  都想了很久怎樣提醒
[00:09:41.000 --> 00:09:42.600]  「遲到又不喜歡」
[00:09:42.600 --> 00:09:44.400]  「但你明明真的遲到」
[00:09:44.400 --> 00:09:44.800]  有些人說
[00:09:44.800 --> 00:09:46.600]  「可不可以不說我遲到」
[00:09:46.600 --> 00:09:47.800]  「不好受」
[00:09:47.800 --> 00:09:49.000]  所以我們轉變了
[00:09:49.000 --> 00:09:51.200]  大家都不是有心的
[00:09:51.200 --> 00:09:52.800]  聽得多我們都厭煩了
[00:09:52.800 --> 00:09:54.600]  每次都不是有心的
[00:09:54.600 --> 00:09:56.200]  有一次你可能不是有心
[00:09:56.200 --> 00:09:57.400]  但如果連續
[00:09:57.400 --> 00:09:58.200]  一個禮拜、兩個禮拜
[00:09:58.200 --> 00:09:59.400]  三個禮拜、四個禮拜
[00:09:59.400 --> 00:10:01.000]  五個禮拜你都是這樣的時候
[00:10:01.000 --> 00:10:02.400]  可能是一個習慣
[00:10:02.400 --> 00:10:03.600]  不過你都不喜歡別人說的
[00:10:03.600 --> 00:10:04.800]  「最好這次不要說」
[00:10:04.800 --> 00:10:05.600]  「不是很好」
[00:10:05.600 --> 00:10:07.400]  「又看到我遲到」
[00:10:07.400 --> 00:10:09.000]  沒人喜歡
[00:10:09.000 --> 00:10:10.400]  我們人的經驗
[00:10:10.400 --> 00:10:11.800]  真的
[00:10:11.800 --> 00:10:12.600]  打、罵
[00:10:12.600 --> 00:10:14.200]  我們總是會不開心
[00:10:14.200 --> 00:10:15.200]  我最近都試過
[00:10:15.200 --> 00:10:16.400]  提醒一個人
[00:10:16.400 --> 00:10:19.000]  他真的不理睬我
[00:10:19.000 --> 00:10:20.200]  也不回覆我
[00:10:20.200 --> 00:10:21.000]  我問「你是不是有事」
[00:10:21.000 --> 00:10:21.600]  「為甚麼不回覆我」
[00:10:21.600 --> 00:10:24.000]  他「不回覆你就不回覆你」
[00:10:24.000 --> 00:10:24.800]  他不喜歡
[00:10:24.800 --> 00:10:25.800]  正常的反應
[00:10:25.800 --> 00:10:26.600]  但想想
[00:10:26.600 --> 00:10:27.600]  如果我們被上帝
[00:10:27.600 --> 00:10:29.600]  你對責備、管教的時候
[00:10:29.600 --> 00:10:32.000]  我們怎麼可能說得出
[00:10:32.000 --> 00:10:33.200]  「上帝多謝你」
[00:10:33.200 --> 00:10:35.400]  「你要愛我」
[00:10:35.400 --> 00:10:37.000]  有時我們說笑
[00:10:37.000 --> 00:10:38.400]  小朋友說
[00:10:38.400 --> 00:10:39.400]  父母說
[00:10:39.400 --> 00:10:41.000]  「我打你都是為了愛你」
[00:10:41.000 --> 00:10:41.600]  我說「好了」
[00:10:41.600 --> 00:10:45.000]  「不要愛我那麼多」
[00:10:45.000 --> 00:10:49.800]  愛的一部份是要管教
[00:10:49.800 --> 00:10:51.200]  很多的父母
[00:10:51.200 --> 00:10:54.600]  或者一般正常的父母
[00:10:54.600 --> 00:10:57.400]  不會打別人的子女
[00:10:57.400 --> 00:10:59.800]  只會管教自己的兒女
[00:10:59.800 --> 00:11:01.400]  因為那是自己的兒女
[00:11:01.400 --> 00:11:04.200]  總想他好
[00:11:04.200 --> 00:11:06.200]  在責打的時候
[00:11:06.200 --> 00:11:07.200]  不容易
[00:11:07.200 --> 00:11:08.400]  我記得很久之前
[00:11:08.400 --> 00:11:10.000]  曾經跟弟妹分享
[00:11:10.000 --> 00:11:11.400]  那個姐姐
[00:11:11.400 --> 00:11:12.200]  很久很久了
[00:11:12.200 --> 00:11:13.400]  二十多年前
[00:11:13.400 --> 00:11:15.600]  管教我的大醫生
[00:11:15.600 --> 00:11:17.400]  男孩子
[00:11:17.400 --> 00:11:19.800]  男孩子有他很活躍的地方
[00:11:19.800 --> 00:11:21.400]  有他自己做事的方式
[00:11:21.400 --> 00:11:23.000]  總是不聽父母的話
[00:11:23.000 --> 00:11:24.400]  讀書又不好
[00:11:24.400 --> 00:11:26.400]  行為又不好
[00:11:26.400 --> 00:11:28.400]  輕則
[00:11:28.400 --> 00:11:30.400]  用間尺打手板
[00:11:30.400 --> 00:11:31.400]  重則
[00:11:31.400 --> 00:11:33.000]  旁邊有衣架的時候
[00:11:33.000 --> 00:11:34.600]  打屁股打腳
[00:11:34.600 --> 00:11:37.000]  再也不聽話的時候
[00:11:37.000 --> 00:11:37.800]  不用藤條
[00:11:37.800 --> 00:11:38.400]  用衣架
[00:11:38.400 --> 00:11:41.000]  或者四周有什麼就用什麼打
[00:11:41.000 --> 00:11:42.600]  打到再也不聽話的時候
[00:11:42.600 --> 00:11:44.600]  吊在風扇打
[00:11:44.600 --> 00:11:45.200]  很害怕
[00:11:45.200 --> 00:11:47.400]  虐待現在不可以了
[00:11:47.400 --> 00:11:50.000]  還試過用電飯煲電線箍住他
[00:11:50.000 --> 00:11:51.400]  因為他反抗
[00:11:51.400 --> 00:11:53.600]  你想想哪裏有小朋友喜歡
[00:11:53.600 --> 00:11:54.800]  父母這樣對他責打
[00:11:54.800 --> 00:11:56.400]  就算多愛我多愛我
[00:11:56.400 --> 00:11:58.000]  將來也好
[00:11:58.000 --> 00:12:00.800]  也不會喜歡
[00:12:00.800 --> 00:12:02.000]  但是
[00:12:02.000 --> 00:12:03.200]  每次姐姐打完之後
[00:12:03.200 --> 00:12:05.000]  他都會哭
[00:12:05.000 --> 00:12:06.400]  做父母的很明白
[00:12:06.400 --> 00:12:07.400]  打在兒身
[00:12:07.400 --> 00:12:08.600]  接著是什麼
[00:12:08.600 --> 00:12:10.400]  痛在媽媽的心
[00:12:10.400 --> 00:12:11.200]  但不是的
[00:12:11.200 --> 00:12:14.200]  有很多父母真的為了發洩自己
[00:12:14.200 --> 00:12:14.600]  是的
[00:12:14.600 --> 00:12:16.800]  有些父母不是因為愛侄兒女
[00:12:16.800 --> 00:12:18.400]  可能因為他公私手氣
[00:12:18.400 --> 00:12:20.800]  小朋友走過來問他兩句
[00:12:20.800 --> 00:12:21.600]  做什麼
[00:12:21.600 --> 00:12:22.800]  接著就罵他
[00:12:22.800 --> 00:12:24.400]  好像他得罪你一樣
[00:12:24.400 --> 00:12:26.200]  或者他做功課慢一點
[00:12:26.200 --> 00:12:30.200]  有些人做功課真的慢一點
[00:12:30.200 --> 00:12:33.000]  是真的我們形容的心散
[00:12:33.000 --> 00:12:34.800]  是真的我們看來
[00:12:34.800 --> 00:12:36.000]  他的速度
[00:12:36.000 --> 00:12:37.000]  是真的不知道為什麼
[00:12:37.000 --> 00:12:38.800]  他要慢條斯理
[00:12:38.800 --> 00:12:40.000]  他會怕做錯
[00:12:40.000 --> 00:12:40.800]  所以做錯了
[00:12:40.800 --> 00:12:42.400]  他又會擦過再來
[00:12:42.400 --> 00:12:43.800]  你就心急得飛起
[00:12:43.800 --> 00:12:44.400]  不要緊
[00:12:44.400 --> 00:12:44.800]  可以了
[00:12:44.800 --> 00:12:46.000]  老師也不會罵
[00:12:46.000 --> 00:12:47.000]  可能老師真的罵
[00:12:47.000 --> 00:12:48.000]  你又不知道
[00:12:48.000 --> 00:12:49.400]  他完美主義
[00:12:49.400 --> 00:12:51.800]  小時候就可以有完美主義
[00:12:51.800 --> 00:12:52.800]  有時候可能是因為
[00:12:52.800 --> 00:12:55.000]  我們自己的性格的緣故
[00:12:55.000 --> 00:12:55.600]  我們不喜歡
[00:12:55.600 --> 00:12:57.800]  所以我們會責打
[00:12:57.800 --> 00:12:59.600]  但天父上帝不是的
[00:12:59.600 --> 00:13:01.400]  天父上帝是因為什麼事
[00:13:01.400 --> 00:13:02.200]  會責備我們
[00:13:02.200 --> 00:13:03.200]  管教我們
[00:13:03.200 --> 00:13:04.800]  不是我們好好的時候
[00:13:04.800 --> 00:13:05.600]  他發脾氣
[00:13:05.600 --> 00:13:07.200]  責打我們
[00:13:07.200 --> 00:13:09.400]  一定是在我們行錯的時候
[00:13:09.400 --> 00:13:10.400]  他才責打我們
[00:13:10.400 --> 00:13:12.400]  一定是在我們行錯的時候
[00:13:12.400 --> 00:13:14.600]  他才責備我們
[00:13:14.600 --> 00:13:15.800]  希伯來書第十二章
[00:13:15.800 --> 00:13:18.000]  第十節
[00:13:18.000 --> 00:13:19.400]  他說:生生的父
[00:13:19.400 --> 00:13:22.000]  都是暫隨己意管教我們
[00:13:22.000 --> 00:13:24.200]  唯有萬靈的父
[00:13:24.200 --> 00:13:25.000]  管教我們
[00:13:25.000 --> 00:13:29.000]  是要我們得益處
[00:13:29.000 --> 00:13:30.000]  萬王之王
[00:13:30.000 --> 00:13:31.600]  萬主之主
[00:13:31.600 --> 00:13:35.000]  萬有的父上帝
[00:13:35.000 --> 00:13:36.800]  責備管教我們的時候
[00:13:36.800 --> 00:13:38.600]  是要我們得益處
[00:13:38.600 --> 00:13:39.600]  地上的父母
[00:13:39.600 --> 00:13:41.000]  有時候不能夠
[00:13:41.000 --> 00:13:43.600]  完全去比喻上帝的愛
[00:13:43.600 --> 00:13:46.600]  我們可以看到一點點
[00:13:46.600 --> 00:13:47.400]  因為地上的父母
[00:13:47.400 --> 00:13:51.600]  總有不完全的時候
[00:13:51.600 --> 00:13:54.000]  所以後來我姐姐不打了
[00:13:54.000 --> 00:13:55.400]  不打小的了
[00:13:55.400 --> 00:13:56.400]  但哥哥又不喜歡
[00:13:56.400 --> 00:13:57.400]  為什麼以前打我
[00:13:57.400 --> 00:13:59.600]  不打他呢
[00:13:59.600 --> 00:14:02.200]  地上的父母有他們的限制
[00:14:02.200 --> 00:14:03.400]  但上帝
[00:14:03.400 --> 00:14:05.200]  他的管教充滿著愛心
[00:14:05.200 --> 00:14:06.600]  他的管教充滿著智慧
