
[00:00:00.000 --> 00:00:04.440]  今天我們繼續思想敬拜這個題目
[00:02:24.560 --> 00:02:27.280]  跟我們的社會裡面
[00:02:27.280 --> 00:02:28.880]  我們工作的崗位
[00:02:28.880 --> 00:02:33.160]  我們日常生活裡面所接觸到的人和事
[00:02:33.160 --> 00:02:34.880]  都有些關係在裡面
[00:02:34.880 --> 00:02:38.200]  所以今天跟大家去思想這段經文
[00:02:38.200 --> 00:02:39.880]  可能更多是說到
[00:02:39.880 --> 00:02:44.040]  究竟神要我們過一個什麼樣的生活
[00:02:44.040 --> 00:02:45.680]  在這四節裡面
[00:02:45.680 --> 00:02:47.680]  特別是頭三節經文裡面
[00:02:47.680 --> 00:02:52.040]  你看到神是親自自己說出來的
[00:02:52.040 --> 00:02:54.520]  不是藉著先知所說
[00:02:54.520 --> 00:03:00.640]  是親自用第一人的稱呼去說到
[00:03:00.640 --> 00:03:05.680]  祂厭惡這班以色列人的節旗
[00:03:05.680 --> 00:03:08.960]  厭惡他們的嚴肅會
[00:03:08.960 --> 00:03:11.800]  厭惡他們的敬拜
[00:03:11.800 --> 00:03:15.960]  所以你看到神是一個很大的要求
[00:03:15.960 --> 00:03:17.320]  有一個期望在裡面
[00:03:17.320 --> 00:03:18.720]  第二十四節
[00:03:18.720 --> 00:03:20.240]  期望他的百姓
[00:03:20.240 --> 00:03:25.440]  他的生活裡面能夠過一個公平公義的生活
[00:03:25.440 --> 00:03:27.160]  所以第一方面我想說
[00:03:27.160 --> 00:03:33.280]  敬拜是要滿足神的心意
[00:03:33.280 --> 00:03:37.080]  這裡裡面當然不是單單
[00:03:37.080 --> 00:03:39.680]  我們再看的時候會發覺
[00:03:39.680 --> 00:03:41.720]  阿摩斯書裡面
[00:03:41.720 --> 00:03:47.400]  他不是很形容很多敬拜裡面的情況
[00:03:47.400 --> 00:03:50.400]  他沒有說很多的形容裡面
[00:03:50.400 --> 00:03:55.680]  不過你會看到原來原意是提及
[00:03:55.680 --> 00:04:00.840]  原來神是期望人的生活
[00:04:00.840 --> 00:04:04.720]  能夠去配合他自己的期望
[00:04:04.720 --> 00:04:08.160]  所以這裡裡面
[00:04:08.160 --> 00:04:13.240]  這班以色列人在神的眼光、眼中
[00:04:13.240 --> 00:04:17.360]  可能他們都是一些宗教的行為
[00:04:17.360 --> 00:04:20.720]  這裡不是說他們的崇拜裡面是否夠熟練
[00:04:20.720 --> 00:04:23.160]  他們是否很混亂、很沒有規矩
[00:04:23.160 --> 00:04:26.920]  或者他們已經是各樣事情做得很好
[00:04:26.920 --> 00:04:28.440]  準備得很好
[00:04:28.440 --> 00:04:32.160]  不是一個等等的外在儀式的問題
[00:04:32.160 --> 00:04:33.720]  因為最重要就是
[00:04:33.720 --> 00:04:35.840]  究竟你認不認識這位神
[00:04:35.840 --> 00:04:37.160]  你敬畏祂
[00:04:37.160 --> 00:04:40.240]  究竟你
[00:04:40.240 --> 00:04:42.520]  因著你的敬畏
[00:04:42.520 --> 00:04:44.720]  因著你的敬拜
[00:04:44.720 --> 00:04:47.000]  有沒有影響到你的生活呢
[00:04:47.000 --> 00:04:51.680]  這個是神所重視的事情
[00:04:51.680 --> 00:04:55.280]  多於來到一個敬拜的場所裡面
[00:04:55.280 --> 00:04:57.640]  儀式是如何
[00:04:57.640 --> 00:05:01.600]  是重視究竟我們說祂敬拜神
[00:05:01.600 --> 00:05:03.240]  我們是敬畏神
[00:05:03.240 --> 00:05:06.200]  但是我們有沒有實際影響到
[00:05:06.200 --> 00:05:10.200]  在我們的生活裡面呢
[00:05:10.200 --> 00:05:13.800]  所以敬拜神是期望這班以色列人
[00:05:13.800 --> 00:05:15.600]  表裡一致
[00:05:15.600 --> 00:05:18.600]  他們是用心靈誠實敬拜神的時候
[00:05:18.600 --> 00:05:22.240]  同時間他們不是造作、不是虛偽
[00:05:22.240 --> 00:05:24.800]  在他們的生命、在他們的生活裡面
[00:05:24.800 --> 00:05:33.200]  都是活出神這種的公義、慈愛在裡面
[00:05:33.200 --> 00:05:36.080]  最近香港的天氣都不是很好
[00:05:36.080 --> 00:05:37.800]  空氣很混濁
[00:05:37.800 --> 00:05:39.000]  很多的流感
[00:05:39.000 --> 00:05:43.600]  我們教會二樓的辦事處是密封的
[00:05:43.600 --> 00:05:45.280]  沒有一個窗口的
[00:05:45.280 --> 00:05:50.000]  所以很容易有什麼細菌、感染
[00:05:50.000 --> 00:05:52.360]  傷風、感冒很容易傳染
[00:05:52.360 --> 00:05:56.680]  我們都想找一個空氣清新機過濾一下
[00:05:56.680 --> 00:05:58.440]  可能很多家庭都會這樣做
[00:05:58.440 --> 00:06:00.320]  很多公司都會這樣做
[00:06:00.320 --> 00:06:01.600]  可能會好一點
[00:06:01.600 --> 00:06:04.680]  能夠給我們一些清新的空氣
[00:06:04.680 --> 00:06:08.400]  能夠給我們去呼吸一些好的空氣
[00:06:08.400 --> 00:06:11.160]  但問題是那個密封的地方
[00:06:11.160 --> 00:06:13.040]  是很難找到一些新鮮的空氣出來
[00:06:13.040 --> 00:06:16.400]  繼續去清新、更新出來
[00:06:16.400 --> 00:06:17.480]  其實我們在想
[00:06:17.480 --> 00:06:19.440]  其實有時候我們回到崇拜裡面
[00:06:19.440 --> 00:06:20.520]  有時候都在想
[00:06:20.520 --> 00:06:25.440]  會不會都好像清新的空氣過濾機一樣
[00:06:25.440 --> 00:06:27.480]  我們回到崇拜裡面
[00:06:27.480 --> 00:06:29.360]  能夠去靜靜的聽一下道
[00:06:29.360 --> 00:06:32.680]  能夠去洗滌一下我們的心靈
[00:06:32.680 --> 00:06:34.680]  或者我們在生活工作裡面
[00:06:34.680 --> 00:06:36.240]  都很多的忙碌
[00:06:36.240 --> 00:06:39.280]  或者很多的事情我們都很混亂
[00:06:39.280 --> 00:06:40.440]  回到崇拜裡面
[00:06:40.440 --> 00:06:43.920]  我們很靜然的一個小時的時間
[00:06:43.920 --> 00:06:46.240]  去清新一下我們自己
[00:06:46.240 --> 00:06:48.240]  可能我們都會有這樣的想法
[00:06:48.240 --> 00:06:49.480]  不過我想說
[00:06:49.480 --> 00:06:52.160]  崇拜不是單單好像一個過濾
[00:06:52.160 --> 00:06:56.960]  我們這些在世上所沾染的塵埃
[00:06:56.960 --> 00:06:58.440]  我們更加是知道
[00:06:58.440 --> 00:07:00.080]  在敬拜裡面
[00:07:00.080 --> 00:07:03.480]  我們是怎樣能夠去連繫我們的生活
[00:07:03.480 --> 00:07:05.040]  是更加重要
[00:07:05.040 --> 00:07:07.280]  但問題就是說
[00:07:07.280 --> 00:07:12.480]  我們一方面來到這裡的敬拜
[00:07:12.480 --> 00:07:15.160]  過一個我們覺得神聖的生活
[00:07:15.160 --> 00:07:17.960]  但另一方面我們出到去我們的世界裡面
[00:07:17.960 --> 00:07:22.240]  它是繼續受到世俗的污染我們自己
[00:07:22.240 --> 00:07:24.160]  你會發覺
[00:07:24.160 --> 00:07:26.080]  好像這兩個地方
[00:07:26.080 --> 00:07:28.520]  越來越差距很大
[00:07:28.520 --> 00:07:30.440]  這個是很清新的地方
[00:07:30.440 --> 00:07:33.240]  外面的世界是一個很污染的地方
[00:07:33.240 --> 00:07:37.000]  好像我們就來了兩個不同的世界裡面
[00:07:37.000 --> 00:07:39.520]  那究竟我們的敬拜生活是不是這樣呢
[00:07:39.520 --> 00:07:43.480]  是不是我們在一個世俗化的地方
[00:07:43.480 --> 00:07:47.240]  就要有時間來到這個地方去清新一下呢
[00:07:47.240 --> 00:07:49.160]  其實剛剛相反
[00:07:49.160 --> 00:07:52.400]  神期望他的敬拜
[00:07:52.400 --> 00:07:53.960]  敬拜他的人
[00:07:53.960 --> 00:07:56.240]  他要去到這個世界裡面
[00:07:56.240 --> 00:08:03.120]  他是要去清新他所身處的環境
[00:08:03.120 --> 00:08:06.800]  所以不單止我們要滿足神的心意
[00:08:06.800 --> 00:08:09.360]  另一方面這裡說到敬拜
[00:08:09.360 --> 00:08:13.240]  是去讓我們明白
[00:08:13.240 --> 00:08:15.200]  我們一個敬拜的生活
[00:08:15.200 --> 00:08:18.440]  是連繫這個世界
[00:08:18.440 --> 00:08:19.480]  你會想
[00:08:19.480 --> 00:08:22.880]  這張圖是不是真的要連繫世界
[00:08:22.880 --> 00:08:29.280]  還是我們更加應該與世界劃清界線呢
[00:08:29.280 --> 00:08:33.440]  在一本書叫做《追隨基督》的書裡面
[00:08:33.440 --> 00:08:35.680]  是潘博華牧師所寫
[00:08:35.680 --> 00:08:36.840]  他就說
[00:08:36.840 --> 00:08:40.040]  他說其實我們每一個人
[00:08:40.040 --> 00:08:41.480]  我們在生活裡面
[00:08:41.480 --> 00:08:44.480]  其實大家都是差不多
[00:08:44.480 --> 00:08:46.360]  我們都是這樣的生活
[00:08:46.360 --> 00:08:48.880]  你可能是一個正在上學的學生
[00:08:48.880 --> 00:08:52.680]  你可能是一個在家裡打理家務的婦人
[00:08:52.680 --> 00:08:57.680]  你可能是一個在公司裡面上班的職員
[00:08:57.680 --> 00:09:00.320]  或者你是做老闆的
[00:09:00.320 --> 00:09:02.560]  可能你是做公務員的
[00:09:02.560 --> 00:09:03.520]  但是你無論如何
[00:09:03.520 --> 00:09:05.600]  我們不同的身份裡面都好
[00:09:05.600 --> 00:09:08.120]  我們都在這個世界裡面一同的生活
[00:09:08.120 --> 00:09:10.760]  我們都是早上趕著時間上班
[00:09:10.760 --> 00:09:12.480]  趕著時間上學
[00:09:12.480 --> 00:09:14.800]  我們一樣是同樣很多的碰撞
[00:09:14.800 --> 00:09:18.560]  同樣是迫車很辛苦地回到公司裡面
[00:09:18.560 --> 00:09:20.560]  我們一樣是很忙碌的工作
[00:09:20.560 --> 00:09:21.600]  很多的壓力
[00:09:21.600 --> 00:09:23.360]  或者我們都是睡眠不足
[00:09:23.360 --> 00:09:26.240]  我們都和其他人沒有相同的地方
[00:09:26.240 --> 00:09:29.760]  一般都是一樣
[00:09:29.760 --> 00:09:34.080]  但是潘博華牧師就說
[00:09:34.080 --> 00:09:37.520]  究竟基督徒
[00:09:37.520 --> 00:09:39.840]  當耶穌說
[00:09:39.840 --> 00:09:41.880]  我們要去跟隨主
[00:09:41.880 --> 00:09:44.400]  接著耶穌要求我們什麼
[00:09:44.400 --> 00:09:46.720]  背起他的十字架跟隨主
[00:09:46.720 --> 00:09:48.920]  當我們說要背起十字架跟隨主的時候
[00:09:48.920 --> 00:09:50.840]  其實有什麼意思在裡面呢
[00:09:50.840 --> 00:09:52.560]  當我們說背十字架跟隨主的時候
[00:09:52.560 --> 00:09:55.640]  就是我們的人面向十字架
[00:09:55.640 --> 00:09:58.160]  身後就背向這個世界
[00:09:58.160 --> 00:10:00.640]  我們就好像和這個世界斷絕了
[00:10:00.640 --> 00:10:03.160]  因為單單去跟隨耶穌
[00:10:03.160 --> 00:10:06.880]  這個是我們一直都是在聖經裡面學習
[00:10:06.880 --> 00:10:08.880]  或者我們一直的教導都是
[00:10:08.880 --> 00:10:10.880]  我們應該是屬於神的
[00:10:10.880 --> 00:10:12.880]  不是屬於這個世界裡面
[00:10:12.880 --> 00:10:14.520]  潘博華牧師就說
[00:10:14.520 --> 00:10:15.200]  沒錯
[00:10:15.200 --> 00:10:17.680]  我們背起十字架跟隨主
[00:10:17.680 --> 00:10:21.040]  就表示了我們已經和這個世界斷絕了
[00:10:21.040 --> 00:10:25.160]  和這個世界斷絕了交往了
[00:10:25.160 --> 00:10:26.520]  但事實上
[00:10:26.520 --> 00:10:28.200]  說是這樣說是不是呢
[00:10:28.200 --> 00:10:28.680]  不是啊
[00:10:28.680 --> 00:10:30.000]  我仍然住在這個世界裡面
[00:10:30.000 --> 00:10:31.360]  我仍然在這裡生活
[00:10:31.360 --> 00:10:35.200]  仍然和我信主的時候沒有不同
[00:10:35.200 --> 00:10:36.520]  但是
[00:10:36.520 --> 00:10:38.600]  有什麼意思在裡面呢
[00:10:38.600 --> 00:10:40.040]  當然如果我們說
[00:10:40.040 --> 00:10:42.200]  背起十字架跟隨了主
[00:10:42.200 --> 00:10:45.240]  但是神又不是馬上接我們回天家那裡
[00:10:45.240 --> 00:10:49.240]  神要我們仍然猜探我們世界裡面
[00:10:49.240 --> 00:10:53.120]  但是我們今天能夠去接觸的世界
[00:10:53.120 --> 00:10:58.040]  唯一因為是靠著耶穌基督
[00:10:58.040 --> 00:10:59.280]  連繫著耶穌基督
[00:10:59.280 --> 00:11:02.920]  我們才可以再接觸這個世界
[00:11:02.920 --> 00:11:04.040]  這個意思就是說
[00:11:04.040 --> 00:11:06.160]  今天我們再來到這個世界裡面接觸
[00:11:06.160 --> 00:11:10.040]  是單單是因為耶穌基督
[00:11:10.040 --> 00:11:13.360]  所以和耶穌基督有一個團體的生活的時候
[00:11:13.360 --> 00:11:15.240]  你再接觸這個世界的時候
[00:11:15.240 --> 00:11:17.960]  其實你是帶著這種團體的生活
[00:11:17.960 --> 00:11:21.920]  去接觸你身邊的人
[00:11:21.920 --> 00:11:23.120]  當你想一下
[00:11:23.120 --> 00:11:26.360]  你和你身邊的人有團體的生活
[00:11:26.360 --> 00:11:29.240]  你發覺就不容易的事情了
[00:11:29.240 --> 00:11:30.160]  就算在家裡面
[00:11:30.160 --> 00:11:32.200]  你說我們有團體的生活
[00:11:32.200 --> 00:11:33.520]  家裡都還沒有信主
[00:11:33.520 --> 00:11:35.440]  家裡的人都不認識神
[00:11:35.440 --> 00:11:37.080]  價值觀和我們都不一樣
[00:11:37.080 --> 00:11:40.080]  你說我們公司裡面有團體生活
[00:11:40.080 --> 00:11:41.600]  更加困難
[00:11:41.600 --> 00:11:46.440]  我們大家都想著怎樣去做一份工作
[00:11:46.440 --> 00:11:50.320]  我們想能夠力爭上游
[00:11:50.320 --> 00:11:54.480]  剛剛我過去一個星期五
[00:11:54.480 --> 00:11:58.560]  去一間公司裡面分享他們的福音午餐
[00:11:58.560 --> 00:12:01.480]  有一個問問題的時候就問我
[00:12:01.480 --> 00:12:04.760]  公司裡面都很難和別人分享耶穌
[00:12:04.760 --> 00:12:06.720]  因為有上下級
[00:12:06.720 --> 00:12:08.840]  有些是上司有些是下屬
[00:12:08.840 --> 00:12:12.840]  那個分享都很難很隨意
[00:12:12.840 --> 00:12:14.800]  或者是很表達出來
[00:12:14.800 --> 00:12:17.200]  因為大家的關係有些不同
[00:12:17.200 --> 00:12:20.160]  雖然大家都在一個團體裡面
[00:12:20.160 --> 00:12:22.920]  不容易有一個團體的生活
[00:12:22.920 --> 00:12:26.720]  但是潘福華牧師的一本書裡面說
[00:12:26.720 --> 00:12:29.240]  你唯有因為要靠著耶穌
[00:12:29.240 --> 00:12:31.720]  你才能回到這個世界裡面
[00:12:31.720 --> 00:12:33.960]  如果你不是去連繫耶穌基督
[00:12:33.960 --> 00:12:36.240]  有著這個團體的生活
[00:12:36.240 --> 00:12:39.480]  你再和其他人接觸
[00:12:39.480 --> 00:12:43.000]  那只不過是一些宗教的行為
[00:12:43.000 --> 00:12:47.120]  這個不是神所期望的
[00:12:47.120 --> 00:12:50.760]  因為你要帶著神的公義
[00:12:50.760 --> 00:12:52.360]  神的公平
[00:12:52.360 --> 00:12:54.000]  神的愛
[00:12:54.000 --> 00:12:55.720]  神的想法
[00:12:55.720 --> 00:12:59.560]  來到這個世界裡面
[00:12:59.560 --> 00:13:02.160]  所以當我們今天來到崇拜裡面
[00:13:02.160 --> 00:13:04.920]  我們是和我們的神團契
[00:13:04.920 --> 00:13:07.280]  我們說怎樣能夠將這個世界
[00:13:07.280 --> 00:13:11.320]  帶到在一個團體的生活裡面呢?
[00:13:11.320 --> 00:13:14.440]  譬如我們在崇拜裡面有祈禱
[00:13:14.440 --> 00:13:15.440]  當我們祈禱的時候
[00:13:15.440 --> 00:13:19.720]  我們都可以將世人帶到這個禱告裡面
[00:13:19.720 --> 00:13:20.640]  當我們在禱告裡面
[00:13:20.640 --> 00:13:23.080]  我們去期望我們自己屬靈生命的成長
[00:13:23.080 --> 00:13:25.080]  希望我們的教會能夠壯大
[00:13:25.080 --> 00:13:28.120]  期望我們很多基督徒裡面
[00:13:28.120 --> 00:13:31.560]  我們想期望的事情
[00:13:31.560 --> 00:13:36.520]  但我們同樣可以將世人帶到禱告裡面
[00:13:36.520 --> 00:13:38.200]  我們仍然身邊有很多未信主
[00:13:38.200 --> 00:13:38.880]  我們在禱告的時候
[00:13:38.880 --> 00:13:42.200]  我們的思想想到他們的情景
[00:13:42.200 --> 00:13:44.000]  他們是未得救
[00:13:44.000 --> 00:13:47.280]  我們很盼望他們跟我們團體的生活
[00:13:47.280 --> 00:13:49.520]  我們希望他們能夠坐在我們旁邊
[00:13:49.520 --> 00:13:51.720]  可以敬拜我們的主
[00:13:51.720 --> 00:13:52.840]  當我們去禱告的時候
[00:13:52.840 --> 00:13:54.120]  我們會想到
[00:13:54.120 --> 00:13:56.280]  好像現在馬航的飛機
[00:13:56.280 --> 00:13:59.760]  都不知道去了哪個地方
[00:13:59.760 --> 00:14:01.360]  好像石沉大海
[00:14:01.360 --> 00:14:05.280]  想想那些家屬的那種心急如焚
[00:14:05.280 --> 00:14:06.920]  那種憂心
[00:14:06.920 --> 00:14:08.840]  那種失望
[00:14:08.840 --> 00:14:10.840]  那種悲傷
[00:14:10.840 --> 00:14:13.120]  這些人我們都可以感同身受
[00:14:13.120 --> 00:14:15.840]  可以帶到這個禱告裡面
[00:14:15.840 --> 00:14:18.200]  為他們祈禱
[00:14:18.200 --> 00:14:21.280]  當我們去奉獻的時候
[00:14:21.280 --> 00:14:23.720]  我們將金錢放進奉獻袋
[00:14:23.720 --> 00:14:27.560]  我們希望教會的工作繼續發展
[00:14:27.560 --> 00:14:28.240]  當我們的奉獻
[00:14:28.240 --> 00:14:30.160]  我們想到其實同時間
[00:14:30.160 --> 00:14:32.720]  我們有需要的人在我們身邊
[00:14:32.720 --> 00:14:35.400]  在社會裡面很多的問題
[00:14:35.400 --> 00:14:37.400]  很多的需要
[00:14:37.400 --> 00:14:39.080]  我們都可以想到這個奉獻
[00:14:39.080 --> 00:14:42.560]  是可以去幫助這些有需要的人
[00:14:42.560 --> 00:14:44.880]  幫助這些有困難的人
[00:14:44.880 --> 00:14:47.240]  於是我們的奉獻就更加想到
[00:14:47.240 --> 00:14:49.400]  我們的金錢的使用
[00:14:49.400 --> 00:14:53.120]  不單單是我們的衣食住行
[00:14:53.120 --> 00:14:55.480]  我們可以在平日的生活裡面
[00:14:55.480 --> 00:14:59.160]  都可能成為某些人的幫助
[00:14:59.160 --> 00:15:02.600]  當我們接受祝福
[00:15:02.600 --> 00:15:03.440]  我上次也說過
[00:15:03.440 --> 00:15:07.040]  祝福是代表差遣
[00:15:07.040 --> 00:15:09.760]  就讓我們知道我們要
[00:15:09.760 --> 00:15:11.480]  走回世界裡面
[00:15:11.480 --> 00:15:12.440]  我們要去思想
[00:15:12.440 --> 00:15:15.760]  我們進入世界裡面
[00:15:15.760 --> 00:15:17.520]  我們要將神的愛
[00:15:17.520 --> 00:15:20.280]  神的公義帶進去
[00:15:20.280 --> 00:15:23.800]  能夠去清新這個世界
[00:15:23.800 --> 00:15:27.960]  所以當我們來到崇拜的時候
[00:15:27.960 --> 00:15:30.680]  我們就每一次被差遣
[00:15:30.680 --> 00:15:31.960]  當我們每一次被差遣的時候
[00:15:31.960 --> 00:15:33.520]  我們會思想
[00:15:33.520 --> 00:15:35.720]  我就希望常常聚會
[00:15:35.720 --> 00:15:37.600]  常常能夠在神的面前
[00:15:37.600 --> 00:15:38.960]  好像聖經所說
[00:15:38.960 --> 00:15:40.720]  不要停止聚會
[00:15:40.720 --> 00:15:43.840]  因為我們希望每一次回來
[00:15:43.840 --> 00:15:46.200]  我們都能夠將這種獻情給神
[00:15:46.200 --> 00:15:49.120]  同時間我又要讓神差遣我們
[00:15:49.120 --> 00:15:51.560]  繼續能夠去見證祂
[00:15:51.560 --> 00:15:54.080]  這個崇拜對我們來說
[00:15:54.080 --> 00:15:56.000]  是大有意義
[00:15:56.000 --> 00:16:01.000]  這個崇拜對神來說
[00:16:01.000 --> 00:16:05.040]  你就滿足祂的心意
[00:16:05.040 --> 00:16:08.440]  所以我們要去思想
[00:16:08.440 --> 00:16:11.400]  原來我們敬拜的生活
[00:16:11.400 --> 00:16:17.120]  同樣是可以去連繫這個世界
[00:16:17.120 --> 00:16:18.200]  美國有一個新聞節目
[00:16:18.200 --> 00:16:21.600]  叫《美國新聞和世界報告》
[00:16:21.600 --> 00:16:22.880]  一個電視節目
[00:16:22.880 --> 00:16:24.600]  曾經有一個專輯
[00:16:24.600 --> 00:16:26.120]  就說到
[00:16:26.120 --> 00:16:28.360]  他說現在特別是美國
[00:16:28.360 --> 00:16:29.240]  講的宗教
[00:16:29.240 --> 00:16:30.280]  特別是講基督教
[00:16:30.280 --> 00:16:33.160]  他說某大程度上
[00:16:33.160 --> 00:16:35.600]  基督教已經被邊緣化了
[00:16:35.600 --> 00:16:36.840]  被邊緣化
[00:16:36.840 --> 00:16:38.000]  我們聽到邊緣化這個字
[00:16:38.000 --> 00:16:40.280]  我們都感受到
[00:16:40.280 --> 00:16:42.440]  香港都被邊緣化了
[00:16:42.440 --> 00:16:44.960]  你想想教會被邊緣化了
[00:16:44.960 --> 00:16:47.360]  宗教都被邊緣化
[00:16:47.360 --> 00:16:51.440]  排除了在公共事務的意外
[00:16:51.440 --> 00:16:53.320]  就是說公共的事情
[00:16:53.320 --> 00:16:56.760]  講述度都不會越教會一份了
[00:16:56.760 --> 00:16:59.840]  這個宗教的趨向
[00:16:59.840 --> 00:17:00.400]  為什麼呢?
[00:17:00.400 --> 00:17:03.960]  他說因素越來越趨向自我
[00:17:03.960 --> 00:17:06.480]  以及內在那種的靈性
[00:17:06.480 --> 00:17:08.640]  當然這些可能不是基督徒
[00:17:08.640 --> 00:17:09.960]  或者是外面的人
[00:17:09.960 --> 00:17:11.480]  他很客觀地看
[00:17:11.480 --> 00:17:13.360]  就是說這些信徒
[00:17:13.360 --> 00:17:14.760]  在教會裡面
[00:17:14.760 --> 00:17:16.560]  已經越來越內向
[00:17:16.560 --> 00:17:20.400]  內向是一個很自我的感受
[00:17:20.400 --> 00:17:23.880]  以及好像很內在發展自己
[00:17:23.880 --> 00:17:25.920]  那種靈性的生活
[00:17:25.920 --> 00:17:27.240]  其實一個好的靈性生活
[00:17:27.240 --> 00:17:28.400]  是會影響世界的
[00:17:28.400 --> 00:17:29.600]  反過來
[00:17:29.600 --> 00:17:32.440]  但是外面的人會感覺是你的情況
[00:17:32.440 --> 00:17:35.960]  只是很內在為自己的情況
[00:17:35.960 --> 00:17:39.840]  但是在一個這麼急速改變的世代裡面
[00:17:39.840 --> 00:17:41.920]  教會的人數和影響力
[00:17:41.920 --> 00:17:43.360]  一直急劇地下降
[00:17:43.360 --> 00:17:46.360]  在美國這個地方
[00:17:46.360 --> 00:17:47.960]  所以有人都說
[00:17:47.960 --> 00:17:50.040]  崇拜的風格
[00:17:50.040 --> 00:17:51.400]  越來越趨於內向
[00:17:51.400 --> 00:17:53.560]  專注於個人
[00:17:53.560 --> 00:17:56.560]  反而一點都不關心這個世界
[00:17:56.560 --> 00:17:59.400]  不提及這個世界的需要的時候
[00:17:59.400 --> 00:18:00.800]  這樣
[00:18:00.800 --> 00:18:02.440]  剛才我剛才所說
[00:18:02.440 --> 00:18:05.800]  你就好像置身在兩個世界裡面
[00:18:05.800 --> 00:18:07.760]  外面的世界大家都知道
[00:18:07.760 --> 00:18:08.720]  你會明白
[00:18:08.720 --> 00:18:10.000]  很多的難處
[00:18:10.000 --> 00:18:11.760]  但是回到這個教會
[00:18:11.760 --> 00:18:13.880]  好像進入了另一個世界裡面
[00:18:13.880 --> 00:18:14.600]  在一個敬拜裡面
[00:18:14.600 --> 00:18:17.120]  又好像另一個世界裡面
[00:18:17.120 --> 00:18:18.120]  可能我們的詩歌
[00:18:18.120 --> 00:18:19.440]  可能我們的講道
[00:18:19.440 --> 00:18:21.720]  可能我們在裡面
[00:18:21.720 --> 00:18:23.640]  都可以激發我們
[00:18:23.640 --> 00:18:25.920]  這個靈明好像很興旺
[00:18:25.920 --> 00:18:27.320]  或者令我們都有一些
[00:18:27.320 --> 00:18:29.160]  剛才所說的清新一下
[00:18:29.160 --> 00:18:30.800]  或者一些安靜一下
